date,GREAT DEPRESSION_unscaled,GREAT DEPRESSION_monthly,isPartial,scale,GREAT DEPRESSION
2016-05-15,28,41.0,,0.41,11.479999999999999
2016-05-16,72,41.0,,0.41,29.52
2016-05-17,72,41.0,,0.41,29.52
2016-05-18,71,41.0,,0.41,29.11
2016-05-19,59,41.0,,0.41,24.189999999999998
2016-05-20,47,41.0,,0.41,19.27
2016-05-21,16,41.0,,0.41,6.56
2016-05-22,25,41.0,,0.41,10.25
2016-05-23,57,41.0,,0.41,23.369999999999997
2016-05-24,65,41.0,,0.41,26.65
2016-05-25,53,41.0,,0.41,21.73
2016-05-26,44,41.0,,0.41,18.04
2016-05-27,30,41.0,,0.41,12.299999999999999
2016-05-28,14,41.0,,0.41,5.739999999999999
2016-05-29,13,41.0,,0.41,5.33
2016-05-30,23,41.0,,0.41,9.43
2016-05-31,33,41.0,,0.41,13.53
2016-06-01,97,16.0,False,0.16,15.52
2016-06-02,100,16.0,,0.16,16.0
2016-06-03,69,16.0,,0.16,11.040000000000001
2016-06-04,9,16.0,,0.16,1.44
2016-06-05,54,16.0,,0.16,8.64
2016-06-06,60,16.0,,0.16,9.6
2016-06-07,82,16.0,,0.16,13.120000000000001
2016-06-08,85,16.0,,0.16,13.6
2016-06-09,75,16.0,,0.16,12.0
2016-06-10,69,16.0,,0.16,11.040000000000001
2016-06-11,37,16.0,,0.16,5.92
2016-06-12,14,16.0,,0.16,2.24
2016-06-13,66,16.0,,0.16,10.56
2016-06-14,55,16.0,,0.16,8.8
2016-06-15,44,16.0,,0.16,7.04
2016-06-16,67,16.0,,0.16,10.72
2016-06-17,33,16.0,,0.16,5.28
2016-06-18,44,16.0,,0.16,7.04
2016-06-19,39,16.0,,0.16,6.24
2016-06-20,24,16.0,,0.16,3.84
2016-06-21,27,16.0,,0.16,4.32
2016-06-22,32,16.0,,0.16,5.12
2016-06-23,40,16.0,,0.16,6.4
2016-06-24,35,16.0,,0.16,5.6000000000000005
2016-06-25,26,16.0,,0.16,4.16
2016-06-26,18,16.0,,0.16,2.88
2016-06-27,29,16.0,,0.16,4.64
2016-06-28,29,16.0,,0.16,4.64
2016-06-29,50,16.0,,0.16,8.0
2016-06-30,33,16.0,,0.16,5.28
2016-07-01,73,10.0,False,0.1,7.300000000000001
2016-07-02,43,10.0,,0.1,4.3
2016-07-03,33,10.0,,0.1,3.3000000000000003
2016-07-04,70,10.0,,0.1,7.0
2016-07-05,67,10.0,,0.1,6.7
2016-07-06,68,10.0,,0.1,6.800000000000001
2016-07-07,100,10.0,,0.1,10.0
2016-07-08,59,10.0,,0.1,5.9
2016-07-09,47,10.0,,0.1,4.7
2016-07-10,47,10.0,,0.1,4.7
2016-07-11,60,10.0,,0.1,6.0
2016-07-12,79,10.0,,0.1,7.9
2016-07-13,73,10.0,,0.1,7.300000000000001
2016-07-14,53,10.0,,0.1,5.300000000000001
2016-07-15,51,10.0,,0.1,5.1000000000000005
2016-07-16,48,10.0,,0.1,4.800000000000001
2016-07-17,54,10.0,,0.1,5.4
2016-07-18,54,10.0,,0.1,5.4
2016-07-19,72,10.0,,0.1,7.2
2016-07-20,59,10.0,,0.1,5.9
2016-07-21,59,10.0,,0.1,5.9
2016-07-22,42,10.0,,0.1,4.2
2016-07-23,53,10.0,,0.1,5.300000000000001
2016-07-24,64,10.0,,0.1,6.4
2016-07-25,72,10.0,,0.1,7.2
2016-07-26,45,10.0,,0.1,4.5
2016-07-27,76,10.0,,0.1,7.6000000000000005
2016-07-28,79,10.0,,0.1,7.9
2016-07-29,55,10.0,,0.1,5.5
2016-07-30,89,10.0,,0.1,8.9
2016-07-31,78,10.0,,0.1,7.800000000000001
2016-08-01,31,12.0,False,0.12,3.7199999999999998
2016-08-02,29,12.0,,0.12,3.48
2016-08-03,32,12.0,,0.12,3.84
2016-08-04,32,12.0,,0.12,3.84
2016-08-05,31,12.0,,0.12,3.7199999999999998
2016-08-06,21,12.0,,0.12,2.52
2016-08-07,39,12.0,,0.12,4.68
2016-08-08,35,12.0,,0.12,4.2
2016-08-09,32,12.0,,0.12,3.84
2016-08-10,47,12.0,,0.12,5.64
2016-08-11,24,12.0,,0.12,2.88
2016-08-12,40,12.0,,0.12,4.8
2016-08-13,28,12.0,,0.12,3.36
2016-08-14,35,12.0,,0.12,4.2
2016-08-15,27,12.0,,0.12,3.2399999999999998
2016-08-16,36,12.0,,0.12,4.32
2016-08-17,21,12.0,,0.12,2.52
2016-08-18,40,12.0,,0.12,4.8
2016-08-19,41,12.0,,0.12,4.92
2016-08-20,18,12.0,,0.12,2.16
2016-08-21,39,12.0,,0.12,4.68
2016-08-22,52,12.0,,0.12,6.24
2016-08-23,33,12.0,,0.12,3.96
2016-08-24,70,12.0,,0.12,8.4
2016-08-25,81,12.0,,0.12,9.719999999999999
2016-08-26,32,12.0,,0.12,3.84
2016-08-27,27,12.0,,0.12,3.2399999999999998
2016-08-28,64,12.0,,0.12,7.68
2016-08-29,50,12.0,,0.12,6.0
2016-08-30,71,12.0,,0.12,8.52
2016-08-31,100,12.0,,0.12,12.0
2016-09-01,56,21.0,False,0.21,11.76
2016-09-02,58,21.0,,0.21,12.18
2016-09-03,18,21.0,,0.21,3.78
2016-09-04,39,21.0,,0.21,8.19
2016-09-05,24,21.0,,0.21,5.04
2016-09-06,80,21.0,,0.21,16.8
2016-09-07,65,21.0,,0.21,13.65
2016-09-08,70,21.0,,0.21,14.7
2016-09-09,76,21.0,,0.21,15.959999999999999
2016-09-10,43,21.0,,0.21,9.03
2016-09-11,39,21.0,,0.21,8.19
2016-09-12,63,21.0,,0.21,13.229999999999999
2016-09-13,67,21.0,,0.21,14.07
2016-09-14,93,21.0,,0.21,19.529999999999998
2016-09-15,72,21.0,,0.21,15.12
2016-09-16,67,21.0,,0.21,14.07
2016-09-17,20,21.0,,0.21,4.2
2016-09-18,33,21.0,,0.21,6.93
2016-09-19,81,21.0,,0.21,17.009999999999998
2016-09-20,75,21.0,,0.21,15.75
2016-09-21,81,21.0,,0.21,17.009999999999998
2016-09-22,73,21.0,,0.21,15.33
2016-09-23,42,21.0,,0.21,8.82
2016-09-24,13,21.0,,0.21,2.73
2016-09-25,65,21.0,,0.21,13.65
2016-09-26,87,21.0,,0.21,18.27
2016-09-27,95,21.0,,0.21,19.95
2016-09-28,100,21.0,,0.21,21.0
2016-09-29,78,21.0,,0.21,16.38
2016-09-30,76,21.0,,0.21,15.959999999999999
2016-10-01,15,26.0,False,0.26,3.9000000000000004
2016-10-02,16,26.0,,0.26,4.16
2016-10-03,53,26.0,,0.26,13.780000000000001
2016-10-04,51,26.0,,0.26,13.26
2016-10-05,47,26.0,,0.26,12.22
2016-10-06,60,26.0,,0.26,15.600000000000001
2016-10-07,53,26.0,,0.26,13.780000000000001
2016-10-08,18,26.0,,0.26,4.68
2016-10-09,30,26.0,,0.26,7.800000000000001
2016-10-10,43,26.0,,0.26,11.18
2016-10-11,72,26.0,,0.26,18.72
2016-10-12,62,26.0,,0.26,16.12
2016-10-13,66,26.0,,0.26,17.16
2016-10-14,54,26.0,,0.26,14.040000000000001
2016-10-15,22,26.0,,0.26,5.720000000000001
2016-10-16,41,26.0,,0.26,10.66
2016-10-17,54,26.0,,0.26,14.040000000000001
2016-10-18,74,26.0,,0.26,19.240000000000002
2016-10-19,100,26.0,,0.26,26.0
2016-10-20,64,26.0,,0.26,16.64
2016-10-21,47,26.0,,0.26,12.22
2016-10-22,28,26.0,,0.26,7.28
2016-10-23,45,26.0,,0.26,11.700000000000001
2016-10-24,75,26.0,,0.26,19.5
2016-10-25,68,26.0,,0.26,17.68
2016-10-26,73,26.0,,0.26,18.98
2016-10-27,62,26.0,,0.26,16.12
2016-10-28,72,26.0,,0.26,18.72
2016-10-29,24,26.0,,0.26,6.24
2016-10-30,42,26.0,,0.26,10.92
2016-10-31,78,26.0,,0.26,20.28
2016-11-01,63,40.0,False,0.4,25.200000000000003
2016-11-02,45,40.0,,0.4,18.0
2016-11-03,50,40.0,,0.4,20.0
2016-11-04,47,40.0,,0.4,18.8
2016-11-05,30,40.0,,0.4,12.0
2016-11-06,32,40.0,,0.4,12.8
2016-11-07,46,40.0,,0.4,18.400000000000002
2016-11-08,59,40.0,,0.4,23.6
2016-11-09,100,40.0,,0.4,40.0
2016-11-10,94,40.0,,0.4,37.6
2016-11-11,86,40.0,,0.4,34.4
2016-11-12,38,40.0,,0.4,15.200000000000001
2016-11-13,49,40.0,,0.4,19.6
2016-11-14,71,40.0,,0.4,28.400000000000002
2016-11-15,61,40.0,,0.4,24.400000000000002
2016-11-16,75,40.0,,0.4,30.0
2016-11-17,82,40.0,,0.4,32.800000000000004
2016-11-18,65,40.0,,0.4,26.0
2016-11-19,28,40.0,,0.4,11.200000000000001
2016-11-20,21,40.0,,0.4,8.4
2016-11-21,53,40.0,,0.4,21.200000000000003
2016-11-22,56,40.0,,0.4,22.400000000000002
2016-11-23,29,40.0,,0.4,11.600000000000001
2016-11-24,21,40.0,,0.4,8.4
2016-11-25,22,40.0,,0.4,8.8
2016-11-26,11,40.0,,0.4,4.4
2016-11-27,26,40.0,,0.4,10.4
2016-11-28,50,40.0,,0.4,20.0
2016-11-29,80,40.0,,0.4,32.0
2016-11-30,78,40.0,,0.4,31.200000000000003
2016-12-01,75,34.0,False,0.34,25.500000000000004
2016-12-02,77,34.0,,0.34,26.180000000000003
2016-12-03,26,34.0,,0.34,8.84
2016-12-04,38,34.0,,0.34,12.920000000000002
2016-12-05,83,34.0,,0.34,28.220000000000002
2016-12-06,93,34.0,,0.34,31.62
2016-12-07,95,34.0,,0.34,32.300000000000004
2016-12-08,100,34.0,,0.34,34.0
2016-12-09,74,34.0,,0.34,25.16
2016-12-10,33,34.0,,0.34,11.22
2016-12-11,45,34.0,,0.34,15.3
2016-12-12,70,34.0,,0.34,23.8
2016-12-13,89,34.0,,0.34,30.26
2016-12-14,85,34.0,,0.34,28.900000000000002
2016-12-15,85,34.0,,0.34,28.900000000000002
2016-12-16,83,34.0,,0.34,28.220000000000002
2016-12-17,21,34.0,,0.34,7.140000000000001
2016-12-18,47,34.0,,0.34,15.98
2016-12-19,39,34.0,,0.34,13.260000000000002
2016-12-20,49,34.0,,0.34,16.66
2016-12-21,45,34.0,,0.34,15.3
2016-12-22,21,34.0,,0.34,7.140000000000001
2016-12-23,22,34.0,,0.34,7.48
2016-12-24,12,34.0,,0.34,4.08
2016-12-25,19,34.0,,0.34,6.460000000000001
2016-12-26,9,34.0,,0.34,3.06
2016-12-27,14,34.0,,0.34,4.760000000000001
2016-12-28,13,34.0,,0.34,4.42
2016-12-29,8,34.0,,0.34,2.72
2016-12-30,10,34.0,,0.34,3.4000000000000004
2016-12-31,11,34.0,,0.34,3.74
2017-01-01,22,43.0,False,0.43,9.459999999999999
2017-01-02,27,43.0,,0.43,11.61
2017-01-03,50,43.0,,0.43,21.5
2017-01-04,59,43.0,,0.43,25.37
2017-01-05,76,43.0,,0.43,32.68
2017-01-06,73,43.0,,0.43,31.39
2017-01-07,17,43.0,,0.43,7.31
2017-01-08,23,43.0,,0.43,9.89
2017-01-09,86,43.0,,0.43,36.98
2017-01-10,78,43.0,,0.43,33.54
2017-01-11,82,43.0,,0.43,35.26
2017-01-12,82,43.0,,0.43,35.26
2017-01-13,89,43.0,,0.43,38.269999999999996
2017-01-14,22,43.0,,0.43,9.459999999999999
2017-01-15,19,43.0,,0.43,8.17
2017-01-16,37,43.0,,0.43,15.91
2017-01-17,72,43.0,,0.43,30.96
2017-01-18,90,43.0,,0.43,38.7
2017-01-19,82,43.0,,0.43,35.26
2017-01-20,79,43.0,,0.43,33.97
2017-01-21,22,43.0,,0.43,9.459999999999999
2017-01-22,39,43.0,,0.43,16.77
2017-01-23,97,43.0,,0.43,41.71
2017-01-24,89,43.0,,0.43,38.269999999999996
2017-01-25,89,43.0,,0.43,38.269999999999996
2017-01-26,90,43.0,,0.43,38.7
2017-01-27,81,43.0,,0.43,34.83
2017-01-28,23,43.0,,0.43,9.89
2017-01-29,36,43.0,,0.43,15.48
2017-01-30,86,43.0,,0.43,36.98
2017-01-31,100,43.0,,0.43,43.0
2017-02-01,94,53.0,False,0.53,49.82
2017-02-02,73,53.0,,0.53,38.690000000000005
2017-02-03,72,53.0,,0.53,38.160000000000004
2017-02-04,22,53.0,,0.53,11.66
2017-02-05,35,53.0,,0.53,18.55
2017-02-06,77,53.0,,0.53,40.81
2017-02-07,87,53.0,,0.53,46.11
2017-02-08,88,53.0,,0.53,46.64
2017-02-09,90,53.0,,0.53,47.7
2017-02-10,68,53.0,,0.53,36.04
2017-02-11,20,53.0,,0.53,10.600000000000001
2017-02-12,37,53.0,,0.53,19.61
2017-02-13,83,53.0,,0.53,43.99
2017-02-14,89,53.0,,0.53,47.17
2017-02-15,86,53.0,,0.53,45.580000000000005
2017-02-16,95,53.0,,0.53,50.35
2017-02-17,88,53.0,,0.53,46.64
2017-02-18,29,53.0,,0.53,15.370000000000001
2017-02-19,30,53.0,,0.53,15.9
2017-02-20,50,53.0,,0.53,26.5
2017-02-21,72,53.0,,0.53,38.160000000000004
2017-02-22,83,53.0,,0.53,43.99
2017-02-23,100,53.0,,0.53,53.0
2017-02-24,83,53.0,,0.53,43.99
2017-02-25,34,53.0,,0.53,18.02
2017-02-26,30,53.0,,0.53,15.9
2017-02-27,97,53.0,,0.53,51.410000000000004
2017-02-28,95,53.0,,0.53,50.35
2017-03-01,84,61.0,False,0.61,51.24
2017-03-02,100,61.0,,0.61,61.0
2017-03-03,94,61.0,,0.61,57.339999999999996
2017-03-04,27,61.0,,0.61,16.47
2017-03-05,34,61.0,,0.61,20.74
2017-03-06,78,61.0,,0.61,47.58
2017-03-07,88,61.0,,0.61,53.68
2017-03-08,91,61.0,,0.61,55.51
2017-03-09,95,61.0,,0.61,57.949999999999996
2017-03-10,70,61.0,,0.61,42.699999999999996
2017-03-11,33,61.0,,0.61,20.13
2017-03-12,30,61.0,,0.61,18.3
2017-03-13,82,61.0,,0.61,50.019999999999996
2017-03-14,77,61.0,,0.61,46.97
2017-03-15,90,61.0,,0.61,54.9
2017-03-16,95,61.0,,0.61,57.949999999999996
2017-03-17,68,61.0,,0.61,41.48
2017-03-18,20,61.0,,0.61,12.2
2017-03-19,41,61.0,,0.61,25.009999999999998
2017-03-20,74,61.0,,0.61,45.14
2017-03-21,84,61.0,,0.61,51.24
2017-03-22,88,61.0,,0.61,53.68
2017-03-23,80,61.0,,0.61,48.8
2017-03-24,75,61.0,,0.61,45.75
2017-03-25,22,61.0,,0.61,13.42
2017-03-26,49,61.0,,0.61,29.89
2017-03-27,78,61.0,,0.61,47.58
2017-03-28,84,61.0,,0.61,51.24
2017-03-29,89,61.0,,0.61,54.29
2017-03-30,84,61.0,,0.61,51.24
2017-03-31,66,61.0,,0.61,40.26
2017-04-01,30,49.0,False,0.49,14.7
2017-04-02,27,49.0,,0.49,13.23
2017-04-03,74,49.0,,0.49,36.26
2017-04-04,95,49.0,,0.49,46.55
2017-04-05,100,49.0,,0.49,49.0
2017-04-06,98,49.0,,0.49,48.019999999999996
2017-04-07,80,49.0,,0.49,39.2
2017-04-08,21,49.0,,0.49,10.29
2017-04-09,28,49.0,,0.49,13.719999999999999
2017-04-10,73,49.0,,0.49,35.769999999999996
2017-04-11,65,49.0,,0.49,31.849999999999998
2017-04-12,71,49.0,,0.49,34.79
2017-04-13,68,49.0,,0.49,33.32
2017-04-14,43,49.0,,0.49,21.07
2017-04-15,31,49.0,,0.49,15.19
2017-04-16,29,49.0,,0.49,14.209999999999999
2017-04-17,59,49.0,,0.49,28.91
2017-04-18,82,49.0,,0.49,40.18
2017-04-19,80,49.0,,0.49,39.2
2017-04-20,80,49.0,,0.49,39.2
2017-04-21,78,49.0,,0.49,38.22
2017-04-22,11,49.0,,0.49,5.39
2017-04-23,25,49.0,,0.49,12.25
2017-04-24,79,49.0,,0.49,38.71
2017-04-25,91,49.0,,0.49,44.589999999999996
2017-04-26,83,49.0,,0.49,40.67
2017-04-27,89,49.0,,0.49,43.61
2017-04-28,86,49.0,,0.49,42.14
2017-04-29,18,49.0,,0.49,8.82
2017-04-30,36,49.0,,0.49,17.64
2017-05-01,89,41.0,False,0.41,36.489999999999995
2017-05-02,93,41.0,,0.41,38.129999999999995
2017-05-03,77,41.0,,0.41,31.569999999999997
2017-05-04,100,41.0,,0.41,41.0
2017-05-05,83,41.0,,0.41,34.03
2017-05-06,28,41.0,,0.41,11.479999999999999
2017-05-07,35,41.0,,0.41,14.35
2017-05-08,79,41.0,,0.41,32.39
2017-05-09,91,41.0,,0.41,37.309999999999995
2017-05-10,89,41.0,,0.41,36.489999999999995
2017-05-11,79,41.0,,0.41,32.39
2017-05-12,59,41.0,,0.41,24.189999999999998
2017-05-13,18,41.0,,0.41,7.38
2017-05-14,27,41.0,,0.41,11.069999999999999
2017-05-15,70,41.0,,0.41,28.7
2017-05-16,88,41.0,,0.41,36.08
2017-05-17,63,41.0,,0.41,25.83
2017-05-18,79,41.0,,0.41,32.39
2017-05-19,70,41.0,,0.41,28.7
2017-05-20,22,41.0,,0.41,9.02
2017-05-21,18,41.0,,0.41,7.38
2017-05-22,87,41.0,,0.41,35.669999999999995
2017-05-23,59,41.0,,0.41,24.189999999999998
2017-05-24,58,41.0,,0.41,23.779999999999998
2017-05-25,43,41.0,,0.41,17.63
2017-05-26,55,41.0,,0.41,22.549999999999997
2017-05-27,14,41.0,,0.41,5.739999999999999
2017-05-28,20,41.0,,0.41,8.2
2017-05-29,23,41.0,,0.41,9.43
2017-05-30,57,41.0,,0.41,23.369999999999997
2017-05-31,50,41.0,,0.41,20.5
2017-06-01,90,15.0,False,0.15,13.5
2017-06-02,87,15.0,,0.15,13.049999999999999
2017-06-03,40,15.0,,0.15,6.0
2017-06-04,62,15.0,,0.15,9.299999999999999
2017-06-05,62,15.0,,0.15,9.299999999999999
2017-06-06,100,15.0,,0.15,15.0
2017-06-07,78,15.0,,0.15,11.7
2017-06-08,65,15.0,,0.15,9.75
2017-06-09,57,15.0,,0.15,8.549999999999999
2017-06-10,23,15.0,,0.15,3.4499999999999997
2017-06-11,38,15.0,,0.15,5.7
2017-06-12,64,15.0,,0.15,9.6
2017-06-13,61,15.0,,0.15,9.15
2017-06-14,49,15.0,,0.15,7.35
2017-06-15,52,15.0,,0.15,7.8
2017-06-16,49,15.0,,0.15,7.35
2017-06-17,45,15.0,,0.15,6.75
2017-06-18,18,15.0,,0.15,2.6999999999999997
2017-06-19,45,15.0,,0.15,6.75
2017-06-20,32,15.0,,0.15,4.8
2017-06-21,30,15.0,,0.15,4.5
2017-06-22,24,15.0,,0.15,3.5999999999999996
2017-06-23,28,15.0,,0.15,4.2
2017-06-24,31,15.0,,0.15,4.6499999999999995
2017-06-25,41,15.0,,0.15,6.1499999999999995
2017-06-26,46,15.0,,0.15,6.8999999999999995
2017-06-27,20,15.0,,0.15,3.0
2017-06-28,22,15.0,,0.15,3.3
2017-06-29,31,15.0,,0.15,4.6499999999999995
2017-06-30,45,15.0,,0.15,6.75
2017-07-01,71,10.0,False,0.1,7.1000000000000005
2017-07-02,73,10.0,,0.1,7.300000000000001
2017-07-03,54,10.0,,0.1,5.4
2017-07-04,71,10.0,,0.1,7.1000000000000005
2017-07-05,68,10.0,,0.1,6.800000000000001
2017-07-06,91,10.0,,0.1,9.1
2017-07-07,66,10.0,,0.1,6.6000000000000005
2017-07-08,75,10.0,,0.1,7.5
2017-07-09,59,10.0,,0.1,5.9
2017-07-10,100,10.0,,0.1,10.0
2017-07-11,89,10.0,,0.1,8.9
2017-07-12,91,10.0,,0.1,9.1
2017-07-13,55,10.0,,0.1,5.5
2017-07-14,71,10.0,,0.1,7.1000000000000005
2017-07-15,47,10.0,,0.1,4.7
2017-07-16,59,10.0,,0.1,5.9
2017-07-17,50,10.0,,0.1,5.0
2017-07-18,50,10.0,,0.1,5.0
2017-07-19,60,10.0,,0.1,6.0
2017-07-20,55,10.0,,0.1,5.5
2017-07-21,41,10.0,,0.1,4.1000000000000005
2017-07-22,58,10.0,,0.1,5.800000000000001
2017-07-23,69,10.0,,0.1,6.9
2017-07-24,68,10.0,,0.1,6.800000000000001
2017-07-25,99,10.0,,0.1,9.9
2017-07-26,89,10.0,,0.1,8.9
2017-07-27,64,10.0,,0.1,6.4
2017-07-28,71,10.0,,0.1,7.1000000000000005
2017-07-29,40,10.0,,0.1,4.0
2017-07-30,53,10.0,,0.1,5.300000000000001
2017-07-31,69,10.0,,0.1,6.9
2017-08-01,44,11.0,False,0.11,4.84
2017-08-02,66,11.0,,0.11,7.26
2017-08-03,45,11.0,,0.11,4.95
2017-08-04,53,11.0,,0.11,5.83
2017-08-05,29,11.0,,0.11,3.19
2017-08-06,29,11.0,,0.11,3.19
2017-08-07,38,11.0,,0.11,4.18
2017-08-08,32,11.0,,0.11,3.52
2017-08-09,36,11.0,,0.11,3.96
2017-08-10,46,11.0,,0.11,5.06
2017-08-11,49,11.0,,0.11,5.39
2017-08-12,42,11.0,,0.11,4.62
2017-08-13,39,11.0,,0.11,4.29
2017-08-14,33,11.0,,0.11,3.63
2017-08-15,83,11.0,,0.11,9.13
2017-08-16,24,11.0,,0.11,2.64
2017-08-17,61,11.0,,0.11,6.71
2017-08-18,43,11.0,,0.11,4.73
2017-08-19,32,11.0,,0.11,3.52
2017-08-20,70,11.0,,0.11,7.7
2017-08-21,71,11.0,,0.11,7.81
2017-08-22,48,11.0,,0.11,5.28
2017-08-23,69,11.0,,0.11,7.59
2017-08-24,74,11.0,,0.11,8.14
2017-08-25,66,11.0,,0.11,7.26
2017-08-26,45,11.0,,0.11,4.95
2017-08-27,37,11.0,,0.11,4.07
2017-08-28,97,11.0,,0.11,10.67
2017-08-29,50,11.0,,0.11,5.5
2017-08-30,83,11.0,,0.11,9.13
2017-08-31,100,11.0,,0.11,11.0
2017-09-01,41,20.0,False,0.2,8.200000000000001
2017-09-02,34,20.0,,0.2,6.800000000000001
2017-09-03,49,20.0,,0.2,9.8
2017-09-04,20,20.0,,0.2,4.0
2017-09-05,78,20.0,,0.2,15.600000000000001
2017-09-06,63,20.0,,0.2,12.600000000000001
2017-09-07,59,20.0,,0.2,11.8
2017-09-08,39,20.0,,0.2,7.800000000000001
2017-09-09,16,20.0,,0.2,3.2
2017-09-10,38,20.0,,0.2,7.6000000000000005
2017-09-11,66,20.0,,0.2,13.200000000000001
2017-09-12,50,20.0,,0.2,10.0
2017-09-13,66,20.0,,0.2,13.200000000000001
2017-09-14,77,20.0,,0.2,15.4
2017-09-15,89,20.0,,0.2,17.8
2017-09-16,23,20.0,,0.2,4.6000000000000005
2017-09-17,45,20.0,,0.2,9.0
2017-09-18,74,20.0,,0.2,14.8
2017-09-19,68,20.0,,0.2,13.600000000000001
2017-09-20,70,20.0,,0.2,14.0
2017-09-21,76,20.0,,0.2,15.200000000000001
2017-09-22,83,20.0,,0.2,16.6
2017-09-23,32,20.0,,0.2,6.4
2017-09-24,51,20.0,,0.2,10.200000000000001
2017-09-25,82,20.0,,0.2,16.400000000000002
2017-09-26,81,20.0,,0.2,16.2
2017-09-27,74,20.0,,0.2,14.8
2017-09-28,100,20.0,,0.2,20.0
2017-09-29,61,20.0,,0.2,12.200000000000001
2017-09-30,36,20.0,,0.2,7.2
2017-10-01,38,27.0,False,0.27,10.260000000000002
2017-10-02,54,27.0,,0.27,14.580000000000002
2017-10-03,89,27.0,,0.27,24.03
2017-10-04,100,27.0,,0.27,27.0
2017-10-05,86,27.0,,0.27,23.220000000000002
2017-10-06,55,27.0,,0.27,14.850000000000001
2017-10-07,30,27.0,,0.27,8.100000000000001
2017-10-08,32,27.0,,0.27,8.64
2017-10-09,62,27.0,,0.27,16.740000000000002
2017-10-10,68,27.0,,0.27,18.36
2017-10-11,54,27.0,,0.27,14.580000000000002
2017-10-12,63,27.0,,0.27,17.01
2017-10-13,69,27.0,,0.27,18.630000000000003
2017-10-14,28,27.0,,0.27,7.5600000000000005
2017-10-15,38,27.0,,0.27,10.260000000000002
2017-10-16,75,27.0,,0.27,20.25
2017-10-17,87,27.0,,0.27,23.490000000000002
2017-10-18,92,27.0,,0.27,24.840000000000003
2017-10-19,65,27.0,,0.27,17.55
2017-10-20,57,27.0,,0.27,15.39
2017-10-21,33,27.0,,0.27,8.91
2017-10-22,46,27.0,,0.27,12.420000000000002
2017-10-23,81,27.0,,0.27,21.87
2017-10-24,71,27.0,,0.27,19.17
2017-10-25,89,27.0,,0.27,24.03
2017-10-26,95,27.0,,0.27,25.650000000000002
2017-10-27,64,27.0,,0.27,17.28
2017-10-28,32,27.0,,0.27,8.64
2017-10-29,39,27.0,,0.27,10.530000000000001
2017-10-30,92,27.0,,0.27,24.840000000000003
2017-10-31,65,27.0,,0.27,17.55
2017-11-01,57,36.0,False,0.36,20.52
2017-11-02,70,36.0,,0.36,25.2
2017-11-03,49,36.0,,0.36,17.64
2017-11-04,23,36.0,,0.36,8.28
2017-11-05,32,36.0,,0.36,11.52
2017-11-06,63,36.0,,0.36,22.68
2017-11-07,78,36.0,,0.36,28.08
2017-11-08,71,36.0,,0.36,25.56
2017-11-09,48,36.0,,0.36,17.28
2017-11-10,41,36.0,,0.36,14.76
2017-11-11,22,36.0,,0.36,7.92
2017-11-12,32,36.0,,0.36,11.52
2017-11-13,75,36.0,,0.36,27.0
2017-11-14,64,36.0,,0.36,23.04
2017-11-15,69,36.0,,0.36,24.84
2017-11-16,70,36.0,,0.36,25.2
2017-11-17,53,36.0,,0.36,19.08
2017-11-18,21,36.0,,0.36,7.56
2017-11-19,30,36.0,,0.36,10.799999999999999
2017-11-20,49,36.0,,0.36,17.64
2017-11-21,48,36.0,,0.36,17.28
2017-11-22,16,36.0,,0.36,5.76
2017-11-23,20,36.0,,0.36,7.199999999999999
2017-11-24,12,36.0,,0.36,4.32
2017-11-25,16,36.0,,0.36,5.76
2017-11-26,31,36.0,,0.36,11.16
2017-11-27,67,36.0,,0.36,24.119999999999997
2017-11-28,89,36.0,,0.36,32.04
2017-11-29,100,36.0,,0.36,36.0
2017-11-30,86,36.0,,0.36,30.959999999999997
2017-12-01,84,37.0,False,0.37,31.08
2017-12-02,35,37.0,,0.37,12.95
2017-12-03,35,37.0,,0.37,12.95
2017-12-04,98,37.0,,0.37,36.26
2017-12-05,88,37.0,,0.37,32.56
2017-12-06,98,37.0,,0.37,36.26
2017-12-07,96,37.0,,0.37,35.519999999999996
2017-12-08,73,37.0,,0.37,27.009999999999998
2017-12-09,25,37.0,,0.37,9.25
2017-12-10,41,37.0,,0.37,15.17
2017-12-11,93,37.0,,0.37,34.41
2017-12-12,100,37.0,,0.37,37.0
2017-12-13,85,37.0,,0.37,31.45
2017-12-14,84,37.0,,0.37,31.08
2017-12-15,92,37.0,,0.37,34.04
2017-12-16,21,37.0,,0.37,7.77
2017-12-17,36,37.0,,0.37,13.32
2017-12-18,54,37.0,,0.37,19.98
2017-12-19,61,37.0,,0.37,22.57
2017-12-20,54,37.0,,0.37,19.98
2017-12-21,36,37.0,,0.37,13.32
2017-12-22,26,37.0,,0.37,9.62
2017-12-23,16,37.0,,0.37,5.92
2017-12-24,17,37.0,,0.37,6.29
2017-12-25,17,37.0,,0.37,6.29
2017-12-26,18,37.0,,0.37,6.66
2017-12-27,16,37.0,,0.37,5.92
2017-12-28,11,37.0,,0.37,4.07
2017-12-29,10,37.0,,0.37,3.7
2017-12-30,14,37.0,,0.37,5.18
2017-12-31,20,37.0,,0.37,7.4
2018-01-01,17,43.0,False,0.43,7.31
2018-01-02,24,43.0,,0.43,10.32
2018-01-03,41,43.0,,0.43,17.63
2018-01-04,42,43.0,,0.43,18.06
2018-01-05,50,43.0,,0.43,21.5
2018-01-06,20,43.0,,0.43,8.6
