date,savings accounts_unscaled,savings accounts_monthly,isPartial,scale,savings accounts
2014-11-03,37,32.0,,0.32,11.84
2014-11-04,28,32.0,,0.32,8.96
2014-11-05,62,32.0,,0.32,19.84
2014-11-06,64,32.0,,0.32,20.48
2014-11-07,45,32.0,,0.32,14.4
2014-11-08,46,32.0,,0.32,14.72
2014-11-09,55,32.0,,0.32,17.6
2014-11-10,43,32.0,,0.32,13.76
2014-11-11,22,32.0,,0.32,7.04
2014-11-12,100,32.0,,0.32,32.0
2014-11-13,64,32.0,,0.32,20.48
2014-11-14,58,32.0,,0.32,18.56
2014-11-15,18,32.0,,0.32,5.76
2014-11-16,27,32.0,,0.32,8.64
2014-11-17,21,32.0,,0.32,6.72
2014-11-18,46,32.0,,0.32,14.72
2014-11-19,30,32.0,,0.32,9.6
2014-11-20,36,32.0,,0.32,11.52
2014-11-21,74,32.0,,0.32,23.68
2014-11-22,45,32.0,,0.32,14.4
2014-11-23,36,32.0,,0.32,11.52
2014-11-24,42,32.0,,0.32,13.44
2014-11-25,44,32.0,,0.32,14.08
2014-11-26,39,32.0,,0.32,12.48
2014-11-27,9,32.0,,0.32,2.88
2014-11-28,17,32.0,,0.32,5.44
2014-11-29,54,32.0,,0.32,17.28
2014-11-30,26,32.0,,0.32,8.32
2014-12-01,35,32.0,False,0.32,11.200000000000001
2014-12-02,67,32.0,,0.32,21.44
2014-12-03,65,32.0,,0.32,20.8
2014-12-04,69,32.0,,0.32,22.080000000000002
2014-12-05,100,32.0,,0.32,32.0
2014-12-06,41,32.0,,0.32,13.120000000000001
2014-12-07,52,32.0,,0.32,16.64
2014-12-08,46,32.0,,0.32,14.72
2014-12-09,50,32.0,,0.32,16.0
2014-12-10,47,32.0,,0.32,15.040000000000001
2014-12-11,67,32.0,,0.32,21.44
2014-12-12,49,32.0,,0.32,15.68
2014-12-13,55,32.0,,0.32,17.6
2014-12-14,31,32.0,,0.32,9.92
2014-12-15,58,32.0,,0.32,18.56
2014-12-16,48,32.0,,0.32,15.36
2014-12-17,35,32.0,,0.32,11.200000000000001
2014-12-18,66,32.0,,0.32,21.12
2014-12-19,48,32.0,,0.32,15.36
2014-12-20,45,32.0,,0.32,14.4
2014-12-21,32,32.0,,0.32,10.24
2014-12-22,76,32.0,,0.32,24.32
2014-12-23,49,32.0,,0.32,15.68
2014-12-24,18,32.0,,0.32,5.76
2014-12-25,29,32.0,,0.32,9.28
2014-12-26,56,32.0,,0.32,17.92
2014-12-27,75,32.0,,0.32,24.0
2014-12-28,37,32.0,,0.32,11.84
2014-12-29,69,32.0,,0.32,22.080000000000002
2014-12-30,37,32.0,,0.32,11.84
2014-12-31,67,32.0,,0.32,21.44
2015-01-01,38,34.0,False,0.34,12.920000000000002
2015-01-02,37,34.0,,0.34,12.58
2015-01-03,74,34.0,,0.34,25.16
2015-01-04,45,34.0,,0.34,15.3
2015-01-05,76,34.0,,0.34,25.840000000000003
2015-01-06,52,34.0,,0.34,17.68
2015-01-07,70,34.0,,0.34,23.8
2015-01-08,61,34.0,,0.34,20.740000000000002
2015-01-09,67,34.0,,0.34,22.78
2015-01-10,52,34.0,,0.34,17.68
2015-01-11,51,34.0,,0.34,17.34
2015-01-12,64,34.0,,0.34,21.76
2015-01-13,32,34.0,,0.34,10.88
2015-01-14,65,34.0,,0.34,22.1
2015-01-15,60,34.0,,0.34,20.400000000000002
2015-01-16,48,34.0,,0.34,16.32
2015-01-17,82,34.0,,0.34,27.880000000000003
2015-01-18,40,34.0,,0.34,13.600000000000001
2015-01-19,59,34.0,,0.34,20.060000000000002
2015-01-20,51,34.0,,0.34,17.34
2015-01-21,100,34.0,,0.34,34.0
2015-01-22,64,34.0,,0.34,21.76
2015-01-23,47,34.0,,0.34,15.98
2015-01-24,68,34.0,,0.34,23.12
2015-01-25,46,34.0,,0.34,15.64
2015-01-26,59,34.0,,0.34,20.060000000000002
2015-01-27,58,34.0,,0.34,19.720000000000002
2015-01-28,100,34.0,,0.34,34.0
2015-01-29,45,34.0,,0.34,15.3
2015-01-30,74,34.0,,0.34,25.16
2015-01-31,89,34.0,,0.34,30.26
2015-02-01,46,36.0,False,0.36,16.56
2015-02-02,54,36.0,,0.36,19.439999999999998
2015-02-03,50,36.0,,0.36,18.0
2015-02-04,100,36.0,,0.36,36.0
2015-02-05,41,36.0,,0.36,14.76
2015-02-06,56,36.0,,0.36,20.16
2015-02-07,37,36.0,,0.36,13.32
2015-02-08,63,36.0,,0.36,22.68
2015-02-09,53,36.0,,0.36,19.08
2015-02-10,49,36.0,,0.36,17.64
2015-02-11,62,36.0,,0.36,22.32
2015-02-12,78,36.0,,0.36,28.08
2015-02-13,44,36.0,,0.36,15.84
2015-02-14,32,36.0,,0.36,11.52
2015-02-15,54,36.0,,0.36,19.439999999999998
2015-02-16,49,36.0,,0.36,17.64
2015-02-17,21,36.0,,0.36,7.56
2015-02-18,93,36.0,,0.36,33.48
2015-02-19,42,36.0,,0.36,15.12
2015-02-20,78,36.0,,0.36,28.08
2015-02-21,42,36.0,,0.36,15.12
2015-02-22,41,36.0,,0.36,14.76
2015-02-23,53,36.0,,0.36,19.08
2015-02-24,49,36.0,,0.36,17.64
2015-02-25,67,36.0,,0.36,24.119999999999997
2015-02-26,50,36.0,,0.36,18.0
2015-02-27,55,36.0,,0.36,19.8
2015-02-28,46,36.0,,0.36,16.56
2015-03-01,68,33.0,False,0.33,22.44
2015-03-02,85,33.0,,0.33,28.05
2015-03-03,100,33.0,,0.33,33.0
2015-03-04,65,33.0,,0.33,21.45
2015-03-05,65,33.0,,0.33,21.45
2015-03-06,63,33.0,,0.33,20.790000000000003
2015-03-07,39,33.0,,0.33,12.870000000000001
2015-03-08,58,33.0,,0.33,19.14
2015-03-09,52,33.0,,0.33,17.16
2015-03-10,51,33.0,,0.33,16.830000000000002
2015-03-11,71,33.0,,0.33,23.43
2015-03-12,36,33.0,,0.33,11.88
2015-03-13,75,33.0,,0.33,24.75
2015-03-14,33,33.0,,0.33,10.89
2015-03-15,33,33.0,,0.33,10.89
2015-03-16,68,33.0,,0.33,22.44
2015-03-17,62,33.0,,0.33,20.46
2015-03-18,88,33.0,,0.33,29.040000000000003
2015-03-19,57,33.0,,0.33,18.810000000000002
2015-03-20,63,33.0,,0.33,20.790000000000003
2015-03-21,58,33.0,,0.33,19.14
2015-03-22,59,33.0,,0.33,19.470000000000002
2015-03-23,72,33.0,,0.33,23.76
2015-03-24,82,33.0,,0.33,27.060000000000002
2015-03-25,61,33.0,,0.33,20.130000000000003
2015-03-26,31,33.0,,0.33,10.23
2015-03-27,38,33.0,,0.33,12.540000000000001
2015-03-28,50,33.0,,0.33,16.5
2015-03-29,85,33.0,,0.33,28.05
2015-03-30,58,33.0,,0.33,19.14
2015-03-31,68,33.0,,0.33,22.44
2015-04-01,42,36.0,False,0.36,15.12
2015-04-02,52,36.0,,0.36,18.72
2015-04-03,46,36.0,,0.36,16.56
2015-04-04,48,36.0,,0.36,17.28
2015-04-05,19,36.0,,0.36,6.84
2015-04-06,47,36.0,,0.36,16.919999999999998
2015-04-07,76,36.0,,0.36,27.36
2015-04-08,41,36.0,,0.36,14.76
2015-04-09,78,36.0,,0.36,28.08
2015-04-10,80,36.0,,0.36,28.799999999999997
2015-04-11,42,36.0,,0.36,15.12
2015-04-12,48,36.0,,0.36,17.28
2015-04-13,58,36.0,,0.36,20.88
2015-04-14,88,36.0,,0.36,31.68
2015-04-15,76,36.0,,0.36,27.36
2015-04-16,68,36.0,,0.36,24.48
2015-04-17,81,36.0,,0.36,29.16
2015-04-18,24,36.0,,0.36,8.64
2015-04-19,53,36.0,,0.36,19.08
2015-04-20,59,36.0,,0.36,21.24
2015-04-21,90,36.0,,0.36,32.4
2015-04-22,71,36.0,,0.36,25.56
2015-04-23,59,36.0,,0.36,21.24
2015-04-24,86,36.0,,0.36,30.959999999999997
2015-04-25,47,36.0,,0.36,16.919999999999998
2015-04-26,36,36.0,,0.36,12.959999999999999
2015-04-27,100,36.0,,0.36,36.0
2015-04-28,81,36.0,,0.36,29.16
2015-04-29,41,36.0,,0.36,14.76
2015-04-30,69,36.0,,0.36,24.84
2015-05-01,26,31.0,False,0.31,8.06
2015-05-02,85,31.0,,0.31,26.35
2015-05-03,32,31.0,,0.31,9.92
2015-05-04,49,31.0,,0.31,15.19
2015-05-05,64,31.0,,0.31,19.84
2015-05-06,75,31.0,,0.31,23.25
2015-05-07,50,31.0,,0.31,15.5
2015-05-08,100,31.0,,0.31,31.0
2015-05-09,54,31.0,,0.31,16.74
2015-05-10,27,31.0,,0.31,8.37
2015-05-11,76,31.0,,0.31,23.56
2015-05-12,100,31.0,,0.31,31.0
2015-05-13,30,31.0,,0.31,9.3
2015-05-14,35,31.0,,0.31,10.85
2015-05-15,89,31.0,,0.31,27.59
2015-05-16,20,31.0,,0.31,6.2
2015-05-17,53,31.0,,0.31,16.43
2015-05-18,70,31.0,,0.31,21.7
2015-05-19,81,31.0,,0.31,25.11
2015-05-20,35,31.0,,0.31,10.85
2015-05-21,100,31.0,,0.31,31.0
2015-05-22,87,31.0,,0.31,26.97
2015-05-23,35,31.0,,0.31,10.85
2015-05-24,29,31.0,,0.31,8.99
2015-05-25,26,31.0,,0.31,8.06
2015-05-26,56,31.0,,0.31,17.36
2015-05-27,40,31.0,,0.31,12.4
2015-05-28,46,31.0,,0.31,14.26
2015-05-29,86,31.0,,0.31,26.66
2015-05-30,27,31.0,,0.31,8.37
2015-05-31,33,31.0,,0.31,10.23
2015-06-01,100,32.0,False,0.32,32.0
2015-06-02,61,32.0,,0.32,19.52
2015-06-03,96,32.0,,0.32,30.72
2015-06-04,87,32.0,,0.32,27.84
2015-06-05,84,32.0,,0.32,26.88
2015-06-06,81,32.0,,0.32,25.92
2015-06-07,23,32.0,,0.32,7.36
2015-06-08,57,32.0,,0.32,18.240000000000002
2015-06-09,74,32.0,,0.32,23.68
2015-06-10,52,32.0,,0.32,16.64
2015-06-11,65,32.0,,0.32,20.8
2015-06-12,85,32.0,,0.32,27.2
2015-06-13,30,32.0,,0.32,9.6
2015-06-14,61,32.0,,0.32,19.52
2015-06-15,52,32.0,,0.32,16.64
2015-06-16,57,32.0,,0.32,18.240000000000002
2015-06-17,57,32.0,,0.32,18.240000000000002
2015-06-18,98,32.0,,0.32,31.36
2015-06-19,84,32.0,,0.32,26.88
2015-06-20,22,32.0,,0.32,7.04
2015-06-21,37,32.0,,0.32,11.84
2015-06-22,52,32.0,,0.32,16.64
2015-06-23,23,32.0,,0.32,7.36
2015-06-24,63,32.0,,0.32,20.16
2015-06-25,64,32.0,,0.32,20.48
2015-06-26,54,32.0,,0.32,17.28
2015-06-27,51,32.0,,0.32,16.32
2015-06-28,52,32.0,,0.32,16.64
2015-06-29,58,32.0,,0.32,18.56
2015-06-30,63,32.0,,0.32,20.16
2015-07-01,63,33.0,False,0.33,20.790000000000003
2015-07-02,28,33.0,,0.33,9.24
2015-07-03,65,33.0,,0.33,21.45
2015-07-04,25,33.0,,0.33,8.25
2015-07-05,63,33.0,,0.33,20.790000000000003
2015-07-06,27,33.0,,0.33,8.91
2015-07-07,80,33.0,,0.33,26.400000000000002
2015-07-08,26,33.0,,0.33,8.58
2015-07-09,45,33.0,,0.33,14.850000000000001
2015-07-10,65,33.0,,0.33,21.45
2015-07-11,23,33.0,,0.33,7.590000000000001
2015-07-12,23,33.0,,0.33,7.590000000000001
2015-07-13,18,33.0,,0.33,5.94
2015-07-14,53,33.0,,0.33,17.490000000000002
2015-07-15,53,33.0,,0.33,17.490000000000002
2015-07-16,100,33.0,,0.33,33.0
2015-07-17,38,33.0,,0.33,12.540000000000001
2015-07-18,35,33.0,,0.33,11.55
2015-07-19,12,33.0,,0.33,3.96
2015-07-20,93,33.0,,0.33,30.69
2015-07-21,63,33.0,,0.33,20.790000000000003
2015-07-22,62,33.0,,0.33,20.46
2015-07-23,36,33.0,,0.33,11.88
2015-07-24,19,33.0,,0.33,6.2700000000000005
2015-07-25,0,33.0,,0.33,0.0
2015-07-26,34,33.0,,0.33,11.22
2015-07-27,54,33.0,,0.33,17.82
2015-07-28,79,33.0,,0.33,26.07
2015-07-29,63,33.0,,0.33,20.790000000000003
2015-07-30,36,33.0,,0.33,11.88
2015-07-31,75,33.0,,0.33,24.75
2015-08-01,49,30.0,False,0.3,14.7
2015-08-02,42,30.0,,0.3,12.6
2015-08-03,27,30.0,,0.3,8.1
2015-08-04,81,30.0,,0.3,24.3
2015-08-05,82,30.0,,0.3,24.599999999999998
2015-08-06,88,30.0,,0.3,26.4
2015-08-07,51,30.0,,0.3,15.299999999999999
2015-08-08,83,30.0,,0.3,24.9
2015-08-09,63,30.0,,0.3,18.9
2015-08-10,54,30.0,,0.3,16.2
2015-08-11,75,30.0,,0.3,22.5
2015-08-12,60,30.0,,0.3,18.0
2015-08-13,77,30.0,,0.3,23.099999999999998
2015-08-14,50,30.0,,0.3,15.0
2015-08-15,48,30.0,,0.3,14.399999999999999
2015-08-16,35,30.0,,0.3,10.5
2015-08-17,59,30.0,,0.3,17.7
2015-08-18,48,30.0,,0.3,14.399999999999999
2015-08-19,69,30.0,,0.3,20.7
2015-08-20,59,30.0,,0.3,17.7
2015-08-21,71,30.0,,0.3,21.3
2015-08-22,27,30.0,,0.3,8.1
2015-08-23,20,30.0,,0.3,6.0
2015-08-24,69,30.0,,0.3,20.7
2015-08-25,62,30.0,,0.3,18.599999999999998
2015-08-26,73,30.0,,0.3,21.9
2015-08-27,100,30.0,,0.3,30.0
2015-08-28,54,30.0,,0.3,16.2
2015-08-29,40,30.0,,0.3,12.0
2015-08-30,60,30.0,,0.3,18.0
2015-08-31,41,30.0,,0.3,12.299999999999999
2015-09-01,68,30.0,False,0.3,20.4
2015-09-02,39,30.0,,0.3,11.7
2015-09-03,55,30.0,,0.3,16.5
2015-09-04,41,30.0,,0.3,12.299999999999999
2015-09-05,39,30.0,,0.3,11.7
2015-09-06,27,30.0,,0.3,8.1
2015-09-07,43,30.0,,0.3,12.9
2015-09-08,78,30.0,,0.3,23.4
2015-09-09,86,30.0,,0.3,25.8
2015-09-10,53,30.0,,0.3,15.899999999999999
2015-09-11,85,30.0,,0.3,25.5
2015-09-12,50,30.0,,0.3,15.0
2015-09-13,37,30.0,,0.3,11.1
2015-09-14,43,30.0,,0.3,12.9
2015-09-15,38,30.0,,0.3,11.4
2015-09-16,100,30.0,,0.3,30.0
2015-09-17,72,30.0,,0.3,21.599999999999998
2015-09-18,91,30.0,,0.3,27.3
2015-09-19,45,30.0,,0.3,13.5
2015-09-20,25,30.0,,0.3,7.5
2015-09-21,43,30.0,,0.3,12.9
2015-09-22,91,30.0,,0.3,27.3
2015-09-23,72,30.0,,0.3,21.599999999999998
2015-09-24,63,30.0,,0.3,18.9
2015-09-25,65,30.0,,0.3,19.5
2015-09-26,70,30.0,,0.3,21.0
2015-09-27,43,30.0,,0.3,12.9
2015-09-28,70,30.0,,0.3,21.0
2015-09-29,84,30.0,,0.3,25.2
2015-09-30,57,30.0,,0.3,17.099999999999998
2015-10-01,85,32.0,False,0.32,27.2
2015-10-02,38,32.0,,0.32,12.16
2015-10-03,53,32.0,,0.32,16.96
2015-10-04,41,32.0,,0.32,13.120000000000001
2015-10-05,55,32.0,,0.32,17.6
2015-10-06,64,32.0,,0.32,20.48
2015-10-07,100,32.0,,0.32,32.0
2015-10-08,82,32.0,,0.32,26.240000000000002
2015-10-09,66,32.0,,0.32,21.12
2015-10-10,49,32.0,,0.32,15.68
2015-10-11,36,32.0,,0.32,11.52
2015-10-12,70,32.0,,0.32,22.400000000000002
2015-10-13,54,32.0,,0.32,17.28
2015-10-14,71,32.0,,0.32,22.72
2015-10-15,54,32.0,,0.32,17.28
2015-10-16,84,32.0,,0.32,26.88
2015-10-17,24,32.0,,0.32,7.68
2015-10-18,23,32.0,,0.32,7.36
2015-10-19,63,32.0,,0.32,20.16
2015-10-20,83,32.0,,0.32,26.560000000000002
2015-10-21,71,32.0,,0.32,22.72
2015-10-22,49,32.0,,0.32,15.68
2015-10-23,51,32.0,,0.32,16.32
2015-10-24,93,32.0,,0.32,29.76
2015-10-25,23,32.0,,0.32,7.36
2015-10-26,75,32.0,,0.32,24.0
2015-10-27,65,32.0,,0.32,20.8
2015-10-28,86,32.0,,0.32,27.52
2015-10-29,62,32.0,,0.32,19.84
2015-10-30,51,32.0,,0.32,16.32
2015-10-31,24,32.0,,0.32,7.68
2015-11-01,62,31.0,False,0.31,19.22
2015-11-02,89,31.0,,0.31,27.59
2015-11-03,50,31.0,,0.31,15.5
2015-11-04,90,31.0,,0.31,27.9
2015-11-05,91,31.0,,0.31,28.21
2015-11-06,93,31.0,,0.31,28.83
2015-11-07,59,31.0,,0.31,18.29
2015-11-08,96,31.0,,0.31,29.759999999999998
2015-11-09,74,31.0,,0.31,22.94
2015-11-10,100,31.0,,0.31,31.0
2015-11-11,47,31.0,,0.31,14.57
2015-11-12,100,31.0,,0.31,31.0
2015-11-13,96,31.0,,0.31,29.759999999999998
2015-11-14,29,31.0,,0.31,8.99
2015-11-15,66,31.0,,0.31,20.46
2015-11-16,96,31.0,,0.31,29.759999999999998
2015-11-17,78,31.0,,0.31,24.18
2015-11-18,90,31.0,,0.31,27.9
2015-11-19,97,31.0,,0.31,30.07
2015-11-20,53,31.0,,0.31,16.43
2015-11-21,44,31.0,,0.31,13.64
2015-11-22,43,31.0,,0.31,13.33
2015-11-23,81,31.0,,0.31,25.11
2015-11-24,71,31.0,,0.31,22.01
2015-11-25,38,31.0,,0.31,11.78
2015-11-26,45,31.0,,0.31,13.95
2015-11-27,35,31.0,,0.31,10.85
2015-11-28,43,31.0,,0.31,13.33
2015-11-29,22,31.0,,0.31,6.82
2015-11-30,70,31.0,,0.31,21.7
2015-12-01,67,32.0,False,0.32,21.44
2015-12-02,46,32.0,,0.32,14.72
2015-12-03,46,32.0,,0.32,14.72
2015-12-04,44,32.0,,0.32,14.08
2015-12-05,35,32.0,,0.32,11.200000000000001
2015-12-06,25,32.0,,0.32,8.0
2015-12-07,45,32.0,,0.32,14.4
2015-12-08,76,32.0,,0.32,24.32
2015-12-09,100,32.0,,0.32,32.0
2015-12-10,54,32.0,,0.32,17.28
2015-12-11,56,32.0,,0.32,17.92
2015-12-12,25,32.0,,0.32,8.0
2015-12-13,25,32.0,,0.32,8.0
2015-12-14,42,32.0,,0.32,13.44
2015-12-15,59,32.0,,0.32,18.88
2015-12-16,84,32.0,,0.32,26.88
2015-12-17,29,32.0,,0.32,9.28
2015-12-18,43,32.0,,0.32,13.76
2015-12-19,32,32.0,,0.32,10.24
2015-12-20,43,32.0,,0.32,13.76
2015-12-21,48,32.0,,0.32,15.36
2015-12-22,22,32.0,,0.32,7.04
2015-12-23,59,32.0,,0.32,18.88
2015-12-24,52,32.0,,0.32,16.64
2015-12-25,48,32.0,,0.32,15.36
2015-12-26,33,32.0,,0.32,10.56
2015-12-27,26,32.0,,0.32,8.32
2015-12-28,66,32.0,,0.32,21.12
2015-12-29,62,32.0,,0.32,19.84
2015-12-30,63,32.0,,0.32,20.16
2015-12-31,60,32.0,,0.32,19.2
2016-01-01,41,32.0,False,0.32,13.120000000000001
2016-01-02,59,32.0,,0.32,18.88
2016-01-03,58,32.0,,0.32,18.56
2016-01-04,60,32.0,,0.32,19.2
2016-01-05,76,32.0,,0.32,24.32
2016-01-06,53,32.0,,0.32,16.96
2016-01-07,53,32.0,,0.32,16.96
2016-01-08,100,32.0,,0.32,32.0
2016-01-09,74,32.0,,0.32,23.68
2016-01-10,77,32.0,,0.32,24.64
2016-01-11,40,32.0,,0.32,12.8
2016-01-12,77,32.0,,0.32,24.64
2016-01-13,93,32.0,,0.32,29.76
2016-01-14,53,32.0,,0.32,16.96
2016-01-15,60,32.0,,0.32,19.2
2016-01-16,35,32.0,,0.32,11.200000000000001
2016-01-17,38,32.0,,0.32,12.16
2016-01-18,74,32.0,,0.32,23.68
2016-01-19,33,32.0,,0.32,10.56
2016-01-20,48,32.0,,0.32,15.36
2016-01-21,41,32.0,,0.32,13.120000000000001
2016-01-22,64,32.0,,0.32,20.48
2016-01-23,43,32.0,,0.32,13.76
2016-01-24,38,32.0,,0.32,12.16
2016-01-25,66,32.0,,0.32,21.12
2016-01-26,59,32.0,,0.32,18.88
2016-01-27,63,32.0,,0.32,20.16
2016-01-28,41,32.0,,0.32,13.120000000000001
2016-01-29,72,32.0,,0.32,23.04
2016-01-30,49,32.0,,0.32,15.68
2016-01-31,60,32.0,,0.32,19.2
2016-02-01,68,35.0,False,0.35,23.799999999999997
2016-02-02,64,35.0,,0.35,22.4
2016-02-03,80,35.0,,0.35,28.0
2016-02-04,42,35.0,,0.35,14.7
2016-02-05,68,35.0,,0.35,23.799999999999997
2016-02-06,62,35.0,,0.35,21.7
2016-02-07,74,35.0,,0.35,25.9
2016-02-08,100,35.0,,0.35,35.0
2016-02-09,64,35.0,,0.35,22.4
2016-02-10,47,35.0,,0.35,16.45
2016-02-11,80,35.0,,0.35,28.0
2016-02-12,43,35.0,,0.35,15.049999999999999
2016-02-13,37,35.0,,0.35,12.95
2016-02-14,74,35.0,,0.35,25.9
2016-02-15,75,35.0,,0.35,26.25
2016-02-16,50,35.0,,0.35,17.5
2016-02-17,65,35.0,,0.35,22.75
2016-02-18,38,35.0,,0.35,13.299999999999999
2016-02-19,70,35.0,,0.35,24.5
2016-02-20,17,35.0,,0.35,5.949999999999999
2016-02-21,62,35.0,,0.35,21.7
2016-02-22,99,35.0,,0.35,34.65
2016-02-23,61,35.0,,0.35,21.349999999999998
2016-02-24,74,35.0,,0.35,25.9
2016-02-25,73,35.0,,0.35,25.549999999999997
2016-02-26,53,35.0,,0.35,18.549999999999997
2016-02-27,25,35.0,,0.35,8.75
2016-02-28,54,35.0,,0.35,18.9
2016-02-29,50,35.0,,0.35,17.5
2016-03-01,59,36.0,False,0.36,21.24
2016-03-02,47,36.0,,0.36,16.919999999999998
2016-03-03,85,36.0,,0.36,30.599999999999998
2016-03-04,70,36.0,,0.36,25.2
2016-03-05,87,36.0,,0.36,31.32
2016-03-06,81,36.0,,0.36,29.16
2016-03-07,65,36.0,,0.36,23.4
2016-03-08,100,36.0,,0.36,36.0
2016-03-09,92,36.0,,0.36,33.12
2016-03-10,74,36.0,,0.36,26.64
2016-03-11,54,36.0,,0.36,19.439999999999998
2016-03-12,20,36.0,,0.36,7.199999999999999
2016-03-13,72,36.0,,0.36,25.919999999999998
2016-03-14,73,36.0,,0.36,26.279999999999998
