date,entrepreneurs_unscaled,entrepreneurs_monthly,isPartial,scale,entrepreneurs
2007-07-15,27,47.0,,0.47,12.69
2007-07-16,17,47.0,,0.47,7.989999999999999
2007-07-17,33,47.0,,0.47,15.51
2007-07-18,17,47.0,,0.47,7.989999999999999
2007-07-19,33,47.0,,0.47,15.51
2007-07-20,54,47.0,,0.47,25.38
2007-07-21,0,47.0,,0.47,0.0
2007-07-22,28,47.0,,0.47,13.16
2007-07-23,100,47.0,,0.47,47.0
2007-07-24,50,47.0,,0.47,23.5
2007-07-25,68,47.0,,0.47,31.959999999999997
2007-07-26,86,47.0,,0.47,40.419999999999995
2007-07-27,36,47.0,,0.47,16.919999999999998
2007-07-28,0,47.0,,0.47,0.0
2007-07-29,0,47.0,,0.47,0.0
2007-07-30,16,47.0,,0.47,7.52
2007-07-31,49,47.0,,0.47,23.029999999999998
2007-08-01,11,52.0,False,0.52,5.720000000000001
2007-08-02,35,52.0,,0.52,18.2
2007-08-03,73,52.0,,0.52,37.96
2007-08-04,35,52.0,,0.52,18.2
2007-08-05,71,52.0,,0.52,36.92
2007-08-06,34,52.0,,0.52,17.68
2007-08-07,88,52.0,,0.52,45.760000000000005
2007-08-08,45,52.0,,0.52,23.400000000000002
2007-08-09,34,52.0,,0.52,17.68
2007-08-10,36,52.0,,0.52,18.72
2007-08-11,70,52.0,,0.52,36.4
2007-08-12,0,52.0,,0.52,0.0
2007-08-13,56,52.0,,0.52,29.12
2007-08-14,55,52.0,,0.52,28.6
2007-08-15,22,52.0,,0.52,11.440000000000001
2007-08-16,34,52.0,,0.52,17.68
2007-08-17,12,52.0,,0.52,6.24
2007-08-18,0,52.0,,0.52,0.0
2007-08-19,17,52.0,,0.52,8.84
2007-08-20,11,52.0,,0.52,5.720000000000001
2007-08-21,11,52.0,,0.52,5.720000000000001
2007-08-22,33,52.0,,0.52,17.16
2007-08-23,100,52.0,,0.52,52.0
2007-08-24,12,52.0,,0.52,6.24
2007-08-25,67,52.0,,0.52,34.84
2007-08-26,17,52.0,,0.52,8.84
2007-08-27,44,52.0,,0.52,22.880000000000003
2007-08-28,32,52.0,,0.52,16.64
2007-08-29,44,52.0,,0.52,22.880000000000003
2007-08-30,67,52.0,,0.52,34.84
2007-08-31,84,52.0,,0.52,43.68
2007-09-01,21,68.0,False,0.68,14.280000000000001
2007-09-02,0,68.0,,0.68,0.0
2007-09-03,19,68.0,,0.68,12.920000000000002
2007-09-04,26,68.0,,0.68,17.68
2007-09-05,38,68.0,,0.68,25.840000000000003
2007-09-06,90,68.0,,0.68,61.2
2007-09-07,41,68.0,,0.68,27.880000000000003
2007-09-08,19,68.0,,0.68,12.920000000000002
2007-09-09,74,68.0,,0.68,50.32
2007-09-10,62,68.0,,0.68,42.160000000000004
2007-09-11,73,68.0,,0.68,49.64
2007-09-12,88,68.0,,0.68,59.84
2007-09-13,38,68.0,,0.68,25.840000000000003
2007-09-14,81,68.0,,0.68,55.080000000000005
2007-09-15,19,68.0,,0.68,12.920000000000002
2007-09-16,19,68.0,,0.68,12.920000000000002
2007-09-17,100,68.0,,0.68,68.0
2007-09-18,62,68.0,,0.68,42.160000000000004
2007-09-19,50,68.0,,0.68,34.0
2007-09-20,89,68.0,,0.68,60.52
2007-09-21,67,68.0,,0.68,45.56
2007-09-22,0,68.0,,0.68,0.0
2007-09-23,0,68.0,,0.68,0.0
2007-09-24,12,68.0,,0.68,8.16
2007-09-25,60,68.0,,0.68,40.800000000000004
2007-09-26,87,68.0,,0.68,59.160000000000004
2007-09-27,62,68.0,,0.68,42.160000000000004
2007-09-28,81,68.0,,0.68,55.080000000000005
2007-09-29,19,68.0,,0.68,12.920000000000002
2007-09-30,19,68.0,,0.68,12.920000000000002
2007-10-01,55,68.0,False,0.68,37.400000000000006
2007-10-02,65,68.0,,0.68,44.2
2007-10-03,33,68.0,,0.68,22.44
2007-10-04,67,68.0,,0.68,45.56
2007-10-05,71,68.0,,0.68,48.28
2007-10-06,34,68.0,,0.68,23.12
2007-10-07,68,68.0,,0.68,46.24
2007-10-08,100,68.0,,0.68,68.0
2007-10-09,43,68.0,,0.68,29.240000000000002
2007-10-10,65,68.0,,0.68,44.2
2007-10-11,33,68.0,,0.68,22.44
2007-10-12,0,68.0,,0.68,0.0
2007-10-13,69,68.0,,0.68,46.92
2007-10-14,0,68.0,,0.68,0.0
2007-10-15,54,68.0,,0.68,36.720000000000006
2007-10-16,32,68.0,,0.68,21.76
2007-10-17,32,68.0,,0.68,21.76
2007-10-18,55,68.0,,0.68,37.400000000000006
2007-10-19,23,68.0,,0.68,15.64
2007-10-20,17,68.0,,0.68,11.56
2007-10-21,66,68.0,,0.68,44.88
2007-10-22,21,68.0,,0.68,14.280000000000001
2007-10-23,31,68.0,,0.68,21.080000000000002
2007-10-24,32,68.0,,0.68,21.76
2007-10-25,65,68.0,,0.68,44.2
2007-10-26,80,68.0,,0.68,54.400000000000006
2007-10-27,33,68.0,,0.68,22.44
2007-10-28,0,68.0,,0.68,0.0
2007-10-29,21,68.0,,0.68,14.280000000000001
2007-10-30,97,68.0,,0.68,65.96000000000001
2007-10-31,44,68.0,,0.68,29.92
2007-11-01,55,52.0,False,0.52,28.6
2007-11-02,92,52.0,,0.52,47.84
2007-11-03,26,52.0,,0.52,13.52
2007-11-04,26,52.0,,0.52,13.52
2007-11-05,84,52.0,,0.52,43.68
2007-11-06,83,52.0,,0.52,43.160000000000004
2007-11-07,67,52.0,,0.52,34.84
2007-11-08,85,52.0,,0.52,44.2
2007-11-09,72,52.0,,0.52,37.44
2007-11-10,25,52.0,,0.52,13.0
2007-11-11,25,52.0,,0.52,13.0
2007-11-12,35,52.0,,0.52,18.2
2007-11-13,17,52.0,,0.52,8.84
2007-11-14,76,52.0,,0.52,39.52
2007-11-15,86,52.0,,0.52,44.72
2007-11-16,89,52.0,,0.52,46.28
2007-11-17,25,52.0,,0.52,13.0
2007-11-18,0,52.0,,0.52,0.0
2007-11-19,68,52.0,,0.52,35.36
2007-11-20,84,52.0,,0.52,43.68
2007-11-21,75,52.0,,0.52,39.0
2007-11-22,82,52.0,,0.52,42.64
2007-11-23,49,52.0,,0.52,25.48
2007-11-24,77,52.0,,0.52,40.04
2007-11-25,100,52.0,,0.52,52.0
2007-11-26,81,52.0,,0.52,42.120000000000005
2007-11-27,63,52.0,,0.52,32.76
2007-11-28,48,52.0,,0.52,24.96
2007-11-29,82,52.0,,0.52,42.64
2007-11-30,85,52.0,,0.52,44.2
2007-12-01,20,46.0,False,0.46,9.200000000000001
2007-12-02,20,46.0,,0.46,9.200000000000001
2007-12-03,41,46.0,,0.46,18.86
2007-12-04,79,46.0,,0.46,36.34
2007-12-05,54,46.0,,0.46,24.84
2007-12-06,82,46.0,,0.46,37.72
2007-12-07,100,46.0,,0.46,46.0
2007-12-08,20,46.0,,0.46,9.200000000000001
2007-12-09,40,46.0,,0.46,18.400000000000002
2007-12-10,41,46.0,,0.46,18.86
2007-12-11,53,46.0,,0.46,24.380000000000003
2007-12-12,54,46.0,,0.46,24.84
2007-12-13,28,46.0,,0.46,12.88
2007-12-14,29,46.0,,0.46,13.34
2007-12-15,0,46.0,,0.46,0.0
2007-12-16,20,46.0,,0.46,9.200000000000001
2007-12-17,71,46.0,,0.46,32.660000000000004
2007-12-18,57,46.0,,0.46,26.220000000000002
2007-12-19,29,46.0,,0.46,13.34
2007-12-20,45,46.0,,0.46,20.7
2007-12-21,50,46.0,,0.46,23.0
2007-12-22,47,46.0,,0.46,21.62
2007-12-23,0,46.0,,0.46,0.0
2007-12-24,0,46.0,,0.46,0.0
2007-12-25,0,46.0,,0.46,0.0
2007-12-26,19,46.0,,0.46,8.74
2007-12-27,17,46.0,,0.46,7.82
2007-12-28,0,46.0,,0.46,0.0
2007-12-29,43,46.0,,0.46,19.78
2007-12-30,22,46.0,,0.46,10.120000000000001
2007-12-31,18,46.0,,0.46,8.280000000000001
2008-01-01,0,69.0,False,0.69,0.0
2008-01-02,0,69.0,,0.69,0.0
2008-01-03,31,69.0,,0.69,21.389999999999997
2008-01-04,32,69.0,,0.69,22.08
2008-01-05,30,69.0,,0.69,20.7
2008-01-06,30,69.0,,0.69,20.7
2008-01-07,52,69.0,,0.69,35.879999999999995
2008-01-08,61,69.0,,0.69,42.089999999999996
2008-01-09,61,69.0,,0.69,42.089999999999996
2008-01-10,31,69.0,,0.69,21.389999999999997
2008-01-11,21,69.0,,0.69,14.489999999999998
2008-01-12,44,69.0,,0.69,30.36
2008-01-13,89,69.0,,0.69,61.41
2008-01-14,90,69.0,,0.69,62.099999999999994
2008-01-15,49,69.0,,0.69,33.809999999999995
2008-01-16,80,69.0,,0.69,55.199999999999996
2008-01-17,40,69.0,,0.69,27.599999999999998
2008-01-18,41,69.0,,0.69,28.29
2008-01-19,57,69.0,,0.69,39.33
2008-01-20,0,69.0,,0.69,0.0
2008-01-21,43,69.0,,0.69,29.669999999999998
2008-01-22,57,69.0,,0.69,39.33
2008-01-23,67,69.0,,0.69,46.23
2008-01-24,30,69.0,,0.69,20.7
2008-01-25,71,69.0,,0.69,48.989999999999995
2008-01-26,0,69.0,,0.69,0.0
2008-01-27,29,69.0,,0.69,20.009999999999998
2008-01-28,68,69.0,,0.69,46.919999999999995
2008-01-29,57,69.0,,0.69,39.33
2008-01-30,29,69.0,,0.69,20.009999999999998
2008-01-31,100,69.0,,0.69,69.0
2008-02-01,80,65.0,False,0.65,52.0
2008-02-02,0,65.0,,0.65,0.0
2008-02-03,38,65.0,,0.65,24.7
2008-02-04,53,65.0,,0.65,34.45
2008-02-05,74,65.0,,0.65,48.1
2008-02-06,74,65.0,,0.65,48.1
2008-02-07,89,65.0,,0.65,57.85
2008-02-08,80,65.0,,0.65,52.0
2008-02-09,92,65.0,,0.65,59.800000000000004
2008-02-10,55,65.0,,0.65,35.75
2008-02-11,100,65.0,,0.65,65.0
2008-02-12,98,65.0,,0.65,63.7
2008-02-13,37,65.0,,0.65,24.05
2008-02-14,91,65.0,,0.65,59.15
2008-02-15,55,65.0,,0.65,35.75
2008-02-16,37,65.0,,0.65,24.05
2008-02-17,57,65.0,,0.65,37.050000000000004
2008-02-18,82,65.0,,0.65,53.300000000000004
2008-02-19,50,65.0,,0.65,32.5
2008-02-20,74,65.0,,0.65,48.1
2008-02-21,75,65.0,,0.65,48.75
2008-02-22,26,65.0,,0.65,16.900000000000002
2008-02-23,0,65.0,,0.65,0.0
2008-02-24,0,65.0,,0.65,0.0
2008-02-25,63,65.0,,0.65,40.95
2008-02-26,60,65.0,,0.65,39.0
2008-02-27,12,65.0,,0.65,7.800000000000001
2008-02-28,38,65.0,,0.65,24.7
2008-02-29,92,65.0,,0.65,59.800000000000004
2008-03-01,31,54.0,False,0.54,16.740000000000002
2008-03-02,31,54.0,,0.54,16.740000000000002
2008-03-03,43,54.0,,0.54,23.220000000000002
2008-03-04,82,54.0,,0.54,44.28
2008-03-05,41,54.0,,0.54,22.14
2008-03-06,63,54.0,,0.54,34.02
2008-03-07,76,54.0,,0.54,41.040000000000006
2008-03-08,74,54.0,,0.54,39.96
2008-03-09,47,54.0,,0.54,25.380000000000003
2008-03-10,31,54.0,,0.54,16.740000000000002
2008-03-11,73,54.0,,0.54,39.42
2008-03-12,84,54.0,,0.54,45.36
2008-03-13,32,54.0,,0.54,17.28
2008-03-14,80,54.0,,0.54,43.2
2008-03-15,0,54.0,,0.54,0.0
2008-03-16,16,54.0,,0.54,8.64
2008-03-17,43,54.0,,0.54,23.220000000000002
2008-03-18,21,54.0,,0.54,11.34
2008-03-19,100,54.0,,0.54,54.0
2008-03-20,59,54.0,,0.54,31.860000000000003
2008-03-21,27,54.0,,0.54,14.580000000000002
2008-03-22,54,54.0,,0.54,29.160000000000004
2008-03-23,38,54.0,,0.54,20.520000000000003
2008-03-24,11,54.0,,0.54,5.94
2008-03-25,31,54.0,,0.54,16.740000000000002
2008-03-26,31,54.0,,0.54,16.740000000000002
2008-03-27,32,54.0,,0.54,17.28
2008-03-28,44,54.0,,0.54,23.76
2008-03-29,46,54.0,,0.54,24.840000000000003
2008-03-30,0,54.0,,0.54,0.0
2008-03-31,81,54.0,,0.54,43.74
2008-04-01,24,59.0,False,0.59,14.16
2008-04-02,100,59.0,,0.59,59.0
2008-04-03,33,59.0,,0.59,19.47
2008-04-04,17,59.0,,0.59,10.03
2008-04-05,13,59.0,,0.59,7.67
2008-04-06,25,59.0,,0.59,14.75
2008-04-07,25,59.0,,0.59,14.75
2008-04-08,41,59.0,,0.59,24.189999999999998
2008-04-09,33,59.0,,0.59,19.47
2008-04-10,50,59.0,,0.59,29.5
2008-04-11,44,59.0,,0.59,25.959999999999997
2008-04-12,38,59.0,,0.59,22.419999999999998
2008-04-13,12,59.0,,0.59,7.08
2008-04-14,16,59.0,,0.59,9.44
2008-04-15,57,59.0,,0.59,33.629999999999995
2008-04-16,17,59.0,,0.59,10.03
2008-04-17,34,59.0,,0.59,20.06
2008-04-18,9,59.0,,0.59,5.31
2008-04-19,13,59.0,,0.59,7.67
2008-04-20,13,59.0,,0.59,7.67
2008-04-21,33,59.0,,0.59,19.47
2008-04-22,57,59.0,,0.59,33.629999999999995
2008-04-23,17,59.0,,0.59,10.03
2008-04-24,59,59.0,,0.59,34.809999999999995
2008-04-25,27,59.0,,0.59,15.93
2008-04-26,65,59.0,,0.59,38.35
2008-04-27,13,59.0,,0.59,7.67
2008-04-28,48,59.0,,0.59,28.32
2008-04-29,79,59.0,,0.59,46.61
2008-04-30,41,59.0,,0.59,24.189999999999998
2008-05-01,100,54.0,False,0.54,54.0
2008-05-02,30,54.0,,0.54,16.200000000000003
2008-05-03,0,54.0,,0.54,0.0
2008-05-04,22,54.0,,0.54,11.88
2008-05-05,97,54.0,,0.54,52.38
2008-05-06,27,54.0,,0.54,14.580000000000002
2008-05-07,14,54.0,,0.54,7.5600000000000005
2008-05-08,56,54.0,,0.54,30.240000000000002
2008-05-09,30,54.0,,0.54,16.200000000000003
2008-05-10,22,54.0,,0.54,11.88
2008-05-11,46,54.0,,0.54,24.840000000000003
2008-05-12,84,54.0,,0.54,45.36
2008-05-13,14,54.0,,0.54,7.5600000000000005
2008-05-14,83,54.0,,0.54,44.82
2008-05-15,100,54.0,,0.54,54.0
2008-05-16,30,54.0,,0.54,16.200000000000003
2008-05-17,0,54.0,,0.54,0.0
2008-05-18,22,54.0,,0.54,11.88
2008-05-19,84,54.0,,0.54,45.36
2008-05-20,69,54.0,,0.54,37.260000000000005
2008-05-21,56,54.0,,0.54,30.240000000000002
2008-05-22,14,54.0,,0.54,7.5600000000000005
2008-05-23,94,54.0,,0.54,50.760000000000005
2008-05-24,47,54.0,,0.54,25.380000000000003
2008-05-25,51,54.0,,0.54,27.540000000000003
2008-05-26,42,54.0,,0.54,22.68
2008-05-27,41,54.0,,0.54,22.14
2008-05-28,56,54.0,,0.54,30.240000000000002
2008-05-29,43,54.0,,0.54,23.220000000000002
2008-05-30,30,54.0,,0.54,16.200000000000003
2008-05-31,0,54.0,,0.54,0.0
2008-06-01,48,38.0,False,0.38,18.240000000000002
2008-06-02,46,38.0,,0.38,17.48
2008-06-03,44,38.0,,0.38,16.72
2008-06-04,61,38.0,,0.38,23.18
2008-06-05,47,38.0,,0.38,17.86
2008-06-06,34,38.0,,0.38,12.92
2008-06-07,24,38.0,,0.38,9.120000000000001
2008-06-08,74,38.0,,0.38,28.12
2008-06-09,16,38.0,,0.38,6.08
2008-06-10,16,38.0,,0.38,6.08
2008-06-11,0,38.0,,0.38,0.0
2008-06-12,82,38.0,,0.38,31.16
2008-06-13,17,38.0,,0.38,6.46
2008-06-14,25,38.0,,0.38,9.5
2008-06-15,26,38.0,,0.38,9.88
2008-06-16,32,38.0,,0.38,12.16
2008-06-17,16,38.0,,0.38,6.08
2008-06-18,32,38.0,,0.38,12.16
2008-06-19,33,38.0,,0.38,12.540000000000001
2008-06-20,18,38.0,,0.38,6.84
2008-06-21,51,38.0,,0.38,19.38
2008-06-22,0,38.0,,0.38,0.0
2008-06-23,79,38.0,,0.38,30.02
2008-06-24,48,38.0,,0.38,18.240000000000002
2008-06-25,81,38.0,,0.38,30.78
2008-06-26,49,38.0,,0.38,18.62
2008-06-27,70,38.0,,0.38,26.6
2008-06-28,100,38.0,,0.38,38.0
2008-06-29,0,38.0,,0.38,0.0
2008-06-30,32,38.0,,0.38,12.16
2008-07-01,100,39.0,False,0.39,39.0
2008-07-02,15,39.0,,0.39,5.8500000000000005
2008-07-03,47,39.0,,0.39,18.330000000000002
2008-07-04,23,39.0,,0.39,8.97
2008-07-05,25,39.0,,0.39,9.75
2008-07-06,46,39.0,,0.39,17.94
2008-07-07,42,39.0,,0.39,16.38
2008-07-08,55,39.0,,0.39,21.45
2008-07-09,42,39.0,,0.39,16.38
2008-07-10,71,39.0,,0.39,27.69
2008-07-11,76,39.0,,0.39,29.64
2008-07-12,43,39.0,,0.39,16.77
2008-07-13,22,39.0,,0.39,8.58
2008-07-14,56,39.0,,0.39,21.84
2008-07-15,56,39.0,,0.39,21.84
2008-07-16,84,39.0,,0.39,32.76
2008-07-17,14,39.0,,0.39,5.46
2008-07-18,45,39.0,,0.39,17.55
2008-07-19,43,39.0,,0.39,16.77
2008-07-20,22,39.0,,0.39,8.58
2008-07-21,83,39.0,,0.39,32.370000000000005
2008-07-22,27,39.0,,0.39,10.530000000000001
2008-07-23,14,39.0,,0.39,5.46
2008-07-24,56,39.0,,0.39,21.84
2008-07-25,30,39.0,,0.39,11.700000000000001
2008-07-26,0,39.0,,0.39,0.0
2008-07-27,43,39.0,,0.39,16.77
2008-07-28,27,39.0,,0.39,10.530000000000001
2008-07-29,40,39.0,,0.39,15.600000000000001
2008-07-30,41,39.0,,0.39,15.99
2008-07-31,56,39.0,,0.39,21.84
2008-08-01,35,43.0,False,0.43,15.049999999999999
2008-08-02,0,43.0,,0.43,0.0
2008-08-03,51,43.0,,0.43,21.93
2008-08-04,48,43.0,,0.43,20.64
2008-08-05,63,43.0,,0.43,27.09
2008-08-06,95,43.0,,0.43,40.85
2008-08-07,33,43.0,,0.43,14.19
2008-08-08,17,43.0,,0.43,7.31
2008-08-09,49,43.0,,0.43,21.07
2008-08-10,25,43.0,,0.43,10.75
2008-08-11,48,43.0,,0.43,20.64
2008-08-12,94,43.0,,0.43,40.42
2008-08-13,80,43.0,,0.43,34.4
2008-08-14,82,43.0,,0.43,35.26
2008-08-15,0,43.0,,0.43,0.0
2008-08-16,0,43.0,,0.43,0.0
2008-08-17,0,43.0,,0.43,0.0
2008-08-18,48,43.0,,0.43,20.64
2008-08-19,0,43.0,,0.43,0.0
2008-08-20,64,43.0,,0.43,27.52
2008-08-21,32,43.0,,0.43,13.76
2008-08-22,34,43.0,,0.43,14.62
2008-08-23,47,43.0,,0.43,20.21
2008-08-24,24,43.0,,0.43,10.32
2008-08-25,93,43.0,,0.43,39.99
2008-08-26,30,43.0,,0.43,12.9
2008-08-27,92,43.0,,0.43,39.56
2008-08-28,63,43.0,,0.43,27.09
2008-08-29,100,43.0,,0.43,43.0
2008-08-30,23,43.0,,0.43,9.89
2008-08-31,0,43.0,,0.43,0.0
2008-09-01,9,69.0,False,0.69,6.209999999999999
