date,live gold_unscaled,live gold_monthly,isPartial,scale,live gold
2016-06-27,66,66,False,0.66,43.56
2016-06-28,72,72,False,0.72,51.839999999999996
2016-06-29,64,64,False,0.64,40.96
2016-06-30,62,62,False,0.62,38.44
2016-07-01,76,76,False,0.76,57.76
2016-07-02,61,61,False,0.61,37.21
2016-07-03,52,52,False,0.52,27.04
2016-07-04,40,40,False,0.4,16.0
2016-07-05,58,58,False,0.58,33.64
2016-07-06,63,63,False,0.63,39.69
2016-07-07,67,67,False,0.67,44.89
2016-07-08,59,59,False,0.59,34.809999999999995
2016-07-09,52,52,False,0.52,27.04
2016-07-10,65,65,False,0.65,42.25
2016-07-11,41,41,False,0.41,16.81
2016-07-12,52,52,False,0.52,27.04
2016-07-13,61,61,False,0.61,37.21
2016-07-14,54,54,False,0.54,29.160000000000004
2016-07-15,42,42,False,0.42,17.64
2016-07-16,100,100,False,1.0,100.0
2016-07-17,57,57,False,0.57,32.489999999999995
2016-07-18,77,77,False,0.77,59.29
2016-07-19,55,55,False,0.55,30.250000000000004
2016-07-20,46,46,False,0.46,21.16
2016-07-21,90,90,False,0.9,81.0
2016-07-22,48,48,False,0.48,23.04
2016-07-23,60,60,False,0.6,36.0
2016-07-24,75,75,False,0.75,56.25
2016-07-25,42,42,False,0.42,17.64
2016-07-26,85,85,False,0.85,72.25
2016-07-27,51,51,False,0.51,26.01
2016-07-28,48,48,False,0.48,23.04
2016-07-29,50,50,False,0.5,25.0
2016-07-30,47,47,False,0.47,22.09
2016-07-31,56,56,False,0.56,31.360000000000003
2016-08-01,30,30,False,0.3,9.0
2016-08-02,58,58,False,0.58,33.64
2016-08-03,44,44,False,0.44,19.36
2016-08-04,49,49,False,0.49,24.009999999999998
2016-08-05,38,38,False,0.38,14.44
2016-08-06,35,35,False,0.35,12.25
2016-08-07,46,46,False,0.46,21.16
2016-08-08,60,60,False,0.6,36.0
2016-08-09,49,49,False,0.49,24.009999999999998
2016-08-10,61,61,False,0.61,37.21
2016-08-11,47,47,False,0.47,22.09
2016-08-12,55,55,False,0.55,30.250000000000004
2016-08-13,75,75,False,0.75,56.25
2016-08-14,35,35,False,0.35,12.25
2016-08-15,50,50,False,0.5,25.0
2016-08-16,54,54,False,0.54,29.160000000000004
2016-08-17,51,51,False,0.51,26.01
2016-08-18,51,51,False,0.51,26.01
2016-08-19,100,100,False,1.0,100.0
2016-08-20,53,53,False,0.53,28.09
2016-08-21,66,66,False,0.66,43.56
2016-08-22,44,44,False,0.44,19.36
2016-08-23,49,49,False,0.49,24.009999999999998
2016-08-24,42,42,False,0.42,17.64
2016-08-25,35,35,False,0.35,12.25
2016-08-26,45,45,False,0.45,20.25
2016-08-27,68,68,False,0.68,46.24
2016-08-28,61,61,False,0.61,37.21
2016-08-29,38,38,False,0.38,14.44
2016-08-30,43,43,False,0.43,18.49
2016-08-31,51,51,False,0.51,26.01
2016-09-01,73,73,False,0.73,53.29
2016-09-02,80,80,False,0.8,64.0
2016-09-03,85,85,False,0.85,72.25
2016-09-04,100,100,False,1.0,100.0
2016-09-05,85,85,False,0.85,72.25
2016-09-06,52,52,False,0.52,27.04
2016-09-07,54,54,False,0.54,29.160000000000004
2016-09-08,55,55,False,0.55,30.250000000000004
2016-09-09,53,53,False,0.53,28.09
2016-09-10,84,84,False,0.84,70.56
2016-09-11,56,56,False,0.56,31.360000000000003
2016-09-12,44,44,False,0.44,19.36
2016-09-13,66,66,False,0.66,43.56
2016-09-14,90,90,False,0.9,81.0
2016-09-15,70,70,False,0.7,49.0
2016-09-16,78,78,False,0.78,60.84
2016-09-17,87,87,False,0.87,75.69
2016-09-18,92,92,False,0.92,84.64
2016-09-19,56,56,False,0.56,31.360000000000003
2016-09-20,54,54,False,0.54,29.160000000000004
2016-09-21,59,59,False,0.59,34.809999999999995
2016-09-22,46,46,False,0.46,21.16
2016-09-23,65,65,False,0.65,42.25
2016-09-24,57,57,False,0.57,32.489999999999995
2016-09-25,80,80,False,0.8,64.0
2016-09-26,43,43,False,0.43,18.49
2016-09-27,59,59,False,0.59,34.809999999999995
2016-09-28,63,63,False,0.63,39.69
2016-09-29,79,79,False,0.79,62.410000000000004
2016-09-30,70,70,False,0.7,49.0
2016-10-01,87,87,False,0.87,75.69
2016-10-02,100,100,False,1.0,100.0
2016-10-03,21,21,False,0.21,4.41
2016-10-04,50,50,False,0.5,25.0
2016-10-05,45,45,False,0.45,20.25
2016-10-06,83,83,False,0.83,68.89
2016-10-07,42,42,False,0.42,17.64
2016-10-08,58,58,False,0.58,33.64
2016-10-09,47,47,False,0.47,22.09
2016-10-10,58,58,False,0.58,33.64
2016-10-11,58,58,False,0.58,33.64
2016-10-12,40,40,False,0.4,16.0
2016-10-13,44,44,False,0.44,19.36
2016-10-14,52,52,False,0.52,27.04
2016-10-15,63,63,False,0.63,39.69
2016-10-16,75,75,False,0.75,56.25
2016-10-17,71,71,False,0.71,50.41
2016-10-18,61,61,False,0.61,37.21
2016-10-19,42,42,False,0.42,17.64
2016-10-20,47,47,False,0.47,22.09
2016-10-21,60,60,False,0.6,36.0
2016-10-22,71,71,False,0.71,50.41
2016-10-23,55,55,False,0.55,30.250000000000004
2016-10-24,56,56,False,0.56,31.360000000000003
2016-10-25,31,31,False,0.31,9.61
2016-10-26,33,33,False,0.33,10.89
2016-10-27,45,45,False,0.45,20.25
2016-10-28,41,41,False,0.41,16.81
2016-10-29,62,62,False,0.62,38.44
2016-10-30,67,67,False,0.67,44.89
2016-10-31,58,58,False,0.58,33.64
2016-11-01,29,29,False,0.29,8.41
2016-11-02,25,25,False,0.25,6.25
2016-11-03,28,28,False,0.28,7.840000000000001
2016-11-04,29,29,False,0.29,8.41
2016-11-05,31,31,False,0.31,9.61
2016-11-06,41,41,False,0.41,16.81
2016-11-07,32,32,False,0.32,10.24
2016-11-08,27,27,False,0.27,7.290000000000001
2016-11-09,38,38,False,0.38,14.44
2016-11-10,24,24,False,0.24,5.76
2016-11-11,41,41,False,0.41,16.81
2016-11-12,37,37,False,0.37,13.69
2016-11-13,37,37,False,0.37,13.69
2016-11-14,32,32,False,0.32,10.24
2016-11-15,26,26,False,0.26,6.76
2016-11-16,25,25,False,0.25,6.25
2016-11-17,21,21,False,0.21,4.41
2016-11-18,34,34,False,0.34,11.56
2016-11-19,44,44,False,0.44,19.36
2016-11-20,33,33,False,0.33,10.89
2016-11-21,34,34,False,0.34,11.56
2016-11-22,32,32,False,0.32,10.24
2016-11-23,48,48,False,0.48,23.04
2016-11-24,55,55,False,0.55,30.250000000000004
2016-11-25,100,100,False,1.0,100.0
2016-11-26,68,68,False,0.68,46.24
2016-11-27,66,66,False,0.66,43.56
2016-11-28,71,71,False,0.71,50.41
2016-11-29,52,52,False,0.52,27.04
2016-11-30,36,36,False,0.36,12.959999999999999
2016-12-01,46,46,False,0.46,21.16
2016-12-02,31,31,False,0.31,9.61
2016-12-03,50,50,False,0.5,25.0
2016-12-04,50,50,False,0.5,25.0
2016-12-05,56,56,False,0.56,31.360000000000003
2016-12-06,44,44,False,0.44,19.36
2016-12-07,33,33,False,0.33,10.89
2016-12-08,32,32,False,0.32,10.24
2016-12-09,41,41,False,0.41,16.81
2016-12-10,49,49,False,0.49,24.009999999999998
2016-12-11,38,38,False,0.38,14.44
2016-12-12,40,40,False,0.4,16.0
2016-12-13,34,34,False,0.34,11.56
2016-12-14,41,41,False,0.41,16.81
2016-12-15,42,42,False,0.42,17.64
2016-12-16,44,44,False,0.44,19.36
2016-12-17,46,46,False,0.46,21.16
2016-12-18,53,53,False,0.53,28.09
2016-12-19,70,70,False,0.7,49.0
2016-12-20,49,49,False,0.49,24.009999999999998
2016-12-21,42,42,False,0.42,17.64
2016-12-22,56,56,False,0.56,31.360000000000003
2016-12-23,58,58,False,0.58,33.64
2016-12-24,59,59,False,0.59,34.809999999999995
2016-12-25,98,98,False,0.98,96.03999999999999
2016-12-26,100,100,False,1.0,100.0
2016-12-27,88,88,False,0.88,77.44
2016-12-28,70,70,False,0.7,49.0
2016-12-29,68,68,False,0.68,46.24
2016-12-30,56,56,False,0.56,31.360000000000003
2016-12-31,65,65,False,0.65,42.25
2017-01-01,90,90,False,0.9,81.0
2017-01-02,92,92,False,0.92,84.64
2017-01-03,76,76,False,0.76,57.76
2017-01-04,52,52,False,0.52,27.04
2017-01-05,45,45,False,0.45,20.25
2017-01-06,63,63,False,0.63,39.69
2017-01-07,71,71,False,0.71,50.41
2017-01-08,81,81,False,0.81,65.61
2017-01-09,44,44,False,0.44,19.36
2017-01-10,58,58,False,0.58,33.64
2017-01-11,38,38,False,0.38,14.44
2017-01-12,69,69,False,0.69,47.61
2017-01-13,70,70,False,0.7,49.0
2017-01-14,66,66,False,0.66,43.56
2017-01-15,71,71,False,0.71,50.41
2017-01-16,65,65,False,0.65,42.25
2017-01-17,60,60,False,0.6,36.0
2017-01-18,53,53,False,0.53,28.09
2017-01-19,44,44,False,0.44,19.36
2017-01-20,64,64,False,0.64,40.96
2017-01-21,61,61,False,0.61,37.21
2017-01-22,62,62,False,0.62,38.44
2017-01-23,50,50,False,0.5,25.0
2017-01-24,55,55,False,0.55,30.250000000000004
2017-01-25,53,53,False,0.53,28.09
2017-01-26,78,78,False,0.78,60.84
2017-01-27,58,58,False,0.58,33.64
2017-01-28,100,100,False,1.0,100.0
2017-01-29,74,74,False,0.74,54.76
2017-01-30,45,45,False,0.45,20.25
2017-01-31,40,40,False,0.4,16.0
2017-02-01,66,66,False,0.66,43.56
2017-02-02,60,60,False,0.6,36.0
2017-02-03,66,66,False,0.66,43.56
2017-02-04,100,100,False,1.0,100.0
2017-02-05,61,61,False,0.61,37.21
2017-02-06,50,50,False,0.5,25.0
2017-02-07,53,53,False,0.53,28.09
2017-02-08,32,32,False,0.32,10.24
2017-02-09,56,56,False,0.56,31.360000000000003
2017-02-10,49,49,False,0.49,24.009999999999998
2017-02-11,87,87,False,0.87,75.69
2017-02-12,69,69,False,0.69,47.61
2017-02-13,57,57,False,0.57,32.489999999999995
2017-02-14,50,50,False,0.5,25.0
2017-02-15,46,46,False,0.46,21.16
2017-02-16,45,45,False,0.45,20.25
2017-02-17,41,41,False,0.41,16.81
2017-02-18,61,61,False,0.61,37.21
2017-02-19,55,55,False,0.55,30.250000000000004
2017-02-20,80,80,False,0.8,64.0
2017-02-21,66,66,False,0.66,43.56
2017-02-22,41,41,False,0.41,16.81
2017-02-23,50,50,False,0.5,25.0
2017-02-24,70,70,False,0.7,49.0
2017-02-25,65,65,False,0.65,42.25
2017-02-26,87,87,False,0.87,75.69
2017-02-27,53,53,False,0.53,28.09
2017-02-28,39,39,False,0.39,15.21
2017-03-01,72,72,False,0.72,51.839999999999996
2017-03-02,83,83,False,0.83,68.89
2017-03-03,61,61,False,0.61,37.21
2017-03-04,80,80,False,0.8,64.0
2017-03-05,84,84,False,0.84,70.56
2017-03-06,65,65,False,0.65,42.25
2017-03-07,60,60,False,0.6,36.0
2017-03-08,38,38,False,0.38,14.44
2017-03-09,57,57,False,0.57,32.489999999999995
2017-03-10,58,58,False,0.58,33.64
2017-03-11,100,100,False,1.0,100.0
2017-03-12,74,74,False,0.74,54.76
2017-03-13,81,81,False,0.81,65.61
2017-03-14,73,73,False,0.73,53.29
2017-03-15,67,67,False,0.67,44.89
2017-03-16,42,42,False,0.42,17.64
2017-03-17,77,77,False,0.77,59.29
2017-03-18,70,70,False,0.7,49.0
2017-03-19,96,96,False,0.96,92.16
2017-03-20,71,71,False,0.71,50.41
2017-03-21,62,62,False,0.62,38.44
2017-03-22,45,45,False,0.45,20.25
2017-03-23,55,55,False,0.55,30.250000000000004
2017-03-24,61,61,False,0.61,37.21
2017-03-25,76,76,False,0.76,57.76
2017-03-26,86,86,False,0.86,73.96
2017-03-27,60,60,False,0.6,36.0
2017-03-28,65,65,False,0.65,42.25
2017-03-29,69,69,False,0.69,47.61
2017-03-30,50,50,False,0.5,25.0
2017-03-31,67,67,False,0.67,44.89
2017-04-01,67,67,False,0.67,44.89
2017-04-02,51,51,False,0.51,26.01
2017-04-03,52,52,False,0.52,27.04
2017-04-04,50,50,False,0.5,25.0
2017-04-05,41,41,False,0.41,16.81
2017-04-06,59,59,False,0.59,34.809999999999995
2017-04-07,58,58,False,0.58,33.64
2017-04-08,100,100,False,1.0,100.0
2017-04-09,72,72,False,0.72,51.839999999999996
2017-04-10,32,32,False,0.32,10.24
2017-04-11,58,58,False,0.58,33.64
2017-04-12,61,61,False,0.61,37.21
2017-04-13,44,44,False,0.44,19.36
2017-04-14,62,62,False,0.62,38.44
2017-04-15,83,83,False,0.83,68.89
2017-04-16,91,91,False,0.91,82.81
2017-04-17,69,69,False,0.69,47.61
2017-04-18,50,50,False,0.5,25.0
2017-04-19,46,46,False,0.46,21.16
2017-04-20,46,46,False,0.46,21.16
2017-04-21,67,67,False,0.67,44.89
2017-04-22,99,99,False,0.99,98.01
2017-04-23,65,65,False,0.65,42.25
2017-04-24,83,83,False,0.83,68.89
2017-04-25,66,66,False,0.66,43.56
2017-04-26,44,44,False,0.44,19.36
2017-04-27,53,53,False,0.53,28.09
2017-04-28,57,57,False,0.57,32.489999999999995
2017-04-29,72,72,False,0.72,51.839999999999996
2017-04-30,72,72,False,0.72,51.839999999999996
2017-05-01,55,55,False,0.55,30.250000000000004
2017-05-02,51,51,False,0.51,26.01
2017-05-03,61,61,False,0.61,37.21
2017-05-04,57,57,False,0.57,32.489999999999995
2017-05-05,67,67,False,0.67,44.89
2017-05-06,94,94,False,0.94,88.36
2017-05-07,58,58,False,0.58,33.64
2017-05-08,55,55,False,0.55,30.250000000000004
2017-05-09,45,45,False,0.45,20.25
2017-05-10,37,37,False,0.37,13.69
2017-05-11,52,52,False,0.52,27.04
2017-05-12,46,46,False,0.46,21.16
2017-05-13,100,100,False,1.0,100.0
2017-05-14,86,86,False,0.86,73.96
2017-05-15,44,44,False,0.44,19.36
2017-05-16,61,61,False,0.61,37.21
2017-05-17,47,47,False,0.47,22.09
2017-05-18,46,46,False,0.46,21.16
2017-05-19,56,56,False,0.56,31.360000000000003
2017-05-20,49,49,False,0.49,24.009999999999998
2017-05-21,37,37,False,0.37,13.69
2017-05-22,44,44,False,0.44,19.36
2017-05-23,68,68,False,0.68,46.24
2017-05-24,52,52,False,0.52,27.04
2017-05-25,26,26,False,0.26,6.76
2017-05-26,45,45,False,0.45,20.25
2017-05-27,86,86,False,0.86,73.96
2017-05-28,57,57,False,0.57,32.489999999999995
2017-05-29,69,69,False,0.69,47.61
2017-05-30,53,53,False,0.53,28.09
2017-05-31,43,43,False,0.43,18.49
2017-06-01,59,59,False,0.59,34.809999999999995
2017-06-02,61,61,False,0.61,37.21
2017-06-03,84,84,False,0.84,70.56
2017-06-04,100,100,False,1.0,100.0
2017-06-05,50,50,False,0.5,25.0
2017-06-06,52,52,False,0.52,27.04
2017-06-07,50,50,False,0.5,25.0
2017-06-08,70,70,False,0.7,49.0
2017-06-09,68,68,False,0.68,46.24
2017-06-10,59,59,False,0.59,34.809999999999995
2017-06-11,68,68,False,0.68,46.24
2017-06-12,65,65,False,0.65,42.25
2017-06-13,60,60,False,0.6,36.0
2017-06-14,65,65,False,0.65,42.25
2017-06-15,61,61,False,0.61,37.21
2017-06-16,66,66,False,0.66,43.56
2017-06-17,58,58,False,0.58,33.64
2017-06-18,43,43,False,0.43,18.49
2017-06-19,48,48,False,0.48,23.04
2017-06-20,73,73,False,0.73,53.29
2017-06-21,63,63,False,0.63,39.69
2017-06-22,59,59,False,0.59,34.809999999999995
2017-06-23,81,81,False,0.81,65.61
2017-06-24,68,68,False,0.68,46.24
2017-06-25,90,90,False,0.9,81.0
2017-06-26,83,83,False,0.83,68.89
2017-06-27,73,73,False,0.73,53.29
2017-06-28,67,67,False,0.67,44.89
2017-06-29,91,91,False,0.91,82.81
2017-06-30,79,79,False,0.79,62.410000000000004
2017-07-01,44,44,False,0.44,19.36
2017-07-02,61,61,False,0.61,37.21
2017-07-03,54,54,False,0.54,29.160000000000004
2017-07-04,46,46,False,0.46,21.16
2017-07-05,32,32,False,0.32,10.24
2017-07-06,52,52,False,0.52,27.04
2017-07-07,47,47,False,0.47,22.09
2017-07-08,39,39,False,0.39,15.21
2017-07-09,59,59,False,0.59,34.809999999999995
2017-07-10,62,62,False,0.62,38.44
2017-07-11,52,52,False,0.52,27.04
2017-07-12,69,69,False,0.69,47.61
2017-07-13,32,32,False,0.32,10.24
2017-07-14,42,42,False,0.42,17.64
2017-07-15,75,75,False,0.75,56.25
2017-07-16,70,70,False,0.7,49.0
2017-07-17,57,57,False,0.57,32.489999999999995
2017-07-18,37,37,False,0.37,13.69
2017-07-19,59,59,False,0.59,34.809999999999995
2017-07-20,66,66,False,0.66,43.56
2017-07-21,59,59,False,0.59,34.809999999999995
2017-07-22,51,51,False,0.51,26.01
2017-07-23,64,64,False,0.64,40.96
2017-07-24,42,42,False,0.42,17.64
2017-07-25,54,54,False,0.54,29.160000000000004
2017-07-26,53,53,False,0.53,28.09
2017-07-27,100,100,False,1.0,100.0
2017-07-28,57,57,False,0.57,32.489999999999995
2017-07-29,43,43,False,0.43,18.49
2017-07-30,40,40,False,0.4,16.0
2017-07-31,36,36,False,0.36,12.959999999999999
2017-08-01,70,70,False,0.7,49.0
2017-08-02,63,63,False,0.63,39.69
2017-08-03,62,62,False,0.62,38.44
2017-08-04,64,64,False,0.64,40.96
2017-08-05,61,61,False,0.61,37.21
2017-08-06,74,74,False,0.74,54.76
2017-08-07,69,69,False,0.69,47.61
2017-08-08,61,61,False,0.61,37.21
2017-08-09,85,85,False,0.85,72.25
2017-08-10,60,60,False,0.6,36.0
2017-08-11,80,80,False,0.8,64.0
2017-08-12,75,75,False,0.75,56.25
2017-08-13,100,100,False,1.0,100.0
2017-08-14,65,65,False,0.65,42.25
2017-08-15,74,74,False,0.74,54.76
2017-08-16,92,92,False,0.92,84.64
2017-08-17,57,57,False,0.57,32.489999999999995
2017-08-18,55,55,False,0.55,30.250000000000004
2017-08-19,88,88,False,0.88,77.44
2017-08-20,66,66,False,0.66,43.56
2017-08-21,63,63,False,0.63,39.69
2017-08-22,51,51,False,0.51,26.01
2017-08-23,86,86,False,0.86,73.96
2017-08-24,35,35,False,0.35,12.25
2017-08-25,60,60,False,0.6,36.0
2017-08-26,79,79,False,0.79,62.410000000000004
2017-08-27,88,88,False,0.88,77.44
2017-08-28,40,40,False,0.4,16.0
2017-08-29,99,99,False,0.99,98.01
2017-08-30,71,71,False,0.71,50.41
2017-08-31,55,55,False,0.55,30.250000000000004
2017-09-01,50,50,False,0.5,25.0
2017-09-02,46,46,False,0.46,21.16
2017-09-03,68,68,False,0.68,46.24
2017-09-04,67,67,False,0.67,44.89
2017-09-05,58,58,False,0.58,33.64
2017-09-06,49,49,False,0.49,24.009999999999998
2017-09-07,59,59,False,0.59,34.809999999999995
2017-09-08,33,33,False,0.33,10.89
2017-09-09,68,68,False,0.68,46.24
2017-09-10,76,76,False,0.76,57.76
2017-09-11,35,35,False,0.35,12.25
2017-09-12,46,46,False,0.46,21.16
2017-09-13,31,31,False,0.31,9.61
2017-09-14,30,30,False,0.3,9.0
2017-09-15,61,61,False,0.61,37.21
2017-09-16,100,100,False,1.0,100.0
2017-09-17,44,44,False,0.44,19.36
2017-09-18,49,49,False,0.49,24.009999999999998
2017-09-19,53,53,False,0.53,28.09
2017-09-20,30,30,False,0.3,9.0
2017-09-21,37,37,False,0.37,13.69
2017-09-22,65,65,False,0.65,42.25
2017-09-23,78,78,False,0.78,60.84
2017-09-24,50,50,False,0.5,25.0
2017-09-25,40,40,False,0.4,16.0
2017-09-26,34,34,False,0.34,11.56
2017-09-27,32,32,False,0.32,10.24
2017-09-28,44,44,False,0.44,19.36
2017-09-29,42,42,False,0.42,17.64
2017-09-30,58,58,False,0.58,33.64
2017-10-01,69,69,False,0.69,47.61
2017-10-02,52,52,False,0.52,27.04
2017-10-03,55,55,False,0.55,30.250000000000004
2017-10-04,58,58,False,0.58,33.64
2017-10-05,40,40,False,0.4,16.0
2017-10-06,34,34,False,0.34,11.56
2017-10-07,58,58,False,0.58,33.64
2017-10-08,65,65,False,0.65,42.25
2017-10-09,66,66,False,0.66,43.56
2017-10-10,45,45,False,0.45,20.25
2017-10-11,31,31,False,0.31,9.61
2017-10-12,44,44,False,0.44,19.36
2017-10-13,32,32,False,0.32,10.24
2017-10-14,100,100,False,1.0,100.0
2017-10-15,66,66,False,0.66,43.56
2017-10-16,35,35,False,0.35,12.25
2017-10-17,42,42,False,0.42,17.64
2017-10-18,62,62,False,0.62,38.44
2017-10-19,54,54,False,0.54,29.160000000000004
2017-10-20,63,63,False,0.63,39.69
2017-10-21,60,60,False,0.6,36.0
2017-10-22,68,68,False,0.68,46.24
2017-10-23,53,53,False,0.53,28.09
2017-10-24,46,46,False,0.46,21.16
2017-10-25,44,44,False,0.44,19.36
2017-10-26,67,67,False,0.67,44.89
2017-10-27,65,65,False,0.65,42.25
2017-10-28,56,56,False,0.56,31.360000000000003
2017-10-29,63,63,False,0.63,39.69
2017-10-30,30,30,False,0.3,9.0
2017-10-31,64,64,False,0.64,40.96
2017-11-01,29,29,False,0.29,8.41
2017-11-02,25,25,False,0.25,6.25
2017-11-03,21,21,False,0.21,4.41
2017-11-04,34,34,False,0.34,11.56
2017-11-05,33,33,False,0.33,10.89
2017-11-06,26,26,False,0.26,6.76
2017-11-07,21,21,False,0.21,4.41
2017-11-08,25,25,False,0.25,6.25
2017-11-09,34,34,False,0.34,11.56
2017-11-10,31,31,False,0.31,9.61
2017-11-11,33,33,False,0.33,10.89
2017-11-12,40,40,False,0.4,16.0
2017-11-13,25,25,False,0.25,6.25
2017-11-14,26,26,False,0.26,6.76
2017-11-15,28,28,False,0.28,7.840000000000001
2017-11-16,23,23,False,0.23,5.29
2017-11-17,36,36,False,0.36,12.959999999999999
2017-11-18,51,51,False,0.51,26.01
2017-11-19,39,39,False,0.39,15.21
2017-11-20,42,42,False,0.42,17.64
2017-11-21,32,32,False,0.32,10.24
2017-11-22,44,44,False,0.44,19.36
2017-11-23,74,74,False,0.74,54.76
2017-11-24,100,100,False,1.0,100.0
2017-11-25,67,67,False,0.67,44.89
2017-11-26,65,65,False,0.65,42.25
2017-11-27,51,51,False,0.51,26.01
2017-11-28,33,33,False,0.33,10.89
2017-11-29,45,45,False,0.45,20.25
2017-11-30,38,38,False,0.38,14.44
2017-12-01,39,39,False,0.39,15.21
2017-12-02,43,43,False,0.43,18.49
2017-12-03,31,31,False,0.31,9.61
2017-12-04,33,33,False,0.33,10.89
2017-12-05,51,51,False,0.51,26.01
2017-12-06,31,31,False,0.31,9.61
2017-12-07,32,32,False,0.32,10.24
2017-12-08,33,33,False,0.33,10.89
2017-12-09,57,57,False,0.57,32.489999999999995
2017-12-10,49,49,False,0.49,24.009999999999998
2017-12-11,34,34,False,0.34,11.56
2017-12-12,36,36,False,0.36,12.959999999999999
2017-12-13,47,47,False,0.47,22.09
2017-12-14,47,47,False,0.47,22.09
2017-12-15,47,47,False,0.47,22.09
2017-12-16,55,55,False,0.55,30.250000000000004
2017-12-17,48,48,False,0.48,23.04
2017-12-18,36,36,False,0.36,12.959999999999999
2017-12-19,36,36,False,0.36,12.959999999999999
2017-12-20,46,46,False,0.46,21.16
2017-12-21,50,50,False,0.5,25.0
2017-12-22,55,55,False,0.55,30.250000000000004
2017-12-23,65,65,False,0.65,42.25
2017-12-24,60,60,False,0.6,36.0
2017-12-25,100,100,False,1.0,100.0
2017-12-26,88,88,False,0.88,77.44
2017-12-27,66,66,False,0.66,43.56
2017-12-28,56,56,False,0.56,31.360000000000003
2017-12-29,55,55,False,0.55,30.250000000000004
2017-12-30,37,37,False,0.37,13.69
2017-12-31,55,55,False,0.55,30.250000000000004
2018-01-01,100,100,False,1.0,100.0
2018-01-02,91,91,False,0.91,82.81
2018-01-03,87,87,False,0.87,75.69
2018-01-04,67,67,False,0.67,44.89
2018-01-05,75,75,False,0.75,56.25
2018-01-06,79,79,False,0.79,62.410000000000004
2018-01-07,66,66,False,0.66,43.56
2018-01-08,64,64,False,0.64,40.96
2018-01-09,77,77,False,0.77,59.29
2018-01-10,49,49,False,0.49,24.009999999999998
2018-01-11,69,69,False,0.69,47.61
2018-01-12,57,57,False,0.57,32.489999999999995
2018-01-13,100,100,False,1.0,100.0
2018-01-14,79,79,False,0.79,62.410000000000004
2018-01-15,75,75,False,0.75,56.25
2018-01-16,66,66,False,0.66,43.56
2018-01-17,85,85,False,0.85,72.25
2018-01-18,55,55,False,0.55,30.250000000000004
2018-01-19,62,62,False,0.62,38.44
2018-01-20,72,72,False,0.72,51.839999999999996
2018-01-21,72,72,False,0.72,51.839999999999996
2018-01-22,39,39,False,0.39,15.21
2018-01-23,68,68,False,0.68,46.24
2018-01-24,71,71,False,0.71,50.41
2018-01-25,53,53,False,0.53,28.09
2018-01-26,78,78,False,0.78,60.84
2018-01-27,91,91,False,0.91,82.81
2018-01-28,95,95,False,0.95,90.25
2018-01-29,61,61,False,0.61,37.21
2018-01-30,55,55,False,0.55,30.250000000000004
2018-01-31,68,68,False,0.68,46.24
2018-02-01,53,53,False,0.53,28.09
2018-02-02,50,50,False,0.5,25.0
2018-02-03,100,100,False,1.0,100.0
2018-02-04,72,72,False,0.72,51.839999999999996
2018-02-05,56,56,False,0.56,31.360000000000003
2018-02-06,41,41,False,0.41,16.81
2018-02-07,50,50,False,0.5,25.0
2018-02-08,46,46,False,0.46,21.16
2018-02-09,61,61,False,0.61,37.21
2018-02-10,81,81,False,0.81,65.61
2018-02-11,56,56,False,0.56,31.360000000000003
2018-02-12,63,63,False,0.63,39.69
2018-02-13,56,56,False,0.56,31.360000000000003
2018-02-14,42,42,False,0.42,17.64
2018-02-15,53,53,False,0.53,28.09
2018-02-16,62,62,False,0.62,38.44
2018-02-17,77,77,False,0.77,59.29
2018-02-18,35,35,False,0.35,12.25
2018-02-19,66,66,False,0.66,43.56
2018-02-20,47,47,False,0.47,22.09
2018-02-21,59,59,False,0.59,34.809999999999995
2018-02-22,70,70,False,0.7,49.0
2018-02-23,52,52,False,0.52,27.04
2018-02-24,86,86,False,0.86,73.96
2018-02-25,64,64,False,0.64,40.96
2018-02-26,41,41,False,0.41,16.81
2018-02-27,37,37,False,0.37,13.69
2018-02-28,53,53,False,0.53,28.09
2018-03-01,62,62,False,0.62,38.44
2018-03-02,68,68,False,0.68,46.24
2018-03-03,68,68,False,0.68,46.24
2018-03-04,70,70,False,0.7,49.0
2018-03-05,52,52,False,0.52,27.04
2018-03-06,56,56,False,0.56,31.360000000000003
2018-03-07,60,60,False,0.6,36.0
2018-03-08,49,49,False,0.49,24.009999999999998
2018-03-09,60,60,False,0.6,36.0
2018-03-10,93,93,False,0.93,86.49000000000001
2018-03-11,76,76,False,0.76,57.76
2018-03-12,48,48,False,0.48,23.04
2018-03-13,53,53,False,0.53,28.09
2018-03-14,49,49,False,0.49,24.009999999999998
2018-03-15,41,41,False,0.41,16.81
2018-03-16,50,50,False,0.5,25.0
2018-03-17,55,55,False,0.55,30.250000000000004
2018-03-18,70,70,False,0.7,49.0
2018-03-19,48,48,False,0.48,23.04
2018-03-20,42,42,False,0.42,17.64
2018-03-21,68,68,False,0.68,46.24
2018-03-22,60,60,False,0.6,36.0
2018-03-23,59,59,False,0.59,34.809999999999995
2018-03-24,97,97,False,0.97,94.09
2018-03-25,100,100,False,1.0,100.0
2018-03-26,61,61,False,0.61,37.21
2018-03-27,62,62,False,0.62,38.44
2018-03-28,50,50,False,0.5,25.0
2018-03-29,43,43,False,0.43,18.49
2018-03-30,66,66,False,0.66,43.56
2018-03-31,69,69,False,0.69,47.61
2018-04-01,73,73,False,0.73,53.29
2018-04-02,78,78,False,0.78,60.84
