date,SOCIAL SECURITY CARD_unscaled,SOCIAL SECURITY CARD_monthly,isPartial,scale,SOCIAL SECURITY CARD
2010-06-03,58,90.0,,0.9,52.2
2010-06-04,63,90.0,,0.9,56.7
2010-06-05,23,90.0,,0.9,20.7
2010-06-06,28,90.0,,0.9,25.2
2010-06-07,64,90.0,,0.9,57.6
2010-06-08,100,90.0,,0.9,90.0
2010-06-09,83,90.0,,0.9,74.7
2010-06-10,81,90.0,,0.9,72.9
2010-06-11,73,90.0,,0.9,65.7
2010-06-12,26,90.0,,0.9,23.400000000000002
2010-06-13,33,90.0,,0.9,29.7
2010-06-14,73,90.0,,0.9,65.7
2010-06-15,57,90.0,,0.9,51.300000000000004
2010-06-16,51,90.0,,0.9,45.9
2010-06-17,70,90.0,,0.9,63.0
2010-06-18,53,90.0,,0.9,47.7
2010-06-19,30,90.0,,0.9,27.0
2010-06-20,41,90.0,,0.9,36.9
2010-06-21,86,90.0,,0.9,77.4
2010-06-22,87,90.0,,0.9,78.3
2010-06-23,82,90.0,,0.9,73.8
2010-06-24,59,90.0,,0.9,53.1
2010-06-25,75,90.0,,0.9,67.5
2010-06-26,28,90.0,,0.9,25.2
2010-06-27,58,90.0,,0.9,52.2
2010-06-28,82,90.0,,0.9,73.8
2010-06-29,91,90.0,,0.9,81.9
2010-06-30,82,90.0,,0.9,73.8
2010-07-01,81,80.0,False,0.8,64.8
2010-07-02,48,80.0,,0.8,38.400000000000006
2010-07-03,26,80.0,,0.8,20.8
2010-07-04,18,80.0,,0.8,14.4
2010-07-05,23,80.0,,0.8,18.400000000000002
2010-07-06,81,80.0,,0.8,64.8
2010-07-07,78,80.0,,0.8,62.400000000000006
2010-07-08,92,80.0,,0.8,73.60000000000001
2010-07-09,61,80.0,,0.8,48.800000000000004
2010-07-10,44,80.0,,0.8,35.2
2010-07-11,24,80.0,,0.8,19.200000000000003
2010-07-12,100,80.0,,0.8,80.0
2010-07-13,100,80.0,,0.8,80.0
2010-07-14,48,80.0,,0.8,38.400000000000006
2010-07-15,72,80.0,,0.8,57.6
2010-07-16,64,80.0,,0.8,51.2
2010-07-17,32,80.0,,0.8,25.6
2010-07-18,37,80.0,,0.8,29.6
2010-07-19,65,80.0,,0.8,52.0
2010-07-20,87,80.0,,0.8,69.60000000000001
2010-07-21,66,80.0,,0.8,52.800000000000004
2010-07-22,83,80.0,,0.8,66.4
2010-07-23,66,80.0,,0.8,52.800000000000004
2010-07-24,36,80.0,,0.8,28.8
2010-07-25,41,80.0,,0.8,32.800000000000004
2010-07-26,82,80.0,,0.8,65.60000000000001
2010-07-27,56,80.0,,0.8,44.800000000000004
2010-07-28,61,80.0,,0.8,48.800000000000004
2010-07-29,78,80.0,,0.8,62.400000000000006
2010-07-30,58,80.0,,0.8,46.400000000000006
2010-07-31,48,80.0,,0.8,38.400000000000006
2010-08-01,31,82.0,False,0.82,25.419999999999998
2010-08-02,75,82.0,,0.82,61.49999999999999
2010-08-03,100,82.0,,0.82,82.0
2010-08-04,58,82.0,,0.82,47.559999999999995
2010-08-05,74,82.0,,0.82,60.68
2010-08-06,54,82.0,,0.82,44.279999999999994
2010-08-07,21,82.0,,0.82,17.22
2010-08-08,38,82.0,,0.82,31.159999999999997
2010-08-09,72,82.0,,0.82,59.04
2010-08-10,63,82.0,,0.82,51.66
2010-08-11,50,82.0,,0.82,41.0
2010-08-12,70,82.0,,0.82,57.4
2010-08-13,54,82.0,,0.82,44.279999999999994
2010-08-14,37,82.0,,0.82,30.34
2010-08-15,17,82.0,,0.82,13.94
2010-08-16,89,82.0,,0.82,72.97999999999999
2010-08-17,62,82.0,,0.82,50.839999999999996
2010-08-18,68,82.0,,0.82,55.76
2010-08-19,39,82.0,,0.82,31.979999999999997
2010-08-20,82,82.0,,0.82,67.24
2010-08-21,37,82.0,,0.82,30.34
2010-08-22,36,82.0,,0.82,29.52
2010-08-23,64,82.0,,0.82,52.48
2010-08-24,63,82.0,,0.82,51.66
2010-08-25,59,82.0,,0.82,48.379999999999995
2010-08-26,63,82.0,,0.82,51.66
2010-08-27,38,82.0,,0.82,31.159999999999997
2010-08-28,26,82.0,,0.82,21.32
2010-08-29,36,82.0,,0.82,29.52
2010-08-30,72,82.0,,0.82,59.04
2010-08-31,46,82.0,,0.82,37.72
2010-09-01,59,74.0,False,0.74,43.66
2010-09-02,58,74.0,,0.74,42.92
2010-09-03,36,74.0,,0.74,26.64
2010-09-04,18,74.0,,0.74,13.32
2010-09-05,27,74.0,,0.74,19.98
2010-09-06,26,74.0,,0.74,19.24
2010-09-07,54,74.0,,0.74,39.96
2010-09-08,100,74.0,,0.74,74.0
2010-09-09,74,74.0,,0.74,54.76
2010-09-10,79,74.0,,0.74,58.46
2010-09-11,31,74.0,,0.74,22.94
2010-09-12,34,74.0,,0.74,25.16
2010-09-13,65,74.0,,0.74,48.1
2010-09-14,61,74.0,,0.74,45.14
2010-09-15,56,74.0,,0.74,41.44
2010-09-16,61,74.0,,0.74,45.14
2010-09-17,53,74.0,,0.74,39.22
2010-09-18,25,74.0,,0.74,18.5
2010-09-19,35,74.0,,0.74,25.9
2010-09-20,65,74.0,,0.74,48.1
2010-09-21,79,74.0,,0.74,58.46
2010-09-22,84,74.0,,0.74,62.16
2010-09-23,57,74.0,,0.74,42.18
2010-09-24,60,74.0,,0.74,44.4
2010-09-25,42,74.0,,0.74,31.08
2010-09-26,21,74.0,,0.74,15.54
2010-09-27,76,74.0,,0.74,56.24
2010-09-28,89,74.0,,0.74,65.86
2010-09-29,59,74.0,,0.74,43.66
2010-09-30,58,74.0,,0.74,42.92
2010-10-01,61,63.0,False,0.63,38.43
2010-10-02,51,63.0,,0.63,32.13
2010-10-03,33,63.0,,0.63,20.79
2010-10-04,62,63.0,,0.63,39.06
2010-10-05,80,63.0,,0.63,50.4
2010-10-06,68,63.0,,0.63,42.84
2010-10-07,99,63.0,,0.63,62.37
2010-10-08,51,63.0,,0.63,32.13
2010-10-09,13,63.0,,0.63,8.19
2010-10-10,38,63.0,,0.63,23.94
2010-10-11,65,63.0,,0.63,40.95
2010-10-12,100,63.0,,0.63,63.0
2010-10-13,73,63.0,,0.63,45.99
2010-10-14,88,63.0,,0.63,55.44
2010-10-15,57,63.0,,0.63,35.910000000000004
2010-10-16,38,63.0,,0.63,23.94
2010-10-17,17,63.0,,0.63,10.71
2010-10-18,95,63.0,,0.63,59.85
2010-10-19,85,63.0,,0.63,53.55
2010-10-20,99,63.0,,0.63,62.37
2010-10-21,83,63.0,,0.63,52.29
2010-10-22,57,63.0,,0.63,35.910000000000004
2010-10-23,46,63.0,,0.63,28.98
2010-10-24,45,63.0,,0.63,28.35
2010-10-25,94,63.0,,0.63,59.22
2010-10-26,80,63.0,,0.63,50.4
2010-10-27,61,63.0,,0.63,38.43
2010-10-28,50,63.0,,0.63,31.5
2010-10-29,57,63.0,,0.63,35.910000000000004
2010-10-30,29,63.0,,0.63,18.27
2010-10-31,30,63.0,,0.63,18.9
2010-11-01,96,67.0,False,0.67,64.32000000000001
2010-11-02,68,67.0,,0.67,45.56
2010-11-03,72,67.0,,0.67,48.24
2010-11-04,58,67.0,,0.67,38.86
2010-11-05,77,67.0,,0.67,51.59
2010-11-06,33,67.0,,0.67,22.110000000000003
2010-11-07,25,67.0,,0.67,16.75
2010-11-08,100,67.0,,0.67,67.0
2010-11-09,73,67.0,,0.67,48.910000000000004
2010-11-10,69,67.0,,0.67,46.230000000000004
2010-11-11,57,67.0,,0.67,38.190000000000005
2010-11-12,59,67.0,,0.67,39.53
2010-11-13,43,67.0,,0.67,28.810000000000002
2010-11-14,33,67.0,,0.67,22.110000000000003
2010-11-15,75,67.0,,0.67,50.25
2010-11-16,72,67.0,,0.67,48.24
2010-11-17,71,67.0,,0.67,47.57
2010-11-18,78,67.0,,0.67,52.260000000000005
2010-11-19,55,67.0,,0.67,36.85
2010-11-20,27,67.0,,0.67,18.09
2010-11-21,19,67.0,,0.67,12.73
2010-11-22,65,67.0,,0.67,43.550000000000004
2010-11-23,69,67.0,,0.67,46.230000000000004
2010-11-24,47,67.0,,0.67,31.490000000000002
2010-11-25,26,67.0,,0.67,17.42
2010-11-26,29,67.0,,0.67,19.43
2010-11-27,33,67.0,,0.67,22.110000000000003
2010-11-28,36,67.0,,0.67,24.12
2010-11-29,70,67.0,,0.67,46.900000000000006
2010-11-30,65,67.0,,0.67,43.550000000000004
2010-12-01,69,59.0,False,0.59,40.71
2010-12-02,69,59.0,,0.59,40.71
2010-12-03,85,59.0,,0.59,50.15
2010-12-04,39,59.0,,0.59,23.009999999999998
2010-12-05,48,59.0,,0.59,28.32
2010-12-06,66,59.0,,0.59,38.94
2010-12-07,80,59.0,,0.59,47.199999999999996
2010-12-08,89,59.0,,0.59,52.51
2010-12-09,66,59.0,,0.59,38.94
2010-12-10,57,59.0,,0.59,33.629999999999995
2010-12-11,43,59.0,,0.59,25.369999999999997
2010-12-12,36,59.0,,0.59,21.24
2010-12-13,81,59.0,,0.59,47.79
2010-12-14,69,59.0,,0.59,40.71
2010-12-15,79,59.0,,0.59,46.61
2010-12-16,62,59.0,,0.59,36.58
2010-12-17,46,59.0,,0.59,27.139999999999997
2010-12-18,41,59.0,,0.59,24.189999999999998
2010-12-19,46,59.0,,0.59,27.139999999999997
2010-12-20,73,59.0,,0.59,43.07
2010-12-21,64,59.0,,0.59,37.76
2010-12-22,70,59.0,,0.59,41.3
2010-12-23,44,59.0,,0.59,25.959999999999997
2010-12-24,37,59.0,,0.59,21.83
2010-12-25,33,59.0,,0.59,19.47
2010-12-26,35,59.0,,0.59,20.65
2010-12-27,68,59.0,,0.59,40.12
2010-12-28,100,59.0,,0.59,59.0
2010-12-29,81,59.0,,0.59,47.79
2010-12-30,75,59.0,,0.59,44.25
2010-12-31,42,59.0,,0.59,24.779999999999998
2011-01-01,28,86.0,False,0.86,24.08
2011-01-02,35,86.0,,0.86,30.099999999999998
2011-01-03,90,86.0,,0.86,77.4
2011-01-04,93,86.0,,0.86,79.98
2011-01-05,84,86.0,,0.86,72.24
2011-01-06,100,86.0,,0.86,86.0
2011-01-07,78,86.0,,0.86,67.08
2011-01-08,41,86.0,,0.86,35.26
2011-01-09,42,86.0,,0.86,36.12
2011-01-10,72,86.0,,0.86,61.92
2011-01-11,79,86.0,,0.86,67.94
2011-01-12,71,86.0,,0.86,61.06
2011-01-13,75,86.0,,0.86,64.5
2011-01-14,70,86.0,,0.86,60.199999999999996
2011-01-15,53,86.0,,0.86,45.58
2011-01-16,47,86.0,,0.86,40.42
2011-01-17,52,86.0,,0.86,44.72
2011-01-18,81,86.0,,0.86,69.66
2011-01-19,97,86.0,,0.86,83.42
2011-01-20,80,86.0,,0.86,68.8
2011-01-21,54,86.0,,0.86,46.44
2011-01-22,45,86.0,,0.86,38.7
2011-01-23,41,86.0,,0.86,35.26
2011-01-24,85,86.0,,0.86,73.1
2011-01-25,83,86.0,,0.86,71.38
2011-01-26,75,86.0,,0.86,64.5
2011-01-27,64,86.0,,0.86,55.04
2011-01-28,93,86.0,,0.86,79.98
2011-01-29,43,86.0,,0.86,36.98
2011-01-30,44,86.0,,0.86,37.839999999999996
2011-01-31,74,86.0,,0.86,63.64
2011-02-01,85,76.0,False,0.76,64.6
2011-02-02,79,76.0,,0.76,60.04
2011-02-03,80,76.0,,0.76,60.8
2011-02-04,68,76.0,,0.76,51.68
2011-02-05,45,76.0,,0.76,34.2
2011-02-06,39,76.0,,0.76,29.64
2011-02-07,81,76.0,,0.76,61.56
2011-02-08,92,76.0,,0.76,69.92
2011-02-09,82,76.0,,0.76,62.32
2011-02-10,83,76.0,,0.76,63.08
2011-02-11,76,76.0,,0.76,57.76
2011-02-12,43,76.0,,0.76,32.68
2011-02-13,30,76.0,,0.76,22.8
2011-02-14,87,76.0,,0.76,66.12
2011-02-15,100,76.0,,0.76,76.0
2011-02-16,96,76.0,,0.76,72.96000000000001
2011-02-17,73,76.0,,0.76,55.480000000000004
2011-02-18,66,76.0,,0.76,50.160000000000004
2011-02-19,45,76.0,,0.76,34.2
2011-02-20,44,76.0,,0.76,33.44
2011-02-21,57,76.0,,0.76,43.32
2011-02-22,82,76.0,,0.76,62.32
2011-02-23,73,76.0,,0.76,55.480000000000004
2011-02-24,63,76.0,,0.76,47.88
2011-02-25,79,76.0,,0.76,60.04
2011-02-26,37,76.0,,0.76,28.12
2011-02-27,33,76.0,,0.76,25.080000000000002
2011-02-28,67,76.0,,0.76,50.92
2011-03-01,78,73.0,False,0.73,56.94
2011-03-02,71,73.0,,0.73,51.83
2011-03-03,79,73.0,,0.73,57.67
2011-03-04,62,73.0,,0.73,45.26
2011-03-05,27,73.0,,0.73,19.71
2011-03-06,27,73.0,,0.73,19.71
2011-03-07,87,73.0,,0.73,63.51
2011-03-08,100,73.0,,0.73,73.0
2011-03-09,76,73.0,,0.73,55.48
2011-03-10,77,73.0,,0.73,56.21
2011-03-11,44,73.0,,0.73,32.12
2011-03-12,31,73.0,,0.73,22.63
2011-03-13,33,73.0,,0.73,24.09
2011-03-14,85,73.0,,0.73,62.05
2011-03-15,55,73.0,,0.73,40.15
2011-03-16,67,73.0,,0.73,48.91
2011-03-17,75,73.0,,0.73,54.75
2011-03-18,66,73.0,,0.73,48.18
2011-03-19,43,73.0,,0.73,31.39
2011-03-20,49,73.0,,0.73,35.769999999999996
2011-03-21,80,73.0,,0.73,58.4
2011-03-22,92,73.0,,0.73,67.16
2011-03-23,54,73.0,,0.73,39.42
2011-03-24,57,73.0,,0.73,41.61
2011-03-25,66,73.0,,0.73,48.18
2011-03-26,35,73.0,,0.73,25.55
2011-03-27,34,73.0,,0.73,24.82
2011-03-28,89,73.0,,0.73,64.97
2011-03-29,80,73.0,,0.73,58.4
2011-03-30,64,73.0,,0.73,46.72
2011-03-31,76,73.0,,0.73,55.48
2011-04-01,47,72.0,False,0.72,33.839999999999996
2011-04-02,28,72.0,,0.72,20.16
2011-04-03,25,72.0,,0.72,18.0
2011-04-04,98,72.0,,0.72,70.56
2011-04-05,81,72.0,,0.72,58.32
2011-04-06,60,72.0,,0.72,43.199999999999996
2011-04-07,84,72.0,,0.72,60.48
2011-04-08,45,72.0,,0.72,32.4
2011-04-09,27,72.0,,0.72,19.439999999999998
2011-04-10,31,72.0,,0.72,22.32
2011-04-11,100,72.0,,0.72,72.0
2011-04-12,71,72.0,,0.72,51.12
2011-04-13,79,72.0,,0.72,56.879999999999995
2011-04-14,81,72.0,,0.72,58.32
2011-04-15,65,72.0,,0.72,46.8
2011-04-16,30,72.0,,0.72,21.599999999999998
2011-04-17,36,72.0,,0.72,25.919999999999998
2011-04-18,93,72.0,,0.72,66.96
2011-04-19,65,72.0,,0.72,46.8
2011-04-20,53,72.0,,0.72,38.16
2011-04-21,55,72.0,,0.72,39.6
2011-04-22,55,72.0,,0.72,39.6
2011-04-23,36,72.0,,0.72,25.919999999999998
2011-04-24,20,72.0,,0.72,14.399999999999999
2011-04-25,96,72.0,,0.72,69.12
2011-04-26,63,72.0,,0.72,45.36
2011-04-27,98,72.0,,0.72,70.56
2011-04-28,79,72.0,,0.72,56.879999999999995
2011-04-29,58,72.0,,0.72,41.76
2011-04-30,22,72.0,,0.72,15.84
2011-05-01,41,70.0,False,0.7,28.7
2011-05-02,63,70.0,,0.7,44.099999999999994
2011-05-03,60,70.0,,0.7,42.0
2011-05-04,39,70.0,,0.7,27.299999999999997
2011-05-05,71,70.0,,0.7,49.699999999999996
2011-05-06,47,70.0,,0.7,32.9
2011-05-07,46,70.0,,0.7,32.199999999999996
2011-05-08,30,70.0,,0.7,21.0
2011-05-09,64,70.0,,0.7,44.8
2011-05-10,52,70.0,,0.7,36.4
2011-05-11,67,70.0,,0.7,46.9
2011-05-12,43,70.0,,0.7,30.099999999999998
2011-05-13,48,70.0,,0.7,33.599999999999994
2011-05-14,51,70.0,,0.7,35.699999999999996
2011-05-15,21,70.0,,0.7,14.7
2011-05-16,72,70.0,,0.7,50.4
2011-05-17,71,70.0,,0.7,49.699999999999996
2011-05-18,59,70.0,,0.7,41.3
2011-05-19,83,70.0,,0.7,58.099999999999994
2011-05-20,44,70.0,,0.7,30.799999999999997
2011-05-21,35,70.0,,0.7,24.5
2011-05-22,35,70.0,,0.7,24.5
2011-05-23,100,70.0,,0.7,70.0
2011-05-24,56,70.0,,0.7,39.199999999999996
2011-05-25,78,70.0,,0.7,54.599999999999994
2011-05-26,53,70.0,,0.7,37.099999999999994
2011-05-27,70,70.0,,0.7,49.0
2011-05-28,31,70.0,,0.7,21.7
2011-05-29,15,70.0,,0.7,10.5
2011-05-30,40,70.0,,0.7,28.0
2011-05-31,78,70.0,,0.7,54.599999999999994
2011-06-01,85,82.0,False,0.82,69.7
2011-06-02,88,82.0,,0.82,72.16
2011-06-03,68,82.0,,0.82,55.76
2011-06-04,33,82.0,,0.82,27.06
2011-06-05,44,82.0,,0.82,36.08
2011-06-06,85,82.0,,0.82,69.7
2011-06-07,83,82.0,,0.82,68.06
2011-06-08,92,82.0,,0.82,75.44
2011-06-09,81,82.0,,0.82,66.42
2011-06-10,55,82.0,,0.82,45.099999999999994
2011-06-11,33,82.0,,0.82,27.06
2011-06-12,45,82.0,,0.82,36.9
2011-06-13,99,82.0,,0.82,81.17999999999999
2011-06-14,70,82.0,,0.82,57.4
2011-06-15,93,82.0,,0.82,76.25999999999999
2011-06-16,89,82.0,,0.82,72.97999999999999
2011-06-17,75,82.0,,0.82,61.49999999999999
2011-06-18,36,82.0,,0.82,29.52
2011-06-19,40,82.0,,0.82,32.8
2011-06-20,97,82.0,,0.82,79.53999999999999
2011-06-21,77,82.0,,0.82,63.13999999999999
2011-06-22,82,82.0,,0.82,67.24
2011-06-23,78,82.0,,0.82,63.959999999999994
2011-06-24,75,82.0,,0.82,61.49999999999999
2011-06-25,33,82.0,,0.82,27.06
2011-06-26,44,82.0,,0.82,36.08
2011-06-27,100,82.0,,0.82,82.0
2011-06-28,86,82.0,,0.82,70.52
2011-06-29,91,82.0,,0.82,74.61999999999999
2011-06-30,79,82.0,,0.82,64.78
2011-07-01,66,83.0,False,0.83,54.779999999999994
2011-07-02,42,83.0,,0.83,34.86
2011-07-03,36,83.0,,0.83,29.88
2011-07-04,34,83.0,,0.83,28.22
2011-07-05,67,83.0,,0.83,55.61
2011-07-06,79,83.0,,0.83,65.57
2011-07-07,87,83.0,,0.83,72.21
2011-07-08,69,83.0,,0.83,57.269999999999996
2011-07-09,45,83.0,,0.83,37.35
2011-07-10,49,83.0,,0.83,40.669999999999995
2011-07-11,93,83.0,,0.83,77.19
2011-07-12,85,83.0,,0.83,70.55
2011-07-13,82,83.0,,0.83,68.06
2011-07-14,82,83.0,,0.83,68.06
2011-07-15,51,83.0,,0.83,42.33
2011-07-16,33,83.0,,0.83,27.389999999999997
2011-07-17,39,83.0,,0.83,32.37
2011-07-18,100,83.0,,0.83,83.0
2011-07-19,89,83.0,,0.83,73.86999999999999
2011-07-20,93,83.0,,0.83,77.19
2011-07-21,84,83.0,,0.83,69.72
2011-07-22,68,83.0,,0.83,56.44
2011-07-23,44,83.0,,0.83,36.519999999999996
2011-07-24,36,83.0,,0.83,29.88
2011-07-25,89,83.0,,0.83,73.86999999999999
2011-07-26,84,83.0,,0.83,69.72
2011-07-27,94,83.0,,0.83,78.02
2011-07-28,75,83.0,,0.83,62.25
2011-07-29,70,83.0,,0.83,58.099999999999994
2011-07-30,43,83.0,,0.83,35.69
2011-07-31,51,83.0,,0.83,42.33
2011-08-01,93,98.0,False,0.98,91.14
2011-08-02,94,98.0,,0.98,92.12
2011-08-03,81,98.0,,0.98,79.38
2011-08-04,80,98.0,,0.98,78.4
2011-08-05,73,98.0,,0.98,71.53999999999999
2011-08-06,32,98.0,,0.98,31.36
2011-08-07,41,98.0,,0.98,40.18
2011-08-08,88,98.0,,0.98,86.24
2011-08-09,100,98.0,,0.98,98.0
2011-08-10,81,98.0,,0.98,79.38
2011-08-11,71,98.0,,0.98,69.58
2011-08-12,72,98.0,,0.98,70.56
2011-08-13,41,98.0,,0.98,40.18
2011-08-14,31,98.0,,0.98,30.38
2011-08-15,81,98.0,,0.98,79.38
2011-08-16,71,98.0,,0.98,69.58
2011-08-17,86,98.0,,0.98,84.28
2011-08-18,82,98.0,,0.98,80.36
2011-08-19,77,98.0,,0.98,75.46
2011-08-20,55,98.0,,0.98,53.9
2011-08-21,50,98.0,,0.98,49.0
2011-08-22,75,98.0,,0.98,73.5
2011-08-23,96,98.0,,0.98,94.08
2011-08-24,75,98.0,,0.98,73.5
2011-08-25,77,98.0,,0.98,75.46
2011-08-26,63,98.0,,0.98,61.74
2011-08-27,38,98.0,,0.98,37.24
2011-08-28,32,98.0,,0.98,31.36
2011-08-29,74,98.0,,0.98,72.52
2011-08-30,76,98.0,,0.98,74.48
2011-08-31,71,98.0,,0.98,69.58
2011-09-01,89,85.0,False,0.85,75.64999999999999
2011-09-02,70,85.0,,0.85,59.5
2011-09-03,37,85.0,,0.85,31.45
2011-09-04,26,85.0,,0.85,22.099999999999998
2011-09-05,44,85.0,,0.85,37.4
2011-09-06,86,85.0,,0.85,73.1
2011-09-07,94,85.0,,0.85,79.89999999999999
2011-09-08,88,85.0,,0.85,74.8
2011-09-09,73,85.0,,0.85,62.05
2011-09-10,54,85.0,,0.85,45.9
2011-09-11,45,85.0,,0.85,38.25
2011-09-12,100,85.0,,0.85,85.0
2011-09-13,92,85.0,,0.85,78.2
2011-09-14,71,85.0,,0.85,60.35
2011-09-15,68,85.0,,0.85,57.8
2011-09-16,80,85.0,,0.85,68.0
2011-09-17,40,85.0,,0.85,34.0
2011-09-18,48,85.0,,0.85,40.8
2011-09-19,84,85.0,,0.85,71.39999999999999
2011-09-20,73,85.0,,0.85,62.05
2011-09-21,82,85.0,,0.85,69.7
2011-09-22,55,85.0,,0.85,46.75
2011-09-23,62,85.0,,0.85,52.699999999999996
2011-09-24,37,85.0,,0.85,31.45
2011-09-25,46,85.0,,0.85,39.1
2011-09-26,86,85.0,,0.85,73.1
2011-09-27,82,85.0,,0.85,69.7
2011-09-28,68,85.0,,0.85,57.8
2011-09-29,84,85.0,,0.85,71.39999999999999
2011-09-30,66,85.0,,0.85,56.1
2011-10-01,49,79.0,False,0.79,38.71
2011-10-02,51,79.0,,0.79,40.29
2011-10-03,89,79.0,,0.79,70.31
2011-10-04,81,79.0,,0.79,63.99
2011-10-05,82,79.0,,0.79,64.78
2011-10-06,79,79.0,,0.79,62.410000000000004
2011-10-07,59,79.0,,0.79,46.61
2011-10-08,41,79.0,,0.79,32.39
2011-10-09,33,79.0,,0.79,26.07
2011-10-10,62,79.0,,0.79,48.980000000000004
2011-10-11,81,79.0,,0.79,63.99
2011-10-12,80,79.0,,0.79,63.2
2011-10-13,66,79.0,,0.79,52.14
2011-10-14,78,79.0,,0.79,61.620000000000005
2011-10-15,40,79.0,,0.79,31.6
2011-10-16,30,79.0,,0.79,23.700000000000003
2011-10-17,92,79.0,,0.79,72.68
2011-10-18,61,79.0,,0.79,48.190000000000005
2011-10-19,70,79.0,,0.79,55.300000000000004
2011-10-20,69,79.0,,0.79,54.510000000000005
2011-10-21,57,79.0,,0.79,45.03
2011-10-22,33,79.0,,0.79,26.07
2011-10-23,25,79.0,,0.79,19.75
2011-10-24,78,79.0,,0.79,61.620000000000005
2011-10-25,100,79.0,,0.79,79.0
2011-10-26,72,79.0,,0.79,56.88
2011-10-27,85,79.0,,0.79,67.15
2011-10-28,62,79.0,,0.79,48.980000000000004
2011-10-29,32,79.0,,0.79,25.28
2011-10-30,40,79.0,,0.79,31.6
2011-10-31,60,79.0,,0.79,47.400000000000006
2011-11-01,100,70.0,False,0.7,70.0
2011-11-02,91,70.0,,0.7,63.699999999999996
2011-11-03,77,70.0,,0.7,53.9
2011-11-04,73,70.0,,0.7,51.099999999999994
2011-11-05,48,70.0,,0.7,33.599999999999994
2011-11-06,46,70.0,,0.7,32.199999999999996
2011-11-07,75,70.0,,0.7,52.5
2011-11-08,67,70.0,,0.7,46.9
2011-11-09,81,70.0,,0.7,56.699999999999996
2011-11-10,66,70.0,,0.7,46.199999999999996
2011-11-11,57,70.0,,0.7,39.9
2011-11-12,39,70.0,,0.7,27.299999999999997
2011-11-13,40,70.0,,0.7,28.0
2011-11-14,85,70.0,,0.7,59.49999999999999
2011-11-15,80,70.0,,0.7,56.0
2011-11-16,64,70.0,,0.7,44.8
2011-11-17,94,70.0,,0.7,65.8
2011-11-18,73,70.0,,0.7,51.099999999999994
2011-11-19,33,70.0,,0.7,23.099999999999998
2011-11-20,49,70.0,,0.7,34.3
2011-11-21,72,70.0,,0.7,50.4
2011-11-22,70,70.0,,0.7,49.0
2011-11-23,68,70.0,,0.7,47.599999999999994
2011-11-24,26,70.0,,0.7,18.2
2011-11-25,49,70.0,,0.7,34.3
2011-11-26,55,70.0,,0.7,38.5
2011-11-27,38,70.0,,0.7,26.599999999999998
2011-11-28,77,70.0,,0.7,53.9
2011-11-29,73,70.0,,0.7,51.099999999999994
2011-11-30,86,70.0,,0.7,60.199999999999996
2011-12-01,90,66.0,False,0.66,59.400000000000006
2011-12-02,72,66.0,,0.66,47.52
2011-12-03,56,66.0,,0.66,36.96
2011-12-04,39,66.0,,0.66,25.740000000000002
2011-12-05,67,66.0,,0.66,44.22
2011-12-06,88,66.0,,0.66,58.080000000000005
2011-12-07,84,66.0,,0.66,55.440000000000005
2011-12-08,84,66.0,,0.66,55.440000000000005
2011-12-09,79,66.0,,0.66,52.14
2011-12-10,54,66.0,,0.66,35.64
2011-12-11,45,66.0,,0.66,29.700000000000003
2011-12-12,100,66.0,,0.66,66.0
2011-12-13,76,66.0,,0.66,50.160000000000004
2011-12-14,87,66.0,,0.66,57.42
2011-12-15,59,66.0,,0.66,38.940000000000005
2011-12-16,63,66.0,,0.66,41.580000000000005
2011-12-17,48,66.0,,0.66,31.68
2011-12-18,45,66.0,,0.66,29.700000000000003
2011-12-19,89,66.0,,0.66,58.74
2011-12-20,83,66.0,,0.66,54.78
2011-12-21,75,66.0,,0.66,49.5
2011-12-22,78,66.0,,0.66,51.480000000000004
2011-12-23,52,66.0,,0.66,34.32
2011-12-24,25,66.0,,0.66,16.5
2011-12-25,30,66.0,,0.66,19.8
2011-12-26,42,66.0,,0.66,27.720000000000002
2011-12-27,89,66.0,,0.66,58.74
2011-12-28,94,66.0,,0.66,62.040000000000006
2011-12-29,86,66.0,,0.66,56.760000000000005
2011-12-30,82,66.0,,0.66,54.120000000000005
2011-12-31,34,66.0,,0.66,22.44
2012-01-01,17,87.0,False,0.87,14.79
2012-01-02,53,87.0,,0.87,46.11
2012-01-03,70,87.0,,0.87,60.9
2012-01-04,83,87.0,,0.87,72.21
2012-01-05,55,87.0,,0.87,47.85
2012-01-06,70,87.0,,0.87,60.9
2012-01-07,38,87.0,,0.87,33.06
2012-01-08,41,87.0,,0.87,35.67
2012-01-09,86,87.0,,0.87,74.82
2012-01-10,52,87.0,,0.87,45.24
2012-01-11,68,87.0,,0.87,59.16
2012-01-12,100,87.0,,0.87,87.0
2012-01-13,68,87.0,,0.87,59.16
2012-01-14,28,87.0,,0.87,24.36
2012-01-15,30,87.0,,0.87,26.1
2012-01-16,52,87.0,,0.87,45.24
2012-01-17,73,87.0,,0.87,63.51
2012-01-18,86,87.0,,0.87,74.82
2012-01-19,80,87.0,,0.87,69.6
2012-01-20,61,87.0,,0.87,53.07
2012-01-21,36,87.0,,0.87,31.32
2012-01-22,38,87.0,,0.87,33.06
2012-01-23,64,87.0,,0.87,55.68
2012-01-24,60,87.0,,0.87,52.2
2012-01-25,69,87.0,,0.87,60.03
2012-01-26,54,87.0,,0.87,46.98
2012-01-27,55,87.0,,0.87,47.85
