date,limited partnership_unscaled,limited partnership_monthly,isPartial,scale,limited partnership
2010-06-18,57,41.0,,0.41,23.369999999999997
2010-06-19,0,41.0,,0.41,0.0
2010-06-20,27,41.0,,0.41,11.069999999999999
2010-06-21,17,41.0,,0.41,6.97
2010-06-22,83,41.0,,0.41,34.03
2010-06-23,51,41.0,,0.41,20.91
2010-06-24,51,41.0,,0.41,20.91
2010-06-25,37,41.0,,0.41,15.17
2010-06-26,0,41.0,,0.41,0.0
2010-06-27,79,41.0,,0.41,32.39
2010-06-28,34,41.0,,0.41,13.94
2010-06-29,84,41.0,,0.41,34.44
2010-06-30,52,41.0,,0.41,21.32
2010-07-01,0,31.0,False,0.31,0.0
2010-07-02,0,31.0,,0.31,0.0
2010-07-03,0,31.0,,0.31,0.0
2010-07-04,54,31.0,,0.31,16.74
2010-07-05,0,31.0,,0.31,0.0
2010-07-06,68,31.0,,0.31,21.08
2010-07-07,33,31.0,,0.31,10.23
2010-07-08,34,31.0,,0.31,10.54
2010-07-09,18,31.0,,0.31,5.58
2010-07-10,23,31.0,,0.31,7.13
2010-07-11,48,31.0,,0.31,14.879999999999999
2010-07-12,83,31.0,,0.31,25.73
2010-07-13,65,31.0,,0.31,20.15
2010-07-14,66,31.0,,0.31,20.46
2010-07-15,51,31.0,,0.31,15.81
2010-07-16,36,31.0,,0.31,11.16
2010-07-17,24,31.0,,0.31,7.4399999999999995
2010-07-18,0,31.0,,0.31,0.0
2010-07-19,34,31.0,,0.31,10.54
2010-07-20,66,31.0,,0.31,20.46
2010-07-21,100,31.0,,0.31,31.0
2010-07-22,84,31.0,,0.31,26.04
2010-07-23,53,31.0,,0.31,16.43
2010-07-24,47,31.0,,0.31,14.57
2010-07-25,24,31.0,,0.31,7.4399999999999995
2010-07-26,34,31.0,,0.31,10.54
2010-07-27,33,31.0,,0.31,10.23
2010-07-28,33,31.0,,0.31,10.23
2010-07-29,0,31.0,,0.31,0.0
2010-07-30,71,31.0,,0.31,22.01
2010-07-31,47,31.0,,0.31,14.57
2010-08-01,0,36.0,False,0.36,0.0
2010-08-02,18,36.0,,0.36,6.4799999999999995
2010-08-03,18,36.0,,0.36,6.4799999999999995
2010-08-04,45,36.0,,0.36,16.2
2010-08-05,64,36.0,,0.36,23.04
2010-08-06,58,36.0,,0.36,20.88
2010-08-07,0,36.0,,0.36,0.0
2010-08-08,52,36.0,,0.36,18.72
2010-08-09,27,36.0,,0.36,9.719999999999999
2010-08-10,70,36.0,,0.36,25.2
2010-08-11,18,36.0,,0.36,6.4799999999999995
2010-08-12,36,36.0,,0.36,12.959999999999999
2010-08-13,95,36.0,,0.36,34.199999999999996
2010-08-14,75,36.0,,0.36,27.0
2010-08-15,26,36.0,,0.36,9.36
2010-08-16,45,36.0,,0.36,16.2
2010-08-17,26,36.0,,0.36,9.36
2010-08-18,36,36.0,,0.36,12.959999999999999
2010-08-19,100,36.0,,0.36,36.0
2010-08-20,38,36.0,,0.36,13.68
2010-08-21,25,36.0,,0.36,9.0
2010-08-22,73,36.0,,0.36,26.279999999999998
2010-08-23,79,36.0,,0.36,28.439999999999998
2010-08-24,43,36.0,,0.36,15.479999999999999
2010-08-25,36,36.0,,0.36,12.959999999999999
2010-08-26,54,36.0,,0.36,19.439999999999998
2010-08-27,47,36.0,,0.36,16.919999999999998
2010-08-28,0,36.0,,0.36,0.0
2010-08-29,49,36.0,,0.36,17.64
2010-08-30,52,36.0,,0.36,18.72
2010-08-31,60,36.0,,0.36,21.599999999999998
2010-09-01,60,37.0,False,0.37,22.2
2010-09-02,10,37.0,,0.37,3.7
2010-09-03,11,37.0,,0.37,4.07
2010-09-04,43,37.0,,0.37,15.91
2010-09-05,0,37.0,,0.37,0.0
2010-09-06,0,37.0,,0.37,0.0
2010-09-07,41,37.0,,0.37,15.17
2010-09-08,100,37.0,,0.37,37.0
2010-09-09,50,37.0,,0.37,18.5
2010-09-10,63,37.0,,0.37,23.31
2010-09-11,14,37.0,,0.37,5.18
2010-09-12,0,37.0,,0.37,0.0
2010-09-13,59,37.0,,0.37,21.83
2010-09-14,30,37.0,,0.37,11.1
2010-09-15,30,37.0,,0.37,11.1
2010-09-16,40,37.0,,0.37,14.8
2010-09-17,10,37.0,,0.37,3.7
2010-09-18,14,37.0,,0.37,5.18
2010-09-19,14,37.0,,0.37,5.18
2010-09-20,50,37.0,,0.37,18.5
2010-09-21,29,37.0,,0.37,10.73
2010-09-22,40,37.0,,0.37,14.8
2010-09-23,59,37.0,,0.37,21.83
2010-09-24,10,37.0,,0.37,3.7
2010-09-25,14,37.0,,0.37,5.18
2010-09-26,14,37.0,,0.37,5.18
2010-09-27,10,37.0,,0.37,3.7
2010-09-28,10,37.0,,0.37,3.7
2010-09-29,29,37.0,,0.37,10.73
2010-09-30,49,37.0,,0.37,18.13
2010-10-01,37,33.0,False,0.33,12.21
2010-10-02,25,33.0,,0.33,8.25
2010-10-03,24,33.0,,0.33,7.92
2010-10-04,43,33.0,,0.33,14.190000000000001
2010-10-05,86,33.0,,0.33,28.380000000000003
2010-10-06,54,33.0,,0.33,17.82
2010-10-07,96,33.0,,0.33,31.68
2010-10-08,47,33.0,,0.33,15.510000000000002
2010-10-09,50,33.0,,0.33,16.5
2010-10-10,25,33.0,,0.33,8.25
2010-10-11,100,33.0,,0.33,33.0
2010-10-12,45,33.0,,0.33,14.850000000000001
2010-10-13,53,33.0,,0.33,17.490000000000002
2010-10-14,96,33.0,,0.33,31.68
2010-10-15,74,33.0,,0.33,24.42
2010-10-16,25,33.0,,0.33,8.25
2010-10-17,49,33.0,,0.33,16.17
2010-10-18,85,33.0,,0.33,28.05
2010-10-19,51,33.0,,0.33,16.830000000000002
2010-10-20,94,33.0,,0.33,31.020000000000003
2010-10-21,52,33.0,,0.33,17.16
2010-10-22,37,33.0,,0.33,12.21
2010-10-23,0,33.0,,0.33,0.0
2010-10-24,47,33.0,,0.33,15.510000000000002
2010-10-25,59,33.0,,0.33,19.470000000000002
2010-10-26,83,33.0,,0.33,27.39
2010-10-27,94,33.0,,0.33,31.020000000000003
2010-10-28,43,33.0,,0.33,14.190000000000001
2010-10-29,19,33.0,,0.33,6.2700000000000005
2010-10-30,0,33.0,,0.33,0.0
2010-10-31,26,33.0,,0.33,8.58
2010-11-01,96,36.0,False,0.36,34.56
2010-11-02,54,36.0,,0.36,19.439999999999998
2010-11-03,70,36.0,,0.36,25.2
2010-11-04,72,36.0,,0.36,25.919999999999998
2010-11-05,88,36.0,,0.36,31.68
2010-11-06,26,36.0,,0.36,9.36
2010-11-07,26,36.0,,0.36,9.36
2010-11-08,65,36.0,,0.36,23.4
2010-11-09,64,36.0,,0.36,23.04
2010-11-10,74,36.0,,0.36,26.64
2010-11-11,76,36.0,,0.36,27.36
2010-11-12,79,36.0,,0.36,28.439999999999998
2010-11-13,52,36.0,,0.36,18.72
2010-11-14,77,36.0,,0.36,27.72
2010-11-15,93,36.0,,0.36,33.48
2010-11-16,54,36.0,,0.36,19.439999999999998
2010-11-17,100,36.0,,0.36,36.0
2010-11-18,74,36.0,,0.36,26.64
2010-11-19,79,36.0,,0.36,28.439999999999998
2010-11-20,63,36.0,,0.36,22.68
2010-11-21,38,36.0,,0.36,13.68
2010-11-22,92,36.0,,0.36,33.12
2010-11-23,37,36.0,,0.36,13.32
2010-11-24,61,36.0,,0.36,21.96
2010-11-25,26,36.0,,0.36,9.36
2010-11-26,24,36.0,,0.36,8.64
2010-11-27,52,36.0,,0.36,18.72
2010-11-28,0,36.0,,0.36,0.0
2010-11-29,45,36.0,,0.36,16.2
2010-11-30,78,36.0,,0.36,28.08
2010-12-01,43,34.0,False,0.34,14.620000000000001
2010-12-02,29,34.0,,0.34,9.860000000000001
2010-12-03,15,34.0,,0.34,5.1000000000000005
2010-12-04,0,34.0,,0.34,0.0
2010-12-05,20,34.0,,0.34,6.800000000000001
2010-12-06,87,34.0,,0.34,29.580000000000002
2010-12-07,100,34.0,,0.34,34.0
2010-12-08,15,34.0,,0.34,5.1000000000000005
2010-12-09,44,34.0,,0.34,14.96
2010-12-10,78,34.0,,0.34,26.520000000000003
2010-12-11,40,34.0,,0.34,13.600000000000001
2010-12-12,40,34.0,,0.34,13.600000000000001
2010-12-13,29,34.0,,0.34,9.860000000000001
2010-12-14,86,34.0,,0.34,29.240000000000002
2010-12-15,15,34.0,,0.34,5.1000000000000005
2010-12-16,15,34.0,,0.34,5.1000000000000005
2010-12-17,32,34.0,,0.34,10.88
2010-12-18,41,34.0,,0.34,13.940000000000001
2010-12-19,21,34.0,,0.34,7.140000000000001
2010-12-20,32,34.0,,0.34,10.88
2010-12-21,47,34.0,,0.34,15.98
2010-12-22,16,34.0,,0.34,5.44
2010-12-23,54,34.0,,0.34,18.360000000000003
2010-12-24,0,34.0,,0.34,0.0
2010-12-25,0,34.0,,0.34,0.0
2010-12-26,23,34.0,,0.34,7.82
2010-12-27,18,34.0,,0.34,6.12
2010-12-28,33,34.0,,0.34,11.22
2010-12-29,99,34.0,,0.34,33.660000000000004
2010-12-30,69,34.0,,0.34,23.46
2010-12-31,20,34.0,,0.34,6.800000000000001
2011-01-01,19,31.0,False,0.31,5.89
2011-01-02,0,31.0,,0.31,0.0
2011-01-03,36,31.0,,0.31,11.16
2011-01-04,58,31.0,,0.31,17.98
2011-01-05,11,31.0,,0.31,3.41
2011-01-06,70,31.0,,0.31,21.7
2011-01-07,71,31.0,,0.31,22.01
2011-01-08,0,31.0,,0.31,0.0
2011-01-09,15,31.0,,0.31,4.65
2011-01-10,57,31.0,,0.31,17.669999999999998
2011-01-11,45,31.0,,0.31,13.95
2011-01-12,23,31.0,,0.31,7.13
2011-01-13,68,31.0,,0.31,21.08
2011-01-14,35,31.0,,0.31,10.85
2011-01-15,0,31.0,,0.31,0.0
2011-01-16,60,31.0,,0.31,18.6
2011-01-17,47,31.0,,0.31,14.57
2011-01-18,55,31.0,,0.31,17.05
2011-01-19,100,31.0,,0.31,31.0
2011-01-20,68,31.0,,0.31,21.08
2011-01-21,34,31.0,,0.31,10.54
2011-01-22,14,31.0,,0.31,4.34
2011-01-23,14,31.0,,0.31,4.34
2011-01-24,89,31.0,,0.31,27.59
2011-01-25,22,31.0,,0.31,6.82
2011-01-26,65,31.0,,0.31,20.15
2011-01-27,34,31.0,,0.31,10.54
2011-01-28,58,31.0,,0.31,17.98
2011-01-29,0,31.0,,0.31,0.0
2011-01-30,14,31.0,,0.31,4.34
2011-01-31,73,31.0,,0.31,22.63
2011-02-01,24,41.0,False,0.41,9.84
2011-02-02,74,41.0,,0.41,30.34
2011-02-03,61,41.0,,0.41,25.009999999999998
2011-02-04,26,41.0,,0.41,10.66
2011-02-05,47,41.0,,0.41,19.27
2011-02-06,48,41.0,,0.41,19.68
2011-02-07,50,41.0,,0.41,20.5
2011-02-08,38,41.0,,0.41,15.579999999999998
2011-02-09,100,41.0,,0.41,41.0
2011-02-10,38,41.0,,0.41,15.579999999999998
2011-02-11,67,41.0,,0.41,27.47
2011-02-12,0,41.0,,0.41,0.0
2011-02-13,34,41.0,,0.41,13.94
2011-02-14,52,41.0,,0.41,21.32
2011-02-15,63,41.0,,0.41,25.83
2011-02-16,63,41.0,,0.41,25.83
2011-02-17,26,41.0,,0.41,10.66
2011-02-18,66,41.0,,0.41,27.06
2011-02-19,33,41.0,,0.41,13.53
2011-02-20,66,41.0,,0.41,27.06
2011-02-21,53,41.0,,0.41,21.73
2011-02-22,50,41.0,,0.41,20.5
2011-02-23,51,41.0,,0.41,20.91
2011-02-24,38,41.0,,0.41,15.579999999999998
2011-02-25,39,41.0,,0.41,15.989999999999998
2011-02-26,48,41.0,,0.41,19.68
2011-02-27,16,41.0,,0.41,6.56
2011-02-28,85,41.0,,0.41,34.85
2011-03-01,55,36.0,False,0.36,19.8
2011-03-02,61,36.0,,0.36,21.96
2011-03-03,89,36.0,,0.36,32.04
2011-03-04,75,36.0,,0.36,27.0
2011-03-05,14,36.0,,0.36,5.04
2011-03-06,43,36.0,,0.36,15.479999999999999
2011-03-07,33,36.0,,0.36,11.879999999999999
2011-03-08,44,36.0,,0.36,15.84
2011-03-09,38,36.0,,0.36,13.68
2011-03-10,67,36.0,,0.36,24.119999999999997
2011-03-11,100,36.0,,0.36,36.0
2011-03-12,0,36.0,,0.36,0.0
2011-03-13,48,36.0,,0.36,17.28
2011-03-14,69,36.0,,0.36,24.84
2011-03-15,58,36.0,,0.36,20.88
2011-03-16,50,36.0,,0.36,18.0
2011-03-17,87,36.0,,0.36,31.32
2011-03-18,31,36.0,,0.36,11.16
2011-03-19,29,36.0,,0.36,10.44
2011-03-20,51,36.0,,0.36,18.36
2011-03-21,55,36.0,,0.36,19.8
2011-03-22,87,36.0,,0.36,31.32
2011-03-23,76,36.0,,0.36,27.36
2011-03-24,50,36.0,,0.36,18.0
2011-03-25,41,36.0,,0.36,14.76
2011-03-26,21,36.0,,0.36,7.56
2011-03-27,35,36.0,,0.36,12.6
2011-03-28,70,36.0,,0.36,25.2
2011-03-29,82,36.0,,0.36,29.52
2011-03-30,55,36.0,,0.36,19.8
2011-03-31,66,36.0,,0.36,23.759999999999998
2011-04-01,58,41.0,False,0.41,23.779999999999998
2011-04-02,73,41.0,,0.41,29.93
2011-04-03,55,41.0,,0.41,22.549999999999997
2011-04-04,68,41.0,,0.41,27.88
2011-04-05,41,41.0,,0.41,16.81
2011-04-06,56,41.0,,0.41,22.959999999999997
2011-04-07,83,41.0,,0.41,34.03
2011-04-08,72,41.0,,0.41,29.52
2011-04-09,36,41.0,,0.41,14.76
2011-04-10,93,41.0,,0.41,38.129999999999995
2011-04-11,42,41.0,,0.41,17.22
2011-04-12,95,41.0,,0.41,38.949999999999996
2011-04-13,96,41.0,,0.41,39.36
2011-04-14,14,41.0,,0.41,5.739999999999999
2011-04-15,58,41.0,,0.41,23.779999999999998
2011-04-16,91,41.0,,0.41,37.309999999999995
2011-04-17,19,41.0,,0.41,7.789999999999999
2011-04-18,28,41.0,,0.41,11.479999999999999
2011-04-19,82,41.0,,0.41,33.62
2011-04-20,98,41.0,,0.41,40.18
2011-04-21,85,41.0,,0.41,34.85
2011-04-22,46,41.0,,0.41,18.86
2011-04-23,0,41.0,,0.41,0.0
2011-04-24,20,41.0,,0.41,8.2
2011-04-25,28,41.0,,0.41,11.479999999999999
2011-04-26,82,41.0,,0.41,33.62
2011-04-27,13,41.0,,0.41,5.33
2011-04-28,54,41.0,,0.41,22.139999999999997
2011-04-29,100,41.0,,0.41,41.0
2011-04-30,0,41.0,,0.41,0.0
2011-05-01,33,38.0,False,0.38,12.540000000000001
2011-05-02,48,38.0,,0.38,18.240000000000002
2011-05-03,49,38.0,,0.38,18.62
2011-05-04,24,38.0,,0.38,9.120000000000001
2011-05-05,100,38.0,,0.38,38.0
2011-05-06,53,38.0,,0.38,20.14
2011-05-07,84,38.0,,0.38,31.92
2011-05-08,17,38.0,,0.38,6.46
2011-05-09,62,38.0,,0.38,23.56
2011-05-10,37,38.0,,0.38,14.06
2011-05-11,50,38.0,,0.38,19.0
2011-05-12,75,38.0,,0.38,28.5
2011-05-13,92,38.0,,0.38,34.96
2011-05-14,33,38.0,,0.38,12.540000000000001
2011-05-15,16,38.0,,0.38,6.08
2011-05-16,61,38.0,,0.38,23.18
2011-05-17,60,38.0,,0.38,22.8
2011-05-18,49,38.0,,0.38,18.62
2011-05-19,63,38.0,,0.38,23.94
2011-05-20,79,38.0,,0.38,30.02
2011-05-21,0,38.0,,0.38,0.0
2011-05-22,17,38.0,,0.38,6.46
2011-05-23,74,38.0,,0.38,28.12
2011-05-24,37,38.0,,0.38,14.06
2011-05-25,25,38.0,,0.38,9.5
2011-05-26,88,38.0,,0.38,33.44
2011-05-27,40,38.0,,0.38,15.2
2011-05-28,34,38.0,,0.38,12.92
2011-05-29,0,38.0,,0.38,0.0
2011-05-30,32,38.0,,0.38,12.16
2011-05-31,50,38.0,,0.38,19.0
2011-06-01,100,36.0,False,0.36,36.0
2011-06-02,13,36.0,,0.36,4.68
2011-06-03,13,36.0,,0.36,4.68
2011-06-04,17,36.0,,0.36,6.12
2011-06-05,68,36.0,,0.36,24.48
2011-06-06,39,36.0,,0.36,14.04
2011-06-07,87,36.0,,0.36,31.32
2011-06-08,76,36.0,,0.36,27.36
2011-06-09,51,36.0,,0.36,18.36
2011-06-10,26,36.0,,0.36,9.36
2011-06-11,33,36.0,,0.36,11.879999999999999
2011-06-12,17,36.0,,0.36,6.12
2011-06-13,51,36.0,,0.36,18.36
2011-06-14,25,36.0,,0.36,9.0
2011-06-15,38,36.0,,0.36,13.68
2011-06-16,51,36.0,,0.36,18.36
2011-06-17,54,36.0,,0.36,19.439999999999998
2011-06-18,17,36.0,,0.36,6.12
2011-06-19,18,36.0,,0.36,6.4799999999999995
2011-06-20,12,36.0,,0.36,4.32
2011-06-21,98,36.0,,0.36,35.28
2011-06-22,100,36.0,,0.36,36.0
2011-06-23,51,36.0,,0.36,18.36
2011-06-24,40,36.0,,0.36,14.399999999999999
2011-06-25,68,36.0,,0.36,24.48
2011-06-26,0,36.0,,0.36,0.0
2011-06-27,63,36.0,,0.36,22.68
2011-06-28,25,36.0,,0.36,9.0
2011-06-29,62,36.0,,0.36,22.32
2011-06-30,78,36.0,,0.36,28.08
2011-07-01,14,32.0,False,0.32,4.48
2011-07-02,0,32.0,,0.32,0.0
2011-07-03,38,32.0,,0.32,12.16
2011-07-04,18,32.0,,0.32,5.76
2011-07-05,55,32.0,,0.32,17.6
2011-07-06,78,32.0,,0.32,24.96
2011-07-07,52,32.0,,0.32,16.64
2011-07-08,40,32.0,,0.32,12.8
2011-07-09,0,32.0,,0.32,0.0
2011-07-10,52,32.0,,0.32,16.64
2011-07-11,66,32.0,,0.32,21.12
2011-07-12,65,32.0,,0.32,20.8
2011-07-13,39,32.0,,0.32,12.48
2011-07-14,53,32.0,,0.32,16.96
2011-07-15,55,32.0,,0.32,17.6
2011-07-16,51,32.0,,0.32,16.32
2011-07-17,17,32.0,,0.32,5.44
2011-07-18,38,32.0,,0.32,12.16
2011-07-19,51,32.0,,0.32,16.32
2011-07-20,26,32.0,,0.32,8.32
2011-07-21,90,32.0,,0.32,28.8
2011-07-22,81,32.0,,0.32,25.92
2011-07-23,16,32.0,,0.32,5.12
2011-07-24,17,32.0,,0.32,5.44
2011-07-25,25,32.0,,0.32,8.0
2011-07-26,100,32.0,,0.32,32.0
2011-07-27,77,32.0,,0.32,24.64
2011-07-28,26,32.0,,0.32,8.32
2011-07-29,26,32.0,,0.32,8.32
2011-07-30,17,32.0,,0.32,5.44
2011-07-31,17,32.0,,0.32,5.44
2011-08-01,100,28.0,False,0.28,28.000000000000004
2011-08-02,12,28.0,,0.28,3.3600000000000003
2011-08-03,61,28.0,,0.28,17.080000000000002
2011-08-04,25,28.0,,0.28,7.000000000000001
2011-08-05,52,28.0,,0.28,14.560000000000002
2011-08-06,16,28.0,,0.28,4.48
2011-08-07,16,28.0,,0.28,4.48
2011-08-08,12,28.0,,0.28,3.3600000000000003
2011-08-09,24,28.0,,0.28,6.720000000000001
2011-08-10,25,28.0,,0.28,7.000000000000001
2011-08-11,50,28.0,,0.28,14.000000000000002
2011-08-12,52,28.0,,0.28,14.560000000000002
2011-08-13,0,28.0,,0.28,0.0
2011-08-14,32,28.0,,0.28,8.96
2011-08-15,74,28.0,,0.28,20.720000000000002
2011-08-16,49,28.0,,0.28,13.72
2011-08-17,50,28.0,,0.28,14.000000000000002
2011-08-18,51,28.0,,0.28,14.280000000000001
2011-08-19,39,28.0,,0.28,10.920000000000002
2011-08-20,16,28.0,,0.28,4.48
2011-08-21,0,28.0,,0.28,0.0
2011-08-22,62,28.0,,0.28,17.360000000000003
2011-08-23,36,28.0,,0.28,10.080000000000002
2011-08-24,49,28.0,,0.28,13.72
2011-08-25,48,28.0,,0.28,13.440000000000001
2011-08-26,63,28.0,,0.28,17.64
2011-08-27,0,28.0,,0.28,0.0
2011-08-28,0,28.0,,0.28,0.0
2011-08-29,36,28.0,,0.28,10.080000000000002
2011-08-30,73,28.0,,0.28,20.44
2011-08-31,61,28.0,,0.28,17.080000000000002
2011-09-01,100,34.0,False,0.34,34.0
2011-09-02,41,34.0,,0.34,13.940000000000001
2011-09-03,25,34.0,,0.34,8.5
2011-09-04,0,34.0,,0.34,0.0
2011-09-05,0,34.0,,0.34,0.0
2011-09-06,48,34.0,,0.34,16.32
2011-09-07,58,34.0,,0.34,19.720000000000002
2011-09-08,0,34.0,,0.34,0.0
2011-09-09,0,34.0,,0.34,0.0
2011-09-10,0,34.0,,0.34,0.0
2011-09-11,12,34.0,,0.34,4.08
2011-09-12,68,34.0,,0.34,23.12
2011-09-13,67,34.0,,0.34,22.78
2011-09-14,38,34.0,,0.34,12.920000000000002
2011-09-15,58,34.0,,0.34,19.720000000000002
2011-09-16,40,34.0,,0.34,13.600000000000001
2011-09-17,25,34.0,,0.34,8.5
2011-09-18,24,34.0,,0.34,8.16
2011-09-19,48,34.0,,0.34,16.32
2011-09-20,76,34.0,,0.34,25.840000000000003
2011-09-21,47,34.0,,0.34,15.98
2011-09-22,86,34.0,,0.34,29.240000000000002
2011-09-23,50,34.0,,0.34,17.0
2011-09-24,24,34.0,,0.34,8.16
2011-09-25,12,34.0,,0.34,4.08
2011-09-26,75,34.0,,0.34,25.500000000000004
2011-09-27,57,34.0,,0.34,19.380000000000003
2011-09-28,9,34.0,,0.34,3.06
2011-09-29,66,34.0,,0.34,22.44
2011-09-30,61,34.0,,0.34,20.740000000000002
2011-10-01,33,38.0,False,0.38,12.540000000000001
2011-10-02,32,38.0,,0.38,12.16
2011-10-03,38,38.0,,0.38,14.44
2011-10-04,49,38.0,,0.38,18.62
2011-10-05,62,38.0,,0.38,23.56
2011-10-06,88,38.0,,0.38,33.44
2011-10-07,27,38.0,,0.38,10.26
2011-10-08,49,38.0,,0.38,18.62
2011-10-09,48,38.0,,0.38,18.240000000000002
2011-10-10,25,38.0,,0.38,9.5
2011-10-11,70,38.0,,0.38,26.6
2011-10-12,47,38.0,,0.38,17.86
2011-10-13,100,38.0,,0.38,38.0
2011-10-14,26,38.0,,0.38,9.88
2011-10-15,64,38.0,,0.38,24.32
2011-10-16,0,38.0,,0.38,0.0
2011-10-17,87,38.0,,0.38,33.06
2011-10-18,48,38.0,,0.38,18.240000000000002
2011-10-19,48,38.0,,0.38,18.240000000000002
2011-10-20,25,38.0,,0.38,9.5
2011-10-21,26,38.0,,0.38,9.88
2011-10-22,33,38.0,,0.38,12.540000000000001
2011-10-23,48,38.0,,0.38,18.240000000000002
2011-10-24,49,38.0,,0.38,18.62
2011-10-25,73,38.0,,0.38,27.740000000000002
2011-10-26,73,38.0,,0.38,27.740000000000002
2011-10-27,87,38.0,,0.38,33.06
2011-10-28,65,38.0,,0.38,24.7
2011-10-29,62,38.0,,0.38,23.56
2011-10-30,16,38.0,,0.38,6.08
2011-10-31,38,38.0,,0.38,14.44
2011-11-01,54,32.0,False,0.32,17.28
2011-11-02,77,32.0,,0.32,24.64
2011-11-03,90,32.0,,0.32,28.8
2011-11-04,68,32.0,,0.32,21.76
2011-11-05,16,32.0,,0.32,5.12
2011-11-06,16,32.0,,0.32,5.12
2011-11-07,76,32.0,,0.32,24.32
2011-11-08,63,32.0,,0.32,20.16
2011-11-09,25,32.0,,0.32,8.0
2011-11-10,64,32.0,,0.32,20.48
2011-11-11,54,32.0,,0.32,17.28
2011-11-12,49,32.0,,0.32,15.68
2011-11-13,0,32.0,,0.32,0.0
2011-11-14,52,32.0,,0.32,16.64
2011-11-15,100,32.0,,0.32,32.0
2011-11-16,62,32.0,,0.32,19.84
2011-11-17,51,32.0,,0.32,16.32
2011-11-18,81,32.0,,0.32,25.92
2011-11-19,16,32.0,,0.32,5.12
2011-11-20,48,32.0,,0.32,15.36
2011-11-21,63,32.0,,0.32,20.16
2011-11-22,89,32.0,,0.32,28.48
2011-11-23,40,32.0,,0.32,12.8
2011-11-24,17,32.0,,0.32,5.44
2011-11-25,0,32.0,,0.32,0.0
2011-11-26,16,32.0,,0.32,5.12
2011-11-27,78,32.0,,0.32,24.96
2011-11-28,36,32.0,,0.32,11.52
2011-11-29,72,32.0,,0.32,23.04
2011-11-30,61,32.0,,0.32,19.52
2011-12-01,29,32.0,False,0.32,9.28
2011-12-02,53,32.0,,0.32,16.96
2011-12-03,18,32.0,,0.32,5.76
2011-12-04,9,32.0,,0.32,2.88
2011-12-05,22,32.0,,0.32,7.04
2011-12-06,100,32.0,,0.32,32.0
2011-12-07,29,32.0,,0.32,9.28
2011-12-08,80,32.0,,0.32,25.6
2011-12-09,46,32.0,,0.32,14.72
2011-12-10,27,32.0,,0.32,8.64
2011-12-11,9,32.0,,0.32,2.88
2011-12-12,36,32.0,,0.32,11.52
2011-12-13,29,32.0,,0.32,9.28
2011-12-14,37,32.0,,0.32,11.84
2011-12-15,37,32.0,,0.32,11.84
2011-12-16,31,32.0,,0.32,9.92
2011-12-17,18,32.0,,0.32,5.76
2011-12-18,28,32.0,,0.32,8.96
2011-12-19,37,32.0,,0.32,11.84
2011-12-20,15,32.0,,0.32,4.8
2011-12-21,0,32.0,,0.32,0.0
2011-12-22,63,32.0,,0.32,20.16
2011-12-23,9,32.0,,0.32,2.88
2011-12-24,10,32.0,,0.32,3.2
2011-12-25,0,32.0,,0.32,0.0
2011-12-26,0,32.0,,0.32,0.0
2011-12-27,32,32.0,,0.32,10.24
2011-12-28,8,32.0,,0.32,2.56
2011-12-29,39,32.0,,0.32,12.48
2011-12-30,0,32.0,,0.32,0.0
2011-12-31,9,32.0,,0.32,2.88
2012-01-01,11,35.0,False,0.35,3.8499999999999996
2012-01-02,36,35.0,,0.35,12.6
2012-01-03,33,35.0,,0.35,11.549999999999999
2012-01-04,89,35.0,,0.35,31.15
2012-01-05,41,35.0,,0.35,14.35
2012-01-06,16,35.0,,0.35,5.6
2012-01-07,20,35.0,,0.35,7.0
2012-01-08,19,35.0,,0.35,6.6499999999999995
2012-01-09,48,35.0,,0.35,16.799999999999997
2012-01-10,56,35.0,,0.35,19.599999999999998
2012-01-11,81,35.0,,0.35,28.349999999999998
2012-01-12,24,35.0,,0.35,8.399999999999999
2012-01-13,25,35.0,,0.35,8.75
2012-01-14,19,35.0,,0.35,6.6499999999999995
2012-01-15,10,35.0,,0.35,3.5
2012-01-16,16,35.0,,0.35,5.6
2012-01-17,23,35.0,,0.35,8.049999999999999
2012-01-18,39,35.0,,0.35,13.649999999999999
2012-01-19,71,35.0,,0.35,24.849999999999998
2012-01-20,24,35.0,,0.35,8.399999999999999
2012-01-21,19,35.0,,0.35,6.6499999999999995
2012-01-22,19,35.0,,0.35,6.6499999999999995
2012-01-23,39,35.0,,0.35,13.649999999999999
2012-01-24,100,35.0,,0.35,35.0
2012-01-25,71,35.0,,0.35,24.849999999999998
2012-01-26,47,35.0,,0.35,16.45
2012-01-27,24,35.0,,0.35,8.399999999999999
2012-01-28,19,35.0,,0.35,6.6499999999999995
2012-01-29,49,35.0,,0.35,17.15
2012-01-30,39,35.0,,0.35,13.649999999999999
2012-01-31,54,35.0,,0.35,18.9
2012-02-01,27,33.0,False,0.33,8.91
2012-02-02,72,33.0,,0.33,23.76
2012-02-03,38,33.0,,0.33,12.540000000000001
2012-02-04,22,33.0,,0.33,7.260000000000001
2012-02-05,22,33.0,,0.33,7.260000000000001
2012-02-06,46,33.0,,0.33,15.180000000000001
2012-02-07,63,33.0,,0.33,20.790000000000003
2012-02-08,81,33.0,,0.33,26.73
2012-02-09,36,33.0,,0.33,11.88
2012-02-10,46,33.0,,0.33,15.180000000000001
2012-02-11,33,33.0,,0.33,10.89
2012-02-12,10,33.0,,0.33,3.3000000000000003
2012-02-13,35,33.0,,0.33,11.55
