date,early intervention_unscaled,early intervention_monthly,isPartial,scale,early intervention
2014-04-06,38,63.0,,0.63,23.94
2014-04-07,60,63.0,,0.63,37.8
2014-04-08,47,63.0,,0.63,29.61
2014-04-09,26,63.0,,0.63,16.38
2014-04-10,72,63.0,,0.63,45.36
2014-04-11,47,63.0,,0.63,29.61
2014-04-12,17,63.0,,0.63,10.71
2014-04-13,44,63.0,,0.63,27.72
2014-04-14,30,63.0,,0.63,18.9
2014-04-15,76,63.0,,0.63,47.88
2014-04-16,26,63.0,,0.63,16.38
2014-04-17,54,63.0,,0.63,34.02
2014-04-18,19,63.0,,0.63,11.97
2014-04-19,23,63.0,,0.63,14.49
2014-04-20,24,63.0,,0.63,15.120000000000001
2014-04-21,100,63.0,,0.63,63.0
2014-04-22,52,63.0,,0.63,32.76
2014-04-23,57,63.0,,0.63,35.910000000000004
2014-04-24,75,63.0,,0.63,47.25
2014-04-25,69,63.0,,0.63,43.47
2014-04-26,28,63.0,,0.63,17.64
2014-04-27,27,63.0,,0.63,17.01
2014-04-28,44,63.0,,0.63,27.72
2014-04-29,51,63.0,,0.63,32.13
2014-04-30,47,63.0,,0.63,29.61
2014-05-01,67,58.0,False,0.58,38.86
2014-05-02,43,58.0,,0.58,24.939999999999998
2014-05-03,23,58.0,,0.58,13.34
2014-05-04,28,58.0,,0.58,16.24
2014-05-05,36,58.0,,0.58,20.88
2014-05-06,67,58.0,,0.58,38.86
2014-05-07,18,58.0,,0.58,10.44
2014-05-08,100,58.0,,0.58,57.99999999999999
2014-05-09,47,58.0,,0.58,27.259999999999998
2014-05-10,23,58.0,,0.58,13.34
2014-05-11,24,58.0,,0.58,13.919999999999998
2014-05-12,36,58.0,,0.58,20.88
2014-05-13,53,58.0,,0.58,30.74
2014-05-14,41,58.0,,0.58,23.779999999999998
2014-05-15,55,58.0,,0.58,31.9
2014-05-16,66,58.0,,0.58,38.279999999999994
2014-05-17,6,58.0,,0.58,3.4799999999999995
2014-05-18,24,58.0,,0.58,13.919999999999998
2014-05-19,82,58.0,,0.58,47.559999999999995
2014-05-20,61,58.0,,0.58,35.379999999999995
2014-05-21,65,58.0,,0.58,37.699999999999996
2014-05-22,67,58.0,,0.58,38.86
2014-05-23,27,58.0,,0.58,15.659999999999998
2014-05-24,41,58.0,,0.58,23.779999999999998
2014-05-25,0,58.0,,0.58,0.0
2014-05-26,13,58.0,,0.58,7.539999999999999
2014-05-27,62,58.0,,0.58,35.96
2014-05-28,35,58.0,,0.58,20.299999999999997
2014-05-29,57,58.0,,0.58,33.059999999999995
2014-05-30,65,58.0,,0.58,37.699999999999996
2014-05-31,27,58.0,,0.58,15.659999999999998
2014-06-01,25,56.0,False,0.56,14.000000000000002
2014-06-02,97,56.0,,0.56,54.32000000000001
2014-06-03,52,56.0,,0.56,29.120000000000005
2014-06-04,39,56.0,,0.56,21.840000000000003
2014-06-05,59,56.0,,0.56,33.040000000000006
2014-06-06,35,56.0,,0.56,19.6
2014-06-07,9,56.0,,0.56,5.040000000000001
2014-06-08,9,56.0,,0.56,5.040000000000001
2014-06-09,84,56.0,,0.56,47.040000000000006
2014-06-10,78,56.0,,0.56,43.68000000000001
2014-06-11,73,56.0,,0.56,40.88
2014-06-12,79,56.0,,0.56,44.24
2014-06-13,68,56.0,,0.56,38.080000000000005
2014-06-14,17,56.0,,0.56,9.520000000000001
2014-06-15,36,56.0,,0.56,20.160000000000004
2014-06-16,27,56.0,,0.56,15.120000000000001
2014-06-17,65,56.0,,0.56,36.400000000000006
2014-06-18,26,56.0,,0.56,14.560000000000002
2014-06-19,67,56.0,,0.56,37.52
2014-06-20,28,56.0,,0.56,15.680000000000001
2014-06-21,43,56.0,,0.56,24.080000000000002
2014-06-22,34,56.0,,0.56,19.040000000000003
2014-06-23,100,56.0,,0.56,56.00000000000001
2014-06-24,71,56.0,,0.56,39.760000000000005
2014-06-25,99,56.0,,0.56,55.440000000000005
2014-06-26,67,56.0,,0.56,37.52
2014-06-27,42,56.0,,0.56,23.520000000000003
2014-06-28,59,56.0,,0.56,33.040000000000006
2014-06-29,34,56.0,,0.56,19.040000000000003
2014-06-30,81,56.0,,0.56,45.36000000000001
2014-07-01,46,56.0,False,0.56,25.76
2014-07-02,75,56.0,,0.56,42.00000000000001
2014-07-03,35,56.0,,0.56,19.6
2014-07-04,0,56.0,,0.56,0.0
2014-07-05,19,56.0,,0.56,10.64
2014-07-06,43,56.0,,0.56,24.080000000000002
2014-07-07,68,56.0,,0.56,38.080000000000005
2014-07-08,98,56.0,,0.56,54.88
2014-07-09,85,56.0,,0.56,47.6
2014-07-10,54,56.0,,0.56,30.240000000000002
2014-07-11,63,56.0,,0.56,35.28
2014-07-12,58,56.0,,0.56,32.480000000000004
2014-07-13,50,56.0,,0.56,28.000000000000004
2014-07-14,53,56.0,,0.56,29.680000000000003
2014-07-15,92,56.0,,0.56,51.52
2014-07-16,40,56.0,,0.56,22.400000000000002
2014-07-17,53,56.0,,0.56,29.680000000000003
2014-07-18,42,56.0,,0.56,23.520000000000003
2014-07-19,25,56.0,,0.56,14.000000000000002
2014-07-20,59,56.0,,0.56,33.040000000000006
2014-07-21,100,56.0,,0.56,56.00000000000001
2014-07-22,46,56.0,,0.56,25.76
2014-07-23,81,56.0,,0.56,45.36000000000001
2014-07-24,47,56.0,,0.56,26.320000000000004
2014-07-25,35,56.0,,0.56,19.6
2014-07-26,25,56.0,,0.56,14.000000000000002
2014-07-27,8,56.0,,0.56,4.48
2014-07-28,67,56.0,,0.56,37.52
2014-07-29,85,56.0,,0.56,47.6
2014-07-30,79,56.0,,0.56,44.24
2014-07-31,47,56.0,,0.56,26.320000000000004
2014-08-01,90,50.0,False,0.5,45.0
2014-08-02,45,50.0,,0.5,22.5
2014-08-03,27,50.0,,0.5,13.5
2014-08-04,94,50.0,,0.5,47.0
2014-08-05,100,50.0,,0.5,50.0
2014-08-06,78,50.0,,0.5,39.0
2014-08-07,55,50.0,,0.5,27.5
2014-08-08,53,50.0,,0.5,26.5
2014-08-09,54,50.0,,0.5,27.0
2014-08-10,27,50.0,,0.5,13.5
2014-08-11,70,50.0,,0.5,35.0
2014-08-12,68,50.0,,0.5,34.0
2014-08-13,84,50.0,,0.5,42.0
2014-08-14,72,50.0,,0.5,36.0
2014-08-15,67,50.0,,0.5,33.5
2014-08-16,18,50.0,,0.5,9.0
2014-08-17,9,50.0,,0.5,4.5
2014-08-18,94,50.0,,0.5,47.0
2014-08-19,63,50.0,,0.5,31.5
2014-08-20,77,50.0,,0.5,38.5
2014-08-21,71,50.0,,0.5,35.5
2014-08-22,58,50.0,,0.5,29.0
2014-08-23,17,50.0,,0.5,8.5
2014-08-24,26,50.0,,0.5,13.0
2014-08-25,49,50.0,,0.5,24.5
2014-08-26,34,50.0,,0.5,17.0
2014-08-27,35,50.0,,0.5,17.5
2014-08-28,91,50.0,,0.5,45.5
2014-08-29,65,50.0,,0.5,32.5
2014-08-30,35,50.0,,0.5,17.5
2014-08-31,27,50.0,,0.5,13.5
2014-09-01,54,64.0,False,0.64,34.56
2014-09-02,68,64.0,,0.64,43.52
2014-09-03,56,64.0,,0.64,35.84
2014-09-04,56,64.0,,0.64,35.84
2014-09-05,59,64.0,,0.64,37.76
2014-09-06,28,64.0,,0.64,17.92
2014-09-07,14,64.0,,0.64,8.96
2014-09-08,67,64.0,,0.64,42.88
2014-09-09,100,64.0,,0.64,64.0
2014-09-10,56,64.0,,0.64,35.84
2014-09-11,45,64.0,,0.64,28.8
2014-09-12,76,64.0,,0.64,48.64
2014-09-13,50,64.0,,0.64,32.0
2014-09-14,28,64.0,,0.64,17.92
2014-09-15,79,64.0,,0.64,50.56
2014-09-16,94,64.0,,0.64,60.160000000000004
2014-09-17,73,64.0,,0.64,46.72
2014-09-18,79,64.0,,0.64,50.56
2014-09-19,65,64.0,,0.64,41.6
2014-09-20,22,64.0,,0.64,14.08
2014-09-21,14,64.0,,0.64,8.96
2014-09-22,80,64.0,,0.64,51.2
2014-09-23,51,64.0,,0.64,32.64
2014-09-24,74,64.0,,0.64,47.36
2014-09-25,75,64.0,,0.64,48.0
2014-09-26,42,64.0,,0.64,26.88
2014-09-27,37,64.0,,0.64,23.68
2014-09-28,43,64.0,,0.64,27.52
2014-09-29,78,64.0,,0.64,49.92
2014-09-30,67,64.0,,0.64,42.88
2014-10-01,100,64.0,False,0.64,64.0
2014-10-02,44,64.0,,0.64,28.16
2014-10-03,40,64.0,,0.64,25.6
2014-10-04,19,64.0,,0.64,12.16
2014-10-05,6,64.0,,0.64,3.84
2014-10-06,53,64.0,,0.64,33.92
2014-10-07,52,64.0,,0.64,33.28
2014-10-08,48,64.0,,0.64,30.72
2014-10-09,87,64.0,,0.64,55.68
2014-10-10,55,64.0,,0.64,35.2
2014-10-11,25,64.0,,0.64,16.0
2014-10-12,12,64.0,,0.64,7.68
2014-10-13,24,64.0,,0.64,15.36
2014-10-14,47,64.0,,0.64,30.080000000000002
2014-10-15,61,64.0,,0.64,39.04
2014-10-16,76,64.0,,0.64,48.64
2014-10-17,50,64.0,,0.64,32.0
2014-10-18,38,64.0,,0.64,24.32
2014-10-19,37,64.0,,0.64,23.68
2014-10-20,52,64.0,,0.64,33.28
2014-10-21,33,64.0,,0.64,21.12
2014-10-22,33,64.0,,0.64,21.12
2014-10-23,61,64.0,,0.64,39.04
2014-10-24,51,64.0,,0.64,32.64
2014-10-25,31,64.0,,0.64,19.84
2014-10-26,12,64.0,,0.64,7.68
2014-10-27,42,64.0,,0.64,26.88
2014-10-28,65,64.0,,0.64,41.6
2014-10-29,71,64.0,,0.64,45.44
2014-10-30,48,64.0,,0.64,30.72
2014-10-31,46,64.0,,0.64,29.44
2014-11-01,23,55.0,False,0.55,12.65
2014-11-02,56,55.0,,0.55,30.800000000000004
2014-11-03,84,55.0,,0.55,46.2
2014-11-04,83,55.0,,0.55,45.650000000000006
2014-11-05,90,55.0,,0.55,49.50000000000001
2014-11-06,33,55.0,,0.55,18.150000000000002
2014-11-07,34,55.0,,0.55,18.700000000000003
2014-11-08,28,55.0,,0.55,15.400000000000002
2014-11-09,35,55.0,,0.55,19.25
2014-11-10,71,55.0,,0.55,39.050000000000004
2014-11-11,100,55.0,,0.55,55.00000000000001
2014-11-12,76,55.0,,0.55,41.800000000000004
2014-11-13,59,55.0,,0.55,32.45
2014-11-14,28,55.0,,0.55,15.400000000000002
2014-11-15,41,55.0,,0.55,22.55
2014-11-16,7,55.0,,0.55,3.8500000000000005
2014-11-17,69,55.0,,0.55,37.95
2014-11-18,88,55.0,,0.55,48.400000000000006
2014-11-19,51,55.0,,0.55,28.05
2014-11-20,39,55.0,,0.55,21.450000000000003
2014-11-21,67,55.0,,0.55,36.85
2014-11-22,21,55.0,,0.55,11.55
2014-11-23,55,55.0,,0.55,30.250000000000004
2014-11-24,98,55.0,,0.55,53.900000000000006
2014-11-25,50,55.0,,0.55,27.500000000000004
2014-11-26,36,55.0,,0.55,19.8
2014-11-27,7,55.0,,0.55,3.8500000000000005
2014-11-28,20,55.0,,0.55,11.0
2014-11-29,35,55.0,,0.55,19.25
2014-11-30,40,55.0,,0.55,22.0
2014-12-01,87,42.0,False,0.42,36.54
2014-12-02,87,42.0,,0.42,36.54
2014-12-03,90,42.0,,0.42,37.8
2014-12-04,52,42.0,,0.42,21.84
2014-12-05,53,42.0,,0.42,22.259999999999998
2014-12-06,57,42.0,,0.42,23.939999999999998
2014-12-07,16,42.0,,0.42,6.72
2014-12-08,71,42.0,,0.42,29.82
2014-12-09,71,42.0,,0.42,29.82
2014-12-10,85,42.0,,0.42,35.699999999999996
2014-12-11,80,42.0,,0.42,33.6
2014-12-12,63,42.0,,0.42,26.459999999999997
2014-12-13,26,42.0,,0.42,10.92
2014-12-14,35,42.0,,0.42,14.7
2014-12-15,68,42.0,,0.42,28.56
2014-12-16,41,42.0,,0.42,17.22
2014-12-17,62,42.0,,0.42,26.04
2014-12-18,100,42.0,,0.42,42.0
2014-12-19,23,42.0,,0.42,9.66
2014-12-20,18,42.0,,0.42,7.56
2014-12-21,9,42.0,,0.42,3.78
2014-12-22,23,42.0,,0.42,9.66
2014-12-23,70,42.0,,0.42,29.4
2014-12-24,52,42.0,,0.42,21.84
2014-12-25,30,42.0,,0.42,12.6
2014-12-26,35,42.0,,0.42,14.7
2014-12-27,0,42.0,,0.42,0.0
2014-12-28,9,42.0,,0.42,3.78
2014-12-29,82,42.0,,0.42,34.44
2014-12-30,90,42.0,,0.42,37.8
2014-12-31,23,42.0,,0.42,9.66
2015-01-01,12,50.0,False,0.5,6.0
2015-01-02,36,50.0,,0.5,18.0
2015-01-03,28,50.0,,0.5,14.0
2015-01-04,16,50.0,,0.5,8.0
2015-01-05,51,50.0,,0.5,25.5
2015-01-06,46,50.0,,0.5,23.0
2015-01-07,37,50.0,,0.5,18.5
2015-01-08,50,50.0,,0.5,25.0
2015-01-09,47,50.0,,0.5,23.5
2015-01-10,40,50.0,,0.5,20.0
2015-01-11,11,50.0,,0.5,5.5
2015-01-12,40,50.0,,0.5,20.0
2015-01-13,27,50.0,,0.5,13.5
2015-01-14,36,50.0,,0.5,18.0
2015-01-15,36,50.0,,0.5,18.0
2015-01-16,33,50.0,,0.5,16.5
2015-01-17,46,50.0,,0.5,23.0
2015-01-18,17,50.0,,0.5,8.5
2015-01-19,24,50.0,,0.5,12.0
2015-01-20,100,50.0,,0.5,50.0
2015-01-21,26,50.0,,0.5,13.0
2015-01-22,75,50.0,,0.5,37.5
2015-01-23,37,50.0,,0.5,18.5
2015-01-24,17,50.0,,0.5,8.5
2015-01-25,17,50.0,,0.5,8.5
2015-01-26,48,50.0,,0.5,24.0
2015-01-27,44,50.0,,0.5,22.0
2015-01-28,85,50.0,,0.5,42.5
2015-01-29,44,50.0,,0.5,22.0
2015-01-30,45,50.0,,0.5,22.5
2015-01-31,16,50.0,,0.5,8.0
2015-02-01,14,57.0,False,0.57,7.9799999999999995
2015-02-02,39,57.0,,0.57,22.229999999999997
2015-02-03,47,57.0,,0.57,26.79
2015-02-04,51,57.0,,0.57,29.069999999999997
2015-02-05,31,57.0,,0.57,17.669999999999998
2015-02-06,45,57.0,,0.57,25.65
2015-02-07,30,57.0,,0.57,17.099999999999998
2015-02-08,30,57.0,,0.57,17.099999999999998
2015-02-09,50,57.0,,0.57,28.499999999999996
2015-02-10,47,57.0,,0.57,26.79
2015-02-11,55,57.0,,0.57,31.349999999999998
2015-02-12,50,57.0,,0.57,28.499999999999996
2015-02-13,29,57.0,,0.57,16.529999999999998
2015-02-14,30,57.0,,0.57,17.099999999999998
2015-02-15,26,57.0,,0.57,14.819999999999999
2015-02-16,46,57.0,,0.57,26.22
2015-02-17,40,57.0,,0.57,22.799999999999997
2015-02-18,48,57.0,,0.57,27.36
2015-02-19,59,57.0,,0.57,33.629999999999995
2015-02-20,74,57.0,,0.57,42.18
2015-02-21,15,57.0,,0.57,8.549999999999999
2015-02-22,15,57.0,,0.57,8.549999999999999
2015-02-23,100,57.0,,0.57,56.99999999999999
2015-02-24,67,57.0,,0.57,38.19
2015-02-25,35,57.0,,0.57,19.95
2015-02-26,40,57.0,,0.57,22.799999999999997
2015-02-27,60,57.0,,0.57,34.199999999999996
2015-02-28,24,57.0,,0.57,13.68
2015-03-01,31,57.0,False,0.57,17.669999999999998
2015-03-02,96,57.0,,0.57,54.72
2015-03-03,76,57.0,,0.57,43.31999999999999
2015-03-04,45,57.0,,0.57,25.65
2015-03-05,56,57.0,,0.57,31.919999999999998
2015-03-06,42,57.0,,0.57,23.939999999999998
2015-03-07,13,57.0,,0.57,7.409999999999999
2015-03-08,33,57.0,,0.57,18.81
2015-03-09,52,57.0,,0.57,29.639999999999997
2015-03-10,66,57.0,,0.57,37.62
2015-03-11,47,57.0,,0.57,26.79
2015-03-12,53,57.0,,0.57,30.209999999999997
2015-03-13,49,57.0,,0.57,27.929999999999996
2015-03-14,72,57.0,,0.57,41.04
2015-03-15,13,57.0,,0.57,7.409999999999999
2015-03-16,69,57.0,,0.57,39.33
2015-03-17,94,57.0,,0.57,53.58
2015-03-18,100,57.0,,0.57,56.99999999999999
2015-03-19,89,57.0,,0.57,50.73
2015-03-20,85,57.0,,0.57,48.449999999999996
2015-03-21,13,57.0,,0.57,7.409999999999999
2015-03-22,73,57.0,,0.57,41.61
2015-03-23,61,57.0,,0.57,34.769999999999996
2015-03-24,67,57.0,,0.57,38.19
2015-03-25,53,57.0,,0.57,30.209999999999997
2015-03-26,81,57.0,,0.57,46.169999999999995
2015-03-27,76,57.0,,0.57,43.31999999999999
2015-03-28,29,57.0,,0.57,16.529999999999998
2015-03-29,14,57.0,,0.57,7.9799999999999995
2015-03-30,64,57.0,,0.57,36.48
2015-03-31,58,57.0,,0.57,33.059999999999995
2015-04-01,68,62.0,False,0.62,42.16
2015-04-02,100,62.0,,0.62,62.0
2015-04-03,49,62.0,,0.62,30.38
2015-04-04,19,62.0,,0.62,11.78
2015-04-05,20,62.0,,0.62,12.4
2015-04-06,39,62.0,,0.62,24.18
2015-04-07,57,62.0,,0.62,35.339999999999996
2015-04-08,57,62.0,,0.62,35.339999999999996
2015-04-09,67,62.0,,0.62,41.54
2015-04-10,54,62.0,,0.62,33.48
2015-04-11,32,62.0,,0.62,19.84
2015-04-12,25,62.0,,0.62,15.5
2015-04-13,67,62.0,,0.62,41.54
2015-04-14,65,62.0,,0.62,40.3
2015-04-15,47,62.0,,0.62,29.14
2015-04-16,24,62.0,,0.62,14.879999999999999
2015-04-17,45,62.0,,0.62,27.9
2015-04-18,19,62.0,,0.62,11.78
2015-04-19,6,62.0,,0.62,3.7199999999999998
2015-04-20,71,62.0,,0.62,44.02
2015-04-21,71,62.0,,0.62,44.02
2015-04-22,48,62.0,,0.62,29.759999999999998
2015-04-23,48,62.0,,0.62,29.759999999999998
2015-04-24,15,62.0,,0.62,9.3
2015-04-25,25,62.0,,0.62,15.5
2015-04-26,44,62.0,,0.62,27.28
2015-04-27,67,62.0,,0.62,41.54
2015-04-28,57,62.0,,0.62,35.339999999999996
2015-04-29,82,62.0,,0.62,50.839999999999996
2015-04-30,44,62.0,,0.62,27.28
2015-05-01,31,55.0,False,0.55,17.05
2015-05-02,24,55.0,,0.55,13.200000000000001
2015-05-03,47,55.0,,0.55,25.85
2015-05-04,42,55.0,,0.55,23.1
2015-05-05,90,55.0,,0.55,49.50000000000001
2015-05-06,48,55.0,,0.55,26.400000000000002
2015-05-07,37,55.0,,0.55,20.35
2015-05-08,71,55.0,,0.55,39.050000000000004
2015-05-09,24,55.0,,0.55,13.200000000000001
2015-05-10,41,55.0,,0.55,22.55
2015-05-11,69,55.0,,0.55,37.95
2015-05-12,98,55.0,,0.55,53.900000000000006
2015-05-13,55,55.0,,0.55,30.250000000000004
2015-05-14,87,55.0,,0.55,47.85
2015-05-15,71,55.0,,0.55,39.050000000000004
2015-05-16,16,55.0,,0.55,8.8
2015-05-17,49,55.0,,0.55,26.950000000000003
2015-05-18,80,55.0,,0.55,44.0
2015-05-19,81,55.0,,0.55,44.550000000000004
2015-05-20,56,55.0,,0.55,30.800000000000004
2015-05-21,58,55.0,,0.55,31.900000000000002
2015-05-22,88,55.0,,0.55,48.400000000000006
2015-05-23,68,55.0,,0.55,37.400000000000006
2015-05-24,26,55.0,,0.55,14.3
2015-05-25,32,55.0,,0.55,17.6
2015-05-26,100,55.0,,0.55,55.00000000000001
2015-05-27,49,55.0,,0.55,26.950000000000003
2015-05-28,62,55.0,,0.55,34.1
2015-05-29,80,55.0,,0.55,44.0
2015-05-30,24,55.0,,0.55,13.200000000000001
2015-05-31,33,55.0,,0.55,18.150000000000002
2015-06-01,71,55.0,False,0.55,39.050000000000004
2015-06-02,87,55.0,,0.55,47.85
2015-06-03,89,55.0,,0.55,48.95
2015-06-04,41,55.0,,0.55,22.55
2015-06-05,68,55.0,,0.55,37.400000000000006
2015-06-06,21,55.0,,0.55,11.55
2015-06-07,75,55.0,,0.55,41.25
2015-06-08,65,55.0,,0.55,35.75
2015-06-09,48,55.0,,0.55,26.400000000000002
2015-06-10,66,55.0,,0.55,36.300000000000004
2015-06-11,75,55.0,,0.55,41.25
2015-06-12,77,55.0,,0.55,42.35
2015-06-13,64,55.0,,0.55,35.2
2015-06-14,11,55.0,,0.55,6.050000000000001
2015-06-15,81,55.0,,0.55,44.550000000000004
2015-06-16,73,55.0,,0.55,40.150000000000006
2015-06-17,49,55.0,,0.55,26.950000000000003
2015-06-18,99,55.0,,0.55,54.45
2015-06-19,34,55.0,,0.55,18.700000000000003
2015-06-20,52,55.0,,0.55,28.6
2015-06-21,54,55.0,,0.55,29.700000000000003
2015-06-22,92,55.0,,0.55,50.6
2015-06-23,89,55.0,,0.55,48.95
2015-06-24,50,55.0,,0.55,27.500000000000004
2015-06-25,100,55.0,,0.55,55.00000000000001
2015-06-26,77,55.0,,0.55,42.35
2015-06-27,31,55.0,,0.55,17.05
2015-06-28,21,55.0,,0.55,11.55
2015-06-29,74,55.0,,0.55,40.7
2015-06-30,82,55.0,,0.55,45.1
2015-07-01,24,50.0,False,0.5,12.0
2015-07-02,44,50.0,,0.5,22.0
2015-07-03,51,50.0,,0.5,25.5
2015-07-04,8,50.0,,0.5,4.0
2015-07-05,17,50.0,,0.5,8.5
2015-07-06,30,50.0,,0.5,15.0
2015-07-07,41,50.0,,0.5,20.5
2015-07-08,47,50.0,,0.5,23.5
2015-07-09,72,50.0,,0.5,36.0
2015-07-10,56,50.0,,0.5,28.0
2015-07-11,15,50.0,,0.5,7.5
2015-07-12,8,50.0,,0.5,4.0
2015-07-13,42,50.0,,0.5,21.0
2015-07-14,64,50.0,,0.5,32.0
2015-07-15,71,50.0,,0.5,35.5
2015-07-16,37,50.0,,0.5,18.5
2015-07-17,63,50.0,,0.5,31.5
2015-07-18,24,50.0,,0.5,12.0
2015-07-19,33,50.0,,0.5,16.5
2015-07-20,68,50.0,,0.5,34.0
2015-07-21,53,50.0,,0.5,26.5
2015-07-22,78,50.0,,0.5,39.0
2015-07-23,31,50.0,,0.5,15.5
2015-07-24,44,50.0,,0.5,22.0
2015-07-25,15,50.0,,0.5,7.5
2015-07-26,23,50.0,,0.5,11.5
2015-07-27,47,50.0,,0.5,23.5
2015-07-28,100,50.0,,0.5,50.0
2015-07-29,42,50.0,,0.5,21.0
2015-07-30,85,50.0,,0.5,42.5
2015-07-31,43,50.0,,0.5,21.5
2015-08-01,7,57.0,False,0.57,3.9899999999999998
2015-08-02,15,57.0,,0.57,8.549999999999999
2015-08-03,64,57.0,,0.57,36.48
2015-08-04,69,57.0,,0.57,39.33
2015-08-05,69,57.0,,0.57,39.33
2015-08-06,52,57.0,,0.57,29.639999999999997
2015-08-07,60,57.0,,0.57,34.199999999999996
2015-08-08,44,57.0,,0.57,25.08
2015-08-09,37,57.0,,0.57,21.09
2015-08-10,75,57.0,,0.57,42.74999999999999
2015-08-11,57,57.0,,0.57,32.489999999999995
2015-08-12,76,57.0,,0.57,43.31999999999999
2015-08-13,64,57.0,,0.57,36.48
2015-08-14,36,57.0,,0.57,20.52
2015-08-15,51,57.0,,0.57,29.069999999999997
2015-08-16,22,57.0,,0.57,12.54
2015-08-17,68,57.0,,0.57,38.76
2015-08-18,40,57.0,,0.57,22.799999999999997
2015-08-19,40,57.0,,0.57,22.799999999999997
2015-08-20,34,57.0,,0.57,19.38
2015-08-21,35,57.0,,0.57,19.95
2015-08-22,14,57.0,,0.57,7.9799999999999995
2015-08-23,14,57.0,,0.57,7.9799999999999995
2015-08-24,100,57.0,,0.57,56.99999999999999
2015-08-25,50,57.0,,0.57,28.499999999999996
2015-08-26,44,57.0,,0.57,25.08
2015-08-27,72,57.0,,0.57,41.04
2015-08-28,34,57.0,,0.57,19.38
2015-08-29,14,57.0,,0.57,7.9799999999999995
2015-08-30,14,57.0,,0.57,7.9799999999999995
2015-08-31,94,57.0,,0.57,53.58
2015-09-01,45,68.0,False,0.68,30.6
2015-09-02,69,68.0,,0.68,46.92
2015-09-03,46,68.0,,0.68,31.28
2015-09-04,29,68.0,,0.68,19.720000000000002
2015-09-05,6,68.0,,0.68,4.08
2015-09-06,43,68.0,,0.68,29.240000000000002
2015-09-07,11,68.0,,0.68,7.48
2015-09-08,100,68.0,,0.68,68.0
2015-09-09,67,68.0,,0.68,45.56
2015-09-10,76,68.0,,0.68,51.68000000000001
2015-09-11,60,68.0,,0.68,40.800000000000004
2015-09-12,17,68.0,,0.68,11.56
2015-09-13,29,68.0,,0.68,19.720000000000002
2015-09-14,54,68.0,,0.68,36.720000000000006
2015-09-15,72,68.0,,0.68,48.96
2015-09-16,62,68.0,,0.68,42.160000000000004
2015-09-17,23,68.0,,0.68,15.64
2015-09-18,65,68.0,,0.68,44.2
2015-09-19,24,68.0,,0.68,16.32
2015-09-20,35,68.0,,0.68,23.8
2015-09-21,44,68.0,,0.68,29.92
2015-09-22,84,68.0,,0.68,57.120000000000005
2015-09-23,50,68.0,,0.68,34.0
2015-09-24,41,68.0,,0.68,27.880000000000003
2015-09-25,42,68.0,,0.68,28.560000000000002
2015-09-26,12,68.0,,0.68,8.16
2015-09-27,29,68.0,,0.68,19.720000000000002
2015-09-28,48,68.0,,0.68,32.64
2015-09-29,56,68.0,,0.68,38.080000000000005
2015-09-30,53,68.0,,0.68,36.04
2015-10-01,43,66.0,False,0.66,28.380000000000003
2015-10-02,68,66.0,,0.66,44.88
2015-10-03,25,66.0,,0.66,16.5
2015-10-04,31,66.0,,0.66,20.46
2015-10-05,43,66.0,,0.66,28.380000000000003
2015-10-06,76,66.0,,0.66,50.160000000000004
2015-10-07,66,66.0,,0.66,43.56
2015-10-08,100,66.0,,0.66,66.0
2015-10-09,64,66.0,,0.66,42.24
2015-10-10,32,66.0,,0.66,21.12
2015-10-11,19,66.0,,0.66,12.540000000000001
2015-10-12,58,66.0,,0.66,38.28
2015-10-13,89,66.0,,0.66,58.74
2015-10-14,97,66.0,,0.66,64.02
2015-10-15,47,66.0,,0.66,31.020000000000003
2015-10-16,64,66.0,,0.66,42.24
2015-10-17,25,66.0,,0.66,16.5
2015-10-18,30,66.0,,0.66,19.8
2015-10-19,46,66.0,,0.66,30.360000000000003
2015-10-20,64,66.0,,0.66,42.24
2015-10-21,65,66.0,,0.66,42.9
2015-10-22,52,66.0,,0.66,34.32
2015-10-23,53,66.0,,0.66,34.980000000000004
2015-10-24,18,66.0,,0.66,11.88
2015-10-25,42,66.0,,0.66,27.720000000000002
2015-10-26,23,66.0,,0.66,15.180000000000001
2015-10-27,73,66.0,,0.66,48.18
2015-10-28,50,66.0,,0.66,33.0
2015-10-29,45,66.0,,0.66,29.700000000000003
2015-10-30,44,66.0,,0.66,29.040000000000003
2015-10-31,6,66.0,,0.66,3.96
2015-11-01,38,56.0,False,0.56,21.28
2015-11-02,62,56.0,,0.56,34.720000000000006
2015-11-03,90,56.0,,0.56,50.400000000000006
2015-11-04,41,56.0,,0.56,22.96
2015-11-05,55,56.0,,0.56,30.800000000000004
2015-11-06,47,56.0,,0.56,26.320000000000004
2015-11-07,30,56.0,,0.56,16.8
2015-11-08,12,56.0,,0.56,6.720000000000001
2015-11-09,27,56.0,,0.56,15.120000000000001
2015-11-10,63,56.0,,0.56,35.28
2015-11-11,38,56.0,,0.56,21.28
2015-11-12,56,56.0,,0.56,31.360000000000003
2015-11-13,33,56.0,,0.56,18.48
2015-11-14,24,56.0,,0.56,13.440000000000001
2015-11-15,41,56.0,,0.56,22.96
2015-11-16,46,56.0,,0.56,25.76
2015-11-17,45,56.0,,0.56,25.200000000000003
2015-11-18,100,56.0,,0.56,56.00000000000001
2015-11-19,69,56.0,,0.56,38.64
2015-11-20,48,56.0,,0.56,26.880000000000003
