date,guide tv_unscaled,guide tv_monthly,isPartial,scale,guide tv
2010-05-27,50,62.0,,0.62,31.0
2010-05-28,50,62.0,,0.62,31.0
2010-05-29,73,62.0,,0.62,45.26
2010-05-30,90,62.0,,0.62,55.8
2010-05-31,76,62.0,,0.62,47.12
2010-06-01,64,56.0,False,0.56,35.84
2010-06-02,73,56.0,,0.56,40.88
2010-06-03,65,56.0,,0.56,36.400000000000006
2010-06-04,56,56.0,,0.56,31.360000000000003
2010-06-05,69,56.0,,0.56,38.64
2010-06-06,96,56.0,,0.56,53.760000000000005
2010-06-07,77,56.0,,0.56,43.120000000000005
2010-06-08,75,56.0,,0.56,42.00000000000001
2010-06-09,71,56.0,,0.56,39.760000000000005
2010-06-10,65,56.0,,0.56,36.400000000000006
2010-06-11,81,56.0,,0.56,45.36000000000001
2010-06-12,91,56.0,,0.56,50.96000000000001
2010-06-13,100,56.0,,0.56,56.00000000000001
2010-06-14,82,56.0,,0.56,45.92
2010-06-15,67,56.0,,0.56,37.52
2010-06-16,58,56.0,,0.56,32.480000000000004
2010-06-17,57,56.0,,0.56,31.92
2010-06-18,63,56.0,,0.56,35.28
2010-06-19,70,56.0,,0.56,39.2
2010-06-20,97,56.0,,0.56,54.32000000000001
2010-06-21,59,56.0,,0.56,33.040000000000006
2010-06-22,70,56.0,,0.56,39.2
2010-06-23,58,56.0,,0.56,32.480000000000004
2010-06-24,63,56.0,,0.56,35.28
2010-06-25,49,56.0,,0.56,27.44
2010-06-26,79,56.0,,0.56,44.24
2010-06-27,93,56.0,,0.56,52.080000000000005
2010-06-28,55,56.0,,0.56,30.800000000000004
2010-06-29,58,56.0,,0.56,32.480000000000004
2010-06-30,59,56.0,,0.56,33.040000000000006
2010-07-01,56,49.0,False,0.49,27.439999999999998
2010-07-02,55,49.0,,0.49,26.95
2010-07-03,76,49.0,,0.49,37.24
2010-07-04,88,49.0,,0.49,43.12
2010-07-05,79,49.0,,0.49,38.71
2010-07-06,66,49.0,,0.49,32.339999999999996
2010-07-07,59,49.0,,0.49,28.91
2010-07-08,63,49.0,,0.49,30.87
2010-07-09,50,49.0,,0.49,24.5
2010-07-10,70,49.0,,0.49,34.3
2010-07-11,100,49.0,,0.49,49.0
2010-07-12,68,49.0,,0.49,33.32
2010-07-13,77,49.0,,0.49,37.73
2010-07-14,60,49.0,,0.49,29.4
2010-07-15,50,49.0,,0.49,24.5
2010-07-16,43,49.0,,0.49,21.07
2010-07-17,68,49.0,,0.49,33.32
2010-07-18,68,49.0,,0.49,33.32
2010-07-19,56,49.0,,0.49,27.439999999999998
2010-07-20,59,49.0,,0.49,28.91
2010-07-21,53,49.0,,0.49,25.97
2010-07-22,49,49.0,,0.49,24.009999999999998
2010-07-23,48,49.0,,0.49,23.52
2010-07-24,64,49.0,,0.49,31.36
2010-07-25,87,49.0,,0.49,42.63
2010-07-26,63,49.0,,0.49,30.87
2010-07-27,50,49.0,,0.49,24.5
2010-07-28,53,49.0,,0.49,25.97
2010-07-29,53,49.0,,0.49,25.97
2010-07-30,57,49.0,,0.49,27.93
2010-07-31,66,49.0,,0.49,32.339999999999996
2010-08-01,79,53.0,False,0.53,41.870000000000005
2010-08-02,47,53.0,,0.53,24.91
2010-08-03,45,53.0,,0.53,23.85
2010-08-04,44,53.0,,0.53,23.32
2010-08-05,52,53.0,,0.53,27.560000000000002
2010-08-06,40,53.0,,0.53,21.200000000000003
2010-08-07,66,53.0,,0.53,34.980000000000004
2010-08-08,76,53.0,,0.53,40.28
2010-08-09,46,53.0,,0.53,24.380000000000003
2010-08-10,52,53.0,,0.53,27.560000000000002
2010-08-11,47,53.0,,0.53,24.91
2010-08-12,59,53.0,,0.53,31.270000000000003
2010-08-13,58,53.0,,0.53,30.740000000000002
2010-08-14,83,53.0,,0.53,43.99
2010-08-15,83,53.0,,0.53,43.99
2010-08-16,60,53.0,,0.53,31.8
2010-08-17,55,53.0,,0.53,29.150000000000002
2010-08-18,56,53.0,,0.53,29.68
2010-08-19,52,53.0,,0.53,27.560000000000002
2010-08-20,49,53.0,,0.53,25.970000000000002
2010-08-21,67,53.0,,0.53,35.510000000000005
2010-08-22,70,53.0,,0.53,37.1
2010-08-23,73,53.0,,0.53,38.690000000000005
2010-08-24,49,53.0,,0.53,25.970000000000002
2010-08-25,53,53.0,,0.53,28.09
2010-08-26,53,53.0,,0.53,28.09
2010-08-27,53,53.0,,0.53,28.09
2010-08-28,80,53.0,,0.53,42.400000000000006
2010-08-29,100,53.0,,0.53,53.0
2010-08-30,62,53.0,,0.53,32.86
2010-08-31,50,53.0,,0.53,26.5
2010-09-01,39,77.0,False,0.77,30.03
2010-09-02,49,77.0,,0.77,37.730000000000004
2010-09-03,42,77.0,,0.77,32.34
2010-09-04,61,77.0,,0.77,46.97
2010-09-05,60,77.0,,0.77,46.2
2010-09-06,55,77.0,,0.77,42.35
2010-09-07,44,77.0,,0.77,33.88
2010-09-08,47,77.0,,0.77,36.19
2010-09-09,58,77.0,,0.77,44.660000000000004
2010-09-10,45,77.0,,0.77,34.65
2010-09-11,75,77.0,,0.77,57.75
2010-09-12,99,77.0,,0.77,76.23
2010-09-13,62,77.0,,0.77,47.74
2010-09-14,56,77.0,,0.77,43.120000000000005
2010-09-15,56,77.0,,0.77,43.120000000000005
2010-09-16,58,77.0,,0.77,44.660000000000004
2010-09-17,54,77.0,,0.77,41.58
2010-09-18,67,77.0,,0.77,51.59
2010-09-19,100,77.0,,0.77,77.0
2010-09-20,74,77.0,,0.77,56.980000000000004
2010-09-21,78,77.0,,0.77,60.06
2010-09-22,75,77.0,,0.77,57.75
2010-09-23,72,77.0,,0.77,55.44
2010-09-24,65,77.0,,0.77,50.050000000000004
2010-09-25,76,77.0,,0.77,58.52
2010-09-26,94,77.0,,0.77,72.38
2010-09-27,68,77.0,,0.77,52.36
2010-09-28,67,77.0,,0.77,51.59
2010-09-29,57,77.0,,0.77,43.89
2010-09-30,50,77.0,,0.77,38.5
2010-10-01,58,68.0,False,0.68,39.440000000000005
2010-10-02,73,68.0,,0.68,49.64
2010-10-03,90,68.0,,0.68,61.2
2010-10-04,57,68.0,,0.68,38.760000000000005
2010-10-05,64,68.0,,0.68,43.52
2010-10-06,62,68.0,,0.68,42.160000000000004
2010-10-07,61,68.0,,0.68,41.480000000000004
2010-10-08,55,68.0,,0.68,37.400000000000006
2010-10-09,82,68.0,,0.68,55.760000000000005
2010-10-10,84,68.0,,0.68,57.120000000000005
2010-10-11,57,68.0,,0.68,38.760000000000005
2010-10-12,56,68.0,,0.68,38.080000000000005
2010-10-13,61,68.0,,0.68,41.480000000000004
2010-10-14,66,68.0,,0.68,44.88
2010-10-15,51,68.0,,0.68,34.68
2010-10-16,81,68.0,,0.68,55.080000000000005
2010-10-17,100,68.0,,0.68,68.0
2010-10-18,50,68.0,,0.68,34.0
2010-10-19,58,68.0,,0.68,39.440000000000005
2010-10-20,62,68.0,,0.68,42.160000000000004
2010-10-21,64,68.0,,0.68,43.52
2010-10-22,54,68.0,,0.68,36.720000000000006
2010-10-23,88,68.0,,0.68,59.84
2010-10-24,96,68.0,,0.68,65.28
2010-10-25,57,68.0,,0.68,38.760000000000005
2010-10-26,64,68.0,,0.68,43.52
2010-10-27,58,68.0,,0.68,39.440000000000005
2010-10-28,57,68.0,,0.68,38.760000000000005
2010-10-29,60,68.0,,0.68,40.800000000000004
2010-10-30,74,68.0,,0.68,50.32
2010-10-31,100,68.0,,0.68,68.0
2010-11-01,71,66.0,False,0.66,46.86
2010-11-02,67,66.0,,0.66,44.22
2010-11-03,53,66.0,,0.66,34.980000000000004
2010-11-04,60,66.0,,0.66,39.6
2010-11-05,57,66.0,,0.66,37.620000000000005
2010-11-06,93,66.0,,0.66,61.38
2010-11-07,94,66.0,,0.66,62.040000000000006
2010-11-08,70,66.0,,0.66,46.2
2010-11-09,54,66.0,,0.66,35.64
2010-11-10,53,66.0,,0.66,34.980000000000004
2010-11-11,59,66.0,,0.66,38.940000000000005
2010-11-12,62,66.0,,0.66,40.92
2010-11-13,80,66.0,,0.66,52.800000000000004
2010-11-14,91,66.0,,0.66,60.06
2010-11-15,56,66.0,,0.66,36.96
2010-11-16,54,66.0,,0.66,35.64
2010-11-17,49,66.0,,0.66,32.34
2010-11-18,52,66.0,,0.66,34.32
2010-11-19,57,66.0,,0.66,37.620000000000005
2010-11-20,81,66.0,,0.66,53.46
2010-11-21,98,66.0,,0.66,64.68
2010-11-22,65,66.0,,0.66,42.9
2010-11-23,60,66.0,,0.66,39.6
2010-11-24,65,66.0,,0.66,42.9
2010-11-25,89,66.0,,0.66,58.74
2010-11-26,86,66.0,,0.66,56.760000000000005
2010-11-27,88,66.0,,0.66,58.080000000000005
2010-11-28,100,66.0,,0.66,66.0
2010-11-29,68,66.0,,0.66,44.88
2010-11-30,77,66.0,,0.66,50.82
2010-12-01,72,66.0,False,0.66,47.52
2010-12-02,64,66.0,,0.66,42.24
2010-12-03,60,66.0,,0.66,39.6
2010-12-04,88,66.0,,0.66,58.080000000000005
2010-12-05,81,66.0,,0.66,53.46
2010-12-06,57,66.0,,0.66,37.620000000000005
2010-12-07,56,66.0,,0.66,36.96
2010-12-08,51,66.0,,0.66,33.660000000000004
2010-12-09,55,66.0,,0.66,36.300000000000004
2010-12-10,63,66.0,,0.66,41.580000000000005
2010-12-11,72,66.0,,0.66,47.52
2010-12-12,92,66.0,,0.66,60.720000000000006
2010-12-13,56,66.0,,0.66,36.96
2010-12-14,53,66.0,,0.66,34.980000000000004
2010-12-15,56,66.0,,0.66,36.96
2010-12-16,50,66.0,,0.66,33.0
2010-12-17,50,66.0,,0.66,33.0
2010-12-18,74,66.0,,0.66,48.84
2010-12-19,87,66.0,,0.66,57.42
2010-12-20,59,66.0,,0.66,38.940000000000005
2010-12-21,51,66.0,,0.66,33.660000000000004
2010-12-22,43,66.0,,0.66,28.380000000000003
2010-12-23,52,66.0,,0.66,34.32
2010-12-24,74,66.0,,0.66,48.84
2010-12-25,100,66.0,,0.66,66.0
2010-12-26,98,66.0,,0.66,64.68
2010-12-27,69,66.0,,0.66,45.54
2010-12-28,65,66.0,,0.66,42.9
2010-12-29,58,66.0,,0.66,38.28
2010-12-30,50,66.0,,0.66,33.0
2010-12-31,61,66.0,,0.66,40.260000000000005
2011-01-01,97,83.0,False,0.83,80.50999999999999
2011-01-02,100,83.0,,0.83,83.0
2011-01-03,70,83.0,,0.83,58.099999999999994
2011-01-04,76,83.0,,0.83,63.08
2011-01-05,65,83.0,,0.83,53.949999999999996
2011-01-06,57,83.0,,0.83,47.309999999999995
2011-01-07,60,83.0,,0.83,49.8
2011-01-08,73,83.0,,0.83,60.589999999999996
2011-01-09,78,83.0,,0.83,64.74
2011-01-10,74,83.0,,0.83,61.419999999999995
2011-01-11,68,83.0,,0.83,56.44
2011-01-12,66,83.0,,0.83,54.779999999999994
2011-01-13,60,83.0,,0.83,49.8
2011-01-14,54,83.0,,0.83,44.82
2011-01-15,67,83.0,,0.83,55.61
2011-01-16,81,83.0,,0.83,67.22999999999999
2011-01-17,74,83.0,,0.83,61.419999999999995
2011-01-18,74,83.0,,0.83,61.419999999999995
2011-01-19,67,83.0,,0.83,55.61
2011-01-20,60,83.0,,0.83,49.8
2011-01-21,58,83.0,,0.83,48.14
2011-01-22,75,83.0,,0.83,62.25
2011-01-23,82,83.0,,0.83,68.06
2011-01-24,68,83.0,,0.83,56.44
2011-01-25,72,83.0,,0.83,59.76
2011-01-26,59,83.0,,0.83,48.97
2011-01-27,63,83.0,,0.83,52.29
2011-01-28,60,83.0,,0.83,49.8
2011-01-29,73,83.0,,0.83,60.589999999999996
2011-01-30,77,83.0,,0.83,63.91
2011-01-31,63,83.0,,0.83,52.29
2011-02-01,62,73.0,False,0.73,45.26
2011-02-02,75,73.0,,0.73,54.75
2011-02-03,52,73.0,,0.73,37.96
2011-02-04,50,73.0,,0.73,36.5
2011-02-05,65,73.0,,0.73,47.449999999999996
2011-02-06,100,73.0,,0.73,73.0
2011-02-07,53,73.0,,0.73,38.69
2011-02-08,58,73.0,,0.73,42.339999999999996
2011-02-09,62,73.0,,0.73,45.26
2011-02-10,57,73.0,,0.73,41.61
2011-02-11,62,73.0,,0.73,45.26
2011-02-12,62,73.0,,0.73,45.26
2011-02-13,73,73.0,,0.73,53.29
2011-02-14,57,73.0,,0.73,41.61
2011-02-15,56,73.0,,0.73,40.879999999999995
2011-02-16,56,73.0,,0.73,40.879999999999995
2011-02-17,52,73.0,,0.73,37.96
2011-02-18,48,73.0,,0.73,35.04
2011-02-19,58,73.0,,0.73,42.339999999999996
2011-02-20,80,73.0,,0.73,58.4
2011-02-21,53,73.0,,0.73,38.69
2011-02-22,58,73.0,,0.73,42.339999999999996
2011-02-23,63,73.0,,0.73,45.99
2011-02-24,52,73.0,,0.73,37.96
2011-02-25,53,73.0,,0.73,38.69
2011-02-26,67,73.0,,0.73,48.91
2011-02-27,94,73.0,,0.73,68.62
2011-02-28,60,73.0,,0.73,43.8
2011-03-01,74,67.0,False,0.67,49.580000000000005
2011-03-02,70,67.0,,0.67,46.900000000000006
2011-03-03,71,67.0,,0.67,47.57
2011-03-04,68,67.0,,0.67,45.56
2011-03-05,88,67.0,,0.67,58.96
2011-03-06,99,67.0,,0.67,66.33
2011-03-07,82,67.0,,0.67,54.940000000000005
2011-03-08,79,67.0,,0.67,52.93
2011-03-09,83,67.0,,0.67,55.61000000000001
2011-03-10,70,67.0,,0.67,46.900000000000006
2011-03-11,76,67.0,,0.67,50.92
2011-03-12,72,67.0,,0.67,48.24
2011-03-13,81,67.0,,0.67,54.27
2011-03-14,68,67.0,,0.67,45.56
2011-03-15,81,67.0,,0.67,54.27
2011-03-16,67,67.0,,0.67,44.89
2011-03-17,70,67.0,,0.67,46.900000000000006
2011-03-18,73,67.0,,0.67,48.910000000000004
2011-03-19,74,67.0,,0.67,49.580000000000005
2011-03-20,100,67.0,,0.67,67.0
2011-03-21,77,67.0,,0.67,51.59
2011-03-22,75,67.0,,0.67,50.25
2011-03-23,73,67.0,,0.67,48.910000000000004
2011-03-24,64,67.0,,0.67,42.88
2011-03-25,67,67.0,,0.67,44.89
2011-03-26,86,67.0,,0.67,57.620000000000005
2011-03-27,95,67.0,,0.67,63.650000000000006
2011-03-28,74,67.0,,0.67,49.580000000000005
2011-03-29,76,67.0,,0.67,50.92
2011-03-30,70,67.0,,0.67,46.900000000000006
2011-03-31,78,67.0,,0.67,52.260000000000005
2011-04-01,70,69.0,False,0.69,48.3
2011-04-02,88,69.0,,0.69,60.72
2011-04-03,100,69.0,,0.69,69.0
2011-04-04,75,69.0,,0.69,51.74999999999999
2011-04-05,81,69.0,,0.69,55.88999999999999
2011-04-06,70,69.0,,0.69,48.3
2011-04-07,64,69.0,,0.69,44.16
2011-04-08,57,69.0,,0.69,39.33
2011-04-09,85,69.0,,0.69,58.65
2011-04-10,87,69.0,,0.69,60.029999999999994
2011-04-11,65,69.0,,0.69,44.849999999999994
2011-04-12,67,69.0,,0.69,46.23
2011-04-13,68,69.0,,0.69,46.919999999999995
2011-04-14,69,69.0,,0.69,47.61
2011-04-15,56,69.0,,0.69,38.64
2011-04-16,84,69.0,,0.69,57.959999999999994
2011-04-17,88,69.0,,0.69,60.72
2011-04-18,70,69.0,,0.69,48.3
2011-04-19,64,69.0,,0.69,44.16
2011-04-20,67,69.0,,0.69,46.23
2011-04-21,65,69.0,,0.69,44.849999999999994
2011-04-22,63,69.0,,0.69,43.47
2011-04-23,77,69.0,,0.69,53.129999999999995
2011-04-24,99,69.0,,0.69,68.30999999999999
2011-04-25,77,69.0,,0.69,53.129999999999995
2011-04-26,78,69.0,,0.69,53.81999999999999
2011-04-27,74,69.0,,0.69,51.059999999999995
2011-04-28,77,69.0,,0.69,53.129999999999995
2011-04-29,66,69.0,,0.69,45.54
2011-04-30,80,69.0,,0.69,55.199999999999996
2011-05-01,97,65.0,False,0.65,63.050000000000004
2011-05-02,68,65.0,,0.65,44.2
2011-05-03,71,65.0,,0.65,46.15
2011-05-04,63,65.0,,0.65,40.95
2011-05-05,56,65.0,,0.65,36.4
2011-05-06,50,65.0,,0.65,32.5
2011-05-07,76,65.0,,0.65,49.4
2011-05-08,95,65.0,,0.65,61.75
2011-05-09,62,65.0,,0.65,40.300000000000004
2011-05-10,54,65.0,,0.65,35.1
2011-05-11,60,65.0,,0.65,39.0
2011-05-12,57,65.0,,0.65,37.050000000000004
2011-05-13,57,65.0,,0.65,37.050000000000004
2011-05-14,76,65.0,,0.65,49.4
2011-05-15,100,65.0,,0.65,65.0
2011-05-16,66,65.0,,0.65,42.9
2011-05-17,70,65.0,,0.65,45.5
2011-05-18,66,65.0,,0.65,42.9
2011-05-19,60,65.0,,0.65,39.0
2011-05-20,58,65.0,,0.65,37.7
2011-05-21,73,65.0,,0.65,47.45
2011-05-22,94,65.0,,0.65,61.1
2011-05-23,77,65.0,,0.65,50.050000000000004
2011-05-24,79,65.0,,0.65,51.35
2011-05-25,76,65.0,,0.65,49.4
2011-05-26,70,65.0,,0.65,45.5
2011-05-27,74,65.0,,0.65,48.1
2011-05-28,92,65.0,,0.65,59.800000000000004
2011-05-29,97,65.0,,0.65,63.050000000000004
2011-05-30,93,65.0,,0.65,60.45
2011-05-31,71,65.0,,0.65,46.15
2011-06-01,65,61.0,False,0.61,39.65
2011-06-02,63,61.0,,0.61,38.43
2011-06-03,56,61.0,,0.61,34.16
2011-06-04,73,61.0,,0.61,44.53
2011-06-05,94,61.0,,0.61,57.339999999999996
2011-06-06,70,61.0,,0.61,42.699999999999996
2011-06-07,62,61.0,,0.61,37.82
2011-06-08,55,61.0,,0.61,33.55
2011-06-09,53,61.0,,0.61,32.33
2011-06-10,49,61.0,,0.61,29.89
2011-06-11,72,61.0,,0.61,43.92
2011-06-12,84,61.0,,0.61,51.24
2011-06-13,68,61.0,,0.61,41.48
2011-06-14,68,61.0,,0.61,41.48
2011-06-15,59,61.0,,0.61,35.99
2011-06-16,57,61.0,,0.61,34.769999999999996
2011-06-17,53,61.0,,0.61,32.33
2011-06-18,57,61.0,,0.61,34.769999999999996
2011-06-19,94,61.0,,0.61,57.339999999999996
2011-06-20,72,61.0,,0.61,43.92
2011-06-21,64,61.0,,0.61,39.04
2011-06-22,62,61.0,,0.61,37.82
2011-06-23,53,61.0,,0.61,32.33
2011-06-24,56,61.0,,0.61,34.16
2011-06-25,72,61.0,,0.61,43.92
2011-06-26,100,61.0,,0.61,61.0
2011-06-27,68,61.0,,0.61,41.48
2011-06-28,62,61.0,,0.61,37.82
2011-06-29,53,61.0,,0.61,32.33
2011-06-30,53,61.0,,0.61,32.33
2011-07-01,64,58.0,False,0.58,37.12
2011-07-02,76,58.0,,0.58,44.08
2011-07-03,81,58.0,,0.58,46.98
2011-07-04,90,58.0,,0.58,52.199999999999996
2011-07-05,73,58.0,,0.58,42.339999999999996
2011-07-06,63,58.0,,0.58,36.54
2011-07-07,65,58.0,,0.58,37.699999999999996
2011-07-08,62,58.0,,0.58,35.96
2011-07-09,79,58.0,,0.58,45.82
2011-07-10,92,58.0,,0.58,53.36
2011-07-11,73,58.0,,0.58,42.339999999999996
2011-07-12,73,58.0,,0.58,42.339999999999996
2011-07-13,66,58.0,,0.58,38.279999999999994
2011-07-14,68,58.0,,0.58,39.44
2011-07-15,55,58.0,,0.58,31.9
2011-07-16,80,58.0,,0.58,46.4
2011-07-17,100,58.0,,0.58,57.99999999999999
2011-07-18,64,58.0,,0.58,37.12
2011-07-19,63,58.0,,0.58,36.54
2011-07-20,63,58.0,,0.58,36.54
2011-07-21,65,58.0,,0.58,37.699999999999996
2011-07-22,61,58.0,,0.58,35.379999999999995
2011-07-23,70,58.0,,0.58,40.599999999999994
2011-07-24,90,58.0,,0.58,52.199999999999996
2011-07-25,75,58.0,,0.58,43.5
2011-07-26,69,58.0,,0.58,40.019999999999996
2011-07-27,62,58.0,,0.58,35.96
2011-07-28,54,58.0,,0.58,31.319999999999997
2011-07-29,57,58.0,,0.58,33.059999999999995
2011-07-30,68,58.0,,0.58,39.44
2011-07-31,87,58.0,,0.58,50.459999999999994
2011-08-01,63,64.0,False,0.64,40.32
2011-08-02,60,64.0,,0.64,38.4
2011-08-03,50,64.0,,0.64,32.0
2011-08-04,51,64.0,,0.64,32.64
2011-08-05,51,64.0,,0.64,32.64
2011-08-06,74,64.0,,0.64,47.36
2011-08-07,80,64.0,,0.64,51.2
2011-08-08,60,64.0,,0.64,38.4
2011-08-09,59,64.0,,0.64,37.76
2011-08-10,52,64.0,,0.64,33.28
2011-08-11,70,64.0,,0.64,44.800000000000004
2011-08-12,64,64.0,,0.64,40.96
2011-08-13,71,64.0,,0.64,45.44
2011-08-14,93,64.0,,0.64,59.52
2011-08-15,67,64.0,,0.64,42.88
2011-08-16,53,64.0,,0.64,33.92
2011-08-17,49,64.0,,0.64,31.36
2011-08-18,62,64.0,,0.64,39.68
2011-08-19,59,64.0,,0.64,37.76
2011-08-20,71,64.0,,0.64,45.44
2011-08-21,91,64.0,,0.64,58.24
2011-08-22,65,64.0,,0.64,41.6
2011-08-23,54,64.0,,0.64,34.56
2011-08-24,59,64.0,,0.64,37.76
2011-08-25,58,64.0,,0.64,37.12
2011-08-26,57,64.0,,0.64,36.480000000000004
2011-08-27,87,64.0,,0.64,55.68
2011-08-28,100,64.0,,0.64,64.0
2011-08-29,73,64.0,,0.64,46.72
2011-08-30,64,64.0,,0.64,40.96
2011-08-31,50,64.0,,0.64,32.0
2011-09-01,54,87.0,False,0.87,46.98
2011-09-02,52,87.0,,0.87,45.24
2011-09-03,71,87.0,,0.87,61.77
2011-09-04,66,87.0,,0.87,57.42
2011-09-05,68,87.0,,0.87,59.16
2011-09-06,53,87.0,,0.87,46.11
2011-09-07,61,87.0,,0.87,53.07
2011-09-08,57,87.0,,0.87,49.589999999999996
2011-09-09,51,87.0,,0.87,44.37
2011-09-10,79,87.0,,0.87,68.73
2011-09-11,100,87.0,,0.87,87.0
2011-09-12,71,87.0,,0.87,61.77
2011-09-13,60,87.0,,0.87,52.2
2011-09-14,59,87.0,,0.87,51.33
2011-09-15,56,87.0,,0.87,48.72
2011-09-16,54,87.0,,0.87,46.98
2011-09-17,72,87.0,,0.87,62.64
2011-09-18,100,87.0,,0.87,87.0
2011-09-19,89,87.0,,0.87,77.42999999999999
2011-09-20,92,87.0,,0.87,80.04
2011-09-21,75,87.0,,0.87,65.25
2011-09-22,78,87.0,,0.87,67.86
2011-09-23,67,87.0,,0.87,58.29
2011-09-24,72,87.0,,0.87,62.64
2011-09-25,91,87.0,,0.87,79.17
2011-09-26,74,87.0,,0.87,64.38
2011-09-27,75,87.0,,0.87,65.25
2011-09-28,61,87.0,,0.87,53.07
2011-09-29,59,87.0,,0.87,51.33
2011-09-30,54,87.0,,0.87,46.98
2011-10-01,81,78.0,False,0.78,63.18
2011-10-02,100,78.0,,0.78,78.0
2011-10-03,69,78.0,,0.78,53.82
2011-10-04,62,78.0,,0.78,48.36
2011-10-05,56,78.0,,0.78,43.68
2011-10-06,65,78.0,,0.78,50.7
2011-10-07,52,78.0,,0.78,40.56
2011-10-08,73,78.0,,0.78,56.940000000000005
2011-10-09,86,78.0,,0.78,67.08
2011-10-10,66,78.0,,0.78,51.480000000000004
2011-10-11,71,78.0,,0.78,55.38
2011-10-12,61,78.0,,0.78,47.58
2011-10-13,55,78.0,,0.78,42.9
2011-10-14,53,78.0,,0.78,41.34
2011-10-15,71,78.0,,0.78,55.38
2011-10-16,91,78.0,,0.78,70.98
2011-10-17,61,78.0,,0.78,47.58
2011-10-18,58,78.0,,0.78,45.24
2011-10-19,59,78.0,,0.78,46.02
2011-10-20,62,78.0,,0.78,48.36
2011-10-21,53,78.0,,0.78,41.34
2011-10-22,67,78.0,,0.78,52.260000000000005
2011-10-23,91,78.0,,0.78,70.98
2011-10-24,56,78.0,,0.78,43.68
2011-10-25,58,78.0,,0.78,45.24
2011-10-26,54,78.0,,0.78,42.120000000000005
2011-10-27,58,78.0,,0.78,45.24
2011-10-28,50,78.0,,0.78,39.0
2011-10-29,72,78.0,,0.78,56.160000000000004
2011-10-30,85,78.0,,0.78,66.3
2011-10-31,59,78.0,,0.78,46.02
2011-11-01,68,72.0,False,0.72,48.96
2011-11-02,67,72.0,,0.72,48.239999999999995
2011-11-03,53,72.0,,0.72,38.16
2011-11-04,51,72.0,,0.72,36.72
2011-11-05,73,72.0,,0.72,52.559999999999995
2011-11-06,92,72.0,,0.72,66.24
2011-11-07,64,72.0,,0.72,46.08
2011-11-08,52,72.0,,0.72,37.44
2011-11-09,49,72.0,,0.72,35.28
2011-11-10,56,72.0,,0.72,40.32
2011-11-11,59,72.0,,0.72,42.48
2011-11-12,82,72.0,,0.72,59.04
2011-11-13,90,72.0,,0.72,64.8
2011-11-14,56,72.0,,0.72,40.32
2011-11-15,58,72.0,,0.72,41.76
2011-11-16,57,72.0,,0.72,41.04
2011-11-17,57,72.0,,0.72,41.04
2011-11-18,56,72.0,,0.72,40.32
2011-11-19,81,72.0,,0.72,58.32
2011-11-20,81,72.0,,0.72,58.32
2011-11-21,61,72.0,,0.72,43.92
2011-11-22,57,72.0,,0.72,41.04
2011-11-23,62,72.0,,0.72,44.64
2011-11-24,97,72.0,,0.72,69.84
2011-11-25,93,72.0,,0.72,66.96
2011-11-26,100,72.0,,0.72,72.0
2011-11-27,94,72.0,,0.72,67.67999999999999
2011-11-28,64,72.0,,0.72,46.08
2011-11-29,71,72.0,,0.72,51.12
2011-11-30,73,72.0,,0.72,52.559999999999995
2011-12-01,69,69.0,False,0.69,47.61
2011-12-02,65,69.0,,0.69,44.849999999999994
2011-12-03,80,69.0,,0.69,55.199999999999996
2011-12-04,96,69.0,,0.69,66.24
2011-12-05,60,69.0,,0.69,41.4
2011-12-06,71,69.0,,0.69,48.989999999999995
2011-12-07,59,69.0,,0.69,40.709999999999994
2011-12-08,61,69.0,,0.69,42.089999999999996
2011-12-09,58,69.0,,0.69,40.019999999999996
2011-12-10,75,69.0,,0.69,51.74999999999999
2011-12-11,96,69.0,,0.69,66.24
2011-12-12,63,69.0,,0.69,43.47
2011-12-13,65,69.0,,0.69,44.849999999999994
2011-12-14,65,69.0,,0.69,44.849999999999994
2011-12-15,62,69.0,,0.69,42.779999999999994
2011-12-16,63,69.0,,0.69,43.47
2011-12-17,76,69.0,,0.69,52.44
2011-12-18,100,69.0,,0.69,69.0
2011-12-19,66,69.0,,0.69,45.54
2011-12-20,63,69.0,,0.69,43.47
2011-12-21,58,69.0,,0.69,40.019999999999996
2011-12-22,62,69.0,,0.69,42.779999999999994
2011-12-23,61,69.0,,0.69,42.089999999999996
2011-12-24,94,69.0,,0.69,64.86
2011-12-25,93,69.0,,0.69,64.17
2011-12-26,70,69.0,,0.69,48.3
2011-12-27,64,69.0,,0.69,44.16
2011-12-28,60,69.0,,0.69,41.4
2011-12-29,66,69.0,,0.69,45.54
2011-12-30,61,69.0,,0.69,42.089999999999996
2011-12-31,85,69.0,,0.69,58.65
2012-01-01,100,78.0,False,0.78,78.0
2012-01-02,83,78.0,,0.78,64.74000000000001
2012-01-03,69,78.0,,0.78,53.82
2012-01-04,62,78.0,,0.78,48.36
2012-01-05,61,78.0,,0.78,47.58
2012-01-06,59,78.0,,0.78,46.02
2012-01-07,73,78.0,,0.78,56.940000000000005
2012-01-08,83,78.0,,0.78,64.74000000000001
2012-01-09,68,78.0,,0.78,53.04
2012-01-10,66,78.0,,0.78,51.480000000000004
2012-01-11,60,78.0,,0.78,46.800000000000004
2012-01-12,58,78.0,,0.78,45.24
2012-01-13,54,78.0,,0.78,42.120000000000005
2012-01-14,75,78.0,,0.78,58.5
2012-01-15,79,78.0,,0.78,61.620000000000005
