date,synonym compensate_unscaled,synonym compensate_monthly,isPartial,scale,synonym compensate
2018-07-11,0,13.0,,0.13,0.0
2018-07-12,86,13.0,,0.13,11.18
2018-07-13,0,13.0,,0.13,0.0
2018-07-14,0,13.0,,0.13,0.0
2018-07-15,0,13.0,,0.13,0.0
2018-07-16,0,13.0,,0.13,0.0
2018-07-17,0,13.0,,0.13,0.0
2018-07-18,0,13.0,,0.13,0.0
2018-07-19,0,13.0,,0.13,0.0
2018-07-20,0,13.0,,0.13,0.0
2018-07-21,0,13.0,,0.13,0.0
2018-07-22,0,13.0,,0.13,0.0
2018-07-23,0,13.0,,0.13,0.0
2018-07-24,0,13.0,,0.13,0.0
2018-07-25,84,13.0,,0.13,10.92
2018-07-26,0,13.0,,0.13,0.0
2018-07-27,0,13.0,,0.13,0.0
2018-07-28,0,13.0,,0.13,0.0
2018-07-29,0,13.0,,0.13,0.0
2018-07-30,0,13.0,,0.13,0.0
2018-07-31,0,13.0,,0.13,0.0
2018-08-01,0,9.0,False,0.09,0.0
2018-08-02,0,9.0,,0.09,0.0
2018-08-03,0,9.0,,0.09,0.0
2018-08-04,0,9.0,,0.09,0.0
2018-08-05,0,9.0,,0.09,0.0
2018-08-06,0,9.0,,0.09,0.0
2018-08-07,0,9.0,,0.09,0.0
2018-08-08,0,9.0,,0.09,0.0
2018-08-09,0,9.0,,0.09,0.0
2018-08-10,0,9.0,,0.09,0.0
2018-08-11,0,9.0,,0.09,0.0
2018-08-12,0,9.0,,0.09,0.0
2018-08-13,0,9.0,,0.09,0.0
2018-08-14,0,9.0,,0.09,0.0
2018-08-15,50,9.0,,0.09,4.5
2018-08-16,0,9.0,,0.09,0.0
2018-08-17,0,9.0,,0.09,0.0
2018-08-18,0,9.0,,0.09,0.0
2018-08-19,0,9.0,,0.09,0.0
2018-08-20,0,9.0,,0.09,0.0
2018-08-21,49,9.0,,0.09,4.41
2018-08-22,0,9.0,,0.09,0.0
2018-08-23,100,9.0,,0.09,9.0
2018-08-24,0,9.0,,0.09,0.0
2018-08-25,58,9.0,,0.09,5.22
2018-08-26,0,9.0,,0.09,0.0
2018-08-27,0,9.0,,0.09,0.0
2018-08-28,48,9.0,,0.09,4.32
2018-08-29,48,9.0,,0.09,4.32
2018-08-30,49,9.0,,0.09,4.41
2018-08-31,0,9.0,,0.09,0.0
2018-09-01,60,47.0,False,0.47,28.2
2018-09-02,0,47.0,,0.47,0.0
2018-09-03,0,47.0,,0.47,0.0
2018-09-04,50,47.0,,0.47,23.5
2018-09-05,49,47.0,,0.47,23.029999999999998
2018-09-06,0,47.0,,0.47,0.0
2018-09-07,0,47.0,,0.47,0.0
2018-09-08,0,47.0,,0.47,0.0
2018-09-09,0,47.0,,0.47,0.0
2018-09-10,0,47.0,,0.47,0.0
2018-09-11,49,47.0,,0.47,23.029999999999998
2018-09-12,98,47.0,,0.47,46.059999999999995
2018-09-13,0,47.0,,0.47,0.0
2018-09-14,50,47.0,,0.47,23.5
2018-09-15,0,47.0,,0.47,0.0
2018-09-16,0,47.0,,0.47,0.0
2018-09-17,100,47.0,,0.47,47.0
2018-09-18,0,47.0,,0.47,0.0
2018-09-19,0,47.0,,0.47,0.0
2018-09-20,0,47.0,,0.47,0.0
2018-09-21,0,47.0,,0.47,0.0
2018-09-22,0,47.0,,0.47,0.0
2018-09-23,59,47.0,,0.47,27.729999999999997
2018-09-24,0,47.0,,0.47,0.0
2018-09-25,0,47.0,,0.47,0.0
2018-09-26,50,47.0,,0.47,23.5
2018-09-27,0,47.0,,0.47,0.0
2018-09-28,0,47.0,,0.47,0.0
2018-09-29,0,47.0,,0.47,0.0
2018-09-30,0,47.0,,0.47,0.0
2018-10-01,0,36.0,False,0.36,0.0
2018-10-02,0,36.0,,0.36,0.0
2018-10-03,0,36.0,,0.36,0.0
2018-10-04,0,36.0,,0.36,0.0
2018-10-05,42,36.0,,0.36,15.12
2018-10-06,0,36.0,,0.36,0.0
2018-10-07,97,36.0,,0.36,34.92
2018-10-08,0,36.0,,0.36,0.0
2018-10-09,41,36.0,,0.36,14.76
2018-10-10,41,36.0,,0.36,14.76
2018-10-11,0,36.0,,0.36,0.0
2018-10-12,0,36.0,,0.36,0.0
2018-10-13,0,36.0,,0.36,0.0
2018-10-14,100,36.0,,0.36,36.0
2018-10-15,0,36.0,,0.36,0.0
2018-10-16,41,36.0,,0.36,14.76
2018-10-17,0,36.0,,0.36,0.0
2018-10-18,42,36.0,,0.36,15.12
2018-10-19,0,36.0,,0.36,0.0
2018-10-20,0,36.0,,0.36,0.0
2018-10-21,0,36.0,,0.36,0.0
2018-10-22,0,36.0,,0.36,0.0
2018-10-23,0,36.0,,0.36,0.0
2018-10-24,40,36.0,,0.36,14.399999999999999
2018-10-25,42,36.0,,0.36,15.12
2018-10-26,0,36.0,,0.36,0.0
2018-10-27,0,36.0,,0.36,0.0
2018-10-28,49,36.0,,0.36,17.64
2018-10-29,41,36.0,,0.36,14.76
2018-10-30,0,36.0,,0.36,0.0
2018-10-31,0,36.0,,0.36,0.0
2018-11-01,0,39.0,False,0.39,0.0
2018-11-02,50,39.0,,0.39,19.5
2018-11-03,0,39.0,,0.39,0.0
2018-11-04,0,39.0,,0.39,0.0
2018-11-05,45,39.0,,0.39,17.55
2018-11-06,0,39.0,,0.39,0.0
2018-11-07,0,39.0,,0.39,0.0
2018-11-08,48,39.0,,0.39,18.72
2018-11-09,0,39.0,,0.39,0.0
2018-11-10,0,39.0,,0.39,0.0
2018-11-11,0,39.0,,0.39,0.0
2018-11-12,0,39.0,,0.39,0.0
2018-11-13,0,39.0,,0.39,0.0
2018-11-14,0,39.0,,0.39,0.0
2018-11-15,0,39.0,,0.39,0.0
2018-11-16,0,39.0,,0.39,0.0
2018-11-17,0,39.0,,0.39,0.0
2018-11-18,58,39.0,,0.39,22.62
2018-11-19,0,39.0,,0.39,0.0
2018-11-20,100,39.0,,0.39,39.0
2018-11-21,0,39.0,,0.39,0.0
2018-11-22,0,39.0,,0.39,0.0
2018-11-23,0,39.0,,0.39,0.0
2018-11-24,0,39.0,,0.39,0.0
2018-11-25,0,39.0,,0.39,0.0
2018-11-26,0,39.0,,0.39,0.0
2018-11-27,0,39.0,,0.39,0.0
2018-11-28,48,39.0,,0.39,18.72
2018-11-29,49,39.0,,0.39,19.11
2018-11-30,0,39.0,,0.39,0.0
2018-12-01,0,46.0,False,0.46,0.0
2018-12-02,38,46.0,,0.46,17.48
2018-12-03,0,46.0,,0.46,0.0
2018-12-04,32,46.0,,0.46,14.72
2018-12-05,0,46.0,,0.46,0.0
2018-12-06,33,46.0,,0.46,15.180000000000001
2018-12-07,0,46.0,,0.46,0.0
2018-12-08,0,46.0,,0.46,0.0
2018-12-09,0,46.0,,0.46,0.0
2018-12-10,0,46.0,,0.46,0.0
2018-12-11,100,46.0,,0.46,46.0
2018-12-12,0,46.0,,0.46,0.0
2018-12-13,34,46.0,,0.46,15.64
2018-12-14,0,46.0,,0.46,0.0
2018-12-15,0,46.0,,0.46,0.0
2018-12-16,0,46.0,,0.46,0.0
2018-12-17,31,46.0,,0.46,14.26
2018-12-18,65,46.0,,0.46,29.900000000000002
2018-12-19,69,46.0,,0.46,31.740000000000002
2018-12-20,36,46.0,,0.46,16.560000000000002
2018-12-21,0,46.0,,0.46,0.0
2018-12-22,0,46.0,,0.46,0.0
2018-12-23,0,46.0,,0.46,0.0
2018-12-24,0,46.0,,0.46,0.0
2018-12-25,0,46.0,,0.46,0.0
2018-12-26,0,46.0,,0.46,0.0
2018-12-27,37,46.0,,0.46,17.02
2018-12-28,0,46.0,,0.46,0.0
2018-12-29,0,46.0,,0.46,0.0
2018-12-30,0,46.0,,0.46,0.0
2018-12-31,0,46.0,,0.46,0.0
2019-01-01,0,20.0,False,0.2,0.0
2019-01-02,0,20.0,,0.2,0.0
2019-01-03,0,20.0,,0.2,0.0
2019-01-04,0,20.0,,0.2,0.0
2019-01-05,0,20.0,,0.2,0.0
2019-01-06,0,20.0,,0.2,0.0
2019-01-07,0,20.0,,0.2,0.0
2019-01-08,48,20.0,,0.2,9.600000000000001
2019-01-09,100,20.0,,0.2,20.0
2019-01-10,0,20.0,,0.2,0.0
2019-01-11,0,20.0,,0.2,0.0
2019-01-12,0,20.0,,0.2,0.0
2019-01-13,0,20.0,,0.2,0.0
2019-01-14,0,20.0,,0.2,0.0
2019-01-15,0,20.0,,0.2,0.0
2019-01-16,97,20.0,,0.2,19.400000000000002
2019-01-17,48,20.0,,0.2,9.600000000000001
2019-01-18,0,20.0,,0.2,0.0
2019-01-19,0,20.0,,0.2,0.0
2019-01-20,0,20.0,,0.2,0.0
2019-01-21,0,20.0,,0.2,0.0
2019-01-22,48,20.0,,0.2,9.600000000000001
2019-01-23,96,20.0,,0.2,19.200000000000003
2019-01-24,47,20.0,,0.2,9.4
2019-01-25,0,20.0,,0.2,0.0
2019-01-26,0,20.0,,0.2,0.0
2019-01-27,0,20.0,,0.2,0.0
2019-01-28,0,20.0,,0.2,0.0
2019-01-29,0,20.0,,0.2,0.0
2019-01-30,47,20.0,,0.2,9.4
2019-01-31,0,20.0,,0.2,0.0
2019-02-01,0,34.0,False,0.34,0.0
2019-02-02,0,34.0,,0.34,0.0
2019-02-03,0,34.0,,0.34,0.0
2019-02-04,91,34.0,,0.34,30.94
2019-02-05,47,34.0,,0.34,15.98
2019-02-06,47,34.0,,0.34,15.98
2019-02-07,0,34.0,,0.34,0.0
2019-02-08,0,34.0,,0.34,0.0
2019-02-09,0,34.0,,0.34,0.0
2019-02-10,55,34.0,,0.34,18.700000000000003
2019-02-11,0,34.0,,0.34,0.0
2019-02-12,47,34.0,,0.34,15.98
2019-02-13,0,34.0,,0.34,0.0
2019-02-14,94,34.0,,0.34,31.96
2019-02-15,0,34.0,,0.34,0.0
2019-02-16,57,34.0,,0.34,19.380000000000003
2019-02-17,0,34.0,,0.34,0.0
2019-02-18,100,34.0,,0.34,34.0
2019-02-19,96,34.0,,0.34,32.64
2019-02-20,47,34.0,,0.34,15.98
2019-02-21,0,34.0,,0.34,0.0
2019-02-22,49,34.0,,0.34,16.66
2019-02-23,0,34.0,,0.34,0.0
2019-02-24,0,34.0,,0.34,0.0
2019-02-25,0,34.0,,0.34,0.0
2019-02-26,0,34.0,,0.34,0.0
2019-02-27,46,34.0,,0.34,15.64
2019-02-28,94,34.0,,0.34,31.96
2019-03-01,0,35.0,False,0.35,0.0
2019-03-02,0,35.0,,0.35,0.0
2019-03-03,0,35.0,,0.35,0.0
2019-03-04,0,35.0,,0.35,0.0
2019-03-05,41,35.0,,0.35,14.35
2019-03-06,0,35.0,,0.35,0.0
2019-03-07,41,35.0,,0.35,14.35
2019-03-08,0,35.0,,0.35,0.0
2019-03-09,50,35.0,,0.35,17.5
2019-03-10,100,35.0,,0.35,35.0
2019-03-11,41,35.0,,0.35,14.35
2019-03-12,41,35.0,,0.35,14.35
2019-03-13,0,35.0,,0.35,0.0
2019-03-14,0,35.0,,0.35,0.0
2019-03-15,0,35.0,,0.35,0.0
2019-03-16,0,35.0,,0.35,0.0
2019-03-17,0,35.0,,0.35,0.0
2019-03-18,0,35.0,,0.35,0.0
2019-03-19,41,35.0,,0.35,14.35
2019-03-20,0,35.0,,0.35,0.0
2019-03-21,0,35.0,,0.35,0.0
2019-03-22,43,35.0,,0.35,15.049999999999999
2019-03-23,0,35.0,,0.35,0.0
2019-03-24,0,35.0,,0.35,0.0
2019-03-25,0,35.0,,0.35,0.0
2019-03-26,0,35.0,,0.35,0.0
2019-03-27,43,35.0,,0.35,15.049999999999999
2019-03-28,42,35.0,,0.35,14.7
2019-03-29,0,35.0,,0.35,0.0
2019-03-30,50,35.0,,0.35,17.5
2019-03-31,0,35.0,,0.35,0.0
2019-04-01,33,42.0,False,0.42,13.86
2019-04-02,0,42.0,,0.42,0.0
2019-04-03,33,42.0,,0.42,13.86
2019-04-04,0,42.0,,0.42,0.0
2019-04-05,0,42.0,,0.42,0.0
2019-04-06,41,42.0,,0.42,17.22
2019-04-07,0,42.0,,0.42,0.0
2019-04-08,100,42.0,,0.42,42.0
2019-04-09,67,42.0,,0.42,28.14
2019-04-10,0,42.0,,0.42,0.0
2019-04-11,0,42.0,,0.42,0.0
2019-04-12,0,42.0,,0.42,0.0
2019-04-13,0,42.0,,0.42,0.0
2019-04-14,40,42.0,,0.42,16.8
2019-04-15,0,42.0,,0.42,0.0
2019-04-16,34,42.0,,0.42,14.28
2019-04-17,0,42.0,,0.42,0.0
2019-04-18,35,42.0,,0.42,14.7
2019-04-19,0,42.0,,0.42,0.0
2019-04-20,0,42.0,,0.42,0.0
2019-04-21,44,42.0,,0.42,18.48
2019-04-22,0,42.0,,0.42,0.0
2019-04-23,0,42.0,,0.42,0.0
2019-04-24,0,42.0,,0.42,0.0
2019-04-25,33,42.0,,0.42,13.86
2019-04-26,0,42.0,,0.42,0.0
2019-04-27,0,42.0,,0.42,0.0
2019-04-28,41,42.0,,0.42,17.22
2019-04-29,0,42.0,,0.42,0.0
2019-04-30,32,42.0,,0.42,13.44
2019-05-01,0,36.0,False,0.36,0.0
2019-05-02,0,36.0,,0.36,0.0
2019-05-03,0,36.0,,0.36,0.0
2019-05-04,0,36.0,,0.36,0.0
2019-05-05,0,36.0,,0.36,0.0
2019-05-06,41,36.0,,0.36,14.76
2019-05-07,0,36.0,,0.36,0.0
2019-05-08,41,36.0,,0.36,14.76
2019-05-09,0,36.0,,0.36,0.0
2019-05-10,0,36.0,,0.36,0.0
2019-05-11,0,36.0,,0.36,0.0
2019-05-12,0,36.0,,0.36,0.0
2019-05-13,0,36.0,,0.36,0.0
2019-05-14,0,36.0,,0.36,0.0
2019-05-15,42,36.0,,0.36,15.12
2019-05-16,0,36.0,,0.36,0.0
2019-05-17,0,36.0,,0.36,0.0
2019-05-18,0,36.0,,0.36,0.0
2019-05-19,0,36.0,,0.36,0.0
2019-05-20,0,36.0,,0.36,0.0
2019-05-21,41,36.0,,0.36,14.76
2019-05-22,0,36.0,,0.36,0.0
2019-05-23,43,36.0,,0.36,15.479999999999999
2019-05-24,89,36.0,,0.36,32.04
2019-05-25,0,36.0,,0.36,0.0
2019-05-26,0,36.0,,0.36,0.0
2019-05-27,100,36.0,,0.36,36.0
2019-05-28,0,36.0,,0.36,0.0
2019-05-29,0,36.0,,0.36,0.0
2019-05-30,0,36.0,,0.36,0.0
2019-05-31,43,36.0,,0.36,15.479999999999999
2019-06-01,100,32.0,False,0.32,32.0
2019-06-02,0,32.0,,0.32,0.0
2019-06-03,0,32.0,,0.32,0.0
2019-06-04,0,32.0,,0.32,0.0
2019-06-05,0,32.0,,0.32,0.0
2019-06-06,0,32.0,,0.32,0.0
2019-06-07,85,32.0,,0.32,27.2
2019-06-08,0,32.0,,0.32,0.0
2019-06-09,0,32.0,,0.32,0.0
2019-06-10,0,32.0,,0.32,0.0
2019-06-11,0,32.0,,0.32,0.0
2019-06-12,0,32.0,,0.32,0.0
2019-06-13,0,32.0,,0.32,0.0
2019-06-14,0,32.0,,0.32,0.0
2019-06-15,0,32.0,,0.32,0.0
2019-06-16,99,32.0,,0.32,31.68
2019-06-17,0,32.0,,0.32,0.0
2019-06-18,0,32.0,,0.32,0.0
2019-06-19,0,32.0,,0.32,0.0
2019-06-20,0,32.0,,0.32,0.0
2019-06-21,0,32.0,,0.32,0.0
2019-06-22,0,32.0,,0.32,0.0
2019-06-23,0,32.0,,0.32,0.0
2019-06-24,0,32.0,,0.32,0.0
2019-06-25,0,32.0,,0.32,0.0
2019-06-26,84,32.0,,0.32,26.88
2019-06-27,0,32.0,,0.32,0.0
2019-06-28,0,32.0,,0.32,0.0
2019-06-29,0,32.0,,0.32,0.0
2019-06-30,0,32.0,,0.32,0.0
2019-07-01,0,12.0,False,0.12,0.0
2019-07-02,0,12.0,,0.12,0.0
2019-07-03,0,12.0,,0.12,0.0
2019-07-04,0,12.0,,0.12,0.0
2019-07-05,0,12.0,,0.12,0.0
2019-07-06,0,12.0,,0.12,0.0
2019-07-07,0,12.0,,0.12,0.0
2019-07-08,0,12.0,,0.12,0.0
2019-07-09,0,12.0,,0.12,0.0
2019-07-10,0,12.0,,0.12,0.0
2019-07-11,0,12.0,,0.12,0.0
2019-07-12,0,12.0,,0.12,0.0
2019-07-13,0,12.0,,0.12,0.0
2019-07-14,0,12.0,,0.12,0.0
2019-07-15,0,12.0,,0.12,0.0
2019-07-16,0,12.0,,0.12,0.0
2019-07-17,0,12.0,,0.12,0.0
2019-07-18,0,12.0,,0.12,0.0
2019-07-19,0,12.0,,0.12,0.0
2019-07-20,0,12.0,,0.12,0.0
2019-07-21,0,12.0,,0.12,0.0
2019-07-22,0,12.0,,0.12,0.0
2019-07-23,97,12.0,,0.12,11.639999999999999
2019-07-24,0,12.0,,0.12,0.0
2019-07-25,100,12.0,,0.12,12.0
2019-07-26,0,12.0,,0.12,0.0
2019-07-27,0,12.0,,0.12,0.0
2019-07-28,0,12.0,,0.12,0.0
2019-07-29,0,12.0,,0.12,0.0
2019-07-30,0,12.0,,0.12,0.0
2019-07-31,0,12.0,,0.12,0.0
2019-08-01,0,9.0,False,0.09,0.0
2019-08-02,0,9.0,,0.09,0.0
2019-08-03,0,9.0,,0.09,0.0
2019-08-04,60,9.0,,0.09,5.3999999999999995
2019-08-05,0,9.0,,0.09,0.0
2019-08-06,0,9.0,,0.09,0.0
2019-08-07,0,9.0,,0.09,0.0
2019-08-08,0,9.0,,0.09,0.0
2019-08-09,0,9.0,,0.09,0.0
2019-08-10,0,9.0,,0.09,0.0
2019-08-11,0,9.0,,0.09,0.0
2019-08-12,51,9.0,,0.09,4.59
2019-08-13,0,9.0,,0.09,0.0
2019-08-14,0,9.0,,0.09,0.0
2019-08-15,0,9.0,,0.09,0.0
2019-08-16,0,9.0,,0.09,0.0
2019-08-17,0,9.0,,0.09,0.0
2019-08-18,0,9.0,,0.09,0.0
2019-08-19,0,9.0,,0.09,0.0
2019-08-20,0,9.0,,0.09,0.0
2019-08-21,0,9.0,,0.09,0.0
2019-08-22,0,9.0,,0.09,0.0
2019-08-23,100,9.0,,0.09,9.0
2019-08-24,0,9.0,,0.09,0.0
2019-08-25,0,9.0,,0.09,0.0
2019-08-26,0,9.0,,0.09,0.0
2019-08-27,0,9.0,,0.09,0.0
2019-08-28,0,9.0,,0.09,0.0
2019-08-29,0,9.0,,0.09,0.0
2019-08-30,0,9.0,,0.09,0.0
2019-08-31,0,9.0,,0.09,0.0
2019-09-01,0,51.0,False,0.51,0.0
2019-09-02,0,51.0,,0.51,0.0
2019-09-03,33,51.0,,0.51,16.830000000000002
2019-09-04,0,51.0,,0.51,0.0
2019-09-05,0,51.0,,0.51,0.0
2019-09-06,0,51.0,,0.51,0.0
2019-09-07,0,51.0,,0.51,0.0
2019-09-08,0,51.0,,0.51,0.0
2019-09-09,100,51.0,,0.51,51.0
2019-09-10,33,51.0,,0.51,16.830000000000002
2019-09-11,33,51.0,,0.51,16.830000000000002
2019-09-12,33,51.0,,0.51,16.830000000000002
2019-09-13,34,51.0,,0.51,17.34
2019-09-14,0,51.0,,0.51,0.0
2019-09-15,39,51.0,,0.51,19.89
2019-09-16,0,51.0,,0.51,0.0
2019-09-17,0,51.0,,0.51,0.0
2019-09-18,33,51.0,,0.51,16.830000000000002
2019-09-19,0,51.0,,0.51,0.0
2019-09-20,67,51.0,,0.51,34.17
2019-09-21,0,51.0,,0.51,0.0
2019-09-22,0,51.0,,0.51,0.0
2019-09-23,32,51.0,,0.51,16.32
2019-09-24,33,51.0,,0.51,16.830000000000002
2019-09-25,33,51.0,,0.51,16.830000000000002
2019-09-26,0,51.0,,0.51,0.0
2019-09-27,69,51.0,,0.51,35.19
2019-09-28,0,51.0,,0.51,0.0
2019-09-29,0,51.0,,0.51,0.0
2019-09-30,0,51.0,,0.51,0.0
2019-10-01,20,58.0,False,0.58,11.6
2019-10-02,0,58.0,,0.58,0.0
2019-10-03,0,58.0,,0.58,0.0
2019-10-04,0,58.0,,0.58,0.0
2019-10-05,0,58.0,,0.58,0.0
2019-10-06,24,58.0,,0.58,13.919999999999998
2019-10-07,0,58.0,,0.58,0.0
2019-10-08,0,58.0,,0.58,0.0
2019-10-09,62,58.0,,0.58,35.96
2019-10-10,0,58.0,,0.58,0.0
2019-10-11,20,58.0,,0.58,11.6
2019-10-12,0,58.0,,0.58,0.0
2019-10-13,24,58.0,,0.58,13.919999999999998
2019-10-14,41,58.0,,0.58,23.779999999999998
2019-10-15,20,58.0,,0.58,11.6
2019-10-16,100,58.0,,0.58,57.99999999999999
2019-10-17,0,58.0,,0.58,0.0
2019-10-18,41,58.0,,0.58,23.779999999999998
2019-10-19,0,58.0,,0.58,0.0
2019-10-20,0,58.0,,0.58,0.0
2019-10-21,20,58.0,,0.58,11.6
2019-10-22,0,58.0,,0.58,0.0
2019-10-23,20,58.0,,0.58,11.6
2019-10-24,0,58.0,,0.58,0.0
2019-10-25,21,58.0,,0.58,12.18
2019-10-26,25,58.0,,0.58,14.499999999999998
2019-10-27,24,58.0,,0.58,13.919999999999998
2019-10-28,19,58.0,,0.58,11.02
2019-10-29,0,58.0,,0.58,0.0
2019-10-30,0,58.0,,0.58,0.0
2019-10-31,0,58.0,,0.58,0.0
2019-11-01,0,67.0,False,0.67,0.0
2019-11-02,0,67.0,,0.67,0.0
2019-11-03,0,67.0,,0.67,0.0
2019-11-04,66,67.0,,0.67,44.220000000000006
2019-11-05,0,67.0,,0.67,0.0
2019-11-06,33,67.0,,0.67,22.110000000000003
2019-11-07,100,67.0,,0.67,67.0
2019-11-08,33,67.0,,0.67,22.110000000000003
2019-11-09,0,67.0,,0.67,0.0
2019-11-10,0,67.0,,0.67,0.0
2019-11-11,33,67.0,,0.67,22.110000000000003
2019-11-12,32,67.0,,0.67,21.44
2019-11-13,66,67.0,,0.67,44.220000000000006
2019-11-14,32,67.0,,0.67,21.44
2019-11-15,0,67.0,,0.67,0.0
2019-11-16,38,67.0,,0.67,25.46
2019-11-17,37,67.0,,0.67,24.790000000000003
2019-11-18,0,67.0,,0.67,0.0
2019-11-19,0,67.0,,0.67,0.0
2019-11-20,66,67.0,,0.67,44.220000000000006
2019-11-21,66,67.0,,0.67,44.220000000000006
2019-11-22,0,67.0,,0.67,0.0
2019-11-23,0,67.0,,0.67,0.0
2019-11-24,0,67.0,,0.67,0.0
2019-11-25,0,67.0,,0.67,0.0
2019-11-26,0,67.0,,0.67,0.0
2019-11-27,0,67.0,,0.67,0.0
2019-11-28,0,67.0,,0.67,0.0
2019-11-29,0,67.0,,0.67,0.0
2019-11-30,0,67.0,,0.67,0.0
2019-12-01,0,42.0,False,0.42,0.0
2019-12-02,0,42.0,,0.42,0.0
2019-12-03,0,42.0,,0.42,0.0
2019-12-04,0,42.0,,0.42,0.0
2019-12-05,32,42.0,,0.42,13.44
2019-12-06,33,42.0,,0.42,13.86
2019-12-07,0,42.0,,0.42,0.0
2019-12-08,0,42.0,,0.42,0.0
2019-12-09,66,42.0,,0.42,27.72
2019-12-10,100,42.0,,0.42,42.0
2019-12-11,32,42.0,,0.42,13.44
2019-12-12,0,42.0,,0.42,0.0
2019-12-13,33,42.0,,0.42,13.86
2019-12-14,39,42.0,,0.42,16.38
2019-12-15,0,42.0,,0.42,0.0
2019-12-16,32,42.0,,0.42,13.44
2019-12-17,0,42.0,,0.42,0.0
2019-12-18,0,42.0,,0.42,0.0
2019-12-19,0,42.0,,0.42,0.0
2019-12-20,0,42.0,,0.42,0.0
2019-12-21,0,42.0,,0.42,0.0
2019-12-22,0,42.0,,0.42,0.0
2019-12-23,0,42.0,,0.42,0.0
2019-12-24,0,42.0,,0.42,0.0
2019-12-25,0,42.0,,0.42,0.0
2019-12-26,0,42.0,,0.42,0.0
2019-12-27,0,42.0,,0.42,0.0
2019-12-28,0,42.0,,0.42,0.0
2019-12-29,0,42.0,,0.42,0.0
2019-12-30,35,42.0,,0.42,14.7
2019-12-31,0,42.0,,0.42,0.0
2020-01-01,0,29.0,False,0.29,0.0
2020-01-02,95,29.0,,0.29,27.549999999999997
2020-01-03,92,29.0,,0.29,26.68
2020-01-04,0,29.0,,0.29,0.0
2020-01-05,100,29.0,,0.29,28.999999999999996
2020-01-06,91,29.0,,0.29,26.389999999999997
2020-01-07,91,29.0,,0.29,26.389999999999997
2020-01-08,0,29.0,,0.29,0.0
2020-01-09,90,29.0,,0.29,26.099999999999998
2020-01-10,0,29.0,,0.29,0.0
2020-01-11,0,29.0,,0.29,0.0
2020-01-12,0,29.0,,0.29,0.0
2020-01-13,0,29.0,,0.29,0.0
2020-01-14,0,29.0,,0.29,0.0
2020-01-15,0,29.0,,0.29,0.0
2020-01-16,0,29.0,,0.29,0.0
2020-01-17,0,29.0,,0.29,0.0
2020-01-18,0,29.0,,0.29,0.0
2020-01-19,100,29.0,,0.29,28.999999999999996
2020-01-20,93,29.0,,0.29,26.97
2020-01-21,89,29.0,,0.29,25.81
2020-01-22,0,29.0,,0.29,0.0
2020-01-23,0,29.0,,0.29,0.0
2020-01-24,0,29.0,,0.29,0.0
2020-01-25,0,29.0,,0.29,0.0
2020-01-26,0,29.0,,0.29,0.0
2020-01-27,0,29.0,,0.29,0.0
2020-01-28,0,29.0,,0.29,0.0
2020-01-29,0,29.0,,0.29,0.0
2020-01-30,0,29.0,,0.29,0.0
2020-01-31,90,29.0,,0.29,26.099999999999998
