date,privilege_unscaled,privilege_monthly,isPartial,scale,privilege
2018-02-25,50,74.0,,0.74,37.0
2018-02-26,80,74.0,,0.74,59.2
2018-02-27,86,74.0,,0.74,63.64
2018-02-28,89,74.0,,0.74,65.86
2018-03-01,67,71.0,False,0.71,47.57
2018-03-02,45,71.0,,0.71,31.95
2018-03-03,35,71.0,,0.71,24.849999999999998
2018-03-04,42,71.0,,0.71,29.82
2018-03-05,70,71.0,,0.71,49.699999999999996
2018-03-06,59,71.0,,0.71,41.89
2018-03-07,54,71.0,,0.71,38.339999999999996
2018-03-08,62,71.0,,0.71,44.019999999999996
2018-03-09,50,71.0,,0.71,35.5
2018-03-10,52,71.0,,0.71,36.92
2018-03-11,29,71.0,,0.71,20.59
2018-03-12,55,71.0,,0.71,39.05
2018-03-13,71,71.0,,0.71,50.41
2018-03-14,69,71.0,,0.71,48.989999999999995
2018-03-15,52,71.0,,0.71,36.92
2018-03-16,59,71.0,,0.71,41.89
2018-03-17,46,71.0,,0.71,32.66
2018-03-18,44,71.0,,0.71,31.24
2018-03-19,63,71.0,,0.71,44.73
2018-03-20,59,71.0,,0.71,41.89
2018-03-21,67,71.0,,0.71,47.57
2018-03-22,66,71.0,,0.71,46.86
2018-03-23,52,71.0,,0.71,36.92
2018-03-24,36,71.0,,0.71,25.56
2018-03-25,58,71.0,,0.71,41.18
2018-03-26,76,71.0,,0.71,53.959999999999994
2018-03-27,63,71.0,,0.71,44.73
2018-03-28,45,71.0,,0.71,31.95
2018-03-29,65,71.0,,0.71,46.15
2018-03-30,100,71.0,,0.71,71.0
2018-03-31,73,71.0,,0.71,51.83
2018-04-01,55,88.0,False,0.88,48.4
2018-04-02,58,88.0,,0.88,51.04
2018-04-03,69,88.0,,0.88,60.72
2018-04-04,55,88.0,,0.88,48.4
2018-04-05,68,88.0,,0.88,59.84
2018-04-06,60,88.0,,0.88,52.8
2018-04-07,53,88.0,,0.88,46.64
2018-04-08,48,88.0,,0.88,42.24
2018-04-09,69,88.0,,0.88,60.72
2018-04-10,100,88.0,,0.88,88.0
2018-04-11,83,88.0,,0.88,73.04
2018-04-12,64,88.0,,0.88,56.32
2018-04-13,65,88.0,,0.88,57.2
2018-04-14,49,88.0,,0.88,43.12
2018-04-15,38,88.0,,0.88,33.44
2018-04-16,87,88.0,,0.88,76.56
2018-04-17,73,88.0,,0.88,64.24
2018-04-18,67,88.0,,0.88,58.96
2018-04-19,62,88.0,,0.88,54.56
2018-04-20,50,88.0,,0.88,44.0
2018-04-21,34,88.0,,0.88,29.92
2018-04-22,38,88.0,,0.88,33.44
2018-04-23,54,88.0,,0.88,47.52
2018-04-24,53,88.0,,0.88,46.64
2018-04-25,60,88.0,,0.88,52.8
2018-04-26,69,88.0,,0.88,60.72
2018-04-27,62,88.0,,0.88,54.56
2018-04-28,50,88.0,,0.88,44.0
2018-04-29,51,88.0,,0.88,44.88
2018-04-30,55,88.0,,0.88,48.4
2018-05-01,66,68.0,False,0.68,44.88
2018-05-02,59,68.0,,0.68,40.120000000000005
2018-05-03,100,68.0,,0.68,68.0
2018-05-04,69,68.0,,0.68,46.92
2018-05-05,49,68.0,,0.68,33.32
2018-05-06,44,68.0,,0.68,29.92
2018-05-07,68,68.0,,0.68,46.24
2018-05-08,66,68.0,,0.68,44.88
2018-05-09,84,68.0,,0.68,57.120000000000005
2018-05-10,78,68.0,,0.68,53.040000000000006
2018-05-11,66,68.0,,0.68,44.88
2018-05-12,47,68.0,,0.68,31.96
2018-05-13,58,68.0,,0.68,39.440000000000005
2018-05-14,68,68.0,,0.68,46.24
2018-05-15,68,68.0,,0.68,46.24
2018-05-16,72,68.0,,0.68,48.96
2018-05-17,61,68.0,,0.68,41.480000000000004
2018-05-18,76,68.0,,0.68,51.68000000000001
2018-05-19,43,68.0,,0.68,29.240000000000002
2018-05-20,53,68.0,,0.68,36.04
2018-05-21,71,68.0,,0.68,48.28
2018-05-22,79,68.0,,0.68,53.720000000000006
2018-05-23,71,68.0,,0.68,48.28
2018-05-24,88,68.0,,0.68,59.84
2018-05-25,75,68.0,,0.68,51.00000000000001
2018-05-26,34,68.0,,0.68,23.12
2018-05-27,44,68.0,,0.68,29.92
2018-05-28,39,68.0,,0.68,26.520000000000003
2018-05-29,81,68.0,,0.68,55.080000000000005
2018-05-30,77,68.0,,0.68,52.36000000000001
2018-05-31,68,68.0,,0.68,46.24
2018-06-01,100,59.0,False,0.59,59.0
2018-06-02,83,59.0,,0.59,48.97
2018-06-03,64,59.0,,0.59,37.76
2018-06-04,70,59.0,,0.59,41.3
2018-06-05,95,59.0,,0.59,56.05
2018-06-06,95,59.0,,0.59,56.05
2018-06-07,87,59.0,,0.59,51.33
2018-06-08,73,59.0,,0.59,43.07
2018-06-09,68,59.0,,0.59,40.12
2018-06-10,62,59.0,,0.59,36.58
2018-06-11,76,59.0,,0.59,44.839999999999996
2018-06-12,68,59.0,,0.59,40.12
2018-06-13,69,59.0,,0.59,40.71
2018-06-14,81,59.0,,0.59,47.79
2018-06-15,90,59.0,,0.59,53.099999999999994
2018-06-16,65,59.0,,0.59,38.35
2018-06-17,71,59.0,,0.59,41.89
2018-06-18,56,59.0,,0.59,33.04
2018-06-19,77,59.0,,0.59,45.43
2018-06-20,70,59.0,,0.59,41.3
2018-06-21,85,59.0,,0.59,50.15
2018-06-22,67,59.0,,0.59,39.53
2018-06-23,64,59.0,,0.59,37.76
2018-06-24,39,59.0,,0.59,23.009999999999998
2018-06-25,64,59.0,,0.59,37.76
2018-06-26,73,59.0,,0.59,43.07
2018-06-27,97,59.0,,0.59,57.23
2018-06-28,87,59.0,,0.59,51.33
2018-06-29,75,59.0,,0.59,44.25
2018-06-30,89,59.0,,0.59,52.51
2018-07-01,53,57.0,False,0.57,30.209999999999997
2018-07-02,50,57.0,,0.57,28.499999999999996
2018-07-03,75,57.0,,0.57,42.74999999999999
2018-07-04,34,57.0,,0.57,19.38
2018-07-05,64,57.0,,0.57,36.48
2018-07-06,70,57.0,,0.57,39.9
2018-07-07,42,57.0,,0.57,23.939999999999998
2018-07-08,52,57.0,,0.57,29.639999999999997
2018-07-09,61,57.0,,0.57,34.769999999999996
2018-07-10,60,57.0,,0.57,34.199999999999996
2018-07-11,64,57.0,,0.57,36.48
2018-07-12,71,57.0,,0.57,40.47
2018-07-13,50,57.0,,0.57,28.499999999999996
2018-07-14,39,57.0,,0.57,22.229999999999997
2018-07-15,57,57.0,,0.57,32.489999999999995
2018-07-16,72,57.0,,0.57,41.04
2018-07-17,60,57.0,,0.57,34.199999999999996
2018-07-18,61,57.0,,0.57,34.769999999999996
2018-07-19,59,57.0,,0.57,33.629999999999995
2018-07-20,52,57.0,,0.57,29.639999999999997
2018-07-21,68,57.0,,0.57,38.76
2018-07-22,51,57.0,,0.57,29.069999999999997
2018-07-23,61,57.0,,0.57,34.769999999999996
2018-07-24,78,57.0,,0.57,44.459999999999994
2018-07-25,76,57.0,,0.57,43.31999999999999
2018-07-26,100,57.0,,0.57,56.99999999999999
2018-07-27,60,57.0,,0.57,34.199999999999996
2018-07-28,51,57.0,,0.57,29.069999999999997
2018-07-29,43,57.0,,0.57,24.509999999999998
2018-07-30,52,57.0,,0.57,29.639999999999997
2018-07-31,68,57.0,,0.57,38.76
2018-08-01,84,60.0,False,0.6,50.4
2018-08-02,72,60.0,,0.6,43.199999999999996
2018-08-03,74,60.0,,0.6,44.4
2018-08-04,48,60.0,,0.6,28.799999999999997
2018-08-05,87,60.0,,0.6,52.199999999999996
2018-08-06,85,60.0,,0.6,51.0
2018-08-07,86,60.0,,0.6,51.6
2018-08-08,87,60.0,,0.6,52.199999999999996
2018-08-09,56,60.0,,0.6,33.6
2018-08-10,80,60.0,,0.6,48.0
2018-08-11,60,60.0,,0.6,36.0
2018-08-12,54,60.0,,0.6,32.4
2018-08-13,70,60.0,,0.6,42.0
2018-08-14,77,60.0,,0.6,46.199999999999996
2018-08-15,65,60.0,,0.6,39.0
2018-08-16,91,60.0,,0.6,54.6
2018-08-17,67,60.0,,0.6,40.199999999999996
2018-08-18,49,60.0,,0.6,29.4
2018-08-19,57,60.0,,0.6,34.199999999999996
2018-08-20,76,60.0,,0.6,45.6
2018-08-21,82,60.0,,0.6,49.199999999999996
2018-08-22,100,60.0,,0.6,60.0
2018-08-23,83,60.0,,0.6,49.8
2018-08-24,74,60.0,,0.6,44.4
2018-08-25,31,60.0,,0.6,18.599999999999998
2018-08-26,62,60.0,,0.6,37.199999999999996
2018-08-27,89,60.0,,0.6,53.4
2018-08-28,78,60.0,,0.6,46.8
2018-08-29,74,60.0,,0.6,44.4
2018-08-30,79,60.0,,0.6,47.4
2018-08-31,66,60.0,,0.6,39.6
2018-09-01,48,66.0,False,0.66,31.68
2018-09-02,42,66.0,,0.66,27.720000000000002
2018-09-03,63,66.0,,0.66,41.580000000000005
2018-09-04,74,66.0,,0.66,48.84
2018-09-05,78,66.0,,0.66,51.480000000000004
2018-09-06,58,66.0,,0.66,38.28
2018-09-07,71,66.0,,0.66,46.86
2018-09-08,61,66.0,,0.66,40.260000000000005
2018-09-09,38,66.0,,0.66,25.080000000000002
2018-09-10,56,66.0,,0.66,36.96
2018-09-11,78,66.0,,0.66,51.480000000000004
2018-09-12,78,66.0,,0.66,51.480000000000004
2018-09-13,66,66.0,,0.66,43.56
2018-09-14,66,66.0,,0.66,43.56
2018-09-15,56,66.0,,0.66,36.96
2018-09-16,59,66.0,,0.66,38.940000000000005
2018-09-17,68,66.0,,0.66,44.88
2018-09-18,79,66.0,,0.66,52.14
2018-09-19,74,66.0,,0.66,48.84
2018-09-20,100,66.0,,0.66,66.0
2018-09-21,68,66.0,,0.66,44.88
2018-09-22,60,66.0,,0.66,39.6
2018-09-23,39,66.0,,0.66,25.740000000000002
2018-09-24,71,66.0,,0.66,46.86
2018-09-25,76,66.0,,0.66,50.160000000000004
2018-09-26,96,66.0,,0.66,63.36
2018-09-27,81,66.0,,0.66,53.46
2018-09-28,92,66.0,,0.66,60.720000000000006
2018-09-29,54,66.0,,0.66,35.64
2018-09-30,80,66.0,,0.66,52.800000000000004
2018-10-01,92,70.0,False,0.7,64.39999999999999
2018-10-02,93,70.0,,0.7,65.1
2018-10-03,79,70.0,,0.7,55.3
2018-10-04,100,70.0,,0.7,70.0
2018-10-05,99,70.0,,0.7,69.3
2018-10-06,58,70.0,,0.7,40.599999999999994
2018-10-07,48,70.0,,0.7,33.599999999999994
2018-10-08,94,70.0,,0.7,65.8
2018-10-09,89,70.0,,0.7,62.3
2018-10-10,82,70.0,,0.7,57.4
2018-10-11,80,70.0,,0.7,56.0
2018-10-12,69,70.0,,0.7,48.3
2018-10-13,46,70.0,,0.7,32.199999999999996
2018-10-14,57,70.0,,0.7,39.9
2018-10-15,96,70.0,,0.7,67.19999999999999
2018-10-16,81,70.0,,0.7,56.699999999999996
2018-10-17,90,70.0,,0.7,62.99999999999999
2018-10-18,87,70.0,,0.7,60.9
2018-10-19,83,70.0,,0.7,58.099999999999994
2018-10-20,50,70.0,,0.7,35.0
2018-10-21,56,70.0,,0.7,39.199999999999996
2018-10-22,94,70.0,,0.7,65.8
2018-10-23,85,70.0,,0.7,59.49999999999999
2018-10-24,86,70.0,,0.7,60.199999999999996
2018-10-25,76,70.0,,0.7,53.199999999999996
2018-10-26,72,70.0,,0.7,50.4
2018-10-27,52,70.0,,0.7,36.4
2018-10-28,53,70.0,,0.7,37.099999999999994
2018-10-29,95,70.0,,0.7,66.5
2018-10-30,100,70.0,,0.7,70.0
2018-10-31,85,70.0,,0.7,59.49999999999999
2018-11-01,82,64.0,False,0.64,52.480000000000004
2018-11-02,72,64.0,,0.64,46.08
2018-11-03,40,64.0,,0.64,25.6
2018-11-04,59,64.0,,0.64,37.76
2018-11-05,78,64.0,,0.64,49.92
2018-11-06,98,64.0,,0.64,62.72
2018-11-07,79,64.0,,0.64,50.56
2018-11-08,97,64.0,,0.64,62.08
2018-11-09,77,64.0,,0.64,49.28
2018-11-10,33,64.0,,0.64,21.12
2018-11-11,53,64.0,,0.64,33.92
2018-11-12,67,64.0,,0.64,42.88
2018-11-13,100,64.0,,0.64,64.0
2018-11-14,66,64.0,,0.64,42.24
2018-11-15,88,64.0,,0.64,56.32
2018-11-16,73,64.0,,0.64,46.72
2018-11-17,57,64.0,,0.64,36.480000000000004
2018-11-18,48,64.0,,0.64,30.72
2018-11-19,55,64.0,,0.64,35.2
2018-11-20,67,64.0,,0.64,42.88
2018-11-21,68,64.0,,0.64,43.52
2018-11-22,33,64.0,,0.64,21.12
2018-11-23,36,64.0,,0.64,23.04
2018-11-24,54,64.0,,0.64,34.56
2018-11-25,39,64.0,,0.64,24.96
2018-11-26,85,64.0,,0.64,54.4
2018-11-27,73,64.0,,0.64,46.72
2018-11-28,72,64.0,,0.64,46.08
2018-11-29,84,64.0,,0.64,53.76
2018-11-30,76,64.0,,0.64,48.64
2018-12-01,82,54.0,False,0.54,44.28
2018-12-02,49,54.0,,0.54,26.46
2018-12-03,77,54.0,,0.54,41.580000000000005
2018-12-04,94,54.0,,0.54,50.760000000000005
2018-12-05,100,54.0,,0.54,54.0
2018-12-06,76,54.0,,0.54,41.040000000000006
2018-12-07,83,54.0,,0.54,44.82
2018-12-08,46,54.0,,0.54,24.840000000000003
2018-12-09,56,54.0,,0.54,30.240000000000002
2018-12-10,70,54.0,,0.54,37.800000000000004
2018-12-11,94,54.0,,0.54,50.760000000000005
2018-12-12,81,54.0,,0.54,43.74
2018-12-13,93,54.0,,0.54,50.220000000000006
2018-12-14,90,54.0,,0.54,48.6
2018-12-15,54,54.0,,0.54,29.160000000000004
2018-12-16,39,54.0,,0.54,21.060000000000002
2018-12-17,100,54.0,,0.54,54.0
2018-12-18,83,54.0,,0.54,44.82
2018-12-19,86,54.0,,0.54,46.440000000000005
2018-12-20,79,54.0,,0.54,42.660000000000004
2018-12-21,56,54.0,,0.54,30.240000000000002
2018-12-22,38,54.0,,0.54,20.520000000000003
2018-12-23,47,54.0,,0.54,25.380000000000003
2018-12-24,34,54.0,,0.54,18.36
2018-12-25,38,54.0,,0.54,20.520000000000003
2018-12-26,42,54.0,,0.54,22.68
2018-12-27,59,54.0,,0.54,31.860000000000003
2018-12-28,44,54.0,,0.54,23.76
2018-12-29,41,54.0,,0.54,22.14
2018-12-30,31,54.0,,0.54,16.740000000000002
2018-12-31,41,54.0,,0.54,22.14
2019-01-01,11,97.0,False,0.97,10.67
2019-01-02,11,97.0,,0.97,10.67
2019-01-03,13,97.0,,0.97,12.61
2019-01-04,15,97.0,,0.97,14.549999999999999
2019-01-05,11,97.0,,0.97,10.67
2019-01-06,9,97.0,,0.97,8.73
2019-01-07,15,97.0,,0.97,14.549999999999999
2019-01-08,14,97.0,,0.97,13.58
2019-01-09,16,97.0,,0.97,15.52
2019-01-10,16,97.0,,0.97,15.52
2019-01-11,17,97.0,,0.97,16.49
2019-01-12,10,97.0,,0.97,9.7
2019-01-13,10,97.0,,0.97,9.7
2019-01-14,14,97.0,,0.97,13.58
2019-01-15,20,97.0,,0.97,19.4
2019-01-16,31,97.0,,0.97,30.07
2019-01-17,29,97.0,,0.97,28.13
2019-01-18,25,97.0,,0.97,24.25
2019-01-19,16,97.0,,0.97,15.52
2019-01-20,13,97.0,,0.97,12.61
2019-01-21,18,97.0,,0.97,17.46
2019-01-22,100,97.0,,0.97,97.0
2019-01-23,60,97.0,,0.97,58.199999999999996
2019-01-24,34,97.0,,0.97,32.98
2019-01-25,25,97.0,,0.97,24.25
2019-01-26,20,97.0,,0.97,19.4
2019-01-27,16,97.0,,0.97,15.52
2019-01-28,19,97.0,,0.97,18.43
2019-01-29,47,97.0,,0.97,45.589999999999996
2019-01-30,26,97.0,,0.97,25.22
2019-01-31,23,97.0,,0.97,22.31
2019-02-01,79,81.0,False,0.81,63.99
2019-02-02,49,81.0,,0.81,39.690000000000005
2019-02-03,58,81.0,,0.81,46.980000000000004
2019-02-04,52,81.0,,0.81,42.120000000000005
2019-02-05,100,81.0,,0.81,81.0
2019-02-06,83,81.0,,0.81,67.23
2019-02-07,74,81.0,,0.81,59.940000000000005
2019-02-08,66,81.0,,0.81,53.46
2019-02-09,53,81.0,,0.81,42.93
2019-02-10,60,81.0,,0.81,48.6
2019-02-11,64,81.0,,0.81,51.84
2019-02-12,67,81.0,,0.81,54.27
2019-02-13,75,81.0,,0.81,60.75000000000001
2019-02-14,67,81.0,,0.81,54.27
2019-02-15,53,81.0,,0.81,42.93
2019-02-16,50,81.0,,0.81,40.5
2019-02-17,57,81.0,,0.81,46.17
2019-02-18,70,81.0,,0.81,56.7
2019-02-19,70,81.0,,0.81,56.7
2019-02-20,60,81.0,,0.81,48.6
2019-02-21,62,81.0,,0.81,50.220000000000006
2019-02-22,46,81.0,,0.81,37.260000000000005
2019-02-23,47,81.0,,0.81,38.07
2019-02-24,68,81.0,,0.81,55.080000000000005
2019-02-25,53,81.0,,0.81,42.93
2019-02-26,65,81.0,,0.81,52.650000000000006
2019-02-27,98,81.0,,0.81,79.38000000000001
2019-02-28,93,81.0,,0.81,75.33
2019-03-01,61,73.0,False,0.73,44.53
2019-03-02,41,73.0,,0.73,29.93
2019-03-03,49,73.0,,0.73,35.769999999999996
2019-03-04,61,73.0,,0.73,44.53
2019-03-05,85,73.0,,0.73,62.05
2019-03-06,58,73.0,,0.73,42.339999999999996
2019-03-07,72,73.0,,0.73,52.56
2019-03-08,77,73.0,,0.73,56.21
2019-03-09,42,73.0,,0.73,30.66
2019-03-10,63,73.0,,0.73,45.99
2019-03-11,52,73.0,,0.73,37.96
2019-03-12,77,73.0,,0.73,56.21
2019-03-13,84,73.0,,0.73,61.32
2019-03-14,71,73.0,,0.73,51.83
2019-03-15,75,73.0,,0.73,54.75
2019-03-16,33,73.0,,0.73,24.09
2019-03-17,59,73.0,,0.73,43.07
2019-03-18,48,73.0,,0.73,35.04
2019-03-19,100,73.0,,0.73,73.0
2019-03-20,96,73.0,,0.73,70.08
2019-03-21,97,73.0,,0.73,70.81
2019-03-22,62,73.0,,0.73,45.26
2019-03-23,51,73.0,,0.73,37.23
2019-03-24,52,73.0,,0.73,37.96
2019-03-25,76,73.0,,0.73,55.48
2019-03-26,83,73.0,,0.73,60.589999999999996
2019-03-27,87,73.0,,0.73,63.51
2019-03-28,66,73.0,,0.73,48.18
2019-03-29,70,73.0,,0.73,51.1
2019-03-30,49,73.0,,0.73,35.769999999999996
2019-03-31,48,73.0,,0.73,35.04
2019-04-01,95,73.0,False,0.73,69.35
2019-04-02,77,73.0,,0.73,56.21
2019-04-03,83,73.0,,0.73,60.589999999999996
2019-04-04,81,73.0,,0.73,59.129999999999995
2019-04-05,71,73.0,,0.73,51.83
2019-04-06,56,73.0,,0.73,40.879999999999995
2019-04-07,43,73.0,,0.73,31.39
2019-04-08,89,73.0,,0.73,64.97
2019-04-09,98,73.0,,0.73,71.53999999999999
2019-04-10,96,73.0,,0.73,70.08
2019-04-11,84,73.0,,0.73,61.32
2019-04-12,95,73.0,,0.73,69.35
2019-04-13,60,73.0,,0.73,43.8
2019-04-14,75,73.0,,0.73,54.75
2019-04-15,82,73.0,,0.73,59.86
2019-04-16,73,73.0,,0.73,53.29
2019-04-17,100,73.0,,0.73,73.0
2019-04-18,77,73.0,,0.73,56.21
2019-04-19,69,73.0,,0.73,50.37
2019-04-20,53,73.0,,0.73,38.69
2019-04-21,54,73.0,,0.73,39.42
2019-04-22,71,73.0,,0.73,51.83
2019-04-23,95,73.0,,0.73,69.35
2019-04-24,98,73.0,,0.73,71.53999999999999
2019-04-25,94,73.0,,0.73,68.62
2019-04-26,81,73.0,,0.73,59.129999999999995
2019-04-27,42,73.0,,0.73,30.66
2019-04-28,41,73.0,,0.73,29.93
2019-04-29,71,73.0,,0.73,51.83
2019-04-30,92,73.0,,0.73,67.16
2019-05-01,28,75.0,False,0.75,21.0
2019-05-02,26,75.0,,0.75,19.5
2019-05-03,31,75.0,,0.75,23.25
2019-05-04,16,75.0,,0.75,12.0
2019-05-05,21,75.0,,0.75,15.75
2019-05-06,25,75.0,,0.75,18.75
2019-05-07,25,75.0,,0.75,18.75
2019-05-08,100,75.0,,0.75,75.0
2019-05-09,42,75.0,,0.75,31.5
2019-05-10,24,75.0,,0.75,18.0
2019-05-11,26,75.0,,0.75,19.5
2019-05-12,26,75.0,,0.75,19.5
2019-05-13,22,75.0,,0.75,16.5
2019-05-14,22,75.0,,0.75,16.5
2019-05-15,28,75.0,,0.75,21.0
2019-05-16,24,75.0,,0.75,18.0
2019-05-17,26,75.0,,0.75,19.5
2019-05-18,13,75.0,,0.75,9.75
2019-05-19,20,75.0,,0.75,15.0
2019-05-20,29,75.0,,0.75,21.75
2019-05-21,29,75.0,,0.75,21.75
2019-05-22,28,75.0,,0.75,21.0
2019-05-23,24,75.0,,0.75,18.0
2019-05-24,20,75.0,,0.75,15.0
2019-05-25,11,75.0,,0.75,8.25
2019-05-26,14,75.0,,0.75,10.5
2019-05-27,19,75.0,,0.75,14.25
2019-05-28,22,75.0,,0.75,16.5
2019-05-29,26,75.0,,0.75,19.5
2019-05-30,24,75.0,,0.75,18.0
2019-05-31,24,75.0,,0.75,18.0
2019-06-01,49,57.0,False,0.57,27.929999999999996
2019-06-02,44,57.0,,0.57,25.08
2019-06-03,55,57.0,,0.57,31.349999999999998
2019-06-04,54,57.0,,0.57,30.779999999999998
2019-06-05,63,57.0,,0.57,35.91
2019-06-06,70,57.0,,0.57,39.9
2019-06-07,55,57.0,,0.57,31.349999999999998
2019-06-08,43,57.0,,0.57,24.509999999999998
2019-06-09,50,57.0,,0.57,28.499999999999996
2019-06-10,54,57.0,,0.57,30.779999999999998
2019-06-11,48,57.0,,0.57,27.36
2019-06-12,100,57.0,,0.57,56.99999999999999
2019-06-13,57,57.0,,0.57,32.489999999999995
2019-06-14,55,57.0,,0.57,31.349999999999998
2019-06-15,27,57.0,,0.57,15.389999999999999
2019-06-16,48,57.0,,0.57,27.36
2019-06-17,51,57.0,,0.57,29.069999999999997
2019-06-18,57,57.0,,0.57,32.489999999999995
2019-06-19,82,57.0,,0.57,46.739999999999995
2019-06-20,59,57.0,,0.57,33.629999999999995
2019-06-21,52,57.0,,0.57,29.639999999999997
2019-06-22,54,57.0,,0.57,30.779999999999998
2019-06-23,51,57.0,,0.57,29.069999999999997
2019-06-24,68,57.0,,0.57,38.76
2019-06-25,60,57.0,,0.57,34.199999999999996
2019-06-26,61,57.0,,0.57,34.769999999999996
2019-06-27,53,57.0,,0.57,30.209999999999997
2019-06-28,51,57.0,,0.57,29.069999999999997
2019-06-29,31,57.0,,0.57,17.669999999999998
2019-06-30,42,57.0,,0.57,23.939999999999998
2019-07-01,70,55.0,False,0.55,38.5
2019-07-02,65,55.0,,0.55,35.75
2019-07-03,73,55.0,,0.55,40.150000000000006
2019-07-04,44,55.0,,0.55,24.200000000000003
2019-07-05,66,55.0,,0.55,36.300000000000004
2019-07-06,54,55.0,,0.55,29.700000000000003
2019-07-07,53,55.0,,0.55,29.150000000000002
2019-07-08,80,55.0,,0.55,44.0
2019-07-09,84,55.0,,0.55,46.2
2019-07-10,69,55.0,,0.55,37.95
2019-07-11,92,55.0,,0.55,50.6
2019-07-12,96,55.0,,0.55,52.800000000000004
2019-07-13,52,55.0,,0.55,28.6
2019-07-14,63,55.0,,0.55,34.650000000000006
2019-07-15,97,55.0,,0.55,53.35
2019-07-16,68,55.0,,0.55,37.400000000000006
2019-07-17,86,55.0,,0.55,47.300000000000004
2019-07-18,85,55.0,,0.55,46.75000000000001
2019-07-19,83,55.0,,0.55,45.650000000000006
2019-07-20,89,55.0,,0.55,48.95
2019-07-21,67,55.0,,0.55,36.85
2019-07-22,100,55.0,,0.55,55.00000000000001
2019-07-23,73,55.0,,0.55,40.150000000000006
2019-07-24,76,55.0,,0.55,41.800000000000004
2019-07-25,84,55.0,,0.55,46.2
2019-07-26,75,55.0,,0.55,41.25
2019-07-27,66,55.0,,0.55,36.300000000000004
2019-07-28,75,55.0,,0.55,41.25
2019-07-29,89,55.0,,0.55,48.95
2019-07-30,77,55.0,,0.55,42.35
2019-07-31,62,55.0,,0.55,34.1
2019-08-01,55,58.0,False,0.58,31.9
2019-08-02,62,58.0,,0.58,35.96
2019-08-03,56,58.0,,0.58,32.48
2019-08-04,58,58.0,,0.58,33.64
2019-08-05,61,58.0,,0.58,35.379999999999995
2019-08-06,86,58.0,,0.58,49.879999999999995
2019-08-07,96,58.0,,0.58,55.67999999999999
2019-08-08,80,58.0,,0.58,46.4
2019-08-09,74,58.0,,0.58,42.919999999999995
2019-08-10,68,58.0,,0.58,39.44
2019-08-11,65,58.0,,0.58,37.699999999999996
2019-08-12,79,58.0,,0.58,45.82
2019-08-13,77,58.0,,0.58,44.66
2019-08-14,74,58.0,,0.58,42.919999999999995
2019-08-15,67,58.0,,0.58,38.86
2019-08-16,65,58.0,,0.58,37.699999999999996
2019-08-17,42,58.0,,0.58,24.36
2019-08-18,51,58.0,,0.58,29.58
2019-08-19,41,58.0,,0.58,23.779999999999998
2019-08-20,83,58.0,,0.58,48.13999999999999
2019-08-21,72,58.0,,0.58,41.76
2019-08-22,72,58.0,,0.58,41.76
2019-08-23,71,58.0,,0.58,41.18
2019-08-24,48,58.0,,0.58,27.839999999999996
2019-08-25,60,58.0,,0.58,34.8
2019-08-26,63,58.0,,0.58,36.54
2019-08-27,77,58.0,,0.58,44.66
2019-08-28,77,58.0,,0.58,44.66
2019-08-29,100,58.0,,0.58,57.99999999999999
2019-08-30,58,58.0,,0.58,33.64
2019-08-31,49,58.0,,0.58,28.419999999999998
2019-09-01,34,67.0,False,0.67,22.78
2019-09-02,27,67.0,,0.67,18.09
2019-09-03,49,67.0,,0.67,32.830000000000005
2019-09-04,38,67.0,,0.67,25.46
2019-09-05,46,67.0,,0.67,30.82
2019-09-06,47,67.0,,0.67,31.490000000000002
2019-09-07,32,67.0,,0.67,21.44
2019-09-08,30,67.0,,0.67,20.1
2019-09-09,52,67.0,,0.67,34.84
2019-09-10,66,67.0,,0.67,44.220000000000006
2019-09-11,49,67.0,,0.67,32.830000000000005
2019-09-12,51,67.0,,0.67,34.17
2019-09-13,63,67.0,,0.67,42.21
2019-09-14,56,67.0,,0.67,37.52
2019-09-15,35,67.0,,0.67,23.450000000000003
2019-09-16,71,67.0,,0.67,47.57
2019-09-17,65,67.0,,0.67,43.550000000000004
2019-09-18,69,67.0,,0.67,46.230000000000004
2019-09-19,70,67.0,,0.67,46.900000000000006
2019-09-20,61,67.0,,0.67,40.870000000000005
2019-09-21,42,67.0,,0.67,28.14
2019-09-22,51,67.0,,0.67,34.17
2019-09-23,68,67.0,,0.67,45.56
2019-09-24,62,67.0,,0.67,41.54
2019-09-25,60,67.0,,0.67,40.2
2019-09-26,100,67.0,,0.67,67.0
2019-09-27,75,67.0,,0.67,50.25
2019-09-28,41,67.0,,0.67,27.470000000000002
2019-09-29,40,67.0,,0.67,26.8
2019-09-30,54,67.0,,0.67,36.18
2019-10-01,82,68.0,False,0.68,55.760000000000005
2019-10-02,96,68.0,,0.68,65.28
2019-10-03,83,68.0,,0.68,56.440000000000005
2019-10-04,66,68.0,,0.68,44.88
2019-10-05,54,68.0,,0.68,36.720000000000006
2019-10-06,50,68.0,,0.68,34.0
2019-10-07,81,68.0,,0.68,55.080000000000005
2019-10-08,72,68.0,,0.68,48.96
2019-10-09,85,68.0,,0.68,57.800000000000004
2019-10-10,77,68.0,,0.68,52.36000000000001
2019-10-11,72,68.0,,0.68,48.96
2019-10-12,63,68.0,,0.68,42.84
2019-10-13,55,68.0,,0.68,37.400000000000006
2019-10-14,80,68.0,,0.68,54.400000000000006
2019-10-15,86,68.0,,0.68,58.480000000000004
