date,FRUGAL_unscaled,FRUGAL_monthly,isPartial,scale,FRUGAL
2010-09-20,53,72.0,,0.72,38.16
2010-09-21,36,72.0,,0.72,25.919999999999998
2010-09-22,67,72.0,,0.72,48.239999999999995
2010-09-23,50,72.0,,0.72,36.0
2010-09-24,43,72.0,,0.72,30.959999999999997
2010-09-25,59,72.0,,0.72,42.48
2010-09-26,29,72.0,,0.72,20.88
2010-09-27,52,72.0,,0.72,37.44
2010-09-28,53,72.0,,0.72,38.16
2010-09-29,29,72.0,,0.72,20.88
2010-09-30,46,72.0,,0.72,33.12
2010-10-01,52,71.0,False,0.71,36.92
2010-10-02,70,71.0,,0.71,49.699999999999996
2010-10-03,51,71.0,,0.71,36.21
2010-10-04,58,71.0,,0.71,41.18
2010-10-05,9,71.0,,0.71,6.39
2010-10-06,65,71.0,,0.71,46.15
2010-10-07,39,71.0,,0.71,27.689999999999998
2010-10-08,63,71.0,,0.71,44.73
2010-10-09,45,71.0,,0.71,31.95
2010-10-10,32,71.0,,0.71,22.72
2010-10-11,42,71.0,,0.71,29.82
2010-10-12,37,71.0,,0.71,26.27
2010-10-13,50,71.0,,0.71,35.5
2010-10-14,36,71.0,,0.71,25.56
2010-10-15,38,71.0,,0.71,26.979999999999997
2010-10-16,70,71.0,,0.71,49.699999999999996
2010-10-17,37,71.0,,0.71,26.27
2010-10-18,75,71.0,,0.71,53.25
2010-10-19,9,71.0,,0.71,6.39
2010-10-20,67,71.0,,0.71,47.57
2010-10-21,22,71.0,,0.71,15.62
2010-10-22,38,71.0,,0.71,26.979999999999997
2010-10-23,80,71.0,,0.71,56.8
2010-10-24,24,71.0,,0.71,17.04
2010-10-25,26,71.0,,0.71,18.46
2010-10-26,100,71.0,,0.71,71.0
2010-10-27,56,71.0,,0.71,39.76
2010-10-28,67,71.0,,0.71,47.57
2010-10-29,19,71.0,,0.71,13.489999999999998
2010-10-30,76,71.0,,0.71,53.959999999999994
2010-10-31,39,71.0,,0.71,27.689999999999998
2010-11-01,42,68.0,False,0.68,28.560000000000002
2010-11-02,56,68.0,,0.68,38.080000000000005
2010-11-03,100,68.0,,0.68,68.0
2010-11-04,83,68.0,,0.68,56.440000000000005
2010-11-05,100,68.0,,0.68,68.0
2010-11-06,72,68.0,,0.68,48.96
2010-11-07,66,68.0,,0.68,44.88
2010-11-08,85,68.0,,0.68,57.800000000000004
2010-11-09,71,68.0,,0.68,48.28
2010-11-10,88,68.0,,0.68,59.84
2010-11-11,64,68.0,,0.68,43.52
2010-11-12,61,68.0,,0.68,41.480000000000004
2010-11-13,57,68.0,,0.68,38.760000000000005
2010-11-14,66,68.0,,0.68,44.88
2010-11-15,65,68.0,,0.68,44.2
2010-11-16,79,68.0,,0.68,53.720000000000006
2010-11-17,96,68.0,,0.68,65.28
2010-11-18,64,68.0,,0.68,43.52
2010-11-19,75,68.0,,0.68,51.00000000000001
2010-11-20,60,68.0,,0.68,40.800000000000004
2010-11-21,83,68.0,,0.68,56.440000000000005
2010-11-22,54,68.0,,0.68,36.720000000000006
2010-11-23,75,68.0,,0.68,51.00000000000001
2010-11-24,78,68.0,,0.68,53.040000000000006
2010-11-25,57,68.0,,0.68,38.760000000000005
2010-11-26,45,68.0,,0.68,30.6
2010-11-27,76,68.0,,0.68,51.68000000000001
2010-11-28,79,68.0,,0.68,53.720000000000006
2010-11-29,71,68.0,,0.68,48.28
2010-11-30,51,68.0,,0.68,34.68
2010-12-01,78,73.0,False,0.73,56.94
2010-12-02,100,73.0,,0.73,73.0
2010-12-03,36,73.0,,0.73,26.28
2010-12-04,40,73.0,,0.73,29.2
2010-12-05,73,73.0,,0.73,53.29
2010-12-06,59,73.0,,0.73,43.07
2010-12-07,44,73.0,,0.73,32.12
2010-12-08,35,73.0,,0.73,25.55
2010-12-09,70,73.0,,0.73,51.1
2010-12-10,52,73.0,,0.73,37.96
2010-12-11,68,73.0,,0.73,49.64
2010-12-12,61,73.0,,0.73,44.53
2010-12-13,60,73.0,,0.73,43.8
2010-12-14,74,73.0,,0.73,54.019999999999996
2010-12-15,55,73.0,,0.73,40.15
2010-12-16,52,73.0,,0.73,37.96
2010-12-17,39,73.0,,0.73,28.47
2010-12-18,49,73.0,,0.73,35.769999999999996
2010-12-19,51,73.0,,0.73,37.23
2010-12-20,85,73.0,,0.73,62.05
2010-12-21,42,73.0,,0.73,30.66
2010-12-22,56,73.0,,0.73,40.879999999999995
2010-12-23,79,73.0,,0.73,57.67
2010-12-24,38,73.0,,0.73,27.74
2010-12-25,63,73.0,,0.73,45.99
2010-12-26,31,73.0,,0.73,22.63
2010-12-27,53,73.0,,0.73,38.69
2010-12-28,46,73.0,,0.73,33.58
2010-12-29,78,73.0,,0.73,56.94
2010-12-30,52,73.0,,0.73,37.96
2010-12-31,68,73.0,,0.73,49.64
2011-01-01,83,97.0,False,0.97,80.50999999999999
2011-01-02,92,97.0,,0.97,89.24
2011-01-03,82,97.0,,0.97,79.53999999999999
2011-01-04,79,97.0,,0.97,76.63
2011-01-05,100,97.0,,0.97,97.0
2011-01-06,85,97.0,,0.97,82.45
2011-01-07,98,97.0,,0.97,95.06
2011-01-08,64,97.0,,0.97,62.08
2011-01-09,92,97.0,,0.97,89.24
2011-01-10,99,97.0,,0.97,96.03
2011-01-11,77,97.0,,0.97,74.69
2011-01-12,72,97.0,,0.97,69.84
2011-01-13,64,97.0,,0.97,62.08
2011-01-14,72,97.0,,0.97,69.84
2011-01-15,95,97.0,,0.97,92.14999999999999
2011-01-16,80,97.0,,0.97,77.6
2011-01-17,94,97.0,,0.97,91.17999999999999
2011-01-18,81,97.0,,0.97,78.57
2011-01-19,51,97.0,,0.97,49.47
2011-01-20,67,97.0,,0.97,64.99
2011-01-21,93,97.0,,0.97,90.21
2011-01-22,91,97.0,,0.97,88.27
2011-01-23,93,97.0,,0.97,90.21
2011-01-24,62,97.0,,0.97,60.14
2011-01-25,80,97.0,,0.97,77.6
2011-01-26,59,97.0,,0.97,57.23
2011-01-27,93,97.0,,0.97,90.21
2011-01-28,87,97.0,,0.97,84.39
2011-01-29,50,97.0,,0.97,48.5
2011-01-30,99,97.0,,0.97,96.03
2011-01-31,77,97.0,,0.97,74.69
2011-02-01,66,96.0,False,0.96,63.36
2011-02-02,64,96.0,,0.96,61.44
2011-02-03,64,96.0,,0.96,61.44
2011-02-04,89,96.0,,0.96,85.44
2011-02-05,86,96.0,,0.96,82.56
2011-02-06,100,96.0,,0.96,96.0
2011-02-07,78,96.0,,0.96,74.88
2011-02-08,97,96.0,,0.96,93.11999999999999
2011-02-09,59,96.0,,0.96,56.64
2011-02-10,72,96.0,,0.96,69.12
2011-02-11,71,96.0,,0.96,68.16
2011-02-12,77,96.0,,0.96,73.92
2011-02-13,61,96.0,,0.96,58.559999999999995
2011-02-14,44,96.0,,0.96,42.239999999999995
2011-02-15,84,96.0,,0.96,80.64
2011-02-16,57,96.0,,0.96,54.72
2011-02-17,82,96.0,,0.96,78.72
2011-02-18,67,96.0,,0.96,64.32
2011-02-19,54,96.0,,0.96,51.839999999999996
2011-02-20,81,96.0,,0.96,77.75999999999999
2011-02-21,73,96.0,,0.96,70.08
2011-02-22,49,96.0,,0.96,47.04
2011-02-23,57,96.0,,0.96,54.72
2011-02-24,71,96.0,,0.96,68.16
2011-02-25,65,96.0,,0.96,62.4
2011-02-26,79,96.0,,0.96,75.84
2011-02-27,64,96.0,,0.96,61.44
2011-02-28,70,96.0,,0.96,67.2
2011-03-01,51,86.0,False,0.86,43.86
2011-03-02,43,86.0,,0.86,36.98
2011-03-03,69,86.0,,0.86,59.339999999999996
2011-03-04,88,86.0,,0.86,75.67999999999999
2011-03-05,73,86.0,,0.86,62.78
2011-03-06,71,86.0,,0.86,61.06
2011-03-07,84,86.0,,0.86,72.24
2011-03-08,100,86.0,,0.86,86.0
2011-03-09,59,86.0,,0.86,50.74
2011-03-10,44,86.0,,0.86,37.839999999999996
2011-03-11,44,86.0,,0.86,37.839999999999996
2011-03-12,50,86.0,,0.86,43.0
2011-03-13,51,86.0,,0.86,43.86
2011-03-14,50,86.0,,0.86,43.0
2011-03-15,54,86.0,,0.86,46.44
2011-03-16,56,86.0,,0.86,48.16
2011-03-17,62,86.0,,0.86,53.32
2011-03-18,74,86.0,,0.86,63.64
2011-03-19,68,86.0,,0.86,58.48
2011-03-20,63,86.0,,0.86,54.18
2011-03-21,51,86.0,,0.86,43.86
2011-03-22,75,86.0,,0.86,64.5
2011-03-23,63,86.0,,0.86,54.18
2011-03-24,76,86.0,,0.86,65.36
2011-03-25,58,86.0,,0.86,49.88
2011-03-26,77,86.0,,0.86,66.22
2011-03-27,36,86.0,,0.86,30.96
2011-03-28,72,86.0,,0.86,61.92
2011-03-29,71,86.0,,0.86,61.06
2011-03-30,62,86.0,,0.86,53.32
2011-03-31,63,86.0,,0.86,54.18
2011-04-01,74,91.0,False,0.91,67.34
2011-04-02,50,91.0,,0.91,45.5
2011-04-03,66,91.0,,0.91,60.06
2011-04-04,52,91.0,,0.91,47.32
2011-04-05,64,91.0,,0.91,58.24
2011-04-06,34,91.0,,0.91,30.94
2011-04-07,66,91.0,,0.91,60.06
2011-04-08,42,91.0,,0.91,38.22
2011-04-09,46,91.0,,0.91,41.86
2011-04-10,83,91.0,,0.91,75.53
2011-04-11,65,91.0,,0.91,59.15
2011-04-12,67,91.0,,0.91,60.97
2011-04-13,68,91.0,,0.91,61.88
2011-04-14,60,91.0,,0.91,54.6
2011-04-15,62,91.0,,0.91,56.42
2011-04-16,69,91.0,,0.91,62.79
2011-04-17,46,91.0,,0.91,41.86
2011-04-18,68,91.0,,0.91,61.88
2011-04-19,64,91.0,,0.91,58.24
2011-04-20,64,91.0,,0.91,58.24
2011-04-21,100,91.0,,0.91,91.0
2011-04-22,58,91.0,,0.91,52.78
2011-04-23,49,91.0,,0.91,44.59
2011-04-24,35,91.0,,0.91,31.85
2011-04-25,85,91.0,,0.91,77.35000000000001
2011-04-26,52,91.0,,0.91,47.32
2011-04-27,57,91.0,,0.91,51.870000000000005
2011-04-28,43,91.0,,0.91,39.13
2011-04-29,55,91.0,,0.91,50.050000000000004
2011-04-30,62,91.0,,0.91,56.42
2011-05-01,66,93.0,False,0.93,61.38
2011-05-02,74,93.0,,0.93,68.82000000000001
2011-05-03,84,93.0,,0.93,78.12
2011-05-04,62,93.0,,0.93,57.660000000000004
2011-05-05,46,93.0,,0.93,42.78
2011-05-06,42,93.0,,0.93,39.06
2011-05-07,72,93.0,,0.93,66.96000000000001
2011-05-08,58,93.0,,0.93,53.940000000000005
2011-05-09,64,93.0,,0.93,59.52
2011-05-10,98,93.0,,0.93,91.14
2011-05-11,100,93.0,,0.93,93.0
2011-05-12,64,93.0,,0.93,59.52
2011-05-13,75,93.0,,0.93,69.75
2011-05-14,62,93.0,,0.93,57.660000000000004
2011-05-15,79,93.0,,0.93,73.47
2011-05-16,63,93.0,,0.93,58.59
2011-05-17,77,93.0,,0.93,71.61
2011-05-18,89,93.0,,0.93,82.77000000000001
2011-05-19,75,93.0,,0.93,69.75
2011-05-20,63,93.0,,0.93,58.59
2011-05-21,52,93.0,,0.93,48.36
2011-05-22,90,93.0,,0.93,83.7
2011-05-23,98,93.0,,0.93,91.14
2011-05-24,70,93.0,,0.93,65.10000000000001
2011-05-25,99,93.0,,0.93,92.07000000000001
2011-05-26,47,93.0,,0.93,43.71
2011-05-27,65,93.0,,0.93,60.45
2011-05-28,65,93.0,,0.93,60.45
2011-05-29,78,93.0,,0.93,72.54
2011-05-30,61,93.0,,0.93,56.730000000000004
2011-05-31,50,93.0,,0.93,46.5
2011-06-01,69,100.0,False,1.0,69.0
2011-06-02,82,100.0,,1.0,82.0
2011-06-03,61,100.0,,1.0,61.0
2011-06-04,56,100.0,,1.0,56.0
2011-06-05,92,100.0,,1.0,92.0
2011-06-06,91,100.0,,1.0,91.0
2011-06-07,73,100.0,,1.0,73.0
2011-06-08,66,100.0,,1.0,66.0
2011-06-09,100,100.0,,1.0,100.0
2011-06-10,80,100.0,,1.0,80.0
2011-06-11,68,100.0,,1.0,68.0
2011-06-12,89,100.0,,1.0,89.0
2011-06-13,84,100.0,,1.0,84.0
2011-06-14,62,100.0,,1.0,62.0
2011-06-15,67,100.0,,1.0,67.0
2011-06-16,91,100.0,,1.0,91.0
2011-06-17,87,100.0,,1.0,87.0
2011-06-18,82,100.0,,1.0,82.0
2011-06-19,76,100.0,,1.0,76.0
2011-06-20,86,100.0,,1.0,86.0
2011-06-21,99,100.0,,1.0,99.0
2011-06-22,73,100.0,,1.0,73.0
2011-06-23,70,100.0,,1.0,70.0
2011-06-24,65,100.0,,1.0,65.0
2011-06-25,86,100.0,,1.0,86.0
2011-06-26,96,100.0,,1.0,96.0
2011-06-27,82,100.0,,1.0,82.0
2011-06-28,75,100.0,,1.0,75.0
2011-06-29,84,100.0,,1.0,84.0
2011-06-30,54,100.0,,1.0,54.0
2011-07-01,62,99.0,False,0.99,61.38
2011-07-02,43,99.0,,0.99,42.57
2011-07-03,52,99.0,,0.99,51.48
2011-07-04,35,99.0,,0.99,34.65
2011-07-05,48,99.0,,0.99,47.519999999999996
2011-07-06,51,99.0,,0.99,50.49
2011-07-07,100,99.0,,0.99,99.0
2011-07-08,74,99.0,,0.99,73.26
2011-07-09,61,99.0,,0.99,60.39
2011-07-10,64,99.0,,0.99,63.36
2011-07-11,80,99.0,,0.99,79.2
2011-07-12,52,99.0,,0.99,51.48
2011-07-13,56,99.0,,0.99,55.44
2011-07-14,53,99.0,,0.99,52.47
2011-07-15,52,99.0,,0.99,51.48
2011-07-16,51,99.0,,0.99,50.49
2011-07-17,70,99.0,,0.99,69.3
2011-07-18,53,99.0,,0.99,52.47
2011-07-19,55,99.0,,0.99,54.45
2011-07-20,47,99.0,,0.99,46.53
2011-07-21,38,99.0,,0.99,37.62
2011-07-22,55,99.0,,0.99,54.45
2011-07-23,45,99.0,,0.99,44.55
2011-07-24,69,99.0,,0.99,68.31
2011-07-25,61,99.0,,0.99,60.39
2011-07-26,61,99.0,,0.99,60.39
2011-07-27,48,99.0,,0.99,47.519999999999996
2011-07-28,40,99.0,,0.99,39.6
2011-07-29,46,99.0,,0.99,45.54
2011-07-30,48,99.0,,0.99,47.519999999999996
2011-07-31,47,99.0,,0.99,46.53
2011-08-01,63,93.0,False,0.93,58.59
2011-08-02,74,93.0,,0.93,68.82000000000001
2011-08-03,62,93.0,,0.93,57.660000000000004
2011-08-04,63,93.0,,0.93,58.59
2011-08-05,60,93.0,,0.93,55.800000000000004
2011-08-06,57,93.0,,0.93,53.010000000000005
2011-08-07,70,93.0,,0.93,65.10000000000001
2011-08-08,58,93.0,,0.93,53.940000000000005
2011-08-09,49,93.0,,0.93,45.57
2011-08-10,49,93.0,,0.93,45.57
2011-08-11,50,93.0,,0.93,46.5
2011-08-12,57,93.0,,0.93,53.010000000000005
2011-08-13,61,93.0,,0.93,56.730000000000004
2011-08-14,100,93.0,,0.93,93.0
2011-08-15,56,93.0,,0.93,52.080000000000005
2011-08-16,49,93.0,,0.93,45.57
2011-08-17,45,93.0,,0.93,41.85
2011-08-18,57,93.0,,0.93,53.010000000000005
2011-08-19,61,93.0,,0.93,56.730000000000004
2011-08-20,59,93.0,,0.93,54.870000000000005
2011-08-21,65,93.0,,0.93,60.45
2011-08-22,67,93.0,,0.93,62.31
2011-08-23,49,93.0,,0.93,45.57
2011-08-24,62,93.0,,0.93,57.660000000000004
2011-08-25,60,93.0,,0.93,55.800000000000004
2011-08-26,54,93.0,,0.93,50.220000000000006
2011-08-27,51,93.0,,0.93,47.43
2011-08-28,64,93.0,,0.93,59.52
2011-08-29,50,93.0,,0.93,46.5
2011-08-30,62,93.0,,0.93,57.660000000000004
2011-08-31,60,93.0,,0.93,55.800000000000004
2011-09-01,80,93.0,False,0.93,74.4
2011-09-02,74,93.0,,0.93,68.82000000000001
2011-09-03,73,93.0,,0.93,67.89
2011-09-04,90,93.0,,0.93,83.7
2011-09-05,94,93.0,,0.93,87.42
2011-09-06,68,93.0,,0.93,63.24
2011-09-07,68,93.0,,0.93,63.24
2011-09-08,66,93.0,,0.93,61.38
2011-09-09,89,93.0,,0.93,82.77000000000001
2011-09-10,55,93.0,,0.93,51.150000000000006
2011-09-11,75,93.0,,0.93,69.75
2011-09-12,70,93.0,,0.93,65.10000000000001
2011-09-13,94,93.0,,0.93,87.42
2011-09-14,71,93.0,,0.93,66.03
2011-09-15,64,93.0,,0.93,59.52
2011-09-16,87,93.0,,0.93,80.91000000000001
2011-09-17,98,93.0,,0.93,91.14
2011-09-18,87,93.0,,0.93,80.91000000000001
2011-09-19,65,93.0,,0.93,60.45
2011-09-20,75,93.0,,0.93,69.75
2011-09-21,97,93.0,,0.93,90.21000000000001
2011-09-22,78,93.0,,0.93,72.54
2011-09-23,71,93.0,,0.93,66.03
2011-09-24,55,93.0,,0.93,51.150000000000006
2011-09-25,75,93.0,,0.93,69.75
2011-09-26,73,93.0,,0.93,67.89
2011-09-27,68,93.0,,0.93,63.24
2011-09-28,100,93.0,,0.93,93.0
2011-09-29,92,93.0,,0.93,85.56
2011-09-30,82,93.0,,0.93,76.26
2011-10-01,45,91.0,False,0.91,40.95
2011-10-02,100,91.0,,0.91,91.0
2011-10-03,70,91.0,,0.91,63.7
2011-10-04,81,91.0,,0.91,73.71000000000001
2011-10-05,76,91.0,,0.91,69.16
2011-10-06,75,91.0,,0.91,68.25
2011-10-07,47,91.0,,0.91,42.77
2011-10-08,94,91.0,,0.91,85.54
2011-10-09,71,91.0,,0.91,64.61
2011-10-10,68,91.0,,0.91,61.88
2011-10-11,72,91.0,,0.91,65.52
2011-10-12,64,91.0,,0.91,58.24
2011-10-13,71,91.0,,0.91,64.61
2011-10-14,64,91.0,,0.91,58.24
2011-10-15,75,91.0,,0.91,68.25
2011-10-16,56,91.0,,0.91,50.96
2011-10-17,64,91.0,,0.91,58.24
2011-10-18,73,91.0,,0.91,66.43
2011-10-19,45,91.0,,0.91,40.95
2011-10-20,76,91.0,,0.91,69.16
2011-10-21,70,91.0,,0.91,63.7
2011-10-22,54,91.0,,0.91,49.14
2011-10-23,78,91.0,,0.91,70.98
2011-10-24,80,91.0,,0.91,72.8
2011-10-25,89,91.0,,0.91,80.99000000000001
2011-10-26,74,91.0,,0.91,67.34
2011-10-27,72,91.0,,0.91,65.52
2011-10-28,59,91.0,,0.91,53.690000000000005
2011-10-29,61,91.0,,0.91,55.510000000000005
2011-10-30,63,91.0,,0.91,57.330000000000005
2011-10-31,58,91.0,,0.91,52.78
2011-11-01,53,97.0,False,0.97,51.41
2011-11-02,55,97.0,,0.97,53.35
2011-11-03,56,97.0,,0.97,54.32
2011-11-04,60,97.0,,0.97,58.199999999999996
2011-11-05,61,97.0,,0.97,59.17
2011-11-06,69,97.0,,0.97,66.92999999999999
2011-11-07,63,97.0,,0.97,61.11
2011-11-08,74,97.0,,0.97,71.78
2011-11-09,61,97.0,,0.97,59.17
2011-11-10,64,97.0,,0.97,62.08
2011-11-11,53,97.0,,0.97,51.41
2011-11-12,60,97.0,,0.97,58.199999999999996
2011-11-13,77,97.0,,0.97,74.69
2011-11-14,61,97.0,,0.97,59.17
2011-11-15,63,97.0,,0.97,61.11
2011-11-16,66,97.0,,0.97,64.02
2011-11-17,66,97.0,,0.97,64.02
2011-11-18,59,97.0,,0.97,57.23
2011-11-19,65,97.0,,0.97,63.05
2011-11-20,56,97.0,,0.97,54.32
2011-11-21,51,97.0,,0.97,49.47
2011-11-22,79,97.0,,0.97,76.63
2011-11-23,100,97.0,,0.97,97.0
2011-11-24,60,97.0,,0.97,58.199999999999996
2011-11-25,65,97.0,,0.97,63.05
2011-11-26,74,97.0,,0.97,71.78
2011-11-27,46,97.0,,0.97,44.62
2011-11-28,64,97.0,,0.97,62.08
2011-11-29,59,97.0,,0.97,57.23
2011-11-30,52,97.0,,0.97,50.44
2011-12-01,53,84.0,False,0.84,44.519999999999996
2011-12-02,67,84.0,,0.84,56.28
2011-12-03,62,84.0,,0.84,52.08
2011-12-04,48,84.0,,0.84,40.32
2011-12-05,41,84.0,,0.84,34.44
2011-12-06,60,84.0,,0.84,50.4
2011-12-07,73,84.0,,0.84,61.32
2011-12-08,44,84.0,,0.84,36.96
2011-12-09,52,84.0,,0.84,43.68
2011-12-10,47,84.0,,0.84,39.48
2011-12-11,84,84.0,,0.84,70.56
2011-12-12,53,84.0,,0.84,44.519999999999996
2011-12-13,58,84.0,,0.84,48.72
2011-12-14,59,84.0,,0.84,49.559999999999995
2011-12-15,59,84.0,,0.84,49.559999999999995
2011-12-16,62,84.0,,0.84,52.08
2011-12-17,41,84.0,,0.84,34.44
2011-12-18,53,84.0,,0.84,44.519999999999996
2011-12-19,42,84.0,,0.84,35.28
2011-12-20,36,84.0,,0.84,30.24
2011-12-21,68,84.0,,0.84,57.12
2011-12-22,80,84.0,,0.84,67.2
2011-12-23,63,84.0,,0.84,52.919999999999995
2011-12-24,54,84.0,,0.84,45.36
2011-12-25,41,84.0,,0.84,34.44
2011-12-26,53,84.0,,0.84,44.519999999999996
2011-12-27,100,84.0,,0.84,84.0
2011-12-28,72,84.0,,0.84,60.48
2011-12-29,74,84.0,,0.84,62.16
2011-12-30,59,84.0,,0.84,49.559999999999995
2011-12-31,81,84.0,,0.84,68.03999999999999
2012-01-01,60,94.0,False,0.94,56.4
2012-01-02,85,94.0,,0.94,79.89999999999999
2012-01-03,63,94.0,,0.94,59.22
2012-01-04,67,94.0,,0.94,62.98
2012-01-05,55,94.0,,0.94,51.699999999999996
2012-01-06,67,94.0,,0.94,62.98
2012-01-07,59,94.0,,0.94,55.459999999999994
2012-01-08,60,94.0,,0.94,56.4
2012-01-09,73,94.0,,0.94,68.61999999999999
2012-01-10,56,94.0,,0.94,52.64
2012-01-11,79,94.0,,0.94,74.25999999999999
2012-01-12,64,94.0,,0.94,60.16
2012-01-13,30,94.0,,0.94,28.2
2012-01-14,69,94.0,,0.94,64.86
2012-01-15,42,94.0,,0.94,39.48
2012-01-16,66,94.0,,0.94,62.04
2012-01-17,100,94.0,,0.94,94.0
2012-01-18,55,94.0,,0.94,51.699999999999996
2012-01-19,54,94.0,,0.94,50.76
2012-01-20,55,94.0,,0.94,51.699999999999996
2012-01-21,73,94.0,,0.94,68.61999999999999
2012-01-22,67,94.0,,0.94,62.98
2012-01-23,57,94.0,,0.94,53.58
2012-01-24,48,94.0,,0.94,45.12
2012-01-25,70,94.0,,0.94,65.8
2012-01-26,48,94.0,,0.94,45.12
2012-01-27,55,94.0,,0.94,51.699999999999996
2012-01-28,42,94.0,,0.94,39.48
2012-01-29,84,94.0,,0.94,78.96
2012-01-30,62,94.0,,0.94,58.279999999999994
2012-01-31,65,94.0,,0.94,61.099999999999994
2012-02-01,72,91.0,False,0.91,65.52
2012-02-02,69,91.0,,0.91,62.79
2012-02-03,88,91.0,,0.91,80.08
2012-02-04,81,91.0,,0.91,73.71000000000001
2012-02-05,74,91.0,,0.91,67.34
2012-02-06,65,91.0,,0.91,59.15
2012-02-07,78,91.0,,0.91,70.98
2012-02-08,85,91.0,,0.91,77.35000000000001
2012-02-09,93,91.0,,0.91,84.63000000000001
2012-02-10,67,91.0,,0.91,60.97
2012-02-11,66,91.0,,0.91,60.06
2012-02-12,65,91.0,,0.91,59.15
2012-02-13,61,91.0,,0.91,55.510000000000005
2012-02-14,61,91.0,,0.91,55.510000000000005
2012-02-15,64,91.0,,0.91,58.24
2012-02-16,75,91.0,,0.91,68.25
2012-02-17,98,91.0,,0.91,89.18
2012-02-18,100,91.0,,0.91,91.0
2012-02-19,76,91.0,,0.91,69.16
2012-02-20,65,91.0,,0.91,59.15
2012-02-21,49,91.0,,0.91,44.59
2012-02-22,62,91.0,,0.91,56.42
2012-02-23,80,91.0,,0.91,72.8
2012-02-24,78,91.0,,0.91,70.98
2012-02-25,96,91.0,,0.91,87.36
2012-02-26,78,91.0,,0.91,70.98
2012-02-27,64,91.0,,0.91,58.24
2012-02-28,78,91.0,,0.91,70.98
2012-02-29,79,91.0,,0.91,71.89
2012-03-01,100,83.0,False,0.83,83.0
2012-03-02,67,83.0,,0.83,55.61
2012-03-03,66,83.0,,0.83,54.779999999999994
2012-03-04,83,83.0,,0.83,68.89
2012-03-05,77,83.0,,0.83,63.91
2012-03-06,76,83.0,,0.83,63.08
2012-03-07,62,83.0,,0.83,51.46
2012-03-08,51,83.0,,0.83,42.33
2012-03-09,91,83.0,,0.83,75.53
2012-03-10,77,83.0,,0.83,63.91
2012-03-11,91,83.0,,0.83,75.53
2012-03-12,92,83.0,,0.83,76.36
2012-03-13,89,83.0,,0.83,73.86999999999999
2012-03-14,69,83.0,,0.83,57.269999999999996
2012-03-15,97,83.0,,0.83,80.50999999999999
2012-03-16,82,83.0,,0.83,68.06
2012-03-17,92,83.0,,0.83,76.36
2012-03-18,73,83.0,,0.83,60.589999999999996
2012-03-19,79,83.0,,0.83,65.57
2012-03-20,79,83.0,,0.83,65.57
2012-03-21,70,83.0,,0.83,58.099999999999994
2012-03-22,83,83.0,,0.83,68.89
2012-03-23,88,83.0,,0.83,73.03999999999999
2012-03-24,77,83.0,,0.83,63.91
2012-03-25,83,83.0,,0.83,68.89
2012-03-26,68,83.0,,0.83,56.44
2012-03-27,90,83.0,,0.83,74.7
2012-03-28,62,83.0,,0.83,51.46
2012-03-29,83,83.0,,0.83,68.89
2012-03-30,67,83.0,,0.83,55.61
2012-03-31,79,83.0,,0.83,65.57
2012-04-01,98,83.0,False,0.83,81.33999999999999
2012-04-02,76,83.0,,0.83,63.08
2012-04-03,66,83.0,,0.83,54.779999999999994
2012-04-04,88,83.0,,0.83,73.03999999999999
2012-04-05,85,83.0,,0.83,70.55
2012-04-06,74,83.0,,0.83,61.419999999999995
2012-04-07,70,83.0,,0.83,58.099999999999994
2012-04-08,66,83.0,,0.83,54.779999999999994
2012-04-09,84,83.0,,0.83,69.72
2012-04-10,62,83.0,,0.83,51.46
2012-04-11,75,83.0,,0.83,62.25
2012-04-12,68,83.0,,0.83,56.44
2012-04-13,79,83.0,,0.83,65.57
