date,prosperity_unscaled,prosperity_monthly,isPartial,scale,prosperity
2006-08-27,26,41.0,,0.41,10.66
2006-08-28,51,41.0,,0.41,20.91
2006-08-29,25,41.0,,0.41,10.25
2006-08-30,59,41.0,,0.41,24.189999999999998
2006-08-31,35,41.0,,0.41,14.35
2006-09-01,58,49.0,False,0.49,28.419999999999998
2006-09-02,42,49.0,,0.49,20.58
2006-09-03,15,49.0,,0.49,7.35
2006-09-04,49,49.0,,0.49,24.009999999999998
2006-09-05,17,49.0,,0.49,8.33
2006-09-06,34,49.0,,0.49,16.66
2006-09-07,17,49.0,,0.49,8.33
2006-09-08,46,49.0,,0.49,22.54
2006-09-09,26,49.0,,0.49,12.74
2006-09-10,52,49.0,,0.49,25.48
2006-09-11,52,49.0,,0.49,25.48
2006-09-12,100,49.0,,0.49,49.0
2006-09-13,42,49.0,,0.49,20.58
2006-09-14,43,49.0,,0.49,21.07
2006-09-15,45,49.0,,0.49,22.05
2006-09-16,14,49.0,,0.49,6.859999999999999
2006-09-17,0,49.0,,0.49,0.0
2006-09-18,76,49.0,,0.49,37.24
2006-09-19,50,49.0,,0.49,24.5
2006-09-20,50,49.0,,0.49,24.5
2006-09-21,34,49.0,,0.49,16.66
2006-09-22,36,49.0,,0.49,17.64
2006-09-23,52,49.0,,0.49,25.48
2006-09-24,51,49.0,,0.49,24.99
2006-09-25,50,49.0,,0.49,24.5
2006-09-26,33,49.0,,0.49,16.169999999999998
2006-09-27,17,49.0,,0.49,8.33
2006-09-28,84,49.0,,0.49,41.16
2006-09-29,27,49.0,,0.49,13.23
2006-09-30,81,49.0,,0.49,39.69
2006-10-01,26,49.0,False,0.49,12.74
2006-10-02,51,49.0,,0.49,24.99
2006-10-03,50,49.0,,0.49,24.5
2006-10-04,92,49.0,,0.49,45.08
2006-10-05,42,49.0,,0.49,20.58
2006-10-06,100,49.0,,0.49,49.0
2006-10-07,55,49.0,,0.49,26.95
2006-10-08,14,49.0,,0.49,6.859999999999999
2006-10-09,18,49.0,,0.49,8.82
2006-10-10,58,49.0,,0.49,28.419999999999998
2006-10-11,66,49.0,,0.49,32.339999999999996
2006-10-12,17,49.0,,0.49,8.33
2006-10-13,37,49.0,,0.49,18.13
2006-10-14,13,49.0,,0.49,6.37
2006-10-15,13,49.0,,0.49,6.37
2006-10-16,8,49.0,,0.49,3.92
2006-10-17,56,49.0,,0.49,27.439999999999998
2006-10-18,74,49.0,,0.49,36.26
2006-10-19,34,49.0,,0.49,16.66
2006-10-20,18,49.0,,0.49,8.82
2006-10-21,93,49.0,,0.49,45.57
2006-10-22,0,49.0,,0.49,0.0
2006-10-23,32,49.0,,0.49,15.68
2006-10-24,73,49.0,,0.49,35.769999999999996
2006-10-25,74,49.0,,0.49,36.26
2006-10-26,25,49.0,,0.49,12.25
2006-10-27,18,49.0,,0.49,8.82
2006-10-28,38,49.0,,0.49,18.62
2006-10-29,13,49.0,,0.49,6.37
2006-10-30,25,49.0,,0.49,12.25
2006-10-31,57,49.0,,0.49,27.93
2006-11-01,58,41.0,False,0.41,23.779999999999998
2006-11-02,44,41.0,,0.41,18.04
2006-11-03,69,41.0,,0.41,28.29
2006-11-04,17,41.0,,0.41,6.97
2006-11-05,34,41.0,,0.41,13.94
2006-11-06,22,41.0,,0.41,9.02
2006-11-07,51,41.0,,0.41,20.91
2006-11-08,51,41.0,,0.41,20.91
2006-11-09,66,41.0,,0.41,27.06
2006-11-10,60,41.0,,0.41,24.599999999999998
2006-11-11,84,41.0,,0.41,34.44
2006-11-12,16,41.0,,0.41,6.56
2006-11-13,96,41.0,,0.41,39.36
2006-11-14,95,41.0,,0.41,38.949999999999996
2006-11-15,85,41.0,,0.41,34.85
2006-11-16,32,41.0,,0.41,13.12
2006-11-17,45,41.0,,0.41,18.45
2006-11-18,33,41.0,,0.41,13.53
2006-11-19,33,41.0,,0.41,13.53
2006-11-20,75,41.0,,0.41,30.749999999999996
2006-11-21,43,41.0,,0.41,17.63
2006-11-22,36,41.0,,0.41,14.76
2006-11-23,36,41.0,,0.41,14.76
2006-11-24,100,41.0,,0.41,41.0
2006-11-25,17,41.0,,0.41,6.97
2006-11-26,49,41.0,,0.41,20.09
2006-11-27,62,41.0,,0.41,25.419999999999998
2006-11-28,40,41.0,,0.41,16.4
2006-11-29,10,41.0,,0.41,4.1
2006-11-30,20,41.0,,0.41,8.2
2006-12-01,37,47.0,False,0.47,17.39
2006-12-02,26,47.0,,0.47,12.219999999999999
2006-12-03,40,47.0,,0.47,18.799999999999997
2006-12-04,34,47.0,,0.47,15.979999999999999
2006-12-05,52,47.0,,0.47,24.439999999999998
2006-12-06,95,47.0,,0.47,44.65
2006-12-07,52,47.0,,0.47,24.439999999999998
2006-12-08,18,47.0,,0.47,8.459999999999999
2006-12-09,26,47.0,,0.47,12.219999999999999
2006-12-10,13,47.0,,0.47,6.109999999999999
2006-12-11,60,47.0,,0.47,28.2
2006-12-12,17,47.0,,0.47,7.989999999999999
2006-12-13,34,47.0,,0.47,15.979999999999999
2006-12-14,36,47.0,,0.47,16.919999999999998
2006-12-15,10,47.0,,0.47,4.699999999999999
2006-12-16,42,47.0,,0.47,19.74
2006-12-17,29,47.0,,0.47,13.629999999999999
2006-12-18,37,47.0,,0.47,17.39
2006-12-19,37,47.0,,0.47,17.39
2006-12-20,84,47.0,,0.47,39.48
2006-12-21,39,47.0,,0.47,18.33
2006-12-22,33,47.0,,0.47,15.51
2006-12-23,15,47.0,,0.47,7.05
2006-12-24,34,47.0,,0.47,15.979999999999999
2006-12-25,19,47.0,,0.47,8.93
2006-12-26,100,47.0,,0.47,47.0
2006-12-27,74,47.0,,0.47,34.78
2006-12-28,52,47.0,,0.47,24.439999999999998
2006-12-29,33,47.0,,0.47,15.51
2006-12-30,83,47.0,,0.47,39.01
2006-12-31,29,47.0,,0.47,13.629999999999999
2007-01-01,35,79.0,False,0.79,27.650000000000002
2007-01-02,25,79.0,,0.79,19.75
2007-01-03,41,79.0,,0.79,32.39
2007-01-04,100,79.0,,0.79,79.0
2007-01-05,24,79.0,,0.79,18.96
2007-01-06,30,79.0,,0.79,23.700000000000003
2007-01-07,20,79.0,,0.79,15.8
2007-01-08,30,79.0,,0.79,23.700000000000003
2007-01-09,26,79.0,,0.79,20.54
2007-01-10,36,79.0,,0.79,28.44
2007-01-11,60,79.0,,0.79,47.400000000000006
2007-01-12,28,79.0,,0.79,22.12
2007-01-13,10,79.0,,0.79,7.9
2007-01-14,45,79.0,,0.79,35.550000000000004
2007-01-15,32,79.0,,0.79,25.28
2007-01-16,6,79.0,,0.79,4.74
2007-01-17,29,79.0,,0.79,22.91
2007-01-18,46,79.0,,0.79,36.34
2007-01-19,34,79.0,,0.79,26.86
2007-01-20,33,79.0,,0.79,26.07
2007-01-21,19,79.0,,0.79,15.010000000000002
2007-01-22,32,79.0,,0.79,25.28
2007-01-23,10,79.0,,0.79,7.9
2007-01-24,22,79.0,,0.79,17.380000000000003
2007-01-25,26,79.0,,0.79,20.54
2007-01-26,31,79.0,,0.79,24.490000000000002
2007-01-27,14,79.0,,0.79,11.06
2007-01-28,14,79.0,,0.79,11.06
2007-01-29,41,79.0,,0.79,32.39
2007-01-30,15,79.0,,0.79,11.850000000000001
2007-01-31,35,79.0,,0.79,27.650000000000002
2007-02-01,86,71.0,False,0.71,61.059999999999995
2007-02-02,37,71.0,,0.71,26.27
2007-02-03,42,71.0,,0.71,29.82
2007-02-04,54,71.0,,0.71,38.339999999999996
2007-02-05,60,71.0,,0.71,42.599999999999994
2007-02-06,78,71.0,,0.71,55.379999999999995
2007-02-07,57,71.0,,0.71,40.47
2007-02-08,100,71.0,,0.71,71.0
2007-02-09,30,71.0,,0.71,21.299999999999997
2007-02-10,32,71.0,,0.71,22.72
2007-02-11,64,71.0,,0.71,45.44
2007-02-12,28,71.0,,0.71,19.88
2007-02-13,34,71.0,,0.71,24.14
2007-02-14,86,71.0,,0.71,61.059999999999995
2007-02-15,66,71.0,,0.71,46.86
2007-02-16,83,71.0,,0.71,58.93
2007-02-17,43,71.0,,0.71,30.529999999999998
2007-02-18,55,71.0,,0.71,39.05
2007-02-19,40,71.0,,0.71,28.4
2007-02-20,58,71.0,,0.71,41.18
2007-02-21,43,71.0,,0.71,30.529999999999998
2007-02-22,66,71.0,,0.71,46.86
2007-02-23,38,71.0,,0.71,26.979999999999997
2007-02-24,74,71.0,,0.71,52.54
2007-02-25,41,71.0,,0.71,29.11
2007-02-26,43,71.0,,0.71,30.529999999999998
2007-02-27,48,71.0,,0.71,34.08
2007-02-28,48,71.0,,0.71,34.08
2007-03-01,94,61.0,False,0.61,57.339999999999996
2007-03-02,14,61.0,,0.61,8.54
2007-03-03,41,61.0,,0.61,25.009999999999998
2007-03-04,31,61.0,,0.61,18.91
2007-03-05,21,61.0,,0.61,12.81
2007-03-06,40,61.0,,0.61,24.4
2007-03-07,53,61.0,,0.61,32.33
2007-03-08,76,61.0,,0.61,46.36
2007-03-09,100,61.0,,0.61,61.0
2007-03-10,10,61.0,,0.61,6.1
2007-03-11,21,61.0,,0.61,12.81
2007-03-12,48,61.0,,0.61,29.28
2007-03-13,48,61.0,,0.61,29.28
2007-03-14,42,61.0,,0.61,25.62
2007-03-15,63,61.0,,0.61,38.43
2007-03-16,44,61.0,,0.61,26.84
2007-03-17,31,61.0,,0.61,18.91
2007-03-18,84,61.0,,0.61,51.24
2007-03-19,48,61.0,,0.61,29.28
2007-03-20,57,61.0,,0.61,34.769999999999996
2007-03-21,48,61.0,,0.61,29.28
2007-03-22,35,61.0,,0.61,21.349999999999998
2007-03-23,36,61.0,,0.61,21.96
2007-03-24,10,61.0,,0.61,6.1
2007-03-25,64,61.0,,0.61,39.04
2007-03-26,27,61.0,,0.61,16.47
2007-03-27,61,61.0,,0.61,37.21
2007-03-28,27,61.0,,0.61,16.47
2007-03-29,55,61.0,,0.61,33.55
2007-03-30,82,61.0,,0.61,50.019999999999996
2007-03-31,53,61.0,,0.61,32.33
2007-04-01,31,50.0,False,0.5,15.5
2007-04-02,20,50.0,,0.5,10.0
2007-04-03,70,50.0,,0.5,35.0
2007-04-04,40,50.0,,0.5,20.0
2007-04-05,82,50.0,,0.5,41.0
2007-04-06,94,50.0,,0.5,47.0
2007-04-07,0,50.0,,0.5,0.0
2007-04-08,98,50.0,,0.5,49.0
2007-04-09,100,50.0,,0.5,50.0
2007-04-10,49,50.0,,0.5,24.5
2007-04-11,57,50.0,,0.5,28.5
2007-04-12,38,50.0,,0.5,19.0
2007-04-13,31,50.0,,0.5,15.5
2007-04-14,60,50.0,,0.5,30.0
2007-04-15,28,50.0,,0.5,14.0
2007-04-16,38,50.0,,0.5,19.0
2007-04-17,47,50.0,,0.5,23.5
2007-04-18,96,50.0,,0.5,48.0
2007-04-19,39,50.0,,0.5,19.5
2007-04-20,42,50.0,,0.5,21.0
2007-04-21,64,50.0,,0.5,32.0
2007-04-22,31,50.0,,0.5,15.5
2007-04-23,19,50.0,,0.5,9.5
2007-04-24,66,50.0,,0.5,33.0
2007-04-25,95,50.0,,0.5,47.5
2007-04-26,96,50.0,,0.5,48.0
2007-04-27,42,50.0,,0.5,21.0
2007-04-28,31,50.0,,0.5,15.5
2007-04-29,78,50.0,,0.5,39.0
2007-04-30,58,50.0,,0.5,29.0
2007-05-01,11,46.0,False,0.46,5.0600000000000005
2007-05-02,87,46.0,,0.46,40.02
2007-05-03,56,46.0,,0.46,25.76
2007-05-04,34,46.0,,0.46,15.64
2007-05-05,50,46.0,,0.46,23.0
2007-05-06,100,46.0,,0.46,46.0
2007-05-07,31,46.0,,0.46,14.26
2007-05-08,73,46.0,,0.46,33.58
2007-05-09,63,46.0,,0.46,28.98
2007-05-10,76,46.0,,0.46,34.96
2007-05-11,23,46.0,,0.46,10.58
2007-05-12,70,46.0,,0.46,32.2
2007-05-13,71,46.0,,0.46,32.660000000000004
2007-05-14,42,46.0,,0.46,19.32
2007-05-15,62,46.0,,0.46,28.52
2007-05-16,62,46.0,,0.46,28.52
2007-05-17,63,46.0,,0.46,28.98
2007-05-18,23,46.0,,0.46,10.58
2007-05-19,34,46.0,,0.46,15.64
2007-05-20,68,46.0,,0.46,31.28
2007-05-21,84,46.0,,0.46,38.64
2007-05-22,62,46.0,,0.46,28.52
2007-05-23,63,46.0,,0.46,28.98
2007-05-24,97,46.0,,0.46,44.620000000000005
2007-05-25,24,46.0,,0.46,11.040000000000001
2007-05-26,18,46.0,,0.46,8.280000000000001
2007-05-27,0,46.0,,0.46,0.0
2007-05-28,16,46.0,,0.46,7.36
2007-05-29,42,46.0,,0.46,19.32
2007-05-30,42,46.0,,0.46,19.32
2007-05-31,85,46.0,,0.46,39.1
2007-06-01,78,48.0,False,0.48,37.44
2007-06-02,56,48.0,,0.48,26.88
2007-06-03,14,48.0,,0.48,6.72
2007-06-04,62,48.0,,0.48,29.759999999999998
2007-06-05,61,48.0,,0.48,29.279999999999998
2007-06-06,73,48.0,,0.48,35.04
2007-06-07,28,48.0,,0.48,13.44
2007-06-08,80,48.0,,0.48,38.4
2007-06-09,14,48.0,,0.48,6.72
2007-06-10,44,48.0,,0.48,21.119999999999997
2007-06-11,82,48.0,,0.48,39.36
2007-06-12,45,48.0,,0.48,21.599999999999998
2007-06-13,36,48.0,,0.48,17.28
2007-06-14,38,48.0,,0.48,18.24
2007-06-15,62,48.0,,0.48,29.759999999999998
2007-06-16,49,48.0,,0.48,23.52
2007-06-17,68,48.0,,0.48,32.64
2007-06-18,59,48.0,,0.48,28.32
2007-06-19,69,48.0,,0.48,33.12
2007-06-20,69,48.0,,0.48,33.12
2007-06-21,10,48.0,,0.48,4.8
2007-06-22,30,48.0,,0.48,14.399999999999999
2007-06-23,73,48.0,,0.48,35.04
2007-06-24,30,48.0,,0.48,14.399999999999999
2007-06-25,55,48.0,,0.48,26.4
2007-06-26,63,48.0,,0.48,30.24
2007-06-27,100,48.0,,0.48,48.0
2007-06-28,56,48.0,,0.48,26.88
2007-06-29,50,48.0,,0.48,24.0
2007-06-30,43,48.0,,0.48,20.64
2007-07-01,41,46.0,False,0.46,18.86
2007-07-02,76,46.0,,0.46,34.96
2007-07-03,34,46.0,,0.46,15.64
2007-07-04,12,46.0,,0.46,5.5200000000000005
2007-07-05,45,46.0,,0.46,20.7
2007-07-06,70,46.0,,0.46,32.2
2007-07-07,50,46.0,,0.46,23.0
2007-07-08,38,46.0,,0.46,17.48
2007-07-09,48,46.0,,0.46,22.080000000000002
2007-07-10,40,46.0,,0.46,18.400000000000002
2007-07-11,41,46.0,,0.46,18.86
2007-07-12,50,46.0,,0.46,23.0
2007-07-13,70,46.0,,0.46,32.2
2007-07-14,38,46.0,,0.46,17.48
2007-07-15,51,46.0,,0.46,23.46
2007-07-16,79,46.0,,0.46,36.34
2007-07-17,47,46.0,,0.46,21.62
2007-07-18,72,46.0,,0.46,33.120000000000005
2007-07-19,24,46.0,,0.46,11.040000000000001
2007-07-20,61,46.0,,0.46,28.060000000000002
2007-07-21,77,46.0,,0.46,35.42
2007-07-22,67,46.0,,0.46,30.82
2007-07-23,56,46.0,,0.46,25.76
2007-07-24,64,46.0,,0.46,29.44
2007-07-25,89,46.0,,0.46,40.940000000000005
2007-07-26,58,46.0,,0.46,26.68
2007-07-27,86,46.0,,0.46,39.56
2007-07-28,100,46.0,,0.46,46.0
2007-07-29,25,46.0,,0.46,11.5
2007-07-30,32,46.0,,0.46,14.72
2007-07-31,63,46.0,,0.46,28.98
2007-08-01,31,52.0,False,0.52,16.12
2007-08-02,71,52.0,,0.52,36.92
2007-08-03,50,52.0,,0.52,26.0
2007-08-04,24,52.0,,0.52,12.48
2007-08-05,12,52.0,,0.52,6.24
2007-08-06,38,52.0,,0.52,19.76
2007-08-07,22,52.0,,0.52,11.440000000000001
2007-08-08,46,52.0,,0.52,23.92
2007-08-09,86,52.0,,0.52,44.72
2007-08-10,90,52.0,,0.52,46.800000000000004
2007-08-11,24,52.0,,0.52,12.48
2007-08-12,61,52.0,,0.52,31.720000000000002
2007-08-13,61,52.0,,0.52,31.720000000000002
2007-08-14,75,52.0,,0.52,39.0
2007-08-15,84,52.0,,0.52,43.68
2007-08-16,85,52.0,,0.52,44.2
2007-08-17,100,52.0,,0.52,52.0
2007-08-18,23,52.0,,0.52,11.96
2007-08-19,81,52.0,,0.52,42.120000000000005
2007-08-20,67,52.0,,0.52,34.84
2007-08-21,44,52.0,,0.52,22.880000000000003
2007-08-22,22,52.0,,0.52,11.440000000000001
2007-08-23,38,52.0,,0.52,19.76
2007-08-24,48,52.0,,0.52,24.96
2007-08-25,23,52.0,,0.52,11.96
2007-08-26,23,52.0,,0.52,11.96
2007-08-27,89,52.0,,0.52,46.28
2007-08-28,44,52.0,,0.52,22.880000000000003
2007-08-29,82,52.0,,0.52,42.64
2007-08-30,46,52.0,,0.52,23.92
2007-08-31,41,52.0,,0.52,21.32
2007-09-01,15,49.0,False,0.49,7.35
2007-09-02,94,49.0,,0.49,46.06
2007-09-03,27,49.0,,0.49,13.23
2007-09-04,56,49.0,,0.49,27.439999999999998
2007-09-05,56,49.0,,0.49,27.439999999999998
2007-09-06,65,49.0,,0.49,31.849999999999998
2007-09-07,98,49.0,,0.49,48.019999999999996
2007-09-08,68,49.0,,0.49,33.32
2007-09-09,54,49.0,,0.49,26.46
2007-09-10,100,49.0,,0.49,49.0
2007-09-11,79,49.0,,0.49,38.71
2007-09-12,99,49.0,,0.49,48.51
2007-09-13,55,49.0,,0.49,26.95
2007-09-14,58,49.0,,0.49,28.419999999999998
2007-09-15,41,49.0,,0.49,20.09
2007-09-16,41,49.0,,0.49,20.09
2007-09-17,36,49.0,,0.49,17.64
2007-09-18,45,49.0,,0.49,22.05
2007-09-19,64,49.0,,0.49,31.36
2007-09-20,73,49.0,,0.49,35.769999999999996
2007-09-21,48,49.0,,0.49,23.52
2007-09-22,0,49.0,,0.49,0.0
2007-09-23,27,49.0,,0.49,13.23
2007-09-24,62,49.0,,0.49,30.38
2007-09-25,70,49.0,,0.49,34.3
2007-09-26,71,49.0,,0.49,34.79
2007-09-27,72,49.0,,0.49,35.28
2007-09-28,48,49.0,,0.49,23.52
2007-09-29,43,49.0,,0.49,21.07
2007-09-30,41,49.0,,0.49,20.09
2007-10-01,100,54.0,False,0.54,54.0
2007-10-02,39,54.0,,0.54,21.060000000000002
2007-10-03,52,54.0,,0.54,28.080000000000002
2007-10-04,40,54.0,,0.54,21.6
2007-10-05,50,54.0,,0.54,27.0
2007-10-06,31,54.0,,0.54,16.740000000000002
2007-10-07,31,54.0,,0.54,16.740000000000002
2007-10-08,33,54.0,,0.54,17.82
2007-10-09,90,54.0,,0.54,48.6
2007-10-10,59,54.0,,0.54,31.860000000000003
2007-10-11,74,54.0,,0.54,39.96
2007-10-12,72,54.0,,0.54,38.88
2007-10-13,52,54.0,,0.54,28.080000000000002
2007-10-14,91,54.0,,0.54,49.14
2007-10-15,85,54.0,,0.54,45.900000000000006
2007-10-16,45,54.0,,0.54,24.3
2007-10-17,51,54.0,,0.54,27.540000000000003
2007-10-18,39,54.0,,0.54,21.060000000000002
2007-10-19,42,54.0,,0.54,22.68
2007-10-20,40,54.0,,0.54,21.6
2007-10-21,20,54.0,,0.54,10.8
2007-10-22,13,54.0,,0.54,7.0200000000000005
2007-10-23,68,54.0,,0.54,36.72
2007-10-24,38,54.0,,0.54,20.520000000000003
2007-10-25,26,54.0,,0.54,14.040000000000001
2007-10-26,28,54.0,,0.54,15.120000000000001
2007-10-27,10,54.0,,0.54,5.4
2007-10-28,40,54.0,,0.54,21.6
2007-10-29,39,54.0,,0.54,21.060000000000002
2007-10-30,52,54.0,,0.54,28.080000000000002
2007-10-31,60,54.0,,0.54,32.400000000000006
2007-11-01,64,49.0,False,0.49,31.36
2007-11-02,82,49.0,,0.49,40.18
2007-11-03,65,49.0,,0.49,31.849999999999998
2007-11-04,51,49.0,,0.49,24.99
2007-11-05,41,49.0,,0.49,20.09
2007-11-06,57,49.0,,0.49,27.93
2007-11-07,58,49.0,,0.49,28.419999999999998
2007-11-08,84,49.0,,0.49,41.16
2007-11-09,53,49.0,,0.49,25.97
2007-11-10,38,49.0,,0.49,18.62
2007-11-11,38,49.0,,0.49,18.62
2007-11-12,51,49.0,,0.49,24.99
2007-11-13,73,49.0,,0.49,35.769999999999996
2007-11-14,70,49.0,,0.49,34.3
2007-11-15,85,49.0,,0.49,41.65
2007-11-16,35,49.0,,0.49,17.15
2007-11-17,25,49.0,,0.49,12.25
2007-11-18,75,49.0,,0.49,36.75
2007-11-19,59,49.0,,0.49,28.91
2007-11-20,100,49.0,,0.49,49.0
2007-11-21,64,49.0,,0.49,31.36
2007-11-22,40,49.0,,0.49,19.6
2007-11-23,60,49.0,,0.49,29.4
2007-11-24,63,49.0,,0.49,30.87
2007-11-25,25,49.0,,0.49,12.25
2007-11-26,56,49.0,,0.49,27.439999999999998
2007-11-27,39,49.0,,0.49,19.11
2007-11-28,47,49.0,,0.49,23.03
2007-11-29,40,49.0,,0.49,19.6
2007-11-30,50,49.0,,0.49,24.5
2007-12-01,39,49.0,False,0.49,19.11
2007-12-02,79,49.0,,0.49,38.71
2007-12-03,61,49.0,,0.49,29.89
2007-12-04,53,49.0,,0.49,25.97
2007-12-05,27,49.0,,0.49,13.23
2007-12-06,41,49.0,,0.49,20.09
2007-12-07,64,49.0,,0.49,31.36
2007-12-08,100,49.0,,0.49,49.0
2007-12-09,50,49.0,,0.49,24.5
2007-12-10,34,49.0,,0.49,16.66
2007-12-11,86,49.0,,0.49,42.14
2007-12-12,47,49.0,,0.49,23.03
2007-12-13,48,49.0,,0.49,23.52
2007-12-14,15,49.0,,0.49,7.35
2007-12-15,41,49.0,,0.49,20.09
2007-12-16,31,49.0,,0.49,15.19
2007-12-17,43,49.0,,0.49,21.07
2007-12-18,57,49.0,,0.49,27.93
2007-12-19,65,49.0,,0.49,31.849999999999998
2007-12-20,60,49.0,,0.49,29.4
2007-12-21,58,49.0,,0.49,28.419999999999998
2007-12-22,47,49.0,,0.49,23.03
2007-12-23,12,49.0,,0.49,5.88
2007-12-24,66,49.0,,0.49,32.339999999999996
2007-12-25,14,49.0,,0.49,6.859999999999999
2007-12-26,37,49.0,,0.49,18.13
2007-12-27,42,49.0,,0.49,20.58
2007-12-28,84,49.0,,0.49,41.16
2007-12-29,98,49.0,,0.49,48.019999999999996
2007-12-30,45,49.0,,0.49,22.05
2007-12-31,62,49.0,,0.49,30.38
2008-01-01,100,54.0,False,0.54,54.0
2008-01-02,70,54.0,,0.54,37.800000000000004
2008-01-03,53,54.0,,0.54,28.62
2008-01-04,48,54.0,,0.54,25.92
2008-01-05,38,54.0,,0.54,20.520000000000003
2008-01-06,39,54.0,,0.54,21.060000000000002
2008-01-07,79,54.0,,0.54,42.660000000000004
2008-01-08,32,54.0,,0.54,17.28
2008-01-09,51,54.0,,0.54,27.540000000000003
2008-01-10,91,54.0,,0.54,49.14
2008-01-11,53,54.0,,0.54,28.62
2008-01-12,28,54.0,,0.54,15.120000000000001
2008-01-13,38,54.0,,0.54,20.520000000000003
2008-01-14,58,54.0,,0.54,31.32
2008-01-15,37,54.0,,0.54,19.98
2008-01-16,38,54.0,,0.54,20.520000000000003
2008-01-17,38,54.0,,0.54,20.520000000000003
2008-01-18,59,54.0,,0.54,31.860000000000003
2008-01-19,46,54.0,,0.54,24.840000000000003
2008-01-20,38,54.0,,0.54,20.520000000000003
2008-01-21,41,54.0,,0.54,22.14
2008-01-22,48,54.0,,0.54,25.92
2008-01-23,49,54.0,,0.54,26.46
2008-01-24,51,54.0,,0.54,27.540000000000003
2008-01-25,78,54.0,,0.54,42.120000000000005
2008-01-26,81,54.0,,0.54,43.74
2008-01-27,82,54.0,,0.54,44.28
2008-01-28,68,54.0,,0.54,36.72
2008-01-29,55,54.0,,0.54,29.700000000000003
2008-01-30,49,54.0,,0.54,26.46
2008-01-31,64,54.0,,0.54,34.56
2008-02-01,25,53.0,False,0.53,13.25
2008-02-02,17,53.0,,0.53,9.01
2008-02-03,35,53.0,,0.53,18.55
2008-02-04,61,53.0,,0.53,32.33
2008-02-05,52,53.0,,0.53,27.560000000000002
2008-02-06,52,53.0,,0.53,27.560000000000002
2008-02-07,59,53.0,,0.53,31.270000000000003
2008-02-08,100,53.0,,0.53,53.0
2008-02-09,34,53.0,,0.53,18.02
2008-02-10,34,53.0,,0.53,18.02
2008-02-11,64,53.0,,0.53,33.92
2008-02-12,69,53.0,,0.53,36.57
2008-02-13,35,53.0,,0.53,18.55
2008-02-14,31,53.0,,0.53,16.43
2008-02-15,71,53.0,,0.53,37.63
2008-02-16,61,53.0,,0.53,32.33
2008-02-17,54,53.0,,0.53,28.62
2008-02-18,51,53.0,,0.53,27.03
2008-02-19,70,53.0,,0.53,37.1
2008-02-20,58,53.0,,0.53,30.740000000000002
2008-02-21,29,53.0,,0.53,15.370000000000001
2008-02-22,43,53.0,,0.53,22.790000000000003
2008-02-23,59,53.0,,0.53,31.270000000000003
2008-02-24,43,53.0,,0.53,22.790000000000003
2008-02-25,35,53.0,,0.53,18.55
2008-02-26,62,53.0,,0.53,32.86
2008-02-27,63,53.0,,0.53,33.39
2008-02-28,47,53.0,,0.53,24.91
2008-02-29,62,53.0,,0.53,32.86
2008-03-01,61,46.0,False,0.46,28.060000000000002
2008-03-02,100,46.0,,0.46,46.0
2008-03-03,68,46.0,,0.46,31.28
2008-03-04,98,46.0,,0.46,45.080000000000005
2008-03-05,82,46.0,,0.46,37.72
2008-03-06,83,46.0,,0.46,38.18
2008-03-07,69,46.0,,0.46,31.740000000000002
2008-03-08,59,46.0,,0.46,27.14
2008-03-09,87,46.0,,0.46,40.02
2008-03-10,58,46.0,,0.46,26.68
2008-03-11,83,46.0,,0.46,38.18
2008-03-12,42,46.0,,0.46,19.32
2008-03-13,59,46.0,,0.46,27.14
2008-03-14,46,46.0,,0.46,21.16
2008-03-15,38,46.0,,0.46,17.48
2008-03-16,51,46.0,,0.46,23.46
2008-03-17,43,46.0,,0.46,19.78
2008-03-18,76,46.0,,0.46,34.96
2008-03-19,62,46.0,,0.46,28.52
2008-03-20,66,46.0,,0.46,30.360000000000003
2008-03-21,95,46.0,,0.46,43.7
2008-03-22,57,46.0,,0.46,26.220000000000002
2008-03-23,30,46.0,,0.46,13.8
2008-03-24,46,46.0,,0.46,21.16
2008-03-25,50,46.0,,0.46,23.0
2008-03-26,99,46.0,,0.46,45.54
2008-03-27,76,46.0,,0.46,34.96
2008-03-28,71,46.0,,0.46,32.660000000000004
2008-03-29,73,46.0,,0.46,33.58
2008-03-30,73,46.0,,0.46,33.58
2008-03-31,73,46.0,,0.46,33.58
2008-04-01,39,49.0,False,0.49,19.11
2008-04-02,60,49.0,,0.49,29.4
2008-04-03,53,49.0,,0.49,25.97
2008-04-04,56,49.0,,0.49,27.439999999999998
2008-04-05,50,49.0,,0.49,24.5
2008-04-06,40,49.0,,0.49,19.6
2008-04-07,33,49.0,,0.49,16.169999999999998
2008-04-08,78,49.0,,0.49,38.22
2008-04-09,72,49.0,,0.49,35.28
2008-04-10,74,49.0,,0.49,36.26
2008-04-11,50,49.0,,0.49,24.5
2008-04-12,70,49.0,,0.49,34.3
2008-04-13,30,49.0,,0.49,14.7
2008-04-14,26,49.0,,0.49,12.74
2008-04-15,52,49.0,,0.49,25.48
2008-04-16,67,49.0,,0.49,32.83
2008-04-17,62,49.0,,0.49,30.38
2008-04-18,73,49.0,,0.49,35.769999999999996
2008-04-19,64,49.0,,0.49,31.36
2008-04-20,31,49.0,,0.49,15.19
2008-04-21,66,49.0,,0.49,32.339999999999996
2008-04-22,52,49.0,,0.49,25.48
2008-04-23,33,49.0,,0.49,16.169999999999998
