date,deficit fiscal_unscaled,deficit fiscal_monthly,isPartial,scale,deficit fiscal
2019-12-10,75,29.0,,0.29,21.75
2019-12-11,99,29.0,,0.29,28.709999999999997
2019-12-12,37,29.0,,0.29,10.729999999999999
2019-12-13,25,29.0,,0.29,7.249999999999999
2019-12-14,0,29.0,,0.29,0.0
2019-12-15,59,29.0,,0.29,17.11
2019-12-16,37,29.0,,0.29,10.729999999999999
2019-12-17,37,29.0,,0.29,10.729999999999999
2019-12-18,38,29.0,,0.29,11.02
2019-12-19,38,29.0,,0.29,11.02
2019-12-20,54,29.0,,0.29,15.659999999999998
2019-12-21,0,29.0,,0.29,0.0
2019-12-22,0,29.0,,0.29,0.0
2019-12-23,0,29.0,,0.29,0.0
2019-12-24,29,29.0,,0.29,8.41
2019-12-25,0,29.0,,0.29,0.0
2019-12-26,0,29.0,,0.29,0.0
2019-12-27,28,29.0,,0.29,8.12
2019-12-28,0,29.0,,0.29,0.0
2019-12-29,43,29.0,,0.29,12.469999999999999
2019-12-30,0,29.0,,0.29,0.0
2019-12-31,0,29.0,,0.29,0.0
2020-01-01,0,20.0,False,0.2,0.0
2020-01-02,44,20.0,,0.2,8.8
2020-01-03,0,20.0,,0.2,0.0
2020-01-04,0,20.0,,0.2,0.0
2020-01-05,0,20.0,,0.2,0.0
2020-01-06,42,20.0,,0.2,8.4
2020-01-07,42,20.0,,0.2,8.4
2020-01-08,0,20.0,,0.2,0.0
2020-01-09,0,20.0,,0.2,0.0
2020-01-10,0,20.0,,0.2,0.0
2020-01-11,47,20.0,,0.2,9.4
2020-01-12,46,20.0,,0.2,9.200000000000001
2020-01-13,0,20.0,,0.2,0.0
2020-01-14,54,20.0,,0.2,10.8
2020-01-15,0,20.0,,0.2,0.0
2020-01-16,100,20.0,,0.2,20.0
2020-01-17,41,20.0,,0.2,8.200000000000001
2020-01-18,0,20.0,,0.2,0.0
2020-01-19,91,20.0,,0.2,18.2
2020-01-20,0,20.0,,0.2,0.0
2020-01-21,41,20.0,,0.2,8.200000000000001
2020-01-22,0,20.0,,0.2,0.0
2020-01-23,41,20.0,,0.2,8.200000000000001
2020-01-24,0,20.0,,0.2,0.0
2020-01-25,0,20.0,,0.2,0.0
2020-01-26,43,20.0,,0.2,8.6
2020-01-27,38,20.0,,0.2,7.6000000000000005
2020-01-28,60,20.0,,0.2,12.0
2020-01-29,0,20.0,,0.2,0.0
2020-01-30,41,20.0,,0.2,8.200000000000001
2020-01-31,81,20.0,,0.2,16.2
