date,profit_unscaled,profit_monthly,isPartial,scale,profit
2016-05-28,46,46,False,0.46,21.16
2016-05-29,47,47,False,0.47,22.09
2016-05-30,50,50,False,0.5,25.0
2016-05-31,73,73,False,0.73,53.29
2016-06-01,94,94,False,0.94,88.36
2016-06-02,82,82,False,0.82,67.24
2016-06-03,79,79,False,0.79,62.410000000000004
2016-06-04,58,58,False,0.58,33.64
2016-06-05,61,61,False,0.61,37.21
2016-06-06,84,84,False,0.84,70.56
2016-06-07,95,95,False,0.95,90.25
2016-06-08,96,96,False,0.96,92.16
2016-06-09,90,90,False,0.9,81.0
2016-06-10,71,71,False,0.71,50.41
2016-06-11,54,54,False,0.54,29.160000000000004
2016-06-12,50,50,False,0.5,25.0
2016-06-13,86,86,False,0.86,73.96
2016-06-14,97,97,False,0.97,94.09
2016-06-15,89,89,False,0.89,79.21000000000001
2016-06-16,75,75,False,0.75,56.25
2016-06-17,74,74,False,0.74,54.76
2016-06-18,51,51,False,0.51,26.01
2016-06-19,65,65,False,0.65,42.25
2016-06-20,76,76,False,0.76,57.76
2016-06-21,88,88,False,0.88,77.44
2016-06-22,88,88,False,0.88,77.44
2016-06-23,77,77,False,0.77,59.29
2016-06-24,78,78,False,0.78,60.84
2016-06-25,57,57,False,0.57,32.489999999999995
2016-06-26,63,63,False,0.63,39.69
2016-06-27,93,93,False,0.93,86.49000000000001
2016-06-28,89,89,False,0.89,79.21000000000001
2016-06-29,100,100,False,1.0,100.0
2016-06-30,78,78,False,0.78,60.84
2016-07-01,81,81,False,0.81,65.61
2016-07-02,61,61,False,0.61,37.21
2016-07-03,61,61,False,0.61,37.21
2016-07-04,66,66,False,0.66,43.56
2016-07-05,83,83,False,0.83,68.89
2016-07-06,94,94,False,0.94,88.36
2016-07-07,94,94,False,0.94,88.36
2016-07-08,74,74,False,0.74,54.76
2016-07-09,63,63,False,0.63,39.69
2016-07-10,65,65,False,0.65,42.25
2016-07-11,87,87,False,0.87,75.69
2016-07-12,98,98,False,0.98,96.03999999999999
2016-07-13,100,100,False,1.0,100.0
2016-07-14,99,99,False,0.99,98.01
2016-07-15,86,86,False,0.86,73.96
2016-07-16,58,58,False,0.58,33.64
2016-07-17,74,74,False,0.74,54.76
2016-07-18,90,90,False,0.9,81.0
2016-07-19,100,100,False,1.0,100.0
2016-07-20,99,99,False,0.99,98.01
2016-07-21,98,98,False,0.98,96.03999999999999
2016-07-22,88,88,False,0.88,77.44
2016-07-23,65,65,False,0.65,42.25
2016-07-24,65,65,False,0.65,42.25
2016-07-25,89,89,False,0.89,79.21000000000001
2016-07-26,97,97,False,0.97,94.09
2016-07-27,95,95,False,0.95,90.25
2016-07-28,88,88,False,0.88,77.44
2016-07-29,85,85,False,0.85,72.25
2016-07-30,55,55,False,0.55,30.250000000000004
2016-07-31,62,62,False,0.62,38.44
2016-08-01,68,68,False,0.68,46.24
2016-08-02,75,75,False,0.75,56.25
2016-08-03,64,64,False,0.64,40.96
2016-08-04,73,73,False,0.73,53.29
2016-08-05,65,65,False,0.65,42.25
2016-08-06,48,48,False,0.48,23.04
2016-08-07,50,50,False,0.5,25.0
2016-08-08,62,62,False,0.62,38.44
2016-08-09,71,71,False,0.71,50.41
2016-08-10,64,64,False,0.64,40.96
2016-08-11,67,67,False,0.67,44.89
2016-08-12,65,65,False,0.65,42.25
2016-08-13,41,41,False,0.41,16.81
2016-08-14,50,50,False,0.5,25.0
2016-08-15,59,59,False,0.59,34.809999999999995
2016-08-16,73,73,False,0.73,53.29
2016-08-17,69,69,False,0.69,47.61
2016-08-18,68,68,False,0.68,46.24
2016-08-19,62,62,False,0.62,38.44
2016-08-20,40,40,False,0.4,16.0
2016-08-21,47,47,False,0.47,22.09
2016-08-22,77,77,False,0.77,59.29
2016-08-23,80,80,False,0.8,64.0
2016-08-24,83,83,False,0.83,68.89
2016-08-25,90,90,False,0.9,81.0
2016-08-26,76,76,False,0.76,57.76
2016-08-27,43,43,False,0.43,18.49
2016-08-28,53,53,False,0.53,28.09
2016-08-29,84,84,False,0.84,70.56
2016-08-30,91,91,False,0.91,82.81
2016-08-31,100,100,False,1.0,100.0
2016-09-01,71,71,False,0.71,50.41
2016-09-02,50,50,False,0.5,25.0
2016-09-03,38,38,False,0.38,14.44
2016-09-04,45,45,False,0.45,20.25
2016-09-05,41,41,False,0.41,16.81
2016-09-06,83,83,False,0.83,68.89
2016-09-07,100,100,False,1.0,100.0
2016-09-08,85,85,False,0.85,72.25
2016-09-09,66,66,False,0.66,43.56
2016-09-10,42,42,False,0.42,17.64
2016-09-11,47,47,False,0.47,22.09
2016-09-12,78,78,False,0.78,60.84
2016-09-13,74,74,False,0.74,54.76
2016-09-14,85,85,False,0.85,72.25
2016-09-15,77,77,False,0.77,59.29
2016-09-16,63,63,False,0.63,39.69
2016-09-17,43,43,False,0.43,18.49
2016-09-18,59,59,False,0.59,34.809999999999995
2016-09-19,72,72,False,0.72,51.839999999999996
2016-09-20,74,74,False,0.74,54.76
2016-09-21,84,84,False,0.84,70.56
2016-09-22,68,68,False,0.68,46.24
2016-09-23,68,68,False,0.68,46.24
2016-09-24,42,42,False,0.42,17.64
2016-09-25,50,50,False,0.5,25.0
2016-09-26,77,77,False,0.77,59.29
2016-09-27,88,88,False,0.88,77.44
2016-09-28,80,80,False,0.8,64.0
2016-09-29,81,81,False,0.81,65.61
2016-09-30,61,61,False,0.61,37.21
2016-10-01,47,47,False,0.47,22.09
2016-10-02,58,58,False,0.58,33.64
2016-10-03,81,81,False,0.81,65.61
2016-10-04,90,90,False,0.9,81.0
2016-10-05,89,89,False,0.89,79.21000000000001
2016-10-06,73,73,False,0.73,53.29
2016-10-07,64,64,False,0.64,40.96
2016-10-08,49,49,False,0.49,24.009999999999998
2016-10-09,54,54,False,0.54,29.160000000000004
2016-10-10,73,73,False,0.73,53.29
2016-10-11,90,90,False,0.9,81.0
2016-10-12,84,84,False,0.84,70.56
2016-10-13,94,94,False,0.94,88.36
2016-10-14,68,68,False,0.68,46.24
2016-10-15,52,52,False,0.52,27.04
2016-10-16,49,49,False,0.49,24.009999999999998
2016-10-17,80,80,False,0.8,64.0
2016-10-18,92,92,False,0.92,84.64
2016-10-19,100,100,False,1.0,100.0
2016-10-20,85,85,False,0.85,72.25
2016-10-21,70,70,False,0.7,49.0
2016-10-22,50,50,False,0.5,25.0
2016-10-23,51,51,False,0.51,26.01
2016-10-24,76,76,False,0.76,57.76
2016-10-25,96,96,False,0.96,92.16
2016-10-26,99,99,False,0.99,98.01
2016-10-27,82,82,False,0.82,67.24
2016-10-28,68,68,False,0.68,46.24
2016-10-29,46,46,False,0.46,21.16
2016-10-30,51,51,False,0.51,26.01
2016-10-31,77,77,False,0.77,59.29
2016-11-01,86,86,False,0.86,73.96
2016-11-02,96,96,False,0.96,92.16
2016-11-03,84,84,False,0.84,70.56
2016-11-04,84,84,False,0.84,70.56
2016-11-05,48,48,False,0.48,23.04
2016-11-06,59,59,False,0.59,34.809999999999995
2016-11-07,81,81,False,0.81,65.61
2016-11-08,90,90,False,0.9,81.0
2016-11-09,62,62,False,0.62,38.44
2016-11-10,91,91,False,0.91,82.81
2016-11-11,78,78,False,0.78,60.84
2016-11-12,59,59,False,0.59,34.809999999999995
2016-11-13,55,55,False,0.55,30.250000000000004
2016-11-14,87,87,False,0.87,75.69
2016-11-15,100,100,False,1.0,100.0
2016-11-16,93,93,False,0.93,86.49000000000001
2016-11-17,98,98,False,0.98,96.03999999999999
2016-11-18,76,76,False,0.76,57.76
2016-11-19,48,48,False,0.48,23.04
2016-11-20,56,56,False,0.56,31.360000000000003
2016-11-21,83,83,False,0.83,68.89
2016-11-22,86,86,False,0.86,73.96
2016-11-23,71,71,False,0.71,50.41
2016-11-24,47,47,False,0.47,22.09
2016-11-25,39,39,False,0.39,15.21
2016-11-26,49,49,False,0.49,24.009999999999998
2016-11-27,59,59,False,0.59,34.809999999999995
2016-11-28,79,79,False,0.79,62.410000000000004
2016-11-29,93,93,False,0.93,86.49000000000001
2016-11-30,96,96,False,0.96,92.16
2016-12-01,98,98,False,0.98,96.03999999999999
2016-12-02,91,91,False,0.91,82.81
2016-12-03,61,61,False,0.61,37.21
2016-12-04,71,71,False,0.71,50.41
2016-12-05,97,97,False,0.97,94.09
2016-12-06,100,100,False,1.0,100.0
2016-12-07,99,99,False,0.99,98.01
2016-12-08,99,99,False,0.99,98.01
2016-12-09,79,79,False,0.79,62.410000000000004
2016-12-10,53,53,False,0.53,28.09
2016-12-11,61,61,False,0.61,37.21
2016-12-12,87,87,False,0.87,75.69
2016-12-13,88,88,False,0.88,77.44
2016-12-14,78,78,False,0.78,60.84
2016-12-15,87,87,False,0.87,75.69
2016-12-16,75,75,False,0.75,56.25
2016-12-17,49,49,False,0.49,24.009999999999998
2016-12-18,44,44,False,0.44,19.36
2016-12-19,67,67,False,0.67,44.89
2016-12-20,73,73,False,0.73,53.29
2016-12-21,69,69,False,0.69,47.61
2016-12-22,66,66,False,0.66,43.56
2016-12-23,49,49,False,0.49,24.009999999999998
2016-12-24,32,32,False,0.32,10.24
2016-12-25,32,32,False,0.32,10.24
2016-12-26,39,39,False,0.39,15.21
2016-12-27,49,49,False,0.49,24.009999999999998
2016-12-28,61,61,False,0.61,37.21
2016-12-29,65,65,False,0.65,42.25
2016-12-30,48,48,False,0.48,23.04
2016-12-31,45,45,False,0.45,20.25
2017-01-01,43,43,False,0.43,18.49
2017-01-02,56,56,False,0.56,31.360000000000003
2017-01-03,73,73,False,0.73,53.29
2017-01-04,84,84,False,0.84,70.56
2017-01-05,64,64,False,0.64,40.96
2017-01-06,73,73,False,0.73,53.29
2017-01-07,55,55,False,0.55,30.250000000000004
2017-01-08,48,48,False,0.48,23.04
2017-01-09,62,62,False,0.62,38.44
2017-01-10,77,77,False,0.77,59.29
2017-01-11,81,81,False,0.81,65.61
2017-01-12,78,78,False,0.78,60.84
2017-01-13,73,73,False,0.73,53.29
2017-01-14,47,47,False,0.47,22.09
2017-01-15,58,58,False,0.58,33.64
2017-01-16,68,68,False,0.68,46.24
2017-01-17,80,80,False,0.8,64.0
2017-01-18,100,100,False,1.0,100.0
2017-01-19,86,86,False,0.86,73.96
2017-01-20,68,68,False,0.68,46.24
2017-01-21,58,58,False,0.58,33.64
2017-01-22,64,64,False,0.64,40.96
2017-01-23,83,83,False,0.83,68.89
2017-01-24,94,94,False,0.94,88.36
2017-01-25,96,96,False,0.96,92.16
2017-01-26,100,100,False,1.0,100.0
2017-01-27,87,87,False,0.87,75.69
2017-01-28,59,59,False,0.59,34.809999999999995
2017-01-29,65,65,False,0.65,42.25
2017-01-30,85,85,False,0.85,72.25
2017-01-31,88,88,False,0.88,77.44
2017-02-01,95,95,False,0.95,90.25
2017-02-02,90,90,False,0.9,81.0
2017-02-03,83,83,False,0.83,68.89
2017-02-04,65,65,False,0.65,42.25
2017-02-05,62,62,False,0.62,38.44
2017-02-06,88,88,False,0.88,77.44
2017-02-07,100,100,False,1.0,100.0
2017-02-08,93,93,False,0.93,86.49000000000001
2017-02-09,98,98,False,0.98,96.03999999999999
2017-02-10,83,83,False,0.83,68.89
2017-02-11,62,62,False,0.62,38.44
2017-02-12,74,74,False,0.74,54.76
2017-02-13,78,78,False,0.78,60.84
2017-02-14,92,92,False,0.92,84.64
2017-02-15,94,94,False,0.94,88.36
2017-02-16,99,99,False,0.99,98.01
2017-02-17,76,76,False,0.76,57.76
2017-02-18,56,56,False,0.56,31.360000000000003
2017-02-19,56,56,False,0.56,31.360000000000003
2017-02-20,80,80,False,0.8,64.0
2017-02-21,86,86,False,0.86,73.96
2017-02-22,96,96,False,0.96,92.16
2017-02-23,94,94,False,0.94,88.36
2017-02-24,83,83,False,0.83,68.89
2017-02-25,58,58,False,0.58,33.64
2017-02-26,64,64,False,0.64,40.96
2017-02-27,92,92,False,0.92,84.64
2017-02-28,91,91,False,0.91,82.81
2017-03-01,92,92,False,0.92,84.64
2017-03-02,95,95,False,0.95,90.25
2017-03-03,82,82,False,0.82,67.24
2017-03-04,59,59,False,0.59,34.809999999999995
2017-03-05,65,65,False,0.65,42.25
2017-03-06,86,86,False,0.86,73.96
2017-03-07,99,99,False,0.99,98.01
2017-03-08,94,94,False,0.94,88.36
2017-03-09,98,98,False,0.98,96.03999999999999
2017-03-10,81,81,False,0.81,65.61
2017-03-11,53,53,False,0.53,28.09
2017-03-12,54,54,False,0.54,29.160000000000004
2017-03-13,84,84,False,0.84,70.56
2017-03-14,77,77,False,0.77,59.29
2017-03-15,78,78,False,0.78,60.84
2017-03-16,78,78,False,0.78,60.84
2017-03-17,69,69,False,0.69,47.61
2017-03-18,49,49,False,0.49,24.009999999999998
2017-03-19,57,57,False,0.57,32.489999999999995
2017-03-20,87,87,False,0.87,75.69
2017-03-21,80,80,False,0.8,64.0
2017-03-22,84,84,False,0.84,70.56
2017-03-23,88,88,False,0.88,77.44
2017-03-24,68,68,False,0.68,46.24
2017-03-25,61,61,False,0.61,37.21
2017-03-26,63,63,False,0.63,39.69
2017-03-27,100,100,False,1.0,100.0
2017-03-28,80,80,False,0.8,64.0
2017-03-29,82,82,False,0.82,67.24
2017-03-30,91,91,False,0.91,82.81
2017-03-31,72,72,False,0.72,51.839999999999996
2017-04-01,58,58,False,0.58,33.64
2017-04-02,57,57,False,0.57,32.489999999999995
2017-04-03,85,85,False,0.85,72.25
2017-04-04,93,93,False,0.93,86.49000000000001
2017-04-05,90,90,False,0.9,81.0
2017-04-06,91,91,False,0.91,82.81
2017-04-07,71,71,False,0.71,50.41
2017-04-08,58,58,False,0.58,33.64
2017-04-09,66,66,False,0.66,43.56
2017-04-10,92,92,False,0.92,84.64
2017-04-11,92,92,False,0.92,84.64
2017-04-12,91,91,False,0.91,82.81
2017-04-13,86,86,False,0.86,73.96
2017-04-14,67,67,False,0.67,44.89
2017-04-15,53,53,False,0.53,28.09
2017-04-16,48,48,False,0.48,23.04
2017-04-17,75,75,False,0.75,56.25
2017-04-18,86,86,False,0.86,73.96
2017-04-19,85,85,False,0.85,72.25
2017-04-20,89,89,False,0.89,79.21000000000001
2017-04-21,70,70,False,0.7,49.0
2017-04-22,50,50,False,0.5,25.0
2017-04-23,66,66,False,0.66,43.56
2017-04-24,99,99,False,0.99,98.01
2017-04-25,100,100,False,1.0,100.0
2017-04-26,88,88,False,0.88,77.44
2017-04-27,95,95,False,0.95,90.25
2017-04-28,75,75,False,0.75,56.25
2017-04-29,55,55,False,0.55,30.250000000000004
2017-04-30,60,60,False,0.6,36.0
2017-05-01,95,95,False,0.95,90.25
2017-05-02,98,98,False,0.98,96.03999999999999
2017-05-03,100,100,False,1.0,100.0
2017-05-04,94,94,False,0.94,88.36
2017-05-05,89,89,False,0.89,79.21000000000001
2017-05-06,59,59,False,0.59,34.809999999999995
2017-05-07,68,68,False,0.68,46.24
2017-05-08,92,92,False,0.92,84.64
2017-05-09,93,93,False,0.93,86.49000000000001
2017-05-10,95,95,False,0.95,90.25
2017-05-11,88,88,False,0.88,77.44
2017-05-12,88,88,False,0.88,77.44
2017-05-13,55,55,False,0.55,30.250000000000004
2017-05-14,50,50,False,0.5,25.0
2017-05-15,78,78,False,0.78,60.84
2017-05-16,84,84,False,0.84,70.56
2017-05-17,84,84,False,0.84,70.56
2017-05-18,80,80,False,0.8,64.0
2017-05-19,66,66,False,0.66,43.56
2017-05-20,48,48,False,0.48,23.04
2017-05-21,56,56,False,0.56,31.360000000000003
2017-05-22,84,84,False,0.84,70.56
2017-05-23,78,78,False,0.78,60.84
2017-05-24,77,77,False,0.77,59.29
2017-05-25,81,81,False,0.81,65.61
2017-05-26,69,69,False,0.69,47.61
2017-05-27,47,47,False,0.47,22.09
2017-05-28,47,47,False,0.47,22.09
2017-05-29,65,65,False,0.65,42.25
2017-05-30,77,77,False,0.77,59.29
2017-05-31,81,81,False,0.81,65.61
2017-06-01,90,90,False,0.9,81.0
2017-06-02,75,75,False,0.75,56.25
2017-06-03,65,65,False,0.65,42.25
2017-06-04,66,66,False,0.66,43.56
2017-06-05,90,90,False,0.9,81.0
2017-06-06,97,97,False,0.97,94.09
2017-06-07,100,100,False,1.0,100.0
2017-06-08,86,86,False,0.86,73.96
2017-06-09,66,66,False,0.66,43.56
2017-06-10,55,55,False,0.55,30.250000000000004
2017-06-11,57,57,False,0.57,32.489999999999995
2017-06-12,78,78,False,0.78,60.84
2017-06-13,81,81,False,0.81,65.61
2017-06-14,85,85,False,0.85,72.25
2017-06-15,81,81,False,0.81,65.61
2017-06-16,84,84,False,0.84,70.56
2017-06-17,63,63,False,0.63,39.69
2017-06-18,62,62,False,0.62,38.44
2017-06-19,90,90,False,0.9,81.0
2017-06-20,91,91,False,0.91,82.81
2017-06-21,87,87,False,0.87,75.69
2017-06-22,81,81,False,0.81,65.61
2017-06-23,86,86,False,0.86,73.96
2017-06-24,58,58,False,0.58,33.64
2017-06-25,59,59,False,0.59,34.809999999999995
2017-06-26,76,76,False,0.76,57.76
2017-06-27,86,86,False,0.86,73.96
2017-06-28,86,86,False,0.86,73.96
2017-06-29,78,78,False,0.78,60.84
2017-06-30,74,74,False,0.74,54.76
2017-07-01,50,50,False,0.5,25.0
2017-07-02,80,80,False,0.8,64.0
2017-07-03,70,70,False,0.7,49.0
2017-07-04,68,68,False,0.68,46.24
2017-07-05,89,89,False,0.89,79.21000000000001
2017-07-06,89,89,False,0.89,79.21000000000001
2017-07-07,85,85,False,0.85,72.25
2017-07-08,66,66,False,0.66,43.56
2017-07-09,62,62,False,0.62,38.44
2017-07-10,89,89,False,0.89,79.21000000000001
2017-07-11,97,97,False,0.97,94.09
2017-07-12,93,93,False,0.93,86.49000000000001
2017-07-13,93,93,False,0.93,86.49000000000001
2017-07-14,83,83,False,0.83,68.89
2017-07-15,59,59,False,0.59,34.809999999999995
2017-07-16,56,56,False,0.56,31.360000000000003
2017-07-17,83,83,False,0.83,68.89
2017-07-18,90,90,False,0.9,81.0
2017-07-19,100,100,False,1.0,100.0
2017-07-20,99,99,False,0.99,98.01
2017-07-21,80,80,False,0.8,64.0
2017-07-22,58,58,False,0.58,33.64
2017-07-23,64,64,False,0.64,40.96
2017-07-24,85,85,False,0.85,72.25
2017-07-25,98,98,False,0.98,96.03999999999999
2017-07-26,90,90,False,0.9,81.0
2017-07-27,85,85,False,0.85,72.25
2017-07-28,99,99,False,0.99,98.01
2017-07-29,65,65,False,0.65,42.25
2017-07-30,66,66,False,0.66,43.56
2017-07-31,78,78,False,0.78,60.84
2017-08-01,96,96,False,0.96,92.16
2017-08-02,91,91,False,0.91,82.81
2017-08-03,96,96,False,0.96,92.16
2017-08-04,79,79,False,0.79,62.410000000000004
2017-08-05,70,70,False,0.7,49.0
2017-08-06,64,64,False,0.64,40.96
2017-08-07,95,95,False,0.95,90.25
2017-08-08,94,94,False,0.94,88.36
2017-08-09,93,93,False,0.93,86.49000000000001
2017-08-10,89,89,False,0.89,79.21000000000001
2017-08-11,86,86,False,0.86,73.96
2017-08-12,60,60,False,0.6,36.0
2017-08-13,66,66,False,0.66,43.56
2017-08-14,79,79,False,0.79,62.410000000000004
2017-08-15,86,86,False,0.86,73.96
2017-08-16,83,83,False,0.83,68.89
2017-08-17,83,83,False,0.83,68.89
2017-08-18,73,73,False,0.73,53.29
2017-08-19,56,56,False,0.56,31.360000000000003
2017-08-20,56,56,False,0.56,31.360000000000003
2017-08-21,76,76,False,0.76,57.76
2017-08-22,89,89,False,0.89,79.21000000000001
2017-08-23,91,91,False,0.91,82.81
2017-08-24,94,94,False,0.94,88.36
2017-08-25,76,76,False,0.76,57.76
2017-08-26,61,61,False,0.61,37.21
2017-08-27,52,52,False,0.52,27.04
2017-08-28,82,82,False,0.82,67.24
2017-08-29,91,91,False,0.91,82.81
2017-08-30,100,100,False,1.0,100.0
2017-08-31,95,95,False,0.95,90.25
2017-09-01,70,70,False,0.7,49.0
2017-09-02,47,47,False,0.47,22.09
2017-09-03,52,52,False,0.52,27.04
2017-09-04,63,63,False,0.63,39.69
2017-09-05,76,76,False,0.76,57.76
2017-09-06,79,79,False,0.79,62.410000000000004
2017-09-07,80,80,False,0.8,64.0
2017-09-08,65,65,False,0.65,42.25
2017-09-09,42,42,False,0.42,17.64
2017-09-10,53,53,False,0.53,28.09
2017-09-11,79,79,False,0.79,62.410000000000004
2017-09-12,90,90,False,0.9,81.0
2017-09-13,91,91,False,0.91,82.81
2017-09-14,93,93,False,0.93,86.49000000000001
2017-09-15,80,80,False,0.8,64.0
2017-09-16,53,53,False,0.53,28.09
2017-09-17,68,68,False,0.68,46.24
2017-09-18,84,84,False,0.84,70.56
2017-09-19,100,100,False,1.0,100.0
2017-09-20,86,86,False,0.86,73.96
2017-09-21,95,95,False,0.95,90.25
2017-09-22,77,77,False,0.77,59.29
2017-09-23,55,55,False,0.55,30.250000000000004
2017-09-24,60,60,False,0.6,36.0
2017-09-25,94,94,False,0.94,88.36
2017-09-26,91,91,False,0.91,82.81
2017-09-27,95,95,False,0.95,90.25
2017-09-28,92,92,False,0.92,84.64
2017-09-29,79,79,False,0.79,62.410000000000004
2017-09-30,58,58,False,0.58,33.64
2017-10-01,61,61,False,0.61,37.21
2017-10-02,77,77,False,0.77,59.29
2017-10-03,87,87,False,0.87,75.69
2017-10-04,76,76,False,0.76,57.76
2017-10-05,82,82,False,0.82,67.24
2017-10-06,63,63,False,0.63,39.69
2017-10-07,46,46,False,0.46,21.16
2017-10-08,65,65,False,0.65,42.25
2017-10-09,75,75,False,0.75,56.25
2017-10-10,87,87,False,0.87,75.69
2017-10-11,85,85,False,0.85,72.25
2017-10-12,89,89,False,0.89,79.21000000000001
2017-10-13,75,75,False,0.75,56.25
2017-10-14,53,53,False,0.53,28.09
2017-10-15,60,60,False,0.6,36.0
2017-10-16,90,90,False,0.9,81.0
2017-10-17,90,90,False,0.9,81.0
2017-10-18,83,83,False,0.83,68.89
2017-10-19,84,84,False,0.84,70.56
2017-10-20,67,67,False,0.67,44.89
2017-10-21,52,52,False,0.52,27.04
2017-10-22,65,65,False,0.65,42.25
2017-10-23,85,85,False,0.85,72.25
2017-10-24,87,87,False,0.87,75.69
2017-10-25,95,95,False,0.95,90.25
2017-10-26,85,85,False,0.85,72.25
2017-10-27,74,74,False,0.74,54.76
2017-10-28,46,46,False,0.46,21.16
2017-10-29,61,61,False,0.61,37.21
2017-10-30,100,100,False,1.0,100.0
2017-10-31,84,84,False,0.84,70.56
2017-11-01,83,83,False,0.83,68.89
2017-11-02,100,100,False,1.0,100.0
2017-11-03,72,72,False,0.72,51.839999999999996
2017-11-04,50,50,False,0.5,25.0
2017-11-05,53,53,False,0.53,28.09
2017-11-06,78,78,False,0.78,60.84
2017-11-07,85,85,False,0.85,72.25
2017-11-08,77,77,False,0.77,59.29
2017-11-09,83,83,False,0.83,68.89
2017-11-10,67,67,False,0.67,44.89
2017-11-11,47,47,False,0.47,22.09
2017-11-12,64,64,False,0.64,40.96
2017-11-13,80,80,False,0.8,64.0
2017-11-14,95,95,False,0.95,90.25
2017-11-15,84,84,False,0.84,70.56
2017-11-16,84,84,False,0.84,70.56
2017-11-17,70,70,False,0.7,49.0
2017-11-18,50,50,False,0.5,25.0
2017-11-19,57,57,False,0.57,32.489999999999995
2017-11-20,76,76,False,0.76,57.76
2017-11-21,66,66,False,0.66,43.56
2017-11-22,70,70,False,0.7,49.0
2017-11-23,38,38,False,0.38,14.44
2017-11-24,38,38,False,0.38,14.44
2017-11-25,50,50,False,0.5,25.0
2017-11-26,61,61,False,0.61,37.21
2017-11-27,83,83,False,0.83,68.89
2017-11-28,92,92,False,0.92,84.64
2017-11-29,92,92,False,0.92,84.64
2017-11-30,80,80,False,0.8,64.0
2017-12-01,82,82,False,0.82,67.24
2017-12-02,60,60,False,0.6,36.0
2017-12-03,63,63,False,0.63,39.69
2017-12-04,96,96,False,0.96,92.16
2017-12-05,95,95,False,0.95,90.25
2017-12-06,99,99,False,0.99,98.01
2017-12-07,100,100,False,1.0,100.0
2017-12-08,81,81,False,0.81,65.61
2017-12-09,59,59,False,0.59,34.809999999999995
2017-12-10,65,65,False,0.65,42.25
2017-12-11,93,93,False,0.93,86.49000000000001
2017-12-12,86,86,False,0.86,73.96
2017-12-13,96,96,False,0.96,92.16
2017-12-14,79,79,False,0.79,62.410000000000004
2017-12-15,76,76,False,0.76,57.76
2017-12-16,50,50,False,0.5,25.0
2017-12-17,51,51,False,0.51,26.01
2017-12-18,72,72,False,0.72,51.839999999999996
2017-12-19,72,72,False,0.72,51.839999999999996
2017-12-20,72,72,False,0.72,51.839999999999996
2017-12-21,70,70,False,0.7,49.0
2017-12-22,57,57,False,0.57,32.489999999999995
2017-12-23,41,41,False,0.41,16.81
2017-12-24,51,51,False,0.51,26.01
2017-12-25,42,42,False,0.42,17.64
2017-12-26,41,41,False,0.41,16.81
2017-12-27,63,63,False,0.63,39.69
2017-12-28,66,66,False,0.66,43.56
2017-12-29,59,59,False,0.59,34.809999999999995
2017-12-30,44,44,False,0.44,19.36
2017-12-31,39,39,False,0.39,15.21
2018-01-01,46,46,False,0.46,21.16
2018-01-02,58,58,False,0.58,33.64
2018-01-03,74,74,False,0.74,54.76
2018-01-04,63,63,False,0.63,39.69
2018-01-05,65,65,False,0.65,42.25
2018-01-06,46,46,False,0.46,21.16
2018-01-07,44,44,False,0.44,19.36
2018-01-08,57,57,False,0.57,32.489999999999995
2018-01-09,61,61,False,0.61,37.21
2018-01-10,71,71,False,0.71,50.41
2018-01-11,78,78,False,0.78,60.84
2018-01-12,63,63,False,0.63,39.69
2018-01-13,53,53,False,0.53,28.09
2018-01-14,46,46,False,0.46,21.16
2018-01-15,59,59,False,0.59,34.809999999999995
2018-01-16,67,67,False,0.67,44.89
2018-01-17,73,73,False,0.73,53.29
2018-01-18,76,76,False,0.76,57.76
2018-01-19,74,74,False,0.74,54.76
2018-01-20,47,47,False,0.47,22.09
2018-01-21,53,53,False,0.53,28.09
2018-01-22,78,78,False,0.78,60.84
2018-01-23,87,87,False,0.87,75.69
2018-01-24,95,95,False,0.95,90.25
2018-01-25,100,100,False,1.0,100.0
2018-01-26,81,81,False,0.81,65.61
2018-01-27,57,57,False,0.57,32.489999999999995
2018-01-28,62,62,False,0.62,38.44
2018-01-29,80,80,False,0.8,64.0
2018-01-30,92,92,False,0.92,84.64
2018-01-31,82,82,False,0.82,67.24
2018-02-01,88,88,False,0.88,77.44
2018-02-02,78,78,False,0.78,60.84
2018-02-03,65,65,False,0.65,42.25
2018-02-04,59,59,False,0.59,34.809999999999995
2018-02-05,83,83,False,0.83,68.89
2018-02-06,100,100,False,1.0,100.0
2018-02-07,94,94,False,0.94,88.36
2018-02-08,96,96,False,0.96,92.16
2018-02-09,84,84,False,0.84,70.56
2018-02-10,58,58,False,0.58,33.64
2018-02-11,59,59,False,0.59,34.809999999999995
2018-02-12,93,93,False,0.93,86.49000000000001
2018-02-13,88,88,False,0.88,77.44
2018-02-14,82,82,False,0.82,67.24
2018-02-15,76,76,False,0.76,57.76
2018-02-16,72,72,False,0.72,51.839999999999996
2018-02-17,55,55,False,0.55,30.250000000000004
2018-02-18,61,61,False,0.61,37.21
2018-02-19,80,80,False,0.8,64.0
2018-02-20,89,89,False,0.89,79.21000000000001
2018-02-21,94,94,False,0.94,88.36
2018-02-22,93,93,False,0.93,86.49000000000001
2018-02-23,79,79,False,0.79,62.410000000000004
2018-02-24,64,64,False,0.64,40.96
2018-02-25,56,56,False,0.56,31.360000000000003
2018-02-26,88,88,False,0.88,77.44
2018-02-27,85,85,False,0.85,72.25
2018-02-28,100,100,False,1.0,100.0
2018-03-01,94,94,False,0.94,88.36
2018-03-02,90,90,False,0.9,81.0
2018-03-03,73,73,False,0.73,53.29
2018-03-04,65,65,False,0.65,42.25
