date,loan_unscaled,loan_monthly,isPartial,scale,loan
2016-05-01,67,73.0,False,0.73,48.91
2016-05-02,96,73.0,,0.73,70.08
2016-05-03,96,73.0,,0.73,70.08
2016-05-04,88,73.0,,0.73,64.24
2016-05-05,92,73.0,,0.73,67.16
2016-05-06,87,73.0,,0.73,63.51
2016-05-07,68,73.0,,0.73,49.64
2016-05-08,62,73.0,,0.73,45.26
2016-05-09,96,73.0,,0.73,70.08
2016-05-10,100,73.0,,0.73,73.0
2016-05-11,98,73.0,,0.73,71.53999999999999
2016-05-12,95,73.0,,0.73,69.35
2016-05-13,91,73.0,,0.73,66.42999999999999
2016-05-14,70,73.0,,0.73,51.1
2016-05-15,69,73.0,,0.73,50.37
2016-05-16,95,73.0,,0.73,69.35
2016-05-17,99,73.0,,0.73,72.27
2016-05-18,97,73.0,,0.73,70.81
2016-05-19,91,73.0,,0.73,66.42999999999999
2016-05-20,94,73.0,,0.73,68.62
2016-05-21,77,73.0,,0.73,56.21
2016-05-22,69,73.0,,0.73,50.37
2016-05-23,95,73.0,,0.73,69.35
2016-05-24,95,73.0,,0.73,69.35
2016-05-25,94,73.0,,0.73,68.62
2016-05-26,90,73.0,,0.73,65.7
2016-05-27,86,73.0,,0.73,62.78
2016-05-28,70,73.0,,0.73,51.1
2016-05-29,58,73.0,,0.73,42.339999999999996
2016-05-30,64,73.0,,0.73,46.72
2016-05-31,91,73.0,,0.73,66.42999999999999
2016-06-01,93,77.0,False,0.77,71.61
2016-06-02,86,77.0,,0.77,66.22
2016-06-03,82,77.0,,0.77,63.14
2016-06-04,68,77.0,,0.77,52.36
2016-06-05,60,77.0,,0.77,46.2
2016-06-06,87,77.0,,0.77,66.99
2016-06-07,88,77.0,,0.77,67.76
2016-06-08,87,77.0,,0.77,66.99
2016-06-09,84,77.0,,0.77,64.68
2016-06-10,82,77.0,,0.77,63.14
2016-06-11,64,77.0,,0.77,49.28
2016-06-12,54,77.0,,0.77,41.58
2016-06-13,82,77.0,,0.77,63.14
2016-06-14,84,77.0,,0.77,64.68
2016-06-15,93,77.0,,0.77,71.61
2016-06-16,88,77.0,,0.77,67.76
2016-06-17,83,77.0,,0.77,63.910000000000004
2016-06-18,70,77.0,,0.77,53.9
2016-06-19,56,77.0,,0.77,43.120000000000005
2016-06-20,89,77.0,,0.77,68.53
2016-06-21,91,77.0,,0.77,70.07000000000001
2016-06-22,90,77.0,,0.77,69.3
2016-06-23,88,77.0,,0.77,67.76
2016-06-24,83,77.0,,0.77,63.910000000000004
2016-06-25,72,77.0,,0.77,55.44
2016-06-26,63,77.0,,0.77,48.51
2016-06-27,93,77.0,,0.77,71.61
2016-06-28,100,77.0,,0.77,77.0
2016-06-29,95,77.0,,0.77,73.15
2016-06-30,91,77.0,,0.77,70.07000000000001
2016-07-01,91,77.0,False,0.77,70.07000000000001
2016-07-02,69,77.0,,0.77,53.13
2016-07-03,52,77.0,,0.77,40.04
2016-07-04,57,77.0,,0.77,43.89
2016-07-05,98,77.0,,0.77,75.46000000000001
2016-07-06,100,77.0,,0.77,77.0
2016-07-07,95,77.0,,0.77,73.15
2016-07-08,91,77.0,,0.77,70.07000000000001
2016-07-09,67,77.0,,0.77,51.59
2016-07-10,61,77.0,,0.77,46.97
2016-07-11,93,77.0,,0.77,71.61
2016-07-12,95,77.0,,0.77,73.15
2016-07-13,95,77.0,,0.77,73.15
2016-07-14,90,77.0,,0.77,69.3
2016-07-15,92,77.0,,0.77,70.84
2016-07-16,73,77.0,,0.77,56.21
2016-07-17,61,77.0,,0.77,46.97
2016-07-18,93,77.0,,0.77,71.61
2016-07-19,92,77.0,,0.77,70.84
2016-07-20,90,77.0,,0.77,69.3
2016-07-21,91,77.0,,0.77,70.07000000000001
2016-07-22,89,77.0,,0.77,68.53
2016-07-23,72,77.0,,0.77,55.44
2016-07-24,64,77.0,,0.77,49.28
2016-07-25,93,77.0,,0.77,71.61
2016-07-26,91,77.0,,0.77,70.07000000000001
2016-07-27,91,77.0,,0.77,70.07000000000001
2016-07-28,93,77.0,,0.77,71.61
2016-07-29,93,77.0,,0.77,71.61
2016-07-30,72,77.0,,0.77,55.44
2016-07-31,65,77.0,,0.77,50.050000000000004
2016-08-01,100,77.0,False,0.77,77.0
2016-08-02,99,77.0,,0.77,76.23
2016-08-03,98,77.0,,0.77,75.46000000000001
2016-08-04,93,77.0,,0.77,71.61
2016-08-05,94,77.0,,0.77,72.38
2016-08-06,71,77.0,,0.77,54.67
2016-08-07,62,77.0,,0.77,47.74
2016-08-08,90,77.0,,0.77,69.3
2016-08-09,93,77.0,,0.77,71.61
2016-08-10,93,77.0,,0.77,71.61
2016-08-11,92,77.0,,0.77,70.84
2016-08-12,85,77.0,,0.77,65.45
2016-08-13,72,77.0,,0.77,55.44
2016-08-14,62,77.0,,0.77,47.74
2016-08-15,100,77.0,,0.77,77.0
2016-08-16,97,77.0,,0.77,74.69
2016-08-17,94,77.0,,0.77,72.38
2016-08-18,91,77.0,,0.77,70.07000000000001
2016-08-19,86,77.0,,0.77,66.22
2016-08-20,71,77.0,,0.77,54.67
2016-08-21,61,77.0,,0.77,46.97
2016-08-22,91,77.0,,0.77,70.07000000000001
2016-08-23,97,77.0,,0.77,74.69
2016-08-24,89,77.0,,0.77,68.53
2016-08-25,91,77.0,,0.77,70.07000000000001
2016-08-26,90,77.0,,0.77,69.3
2016-08-27,72,77.0,,0.77,55.44
2016-08-28,61,77.0,,0.77,46.97
2016-08-29,93,77.0,,0.77,71.61
2016-08-30,92,77.0,,0.77,70.84
2016-08-31,87,77.0,,0.77,66.99
2016-09-01,94,69.0,False,0.69,64.86
2016-09-02,85,69.0,,0.69,58.65
2016-09-03,70,69.0,,0.69,48.3
2016-09-04,62,69.0,,0.69,42.779999999999994
2016-09-05,64,69.0,,0.69,44.16
2016-09-06,100,69.0,,0.69,69.0
2016-09-07,100,69.0,,0.69,69.0
2016-09-08,97,69.0,,0.69,66.92999999999999
2016-09-09,95,69.0,,0.69,65.55
2016-09-10,65,69.0,,0.69,44.849999999999994
2016-09-11,59,69.0,,0.69,40.709999999999994
2016-09-12,91,69.0,,0.69,62.78999999999999
2016-09-13,98,69.0,,0.69,67.61999999999999
2016-09-14,92,69.0,,0.69,63.48
2016-09-15,93,69.0,,0.69,64.17
2016-09-16,93,69.0,,0.69,64.17
2016-09-17,73,69.0,,0.69,50.37
2016-09-18,62,69.0,,0.69,42.779999999999994
2016-09-19,89,69.0,,0.69,61.41
2016-09-20,93,69.0,,0.69,64.17
2016-09-21,89,69.0,,0.69,61.41
2016-09-22,90,69.0,,0.69,62.099999999999994
2016-09-23,86,69.0,,0.69,59.339999999999996
2016-09-24,72,69.0,,0.69,49.67999999999999
2016-09-25,62,69.0,,0.69,42.779999999999994
2016-09-26,93,69.0,,0.69,64.17
2016-09-27,91,69.0,,0.69,62.78999999999999
2016-09-28,92,69.0,,0.69,63.48
2016-09-29,90,69.0,,0.69,62.099999999999994
2016-09-30,87,69.0,,0.69,60.029999999999994
2016-10-01,69,67.0,False,0.67,46.230000000000004
2016-10-02,65,67.0,,0.67,43.550000000000004
2016-10-03,96,67.0,,0.67,64.32000000000001
2016-10-04,92,67.0,,0.67,61.64
2016-10-05,97,67.0,,0.67,64.99000000000001
2016-10-06,81,67.0,,0.67,54.27
2016-10-07,83,67.0,,0.67,55.61000000000001
2016-10-08,70,67.0,,0.67,46.900000000000006
2016-10-09,57,67.0,,0.67,38.190000000000005
2016-10-10,86,67.0,,0.67,57.620000000000005
2016-10-11,93,67.0,,0.67,62.31
2016-10-12,89,67.0,,0.67,59.63
2016-10-13,87,67.0,,0.67,58.290000000000006
2016-10-14,92,67.0,,0.67,61.64
2016-10-15,70,67.0,,0.67,46.900000000000006
2016-10-16,61,67.0,,0.67,40.870000000000005
2016-10-17,98,67.0,,0.67,65.66000000000001
2016-10-18,100,67.0,,0.67,67.0
2016-10-19,90,67.0,,0.67,60.300000000000004
2016-10-20,87,67.0,,0.67,58.290000000000006
2016-10-21,83,67.0,,0.67,55.61000000000001
2016-10-22,69,67.0,,0.67,46.230000000000004
2016-10-23,64,67.0,,0.67,42.88
2016-10-24,93,67.0,,0.67,62.31
2016-10-25,100,67.0,,0.67,67.0
2016-10-26,94,67.0,,0.67,62.980000000000004
2016-10-27,88,67.0,,0.67,58.96
2016-10-28,85,67.0,,0.67,56.95
2016-10-29,67,67.0,,0.67,44.89
2016-10-30,55,67.0,,0.67,36.85
2016-10-31,86,67.0,,0.67,57.620000000000005
2016-11-01,92,68.0,False,0.68,62.56
2016-11-02,91,68.0,,0.68,61.88
2016-11-03,83,68.0,,0.68,56.440000000000005
2016-11-04,85,68.0,,0.68,57.800000000000004
2016-11-05,65,68.0,,0.68,44.2
2016-11-06,62,68.0,,0.68,42.160000000000004
2016-11-07,88,68.0,,0.68,59.84
2016-11-08,85,68.0,,0.68,57.800000000000004
2016-11-09,61,68.0,,0.68,41.480000000000004
2016-11-10,85,68.0,,0.68,57.800000000000004
2016-11-11,76,68.0,,0.68,51.68000000000001
2016-11-12,68,68.0,,0.68,46.24
2016-11-13,65,68.0,,0.68,44.2
2016-11-14,95,68.0,,0.68,64.60000000000001
2016-11-15,100,68.0,,0.68,68.0
2016-11-16,93,68.0,,0.68,63.24
2016-11-17,89,68.0,,0.68,60.52
2016-11-18,93,68.0,,0.68,63.24
2016-11-19,74,68.0,,0.68,50.32
2016-11-20,64,68.0,,0.68,43.52
2016-11-21,92,68.0,,0.68,62.56
2016-11-22,90,68.0,,0.68,61.2
2016-11-23,82,68.0,,0.68,55.760000000000005
2016-11-24,47,68.0,,0.68,31.96
2016-11-25,65,68.0,,0.68,44.2
2016-11-26,62,68.0,,0.68,42.160000000000004
2016-11-27,58,68.0,,0.68,39.440000000000005
2016-11-28,91,68.0,,0.68,61.88
2016-11-29,89,68.0,,0.68,60.52
2016-11-30,98,68.0,,0.68,66.64
2016-12-01,100,68.0,False,0.68,68.0
2016-12-02,90,68.0,,0.68,61.2
2016-12-03,76,68.0,,0.68,51.68000000000001
2016-12-04,64,68.0,,0.68,43.52
2016-12-05,93,68.0,,0.68,63.24
2016-12-06,97,68.0,,0.68,65.96000000000001
2016-12-07,89,68.0,,0.68,60.52
2016-12-08,88,68.0,,0.68,59.84
2016-12-09,85,68.0,,0.68,57.800000000000004
2016-12-10,66,68.0,,0.68,44.88
2016-12-11,58,68.0,,0.68,39.440000000000005
2016-12-12,88,68.0,,0.68,59.84
2016-12-13,92,68.0,,0.68,62.56
2016-12-14,88,68.0,,0.68,59.84
2016-12-15,90,68.0,,0.68,61.2
2016-12-16,84,68.0,,0.68,57.120000000000005
2016-12-17,64,68.0,,0.68,43.52
2016-12-18,55,68.0,,0.68,37.400000000000006
2016-12-19,86,68.0,,0.68,58.480000000000004
2016-12-20,91,68.0,,0.68,61.88
2016-12-21,90,68.0,,0.68,61.2
2016-12-22,84,68.0,,0.68,57.120000000000005
2016-12-23,74,68.0,,0.68,50.32
2016-12-24,50,68.0,,0.68,34.0
2016-12-25,38,68.0,,0.68,25.840000000000003
2016-12-26,61,68.0,,0.68,41.480000000000004
2016-12-27,89,68.0,,0.68,60.52
2016-12-28,94,68.0,,0.68,63.92
2016-12-29,88,68.0,,0.68,59.84
2016-12-30,91,68.0,,0.68,61.88
2016-12-31,67,68.0,,0.68,45.56
2017-01-01,52,77.0,False,0.77,40.04
2017-01-02,75,77.0,,0.77,57.75
2017-01-03,94,77.0,,0.77,72.38
2017-01-04,98,77.0,,0.77,75.46000000000001
2017-01-05,89,77.0,,0.77,68.53
2017-01-06,83,77.0,,0.77,63.910000000000004
2017-01-07,73,77.0,,0.77,56.21
2017-01-08,63,77.0,,0.77,48.51
2017-01-09,87,77.0,,0.77,66.99
2017-01-10,93,77.0,,0.77,71.61
2017-01-11,89,77.0,,0.77,68.53
2017-01-12,92,77.0,,0.77,70.84
2017-01-13,89,77.0,,0.77,68.53
2017-01-14,76,77.0,,0.77,58.52
2017-01-15,63,77.0,,0.77,48.51
2017-01-16,86,77.0,,0.77,66.22
2017-01-17,96,77.0,,0.77,73.92
2017-01-18,100,77.0,,0.77,77.0
2017-01-19,96,77.0,,0.77,73.92
2017-01-20,90,77.0,,0.77,69.3
2017-01-21,89,77.0,,0.77,68.53
2017-01-22,74,77.0,,0.77,56.980000000000004
2017-01-23,95,77.0,,0.77,73.15
2017-01-24,98,77.0,,0.77,75.46000000000001
2017-01-25,93,77.0,,0.77,71.61
2017-01-26,91,77.0,,0.77,70.07000000000001
2017-01-27,93,77.0,,0.77,71.61
2017-01-28,77,77.0,,0.77,59.29
2017-01-29,71,77.0,,0.77,54.67
2017-01-30,94,77.0,,0.77,72.38
2017-01-31,100,77.0,,0.77,77.0
2017-02-01,100,76.0,False,0.76,76.0
2017-02-02,100,76.0,,0.76,76.0
2017-02-03,93,76.0,,0.76,70.68
2017-02-04,82,76.0,,0.76,62.32
2017-02-05,71,76.0,,0.76,53.96
2017-02-06,89,76.0,,0.76,67.64
2017-02-07,95,76.0,,0.76,72.2
2017-02-08,93,76.0,,0.76,70.68
2017-02-09,86,76.0,,0.76,65.36
2017-02-10,88,76.0,,0.76,66.88
2017-02-11,75,76.0,,0.76,57.0
2017-02-12,68,76.0,,0.76,51.68
2017-02-13,85,76.0,,0.76,64.6
2017-02-14,86,76.0,,0.76,65.36
2017-02-15,94,76.0,,0.76,71.44
2017-02-16,92,76.0,,0.76,69.92
2017-02-17,87,76.0,,0.76,66.12
2017-02-18,72,76.0,,0.76,54.72
2017-02-19,69,76.0,,0.76,52.44
2017-02-20,87,76.0,,0.76,66.12
2017-02-21,98,76.0,,0.76,74.48
2017-02-22,95,76.0,,0.76,72.2
2017-02-23,87,76.0,,0.76,66.12
2017-02-24,86,76.0,,0.76,65.36
2017-02-25,76,76.0,,0.76,57.76
2017-02-26,69,76.0,,0.76,52.44
2017-02-27,96,76.0,,0.76,72.96000000000001
2017-02-28,97,76.0,,0.76,73.72
2017-03-01,87,75.0,False,0.75,65.25
2017-03-02,91,75.0,,0.75,68.25
2017-03-03,88,75.0,,0.75,66.0
2017-03-04,75,75.0,,0.75,56.25
2017-03-05,69,75.0,,0.75,51.75
2017-03-06,90,75.0,,0.75,67.5
2017-03-07,94,75.0,,0.75,70.5
2017-03-08,90,75.0,,0.75,67.5
2017-03-09,86,75.0,,0.75,64.5
2017-03-10,88,75.0,,0.75,66.0
2017-03-11,72,75.0,,0.75,54.0
2017-03-12,67,75.0,,0.75,50.25
2017-03-13,90,75.0,,0.75,67.5
2017-03-14,93,75.0,,0.75,69.75
2017-03-15,89,75.0,,0.75,66.75
2017-03-16,86,75.0,,0.75,64.5
2017-03-17,86,75.0,,0.75,64.5
2017-03-18,69,75.0,,0.75,51.75
2017-03-19,69,75.0,,0.75,51.75
2017-03-20,98,75.0,,0.75,73.5
2017-03-21,97,75.0,,0.75,72.75
2017-03-22,89,75.0,,0.75,66.75
2017-03-23,85,75.0,,0.75,63.75
2017-03-24,83,75.0,,0.75,62.25
2017-03-25,71,75.0,,0.75,53.25
2017-03-26,67,75.0,,0.75,50.25
2017-03-27,96,75.0,,0.75,72.0
2017-03-28,100,75.0,,0.75,75.0
2017-03-29,92,75.0,,0.75,69.0
2017-03-30,89,75.0,,0.75,66.75
2017-03-31,90,75.0,,0.75,67.5
2017-04-01,71,76.0,False,0.76,53.96
2017-04-02,63,76.0,,0.76,47.88
2017-04-03,94,76.0,,0.76,71.44
2017-04-04,97,76.0,,0.76,73.72
2017-04-05,91,76.0,,0.76,69.16
2017-04-06,91,76.0,,0.76,69.16
2017-04-07,86,76.0,,0.76,65.36
2017-04-08,74,76.0,,0.76,56.24
2017-04-09,71,76.0,,0.76,53.96
2017-04-10,97,76.0,,0.76,73.72
2017-04-11,97,76.0,,0.76,73.72
2017-04-12,95,76.0,,0.76,72.2
2017-04-13,89,76.0,,0.76,67.64
2017-04-14,83,76.0,,0.76,63.08
2017-04-15,70,76.0,,0.76,53.2
2017-04-16,59,76.0,,0.76,44.84
2017-04-17,100,76.0,,0.76,76.0
2017-04-18,100,76.0,,0.76,76.0
2017-04-19,90,76.0,,0.76,68.4
2017-04-20,93,76.0,,0.76,70.68
2017-04-21,89,76.0,,0.76,67.64
2017-04-22,72,76.0,,0.76,54.72
2017-04-23,64,76.0,,0.76,48.64
2017-04-24,96,76.0,,0.76,72.96000000000001
2017-04-25,96,76.0,,0.76,72.96000000000001
2017-04-26,93,76.0,,0.76,70.68
2017-04-27,90,76.0,,0.76,68.4
2017-04-28,86,76.0,,0.76,65.36
2017-04-29,71,76.0,,0.76,53.96
2017-04-30,67,76.0,,0.76,50.92
2017-05-01,95,81.0,False,0.81,76.95
2017-05-02,91,81.0,,0.81,73.71000000000001
2017-05-03,91,81.0,,0.81,73.71000000000001
2017-05-04,88,81.0,,0.81,71.28
2017-05-05,87,81.0,,0.81,70.47
2017-05-06,70,81.0,,0.81,56.7
2017-05-07,66,81.0,,0.81,53.46
2017-05-08,98,81.0,,0.81,79.38000000000001
2017-05-09,93,81.0,,0.81,75.33
2017-05-10,91,81.0,,0.81,73.71000000000001
2017-05-11,88,81.0,,0.81,71.28
2017-05-12,85,81.0,,0.81,68.85000000000001
2017-05-13,68,81.0,,0.81,55.080000000000005
2017-05-14,55,81.0,,0.81,44.550000000000004
2017-05-15,94,81.0,,0.81,76.14
2017-05-16,98,81.0,,0.81,79.38000000000001
2017-05-17,90,81.0,,0.81,72.9
2017-05-18,91,81.0,,0.81,73.71000000000001
2017-05-19,88,81.0,,0.81,71.28
2017-05-20,72,81.0,,0.81,58.32000000000001
2017-05-21,65,81.0,,0.81,52.650000000000006
2017-05-22,97,81.0,,0.81,78.57000000000001
2017-05-23,93,81.0,,0.81,75.33
2017-05-24,94,81.0,,0.81,76.14
2017-05-25,84,81.0,,0.81,68.04
2017-05-26,83,81.0,,0.81,67.23
2017-05-27,70,81.0,,0.81,56.7
2017-05-28,60,81.0,,0.81,48.6
2017-05-29,77,81.0,,0.81,62.370000000000005
2017-05-30,100,81.0,,0.81,81.0
2017-05-31,96,81.0,,0.81,77.76
2017-06-01,94,82.0,False,0.82,77.08
2017-06-02,87,82.0,,0.82,71.33999999999999
2017-06-03,74,82.0,,0.82,60.68
2017-06-04,67,82.0,,0.82,54.94
2017-06-05,98,82.0,,0.82,80.36
2017-06-06,96,82.0,,0.82,78.72
2017-06-07,95,82.0,,0.82,77.89999999999999
2017-06-08,88,82.0,,0.82,72.16
2017-06-09,92,82.0,,0.82,75.44
2017-06-10,71,82.0,,0.82,58.22
2017-06-11,64,82.0,,0.82,52.48
2017-06-12,97,82.0,,0.82,79.53999999999999
2017-06-13,90,82.0,,0.82,73.8
2017-06-14,91,82.0,,0.82,74.61999999999999
2017-06-15,91,82.0,,0.82,74.61999999999999
2017-06-16,90,82.0,,0.82,73.8
2017-06-17,70,82.0,,0.82,57.4
2017-06-18,61,82.0,,0.82,50.019999999999996
2017-06-19,98,82.0,,0.82,80.36
2017-06-20,96,82.0,,0.82,78.72
2017-06-21,95,82.0,,0.82,77.89999999999999
2017-06-22,89,82.0,,0.82,72.97999999999999
2017-06-23,91,82.0,,0.82,74.61999999999999
2017-06-24,74,82.0,,0.82,60.68
2017-06-25,66,82.0,,0.82,54.12
2017-06-26,99,82.0,,0.82,81.17999999999999
2017-06-27,100,82.0,,0.82,82.0
2017-06-28,96,82.0,,0.82,78.72
2017-06-29,92,82.0,,0.82,75.44
2017-06-30,89,82.0,,0.82,72.97999999999999
2017-07-01,64,86.0,False,0.86,55.04
2017-07-02,59,86.0,,0.86,50.74
2017-07-03,85,86.0,,0.86,73.1
2017-07-04,64,86.0,,0.86,55.04
2017-07-05,86,86.0,,0.86,73.96
2017-07-06,93,86.0,,0.86,79.98
2017-07-07,88,86.0,,0.86,75.67999999999999
2017-07-08,72,86.0,,0.86,61.92
2017-07-09,62,86.0,,0.86,53.32
2017-07-10,91,86.0,,0.86,78.26
2017-07-11,89,86.0,,0.86,76.53999999999999
2017-07-12,90,86.0,,0.86,77.4
2017-07-13,91,86.0,,0.86,78.26
2017-07-14,89,86.0,,0.86,76.53999999999999
2017-07-15,71,86.0,,0.86,61.06
2017-07-16,60,86.0,,0.86,51.6
2017-07-17,91,86.0,,0.86,78.26
2017-07-18,100,86.0,,0.86,86.0
2017-07-19,99,86.0,,0.86,85.14
2017-07-20,92,86.0,,0.86,79.12
2017-07-21,83,86.0,,0.86,71.38
2017-07-22,68,86.0,,0.86,58.48
2017-07-23,60,86.0,,0.86,51.6
2017-07-24,91,86.0,,0.86,78.26
2017-07-25,94,86.0,,0.86,80.84
2017-07-26,96,86.0,,0.86,82.56
2017-07-27,90,86.0,,0.86,77.4
2017-07-28,86,86.0,,0.86,73.96
2017-07-29,71,86.0,,0.86,61.06
2017-07-30,59,86.0,,0.86,50.74
2017-07-31,94,86.0,,0.86,80.84
2017-08-01,98,86.0,False,0.86,84.28
2017-08-02,100,86.0,,0.86,86.0
2017-08-03,94,86.0,,0.86,80.84
2017-08-04,97,86.0,,0.86,83.42
2017-08-05,74,86.0,,0.86,63.64
2017-08-06,65,86.0,,0.86,55.9
2017-08-07,91,86.0,,0.86,78.26
2017-08-08,99,86.0,,0.86,85.14
2017-08-09,95,86.0,,0.86,81.7
2017-08-10,95,86.0,,0.86,81.7
2017-08-11,87,86.0,,0.86,74.82
2017-08-12,71,86.0,,0.86,61.06
2017-08-13,62,86.0,,0.86,53.32
2017-08-14,93,86.0,,0.86,79.98
2017-08-15,97,86.0,,0.86,83.42
2017-08-16,95,86.0,,0.86,81.7
2017-08-17,92,86.0,,0.86,79.12
2017-08-18,85,86.0,,0.86,73.1
2017-08-19,72,86.0,,0.86,61.92
2017-08-20,53,86.0,,0.86,45.58
2017-08-21,79,86.0,,0.86,67.94
2017-08-22,94,86.0,,0.86,80.84
2017-08-23,89,86.0,,0.86,76.53999999999999
2017-08-24,88,86.0,,0.86,75.67999999999999
2017-08-25,85,86.0,,0.86,73.1
2017-08-26,62,86.0,,0.86,53.32
2017-08-27,52,86.0,,0.86,44.72
2017-08-28,83,86.0,,0.86,71.38
2017-08-29,87,86.0,,0.86,74.82
2017-08-30,84,86.0,,0.86,72.24
2017-08-31,85,86.0,,0.86,73.1
2017-09-01,91,73.0,False,0.73,66.42999999999999
2017-09-02,76,73.0,,0.73,55.48
2017-09-03,62,73.0,,0.73,45.26
2017-09-04,74,73.0,,0.73,54.019999999999996
2017-09-05,95,73.0,,0.73,69.35
2017-09-06,90,73.0,,0.73,65.7
2017-09-07,91,73.0,,0.73,66.42999999999999
2017-09-08,91,73.0,,0.73,66.42999999999999
2017-09-09,66,73.0,,0.73,48.18
2017-09-10,61,73.0,,0.73,44.53
2017-09-11,88,73.0,,0.73,64.24
2017-09-12,93,73.0,,0.73,67.89
2017-09-13,95,73.0,,0.73,69.35
2017-09-14,95,73.0,,0.73,69.35
2017-09-15,95,73.0,,0.73,69.35
2017-09-16,76,73.0,,0.73,55.48
2017-09-17,62,73.0,,0.73,45.26
2017-09-18,95,73.0,,0.73,69.35
2017-09-19,100,73.0,,0.73,73.0
2017-09-20,96,73.0,,0.73,70.08
2017-09-21,87,73.0,,0.73,63.51
2017-09-22,89,73.0,,0.73,64.97
2017-09-23,74,73.0,,0.73,54.019999999999996
2017-09-24,61,73.0,,0.73,44.53
2017-09-25,95,73.0,,0.73,69.35
2017-09-26,99,73.0,,0.73,72.27
2017-09-27,92,73.0,,0.73,67.16
2017-09-28,90,73.0,,0.73,65.7
2017-09-29,91,73.0,,0.73,66.42999999999999
2017-09-30,74,73.0,,0.73,54.019999999999996
2017-10-01,66,76.0,False,0.76,50.160000000000004
2017-10-02,89,76.0,,0.76,67.64
2017-10-03,92,76.0,,0.76,69.92
2017-10-04,95,76.0,,0.76,72.2
2017-10-05,87,76.0,,0.76,66.12
2017-10-06,86,76.0,,0.76,65.36
2017-10-07,68,76.0,,0.76,51.68
2017-10-08,65,76.0,,0.76,49.4
2017-10-09,83,76.0,,0.76,63.08
2017-10-10,90,76.0,,0.76,68.4
2017-10-11,92,76.0,,0.76,69.92
2017-10-12,87,76.0,,0.76,66.12
2017-10-13,84,76.0,,0.76,63.84
2017-10-14,70,76.0,,0.76,53.2
2017-10-15,62,76.0,,0.76,47.12
2017-10-16,93,76.0,,0.76,70.68
2017-10-17,94,76.0,,0.76,71.44
2017-10-18,91,76.0,,0.76,69.16
2017-10-19,92,76.0,,0.76,69.92
2017-10-20,83,76.0,,0.76,63.08
2017-10-21,76,76.0,,0.76,57.76
2017-10-22,61,76.0,,0.76,46.36
2017-10-23,91,76.0,,0.76,69.16
2017-10-24,100,76.0,,0.76,76.0
2017-10-25,94,76.0,,0.76,71.44
2017-10-26,86,76.0,,0.76,65.36
2017-10-27,85,76.0,,0.76,64.6
2017-10-28,65,76.0,,0.76,49.4
2017-10-29,64,76.0,,0.76,48.64
2017-10-30,88,76.0,,0.76,66.88
2017-10-31,88,76.0,,0.76,66.88
2017-11-01,96,71.0,False,0.71,68.16
2017-11-02,96,71.0,,0.71,68.16
2017-11-03,87,71.0,,0.71,61.769999999999996
2017-11-04,76,71.0,,0.71,53.959999999999994
2017-11-05,62,71.0,,0.71,44.019999999999996
2017-11-06,94,71.0,,0.71,66.74
2017-11-07,95,71.0,,0.71,67.45
2017-11-08,97,71.0,,0.71,68.86999999999999
2017-11-09,94,71.0,,0.71,66.74
2017-11-10,92,71.0,,0.71,65.32
2017-11-11,74,71.0,,0.71,52.54
2017-11-12,60,71.0,,0.71,42.599999999999994
2017-11-13,99,71.0,,0.71,70.28999999999999
2017-11-14,98,71.0,,0.71,69.58
2017-11-15,100,71.0,,0.71,71.0
2017-11-16,98,71.0,,0.71,69.58
2017-11-17,92,71.0,,0.71,65.32
2017-11-18,73,71.0,,0.71,51.83
2017-11-19,61,71.0,,0.71,43.309999999999995
2017-11-20,90,71.0,,0.71,63.9
2017-11-21,90,71.0,,0.71,63.9
2017-11-22,82,71.0,,0.71,58.22
2017-11-23,48,71.0,,0.71,34.08
2017-11-24,67,71.0,,0.71,47.57
2017-11-25,65,71.0,,0.71,46.15
2017-11-26,62,71.0,,0.71,44.019999999999996
2017-11-27,87,71.0,,0.71,61.769999999999996
2017-11-28,100,71.0,,0.71,71.0
2017-11-29,97,71.0,,0.71,68.86999999999999
2017-11-30,100,71.0,,0.71,71.0
2017-12-01,92,70.0,False,0.7,64.39999999999999
2017-12-02,78,70.0,,0.7,54.599999999999994
2017-12-03,59,70.0,,0.7,41.3
2017-12-04,92,70.0,,0.7,64.39999999999999
2017-12-05,93,70.0,,0.7,65.1
2017-12-06,93,70.0,,0.7,65.1
2017-12-07,87,70.0,,0.7,60.9
2017-12-08,90,70.0,,0.7,62.99999999999999
2017-12-09,68,70.0,,0.7,47.599999999999994
2017-12-10,57,70.0,,0.7,39.9
2017-12-11,89,70.0,,0.7,62.3
2017-12-12,93,70.0,,0.7,65.1
2017-12-13,97,70.0,,0.7,67.89999999999999
2017-12-14,91,70.0,,0.7,63.699999999999996
2017-12-15,92,70.0,,0.7,64.39999999999999
2017-12-16,71,70.0,,0.7,49.699999999999996
2017-12-17,60,70.0,,0.7,42.0
2017-12-18,86,70.0,,0.7,60.199999999999996
2017-12-19,94,70.0,,0.7,65.8
2017-12-20,89,70.0,,0.7,62.3
2017-12-21,92,70.0,,0.7,64.39999999999999
2017-12-22,81,70.0,,0.7,56.699999999999996
2017-12-23,63,70.0,,0.7,44.099999999999994
2017-12-24,43,70.0,,0.7,30.099999999999998
2017-12-25,38,70.0,,0.7,26.599999999999998
2017-12-26,83,70.0,,0.7,58.099999999999994
2017-12-27,96,70.0,,0.7,67.19999999999999
2017-12-28,97,70.0,,0.7,67.89999999999999
