date,poverty line_unscaled,poverty line_monthly,isPartial,scale,poverty line
2016-08-22,34,34,False,0.34,11.56
2016-08-23,68,68,False,0.68,46.24
2016-08-24,50,50,False,0.5,25.0
2016-08-25,100,100,False,1.0,100.0
2016-08-26,71,71,False,0.71,50.41
2016-08-27,50,50,False,0.5,25.0
2016-08-28,55,55,False,0.55,30.250000000000004
2016-08-29,31,31,False,0.31,9.61
2016-08-30,47,47,False,0.47,22.09
2016-08-31,73,73,False,0.73,53.29
2016-09-01,39,39,False,0.39,15.21
2016-09-02,59,59,False,0.59,34.809999999999995
2016-09-03,34,34,False,0.34,11.56
2016-09-04,43,43,False,0.43,18.49
2016-09-05,36,36,False,0.36,12.959999999999999
2016-09-06,81,81,False,0.81,65.61
2016-09-07,48,48,False,0.48,23.04
2016-09-08,39,39,False,0.39,15.21
2016-09-09,47,47,False,0.47,22.09
2016-09-10,25,25,False,0.25,6.25
2016-09-11,44,44,False,0.44,19.36
2016-09-12,52,52,False,0.52,27.04
2016-09-13,62,62,False,0.62,38.44
2016-09-14,56,56,False,0.56,31.360000000000003
2016-09-15,42,42,False,0.42,17.64
2016-09-16,61,61,False,0.61,37.21
2016-09-17,38,38,False,0.38,14.44
2016-09-18,56,56,False,0.56,31.360000000000003
2016-09-19,55,55,False,0.55,30.250000000000004
2016-09-20,52,52,False,0.52,27.04
2016-09-21,49,49,False,0.49,24.009999999999998
2016-09-22,70,70,False,0.7,49.0
2016-09-23,72,72,False,0.72,51.839999999999996
2016-09-24,38,38,False,0.38,14.44
2016-09-25,29,29,False,0.29,8.41
2016-09-26,69,69,False,0.69,47.61
2016-09-27,100,100,False,1.0,100.0
2016-09-28,53,53,False,0.53,28.09
2016-09-29,45,45,False,0.45,20.25
2016-09-30,58,58,False,0.58,33.64
2016-10-01,45,45,False,0.45,20.25
2016-10-02,54,54,False,0.54,29.160000000000004
2016-10-03,100,100,False,1.0,100.0
2016-10-04,66,66,False,0.66,43.56
2016-10-05,79,79,False,0.79,62.410000000000004
2016-10-06,68,68,False,0.68,46.24
2016-10-07,60,60,False,0.6,36.0
2016-10-08,41,41,False,0.41,16.81
2016-10-09,59,59,False,0.59,34.809999999999995
2016-10-10,72,72,False,0.72,51.839999999999996
2016-10-11,75,75,False,0.75,56.25
2016-10-12,56,56,False,0.56,31.360000000000003
2016-10-13,81,81,False,0.81,65.61
2016-10-14,80,80,False,0.8,64.0
2016-10-15,41,41,False,0.41,16.81
2016-10-16,40,40,False,0.4,16.0
2016-10-17,96,96,False,0.96,92.16
2016-10-18,100,100,False,1.0,100.0
2016-10-19,97,97,False,0.97,94.09
2016-10-20,85,85,False,0.85,72.25
2016-10-21,78,78,False,0.78,60.84
2016-10-22,57,57,False,0.57,32.489999999999995
2016-10-23,56,56,False,0.56,31.360000000000003
2016-10-24,70,70,False,0.7,49.0
2016-10-25,86,86,False,0.86,73.96
2016-10-26,70,70,False,0.7,49.0
2016-10-27,62,62,False,0.62,38.44
2016-10-28,52,52,False,0.52,27.04
2016-10-29,35,35,False,0.35,12.25
2016-10-30,59,59,False,0.59,34.809999999999995
2016-10-31,79,79,False,0.79,62.410000000000004
2016-11-01,80,80,False,0.8,64.0
2016-11-02,92,92,False,0.92,84.64
2016-11-03,56,56,False,0.56,31.360000000000003
2016-11-04,76,76,False,0.76,57.76
2016-11-05,43,43,False,0.43,18.49
2016-11-06,53,53,False,0.53,28.09
2016-11-07,75,75,False,0.75,56.25
2016-11-08,61,61,False,0.61,37.21
2016-11-09,56,56,False,0.56,31.360000000000003
2016-11-10,77,77,False,0.77,59.29
2016-11-11,70,70,False,0.7,49.0
2016-11-12,50,50,False,0.5,25.0
2016-11-13,45,45,False,0.45,20.25
2016-11-14,69,69,False,0.69,47.61
2016-11-15,91,91,False,0.91,82.81
2016-11-16,51,51,False,0.51,26.01
2016-11-17,100,100,False,1.0,100.0
2016-11-18,49,49,False,0.49,24.009999999999998
2016-11-19,42,42,False,0.42,17.64
2016-11-20,41,41,False,0.41,16.81
2016-11-21,80,80,False,0.8,64.0
2016-11-22,59,59,False,0.59,34.809999999999995
2016-11-23,62,62,False,0.62,38.44
2016-11-24,61,61,False,0.61,37.21
2016-11-25,21,21,False,0.21,4.41
2016-11-26,47,47,False,0.47,22.09
2016-11-27,36,36,False,0.36,12.959999999999999
2016-11-28,90,90,False,0.9,81.0
2016-11-29,91,91,False,0.91,82.81
2016-11-30,81,81,False,0.81,65.61
2016-12-01,100,100,False,1.0,100.0
2016-12-02,50,50,False,0.5,25.0
2016-12-03,41,41,False,0.41,16.81
2016-12-04,55,55,False,0.55,30.250000000000004
2016-12-05,63,63,False,0.63,39.69
2016-12-06,71,71,False,0.71,50.41
2016-12-07,65,65,False,0.65,42.25
2016-12-08,32,32,False,0.32,10.24
2016-12-09,51,51,False,0.51,26.01
2016-12-10,30,30,False,0.3,9.0
2016-12-11,43,43,False,0.43,18.49
2016-12-12,56,56,False,0.56,31.360000000000003
2016-12-13,36,36,False,0.36,12.959999999999999
2016-12-14,44,44,False,0.44,19.36
2016-12-15,39,39,False,0.39,15.21
2016-12-16,18,18,False,0.18,3.2399999999999998
2016-12-17,18,18,False,0.18,3.2399999999999998
2016-12-18,27,27,False,0.27,7.290000000000001
2016-12-19,23,23,False,0.23,5.29
2016-12-20,59,59,False,0.59,34.809999999999995
2016-12-21,27,27,False,0.27,7.290000000000001
2016-12-22,25,25,False,0.25,6.25
2016-12-23,25,25,False,0.25,6.25
2016-12-24,19,19,False,0.19,3.61
2016-12-25,17,17,False,0.17,2.89
2016-12-26,29,29,False,0.29,8.41
2016-12-27,24,24,False,0.24,5.76
2016-12-28,19,19,False,0.19,3.61
2016-12-29,29,29,False,0.29,8.41
2016-12-30,19,19,False,0.19,3.61
2016-12-31,32,32,False,0.32,10.24
2017-01-01,28,28,False,0.28,7.840000000000001
2017-01-02,46,46,False,0.46,21.16
2017-01-03,47,47,False,0.47,22.09
2017-01-04,57,57,False,0.57,32.489999999999995
2017-01-05,77,77,False,0.77,59.29
2017-01-06,44,44,False,0.44,19.36
2017-01-07,35,35,False,0.35,12.25
2017-01-08,69,69,False,0.69,47.61
2017-01-09,54,54,False,0.54,29.160000000000004
2017-01-10,58,58,False,0.58,33.64
2017-01-11,68,68,False,0.68,46.24
2017-01-12,82,82,False,0.82,67.24
2017-01-13,69,69,False,0.69,47.61
2017-01-14,46,46,False,0.46,21.16
2017-01-15,56,56,False,0.56,31.360000000000003
2017-01-16,68,68,False,0.68,46.24
2017-01-17,73,73,False,0.73,53.29
2017-01-18,86,86,False,0.86,73.96
2017-01-19,93,93,False,0.93,86.49000000000001
2017-01-20,78,78,False,0.78,60.84
2017-01-21,61,61,False,0.61,37.21
2017-01-22,36,36,False,0.36,12.959999999999999
2017-01-23,74,74,False,0.74,54.76
2017-01-24,73,73,False,0.73,53.29
2017-01-25,80,80,False,0.8,64.0
2017-01-26,70,70,False,0.7,49.0
2017-01-27,53,53,False,0.53,28.09
2017-01-28,89,89,False,0.89,79.21000000000001
2017-01-29,68,68,False,0.68,46.24
2017-01-30,100,100,False,1.0,100.0
2017-01-31,50,50,False,0.5,25.0
2017-02-01,84,84,False,0.84,70.56
2017-02-02,70,70,False,0.7,49.0
2017-02-03,63,63,False,0.63,39.69
2017-02-04,59,59,False,0.59,34.809999999999995
2017-02-05,65,65,False,0.65,42.25
2017-02-06,56,56,False,0.56,31.360000000000003
2017-02-07,79,79,False,0.79,62.410000000000004
2017-02-08,67,67,False,0.67,44.89
2017-02-09,80,80,False,0.8,64.0
2017-02-10,76,76,False,0.76,57.76
2017-02-11,37,37,False,0.37,13.69
2017-02-12,63,63,False,0.63,39.69
2017-02-13,80,80,False,0.8,64.0
2017-02-14,71,71,False,0.71,50.41
2017-02-15,63,63,False,0.63,39.69
2017-02-16,90,90,False,0.9,81.0
2017-02-17,61,61,False,0.61,37.21
2017-02-18,47,47,False,0.47,22.09
2017-02-19,53,53,False,0.53,28.09
2017-02-20,61,61,False,0.61,37.21
2017-02-21,72,72,False,0.72,51.839999999999996
2017-02-22,100,100,False,1.0,100.0
2017-02-23,58,58,False,0.58,33.64
2017-02-24,69,69,False,0.69,47.61
2017-02-25,44,44,False,0.44,19.36
2017-02-26,46,46,False,0.46,21.16
2017-02-27,84,84,False,0.84,70.56
2017-02-28,78,78,False,0.78,60.84
2017-03-01,98,98,False,0.98,96.03999999999999
2017-03-02,82,82,False,0.82,67.24
2017-03-03,42,42,False,0.42,17.64
2017-03-04,61,61,False,0.61,37.21
2017-03-05,60,60,False,0.6,36.0
2017-03-06,51,51,False,0.51,26.01
2017-03-07,100,100,False,1.0,100.0
2017-03-08,76,76,False,0.76,57.76
2017-03-09,80,80,False,0.8,64.0
2017-03-10,77,77,False,0.77,59.29
2017-03-11,60,60,False,0.6,36.0
2017-03-12,50,50,False,0.5,25.0
2017-03-13,77,77,False,0.77,59.29
2017-03-14,79,79,False,0.79,62.410000000000004
2017-03-15,70,70,False,0.7,49.0
2017-03-16,61,61,False,0.61,37.21
2017-03-17,66,66,False,0.66,43.56
2017-03-18,58,58,False,0.58,33.64
2017-03-19,54,54,False,0.54,29.160000000000004
2017-03-20,69,69,False,0.69,47.61
2017-03-21,86,86,False,0.86,73.96
2017-03-22,57,57,False,0.57,32.489999999999995
2017-03-23,78,78,False,0.78,60.84
2017-03-24,88,88,False,0.88,77.44
2017-03-25,81,81,False,0.81,65.61
2017-03-26,69,69,False,0.69,47.61
2017-03-27,76,76,False,0.76,57.76
2017-03-28,61,61,False,0.61,37.21
2017-03-29,87,87,False,0.87,75.69
2017-03-30,84,84,False,0.84,70.56
2017-03-31,46,46,False,0.46,21.16
2017-04-01,37,37,False,0.37,13.69
2017-04-02,52,52,False,0.52,27.04
2017-04-03,69,69,False,0.69,47.61
2017-04-04,72,72,False,0.72,51.839999999999996
2017-04-05,64,64,False,0.64,40.96
2017-04-06,63,63,False,0.63,39.69
2017-04-07,48,48,False,0.48,23.04
2017-04-08,57,57,False,0.57,32.489999999999995
2017-04-09,61,61,False,0.61,37.21
2017-04-10,56,56,False,0.56,31.360000000000003
2017-04-11,59,59,False,0.59,34.809999999999995
2017-04-12,53,53,False,0.53,28.09
2017-04-13,82,82,False,0.82,67.24
2017-04-14,51,51,False,0.51,26.01
2017-04-15,46,46,False,0.46,21.16
2017-04-16,43,43,False,0.43,18.49
2017-04-17,53,53,False,0.53,28.09
2017-04-18,100,100,False,1.0,100.0
2017-04-19,85,85,False,0.85,72.25
2017-04-20,62,62,False,0.62,38.44
2017-04-21,70,70,False,0.7,49.0
2017-04-22,56,56,False,0.56,31.360000000000003
2017-04-23,30,30,False,0.3,9.0
2017-04-24,52,52,False,0.52,27.04
2017-04-25,94,94,False,0.94,88.36
2017-04-26,58,58,False,0.58,33.64
2017-04-27,89,89,False,0.89,79.21000000000001
2017-04-28,72,72,False,0.72,51.839999999999996
2017-04-29,59,59,False,0.59,34.809999999999995
2017-04-30,37,37,False,0.37,13.69
2017-05-01,85,85,False,0.85,72.25
2017-05-02,75,75,False,0.75,56.25
2017-05-03,100,100,False,1.0,100.0
2017-05-04,83,83,False,0.83,68.89
2017-05-05,74,74,False,0.74,54.76
2017-05-06,76,76,False,0.76,57.76
2017-05-07,62,62,False,0.62,38.44
2017-05-08,98,98,False,0.98,96.03999999999999
2017-05-09,68,68,False,0.68,46.24
2017-05-10,76,76,False,0.76,57.76
2017-05-11,48,48,False,0.48,23.04
2017-05-12,38,38,False,0.38,14.44
2017-05-13,64,64,False,0.64,40.96
2017-05-14,37,37,False,0.37,13.69
2017-05-15,69,69,False,0.69,47.61
2017-05-16,70,70,False,0.7,49.0
2017-05-17,47,47,False,0.47,22.09
2017-05-18,89,89,False,0.89,79.21000000000001
2017-05-19,69,69,False,0.69,47.61
2017-05-20,43,43,False,0.43,18.49
2017-05-21,47,47,False,0.47,22.09
2017-05-22,73,73,False,0.73,53.29
2017-05-23,97,97,False,0.97,94.09
2017-05-24,47,47,False,0.47,22.09
2017-05-25,55,55,False,0.55,30.250000000000004
2017-05-26,33,33,False,0.33,10.89
2017-05-27,44,44,False,0.44,19.36
2017-05-28,60,60,False,0.6,36.0
2017-05-29,32,32,False,0.32,10.24
2017-05-30,58,58,False,0.58,33.64
2017-05-31,71,71,False,0.71,50.41
2017-06-01,72,72,False,0.72,51.839999999999996
2017-06-02,73,73,False,0.73,53.29
2017-06-03,50,50,False,0.5,25.0
2017-06-04,39,39,False,0.39,15.21
2017-06-05,57,57,False,0.57,32.489999999999995
2017-06-06,56,56,False,0.56,31.360000000000003
2017-06-07,65,65,False,0.65,42.25
2017-06-08,58,58,False,0.58,33.64
2017-06-09,52,52,False,0.52,27.04
2017-06-10,61,61,False,0.61,37.21
2017-06-11,26,26,False,0.26,6.76
2017-06-12,57,57,False,0.57,32.489999999999995
2017-06-13,32,32,False,0.32,10.24
2017-06-14,70,70,False,0.7,49.0
2017-06-15,51,51,False,0.51,26.01
2017-06-16,34,34,False,0.34,11.56
2017-06-17,46,46,False,0.46,21.16
2017-06-18,20,20,False,0.2,4.0
2017-06-19,49,49,False,0.49,24.009999999999998
2017-06-20,43,43,False,0.43,18.49
2017-06-21,76,76,False,0.76,57.76
2017-06-22,100,100,False,1.0,100.0
2017-06-23,56,56,False,0.56,31.360000000000003
2017-06-24,63,63,False,0.63,39.69
2017-06-25,51,51,False,0.51,26.01
2017-06-26,51,51,False,0.51,26.01
2017-06-27,60,60,False,0.6,36.0
2017-06-28,62,62,False,0.62,38.44
2017-06-29,71,71,False,0.71,50.41
2017-06-30,76,76,False,0.76,57.76
2017-07-01,56,56,False,0.56,31.360000000000003
2017-07-02,51,51,False,0.51,26.01
2017-07-03,74,74,False,0.74,54.76
2017-07-04,44,44,False,0.44,19.36
2017-07-05,34,34,False,0.34,11.56
2017-07-06,59,59,False,0.59,34.809999999999995
2017-07-07,64,64,False,0.64,40.96
2017-07-08,61,61,False,0.61,37.21
2017-07-09,56,56,False,0.56,31.360000000000003
2017-07-10,63,63,False,0.63,39.69
2017-07-11,37,37,False,0.37,13.69
2017-07-12,42,42,False,0.42,17.64
2017-07-13,90,90,False,0.9,81.0
2017-07-14,59,59,False,0.59,34.809999999999995
2017-07-15,98,98,False,0.98,96.03999999999999
2017-07-16,50,50,False,0.5,25.0
2017-07-17,42,42,False,0.42,17.64
2017-07-18,48,48,False,0.48,23.04
2017-07-19,99,99,False,0.99,98.01
2017-07-20,68,68,False,0.68,46.24
2017-07-21,70,70,False,0.7,49.0
2017-07-22,85,85,False,0.85,72.25
2017-07-23,49,49,False,0.49,24.009999999999998
2017-07-24,67,67,False,0.67,44.89
2017-07-25,100,100,False,1.0,100.0
2017-07-26,57,57,False,0.57,32.489999999999995
2017-07-27,74,74,False,0.74,54.76
2017-07-28,59,59,False,0.59,34.809999999999995
2017-07-29,85,85,False,0.85,72.25
2017-07-30,43,43,False,0.43,18.49
2017-07-31,79,79,False,0.79,62.410000000000004
2017-08-01,66,66,False,0.66,43.56
2017-08-02,50,50,False,0.5,25.0
2017-08-03,90,90,False,0.9,81.0
2017-08-04,40,40,False,0.4,16.0
2017-08-05,51,51,False,0.51,26.01
2017-08-06,69,69,False,0.69,47.61
2017-08-07,46,46,False,0.46,21.16
2017-08-08,68,68,False,0.68,46.24
2017-08-09,66,66,False,0.66,43.56
2017-08-10,39,39,False,0.39,15.21
2017-08-11,44,44,False,0.44,19.36
2017-08-12,100,100,False,1.0,100.0
2017-08-13,28,28,False,0.28,7.840000000000001
2017-08-14,62,62,False,0.62,38.44
2017-08-15,48,48,False,0.48,23.04
2017-08-16,48,48,False,0.48,23.04
2017-08-17,43,43,False,0.43,18.49
2017-08-18,73,73,False,0.73,53.29
2017-08-19,28,28,False,0.28,7.840000000000001
2017-08-20,55,55,False,0.55,30.250000000000004
2017-08-21,67,67,False,0.67,44.89
2017-08-22,95,95,False,0.95,90.25
2017-08-23,52,52,False,0.52,27.04
2017-08-24,56,56,False,0.56,31.360000000000003
2017-08-25,44,44,False,0.44,19.36
2017-08-26,33,33,False,0.33,10.89
2017-08-27,26,26,False,0.26,6.76
2017-08-28,70,70,False,0.7,49.0
2017-08-29,51,51,False,0.51,26.01
2017-08-30,80,80,False,0.8,64.0
2017-08-31,56,56,False,0.56,31.360000000000003
2017-09-01,33,33,False,0.33,10.89
2017-09-02,23,23,False,0.23,5.29
2017-09-03,37,37,False,0.37,13.69
2017-09-04,31,31,False,0.31,9.61
2017-09-05,65,65,False,0.65,42.25
2017-09-06,48,48,False,0.48,23.04
2017-09-07,65,65,False,0.65,42.25
2017-09-08,47,47,False,0.47,22.09
2017-09-09,27,27,False,0.27,7.290000000000001
2017-09-10,44,44,False,0.44,19.36
2017-09-11,46,46,False,0.46,21.16
2017-09-12,62,62,False,0.62,38.44
2017-09-13,70,70,False,0.7,49.0
2017-09-14,59,59,False,0.59,34.809999999999995
2017-09-15,71,71,False,0.71,50.41
2017-09-16,56,56,False,0.56,31.360000000000003
2017-09-17,68,68,False,0.68,46.24
2017-09-18,65,65,False,0.65,42.25
2017-09-19,81,81,False,0.81,65.61
2017-09-20,70,70,False,0.7,49.0
2017-09-21,82,82,False,0.82,67.24
2017-09-22,52,52,False,0.52,27.04
2017-09-23,52,52,False,0.52,27.04
2017-09-24,41,41,False,0.41,16.81
2017-09-25,62,62,False,0.62,38.44
2017-09-26,100,100,False,1.0,100.0
2017-09-27,74,74,False,0.74,54.76
2017-09-28,66,66,False,0.66,43.56
2017-09-29,68,68,False,0.68,46.24
2017-09-30,52,52,False,0.52,27.04
2017-10-01,30,30,False,0.3,9.0
2017-10-02,79,79,False,0.79,62.410000000000004
2017-10-03,53,53,False,0.53,28.09
2017-10-04,60,60,False,0.6,36.0
2017-10-05,97,97,False,0.97,94.09
2017-10-06,42,42,False,0.42,17.64
2017-10-07,49,49,False,0.49,24.009999999999998
2017-10-08,48,48,False,0.48,23.04
2017-10-09,80,80,False,0.8,64.0
2017-10-10,57,57,False,0.57,32.489999999999995
2017-10-11,72,72,False,0.72,51.839999999999996
2017-10-12,78,78,False,0.78,60.84
2017-10-13,26,26,False,0.26,6.76
2017-10-14,49,49,False,0.49,24.009999999999998
2017-10-15,30,30,False,0.3,9.0
2017-10-16,53,53,False,0.53,28.09
2017-10-17,100,100,False,1.0,100.0
2017-10-18,50,50,False,0.5,25.0
2017-10-19,60,60,False,0.6,36.0
2017-10-20,36,36,False,0.36,12.959999999999999
2017-10-21,23,23,False,0.23,5.29
2017-10-22,22,22,False,0.22,4.84
2017-10-23,56,56,False,0.56,31.360000000000003
2017-10-24,62,62,False,0.62,38.44
2017-10-25,69,69,False,0.69,47.61
2017-10-26,69,69,False,0.69,47.61
2017-10-27,59,59,False,0.59,34.809999999999995
2017-10-28,38,38,False,0.38,14.44
2017-10-29,71,71,False,0.71,50.41
2017-10-30,58,58,False,0.58,33.64
2017-10-31,63,63,False,0.63,39.69
2017-11-01,77,77,False,0.77,59.29
2017-11-02,70,70,False,0.7,49.0
2017-11-03,84,84,False,0.84,70.56
2017-11-04,57,57,False,0.57,32.489999999999995
2017-11-05,55,55,False,0.55,30.250000000000004
2017-11-06,80,80,False,0.8,64.0
2017-11-07,60,60,False,0.6,36.0
2017-11-08,77,77,False,0.77,59.29
2017-11-09,98,98,False,0.98,96.03999999999999
2017-11-10,100,100,False,1.0,100.0
2017-11-11,53,53,False,0.53,28.09
2017-11-12,28,28,False,0.28,7.840000000000001
2017-11-13,87,87,False,0.87,75.69
2017-11-14,63,63,False,0.63,39.69
2017-11-15,60,60,False,0.6,36.0
2017-11-16,81,81,False,0.81,65.61
2017-11-17,66,66,False,0.66,43.56
2017-11-18,45,45,False,0.45,20.25
2017-11-19,69,69,False,0.69,47.61
2017-11-20,62,62,False,0.62,38.44
2017-11-21,73,73,False,0.73,53.29
2017-11-22,52,52,False,0.52,27.04
2017-11-23,37,37,False,0.37,13.69
2017-11-24,23,23,False,0.23,5.29
2017-11-25,28,28,False,0.28,7.840000000000001
2017-11-26,44,44,False,0.44,19.36
2017-11-27,73,73,False,0.73,53.29
2017-11-28,77,77,False,0.77,59.29
2017-11-29,100,100,False,1.0,100.0
2017-11-30,71,71,False,0.71,50.41
2017-12-01,78,78,False,0.78,60.84
2017-12-02,59,59,False,0.59,34.809999999999995
2017-12-03,45,45,False,0.45,20.25
2017-12-04,100,100,False,1.0,100.0
2017-12-05,77,77,False,0.77,59.29
2017-12-06,79,79,False,0.79,62.410000000000004
2017-12-07,54,54,False,0.54,29.160000000000004
2017-12-08,50,50,False,0.5,25.0
2017-12-09,46,46,False,0.46,21.16
2017-12-10,26,26,False,0.26,6.76
2017-12-11,73,73,False,0.73,53.29
2017-12-12,54,54,False,0.54,29.160000000000004
2017-12-13,55,55,False,0.55,30.250000000000004
2017-12-14,81,81,False,0.81,65.61
2017-12-15,77,77,False,0.77,59.29
2017-12-16,40,40,False,0.4,16.0
2017-12-17,34,34,False,0.34,11.56
2017-12-18,42,42,False,0.42,17.64
2017-12-19,40,40,False,0.4,16.0
2017-12-20,41,41,False,0.41,16.81
2017-12-21,78,78,False,0.78,60.84
2017-12-22,32,32,False,0.32,10.24
2017-12-23,28,28,False,0.28,7.840000000000001
2017-12-24,33,33,False,0.33,10.89
2017-12-25,46,46,False,0.46,21.16
2017-12-26,56,56,False,0.56,31.360000000000003
2017-12-27,37,37,False,0.37,13.69
2017-12-28,53,53,False,0.53,28.09
2017-12-29,50,50,False,0.5,25.0
2017-12-30,50,50,False,0.5,25.0
2017-12-31,27,27,False,0.27,7.290000000000001
2018-01-01,20,20,False,0.2,4.0
2018-01-02,23,23,False,0.23,5.29
2018-01-03,34,34,False,0.34,11.56
2018-01-04,45,45,False,0.45,20.25
2018-01-05,46,46,False,0.46,21.16
2018-01-06,64,64,False,0.64,40.96
2018-01-07,38,38,False,0.38,14.44
2018-01-08,38,38,False,0.38,14.44
2018-01-09,60,60,False,0.6,36.0
2018-01-10,39,39,False,0.39,15.21
2018-01-11,100,100,False,1.0,100.0
2018-01-12,90,90,False,0.9,81.0
2018-01-13,39,39,False,0.39,15.21
2018-01-14,26,26,False,0.26,6.76
2018-01-15,41,41,False,0.41,16.81
2018-01-16,33,33,False,0.33,10.89
2018-01-17,43,43,False,0.43,18.49
2018-01-18,50,50,False,0.5,25.0
2018-01-19,63,63,False,0.63,39.69
2018-01-20,98,98,False,0.98,96.03999999999999
2018-01-21,57,57,False,0.57,32.489999999999995
2018-01-22,70,70,False,0.7,49.0
2018-01-23,70,70,False,0.7,49.0
2018-01-24,98,98,False,0.98,96.03999999999999
2018-01-25,82,82,False,0.82,67.24
2018-01-26,79,79,False,0.79,62.410000000000004
2018-01-27,59,59,False,0.59,34.809999999999995
2018-01-28,58,58,False,0.58,33.64
2018-01-29,53,53,False,0.53,28.09
2018-01-30,86,86,False,0.86,73.96
2018-01-31,64,64,False,0.64,40.96
2018-02-01,73,73,False,0.73,53.29
2018-02-02,67,67,False,0.67,44.89
2018-02-03,58,58,False,0.58,33.64
2018-02-04,73,73,False,0.73,53.29
2018-02-05,59,59,False,0.59,34.809999999999995
2018-02-06,100,100,False,1.0,100.0
2018-02-07,55,55,False,0.55,30.250000000000004
2018-02-08,45,45,False,0.45,20.25
2018-02-09,46,46,False,0.46,21.16
2018-02-10,30,30,False,0.3,9.0
2018-02-11,41,41,False,0.41,16.81
2018-02-12,90,90,False,0.9,81.0
2018-02-13,73,73,False,0.73,53.29
2018-02-14,53,53,False,0.53,28.09
2018-02-15,62,62,False,0.62,38.44
2018-02-16,57,57,False,0.57,32.489999999999995
2018-02-17,42,42,False,0.42,17.64
2018-02-18,39,39,False,0.39,15.21
2018-02-19,53,53,False,0.53,28.09
2018-02-20,48,48,False,0.48,23.04
2018-02-21,38,38,False,0.38,14.44
2018-02-22,65,65,False,0.65,42.25
2018-02-23,56,56,False,0.56,31.360000000000003
2018-02-24,24,24,False,0.24,5.76
2018-02-25,36,36,False,0.36,12.959999999999999
2018-02-26,52,52,False,0.52,27.04
2018-02-27,60,60,False,0.6,36.0
2018-02-28,75,75,False,0.75,56.25
2018-03-01,72,72,False,0.72,51.839999999999996
2018-03-02,57,57,False,0.57,32.489999999999995
2018-03-03,52,52,False,0.52,27.04
2018-03-04,34,34,False,0.34,11.56
2018-03-05,84,84,False,0.84,70.56
2018-03-06,60,60,False,0.6,36.0
2018-03-07,100,100,False,1.0,100.0
2018-03-08,67,67,False,0.67,44.89
2018-03-09,84,84,False,0.84,70.56
2018-03-10,26,26,False,0.26,6.76
2018-03-11,86,86,False,0.86,73.96
2018-03-12,88,88,False,0.88,77.44
2018-03-13,82,82,False,0.82,67.24
2018-03-14,66,66,False,0.66,43.56
2018-03-15,55,55,False,0.55,30.250000000000004
2018-03-16,52,52,False,0.52,27.04
2018-03-17,46,46,False,0.46,21.16
2018-03-18,46,46,False,0.46,21.16
2018-03-19,51,51,False,0.51,26.01
2018-03-20,72,72,False,0.72,51.839999999999996
2018-03-21,81,81,False,0.81,65.61
2018-03-22,64,64,False,0.64,40.96
2018-03-23,59,59,False,0.59,34.809999999999995
2018-03-24,65,65,False,0.65,42.25
2018-03-25,50,50,False,0.5,25.0
2018-03-26,71,71,False,0.71,50.41
2018-03-27,75,75,False,0.75,56.25
2018-03-28,79,79,False,0.79,62.410000000000004
2018-03-29,73,73,False,0.73,53.29
2018-03-30,49,49,False,0.49,24.009999999999998
2018-03-31,78,78,False,0.78,60.84
2018-04-01,50,50,False,0.5,25.0
2018-04-02,47,47,False,0.47,22.09
2018-04-03,84,84,False,0.84,70.56
2018-04-04,85,85,False,0.85,72.25
2018-04-05,74,74,False,0.74,54.76
2018-04-06,56,56,False,0.56,31.360000000000003
2018-04-07,73,73,False,0.73,53.29
2018-04-08,40,40,False,0.4,16.0
2018-04-09,88,88,False,0.88,77.44
2018-04-10,91,91,False,0.91,82.81
2018-04-11,56,56,False,0.56,31.360000000000003
2018-04-12,82,82,False,0.82,67.24
2018-04-13,76,76,False,0.76,57.76
2018-04-14,41,41,False,0.41,16.81
2018-04-15,46,46,False,0.46,21.16
2018-04-16,100,100,False,1.0,100.0
2018-04-17,74,74,False,0.74,54.76
2018-04-18,79,79,False,0.79,62.410000000000004
2018-04-19,94,94,False,0.94,88.36
2018-04-20,46,46,False,0.46,21.16
2018-04-21,21,21,False,0.21,4.41
2018-04-22,54,54,False,0.54,29.160000000000004
2018-04-23,39,39,False,0.39,15.21
2018-04-24,80,80,False,0.8,64.0
2018-04-25,72,72,False,0.72,51.839999999999996
2018-04-26,95,95,False,0.95,90.25
2018-04-27,57,57,False,0.57,32.489999999999995
2018-04-28,31,31,False,0.31,9.61
2018-04-29,34,34,False,0.34,11.56
2018-04-30,72,72,False,0.72,51.839999999999996
2018-05-01,81,81,False,0.81,65.61
2018-05-02,99,99,False,0.99,98.01
2018-05-03,92,92,False,0.92,84.64
2018-05-04,85,85,False,0.85,72.25
2018-05-05,51,51,False,0.51,26.01
2018-05-06,51,51,False,0.51,26.01
2018-05-07,83,83,False,0.83,68.89
2018-05-08,100,100,False,1.0,100.0
2018-05-09,75,75,False,0.75,56.25
2018-05-10,93,93,False,0.93,86.49000000000001
2018-05-11,95,95,False,0.95,90.25
2018-05-12,31,31,False,0.31,9.61
2018-05-13,53,53,False,0.53,28.09
2018-05-14,68,68,False,0.68,46.24
2018-05-15,67,67,False,0.67,44.89
2018-05-16,84,84,False,0.84,70.56
2018-05-17,51,51,False,0.51,26.01
2018-05-18,61,61,False,0.61,37.21
2018-05-19,41,41,False,0.41,16.81
2018-05-20,31,31,False,0.31,9.61
2018-05-21,51,51,False,0.51,26.01
2018-05-22,25,25,False,0.25,6.25
2018-05-23,77,77,False,0.77,59.29
2018-05-24,45,45,False,0.45,20.25
