date,cost center_unscaled,cost center_monthly,isPartial,scale,cost center
2014-04-05,63,91.0,,0.91,57.330000000000005
2014-04-06,78,91.0,,0.91,70.98
2014-04-07,66,91.0,,0.91,60.06
2014-04-08,61,91.0,,0.91,55.510000000000005
2014-04-09,100,91.0,,0.91,91.0
2014-04-10,89,91.0,,0.91,80.99000000000001
2014-04-11,78,91.0,,0.91,70.98
2014-04-12,59,91.0,,0.91,53.690000000000005
2014-04-13,52,91.0,,0.91,47.32
2014-04-14,94,91.0,,0.91,85.54
2014-04-15,79,91.0,,0.91,71.89
2014-04-16,67,91.0,,0.91,60.97
2014-04-17,74,91.0,,0.91,67.34
2014-04-18,67,91.0,,0.91,60.97
2014-04-19,67,91.0,,0.91,60.97
2014-04-20,46,91.0,,0.91,41.86
2014-04-21,89,91.0,,0.91,80.99000000000001
2014-04-22,57,91.0,,0.91,51.870000000000005
2014-04-23,82,91.0,,0.91,74.62
2014-04-24,68,91.0,,0.91,61.88
2014-04-25,62,91.0,,0.91,56.42
2014-04-26,94,91.0,,0.91,85.54
2014-04-27,67,91.0,,0.91,60.97
2014-04-28,95,91.0,,0.91,86.45
2014-04-29,77,91.0,,0.91,70.07000000000001
2014-04-30,66,91.0,,0.91,60.06
2014-05-01,62,95.0,False,0.95,58.9
2014-05-02,75,95.0,,0.95,71.25
2014-05-03,82,95.0,,0.95,77.89999999999999
2014-05-04,59,95.0,,0.95,56.05
2014-05-05,70,95.0,,0.95,66.5
2014-05-06,100,95.0,,0.95,95.0
2014-05-07,94,95.0,,0.95,89.3
2014-05-08,79,95.0,,0.95,75.05
2014-05-09,74,95.0,,0.95,70.3
2014-05-10,45,95.0,,0.95,42.75
2014-05-11,62,95.0,,0.95,58.9
2014-05-12,89,95.0,,0.95,84.55
2014-05-13,89,95.0,,0.95,84.55
2014-05-14,98,95.0,,0.95,93.1
2014-05-15,67,95.0,,0.95,63.65
2014-05-16,60,95.0,,0.95,57.0
2014-05-17,63,95.0,,0.95,59.849999999999994
2014-05-18,74,95.0,,0.95,70.3
2014-05-19,98,95.0,,0.95,93.1
2014-05-20,75,95.0,,0.95,71.25
2014-05-21,68,95.0,,0.95,64.6
2014-05-22,76,95.0,,0.95,72.2
2014-05-23,74,95.0,,0.95,70.3
2014-05-24,37,95.0,,0.95,35.15
2014-05-25,77,95.0,,0.95,73.14999999999999
2014-05-26,68,95.0,,0.95,64.6
2014-05-27,71,95.0,,0.95,67.45
2014-05-28,70,95.0,,0.95,66.5
2014-05-29,66,95.0,,0.95,62.699999999999996
2014-05-30,48,95.0,,0.95,45.599999999999994
2014-05-31,80,95.0,,0.95,76.0
2014-06-01,56,89.0,False,0.89,49.84
2014-06-02,91,89.0,,0.89,80.99
2014-06-03,79,89.0,,0.89,70.31
2014-06-04,80,89.0,,0.89,71.2
2014-06-05,68,89.0,,0.89,60.52
2014-06-06,65,89.0,,0.89,57.85
2014-06-07,56,89.0,,0.89,49.84
2014-06-08,62,89.0,,0.89,55.18
2014-06-09,93,89.0,,0.89,82.77
2014-06-10,75,89.0,,0.89,66.75
2014-06-11,78,89.0,,0.89,69.42
2014-06-12,79,89.0,,0.89,70.31
2014-06-13,61,89.0,,0.89,54.29
2014-06-14,72,89.0,,0.89,64.08
2014-06-15,53,89.0,,0.89,47.17
2014-06-16,81,89.0,,0.89,72.09
2014-06-17,87,89.0,,0.89,77.43
2014-06-18,79,89.0,,0.89,70.31
2014-06-19,76,89.0,,0.89,67.64
2014-06-20,64,89.0,,0.89,56.96
2014-06-21,75,89.0,,0.89,66.75
2014-06-22,49,89.0,,0.89,43.61
2014-06-23,71,89.0,,0.89,63.19
2014-06-24,72,89.0,,0.89,64.08
2014-06-25,84,89.0,,0.89,74.76
2014-06-26,100,89.0,,0.89,89.0
2014-06-27,83,89.0,,0.89,73.87
2014-06-28,56,89.0,,0.89,49.84
2014-06-29,48,89.0,,0.89,42.72
2014-06-30,82,89.0,,0.89,72.98
2014-07-01,78,90.0,False,0.9,70.2
2014-07-02,48,90.0,,0.9,43.2
2014-07-03,88,90.0,,0.9,79.2
2014-07-04,44,90.0,,0.9,39.6
2014-07-05,69,90.0,,0.9,62.1
2014-07-06,87,90.0,,0.9,78.3
2014-07-07,84,90.0,,0.9,75.60000000000001
2014-07-08,85,90.0,,0.9,76.5
2014-07-09,47,90.0,,0.9,42.300000000000004
2014-07-10,63,90.0,,0.9,56.7
2014-07-11,69,90.0,,0.9,62.1
2014-07-12,64,90.0,,0.9,57.6
2014-07-13,64,90.0,,0.9,57.6
2014-07-14,81,90.0,,0.9,72.9
2014-07-15,56,90.0,,0.9,50.4
2014-07-16,89,90.0,,0.9,80.10000000000001
2014-07-17,88,90.0,,0.9,79.2
2014-07-18,92,90.0,,0.9,82.8
2014-07-19,80,90.0,,0.9,72.0
2014-07-20,76,90.0,,0.9,68.4
2014-07-21,100,90.0,,0.9,90.0
2014-07-22,78,90.0,,0.9,70.2
2014-07-23,79,90.0,,0.9,71.10000000000001
2014-07-24,77,90.0,,0.9,69.3
2014-07-25,73,90.0,,0.9,65.7
2014-07-26,77,90.0,,0.9,69.3
2014-07-27,67,90.0,,0.9,60.300000000000004
2014-07-28,83,90.0,,0.9,74.7
2014-07-29,89,90.0,,0.9,80.10000000000001
2014-07-30,78,90.0,,0.9,70.2
2014-07-31,67,90.0,,0.9,60.300000000000004
2014-08-01,76,86.0,False,0.86,65.36
2014-08-02,71,86.0,,0.86,61.06
2014-08-03,50,86.0,,0.86,43.0
2014-08-04,73,86.0,,0.86,62.78
2014-08-05,72,86.0,,0.86,61.92
2014-08-06,81,86.0,,0.86,69.66
2014-08-07,81,86.0,,0.86,69.66
2014-08-08,77,86.0,,0.86,66.22
2014-08-09,50,86.0,,0.86,43.0
2014-08-10,53,86.0,,0.86,45.58
2014-08-11,95,86.0,,0.86,81.7
2014-08-12,88,86.0,,0.86,75.67999999999999
2014-08-13,58,86.0,,0.86,49.88
2014-08-14,95,86.0,,0.86,81.7
2014-08-15,69,86.0,,0.86,59.339999999999996
2014-08-16,90,86.0,,0.86,77.4
2014-08-17,75,86.0,,0.86,64.5
2014-08-18,88,86.0,,0.86,75.67999999999999
2014-08-19,82,86.0,,0.86,70.52
2014-08-20,80,86.0,,0.86,68.8
2014-08-21,74,86.0,,0.86,63.64
2014-08-22,100,86.0,,0.86,86.0
2014-08-23,96,86.0,,0.86,82.56
2014-08-24,70,86.0,,0.86,60.199999999999996
2014-08-25,80,86.0,,0.86,68.8
2014-08-26,89,86.0,,0.86,76.53999999999999
2014-08-27,80,86.0,,0.86,68.8
2014-08-28,47,86.0,,0.86,40.42
2014-08-29,62,86.0,,0.86,53.32
2014-08-30,59,86.0,,0.86,50.74
2014-08-31,60,86.0,,0.86,51.6
2014-09-01,88,83.0,False,0.83,73.03999999999999
2014-09-02,83,83.0,,0.83,68.89
2014-09-03,100,83.0,,0.83,83.0
2014-09-04,70,83.0,,0.83,58.099999999999994
2014-09-05,74,83.0,,0.83,61.419999999999995
2014-09-06,62,83.0,,0.83,51.46
2014-09-07,56,83.0,,0.83,46.48
2014-09-08,98,83.0,,0.83,81.33999999999999
2014-09-09,83,83.0,,0.83,68.89
2014-09-10,82,83.0,,0.83,68.06
2014-09-11,71,83.0,,0.83,58.93
2014-09-12,64,83.0,,0.83,53.12
2014-09-13,48,83.0,,0.83,39.839999999999996
2014-09-14,87,83.0,,0.83,72.21
2014-09-15,83,83.0,,0.83,68.89
2014-09-16,71,83.0,,0.83,58.93
2014-09-17,80,83.0,,0.83,66.39999999999999
2014-09-18,52,83.0,,0.83,43.16
2014-09-19,73,83.0,,0.83,60.589999999999996
2014-09-20,63,83.0,,0.83,52.29
2014-09-21,53,83.0,,0.83,43.989999999999995
2014-09-22,81,83.0,,0.83,67.22999999999999
2014-09-23,69,83.0,,0.83,57.269999999999996
2014-09-24,99,83.0,,0.83,82.17
2014-09-25,68,83.0,,0.83,56.44
2014-09-26,79,83.0,,0.83,65.57
2014-09-27,70,83.0,,0.83,58.099999999999994
2014-09-28,60,83.0,,0.83,49.8
2014-09-29,71,83.0,,0.83,58.93
2014-09-30,92,83.0,,0.83,76.36
2014-10-01,56,81.0,False,0.81,45.36
2014-10-02,78,81.0,,0.81,63.18000000000001
2014-10-03,62,81.0,,0.81,50.220000000000006
2014-10-04,50,81.0,,0.81,40.5
2014-10-05,65,81.0,,0.81,52.650000000000006
2014-10-06,87,81.0,,0.81,70.47
2014-10-07,84,81.0,,0.81,68.04
2014-10-08,72,81.0,,0.81,58.32000000000001
2014-10-09,86,81.0,,0.81,69.66000000000001
2014-10-10,76,81.0,,0.81,61.56
2014-10-11,73,81.0,,0.81,59.13
2014-10-12,62,81.0,,0.81,50.220000000000006
2014-10-13,63,81.0,,0.81,51.03
2014-10-14,57,81.0,,0.81,46.17
2014-10-15,79,81.0,,0.81,63.99
2014-10-16,66,81.0,,0.81,53.46
2014-10-17,76,81.0,,0.81,61.56
2014-10-18,55,81.0,,0.81,44.550000000000004
2014-10-19,44,81.0,,0.81,35.64
2014-10-20,62,81.0,,0.81,50.220000000000006
2014-10-21,91,81.0,,0.81,73.71000000000001
2014-10-22,71,81.0,,0.81,57.510000000000005
2014-10-23,84,81.0,,0.81,68.04
2014-10-24,57,81.0,,0.81,46.17
2014-10-25,66,81.0,,0.81,53.46
2014-10-26,75,81.0,,0.81,60.75000000000001
2014-10-27,63,81.0,,0.81,51.03
2014-10-28,100,81.0,,0.81,81.0
2014-10-29,77,81.0,,0.81,62.370000000000005
2014-10-30,55,81.0,,0.81,44.550000000000004
2014-10-31,60,81.0,,0.81,48.6
2014-11-01,43,84.0,False,0.84,36.12
2014-11-02,57,84.0,,0.84,47.879999999999995
2014-11-03,74,84.0,,0.84,62.16
2014-11-04,75,84.0,,0.84,63.0
2014-11-05,88,84.0,,0.84,73.92
2014-11-06,83,84.0,,0.84,69.72
2014-11-07,100,84.0,,0.84,84.0
2014-11-08,46,84.0,,0.84,38.64
2014-11-09,31,84.0,,0.84,26.04
2014-11-10,89,84.0,,0.84,74.75999999999999
2014-11-11,70,84.0,,0.84,58.8
2014-11-12,65,84.0,,0.84,54.6
2014-11-13,79,84.0,,0.84,66.36
2014-11-14,51,84.0,,0.84,42.839999999999996
2014-11-15,77,84.0,,0.84,64.67999999999999
2014-11-16,60,84.0,,0.84,50.4
2014-11-17,89,84.0,,0.84,74.75999999999999
2014-11-18,54,84.0,,0.84,45.36
2014-11-19,64,84.0,,0.84,53.76
2014-11-20,83,84.0,,0.84,69.72
2014-11-21,61,84.0,,0.84,51.239999999999995
2014-11-22,67,84.0,,0.84,56.28
2014-11-23,63,84.0,,0.84,52.919999999999995
2014-11-24,71,84.0,,0.84,59.64
2014-11-25,66,84.0,,0.84,55.44
2014-11-26,50,84.0,,0.84,42.0
2014-11-27,29,84.0,,0.84,24.36
2014-11-28,70,84.0,,0.84,58.8
2014-11-29,71,84.0,,0.84,59.64
2014-11-30,62,84.0,,0.84,52.08
2014-12-01,71,81.0,False,0.81,57.510000000000005
2014-12-02,58,81.0,,0.81,46.980000000000004
2014-12-03,80,81.0,,0.81,64.80000000000001
2014-12-04,74,81.0,,0.81,59.940000000000005
2014-12-05,66,81.0,,0.81,53.46
2014-12-06,95,81.0,,0.81,76.95
2014-12-07,65,81.0,,0.81,52.650000000000006
2014-12-08,68,81.0,,0.81,55.080000000000005
2014-12-09,76,81.0,,0.81,61.56
2014-12-10,79,81.0,,0.81,63.99
2014-12-11,59,81.0,,0.81,47.790000000000006
2014-12-12,87,81.0,,0.81,70.47
2014-12-13,55,81.0,,0.81,44.550000000000004
2014-12-14,55,81.0,,0.81,44.550000000000004
2014-12-15,87,81.0,,0.81,70.47
2014-12-16,78,81.0,,0.81,63.18000000000001
2014-12-17,79,81.0,,0.81,63.99
2014-12-18,100,81.0,,0.81,81.0
2014-12-19,57,81.0,,0.81,46.17
2014-12-20,42,81.0,,0.81,34.02
2014-12-21,52,81.0,,0.81,42.120000000000005
2014-12-22,62,81.0,,0.81,50.220000000000006
2014-12-23,71,81.0,,0.81,57.510000000000005
2014-12-24,57,81.0,,0.81,46.17
2014-12-25,45,81.0,,0.81,36.45
2014-12-26,77,81.0,,0.81,62.370000000000005
2014-12-27,59,81.0,,0.81,47.790000000000006
2014-12-28,89,81.0,,0.81,72.09
2014-12-29,80,81.0,,0.81,64.80000000000001
2014-12-30,92,81.0,,0.81,74.52000000000001
2014-12-31,86,81.0,,0.81,69.66000000000001
2015-01-01,58,85.0,False,0.85,49.3
2015-01-02,71,85.0,,0.85,60.35
2015-01-03,69,85.0,,0.85,58.65
2015-01-04,76,85.0,,0.85,64.6
2015-01-05,82,85.0,,0.85,69.7
2015-01-06,58,85.0,,0.85,49.3
2015-01-07,100,85.0,,0.85,85.0
2015-01-08,72,85.0,,0.85,61.199999999999996
2015-01-09,78,85.0,,0.85,66.3
2015-01-10,47,85.0,,0.85,39.949999999999996
2015-01-11,64,85.0,,0.85,54.4
2015-01-12,83,85.0,,0.85,70.55
2015-01-13,74,85.0,,0.85,62.9
2015-01-14,61,85.0,,0.85,51.85
2015-01-15,61,85.0,,0.85,51.85
2015-01-16,67,85.0,,0.85,56.949999999999996
2015-01-17,47,85.0,,0.85,39.949999999999996
2015-01-18,70,85.0,,0.85,59.5
2015-01-19,78,85.0,,0.85,66.3
2015-01-20,84,85.0,,0.85,71.39999999999999
2015-01-21,85,85.0,,0.85,72.25
2015-01-22,70,85.0,,0.85,59.5
2015-01-23,70,85.0,,0.85,59.5
2015-01-24,64,85.0,,0.85,54.4
2015-01-25,47,85.0,,0.85,39.949999999999996
2015-01-26,71,85.0,,0.85,60.35
2015-01-27,66,85.0,,0.85,56.1
2015-01-28,67,85.0,,0.85,56.949999999999996
2015-01-29,58,85.0,,0.85,49.3
2015-01-30,56,85.0,,0.85,47.6
2015-01-31,62,85.0,,0.85,52.699999999999996
2015-02-01,51,86.0,False,0.86,43.86
2015-02-02,79,86.0,,0.86,67.94
2015-02-03,88,86.0,,0.86,75.67999999999999
2015-02-04,93,86.0,,0.86,79.98
2015-02-05,67,86.0,,0.86,57.62
2015-02-06,77,86.0,,0.86,66.22
2015-02-07,81,86.0,,0.86,69.66
2015-02-08,89,86.0,,0.86,76.53999999999999
2015-02-09,74,86.0,,0.86,63.64
2015-02-10,80,86.0,,0.86,68.8
2015-02-11,85,86.0,,0.86,73.1
2015-02-12,81,86.0,,0.86,69.66
2015-02-13,76,86.0,,0.86,65.36
2015-02-14,72,86.0,,0.86,61.92
2015-02-15,48,86.0,,0.86,41.28
2015-02-16,96,86.0,,0.86,82.56
2015-02-17,67,86.0,,0.86,57.62
2015-02-18,93,86.0,,0.86,79.98
2015-02-19,82,86.0,,0.86,70.52
2015-02-20,87,86.0,,0.86,74.82
2015-02-21,73,86.0,,0.86,62.78
2015-02-22,52,86.0,,0.86,44.72
2015-02-23,100,86.0,,0.86,86.0
2015-02-24,95,86.0,,0.86,81.7
2015-02-25,83,86.0,,0.86,71.38
2015-02-26,74,86.0,,0.86,63.64
2015-02-27,89,86.0,,0.86,76.53999999999999
2015-02-28,75,86.0,,0.86,64.5
2015-03-01,34,90.0,False,0.9,30.6
2015-03-02,55,90.0,,0.9,49.5
2015-03-03,74,90.0,,0.9,66.60000000000001
2015-03-04,67,90.0,,0.9,60.300000000000004
2015-03-05,62,90.0,,0.9,55.800000000000004
2015-03-06,45,90.0,,0.9,40.5
2015-03-07,75,90.0,,0.9,67.5
2015-03-08,56,90.0,,0.9,50.4
2015-03-09,88,90.0,,0.9,79.2
2015-03-10,37,90.0,,0.9,33.300000000000004
2015-03-11,50,90.0,,0.9,45.0
2015-03-12,39,90.0,,0.9,35.1
2015-03-13,43,90.0,,0.9,38.7
2015-03-14,40,90.0,,0.9,36.0
2015-03-15,52,90.0,,0.9,46.800000000000004
2015-03-16,100,90.0,,0.9,90.0
2015-03-17,51,90.0,,0.9,45.9
2015-03-18,67,90.0,,0.9,60.300000000000004
2015-03-19,48,90.0,,0.9,43.2
2015-03-20,42,90.0,,0.9,37.800000000000004
2015-03-21,80,90.0,,0.9,72.0
2015-03-22,61,90.0,,0.9,54.9
2015-03-23,83,90.0,,0.9,74.7
2015-03-24,57,90.0,,0.9,51.300000000000004
2015-03-25,53,90.0,,0.9,47.7
2015-03-26,53,90.0,,0.9,47.7
2015-03-27,46,90.0,,0.9,41.4
2015-03-28,57,90.0,,0.9,51.300000000000004
2015-03-29,74,90.0,,0.9,66.60000000000001
2015-03-30,81,90.0,,0.9,72.9
2015-03-31,71,90.0,,0.9,63.9
2015-04-01,76,86.0,False,0.86,65.36
2015-04-02,100,86.0,,0.86,86.0
2015-04-03,56,86.0,,0.86,48.16
2015-04-04,57,86.0,,0.86,49.019999999999996
2015-04-05,34,86.0,,0.86,29.24
2015-04-06,81,86.0,,0.86,69.66
2015-04-07,69,86.0,,0.86,59.339999999999996
2015-04-08,97,86.0,,0.86,83.42
2015-04-09,69,86.0,,0.86,59.339999999999996
2015-04-10,70,86.0,,0.86,60.199999999999996
2015-04-11,53,86.0,,0.86,45.58
2015-04-12,58,86.0,,0.86,49.88
2015-04-13,76,86.0,,0.86,65.36
2015-04-14,78,86.0,,0.86,67.08
2015-04-15,72,86.0,,0.86,61.92
2015-04-16,66,86.0,,0.86,56.76
2015-04-17,70,86.0,,0.86,60.199999999999996
2015-04-18,71,86.0,,0.86,61.06
2015-04-19,69,86.0,,0.86,59.339999999999996
2015-04-20,96,86.0,,0.86,82.56
2015-04-21,61,86.0,,0.86,52.46
2015-04-22,74,86.0,,0.86,63.64
2015-04-23,67,86.0,,0.86,57.62
2015-04-24,70,86.0,,0.86,60.199999999999996
2015-04-25,47,86.0,,0.86,40.42
2015-04-26,65,86.0,,0.86,55.9
2015-04-27,79,86.0,,0.86,67.94
2015-04-28,66,86.0,,0.86,56.76
2015-04-29,77,86.0,,0.86,66.22
2015-04-30,83,86.0,,0.86,71.38
2015-05-01,83,87.0,False,0.87,72.21
2015-05-02,59,87.0,,0.87,51.33
2015-05-03,76,87.0,,0.87,66.12
2015-05-04,96,87.0,,0.87,83.52
2015-05-05,87,87.0,,0.87,75.69
2015-05-06,76,87.0,,0.87,66.12
2015-05-07,85,87.0,,0.87,73.95
2015-05-08,76,87.0,,0.87,66.12
2015-05-09,66,87.0,,0.87,57.42
2015-05-10,48,87.0,,0.87,41.76
2015-05-11,81,87.0,,0.87,70.47
2015-05-12,92,87.0,,0.87,80.04
2015-05-13,79,87.0,,0.87,68.73
2015-05-14,78,87.0,,0.87,67.86
2015-05-15,66,87.0,,0.87,57.42
2015-05-16,61,87.0,,0.87,53.07
2015-05-17,63,87.0,,0.87,54.81
2015-05-18,61,87.0,,0.87,53.07
2015-05-19,88,87.0,,0.87,76.56
2015-05-20,76,87.0,,0.87,66.12
2015-05-21,69,87.0,,0.87,60.03
2015-05-22,63,87.0,,0.87,54.81
2015-05-23,47,87.0,,0.87,40.89
2015-05-24,71,87.0,,0.87,61.77
2015-05-25,49,87.0,,0.87,42.63
2015-05-26,74,87.0,,0.87,64.38
2015-05-27,92,87.0,,0.87,80.04
2015-05-28,85,87.0,,0.87,73.95
2015-05-29,100,87.0,,0.87,87.0
2015-05-30,45,87.0,,0.87,39.15
2015-05-31,72,87.0,,0.87,62.64
2015-06-01,89,92.0,False,0.92,81.88000000000001
2015-06-02,78,92.0,,0.92,71.76
2015-06-03,70,92.0,,0.92,64.4
2015-06-04,51,92.0,,0.92,46.92
2015-06-05,60,92.0,,0.92,55.2
2015-06-06,60,92.0,,0.92,55.2
2015-06-07,59,92.0,,0.92,54.28
2015-06-08,60,92.0,,0.92,55.2
2015-06-09,94,92.0,,0.92,86.48
2015-06-10,72,92.0,,0.92,66.24000000000001
2015-06-11,100,92.0,,0.92,92.0
2015-06-12,65,92.0,,0.92,59.800000000000004
2015-06-13,71,92.0,,0.92,65.32000000000001
2015-06-14,74,92.0,,0.92,68.08
2015-06-15,82,92.0,,0.92,75.44
2015-06-16,70,92.0,,0.92,64.4
2015-06-17,70,92.0,,0.92,64.4
2015-06-18,70,92.0,,0.92,64.4
2015-06-19,53,92.0,,0.92,48.760000000000005
2015-06-20,54,92.0,,0.92,49.68
2015-06-21,64,92.0,,0.92,58.88
2015-06-22,76,92.0,,0.92,69.92
2015-06-23,65,92.0,,0.92,59.800000000000004
2015-06-24,79,92.0,,0.92,72.68
2015-06-25,81,92.0,,0.92,74.52000000000001
2015-06-26,81,92.0,,0.92,74.52000000000001
2015-06-27,69,92.0,,0.92,63.480000000000004
2015-06-28,68,92.0,,0.92,62.56
2015-06-29,87,92.0,,0.92,80.04
2015-06-30,65,92.0,,0.92,59.800000000000004
2015-07-01,78,95.0,False,0.95,74.1
2015-07-02,79,95.0,,0.95,75.05
2015-07-03,42,95.0,,0.95,39.9
2015-07-04,47,95.0,,0.95,44.65
2015-07-05,71,95.0,,0.95,67.45
2015-07-06,98,95.0,,0.95,93.1
2015-07-07,69,95.0,,0.95,65.55
2015-07-08,75,95.0,,0.95,71.25
2015-07-09,76,95.0,,0.95,72.2
2015-07-10,55,95.0,,0.95,52.25
2015-07-11,48,95.0,,0.95,45.599999999999994
2015-07-12,62,95.0,,0.95,58.9
2015-07-13,100,95.0,,0.95,95.0
2015-07-14,82,95.0,,0.95,77.89999999999999
2015-07-15,69,95.0,,0.95,65.55
2015-07-16,82,95.0,,0.95,77.89999999999999
2015-07-17,99,95.0,,0.95,94.05
2015-07-18,79,95.0,,0.95,75.05
2015-07-19,49,95.0,,0.95,46.55
2015-07-20,75,95.0,,0.95,71.25
2015-07-21,91,95.0,,0.95,86.45
2015-07-22,84,95.0,,0.95,79.8
2015-07-23,89,95.0,,0.95,84.55
2015-07-24,67,95.0,,0.95,63.65
2015-07-25,51,95.0,,0.95,48.449999999999996
2015-07-26,59,95.0,,0.95,56.05
2015-07-27,85,95.0,,0.95,80.75
2015-07-28,57,95.0,,0.95,54.15
2015-07-29,76,95.0,,0.95,72.2
2015-07-30,81,95.0,,0.95,76.95
2015-07-31,77,95.0,,0.95,73.14999999999999
2015-08-01,53,89.0,False,0.89,47.17
2015-08-02,100,89.0,,0.89,89.0
2015-08-03,57,89.0,,0.89,50.730000000000004
2015-08-04,62,89.0,,0.89,55.18
2015-08-05,86,89.0,,0.89,76.54
2015-08-06,66,89.0,,0.89,58.74
2015-08-07,47,89.0,,0.89,41.83
2015-08-08,31,89.0,,0.89,27.59
2015-08-09,50,89.0,,0.89,44.5
2015-08-10,78,89.0,,0.89,69.42
2015-08-11,32,89.0,,0.89,28.48
2015-08-12,51,89.0,,0.89,45.39
2015-08-13,73,89.0,,0.89,64.97
2015-08-14,72,89.0,,0.89,64.08
2015-08-15,45,89.0,,0.89,40.05
2015-08-16,53,89.0,,0.89,47.17
2015-08-17,64,89.0,,0.89,56.96
2015-08-18,65,89.0,,0.89,57.85
2015-08-19,59,89.0,,0.89,52.51
2015-08-20,51,89.0,,0.89,45.39
2015-08-21,48,89.0,,0.89,42.72
2015-08-22,41,89.0,,0.89,36.49
2015-08-23,11,89.0,,0.89,9.790000000000001
2015-08-24,49,89.0,,0.89,43.61
2015-08-25,58,89.0,,0.89,51.62
2015-08-26,54,89.0,,0.89,48.06
2015-08-27,49,89.0,,0.89,43.61
2015-08-28,62,89.0,,0.89,55.18
2015-08-29,44,89.0,,0.89,39.160000000000004
2015-08-30,55,89.0,,0.89,48.95
2015-08-31,71,89.0,,0.89,63.19
2015-09-01,85,86.0,False,0.86,73.1
2015-09-02,90,86.0,,0.86,77.4
2015-09-03,84,86.0,,0.86,72.24
2015-09-04,77,86.0,,0.86,66.22
2015-09-05,76,86.0,,0.86,65.36
2015-09-06,59,86.0,,0.86,50.74
2015-09-07,81,86.0,,0.86,69.66
2015-09-08,93,86.0,,0.86,79.98
2015-09-09,79,86.0,,0.86,67.94
2015-09-10,81,86.0,,0.86,69.66
2015-09-11,85,86.0,,0.86,73.1
2015-09-12,55,86.0,,0.86,47.3
2015-09-13,67,86.0,,0.86,57.62
2015-09-14,66,86.0,,0.86,56.76
2015-09-15,68,86.0,,0.86,58.48
2015-09-16,89,86.0,,0.86,76.53999999999999
2015-09-17,68,86.0,,0.86,58.48
2015-09-18,70,86.0,,0.86,60.199999999999996
2015-09-19,64,86.0,,0.86,55.04
2015-09-20,47,86.0,,0.86,40.42
2015-09-21,71,86.0,,0.86,61.06
2015-09-22,73,86.0,,0.86,62.78
2015-09-23,77,86.0,,0.86,66.22
2015-09-24,100,86.0,,0.86,86.0
2015-09-25,57,86.0,,0.86,49.019999999999996
2015-09-26,56,86.0,,0.86,48.16
2015-09-27,68,86.0,,0.86,58.48
2015-09-28,62,86.0,,0.86,53.32
2015-09-29,64,86.0,,0.86,55.04
2015-09-30,74,86.0,,0.86,63.64
2015-10-01,76,85.0,False,0.85,64.6
2015-10-02,64,85.0,,0.85,54.4
2015-10-03,50,85.0,,0.85,42.5
2015-10-04,73,85.0,,0.85,62.05
2015-10-05,77,85.0,,0.85,65.45
2015-10-06,80,85.0,,0.85,68.0
2015-10-07,69,85.0,,0.85,58.65
2015-10-08,66,85.0,,0.85,56.1
2015-10-09,76,85.0,,0.85,64.6
2015-10-10,70,85.0,,0.85,59.5
2015-10-11,50,85.0,,0.85,42.5
2015-10-12,64,85.0,,0.85,54.4
2015-10-13,90,85.0,,0.85,76.5
2015-10-14,58,85.0,,0.85,49.3
2015-10-15,83,85.0,,0.85,70.55
2015-10-16,61,85.0,,0.85,51.85
2015-10-17,50,85.0,,0.85,42.5
2015-10-18,62,85.0,,0.85,52.699999999999996
2015-10-19,58,85.0,,0.85,49.3
2015-10-20,87,85.0,,0.85,73.95
2015-10-21,92,85.0,,0.85,78.2
2015-10-22,52,85.0,,0.85,44.199999999999996
2015-10-23,53,85.0,,0.85,45.05
2015-10-24,67,85.0,,0.85,56.949999999999996
2015-10-25,57,85.0,,0.85,48.449999999999996
2015-10-26,71,85.0,,0.85,60.35
2015-10-27,100,85.0,,0.85,85.0
2015-10-28,73,85.0,,0.85,62.05
2015-10-29,47,85.0,,0.85,39.949999999999996
2015-10-30,57,85.0,,0.85,48.449999999999996
2015-10-31,67,85.0,,0.85,56.949999999999996
2015-11-01,58,85.0,False,0.85,49.3
2015-11-02,74,85.0,,0.85,62.9
2015-11-03,98,85.0,,0.85,83.3
2015-11-04,79,85.0,,0.85,67.14999999999999
2015-11-05,83,85.0,,0.85,70.55
2015-11-06,68,85.0,,0.85,57.8
2015-11-07,93,85.0,,0.85,79.05
2015-11-08,68,85.0,,0.85,57.8
2015-11-09,61,85.0,,0.85,51.85
2015-11-10,80,85.0,,0.85,68.0
2015-11-11,87,85.0,,0.85,73.95
2015-11-12,78,85.0,,0.85,66.3
2015-11-13,100,85.0,,0.85,85.0
2015-11-14,95,85.0,,0.85,80.75
2015-11-15,47,85.0,,0.85,39.949999999999996
2015-11-16,54,85.0,,0.85,45.9
2015-11-17,76,85.0,,0.85,64.6
2015-11-18,77,85.0,,0.85,65.45
2015-11-19,88,85.0,,0.85,74.8
2015-11-20,72,85.0,,0.85,61.199999999999996
2015-11-21,60,85.0,,0.85,51.0
2015-11-22,50,85.0,,0.85,42.5
2015-11-23,71,85.0,,0.85,60.35
2015-11-24,71,85.0,,0.85,60.35
2015-11-25,43,85.0,,0.85,36.55
2015-11-26,57,85.0,,0.85,48.449999999999996
2015-11-27,50,85.0,,0.85,42.5
2015-11-28,74,85.0,,0.85,62.9
2015-11-29,49,85.0,,0.85,41.65
2015-11-30,77,85.0,,0.85,65.45
2015-12-01,58,82.0,False,0.82,47.559999999999995
2015-12-02,64,82.0,,0.82,52.48
2015-12-03,71,82.0,,0.82,58.22
2015-12-04,50,82.0,,0.82,41.0
