date,prosperity bank_unscaled,prosperity bank_monthly,isPartial,scale,prosperity bank
2018-02-12,69,67.0,,0.67,46.230000000000004
2018-02-13,85,67.0,,0.67,56.95
2018-02-14,89,67.0,,0.67,59.63
2018-02-15,36,67.0,,0.67,24.12
2018-02-16,84,67.0,,0.67,56.28
2018-02-17,61,67.0,,0.67,40.870000000000005
2018-02-18,36,67.0,,0.67,24.12
2018-02-19,63,67.0,,0.67,42.21
2018-02-20,81,67.0,,0.67,54.27
2018-02-21,81,67.0,,0.67,54.27
2018-02-22,60,67.0,,0.67,40.2
2018-02-23,100,67.0,,0.67,67.0
2018-02-24,55,67.0,,0.67,36.85
2018-02-25,35,67.0,,0.67,23.450000000000003
2018-02-26,71,67.0,,0.67,47.57
2018-02-27,81,67.0,,0.67,54.27
2018-02-28,69,67.0,,0.67,46.230000000000004
2018-03-01,71,69.0,False,0.69,48.989999999999995
2018-03-02,76,69.0,,0.69,52.44
2018-03-03,70,69.0,,0.69,48.3
2018-03-04,33,69.0,,0.69,22.77
2018-03-05,47,69.0,,0.69,32.43
2018-03-06,48,69.0,,0.69,33.12
2018-03-07,61,69.0,,0.69,42.089999999999996
2018-03-08,52,69.0,,0.69,35.879999999999995
2018-03-09,70,69.0,,0.69,48.3
2018-03-10,74,69.0,,0.69,51.059999999999995
2018-03-11,9,69.0,,0.69,6.209999999999999
2018-03-12,72,69.0,,0.69,49.67999999999999
2018-03-13,76,69.0,,0.69,52.44
2018-03-14,46,69.0,,0.69,31.74
2018-03-15,59,69.0,,0.69,40.709999999999994
2018-03-16,60,69.0,,0.69,41.4
2018-03-17,48,69.0,,0.69,33.12
2018-03-18,33,69.0,,0.69,22.77
2018-03-19,58,69.0,,0.69,40.019999999999996
2018-03-20,60,69.0,,0.69,41.4
2018-03-21,46,69.0,,0.69,31.74
2018-03-22,45,69.0,,0.69,31.049999999999997
2018-03-23,81,69.0,,0.69,55.88999999999999
2018-03-24,42,69.0,,0.69,28.979999999999997
2018-03-25,27,69.0,,0.69,18.63
2018-03-26,80,69.0,,0.69,55.199999999999996
2018-03-27,72,69.0,,0.69,49.67999999999999
2018-03-28,77,69.0,,0.69,53.129999999999995
2018-03-29,97,69.0,,0.69,66.92999999999999
2018-03-30,100,69.0,,0.69,69.0
2018-03-31,52,69.0,,0.69,35.879999999999995
2018-04-01,36,62.0,False,0.62,22.32
2018-04-02,96,62.0,,0.62,59.519999999999996
2018-04-03,100,62.0,,0.62,62.0
2018-04-04,96,62.0,,0.62,59.519999999999996
2018-04-05,76,62.0,,0.62,47.12
2018-04-06,80,62.0,,0.62,49.6
2018-04-07,54,62.0,,0.62,33.48
2018-04-08,46,62.0,,0.62,28.52
2018-04-09,76,62.0,,0.62,47.12
2018-04-10,100,62.0,,0.62,62.0
2018-04-11,83,62.0,,0.62,51.46
2018-04-12,84,62.0,,0.62,52.08
2018-04-13,99,62.0,,0.62,61.38
2018-04-14,56,62.0,,0.62,34.72
2018-04-15,33,62.0,,0.62,20.46
2018-04-16,62,62.0,,0.62,38.44
2018-04-17,81,62.0,,0.62,50.22
2018-04-18,64,62.0,,0.62,39.68
2018-04-19,57,62.0,,0.62,35.339999999999996
2018-04-20,79,62.0,,0.62,48.98
2018-04-21,54,62.0,,0.62,33.48
2018-04-22,28,62.0,,0.62,17.36
2018-04-23,86,62.0,,0.62,53.32
2018-04-24,60,62.0,,0.62,37.2
2018-04-25,83,62.0,,0.62,51.46
2018-04-26,87,62.0,,0.62,53.94
2018-04-27,84,62.0,,0.62,52.08
2018-04-28,47,62.0,,0.62,29.14
2018-04-29,50,62.0,,0.62,31.0
2018-04-30,85,62.0,,0.62,52.7
2018-05-01,60,66.0,False,0.66,39.6
2018-05-02,84,66.0,,0.66,55.440000000000005
2018-05-03,68,66.0,,0.66,44.88
2018-05-04,67,66.0,,0.66,44.22
2018-05-05,29,66.0,,0.66,19.14
2018-05-06,25,66.0,,0.66,16.5
2018-05-07,88,66.0,,0.66,58.080000000000005
2018-05-08,71,66.0,,0.66,46.86
2018-05-09,47,66.0,,0.66,31.020000000000003
2018-05-10,66,66.0,,0.66,43.56
2018-05-11,60,66.0,,0.66,39.6
2018-05-12,58,66.0,,0.66,38.28
2018-05-13,32,66.0,,0.66,21.12
2018-05-14,77,66.0,,0.66,50.82
2018-05-15,60,66.0,,0.66,39.6
2018-05-16,69,66.0,,0.66,45.54
2018-05-17,83,66.0,,0.66,54.78
2018-05-18,88,66.0,,0.66,58.080000000000005
2018-05-19,65,66.0,,0.66,42.9
2018-05-20,40,66.0,,0.66,26.400000000000002
2018-05-21,68,66.0,,0.66,44.88
2018-05-22,59,66.0,,0.66,38.940000000000005
2018-05-23,80,66.0,,0.66,52.800000000000004
2018-05-24,90,66.0,,0.66,59.400000000000006
2018-05-25,100,66.0,,0.66,66.0
2018-05-26,60,66.0,,0.66,39.6
2018-05-27,33,66.0,,0.66,21.78
2018-05-28,34,66.0,,0.66,22.44
2018-05-29,90,66.0,,0.66,59.400000000000006
2018-05-30,95,66.0,,0.66,62.7
2018-05-31,95,66.0,,0.66,62.7
2018-06-01,65,72.0,False,0.72,46.8
2018-06-02,22,72.0,,0.72,15.84
2018-06-03,38,72.0,,0.72,27.36
2018-06-04,100,72.0,,0.72,72.0
2018-06-05,67,72.0,,0.72,48.239999999999995
2018-06-06,73,72.0,,0.72,52.559999999999995
2018-06-07,60,72.0,,0.72,43.199999999999996
2018-06-08,74,72.0,,0.72,53.28
2018-06-09,21,72.0,,0.72,15.12
2018-06-10,27,72.0,,0.72,19.439999999999998
2018-06-11,96,72.0,,0.72,69.12
2018-06-12,68,72.0,,0.72,48.96
2018-06-13,56,72.0,,0.72,40.32
2018-06-14,54,72.0,,0.72,38.879999999999995
2018-06-15,95,72.0,,0.72,68.39999999999999
2018-06-16,77,72.0,,0.72,55.44
2018-06-17,44,72.0,,0.72,31.68
2018-06-18,64,72.0,,0.72,46.08
2018-06-19,54,72.0,,0.72,38.879999999999995
2018-06-20,83,72.0,,0.72,59.76
2018-06-21,46,72.0,,0.72,33.12
2018-06-22,80,72.0,,0.72,57.599999999999994
2018-06-23,37,72.0,,0.72,26.64
2018-06-24,16,72.0,,0.72,11.52
2018-06-25,87,72.0,,0.72,62.64
2018-06-26,79,72.0,,0.72,56.879999999999995
2018-06-27,74,72.0,,0.72,53.28
2018-06-28,42,72.0,,0.72,30.24
2018-06-29,77,72.0,,0.72,55.44
2018-06-30,87,72.0,,0.72,62.64
2018-07-01,20,71.0,False,0.71,14.2
2018-07-02,100,71.0,,0.71,71.0
2018-07-03,79,71.0,,0.71,56.089999999999996
2018-07-04,44,71.0,,0.71,31.24
2018-07-05,94,71.0,,0.71,66.74
2018-07-06,77,71.0,,0.71,54.669999999999995
2018-07-07,39,71.0,,0.71,27.689999999999998
2018-07-08,44,71.0,,0.71,31.24
2018-07-09,72,71.0,,0.71,51.12
2018-07-10,42,71.0,,0.71,29.82
2018-07-11,81,71.0,,0.71,57.51
2018-07-12,71,71.0,,0.71,50.41
2018-07-13,70,71.0,,0.71,49.699999999999996
2018-07-14,59,71.0,,0.71,41.89
2018-07-15,17,71.0,,0.71,12.07
2018-07-16,74,71.0,,0.71,52.54
2018-07-17,78,71.0,,0.71,55.379999999999995
2018-07-18,60,71.0,,0.71,42.599999999999994
2018-07-19,48,71.0,,0.71,34.08
2018-07-20,52,71.0,,0.71,36.92
2018-07-21,60,71.0,,0.71,42.599999999999994
2018-07-22,22,71.0,,0.71,15.62
2018-07-23,85,71.0,,0.71,60.349999999999994
2018-07-24,60,71.0,,0.71,42.599999999999994
2018-07-25,60,71.0,,0.71,42.599999999999994
2018-07-26,62,71.0,,0.71,44.019999999999996
2018-07-27,50,71.0,,0.71,35.5
2018-07-28,46,71.0,,0.71,32.66
2018-07-29,35,71.0,,0.71,24.849999999999998
2018-07-30,87,71.0,,0.71,61.769999999999996
2018-07-31,54,71.0,,0.71,38.339999999999996
2018-08-01,76,72.0,False,0.72,54.72
2018-08-02,57,72.0,,0.72,41.04
2018-08-03,97,72.0,,0.72,69.84
2018-08-04,47,72.0,,0.72,33.839999999999996
2018-08-05,26,72.0,,0.72,18.72
2018-08-06,49,72.0,,0.72,35.28
2018-08-07,75,72.0,,0.72,54.0
2018-08-08,98,72.0,,0.72,70.56
2018-08-09,81,72.0,,0.72,58.32
2018-08-10,61,72.0,,0.72,43.92
2018-08-11,26,72.0,,0.72,18.72
2018-08-12,42,72.0,,0.72,30.24
2018-08-13,63,72.0,,0.72,45.36
2018-08-14,77,72.0,,0.72,55.44
2018-08-15,41,72.0,,0.72,29.52
2018-08-16,46,72.0,,0.72,33.12
2018-08-17,73,72.0,,0.72,52.559999999999995
2018-08-18,32,72.0,,0.72,23.04
2018-08-19,16,72.0,,0.72,11.52
2018-08-20,100,72.0,,0.72,72.0
2018-08-21,81,72.0,,0.72,58.32
2018-08-22,49,72.0,,0.72,35.28
2018-08-23,50,72.0,,0.72,36.0
2018-08-24,65,72.0,,0.72,46.8
2018-08-25,64,72.0,,0.72,46.08
2018-08-26,37,72.0,,0.72,26.64
2018-08-27,93,72.0,,0.72,66.96
2018-08-28,61,72.0,,0.72,43.92
2018-08-29,57,72.0,,0.72,41.04
2018-08-30,76,72.0,,0.72,54.72
2018-08-31,59,72.0,,0.72,42.48
2018-09-01,49,68.0,False,0.68,33.32
2018-09-02,27,68.0,,0.68,18.360000000000003
2018-09-03,43,68.0,,0.68,29.240000000000002
2018-09-04,61,68.0,,0.68,41.480000000000004
2018-09-05,60,68.0,,0.68,40.800000000000004
2018-09-06,49,68.0,,0.68,33.32
2018-09-07,78,68.0,,0.68,53.040000000000006
2018-09-08,48,68.0,,0.68,32.64
2018-09-09,42,68.0,,0.68,28.560000000000002
2018-09-10,64,68.0,,0.68,43.52
2018-09-11,53,68.0,,0.68,36.04
2018-09-12,49,68.0,,0.68,33.32
2018-09-13,69,68.0,,0.68,46.92
2018-09-14,64,68.0,,0.68,43.52
2018-09-15,50,68.0,,0.68,34.0
2018-09-16,28,68.0,,0.68,19.040000000000003
2018-09-17,74,68.0,,0.68,50.32
2018-09-18,64,68.0,,0.68,43.52
2018-09-19,63,68.0,,0.68,42.84
2018-09-20,100,68.0,,0.68,68.0
2018-09-21,69,68.0,,0.68,46.92
2018-09-22,37,68.0,,0.68,25.16
2018-09-23,28,68.0,,0.68,19.040000000000003
2018-09-24,61,68.0,,0.68,41.480000000000004
2018-09-25,53,68.0,,0.68,36.04
2018-09-26,67,68.0,,0.68,45.56
2018-09-27,64,68.0,,0.68,43.52
2018-09-28,74,68.0,,0.68,50.32
2018-09-29,37,68.0,,0.68,25.16
2018-09-30,31,68.0,,0.68,21.080000000000002
2018-10-01,87,66.0,False,0.66,57.42
2018-10-02,53,66.0,,0.66,34.980000000000004
2018-10-03,47,66.0,,0.66,31.020000000000003
2018-10-04,73,66.0,,0.66,48.18
2018-10-05,91,66.0,,0.66,60.06
2018-10-06,36,66.0,,0.66,23.76
2018-10-07,45,66.0,,0.66,29.700000000000003
2018-10-08,46,66.0,,0.66,30.360000000000003
2018-10-09,77,66.0,,0.66,50.82
2018-10-10,63,66.0,,0.66,41.580000000000005
2018-10-11,57,66.0,,0.66,37.620000000000005
2018-10-12,73,66.0,,0.66,48.18
2018-10-13,45,66.0,,0.66,29.700000000000003
2018-10-14,29,66.0,,0.66,19.14
2018-10-15,39,66.0,,0.66,25.740000000000002
2018-10-16,63,66.0,,0.66,41.580000000000005
2018-10-17,67,66.0,,0.66,44.22
2018-10-18,78,66.0,,0.66,51.480000000000004
2018-10-19,78,66.0,,0.66,51.480000000000004
2018-10-20,56,66.0,,0.66,36.96
2018-10-21,15,66.0,,0.66,9.9
2018-10-22,54,66.0,,0.66,35.64
2018-10-23,69,66.0,,0.66,45.54
2018-10-24,71,66.0,,0.66,46.86
2018-10-25,64,66.0,,0.66,42.24
2018-10-26,100,66.0,,0.66,66.0
2018-10-27,47,66.0,,0.66,31.020000000000003
2018-10-28,23,66.0,,0.66,15.180000000000001
2018-10-29,62,66.0,,0.66,40.92
2018-10-30,63,66.0,,0.66,41.580000000000005
2018-10-31,63,66.0,,0.66,41.580000000000005
2018-11-01,68,63.0,False,0.63,42.84
2018-11-02,93,63.0,,0.63,58.59
2018-11-03,57,63.0,,0.63,35.910000000000004
2018-11-04,29,63.0,,0.63,18.27
2018-11-05,66,63.0,,0.63,41.58
2018-11-06,67,63.0,,0.63,42.21
2018-11-07,37,63.0,,0.63,23.31
2018-11-08,52,63.0,,0.63,32.76
2018-11-09,54,63.0,,0.63,34.02
2018-11-10,66,63.0,,0.63,41.58
2018-11-11,30,63.0,,0.63,18.9
2018-11-12,64,63.0,,0.63,40.32
2018-11-13,52,63.0,,0.63,32.76
2018-11-14,58,63.0,,0.63,36.54
2018-11-15,53,63.0,,0.63,33.39
2018-11-16,84,63.0,,0.63,52.92
2018-11-17,41,63.0,,0.63,25.830000000000002
2018-11-18,51,63.0,,0.63,32.13
2018-11-19,41,63.0,,0.63,25.830000000000002
2018-11-20,100,63.0,,0.63,63.0
2018-11-21,73,63.0,,0.63,45.99
2018-11-22,13,63.0,,0.63,8.19
2018-11-23,72,63.0,,0.63,45.36
2018-11-24,36,63.0,,0.63,22.68
2018-11-25,25,63.0,,0.63,15.75
2018-11-26,40,63.0,,0.63,25.2
2018-11-27,59,63.0,,0.63,37.17
2018-11-28,61,63.0,,0.63,38.43
2018-11-29,80,63.0,,0.63,50.4
2018-11-30,58,63.0,,0.63,36.54
2018-12-01,80,67.0,False,0.67,53.6
2018-12-02,21,67.0,,0.67,14.07
2018-12-03,82,67.0,,0.67,54.940000000000005
2018-12-04,76,67.0,,0.67,50.92
2018-12-05,56,67.0,,0.67,37.52
2018-12-06,84,67.0,,0.67,56.28
2018-12-07,65,67.0,,0.67,43.550000000000004
2018-12-08,47,67.0,,0.67,31.490000000000002
2018-12-09,24,67.0,,0.67,16.080000000000002
2018-12-10,80,67.0,,0.67,53.6
2018-12-11,66,67.0,,0.67,44.220000000000006
2018-12-12,79,67.0,,0.67,52.93
2018-12-13,71,67.0,,0.67,47.57
2018-12-14,72,67.0,,0.67,48.24
2018-12-15,76,67.0,,0.67,50.92
2018-12-16,19,67.0,,0.67,12.73
2018-12-17,77,67.0,,0.67,51.59
2018-12-18,69,67.0,,0.67,46.230000000000004
2018-12-19,91,67.0,,0.67,60.970000000000006
2018-12-20,66,67.0,,0.67,44.220000000000006
2018-12-21,98,67.0,,0.67,65.66000000000001
2018-12-22,76,67.0,,0.67,50.92
2018-12-23,26,67.0,,0.67,17.42
2018-12-24,100,67.0,,0.67,67.0
2018-12-25,16,67.0,,0.67,10.72
2018-12-26,57,67.0,,0.67,38.190000000000005
2018-12-27,97,67.0,,0.67,64.99000000000001
2018-12-28,70,67.0,,0.67,46.900000000000006
2018-12-29,69,67.0,,0.67,46.230000000000004
2018-12-30,47,67.0,,0.67,31.490000000000002
2018-12-31,82,67.0,,0.67,54.940000000000005
2019-01-01,59,62.0,False,0.62,36.58
2019-01-02,85,62.0,,0.62,52.7
2019-01-03,83,62.0,,0.62,51.46
2019-01-04,80,62.0,,0.62,49.6
2019-01-05,51,62.0,,0.62,31.62
2019-01-06,34,62.0,,0.62,21.08
2019-01-07,65,62.0,,0.62,40.3
2019-01-08,62,62.0,,0.62,38.44
2019-01-09,68,62.0,,0.62,42.16
2019-01-10,74,62.0,,0.62,45.88
2019-01-11,76,62.0,,0.62,47.12
2019-01-12,62,62.0,,0.62,38.44
2019-01-13,42,62.0,,0.62,26.04
2019-01-14,76,62.0,,0.62,47.12
2019-01-15,100,62.0,,0.62,62.0
2019-01-16,68,62.0,,0.62,42.16
2019-01-17,56,62.0,,0.62,34.72
2019-01-18,77,62.0,,0.62,47.74
2019-01-19,69,62.0,,0.62,42.78
2019-01-20,34,62.0,,0.62,21.08
2019-01-21,51,62.0,,0.62,31.62
2019-01-22,63,62.0,,0.62,39.06
2019-01-23,68,62.0,,0.62,42.16
2019-01-24,54,62.0,,0.62,33.48
2019-01-25,99,62.0,,0.62,61.38
2019-01-26,57,62.0,,0.62,35.339999999999996
2019-01-27,45,62.0,,0.62,27.9
2019-01-28,47,62.0,,0.62,29.14
2019-01-29,70,62.0,,0.62,43.4
2019-01-30,91,62.0,,0.62,56.42
2019-01-31,84,62.0,,0.62,52.08
2019-02-01,96,68.0,False,0.68,65.28
2019-02-02,59,68.0,,0.68,40.120000000000005
2019-02-03,28,68.0,,0.68,19.040000000000003
2019-02-04,71,68.0,,0.68,48.28
2019-02-05,69,68.0,,0.68,46.92
2019-02-06,81,68.0,,0.68,55.080000000000005
2019-02-07,62,68.0,,0.68,42.160000000000004
2019-02-08,42,68.0,,0.68,28.560000000000002
2019-02-09,52,68.0,,0.68,35.36
2019-02-10,23,68.0,,0.68,15.64
2019-02-11,76,68.0,,0.68,51.68000000000001
2019-02-12,67,68.0,,0.68,45.56
2019-02-13,63,68.0,,0.68,42.84
2019-02-14,66,68.0,,0.68,44.88
2019-02-15,100,68.0,,0.68,68.0
2019-02-16,59,68.0,,0.68,40.120000000000005
2019-02-17,52,68.0,,0.68,35.36
2019-02-18,56,68.0,,0.68,38.080000000000005
2019-02-19,60,68.0,,0.68,40.800000000000004
2019-02-20,52,68.0,,0.68,35.36
2019-02-21,47,68.0,,0.68,31.96
2019-02-22,69,68.0,,0.68,46.92
2019-02-23,78,68.0,,0.68,53.040000000000006
2019-02-24,16,68.0,,0.68,10.88
2019-02-25,44,68.0,,0.68,29.92
2019-02-26,63,68.0,,0.68,42.84
2019-02-27,76,68.0,,0.68,51.68000000000001
2019-02-28,79,68.0,,0.68,53.720000000000006
2019-03-01,82,63.0,False,0.63,51.660000000000004
2019-03-02,80,63.0,,0.63,50.4
2019-03-03,53,63.0,,0.63,33.39
2019-03-04,94,63.0,,0.63,59.22
2019-03-05,69,63.0,,0.63,43.47
2019-03-06,60,63.0,,0.63,37.8
2019-03-07,76,63.0,,0.63,47.88
2019-03-08,77,63.0,,0.63,48.51
2019-03-09,61,63.0,,0.63,38.43
2019-03-10,29,63.0,,0.63,18.27
2019-03-11,54,63.0,,0.63,34.02
2019-03-12,65,63.0,,0.63,40.95
2019-03-13,63,63.0,,0.63,39.69
2019-03-14,63,63.0,,0.63,39.69
2019-03-15,86,63.0,,0.63,54.18
2019-03-16,53,63.0,,0.63,33.39
2019-03-17,32,63.0,,0.63,20.16
2019-03-18,56,63.0,,0.63,35.28
2019-03-19,59,63.0,,0.63,37.17
2019-03-20,79,63.0,,0.63,49.77
2019-03-21,69,63.0,,0.63,43.47
2019-03-22,75,63.0,,0.63,47.25
2019-03-23,34,63.0,,0.63,21.42
2019-03-24,32,63.0,,0.63,20.16
2019-03-25,100,63.0,,0.63,63.0
2019-03-26,68,63.0,,0.63,42.84
2019-03-27,50,63.0,,0.63,31.5
2019-03-28,74,63.0,,0.63,46.62
2019-03-29,70,63.0,,0.63,44.1
2019-03-30,61,63.0,,0.63,38.43
2019-03-31,39,63.0,,0.63,24.57
2019-04-01,100,70.0,False,0.7,70.0
2019-04-02,56,70.0,,0.7,39.199999999999996
2019-04-03,57,70.0,,0.7,39.9
2019-04-04,59,70.0,,0.7,41.3
2019-04-05,91,70.0,,0.7,63.699999999999996
2019-04-06,50,70.0,,0.7,35.0
2019-04-07,30,70.0,,0.7,21.0
2019-04-08,72,70.0,,0.7,50.4
2019-04-09,59,70.0,,0.7,41.3
2019-04-10,64,70.0,,0.7,44.8
2019-04-11,63,70.0,,0.7,44.099999999999994
2019-04-12,77,70.0,,0.7,53.9
2019-04-13,62,70.0,,0.7,43.4
2019-04-14,52,70.0,,0.7,36.4
2019-04-15,70,70.0,,0.7,49.0
2019-04-16,77,70.0,,0.7,53.9
2019-04-17,77,70.0,,0.7,53.9
2019-04-18,92,70.0,,0.7,64.39999999999999
2019-04-19,89,70.0,,0.7,62.3
2019-04-20,45,70.0,,0.7,31.499999999999996
2019-04-21,30,70.0,,0.7,21.0
2019-04-22,89,70.0,,0.7,62.3
2019-04-23,70,70.0,,0.7,49.0
2019-04-24,65,70.0,,0.7,45.5
2019-04-25,75,70.0,,0.7,52.5
2019-04-26,70,70.0,,0.7,49.0
2019-04-27,49,70.0,,0.7,34.3
2019-04-28,22,70.0,,0.7,15.399999999999999
2019-04-29,70,70.0,,0.7,49.0
2019-04-30,48,70.0,,0.7,33.599999999999994
2019-05-01,47,69.0,False,0.69,32.43
2019-05-02,43,69.0,,0.69,29.669999999999998
2019-05-03,67,69.0,,0.69,46.23
2019-05-04,67,69.0,,0.69,46.23
2019-05-05,29,69.0,,0.69,20.009999999999998
2019-05-06,76,69.0,,0.69,52.44
2019-05-07,59,69.0,,0.69,40.709999999999994
2019-05-08,42,69.0,,0.69,28.979999999999997
2019-05-09,60,69.0,,0.69,41.4
2019-05-10,83,69.0,,0.69,57.269999999999996
2019-05-11,42,69.0,,0.69,28.979999999999997
2019-05-12,22,69.0,,0.69,15.18
2019-05-13,37,69.0,,0.69,25.529999999999998
2019-05-14,61,69.0,,0.69,42.089999999999996
2019-05-15,37,69.0,,0.69,25.529999999999998
2019-05-16,51,69.0,,0.69,35.19
2019-05-17,63,69.0,,0.69,43.47
2019-05-18,48,69.0,,0.69,33.12
2019-05-19,17,69.0,,0.69,11.729999999999999
2019-05-20,57,69.0,,0.69,39.33
2019-05-21,61,69.0,,0.69,42.089999999999996
2019-05-22,69,69.0,,0.69,47.61
2019-05-23,58,69.0,,0.69,40.019999999999996
2019-05-24,96,69.0,,0.69,66.24
2019-05-25,43,69.0,,0.69,29.669999999999998
2019-05-26,26,69.0,,0.69,17.939999999999998
2019-05-27,34,69.0,,0.69,23.459999999999997
2019-05-28,65,69.0,,0.69,44.849999999999994
2019-05-29,86,69.0,,0.69,59.339999999999996
2019-05-30,60,69.0,,0.69,41.4
2019-05-31,100,69.0,,0.69,69.0
2019-06-01,85,68.0,False,0.68,57.800000000000004
2019-06-02,28,68.0,,0.68,19.040000000000003
2019-06-03,78,68.0,,0.68,53.040000000000006
2019-06-04,74,68.0,,0.68,50.32
2019-06-05,64,68.0,,0.68,43.52
2019-06-06,65,68.0,,0.68,44.2
2019-06-07,69,68.0,,0.68,46.92
2019-06-08,24,68.0,,0.68,16.32
2019-06-09,29,68.0,,0.68,19.720000000000002
2019-06-10,73,68.0,,0.68,49.64
2019-06-11,72,68.0,,0.68,48.96
2019-06-12,55,68.0,,0.68,37.400000000000006
2019-06-13,70,68.0,,0.68,47.6
2019-06-14,99,68.0,,0.68,67.32000000000001
2019-06-15,69,68.0,,0.68,46.92
2019-06-16,37,68.0,,0.68,25.16
2019-06-17,100,68.0,,0.68,68.0
2019-06-18,68,68.0,,0.68,46.24
2019-06-19,65,68.0,,0.68,44.2
2019-06-20,70,68.0,,0.68,47.6
2019-06-21,53,68.0,,0.68,36.04
2019-06-22,73,68.0,,0.68,49.64
2019-06-23,33,68.0,,0.68,22.44
2019-06-24,69,68.0,,0.68,46.92
2019-06-25,53,68.0,,0.68,36.04
2019-06-26,52,68.0,,0.68,35.36
2019-06-27,45,68.0,,0.68,30.6
2019-06-28,72,68.0,,0.68,48.96
2019-06-29,43,68.0,,0.68,29.240000000000002
2019-06-30,33,68.0,,0.68,22.44
2019-07-01,87,74.0,False,0.74,64.38
2019-07-02,63,74.0,,0.74,46.62
2019-07-03,61,74.0,,0.74,45.14
2019-07-04,42,74.0,,0.74,31.08
2019-07-05,83,74.0,,0.74,61.42
2019-07-06,66,74.0,,0.74,48.839999999999996
2019-07-07,24,74.0,,0.74,17.759999999999998
2019-07-08,61,74.0,,0.74,45.14
2019-07-09,72,74.0,,0.74,53.28
2019-07-10,56,74.0,,0.74,41.44
2019-07-11,64,74.0,,0.74,47.36
2019-07-12,73,74.0,,0.74,54.019999999999996
2019-07-13,63,74.0,,0.74,46.62
2019-07-14,41,74.0,,0.74,30.34
2019-07-15,86,74.0,,0.74,63.64
2019-07-16,63,74.0,,0.74,46.62
2019-07-17,62,74.0,,0.74,45.88
2019-07-18,32,74.0,,0.74,23.68
2019-07-19,97,74.0,,0.74,71.78
2019-07-20,52,74.0,,0.74,38.48
2019-07-21,23,74.0,,0.74,17.02
2019-07-22,100,74.0,,0.74,74.0
2019-07-23,58,74.0,,0.74,42.92
2019-07-24,59,74.0,,0.74,43.66
2019-07-25,72,74.0,,0.74,53.28
2019-07-26,60,74.0,,0.74,44.4
2019-07-27,73,74.0,,0.74,54.019999999999996
2019-07-28,18,74.0,,0.74,13.32
2019-07-29,84,74.0,,0.74,62.16
2019-07-30,71,74.0,,0.74,52.54
2019-07-31,57,74.0,,0.74,42.18
2019-08-01,74,70.0,False,0.7,51.8
2019-08-02,99,70.0,,0.7,69.3
2019-08-03,60,70.0,,0.7,42.0
2019-08-04,32,70.0,,0.7,22.4
2019-08-05,71,70.0,,0.7,49.699999999999996
2019-08-06,52,70.0,,0.7,36.4
2019-08-07,48,70.0,,0.7,33.599999999999994
2019-08-08,36,70.0,,0.7,25.2
2019-08-09,75,70.0,,0.7,52.5
2019-08-10,68,70.0,,0.7,47.599999999999994
2019-08-11,41,70.0,,0.7,28.7
2019-08-12,74,70.0,,0.7,51.8
2019-08-13,50,70.0,,0.7,35.0
2019-08-14,56,70.0,,0.7,39.199999999999996
2019-08-15,42,70.0,,0.7,29.4
2019-08-16,100,70.0,,0.7,70.0
2019-08-17,54,70.0,,0.7,37.8
2019-08-18,40,70.0,,0.7,28.0
2019-08-19,67,70.0,,0.7,46.9
2019-08-20,60,70.0,,0.7,42.0
2019-08-21,60,70.0,,0.7,42.0
2019-08-22,46,70.0,,0.7,32.199999999999996
2019-08-23,61,70.0,,0.7,42.699999999999996
2019-08-24,36,70.0,,0.7,25.2
2019-08-25,22,70.0,,0.7,15.399999999999999
2019-08-26,79,70.0,,0.7,55.3
2019-08-27,48,70.0,,0.7,33.599999999999994
2019-08-28,52,70.0,,0.7,36.4
2019-08-29,48,70.0,,0.7,33.599999999999994
2019-08-30,73,70.0,,0.7,51.099999999999994
2019-08-31,68,70.0,,0.7,47.599999999999994
2019-09-01,22,62.0,False,0.62,13.64
2019-09-02,50,62.0,,0.62,31.0
2019-09-03,77,62.0,,0.62,47.74
2019-09-04,64,62.0,,0.62,39.68
2019-09-05,61,62.0,,0.62,37.82
2019-09-06,62,62.0,,0.62,38.44
2019-09-07,41,62.0,,0.62,25.419999999999998
2019-09-08,45,62.0,,0.62,27.9
2019-09-09,57,62.0,,0.62,35.339999999999996
2019-09-10,77,62.0,,0.62,47.74
2019-09-11,87,62.0,,0.62,53.94
2019-09-12,46,62.0,,0.62,28.52
2019-09-13,61,62.0,,0.62,37.82
2019-09-14,71,62.0,,0.62,44.02
2019-09-15,28,62.0,,0.62,17.36
2019-09-16,66,62.0,,0.62,40.92
2019-09-17,67,62.0,,0.62,41.54
2019-09-18,55,62.0,,0.62,34.1
2019-09-19,49,62.0,,0.62,30.38
2019-09-20,100,62.0,,0.62,62.0
2019-09-21,50,62.0,,0.62,31.0
2019-09-22,38,62.0,,0.62,23.56
2019-09-23,48,62.0,,0.62,29.759999999999998
2019-09-24,67,62.0,,0.62,41.54
2019-09-25,47,62.0,,0.62,29.14
2019-09-26,75,62.0,,0.62,46.5
2019-09-27,80,62.0,,0.62,49.6
2019-09-28,60,62.0,,0.62,37.2
2019-09-29,41,62.0,,0.62,25.419999999999998
2019-09-30,66,62.0,,0.62,40.92
2019-10-01,58,73.0,False,0.73,42.339999999999996
2019-10-02,73,73.0,,0.73,53.29
2019-10-03,66,73.0,,0.73,48.18
2019-10-04,100,73.0,,0.73,73.0
2019-10-05,66,73.0,,0.73,48.18
2019-10-06,27,73.0,,0.73,19.71
2019-10-07,49,73.0,,0.73,35.769999999999996
