date,savings bonds_unscaled,savings bonds_monthly,isPartial,scale,savings bonds
2010-04-30,61,40.0,,0.4,24.400000000000002
2010-05-01,62,35.0,False,0.35,21.7
2010-05-02,60,35.0,,0.35,21.0
2010-05-03,91,35.0,,0.35,31.849999999999998
2010-05-04,47,35.0,,0.35,16.45
2010-05-05,72,35.0,,0.35,25.2
2010-05-06,32,35.0,,0.35,11.2
2010-05-07,56,35.0,,0.35,19.599999999999998
2010-05-08,100,35.0,,0.35,35.0
2010-05-09,70,35.0,,0.35,24.5
2010-05-10,52,35.0,,0.35,18.2
2010-05-11,55,35.0,,0.35,19.25
2010-05-12,24,35.0,,0.35,8.399999999999999
2010-05-13,49,35.0,,0.35,17.15
2010-05-14,48,35.0,,0.35,16.799999999999997
2010-05-15,45,35.0,,0.35,15.749999999999998
2010-05-16,45,35.0,,0.35,15.749999999999998
2010-05-17,52,35.0,,0.35,18.2
2010-05-18,66,35.0,,0.35,23.099999999999998
2010-05-19,56,35.0,,0.35,19.599999999999998
2010-05-20,62,35.0,,0.35,21.7
2010-05-21,62,35.0,,0.35,21.7
2010-05-22,25,35.0,,0.35,8.75
2010-05-23,32,35.0,,0.35,11.2
2010-05-24,45,35.0,,0.35,15.749999999999998
2010-05-25,68,35.0,,0.35,23.799999999999997
2010-05-26,92,35.0,,0.35,32.199999999999996
2010-05-27,51,35.0,,0.35,17.849999999999998
2010-05-28,61,35.0,,0.35,21.349999999999998
2010-05-29,39,35.0,,0.35,13.649999999999999
2010-05-30,63,35.0,,0.35,22.049999999999997
2010-05-31,54,35.0,,0.35,18.9
2010-06-01,47,35.0,False,0.35,16.45
2010-06-02,84,35.0,,0.35,29.4
2010-06-03,72,35.0,,0.35,25.2
2010-06-04,56,35.0,,0.35,19.599999999999998
2010-06-05,49,35.0,,0.35,17.15
2010-06-06,100,35.0,,0.35,35.0
2010-06-07,70,35.0,,0.35,24.5
2010-06-08,78,35.0,,0.35,27.299999999999997
2010-06-09,57,35.0,,0.35,19.95
2010-06-10,68,35.0,,0.35,23.799999999999997
2010-06-11,74,35.0,,0.35,25.9
2010-06-12,58,35.0,,0.35,20.299999999999997
2010-06-13,73,35.0,,0.35,25.549999999999997
2010-06-14,71,35.0,,0.35,24.849999999999998
2010-06-15,57,35.0,,0.35,19.95
2010-06-16,49,35.0,,0.35,17.15
2010-06-17,74,35.0,,0.35,25.9
2010-06-18,58,35.0,,0.35,20.299999999999997
2010-06-19,83,35.0,,0.35,29.049999999999997
2010-06-20,47,35.0,,0.35,16.45
2010-06-21,74,35.0,,0.35,25.9
2010-06-22,56,35.0,,0.35,19.599999999999998
2010-06-23,67,35.0,,0.35,23.45
2010-06-24,58,35.0,,0.35,20.299999999999997
2010-06-25,47,35.0,,0.35,16.45
2010-06-26,58,35.0,,0.35,20.299999999999997
2010-06-27,37,35.0,,0.35,12.95
2010-06-28,67,35.0,,0.35,23.45
2010-06-29,79,35.0,,0.35,27.65
2010-06-30,57,35.0,,0.35,19.95
2010-07-01,57,37.0,False,0.37,21.09
2010-07-02,56,37.0,,0.37,20.72
2010-07-03,46,37.0,,0.37,17.02
2010-07-04,35,37.0,,0.37,12.95
2010-07-05,36,37.0,,0.37,13.32
2010-07-06,83,37.0,,0.37,30.71
2010-07-07,78,37.0,,0.37,28.86
2010-07-08,97,37.0,,0.37,35.89
2010-07-09,100,37.0,,0.37,37.0
2010-07-10,30,37.0,,0.37,11.1
2010-07-11,50,37.0,,0.37,18.5
2010-07-12,87,37.0,,0.37,32.19
2010-07-13,55,37.0,,0.37,20.35
2010-07-14,100,37.0,,0.37,37.0
2010-07-15,75,37.0,,0.37,27.75
2010-07-16,51,37.0,,0.37,18.87
2010-07-17,68,37.0,,0.37,25.16
2010-07-18,50,37.0,,0.37,18.5
2010-07-19,73,37.0,,0.37,27.009999999999998
2010-07-20,60,37.0,,0.37,22.2
2010-07-21,70,37.0,,0.37,25.9
2010-07-22,57,37.0,,0.37,21.09
2010-07-23,68,37.0,,0.37,25.16
2010-07-24,96,37.0,,0.37,35.519999999999996
2010-07-25,68,37.0,,0.37,25.16
2010-07-26,95,37.0,,0.37,35.15
2010-07-27,67,37.0,,0.37,24.79
2010-07-28,73,37.0,,0.37,27.009999999999998
2010-07-29,70,37.0,,0.37,25.9
2010-07-30,60,37.0,,0.37,22.2
2010-07-31,86,37.0,,0.37,31.82
2010-08-01,44,37.0,False,0.37,16.28
2010-08-02,70,37.0,,0.37,25.9
2010-08-03,65,37.0,,0.37,24.05
2010-08-04,100,37.0,,0.37,37.0
2010-08-05,98,37.0,,0.37,36.26
2010-08-06,56,37.0,,0.37,20.72
2010-08-07,73,37.0,,0.37,27.009999999999998
2010-08-08,56,37.0,,0.37,20.72
2010-08-09,60,37.0,,0.37,22.2
2010-08-10,54,37.0,,0.37,19.98
2010-08-11,82,37.0,,0.37,30.34
2010-08-12,57,37.0,,0.37,21.09
2010-08-13,41,37.0,,0.37,15.17
2010-08-14,67,37.0,,0.37,24.79
2010-08-15,31,37.0,,0.37,11.47
2010-08-16,56,37.0,,0.37,20.72
2010-08-17,86,37.0,,0.37,31.82
2010-08-18,34,37.0,,0.37,12.58
2010-08-19,79,37.0,,0.37,29.23
2010-08-20,55,37.0,,0.37,20.35
2010-08-21,59,37.0,,0.37,21.83
2010-08-22,47,37.0,,0.37,17.39
2010-08-23,68,37.0,,0.37,25.16
2010-08-24,54,37.0,,0.37,19.98
2010-08-25,63,37.0,,0.37,23.31
2010-08-26,77,37.0,,0.37,28.49
2010-08-27,90,37.0,,0.37,33.3
2010-08-28,41,37.0,,0.37,15.17
2010-08-29,30,37.0,,0.37,11.1
2010-08-30,50,37.0,,0.37,18.5
2010-08-31,49,37.0,,0.37,18.13
2010-09-01,51,36.0,False,0.36,18.36
2010-09-02,40,36.0,,0.36,14.399999999999999
2010-09-03,38,36.0,,0.36,13.68
2010-09-04,50,36.0,,0.36,18.0
2010-09-05,41,36.0,,0.36,14.76
2010-09-06,92,36.0,,0.36,33.12
2010-09-07,59,36.0,,0.36,21.24
2010-09-08,95,36.0,,0.36,34.199999999999996
2010-09-09,43,36.0,,0.36,15.479999999999999
2010-09-10,66,36.0,,0.36,23.759999999999998
2010-09-11,64,36.0,,0.36,23.04
2010-09-12,31,36.0,,0.36,11.16
2010-09-13,69,36.0,,0.36,24.84
2010-09-14,54,36.0,,0.36,19.439999999999998
2010-09-15,39,36.0,,0.36,14.04
2010-09-16,87,36.0,,0.36,31.32
2010-09-17,67,36.0,,0.36,24.119999999999997
2010-09-18,50,36.0,,0.36,18.0
2010-09-19,60,36.0,,0.36,21.599999999999998
2010-09-20,35,36.0,,0.36,12.6
2010-09-21,69,36.0,,0.36,24.84
2010-09-22,100,36.0,,0.36,36.0
2010-09-23,27,36.0,,0.36,9.719999999999999
2010-09-24,74,36.0,,0.36,26.64
2010-09-25,33,36.0,,0.36,11.879999999999999
2010-09-26,47,36.0,,0.36,16.919999999999998
2010-09-27,69,36.0,,0.36,24.84
2010-09-28,57,36.0,,0.36,20.52
2010-09-29,42,36.0,,0.36,15.12
2010-09-30,46,36.0,,0.36,16.56
2010-10-01,53,31.0,False,0.31,16.43
2010-10-02,18,31.0,,0.31,5.58
2010-10-03,29,31.0,,0.31,8.99
2010-10-04,100,31.0,,0.31,31.0
2010-10-05,70,31.0,,0.31,21.7
2010-10-06,77,31.0,,0.31,23.87
2010-10-07,68,31.0,,0.31,21.08
2010-10-08,71,31.0,,0.31,22.01
2010-10-09,66,31.0,,0.31,20.46
2010-10-10,54,31.0,,0.31,16.74
2010-10-11,48,31.0,,0.31,14.879999999999999
2010-10-12,57,31.0,,0.31,17.669999999999998
2010-10-13,72,31.0,,0.31,22.32
2010-10-14,75,31.0,,0.31,23.25
2010-10-15,58,31.0,,0.31,17.98
2010-10-16,59,31.0,,0.31,18.29
2010-10-17,81,31.0,,0.31,25.11
2010-10-18,54,31.0,,0.31,16.74
2010-10-19,41,31.0,,0.31,12.709999999999999
2010-10-20,49,31.0,,0.31,15.19
2010-10-21,70,31.0,,0.31,21.7
2010-10-22,57,31.0,,0.31,17.669999999999998
2010-10-23,88,31.0,,0.31,27.28
2010-10-24,63,31.0,,0.31,19.53
2010-10-25,81,31.0,,0.31,25.11
2010-10-26,68,31.0,,0.31,21.08
2010-10-27,69,31.0,,0.31,21.39
2010-10-28,57,31.0,,0.31,17.669999999999998
2010-10-29,71,31.0,,0.31,22.01
2010-10-30,52,31.0,,0.31,16.12
2010-10-31,54,31.0,,0.31,16.74
2010-11-01,99,35.0,False,0.35,34.65
2010-11-02,73,35.0,,0.35,25.549999999999997
2010-11-03,62,35.0,,0.35,21.7
2010-11-04,49,35.0,,0.35,17.15
2010-11-05,88,35.0,,0.35,30.799999999999997
2010-11-06,6,35.0,,0.35,2.0999999999999996
2010-11-07,52,35.0,,0.35,18.2
2010-11-08,84,35.0,,0.35,29.4
2010-11-09,57,35.0,,0.35,19.95
2010-11-10,63,35.0,,0.35,22.049999999999997
2010-11-11,39,35.0,,0.35,13.649999999999999
2010-11-12,66,35.0,,0.35,23.099999999999998
2010-11-13,59,35.0,,0.35,20.65
2010-11-14,63,35.0,,0.35,22.049999999999997
2010-11-15,50,35.0,,0.35,17.5
2010-11-16,36,35.0,,0.35,12.6
2010-11-17,49,35.0,,0.35,17.15
2010-11-18,58,35.0,,0.35,20.299999999999997
2010-11-19,62,35.0,,0.35,21.7
2010-11-20,34,35.0,,0.35,11.899999999999999
2010-11-21,68,35.0,,0.35,23.799999999999997
2010-11-22,49,35.0,,0.35,17.15
2010-11-23,41,35.0,,0.35,14.35
2010-11-24,86,35.0,,0.35,30.099999999999998
2010-11-25,47,35.0,,0.35,16.45
2010-11-26,59,35.0,,0.35,20.65
2010-11-27,87,35.0,,0.35,30.45
2010-11-28,28,35.0,,0.35,9.799999999999999
2010-11-29,100,35.0,,0.35,35.0
2010-11-30,58,35.0,,0.35,20.299999999999997
2010-12-01,54,44.0,False,0.44,23.76
2010-12-02,88,44.0,,0.44,38.72
2010-12-03,57,44.0,,0.44,25.080000000000002
2010-12-04,95,44.0,,0.44,41.8
2010-12-05,39,44.0,,0.44,17.16
2010-12-06,100,44.0,,0.44,44.0
2010-12-07,77,44.0,,0.44,33.88
2010-12-08,65,44.0,,0.44,28.6
2010-12-09,66,44.0,,0.44,29.04
2010-12-10,55,44.0,,0.44,24.2
2010-12-11,76,44.0,,0.44,33.44
2010-12-12,39,44.0,,0.44,17.16
2010-12-13,52,44.0,,0.44,22.88
2010-12-14,77,44.0,,0.44,33.88
2010-12-15,60,44.0,,0.44,26.4
2010-12-16,47,44.0,,0.44,20.68
2010-12-17,47,44.0,,0.44,20.68
2010-12-18,91,44.0,,0.44,40.04
2010-12-19,38,44.0,,0.44,16.72
2010-12-20,84,44.0,,0.44,36.96
2010-12-21,83,44.0,,0.44,36.52
2010-12-22,81,44.0,,0.44,35.64
2010-12-23,81,44.0,,0.44,35.64
2010-12-24,29,44.0,,0.44,12.76
2010-12-25,29,44.0,,0.44,12.76
2010-12-26,51,44.0,,0.44,22.44
2010-12-27,66,44.0,,0.44,29.04
2010-12-28,42,44.0,,0.44,18.48
2010-12-29,56,44.0,,0.44,24.64
2010-12-30,62,44.0,,0.44,27.28
2010-12-31,66,44.0,,0.44,29.04
2011-01-01,59,43.0,False,0.43,25.37
2011-01-02,73,43.0,,0.43,31.39
2011-01-03,100,43.0,,0.43,43.0
2011-01-04,81,43.0,,0.43,34.83
2011-01-05,66,43.0,,0.43,28.38
2011-01-06,73,43.0,,0.43,31.39
2011-01-07,65,43.0,,0.43,27.95
2011-01-08,77,43.0,,0.43,33.11
2011-01-09,63,43.0,,0.43,27.09
2011-01-10,73,43.0,,0.43,31.39
2011-01-11,64,43.0,,0.43,27.52
2011-01-12,62,43.0,,0.43,26.66
2011-01-13,44,43.0,,0.43,18.919999999999998
2011-01-14,61,43.0,,0.43,26.23
2011-01-15,88,43.0,,0.43,37.839999999999996
2011-01-16,99,43.0,,0.43,42.57
2011-01-17,62,43.0,,0.43,26.66
2011-01-18,87,43.0,,0.43,37.41
2011-01-19,77,43.0,,0.43,33.11
2011-01-20,54,43.0,,0.43,23.22
2011-01-21,70,43.0,,0.43,30.099999999999998
2011-01-22,48,43.0,,0.43,20.64
2011-01-23,65,43.0,,0.43,27.95
2011-01-24,88,43.0,,0.43,37.839999999999996
2011-01-25,82,43.0,,0.43,35.26
2011-01-26,76,43.0,,0.43,32.68
2011-01-27,58,43.0,,0.43,24.94
2011-01-28,61,43.0,,0.43,26.23
2011-01-29,54,43.0,,0.43,23.22
2011-01-30,53,43.0,,0.43,22.79
2011-01-31,78,43.0,,0.43,33.54
2011-02-01,56,38.0,False,0.38,21.28
2011-02-02,83,38.0,,0.38,31.54
2011-02-03,69,38.0,,0.38,26.22
2011-02-04,71,38.0,,0.38,26.98
2011-02-05,70,38.0,,0.38,26.6
2011-02-06,84,38.0,,0.38,31.92
2011-02-07,46,38.0,,0.38,17.48
2011-02-08,81,38.0,,0.38,30.78
2011-02-09,76,38.0,,0.38,28.88
2011-02-10,90,38.0,,0.38,34.2
2011-02-11,76,38.0,,0.38,28.88
2011-02-12,100,38.0,,0.38,38.0
2011-02-13,57,38.0,,0.38,21.66
2011-02-14,54,38.0,,0.38,20.52
2011-02-15,50,38.0,,0.38,19.0
2011-02-16,96,38.0,,0.38,36.480000000000004
2011-02-17,40,38.0,,0.38,15.2
2011-02-18,77,38.0,,0.38,29.26
2011-02-19,78,38.0,,0.38,29.64
2011-02-20,66,38.0,,0.38,25.080000000000002
2011-02-21,83,38.0,,0.38,31.54
2011-02-22,66,38.0,,0.38,25.080000000000002
2011-02-23,73,38.0,,0.38,27.740000000000002
2011-02-24,96,38.0,,0.38,36.480000000000004
2011-02-25,76,38.0,,0.38,28.88
2011-02-26,98,38.0,,0.38,37.24
2011-02-27,77,38.0,,0.38,29.26
2011-02-28,62,38.0,,0.38,23.56
2011-03-01,100,41.0,False,0.41,41.0
2011-03-02,68,41.0,,0.41,27.88
2011-03-03,57,41.0,,0.41,23.369999999999997
2011-03-04,71,41.0,,0.41,29.11
2011-03-05,55,41.0,,0.41,22.549999999999997
2011-03-06,54,41.0,,0.41,22.139999999999997
2011-03-07,65,41.0,,0.41,26.65
2011-03-08,53,41.0,,0.41,21.73
2011-03-09,70,41.0,,0.41,28.7
2011-03-10,48,41.0,,0.41,19.68
2011-03-11,45,41.0,,0.41,18.45
2011-03-12,59,41.0,,0.41,24.189999999999998
2011-03-13,52,41.0,,0.41,21.32
2011-03-14,76,41.0,,0.41,31.159999999999997
2011-03-15,63,41.0,,0.41,25.83
2011-03-16,98,41.0,,0.41,40.18
2011-03-17,56,41.0,,0.41,22.959999999999997
2011-03-18,62,41.0,,0.41,25.419999999999998
2011-03-19,75,41.0,,0.41,30.749999999999996
2011-03-20,37,41.0,,0.41,15.17
2011-03-21,65,41.0,,0.41,26.65
2011-03-22,67,41.0,,0.41,27.47
2011-03-23,65,41.0,,0.41,26.65
2011-03-24,85,41.0,,0.41,34.85
2011-03-25,71,41.0,,0.41,29.11
2011-03-26,40,41.0,,0.41,16.4
2011-03-27,77,41.0,,0.41,31.569999999999997
2011-03-28,78,41.0,,0.41,31.979999999999997
2011-03-29,78,41.0,,0.41,31.979999999999997
2011-03-30,92,41.0,,0.41,37.72
2011-03-31,50,41.0,,0.41,20.5
2011-04-01,71,40.0,False,0.4,28.400000000000002
2011-04-02,70,40.0,,0.4,28.0
2011-04-03,56,40.0,,0.4,22.400000000000002
2011-04-04,62,40.0,,0.4,24.8
2011-04-05,72,40.0,,0.4,28.8
2011-04-06,66,40.0,,0.4,26.400000000000002
2011-04-07,64,40.0,,0.4,25.6
2011-04-08,52,40.0,,0.4,20.8
2011-04-09,56,40.0,,0.4,22.400000000000002
2011-04-10,70,40.0,,0.4,28.0
2011-04-11,73,40.0,,0.4,29.200000000000003
2011-04-12,59,40.0,,0.4,23.6
2011-04-13,73,40.0,,0.4,29.200000000000003
2011-04-14,43,40.0,,0.4,17.2
2011-04-15,100,40.0,,0.4,40.0
2011-04-16,61,40.0,,0.4,24.400000000000002
2011-04-17,49,40.0,,0.4,19.6
2011-04-18,58,40.0,,0.4,23.200000000000003
2011-04-19,60,40.0,,0.4,24.0
2011-04-20,52,40.0,,0.4,20.8
2011-04-21,59,40.0,,0.4,23.6
2011-04-22,67,40.0,,0.4,26.8
2011-04-23,28,40.0,,0.4,11.200000000000001
2011-04-24,30,40.0,,0.4,12.0
2011-04-25,72,40.0,,0.4,28.8
2011-04-26,57,40.0,,0.4,22.8
2011-04-27,44,40.0,,0.4,17.6
2011-04-28,54,40.0,,0.4,21.6
2011-04-29,38,40.0,,0.4,15.200000000000001
2011-04-30,39,40.0,,0.4,15.600000000000001
2011-05-01,87,33.0,False,0.33,28.71
2011-05-02,74,33.0,,0.33,24.42
2011-05-03,74,33.0,,0.33,24.42
2011-05-04,90,33.0,,0.33,29.700000000000003
2011-05-05,59,33.0,,0.33,19.470000000000002
2011-05-06,66,33.0,,0.33,21.78
2011-05-07,54,33.0,,0.33,17.82
2011-05-08,51,33.0,,0.33,16.830000000000002
2011-05-09,84,33.0,,0.33,27.720000000000002
2011-05-10,72,33.0,,0.33,23.76
2011-05-11,72,33.0,,0.33,23.76
2011-05-12,29,33.0,,0.33,9.57
2011-05-13,54,33.0,,0.33,17.82
2011-05-14,63,33.0,,0.33,20.790000000000003
2011-05-15,62,33.0,,0.33,20.46
2011-05-16,79,33.0,,0.33,26.07
2011-05-17,79,33.0,,0.33,26.07
2011-05-18,76,33.0,,0.33,25.080000000000002
2011-05-19,78,33.0,,0.33,25.740000000000002
2011-05-20,81,33.0,,0.33,26.73
2011-05-21,34,33.0,,0.33,11.22
2011-05-22,54,33.0,,0.33,17.82
2011-05-23,72,33.0,,0.33,23.76
2011-05-24,54,33.0,,0.33,17.82
2011-05-25,33,33.0,,0.33,10.89
2011-05-26,71,33.0,,0.33,23.43
2011-05-27,91,33.0,,0.33,30.03
2011-05-28,61,33.0,,0.33,20.130000000000003
2011-05-29,69,33.0,,0.33,22.77
2011-05-30,67,33.0,,0.33,22.11
2011-05-31,100,33.0,,0.33,33.0
2011-06-01,37,43.0,False,0.43,15.91
2011-06-02,32,43.0,,0.43,13.76
2011-06-03,28,43.0,,0.43,12.04
2011-06-04,22,43.0,,0.43,9.459999999999999
2011-06-05,26,43.0,,0.43,11.18
2011-06-06,26,43.0,,0.43,11.18
2011-06-07,25,43.0,,0.43,10.75
2011-06-08,26,43.0,,0.43,11.18
2011-06-09,27,43.0,,0.43,11.61
2011-06-10,20,43.0,,0.43,8.6
2011-06-11,32,43.0,,0.43,13.76
2011-06-12,17,43.0,,0.43,7.31
2011-06-13,30,43.0,,0.43,12.9
2011-06-14,27,43.0,,0.43,11.61
2011-06-15,100,43.0,,0.43,43.0
2011-06-16,43,43.0,,0.43,18.49
2011-06-17,33,43.0,,0.43,14.19
2011-06-18,45,43.0,,0.43,19.35
2011-06-19,26,43.0,,0.43,11.18
2011-06-20,37,43.0,,0.43,15.91
2011-06-21,26,43.0,,0.43,11.18
2011-06-22,22,43.0,,0.43,9.459999999999999
2011-06-23,34,43.0,,0.43,14.62
2011-06-24,30,43.0,,0.43,12.9
2011-06-25,21,43.0,,0.43,9.03
2011-06-26,18,43.0,,0.43,7.74
2011-06-27,23,43.0,,0.43,9.89
2011-06-28,24,43.0,,0.43,10.32
2011-06-29,29,43.0,,0.43,12.47
2011-06-30,28,43.0,,0.43,12.04
2011-07-01,43,45.0,False,0.45,19.35
2011-07-02,49,45.0,,0.45,22.05
2011-07-03,45,45.0,,0.45,20.25
2011-07-04,25,45.0,,0.45,11.25
2011-07-05,64,45.0,,0.45,28.8
2011-07-06,69,45.0,,0.45,31.05
2011-07-07,48,45.0,,0.45,21.6
2011-07-08,38,45.0,,0.45,17.1
2011-07-09,43,45.0,,0.45,19.35
2011-07-10,36,45.0,,0.45,16.2
2011-07-11,62,45.0,,0.45,27.900000000000002
2011-07-12,80,45.0,,0.45,36.0
2011-07-13,100,45.0,,0.45,45.0
2011-07-14,74,45.0,,0.45,33.300000000000004
2011-07-15,63,45.0,,0.45,28.35
2011-07-16,46,45.0,,0.45,20.7
2011-07-17,58,45.0,,0.45,26.1
2011-07-18,59,45.0,,0.45,26.55
2011-07-19,62,45.0,,0.45,27.900000000000002
2011-07-20,43,45.0,,0.45,19.35
2011-07-21,39,45.0,,0.45,17.55
2011-07-22,43,45.0,,0.45,19.35
2011-07-23,46,45.0,,0.45,20.7
2011-07-24,40,45.0,,0.45,18.0
2011-07-25,50,45.0,,0.45,22.5
2011-07-26,61,45.0,,0.45,27.45
2011-07-27,58,45.0,,0.45,26.1
2011-07-28,40,45.0,,0.45,18.0
2011-07-29,70,45.0,,0.45,31.5
2011-07-30,42,45.0,,0.45,18.900000000000002
2011-07-31,30,45.0,,0.45,13.5
2011-08-01,83,43.0,False,0.43,35.69
2011-08-02,67,43.0,,0.43,28.81
2011-08-03,53,43.0,,0.43,22.79
2011-08-04,72,43.0,,0.43,30.96
2011-08-05,86,43.0,,0.43,36.98
2011-08-06,74,43.0,,0.43,31.82
2011-08-07,43,43.0,,0.43,18.49
2011-08-08,87,43.0,,0.43,37.41
2011-08-09,100,43.0,,0.43,43.0
2011-08-10,48,43.0,,0.43,20.64
2011-08-11,41,43.0,,0.43,17.63
2011-08-12,81,43.0,,0.43,34.83
2011-08-13,56,43.0,,0.43,24.08
2011-08-14,52,43.0,,0.43,22.36
2011-08-15,64,43.0,,0.43,27.52
2011-08-16,52,43.0,,0.43,22.36
2011-08-17,58,43.0,,0.43,24.94
2011-08-18,51,43.0,,0.43,21.93
2011-08-19,75,43.0,,0.43,32.25
2011-08-20,88,43.0,,0.43,37.839999999999996
2011-08-21,61,43.0,,0.43,26.23
2011-08-22,60,43.0,,0.43,25.8
2011-08-23,52,43.0,,0.43,22.36
2011-08-24,47,43.0,,0.43,20.21
2011-08-25,45,43.0,,0.43,19.35
2011-08-26,53,43.0,,0.43,22.79
2011-08-27,55,43.0,,0.43,23.65
2011-08-28,41,43.0,,0.43,17.63
2011-08-29,66,43.0,,0.43,28.38
2011-08-30,51,43.0,,0.43,21.93
2011-08-31,56,43.0,,0.43,24.08
2011-09-01,76,32.0,False,0.32,24.32
2011-09-02,82,32.0,,0.32,26.240000000000002
2011-09-03,50,32.0,,0.32,16.0
2011-09-04,41,32.0,,0.32,13.120000000000001
2011-09-05,99,32.0,,0.32,31.68
2011-09-06,100,32.0,,0.32,32.0
2011-09-07,82,32.0,,0.32,26.240000000000002
2011-09-08,87,32.0,,0.32,27.84
2011-09-09,58,32.0,,0.32,18.56
2011-09-10,65,32.0,,0.32,20.8
2011-09-11,78,32.0,,0.32,24.96
2011-09-12,65,32.0,,0.32,20.8
2011-09-13,57,32.0,,0.32,18.240000000000002
2011-09-14,72,32.0,,0.32,23.04
2011-09-15,55,32.0,,0.32,17.6
2011-09-16,65,32.0,,0.32,20.8
2011-09-17,93,32.0,,0.32,29.76
2011-09-18,51,32.0,,0.32,16.32
2011-09-19,58,32.0,,0.32,18.56
2011-09-20,58,32.0,,0.32,18.56
2011-09-21,82,32.0,,0.32,26.240000000000002
2011-09-22,85,32.0,,0.32,27.2
2011-09-23,78,32.0,,0.32,24.96
2011-09-24,60,32.0,,0.32,19.2
2011-09-25,73,32.0,,0.32,23.36
2011-09-26,57,32.0,,0.32,18.240000000000002
2011-09-27,50,32.0,,0.32,16.0
2011-09-28,78,32.0,,0.32,24.96
2011-09-29,77,32.0,,0.32,24.64
2011-09-30,97,32.0,,0.32,31.04
2011-10-01,47,34.0,False,0.34,15.98
2011-10-02,43,34.0,,0.34,14.620000000000001
2011-10-03,98,34.0,,0.34,33.32
2011-10-04,93,34.0,,0.34,31.62
2011-10-05,57,34.0,,0.34,19.380000000000003
2011-10-06,76,34.0,,0.34,25.840000000000003
2011-10-07,55,34.0,,0.34,18.700000000000003
2011-10-08,48,34.0,,0.34,16.32
2011-10-09,47,34.0,,0.34,15.98
2011-10-10,67,34.0,,0.34,22.78
2011-10-11,74,34.0,,0.34,25.16
2011-10-12,77,34.0,,0.34,26.180000000000003
2011-10-13,100,34.0,,0.34,34.0
2011-10-14,76,34.0,,0.34,25.840000000000003
2011-10-15,62,34.0,,0.34,21.080000000000002
2011-10-16,61,34.0,,0.34,20.740000000000002
2011-10-17,78,34.0,,0.34,26.520000000000003
2011-10-18,80,34.0,,0.34,27.200000000000003
2011-10-19,77,34.0,,0.34,26.180000000000003
2011-10-20,46,34.0,,0.34,15.64
2011-10-21,58,34.0,,0.34,19.720000000000002
2011-10-22,43,34.0,,0.34,14.620000000000001
2011-10-23,58,34.0,,0.34,19.720000000000002
2011-10-24,75,34.0,,0.34,25.500000000000004
2011-10-25,74,34.0,,0.34,25.16
2011-10-26,50,34.0,,0.34,17.0
2011-10-27,74,34.0,,0.34,25.16
2011-10-28,75,34.0,,0.34,25.500000000000004
2011-10-29,57,34.0,,0.34,19.380000000000003
2011-10-30,62,34.0,,0.34,21.080000000000002
2011-10-31,87,34.0,,0.34,29.580000000000002
2011-11-01,60,40.0,False,0.4,24.0
2011-11-02,65,40.0,,0.4,26.0
2011-11-03,53,40.0,,0.4,21.200000000000003
2011-11-04,46,40.0,,0.4,18.400000000000002
2011-11-05,68,40.0,,0.4,27.200000000000003
2011-11-06,38,40.0,,0.4,15.200000000000001
2011-11-07,73,40.0,,0.4,29.200000000000003
2011-11-08,52,40.0,,0.4,20.8
2011-11-09,63,40.0,,0.4,25.200000000000003
2011-11-10,64,40.0,,0.4,25.6
2011-11-11,70,40.0,,0.4,28.0
2011-11-12,67,40.0,,0.4,26.8
2011-11-13,61,40.0,,0.4,24.400000000000002
2011-11-14,66,40.0,,0.4,26.400000000000002
2011-11-15,82,40.0,,0.4,32.800000000000004
2011-11-16,69,40.0,,0.4,27.6
2011-11-17,63,40.0,,0.4,25.200000000000003
2011-11-18,57,40.0,,0.4,22.8
2011-11-19,53,40.0,,0.4,21.200000000000003
2011-11-20,41,40.0,,0.4,16.400000000000002
2011-11-21,54,40.0,,0.4,21.6
2011-11-22,66,40.0,,0.4,26.400000000000002
2011-11-23,67,40.0,,0.4,26.8
2011-11-24,31,40.0,,0.4,12.4
2011-11-25,62,40.0,,0.4,24.8
2011-11-26,53,40.0,,0.4,21.200000000000003
2011-11-27,59,40.0,,0.4,23.6
2011-11-28,69,40.0,,0.4,27.6
2011-11-29,69,40.0,,0.4,27.6
2011-11-30,100,40.0,,0.4,40.0
2011-12-01,52,47.0,False,0.47,24.439999999999998
2011-12-02,65,47.0,,0.47,30.549999999999997
2011-12-03,71,47.0,,0.47,33.37
2011-12-04,48,47.0,,0.47,22.56
2011-12-05,73,47.0,,0.47,34.309999999999995
2011-12-06,59,47.0,,0.47,27.729999999999997
2011-12-07,54,47.0,,0.47,25.38
2011-12-08,64,47.0,,0.47,30.08
2011-12-09,61,47.0,,0.47,28.669999999999998
2011-12-10,53,47.0,,0.47,24.91
2011-12-11,46,47.0,,0.47,21.619999999999997
2011-12-12,70,47.0,,0.47,32.9
2011-12-13,61,47.0,,0.47,28.669999999999998
2011-12-14,67,47.0,,0.47,31.49
2011-12-15,50,47.0,,0.47,23.5
2011-12-16,54,47.0,,0.47,25.38
2011-12-17,59,47.0,,0.47,27.729999999999997
2011-12-18,45,47.0,,0.47,21.15
2011-12-19,80,47.0,,0.47,37.599999999999994
2011-12-20,75,47.0,,0.47,35.25
2011-12-21,87,47.0,,0.47,40.89
2011-12-22,91,47.0,,0.47,42.769999999999996
2011-12-23,99,47.0,,0.47,46.529999999999994
2011-12-24,44,47.0,,0.47,20.68
2011-12-25,45,47.0,,0.47,21.15
