date,GOLD PRICE_unscaled,GOLD PRICE_monthly,isPartial,scale,GOLD PRICE
2006-08-19,36,17.0,,0.17,6.12
2006-08-20,24,17.0,,0.17,4.08
2006-08-21,77,17.0,,0.17,13.090000000000002
2006-08-22,22,17.0,,0.17,3.74
2006-08-23,38,17.0,,0.17,6.460000000000001
2006-08-24,46,17.0,,0.17,7.82
2006-08-25,48,17.0,,0.17,8.16
2006-08-26,34,17.0,,0.17,5.78
2006-08-27,34,17.0,,0.17,5.78
2006-08-28,29,17.0,,0.17,4.930000000000001
2006-08-29,29,17.0,,0.17,4.930000000000001
2006-08-30,15,17.0,,0.17,2.5500000000000003
2006-08-31,53,17.0,,0.17,9.01
2006-09-01,72,17.0,False,0.17,12.24
2006-09-02,41,17.0,,0.17,6.970000000000001
2006-09-03,66,17.0,,0.17,11.22
2006-09-04,60,17.0,,0.17,10.200000000000001
2006-09-05,47,17.0,,0.17,7.99
2006-09-06,68,17.0,,0.17,11.56
2006-09-07,43,17.0,,0.17,7.3100000000000005
2006-09-08,78,17.0,,0.17,13.260000000000002
2006-09-09,59,17.0,,0.17,10.030000000000001
2006-09-10,26,17.0,,0.17,4.42
2006-09-11,55,17.0,,0.17,9.350000000000001
2006-09-12,100,17.0,,0.17,17.0
2006-09-13,88,17.0,,0.17,14.96
2006-09-14,59,17.0,,0.17,10.030000000000001
2006-09-15,49,17.0,,0.17,8.33
2006-09-16,40,17.0,,0.17,6.800000000000001
2006-09-17,39,17.0,,0.17,6.630000000000001
2006-09-18,63,17.0,,0.17,10.71
2006-09-19,86,17.0,,0.17,14.620000000000001
2006-09-20,96,17.0,,0.17,16.32
2006-09-21,81,17.0,,0.17,13.770000000000001
2006-09-22,85,17.0,,0.17,14.450000000000001
2006-09-23,51,17.0,,0.17,8.67
2006-09-24,38,17.0,,0.17,6.460000000000001
2006-09-25,54,17.0,,0.17,9.180000000000001
2006-09-26,62,17.0,,0.17,10.540000000000001
2006-09-27,41,17.0,,0.17,6.970000000000001
2006-09-28,59,17.0,,0.17,10.030000000000001
2006-09-29,36,17.0,,0.17,6.12
2006-09-30,46,17.0,,0.17,7.82
2006-10-01,58,15.0,False,0.15,8.7
2006-10-02,41,15.0,,0.15,6.1499999999999995
2006-10-03,52,15.0,,0.15,7.8
2006-10-04,61,15.0,,0.15,9.15
2006-10-05,69,15.0,,0.15,10.35
2006-10-06,75,15.0,,0.15,11.25
2006-10-07,46,15.0,,0.15,6.8999999999999995
2006-10-08,40,15.0,,0.15,6.0
2006-10-09,64,15.0,,0.15,9.6
2006-10-10,55,15.0,,0.15,8.25
2006-10-11,48,15.0,,0.15,7.199999999999999
2006-10-12,45,15.0,,0.15,6.75
2006-10-13,66,15.0,,0.15,9.9
2006-10-14,33,15.0,,0.15,4.95
2006-10-15,44,15.0,,0.15,6.6
2006-10-16,52,15.0,,0.15,7.8
2006-10-17,54,15.0,,0.15,8.1
2006-10-18,51,15.0,,0.15,7.6499999999999995
2006-10-19,45,15.0,,0.15,6.75
2006-10-20,74,15.0,,0.15,11.1
2006-10-21,32,15.0,,0.15,4.8
2006-10-22,50,15.0,,0.15,7.5
2006-10-23,56,15.0,,0.15,8.4
2006-10-24,43,15.0,,0.15,6.45
2006-10-25,63,15.0,,0.15,9.45
2006-10-26,56,15.0,,0.15,8.4
2006-10-27,51,15.0,,0.15,7.6499999999999995
2006-10-28,37,15.0,,0.15,5.55
2006-10-29,57,15.0,,0.15,8.549999999999999
2006-10-30,100,15.0,,0.15,15.0
2006-10-31,40,15.0,,0.15,6.0
2006-11-01,100,14.0,False,0.14,14.000000000000002
2006-11-02,61,14.0,,0.14,8.540000000000001
2006-11-03,57,14.0,,0.14,7.98
2006-11-04,25,14.0,,0.14,3.5000000000000004
2006-11-05,38,14.0,,0.14,5.32
2006-11-06,65,14.0,,0.14,9.100000000000001
2006-11-07,58,14.0,,0.14,8.120000000000001
2006-11-08,27,14.0,,0.14,3.7800000000000002
2006-11-09,54,14.0,,0.14,7.5600000000000005
2006-11-10,72,14.0,,0.14,10.080000000000002
2006-11-11,25,14.0,,0.14,3.5000000000000004
2006-11-12,37,14.0,,0.14,5.180000000000001
2006-11-13,40,14.0,,0.14,5.6000000000000005
2006-11-14,78,14.0,,0.14,10.920000000000002
2006-11-15,55,14.0,,0.14,7.700000000000001
2006-11-16,44,14.0,,0.14,6.16
2006-11-17,56,14.0,,0.14,7.840000000000001
2006-11-18,75,14.0,,0.14,10.500000000000002
2006-11-19,62,14.0,,0.14,8.680000000000001
2006-11-20,36,14.0,,0.14,5.040000000000001
2006-11-21,45,14.0,,0.14,6.300000000000001
2006-11-22,77,14.0,,0.14,10.780000000000001
2006-11-23,34,14.0,,0.14,4.760000000000001
2006-11-24,81,14.0,,0.14,11.340000000000002
2006-11-25,39,14.0,,0.14,5.460000000000001
2006-11-26,31,14.0,,0.14,4.340000000000001
2006-11-27,66,14.0,,0.14,9.24
2006-11-28,75,14.0,,0.14,10.500000000000002
2006-11-29,50,14.0,,0.14,7.000000000000001
2006-11-30,72,14.0,,0.14,10.080000000000002
2006-12-01,34,16.0,False,0.16,5.44
2006-12-02,39,16.0,,0.16,6.24
2006-12-03,10,16.0,,0.16,1.6
2006-12-04,26,16.0,,0.16,4.16
2006-12-05,38,16.0,,0.16,6.08
2006-12-06,58,16.0,,0.16,9.28
2006-12-07,65,16.0,,0.16,10.4
2006-12-08,75,16.0,,0.16,12.0
2006-12-09,29,16.0,,0.16,4.64
2006-12-10,40,16.0,,0.16,6.4
2006-12-11,32,16.0,,0.16,5.12
2006-12-12,62,16.0,,0.16,9.92
2006-12-13,6,16.0,,0.16,0.96
2006-12-14,73,16.0,,0.16,11.68
2006-12-15,42,16.0,,0.16,6.72
2006-12-16,62,16.0,,0.16,9.92
2006-12-17,53,16.0,,0.16,8.48
2006-12-18,0,16.0,,0.16,0.0
2006-12-19,62,16.0,,0.16,9.92
2006-12-20,63,16.0,,0.16,10.08
2006-12-21,59,16.0,,0.16,9.44
2006-12-22,58,16.0,,0.16,9.28
2006-12-23,34,16.0,,0.16,5.44
2006-12-24,51,16.0,,0.16,8.16
2006-12-25,70,16.0,,0.16,11.200000000000001
2006-12-26,47,16.0,,0.16,7.5200000000000005
2006-12-27,48,16.0,,0.16,7.68
2006-12-28,79,16.0,,0.16,12.64
2006-12-29,100,16.0,,0.16,16.0
2006-12-30,31,16.0,,0.16,4.96
2006-12-31,11,16.0,,0.16,1.76
2007-01-01,41,14.0,False,0.14,5.74
2007-01-02,50,14.0,,0.14,7.000000000000001
2007-01-03,62,14.0,,0.14,8.680000000000001
2007-01-04,67,14.0,,0.14,9.38
2007-01-05,58,14.0,,0.14,8.120000000000001
2007-01-06,28,14.0,,0.14,3.9200000000000004
2007-01-07,42,14.0,,0.14,5.880000000000001
2007-01-08,75,14.0,,0.14,10.500000000000002
2007-01-09,96,14.0,,0.14,13.440000000000001
2007-01-10,82,14.0,,0.14,11.48
2007-01-11,56,14.0,,0.14,7.840000000000001
2007-01-12,29,14.0,,0.14,4.0600000000000005
2007-01-13,75,14.0,,0.14,10.500000000000002
2007-01-14,77,14.0,,0.14,10.780000000000001
2007-01-15,45,14.0,,0.14,6.300000000000001
2007-01-16,59,14.0,,0.14,8.260000000000002
2007-01-17,63,14.0,,0.14,8.82
2007-01-18,100,14.0,,0.14,14.000000000000002
2007-01-19,57,14.0,,0.14,7.98
2007-01-20,53,14.0,,0.14,7.420000000000001
2007-01-21,47,14.0,,0.14,6.580000000000001
2007-01-22,50,14.0,,0.14,7.000000000000001
2007-01-23,57,14.0,,0.14,7.98
2007-01-24,85,14.0,,0.14,11.9
2007-01-25,45,14.0,,0.14,6.300000000000001
2007-01-26,75,14.0,,0.14,10.500000000000002
2007-01-27,40,14.0,,0.14,5.6000000000000005
2007-01-28,33,14.0,,0.14,4.62
2007-01-29,52,14.0,,0.14,7.280000000000001
2007-01-30,56,14.0,,0.14,7.840000000000001
2007-01-31,39,14.0,,0.14,5.460000000000001
2007-02-01,29,15.0,False,0.15,4.35
2007-02-02,43,15.0,,0.15,6.45
2007-02-03,38,15.0,,0.15,5.7
2007-02-04,39,15.0,,0.15,5.85
2007-02-05,36,15.0,,0.15,5.3999999999999995
2007-02-06,54,15.0,,0.15,8.1
2007-02-07,34,15.0,,0.15,5.1
2007-02-08,29,15.0,,0.15,4.35
2007-02-09,27,15.0,,0.15,4.05
2007-02-10,26,15.0,,0.15,3.9
2007-02-11,30,15.0,,0.15,4.5
2007-02-12,51,15.0,,0.15,7.6499999999999995
2007-02-13,42,15.0,,0.15,6.3
2007-02-14,40,15.0,,0.15,6.0
2007-02-15,27,15.0,,0.15,4.05
2007-02-16,31,15.0,,0.15,4.6499999999999995
2007-02-17,48,15.0,,0.15,7.199999999999999
2007-02-18,36,15.0,,0.15,5.3999999999999995
2007-02-19,41,15.0,,0.15,6.1499999999999995
2007-02-20,29,15.0,,0.15,4.35
2007-02-21,46,15.0,,0.15,6.8999999999999995
2007-02-22,41,15.0,,0.15,6.1499999999999995
2007-02-23,39,15.0,,0.15,5.85
2007-02-24,59,15.0,,0.15,8.85
2007-02-25,76,15.0,,0.15,11.4
2007-02-26,40,15.0,,0.15,6.0
2007-02-27,100,15.0,,0.15,15.0
2007-02-28,83,15.0,,0.15,12.45
2007-03-01,99,14.0,False,0.14,13.860000000000001
2007-03-02,69,14.0,,0.14,9.66
2007-03-03,42,14.0,,0.14,5.880000000000001
2007-03-04,85,14.0,,0.14,11.9
2007-03-05,99,14.0,,0.14,13.860000000000001
2007-03-06,74,14.0,,0.14,10.360000000000001
2007-03-07,88,14.0,,0.14,12.32
2007-03-08,91,14.0,,0.14,12.740000000000002
2007-03-09,69,14.0,,0.14,9.66
2007-03-10,64,14.0,,0.14,8.96
2007-03-11,66,14.0,,0.14,9.24
2007-03-12,61,14.0,,0.14,8.540000000000001
2007-03-13,76,14.0,,0.14,10.64
2007-03-14,87,14.0,,0.14,12.180000000000001
2007-03-15,63,14.0,,0.14,8.82
2007-03-16,45,14.0,,0.14,6.300000000000001
2007-03-17,79,14.0,,0.14,11.06
2007-03-18,73,14.0,,0.14,10.22
2007-03-19,47,14.0,,0.14,6.580000000000001
2007-03-20,80,14.0,,0.14,11.200000000000001
2007-03-21,100,14.0,,0.14,14.000000000000002
2007-03-22,76,14.0,,0.14,10.64
2007-03-23,50,14.0,,0.14,7.000000000000001
2007-03-24,36,14.0,,0.14,5.040000000000001
2007-03-25,51,14.0,,0.14,7.140000000000001
2007-03-26,52,14.0,,0.14,7.280000000000001
2007-03-27,60,14.0,,0.14,8.4
2007-03-28,33,14.0,,0.14,4.62
2007-03-29,66,14.0,,0.14,9.24
2007-03-30,31,14.0,,0.14,4.340000000000001
2007-03-31,29,14.0,,0.14,4.0600000000000005
2007-04-01,76,15.0,False,0.15,11.4
2007-04-02,100,15.0,,0.15,15.0
2007-04-03,69,15.0,,0.15,10.35
2007-04-04,93,15.0,,0.15,13.95
2007-04-05,76,15.0,,0.15,11.4
2007-04-06,46,15.0,,0.15,6.8999999999999995
2007-04-07,30,15.0,,0.15,4.5
2007-04-08,57,15.0,,0.15,8.549999999999999
2007-04-09,89,15.0,,0.15,13.35
2007-04-10,62,15.0,,0.15,9.299999999999999
2007-04-11,52,15.0,,0.15,7.8
2007-04-12,57,15.0,,0.15,8.549999999999999
2007-04-13,62,15.0,,0.15,9.299999999999999
2007-04-14,58,15.0,,0.15,8.7
2007-04-15,69,15.0,,0.15,10.35
2007-04-16,80,15.0,,0.15,12.0
2007-04-17,51,15.0,,0.15,7.6499999999999995
2007-04-18,76,15.0,,0.15,11.4
2007-04-19,58,15.0,,0.15,8.7
2007-04-20,73,15.0,,0.15,10.95
2007-04-21,63,15.0,,0.15,9.45
2007-04-22,61,15.0,,0.15,9.15
2007-04-23,99,15.0,,0.15,14.85
2007-04-24,94,15.0,,0.15,14.1
2007-04-25,42,15.0,,0.15,6.3
2007-04-26,72,15.0,,0.15,10.799999999999999
2007-04-27,76,15.0,,0.15,11.4
2007-04-28,77,15.0,,0.15,11.549999999999999
2007-04-29,76,15.0,,0.15,11.4
2007-04-30,57,15.0,,0.15,8.549999999999999
2007-05-01,61,14.0,False,0.14,8.540000000000001
2007-05-02,44,14.0,,0.14,6.16
2007-05-03,33,14.0,,0.14,4.62
2007-05-04,65,14.0,,0.14,9.100000000000001
2007-05-05,72,14.0,,0.14,10.080000000000002
2007-05-06,100,14.0,,0.14,14.000000000000002
2007-05-07,59,14.0,,0.14,8.260000000000002
2007-05-08,48,14.0,,0.14,6.720000000000001
2007-05-09,63,14.0,,0.14,8.82
2007-05-10,39,14.0,,0.14,5.460000000000001
2007-05-11,54,14.0,,0.14,7.5600000000000005
2007-05-12,58,14.0,,0.14,8.120000000000001
2007-05-13,54,14.0,,0.14,7.5600000000000005
2007-05-14,49,14.0,,0.14,6.86
2007-05-15,62,14.0,,0.14,8.680000000000001
2007-05-16,41,14.0,,0.14,5.74
2007-05-17,56,14.0,,0.14,7.840000000000001
2007-05-18,72,14.0,,0.14,10.080000000000002
2007-05-19,68,14.0,,0.14,9.520000000000001
2007-05-20,51,14.0,,0.14,7.140000000000001
2007-05-21,35,14.0,,0.14,4.9
2007-05-22,54,14.0,,0.14,7.5600000000000005
2007-05-23,70,14.0,,0.14,9.8
2007-05-24,89,14.0,,0.14,12.46
2007-05-25,47,14.0,,0.14,6.580000000000001
2007-05-26,53,14.0,,0.14,7.420000000000001
2007-05-27,57,14.0,,0.14,7.98
2007-05-28,48,14.0,,0.14,6.720000000000001
2007-05-29,81,14.0,,0.14,11.340000000000002
2007-05-30,35,14.0,,0.14,4.9
2007-05-31,53,14.0,,0.14,7.420000000000001
2007-06-01,89,13.0,False,0.13,11.57
2007-06-02,58,13.0,,0.13,7.54
2007-06-03,42,13.0,,0.13,5.46
2007-06-04,63,13.0,,0.13,8.19
2007-06-05,80,13.0,,0.13,10.4
2007-06-06,82,13.0,,0.13,10.66
2007-06-07,81,13.0,,0.13,10.530000000000001
2007-06-08,85,13.0,,0.13,11.05
2007-06-09,67,13.0,,0.13,8.71
2007-06-10,53,13.0,,0.13,6.890000000000001
2007-06-11,87,13.0,,0.13,11.31
2007-06-12,90,13.0,,0.13,11.700000000000001
2007-06-13,100,13.0,,0.13,13.0
2007-06-14,53,13.0,,0.13,6.890000000000001
2007-06-15,58,13.0,,0.13,7.54
2007-06-16,57,13.0,,0.13,7.41
2007-06-17,43,13.0,,0.13,5.59
2007-06-18,65,13.0,,0.13,8.450000000000001
2007-06-19,64,13.0,,0.13,8.32
2007-06-20,71,13.0,,0.13,9.23
2007-06-21,73,13.0,,0.13,9.49
2007-06-22,70,13.0,,0.13,9.1
2007-06-23,22,13.0,,0.13,2.8600000000000003
2007-06-24,75,13.0,,0.13,9.75
2007-06-25,73,13.0,,0.13,9.49
2007-06-26,72,13.0,,0.13,9.36
2007-06-27,83,13.0,,0.13,10.790000000000001
2007-06-28,56,13.0,,0.13,7.28
2007-06-29,60,13.0,,0.13,7.800000000000001
2007-06-30,81,13.0,,0.13,10.530000000000001
2007-07-01,68,13.0,False,0.13,8.84
2007-07-02,47,13.0,,0.13,6.11
2007-07-03,38,13.0,,0.13,4.94
2007-07-04,49,13.0,,0.13,6.37
2007-07-05,68,13.0,,0.13,8.84
2007-07-06,70,13.0,,0.13,9.1
2007-07-07,51,13.0,,0.13,6.63
2007-07-08,57,13.0,,0.13,7.41
2007-07-09,60,13.0,,0.13,7.800000000000001
2007-07-10,64,13.0,,0.13,8.32
2007-07-11,57,13.0,,0.13,7.41
2007-07-12,62,13.0,,0.13,8.06
2007-07-13,97,13.0,,0.13,12.610000000000001
2007-07-14,77,13.0,,0.13,10.01
2007-07-15,39,13.0,,0.13,5.07
2007-07-16,69,13.0,,0.13,8.97
2007-07-17,36,13.0,,0.13,4.68
2007-07-18,84,13.0,,0.13,10.92
2007-07-19,82,13.0,,0.13,10.66
2007-07-20,66,13.0,,0.13,8.58
2007-07-21,19,13.0,,0.13,2.47
2007-07-22,67,13.0,,0.13,8.71
2007-07-23,64,13.0,,0.13,8.32
2007-07-24,52,13.0,,0.13,6.76
2007-07-25,73,13.0,,0.13,9.49
2007-07-26,79,13.0,,0.13,10.27
2007-07-27,100,13.0,,0.13,13.0
2007-07-28,50,13.0,,0.13,6.5
2007-07-29,57,13.0,,0.13,7.41
2007-07-30,72,13.0,,0.13,9.36
2007-07-31,71,13.0,,0.13,9.23
2007-08-01,71,15.0,False,0.15,10.65
2007-08-02,59,15.0,,0.15,8.85
2007-08-03,58,15.0,,0.15,8.7
2007-08-04,42,15.0,,0.15,6.3
2007-08-05,27,15.0,,0.15,4.05
2007-08-06,57,15.0,,0.15,8.549999999999999
2007-08-07,43,15.0,,0.15,6.45
2007-08-08,67,15.0,,0.15,10.049999999999999
2007-08-09,71,15.0,,0.15,10.65
2007-08-10,93,15.0,,0.15,13.95
2007-08-11,37,15.0,,0.15,5.55
2007-08-12,53,15.0,,0.15,7.949999999999999
2007-08-13,66,15.0,,0.15,9.9
2007-08-14,65,15.0,,0.15,9.75
2007-08-15,90,15.0,,0.15,13.5
2007-08-16,68,15.0,,0.15,10.2
2007-08-17,100,15.0,,0.15,15.0
2007-08-18,76,15.0,,0.15,11.4
2007-08-19,36,15.0,,0.15,5.3999999999999995
2007-08-20,75,15.0,,0.15,11.25
2007-08-21,41,15.0,,0.15,6.1499999999999995
2007-08-22,65,15.0,,0.15,9.75
2007-08-23,63,15.0,,0.15,9.45
2007-08-24,67,15.0,,0.15,10.049999999999999
2007-08-25,45,15.0,,0.15,6.75
2007-08-26,49,15.0,,0.15,7.35
2007-08-27,65,15.0,,0.15,9.75
2007-08-28,38,15.0,,0.15,5.7
2007-08-29,61,15.0,,0.15,9.15
2007-08-30,53,15.0,,0.15,7.949999999999999
2007-08-31,65,15.0,,0.15,9.75
2007-09-01,15,20.0,False,0.2,3.0
2007-09-02,24,20.0,,0.2,4.800000000000001
2007-09-03,7,20.0,,0.2,1.4000000000000001
2007-09-04,52,20.0,,0.2,10.4
2007-09-05,37,20.0,,0.2,7.4
2007-09-06,33,20.0,,0.2,6.6000000000000005
2007-09-07,88,20.0,,0.2,17.6
2007-09-08,34,20.0,,0.2,6.800000000000001
2007-09-09,33,20.0,,0.2,6.6000000000000005
2007-09-10,50,20.0,,0.2,10.0
2007-09-11,44,20.0,,0.2,8.8
2007-09-12,45,20.0,,0.2,9.0
2007-09-13,70,20.0,,0.2,14.0
2007-09-14,73,20.0,,0.2,14.600000000000001
2007-09-15,42,20.0,,0.2,8.4
2007-09-16,56,20.0,,0.2,11.200000000000001
2007-09-17,72,20.0,,0.2,14.4
2007-09-18,85,20.0,,0.2,17.0
2007-09-19,63,20.0,,0.2,12.600000000000001
2007-09-20,100,20.0,,0.2,20.0
2007-09-21,87,20.0,,0.2,17.400000000000002
2007-09-22,34,20.0,,0.2,6.800000000000001
2007-09-23,41,20.0,,0.2,8.200000000000001
2007-09-24,67,20.0,,0.2,13.4
2007-09-25,31,20.0,,0.2,6.2
2007-09-26,36,20.0,,0.2,7.2
2007-09-27,59,20.0,,0.2,11.8
2007-09-28,88,20.0,,0.2,17.6
2007-09-29,42,20.0,,0.2,8.4
2007-09-30,54,20.0,,0.2,10.8
2007-10-01,100,20.0,False,0.2,20.0
2007-10-02,73,20.0,,0.2,14.600000000000001
2007-10-03,41,20.0,,0.2,8.200000000000001
2007-10-04,70,20.0,,0.2,14.0
2007-10-05,64,20.0,,0.2,12.8
2007-10-06,43,20.0,,0.2,8.6
2007-10-07,28,20.0,,0.2,5.6000000000000005
2007-10-08,56,20.0,,0.2,11.200000000000001
2007-10-09,63,20.0,,0.2,12.600000000000001
2007-10-10,59,20.0,,0.2,11.8
2007-10-11,60,20.0,,0.2,12.0
2007-10-12,40,20.0,,0.2,8.0
2007-10-13,15,20.0,,0.2,3.0
2007-10-14,35,20.0,,0.2,7.0
2007-10-15,81,20.0,,0.2,16.2
2007-10-16,62,20.0,,0.2,12.4
2007-10-17,45,20.0,,0.2,9.0
2007-10-18,32,20.0,,0.2,6.4
2007-10-19,53,20.0,,0.2,10.600000000000001
2007-10-20,28,20.0,,0.2,5.6000000000000005
2007-10-21,21,20.0,,0.2,4.2
2007-10-22,44,20.0,,0.2,8.8
2007-10-23,39,20.0,,0.2,7.800000000000001
2007-10-24,48,20.0,,0.2,9.600000000000001
2007-10-25,87,20.0,,0.2,17.400000000000002
2007-10-26,34,20.0,,0.2,6.800000000000001
2007-10-27,75,20.0,,0.2,15.0
2007-10-28,75,20.0,,0.2,15.0
2007-10-29,62,20.0,,0.2,12.4
2007-10-30,40,20.0,,0.2,8.0
2007-10-31,46,20.0,,0.2,9.200000000000001
2007-11-01,81,27.0,False,0.27,21.87
2007-11-02,67,27.0,,0.27,18.09
2007-11-03,71,27.0,,0.27,19.17
2007-11-04,61,27.0,,0.27,16.470000000000002
2007-11-05,51,27.0,,0.27,13.770000000000001
2007-11-06,84,27.0,,0.27,22.68
2007-11-07,67,27.0,,0.27,18.09
2007-11-08,100,27.0,,0.27,27.0
2007-11-09,80,27.0,,0.27,21.6
2007-11-10,69,27.0,,0.27,18.630000000000003
2007-11-11,67,27.0,,0.27,18.09
2007-11-12,63,27.0,,0.27,17.01
2007-11-13,91,27.0,,0.27,24.57
2007-11-14,60,27.0,,0.27,16.200000000000003
2007-11-15,88,27.0,,0.27,23.76
2007-11-16,79,27.0,,0.27,21.330000000000002
2007-11-17,37,27.0,,0.27,9.99
2007-11-18,54,27.0,,0.27,14.580000000000002
2007-11-19,68,27.0,,0.27,18.36
2007-11-20,58,27.0,,0.27,15.66
2007-11-21,53,27.0,,0.27,14.31
2007-11-22,60,27.0,,0.27,16.200000000000003
2007-11-23,69,27.0,,0.27,18.630000000000003
2007-11-24,71,27.0,,0.27,19.17
2007-11-25,28,27.0,,0.27,7.5600000000000005
2007-11-26,62,27.0,,0.27,16.740000000000002
2007-11-27,50,27.0,,0.27,13.5
2007-11-28,67,27.0,,0.27,18.09
2007-11-29,46,27.0,,0.27,12.420000000000002
2007-11-30,68,27.0,,0.27,18.36
2007-12-01,73,19.0,False,0.19,13.870000000000001
2007-12-02,31,19.0,,0.19,5.89
2007-12-03,59,19.0,,0.19,11.21
2007-12-04,75,19.0,,0.19,14.25
2007-12-05,88,19.0,,0.19,16.72
2007-12-06,85,19.0,,0.19,16.15
2007-12-07,71,19.0,,0.19,13.49
2007-12-08,50,19.0,,0.19,9.5
2007-12-09,50,19.0,,0.19,9.5
2007-12-10,72,19.0,,0.19,13.68
2007-12-11,63,19.0,,0.19,11.97
2007-12-12,65,19.0,,0.19,12.35
2007-12-13,56,19.0,,0.19,10.64
2007-12-14,54,19.0,,0.19,10.26
2007-12-15,72,19.0,,0.19,13.68
2007-12-16,29,19.0,,0.19,5.51
2007-12-17,42,19.0,,0.19,7.98
2007-12-18,58,19.0,,0.19,11.02
2007-12-19,100,19.0,,0.19,19.0
2007-12-20,61,19.0,,0.19,11.59
2007-12-21,47,19.0,,0.19,8.93
2007-12-22,57,19.0,,0.19,10.83
2007-12-23,65,19.0,,0.19,12.35
2007-12-24,90,19.0,,0.19,17.1
2007-12-25,55,19.0,,0.19,10.45
2007-12-26,89,19.0,,0.19,16.91
2007-12-27,71,19.0,,0.19,13.49
2007-12-28,66,19.0,,0.19,12.540000000000001
2007-12-29,50,19.0,,0.19,9.5
2007-12-30,44,19.0,,0.19,8.36
2007-12-31,97,19.0,,0.19,18.43
2008-01-01,28,35.0,False,0.35,9.799999999999999
2008-01-02,68,35.0,,0.35,23.799999999999997
2008-01-03,83,35.0,,0.35,29.049999999999997
2008-01-04,60,35.0,,0.35,21.0
2008-01-05,39,35.0,,0.35,13.649999999999999
2008-01-06,49,35.0,,0.35,17.15
2008-01-07,39,35.0,,0.35,13.649999999999999
2008-01-08,60,35.0,,0.35,21.0
2008-01-09,68,35.0,,0.35,23.799999999999997
2008-01-10,65,35.0,,0.35,22.75
2008-01-11,80,35.0,,0.35,28.0
2008-01-12,89,35.0,,0.35,31.15
2008-01-13,45,35.0,,0.35,15.749999999999998
2008-01-14,64,35.0,,0.35,22.4
2008-01-15,81,35.0,,0.35,28.349999999999998
2008-01-16,74,35.0,,0.35,25.9
2008-01-17,57,35.0,,0.35,19.95
2008-01-18,90,35.0,,0.35,31.499999999999996
2008-01-19,48,35.0,,0.35,16.799999999999997
2008-01-20,49,35.0,,0.35,17.15
2008-01-21,89,35.0,,0.35,31.15
2008-01-22,100,35.0,,0.35,35.0
2008-01-23,80,35.0,,0.35,28.0
2008-01-24,70,35.0,,0.35,24.5
2008-01-25,77,35.0,,0.35,26.95
2008-01-26,59,35.0,,0.35,20.65
2008-01-27,44,35.0,,0.35,15.399999999999999
2008-01-28,76,35.0,,0.35,26.599999999999998
2008-01-29,55,35.0,,0.35,19.25
2008-01-30,83,35.0,,0.35,29.049999999999997
2008-01-31,59,35.0,,0.35,20.65
2008-02-01,72,27.0,False,0.27,19.44
2008-02-02,75,27.0,,0.27,20.25
2008-02-03,44,27.0,,0.27,11.88
2008-02-04,47,27.0,,0.27,12.690000000000001
2008-02-05,81,27.0,,0.27,21.87
2008-02-06,83,27.0,,0.27,22.41
2008-02-07,53,27.0,,0.27,14.31
2008-02-08,58,27.0,,0.27,15.66
2008-02-09,53,27.0,,0.27,14.31
2008-02-10,60,27.0,,0.27,16.200000000000003
2008-02-11,54,27.0,,0.27,14.580000000000002
2008-02-12,61,27.0,,0.27,16.470000000000002
2008-02-13,50,27.0,,0.27,13.5
2008-02-14,62,27.0,,0.27,16.740000000000002
2008-02-15,57,27.0,,0.27,15.39
2008-02-16,32,27.0,,0.27,8.64
2008-02-17,50,27.0,,0.27,13.5
2008-02-18,37,27.0,,0.27,9.99
2008-02-19,68,27.0,,0.27,18.36
2008-02-20,82,27.0,,0.27,22.14
2008-02-21,74,27.0,,0.27,19.98
2008-02-22,61,27.0,,0.27,16.470000000000002
2008-02-23,54,27.0,,0.27,14.580000000000002
2008-02-24,43,27.0,,0.27,11.610000000000001
2008-02-25,44,27.0,,0.27,11.88
2008-02-26,74,27.0,,0.27,19.98
2008-02-27,74,27.0,,0.27,19.98
2008-02-28,75,27.0,,0.27,20.25
2008-02-29,100,27.0,,0.27,27.0
2008-03-01,23,49.0,False,0.49,11.27
2008-03-02,32,49.0,,0.49,15.68
2008-03-03,44,49.0,,0.49,21.56
2008-03-04,53,49.0,,0.49,25.97
2008-03-05,52,49.0,,0.49,25.48
2008-03-06,54,49.0,,0.49,26.46
2008-03-07,43,49.0,,0.49,21.07
2008-03-08,31,49.0,,0.49,15.19
2008-03-09,24,49.0,,0.49,11.76
2008-03-10,40,49.0,,0.49,19.6
2008-03-11,57,49.0,,0.49,27.93
2008-03-12,42,49.0,,0.49,20.58
2008-03-13,78,49.0,,0.49,38.22
2008-03-14,79,49.0,,0.49,38.71
2008-03-15,51,49.0,,0.49,24.99
2008-03-16,50,49.0,,0.49,24.5
2008-03-17,87,49.0,,0.49,42.63
2008-03-18,95,49.0,,0.49,46.55
2008-03-19,96,49.0,,0.49,47.04
2008-03-20,100,49.0,,0.49,49.0
2008-03-21,80,49.0,,0.49,39.2
2008-03-22,52,49.0,,0.49,25.48
2008-03-23,58,49.0,,0.49,28.419999999999998
2008-03-24,90,49.0,,0.49,44.1
2008-03-25,67,49.0,,0.49,32.83
2008-03-26,56,49.0,,0.49,27.439999999999998
2008-03-27,59,49.0,,0.49,28.91
2008-03-28,45,49.0,,0.49,22.05
2008-03-29,47,49.0,,0.49,23.03
2008-03-30,25,49.0,,0.49,12.25
2008-03-31,48,49.0,,0.49,23.52
2008-04-01,100,36.0,False,0.36,36.0
2008-04-02,81,36.0,,0.36,29.16
