date,SOCIAL SECURITY OFFICE_unscaled,SOCIAL SECURITY OFFICE_monthly,isPartial,scale,SOCIAL SECURITY OFFICE
2014-03-18,84,65.0,,0.65,54.6
2014-03-19,89,65.0,,0.65,57.85
2014-03-20,88,65.0,,0.65,57.2
2014-03-21,82,65.0,,0.65,53.300000000000004
2014-03-22,20,65.0,,0.65,13.0
2014-03-23,17,65.0,,0.65,11.05
2014-03-24,92,65.0,,0.65,59.800000000000004
2014-03-25,97,65.0,,0.65,63.050000000000004
2014-03-26,86,65.0,,0.65,55.9
2014-03-27,79,65.0,,0.65,51.35
2014-03-28,84,65.0,,0.65,54.6
2014-03-29,23,65.0,,0.65,14.950000000000001
2014-03-30,18,65.0,,0.65,11.700000000000001
2014-03-31,92,65.0,,0.65,59.800000000000004
2014-04-01,88,63.0,False,0.63,55.44
2014-04-02,70,63.0,,0.63,44.1
2014-04-03,80,63.0,,0.63,50.4
2014-04-04,78,63.0,,0.63,49.14
2014-04-05,22,63.0,,0.63,13.86
2014-04-06,21,63.0,,0.63,13.23
2014-04-07,100,63.0,,0.63,63.0
2014-04-08,92,63.0,,0.63,57.96
2014-04-09,81,63.0,,0.63,51.03
2014-04-10,79,63.0,,0.63,49.77
2014-04-11,67,63.0,,0.63,42.21
2014-04-12,18,63.0,,0.63,11.34
2014-04-13,14,63.0,,0.63,8.82
2014-04-14,87,63.0,,0.63,54.81
2014-04-15,79,63.0,,0.63,49.77
2014-04-16,75,63.0,,0.63,47.25
2014-04-17,86,63.0,,0.63,54.18
2014-04-18,78,63.0,,0.63,49.14
2014-04-19,23,63.0,,0.63,14.49
2014-04-20,14,63.0,,0.63,8.82
2014-04-21,79,63.0,,0.63,49.77
2014-04-22,74,63.0,,0.63,46.62
2014-04-23,69,63.0,,0.63,43.47
2014-04-24,68,63.0,,0.63,42.84
2014-04-25,67,63.0,,0.63,42.21
2014-04-26,17,63.0,,0.63,10.71
2014-04-27,13,63.0,,0.63,8.19
2014-04-28,84,63.0,,0.63,52.92
2014-04-29,70,63.0,,0.63,44.1
2014-04-30,72,63.0,,0.63,45.36
2014-05-01,73,65.0,False,0.65,47.45
2014-05-02,75,65.0,,0.65,48.75
2014-05-03,21,65.0,,0.65,13.65
2014-05-04,19,65.0,,0.65,12.35
2014-05-05,100,65.0,,0.65,65.0
2014-05-06,68,65.0,,0.65,44.2
2014-05-07,77,65.0,,0.65,50.050000000000004
2014-05-08,74,65.0,,0.65,48.1
2014-05-09,73,65.0,,0.65,47.45
2014-05-10,15,65.0,,0.65,9.75
2014-05-11,15,65.0,,0.65,9.75
2014-05-12,74,65.0,,0.65,48.1
2014-05-13,77,65.0,,0.65,50.050000000000004
2014-05-14,65,65.0,,0.65,42.25
2014-05-15,87,65.0,,0.65,56.550000000000004
2014-05-16,63,65.0,,0.65,40.95
2014-05-17,15,65.0,,0.65,9.75
2014-05-18,17,65.0,,0.65,11.05
2014-05-19,92,65.0,,0.65,59.800000000000004
2014-05-20,80,65.0,,0.65,52.0
2014-05-21,58,65.0,,0.65,37.7
2014-05-22,71,65.0,,0.65,46.15
2014-05-23,71,65.0,,0.65,46.15
2014-05-24,15,65.0,,0.65,9.75
2014-05-25,9,65.0,,0.65,5.8500000000000005
2014-05-26,18,65.0,,0.65,11.700000000000001
2014-05-27,72,65.0,,0.65,46.800000000000004
2014-05-28,73,65.0,,0.65,47.45
2014-05-29,83,65.0,,0.65,53.95
2014-05-30,72,65.0,,0.65,46.800000000000004
2014-05-31,14,65.0,,0.65,9.1
2014-06-01,15,69.0,False,0.69,10.35
2014-06-02,83,69.0,,0.69,57.269999999999996
2014-06-03,77,69.0,,0.69,53.129999999999995
2014-06-04,62,69.0,,0.69,42.779999999999994
2014-06-05,72,69.0,,0.69,49.67999999999999
2014-06-06,71,69.0,,0.69,48.989999999999995
2014-06-07,15,69.0,,0.69,10.35
2014-06-08,20,69.0,,0.69,13.799999999999999
2014-06-09,87,69.0,,0.69,60.029999999999994
2014-06-10,65,69.0,,0.69,44.849999999999994
2014-06-11,65,69.0,,0.69,44.849999999999994
2014-06-12,73,69.0,,0.69,50.37
2014-06-13,65,69.0,,0.69,44.849999999999994
2014-06-14,13,69.0,,0.69,8.969999999999999
2014-06-15,11,69.0,,0.69,7.59
2014-06-16,77,69.0,,0.69,53.129999999999995
2014-06-17,77,69.0,,0.69,53.129999999999995
2014-06-18,76,69.0,,0.69,52.44
2014-06-19,70,69.0,,0.69,48.3
2014-06-20,62,69.0,,0.69,42.779999999999994
2014-06-21,17,69.0,,0.69,11.729999999999999
2014-06-22,15,69.0,,0.69,10.35
2014-06-23,100,69.0,,0.69,69.0
2014-06-24,79,69.0,,0.69,54.51
2014-06-25,70,69.0,,0.69,48.3
2014-06-26,66,69.0,,0.69,45.54
2014-06-27,65,69.0,,0.69,44.849999999999994
2014-06-28,12,69.0,,0.69,8.28
2014-06-29,12,69.0,,0.69,8.28
2014-06-30,90,69.0,,0.69,62.099999999999994
2014-07-01,75,72.0,False,0.72,54.0
2014-07-02,66,72.0,,0.72,47.519999999999996
2014-07-03,70,72.0,,0.72,50.4
2014-07-04,9,72.0,,0.72,6.4799999999999995
2014-07-05,11,72.0,,0.72,7.92
2014-07-06,18,72.0,,0.72,12.959999999999999
2014-07-07,100,72.0,,0.72,72.0
2014-07-08,75,72.0,,0.72,54.0
2014-07-09,76,72.0,,0.72,54.72
2014-07-10,77,72.0,,0.72,55.44
2014-07-11,80,72.0,,0.72,57.599999999999994
2014-07-12,14,72.0,,0.72,10.08
2014-07-13,14,72.0,,0.72,10.08
2014-07-14,92,72.0,,0.72,66.24
2014-07-15,74,72.0,,0.72,53.28
2014-07-16,71,72.0,,0.72,51.12
2014-07-17,82,72.0,,0.72,59.04
2014-07-18,58,72.0,,0.72,41.76
2014-07-19,21,72.0,,0.72,15.12
2014-07-20,13,72.0,,0.72,9.36
2014-07-21,87,72.0,,0.72,62.64
2014-07-22,70,72.0,,0.72,50.4
2014-07-23,76,72.0,,0.72,54.72
2014-07-24,66,72.0,,0.72,47.519999999999996
2014-07-25,67,72.0,,0.72,48.239999999999995
2014-07-26,12,72.0,,0.72,8.64
2014-07-27,13,72.0,,0.72,9.36
2014-07-28,90,72.0,,0.72,64.8
2014-07-29,73,72.0,,0.72,52.559999999999995
2014-07-30,65,72.0,,0.72,46.8
2014-07-31,73,72.0,,0.72,52.559999999999995
2014-08-01,78,67.0,False,0.67,52.260000000000005
2014-08-02,15,67.0,,0.67,10.05
2014-08-03,15,67.0,,0.67,10.05
2014-08-04,100,67.0,,0.67,67.0
2014-08-05,89,67.0,,0.67,59.63
2014-08-06,81,67.0,,0.67,54.27
2014-08-07,88,67.0,,0.67,58.96
2014-08-08,65,67.0,,0.67,43.550000000000004
2014-08-09,18,67.0,,0.67,12.06
2014-08-10,16,67.0,,0.67,10.72
2014-08-11,84,67.0,,0.67,56.28
2014-08-12,77,67.0,,0.67,51.59
2014-08-13,75,67.0,,0.67,50.25
2014-08-14,77,67.0,,0.67,51.59
2014-08-15,72,67.0,,0.67,48.24
2014-08-16,15,67.0,,0.67,10.05
2014-08-17,11,67.0,,0.67,7.37
2014-08-18,85,67.0,,0.67,56.95
2014-08-19,75,67.0,,0.67,50.25
2014-08-20,67,67.0,,0.67,44.89
2014-08-21,73,67.0,,0.67,48.910000000000004
2014-08-22,63,67.0,,0.67,42.21
2014-08-23,17,67.0,,0.67,11.39
2014-08-24,17,67.0,,0.67,11.39
2014-08-25,77,67.0,,0.67,51.59
2014-08-26,71,67.0,,0.67,47.57
2014-08-27,70,67.0,,0.67,46.900000000000006
2014-08-28,61,67.0,,0.67,40.870000000000005
2014-08-29,63,67.0,,0.67,42.21
2014-08-30,9,67.0,,0.67,6.03
2014-08-31,8,67.0,,0.67,5.36
2014-09-01,19,63.0,False,0.63,11.97
2014-09-02,100,63.0,,0.63,63.0
2014-09-03,85,63.0,,0.63,53.55
2014-09-04,87,63.0,,0.63,54.81
2014-09-05,97,63.0,,0.63,61.11
2014-09-06,16,63.0,,0.63,10.08
2014-09-07,18,63.0,,0.63,11.34
2014-09-08,87,63.0,,0.63,54.81
2014-09-09,90,63.0,,0.63,56.7
2014-09-10,76,63.0,,0.63,47.88
2014-09-11,84,63.0,,0.63,52.92
2014-09-12,70,63.0,,0.63,44.1
2014-09-13,14,63.0,,0.63,8.82
2014-09-14,15,63.0,,0.63,9.45
2014-09-15,85,63.0,,0.63,53.55
2014-09-16,93,63.0,,0.63,58.59
2014-09-17,83,63.0,,0.63,52.29
2014-09-18,82,63.0,,0.63,51.660000000000004
2014-09-19,75,63.0,,0.63,47.25
2014-09-20,18,63.0,,0.63,11.34
2014-09-21,15,63.0,,0.63,9.45
2014-09-22,92,63.0,,0.63,57.96
2014-09-23,84,63.0,,0.63,52.92
2014-09-24,86,63.0,,0.63,54.18
2014-09-25,83,63.0,,0.63,52.29
2014-09-26,69,63.0,,0.63,43.47
2014-09-27,14,63.0,,0.63,8.82
2014-09-28,20,63.0,,0.63,12.6
2014-09-29,91,63.0,,0.63,57.33
2014-09-30,87,63.0,,0.63,54.81
2014-10-01,88,62.0,False,0.62,54.56
2014-10-02,71,62.0,,0.62,44.02
2014-10-03,78,62.0,,0.62,48.36
2014-10-04,22,62.0,,0.62,13.64
2014-10-05,17,62.0,,0.62,10.54
2014-10-06,96,62.0,,0.62,59.519999999999996
2014-10-07,86,62.0,,0.62,53.32
2014-10-08,76,62.0,,0.62,47.12
2014-10-09,85,62.0,,0.62,52.7
2014-10-10,71,62.0,,0.62,44.02
2014-10-11,16,62.0,,0.62,9.92
2014-10-12,18,62.0,,0.62,11.16
2014-10-13,63,62.0,,0.62,39.06
2014-10-14,100,62.0,,0.62,62.0
2014-10-15,88,62.0,,0.62,54.56
2014-10-16,66,62.0,,0.62,40.92
2014-10-17,66,62.0,,0.62,40.92
2014-10-18,23,62.0,,0.62,14.26
2014-10-19,17,62.0,,0.62,10.54
2014-10-20,90,62.0,,0.62,55.8
2014-10-21,82,62.0,,0.62,50.839999999999996
2014-10-22,68,62.0,,0.62,42.16
2014-10-23,80,62.0,,0.62,49.6
2014-10-24,73,62.0,,0.62,45.26
2014-10-25,14,62.0,,0.62,8.68
2014-10-26,16,62.0,,0.62,9.92
2014-10-27,78,62.0,,0.62,48.36
2014-10-28,73,62.0,,0.62,45.26
2014-10-29,63,62.0,,0.62,39.06
2014-10-30,75,62.0,,0.62,46.5
2014-10-31,64,62.0,,0.62,39.68
2014-11-01,19,56.0,False,0.56,10.64
2014-11-02,8,56.0,,0.56,4.48
2014-11-03,90,56.0,,0.56,50.400000000000006
2014-11-04,81,56.0,,0.56,45.36000000000001
2014-11-05,64,56.0,,0.56,35.84
2014-11-06,70,56.0,,0.56,39.2
2014-11-07,66,56.0,,0.56,36.96
2014-11-08,22,56.0,,0.56,12.32
2014-11-09,16,56.0,,0.56,8.96
2014-11-10,93,56.0,,0.56,52.080000000000005
2014-11-11,59,56.0,,0.56,33.040000000000006
2014-11-12,81,56.0,,0.56,45.36000000000001
2014-11-13,82,56.0,,0.56,45.92
2014-11-14,70,56.0,,0.56,39.2
2014-11-15,17,56.0,,0.56,9.520000000000001
2014-11-16,17,56.0,,0.56,9.520000000000001
2014-11-17,83,56.0,,0.56,46.480000000000004
2014-11-18,64,56.0,,0.56,35.84
2014-11-19,75,56.0,,0.56,42.00000000000001
2014-11-20,77,56.0,,0.56,43.120000000000005
2014-11-21,65,56.0,,0.56,36.400000000000006
2014-11-22,15,56.0,,0.56,8.4
2014-11-23,16,56.0,,0.56,8.96
2014-11-24,100,56.0,,0.56,56.00000000000001
2014-11-25,71,56.0,,0.56,39.760000000000005
2014-11-26,42,56.0,,0.56,23.520000000000003
2014-11-27,6,56.0,,0.56,3.3600000000000003
2014-11-28,35,56.0,,0.56,19.6
2014-11-29,10,56.0,,0.56,5.6000000000000005
2014-11-30,18,56.0,,0.56,10.080000000000002
2014-12-01,87,59.0,False,0.59,51.33
2014-12-02,69,59.0,,0.59,40.71
2014-12-03,72,59.0,,0.59,42.48
2014-12-04,69,59.0,,0.59,40.71
2014-12-05,66,59.0,,0.59,38.94
2014-12-06,14,59.0,,0.59,8.26
2014-12-07,12,59.0,,0.59,7.08
2014-12-08,74,59.0,,0.59,43.66
2014-12-09,61,59.0,,0.59,35.989999999999995
2014-12-10,55,59.0,,0.59,32.449999999999996
2014-12-11,56,59.0,,0.59,33.04
2014-12-12,51,59.0,,0.59,30.09
2014-12-13,13,59.0,,0.59,7.67
2014-12-14,14,59.0,,0.59,8.26
2014-12-15,65,59.0,,0.59,38.35
2014-12-16,58,59.0,,0.59,34.22
2014-12-17,58,59.0,,0.59,34.22
2014-12-18,55,59.0,,0.59,32.449999999999996
2014-12-19,55,59.0,,0.59,32.449999999999996
2014-12-20,10,59.0,,0.59,5.8999999999999995
2014-12-21,11,59.0,,0.59,6.489999999999999
2014-12-22,74,59.0,,0.59,43.66
2014-12-23,62,59.0,,0.59,36.58
2014-12-24,28,59.0,,0.59,16.52
2014-12-25,10,59.0,,0.59,5.8999999999999995
2014-12-26,47,59.0,,0.59,27.729999999999997
2014-12-27,13,59.0,,0.59,7.67
2014-12-28,13,59.0,,0.59,7.67
2014-12-29,100,59.0,,0.59,59.0
2014-12-30,78,59.0,,0.59,46.019999999999996
2014-12-31,62,59.0,,0.59,36.58
2015-01-01,28,69.0,False,0.69,19.32
2015-01-02,83,69.0,,0.69,57.269999999999996
2015-01-03,18,69.0,,0.69,12.419999999999998
2015-01-04,19,69.0,,0.69,13.11
2015-01-05,86,69.0,,0.69,59.339999999999996
2015-01-06,79,69.0,,0.69,54.51
2015-01-07,85,69.0,,0.69,58.65
2015-01-08,94,69.0,,0.69,64.86
2015-01-09,74,69.0,,0.69,51.059999999999995
2015-01-10,16,69.0,,0.69,11.04
2015-01-11,17,69.0,,0.69,11.729999999999999
2015-01-12,100,69.0,,0.69,69.0
2015-01-13,79,69.0,,0.69,54.51
2015-01-14,81,69.0,,0.69,55.88999999999999
2015-01-15,75,69.0,,0.69,51.74999999999999
2015-01-16,84,69.0,,0.69,57.959999999999994
2015-01-17,20,69.0,,0.69,13.799999999999999
2015-01-18,13,69.0,,0.69,8.969999999999999
2015-01-19,49,69.0,,0.69,33.809999999999995
2015-01-20,93,69.0,,0.69,64.17
2015-01-21,79,69.0,,0.69,54.51
2015-01-22,84,69.0,,0.69,57.959999999999994
2015-01-23,80,69.0,,0.69,55.199999999999996
2015-01-24,23,69.0,,0.69,15.87
2015-01-25,12,69.0,,0.69,8.28
2015-01-26,81,69.0,,0.69,55.88999999999999
2015-01-27,77,69.0,,0.69,53.129999999999995
2015-01-28,75,69.0,,0.69,51.74999999999999
2015-01-29,67,69.0,,0.69,46.23
2015-01-30,77,69.0,,0.69,53.129999999999995
2015-01-31,14,69.0,,0.69,9.66
2015-02-01,15,63.0,False,0.63,9.45
2015-02-02,100,63.0,,0.63,63.0
2015-02-03,84,63.0,,0.63,52.92
2015-02-04,78,63.0,,0.63,49.14
2015-02-05,60,63.0,,0.63,37.8
2015-02-06,84,63.0,,0.63,52.92
2015-02-07,19,63.0,,0.63,11.97
2015-02-08,15,63.0,,0.63,9.45
2015-02-09,73,63.0,,0.63,45.99
2015-02-10,82,63.0,,0.63,51.660000000000004
2015-02-11,70,63.0,,0.63,44.1
2015-02-12,62,63.0,,0.63,39.06
2015-02-13,64,63.0,,0.63,40.32
2015-02-14,18,63.0,,0.63,11.34
2015-02-15,16,63.0,,0.63,10.08
2015-02-16,42,63.0,,0.63,26.46
2015-02-17,86,63.0,,0.63,54.18
2015-02-18,95,63.0,,0.63,59.85
2015-02-19,83,63.0,,0.63,52.29
2015-02-20,65,63.0,,0.63,40.95
2015-02-21,20,63.0,,0.63,12.6
2015-02-22,14,63.0,,0.63,8.82
2015-02-23,67,63.0,,0.63,42.21
2015-02-24,72,63.0,,0.63,45.36
2015-02-25,67,63.0,,0.63,42.21
2015-02-26,62,63.0,,0.63,39.06
2015-02-27,73,63.0,,0.63,45.99
2015-02-28,18,63.0,,0.63,11.34
2015-03-01,9,62.0,False,0.62,5.58
2015-03-02,80,62.0,,0.62,49.6
2015-03-03,86,62.0,,0.62,53.32
2015-03-04,80,62.0,,0.62,49.6
2015-03-05,76,62.0,,0.62,47.12
2015-03-06,87,62.0,,0.62,53.94
2015-03-07,15,62.0,,0.62,9.3
2015-03-08,19,62.0,,0.62,11.78
2015-03-09,82,62.0,,0.62,50.839999999999996
2015-03-10,83,62.0,,0.62,51.46
2015-03-11,85,62.0,,0.62,52.7
2015-03-12,68,62.0,,0.62,42.16
2015-03-13,69,62.0,,0.62,42.78
2015-03-14,17,62.0,,0.62,10.54
2015-03-15,21,62.0,,0.62,13.02
2015-03-16,100,62.0,,0.62,62.0
2015-03-17,82,62.0,,0.62,50.839999999999996
2015-03-18,68,62.0,,0.62,42.16
2015-03-19,86,62.0,,0.62,53.32
2015-03-20,61,62.0,,0.62,37.82
2015-03-21,18,62.0,,0.62,11.16
2015-03-22,16,62.0,,0.62,9.92
2015-03-23,82,62.0,,0.62,50.839999999999996
2015-03-24,78,62.0,,0.62,48.36
2015-03-25,65,62.0,,0.62,40.3
2015-03-26,85,62.0,,0.62,52.7
2015-03-27,78,62.0,,0.62,48.36
2015-03-28,19,62.0,,0.62,11.78
2015-03-29,14,62.0,,0.62,8.68
2015-03-30,95,62.0,,0.62,58.9
2015-03-31,81,62.0,,0.62,50.22
2015-04-01,89,63.0,False,0.63,56.07
2015-04-02,77,63.0,,0.63,48.51
2015-04-03,79,63.0,,0.63,49.77
2015-04-04,16,63.0,,0.63,10.08
2015-04-05,18,63.0,,0.63,11.34
2015-04-06,100,63.0,,0.63,63.0
2015-04-07,79,63.0,,0.63,49.77
2015-04-08,78,63.0,,0.63,49.14
2015-04-09,90,63.0,,0.63,56.7
2015-04-10,75,63.0,,0.63,47.25
2015-04-11,22,63.0,,0.63,13.86
2015-04-12,14,63.0,,0.63,8.82
2015-04-13,89,63.0,,0.63,56.07
2015-04-14,86,63.0,,0.63,54.18
2015-04-15,84,63.0,,0.63,52.92
2015-04-16,81,63.0,,0.63,51.03
2015-04-17,72,63.0,,0.63,45.36
2015-04-18,18,63.0,,0.63,11.34
2015-04-19,14,63.0,,0.63,8.82
2015-04-20,93,63.0,,0.63,58.59
2015-04-21,77,63.0,,0.63,48.51
2015-04-22,65,63.0,,0.63,40.95
2015-04-23,86,63.0,,0.63,54.18
2015-04-24,74,63.0,,0.63,46.62
2015-04-25,13,63.0,,0.63,8.19
2015-04-26,14,63.0,,0.63,8.82
2015-04-27,100,63.0,,0.63,63.0
2015-04-28,76,63.0,,0.63,47.88
2015-04-29,72,63.0,,0.63,45.36
2015-04-30,66,63.0,,0.63,41.58
2015-05-01,71,59.0,False,0.59,41.89
2015-05-02,18,59.0,,0.59,10.62
2015-05-03,13,59.0,,0.59,7.67
2015-05-04,88,59.0,,0.59,51.919999999999995
2015-05-05,73,59.0,,0.59,43.07
2015-05-06,76,59.0,,0.59,44.839999999999996
2015-05-07,84,59.0,,0.59,49.559999999999995
2015-05-08,75,59.0,,0.59,44.25
2015-05-09,17,59.0,,0.59,10.03
2015-05-10,17,59.0,,0.59,10.03
2015-05-11,85,59.0,,0.59,50.15
2015-05-12,73,59.0,,0.59,43.07
2015-05-13,74,59.0,,0.59,43.66
2015-05-14,73,59.0,,0.59,43.07
2015-05-15,75,59.0,,0.59,44.25
2015-05-16,18,59.0,,0.59,10.62
2015-05-17,12,59.0,,0.59,7.08
2015-05-18,81,59.0,,0.59,47.79
2015-05-19,83,59.0,,0.59,48.97
2015-05-20,77,59.0,,0.59,45.43
2015-05-21,80,59.0,,0.59,47.199999999999996
2015-05-22,69,59.0,,0.59,40.71
2015-05-23,14,59.0,,0.59,8.26
2015-05-24,16,59.0,,0.59,9.44
2015-05-25,19,59.0,,0.59,11.209999999999999
2015-05-26,97,59.0,,0.59,57.23
2015-05-27,100,59.0,,0.59,59.0
2015-05-28,94,59.0,,0.59,55.459999999999994
2015-05-29,82,59.0,,0.59,48.379999999999995
2015-05-30,17,59.0,,0.59,10.03
2015-05-31,15,59.0,,0.59,8.85
2015-06-01,88,76.0,False,0.76,66.88
2015-06-02,77,76.0,,0.76,58.52
2015-06-03,71,76.0,,0.76,53.96
2015-06-04,61,76.0,,0.76,46.36
2015-06-05,67,76.0,,0.76,50.92
2015-06-06,17,76.0,,0.76,12.92
2015-06-07,17,76.0,,0.76,12.92
2015-06-08,86,76.0,,0.76,65.36
2015-06-09,75,76.0,,0.76,57.0
2015-06-10,81,76.0,,0.76,61.56
2015-06-11,76,76.0,,0.76,57.76
2015-06-12,69,76.0,,0.76,52.44
2015-06-13,14,76.0,,0.76,10.64
2015-06-14,17,76.0,,0.76,12.92
2015-06-15,93,76.0,,0.76,70.68
2015-06-16,77,76.0,,0.76,58.52
2015-06-17,72,76.0,,0.76,54.72
2015-06-18,71,76.0,,0.76,53.96
2015-06-19,64,76.0,,0.76,48.64
2015-06-20,16,76.0,,0.76,12.16
2015-06-21,13,76.0,,0.76,9.88
2015-06-22,100,76.0,,0.76,76.0
2015-06-23,80,76.0,,0.76,60.8
2015-06-24,80,76.0,,0.76,60.8
2015-06-25,83,76.0,,0.76,63.08
2015-06-26,70,76.0,,0.76,53.2
2015-06-27,10,76.0,,0.76,7.6
2015-06-28,18,76.0,,0.76,13.68
2015-06-29,96,76.0,,0.76,72.96000000000001
2015-06-30,86,76.0,,0.76,65.36
2015-07-01,90,83.0,False,0.83,74.7
2015-07-02,85,83.0,,0.83,70.55
2015-07-03,53,83.0,,0.83,43.989999999999995
2015-07-04,12,83.0,,0.83,9.959999999999999
2015-07-05,16,83.0,,0.83,13.28
2015-07-06,97,83.0,,0.83,80.50999999999999
2015-07-07,83,83.0,,0.83,68.89
2015-07-08,90,83.0,,0.83,74.7
2015-07-09,83,83.0,,0.83,68.89
2015-07-10,82,83.0,,0.83,68.06
2015-07-11,16,83.0,,0.83,13.28
2015-07-12,10,83.0,,0.83,8.299999999999999
2015-07-13,100,83.0,,0.83,83.0
2015-07-14,79,83.0,,0.83,65.57
2015-07-15,86,83.0,,0.83,71.38
2015-07-16,74,83.0,,0.83,61.419999999999995
2015-07-17,66,83.0,,0.83,54.779999999999994
2015-07-18,20,83.0,,0.83,16.599999999999998
2015-07-19,19,83.0,,0.83,15.77
2015-07-20,99,83.0,,0.83,82.17
2015-07-21,87,83.0,,0.83,72.21
2015-07-22,68,83.0,,0.83,56.44
2015-07-23,80,83.0,,0.83,66.39999999999999
2015-07-24,74,83.0,,0.83,61.419999999999995
2015-07-25,17,83.0,,0.83,14.11
2015-07-26,23,83.0,,0.83,19.09
2015-07-27,95,83.0,,0.83,78.85
2015-07-28,82,83.0,,0.83,68.06
2015-07-29,87,83.0,,0.83,72.21
2015-07-30,90,83.0,,0.83,74.7
2015-07-31,83,83.0,,0.83,68.89
2015-08-01,13,83.0,False,0.83,10.79
2015-08-02,15,83.0,,0.83,12.45
2015-08-03,100,83.0,,0.83,83.0
2015-08-04,87,83.0,,0.83,72.21
2015-08-05,72,83.0,,0.83,59.76
2015-08-06,81,83.0,,0.83,67.22999999999999
2015-08-07,74,83.0,,0.83,61.419999999999995
2015-08-08,16,83.0,,0.83,13.28
2015-08-09,15,83.0,,0.83,12.45
2015-08-10,84,83.0,,0.83,69.72
2015-08-11,74,83.0,,0.83,61.419999999999995
2015-08-12,70,83.0,,0.83,58.099999999999994
2015-08-13,73,83.0,,0.83,60.589999999999996
2015-08-14,69,83.0,,0.83,57.269999999999996
2015-08-15,14,83.0,,0.83,11.62
2015-08-16,16,83.0,,0.83,13.28
2015-08-17,76,83.0,,0.83,63.08
2015-08-18,75,83.0,,0.83,62.25
2015-08-19,74,83.0,,0.83,61.419999999999995
2015-08-20,64,83.0,,0.83,53.12
2015-08-21,67,83.0,,0.83,55.61
2015-08-22,18,83.0,,0.83,14.94
2015-08-23,14,83.0,,0.83,11.62
2015-08-24,73,83.0,,0.83,60.589999999999996
2015-08-25,64,83.0,,0.83,53.12
2015-08-26,71,83.0,,0.83,58.93
2015-08-27,75,83.0,,0.83,62.25
2015-08-28,64,83.0,,0.83,53.12
2015-08-29,16,83.0,,0.83,13.28
2015-08-30,13,83.0,,0.83,10.79
2015-08-31,75,83.0,,0.83,62.25
2015-09-01,93,79.0,False,0.79,73.47
2015-09-02,94,79.0,,0.79,74.26
2015-09-03,87,79.0,,0.79,68.73
2015-09-04,72,79.0,,0.79,56.88
2015-09-05,16,79.0,,0.79,12.64
2015-09-06,11,79.0,,0.79,8.690000000000001
2015-09-07,21,79.0,,0.79,16.59
2015-09-08,94,79.0,,0.79,74.26
2015-09-09,85,79.0,,0.79,67.15
2015-09-10,87,79.0,,0.79,68.73
2015-09-11,71,79.0,,0.79,56.09
2015-09-12,23,79.0,,0.79,18.17
2015-09-13,22,79.0,,0.79,17.380000000000003
2015-09-14,96,79.0,,0.79,75.84
2015-09-15,78,79.0,,0.79,61.620000000000005
2015-09-16,84,79.0,,0.79,66.36
2015-09-17,67,79.0,,0.79,52.93
2015-09-18,64,79.0,,0.79,50.56
2015-09-19,20,79.0,,0.79,15.8
2015-09-20,15,79.0,,0.79,11.850000000000001
2015-09-21,100,79.0,,0.79,79.0
2015-09-22,96,79.0,,0.79,75.84
2015-09-23,79,79.0,,0.79,62.410000000000004
2015-09-24,80,79.0,,0.79,63.2
2015-09-25,69,79.0,,0.79,54.510000000000005
2015-09-26,20,79.0,,0.79,15.8
2015-09-27,17,79.0,,0.79,13.43
2015-09-28,95,79.0,,0.79,75.05
2015-09-29,91,79.0,,0.79,71.89
2015-09-30,67,79.0,,0.79,52.93
2015-10-01,79,79.0,False,0.79,62.410000000000004
2015-10-02,80,79.0,,0.79,63.2
2015-10-03,18,79.0,,0.79,14.22
2015-10-04,13,79.0,,0.79,10.27
2015-10-05,100,79.0,,0.79,79.0
2015-10-06,75,79.0,,0.79,59.25
2015-10-07,76,79.0,,0.79,60.040000000000006
2015-10-08,81,79.0,,0.79,63.99
2015-10-09,69,79.0,,0.79,54.510000000000005
2015-10-10,10,79.0,,0.79,7.9
2015-10-11,20,79.0,,0.79,15.8
2015-10-12,68,79.0,,0.79,53.72
2015-10-13,84,79.0,,0.79,66.36
2015-10-14,75,79.0,,0.79,59.25
2015-10-15,77,79.0,,0.79,60.830000000000005
2015-10-16,80,79.0,,0.79,63.2
2015-10-17,17,79.0,,0.79,13.43
2015-10-18,22,79.0,,0.79,17.380000000000003
2015-10-19,91,79.0,,0.79,71.89
2015-10-20,85,79.0,,0.79,67.15
2015-10-21,78,79.0,,0.79,61.620000000000005
2015-10-22,76,79.0,,0.79,60.040000000000006
2015-10-23,72,79.0,,0.79,56.88
2015-10-24,10,79.0,,0.79,7.9
2015-10-25,23,79.0,,0.79,18.17
2015-10-26,99,79.0,,0.79,78.21000000000001
2015-10-27,74,79.0,,0.79,58.46
2015-10-28,68,79.0,,0.79,53.72
2015-10-29,77,79.0,,0.79,60.830000000000005
2015-10-30,82,79.0,,0.79,64.78
2015-10-31,18,79.0,,0.79,14.22
2015-11-01,17,73.0,False,0.73,12.41
2015-11-02,100,73.0,,0.73,73.0
2015-11-03,82,73.0,,0.73,59.86
2015-11-04,73,73.0,,0.73,53.29
2015-11-05,76,73.0,,0.73,55.48
2015-11-06,70,73.0,,0.73,51.1
2015-11-07,17,73.0,,0.73,12.41
2015-11-08,17,73.0,,0.73,12.41
2015-11-09,92,73.0,,0.73,67.16
2015-11-10,79,73.0,,0.73,57.67
2015-11-11,50,73.0,,0.73,36.5
2015-11-12,79,73.0,,0.73,57.67
2015-11-13,76,73.0,,0.73,55.48
2015-11-14,20,73.0,,0.73,14.6
