date,BANKRUPT_unscaled,BANKRUPT_monthly,isPartial,scale,BANKRUPT
2005-11-20,37,37.0,,0.37,13.69
2005-11-21,22,37.0,,0.37,8.14
2005-11-22,45,37.0,,0.37,16.65
2005-11-23,26,37.0,,0.37,9.62
2005-11-24,27,37.0,,0.37,9.99
2005-11-25,48,37.0,,0.37,17.759999999999998
2005-11-26,25,37.0,,0.37,9.25
2005-11-27,24,37.0,,0.37,8.879999999999999
2005-11-28,29,37.0,,0.37,10.73
2005-11-29,41,37.0,,0.37,15.17
2005-11-30,50,37.0,,0.37,18.5
2005-12-01,62,27.0,False,0.27,16.740000000000002
2005-12-02,33,27.0,,0.27,8.91
2005-12-03,25,27.0,,0.27,6.75
2005-12-04,0,27.0,,0.27,0.0
2005-12-05,30,27.0,,0.27,8.100000000000001
2005-12-06,30,27.0,,0.27,8.100000000000001
2005-12-07,38,27.0,,0.27,10.260000000000002
2005-12-08,31,27.0,,0.27,8.370000000000001
2005-12-09,41,27.0,,0.27,11.07
2005-12-10,37,27.0,,0.27,9.99
2005-12-11,100,27.0,,0.27,27.0
2005-12-12,0,27.0,,0.27,0.0
2005-12-13,15,27.0,,0.27,4.050000000000001
2005-12-14,23,27.0,,0.27,6.210000000000001
2005-12-15,32,27.0,,0.27,8.64
2005-12-16,17,27.0,,0.27,4.59
2005-12-17,26,27.0,,0.27,7.0200000000000005
2005-12-18,0,27.0,,0.27,0.0
2005-12-19,67,27.0,,0.27,18.09
2005-12-20,42,27.0,,0.27,11.34
2005-12-21,44,27.0,,0.27,11.88
2005-12-22,37,27.0,,0.27,9.99
2005-12-23,45,27.0,,0.27,12.15
2005-12-24,95,27.0,,0.27,25.650000000000002
2005-12-25,38,27.0,,0.27,10.260000000000002
2005-12-26,28,27.0,,0.27,7.5600000000000005
2005-12-27,60,27.0,,0.27,16.200000000000003
2005-12-28,19,27.0,,0.27,5.130000000000001
2005-12-29,66,27.0,,0.27,17.82
2005-12-30,41,27.0,,0.27,11.07
2005-12-31,27,27.0,,0.27,7.290000000000001
2006-01-01,100,29.0,False,0.29,28.999999999999996
2006-01-02,45,29.0,,0.29,13.049999999999999
2006-01-03,87,29.0,,0.29,25.229999999999997
2006-01-04,50,29.0,,0.29,14.499999999999998
2006-01-05,68,29.0,,0.29,19.72
2006-01-06,35,29.0,,0.29,10.149999999999999
2006-01-07,26,29.0,,0.29,7.539999999999999
2006-01-08,26,29.0,,0.29,7.539999999999999
2006-01-09,83,29.0,,0.29,24.069999999999997
2006-01-10,16,29.0,,0.29,4.64
2006-01-11,49,29.0,,0.29,14.209999999999999
2006-01-12,82,29.0,,0.29,23.779999999999998
2006-01-13,17,29.0,,0.29,4.93
2006-01-14,0,29.0,,0.29,0.0
2006-01-15,0,29.0,,0.29,0.0
2006-01-16,19,29.0,,0.29,5.51
2006-01-17,16,29.0,,0.29,4.64
2006-01-18,16,29.0,,0.29,4.64
2006-01-19,0,29.0,,0.29,0.0
2006-01-20,17,29.0,,0.29,4.93
2006-01-21,0,29.0,,0.29,0.0
2006-01-22,0,29.0,,0.29,0.0
2006-01-23,47,29.0,,0.29,13.629999999999999
2006-01-24,46,29.0,,0.29,13.34
2006-01-25,31,29.0,,0.29,8.99
2006-01-26,48,29.0,,0.29,13.919999999999998
2006-01-27,50,29.0,,0.29,14.499999999999998
2006-01-28,25,29.0,,0.29,7.249999999999999
2006-01-29,0,29.0,,0.29,0.0
2006-01-30,94,29.0,,0.29,27.259999999999998
2006-01-31,46,29.0,,0.29,13.34
2006-02-01,56,35.0,False,0.35,19.599999999999998
2006-02-02,96,35.0,,0.35,33.599999999999994
2006-02-03,60,35.0,,0.35,21.0
2006-02-04,0,35.0,,0.35,0.0
2006-02-05,59,35.0,,0.35,20.65
2006-02-06,39,35.0,,0.35,13.649999999999999
2006-02-07,92,35.0,,0.35,32.199999999999996
2006-02-08,19,35.0,,0.35,6.6499999999999995
2006-02-09,57,35.0,,0.35,19.95
2006-02-10,39,35.0,,0.35,13.649999999999999
2006-02-11,86,35.0,,0.35,30.099999999999998
2006-02-12,28,35.0,,0.35,9.799999999999999
2006-02-13,56,35.0,,0.35,19.599999999999998
2006-02-14,56,35.0,,0.35,19.599999999999998
2006-02-15,0,35.0,,0.35,0.0
2006-02-16,19,35.0,,0.35,6.6499999999999995
2006-02-17,79,35.0,,0.35,27.65
2006-02-18,29,35.0,,0.35,10.149999999999999
2006-02-19,0,35.0,,0.35,0.0
2006-02-20,42,35.0,,0.35,14.7
2006-02-21,74,35.0,,0.35,25.9
2006-02-22,37,35.0,,0.35,12.95
2006-02-23,75,35.0,,0.35,26.25
2006-02-24,100,35.0,,0.35,35.0
2006-02-25,30,35.0,,0.35,10.5
2006-02-26,58,35.0,,0.35,20.299999999999997
2006-02-27,18,35.0,,0.35,6.3
2006-02-28,36,35.0,,0.35,12.6
2006-03-01,54,29.0,False,0.29,15.659999999999998
2006-03-02,37,29.0,,0.29,10.729999999999999
2006-03-03,96,29.0,,0.29,27.839999999999996
2006-03-04,57,29.0,,0.29,16.529999999999998
2006-03-05,43,29.0,,0.29,12.469999999999999
2006-03-06,73,29.0,,0.29,21.169999999999998
2006-03-07,54,29.0,,0.29,15.659999999999998
2006-03-08,72,29.0,,0.29,20.88
2006-03-09,55,29.0,,0.29,15.95
2006-03-10,39,29.0,,0.29,11.309999999999999
2006-03-11,44,29.0,,0.29,12.76
2006-03-12,58,29.0,,0.29,16.82
2006-03-13,19,29.0,,0.29,5.51
2006-03-14,45,29.0,,0.29,13.049999999999999
2006-03-15,55,29.0,,0.29,15.95
2006-03-16,37,29.0,,0.29,10.729999999999999
2006-03-17,20,29.0,,0.29,5.8
2006-03-18,74,29.0,,0.29,21.459999999999997
2006-03-19,57,29.0,,0.29,16.529999999999998
2006-03-20,100,29.0,,0.29,28.999999999999996
2006-03-21,44,29.0,,0.29,12.76
2006-03-22,72,29.0,,0.29,20.88
2006-03-23,46,29.0,,0.29,13.34
2006-03-24,48,29.0,,0.29,13.919999999999998
2006-03-25,57,29.0,,0.29,16.529999999999998
2006-03-26,29,29.0,,0.29,8.41
2006-03-27,99,29.0,,0.29,28.709999999999997
2006-03-28,35,29.0,,0.29,10.149999999999999
2006-03-29,63,29.0,,0.29,18.27
2006-03-30,83,29.0,,0.29,24.069999999999997
2006-03-31,29,29.0,,0.29,8.41
2006-04-01,89,25.0,False,0.25,22.25
2006-04-02,45,25.0,,0.25,11.25
2006-04-03,37,25.0,,0.25,9.25
2006-04-04,55,25.0,,0.25,13.75
2006-04-05,28,25.0,,0.25,7.0
2006-04-06,0,25.0,,0.25,0.0
2006-04-07,50,25.0,,0.25,12.5
2006-04-08,44,25.0,,0.25,11.0
2006-04-09,45,25.0,,0.25,11.25
2006-04-10,37,25.0,,0.25,9.25
2006-04-11,74,25.0,,0.25,18.5
2006-04-12,75,25.0,,0.25,18.75
2006-04-13,30,25.0,,0.25,7.5
2006-04-14,34,25.0,,0.25,8.5
2006-04-15,0,25.0,,0.25,0.0
2006-04-16,49,25.0,,0.25,12.25
2006-04-17,94,25.0,,0.25,23.5
2006-04-18,100,25.0,,0.25,25.0
2006-04-19,18,25.0,,0.25,4.5
2006-04-20,37,25.0,,0.25,9.25
2006-04-21,0,25.0,,0.25,0.0
2006-04-22,29,25.0,,0.25,7.25
2006-04-23,29,25.0,,0.25,7.25
2006-04-24,45,25.0,,0.25,11.25
2006-04-25,17,25.0,,0.25,4.25
2006-04-26,27,25.0,,0.25,6.75
2006-04-27,46,25.0,,0.25,11.5
2006-04-28,60,25.0,,0.25,15.0
2006-04-29,0,25.0,,0.25,0.0
2006-04-30,29,25.0,,0.25,7.25
2006-05-01,32,22.0,False,0.22,7.04
2006-05-02,39,22.0,,0.22,8.58
2006-05-03,24,22.0,,0.22,5.28
2006-05-04,65,22.0,,0.22,14.3
2006-05-05,35,22.0,,0.22,7.7
2006-05-06,55,22.0,,0.22,12.1
2006-05-07,81,22.0,,0.22,17.82
2006-05-08,40,22.0,,0.22,8.8
2006-05-09,24,22.0,,0.22,5.28
2006-05-10,0,22.0,,0.22,0.0
2006-05-11,40,22.0,,0.22,8.8
2006-05-12,52,22.0,,0.22,11.44
2006-05-13,0,22.0,,0.22,0.0
2006-05-14,28,22.0,,0.22,6.16
2006-05-15,56,22.0,,0.22,12.32
2006-05-16,32,22.0,,0.22,7.04
2006-05-17,24,22.0,,0.22,5.28
2006-05-18,100,22.0,,0.22,22.0
2006-05-19,35,22.0,,0.22,7.7
2006-05-20,42,22.0,,0.22,9.24
2006-05-21,28,22.0,,0.22,6.16
2006-05-22,25,22.0,,0.22,5.5
2006-05-23,65,22.0,,0.22,14.3
2006-05-24,33,22.0,,0.22,7.26
2006-05-25,17,22.0,,0.22,3.74
2006-05-26,37,22.0,,0.22,8.14
2006-05-27,58,22.0,,0.22,12.76
2006-05-28,32,22.0,,0.22,7.04
2006-05-29,27,22.0,,0.22,5.94
2006-05-30,33,22.0,,0.22,7.26
2006-05-31,58,22.0,,0.22,12.76
2006-06-01,31,25.0,False,0.25,7.75
2006-06-02,33,25.0,,0.25,8.25
2006-06-03,100,25.0,,0.25,25.0
2006-06-04,25,25.0,,0.25,6.25
2006-06-05,23,25.0,,0.25,5.75
2006-06-06,30,25.0,,0.25,7.5
2006-06-07,31,25.0,,0.25,7.75
2006-06-08,31,25.0,,0.25,7.75
2006-06-09,58,25.0,,0.25,14.5
2006-06-10,76,25.0,,0.25,19.0
2006-06-11,78,25.0,,0.25,19.5
2006-06-12,23,25.0,,0.25,5.75
2006-06-13,55,25.0,,0.25,13.75
2006-06-14,39,25.0,,0.25,9.75
2006-06-15,41,25.0,,0.25,10.25
2006-06-16,35,25.0,,0.25,8.75
2006-06-17,27,25.0,,0.25,6.75
2006-06-18,0,25.0,,0.25,0.0
2006-06-19,71,25.0,,0.25,17.75
2006-06-20,0,25.0,,0.25,0.0
2006-06-21,32,25.0,,0.25,8.0
2006-06-22,32,25.0,,0.25,8.0
2006-06-23,17,25.0,,0.25,4.25
2006-06-24,37,25.0,,0.25,9.25
2006-06-25,37,25.0,,0.25,9.25
2006-06-26,23,25.0,,0.25,5.75
2006-06-27,38,25.0,,0.25,9.5
2006-06-28,46,25.0,,0.25,11.5
2006-06-29,32,25.0,,0.25,8.0
2006-06-30,69,25.0,,0.25,17.25
2006-07-01,36,18.0,False,0.18,6.4799999999999995
2006-07-02,76,18.0,,0.18,13.68
2006-07-03,27,18.0,,0.18,4.859999999999999
2006-07-04,33,18.0,,0.18,5.9399999999999995
2006-07-05,58,18.0,,0.18,10.44
2006-07-06,42,18.0,,0.18,7.56
2006-07-07,34,18.0,,0.18,6.12
2006-07-08,66,18.0,,0.18,11.879999999999999
2006-07-09,0,18.0,,0.18,0.0
2006-07-10,31,18.0,,0.18,5.58
2006-07-11,20,18.0,,0.18,3.5999999999999996
2006-07-12,63,18.0,,0.18,11.34
2006-07-13,21,18.0,,0.18,3.78
2006-07-14,57,18.0,,0.18,10.26
2006-07-15,50,18.0,,0.18,9.0
2006-07-16,34,18.0,,0.18,6.12
2006-07-17,21,18.0,,0.18,3.78
2006-07-18,31,18.0,,0.18,5.58
2006-07-19,42,18.0,,0.18,7.56
2006-07-20,32,18.0,,0.18,5.76
2006-07-21,45,18.0,,0.18,8.1
2006-07-22,65,18.0,,0.18,11.7
2006-07-23,83,18.0,,0.18,14.94
2006-07-24,41,18.0,,0.18,7.38
2006-07-25,80,18.0,,0.18,14.399999999999999
2006-07-26,52,18.0,,0.18,9.36
2006-07-27,74,18.0,,0.18,13.32
2006-07-28,33,18.0,,0.18,5.9399999999999995
2006-07-29,99,18.0,,0.18,17.82
2006-07-30,100,18.0,,0.18,18.0
2006-07-31,62,18.0,,0.18,11.16
2006-08-01,71,21.0,False,0.21,14.91
2006-08-02,60,21.0,,0.21,12.6
2006-08-03,37,21.0,,0.21,7.77
2006-08-04,40,21.0,,0.21,8.4
2006-08-05,39,21.0,,0.21,8.19
2006-08-06,100,21.0,,0.21,21.0
2006-08-07,62,21.0,,0.21,13.02
2006-08-08,24,21.0,,0.21,5.04
2006-08-09,72,21.0,,0.21,15.12
2006-08-10,73,21.0,,0.21,15.33
2006-08-11,39,21.0,,0.21,8.19
2006-08-12,0,21.0,,0.21,0.0
2006-08-13,40,21.0,,0.21,8.4
2006-08-14,61,21.0,,0.21,12.809999999999999
2006-08-15,36,21.0,,0.21,7.56
2006-08-16,85,21.0,,0.21,17.849999999999998
2006-08-17,62,21.0,,0.21,13.02
2006-08-18,78,21.0,,0.21,16.38
2006-08-19,93,21.0,,0.21,19.529999999999998
2006-08-20,57,21.0,,0.21,11.969999999999999
2006-08-21,48,21.0,,0.21,10.08
2006-08-22,82,21.0,,0.21,17.22
2006-08-23,35,21.0,,0.21,7.35
2006-08-24,84,21.0,,0.21,17.64
2006-08-25,62,21.0,,0.21,13.02
2006-08-26,36,21.0,,0.21,7.56
2006-08-27,36,21.0,,0.21,7.56
2006-08-28,35,21.0,,0.21,7.35
2006-08-29,34,21.0,,0.21,7.14
2006-08-30,23,21.0,,0.21,4.83
2006-08-31,47,21.0,,0.21,9.87
2006-09-01,19,31.0,False,0.31,5.89
2006-09-02,27,31.0,,0.31,8.37
2006-09-03,28,31.0,,0.31,8.68
2006-09-04,36,31.0,,0.31,11.16
2006-09-05,42,31.0,,0.31,13.02
2006-09-06,50,31.0,,0.31,15.5
2006-09-07,34,31.0,,0.31,10.54
2006-09-08,71,31.0,,0.31,22.01
2006-09-09,51,31.0,,0.31,15.81
2006-09-10,51,31.0,,0.31,15.81
2006-09-11,17,31.0,,0.31,5.27
2006-09-12,41,31.0,,0.31,12.709999999999999
2006-09-13,65,31.0,,0.31,20.15
2006-09-14,100,31.0,,0.31,31.0
2006-09-15,53,31.0,,0.31,16.43
2006-09-16,39,31.0,,0.31,12.09
2006-09-17,52,31.0,,0.31,16.12
2006-09-18,25,31.0,,0.31,7.75
2006-09-19,48,31.0,,0.31,14.879999999999999
2006-09-20,33,31.0,,0.31,10.23
2006-09-21,59,31.0,,0.31,18.29
2006-09-22,44,31.0,,0.31,13.64
2006-09-23,51,31.0,,0.31,15.81
2006-09-24,38,31.0,,0.31,11.78
2006-09-25,57,31.0,,0.31,17.669999999999998
2006-09-26,81,31.0,,0.31,25.11
2006-09-27,41,31.0,,0.31,12.709999999999999
2006-09-28,41,31.0,,0.31,12.709999999999999
2006-09-29,62,31.0,,0.31,19.22
2006-09-30,53,31.0,,0.31,16.43
2006-10-01,24,30.0,False,0.3,7.199999999999999
2006-10-02,62,30.0,,0.3,18.599999999999998
2006-10-03,38,30.0,,0.3,11.4
2006-10-04,38,30.0,,0.3,11.4
2006-10-05,62,30.0,,0.3,18.599999999999998
2006-10-06,75,30.0,,0.3,22.5
2006-10-07,38,30.0,,0.3,11.4
2006-10-08,63,30.0,,0.3,18.9
2006-10-09,56,30.0,,0.3,16.8
2006-10-10,37,30.0,,0.3,11.1
2006-10-11,23,30.0,,0.3,6.8999999999999995
2006-10-12,100,30.0,,0.3,30.0
2006-10-13,91,30.0,,0.3,27.3
2006-10-14,62,30.0,,0.3,18.599999999999998
2006-10-15,72,30.0,,0.3,21.599999999999998
2006-10-16,75,30.0,,0.3,22.5
2006-10-17,73,30.0,,0.3,21.9
2006-10-18,60,30.0,,0.3,18.0
2006-10-19,46,30.0,,0.3,13.799999999999999
2006-10-20,57,30.0,,0.3,17.099999999999998
2006-10-21,37,30.0,,0.3,11.1
2006-10-22,24,30.0,,0.3,7.199999999999999
2006-10-23,68,30.0,,0.3,20.4
2006-10-24,44,30.0,,0.3,13.2
2006-10-25,52,30.0,,0.3,15.6
2006-10-26,53,30.0,,0.3,15.899999999999999
2006-10-27,48,30.0,,0.3,14.399999999999999
2006-10-28,35,30.0,,0.3,10.5
2006-10-29,24,30.0,,0.3,7.199999999999999
2006-10-30,45,30.0,,0.3,13.5
2006-10-31,22,30.0,,0.3,6.6
2006-11-01,71,23.0,False,0.23,16.330000000000002
2006-11-02,17,23.0,,0.23,3.91
2006-11-03,18,23.0,,0.23,4.140000000000001
2006-11-04,0,23.0,,0.23,0.0
2006-11-05,0,23.0,,0.23,0.0
2006-11-06,50,23.0,,0.23,11.5
2006-11-07,63,23.0,,0.23,14.49
2006-11-08,48,23.0,,0.23,11.040000000000001
2006-11-09,68,23.0,,0.23,15.64
2006-11-10,56,23.0,,0.23,12.88
2006-11-11,52,23.0,,0.23,11.96
2006-11-12,77,23.0,,0.23,17.71
2006-11-13,0,23.0,,0.23,0.0
2006-11-14,32,23.0,,0.23,7.36
2006-11-15,49,23.0,,0.23,11.270000000000001
2006-11-16,83,23.0,,0.23,19.09
2006-11-17,18,23.0,,0.23,4.140000000000001
2006-11-18,0,23.0,,0.23,0.0
2006-11-19,51,23.0,,0.23,11.73
2006-11-20,17,23.0,,0.23,3.91
2006-11-21,100,23.0,,0.23,23.0
2006-11-22,75,23.0,,0.23,17.25
2006-11-23,56,23.0,,0.23,12.88
2006-11-24,26,23.0,,0.23,5.98
2006-11-25,0,23.0,,0.23,0.0
2006-11-26,0,23.0,,0.23,0.0
2006-11-27,48,23.0,,0.23,11.040000000000001
2006-11-28,16,23.0,,0.23,3.68
2006-11-29,31,23.0,,0.23,7.13
2006-11-30,16,23.0,,0.23,3.68
2006-12-01,55,23.0,False,0.23,12.65
2006-12-02,39,23.0,,0.23,8.97
2006-12-03,30,23.0,,0.23,6.9
2006-12-04,26,23.0,,0.23,5.98
2006-12-05,38,23.0,,0.23,8.74
2006-12-06,33,23.0,,0.23,7.590000000000001
2006-12-07,60,23.0,,0.23,13.8
2006-12-08,55,23.0,,0.23,12.65
2006-12-09,20,23.0,,0.23,4.6000000000000005
2006-12-10,20,23.0,,0.23,4.6000000000000005
2006-12-11,46,23.0,,0.23,10.58
2006-12-12,32,23.0,,0.23,7.36
2006-12-13,52,23.0,,0.23,11.96
2006-12-14,27,23.0,,0.23,6.21
2006-12-15,29,23.0,,0.23,6.67
2006-12-16,0,23.0,,0.23,0.0
2006-12-17,65,23.0,,0.23,14.950000000000001
2006-12-18,35,23.0,,0.23,8.05
2006-12-19,42,23.0,,0.23,9.66
2006-12-20,36,23.0,,0.23,8.280000000000001
2006-12-21,75,23.0,,0.23,17.25
2006-12-22,100,23.0,,0.23,23.0
2006-12-23,35,23.0,,0.23,8.05
2006-12-24,51,23.0,,0.23,11.73
2006-12-25,57,23.0,,0.23,13.110000000000001
2006-12-26,38,23.0,,0.23,8.74
2006-12-27,32,23.0,,0.23,7.36
2006-12-28,39,23.0,,0.23,8.97
2006-12-29,17,23.0,,0.23,3.91
2006-12-30,21,23.0,,0.23,4.83
2006-12-31,43,23.0,,0.23,9.89
2007-01-01,32,23.0,False,0.23,7.36
2007-01-02,48,23.0,,0.23,11.040000000000001
2007-01-03,82,23.0,,0.23,18.86
2007-01-04,100,23.0,,0.23,23.0
2007-01-05,56,23.0,,0.23,12.88
2007-01-06,26,23.0,,0.23,5.98
2007-01-07,53,23.0,,0.23,12.190000000000001
2007-01-08,27,23.0,,0.23,6.21
2007-01-09,70,23.0,,0.23,16.1
2007-01-10,44,23.0,,0.23,10.120000000000001
2007-01-11,45,23.0,,0.23,10.35
2007-01-12,55,23.0,,0.23,12.65
2007-01-13,52,23.0,,0.23,11.96
2007-01-14,27,23.0,,0.23,6.21
2007-01-15,19,23.0,,0.23,4.37
2007-01-16,69,23.0,,0.23,15.870000000000001
2007-01-17,34,23.0,,0.23,7.82
2007-01-18,35,23.0,,0.23,8.05
2007-01-19,27,23.0,,0.23,6.21
2007-01-20,25,23.0,,0.23,5.75
2007-01-21,38,23.0,,0.23,8.74
2007-01-22,26,23.0,,0.23,5.98
2007-01-23,67,23.0,,0.23,15.41
2007-01-24,26,23.0,,0.23,5.98
2007-01-25,34,23.0,,0.23,7.82
2007-01-26,36,23.0,,0.23,8.280000000000001
2007-01-27,25,23.0,,0.23,5.75
2007-01-28,38,23.0,,0.23,8.74
2007-01-29,42,23.0,,0.23,9.66
2007-01-30,57,23.0,,0.23,13.110000000000001
2007-01-31,58,23.0,,0.23,13.34
2007-02-01,36,23.0,False,0.23,8.280000000000001
2007-02-02,48,23.0,,0.23,11.040000000000001
2007-02-03,94,23.0,,0.23,21.62
2007-02-04,0,23.0,,0.23,0.0
2007-02-05,47,23.0,,0.23,10.81
2007-02-06,62,23.0,,0.23,14.26
2007-02-07,63,23.0,,0.23,14.49
2007-02-08,54,23.0,,0.23,12.42
2007-02-09,38,23.0,,0.23,8.74
2007-02-10,54,23.0,,0.23,12.42
2007-02-11,54,23.0,,0.23,12.42
2007-02-12,70,23.0,,0.23,16.1
2007-02-13,26,23.0,,0.23,5.98
2007-02-14,36,23.0,,0.23,8.280000000000001
2007-02-15,0,23.0,,0.23,0.0
2007-02-16,29,23.0,,0.23,6.67
2007-02-17,41,23.0,,0.23,9.43
2007-02-18,56,23.0,,0.23,12.88
2007-02-19,100,23.0,,0.23,23.0
2007-02-20,63,23.0,,0.23,14.49
2007-02-21,18,23.0,,0.23,4.140000000000001
2007-02-22,46,23.0,,0.23,10.58
2007-02-23,38,23.0,,0.23,8.74
2007-02-24,27,23.0,,0.23,6.21
2007-02-25,53,23.0,,0.23,12.190000000000001
2007-02-26,36,23.0,,0.23,8.280000000000001
2007-02-27,69,23.0,,0.23,15.870000000000001
2007-02-28,70,23.0,,0.23,16.1
2007-03-01,33,26.0,False,0.26,8.58
2007-03-02,26,26.0,,0.26,6.76
2007-03-03,0,26.0,,0.26,0.0
2007-03-04,74,26.0,,0.26,19.240000000000002
2007-03-05,58,26.0,,0.26,15.08
2007-03-06,40,26.0,,0.26,10.4
2007-03-07,57,26.0,,0.26,14.82
2007-03-08,82,26.0,,0.26,21.32
2007-03-09,35,26.0,,0.26,9.1
2007-03-10,50,26.0,,0.26,13.0
2007-03-11,38,26.0,,0.26,9.88
2007-03-12,49,26.0,,0.26,12.74
2007-03-13,92,26.0,,0.26,23.92
2007-03-14,67,26.0,,0.26,17.42
2007-03-15,50,26.0,,0.26,13.0
2007-03-16,44,26.0,,0.26,11.440000000000001
2007-03-17,100,26.0,,0.26,26.0
2007-03-18,51,26.0,,0.26,13.26
2007-03-19,58,26.0,,0.26,15.08
2007-03-20,53,26.0,,0.26,13.780000000000001
2007-03-21,66,26.0,,0.26,17.16
2007-03-22,42,26.0,,0.26,10.92
2007-03-23,44,26.0,,0.26,11.440000000000001
2007-03-24,51,26.0,,0.26,13.26
2007-03-25,51,26.0,,0.26,13.26
2007-03-26,49,26.0,,0.26,12.74
2007-03-27,24,26.0,,0.26,6.24
2007-03-28,74,26.0,,0.26,19.240000000000002
2007-03-29,66,26.0,,0.26,17.16
2007-03-30,63,26.0,,0.26,16.38
2007-03-31,77,26.0,,0.26,20.02
2007-04-01,50,20.0,False,0.2,10.0
2007-04-02,11,20.0,,0.2,2.2
2007-04-03,54,20.0,,0.2,10.8
2007-04-04,54,20.0,,0.2,10.8
2007-04-05,22,20.0,,0.2,4.4
2007-04-06,100,20.0,,0.2,20.0
2007-04-07,0,20.0,,0.2,0.0
2007-04-08,52,20.0,,0.2,10.4
2007-04-09,43,20.0,,0.2,8.6
2007-04-10,31,20.0,,0.2,6.2
2007-04-11,41,20.0,,0.2,8.200000000000001
2007-04-12,41,20.0,,0.2,8.200000000000001
2007-04-13,22,20.0,,0.2,4.4
2007-04-14,63,20.0,,0.2,12.600000000000001
2007-04-15,45,20.0,,0.2,9.0
2007-04-16,10,20.0,,0.2,2.0
2007-04-17,10,20.0,,0.2,2.0
2007-04-18,31,20.0,,0.2,6.2
2007-04-19,52,20.0,,0.2,10.4
2007-04-20,34,20.0,,0.2,6.800000000000001
2007-04-21,17,20.0,,0.2,3.4000000000000004
2007-04-22,33,20.0,,0.2,6.6000000000000005
2007-04-23,10,20.0,,0.2,2.0
2007-04-24,30,20.0,,0.2,6.0
2007-04-25,40,20.0,,0.2,8.0
2007-04-26,10,20.0,,0.2,2.0
2007-04-27,22,20.0,,0.2,4.4
2007-04-28,16,20.0,,0.2,3.2
2007-04-29,17,20.0,,0.2,3.4000000000000004
2007-04-30,31,20.0,,0.2,6.2
2007-05-01,13,21.0,False,0.21,2.73
2007-05-02,53,21.0,,0.21,11.129999999999999
2007-05-03,27,21.0,,0.21,5.67
2007-05-04,41,21.0,,0.21,8.61
2007-05-05,40,21.0,,0.21,8.4
2007-05-06,20,21.0,,0.21,4.2
2007-05-07,100,21.0,,0.21,21.0
2007-05-08,25,21.0,,0.21,5.25
2007-05-09,38,21.0,,0.21,7.9799999999999995
2007-05-10,76,21.0,,0.21,15.959999999999999
2007-05-11,28,21.0,,0.21,5.88
2007-05-12,0,21.0,,0.21,0.0
2007-05-13,43,21.0,,0.21,9.03
2007-05-14,25,21.0,,0.21,5.25
2007-05-15,50,21.0,,0.21,10.5
2007-05-16,37,21.0,,0.21,7.77
2007-05-17,51,21.0,,0.21,10.709999999999999
2007-05-18,40,21.0,,0.21,8.4
2007-05-19,61,21.0,,0.21,12.809999999999999
2007-05-20,20,21.0,,0.21,4.2
2007-05-21,25,21.0,,0.21,5.25
2007-05-22,37,21.0,,0.21,7.77
2007-05-23,38,21.0,,0.21,7.9799999999999995
2007-05-24,26,21.0,,0.21,5.46
2007-05-25,28,21.0,,0.21,5.88
2007-05-26,64,21.0,,0.21,13.44
2007-05-27,22,21.0,,0.21,4.62
2007-05-28,19,21.0,,0.21,3.9899999999999998
2007-05-29,0,21.0,,0.21,0.0
2007-05-30,13,21.0,,0.21,2.73
2007-05-31,25,21.0,,0.21,5.25
2007-06-01,42,21.0,False,0.21,8.82
2007-06-02,60,21.0,,0.21,12.6
2007-06-03,30,21.0,,0.21,6.3
2007-06-04,66,21.0,,0.21,13.86
2007-06-05,56,21.0,,0.21,11.76
2007-06-06,0,21.0,,0.21,0.0
2007-06-07,50,21.0,,0.21,10.5
2007-06-08,85,21.0,,0.21,17.849999999999998
2007-06-09,31,21.0,,0.21,6.51
2007-06-10,79,21.0,,0.21,16.59
2007-06-11,39,21.0,,0.21,8.19
2007-06-12,39,21.0,,0.21,8.19
2007-06-13,38,21.0,,0.21,7.9799999999999995
2007-06-14,81,21.0,,0.21,17.009999999999998
2007-06-15,100,21.0,,0.21,21.0
2007-06-16,0,21.0,,0.21,0.0
2007-06-17,91,21.0,,0.21,19.11
2007-06-18,0,21.0,,0.21,0.0
2007-06-19,63,21.0,,0.21,13.229999999999999
2007-06-20,64,21.0,,0.21,13.44
2007-06-21,99,21.0,,0.21,20.79
2007-06-22,63,21.0,,0.21,13.229999999999999
2007-06-23,31,21.0,,0.21,6.51
2007-06-24,79,21.0,,0.21,16.59
2007-06-25,87,21.0,,0.21,18.27
2007-06-26,48,21.0,,0.21,10.08
2007-06-27,49,21.0,,0.21,10.29
2007-06-28,60,21.0,,0.21,12.6
2007-06-29,0,21.0,,0.21,0.0
2007-06-30,62,21.0,,0.21,13.02
2007-07-01,0,27.0,False,0.27,0.0
2007-07-02,59,27.0,,0.27,15.930000000000001
2007-07-03,59,27.0,,0.27,15.930000000000001
2007-07-04,28,27.0,,0.27,7.5600000000000005
2007-07-05,21,27.0,,0.27,5.67
2007-07-06,20,27.0,,0.27,5.4
2007-07-07,29,27.0,,0.27,7.83
2007-07-08,30,27.0,,0.27,8.100000000000001
2007-07-09,9,27.0,,0.27,2.43
2007-07-10,36,27.0,,0.27,9.72
2007-07-11,28,27.0,,0.27,7.5600000000000005
2007-07-12,29,27.0,,0.27,7.83
2007-07-13,30,27.0,,0.27,8.100000000000001
2007-07-14,15,27.0,,0.27,4.050000000000001
2007-07-15,15,27.0,,0.27,4.050000000000001
2007-07-16,55,27.0,,0.27,14.850000000000001
2007-07-17,36,27.0,,0.27,9.72
