date,THE DEPRESSION_unscaled,THE DEPRESSION_monthly,isPartial,scale,THE DEPRESSION
2006-08-25,57,24.0,,0.24,13.68
2006-08-26,41,24.0,,0.24,9.84
2006-08-27,40,24.0,,0.24,9.6
2006-08-28,33,24.0,,0.24,7.92
2006-08-29,38,24.0,,0.24,9.12
2006-08-30,91,24.0,,0.24,21.84
2006-08-31,100,24.0,,0.24,24.0
2006-09-01,43,40.0,False,0.4,17.2
2006-09-02,0,40.0,,0.4,0.0
2006-09-03,32,40.0,,0.4,12.8
2006-09-04,27,40.0,,0.4,10.8
2006-09-05,62,40.0,,0.4,24.8
2006-09-06,57,40.0,,0.4,22.8
2006-09-07,57,40.0,,0.4,22.8
2006-09-08,20,40.0,,0.4,8.0
2006-09-09,19,40.0,,0.4,7.6000000000000005
2006-09-10,28,40.0,,0.4,11.200000000000001
2006-09-11,12,40.0,,0.4,4.800000000000001
2006-09-12,55,40.0,,0.4,22.0
2006-09-13,55,40.0,,0.4,22.0
2006-09-14,100,40.0,,0.4,40.0
2006-09-15,53,40.0,,0.4,21.200000000000003
2006-09-16,39,40.0,,0.4,15.600000000000001
2006-09-17,29,40.0,,0.4,11.600000000000001
2006-09-18,68,40.0,,0.4,27.200000000000003
2006-09-19,36,40.0,,0.4,14.4
2006-09-20,49,40.0,,0.4,19.6
2006-09-21,69,40.0,,0.4,27.6
2006-09-22,46,40.0,,0.4,18.400000000000002
2006-09-23,0,40.0,,0.4,0.0
2006-09-24,19,40.0,,0.4,7.6000000000000005
2006-09-25,55,40.0,,0.4,22.0
2006-09-26,55,40.0,,0.4,22.0
2006-09-27,55,40.0,,0.4,22.0
2006-09-28,56,40.0,,0.4,22.400000000000002
2006-09-29,33,40.0,,0.4,13.200000000000001
2006-09-30,20,40.0,,0.4,8.0
2006-10-01,40,47.0,False,0.47,18.799999999999997
2006-10-02,91,47.0,,0.47,42.769999999999996
2006-10-03,58,47.0,,0.47,27.259999999999998
2006-10-04,62,47.0,,0.47,29.139999999999997
2006-10-05,100,47.0,,0.47,47.0
2006-10-06,51,47.0,,0.47,23.97
2006-10-07,24,47.0,,0.47,11.28
2006-10-08,53,47.0,,0.47,24.91
2006-10-09,84,47.0,,0.47,39.48
2006-10-10,93,47.0,,0.47,43.71
2006-10-11,78,47.0,,0.47,36.66
2006-10-12,47,47.0,,0.47,22.09
2006-10-13,20,47.0,,0.47,9.399999999999999
2006-10-14,35,47.0,,0.47,16.45
2006-10-15,62,47.0,,0.47,29.139999999999997
2006-10-16,65,47.0,,0.47,30.549999999999997
2006-10-17,90,47.0,,0.47,42.3
2006-10-18,75,47.0,,0.47,35.25
2006-10-19,99,47.0,,0.47,46.529999999999994
2006-10-20,50,47.0,,0.47,23.5
2006-10-21,23,47.0,,0.47,10.809999999999999
2006-10-22,61,47.0,,0.47,28.669999999999998
2006-10-23,85,47.0,,0.47,39.949999999999996
2006-10-24,94,47.0,,0.47,44.18
2006-10-25,53,47.0,,0.47,24.91
2006-10-26,78,47.0,,0.47,36.66
2006-10-27,46,47.0,,0.47,21.619999999999997
2006-10-28,33,47.0,,0.47,15.51
2006-10-29,100,47.0,,0.47,47.0
2006-10-30,57,47.0,,0.47,26.79
2006-10-31,71,47.0,,0.47,33.37
2006-11-01,65,55.0,False,0.55,35.75
2006-11-02,91,55.0,,0.55,50.050000000000004
2006-11-03,72,55.0,,0.55,39.6
2006-11-04,20,55.0,,0.55,11.0
2006-11-05,45,55.0,,0.55,24.750000000000004
2006-11-06,96,55.0,,0.55,52.800000000000004
2006-11-07,85,55.0,,0.55,46.75000000000001
2006-11-08,79,55.0,,0.55,43.45
2006-11-09,78,55.0,,0.55,42.900000000000006
2006-11-10,46,55.0,,0.55,25.3
2006-11-11,44,55.0,,0.55,24.200000000000003
2006-11-12,39,55.0,,0.55,21.450000000000003
2006-11-13,72,55.0,,0.55,39.6
2006-11-14,74,55.0,,0.55,40.7
2006-11-15,100,55.0,,0.55,55.00000000000001
2006-11-16,89,55.0,,0.55,48.95
2006-11-17,77,55.0,,0.55,42.35
2006-11-18,54,55.0,,0.55,29.700000000000003
2006-11-19,78,55.0,,0.55,42.900000000000006
2006-11-20,88,55.0,,0.55,48.400000000000006
2006-11-21,70,55.0,,0.55,38.5
2006-11-22,57,55.0,,0.55,31.35
2006-11-23,21,55.0,,0.55,11.55
2006-11-24,30,55.0,,0.55,16.5
2006-11-25,15,55.0,,0.55,8.25
2006-11-26,88,55.0,,0.55,48.400000000000006
2006-11-27,89,55.0,,0.55,48.95
2006-11-28,99,55.0,,0.55,54.45
2006-11-29,81,55.0,,0.55,44.550000000000004
2006-11-30,94,55.0,,0.55,51.7
2006-12-01,69,50.0,False,0.5,34.5
2006-12-02,21,50.0,,0.5,10.5
2006-12-03,46,50.0,,0.5,23.0
2006-12-04,66,50.0,,0.5,33.0
2006-12-05,100,50.0,,0.5,50.0
2006-12-06,82,50.0,,0.5,41.0
2006-12-07,89,50.0,,0.5,44.5
2006-12-08,96,50.0,,0.5,48.0
2006-12-09,41,50.0,,0.5,20.5
2006-12-10,68,50.0,,0.5,34.0
2006-12-11,69,50.0,,0.5,34.5
2006-12-12,59,50.0,,0.5,29.5
2006-12-13,91,50.0,,0.5,45.5
2006-12-14,100,50.0,,0.5,50.0
2006-12-15,76,50.0,,0.5,38.0
2006-12-16,22,50.0,,0.5,11.0
2006-12-17,64,50.0,,0.5,32.0
2006-12-18,80,50.0,,0.5,40.0
2006-12-19,44,50.0,,0.5,22.0
2006-12-20,36,50.0,,0.5,18.0
2006-12-21,44,50.0,,0.5,22.0
2006-12-22,28,50.0,,0.5,14.0
2006-12-23,10,50.0,,0.5,5.0
2006-12-24,16,50.0,,0.5,8.0
2006-12-25,30,50.0,,0.5,15.0
2006-12-26,16,50.0,,0.5,8.0
2006-12-27,27,50.0,,0.5,13.5
2006-12-28,20,50.0,,0.5,10.0
2006-12-29,11,50.0,,0.5,5.5
2006-12-30,13,50.0,,0.5,6.5
2006-12-31,27,50.0,,0.5,13.5
2007-01-01,40,52.0,False,0.52,20.8
2007-01-02,48,52.0,,0.52,24.96
2007-01-03,72,52.0,,0.52,37.44
2007-01-04,62,52.0,,0.52,32.24
2007-01-05,63,52.0,,0.52,32.76
2007-01-06,33,52.0,,0.52,17.16
2007-01-07,58,52.0,,0.52,30.16
2007-01-08,76,52.0,,0.52,39.52
2007-01-09,100,52.0,,0.52,52.0
2007-01-10,94,52.0,,0.52,48.88
2007-01-11,73,52.0,,0.52,37.96
2007-01-12,69,52.0,,0.52,35.88
2007-01-13,14,52.0,,0.52,7.28
2007-01-14,34,52.0,,0.52,17.68
2007-01-15,38,52.0,,0.52,19.76
2007-01-16,56,52.0,,0.52,29.12
2007-01-17,74,52.0,,0.52,38.480000000000004
2007-01-18,87,52.0,,0.52,45.24
2007-01-19,55,52.0,,0.52,28.6
2007-01-20,32,52.0,,0.52,16.64
2007-01-21,73,52.0,,0.52,37.96
2007-01-22,74,52.0,,0.52,38.480000000000004
2007-01-23,78,52.0,,0.52,40.56
2007-01-24,82,52.0,,0.52,42.64
2007-01-25,77,52.0,,0.52,40.04
2007-01-26,90,52.0,,0.52,46.800000000000004
2007-01-27,32,52.0,,0.52,16.64
2007-01-28,82,52.0,,0.52,42.64
2007-01-29,76,52.0,,0.52,39.52
2007-01-30,91,52.0,,0.52,47.32
2007-01-31,98,52.0,,0.52,50.96
2007-02-01,60,63.0,False,0.63,37.8
2007-02-02,68,63.0,,0.63,42.84
2007-02-03,62,63.0,,0.63,39.06
2007-02-04,35,63.0,,0.63,22.05
2007-02-05,57,63.0,,0.63,35.910000000000004
2007-02-06,90,63.0,,0.63,56.7
2007-02-07,59,63.0,,0.63,37.17
2007-02-08,58,63.0,,0.63,36.54
2007-02-09,58,63.0,,0.63,36.54
2007-02-10,38,63.0,,0.63,23.94
2007-02-11,78,63.0,,0.63,49.14
2007-02-12,97,63.0,,0.63,61.11
2007-02-13,42,63.0,,0.63,26.46
2007-02-14,69,63.0,,0.63,43.47
2007-02-15,78,63.0,,0.63,49.14
2007-02-16,49,63.0,,0.63,30.87
2007-02-17,24,63.0,,0.63,15.120000000000001
2007-02-18,36,63.0,,0.63,22.68
2007-02-19,46,63.0,,0.63,28.98
2007-02-20,56,63.0,,0.63,35.28
2007-02-21,92,63.0,,0.63,57.96
2007-02-22,77,63.0,,0.63,48.51
2007-02-23,58,63.0,,0.63,36.54
2007-02-24,24,63.0,,0.63,15.120000000000001
2007-02-25,61,63.0,,0.63,38.43
2007-02-26,57,63.0,,0.63,35.910000000000004
2007-02-27,100,63.0,,0.63,63.0
2007-02-28,91,63.0,,0.63,57.33
2007-03-01,73,70.0,False,0.7,51.099999999999994
2007-03-02,84,70.0,,0.7,58.8
2007-03-03,36,70.0,,0.7,25.2
2007-03-04,62,70.0,,0.7,43.4
2007-03-05,74,70.0,,0.7,51.8
2007-03-06,81,70.0,,0.7,56.699999999999996
2007-03-07,100,70.0,,0.7,70.0
2007-03-08,93,70.0,,0.7,65.1
2007-03-09,74,70.0,,0.7,51.8
2007-03-10,37,70.0,,0.7,25.9
2007-03-11,56,70.0,,0.7,39.199999999999996
2007-03-12,93,70.0,,0.7,65.1
2007-03-13,70,70.0,,0.7,49.0
2007-03-14,67,70.0,,0.7,46.9
2007-03-15,97,70.0,,0.7,67.89999999999999
2007-03-16,52,70.0,,0.7,36.4
2007-03-17,59,70.0,,0.7,41.3
2007-03-18,53,70.0,,0.7,37.099999999999994
2007-03-19,79,70.0,,0.7,55.3
2007-03-20,77,70.0,,0.7,53.9
2007-03-21,98,70.0,,0.7,68.6
2007-03-22,84,70.0,,0.7,58.8
2007-03-23,49,70.0,,0.7,34.3
2007-03-24,34,70.0,,0.7,23.799999999999997
2007-03-25,57,70.0,,0.7,39.9
2007-03-26,88,70.0,,0.7,61.599999999999994
2007-03-27,90,70.0,,0.7,62.99999999999999
2007-03-28,66,70.0,,0.7,46.199999999999996
2007-03-29,86,70.0,,0.7,60.199999999999996
2007-03-30,63,70.0,,0.7,44.099999999999994
2007-03-31,27,70.0,,0.7,18.9
2007-04-01,36,65.0,False,0.65,23.400000000000002
2007-04-02,55,65.0,,0.65,35.75
2007-04-03,89,65.0,,0.65,57.85
2007-04-04,81,65.0,,0.65,52.65
2007-04-05,59,65.0,,0.65,38.35
2007-04-06,36,65.0,,0.65,23.400000000000002
2007-04-07,29,65.0,,0.65,18.85
2007-04-08,19,65.0,,0.65,12.35
2007-04-09,57,65.0,,0.65,37.050000000000004
2007-04-10,90,65.0,,0.65,58.5
2007-04-11,74,65.0,,0.65,48.1
2007-04-12,44,65.0,,0.65,28.6
2007-04-13,68,65.0,,0.65,44.2
2007-04-14,34,65.0,,0.65,22.1
2007-04-15,43,65.0,,0.65,27.95
2007-04-16,58,65.0,,0.65,37.7
2007-04-17,77,65.0,,0.65,50.050000000000004
2007-04-18,81,65.0,,0.65,52.65
2007-04-19,34,65.0,,0.65,22.1
2007-04-20,53,65.0,,0.65,34.45
2007-04-21,18,65.0,,0.65,11.700000000000001
2007-04-22,36,65.0,,0.65,23.400000000000002
2007-04-23,48,65.0,,0.65,31.200000000000003
2007-04-24,100,65.0,,0.65,65.0
2007-04-25,47,65.0,,0.65,30.55
2007-04-26,67,65.0,,0.65,43.550000000000004
2007-04-27,47,65.0,,0.65,30.55
2007-04-28,41,65.0,,0.65,26.650000000000002
2007-04-29,48,65.0,,0.65,31.200000000000003
2007-04-30,82,65.0,,0.65,53.300000000000004
2007-05-01,81,58.0,False,0.58,46.98
2007-05-02,51,58.0,,0.58,29.58
2007-05-03,83,58.0,,0.58,48.13999999999999
2007-05-04,76,58.0,,0.58,44.08
2007-05-05,44,58.0,,0.58,25.52
2007-05-06,64,58.0,,0.58,37.12
2007-05-07,91,58.0,,0.58,52.779999999999994
2007-05-08,90,58.0,,0.58,52.199999999999996
2007-05-09,100,58.0,,0.58,57.99999999999999
2007-05-10,92,58.0,,0.58,53.36
2007-05-11,53,58.0,,0.58,30.74
2007-05-12,28,58.0,,0.58,16.24
2007-05-13,65,58.0,,0.58,37.699999999999996
2007-05-14,70,58.0,,0.58,40.599999999999994
2007-05-15,64,58.0,,0.58,37.12
2007-05-16,54,58.0,,0.58,31.319999999999997
2007-05-17,89,58.0,,0.58,51.62
2007-05-18,65,58.0,,0.58,37.699999999999996
2007-05-19,34,58.0,,0.58,19.72
2007-05-20,51,58.0,,0.58,29.58
2007-05-21,76,58.0,,0.58,44.08
2007-05-22,68,58.0,,0.58,39.44
2007-05-23,53,58.0,,0.58,30.74
2007-05-24,65,58.0,,0.58,37.699999999999996
2007-05-25,48,58.0,,0.58,27.839999999999996
2007-05-26,51,58.0,,0.58,29.58
2007-05-27,19,58.0,,0.58,11.02
2007-05-28,51,58.0,,0.58,29.58
2007-05-29,38,58.0,,0.58,22.04
2007-05-30,58,58.0,,0.58,33.64
2007-05-31,41,58.0,,0.58,23.779999999999998
2007-06-01,100,23.0,False,0.23,23.0
2007-06-02,16,23.0,,0.23,3.68
2007-06-03,80,23.0,,0.23,18.400000000000002
2007-06-04,61,23.0,,0.23,14.030000000000001
2007-06-05,81,23.0,,0.23,18.630000000000003
2007-06-06,73,23.0,,0.23,16.79
2007-06-07,53,23.0,,0.23,12.190000000000001
2007-06-08,45,23.0,,0.23,10.35
2007-06-09,39,23.0,,0.23,8.97
2007-06-10,45,23.0,,0.23,10.35
2007-06-11,49,23.0,,0.23,11.270000000000001
2007-06-12,58,23.0,,0.23,13.34
2007-06-13,55,23.0,,0.23,12.65
2007-06-14,29,23.0,,0.23,6.67
2007-06-15,43,23.0,,0.23,9.89
2007-06-16,37,23.0,,0.23,8.51
2007-06-17,45,23.0,,0.23,10.35
2007-06-18,41,23.0,,0.23,9.43
2007-06-19,30,23.0,,0.23,6.9
2007-06-20,30,23.0,,0.23,6.9
2007-06-21,12,23.0,,0.23,2.7600000000000002
2007-06-22,22,23.0,,0.23,5.0600000000000005
2007-06-23,55,23.0,,0.23,12.65
2007-06-24,23,23.0,,0.23,5.29
2007-06-25,35,23.0,,0.23,8.05
2007-06-26,34,23.0,,0.23,7.82
2007-06-27,24,23.0,,0.23,5.5200000000000005
2007-06-28,29,23.0,,0.23,6.67
2007-06-29,30,23.0,,0.23,6.9
2007-06-30,55,23.0,,0.23,12.65
2007-07-01,18,20.0,False,0.2,3.6
2007-07-02,70,20.0,,0.2,14.0
2007-07-03,58,20.0,,0.2,11.600000000000001
2007-07-04,58,20.0,,0.2,11.600000000000001
2007-07-05,74,20.0,,0.2,14.8
2007-07-06,72,20.0,,0.2,14.4
2007-07-07,44,20.0,,0.2,8.8
2007-07-08,44,20.0,,0.2,8.8
2007-07-09,77,20.0,,0.2,15.4
2007-07-10,60,20.0,,0.2,12.0
2007-07-11,61,20.0,,0.2,12.200000000000001
2007-07-12,34,20.0,,0.2,6.800000000000001
2007-07-13,54,20.0,,0.2,10.8
2007-07-14,70,20.0,,0.2,14.0
2007-07-15,70,20.0,,0.2,14.0
2007-07-16,61,20.0,,0.2,12.200000000000001
2007-07-17,33,20.0,,0.2,6.6000000000000005
2007-07-18,60,20.0,,0.2,12.0
2007-07-19,67,20.0,,0.2,13.4
2007-07-20,72,20.0,,0.2,14.4
2007-07-21,88,20.0,,0.2,17.6
2007-07-22,100,20.0,,0.2,20.0
2007-07-23,77,20.0,,0.2,15.4
2007-07-24,77,20.0,,0.2,15.4
2007-07-25,50,20.0,,0.2,10.0
2007-07-26,79,20.0,,0.2,15.8
2007-07-27,41,20.0,,0.2,8.200000000000001
2007-07-28,85,20.0,,0.2,17.0
2007-07-29,35,20.0,,0.2,7.0
2007-07-30,44,20.0,,0.2,8.8
2007-07-31,27,20.0,,0.2,5.4
2007-08-01,64,21.0,False,0.21,13.44
2007-08-02,20,21.0,,0.21,4.2
2007-08-03,95,21.0,,0.21,19.95
2007-08-04,89,21.0,,0.21,18.689999999999998
2007-08-05,40,21.0,,0.21,8.4
2007-08-06,50,21.0,,0.21,10.5
2007-08-07,43,21.0,,0.21,9.03
2007-08-08,38,21.0,,0.21,7.9799999999999995
2007-08-09,76,21.0,,0.21,15.959999999999999
2007-08-10,88,21.0,,0.21,18.48
2007-08-11,59,21.0,,0.21,12.389999999999999
2007-08-12,30,21.0,,0.21,6.3
2007-08-13,100,21.0,,0.21,21.0
2007-08-14,37,21.0,,0.21,7.77
2007-08-15,63,21.0,,0.21,13.229999999999999
2007-08-16,57,21.0,,0.21,11.969999999999999
2007-08-17,40,21.0,,0.21,8.4
2007-08-18,29,21.0,,0.21,6.09
2007-08-19,77,21.0,,0.21,16.169999999999998
2007-08-20,68,21.0,,0.21,14.28
2007-08-21,61,21.0,,0.21,12.809999999999999
2007-08-22,73,21.0,,0.21,15.33
2007-08-23,94,21.0,,0.21,19.74
2007-08-24,59,21.0,,0.21,12.389999999999999
2007-08-25,56,21.0,,0.21,11.76
2007-08-26,56,21.0,,0.21,11.76
2007-08-27,79,21.0,,0.21,16.59
2007-08-28,96,21.0,,0.21,20.16
2007-08-29,85,21.0,,0.21,17.849999999999998
2007-08-30,63,21.0,,0.21,13.229999999999999
2007-08-31,48,21.0,,0.21,10.08
2007-09-01,30,38.0,False,0.38,11.4
2007-09-02,24,38.0,,0.38,9.120000000000001
2007-09-03,41,38.0,,0.38,15.58
2007-09-04,29,38.0,,0.38,11.02
2007-09-05,47,38.0,,0.38,17.86
2007-09-06,33,38.0,,0.38,12.540000000000001
2007-09-07,50,38.0,,0.38,19.0
2007-09-08,28,38.0,,0.38,10.64
2007-09-09,41,38.0,,0.38,15.58
2007-09-10,46,38.0,,0.38,17.48
2007-09-11,41,38.0,,0.38,15.58
2007-09-12,75,38.0,,0.38,28.5
2007-09-13,33,38.0,,0.38,12.540000000000001
2007-09-14,50,38.0,,0.38,19.0
2007-09-15,28,38.0,,0.38,10.64
2007-09-16,35,38.0,,0.38,13.3
2007-09-17,65,38.0,,0.38,24.7
2007-09-18,36,38.0,,0.38,13.68
2007-09-19,74,38.0,,0.38,28.12
2007-09-20,33,38.0,,0.38,12.540000000000001
2007-09-21,63,38.0,,0.38,23.94
2007-09-22,21,38.0,,0.38,7.98
2007-09-23,76,38.0,,0.38,28.88
2007-09-24,50,38.0,,0.38,19.0
2007-09-25,45,38.0,,0.38,17.1
2007-09-26,100,38.0,,0.38,38.0
2007-09-27,60,38.0,,0.38,22.8
2007-09-28,35,38.0,,0.38,13.3
2007-09-29,36,38.0,,0.38,13.68
2007-09-30,49,38.0,,0.38,18.62
2007-10-01,46,48.0,False,0.48,22.08
2007-10-02,17,48.0,,0.48,8.16
2007-10-03,88,48.0,,0.48,42.239999999999995
2007-10-04,60,48.0,,0.48,28.799999999999997
2007-10-05,36,48.0,,0.48,17.28
2007-10-06,33,48.0,,0.48,15.84
2007-10-07,52,48.0,,0.48,24.96
2007-10-08,60,48.0,,0.48,28.799999999999997
2007-10-09,66,48.0,,0.48,31.68
2007-10-10,100,48.0,,0.48,48.0
2007-10-11,55,48.0,,0.48,26.4
2007-10-12,27,48.0,,0.48,12.959999999999999
2007-10-13,20,48.0,,0.48,9.6
2007-10-14,45,48.0,,0.48,21.599999999999998
2007-10-15,78,48.0,,0.48,37.44
2007-10-16,57,48.0,,0.48,27.36
2007-10-17,50,48.0,,0.48,24.0
2007-10-18,83,48.0,,0.48,39.839999999999996
2007-10-19,49,48.0,,0.48,23.52
2007-10-20,13,48.0,,0.48,6.24
2007-10-21,38,48.0,,0.48,18.24
2007-10-22,48,48.0,,0.48,23.04
2007-10-23,59,48.0,,0.48,28.32
2007-10-24,80,48.0,,0.48,38.4
2007-10-25,59,48.0,,0.48,28.32
2007-10-26,62,48.0,,0.48,29.759999999999998
2007-10-27,25,48.0,,0.48,12.0
2007-10-28,62,48.0,,0.48,29.759999999999998
2007-10-29,73,48.0,,0.48,35.04
2007-10-30,40,48.0,,0.48,19.2
2007-10-31,72,48.0,,0.48,34.56
2007-11-01,64,53.0,False,0.53,33.92
2007-11-02,53,53.0,,0.53,28.09
2007-11-03,34,53.0,,0.53,18.02
2007-11-04,72,53.0,,0.53,38.160000000000004
2007-11-05,71,53.0,,0.53,37.63
2007-11-06,82,53.0,,0.53,43.46
2007-11-07,98,53.0,,0.53,51.940000000000005
2007-11-08,100,53.0,,0.53,53.0
2007-11-09,58,53.0,,0.53,30.740000000000002
2007-11-10,40,53.0,,0.53,21.200000000000003
2007-11-11,34,53.0,,0.53,18.02
2007-11-12,83,53.0,,0.53,43.99
2007-11-13,73,53.0,,0.53,38.690000000000005
2007-11-14,98,53.0,,0.53,51.940000000000005
2007-11-15,73,53.0,,0.53,38.690000000000005
2007-11-16,51,53.0,,0.53,27.03
2007-11-17,52,53.0,,0.53,27.560000000000002
2007-11-18,39,53.0,,0.53,20.67
2007-11-19,89,53.0,,0.53,47.17
2007-11-20,89,53.0,,0.53,47.17
2007-11-21,31,53.0,,0.53,16.43
2007-11-22,39,53.0,,0.53,20.67
2007-11-23,35,53.0,,0.53,18.55
2007-11-24,31,53.0,,0.53,16.43
2007-11-25,33,53.0,,0.53,17.490000000000002
2007-11-26,73,53.0,,0.53,38.690000000000005
2007-11-27,96,53.0,,0.53,50.88
2007-11-28,92,53.0,,0.53,48.760000000000005
2007-11-29,94,53.0,,0.53,49.82
2007-11-30,86,53.0,,0.53,45.580000000000005
2007-12-01,46,44.0,False,0.44,20.24
2007-12-02,59,44.0,,0.44,25.96
2007-12-03,63,44.0,,0.44,27.72
2007-12-04,55,44.0,,0.44,24.2
2007-12-05,40,44.0,,0.44,17.6
2007-12-06,73,44.0,,0.44,32.12
2007-12-07,53,44.0,,0.44,23.32
2007-12-08,18,44.0,,0.44,7.92
2007-12-09,51,44.0,,0.44,22.44
2007-12-10,84,44.0,,0.44,36.96
2007-12-11,100,44.0,,0.44,44.0
2007-12-12,62,44.0,,0.44,27.28
2007-12-13,77,44.0,,0.44,33.88
2007-12-14,34,44.0,,0.44,14.96
2007-12-15,19,44.0,,0.44,8.36
2007-12-16,61,44.0,,0.44,26.84
2007-12-17,62,44.0,,0.44,27.28
2007-12-18,35,44.0,,0.44,15.4
2007-12-19,33,44.0,,0.44,14.52
2007-12-20,35,44.0,,0.44,15.4
2007-12-21,19,44.0,,0.44,8.36
2007-12-22,21,44.0,,0.44,9.24
2007-12-23,23,44.0,,0.44,10.12
2007-12-24,26,44.0,,0.44,11.44
2007-12-25,7,44.0,,0.44,3.08
2007-12-26,30,44.0,,0.44,13.2
2007-12-27,4,44.0,,0.44,1.76
2007-12-28,16,44.0,,0.44,7.04
2007-12-29,20,44.0,,0.44,8.8
2007-12-30,36,44.0,,0.44,15.84
2007-12-31,16,44.0,,0.44,7.04
2008-01-01,29,56.0,False,0.56,16.240000000000002
2008-01-02,22,56.0,,0.56,12.32
2008-01-03,62,56.0,,0.56,34.720000000000006
2008-01-04,52,56.0,,0.56,29.120000000000005
2008-01-05,19,56.0,,0.56,10.64
2008-01-06,39,56.0,,0.56,21.840000000000003
2008-01-07,57,56.0,,0.56,31.92
2008-01-08,66,56.0,,0.56,36.96
2008-01-09,45,56.0,,0.56,25.200000000000003
2008-01-10,59,56.0,,0.56,33.040000000000006
2008-01-11,76,56.0,,0.56,42.56
2008-01-12,36,56.0,,0.56,20.160000000000004
2008-01-13,38,56.0,,0.56,21.28
2008-01-14,67,56.0,,0.56,37.52
2008-01-15,67,56.0,,0.56,37.52
2008-01-16,100,56.0,,0.56,56.00000000000001
2008-01-17,87,56.0,,0.56,48.720000000000006
2008-01-18,52,56.0,,0.56,29.120000000000005
2008-01-19,40,56.0,,0.56,22.400000000000002
2008-01-20,46,56.0,,0.56,25.76
2008-01-21,60,56.0,,0.56,33.6
2008-01-22,72,56.0,,0.56,40.32000000000001
2008-01-23,79,56.0,,0.56,44.24
2008-01-24,90,56.0,,0.56,50.400000000000006
2008-01-25,58,56.0,,0.56,32.480000000000004
2008-01-26,34,56.0,,0.56,19.040000000000003
2008-01-27,66,56.0,,0.56,36.96
2008-01-28,88,56.0,,0.56,49.28
2008-01-29,69,56.0,,0.56,38.64
2008-01-30,81,56.0,,0.56,45.36000000000001
2008-01-31,81,56.0,,0.56,45.36000000000001
2008-02-01,40,60.0,False,0.6,24.0
2008-02-02,49,60.0,,0.6,29.4
2008-02-03,19,60.0,,0.6,11.4
2008-02-04,70,60.0,,0.6,42.0
2008-02-05,72,60.0,,0.6,43.199999999999996
2008-02-06,67,60.0,,0.6,40.199999999999996
2008-02-07,78,60.0,,0.6,46.8
2008-02-08,70,60.0,,0.6,42.0
2008-02-09,26,60.0,,0.6,15.6
2008-02-10,44,60.0,,0.6,26.4
2008-02-11,61,60.0,,0.6,36.6
2008-02-12,70,60.0,,0.6,42.0
2008-02-13,84,60.0,,0.6,50.4
2008-02-14,69,60.0,,0.6,41.4
2008-02-15,69,60.0,,0.6,41.4
2008-02-16,26,60.0,,0.6,15.6
2008-02-17,46,60.0,,0.6,27.599999999999998
2008-02-18,50,60.0,,0.6,30.0
2008-02-19,55,60.0,,0.6,33.0
2008-02-20,50,60.0,,0.6,30.0
2008-02-21,93,60.0,,0.6,55.8
2008-02-22,63,60.0,,0.6,37.8
2008-02-23,34,60.0,,0.6,20.4
2008-02-24,46,60.0,,0.6,27.599999999999998
2008-02-25,100,60.0,,0.6,60.0
2008-02-26,60,60.0,,0.6,36.0
2008-02-27,80,60.0,,0.6,48.0
2008-02-28,72,60.0,,0.6,43.199999999999996
2008-02-29,80,60.0,,0.6,48.0
2008-03-01,39,64.0,False,0.64,24.96
2008-03-02,49,64.0,,0.64,31.36
2008-03-03,76,64.0,,0.64,48.64
2008-03-04,72,64.0,,0.64,46.08
2008-03-05,88,64.0,,0.64,56.32
2008-03-06,68,64.0,,0.64,43.52
2008-03-07,68,64.0,,0.64,43.52
2008-03-08,33,64.0,,0.64,21.12
2008-03-09,56,64.0,,0.64,35.84
2008-03-10,95,64.0,,0.64,60.800000000000004
2008-03-11,74,64.0,,0.64,47.36
2008-03-12,98,64.0,,0.64,62.72
2008-03-13,87,64.0,,0.64,55.68
2008-03-14,72,64.0,,0.64,46.08
2008-03-15,43,64.0,,0.64,27.52
2008-03-16,58,64.0,,0.64,37.12
2008-03-17,98,64.0,,0.64,62.72
2008-03-18,100,64.0,,0.64,64.0
2008-03-19,88,64.0,,0.64,56.32
2008-03-20,78,64.0,,0.64,49.92
2008-03-21,43,64.0,,0.64,27.52
2008-03-22,46,64.0,,0.64,29.44
2008-03-23,58,64.0,,0.64,37.12
2008-03-24,54,64.0,,0.64,34.56
2008-03-25,62,64.0,,0.64,39.68
2008-03-26,83,64.0,,0.64,53.120000000000005
2008-03-27,69,64.0,,0.64,44.160000000000004
2008-03-28,73,64.0,,0.64,46.72
2008-03-29,46,64.0,,0.64,29.44
2008-03-30,71,64.0,,0.64,45.44
2008-03-31,73,64.0,,0.64,46.72
2008-04-01,100,71.0,False,0.71,71.0
2008-04-02,67,71.0,,0.71,47.57
2008-04-03,59,71.0,,0.71,41.89
2008-04-04,55,71.0,,0.71,39.05
2008-04-05,29,71.0,,0.71,20.59
2008-04-06,53,71.0,,0.71,37.629999999999995
2008-04-07,80,71.0,,0.71,56.8
2008-04-08,90,71.0,,0.71,63.9
2008-04-09,99,71.0,,0.71,70.28999999999999
2008-04-10,60,71.0,,0.71,42.599999999999994
2008-04-11,66,71.0,,0.71,46.86
2008-04-12,21,71.0,,0.71,14.91
2008-04-13,32,71.0,,0.71,22.72
2008-04-14,69,71.0,,0.71,48.989999999999995
2008-04-15,81,71.0,,0.71,57.51
2008-04-16,76,71.0,,0.71,53.959999999999994
2008-04-17,47,71.0,,0.71,33.37
2008-04-18,59,71.0,,0.71,41.89
2008-04-19,22,71.0,,0.71,15.62
