date,profit loss_unscaled,profit loss_monthly,isPartial,scale,profit loss
2006-09-27,43,51.0,,0.51,21.93
2006-09-28,0,51.0,,0.51,0.0
2006-09-29,94,51.0,,0.51,47.94
2006-09-30,0,51.0,,0.51,0.0
2006-10-01,0,53.0,False,0.53,0.0
2006-10-02,32,53.0,,0.53,16.96
2006-10-03,0,53.0,,0.53,0.0
2006-10-04,0,53.0,,0.53,0.0
2006-10-05,64,53.0,,0.53,33.92
2006-10-06,0,53.0,,0.53,0.0
2006-10-07,52,53.0,,0.53,27.560000000000002
2006-10-08,0,53.0,,0.53,0.0
2006-10-09,66,53.0,,0.53,34.980000000000004
2006-10-10,62,53.0,,0.53,32.86
2006-10-11,31,53.0,,0.53,16.43
2006-10-12,0,53.0,,0.53,0.0
2006-10-13,0,53.0,,0.53,0.0
2006-10-14,51,53.0,,0.53,27.03
2006-10-15,0,53.0,,0.53,0.0
2006-10-16,62,53.0,,0.53,32.86
2006-10-17,61,53.0,,0.53,32.33
2006-10-18,31,53.0,,0.53,16.43
2006-10-19,0,53.0,,0.53,0.0
2006-10-20,34,53.0,,0.53,18.02
2006-10-21,51,53.0,,0.53,27.03
2006-10-22,0,53.0,,0.53,0.0
2006-10-23,31,53.0,,0.53,16.43
2006-10-24,30,53.0,,0.53,15.9
2006-10-25,0,53.0,,0.53,0.0
2006-10-26,0,53.0,,0.53,0.0
2006-10-27,100,53.0,,0.53,53.0
2006-10-28,0,53.0,,0.53,0.0
2006-10-29,0,53.0,,0.53,0.0
2006-10-30,95,53.0,,0.53,50.35
2006-10-31,0,53.0,,0.53,0.0
2006-11-01,38,44.0,False,0.44,16.72
2006-11-02,73,44.0,,0.44,32.12
2006-11-03,39,44.0,,0.44,17.16
2006-11-04,0,44.0,,0.44,0.0
2006-11-05,0,44.0,,0.44,0.0
2006-11-06,36,44.0,,0.44,15.84
2006-11-07,34,44.0,,0.44,14.96
2006-11-08,34,44.0,,0.44,14.96
2006-11-09,0,44.0,,0.44,0.0
2006-11-10,39,44.0,,0.44,17.16
2006-11-11,55,44.0,,0.44,24.2
2006-11-12,0,44.0,,0.44,0.0
2006-11-13,88,44.0,,0.44,38.72
2006-11-14,69,44.0,,0.44,30.36
2006-11-15,53,44.0,,0.44,23.32
2006-11-16,0,44.0,,0.44,0.0
2006-11-17,94,44.0,,0.44,41.36
2006-11-18,0,44.0,,0.44,0.0
2006-11-19,0,44.0,,0.44,0.0
2006-11-20,36,44.0,,0.44,15.84
2006-11-21,90,44.0,,0.44,39.6
2006-11-22,0,44.0,,0.44,0.0
2006-11-23,0,44.0,,0.44,0.0
2006-11-24,0,44.0,,0.44,0.0
2006-11-25,0,44.0,,0.44,0.0
2006-11-26,54,44.0,,0.44,23.76
2006-11-27,69,44.0,,0.44,30.36
2006-11-28,100,44.0,,0.44,44.0
2006-11-29,67,44.0,,0.44,29.48
2006-11-30,34,44.0,,0.44,14.96
2006-12-01,81,43.0,False,0.43,34.83
2006-12-02,39,43.0,,0.43,16.77
2006-12-03,0,43.0,,0.43,0.0
2006-12-04,51,43.0,,0.43,21.93
2006-12-05,25,43.0,,0.43,10.75
2006-12-06,0,43.0,,0.43,0.0
2006-12-07,26,43.0,,0.43,11.18
2006-12-08,0,43.0,,0.43,0.0
2006-12-09,0,43.0,,0.43,0.0
2006-12-10,0,43.0,,0.43,0.0
2006-12-11,52,43.0,,0.43,22.36
2006-12-12,25,43.0,,0.43,10.75
2006-12-13,89,43.0,,0.43,38.269999999999996
2006-12-14,27,43.0,,0.43,11.61
2006-12-15,100,43.0,,0.43,43.0
2006-12-16,0,43.0,,0.43,0.0
2006-12-17,86,43.0,,0.43,36.98
2006-12-18,55,43.0,,0.43,23.65
2006-12-19,41,43.0,,0.43,17.63
2006-12-20,29,43.0,,0.43,12.47
2006-12-21,45,43.0,,0.43,19.35
2006-12-22,0,43.0,,0.43,0.0
2006-12-23,92,43.0,,0.43,39.56
2006-12-24,0,43.0,,0.43,0.0
2006-12-25,57,43.0,,0.43,24.509999999999998
2006-12-26,0,43.0,,0.43,0.0
2006-12-27,32,43.0,,0.43,13.76
2006-12-28,63,43.0,,0.43,27.09
2006-12-29,0,43.0,,0.43,0.0
2006-12-30,0,43.0,,0.43,0.0
2006-12-31,0,43.0,,0.43,0.0
2007-01-01,0,72.0,False,0.72,0.0
2007-01-02,35,72.0,,0.72,25.2
2007-01-03,84,72.0,,0.72,60.48
2007-01-04,100,72.0,,0.72,72.0
2007-01-05,0,72.0,,0.72,0.0
2007-01-06,0,72.0,,0.72,0.0
2007-01-07,49,72.0,,0.72,35.28
2007-01-08,66,72.0,,0.72,47.519999999999996
2007-01-09,32,72.0,,0.72,23.04
2007-01-10,32,72.0,,0.72,23.04
2007-01-11,0,72.0,,0.72,0.0
2007-01-12,67,72.0,,0.72,48.239999999999995
2007-01-13,48,72.0,,0.72,34.56
2007-01-14,49,72.0,,0.72,35.28
2007-01-15,71,72.0,,0.72,51.12
2007-01-16,0,72.0,,0.72,0.0
2007-01-17,32,72.0,,0.72,23.04
2007-01-18,80,72.0,,0.72,57.599999999999994
2007-01-19,33,72.0,,0.72,23.759999999999998
2007-01-20,47,72.0,,0.72,33.839999999999996
2007-01-21,0,72.0,,0.72,0.0
2007-01-22,47,72.0,,0.72,33.839999999999996
2007-01-23,31,72.0,,0.72,22.32
2007-01-24,78,72.0,,0.72,56.16
2007-01-25,47,72.0,,0.72,33.839999999999996
2007-01-26,66,72.0,,0.72,47.519999999999996
2007-01-27,0,72.0,,0.72,0.0
2007-01-28,0,72.0,,0.72,0.0
2007-01-29,92,72.0,,0.72,66.24
2007-01-30,46,72.0,,0.72,33.12
2007-01-31,30,72.0,,0.72,21.599999999999998
2007-02-01,51,65.0,False,0.65,33.15
2007-02-02,27,65.0,,0.65,17.55
2007-02-03,75,65.0,,0.65,48.75
2007-02-04,39,65.0,,0.65,25.35
2007-02-05,0,65.0,,0.65,0.0
2007-02-06,37,65.0,,0.65,24.05
2007-02-07,51,65.0,,0.65,33.15
2007-02-08,25,65.0,,0.65,16.25
2007-02-09,27,65.0,,0.65,17.55
2007-02-10,75,65.0,,0.65,48.75
2007-02-11,37,65.0,,0.65,24.05
2007-02-12,100,65.0,,0.65,65.0
2007-02-13,0,65.0,,0.65,0.0
2007-02-14,38,65.0,,0.65,24.7
2007-02-15,0,65.0,,0.65,0.0
2007-02-16,27,65.0,,0.65,17.55
2007-02-17,39,65.0,,0.65,25.35
2007-02-18,39,65.0,,0.65,25.35
2007-02-19,56,65.0,,0.65,36.4
2007-02-20,26,65.0,,0.65,16.900000000000002
2007-02-21,25,65.0,,0.65,16.25
2007-02-22,38,65.0,,0.65,24.7
2007-02-23,0,65.0,,0.65,0.0
2007-02-24,38,65.0,,0.65,24.7
2007-02-25,75,65.0,,0.65,48.75
2007-02-26,25,65.0,,0.65,16.25
2007-02-27,37,65.0,,0.65,24.05
2007-02-28,25,65.0,,0.65,16.25
2007-03-01,22,56.0,False,0.56,12.32
2007-03-02,0,56.0,,0.56,0.0
2007-03-03,33,56.0,,0.56,18.48
2007-03-04,0,56.0,,0.56,0.0
2007-03-05,22,56.0,,0.56,12.32
2007-03-06,0,56.0,,0.56,0.0
2007-03-07,0,56.0,,0.56,0.0
2007-03-08,22,56.0,,0.56,12.32
2007-03-09,0,56.0,,0.56,0.0
2007-03-10,100,56.0,,0.56,56.00000000000001
2007-03-11,0,56.0,,0.56,0.0
2007-03-12,23,56.0,,0.56,12.88
2007-03-13,89,56.0,,0.56,49.84
2007-03-14,23,56.0,,0.56,12.88
2007-03-15,23,56.0,,0.56,12.88
2007-03-16,0,56.0,,0.56,0.0
2007-03-17,68,56.0,,0.56,38.080000000000005
2007-03-18,34,56.0,,0.56,19.040000000000003
2007-03-19,22,56.0,,0.56,12.32
2007-03-20,23,56.0,,0.56,12.88
2007-03-21,45,56.0,,0.56,25.200000000000003
2007-03-22,90,56.0,,0.56,50.400000000000006
2007-03-23,71,56.0,,0.56,39.760000000000005
2007-03-24,0,56.0,,0.56,0.0
2007-03-25,69,56.0,,0.56,38.64
2007-03-26,22,56.0,,0.56,12.32
2007-03-27,0,56.0,,0.56,0.0
2007-03-28,0,56.0,,0.56,0.0
2007-03-29,0,56.0,,0.56,0.0
2007-03-30,0,56.0,,0.56,0.0
2007-03-31,0,56.0,,0.56,0.0
2007-04-01,75,64.0,False,0.64,48.0
2007-04-02,33,64.0,,0.64,21.12
2007-04-03,65,64.0,,0.64,41.6
2007-04-04,0,64.0,,0.64,0.0
2007-04-05,33,64.0,,0.64,21.12
2007-04-06,76,64.0,,0.64,48.64
2007-04-07,0,64.0,,0.64,0.0
2007-04-08,0,64.0,,0.64,0.0
2007-04-09,32,64.0,,0.64,20.48
2007-04-10,47,64.0,,0.64,30.080000000000002
2007-04-11,95,64.0,,0.64,60.800000000000004
2007-04-12,31,64.0,,0.64,19.84
2007-04-13,33,64.0,,0.64,21.12
2007-04-14,0,64.0,,0.64,0.0
2007-04-15,69,64.0,,0.64,44.160000000000004
2007-04-16,46,64.0,,0.64,29.44
2007-04-17,46,64.0,,0.64,29.44
2007-04-18,31,64.0,,0.64,19.84
2007-04-19,96,64.0,,0.64,61.44
2007-04-20,34,64.0,,0.64,21.76
2007-04-21,52,64.0,,0.64,33.28
2007-04-22,50,64.0,,0.64,32.0
2007-04-23,31,64.0,,0.64,19.84
2007-04-24,31,64.0,,0.64,19.84
2007-04-25,46,64.0,,0.64,29.44
2007-04-26,63,64.0,,0.64,40.32
2007-04-27,34,64.0,,0.64,21.76
2007-04-28,99,64.0,,0.64,63.36
2007-04-29,100,64.0,,0.64,64.0
2007-04-30,31,64.0,,0.64,19.84
2007-05-01,61,44.0,False,0.44,26.84
2007-05-02,31,44.0,,0.44,13.64
2007-05-03,47,44.0,,0.44,20.68
2007-05-04,64,44.0,,0.44,28.16
2007-05-05,0,44.0,,0.44,0.0
2007-05-06,46,44.0,,0.44,20.24
2007-05-07,29,44.0,,0.44,12.76
2007-05-08,0,44.0,,0.44,0.0
2007-05-09,44,44.0,,0.44,19.36
2007-05-10,60,44.0,,0.44,26.4
2007-05-11,32,44.0,,0.44,14.08
2007-05-12,0,44.0,,0.44,0.0
2007-05-13,0,44.0,,0.44,0.0
2007-05-14,29,44.0,,0.44,12.76
2007-05-15,58,44.0,,0.44,25.52
2007-05-16,29,44.0,,0.44,12.76
2007-05-17,30,44.0,,0.44,13.2
2007-05-18,48,44.0,,0.44,21.12
2007-05-19,47,44.0,,0.44,20.68
2007-05-20,47,44.0,,0.44,20.68
2007-05-21,44,44.0,,0.44,19.36
2007-05-22,57,44.0,,0.44,25.080000000000002
2007-05-23,73,44.0,,0.44,32.12
2007-05-24,0,44.0,,0.44,0.0
2007-05-25,33,44.0,,0.44,14.52
2007-05-26,100,44.0,,0.44,44.0
2007-05-27,0,44.0,,0.44,0.0
2007-05-28,44,44.0,,0.44,19.36
2007-05-29,29,44.0,,0.44,12.76
2007-05-30,0,44.0,,0.44,0.0
2007-05-31,0,44.0,,0.44,0.0
2007-06-01,0,48.0,False,0.48,0.0
2007-06-02,41,48.0,,0.48,19.68
2007-06-03,0,48.0,,0.48,0.0
2007-06-04,77,48.0,,0.48,36.96
2007-06-05,26,48.0,,0.48,12.48
2007-06-06,27,48.0,,0.48,12.959999999999999
2007-06-07,82,48.0,,0.48,39.36
2007-06-08,29,48.0,,0.48,13.92
2007-06-09,0,48.0,,0.48,0.0
2007-06-10,0,48.0,,0.48,0.0
2007-06-11,40,48.0,,0.48,19.2
2007-06-12,39,48.0,,0.48,18.72
2007-06-13,27,48.0,,0.48,12.959999999999999
2007-06-14,28,48.0,,0.48,13.44
2007-06-15,30,48.0,,0.48,14.399999999999999
2007-06-16,48,48.0,,0.48,23.04
2007-06-17,100,48.0,,0.48,48.0
2007-06-18,72,48.0,,0.48,34.56
2007-06-19,57,48.0,,0.48,27.36
2007-06-20,29,48.0,,0.48,13.92
2007-06-21,60,48.0,,0.48,28.799999999999997
2007-06-22,0,48.0,,0.48,0.0
2007-06-23,42,48.0,,0.48,20.16
2007-06-24,44,48.0,,0.48,21.119999999999997
2007-06-25,53,48.0,,0.48,25.439999999999998
2007-06-26,0,48.0,,0.48,0.0
2007-06-27,53,48.0,,0.48,25.439999999999998
2007-06-28,27,48.0,,0.48,12.959999999999999
2007-06-29,88,48.0,,0.48,42.239999999999995
2007-06-30,43,48.0,,0.48,20.64
2007-07-01,0,43.0,False,0.43,0.0
2007-07-02,64,43.0,,0.43,27.52
2007-07-03,48,43.0,,0.43,20.64
2007-07-04,0,43.0,,0.43,0.0
2007-07-05,34,43.0,,0.43,14.62
2007-07-06,33,43.0,,0.43,14.19
2007-07-07,48,43.0,,0.43,20.64
2007-07-08,96,43.0,,0.43,41.28
2007-07-09,61,43.0,,0.43,26.23
2007-07-10,30,43.0,,0.43,12.9
2007-07-11,62,43.0,,0.43,26.66
2007-07-12,63,43.0,,0.43,27.09
2007-07-13,33,43.0,,0.43,14.19
2007-07-14,49,43.0,,0.43,21.07
2007-07-15,73,43.0,,0.43,31.39
2007-07-16,31,43.0,,0.43,13.33
2007-07-17,30,43.0,,0.43,12.9
2007-07-18,76,43.0,,0.43,32.68
2007-07-19,31,43.0,,0.43,13.33
2007-07-20,33,43.0,,0.43,14.19
2007-07-21,0,43.0,,0.43,0.0
2007-07-22,100,43.0,,0.43,43.0
2007-07-23,30,43.0,,0.43,12.9
2007-07-24,89,43.0,,0.43,38.269999999999996
2007-07-25,31,43.0,,0.43,13.33
2007-07-26,79,43.0,,0.43,33.97
2007-07-27,65,43.0,,0.43,27.95
2007-07-28,47,43.0,,0.43,20.21
2007-07-29,0,43.0,,0.43,0.0
2007-07-30,75,43.0,,0.43,32.25
2007-07-31,76,43.0,,0.43,32.68
2007-08-01,27,52.0,False,0.52,14.040000000000001
2007-08-02,56,52.0,,0.52,29.12
2007-08-03,44,52.0,,0.52,22.880000000000003
2007-08-04,42,52.0,,0.52,21.84
2007-08-05,0,52.0,,0.52,0.0
2007-08-06,40,52.0,,0.52,20.8
2007-08-07,39,52.0,,0.52,20.28
2007-08-08,27,52.0,,0.52,14.040000000000001
2007-08-09,27,52.0,,0.52,14.040000000000001
2007-08-10,29,52.0,,0.52,15.08
2007-08-11,42,52.0,,0.52,21.84
2007-08-12,85,52.0,,0.52,44.2
2007-08-13,0,52.0,,0.52,0.0
2007-08-14,52,52.0,,0.52,27.04
2007-08-15,67,52.0,,0.52,34.84
2007-08-16,27,52.0,,0.52,14.040000000000001
2007-08-17,43,52.0,,0.52,22.36
2007-08-18,0,52.0,,0.52,0.0
2007-08-19,41,52.0,,0.52,21.32
2007-08-20,26,52.0,,0.52,13.52
2007-08-21,51,52.0,,0.52,26.52
2007-08-22,26,52.0,,0.52,13.52
2007-08-23,40,52.0,,0.52,20.8
2007-08-24,0,52.0,,0.52,0.0
2007-08-25,100,52.0,,0.52,52.0
2007-08-26,80,52.0,,0.52,41.6
2007-08-27,77,52.0,,0.52,40.04
2007-08-28,51,52.0,,0.52,26.52
2007-08-29,39,52.0,,0.52,20.28
2007-08-30,0,52.0,,0.52,0.0
2007-08-31,0,52.0,,0.52,0.0
2007-09-01,0,52.0,False,0.52,0.0
2007-09-02,0,52.0,,0.52,0.0
2007-09-03,0,52.0,,0.52,0.0
2007-09-04,26,52.0,,0.52,13.52
2007-09-05,25,52.0,,0.52,13.0
2007-09-06,26,52.0,,0.52,13.52
2007-09-07,27,52.0,,0.52,14.040000000000001
2007-09-08,0,52.0,,0.52,0.0
2007-09-09,36,52.0,,0.52,18.72
2007-09-10,0,52.0,,0.52,0.0
2007-09-11,24,52.0,,0.52,12.48
2007-09-12,100,52.0,,0.52,52.0
2007-09-13,26,52.0,,0.52,13.52
2007-09-14,27,52.0,,0.52,14.040000000000001
2007-09-15,0,52.0,,0.52,0.0
2007-09-16,0,52.0,,0.52,0.0
2007-09-17,25,52.0,,0.52,13.0
2007-09-18,98,52.0,,0.52,50.96
2007-09-19,48,52.0,,0.52,24.96
2007-09-20,50,52.0,,0.52,26.0
2007-09-21,0,52.0,,0.52,0.0
2007-09-22,38,52.0,,0.52,19.76
2007-09-23,0,52.0,,0.52,0.0
2007-09-24,0,52.0,,0.52,0.0
2007-09-25,0,52.0,,0.52,0.0
2007-09-26,97,52.0,,0.52,50.440000000000005
2007-09-27,25,52.0,,0.52,13.0
2007-09-28,26,52.0,,0.52,13.52
2007-09-29,0,52.0,,0.52,0.0
2007-09-30,0,52.0,,0.52,0.0
2007-10-01,37,46.0,False,0.46,17.02
2007-10-02,24,46.0,,0.46,11.040000000000001
2007-10-03,36,46.0,,0.46,16.560000000000002
2007-10-04,25,46.0,,0.46,11.5
2007-10-05,40,46.0,,0.46,18.400000000000002
2007-10-06,39,46.0,,0.46,17.94
2007-10-07,38,46.0,,0.46,17.48
2007-10-08,37,46.0,,0.46,17.02
2007-10-09,24,46.0,,0.46,11.040000000000001
2007-10-10,24,46.0,,0.46,11.040000000000001
2007-10-11,25,46.0,,0.46,11.5
2007-10-12,53,46.0,,0.46,24.380000000000003
2007-10-13,39,46.0,,0.46,17.94
2007-10-14,75,46.0,,0.46,34.5
2007-10-15,48,46.0,,0.46,22.080000000000002
2007-10-16,47,46.0,,0.46,21.62
2007-10-17,24,46.0,,0.46,11.040000000000001
2007-10-18,49,46.0,,0.46,22.540000000000003
2007-10-19,52,46.0,,0.46,23.92
2007-10-20,38,46.0,,0.46,17.48
2007-10-21,37,46.0,,0.46,17.02
2007-10-22,70,46.0,,0.46,32.2
2007-10-23,71,46.0,,0.46,32.660000000000004
2007-10-24,47,46.0,,0.46,21.62
2007-10-25,72,46.0,,0.46,33.120000000000005
2007-10-26,52,46.0,,0.46,23.92
2007-10-27,0,46.0,,0.46,0.0
2007-10-28,37,46.0,,0.46,17.02
2007-10-29,24,46.0,,0.46,11.040000000000001
2007-10-30,36,46.0,,0.46,16.560000000000002
2007-10-31,100,46.0,,0.46,46.0
2007-11-01,83,56.0,False,0.56,46.480000000000004
2007-11-02,28,56.0,,0.56,15.680000000000001
2007-11-03,39,56.0,,0.56,21.840000000000003
2007-11-04,38,56.0,,0.56,21.28
2007-11-05,50,56.0,,0.56,28.000000000000004
2007-11-06,74,56.0,,0.56,41.440000000000005
2007-11-07,99,56.0,,0.56,55.440000000000005
2007-11-08,26,56.0,,0.56,14.560000000000002
2007-11-09,80,56.0,,0.56,44.800000000000004
2007-11-10,76,56.0,,0.56,42.56
2007-11-11,0,56.0,,0.56,0.0
2007-11-12,52,56.0,,0.56,29.120000000000005
2007-11-13,37,56.0,,0.56,20.720000000000002
2007-11-14,40,56.0,,0.56,22.400000000000002
2007-11-15,50,56.0,,0.56,28.000000000000004
2007-11-16,54,56.0,,0.56,30.240000000000002
2007-11-17,38,56.0,,0.56,21.28
2007-11-18,0,56.0,,0.56,0.0
2007-11-19,100,56.0,,0.56,56.00000000000001
2007-11-20,51,56.0,,0.56,28.560000000000002
2007-11-21,42,56.0,,0.56,23.520000000000003
2007-11-22,40,56.0,,0.56,22.400000000000002
2007-11-23,36,56.0,,0.56,20.160000000000004
2007-11-24,39,56.0,,0.56,21.840000000000003
2007-11-25,0,56.0,,0.56,0.0
2007-11-26,48,56.0,,0.56,26.880000000000003
2007-11-27,23,56.0,,0.56,12.88
2007-11-28,48,56.0,,0.56,26.880000000000003
2007-11-29,60,56.0,,0.56,33.6
2007-11-30,51,56.0,,0.56,28.560000000000002
2007-12-01,0,55.0,False,0.55,0.0
2007-12-02,99,55.0,,0.55,54.45
2007-12-03,66,55.0,,0.55,36.300000000000004
2007-12-04,82,55.0,,0.55,45.1
2007-12-05,50,55.0,,0.55,27.500000000000004
2007-12-06,86,55.0,,0.55,47.300000000000004
2007-12-07,36,55.0,,0.55,19.8
2007-12-08,50,55.0,,0.55,27.500000000000004
2007-12-09,100,55.0,,0.55,55.00000000000001
2007-12-10,68,55.0,,0.55,37.400000000000006
2007-12-11,33,55.0,,0.55,18.150000000000002
2007-12-12,85,55.0,,0.55,46.75000000000001
2007-12-13,34,55.0,,0.55,18.700000000000003
2007-12-14,55,55.0,,0.55,30.250000000000004
2007-12-15,0,55.0,,0.55,0.0
2007-12-16,51,55.0,,0.55,28.05
2007-12-17,53,55.0,,0.55,29.150000000000002
2007-12-18,35,55.0,,0.55,19.25
2007-12-19,0,55.0,,0.55,0.0
2007-12-20,37,55.0,,0.55,20.35
2007-12-21,41,55.0,,0.55,22.55
2007-12-22,0,55.0,,0.55,0.0
2007-12-23,0,55.0,,0.55,0.0
2007-12-24,55,55.0,,0.55,30.250000000000004
2007-12-25,72,55.0,,0.55,39.6
2007-12-26,47,55.0,,0.55,25.85
2007-12-27,84,55.0,,0.55,46.2
2007-12-28,85,55.0,,0.55,46.75000000000001
2007-12-29,54,55.0,,0.55,29.700000000000003
2007-12-30,0,55.0,,0.55,0.0
2007-12-31,0,55.0,,0.55,0.0
2008-01-01,45,59.0,False,0.59,26.549999999999997
2008-01-02,56,59.0,,0.59,33.04
2008-01-03,27,59.0,,0.59,15.93
2008-01-04,70,59.0,,0.59,41.3
2008-01-05,0,59.0,,0.59,0.0
2008-01-06,59,59.0,,0.59,34.809999999999995
2008-01-07,27,59.0,,0.59,15.93
2008-01-08,26,59.0,,0.59,15.34
2008-01-09,26,59.0,,0.59,15.34
2008-01-10,53,59.0,,0.59,31.27
2008-01-11,0,59.0,,0.59,0.0
2008-01-12,57,59.0,,0.59,33.629999999999995
2008-01-13,0,59.0,,0.59,0.0
2008-01-14,26,59.0,,0.59,15.34
2008-01-15,50,59.0,,0.59,29.5
2008-01-16,26,59.0,,0.59,15.34
2008-01-17,26,59.0,,0.59,15.34
2008-01-18,54,59.0,,0.59,31.86
2008-01-19,37,59.0,,0.59,21.83
2008-01-20,38,59.0,,0.59,22.419999999999998
2008-01-21,71,59.0,,0.59,41.89
2008-01-22,37,59.0,,0.59,21.83
2008-01-23,100,59.0,,0.59,59.0
2008-01-24,38,59.0,,0.59,22.419999999999998
2008-01-25,80,59.0,,0.59,47.199999999999996
2008-01-26,36,59.0,,0.59,21.24
2008-01-27,0,59.0,,0.59,0.0
2008-01-28,37,59.0,,0.59,21.83
2008-01-29,49,59.0,,0.59,28.91
2008-01-30,75,59.0,,0.59,44.25
2008-01-31,76,59.0,,0.59,44.839999999999996
2008-02-01,52,58.0,False,0.58,30.159999999999997
2008-02-02,55,58.0,,0.58,31.9
2008-02-03,38,58.0,,0.58,22.04
2008-02-04,52,58.0,,0.58,30.159999999999997
2008-02-05,74,58.0,,0.58,42.919999999999995
2008-02-06,50,58.0,,0.58,28.999999999999996
2008-02-07,51,58.0,,0.58,29.58
2008-02-08,67,58.0,,0.58,38.86
2008-02-09,0,58.0,,0.58,0.0
2008-02-10,0,58.0,,0.58,0.0
2008-02-11,75,58.0,,0.58,43.5
2008-02-12,98,58.0,,0.58,56.839999999999996
2008-02-13,25,58.0,,0.58,14.499999999999998
2008-02-14,65,58.0,,0.58,37.699999999999996
2008-02-15,0,58.0,,0.58,0.0
2008-02-16,0,58.0,,0.58,0.0
2008-02-17,76,58.0,,0.58,44.08
2008-02-18,41,58.0,,0.58,23.779999999999998
2008-02-19,37,58.0,,0.58,21.459999999999997
2008-02-20,25,58.0,,0.58,14.499999999999998
2008-02-21,25,58.0,,0.58,14.499999999999998
2008-02-22,52,58.0,,0.58,30.159999999999997
2008-02-23,72,58.0,,0.58,41.76
2008-02-24,55,58.0,,0.58,31.9
2008-02-25,100,58.0,,0.58,57.99999999999999
2008-02-26,72,58.0,,0.58,41.76
2008-02-27,37,58.0,,0.58,21.459999999999997
2008-02-28,50,58.0,,0.58,28.999999999999996
2008-02-29,66,58.0,,0.58,38.279999999999994
2008-03-01,25,52.0,False,0.52,13.0
2008-03-02,0,52.0,,0.52,0.0
2008-03-03,25,52.0,,0.52,13.0
2008-03-04,33,52.0,,0.52,17.16
2008-03-05,75,52.0,,0.52,39.0
2008-03-06,100,52.0,,0.52,52.0
2008-03-07,52,52.0,,0.52,27.04
2008-03-08,24,52.0,,0.52,12.48
2008-03-09,25,52.0,,0.52,13.0
2008-03-10,50,52.0,,0.52,26.0
2008-03-11,25,52.0,,0.52,13.0
2008-03-12,34,52.0,,0.52,17.68
2008-03-13,26,52.0,,0.52,13.52
2008-03-14,28,52.0,,0.52,14.56
2008-03-15,38,52.0,,0.52,19.76
2008-03-16,0,52.0,,0.52,0.0
2008-03-17,17,52.0,,0.52,8.84
2008-03-18,26,52.0,,0.52,13.52
2008-03-19,71,52.0,,0.52,36.92
2008-03-20,19,52.0,,0.52,9.88
2008-03-21,22,52.0,,0.52,11.440000000000001
2008-03-22,0,52.0,,0.52,0.0
2008-03-23,31,52.0,,0.52,16.12
2008-03-24,18,52.0,,0.52,9.36
2008-03-25,17,52.0,,0.52,8.84
2008-03-26,25,52.0,,0.52,13.0
2008-03-27,34,52.0,,0.52,17.68
2008-03-28,44,52.0,,0.52,22.880000000000003
2008-03-29,25,52.0,,0.52,13.0
2008-03-30,49,52.0,,0.52,25.48
2008-03-31,57,52.0,,0.52,29.64
2008-04-01,50,59.0,False,0.59,29.5
2008-04-02,64,59.0,,0.59,37.76
2008-04-03,65,59.0,,0.59,38.35
2008-04-04,55,59.0,,0.59,32.449999999999996
2008-04-05,0,59.0,,0.59,0.0
2008-04-06,38,59.0,,0.59,22.419999999999998
2008-04-07,64,59.0,,0.59,37.76
2008-04-08,64,59.0,,0.59,37.76
2008-04-09,26,59.0,,0.59,15.34
2008-04-10,79,59.0,,0.59,46.61
2008-04-11,28,59.0,,0.59,16.52
2008-04-12,39,59.0,,0.59,23.009999999999998
2008-04-13,39,59.0,,0.59,23.009999999999998
2008-04-14,77,59.0,,0.59,45.43
2008-04-15,100,59.0,,0.59,59.0
2008-04-16,52,59.0,,0.59,30.68
2008-04-17,54,59.0,,0.59,31.86
2008-04-18,42,59.0,,0.59,24.779999999999998
2008-04-19,0,59.0,,0.59,0.0
2008-04-20,81,59.0,,0.59,47.79
2008-04-21,65,59.0,,0.59,38.35
2008-04-22,25,59.0,,0.59,14.75
2008-04-23,26,59.0,,0.59,15.34
2008-04-24,27,59.0,,0.59,15.93
2008-04-25,57,59.0,,0.59,33.629999999999995
2008-04-26,0,59.0,,0.59,0.0
2008-04-27,79,59.0,,0.59,46.61
2008-04-28,100,59.0,,0.59,59.0
2008-04-29,50,59.0,,0.59,29.5
2008-04-30,77,59.0,,0.59,45.43
2008-05-01,18,50.0,False,0.5,9.0
2008-05-02,47,50.0,,0.5,23.5
2008-05-03,27,50.0,,0.5,13.5
2008-05-04,0,50.0,,0.5,0.0
2008-05-05,35,50.0,,0.5,17.5
2008-05-06,35,50.0,,0.5,17.5
2008-05-07,43,50.0,,0.5,21.5
2008-05-08,44,50.0,,0.5,22.0
2008-05-09,28,50.0,,0.5,14.0
2008-05-10,28,50.0,,0.5,14.0
2008-05-11,29,50.0,,0.5,14.5
2008-05-12,52,50.0,,0.5,26.0
2008-05-13,17,50.0,,0.5,8.5
2008-05-14,18,50.0,,0.5,9.0
2008-05-15,27,50.0,,0.5,13.5
2008-05-16,0,50.0,,0.5,0.0
2008-05-17,0,50.0,,0.5,0.0
2008-05-18,28,50.0,,0.5,14.0
2008-05-19,44,50.0,,0.5,22.0
2008-05-20,52,50.0,,0.5,26.0
2008-05-21,53,50.0,,0.5,26.5
2008-05-22,54,50.0,,0.5,27.0
2008-05-23,100,50.0,,0.5,50.0
2008-05-24,30,50.0,,0.5,15.0
2008-05-25,0,50.0,,0.5,0.0
2008-05-26,53,50.0,,0.5,26.5
2008-05-27,18,50.0,,0.5,9.0
2008-05-28,44,50.0,,0.5,22.0
2008-05-29,27,50.0,,0.5,13.5
