date,SAVINGS_unscaled,SAVINGS_monthly,isPartial,scale,SAVINGS
2006-09-02,63,41.0,,0.41,25.83
2006-09-03,38,41.0,,0.41,15.579999999999998
2006-09-04,52,41.0,,0.41,21.32
2006-09-05,76,41.0,,0.41,31.159999999999997
2006-09-06,71,41.0,,0.41,29.11
2006-09-07,82,41.0,,0.41,33.62
2006-09-08,63,41.0,,0.41,25.83
2006-09-09,45,41.0,,0.41,18.45
2006-09-10,65,41.0,,0.41,26.65
2006-09-11,76,41.0,,0.41,31.159999999999997
2006-09-12,87,41.0,,0.41,35.669999999999995
2006-09-13,77,41.0,,0.41,31.569999999999997
2006-09-14,70,41.0,,0.41,28.7
2006-09-15,80,41.0,,0.41,32.8
2006-09-16,57,41.0,,0.41,23.369999999999997
2006-09-17,50,41.0,,0.41,20.5
2006-09-18,78,41.0,,0.41,31.979999999999997
2006-09-19,88,41.0,,0.41,36.08
2006-09-20,87,41.0,,0.41,35.669999999999995
2006-09-21,81,41.0,,0.41,33.21
2006-09-22,78,41.0,,0.41,31.979999999999997
2006-09-23,76,41.0,,0.41,31.159999999999997
2006-09-24,56,41.0,,0.41,22.959999999999997
2006-09-25,100,41.0,,0.41,41.0
2006-09-26,88,41.0,,0.41,36.08
2006-09-27,89,41.0,,0.41,36.489999999999995
2006-09-28,88,41.0,,0.41,36.08
2006-09-29,86,41.0,,0.41,35.26
2006-09-30,91,41.0,,0.41,37.309999999999995
2006-10-01,16,72.0,False,0.72,11.52
2006-10-02,18,72.0,,0.72,12.959999999999999
2006-10-03,12,72.0,,0.72,8.64
2006-10-04,13,72.0,,0.72,9.36
2006-10-05,14,72.0,,0.72,10.08
2006-10-06,12,72.0,,0.72,8.64
2006-10-07,11,72.0,,0.72,7.92
2006-10-08,15,72.0,,0.72,10.799999999999999
2006-10-09,13,72.0,,0.72,9.36
2006-10-10,15,72.0,,0.72,10.799999999999999
2006-10-11,17,72.0,,0.72,12.24
2006-10-12,17,72.0,,0.72,12.24
2006-10-13,15,72.0,,0.72,10.799999999999999
2006-10-14,9,72.0,,0.72,6.4799999999999995
2006-10-15,15,72.0,,0.72,10.799999999999999
2006-10-16,17,72.0,,0.72,12.24
2006-10-17,15,72.0,,0.72,10.799999999999999
2006-10-18,16,72.0,,0.72,11.52
2006-10-19,15,72.0,,0.72,10.799999999999999
2006-10-20,16,72.0,,0.72,11.52
2006-10-21,14,72.0,,0.72,10.08
2006-10-22,33,72.0,,0.72,23.759999999999998
2006-10-23,25,72.0,,0.72,18.0
2006-10-24,21,72.0,,0.72,15.12
2006-10-25,23,72.0,,0.72,16.56
2006-10-26,21,72.0,,0.72,15.12
2006-10-27,27,72.0,,0.72,19.439999999999998
2006-10-28,45,72.0,,0.72,32.4
2006-10-29,100,72.0,,0.72,72.0
2006-10-30,20,72.0,,0.72,14.399999999999999
2006-10-31,15,72.0,,0.72,10.799999999999999
2006-11-01,100,34.0,False,0.34,34.0
2006-11-02,74,34.0,,0.34,25.16
2006-11-03,76,34.0,,0.34,25.840000000000003
2006-11-04,54,34.0,,0.34,18.360000000000003
2006-11-05,50,34.0,,0.34,17.0
2006-11-06,72,34.0,,0.34,24.48
2006-11-07,77,34.0,,0.34,26.180000000000003
2006-11-08,65,34.0,,0.34,22.1
2006-11-09,69,34.0,,0.34,23.46
2006-11-10,85,34.0,,0.34,28.900000000000002
2006-11-11,56,34.0,,0.34,19.040000000000003
2006-11-12,51,34.0,,0.34,17.34
2006-11-13,87,34.0,,0.34,29.580000000000002
2006-11-14,81,34.0,,0.34,27.540000000000003
2006-11-15,60,34.0,,0.34,20.400000000000002
2006-11-16,74,34.0,,0.34,25.16
2006-11-17,70,34.0,,0.34,23.8
2006-11-18,62,34.0,,0.34,21.080000000000002
2006-11-19,49,34.0,,0.34,16.66
2006-11-20,66,34.0,,0.34,22.44
2006-11-21,65,34.0,,0.34,22.1
2006-11-22,68,34.0,,0.34,23.12
2006-11-23,36,34.0,,0.34,12.24
2006-11-24,58,34.0,,0.34,19.720000000000002
2006-11-25,80,34.0,,0.34,27.200000000000003
2006-11-26,60,34.0,,0.34,20.400000000000002
2006-11-27,79,34.0,,0.34,26.860000000000003
2006-11-28,70,34.0,,0.34,23.8
2006-11-29,64,34.0,,0.34,21.76
2006-11-30,75,34.0,,0.34,25.500000000000004
2006-12-01,65,37.0,False,0.37,24.05
2006-12-02,44,37.0,,0.37,16.28
2006-12-03,35,37.0,,0.37,12.95
2006-12-04,65,37.0,,0.37,24.05
2006-12-05,73,37.0,,0.37,27.009999999999998
2006-12-06,64,37.0,,0.37,23.68
2006-12-07,50,37.0,,0.37,18.5
2006-12-08,61,37.0,,0.37,22.57
2006-12-09,44,37.0,,0.37,16.28
2006-12-10,40,37.0,,0.37,14.8
2006-12-11,50,37.0,,0.37,18.5
2006-12-12,65,37.0,,0.37,24.05
2006-12-13,63,37.0,,0.37,23.31
2006-12-14,64,37.0,,0.37,23.68
2006-12-15,63,37.0,,0.37,23.31
2006-12-16,49,37.0,,0.37,18.13
2006-12-17,41,37.0,,0.37,15.17
2006-12-18,65,37.0,,0.37,24.05
2006-12-19,72,37.0,,0.37,26.64
2006-12-20,55,37.0,,0.37,20.35
2006-12-21,60,37.0,,0.37,22.2
2006-12-22,66,37.0,,0.37,24.419999999999998
2006-12-23,50,37.0,,0.37,18.5
2006-12-24,34,37.0,,0.37,12.58
2006-12-25,36,37.0,,0.37,13.32
2006-12-26,86,37.0,,0.37,31.82
2006-12-27,100,37.0,,0.37,37.0
2006-12-28,85,37.0,,0.37,31.45
2006-12-29,97,37.0,,0.37,35.89
2006-12-30,60,37.0,,0.37,22.2
2006-12-31,41,37.0,,0.37,15.17
2007-01-01,53,46.0,False,0.46,24.380000000000003
2007-01-02,74,46.0,,0.46,34.04
2007-01-03,82,46.0,,0.46,37.72
2007-01-04,76,46.0,,0.46,34.96
2007-01-05,79,46.0,,0.46,36.34
2007-01-06,62,46.0,,0.46,28.52
2007-01-07,57,46.0,,0.46,26.220000000000002
2007-01-08,66,46.0,,0.46,30.360000000000003
2007-01-09,71,46.0,,0.46,32.660000000000004
2007-01-10,72,46.0,,0.46,33.120000000000005
2007-01-11,86,46.0,,0.46,39.56
2007-01-12,75,46.0,,0.46,34.5
2007-01-13,51,46.0,,0.46,23.46
2007-01-14,44,46.0,,0.46,20.240000000000002
2007-01-15,65,46.0,,0.46,29.900000000000002
2007-01-16,79,46.0,,0.46,36.34
2007-01-17,77,46.0,,0.46,35.42
2007-01-18,79,46.0,,0.46,36.34
2007-01-19,73,46.0,,0.46,33.58
2007-01-20,63,46.0,,0.46,28.98
2007-01-21,51,46.0,,0.46,23.46
2007-01-22,100,46.0,,0.46,46.0
2007-01-23,99,46.0,,0.46,45.54
2007-01-24,90,46.0,,0.46,41.4
2007-01-25,91,46.0,,0.46,41.86
2007-01-26,82,46.0,,0.46,37.72
2007-01-27,67,46.0,,0.46,30.82
2007-01-28,68,46.0,,0.46,31.28
2007-01-29,79,46.0,,0.46,36.34
2007-01-30,94,46.0,,0.46,43.24
2007-01-31,71,46.0,,0.46,32.660000000000004
2007-02-01,64,68.0,False,0.68,43.52
2007-02-02,57,68.0,,0.68,38.760000000000005
2007-02-03,47,68.0,,0.68,31.96
2007-02-04,32,68.0,,0.68,21.76
2007-02-05,60,68.0,,0.68,40.800000000000004
2007-02-06,57,68.0,,0.68,38.760000000000005
2007-02-07,58,68.0,,0.68,39.440000000000005
2007-02-08,51,68.0,,0.68,34.68
2007-02-09,54,68.0,,0.68,36.720000000000006
2007-02-10,40,68.0,,0.68,27.200000000000003
2007-02-11,38,68.0,,0.68,25.840000000000003
2007-02-12,64,68.0,,0.68,43.52
2007-02-13,59,68.0,,0.68,40.120000000000005
2007-02-14,64,68.0,,0.68,43.52
2007-02-15,71,68.0,,0.68,48.28
2007-02-16,71,68.0,,0.68,48.28
2007-02-17,52,68.0,,0.68,35.36
2007-02-18,51,68.0,,0.68,34.68
2007-02-19,68,68.0,,0.68,46.24
2007-02-20,91,68.0,,0.68,61.88
2007-02-21,84,68.0,,0.68,57.120000000000005
2007-02-22,84,68.0,,0.68,57.120000000000005
2007-02-23,77,68.0,,0.68,52.36000000000001
2007-02-24,59,68.0,,0.68,40.120000000000005
2007-02-25,64,68.0,,0.68,43.52
2007-02-26,94,68.0,,0.68,63.92
2007-02-27,100,68.0,,0.68,68.0
2007-02-28,99,68.0,,0.68,67.32000000000001
2007-03-01,25,93.0,False,0.93,23.25
2007-03-02,25,93.0,,0.93,23.25
2007-03-03,23,93.0,,0.93,21.39
2007-03-04,30,93.0,,0.93,27.900000000000002
2007-03-05,42,93.0,,0.93,39.06
2007-03-06,31,93.0,,0.93,28.830000000000002
2007-03-07,31,93.0,,0.93,28.830000000000002
2007-03-08,31,93.0,,0.93,28.830000000000002
2007-03-09,42,93.0,,0.93,39.06
2007-03-10,54,93.0,,0.93,50.220000000000006
2007-03-11,100,93.0,,0.93,93.0
2007-03-12,40,93.0,,0.93,37.2
2007-03-13,20,93.0,,0.93,18.6
2007-03-14,19,93.0,,0.93,17.67
2007-03-15,13,93.0,,0.93,12.09
2007-03-16,13,93.0,,0.93,12.09
2007-03-17,10,93.0,,0.93,9.3
2007-03-18,8,93.0,,0.93,7.44
2007-03-19,12,93.0,,0.93,11.16
2007-03-20,12,93.0,,0.93,11.16
2007-03-21,11,93.0,,0.93,10.23
2007-03-22,11,93.0,,0.93,10.23
2007-03-23,11,93.0,,0.93,10.23
2007-03-24,8,93.0,,0.93,7.44
2007-03-25,6,93.0,,0.93,5.58
2007-03-26,11,93.0,,0.93,10.23
2007-03-27,10,93.0,,0.93,9.3
2007-03-28,10,93.0,,0.93,9.3
2007-03-29,12,93.0,,0.93,11.16
2007-03-30,12,93.0,,0.93,11.16
2007-03-31,8,93.0,,0.93,7.44
2007-04-01,80,39.0,False,0.39,31.200000000000003
2007-04-02,100,39.0,,0.39,39.0
2007-04-03,90,39.0,,0.39,35.1
2007-04-04,85,39.0,,0.39,33.15
2007-04-05,96,39.0,,0.39,37.44
2007-04-06,71,39.0,,0.39,27.69
2007-04-07,60,39.0,,0.39,23.400000000000002
2007-04-08,62,39.0,,0.39,24.18
2007-04-09,80,39.0,,0.39,31.200000000000003
2007-04-10,100,39.0,,0.39,39.0
2007-04-11,72,39.0,,0.39,28.080000000000002
2007-04-12,68,39.0,,0.39,26.52
2007-04-13,79,39.0,,0.39,30.810000000000002
2007-04-14,94,39.0,,0.39,36.660000000000004
2007-04-15,65,39.0,,0.39,25.35
2007-04-16,85,39.0,,0.39,33.15
2007-04-17,89,39.0,,0.39,34.71
2007-04-18,67,39.0,,0.39,26.130000000000003
2007-04-19,66,39.0,,0.39,25.740000000000002
2007-04-20,75,39.0,,0.39,29.25
2007-04-21,61,39.0,,0.39,23.79
2007-04-22,56,39.0,,0.39,21.84
2007-04-23,78,39.0,,0.39,30.42
2007-04-24,70,39.0,,0.39,27.3
2007-04-25,69,39.0,,0.39,26.91
2007-04-26,78,39.0,,0.39,30.42
2007-04-27,79,39.0,,0.39,30.810000000000002
2007-04-28,57,39.0,,0.39,22.23
2007-04-29,46,39.0,,0.39,17.94
2007-04-30,77,39.0,,0.39,30.03
2007-05-01,97,33.0,False,0.33,32.01
2007-05-02,100,33.0,,0.33,33.0
2007-05-03,88,33.0,,0.33,29.040000000000003
2007-05-04,78,33.0,,0.33,25.740000000000002
2007-05-05,53,33.0,,0.33,17.490000000000002
2007-05-06,70,33.0,,0.33,23.1
2007-05-07,76,33.0,,0.33,25.080000000000002
2007-05-08,76,33.0,,0.33,25.080000000000002
2007-05-09,78,33.0,,0.33,25.740000000000002
2007-05-10,78,33.0,,0.33,25.740000000000002
2007-05-11,82,33.0,,0.33,27.060000000000002
2007-05-12,74,33.0,,0.33,24.42
2007-05-13,53,33.0,,0.33,17.490000000000002
2007-05-14,78,33.0,,0.33,25.740000000000002
2007-05-15,86,33.0,,0.33,28.380000000000003
2007-05-16,87,33.0,,0.33,28.71
2007-05-17,89,33.0,,0.33,29.37
2007-05-18,73,33.0,,0.33,24.09
2007-05-19,65,33.0,,0.33,21.45
2007-05-20,55,33.0,,0.33,18.150000000000002
2007-05-21,99,33.0,,0.33,32.67
2007-05-22,76,33.0,,0.33,25.080000000000002
2007-05-23,79,33.0,,0.33,26.07
2007-05-24,73,33.0,,0.33,24.09
2007-05-25,77,33.0,,0.33,25.41
2007-05-26,59,33.0,,0.33,19.470000000000002
2007-05-27,57,33.0,,0.33,18.810000000000002
2007-05-28,54,33.0,,0.33,17.82
2007-05-29,100,33.0,,0.33,33.0
2007-05-30,74,33.0,,0.33,24.42
2007-05-31,74,33.0,,0.33,24.42
2007-06-01,61,35.0,False,0.35,21.349999999999998
2007-06-02,52,35.0,,0.35,18.2
2007-06-03,43,35.0,,0.35,15.049999999999999
2007-06-04,63,35.0,,0.35,22.049999999999997
2007-06-05,75,35.0,,0.35,26.25
2007-06-06,70,35.0,,0.35,24.5
2007-06-07,66,35.0,,0.35,23.099999999999998
2007-06-08,100,35.0,,0.35,35.0
2007-06-09,72,35.0,,0.35,25.2
2007-06-10,57,35.0,,0.35,19.95
2007-06-11,69,35.0,,0.35,24.15
2007-06-12,80,35.0,,0.35,28.0
2007-06-13,74,35.0,,0.35,25.9
2007-06-14,77,35.0,,0.35,26.95
2007-06-15,71,35.0,,0.35,24.849999999999998
2007-06-16,60,35.0,,0.35,21.0
2007-06-17,48,35.0,,0.35,16.799999999999997
2007-06-18,71,35.0,,0.35,24.849999999999998
2007-06-19,69,35.0,,0.35,24.15
2007-06-20,73,35.0,,0.35,25.549999999999997
2007-06-21,73,35.0,,0.35,25.549999999999997
2007-06-22,72,35.0,,0.35,25.2
2007-06-23,40,35.0,,0.35,14.0
2007-06-24,57,35.0,,0.35,19.95
2007-06-25,59,35.0,,0.35,20.65
2007-06-26,69,35.0,,0.35,24.15
2007-06-27,61,35.0,,0.35,21.349999999999998
2007-06-28,64,35.0,,0.35,22.4
2007-06-29,63,35.0,,0.35,22.049999999999997
2007-06-30,62,35.0,,0.35,21.7
2007-07-01,56,36.0,False,0.36,20.16
2007-07-02,83,36.0,,0.36,29.88
2007-07-03,92,36.0,,0.36,33.12
2007-07-04,55,36.0,,0.36,19.8
2007-07-05,94,36.0,,0.36,33.839999999999996
2007-07-06,75,36.0,,0.36,27.0
2007-07-07,70,36.0,,0.36,25.2
2007-07-08,55,36.0,,0.36,19.8
2007-07-09,85,36.0,,0.36,30.599999999999998
2007-07-10,69,36.0,,0.36,24.84
2007-07-11,80,36.0,,0.36,28.799999999999997
2007-07-12,78,36.0,,0.36,28.08
2007-07-13,73,36.0,,0.36,26.279999999999998
2007-07-14,52,36.0,,0.36,18.72
2007-07-15,53,36.0,,0.36,19.08
2007-07-16,100,36.0,,0.36,36.0
2007-07-17,100,36.0,,0.36,36.0
2007-07-18,78,36.0,,0.36,28.08
2007-07-19,75,36.0,,0.36,27.0
2007-07-20,78,36.0,,0.36,28.08
2007-07-21,54,36.0,,0.36,19.439999999999998
2007-07-22,57,36.0,,0.36,20.52
2007-07-23,77,36.0,,0.36,27.72
2007-07-24,92,36.0,,0.36,33.12
2007-07-25,76,36.0,,0.36,27.36
2007-07-26,76,36.0,,0.36,27.36
2007-07-27,87,36.0,,0.36,31.32
2007-07-28,53,36.0,,0.36,19.08
2007-07-29,59,36.0,,0.36,21.24
2007-07-30,82,36.0,,0.36,29.52
2007-07-31,66,36.0,,0.36,23.759999999999998
2007-08-01,85,36.0,False,0.36,30.599999999999998
2007-08-02,94,36.0,,0.36,33.839999999999996
2007-08-03,88,36.0,,0.36,31.68
2007-08-04,62,36.0,,0.36,22.32
2007-08-05,63,36.0,,0.36,22.68
2007-08-06,98,36.0,,0.36,35.28
2007-08-07,77,36.0,,0.36,27.72
2007-08-08,76,36.0,,0.36,27.36
2007-08-09,82,36.0,,0.36,29.52
2007-08-10,100,36.0,,0.36,36.0
2007-08-11,71,36.0,,0.36,25.56
2007-08-12,62,36.0,,0.36,22.32
2007-08-13,88,36.0,,0.36,31.68
2007-08-14,94,36.0,,0.36,33.839999999999996
2007-08-15,82,36.0,,0.36,29.52
2007-08-16,88,36.0,,0.36,31.68
2007-08-17,83,36.0,,0.36,29.88
2007-08-18,75,36.0,,0.36,27.0
2007-08-19,65,36.0,,0.36,23.4
2007-08-20,85,36.0,,0.36,30.599999999999998
2007-08-21,83,36.0,,0.36,29.88
2007-08-22,88,36.0,,0.36,31.68
2007-08-23,86,36.0,,0.36,30.959999999999997
2007-08-24,79,36.0,,0.36,28.439999999999998
2007-08-25,54,36.0,,0.36,19.439999999999998
2007-08-26,69,36.0,,0.36,24.84
2007-08-27,95,36.0,,0.36,34.199999999999996
2007-08-28,93,36.0,,0.36,33.48
2007-08-29,98,36.0,,0.36,35.28
2007-08-30,96,36.0,,0.36,34.56
2007-08-31,83,36.0,,0.36,29.88
2007-09-01,53,41.0,False,0.41,21.73
2007-09-02,45,41.0,,0.41,18.45
2007-09-03,45,41.0,,0.41,18.45
2007-09-04,71,41.0,,0.41,29.11
2007-09-05,74,41.0,,0.41,30.34
2007-09-06,58,41.0,,0.41,23.779999999999998
2007-09-07,74,41.0,,0.41,30.34
2007-09-08,43,41.0,,0.41,17.63
2007-09-09,48,41.0,,0.41,19.68
2007-09-10,77,41.0,,0.41,31.569999999999997
2007-09-11,69,41.0,,0.41,28.29
2007-09-12,77,41.0,,0.41,31.569999999999997
2007-09-13,60,41.0,,0.41,24.599999999999998
2007-09-14,62,41.0,,0.41,25.419999999999998
2007-09-15,65,41.0,,0.41,26.65
2007-09-16,54,41.0,,0.41,22.139999999999997
2007-09-17,84,41.0,,0.41,34.44
2007-09-18,76,41.0,,0.41,31.159999999999997
2007-09-19,79,41.0,,0.41,32.39
2007-09-20,75,41.0,,0.41,30.749999999999996
2007-09-21,75,41.0,,0.41,30.749999999999996
2007-09-22,58,41.0,,0.41,23.779999999999998
2007-09-23,80,41.0,,0.41,32.8
2007-09-24,87,41.0,,0.41,35.669999999999995
2007-09-25,84,41.0,,0.41,34.44
2007-09-26,91,41.0,,0.41,37.309999999999995
2007-09-27,80,41.0,,0.41,32.8
2007-09-28,100,41.0,,0.41,41.0
2007-09-29,74,41.0,,0.41,30.34
2007-09-30,76,41.0,,0.41,31.159999999999997
2007-10-01,8,100.0,False,1.0,8.0
2007-10-02,8,100.0,,1.0,8.0
2007-10-03,7,100.0,,1.0,7.0
2007-10-04,6,100.0,,1.0,6.0
2007-10-05,6,100.0,,1.0,6.0
2007-10-06,4,100.0,,1.0,4.0
2007-10-07,5,100.0,,1.0,5.0
2007-10-08,7,100.0,,1.0,7.0
2007-10-09,8,100.0,,1.0,8.0
2007-10-10,6,100.0,,1.0,6.0
2007-10-11,8,100.0,,1.0,8.0
2007-10-12,8,100.0,,1.0,8.0
2007-10-13,7,100.0,,1.0,7.0
2007-10-14,6,100.0,,1.0,6.0
2007-10-15,10,100.0,,1.0,10.0
2007-10-16,7,100.0,,1.0,7.0
2007-10-17,8,100.0,,1.0,8.0
2007-10-18,8,100.0,,1.0,8.0
2007-10-19,7,100.0,,1.0,7.0
2007-10-20,6,100.0,,1.0,6.0
2007-10-21,8,100.0,,1.0,8.0
2007-10-22,11,100.0,,1.0,11.0
2007-10-23,10,100.0,,1.0,10.0
2007-10-24,10,100.0,,1.0,10.0
2007-10-25,12,100.0,,1.0,12.0
2007-10-26,12,100.0,,1.0,12.0
2007-10-27,19,100.0,,1.0,19.0
2007-10-28,100,100.0,,1.0,100.0
2007-10-29,48,100.0,,1.0,48.0
2007-10-30,16,100.0,,1.0,16.0
2007-10-31,13,100.0,,1.0,13.0
2007-11-01,28,50.0,False,0.5,14.0
2007-11-02,31,50.0,,0.5,15.5
2007-11-03,47,50.0,,0.5,23.5
2007-11-04,100,50.0,,0.5,50.0
2007-11-05,21,50.0,,0.5,10.5
2007-11-06,12,50.0,,0.5,6.0
2007-11-07,11,50.0,,0.5,5.5
2007-11-08,10,50.0,,0.5,5.0
2007-11-09,9,50.0,,0.5,4.5
2007-11-10,9,50.0,,0.5,4.5
2007-11-11,8,50.0,,0.5,4.0
2007-11-12,8,50.0,,0.5,4.0
2007-11-13,10,50.0,,0.5,5.0
2007-11-14,11,50.0,,0.5,5.5
2007-11-15,9,50.0,,0.5,4.5
2007-11-16,11,50.0,,0.5,5.5
2007-11-17,7,50.0,,0.5,3.5
2007-11-18,6,50.0,,0.5,3.0
2007-11-19,10,50.0,,0.5,5.0
2007-11-20,9,50.0,,0.5,4.5
2007-11-21,10,50.0,,0.5,5.0
2007-11-22,6,50.0,,0.5,3.0
2007-11-23,11,50.0,,0.5,5.5
2007-11-24,8,50.0,,0.5,4.0
2007-11-25,6,50.0,,0.5,3.0
2007-11-26,10,50.0,,0.5,5.0
2007-11-27,8,50.0,,0.5,4.0
2007-11-28,10,50.0,,0.5,5.0
2007-11-29,8,50.0,,0.5,4.0
2007-11-30,10,50.0,,0.5,5.0
2007-12-01,71,34.0,False,0.34,24.14
2007-12-02,61,34.0,,0.34,20.740000000000002
2007-12-03,77,34.0,,0.34,26.180000000000003
2007-12-04,69,34.0,,0.34,23.46
2007-12-05,74,34.0,,0.34,25.16
2007-12-06,75,34.0,,0.34,25.500000000000004
2007-12-07,83,34.0,,0.34,28.220000000000002
2007-12-08,61,34.0,,0.34,20.740000000000002
2007-12-09,56,34.0,,0.34,19.040000000000003
2007-12-10,77,34.0,,0.34,26.180000000000003
2007-12-11,71,34.0,,0.34,24.14
2007-12-12,73,34.0,,0.34,24.82
2007-12-13,65,34.0,,0.34,22.1
2007-12-14,81,34.0,,0.34,27.540000000000003
2007-12-15,69,34.0,,0.34,23.46
2007-12-16,58,34.0,,0.34,19.720000000000002
2007-12-17,70,34.0,,0.34,23.8
2007-12-18,73,34.0,,0.34,24.82
2007-12-19,65,34.0,,0.34,22.1
2007-12-20,76,34.0,,0.34,25.840000000000003
2007-12-21,75,34.0,,0.34,25.500000000000004
2007-12-22,79,34.0,,0.34,26.860000000000003
2007-12-23,62,34.0,,0.34,21.080000000000002
2007-12-24,76,34.0,,0.34,25.840000000000003
2007-12-25,48,34.0,,0.34,16.32
2007-12-26,72,34.0,,0.34,24.48
2007-12-27,94,34.0,,0.34,31.96
2007-12-28,100,34.0,,0.34,34.0
2007-12-29,74,34.0,,0.34,25.16
2007-12-30,72,34.0,,0.34,24.48
2007-12-31,94,34.0,,0.34,31.96
2008-01-01,59,41.0,False,0.41,24.189999999999998
2008-01-02,87,41.0,,0.41,35.669999999999995
2008-01-03,81,41.0,,0.41,33.21
2008-01-04,75,41.0,,0.41,30.749999999999996
2008-01-05,68,41.0,,0.41,27.88
2008-01-06,59,41.0,,0.41,24.189999999999998
2008-01-07,71,41.0,,0.41,29.11
2008-01-08,61,41.0,,0.41,25.009999999999998
2008-01-09,75,41.0,,0.41,30.749999999999996
2008-01-10,76,41.0,,0.41,31.159999999999997
2008-01-11,69,41.0,,0.41,28.29
2008-01-12,52,41.0,,0.41,21.32
2008-01-13,49,41.0,,0.41,20.09
2008-01-14,81,41.0,,0.41,33.21
2008-01-15,68,41.0,,0.41,27.88
2008-01-16,74,41.0,,0.41,30.34
2008-01-17,79,41.0,,0.41,32.39
2008-01-18,72,41.0,,0.41,29.52
2008-01-19,63,41.0,,0.41,25.83
2008-01-20,51,41.0,,0.41,20.91
2008-01-21,64,41.0,,0.41,26.24
2008-01-22,78,41.0,,0.41,31.979999999999997
2008-01-23,87,41.0,,0.41,35.669999999999995
2008-01-24,100,41.0,,0.41,41.0
2008-01-25,72,41.0,,0.41,29.52
2008-01-26,50,41.0,,0.41,20.5
2008-01-27,50,41.0,,0.41,20.5
2008-01-28,83,41.0,,0.41,34.03
2008-01-29,72,41.0,,0.41,29.52
2008-01-30,75,41.0,,0.41,30.749999999999996
2008-01-31,92,41.0,,0.41,37.72
2008-02-01,63,46.0,False,0.46,28.98
2008-02-02,66,46.0,,0.46,30.360000000000003
2008-02-03,49,46.0,,0.46,22.540000000000003
2008-02-04,65,46.0,,0.46,29.900000000000002
2008-02-05,68,46.0,,0.46,31.28
2008-02-06,57,46.0,,0.46,26.220000000000002
2008-02-07,57,46.0,,0.46,26.220000000000002
2008-02-08,62,46.0,,0.46,28.52
2008-02-09,57,46.0,,0.46,26.220000000000002
2008-02-10,47,46.0,,0.46,21.62
2008-02-11,60,46.0,,0.46,27.6
2008-02-12,67,46.0,,0.46,30.82
2008-02-13,58,46.0,,0.46,26.68
2008-02-14,62,46.0,,0.46,28.52
2008-02-15,75,46.0,,0.46,34.5
2008-02-16,45,46.0,,0.46,20.7
2008-02-17,53,46.0,,0.46,24.380000000000003
2008-02-18,67,46.0,,0.46,30.82
2008-02-19,68,46.0,,0.46,31.28
2008-02-20,76,46.0,,0.46,34.96
2008-02-21,73,46.0,,0.46,33.58
2008-02-22,54,46.0,,0.46,24.84
2008-02-23,64,46.0,,0.46,29.44
2008-02-24,52,46.0,,0.46,23.92
2008-02-25,88,46.0,,0.46,40.480000000000004
2008-02-26,76,46.0,,0.46,34.96
2008-02-27,89,46.0,,0.46,40.940000000000005
2008-02-28,96,46.0,,0.46,44.160000000000004
2008-02-29,100,46.0,,0.46,46.0
2008-03-01,17,69.0,False,0.69,11.729999999999999
2008-03-02,22,69.0,,0.69,15.18
2008-03-03,32,69.0,,0.69,22.08
2008-03-04,29,69.0,,0.69,20.009999999999998
2008-03-05,27,69.0,,0.69,18.63
2008-03-06,27,69.0,,0.69,18.63
2008-03-07,36,69.0,,0.69,24.839999999999996
2008-03-08,41,69.0,,0.69,28.29
2008-03-09,100,69.0,,0.69,69.0
2008-03-10,29,69.0,,0.69,20.009999999999998
2008-03-11,17,69.0,,0.69,11.729999999999999
2008-03-12,12,69.0,,0.69,8.28
2008-03-13,12,69.0,,0.69,8.28
2008-03-14,13,69.0,,0.69,8.969999999999999
2008-03-15,10,69.0,,0.69,6.8999999999999995
2008-03-16,9,69.0,,0.69,6.209999999999999
2008-03-17,13,69.0,,0.69,8.969999999999999
2008-03-18,14,69.0,,0.69,9.66
2008-03-19,14,69.0,,0.69,9.66
2008-03-20,14,69.0,,0.69,9.66
2008-03-21,11,69.0,,0.69,7.59
2008-03-22,9,69.0,,0.69,6.209999999999999
2008-03-23,9,69.0,,0.69,6.209999999999999
2008-03-24,12,69.0,,0.69,8.28
2008-03-25,14,69.0,,0.69,9.66
2008-03-26,11,69.0,,0.69,7.59
2008-03-27,12,69.0,,0.69,8.28
2008-03-28,10,69.0,,0.69,6.8999999999999995
2008-03-29,10,69.0,,0.69,6.8999999999999995
2008-03-30,10,69.0,,0.69,6.8999999999999995
2008-03-31,12,69.0,,0.69,8.28
2008-04-01,99,36.0,False,0.36,35.64
2008-04-02,91,36.0,,0.36,32.76
2008-04-03,87,36.0,,0.36,31.32
2008-04-04,100,36.0,,0.36,36.0
2008-04-05,82,36.0,,0.36,29.52
2008-04-06,82,36.0,,0.36,29.52
2008-04-07,85,36.0,,0.36,30.599999999999998
2008-04-08,90,36.0,,0.36,32.4
2008-04-09,83,36.0,,0.36,29.88
2008-04-10,87,36.0,,0.36,31.32
2008-04-11,72,36.0,,0.36,25.919999999999998
2008-04-12,85,36.0,,0.36,30.599999999999998
2008-04-13,63,36.0,,0.36,22.68
2008-04-14,83,36.0,,0.36,29.88
2008-04-15,87,36.0,,0.36,31.32
2008-04-16,81,36.0,,0.36,29.16
2008-04-17,85,36.0,,0.36,30.599999999999998
2008-04-18,85,36.0,,0.36,30.599999999999998
2008-04-19,68,36.0,,0.36,24.48
2008-04-20,54,36.0,,0.36,19.439999999999998
2008-04-21,77,36.0,,0.36,27.72
2008-04-22,98,36.0,,0.36,35.28
2008-04-23,68,36.0,,0.36,24.48
