date,costly meaning_unscaled,costly meaning_monthly,isPartial,scale,costly meaning
2007-05-01,100,100.0,False,1.0,100.0
2007-05-02,0,100.0,,1.0,0.0
2007-05-03,0,100.0,,1.0,0.0
2007-05-04,0,100.0,,1.0,0.0
2007-05-05,0,100.0,,1.0,0.0
2007-05-06,0,100.0,,1.0,0.0
2007-05-07,0,100.0,,1.0,0.0
2007-05-08,0,100.0,,1.0,0.0
2007-05-09,0,100.0,,1.0,0.0
2007-05-10,0,100.0,,1.0,0.0
2007-05-11,0,100.0,,1.0,0.0
2007-05-12,0,100.0,,1.0,0.0
2007-05-13,0,100.0,,1.0,0.0
2007-05-14,0,100.0,,1.0,0.0
2007-05-15,0,100.0,,1.0,0.0
2007-05-16,0,100.0,,1.0,0.0
2007-05-17,0,100.0,,1.0,0.0
2007-05-18,0,100.0,,1.0,0.0
2007-05-19,0,100.0,,1.0,0.0
2007-05-20,0,100.0,,1.0,0.0
2007-05-21,0,100.0,,1.0,0.0
2007-05-22,0,100.0,,1.0,0.0
2007-05-23,0,100.0,,1.0,0.0
2007-05-24,0,100.0,,1.0,0.0
2007-05-25,0,100.0,,1.0,0.0
2007-05-26,0,100.0,,1.0,0.0
2007-05-27,0,100.0,,1.0,0.0
2007-05-28,0,100.0,,1.0,0.0
2007-05-29,0,100.0,,1.0,0.0
2007-05-30,0,100.0,,1.0,0.0
2007-05-31,0,100.0,,1.0,0.0
2008-08-01,0,0.0,False,0.0,0.0
2008-08-02,0,0.0,,0.0,0.0
2008-08-03,0,0.0,,0.0,0.0
2008-08-04,0,0.0,,0.0,0.0
2008-08-05,0,0.0,,0.0,0.0
2008-08-06,0,0.0,,0.0,0.0
2008-08-07,0,0.0,,0.0,0.0
2008-08-08,0,0.0,,0.0,0.0
2008-08-09,0,0.0,,0.0,0.0
2008-08-10,0,0.0,,0.0,0.0
2008-08-11,0,0.0,,0.0,0.0
2008-08-12,0,0.0,,0.0,0.0
2008-08-13,0,0.0,,0.0,0.0
2008-08-14,0,0.0,,0.0,0.0
2008-08-15,0,0.0,,0.0,0.0
2008-08-16,0,0.0,,0.0,0.0
2008-08-17,0,0.0,,0.0,0.0
2008-08-18,0,0.0,,0.0,0.0
2008-08-19,0,0.0,,0.0,0.0
2008-08-20,0,0.0,,0.0,0.0
2008-08-21,0,0.0,,0.0,0.0
2008-08-22,0,0.0,,0.0,0.0
2008-08-23,0,0.0,,0.0,0.0
2008-08-24,0,0.0,,0.0,0.0
2008-08-25,0,0.0,,0.0,0.0
2008-08-26,0,0.0,,0.0,0.0
2008-08-27,0,0.0,,0.0,0.0
2008-08-28,100,0.0,,0.0,0.0
2008-08-29,0,0.0,,0.0,0.0
2008-08-30,0,0.0,,0.0,0.0
2008-08-31,0,0.0,,0.0,0.0
2009-05-01,0,0.0,False,0.0,0.0
2009-05-02,0,0.0,,0.0,0.0
2009-05-03,0,0.0,,0.0,0.0
2009-05-04,0,0.0,,0.0,0.0
2009-05-05,0,0.0,,0.0,0.0
2009-05-06,0,0.0,,0.0,0.0
2009-05-07,0,0.0,,0.0,0.0
2009-05-08,0,0.0,,0.0,0.0
2009-05-09,0,0.0,,0.0,0.0
2009-05-10,0,0.0,,0.0,0.0
2009-05-11,0,0.0,,0.0,0.0
2009-05-12,0,0.0,,0.0,0.0
2009-05-13,0,0.0,,0.0,0.0
2009-05-14,0,0.0,,0.0,0.0
2009-05-15,0,0.0,,0.0,0.0
2009-05-16,0,0.0,,0.0,0.0
2009-05-17,0,0.0,,0.0,0.0
2009-05-18,0,0.0,,0.0,0.0
2009-05-19,0,0.0,,0.0,0.0
2009-05-20,0,0.0,,0.0,0.0
2009-05-21,0,0.0,,0.0,0.0
2009-05-22,0,0.0,,0.0,0.0
2009-05-23,0,0.0,,0.0,0.0
2009-05-24,0,0.0,,0.0,0.0
2009-05-25,100,0.0,,0.0,0.0
2009-05-26,0,0.0,,0.0,0.0
2009-05-27,0,0.0,,0.0,0.0
2009-05-28,0,0.0,,0.0,0.0
2009-05-29,0,0.0,,0.0,0.0
2009-05-30,0,0.0,,0.0,0.0
2009-05-31,0,0.0,,0.0,0.0
2010-01-01,0,57.0,False,0.57,0.0
2010-01-02,0,57.0,,0.57,0.0
2010-01-03,0,57.0,,0.57,0.0
2010-01-04,0,57.0,,0.57,0.0
2010-01-05,0,57.0,,0.57,0.0
2010-01-06,0,57.0,,0.57,0.0
2010-01-07,0,57.0,,0.57,0.0
2010-01-08,0,57.0,,0.57,0.0
2010-01-09,0,57.0,,0.57,0.0
2010-01-10,0,57.0,,0.57,0.0
2010-01-11,0,57.0,,0.57,0.0
2010-01-12,0,57.0,,0.57,0.0
2010-01-13,0,57.0,,0.57,0.0
2010-01-14,0,57.0,,0.57,0.0
2010-01-15,0,57.0,,0.57,0.0
2010-01-16,0,57.0,,0.57,0.0
2010-01-17,0,57.0,,0.57,0.0
2010-01-18,0,57.0,,0.57,0.0
2010-01-19,0,57.0,,0.57,0.0
2010-01-20,0,57.0,,0.57,0.0
2010-01-21,0,57.0,,0.57,0.0
2010-01-22,0,57.0,,0.57,0.0
2010-01-23,0,57.0,,0.57,0.0
2010-01-24,0,57.0,,0.57,0.0
2010-01-25,0,57.0,,0.57,0.0
2010-01-26,100,57.0,,0.57,56.99999999999999
2010-01-27,0,57.0,,0.57,0.0
2010-01-28,0,57.0,,0.57,0.0
2010-01-29,0,57.0,,0.57,0.0
2010-01-30,0,57.0,,0.57,0.0
2010-01-31,0,57.0,,0.57,0.0
2010-09-01,0,48.0,False,0.48,0.0
2010-09-02,0,48.0,,0.48,0.0
2010-09-03,0,48.0,,0.48,0.0
2010-09-04,0,48.0,,0.48,0.0
2010-09-05,0,48.0,,0.48,0.0
2010-09-06,0,48.0,,0.48,0.0
2010-09-07,0,48.0,,0.48,0.0
2010-09-08,100,48.0,,0.48,48.0
2010-09-09,0,48.0,,0.48,0.0
2010-09-10,0,48.0,,0.48,0.0
2010-09-11,0,48.0,,0.48,0.0
2010-09-12,0,48.0,,0.48,0.0
2010-09-13,0,48.0,,0.48,0.0
2010-09-14,0,48.0,,0.48,0.0
2010-09-15,0,48.0,,0.48,0.0
2010-09-16,0,48.0,,0.48,0.0
2010-09-17,0,48.0,,0.48,0.0
2010-09-18,0,48.0,,0.48,0.0
2010-09-19,0,48.0,,0.48,0.0
2010-09-20,0,48.0,,0.48,0.0
2010-09-21,0,48.0,,0.48,0.0
2010-09-22,0,48.0,,0.48,0.0
2010-09-23,0,48.0,,0.48,0.0
2010-09-24,0,48.0,,0.48,0.0
2010-09-25,0,48.0,,0.48,0.0
2010-09-26,0,48.0,,0.48,0.0
2010-09-27,0,48.0,,0.48,0.0
2010-09-28,0,48.0,,0.48,0.0
2010-09-29,0,48.0,,0.48,0.0
2010-09-30,0,48.0,,0.48,0.0
2010-12-01,0,46.0,False,0.46,0.0
2010-12-02,0,46.0,,0.46,0.0
2010-12-03,0,46.0,,0.46,0.0
2010-12-04,0,46.0,,0.46,0.0
2010-12-05,0,46.0,,0.46,0.0
2010-12-06,0,46.0,,0.46,0.0
2010-12-07,0,46.0,,0.46,0.0
2010-12-08,0,46.0,,0.46,0.0
2010-12-09,0,46.0,,0.46,0.0
2010-12-10,0,46.0,,0.46,0.0
2010-12-11,0,46.0,,0.46,0.0
2010-12-12,0,46.0,,0.46,0.0
2010-12-13,0,46.0,,0.46,0.0
2010-12-14,0,46.0,,0.46,0.0
2010-12-15,0,46.0,,0.46,0.0
2010-12-16,0,46.0,,0.46,0.0
2010-12-17,0,46.0,,0.46,0.0
2010-12-18,100,46.0,,0.46,46.0
2010-12-19,0,46.0,,0.46,0.0
2010-12-20,0,46.0,,0.46,0.0
2010-12-21,0,46.0,,0.46,0.0
2010-12-22,0,46.0,,0.46,0.0
2010-12-23,0,46.0,,0.46,0.0
2010-12-24,0,46.0,,0.46,0.0
2010-12-25,0,46.0,,0.46,0.0
2010-12-26,0,46.0,,0.46,0.0
2010-12-27,0,46.0,,0.46,0.0
2010-12-28,0,46.0,,0.46,0.0
2010-12-29,0,46.0,,0.46,0.0
2010-12-30,0,46.0,,0.46,0.0
2010-12-31,0,46.0,,0.46,0.0
2011-02-01,0,39.0,False,0.39,0.0
2011-02-02,0,39.0,,0.39,0.0
2011-02-03,0,39.0,,0.39,0.0
2011-02-04,0,39.0,,0.39,0.0
2011-02-05,0,39.0,,0.39,0.0
2011-02-06,0,39.0,,0.39,0.0
2011-02-07,0,39.0,,0.39,0.0
2011-02-08,0,39.0,,0.39,0.0
2011-02-09,0,39.0,,0.39,0.0
2011-02-10,0,39.0,,0.39,0.0
2011-02-11,0,39.0,,0.39,0.0
2011-02-12,0,39.0,,0.39,0.0
2011-02-13,0,39.0,,0.39,0.0
2011-02-14,0,39.0,,0.39,0.0
2011-02-15,0,39.0,,0.39,0.0
2011-02-16,0,39.0,,0.39,0.0
2011-02-17,0,39.0,,0.39,0.0
2011-02-18,0,39.0,,0.39,0.0
2011-02-19,0,39.0,,0.39,0.0
2011-02-20,0,39.0,,0.39,0.0
2011-02-21,0,39.0,,0.39,0.0
2011-02-22,0,39.0,,0.39,0.0
2011-02-23,0,39.0,,0.39,0.0
2011-02-24,0,39.0,,0.39,0.0
2011-02-25,0,39.0,,0.39,0.0
2011-02-26,0,39.0,,0.39,0.0
2011-02-27,0,39.0,,0.39,0.0
2011-02-28,100,39.0,,0.39,39.0
2011-04-01,0,36.0,False,0.36,0.0
2011-04-02,0,36.0,,0.36,0.0
2011-04-03,0,36.0,,0.36,0.0
2011-04-04,0,36.0,,0.36,0.0
2011-04-05,0,36.0,,0.36,0.0
2011-04-06,0,36.0,,0.36,0.0
2011-04-07,0,36.0,,0.36,0.0
2011-04-08,0,36.0,,0.36,0.0
2011-04-09,0,36.0,,0.36,0.0
2011-04-10,0,36.0,,0.36,0.0
2011-04-11,0,36.0,,0.36,0.0
2011-04-12,0,36.0,,0.36,0.0
2011-04-13,0,36.0,,0.36,0.0
2011-04-14,0,36.0,,0.36,0.0
2011-04-15,0,36.0,,0.36,0.0
2011-04-16,0,36.0,,0.36,0.0
2011-04-17,0,36.0,,0.36,0.0
2011-04-18,0,36.0,,0.36,0.0
2011-04-19,0,36.0,,0.36,0.0
2011-04-20,0,36.0,,0.36,0.0
2011-04-21,0,36.0,,0.36,0.0
2011-04-22,100,36.0,,0.36,36.0
2011-04-23,0,36.0,,0.36,0.0
2011-04-24,0,36.0,,0.36,0.0
2011-04-25,0,36.0,,0.36,0.0
2011-04-26,0,36.0,,0.36,0.0
2011-04-27,0,36.0,,0.36,0.0
2011-04-28,91,36.0,,0.36,32.76
2011-04-29,0,36.0,,0.36,0.0
2011-04-30,0,36.0,,0.36,0.0
2011-11-01,0,64.0,False,0.64,0.0
2011-11-02,0,64.0,,0.64,0.0
2011-11-03,0,64.0,,0.64,0.0
2011-11-04,0,64.0,,0.64,0.0
2011-11-05,0,64.0,,0.64,0.0
2011-11-06,0,64.0,,0.64,0.0
2011-11-07,0,64.0,,0.64,0.0
2011-11-08,0,64.0,,0.64,0.0
2011-11-09,0,64.0,,0.64,0.0
2011-11-10,0,64.0,,0.64,0.0
2011-11-11,0,64.0,,0.64,0.0
2011-11-12,0,64.0,,0.64,0.0
2011-11-13,0,64.0,,0.64,0.0
2011-11-14,0,64.0,,0.64,0.0
2011-11-15,0,64.0,,0.64,0.0
2011-11-16,0,64.0,,0.64,0.0
2011-11-17,100,64.0,,0.64,64.0
2011-11-18,0,64.0,,0.64,0.0
2011-11-19,0,64.0,,0.64,0.0
2011-11-20,0,64.0,,0.64,0.0
2011-11-21,0,64.0,,0.64,0.0
2011-11-22,0,64.0,,0.64,0.0
2011-11-23,0,64.0,,0.64,0.0
2011-11-24,0,64.0,,0.64,0.0
2011-11-25,0,64.0,,0.64,0.0
2011-11-26,0,64.0,,0.64,0.0
2011-11-27,0,64.0,,0.64,0.0
2011-11-28,0,64.0,,0.64,0.0
2011-11-29,0,64.0,,0.64,0.0
2011-11-30,0,64.0,,0.64,0.0
2012-01-01,0,29.0,False,0.29,0.0
2012-01-02,0,29.0,,0.29,0.0
2012-01-03,0,29.0,,0.29,0.0
2012-01-04,0,29.0,,0.29,0.0
2012-01-05,100,29.0,,0.29,28.999999999999996
2012-01-06,0,29.0,,0.29,0.0
2012-01-07,0,29.0,,0.29,0.0
2012-01-08,0,29.0,,0.29,0.0
2012-01-09,0,29.0,,0.29,0.0
2012-01-10,0,29.0,,0.29,0.0
2012-01-11,0,29.0,,0.29,0.0
2012-01-12,0,29.0,,0.29,0.0
2012-01-13,0,29.0,,0.29,0.0
2012-01-14,0,29.0,,0.29,0.0
2012-01-15,0,29.0,,0.29,0.0
2012-01-16,0,29.0,,0.29,0.0
2012-01-17,0,29.0,,0.29,0.0
2012-01-18,0,29.0,,0.29,0.0
2012-01-19,0,29.0,,0.29,0.0
2012-01-20,0,29.0,,0.29,0.0
2012-01-21,0,29.0,,0.29,0.0
2012-01-22,0,29.0,,0.29,0.0
2012-01-23,0,29.0,,0.29,0.0
2012-01-24,0,29.0,,0.29,0.0
2012-01-25,0,29.0,,0.29,0.0
2012-01-26,0,29.0,,0.29,0.0
2012-01-27,0,29.0,,0.29,0.0
2012-01-28,0,29.0,,0.29,0.0
2012-01-29,0,29.0,,0.29,0.0
2012-01-30,0,29.0,,0.29,0.0
2012-01-31,0,29.0,,0.29,0.0
2012-05-01,0,0.0,False,0.0,0.0
2012-05-02,0,0.0,,0.0,0.0
2012-05-03,0,0.0,,0.0,0.0
2012-05-04,0,0.0,,0.0,0.0
2012-05-05,0,0.0,,0.0,0.0
2012-05-06,100,0.0,,0.0,0.0
2012-05-07,0,0.0,,0.0,0.0
2012-05-08,0,0.0,,0.0,0.0
2012-05-09,0,0.0,,0.0,0.0
2012-05-10,0,0.0,,0.0,0.0
2012-05-11,0,0.0,,0.0,0.0
2012-05-12,0,0.0,,0.0,0.0
2012-05-13,0,0.0,,0.0,0.0
2012-05-14,0,0.0,,0.0,0.0
2012-05-15,0,0.0,,0.0,0.0
2012-05-16,0,0.0,,0.0,0.0
2012-05-17,0,0.0,,0.0,0.0
2012-05-18,0,0.0,,0.0,0.0
2012-05-19,0,0.0,,0.0,0.0
2012-05-20,0,0.0,,0.0,0.0
2012-05-21,0,0.0,,0.0,0.0
2012-05-22,0,0.0,,0.0,0.0
2012-05-23,0,0.0,,0.0,0.0
2012-05-24,0,0.0,,0.0,0.0
2012-05-25,0,0.0,,0.0,0.0
2012-05-26,0,0.0,,0.0,0.0
2012-05-27,0,0.0,,0.0,0.0
2012-05-28,0,0.0,,0.0,0.0
2012-05-29,0,0.0,,0.0,0.0
2012-05-30,0,0.0,,0.0,0.0
2012-05-31,0,0.0,,0.0,0.0
2012-06-01,0,29.0,False,0.29,0.0
2012-06-02,0,29.0,,0.29,0.0
2012-06-03,0,29.0,,0.29,0.0
2012-06-04,0,29.0,,0.29,0.0
2012-06-05,0,29.0,,0.29,0.0
2012-06-06,0,29.0,,0.29,0.0
2012-06-07,0,29.0,,0.29,0.0
2012-06-08,0,29.0,,0.29,0.0
2012-06-09,0,29.0,,0.29,0.0
2012-06-10,0,29.0,,0.29,0.0
2012-06-11,0,29.0,,0.29,0.0
2012-06-12,0,29.0,,0.29,0.0
2012-06-13,0,29.0,,0.29,0.0
2012-06-14,0,29.0,,0.29,0.0
2012-06-15,0,29.0,,0.29,0.0
2012-06-16,0,29.0,,0.29,0.0
2012-06-17,0,29.0,,0.29,0.0
2012-06-18,0,29.0,,0.29,0.0
2012-06-19,0,29.0,,0.29,0.0
2012-06-20,0,29.0,,0.29,0.0
2012-06-21,0,29.0,,0.29,0.0
2012-06-22,0,29.0,,0.29,0.0
2012-06-23,0,29.0,,0.29,0.0
2012-06-24,0,29.0,,0.29,0.0
2012-06-25,0,29.0,,0.29,0.0
2012-06-26,95,29.0,,0.29,27.549999999999997
2012-06-27,0,29.0,,0.29,0.0
2012-06-28,0,29.0,,0.29,0.0
2012-06-29,100,29.0,,0.29,28.999999999999996
2012-06-30,0,29.0,,0.29,0.0
2012-07-01,0,0.0,False,0.0,0.0
2012-07-02,0,0.0,,0.0,0.0
2012-07-03,0,0.0,,0.0,0.0
2012-07-04,0,0.0,,0.0,0.0
2012-07-05,0,0.0,,0.0,0.0
2012-07-06,0,0.0,,0.0,0.0
2012-07-07,0,0.0,,0.0,0.0
2012-07-08,0,0.0,,0.0,0.0
2012-07-09,0,0.0,,0.0,0.0
2012-07-10,0,0.0,,0.0,0.0
2012-07-11,0,0.0,,0.0,0.0
2012-07-12,0,0.0,,0.0,0.0
2012-07-13,0,0.0,,0.0,0.0
2012-07-14,0,0.0,,0.0,0.0
2012-07-15,0,0.0,,0.0,0.0
2012-07-16,100,0.0,,0.0,0.0
2012-07-17,0,0.0,,0.0,0.0
2012-07-18,0,0.0,,0.0,0.0
2012-07-19,0,0.0,,0.0,0.0
2012-07-20,0,0.0,,0.0,0.0
2012-07-21,0,0.0,,0.0,0.0
2012-07-22,0,0.0,,0.0,0.0
2012-07-23,0,0.0,,0.0,0.0
2012-07-24,0,0.0,,0.0,0.0
2012-07-25,0,0.0,,0.0,0.0
2012-07-26,0,0.0,,0.0,0.0
2012-07-27,0,0.0,,0.0,0.0
2012-07-28,0,0.0,,0.0,0.0
2012-07-29,0,0.0,,0.0,0.0
2012-07-30,0,0.0,,0.0,0.0
2012-07-31,98,0.0,,0.0,0.0
2012-09-01,0,56.0,False,0.56,0.0
2012-09-02,0,56.0,,0.56,0.0
2012-09-03,0,56.0,,0.56,0.0
2012-09-04,0,56.0,,0.56,0.0
2012-09-05,0,56.0,,0.56,0.0
2012-09-06,0,56.0,,0.56,0.0
2012-09-07,0,56.0,,0.56,0.0
2012-09-08,100,56.0,,0.56,56.00000000000001
2012-09-09,0,56.0,,0.56,0.0
2012-09-10,0,56.0,,0.56,0.0
2012-09-11,0,56.0,,0.56,0.0
2012-09-12,0,56.0,,0.56,0.0
2012-09-13,0,56.0,,0.56,0.0
2012-09-14,0,56.0,,0.56,0.0
2012-09-15,0,56.0,,0.56,0.0
2012-09-16,0,56.0,,0.56,0.0
2012-09-17,0,56.0,,0.56,0.0
2012-09-18,0,56.0,,0.56,0.0
2012-09-19,0,56.0,,0.56,0.0
2012-09-20,0,56.0,,0.56,0.0
2012-09-21,0,56.0,,0.56,0.0
2012-09-22,0,56.0,,0.56,0.0
2012-09-23,0,56.0,,0.56,0.0
2012-09-24,0,56.0,,0.56,0.0
2012-09-25,80,56.0,,0.56,44.800000000000004
2012-09-26,0,56.0,,0.56,0.0
2012-09-27,0,56.0,,0.56,0.0
2012-09-28,0,56.0,,0.56,0.0
2012-09-29,0,56.0,,0.56,0.0
2012-09-30,0,56.0,,0.56,0.0
2012-10-01,0,0.0,False,0.0,0.0
2012-10-02,0,0.0,,0.0,0.0
2012-10-03,0,0.0,,0.0,0.0
2012-10-04,0,0.0,,0.0,0.0
2012-10-05,0,0.0,,0.0,0.0
2012-10-06,0,0.0,,0.0,0.0
2012-10-07,0,0.0,,0.0,0.0
2012-10-08,0,0.0,,0.0,0.0
2012-10-09,100,0.0,,0.0,0.0
2012-10-10,0,0.0,,0.0,0.0
2012-10-11,0,0.0,,0.0,0.0
2012-10-12,0,0.0,,0.0,0.0
2012-10-13,0,0.0,,0.0,0.0
2012-10-14,0,0.0,,0.0,0.0
2012-10-15,0,0.0,,0.0,0.0
2012-10-16,0,0.0,,0.0,0.0
2012-10-17,0,0.0,,0.0,0.0
2012-10-18,0,0.0,,0.0,0.0
2012-10-19,0,0.0,,0.0,0.0
2012-10-20,0,0.0,,0.0,0.0
2012-10-21,0,0.0,,0.0,0.0
2012-10-22,0,0.0,,0.0,0.0
2012-10-23,96,0.0,,0.0,0.0
2012-10-24,0,0.0,,0.0,0.0
2012-10-25,0,0.0,,0.0,0.0
2012-10-26,0,0.0,,0.0,0.0
2012-10-27,0,0.0,,0.0,0.0
2012-10-28,0,0.0,,0.0,0.0
2012-10-29,0,0.0,,0.0,0.0
2012-10-30,0,0.0,,0.0,0.0
2012-10-31,0,0.0,,0.0,0.0
2012-11-01,0,26.0,False,0.26,0.0
2012-11-02,0,26.0,,0.26,0.0
2012-11-03,0,26.0,,0.26,0.0
