date,PRICE OF GOLD_unscaled,PRICE OF GOLD_monthly,isPartial,scale,PRICE OF GOLD
2019-05-25,42,26.0,,0.26,10.92
2019-05-26,55,26.0,,0.26,14.3
2019-05-27,56,26.0,,0.26,14.56
2019-05-28,49,26.0,,0.26,12.74
2019-05-29,58,26.0,,0.26,15.08
2019-05-30,62,26.0,,0.26,16.12
2019-05-31,100,26.0,,0.26,26.0
2019-06-01,49,33.0,False,0.33,16.17
2019-06-02,50,33.0,,0.33,16.5
2019-06-03,57,33.0,,0.33,18.810000000000002
2019-06-04,61,33.0,,0.33,20.130000000000003
2019-06-05,53,33.0,,0.33,17.490000000000002
2019-06-06,52,33.0,,0.33,17.16
2019-06-07,56,33.0,,0.33,18.48
2019-06-08,51,33.0,,0.33,16.830000000000002
2019-06-09,42,33.0,,0.33,13.860000000000001
2019-06-10,53,33.0,,0.33,17.490000000000002
2019-06-11,56,33.0,,0.33,18.48
2019-06-12,60,33.0,,0.33,19.8
2019-06-13,49,33.0,,0.33,16.17
2019-06-14,53,33.0,,0.33,17.490000000000002
2019-06-15,44,33.0,,0.33,14.520000000000001
2019-06-16,49,33.0,,0.33,16.17
2019-06-17,59,33.0,,0.33,19.470000000000002
2019-06-18,64,33.0,,0.33,21.12
2019-06-19,63,33.0,,0.33,20.790000000000003
2019-06-20,75,33.0,,0.33,24.75
2019-06-21,100,33.0,,0.33,33.0
2019-06-22,76,33.0,,0.33,25.080000000000002
2019-06-23,60,33.0,,0.33,19.8
2019-06-24,82,33.0,,0.33,27.060000000000002
2019-06-25,97,33.0,,0.33,32.01
2019-06-26,99,33.0,,0.33,32.67
2019-06-27,64,33.0,,0.33,21.12
2019-06-28,71,33.0,,0.33,23.43
2019-06-29,60,33.0,,0.33,19.8
2019-06-30,54,33.0,,0.33,17.82
2019-07-01,63,33.0,False,0.33,20.790000000000003
2019-07-02,94,33.0,,0.33,31.020000000000003
2019-07-03,78,33.0,,0.33,25.740000000000002
2019-07-04,64,33.0,,0.33,21.12
2019-07-05,67,33.0,,0.33,22.11
2019-07-06,79,33.0,,0.33,26.07
2019-07-07,60,33.0,,0.33,19.8
2019-07-08,50,33.0,,0.33,16.5
2019-07-09,75,33.0,,0.33,24.75
2019-07-10,81,33.0,,0.33,26.73
2019-07-11,97,33.0,,0.33,32.01
2019-07-12,100,33.0,,0.33,33.0
2019-07-13,65,33.0,,0.33,21.45
2019-07-14,67,33.0,,0.33,22.11
2019-07-15,66,33.0,,0.33,21.78
2019-07-16,65,33.0,,0.33,21.45
2019-07-17,68,33.0,,0.33,22.44
2019-07-18,97,33.0,,0.33,32.01
2019-07-19,83,33.0,,0.33,27.39
2019-07-20,81,33.0,,0.33,26.73
2019-07-21,63,33.0,,0.33,20.790000000000003
2019-07-22,78,33.0,,0.33,25.740000000000002
2019-07-23,67,33.0,,0.33,22.11
2019-07-24,72,33.0,,0.33,23.76
2019-07-25,81,33.0,,0.33,26.73
2019-07-26,66,33.0,,0.33,21.78
2019-07-27,72,33.0,,0.33,23.76
2019-07-28,65,33.0,,0.33,21.45
2019-07-29,74,33.0,,0.33,24.42
2019-07-30,80,33.0,,0.33,26.400000000000002
2019-07-31,69,33.0,,0.33,22.77
2019-08-01,64,41.0,False,0.41,26.24
2019-08-02,56,41.0,,0.41,22.959999999999997
2019-08-03,47,41.0,,0.41,19.27
2019-08-04,41,41.0,,0.41,16.81
2019-08-05,78,41.0,,0.41,31.979999999999997
2019-08-06,72,41.0,,0.41,29.52
2019-08-07,92,41.0,,0.41,37.72
2019-08-08,91,41.0,,0.41,37.309999999999995
2019-08-09,72,41.0,,0.41,29.52
2019-08-10,68,41.0,,0.41,27.88
2019-08-11,59,41.0,,0.41,24.189999999999998
2019-08-12,71,41.0,,0.41,29.11
2019-08-13,92,41.0,,0.41,37.72
2019-08-14,96,41.0,,0.41,39.36
2019-08-15,100,41.0,,0.41,41.0
2019-08-16,77,41.0,,0.41,31.569999999999997
2019-08-17,44,41.0,,0.41,18.04
2019-08-18,43,41.0,,0.41,17.63
2019-08-19,58,41.0,,0.41,23.779999999999998
2019-08-20,75,41.0,,0.41,30.749999999999996
2019-08-21,61,41.0,,0.41,25.009999999999998
2019-08-22,68,41.0,,0.41,27.88
2019-08-23,82,41.0,,0.41,33.62
2019-08-24,58,41.0,,0.41,23.779999999999998
2019-08-25,57,41.0,,0.41,23.369999999999997
2019-08-26,85,41.0,,0.41,34.85
2019-08-27,76,41.0,,0.41,31.159999999999997
2019-08-28,79,41.0,,0.41,32.39
2019-08-29,69,41.0,,0.41,28.29
2019-08-30,60,41.0,,0.41,24.599999999999998
2019-08-31,58,41.0,,0.41,23.779999999999998
2019-09-01,63,35.0,False,0.35,22.049999999999997
2019-09-02,64,35.0,,0.35,22.4
2019-09-03,97,35.0,,0.35,33.949999999999996
2019-09-04,100,35.0,,0.35,35.0
2019-09-05,98,35.0,,0.35,34.3
2019-09-06,79,35.0,,0.35,27.65
2019-09-07,62,35.0,,0.35,21.7
2019-09-08,53,35.0,,0.35,18.549999999999997
2019-09-09,70,35.0,,0.35,24.5
2019-09-10,94,35.0,,0.35,32.9
2019-09-11,89,35.0,,0.35,31.15
2019-09-12,71,35.0,,0.35,24.849999999999998
2019-09-13,64,35.0,,0.35,22.4
2019-09-14,71,35.0,,0.35,24.849999999999998
2019-09-15,61,35.0,,0.35,21.349999999999998
2019-09-16,77,35.0,,0.35,26.95
2019-09-17,81,35.0,,0.35,28.349999999999998
2019-09-18,79,35.0,,0.35,27.65
2019-09-19,63,35.0,,0.35,22.049999999999997
2019-09-20,78,35.0,,0.35,27.299999999999997
2019-09-21,71,35.0,,0.35,24.849999999999998
2019-09-22,51,35.0,,0.35,17.849999999999998
2019-09-23,72,35.0,,0.35,25.2
2019-09-24,75,35.0,,0.35,26.25
2019-09-25,76,35.0,,0.35,26.599999999999998
2019-09-26,73,35.0,,0.35,25.549999999999997
2019-09-27,69,35.0,,0.35,24.15
2019-09-28,59,35.0,,0.35,20.65
2019-09-29,47,35.0,,0.35,16.45
2019-09-30,67,35.0,,0.35,23.45
2019-10-01,84,34.0,False,0.34,28.560000000000002
2019-10-02,88,34.0,,0.34,29.92
2019-10-03,77,34.0,,0.34,26.180000000000003
2019-10-04,65,34.0,,0.34,22.1
2019-10-05,66,34.0,,0.34,22.44
2019-10-06,38,34.0,,0.34,12.920000000000002
2019-10-07,74,34.0,,0.34,25.16
2019-10-08,79,34.0,,0.34,26.860000000000003
2019-10-09,61,34.0,,0.34,20.740000000000002
2019-10-10,80,34.0,,0.34,27.200000000000003
2019-10-11,65,34.0,,0.34,22.1
2019-10-12,59,34.0,,0.34,20.060000000000002
2019-10-13,68,34.0,,0.34,23.12
2019-10-14,62,34.0,,0.34,21.080000000000002
2019-10-15,57,34.0,,0.34,19.380000000000003
2019-10-16,100,34.0,,0.34,34.0
2019-10-17,73,34.0,,0.34,24.82
2019-10-18,54,34.0,,0.34,18.360000000000003
2019-10-19,58,34.0,,0.34,19.720000000000002
2019-10-20,66,34.0,,0.34,22.44
2019-10-21,55,34.0,,0.34,18.700000000000003
2019-10-22,68,34.0,,0.34,23.12
2019-10-23,56,34.0,,0.34,19.040000000000003
2019-10-24,66,34.0,,0.34,22.44
2019-10-25,70,34.0,,0.34,23.8
2019-10-26,53,34.0,,0.34,18.02
2019-10-27,34,34.0,,0.34,11.56
2019-10-28,53,34.0,,0.34,18.02
2019-10-29,57,34.0,,0.34,19.380000000000003
2019-10-30,63,34.0,,0.34,21.42
2019-10-31,58,34.0,,0.34,19.720000000000002
2019-11-01,79,29.0,False,0.29,22.91
2019-11-02,75,29.0,,0.29,21.75
2019-11-03,60,29.0,,0.29,17.4
2019-11-04,78,29.0,,0.29,22.619999999999997
2019-11-05,75,29.0,,0.29,21.75
2019-11-06,81,29.0,,0.29,23.49
2019-11-07,86,29.0,,0.29,24.939999999999998
2019-11-08,84,29.0,,0.29,24.36
2019-11-09,90,29.0,,0.29,26.099999999999998
2019-11-10,70,29.0,,0.29,20.299999999999997
2019-11-11,71,29.0,,0.29,20.59
2019-11-12,69,29.0,,0.29,20.009999999999998
2019-11-13,74,29.0,,0.29,21.459999999999997
2019-11-14,80,29.0,,0.29,23.2
2019-11-15,79,29.0,,0.29,22.91
2019-11-16,70,29.0,,0.29,20.299999999999997
2019-11-17,60,29.0,,0.29,17.4
2019-11-18,69,29.0,,0.29,20.009999999999998
2019-11-19,100,29.0,,0.29,28.999999999999996
2019-11-20,73,29.0,,0.29,21.169999999999998
2019-11-21,74,29.0,,0.29,21.459999999999997
2019-11-22,68,29.0,,0.29,19.72
2019-11-23,85,29.0,,0.29,24.65
2019-11-24,63,29.0,,0.29,18.27
2019-11-25,77,29.0,,0.29,22.33
2019-11-26,63,29.0,,0.29,18.27
2019-11-27,75,29.0,,0.29,21.75
2019-11-28,79,29.0,,0.29,22.91
2019-11-29,77,29.0,,0.29,22.33
2019-11-30,70,29.0,,0.29,20.299999999999997
2019-12-01,71,30.0,False,0.3,21.3
2019-12-02,71,30.0,,0.3,21.3
2019-12-03,62,30.0,,0.3,18.599999999999998
2019-12-04,77,30.0,,0.3,23.099999999999998
2019-12-05,71,30.0,,0.3,21.3
2019-12-06,77,30.0,,0.3,23.099999999999998
2019-12-07,72,30.0,,0.3,21.599999999999998
2019-12-08,47,30.0,,0.3,14.1
2019-12-09,74,30.0,,0.3,22.2
2019-12-10,96,30.0,,0.3,28.799999999999997
2019-12-11,61,30.0,,0.3,18.3
2019-12-12,87,30.0,,0.3,26.099999999999998
2019-12-13,88,30.0,,0.3,26.4
2019-12-14,82,30.0,,0.3,24.599999999999998
2019-12-15,70,30.0,,0.3,21.0
2019-12-16,82,30.0,,0.3,24.599999999999998
2019-12-17,71,30.0,,0.3,21.3
2019-12-18,76,30.0,,0.3,22.8
2019-12-19,62,30.0,,0.3,18.599999999999998
2019-12-20,88,30.0,,0.3,26.4
2019-12-21,71,30.0,,0.3,21.3
2019-12-22,60,30.0,,0.3,18.0
2019-12-23,73,30.0,,0.3,21.9
2019-12-24,89,30.0,,0.3,26.7
2019-12-25,86,30.0,,0.3,25.8
2019-12-26,96,30.0,,0.3,28.799999999999997
