date,bankruptcy court_unscaled,bankruptcy court_monthly,isPartial,scale,bankruptcy court
2010-04-04,7,7,False,0.07,0.49000000000000005
2010-04-05,100,100,False,1.0,100.0
2010-04-06,60,60,False,0.6,36.0
2010-04-07,48,48,False,0.48,23.04
2010-04-08,65,65,False,0.65,42.25
2010-04-09,52,52,False,0.52,27.04
2010-04-10,18,18,False,0.18,3.2399999999999998
2010-04-11,6,6,False,0.06,0.36
2010-04-12,40,40,False,0.4,16.0
2010-04-13,62,62,False,0.62,38.44
2010-04-14,71,71,False,0.71,50.41
2010-04-15,52,52,False,0.52,27.04
2010-04-16,63,63,False,0.63,39.69
2010-04-17,0,0,False,0.0,0.0
2010-04-18,18,18,False,0.18,3.2399999999999998
2010-04-19,68,68,False,0.68,46.24
2010-04-20,66,66,False,0.66,43.56
2010-04-21,51,51,False,0.51,26.01
2010-04-22,75,75,False,0.75,56.25
2010-04-23,46,46,False,0.46,21.16
2010-04-24,18,18,False,0.18,3.2399999999999998
2010-04-25,6,6,False,0.06,0.36
2010-04-26,62,62,False,0.62,38.44
2010-04-27,64,64,False,0.64,40.96
2010-04-28,64,64,False,0.64,40.96
2010-04-29,46,46,False,0.46,21.16
2010-04-30,75,75,False,0.75,56.25
2010-05-01,15,15,False,0.15,2.25
2010-05-02,46,46,False,0.46,21.16
2010-05-03,55,55,False,0.55,30.250000000000004
2010-05-04,55,55,False,0.55,30.250000000000004
2010-05-05,71,71,False,0.71,50.41
2010-05-06,62,62,False,0.62,38.44
2010-05-07,72,72,False,0.72,51.839999999999996
2010-05-08,32,32,False,0.32,10.24
2010-05-09,16,16,False,0.16,2.56
2010-05-10,66,66,False,0.66,43.56
2010-05-11,90,90,False,0.9,81.0
2010-05-12,75,75,False,0.75,56.25
2010-05-13,36,36,False,0.36,12.959999999999999
2010-05-14,62,62,False,0.62,38.44
2010-05-15,40,40,False,0.4,16.0
2010-05-16,0,0,False,0.0,0.0
2010-05-17,61,61,False,0.61,37.21
2010-05-18,99,99,False,0.99,98.01
2010-05-19,40,40,False,0.4,16.0
2010-05-20,26,26,False,0.26,6.76
2010-05-21,67,67,False,0.67,44.89
2010-05-22,8,8,False,0.08,0.64
2010-05-23,8,8,False,0.08,0.64
2010-05-24,67,67,False,0.67,44.89
2010-05-25,82,82,False,0.82,67.24
2010-05-26,100,100,False,1.0,100.0
2010-05-27,96,96,False,0.96,92.16
2010-05-28,52,52,False,0.52,27.04
2010-05-29,8,8,False,0.08,0.64
2010-05-30,9,9,False,0.09,0.8099999999999999
2010-05-31,15,15,False,0.15,2.25
2010-06-01,83,83,False,0.83,68.89
2010-06-02,94,94,False,0.94,88.36
2010-06-03,95,95,False,0.95,90.25
2010-06-04,35,35,False,0.35,12.25
2010-06-05,33,33,False,0.33,10.89
2010-06-06,25,25,False,0.25,6.25
2010-06-07,89,89,False,0.89,79.21000000000001
2010-06-08,59,59,False,0.59,34.809999999999995
2010-06-09,96,96,False,0.96,92.16
2010-06-10,46,46,False,0.46,21.16
2010-06-11,49,49,False,0.49,24.009999999999998
2010-06-12,17,17,False,0.17,2.89
2010-06-13,17,17,False,0.17,2.89
2010-06-14,74,74,False,0.74,54.76
2010-06-15,62,62,False,0.62,38.44
2010-06-16,57,57,False,0.57,32.489999999999995
2010-06-17,94,94,False,0.94,88.36
2010-06-18,19,19,False,0.19,3.61
2010-06-19,9,9,False,0.09,0.8099999999999999
2010-06-20,9,9,False,0.09,0.8099999999999999
2010-06-21,93,93,False,0.93,86.49000000000001
2010-06-22,71,71,False,0.71,50.41
2010-06-23,83,83,False,0.83,68.89
2010-06-24,81,81,False,0.81,65.61
2010-06-25,93,93,False,0.93,86.49000000000001
2010-06-26,17,17,False,0.17,2.89
2010-06-27,17,17,False,0.17,2.89
2010-06-28,73,73,False,0.73,53.29
2010-06-29,100,100,False,1.0,100.0
2010-06-30,67,67,False,0.67,44.89
2010-07-01,72,72,False,0.72,51.839999999999996
2010-07-02,64,64,False,0.64,40.96
2010-07-03,0,0,False,0.0,0.0
2010-07-04,12,12,False,0.12,1.44
2010-07-05,32,32,False,0.32,10.24
2010-07-06,50,50,False,0.5,25.0
2010-07-07,65,65,False,0.65,42.25
2010-07-08,69,69,False,0.69,47.61
2010-07-09,60,60,False,0.6,36.0
2010-07-10,16,16,False,0.16,2.56
2010-07-11,16,16,False,0.16,2.56
2010-07-12,100,100,False,1.0,100.0
2010-07-13,52,52,False,0.52,27.04
2010-07-14,57,57,False,0.57,32.489999999999995
2010-07-15,81,81,False,0.81,65.61
2010-07-16,45,45,False,0.45,20.25
2010-07-17,5,5,False,0.05,0.25
2010-07-18,16,16,False,0.16,2.56
2010-07-19,65,65,False,0.65,42.25
2010-07-20,63,63,False,0.63,39.69
2010-07-21,61,61,False,0.61,37.21
2010-07-22,77,77,False,0.77,59.29
2010-07-23,44,44,False,0.44,19.36
2010-07-24,32,32,False,0.32,10.24
2010-07-25,22,22,False,0.22,4.84
2010-07-26,69,69,False,0.69,47.61
2010-07-27,71,71,False,0.71,50.41
2010-07-28,49,49,False,0.49,24.009999999999998
2010-07-29,76,76,False,0.76,57.76
2010-07-30,69,69,False,0.69,47.61
2010-07-31,27,27,False,0.27,7.290000000000001
2010-08-01,12,12,False,0.12,1.44
2010-08-02,64,64,False,0.64,40.96
2010-08-03,63,63,False,0.63,39.69
2010-08-04,68,68,False,0.68,46.24
2010-08-05,87,87,False,0.87,75.69
2010-08-06,36,36,False,0.36,12.959999999999999
2010-08-07,6,6,False,0.06,0.36
2010-08-08,6,6,False,0.06,0.36
2010-08-09,59,59,False,0.59,34.809999999999995
2010-08-10,62,62,False,0.62,38.44
2010-08-11,68,68,False,0.68,46.24
2010-08-12,22,22,False,0.22,4.84
2010-08-13,72,72,False,0.72,51.839999999999996
2010-08-14,12,12,False,0.12,1.44
2010-08-15,24,24,False,0.24,5.76
2010-08-16,100,100,False,1.0,100.0
2010-08-17,100,100,False,1.0,100.0
2010-08-18,92,92,False,0.92,84.64
2010-08-19,74,74,False,0.74,54.76
2010-08-20,72,72,False,0.72,51.839999999999996
2010-08-21,6,6,False,0.06,0.36
2010-08-22,17,17,False,0.17,2.89
2010-08-23,67,67,False,0.67,44.89
2010-08-24,66,66,False,0.66,43.56
2010-08-25,46,46,False,0.46,21.16
2010-08-26,73,73,False,0.73,53.29
2010-08-27,40,40,False,0.4,16.0
2010-08-28,12,12,False,0.12,1.44
2010-08-29,0,0,False,0.0,0.0
2010-08-30,54,54,False,0.54,29.160000000000004
2010-08-31,76,76,False,0.76,57.76
2010-09-01,99,99,False,0.99,98.01
2010-09-02,57,57,False,0.57,32.489999999999995
2010-09-03,75,75,False,0.75,56.25
2010-09-04,19,19,False,0.19,3.61
2010-09-05,13,13,False,0.13,1.69
2010-09-06,39,39,False,0.39,15.21
2010-09-07,61,61,False,0.61,37.21
2010-09-08,64,64,False,0.64,40.96
2010-09-09,64,64,False,0.64,40.96
2010-09-10,72,72,False,0.72,51.839999999999996
2010-09-11,29,29,False,0.29,8.41
2010-09-12,12,12,False,0.12,1.44
2010-09-13,64,64,False,0.64,40.96
2010-09-14,59,59,False,0.59,34.809999999999995
2010-09-15,43,43,False,0.43,18.49
2010-09-16,48,48,False,0.48,23.04
2010-09-17,68,68,False,0.68,46.24
2010-09-18,36,36,False,0.36,12.959999999999999
2010-09-19,6,6,False,0.06,0.36
2010-09-20,42,42,False,0.42,17.64
2010-09-21,89,89,False,0.89,79.21000000000001
2010-09-22,59,59,False,0.59,34.809999999999995
2010-09-23,75,75,False,0.75,56.25
2010-09-24,49,49,False,0.49,24.009999999999998
2010-09-25,24,24,False,0.24,5.76
2010-09-26,29,29,False,0.29,8.41
2010-09-27,87,87,False,0.87,75.69
2010-09-28,90,90,False,0.9,81.0
2010-09-29,63,63,False,0.63,39.69
2010-09-30,100,100,False,1.0,100.0
2010-10-01,72,72,False,0.72,51.839999999999996
2010-10-02,27,27,False,0.27,7.290000000000001
2010-10-03,16,16,False,0.16,2.56
2010-10-04,53,53,False,0.53,28.09
2010-10-05,60,60,False,0.6,36.0
2010-10-06,46,46,False,0.46,21.16
2010-10-07,62,62,False,0.62,38.44
2010-10-08,65,65,False,0.65,42.25
2010-10-09,11,11,False,0.11,1.21
2010-10-10,21,21,False,0.21,4.41
2010-10-11,39,39,False,0.39,15.21
2010-10-12,51,51,False,0.51,26.01
2010-10-13,85,85,False,0.85,72.25
2010-10-14,57,57,False,0.57,32.489999999999995
2010-10-15,100,100,False,1.0,100.0
2010-10-16,5,5,False,0.05,0.25
2010-10-17,5,5,False,0.05,0.25
2010-10-18,59,59,False,0.59,34.809999999999995
2010-10-19,77,77,False,0.77,59.29
2010-10-20,48,48,False,0.48,23.04
2010-10-21,71,71,False,0.71,50.41
2010-10-22,56,56,False,0.56,31.360000000000003
2010-10-23,26,26,False,0.26,6.76
2010-10-24,15,15,False,0.15,2.25
2010-10-25,51,51,False,0.51,26.01
2010-10-26,61,61,False,0.61,37.21
2010-10-27,78,78,False,0.78,60.84
2010-10-28,72,72,False,0.72,51.839999999999996
2010-10-29,60,60,False,0.6,36.0
2010-10-30,5,5,False,0.05,0.25
2010-10-31,17,17,False,0.17,2.89
2010-11-01,84,84,False,0.84,70.56
2010-11-02,100,100,False,1.0,100.0
2010-11-03,77,77,False,0.77,59.29
2010-11-04,59,59,False,0.59,34.809999999999995
2010-11-05,46,46,False,0.46,21.16
2010-11-06,24,24,False,0.24,5.76
2010-11-07,6,6,False,0.06,0.36
2010-11-08,81,81,False,0.81,65.61
2010-11-09,68,68,False,0.68,46.24
2010-11-10,86,86,False,0.86,73.96
2010-11-11,77,77,False,0.77,59.29
2010-11-12,64,64,False,0.64,40.96
2010-11-13,42,42,False,0.42,17.64
2010-11-14,18,18,False,0.18,3.2399999999999998
2010-11-15,86,86,False,0.86,73.96
2010-11-16,54,54,False,0.54,29.160000000000004
2010-11-17,84,84,False,0.84,70.56
2010-11-18,55,55,False,0.55,30.250000000000004
2010-11-19,59,59,False,0.59,34.809999999999995
2010-11-20,47,47,False,0.47,22.09
2010-11-21,18,18,False,0.18,3.2399999999999998
2010-11-22,72,72,False,0.72,51.839999999999996
2010-11-23,60,60,False,0.6,36.0
2010-11-24,33,33,False,0.33,10.89
2010-11-25,12,12,False,0.12,1.44
2010-11-26,6,6,False,0.06,0.36
2010-11-27,24,24,False,0.24,5.76
2010-11-28,18,18,False,0.18,3.2399999999999998
2010-11-29,37,37,False,0.37,13.69
2010-11-30,85,85,False,0.85,72.25
2010-12-01,74,74,False,0.74,54.76
2010-12-02,68,68,False,0.68,46.24
2010-12-03,75,75,False,0.75,56.25
2010-12-04,23,23,False,0.23,5.29
2010-12-05,46,46,False,0.46,21.16
2010-12-06,84,84,False,0.84,70.56
2010-12-07,96,96,False,0.96,92.16
2010-12-08,77,77,False,0.77,59.29
2010-12-09,47,47,False,0.47,22.09
2010-12-10,93,93,False,0.93,86.49000000000001
2010-12-11,35,35,False,0.35,12.25
2010-12-12,12,12,False,0.12,1.44
2010-12-13,63,63,False,0.63,39.69
2010-12-14,71,71,False,0.71,50.41
2010-12-15,57,57,False,0.57,32.489999999999995
2010-12-16,89,89,False,0.89,79.21000000000001
2010-12-17,65,65,False,0.65,42.25
2010-12-18,24,24,False,0.24,5.76
2010-12-19,31,31,False,0.31,9.61
2010-12-20,46,46,False,0.46,21.16
2010-12-21,77,77,False,0.77,59.29
2010-12-22,100,100,False,1.0,100.0
2010-12-23,15,15,False,0.15,2.25
2010-12-24,0,0,False,0.0,0.0
2010-12-25,0,0,False,0.0,0.0
2010-12-26,0,0,False,0.0,0.0
2010-12-27,51,51,False,0.51,26.01
2010-12-28,74,74,False,0.74,54.76
2010-12-29,78,78,False,0.78,60.84
2010-12-30,50,50,False,0.5,25.0
2010-12-31,40,40,False,0.4,16.0
2011-01-01,10,10,False,0.1,1.0
2011-01-02,16,16,False,0.16,2.56
2011-01-03,57,57,False,0.57,32.489999999999995
2011-01-04,100,100,False,1.0,100.0
2011-01-05,67,67,False,0.67,44.89
2011-01-06,63,63,False,0.63,39.69
2011-01-07,51,51,False,0.51,26.01
2011-01-08,20,20,False,0.2,4.0
2011-01-09,20,20,False,0.2,4.0
2011-01-10,69,69,False,0.69,47.61
2011-01-11,78,78,False,0.78,60.84
2011-01-12,54,54,False,0.54,29.160000000000004
2011-01-13,79,79,False,0.79,62.410000000000004
2011-01-14,34,34,False,0.34,11.56
2011-01-15,27,27,False,0.27,7.290000000000001
2011-01-16,12,12,False,0.12,1.44
2011-01-17,47,47,False,0.47,22.09
2011-01-18,89,89,False,0.89,79.21000000000001
2011-01-19,59,59,False,0.59,34.809999999999995
2011-01-20,78,78,False,0.78,60.84
2011-01-21,62,62,False,0.62,38.44
2011-01-22,19,19,False,0.19,3.61
2011-01-23,23,23,False,0.23,5.29
2011-01-24,54,54,False,0.54,29.160000000000004
2011-01-25,62,62,False,0.62,38.44
2011-01-26,65,65,False,0.65,42.25
2011-01-27,74,74,False,0.74,54.76
2011-01-28,59,59,False,0.59,34.809999999999995
2011-01-29,11,11,False,0.11,1.21
2011-01-30,4,4,False,0.04,0.16
2011-01-31,50,50,False,0.5,25.0
2011-02-01,65,65,False,0.65,42.25
2011-02-02,76,76,False,0.76,57.76
2011-02-03,100,100,False,1.0,100.0
2011-02-04,89,89,False,0.89,79.21000000000001
2011-02-05,14,14,False,0.14,1.9600000000000002
2011-02-06,19,19,False,0.19,3.61
2011-02-07,61,61,False,0.61,37.21
2011-02-08,60,60,False,0.6,36.0
2011-02-09,97,97,False,0.97,94.09
2011-02-10,51,51,False,0.51,26.01
2011-02-11,92,92,False,0.92,84.64
2011-02-12,14,14,False,0.14,1.9600000000000002
2011-02-13,34,34,False,0.34,11.56
2011-02-14,81,81,False,0.81,65.61
2011-02-15,84,84,False,0.84,70.56
2011-02-16,58,58,False,0.58,33.64
2011-02-17,98,98,False,0.98,96.03999999999999
2011-02-18,69,69,False,0.69,47.61
2011-02-19,14,14,False,0.14,1.9600000000000002
2011-02-20,19,19,False,0.19,3.61
2011-02-21,46,46,False,0.46,21.16
2011-02-22,61,61,False,0.61,37.21
2011-02-23,76,76,False,0.76,57.76
2011-02-24,73,73,False,0.73,53.29
2011-02-25,52,52,False,0.52,27.04
2011-02-26,19,19,False,0.19,3.61
2011-02-27,42,42,False,0.42,17.64
2011-02-28,74,74,False,0.74,54.76
2011-03-01,100,100,False,1.0,100.0
2011-03-02,61,61,False,0.61,37.21
2011-03-03,58,58,False,0.58,33.64
2011-03-04,64,64,False,0.64,40.96
2011-03-05,5,5,False,0.05,0.25
2011-03-06,5,5,False,0.05,0.25
2011-03-07,68,68,False,0.68,46.24
2011-03-08,90,90,False,0.9,81.0
2011-03-09,57,57,False,0.57,32.489999999999995
2011-03-10,47,47,False,0.47,22.09
2011-03-11,62,62,False,0.62,38.44
2011-03-12,45,45,False,0.45,20.25
2011-03-13,10,10,False,0.1,1.0
2011-03-14,65,65,False,0.65,42.25
2011-03-15,92,92,False,0.92,84.64
2011-03-16,80,80,False,0.8,64.0
2011-03-17,75,75,False,0.75,56.25
2011-03-18,75,75,False,0.75,56.25
2011-03-19,9,9,False,0.09,0.8099999999999999
2011-03-20,19,19,False,0.19,3.61
2011-03-21,79,79,False,0.79,62.410000000000004
2011-03-22,82,82,False,0.82,67.24
2011-03-23,57,57,False,0.57,32.489999999999995
2011-03-24,58,58,False,0.58,33.64
2011-03-25,64,64,False,0.64,40.96
2011-03-26,9,9,False,0.09,0.8099999999999999
2011-03-27,28,28,False,0.28,7.840000000000001
2011-03-28,57,57,False,0.57,32.489999999999995
2011-03-29,75,75,False,0.75,56.25
2011-03-30,96,96,False,0.96,92.16
2011-03-31,72,72,False,0.72,51.839999999999996
2011-04-01,42,42,False,0.42,17.64
2011-04-02,16,16,False,0.16,2.56
2011-04-03,12,12,False,0.12,1.44
2011-04-04,75,75,False,0.75,56.25
2011-04-05,100,100,False,1.0,100.0
2011-04-06,62,62,False,0.62,38.44
2011-04-07,57,57,False,0.57,32.489999999999995
2011-04-08,59,59,False,0.59,34.809999999999995
2011-04-09,12,12,False,0.12,1.44
2011-04-10,12,12,False,0.12,1.44
2011-04-11,71,71,False,0.71,50.41
2011-04-12,64,64,False,0.64,40.96
2011-04-13,87,87,False,0.87,75.69
2011-04-14,62,62,False,0.62,38.44
2011-04-15,33,33,False,0.33,10.89
2011-04-16,4,4,False,0.04,0.16
2011-04-17,4,4,False,0.04,0.16
2011-04-18,75,75,False,0.75,56.25
2011-04-19,64,64,False,0.64,40.96
2011-04-20,71,71,False,0.71,50.41
2011-04-21,61,61,False,0.61,37.21
2011-04-22,41,41,False,0.41,16.81
2011-04-23,17,17,False,0.17,2.89
2011-04-24,13,13,False,0.13,1.69
2011-04-25,91,91,False,0.91,82.81
2011-04-26,63,63,False,0.63,39.69
2011-04-27,61,61,False,0.61,37.21
2011-04-28,61,61,False,0.61,37.21
2011-04-29,49,49,False,0.49,24.009999999999998
2011-04-30,17,17,False,0.17,2.89
2011-05-01,38,38,False,0.38,14.44
2011-05-02,78,78,False,0.78,60.84
2011-05-03,56,56,False,0.56,31.360000000000003
2011-05-04,63,63,False,0.63,39.69
2011-05-05,80,80,False,0.8,64.0
2011-05-06,65,65,False,0.65,42.25
2011-05-07,15,15,False,0.15,2.25
2011-05-08,15,15,False,0.15,2.25
2011-05-09,86,86,False,0.86,73.96
2011-05-10,74,74,False,0.74,54.76
2011-05-11,67,67,False,0.67,44.89
2011-05-12,76,76,False,0.76,57.76
2011-05-13,45,45,False,0.45,20.25
2011-05-14,24,24,False,0.24,5.76
2011-05-15,14,14,False,0.14,1.9600000000000002
2011-05-16,97,97,False,0.97,94.09
2011-05-17,56,56,False,0.56,31.360000000000003
2011-05-18,100,100,False,1.0,100.0
2011-05-19,89,89,False,0.89,79.21000000000001
2011-05-20,64,64,False,0.64,40.96
2011-05-21,24,24,False,0.24,5.76
2011-05-22,10,10,False,0.1,1.0
2011-05-23,77,77,False,0.77,59.29
2011-05-24,75,75,False,0.75,56.25
2011-05-25,71,71,False,0.71,50.41
2011-05-26,87,87,False,0.87,75.69
2011-05-27,71,71,False,0.71,50.41
2011-05-28,10,10,False,0.1,1.0
2011-05-29,26,26,False,0.26,6.76
2011-05-30,33,33,False,0.33,10.89
2011-05-31,81,81,False,0.81,65.61
2011-06-01,100,100,False,1.0,100.0
2011-06-02,35,35,False,0.35,12.25
2011-06-03,37,37,False,0.37,13.69
2011-06-04,23,23,False,0.23,5.29
2011-06-05,3,3,False,0.03,0.09
2011-06-06,70,70,False,0.7,49.0
2011-06-07,71,71,False,0.71,50.41
2011-06-08,43,43,False,0.43,18.49
2011-06-09,53,53,False,0.53,28.09
2011-06-10,48,48,False,0.48,23.04
2011-06-11,13,13,False,0.13,1.69
2011-06-12,34,34,False,0.34,11.56
2011-06-13,43,43,False,0.43,18.49
2011-06-14,48,48,False,0.48,23.04
2011-06-15,90,90,False,0.9,81.0
2011-06-16,62,62,False,0.62,38.44
2011-06-17,46,46,False,0.46,21.16
2011-06-18,24,24,False,0.24,5.76
2011-06-19,10,10,False,0.1,1.0
2011-06-20,39,39,False,0.39,15.21
2011-06-21,81,81,False,0.81,65.61
2011-06-22,50,50,False,0.5,25.0
2011-06-23,58,58,False,0.58,33.64
2011-06-24,52,52,False,0.52,27.04
2011-06-25,27,27,False,0.27,7.290000000000001
2011-06-26,17,17,False,0.17,2.89
2011-06-27,45,45,False,0.45,20.25
2011-06-28,67,67,False,0.67,44.89
2011-06-29,74,74,False,0.74,54.76
2011-06-30,41,41,False,0.41,16.81
2011-07-01,38,38,False,0.38,14.44
2011-07-02,22,22,False,0.22,4.84
2011-07-03,23,23,False,0.23,5.29
2011-07-04,13,13,False,0.13,1.69
2011-07-05,70,70,False,0.7,49.0
2011-07-06,66,66,False,0.66,43.56
2011-07-07,98,98,False,0.98,96.03999999999999
2011-07-08,62,62,False,0.62,38.44
2011-07-09,17,17,False,0.17,2.89
2011-07-10,25,25,False,0.25,6.25
2011-07-11,83,83,False,0.83,68.89
2011-07-12,67,67,False,0.67,44.89
2011-07-13,71,71,False,0.71,50.41
2011-07-14,54,54,False,0.54,29.160000000000004
2011-07-15,77,77,False,0.77,59.29
2011-07-16,33,33,False,0.33,10.89
2011-07-17,8,8,False,0.08,0.64
2011-07-18,62,62,False,0.62,38.44
2011-07-19,58,58,False,0.58,33.64
2011-07-20,59,59,False,0.59,34.809999999999995
2011-07-21,53,53,False,0.53,28.09
2011-07-22,49,49,False,0.49,24.009999999999998
2011-07-23,20,20,False,0.2,4.0
2011-07-24,20,20,False,0.2,4.0
2011-07-25,55,55,False,0.55,30.250000000000004
2011-07-26,67,67,False,0.67,44.89
2011-07-27,100,100,False,1.0,100.0
2011-07-28,53,53,False,0.53,28.09
2011-07-29,62,62,False,0.62,38.44
2011-07-30,8,8,False,0.08,0.64
2011-07-31,8,8,False,0.08,0.64
2011-08-01,82,82,False,0.82,67.24
2011-08-02,85,85,False,0.85,72.25
2011-08-03,58,58,False,0.58,33.64
2011-08-04,60,60,False,0.6,36.0
2011-08-05,69,69,False,0.69,47.61
2011-08-06,17,17,False,0.17,2.89
2011-08-07,21,21,False,0.21,4.41
2011-08-08,52,52,False,0.52,27.04
2011-08-09,42,42,False,0.42,17.64
2011-08-10,80,80,False,0.8,64.0
2011-08-11,84,84,False,0.84,70.56
2011-08-12,62,62,False,0.62,38.44
2011-08-13,9,9,False,0.09,0.8099999999999999
2011-08-14,13,13,False,0.13,1.69
2011-08-15,62,62,False,0.62,38.44
2011-08-16,72,72,False,0.72,51.839999999999996
2011-08-17,73,73,False,0.73,53.29
2011-08-18,40,40,False,0.4,16.0
2011-08-19,62,62,False,0.62,38.44
2011-08-20,34,34,False,0.34,11.56
2011-08-21,4,4,False,0.04,0.16
2011-08-22,99,99,False,0.99,98.01
2011-08-23,73,73,False,0.73,53.29
2011-08-24,100,100,False,1.0,100.0
2011-08-25,65,65,False,0.65,42.25
2011-08-26,40,40,False,0.4,16.0
2011-08-27,8,8,False,0.08,0.64
2011-08-28,12,12,False,0.12,1.44
2011-08-29,68,68,False,0.68,46.24
2011-08-30,64,64,False,0.64,40.96
2011-08-31,61,61,False,0.61,37.21
2011-09-01,78,78,False,0.78,60.84
2011-09-02,59,59,False,0.59,34.809999999999995
2011-09-03,11,11,False,0.11,1.21
2011-09-04,15,15,False,0.15,2.25
2011-09-05,13,13,False,0.13,1.69
2011-09-06,56,56,False,0.56,31.360000000000003
2011-09-07,80,80,False,0.8,64.0
2011-09-08,69,69,False,0.69,47.61
2011-09-09,58,58,False,0.58,33.64
2011-09-10,42,42,False,0.42,17.64
2011-09-11,10,10,False,0.1,1.0
2011-09-12,71,71,False,0.71,50.41
2011-09-13,66,66,False,0.66,43.56
2011-09-14,82,82,False,0.82,67.24
2011-09-15,80,80,False,0.8,64.0
2011-09-16,38,38,False,0.38,14.44
2011-09-17,21,21,False,0.21,4.41
2011-09-18,3,3,False,0.03,0.09
2011-09-19,60,60,False,0.6,36.0
2011-09-20,100,100,False,1.0,100.0
2011-09-21,60,60,False,0.6,36.0
2011-09-22,64,64,False,0.64,40.96
2011-09-23,57,57,False,0.57,32.489999999999995
2011-09-24,21,21,False,0.21,4.41
2011-09-25,3,3,False,0.03,0.09
2011-09-26,73,73,False,0.73,53.29
2011-09-27,62,62,False,0.62,38.44
2011-09-28,38,38,False,0.38,14.44
2011-09-29,62,62,False,0.62,38.44
2011-09-30,51,51,False,0.51,26.01
2011-10-01,8,8,False,0.08,0.64
2011-10-02,8,8,False,0.08,0.64
2011-10-03,83,83,False,0.83,68.89
2011-10-04,87,87,False,0.87,75.69
2011-10-05,75,75,False,0.75,56.25
2011-10-06,51,51,False,0.51,26.01
2011-10-07,57,57,False,0.57,32.489999999999995
2011-10-08,12,12,False,0.12,1.44
2011-10-09,25,25,False,0.25,6.25
2011-10-10,66,66,False,0.66,43.56
2011-10-11,76,76,False,0.76,57.76
2011-10-12,48,48,False,0.48,23.04
2011-10-13,100,100,False,1.0,100.0
2011-10-14,46,46,False,0.46,21.16
2011-10-15,24,24,False,0.24,5.76
2011-10-16,12,12,False,0.12,1.44
2011-10-17,56,56,False,0.56,31.360000000000003
2011-10-18,86,86,False,0.86,73.96
2011-10-19,88,88,False,0.88,77.44
2011-10-20,70,70,False,0.7,49.0
2011-10-21,33,33,False,0.33,10.89
2011-10-22,20,20,False,0.2,4.0
2011-10-23,24,24,False,0.24,5.76
2011-10-24,77,77,False,0.77,59.29
2011-10-25,75,75,False,0.75,56.25
2011-10-26,80,80,False,0.8,64.0
2011-10-27,72,72,False,0.72,51.839999999999996
2011-10-28,76,76,False,0.76,57.76
2011-10-29,28,28,False,0.28,7.840000000000001
2011-10-30,20,20,False,0.2,4.0
2011-10-31,51,51,False,0.51,26.01
2011-11-01,89,89,False,0.89,79.21000000000001
2011-11-02,61,61,False,0.61,37.21
2011-11-03,93,93,False,0.93,86.49000000000001
2011-11-04,79,79,False,0.79,62.410000000000004
2011-11-05,23,23,False,0.23,5.29
2011-11-06,18,18,False,0.18,3.2399999999999998
2011-11-07,71,71,False,0.71,50.41
2011-11-08,59,59,False,0.59,34.809999999999995
2011-11-09,92,92,False,0.92,84.64
2011-11-10,75,75,False,0.75,56.25
2011-11-11,49,49,False,0.49,24.009999999999998
2011-11-12,14,14,False,0.14,1.9600000000000002
2011-11-13,40,40,False,0.4,16.0
2011-11-14,70,70,False,0.7,49.0
2011-11-15,62,62,False,0.62,38.44
2011-11-16,55,55,False,0.55,30.250000000000004
2011-11-17,46,46,False,0.46,21.16
2011-11-18,100,100,False,1.0,100.0
2011-11-19,31,31,False,0.31,9.61
2011-11-20,18,18,False,0.18,3.2399999999999998
2011-11-21,67,67,False,0.67,44.89
2011-11-22,57,57,False,0.57,32.489999999999995
2011-11-23,34,34,False,0.34,11.56
2011-11-24,19,19,False,0.19,3.61
2011-11-25,18,18,False,0.18,3.2399999999999998
2011-11-26,18,18,False,0.18,3.2399999999999998
2011-11-27,35,35,False,0.35,12.25
2011-11-28,70,70,False,0.7,49.0
2011-11-29,56,56,False,0.56,31.360000000000003
2011-11-30,95,95,False,0.95,90.25
2011-12-01,79,79,False,0.79,62.410000000000004
2011-12-02,68,68,False,0.68,46.24
2011-12-03,36,36,False,0.36,12.959999999999999
2011-12-04,16,16,False,0.16,2.56
2011-12-05,71,71,False,0.71,50.41
2011-12-06,64,64,False,0.64,40.96
2011-12-07,45,45,False,0.45,20.25
2011-12-08,43,43,False,0.43,18.49
2011-12-09,75,75,False,0.75,56.25
2011-12-10,8,8,False,0.08,0.64
2011-12-11,20,20,False,0.2,4.0
2011-12-12,68,68,False,0.68,46.24
