date,home equity loan_unscaled,home equity loan_monthly,isPartial,scale,home equity loan
2016-07-19,64,64,False,0.64,40.96
2016-07-20,60,60,False,0.6,36.0
2016-07-21,98,98,False,0.98,96.03999999999999
2016-07-22,47,47,False,0.47,22.09
2016-07-23,47,47,False,0.47,22.09
2016-07-24,61,61,False,0.61,37.21
2016-07-25,97,97,False,0.97,94.09
2016-07-26,58,58,False,0.58,33.64
2016-07-27,43,43,False,0.43,18.49
2016-07-28,52,52,False,0.52,27.04
2016-07-29,66,66,False,0.66,43.56
2016-07-30,53,53,False,0.53,28.09
2016-07-31,56,56,False,0.56,31.360000000000003
2016-08-01,100,100,False,1.0,100.0
2016-08-02,86,86,False,0.86,73.96
2016-08-03,62,62,False,0.62,38.44
2016-08-04,97,97,False,0.97,94.09
2016-08-05,39,39,False,0.39,15.21
2016-08-06,64,64,False,0.64,40.96
2016-08-07,53,53,False,0.53,28.09
2016-08-08,84,84,False,0.84,70.56
2016-08-09,73,73,False,0.73,53.29
2016-08-10,54,54,False,0.54,29.160000000000004
2016-08-11,49,49,False,0.49,24.009999999999998
2016-08-12,52,52,False,0.52,27.04
2016-08-13,52,52,False,0.52,27.04
2016-08-14,56,56,False,0.56,31.360000000000003
2016-08-15,64,64,False,0.64,40.96
2016-08-16,71,71,False,0.71,50.41
2016-08-17,36,36,False,0.36,12.959999999999999
2016-08-18,53,53,False,0.53,28.09
2016-08-19,64,64,False,0.64,40.96
2016-08-20,35,35,False,0.35,12.25
2016-08-21,95,95,False,0.95,90.25
2016-08-22,74,74,False,0.74,54.76
2016-08-23,71,71,False,0.71,50.41
2016-08-24,75,75,False,0.75,56.25
2016-08-25,72,72,False,0.72,51.839999999999996
2016-08-26,43,43,False,0.43,18.49
2016-08-27,35,35,False,0.35,12.25
2016-08-28,56,56,False,0.56,31.360000000000003
2016-08-29,80,80,False,0.8,64.0
2016-08-30,80,80,False,0.8,64.0
2016-08-31,73,73,False,0.73,53.29
2016-09-01,87,87,False,0.87,75.69
2016-09-02,85,85,False,0.85,72.25
2016-09-03,28,28,False,0.28,7.840000000000001
2016-09-04,52,52,False,0.52,27.04
2016-09-05,75,75,False,0.75,56.25
2016-09-06,81,81,False,0.81,65.61
2016-09-07,92,92,False,0.92,84.64
2016-09-08,85,85,False,0.85,72.25
2016-09-09,71,71,False,0.71,50.41
2016-09-10,68,68,False,0.68,46.24
2016-09-11,52,52,False,0.52,27.04
2016-09-12,100,100,False,1.0,100.0
2016-09-13,86,86,False,0.86,73.96
2016-09-14,61,61,False,0.61,37.21
2016-09-15,76,76,False,0.76,57.76
2016-09-16,51,51,False,0.51,26.01
2016-09-17,73,73,False,0.73,53.29
2016-09-18,69,69,False,0.69,47.61
2016-09-19,75,75,False,0.75,56.25
2016-09-20,91,91,False,0.91,82.81
2016-09-21,83,83,False,0.83,68.89
2016-09-22,77,77,False,0.77,59.29
2016-09-23,64,64,False,0.64,40.96
2016-09-24,66,66,False,0.66,43.56
2016-09-25,77,77,False,0.77,59.29
2016-09-26,80,80,False,0.8,64.0
2016-09-27,76,76,False,0.76,57.76
2016-09-28,96,96,False,0.96,92.16
2016-09-29,46,46,False,0.46,21.16
2016-09-30,67,67,False,0.67,44.89
2016-10-01,62,62,False,0.62,38.44
2016-10-02,29,29,False,0.29,8.41
2016-10-03,64,64,False,0.64,40.96
2016-10-04,48,48,False,0.48,23.04
2016-10-05,46,46,False,0.46,21.16
2016-10-06,49,49,False,0.49,24.009999999999998
2016-10-07,63,63,False,0.63,39.69
2016-10-08,77,77,False,0.77,59.29
2016-10-09,77,77,False,0.77,59.29
2016-10-10,60,60,False,0.6,36.0
2016-10-11,78,78,False,0.78,60.84
2016-10-12,72,72,False,0.72,51.839999999999996
2016-10-13,62,62,False,0.62,38.44
2016-10-14,65,65,False,0.65,42.25
2016-10-15,68,68,False,0.68,46.24
2016-10-16,48,48,False,0.48,23.04
2016-10-17,80,80,False,0.8,64.0
2016-10-18,86,86,False,0.86,73.96
2016-10-19,72,72,False,0.72,51.839999999999996
2016-10-20,58,58,False,0.58,33.64
2016-10-21,69,69,False,0.69,47.61
2016-10-22,38,38,False,0.38,14.44
2016-10-23,45,45,False,0.45,20.25
2016-10-24,24,24,False,0.24,5.76
2016-10-25,100,100,False,1.0,100.0
2016-10-26,80,80,False,0.8,64.0
2016-10-27,55,55,False,0.55,30.250000000000004
2016-10-28,51,51,False,0.51,26.01
2016-10-29,34,34,False,0.34,11.56
2016-10-30,65,65,False,0.65,42.25
2016-10-31,48,48,False,0.48,23.04
2016-11-01,47,47,False,0.47,22.09
2016-11-02,65,65,False,0.65,42.25
2016-11-03,52,52,False,0.52,27.04
2016-11-04,32,32,False,0.32,10.24
2016-11-05,52,52,False,0.52,27.04
2016-11-06,60,60,False,0.6,36.0
2016-11-07,69,69,False,0.69,47.61
2016-11-08,64,64,False,0.64,40.96
2016-11-09,31,31,False,0.31,9.61
2016-11-10,40,40,False,0.4,16.0
2016-11-11,77,77,False,0.77,59.29
2016-11-12,61,61,False,0.61,37.21
2016-11-13,46,46,False,0.46,21.16
2016-11-14,100,100,False,1.0,100.0
2016-11-15,75,75,False,0.75,56.25
2016-11-16,65,65,False,0.65,42.25
2016-11-17,80,80,False,0.8,64.0
2016-11-18,84,84,False,0.84,70.56
2016-11-19,48,48,False,0.48,23.04
2016-11-20,66,66,False,0.66,43.56
2016-11-21,59,59,False,0.59,34.809999999999995
2016-11-22,49,49,False,0.49,24.009999999999998
2016-11-23,40,40,False,0.4,16.0
2016-11-24,20,20,False,0.2,4.0
2016-11-25,48,48,False,0.48,23.04
2016-11-26,32,32,False,0.32,10.24
2016-11-27,54,54,False,0.54,29.160000000000004
2016-11-28,77,77,False,0.77,59.29
2016-11-29,52,52,False,0.52,27.04
2016-11-30,61,61,False,0.61,37.21
2016-12-01,81,81,False,0.81,65.61
2016-12-02,62,62,False,0.62,38.44
2016-12-03,56,56,False,0.56,31.360000000000003
2016-12-04,65,65,False,0.65,42.25
2016-12-05,88,88,False,0.88,77.44
2016-12-06,68,68,False,0.68,46.24
2016-12-07,54,54,False,0.54,29.160000000000004
2016-12-08,50,50,False,0.5,25.0
2016-12-09,67,67,False,0.67,44.89
2016-12-10,35,35,False,0.35,12.25
2016-12-11,55,55,False,0.55,30.250000000000004
2016-12-12,53,53,False,0.53,28.09
2016-12-13,75,75,False,0.75,56.25
2016-12-14,72,72,False,0.72,51.839999999999996
2016-12-15,48,48,False,0.48,23.04
2016-12-16,62,62,False,0.62,38.44
2016-12-17,58,58,False,0.58,33.64
2016-12-18,48,48,False,0.48,23.04
2016-12-19,65,65,False,0.65,42.25
2016-12-20,58,58,False,0.58,33.64
2016-12-21,100,100,False,1.0,100.0
2016-12-22,33,33,False,0.33,10.89
2016-12-23,59,59,False,0.59,34.809999999999995
2016-12-24,28,28,False,0.28,7.840000000000001
2016-12-25,45,45,False,0.45,20.25
2016-12-26,53,53,False,0.53,28.09
2016-12-27,95,95,False,0.95,90.25
2016-12-28,73,73,False,0.73,53.29
2016-12-29,99,99,False,0.99,98.01
2016-12-30,74,74,False,0.74,54.76
2016-12-31,73,73,False,0.73,53.29
2017-01-01,78,78,False,0.78,60.84
2017-01-02,51,51,False,0.51,26.01
2017-01-03,77,77,False,0.77,59.29
2017-01-04,86,86,False,0.86,73.96
2017-01-05,73,73,False,0.73,53.29
2017-01-06,73,73,False,0.73,53.29
2017-01-07,99,99,False,0.99,98.01
2017-01-08,36,36,False,0.36,12.959999999999999
2017-01-09,80,80,False,0.8,64.0
2017-01-10,76,76,False,0.76,57.76
2017-01-11,74,74,False,0.74,54.76
2017-01-12,87,87,False,0.87,75.69
2017-01-13,54,54,False,0.54,29.160000000000004
2017-01-14,44,44,False,0.44,19.36
2017-01-15,71,71,False,0.71,50.41
2017-01-16,51,51,False,0.51,26.01
2017-01-17,100,100,False,1.0,100.0
2017-01-18,79,79,False,0.79,62.410000000000004
2017-01-19,91,91,False,0.91,82.81
2017-01-20,74,74,False,0.74,54.76
2017-01-21,65,65,False,0.65,42.25
2017-01-22,59,59,False,0.59,34.809999999999995
2017-01-23,80,80,False,0.8,64.0
2017-01-24,69,69,False,0.69,47.61
2017-01-25,71,71,False,0.71,50.41
2017-01-26,63,63,False,0.63,39.69
2017-01-27,53,53,False,0.53,28.09
2017-01-28,70,70,False,0.7,49.0
2017-01-29,71,71,False,0.71,50.41
2017-01-30,83,83,False,0.83,68.89
2017-01-31,92,92,False,0.92,84.64
2017-02-01,41,41,False,0.41,16.81
2017-02-02,73,73,False,0.73,53.29
2017-02-03,46,46,False,0.46,21.16
2017-02-04,35,35,False,0.35,12.25
2017-02-05,60,60,False,0.6,36.0
2017-02-06,58,58,False,0.58,33.64
2017-02-07,65,65,False,0.65,42.25
2017-02-08,65,65,False,0.65,42.25
2017-02-09,65,65,False,0.65,42.25
2017-02-10,56,56,False,0.56,31.360000000000003
2017-02-11,52,52,False,0.52,27.04
2017-02-12,73,73,False,0.73,53.29
2017-02-13,68,68,False,0.68,46.24
2017-02-14,79,79,False,0.79,62.410000000000004
2017-02-15,53,53,False,0.53,28.09
2017-02-16,54,54,False,0.54,29.160000000000004
2017-02-17,42,42,False,0.42,17.64
2017-02-18,32,32,False,0.32,10.24
2017-02-19,52,52,False,0.52,27.04
2017-02-20,61,61,False,0.61,37.21
2017-02-21,62,62,False,0.62,38.44
2017-02-22,71,71,False,0.71,50.41
2017-02-23,51,51,False,0.51,26.01
2017-02-24,37,37,False,0.37,13.69
2017-02-25,49,49,False,0.49,24.009999999999998
2017-02-26,78,78,False,0.78,60.84
2017-02-27,77,77,False,0.77,59.29
2017-02-28,100,100,False,1.0,100.0
2017-03-01,65,65,False,0.65,42.25
2017-03-02,54,54,False,0.54,29.160000000000004
2017-03-03,54,54,False,0.54,29.160000000000004
2017-03-04,37,37,False,0.37,13.69
2017-03-05,65,65,False,0.65,42.25
2017-03-06,81,81,False,0.81,65.61
2017-03-07,67,67,False,0.67,44.89
2017-03-08,63,63,False,0.63,39.69
2017-03-09,60,60,False,0.6,36.0
2017-03-10,52,52,False,0.52,27.04
2017-03-11,60,60,False,0.6,36.0
2017-03-12,56,56,False,0.56,31.360000000000003
2017-03-13,55,55,False,0.55,30.250000000000004
2017-03-14,58,58,False,0.58,33.64
2017-03-15,61,61,False,0.61,37.21
2017-03-16,53,53,False,0.53,28.09
2017-03-17,51,51,False,0.51,26.01
2017-03-18,48,48,False,0.48,23.04
2017-03-19,56,56,False,0.56,31.360000000000003
2017-03-20,91,91,False,0.91,82.81
2017-03-21,78,78,False,0.78,60.84
2017-03-22,53,53,False,0.53,28.09
2017-03-23,60,60,False,0.6,36.0
2017-03-24,49,49,False,0.49,24.009999999999998
2017-03-25,41,41,False,0.41,16.81
2017-03-26,100,100,False,1.0,100.0
2017-03-27,86,86,False,0.86,73.96
2017-03-28,79,79,False,0.79,62.410000000000004
2017-03-29,43,43,False,0.43,18.49
2017-03-30,77,77,False,0.77,59.29
2017-03-31,65,65,False,0.65,42.25
2017-04-01,41,41,False,0.41,16.81
2017-04-02,75,75,False,0.75,56.25
2017-04-03,57,57,False,0.57,32.489999999999995
2017-04-04,59,59,False,0.59,34.809999999999995
2017-04-05,88,88,False,0.88,77.44
2017-04-06,64,64,False,0.64,40.96
2017-04-07,70,70,False,0.7,49.0
2017-04-08,39,39,False,0.39,15.21
2017-04-09,59,59,False,0.59,34.809999999999995
2017-04-10,82,82,False,0.82,67.24
2017-04-11,57,57,False,0.57,32.489999999999995
2017-04-12,43,43,False,0.43,18.49
2017-04-13,67,67,False,0.67,44.89
2017-04-14,60,60,False,0.6,36.0
2017-04-15,73,73,False,0.73,53.29
2017-04-16,61,61,False,0.61,37.21
2017-04-17,82,82,False,0.82,67.24
2017-04-18,77,77,False,0.77,59.29
2017-04-19,75,75,False,0.75,56.25
2017-04-20,43,43,False,0.43,18.49
2017-04-21,65,65,False,0.65,42.25
2017-04-22,57,57,False,0.57,32.489999999999995
2017-04-23,63,63,False,0.63,39.69
2017-04-24,100,100,False,1.0,100.0
2017-04-25,93,93,False,0.93,86.49000000000001
2017-04-26,75,75,False,0.75,56.25
2017-04-27,58,58,False,0.58,33.64
2017-04-28,58,58,False,0.58,33.64
2017-04-29,51,51,False,0.51,26.01
2017-04-30,59,59,False,0.59,34.809999999999995
2017-05-01,100,100,False,1.0,100.0
2017-05-02,68,68,False,0.68,46.24
2017-05-03,67,67,False,0.67,44.89
2017-05-04,59,59,False,0.59,34.809999999999995
2017-05-05,46,46,False,0.46,21.16
2017-05-06,45,45,False,0.45,20.25
2017-05-07,55,55,False,0.55,30.250000000000004
2017-05-08,53,53,False,0.53,28.09
2017-05-09,73,73,False,0.73,53.29
2017-05-10,66,66,False,0.66,43.56
2017-05-11,55,55,False,0.55,30.250000000000004
2017-05-12,52,52,False,0.52,27.04
2017-05-13,39,39,False,0.39,15.21
2017-05-14,52,52,False,0.52,27.04
2017-05-15,57,57,False,0.57,32.489999999999995
2017-05-16,68,68,False,0.68,46.24
2017-05-17,51,51,False,0.51,26.01
2017-05-18,52,52,False,0.52,27.04
2017-05-19,67,67,False,0.67,44.89
2017-05-20,45,45,False,0.45,20.25
2017-05-21,35,35,False,0.35,12.25
2017-05-22,76,76,False,0.76,57.76
2017-05-23,57,57,False,0.57,32.489999999999995
2017-05-24,57,57,False,0.57,32.489999999999995
2017-05-25,44,44,False,0.44,19.36
2017-05-26,56,56,False,0.56,31.360000000000003
2017-05-27,36,36,False,0.36,12.959999999999999
2017-05-28,48,48,False,0.48,23.04
2017-05-29,57,57,False,0.57,32.489999999999995
2017-05-30,61,61,False,0.61,37.21
2017-05-31,57,57,False,0.57,32.489999999999995
2017-06-01,30,30,False,0.3,9.0
2017-06-02,50,50,False,0.5,25.0
2017-06-03,53,53,False,0.53,28.09
2017-06-04,45,45,False,0.45,20.25
2017-06-05,100,100,False,1.0,100.0
2017-06-06,73,73,False,0.73,53.29
2017-06-07,56,56,False,0.56,31.360000000000003
2017-06-08,72,72,False,0.72,51.839999999999996
2017-06-09,84,84,False,0.84,70.56
2017-06-10,76,76,False,0.76,57.76
2017-06-11,52,52,False,0.52,27.04
2017-06-12,69,69,False,0.69,47.61
2017-06-13,87,87,False,0.87,75.69
2017-06-14,74,74,False,0.74,54.76
2017-06-15,71,71,False,0.71,50.41
2017-06-16,81,81,False,0.81,65.61
2017-06-17,61,61,False,0.61,37.21
2017-06-18,62,62,False,0.62,38.44
2017-06-19,88,88,False,0.88,77.44
2017-06-20,77,77,False,0.77,59.29
2017-06-21,67,67,False,0.67,44.89
2017-06-22,75,75,False,0.75,56.25
2017-06-23,52,52,False,0.52,27.04
2017-06-24,79,79,False,0.79,62.410000000000004
2017-06-25,82,82,False,0.82,67.24
2017-06-26,77,77,False,0.77,59.29
2017-06-27,94,94,False,0.94,88.36
2017-06-28,92,92,False,0.92,84.64
2017-06-29,71,71,False,0.71,50.41
2017-06-30,55,55,False,0.55,30.250000000000004
2017-07-01,48,48,False,0.48,23.04
2017-07-02,52,52,False,0.52,27.04
2017-07-03,75,75,False,0.75,56.25
2017-07-04,61,61,False,0.61,37.21
2017-07-05,65,65,False,0.65,42.25
2017-07-06,65,65,False,0.65,42.25
2017-07-07,70,70,False,0.7,49.0
2017-07-08,78,78,False,0.78,60.84
2017-07-09,61,61,False,0.61,37.21
2017-07-10,100,100,False,1.0,100.0
2017-07-11,85,85,False,0.85,72.25
2017-07-12,87,87,False,0.87,75.69
2017-07-13,56,56,False,0.56,31.360000000000003
2017-07-14,75,75,False,0.75,56.25
2017-07-15,57,57,False,0.57,32.489999999999995
2017-07-16,61,61,False,0.61,37.21
2017-07-17,72,72,False,0.72,51.839999999999996
2017-07-18,89,89,False,0.89,79.21000000000001
2017-07-19,78,78,False,0.78,60.84
2017-07-20,67,67,False,0.67,44.89
2017-07-21,41,41,False,0.41,16.81
2017-07-22,77,77,False,0.77,59.29
2017-07-23,41,41,False,0.41,16.81
2017-07-24,70,70,False,0.7,49.0
2017-07-25,51,51,False,0.51,26.01
2017-07-26,84,84,False,0.84,70.56
2017-07-27,76,76,False,0.76,57.76
2017-07-28,49,49,False,0.49,24.009999999999998
2017-07-29,54,54,False,0.54,29.160000000000004
2017-07-30,37,37,False,0.37,13.69
2017-07-31,63,63,False,0.63,39.69
2017-08-01,82,82,False,0.82,67.24
2017-08-02,64,64,False,0.64,40.96
2017-08-03,65,65,False,0.65,42.25
2017-08-04,61,61,False,0.61,37.21
2017-08-05,50,50,False,0.5,25.0
2017-08-06,58,58,False,0.58,33.64
2017-08-07,72,72,False,0.72,51.839999999999996
2017-08-08,62,62,False,0.62,38.44
2017-08-09,43,43,False,0.43,18.49
2017-08-10,69,69,False,0.69,47.61
2017-08-11,33,33,False,0.33,10.89
2017-08-12,54,54,False,0.54,29.160000000000004
2017-08-13,40,40,False,0.4,16.0
2017-08-14,69,69,False,0.69,47.61
2017-08-15,71,71,False,0.71,50.41
2017-08-16,59,59,False,0.59,34.809999999999995
2017-08-17,82,82,False,0.82,67.24
2017-08-18,58,58,False,0.58,33.64
2017-08-19,42,42,False,0.42,17.64
2017-08-20,54,54,False,0.54,29.160000000000004
2017-08-21,59,59,False,0.59,34.809999999999995
2017-08-22,100,100,False,1.0,100.0
2017-08-23,62,62,False,0.62,38.44
2017-08-24,70,70,False,0.7,49.0
2017-08-25,60,60,False,0.6,36.0
2017-08-26,62,62,False,0.62,38.44
2017-08-27,35,35,False,0.35,12.25
2017-08-28,78,78,False,0.78,60.84
2017-08-29,73,73,False,0.73,53.29
2017-08-30,85,85,False,0.85,72.25
2017-08-31,80,80,False,0.8,64.0
2017-09-01,59,59,False,0.59,34.809999999999995
2017-09-02,53,53,False,0.53,28.09
2017-09-03,32,32,False,0.32,10.24
2017-09-04,80,80,False,0.8,64.0
2017-09-05,68,68,False,0.68,46.24
2017-09-06,65,65,False,0.65,42.25
2017-09-07,76,76,False,0.76,57.76
2017-09-08,88,88,False,0.88,77.44
2017-09-09,52,52,False,0.52,27.04
2017-09-10,67,67,False,0.67,44.89
2017-09-11,100,100,False,1.0,100.0
2017-09-12,79,79,False,0.79,62.410000000000004
2017-09-13,58,58,False,0.58,33.64
2017-09-14,50,50,False,0.5,25.0
2017-09-15,58,58,False,0.58,33.64
2017-09-16,90,90,False,0.9,81.0
2017-09-17,81,81,False,0.81,65.61
2017-09-18,69,69,False,0.69,47.61
2017-09-19,70,70,False,0.7,49.0
2017-09-20,56,56,False,0.56,31.360000000000003
2017-09-21,67,67,False,0.67,44.89
2017-09-22,72,72,False,0.72,51.839999999999996
2017-09-23,72,72,False,0.72,51.839999999999996
2017-09-24,40,40,False,0.4,16.0
2017-09-25,71,71,False,0.71,50.41
2017-09-26,70,70,False,0.7,49.0
2017-09-27,86,86,False,0.86,73.96
2017-09-28,70,70,False,0.7,49.0
2017-09-29,67,67,False,0.67,44.89
2017-09-30,55,55,False,0.55,30.250000000000004
2017-10-01,54,54,False,0.54,29.160000000000004
2017-10-02,57,57,False,0.57,32.489999999999995
2017-10-03,72,72,False,0.72,51.839999999999996
2017-10-04,84,84,False,0.84,70.56
2017-10-05,71,71,False,0.71,50.41
2017-10-06,72,72,False,0.72,51.839999999999996
2017-10-07,37,37,False,0.37,13.69
2017-10-08,56,56,False,0.56,31.360000000000003
2017-10-09,88,88,False,0.88,77.44
2017-10-10,82,82,False,0.82,67.24
2017-10-11,62,62,False,0.62,38.44
2017-10-12,100,100,False,1.0,100.0
2017-10-13,65,65,False,0.65,42.25
2017-10-14,47,47,False,0.47,22.09
2017-10-15,49,49,False,0.49,24.009999999999998
2017-10-16,88,88,False,0.88,77.44
2017-10-17,46,46,False,0.46,21.16
2017-10-18,49,49,False,0.49,24.009999999999998
2017-10-19,70,70,False,0.7,49.0
2017-10-20,55,55,False,0.55,30.250000000000004
2017-10-21,64,64,False,0.64,40.96
2017-10-22,48,48,False,0.48,23.04
2017-10-23,83,83,False,0.83,68.89
2017-10-24,99,99,False,0.99,98.01
2017-10-25,76,76,False,0.76,57.76
2017-10-26,52,52,False,0.52,27.04
2017-10-27,54,54,False,0.54,29.160000000000004
2017-10-28,52,52,False,0.52,27.04
2017-10-29,54,54,False,0.54,29.160000000000004
2017-10-30,56,56,False,0.56,31.360000000000003
2017-10-31,74,74,False,0.74,54.76
2017-11-01,50,50,False,0.5,25.0
2017-11-02,70,70,False,0.7,49.0
2017-11-03,60,60,False,0.6,36.0
2017-11-04,48,48,False,0.48,23.04
2017-11-05,33,33,False,0.33,10.89
2017-11-06,60,60,False,0.6,36.0
2017-11-07,54,54,False,0.54,29.160000000000004
2017-11-08,100,100,False,1.0,100.0
2017-11-09,80,80,False,0.8,64.0
2017-11-10,41,41,False,0.41,16.81
2017-11-11,33,33,False,0.33,10.89
2017-11-12,52,52,False,0.52,27.04
2017-11-13,54,54,False,0.54,29.160000000000004
2017-11-14,84,84,False,0.84,70.56
2017-11-15,35,35,False,0.35,12.25
2017-11-16,56,56,False,0.56,31.360000000000003
2017-11-17,32,32,False,0.32,10.24
2017-11-18,47,47,False,0.47,22.09
2017-11-19,13,13,False,0.13,1.69
2017-11-20,51,51,False,0.51,26.01
2017-11-21,85,85,False,0.85,72.25
2017-11-22,60,60,False,0.6,36.0
2017-11-23,33,33,False,0.33,10.89
2017-11-24,36,36,False,0.36,12.959999999999999
2017-11-25,37,37,False,0.37,13.69
2017-11-26,29,29,False,0.29,8.41
2017-11-27,44,44,False,0.44,19.36
2017-11-28,52,52,False,0.52,27.04
2017-11-29,53,53,False,0.53,28.09
2017-11-30,60,60,False,0.6,36.0
2017-12-01,45,45,False,0.45,20.25
2017-12-02,43,43,False,0.43,18.49
2017-12-03,45,45,False,0.45,20.25
2017-12-04,35,35,False,0.35,12.25
2017-12-05,58,58,False,0.58,33.64
2017-12-06,59,59,False,0.59,34.809999999999995
2017-12-07,70,70,False,0.7,49.0
2017-12-08,54,54,False,0.54,29.160000000000004
2017-12-09,29,29,False,0.29,8.41
2017-12-10,43,43,False,0.43,18.49
2017-12-11,64,64,False,0.64,40.96
2017-12-12,59,59,False,0.59,34.809999999999995
2017-12-13,84,84,False,0.84,70.56
2017-12-14,76,76,False,0.76,57.76
2017-12-15,61,61,False,0.61,37.21
2017-12-16,52,52,False,0.52,27.04
2017-12-17,33,33,False,0.33,10.89
2017-12-18,55,55,False,0.55,30.250000000000004
2017-12-19,72,72,False,0.72,51.839999999999996
2017-12-20,76,76,False,0.76,57.76
2017-12-21,59,59,False,0.59,34.809999999999995
2017-12-22,64,64,False,0.64,40.96
2017-12-23,34,34,False,0.34,11.56
2017-12-24,29,29,False,0.29,8.41
2017-12-25,37,37,False,0.37,13.69
2017-12-26,75,75,False,0.75,56.25
2017-12-27,55,55,False,0.55,30.250000000000004
2017-12-28,100,100,False,1.0,100.0
2017-12-29,88,88,False,0.88,77.44
2017-12-30,52,52,False,0.52,27.04
2017-12-31,51,51,False,0.51,26.01
2018-01-01,43,43,False,0.43,18.49
2018-01-02,74,74,False,0.74,54.76
2018-01-03,80,80,False,0.8,64.0
2018-01-04,65,65,False,0.65,42.25
2018-01-05,78,78,False,0.78,60.84
2018-01-06,79,79,False,0.79,62.410000000000004
2018-01-07,76,76,False,0.76,57.76
2018-01-08,98,98,False,0.98,96.03999999999999
2018-01-09,56,56,False,0.56,31.360000000000003
2018-01-10,72,72,False,0.72,51.839999999999996
2018-01-11,76,76,False,0.76,57.76
2018-01-12,77,77,False,0.77,59.29
2018-01-13,46,46,False,0.46,21.16
2018-01-14,58,58,False,0.58,33.64
2018-01-15,71,71,False,0.71,50.41
2018-01-16,86,86,False,0.86,73.96
2018-01-17,69,69,False,0.69,47.61
2018-01-18,90,90,False,0.9,81.0
2018-01-19,63,63,False,0.63,39.69
2018-01-20,57,57,False,0.57,32.489999999999995
2018-01-21,51,51,False,0.51,26.01
2018-01-22,100,100,False,1.0,100.0
2018-01-23,68,68,False,0.68,46.24
2018-01-24,81,81,False,0.81,65.61
2018-01-25,90,90,False,0.9,81.0
2018-01-26,73,73,False,0.73,53.29
2018-01-27,59,59,False,0.59,34.809999999999995
2018-01-28,72,72,False,0.72,51.839999999999996
2018-01-29,64,64,False,0.64,40.96
2018-01-30,88,88,False,0.88,77.44
2018-01-31,64,64,False,0.64,40.96
2018-02-01,70,70,False,0.7,49.0
2018-02-02,59,59,False,0.59,34.809999999999995
2018-02-03,64,64,False,0.64,40.96
2018-02-04,67,67,False,0.67,44.89
2018-02-05,84,84,False,0.84,70.56
2018-02-06,59,59,False,0.59,34.809999999999995
2018-02-07,54,54,False,0.54,29.160000000000004
2018-02-08,85,85,False,0.85,72.25
2018-02-09,37,37,False,0.37,13.69
2018-02-10,54,54,False,0.54,29.160000000000004
2018-02-11,56,56,False,0.56,31.360000000000003
2018-02-12,75,75,False,0.75,56.25
2018-02-13,100,100,False,1.0,100.0
2018-02-14,62,62,False,0.62,38.44
2018-02-15,71,71,False,0.71,50.41
2018-02-16,65,65,False,0.65,42.25
2018-02-17,54,54,False,0.54,29.160000000000004
2018-02-18,62,62,False,0.62,38.44
2018-02-19,85,85,False,0.85,72.25
2018-02-20,71,71,False,0.71,50.41
2018-02-21,66,66,False,0.66,43.56
2018-02-22,76,76,False,0.76,57.76
2018-02-23,74,74,False,0.74,54.76
2018-02-24,66,66,False,0.66,43.56
2018-02-25,58,58,False,0.58,33.64
2018-02-26,93,93,False,0.93,86.49000000000001
2018-02-27,72,72,False,0.72,51.839999999999996
2018-02-28,57,57,False,0.57,32.489999999999995
2018-03-01,71,71,False,0.71,50.41
2018-03-02,70,70,False,0.7,49.0
2018-03-03,57,57,False,0.57,32.489999999999995
2018-03-04,64,64,False,0.64,40.96
2018-03-05,65,65,False,0.65,42.25
2018-03-06,87,87,False,0.87,75.69
2018-03-07,77,77,False,0.77,59.29
2018-03-08,67,67,False,0.67,44.89
2018-03-09,75,75,False,0.75,56.25
2018-03-10,53,53,False,0.53,28.09
2018-03-11,64,64,False,0.64,40.96
2018-03-12,100,100,False,1.0,100.0
2018-03-13,56,56,False,0.56,31.360000000000003
2018-03-14,78,78,False,0.78,60.84
2018-03-15,59,59,False,0.59,34.809999999999995
2018-03-16,52,52,False,0.52,27.04
2018-03-17,76,76,False,0.76,57.76
2018-03-18,61,61,False,0.61,37.21
2018-03-19,71,71,False,0.71,50.41
2018-03-20,81,81,False,0.81,65.61
2018-03-21,71,71,False,0.71,50.41
2018-03-22,62,62,False,0.62,38.44
2018-03-23,49,49,False,0.49,24.009999999999998
2018-03-24,51,51,False,0.51,26.01
2018-03-25,68,68,False,0.68,46.24
2018-03-26,97,97,False,0.97,94.09
2018-03-27,73,73,False,0.73,53.29
2018-03-28,66,66,False,0.66,43.56
2018-03-29,91,91,False,0.91,82.81
2018-03-30,63,63,False,0.63,39.69
2018-03-31,49,49,False,0.49,24.009999999999998
2018-04-01,37,37,False,0.37,13.69
2018-04-02,86,86,False,0.86,73.96
2018-04-03,84,84,False,0.84,70.56
2018-04-04,90,90,False,0.9,81.0
2018-04-05,88,88,False,0.88,77.44
2018-04-06,66,66,False,0.66,43.56
2018-04-07,59,59,False,0.59,34.809999999999995
2018-04-08,69,69,False,0.69,47.61
2018-04-09,76,76,False,0.76,57.76
2018-04-10,83,83,False,0.83,68.89
2018-04-11,85,85,False,0.85,72.25
2018-04-12,59,59,False,0.59,34.809999999999995
2018-04-13,54,54,False,0.54,29.160000000000004
2018-04-14,61,61,False,0.61,37.21
2018-04-15,82,82,False,0.82,67.24
2018-04-16,100,100,False,1.0,100.0
2018-04-17,82,82,False,0.82,67.24
2018-04-18,69,69,False,0.69,47.61
2018-04-19,65,65,False,0.65,42.25
2018-04-20,87,87,False,0.87,75.69
