date,INFLATION RATE_unscaled,INFLATION RATE_monthly,isPartial,scale,INFLATION RATE
2008-05-18,63,64.0,,0.64,40.32
2008-05-19,34,64.0,,0.64,21.76
2008-05-20,39,64.0,,0.64,24.96
2008-05-21,63,64.0,,0.64,40.32
2008-05-22,76,64.0,,0.64,48.64
2008-05-23,45,64.0,,0.64,28.8
2008-05-24,66,64.0,,0.64,42.24
2008-05-25,62,64.0,,0.64,39.68
2008-05-26,43,64.0,,0.64,27.52
2008-05-27,23,64.0,,0.64,14.72
2008-05-28,29,64.0,,0.64,18.56
2008-05-29,41,64.0,,0.64,26.240000000000002
2008-05-30,31,64.0,,0.64,19.84
2008-05-31,18,64.0,,0.64,11.52
2008-06-01,36,65.0,False,0.65,23.400000000000002
2008-06-02,57,65.0,,0.65,37.050000000000004
2008-06-03,22,65.0,,0.65,14.3
2008-06-04,40,65.0,,0.65,26.0
2008-06-05,76,65.0,,0.65,49.4
2008-06-06,37,65.0,,0.65,24.05
2008-06-07,54,65.0,,0.65,35.1
2008-06-08,55,65.0,,0.65,35.75
2008-06-09,47,65.0,,0.65,30.55
2008-06-10,64,65.0,,0.65,41.6
2008-06-11,36,65.0,,0.65,23.400000000000002
2008-06-12,61,65.0,,0.65,39.65
2008-06-13,91,65.0,,0.65,59.15
2008-06-14,57,65.0,,0.65,37.050000000000004
2008-06-15,20,65.0,,0.65,13.0
2008-06-16,48,65.0,,0.65,31.200000000000003
2008-06-17,100,65.0,,0.65,65.0
2008-06-18,24,65.0,,0.65,15.600000000000001
2008-06-19,62,65.0,,0.65,40.300000000000004
2008-06-20,19,65.0,,0.65,12.35
2008-06-21,28,65.0,,0.65,18.2
2008-06-22,38,65.0,,0.65,24.7
2008-06-23,53,65.0,,0.65,34.45
2008-06-24,59,65.0,,0.65,38.35
2008-06-25,54,65.0,,0.65,35.1
2008-06-26,61,65.0,,0.65,39.65
2008-06-27,64,65.0,,0.65,41.6
2008-06-28,46,65.0,,0.65,29.900000000000002
2008-06-29,19,65.0,,0.65,12.35
2008-06-30,42,65.0,,0.65,27.3
2008-07-01,100,63.0,False,0.63,63.0
2008-07-02,71,63.0,,0.63,44.73
2008-07-03,60,63.0,,0.63,37.8
2008-07-04,49,63.0,,0.63,30.87
2008-07-05,55,63.0,,0.63,34.65
2008-07-06,50,63.0,,0.63,31.5
2008-07-07,84,63.0,,0.63,52.92
2008-07-08,53,63.0,,0.63,33.39
2008-07-09,38,63.0,,0.63,23.94
2008-07-10,70,63.0,,0.63,44.1
2008-07-11,91,63.0,,0.63,57.33
2008-07-12,35,63.0,,0.63,22.05
2008-07-13,0,63.0,,0.63,0.0
2008-07-14,83,63.0,,0.63,52.29
2008-07-15,83,63.0,,0.63,52.29
2008-07-16,69,63.0,,0.63,43.47
2008-07-17,93,63.0,,0.63,58.59
2008-07-18,41,63.0,,0.63,25.830000000000002
2008-07-19,23,63.0,,0.63,14.49
2008-07-20,83,63.0,,0.63,52.29
2008-07-21,53,63.0,,0.63,33.39
2008-07-22,52,63.0,,0.63,32.76
2008-07-23,68,63.0,,0.63,42.84
2008-07-24,54,63.0,,0.63,34.02
2008-07-25,41,63.0,,0.63,25.830000000000002
2008-07-26,35,63.0,,0.63,22.05
2008-07-27,82,63.0,,0.63,51.660000000000004
2008-07-28,82,63.0,,0.63,51.660000000000004
2008-07-29,80,63.0,,0.63,50.4
2008-07-30,15,63.0,,0.63,9.45
2008-07-31,98,63.0,,0.63,61.74
2008-08-01,54,58.0,False,0.58,31.319999999999997
2008-08-02,57,58.0,,0.58,33.059999999999995
2008-08-03,29,58.0,,0.58,16.82
2008-08-04,62,58.0,,0.58,35.96
2008-08-05,73,58.0,,0.58,42.339999999999996
2008-08-06,37,58.0,,0.58,21.459999999999997
2008-08-07,25,58.0,,0.58,14.499999999999998
2008-08-08,40,58.0,,0.58,23.2
2008-08-09,19,58.0,,0.58,11.02
2008-08-10,19,58.0,,0.58,11.02
2008-08-11,68,58.0,,0.58,39.44
2008-08-12,49,58.0,,0.58,28.419999999999998
2008-08-13,37,58.0,,0.58,21.459999999999997
2008-08-14,100,58.0,,0.58,57.99999999999999
2008-08-15,40,58.0,,0.58,23.2
2008-08-16,37,58.0,,0.58,21.459999999999997
2008-08-17,29,58.0,,0.58,16.82
2008-08-18,37,58.0,,0.58,21.459999999999997
2008-08-19,55,58.0,,0.58,31.9
2008-08-20,43,58.0,,0.58,24.939999999999998
2008-08-21,38,58.0,,0.58,22.04
2008-08-22,46,58.0,,0.58,26.68
2008-08-23,0,58.0,,0.58,0.0
2008-08-24,37,58.0,,0.58,21.459999999999997
2008-08-25,72,58.0,,0.58,41.76
2008-08-26,42,58.0,,0.58,24.36
2008-08-27,66,58.0,,0.58,38.279999999999994
2008-08-28,55,58.0,,0.58,31.9
2008-08-29,77,58.0,,0.58,44.66
2008-08-30,63,58.0,,0.58,36.54
2008-08-31,19,58.0,,0.58,11.02
2008-09-01,34,74.0,False,0.74,25.16
2008-09-02,49,74.0,,0.74,36.26
2008-09-03,48,74.0,,0.74,35.519999999999996
2008-09-04,44,74.0,,0.74,32.56
2008-09-05,46,74.0,,0.74,34.04
2008-09-06,68,74.0,,0.74,50.32
2008-09-07,35,74.0,,0.74,25.9
2008-09-08,52,74.0,,0.74,38.48
2008-09-09,51,74.0,,0.74,37.74
2008-09-10,76,74.0,,0.74,56.24
2008-09-11,53,74.0,,0.74,39.22
2008-09-12,40,74.0,,0.74,29.6
2008-09-13,21,74.0,,0.74,15.54
2008-09-14,28,74.0,,0.74,20.72
2008-09-15,67,74.0,,0.74,49.58
2008-09-16,57,74.0,,0.74,42.18
2008-09-17,57,74.0,,0.74,42.18
