date,EXPENSE_unscaled,EXPENSE_monthly,isPartial,scale,EXPENSE
2010-04-18,38,72.0,,0.72,27.36
2010-04-19,49,72.0,,0.72,35.28
2010-04-20,59,72.0,,0.72,42.48
2010-04-21,67,72.0,,0.72,48.239999999999995
2010-04-22,51,72.0,,0.72,36.72
2010-04-23,47,72.0,,0.72,33.839999999999996
2010-04-24,31,72.0,,0.72,22.32
2010-04-25,65,72.0,,0.72,46.8
2010-04-26,64,72.0,,0.72,46.08
2010-04-27,53,72.0,,0.72,38.16
2010-04-28,68,72.0,,0.72,48.96
2010-04-29,72,72.0,,0.72,51.839999999999996
2010-04-30,62,72.0,,0.72,44.64
2010-05-01,26,53.0,False,0.53,13.780000000000001
2010-05-02,60,53.0,,0.53,31.8
2010-05-03,49,53.0,,0.53,25.970000000000002
2010-05-04,100,53.0,,0.53,53.0
2010-05-05,66,53.0,,0.53,34.980000000000004
2010-05-06,71,53.0,,0.53,37.63
2010-05-07,68,53.0,,0.53,36.04
2010-05-08,16,53.0,,0.53,8.48
2010-05-09,37,53.0,,0.53,19.61
2010-05-10,60,53.0,,0.53,31.8
2010-05-11,82,53.0,,0.53,43.46
2010-05-12,66,53.0,,0.53,34.980000000000004
2010-05-13,58,53.0,,0.53,30.740000000000002
2010-05-14,51,53.0,,0.53,27.03
2010-05-15,47,53.0,,0.53,24.91
2010-05-16,5,53.0,,0.53,2.6500000000000004
2010-05-17,80,53.0,,0.53,42.400000000000006
2010-05-18,55,53.0,,0.53,29.150000000000002
2010-05-19,40,53.0,,0.53,21.200000000000003
2010-05-20,34,53.0,,0.53,18.02
2010-05-21,67,53.0,,0.53,35.510000000000005
2010-05-22,5,53.0,,0.53,2.6500000000000004
2010-05-23,32,53.0,,0.53,16.96
2010-05-24,58,53.0,,0.53,30.740000000000002
2010-05-25,61,53.0,,0.53,32.33
2010-05-26,38,53.0,,0.53,20.14
2010-05-27,67,53.0,,0.53,35.510000000000005
2010-05-28,31,53.0,,0.53,16.43
2010-05-29,43,53.0,,0.53,22.790000000000003
2010-05-30,29,53.0,,0.53,15.370000000000001
2010-05-31,40,53.0,,0.53,21.200000000000003
2010-06-01,65,55.0,False,0.55,35.75
2010-06-02,66,55.0,,0.55,36.300000000000004
2010-06-03,75,55.0,,0.55,41.25
2010-06-04,66,55.0,,0.55,36.300000000000004
2010-06-05,41,55.0,,0.55,22.55
2010-06-06,41,55.0,,0.55,22.55
2010-06-07,63,55.0,,0.55,34.650000000000006
2010-06-08,84,55.0,,0.55,46.2
2010-06-09,65,55.0,,0.55,35.75
2010-06-10,63,55.0,,0.55,34.650000000000006
2010-06-11,65,55.0,,0.55,35.75
2010-06-12,29,55.0,,0.55,15.950000000000001
2010-06-13,36,55.0,,0.55,19.8
2010-06-14,73,55.0,,0.55,40.150000000000006
2010-06-15,77,55.0,,0.55,42.35
2010-06-16,100,55.0,,0.55,55.00000000000001
2010-06-17,85,55.0,,0.55,46.75000000000001
2010-06-18,66,55.0,,0.55,36.300000000000004
2010-06-19,34,55.0,,0.55,18.700000000000003
2010-06-20,42,55.0,,0.55,23.1
2010-06-21,78,55.0,,0.55,42.900000000000006
2010-06-22,83,55.0,,0.55,45.650000000000006
2010-06-23,47,55.0,,0.55,25.85
2010-06-24,69,55.0,,0.55,37.95
2010-06-25,74,55.0,,0.55,40.7
2010-06-26,39,55.0,,0.55,21.450000000000003
2010-06-27,33,55.0,,0.55,18.150000000000002
2010-06-28,85,55.0,,0.55,46.75000000000001
2010-06-29,82,55.0,,0.55,45.1
2010-06-30,67,55.0,,0.55,36.85
2010-07-01,90,52.0,False,0.52,46.800000000000004
2010-07-02,41,52.0,,0.52,21.32
2010-07-03,24,52.0,,0.52,12.48
2010-07-04,22,52.0,,0.52,11.440000000000001
2010-07-05,27,52.0,,0.52,14.040000000000001
2010-07-06,55,52.0,,0.52,28.6
2010-07-07,52,52.0,,0.52,27.04
2010-07-08,71,52.0,,0.52,36.92
2010-07-09,59,52.0,,0.52,30.68
2010-07-10,31,52.0,,0.52,16.12
2010-07-11,47,52.0,,0.52,24.44
2010-07-12,54,52.0,,0.52,28.080000000000002
2010-07-13,87,52.0,,0.52,45.24
2010-07-14,72,52.0,,0.52,37.44
2010-07-15,57,52.0,,0.52,29.64
2010-07-16,48,52.0,,0.52,24.96
2010-07-17,27,52.0,,0.52,14.040000000000001
2010-07-18,48,52.0,,0.52,24.96
2010-07-19,59,52.0,,0.52,30.68
2010-07-20,50,52.0,,0.52,26.0
2010-07-21,63,52.0,,0.52,32.76
2010-07-22,78,52.0,,0.52,40.56
2010-07-23,57,52.0,,0.52,29.64
2010-07-24,32,52.0,,0.52,16.64
2010-07-25,35,52.0,,0.52,18.2
2010-07-26,65,52.0,,0.52,33.800000000000004
2010-07-27,82,52.0,,0.52,42.64
2010-07-28,78,52.0,,0.52,40.56
2010-07-29,100,52.0,,0.52,52.0
2010-07-30,43,52.0,,0.52,22.36
2010-07-31,29,52.0,,0.52,15.08
2010-08-01,57,46.0,False,0.46,26.220000000000002
2010-08-02,87,46.0,,0.46,40.02
2010-08-03,97,46.0,,0.46,44.620000000000005
2010-08-04,74,46.0,,0.46,34.04
2010-08-05,90,46.0,,0.46,41.4
2010-08-06,92,46.0,,0.46,42.32
2010-08-07,46,46.0,,0.46,21.16
2010-08-08,53,46.0,,0.46,24.380000000000003
2010-08-09,74,46.0,,0.46,34.04
2010-08-10,100,46.0,,0.46,46.0
2010-08-11,51,46.0,,0.46,23.46
2010-08-12,87,46.0,,0.46,40.02
2010-08-13,77,46.0,,0.46,35.42
2010-08-14,32,46.0,,0.46,14.72
2010-08-15,46,46.0,,0.46,21.16
2010-08-16,82,46.0,,0.46,37.72
2010-08-17,65,46.0,,0.46,29.900000000000002
2010-08-18,77,46.0,,0.46,35.42
2010-08-19,78,46.0,,0.46,35.88
2010-08-20,72,46.0,,0.46,33.120000000000005
2010-08-21,64,46.0,,0.46,29.44
2010-08-22,41,46.0,,0.46,18.86
2010-08-23,73,46.0,,0.46,33.58
2010-08-24,90,46.0,,0.46,41.4
2010-08-25,68,46.0,,0.46,31.28
2010-08-26,86,46.0,,0.46,39.56
2010-08-27,87,46.0,,0.46,40.02
2010-08-28,44,46.0,,0.46,20.240000000000002
2010-08-29,50,46.0,,0.46,23.0
2010-08-30,97,46.0,,0.46,44.620000000000005
2010-08-31,81,46.0,,0.46,37.260000000000005
2010-09-01,78,58.0,False,0.58,45.239999999999995
2010-09-02,60,58.0,,0.58,34.8
2010-09-03,55,58.0,,0.58,31.9
2010-09-04,38,58.0,,0.58,22.04
2010-09-05,42,58.0,,0.58,24.36
2010-09-06,65,58.0,,0.58,37.699999999999996
2010-09-07,66,58.0,,0.58,38.279999999999994
2010-09-08,89,58.0,,0.58,51.62
2010-09-09,78,58.0,,0.58,45.239999999999995
2010-09-10,66,58.0,,0.58,38.279999999999994
2010-09-11,48,58.0,,0.58,27.839999999999996
2010-09-12,52,58.0,,0.58,30.159999999999997
2010-09-13,77,58.0,,0.58,44.66
2010-09-14,73,58.0,,0.58,42.339999999999996
2010-09-15,100,58.0,,0.58,57.99999999999999
2010-09-16,61,58.0,,0.58,35.379999999999995
2010-09-17,49,58.0,,0.58,28.419999999999998
2010-09-18,52,58.0,,0.58,30.159999999999997
2010-09-19,53,58.0,,0.58,30.74
2010-09-20,63,58.0,,0.58,36.54
2010-09-21,77,58.0,,0.58,44.66
2010-09-22,78,58.0,,0.58,45.239999999999995
2010-09-23,98,58.0,,0.58,56.839999999999996
2010-09-24,49,58.0,,0.58,28.419999999999998
2010-09-25,44,58.0,,0.58,25.52
2010-09-26,50,58.0,,0.58,28.999999999999996
2010-09-27,70,58.0,,0.58,40.599999999999994
2010-09-28,67,58.0,,0.58,38.86
2010-09-29,72,58.0,,0.58,41.76
2010-09-30,81,58.0,,0.58,46.98
2010-10-01,53,56.0,False,0.56,29.680000000000003
2010-10-02,24,56.0,,0.56,13.440000000000001
2010-10-03,39,56.0,,0.56,21.840000000000003
2010-10-04,71,56.0,,0.56,39.760000000000005
2010-10-05,78,56.0,,0.56,43.68000000000001
2010-10-06,83,56.0,,0.56,46.480000000000004
2010-10-07,100,56.0,,0.56,56.00000000000001
2010-10-08,53,56.0,,0.56,29.680000000000003
2010-10-09,42,56.0,,0.56,23.520000000000003
2010-10-10,26,56.0,,0.56,14.560000000000002
2010-10-11,64,56.0,,0.56,35.84
2010-10-12,75,56.0,,0.56,42.00000000000001
2010-10-13,61,56.0,,0.56,34.160000000000004
2010-10-14,60,56.0,,0.56,33.6
2010-10-15,74,56.0,,0.56,41.440000000000005
2010-10-16,40,56.0,,0.56,22.400000000000002
2010-10-17,47,56.0,,0.56,26.320000000000004
2010-10-18,54,56.0,,0.56,30.240000000000002
2010-10-19,70,56.0,,0.56,39.2
2010-10-20,57,56.0,,0.56,31.92
2010-10-21,68,56.0,,0.56,38.080000000000005
2010-10-22,64,56.0,,0.56,35.84
2010-10-23,42,56.0,,0.56,23.520000000000003
2010-10-24,40,56.0,,0.56,22.400000000000002
2010-10-25,56,56.0,,0.56,31.360000000000003
2010-10-26,70,56.0,,0.56,39.2
2010-10-27,54,56.0,,0.56,30.240000000000002
2010-10-28,57,56.0,,0.56,31.92
2010-10-29,61,56.0,,0.56,34.160000000000004
2010-10-30,29,56.0,,0.56,16.240000000000002
2010-10-31,38,56.0,,0.56,21.28
2010-11-01,80,53.0,False,0.53,42.400000000000006
2010-11-02,87,53.0,,0.53,46.11
2010-11-03,74,53.0,,0.53,39.22
2010-11-04,87,53.0,,0.53,46.11
2010-11-05,89,53.0,,0.53,47.17
2010-11-06,58,53.0,,0.53,30.740000000000002
2010-11-07,48,53.0,,0.53,25.44
2010-11-08,81,53.0,,0.53,42.93
2010-11-09,92,53.0,,0.53,48.760000000000005
2010-11-10,72,53.0,,0.53,38.160000000000004
2010-11-11,80,53.0,,0.53,42.400000000000006
2010-11-12,78,53.0,,0.53,41.34
2010-11-13,28,53.0,,0.53,14.84
2010-11-14,41,53.0,,0.53,21.73
2010-11-15,72,53.0,,0.53,38.160000000000004
2010-11-16,87,53.0,,0.53,46.11
2010-11-17,98,53.0,,0.53,51.940000000000005
2010-11-18,72,53.0,,0.53,38.160000000000004
2010-11-19,64,53.0,,0.53,33.92
2010-11-20,27,53.0,,0.53,14.31
2010-11-21,32,53.0,,0.53,16.96
2010-11-22,100,53.0,,0.53,53.0
2010-11-23,73,53.0,,0.53,38.690000000000005
2010-11-24,61,53.0,,0.53,32.33
2010-11-25,28,53.0,,0.53,14.84
2010-11-26,37,53.0,,0.53,19.61
2010-11-27,34,53.0,,0.53,18.02
2010-11-28,40,53.0,,0.53,21.200000000000003
2010-11-29,90,53.0,,0.53,47.7
2010-11-30,73,53.0,,0.53,38.690000000000005
2010-12-01,100,48.0,False,0.48,48.0
2010-12-02,62,48.0,,0.48,29.759999999999998
2010-12-03,63,48.0,,0.48,30.24
2010-12-04,40,48.0,,0.48,19.2
2010-12-05,48,48.0,,0.48,23.04
2010-12-06,78,48.0,,0.48,37.44
2010-12-07,99,48.0,,0.48,47.519999999999996
2010-12-08,86,48.0,,0.48,41.28
2010-12-09,77,48.0,,0.48,36.96
2010-12-10,65,48.0,,0.48,31.2
2010-12-11,49,48.0,,0.48,23.52
2010-12-12,46,48.0,,0.48,22.08
2010-12-13,70,48.0,,0.48,33.6
2010-12-14,84,48.0,,0.48,40.32
2010-12-15,72,48.0,,0.48,34.56
2010-12-16,84,48.0,,0.48,40.32
2010-12-17,46,48.0,,0.48,22.08
2010-12-18,44,48.0,,0.48,21.119999999999997
2010-12-19,41,48.0,,0.48,19.68
2010-12-20,73,48.0,,0.48,35.04
2010-12-21,45,48.0,,0.48,21.599999999999998
2010-12-22,56,48.0,,0.48,26.88
2010-12-23,44,48.0,,0.48,21.119999999999997
2010-12-24,33,48.0,,0.48,15.84
2010-12-25,20,48.0,,0.48,9.6
2010-12-26,12,48.0,,0.48,5.76
2010-12-27,64,48.0,,0.48,30.72
2010-12-28,54,48.0,,0.48,25.919999999999998
2010-12-29,69,48.0,,0.48,33.12
2010-12-30,69,48.0,,0.48,33.12
2010-12-31,52,48.0,,0.48,24.96
2011-01-01,36,64.0,False,0.64,23.04
2011-01-02,49,64.0,,0.64,31.36
2011-01-03,73,64.0,,0.64,46.72
2011-01-04,58,64.0,,0.64,37.12
2011-01-05,60,64.0,,0.64,38.4
2011-01-06,71,64.0,,0.64,45.44
2011-01-07,60,64.0,,0.64,38.4
2011-01-08,55,64.0,,0.64,35.2
2011-01-09,49,64.0,,0.64,31.36
2011-01-10,60,64.0,,0.64,38.4
2011-01-11,71,64.0,,0.64,45.44
2011-01-12,59,64.0,,0.64,37.76
2011-01-13,99,64.0,,0.64,63.36
2011-01-14,63,64.0,,0.64,40.32
2011-01-15,53,64.0,,0.64,33.92
2011-01-16,50,64.0,,0.64,32.0
2011-01-17,83,64.0,,0.64,53.120000000000005
2011-01-18,70,64.0,,0.64,44.800000000000004
2011-01-19,79,64.0,,0.64,50.56
2011-01-20,60,64.0,,0.64,38.4
2011-01-21,51,64.0,,0.64,32.64
2011-01-22,75,64.0,,0.64,48.0
2011-01-23,73,64.0,,0.64,46.72
2011-01-24,98,64.0,,0.64,62.72
2011-01-25,76,64.0,,0.64,48.64
2011-01-26,100,64.0,,0.64,64.0
2011-01-27,92,64.0,,0.64,58.88
2011-01-28,97,64.0,,0.64,62.08
2011-01-29,45,64.0,,0.64,28.8
2011-01-30,88,64.0,,0.64,56.32
2011-01-31,96,64.0,,0.64,61.44
2011-02-01,85,77.0,False,0.77,65.45
2011-02-02,67,77.0,,0.77,51.59
2011-02-03,63,77.0,,0.77,48.51
2011-02-04,77,77.0,,0.77,59.29
2011-02-05,54,77.0,,0.77,41.58
2011-02-06,56,77.0,,0.77,43.120000000000005
2011-02-07,73,77.0,,0.77,56.21
2011-02-08,94,77.0,,0.77,72.38
2011-02-09,69,77.0,,0.77,53.13
2011-02-10,85,77.0,,0.77,65.45
2011-02-11,71,77.0,,0.77,54.67
2011-02-12,48,77.0,,0.77,36.96
2011-02-13,56,77.0,,0.77,43.120000000000005
2011-02-14,84,77.0,,0.77,64.68
2011-02-15,100,77.0,,0.77,77.0
2011-02-16,82,77.0,,0.77,63.14
2011-02-17,89,77.0,,0.77,68.53
2011-02-18,74,77.0,,0.77,56.980000000000004
2011-02-19,73,77.0,,0.77,56.21
2011-02-20,43,77.0,,0.77,33.11
2011-02-21,73,77.0,,0.77,56.21
2011-02-22,72,77.0,,0.77,55.44
2011-02-23,68,77.0,,0.77,52.36
2011-02-24,82,77.0,,0.77,63.14
2011-02-25,76,77.0,,0.77,58.52
2011-02-26,44,77.0,,0.77,33.88
2011-02-27,58,77.0,,0.77,44.660000000000004
2011-02-28,82,77.0,,0.77,63.14
2011-03-01,79,76.0,False,0.76,60.04
2011-03-02,95,76.0,,0.76,72.2
2011-03-03,79,76.0,,0.76,60.04
2011-03-04,71,76.0,,0.76,53.96
2011-03-05,62,76.0,,0.76,47.12
2011-03-06,67,76.0,,0.76,50.92
2011-03-07,100,76.0,,0.76,76.0
2011-03-08,92,76.0,,0.76,69.92
2011-03-09,76,76.0,,0.76,57.76
2011-03-10,86,76.0,,0.76,65.36
2011-03-11,80,76.0,,0.76,60.8
2011-03-12,80,76.0,,0.76,60.8
2011-03-13,43,76.0,,0.76,32.68
2011-03-14,75,76.0,,0.76,57.0
2011-03-15,80,76.0,,0.76,60.8
2011-03-16,83,76.0,,0.76,63.08
2011-03-17,97,76.0,,0.76,73.72
2011-03-18,60,76.0,,0.76,45.6
2011-03-19,57,76.0,,0.76,43.32
2011-03-20,70,76.0,,0.76,53.2
2011-03-21,81,76.0,,0.76,61.56
2011-03-22,82,76.0,,0.76,62.32
2011-03-23,89,76.0,,0.76,67.64
2011-03-24,93,76.0,,0.76,70.68
2011-03-25,75,76.0,,0.76,57.0
2011-03-26,61,76.0,,0.76,46.36
2011-03-27,78,76.0,,0.76,59.28
2011-03-28,90,76.0,,0.76,68.4
2011-03-29,86,76.0,,0.76,65.36
2011-03-30,98,76.0,,0.76,74.48
2011-03-31,100,76.0,,0.76,76.0
2011-04-01,66,75.0,False,0.75,49.5
2011-04-02,56,75.0,,0.75,42.0
2011-04-03,56,75.0,,0.75,42.0
2011-04-04,80,75.0,,0.75,60.0
2011-04-05,68,75.0,,0.75,51.0
2011-04-06,85,75.0,,0.75,63.75
2011-04-07,87,75.0,,0.75,65.25
2011-04-08,85,75.0,,0.75,63.75
2011-04-09,65,75.0,,0.75,48.75
2011-04-10,75,75.0,,0.75,56.25
2011-04-11,100,75.0,,0.75,75.0
2011-04-12,92,75.0,,0.75,69.0
2011-04-13,94,75.0,,0.75,70.5
2011-04-14,83,75.0,,0.75,62.25
2011-04-15,85,75.0,,0.75,63.75
2011-04-16,61,75.0,,0.75,45.75
2011-04-17,70,75.0,,0.75,52.5
2011-04-18,87,75.0,,0.75,65.25
2011-04-19,79,75.0,,0.75,59.25
2011-04-20,54,75.0,,0.75,40.5
2011-04-21,70,75.0,,0.75,52.5
2011-04-22,30,75.0,,0.75,22.5
2011-04-23,38,75.0,,0.75,28.5
2011-04-24,37,75.0,,0.75,27.75
2011-04-25,73,75.0,,0.75,54.75
2011-04-26,62,75.0,,0.75,46.5
2011-04-27,60,75.0,,0.75,45.0
2011-04-28,76,75.0,,0.75,57.0
2011-04-29,49,75.0,,0.75,36.75
2011-04-30,43,75.0,,0.75,32.25
2011-05-01,50,54.0,False,0.54,27.0
2011-05-02,74,54.0,,0.54,39.96
2011-05-03,81,54.0,,0.54,43.74
2011-05-04,80,54.0,,0.54,43.2
2011-05-05,99,54.0,,0.54,53.46
2011-05-06,91,54.0,,0.54,49.14
2011-05-07,50,54.0,,0.54,27.0
2011-05-08,52,54.0,,0.54,28.080000000000002
2011-05-09,81,54.0,,0.54,43.74
2011-05-10,100,54.0,,0.54,54.0
2011-05-11,87,54.0,,0.54,46.980000000000004
2011-05-12,73,54.0,,0.54,39.42
2011-05-13,79,54.0,,0.54,42.660000000000004
2011-05-14,40,54.0,,0.54,21.6
2011-05-15,43,54.0,,0.54,23.220000000000002
2011-05-16,71,54.0,,0.54,38.34
2011-05-17,100,54.0,,0.54,54.0
2011-05-18,71,54.0,,0.54,38.34
2011-05-19,68,54.0,,0.54,36.72
2011-05-20,67,54.0,,0.54,36.18
2011-05-21,34,54.0,,0.54,18.36
2011-05-22,42,54.0,,0.54,22.68
2011-05-23,94,54.0,,0.54,50.760000000000005
2011-05-24,70,54.0,,0.54,37.800000000000004
2011-05-25,60,54.0,,0.54,32.400000000000006
2011-05-26,72,54.0,,0.54,38.88
2011-05-27,76,54.0,,0.54,41.040000000000006
2011-05-28,39,54.0,,0.54,21.060000000000002
2011-05-29,39,54.0,,0.54,21.060000000000002
2011-05-30,49,54.0,,0.54,26.46
2011-05-31,79,54.0,,0.54,42.660000000000004
2011-06-01,89,56.0,False,0.56,49.84
2011-06-02,55,56.0,,0.56,30.800000000000004
2011-06-03,58,56.0,,0.56,32.480000000000004
2011-06-04,50,56.0,,0.56,28.000000000000004
2011-06-05,63,56.0,,0.56,35.28
2011-06-06,74,56.0,,0.56,41.440000000000005
2011-06-07,94,56.0,,0.56,52.64000000000001
2011-06-08,85,56.0,,0.56,47.6
2011-06-09,79,56.0,,0.56,44.24
2011-06-10,68,56.0,,0.56,38.080000000000005
2011-06-11,30,56.0,,0.56,16.8
2011-06-12,34,56.0,,0.56,19.040000000000003
2011-06-13,74,56.0,,0.56,41.440000000000005
2011-06-14,79,56.0,,0.56,44.24
2011-06-15,81,56.0,,0.56,45.36000000000001
2011-06-16,77,56.0,,0.56,43.120000000000005
2011-06-17,63,56.0,,0.56,35.28
2011-06-18,39,56.0,,0.56,21.840000000000003
2011-06-19,46,56.0,,0.56,25.76
2011-06-20,59,56.0,,0.56,33.040000000000006
2011-06-21,69,56.0,,0.56,38.64
2011-06-22,77,56.0,,0.56,43.120000000000005
2011-06-23,75,56.0,,0.56,42.00000000000001
2011-06-24,63,56.0,,0.56,35.28
2011-06-25,67,56.0,,0.56,37.52
2011-06-26,45,56.0,,0.56,25.200000000000003
2011-06-27,84,56.0,,0.56,47.040000000000006
2011-06-28,43,56.0,,0.56,24.080000000000002
2011-06-29,100,56.0,,0.56,56.00000000000001
2011-06-30,90,56.0,,0.56,50.400000000000006
2011-07-01,82,49.0,False,0.49,40.18
2011-07-02,34,49.0,,0.49,16.66
2011-07-03,29,49.0,,0.49,14.209999999999999
2011-07-04,47,49.0,,0.49,23.03
2011-07-05,74,49.0,,0.49,36.26
2011-07-06,89,49.0,,0.49,43.61
2011-07-07,88,49.0,,0.49,43.12
2011-07-08,84,49.0,,0.49,41.16
2011-07-09,33,49.0,,0.49,16.169999999999998
2011-07-10,42,49.0,,0.49,20.58
2011-07-11,81,49.0,,0.49,39.69
2011-07-12,69,49.0,,0.49,33.81
2011-07-13,81,49.0,,0.49,39.69
2011-07-14,79,49.0,,0.49,38.71
2011-07-15,66,49.0,,0.49,32.339999999999996
2011-07-16,39,49.0,,0.49,19.11
2011-07-17,70,49.0,,0.49,34.3
2011-07-18,71,49.0,,0.49,34.79
2011-07-19,84,49.0,,0.49,41.16
2011-07-20,70,49.0,,0.49,34.3
2011-07-21,100,49.0,,0.49,49.0
2011-07-22,87,49.0,,0.49,42.63
2011-07-23,57,49.0,,0.49,27.93
2011-07-24,26,49.0,,0.49,12.74
2011-07-25,77,49.0,,0.49,37.73
2011-07-26,78,49.0,,0.49,38.22
2011-07-27,80,49.0,,0.49,39.2
2011-07-28,88,49.0,,0.49,43.12
2011-07-29,85,49.0,,0.49,41.65
2011-07-30,59,49.0,,0.49,28.91
2011-07-31,54,49.0,,0.49,26.46
2011-08-01,74,53.0,False,0.53,39.22
2011-08-02,91,53.0,,0.53,48.230000000000004
2011-08-03,100,53.0,,0.53,53.0
2011-08-04,72,53.0,,0.53,38.160000000000004
2011-08-05,84,53.0,,0.53,44.52
2011-08-06,29,53.0,,0.53,15.370000000000001
2011-08-07,67,53.0,,0.53,35.510000000000005
2011-08-08,86,53.0,,0.53,45.580000000000005
2011-08-09,72,53.0,,0.53,38.160000000000004
2011-08-10,61,53.0,,0.53,32.33
2011-08-11,86,53.0,,0.53,45.580000000000005
2011-08-12,76,53.0,,0.53,40.28
2011-08-13,36,53.0,,0.53,19.080000000000002
2011-08-14,57,53.0,,0.53,30.21
2011-08-15,74,53.0,,0.53,39.22
2011-08-16,50,53.0,,0.53,26.5
2011-08-17,87,53.0,,0.53,46.11
2011-08-18,71,53.0,,0.53,37.63
2011-08-19,63,53.0,,0.53,33.39
2011-08-20,48,53.0,,0.53,25.44
2011-08-21,32,53.0,,0.53,16.96
2011-08-22,73,53.0,,0.53,38.690000000000005
2011-08-23,83,53.0,,0.53,43.99
2011-08-24,77,53.0,,0.53,40.81
2011-08-25,77,53.0,,0.53,40.81
2011-08-26,58,53.0,,0.53,30.740000000000002
2011-08-27,42,53.0,,0.53,22.26
2011-08-28,40,53.0,,0.53,21.200000000000003
2011-08-29,80,53.0,,0.53,42.400000000000006
2011-08-30,93,53.0,,0.53,49.29
2011-08-31,88,53.0,,0.53,46.64
2011-09-01,68,61.0,False,0.61,41.48
2011-09-02,61,61.0,,0.61,37.21
2011-09-03,36,61.0,,0.61,21.96
2011-09-04,38,61.0,,0.61,23.18
2011-09-05,53,61.0,,0.61,32.33
2011-09-06,74,61.0,,0.61,45.14
2011-09-07,84,61.0,,0.61,51.24
2011-09-08,70,61.0,,0.61,42.699999999999996
2011-09-09,50,61.0,,0.61,30.5
2011-09-10,39,61.0,,0.61,23.79
2011-09-11,48,61.0,,0.61,29.28
2011-09-12,75,61.0,,0.61,45.75
2011-09-13,88,61.0,,0.61,53.68
2011-09-14,66,61.0,,0.61,40.26
2011-09-15,72,61.0,,0.61,43.92
2011-09-16,68,61.0,,0.61,41.48
2011-09-17,51,61.0,,0.61,31.11
2011-09-18,47,61.0,,0.61,28.669999999999998
2011-09-19,78,61.0,,0.61,47.58
2011-09-20,75,61.0,,0.61,45.75
2011-09-21,77,61.0,,0.61,46.97
2011-09-22,60,61.0,,0.61,36.6
2011-09-23,78,61.0,,0.61,47.58
2011-09-24,36,61.0,,0.61,21.96
2011-09-25,44,61.0,,0.61,26.84
2011-09-26,76,61.0,,0.61,46.36
2011-09-27,86,61.0,,0.61,52.46
2011-09-28,100,61.0,,0.61,61.0
2011-09-29,78,61.0,,0.61,47.58
2011-09-30,70,61.0,,0.61,42.699999999999996
2011-10-01,48,60.0,False,0.6,28.799999999999997
2011-10-02,74,60.0,,0.6,44.4
2011-10-03,85,60.0,,0.6,51.0
2011-10-04,86,60.0,,0.6,51.6
2011-10-05,69,60.0,,0.6,41.4
2011-10-06,76,60.0,,0.6,45.6
2011-10-07,68,60.0,,0.6,40.8
2011-10-08,33,60.0,,0.6,19.8
2011-10-09,38,60.0,,0.6,22.8
2011-10-10,85,60.0,,0.6,51.0
2011-10-11,100,60.0,,0.6,60.0
2011-10-12,83,60.0,,0.6,49.8
2011-10-13,95,60.0,,0.6,57.0
2011-10-14,77,60.0,,0.6,46.199999999999996
2011-10-15,58,60.0,,0.6,34.8
2011-10-16,52,60.0,,0.6,31.2
2011-10-17,83,60.0,,0.6,49.8
2011-10-18,69,60.0,,0.6,41.4
2011-10-19,78,60.0,,0.6,46.8
2011-10-20,74,60.0,,0.6,44.4
2011-10-21,68,60.0,,0.6,40.8
2011-10-22,45,60.0,,0.6,27.0
2011-10-23,38,60.0,,0.6,22.8
2011-10-24,88,60.0,,0.6,52.8
2011-10-25,75,60.0,,0.6,45.0
2011-10-26,74,60.0,,0.6,44.4
2011-10-27,74,60.0,,0.6,44.4
2011-10-28,85,60.0,,0.6,51.0
2011-10-29,37,60.0,,0.6,22.2
2011-10-30,52,60.0,,0.6,31.2
2011-10-31,75,60.0,,0.6,45.0
2011-11-01,87,57.0,False,0.57,49.589999999999996
2011-11-02,80,57.0,,0.57,45.599999999999994
2011-11-03,79,57.0,,0.57,45.029999999999994
2011-11-04,71,57.0,,0.57,40.47
2011-11-05,52,57.0,,0.57,29.639999999999997
2011-11-06,53,57.0,,0.57,30.209999999999997
2011-11-07,93,57.0,,0.57,53.01
2011-11-08,80,57.0,,0.57,45.599999999999994
2011-11-09,71,57.0,,0.57,40.47
2011-11-10,93,57.0,,0.57,53.01
2011-11-11,59,57.0,,0.57,33.629999999999995
2011-11-12,39,57.0,,0.57,22.229999999999997
2011-11-13,59,57.0,,0.57,33.629999999999995
2011-11-14,84,57.0,,0.57,47.879999999999995
2011-11-15,72,57.0,,0.57,41.04
2011-11-16,99,57.0,,0.57,56.42999999999999
2011-11-17,67,57.0,,0.57,38.19
2011-11-18,69,57.0,,0.57,39.33
2011-11-19,59,57.0,,0.57,33.629999999999995
2011-11-20,41,57.0,,0.57,23.369999999999997
2011-11-21,100,57.0,,0.57,56.99999999999999
2011-11-22,97,57.0,,0.57,55.28999999999999
2011-11-23,41,57.0,,0.57,23.369999999999997
2011-11-24,37,57.0,,0.57,21.09
2011-11-25,23,57.0,,0.57,13.11
2011-11-26,44,57.0,,0.57,25.08
2011-11-27,37,57.0,,0.57,21.09
2011-11-28,64,57.0,,0.57,36.48
2011-11-29,73,57.0,,0.57,41.61
2011-11-30,69,57.0,,0.57,39.33
2011-12-01,63,50.0,False,0.5,31.5
2011-12-02,65,50.0,,0.5,32.5
2011-12-03,43,50.0,,0.5,21.5
2011-12-04,45,50.0,,0.5,22.5
2011-12-05,81,50.0,,0.5,40.5
2011-12-06,77,50.0,,0.5,38.5
2011-12-07,67,50.0,,0.5,33.5
2011-12-08,70,50.0,,0.5,35.0
2011-12-09,76,50.0,,0.5,38.0
