date,procter_unscaled,procter_monthly,isPartial,scale,procter
2007-10-08,85,70.0,,0.7,59.49999999999999
2007-10-09,33,70.0,,0.7,23.099999999999998
2007-10-10,49,70.0,,0.7,34.3
2007-10-11,25,70.0,,0.7,17.5
2007-10-12,63,70.0,,0.7,44.099999999999994
2007-10-13,0,70.0,,0.7,0.0
2007-10-14,51,70.0,,0.7,35.699999999999996
2007-10-15,91,70.0,,0.7,63.699999999999996
2007-10-16,65,70.0,,0.7,45.5
2007-10-17,49,70.0,,0.7,34.3
2007-10-18,100,70.0,,0.7,70.0
2007-10-19,9,70.0,,0.7,6.3
2007-10-20,13,70.0,,0.7,9.1
2007-10-21,51,70.0,,0.7,35.699999999999996
2007-10-22,8,70.0,,0.7,5.6
2007-10-23,55,70.0,,0.7,38.5
2007-10-24,40,70.0,,0.7,28.0
2007-10-25,83,70.0,,0.7,58.099999999999994
2007-10-26,44,70.0,,0.7,30.799999999999997
2007-10-27,0,70.0,,0.7,0.0
2007-10-28,0,70.0,,0.7,0.0
2007-10-29,33,70.0,,0.7,23.099999999999998
2007-10-30,89,70.0,,0.7,62.3
2007-10-31,59,70.0,,0.7,41.3
2007-11-01,54,64.0,False,0.64,34.56
2007-11-02,79,64.0,,0.64,50.56
2007-11-03,26,64.0,,0.64,16.64
2007-11-04,51,64.0,,0.64,32.64
2007-11-05,100,64.0,,0.64,64.0
2007-11-06,71,64.0,,0.64,45.44
2007-11-07,81,64.0,,0.64,51.84
2007-11-08,67,64.0,,0.64,42.88
2007-11-09,83,64.0,,0.64,53.120000000000005
2007-11-10,34,64.0,,0.64,21.76
2007-11-11,42,64.0,,0.64,26.88
2007-11-12,74,64.0,,0.64,47.36
2007-11-13,38,64.0,,0.64,24.32
2007-11-14,67,64.0,,0.64,42.88
2007-11-15,62,64.0,,0.64,39.68
2007-11-16,64,64.0,,0.64,40.96
2007-11-17,25,64.0,,0.64,16.0
2007-11-18,66,64.0,,0.64,42.24
2007-11-19,88,64.0,,0.64,56.32
2007-11-20,56,64.0,,0.64,35.84
2007-11-21,86,64.0,,0.64,55.04
2007-11-22,53,64.0,,0.64,33.92
2007-11-23,48,64.0,,0.64,30.72
2007-11-24,84,64.0,,0.64,53.76
2007-11-25,49,64.0,,0.64,31.36
2007-11-26,69,64.0,,0.64,44.160000000000004
2007-11-27,88,64.0,,0.64,56.32
2007-11-28,89,64.0,,0.64,56.96
2007-11-29,43,64.0,,0.64,27.52
2007-11-30,56,64.0,,0.64,35.84
2007-12-01,22,47.0,False,0.47,10.34
2007-12-02,57,47.0,,0.47,26.79
2007-12-03,38,47.0,,0.47,17.86
2007-12-04,69,47.0,,0.47,32.43
2007-12-05,100,47.0,,0.47,47.0
2007-12-06,54,47.0,,0.47,25.38
2007-12-07,57,47.0,,0.47,26.79
2007-12-08,11,47.0,,0.47,5.17
2007-12-09,34,47.0,,0.47,15.979999999999999
2007-12-10,62,47.0,,0.47,29.139999999999997
2007-12-11,68,47.0,,0.47,31.959999999999997
2007-12-12,55,47.0,,0.47,25.849999999999998
2007-12-13,32,47.0,,0.47,15.04
2007-12-14,60,47.0,,0.47,28.2
2007-12-15,58,47.0,,0.47,27.259999999999998
2007-12-16,47,47.0,,0.47,22.09
2007-12-17,48,47.0,,0.47,22.56
2007-12-18,48,47.0,,0.47,22.56
2007-12-19,25,47.0,,0.47,11.75
2007-12-20,17,47.0,,0.47,7.989999999999999
2007-12-21,38,47.0,,0.47,17.86
2007-12-22,13,47.0,,0.47,6.109999999999999
2007-12-23,42,47.0,,0.47,19.74
2007-12-24,50,47.0,,0.47,23.5
2007-12-25,33,47.0,,0.47,15.51
2007-12-26,32,47.0,,0.47,15.04
2007-12-27,38,47.0,,0.47,17.86
2007-12-28,29,47.0,,0.47,13.629999999999999
2007-12-29,62,47.0,,0.47,29.139999999999997
2007-12-30,0,47.0,,0.47,0.0
2007-12-31,41,47.0,,0.47,19.27
2008-01-01,85,65.0,False,0.65,55.25
2008-01-02,100,65.0,,0.65,65.0
2008-01-03,85,65.0,,0.65,55.25
2008-01-04,75,65.0,,0.65,48.75
2008-01-05,64,65.0,,0.65,41.6
2008-01-06,41,65.0,,0.65,26.650000000000002
2008-01-07,84,65.0,,0.65,54.6
2008-01-08,82,65.0,,0.65,53.300000000000004
2008-01-09,71,65.0,,0.65,46.15
2008-01-10,60,65.0,,0.65,39.0
2008-01-11,74,65.0,,0.65,48.1
2008-01-12,64,65.0,,0.65,41.6
2008-01-13,56,65.0,,0.65,36.4
2008-01-14,76,65.0,,0.65,49.4
2008-01-15,90,65.0,,0.65,58.5
2008-01-16,43,65.0,,0.65,27.95
2008-01-17,70,65.0,,0.65,45.5
2008-01-18,68,65.0,,0.65,44.2
2008-01-19,31,65.0,,0.65,20.150000000000002
2008-01-20,56,65.0,,0.65,36.4
2008-01-21,59,65.0,,0.65,38.35
2008-01-22,88,65.0,,0.65,57.2
2008-01-23,94,65.0,,0.65,61.1
2008-01-24,75,65.0,,0.65,48.75
2008-01-25,38,65.0,,0.65,24.7
2008-01-26,38,65.0,,0.65,24.7
2008-01-27,39,65.0,,0.65,25.35
2008-01-28,83,65.0,,0.65,53.95
2008-01-29,67,65.0,,0.65,43.550000000000004
2008-01-30,99,65.0,,0.65,64.35000000000001
2008-01-31,64,65.0,,0.65,41.6
2008-02-01,53,51.0,False,0.51,27.03
2008-02-02,47,51.0,,0.51,23.97
2008-02-03,41,51.0,,0.51,20.91
2008-02-04,76,51.0,,0.51,38.76
2008-02-05,62,51.0,,0.51,31.62
2008-02-06,64,51.0,,0.51,32.64
2008-02-07,32,51.0,,0.51,16.32
2008-02-08,29,51.0,,0.51,14.790000000000001
2008-02-09,27,51.0,,0.51,13.77
2008-02-10,27,51.0,,0.51,13.77
2008-02-11,59,51.0,,0.51,30.09
2008-02-12,57,51.0,,0.51,29.07
2008-02-13,58,51.0,,0.51,29.580000000000002
2008-02-14,75,51.0,,0.51,38.25
2008-02-15,35,51.0,,0.51,17.85
2008-02-16,34,51.0,,0.51,17.34
2008-02-17,42,51.0,,0.51,21.42
2008-02-18,69,51.0,,0.51,35.19
2008-02-19,72,51.0,,0.51,36.72
2008-02-20,53,51.0,,0.51,27.03
2008-02-21,36,51.0,,0.51,18.36
2008-02-22,28,51.0,,0.51,14.280000000000001
2008-02-23,91,51.0,,0.51,46.410000000000004
2008-02-24,79,51.0,,0.51,40.29
2008-02-25,100,51.0,,0.51,51.0
2008-02-26,61,51.0,,0.51,31.11
2008-02-27,63,51.0,,0.51,32.13
2008-02-28,59,51.0,,0.51,30.09
2008-02-29,67,51.0,,0.51,34.17
2008-03-01,25,52.0,False,0.52,13.0
2008-03-02,38,52.0,,0.52,19.76
2008-03-03,67,52.0,,0.52,34.84
2008-03-04,66,52.0,,0.52,34.32
2008-03-05,49,52.0,,0.52,25.48
2008-03-06,50,52.0,,0.52,26.0
2008-03-07,79,52.0,,0.52,41.08
2008-03-08,24,52.0,,0.52,12.48
2008-03-09,25,52.0,,0.52,13.0
2008-03-10,50,52.0,,0.52,26.0
2008-03-11,33,52.0,,0.52,17.16
2008-03-12,86,52.0,,0.52,44.72
2008-03-13,0,52.0,,0.52,0.0
2008-03-14,100,52.0,,0.52,52.0
2008-03-15,25,52.0,,0.52,13.0
2008-03-16,90,52.0,,0.52,46.800000000000004
2008-03-17,51,52.0,,0.52,26.52
2008-03-18,25,52.0,,0.52,13.0
2008-03-19,54,52.0,,0.52,28.080000000000002
2008-03-20,9,52.0,,0.52,4.68
2008-03-21,11,52.0,,0.52,5.720000000000001
2008-03-22,14,52.0,,0.52,7.28
2008-03-23,0,52.0,,0.52,0.0
2008-03-24,18,52.0,,0.52,9.36
2008-03-25,93,52.0,,0.52,48.36
2008-03-26,51,52.0,,0.52,26.52
2008-03-27,51,52.0,,0.52,26.52
2008-03-28,35,52.0,,0.52,18.2
2008-03-29,37,52.0,,0.52,19.240000000000002
2008-03-30,37,52.0,,0.52,19.240000000000002
2008-03-31,32,52.0,,0.52,16.64
2008-04-01,64,55.0,False,0.55,35.2
2008-04-02,98,55.0,,0.55,53.900000000000006
2008-04-03,93,55.0,,0.55,51.150000000000006
2008-04-04,92,55.0,,0.55,50.6
2008-04-05,66,55.0,,0.55,36.300000000000004
2008-04-06,57,55.0,,0.55,31.35
2008-04-07,75,55.0,,0.55,41.25
2008-04-08,59,55.0,,0.55,32.45
2008-04-09,48,55.0,,0.55,26.400000000000002
2008-04-10,61,55.0,,0.55,33.550000000000004
2008-04-11,52,55.0,,0.55,28.6
2008-04-12,58,55.0,,0.55,31.900000000000002
2008-04-13,57,55.0,,0.55,31.35
2008-04-14,75,55.0,,0.55,41.25
2008-04-15,69,55.0,,0.55,37.95
2008-04-16,83,55.0,,0.55,45.650000000000006
2008-04-17,79,55.0,,0.55,43.45
2008-04-18,48,55.0,,0.55,26.400000000000002
2008-04-19,26,55.0,,0.55,14.3
2008-04-20,77,55.0,,0.55,42.35
2008-04-21,77,55.0,,0.55,42.35
2008-04-22,59,55.0,,0.55,32.45
2008-04-23,99,55.0,,0.55,54.45
2008-04-24,67,55.0,,0.55,36.85
2008-04-25,83,55.0,,0.55,45.650000000000006
2008-04-26,95,55.0,,0.55,52.25000000000001
2008-04-27,100,55.0,,0.55,55.00000000000001
2008-04-28,89,55.0,,0.55,48.95
2008-04-29,36,55.0,,0.55,19.8
2008-04-30,54,55.0,,0.55,29.700000000000003
2008-05-01,60,50.0,False,0.5,30.0
2008-05-02,58,50.0,,0.5,29.0
2008-05-03,48,50.0,,0.5,24.0
2008-05-04,21,50.0,,0.5,10.5
2008-05-05,41,50.0,,0.5,20.5
2008-05-06,89,50.0,,0.5,44.5
2008-05-07,49,50.0,,0.5,24.5
2008-05-08,100,50.0,,0.5,50.0
2008-05-09,67,50.0,,0.5,33.5
2008-05-10,29,50.0,,0.5,14.5
2008-05-11,44,50.0,,0.5,22.0
2008-05-12,59,50.0,,0.5,29.5
2008-05-13,94,50.0,,0.5,47.0
2008-05-14,54,50.0,,0.5,27.0
2008-05-15,55,50.0,,0.5,27.5
2008-05-16,84,50.0,,0.5,42.0
2008-05-17,37,50.0,,0.5,18.5
2008-05-18,87,50.0,,0.5,43.5
2008-05-19,60,50.0,,0.5,30.0
2008-05-20,67,50.0,,0.5,33.5
2008-05-21,68,50.0,,0.5,34.0
2008-05-22,61,50.0,,0.5,30.5
2008-05-23,31,50.0,,0.5,15.5
2008-05-24,46,50.0,,0.5,23.0
2008-05-25,41,50.0,,0.5,20.5
2008-05-26,82,50.0,,0.5,41.0
2008-05-27,63,50.0,,0.5,31.5
2008-05-28,77,50.0,,0.5,38.5
2008-05-29,47,50.0,,0.5,23.5
2008-05-30,45,50.0,,0.5,22.5
2008-05-31,28,50.0,,0.5,14.0
2008-06-01,0,46.0,False,0.46,0.0
2008-06-02,34,46.0,,0.46,15.64
2008-06-03,53,46.0,,0.46,24.380000000000003
2008-06-04,33,46.0,,0.46,15.180000000000001
2008-06-05,21,46.0,,0.46,9.66
2008-06-06,44,46.0,,0.46,20.240000000000002
2008-06-07,22,46.0,,0.46,10.120000000000001
2008-06-08,33,46.0,,0.46,15.180000000000001
2008-06-09,64,46.0,,0.46,29.44
2008-06-10,35,46.0,,0.46,16.1
2008-06-11,36,46.0,,0.46,16.560000000000002
2008-06-12,22,46.0,,0.46,10.120000000000001
2008-06-13,23,46.0,,0.46,10.58
2008-06-14,0,46.0,,0.46,0.0
2008-06-15,47,46.0,,0.46,21.62
2008-06-16,100,46.0,,0.46,46.0
2008-06-17,28,46.0,,0.46,12.88
2008-06-18,29,46.0,,0.46,13.34
2008-06-19,30,46.0,,0.46,13.8
2008-06-20,31,46.0,,0.46,14.26
2008-06-21,22,46.0,,0.46,10.120000000000001
2008-06-22,45,46.0,,0.46,20.7
2008-06-23,50,46.0,,0.46,23.0
2008-06-24,14,46.0,,0.46,6.44
2008-06-25,0,46.0,,0.46,0.0
2008-06-26,36,46.0,,0.46,16.560000000000002
2008-06-27,46,46.0,,0.46,21.16
2008-06-28,33,46.0,,0.46,15.180000000000001
2008-06-29,56,46.0,,0.46,25.76
2008-06-30,64,46.0,,0.46,29.44
2008-07-01,69,40.0,False,0.4,27.6
2008-07-02,77,40.0,,0.4,30.8
2008-07-03,83,40.0,,0.4,33.2
2008-07-04,42,40.0,,0.4,16.8
2008-07-05,46,40.0,,0.4,18.400000000000002
2008-07-06,17,40.0,,0.4,6.800000000000001
2008-07-07,78,40.0,,0.4,31.200000000000003
2008-07-08,72,40.0,,0.4,28.8
2008-07-09,79,40.0,,0.4,31.6
2008-07-10,80,40.0,,0.4,32.0
2008-07-11,68,40.0,,0.4,27.200000000000003
2008-07-12,49,40.0,,0.4,19.6
2008-07-13,25,40.0,,0.4,10.0
2008-07-14,100,40.0,,0.4,40.0
2008-07-15,87,40.0,,0.4,34.800000000000004
2008-07-16,58,40.0,,0.4,23.200000000000003
2008-07-17,65,40.0,,0.4,26.0
2008-07-18,45,40.0,,0.4,18.0
2008-07-19,41,40.0,,0.4,16.400000000000002
2008-07-20,33,40.0,,0.4,13.200000000000001
2008-07-21,67,40.0,,0.4,26.8
2008-07-22,87,40.0,,0.4,34.800000000000004
2008-07-23,56,40.0,,0.4,22.400000000000002
2008-07-24,16,40.0,,0.4,6.4
2008-07-25,68,40.0,,0.4,27.200000000000003
2008-07-26,48,40.0,,0.4,19.200000000000003
2008-07-27,41,40.0,,0.4,16.400000000000002
2008-07-28,77,40.0,,0.4,30.8
2008-07-29,50,40.0,,0.4,20.0
2008-07-30,40,40.0,,0.4,16.0
2008-07-31,37,40.0,,0.4,14.8
2008-08-01,62,48.0,False,0.48,29.759999999999998
2008-08-02,78,48.0,,0.48,37.44
2008-08-03,50,48.0,,0.48,24.0
2008-08-04,70,48.0,,0.48,33.6
