date,CHARITY_unscaled,CHARITY_monthly,isPartial,scale,CHARITY
2018-03-21,78,55.0,,0.55,42.900000000000006
2018-03-22,79,55.0,,0.55,43.45
2018-03-23,84,55.0,,0.55,46.2
2018-03-24,74,55.0,,0.55,40.7
2018-03-25,70,55.0,,0.55,38.5
2018-03-26,86,55.0,,0.55,47.300000000000004
2018-03-27,70,55.0,,0.55,38.5
2018-03-28,78,55.0,,0.55,42.900000000000006
2018-03-29,78,55.0,,0.55,42.900000000000006
2018-03-30,69,55.0,,0.55,37.95
2018-03-31,58,55.0,,0.55,31.900000000000002
2018-04-01,59,59.0,False,0.59,34.809999999999995
2018-04-02,76,59.0,,0.59,44.839999999999996
2018-04-03,79,59.0,,0.59,46.61
2018-04-04,74,59.0,,0.59,43.66
2018-04-05,73,59.0,,0.59,43.07
2018-04-06,74,59.0,,0.59,43.66
2018-04-07,80,59.0,,0.59,47.199999999999996
2018-04-08,97,59.0,,0.59,57.23
2018-04-09,95,59.0,,0.59,56.05
2018-04-10,98,59.0,,0.59,57.82
2018-04-11,93,59.0,,0.59,54.87
2018-04-12,91,59.0,,0.59,53.69
2018-04-13,74,59.0,,0.59,43.66
2018-04-14,79,59.0,,0.59,46.61
2018-04-15,99,59.0,,0.59,58.41
2018-04-16,94,59.0,,0.59,55.459999999999994
2018-04-17,100,59.0,,0.59,59.0
2018-04-18,97,59.0,,0.59,57.23
2018-04-19,78,59.0,,0.59,46.019999999999996
2018-04-20,82,59.0,,0.59,48.379999999999995
2018-04-21,76,59.0,,0.59,44.839999999999996
2018-04-22,80,59.0,,0.59,47.199999999999996
2018-04-23,87,59.0,,0.59,51.33
2018-04-24,83,59.0,,0.59,48.97
2018-04-25,83,59.0,,0.59,48.97
2018-04-26,81,59.0,,0.59,47.79
2018-04-27,78,59.0,,0.59,46.019999999999996
2018-04-28,70,59.0,,0.59,41.3
2018-04-29,76,59.0,,0.59,44.839999999999996
2018-04-30,73,59.0,,0.59,43.07
2018-05-01,70,58.0,False,0.58,40.599999999999994
2018-05-02,75,58.0,,0.58,43.5
2018-05-03,80,58.0,,0.58,46.4
2018-05-04,74,58.0,,0.58,42.919999999999995
2018-05-05,63,58.0,,0.58,36.54
2018-05-06,64,58.0,,0.58,37.12
2018-05-07,82,58.0,,0.58,47.559999999999995
2018-05-08,80,58.0,,0.58,46.4
2018-05-09,84,58.0,,0.58,48.72
2018-05-10,72,58.0,,0.58,41.76
2018-05-11,63,58.0,,0.58,36.54
2018-05-12,59,58.0,,0.58,34.22
2018-05-13,54,58.0,,0.58,31.319999999999997
2018-05-14,67,58.0,,0.58,38.86
2018-05-15,69,58.0,,0.58,40.019999999999996
2018-05-16,70,58.0,,0.58,40.599999999999994
2018-05-17,72,58.0,,0.58,41.76
2018-05-18,78,58.0,,0.58,45.239999999999995
2018-05-19,69,58.0,,0.58,40.019999999999996
2018-05-20,100,58.0,,0.58,57.99999999999999
2018-05-21,70,58.0,,0.58,40.599999999999994
2018-05-22,76,58.0,,0.58,44.08
2018-05-23,70,58.0,,0.58,40.599999999999994
2018-05-24,64,58.0,,0.58,37.12
2018-05-25,63,58.0,,0.58,36.54
2018-05-26,63,58.0,,0.58,36.54
2018-05-27,60,58.0,,0.58,34.8
2018-05-28,56,58.0,,0.58,32.48
2018-05-29,71,58.0,,0.58,41.18
2018-05-30,74,58.0,,0.58,42.919999999999995
2018-05-31,78,58.0,,0.58,45.239999999999995
2018-06-01,77,57.0,False,0.57,43.88999999999999
2018-06-02,72,57.0,,0.57,41.04
2018-06-03,58,57.0,,0.57,33.059999999999995
2018-06-04,79,57.0,,0.57,45.029999999999994
2018-06-05,81,57.0,,0.57,46.169999999999995
2018-06-06,84,57.0,,0.57,47.879999999999995
2018-06-07,83,57.0,,0.57,47.309999999999995
2018-06-08,75,57.0,,0.57,42.74999999999999
2018-06-09,67,57.0,,0.57,38.19
2018-06-10,74,57.0,,0.57,42.18
2018-06-11,71,57.0,,0.57,40.47
2018-06-12,74,57.0,,0.57,42.18
2018-06-13,75,57.0,,0.57,42.74999999999999
2018-06-14,91,57.0,,0.57,51.87
2018-06-15,81,57.0,,0.57,46.169999999999995
2018-06-16,72,57.0,,0.57,41.04
2018-06-17,67,57.0,,0.57,38.19
2018-06-18,89,57.0,,0.57,50.73
2018-06-19,92,57.0,,0.57,52.44
2018-06-20,100,57.0,,0.57,56.99999999999999
2018-06-21,88,57.0,,0.57,50.16
2018-06-22,74,57.0,,0.57,42.18
2018-06-23,68,57.0,,0.57,38.76
2018-06-24,64,57.0,,0.57,36.48
2018-06-25,77,57.0,,0.57,43.88999999999999
2018-06-26,75,57.0,,0.57,42.74999999999999
2018-06-27,70,57.0,,0.57,39.9
2018-06-28,66,57.0,,0.57,37.62
2018-06-29,66,57.0,,0.57,37.62
2018-06-30,80,57.0,,0.57,45.599999999999994
2018-07-01,100,51.0,False,0.51,51.0
2018-07-02,77,51.0,,0.51,39.27
2018-07-03,71,51.0,,0.51,36.21
2018-07-04,64,51.0,,0.51,32.64
2018-07-05,68,51.0,,0.51,34.68
2018-07-06,70,51.0,,0.51,35.7
2018-07-07,58,51.0,,0.51,29.580000000000002
2018-07-08,63,51.0,,0.51,32.13
2018-07-09,77,51.0,,0.51,39.27
2018-07-10,77,51.0,,0.51,39.27
2018-07-11,85,51.0,,0.51,43.35
2018-07-12,81,51.0,,0.51,41.31
2018-07-13,74,51.0,,0.51,37.74
2018-07-14,66,51.0,,0.51,33.660000000000004
2018-07-15,74,51.0,,0.51,37.74
2018-07-16,82,51.0,,0.51,41.82
2018-07-17,85,51.0,,0.51,43.35
2018-07-18,76,51.0,,0.51,38.76
2018-07-19,75,51.0,,0.51,38.25
2018-07-20,68,51.0,,0.51,34.68
2018-07-21,66,51.0,,0.51,33.660000000000004
2018-07-22,71,51.0,,0.51,36.21
2018-07-23,69,51.0,,0.51,35.19
2018-07-24,75,51.0,,0.51,38.25
2018-07-25,84,51.0,,0.51,42.84
2018-07-26,81,51.0,,0.51,41.31
2018-07-27,77,51.0,,0.51,39.27
2018-07-28,67,51.0,,0.51,34.17
2018-07-29,73,51.0,,0.51,37.230000000000004
2018-07-30,71,51.0,,0.51,36.21
2018-07-31,78,51.0,,0.51,39.78
2018-08-01,99,54.0,False,0.54,53.46
2018-08-02,100,54.0,,0.54,54.0
2018-08-03,85,54.0,,0.54,45.900000000000006
2018-08-04,81,54.0,,0.54,43.74
2018-08-05,98,54.0,,0.54,52.92
2018-08-06,100,54.0,,0.54,54.0
2018-08-07,82,54.0,,0.54,44.28
2018-08-08,89,54.0,,0.54,48.06
2018-08-09,82,54.0,,0.54,44.28
2018-08-10,77,54.0,,0.54,41.580000000000005
2018-08-11,78,54.0,,0.54,42.120000000000005
2018-08-12,82,54.0,,0.54,44.28
2018-08-13,80,54.0,,0.54,43.2
2018-08-14,90,54.0,,0.54,48.6
2018-08-15,65,54.0,,0.54,35.1
2018-08-16,85,54.0,,0.54,45.900000000000006
2018-08-17,66,54.0,,0.54,35.64
2018-08-18,57,54.0,,0.54,30.78
2018-08-19,72,54.0,,0.54,38.88
2018-08-20,73,54.0,,0.54,39.42
2018-08-21,72,54.0,,0.54,38.88
2018-08-22,83,54.0,,0.54,44.82
2018-08-23,76,54.0,,0.54,41.040000000000006
2018-08-24,71,54.0,,0.54,38.34
2018-08-25,60,54.0,,0.54,32.400000000000006
2018-08-26,70,54.0,,0.54,37.800000000000004
2018-08-27,88,54.0,,0.54,47.52
2018-08-28,86,54.0,,0.54,46.440000000000005
2018-08-29,78,54.0,,0.54,42.120000000000005
2018-08-30,87,54.0,,0.54,46.980000000000004
2018-08-31,67,54.0,,0.54,36.18
2018-09-01,52,57.0,False,0.57,29.639999999999997
2018-09-02,66,57.0,,0.57,37.62
2018-09-03,55,57.0,,0.57,31.349999999999998
2018-09-04,84,57.0,,0.57,47.879999999999995
2018-09-05,98,57.0,,0.57,55.85999999999999
2018-09-06,100,57.0,,0.57,56.99999999999999
2018-09-07,83,57.0,,0.57,47.309999999999995
2018-09-08,65,57.0,,0.57,37.05
2018-09-09,78,57.0,,0.57,44.459999999999994
2018-09-10,74,57.0,,0.57,42.18
2018-09-11,81,57.0,,0.57,46.169999999999995
2018-09-12,86,57.0,,0.57,49.019999999999996
2018-09-13,88,57.0,,0.57,50.16
2018-09-14,79,57.0,,0.57,45.029999999999994
2018-09-15,72,57.0,,0.57,41.04
2018-09-16,72,57.0,,0.57,41.04
2018-09-17,80,57.0,,0.57,45.599999999999994
2018-09-18,91,57.0,,0.57,51.87
2018-09-19,89,57.0,,0.57,50.73
2018-09-20,75,57.0,,0.57,42.74999999999999
2018-09-21,76,57.0,,0.57,43.31999999999999
2018-09-22,62,57.0,,0.57,35.339999999999996
2018-09-23,64,57.0,,0.57,36.48
2018-09-24,81,57.0,,0.57,46.169999999999995
2018-09-25,77,57.0,,0.57,43.88999999999999
2018-09-26,79,57.0,,0.57,45.029999999999994
2018-09-27,92,57.0,,0.57,52.44
2018-09-28,71,57.0,,0.57,40.47
2018-09-29,68,57.0,,0.57,38.76
2018-09-30,65,57.0,,0.57,37.05
2018-10-01,79,56.0,False,0.56,44.24
2018-10-02,87,56.0,,0.56,48.720000000000006
2018-10-03,84,56.0,,0.56,47.040000000000006
2018-10-04,88,56.0,,0.56,49.28
2018-10-05,75,56.0,,0.56,42.00000000000001
2018-10-06,70,56.0,,0.56,39.2
2018-10-07,75,56.0,,0.56,42.00000000000001
2018-10-08,85,56.0,,0.56,47.6
2018-10-09,83,56.0,,0.56,46.480000000000004
2018-10-10,85,56.0,,0.56,47.6
2018-10-11,87,56.0,,0.56,48.720000000000006
2018-10-12,87,56.0,,0.56,48.720000000000006
2018-10-13,74,56.0,,0.56,41.440000000000005
2018-10-14,75,56.0,,0.56,42.00000000000001
2018-10-15,100,56.0,,0.56,56.00000000000001
2018-10-16,85,56.0,,0.56,47.6
2018-10-17,80,56.0,,0.56,44.800000000000004
2018-10-18,92,56.0,,0.56,51.52
2018-10-19,89,56.0,,0.56,49.84
2018-10-20,78,56.0,,0.56,43.68000000000001
2018-10-21,74,56.0,,0.56,41.440000000000005
2018-10-22,94,56.0,,0.56,52.64000000000001
2018-10-23,90,56.0,,0.56,50.400000000000006
2018-10-24,89,56.0,,0.56,49.84
2018-10-25,86,56.0,,0.56,48.160000000000004
2018-10-26,80,56.0,,0.56,44.800000000000004
2018-10-27,64,56.0,,0.56,35.84
2018-10-28,82,56.0,,0.56,45.92
2018-10-29,93,56.0,,0.56,52.080000000000005
2018-10-30,96,56.0,,0.56,53.760000000000005
2018-10-31,74,56.0,,0.56,41.440000000000005
2018-11-01,78,61.0,False,0.61,47.58
2018-11-02,67,61.0,,0.61,40.87
2018-11-03,75,61.0,,0.61,45.75
2018-11-04,63,61.0,,0.61,38.43
2018-11-05,72,61.0,,0.61,43.92
2018-11-06,75,61.0,,0.61,45.75
2018-11-07,63,61.0,,0.61,38.43
2018-11-08,68,61.0,,0.61,41.48
2018-11-09,59,61.0,,0.61,35.99
2018-11-10,59,61.0,,0.61,35.99
2018-11-11,65,61.0,,0.61,39.65
2018-11-12,75,61.0,,0.61,45.75
2018-11-13,80,61.0,,0.61,48.8
2018-11-14,69,61.0,,0.61,42.089999999999996
2018-11-15,72,61.0,,0.61,43.92
2018-11-16,67,61.0,,0.61,40.87
2018-11-17,48,61.0,,0.61,29.28
2018-11-18,63,61.0,,0.61,38.43
2018-11-19,66,61.0,,0.61,40.26
2018-11-20,76,61.0,,0.61,46.36
2018-11-21,56,61.0,,0.61,34.16
2018-11-22,46,61.0,,0.61,28.06
2018-11-23,63,61.0,,0.61,38.43
2018-11-24,68,61.0,,0.61,41.48
2018-11-25,58,61.0,,0.61,35.38
2018-11-26,78,61.0,,0.61,47.58
2018-11-27,100,61.0,,0.61,61.0
2018-11-28,96,61.0,,0.61,58.56
2018-11-29,72,61.0,,0.61,43.92
2018-11-30,70,61.0,,0.61,42.699999999999996
2018-12-01,77,62.0,False,0.62,47.74
2018-12-02,76,62.0,,0.62,47.12
2018-12-03,89,62.0,,0.62,55.18
2018-12-04,100,62.0,,0.62,62.0
2018-12-05,90,62.0,,0.62,55.8
2018-12-06,84,62.0,,0.62,52.08
2018-12-07,84,62.0,,0.62,52.08
2018-12-08,71,62.0,,0.62,44.02
2018-12-09,71,62.0,,0.62,44.02
2018-12-10,85,62.0,,0.62,52.7
2018-12-11,82,62.0,,0.62,50.839999999999996
2018-12-12,88,62.0,,0.62,54.56
2018-12-13,85,62.0,,0.62,52.7
2018-12-14,76,62.0,,0.62,47.12
2018-12-15,61,62.0,,0.62,37.82
2018-12-16,75,62.0,,0.62,46.5
2018-12-17,77,62.0,,0.62,47.74
2018-12-18,92,62.0,,0.62,57.04
2018-12-19,99,62.0,,0.62,61.38
2018-12-20,84,62.0,,0.62,52.08
2018-12-21,78,62.0,,0.62,48.36
2018-12-22,63,62.0,,0.62,39.06
2018-12-23,64,62.0,,0.62,39.68
2018-12-24,65,62.0,,0.62,40.3
2018-12-25,63,62.0,,0.62,39.06
2018-12-26,66,62.0,,0.62,40.92
2018-12-27,77,62.0,,0.62,47.74
2018-12-28,80,62.0,,0.62,49.6
2018-12-29,62,62.0,,0.62,38.44
2018-12-30,64,62.0,,0.62,39.68
2018-12-31,81,62.0,,0.62,50.22
2019-01-01,76,55.0,False,0.55,41.800000000000004
2019-01-02,81,55.0,,0.55,44.550000000000004
2019-01-03,81,55.0,,0.55,44.550000000000004
2019-01-04,100,55.0,,0.55,55.00000000000001
2019-01-05,73,55.0,,0.55,40.150000000000006
2019-01-06,76,55.0,,0.55,41.800000000000004
2019-01-07,76,55.0,,0.55,41.800000000000004
2019-01-08,75,55.0,,0.55,41.25
2019-01-09,82,55.0,,0.55,45.1
2019-01-10,82,55.0,,0.55,45.1
2019-01-11,81,55.0,,0.55,44.550000000000004
2019-01-12,62,55.0,,0.55,34.1
2019-01-13,68,55.0,,0.55,37.400000000000006
2019-01-14,92,55.0,,0.55,50.6
2019-01-15,91,55.0,,0.55,50.050000000000004
2019-01-16,83,55.0,,0.55,45.650000000000006
2019-01-17,72,55.0,,0.55,39.6
2019-01-18,77,55.0,,0.55,42.35
2019-01-19,63,55.0,,0.55,34.650000000000006
2019-01-20,69,55.0,,0.55,37.95
2019-01-21,89,55.0,,0.55,48.95
2019-01-22,93,55.0,,0.55,51.150000000000006
2019-01-23,86,55.0,,0.55,47.300000000000004
2019-01-24,85,55.0,,0.55,46.75000000000001
2019-01-25,78,55.0,,0.55,42.900000000000006
2019-01-26,71,55.0,,0.55,39.050000000000004
2019-01-27,70,55.0,,0.55,38.5
2019-01-28,87,55.0,,0.55,47.85
2019-01-29,76,55.0,,0.55,41.800000000000004
2019-01-30,80,55.0,,0.55,44.0
2019-01-31,73,55.0,,0.55,40.150000000000006
2019-02-01,74,54.0,False,0.54,39.96
2019-02-02,67,54.0,,0.54,36.18
2019-02-03,74,54.0,,0.54,39.96
2019-02-04,82,54.0,,0.54,44.28
2019-02-05,100,54.0,,0.54,54.0
2019-02-06,74,54.0,,0.54,39.96
2019-02-07,83,54.0,,0.54,44.82
2019-02-08,74,54.0,,0.54,39.96
2019-02-09,65,54.0,,0.54,35.1
2019-02-10,65,54.0,,0.54,35.1
2019-02-11,78,54.0,,0.54,42.120000000000005
2019-02-12,79,54.0,,0.54,42.660000000000004
2019-02-13,75,54.0,,0.54,40.5
2019-02-14,78,54.0,,0.54,42.120000000000005
2019-02-15,72,54.0,,0.54,38.88
2019-02-16,67,54.0,,0.54,36.18
2019-02-17,70,54.0,,0.54,37.800000000000004
2019-02-18,71,54.0,,0.54,38.34
2019-02-19,78,54.0,,0.54,42.120000000000005
2019-02-20,78,54.0,,0.54,42.120000000000005
2019-02-21,64,54.0,,0.54,34.56
2019-02-22,68,54.0,,0.54,36.72
2019-02-23,73,54.0,,0.54,39.42
2019-02-24,67,54.0,,0.54,36.18
2019-02-25,77,54.0,,0.54,41.580000000000005
2019-02-26,71,54.0,,0.54,38.34
2019-02-27,69,54.0,,0.54,37.260000000000005
2019-02-28,73,54.0,,0.54,39.42
2019-03-01,86,54.0,False,0.54,46.440000000000005
2019-03-02,69,54.0,,0.54,37.260000000000005
2019-03-03,67,54.0,,0.54,36.18
2019-03-04,82,54.0,,0.54,44.28
2019-03-05,82,54.0,,0.54,44.28
2019-03-06,90,54.0,,0.54,48.6
2019-03-07,100,54.0,,0.54,54.0
2019-03-08,77,54.0,,0.54,41.580000000000005
2019-03-09,58,54.0,,0.54,31.32
2019-03-10,66,54.0,,0.54,35.64
2019-03-11,84,54.0,,0.54,45.36
2019-03-12,80,54.0,,0.54,43.2
2019-03-13,90,54.0,,0.54,48.6
2019-03-14,77,54.0,,0.54,41.580000000000005
2019-03-15,88,54.0,,0.54,47.52
2019-03-16,72,54.0,,0.54,38.88
2019-03-17,69,54.0,,0.54,37.260000000000005
2019-03-18,87,54.0,,0.54,46.980000000000004
2019-03-19,88,54.0,,0.54,47.52
2019-03-20,70,54.0,,0.54,37.800000000000004
2019-03-21,77,54.0,,0.54,41.580000000000005
2019-03-22,87,54.0,,0.54,46.980000000000004
2019-03-23,65,54.0,,0.54,35.1
2019-03-24,65,54.0,,0.54,35.1
2019-03-25,79,54.0,,0.54,42.660000000000004
2019-03-26,88,54.0,,0.54,47.52
2019-03-27,94,54.0,,0.54,50.760000000000005
2019-03-28,83,54.0,,0.54,44.82
2019-03-29,78,54.0,,0.54,42.120000000000005
2019-03-30,67,54.0,,0.54,36.18
2019-03-31,61,54.0,,0.54,32.940000000000005
2019-04-01,91,54.0,False,0.54,49.14
2019-04-02,87,54.0,,0.54,46.980000000000004
2019-04-03,88,54.0,,0.54,47.52
2019-04-04,85,54.0,,0.54,45.900000000000006
2019-04-05,95,54.0,,0.54,51.300000000000004
2019-04-06,69,54.0,,0.54,37.260000000000005
2019-04-07,79,54.0,,0.54,42.660000000000004
2019-04-08,77,54.0,,0.54,41.580000000000005
2019-04-09,97,54.0,,0.54,52.38
2019-04-10,100,54.0,,0.54,54.0
2019-04-11,97,54.0,,0.54,52.38
2019-04-12,91,54.0,,0.54,49.14
2019-04-13,90,54.0,,0.54,48.6
2019-04-14,87,54.0,,0.54,46.980000000000004
2019-04-15,95,54.0,,0.54,51.300000000000004
2019-04-16,100,54.0,,0.54,54.0
2019-04-17,96,54.0,,0.54,51.84
2019-04-18,89,54.0,,0.54,48.06
2019-04-19,70,54.0,,0.54,37.800000000000004
2019-04-20,64,54.0,,0.54,34.56
2019-04-21,74,54.0,,0.54,39.96
2019-04-22,79,54.0,,0.54,42.660000000000004
2019-04-23,72,54.0,,0.54,38.88
2019-04-24,97,54.0,,0.54,52.38
2019-04-25,92,54.0,,0.54,49.68000000000001
2019-04-26,77,54.0,,0.54,41.580000000000005
2019-04-27,69,54.0,,0.54,37.260000000000005
2019-04-28,55,54.0,,0.54,29.700000000000003
2019-04-29,85,54.0,,0.54,45.900000000000006
2019-04-30,88,54.0,,0.54,47.52
2019-05-01,94,53.0,False,0.53,49.82
2019-05-02,99,53.0,,0.53,52.470000000000006
2019-05-03,90,53.0,,0.53,47.7
2019-05-04,85,53.0,,0.53,45.050000000000004
2019-05-05,74,53.0,,0.53,39.22
2019-05-06,91,53.0,,0.53,48.230000000000004
2019-05-07,100,53.0,,0.53,53.0
2019-05-08,84,53.0,,0.53,44.52
2019-05-09,85,53.0,,0.53,45.050000000000004
2019-05-10,85,53.0,,0.53,45.050000000000004
2019-05-11,63,53.0,,0.53,33.39
2019-05-12,64,53.0,,0.53,33.92
2019-05-13,88,53.0,,0.53,46.64
2019-05-14,90,53.0,,0.53,47.7
2019-05-15,93,53.0,,0.53,49.29
2019-05-16,88,53.0,,0.53,46.64
2019-05-17,79,53.0,,0.53,41.870000000000005
2019-05-18,71,53.0,,0.53,37.63
2019-05-19,73,53.0,,0.53,38.690000000000005
2019-05-20,87,53.0,,0.53,46.11
2019-05-21,93,53.0,,0.53,49.29
2019-05-22,92,53.0,,0.53,48.760000000000005
2019-05-23,84,53.0,,0.53,44.52
2019-05-24,73,53.0,,0.53,38.690000000000005
2019-05-25,57,53.0,,0.53,30.21
2019-05-26,62,53.0,,0.53,32.86
2019-05-27,77,53.0,,0.53,40.81
2019-05-28,94,53.0,,0.53,49.82
2019-05-29,96,53.0,,0.53,50.88
2019-05-30,97,53.0,,0.53,51.410000000000004
2019-05-31,95,53.0,,0.53,50.35
2019-06-01,68,54.0,False,0.54,36.72
2019-06-02,49,54.0,,0.54,26.46
2019-06-03,51,54.0,,0.54,27.540000000000003
2019-06-04,45,54.0,,0.54,24.3
2019-06-05,48,54.0,,0.54,25.92
2019-06-06,45,54.0,,0.54,24.3
2019-06-07,36,54.0,,0.54,19.44
2019-06-08,35,54.0,,0.54,18.900000000000002
2019-06-09,31,54.0,,0.54,16.740000000000002
2019-06-10,39,54.0,,0.54,21.060000000000002
2019-06-11,37,54.0,,0.54,19.98
2019-06-12,47,54.0,,0.54,25.380000000000003
2019-06-13,48,54.0,,0.54,25.92
2019-06-14,41,54.0,,0.54,22.14
2019-06-15,36,54.0,,0.54,19.44
2019-06-16,40,54.0,,0.54,21.6
2019-06-17,35,54.0,,0.54,18.900000000000002
2019-06-18,41,54.0,,0.54,22.14
2019-06-19,42,54.0,,0.54,22.68
2019-06-20,38,54.0,,0.54,20.520000000000003
2019-06-21,38,54.0,,0.54,20.520000000000003
2019-06-22,35,54.0,,0.54,18.900000000000002
2019-06-23,35,54.0,,0.54,18.900000000000002
2019-06-24,45,54.0,,0.54,24.3
2019-06-25,52,54.0,,0.54,28.080000000000002
2019-06-26,39,54.0,,0.54,21.060000000000002
2019-06-27,44,54.0,,0.54,23.76
2019-06-28,46,54.0,,0.54,24.840000000000003
2019-06-29,69,54.0,,0.54,37.260000000000005
2019-06-30,100,54.0,,0.54,54.0
2019-07-01,100,44.0,False,0.44,44.0
2019-07-02,81,44.0,,0.44,35.64
2019-07-03,76,44.0,,0.44,33.44
2019-07-04,60,44.0,,0.44,26.4
2019-07-05,75,44.0,,0.44,33.0
2019-07-06,65,44.0,,0.44,28.6
2019-07-07,59,44.0,,0.44,25.96
2019-07-08,71,44.0,,0.44,31.24
2019-07-09,82,44.0,,0.44,36.08
2019-07-10,83,44.0,,0.44,36.52
2019-07-11,77,44.0,,0.44,33.88
2019-07-12,70,44.0,,0.44,30.8
2019-07-13,74,44.0,,0.44,32.56
2019-07-14,65,44.0,,0.44,28.6
2019-07-15,85,44.0,,0.44,37.4
2019-07-16,77,44.0,,0.44,33.88
2019-07-17,74,44.0,,0.44,32.56
2019-07-18,73,44.0,,0.44,32.12
2019-07-19,71,44.0,,0.44,31.24
2019-07-20,65,44.0,,0.44,28.6
2019-07-21,76,44.0,,0.44,33.44
2019-07-22,77,44.0,,0.44,33.88
2019-07-23,80,44.0,,0.44,35.2
2019-07-24,66,44.0,,0.44,29.04
2019-07-25,70,44.0,,0.44,30.8
2019-07-26,64,44.0,,0.44,28.16
2019-07-27,65,44.0,,0.44,28.6
2019-07-28,62,44.0,,0.44,27.28
2019-07-29,79,44.0,,0.44,34.76
2019-07-30,86,44.0,,0.44,37.84
2019-07-31,72,44.0,,0.44,31.68
2019-08-01,79,47.0,False,0.47,37.129999999999995
2019-08-02,69,47.0,,0.47,32.43
2019-08-03,68,47.0,,0.47,31.959999999999997
2019-08-04,74,47.0,,0.47,34.78
2019-08-05,72,47.0,,0.47,33.839999999999996
2019-08-06,84,47.0,,0.47,39.48
2019-08-07,80,47.0,,0.47,37.599999999999994
2019-08-08,81,47.0,,0.47,38.07
2019-08-09,85,47.0,,0.47,39.949999999999996
2019-08-10,78,47.0,,0.47,36.66
2019-08-11,80,47.0,,0.47,37.599999999999994
2019-08-12,79,47.0,,0.47,37.129999999999995
2019-08-13,76,47.0,,0.47,35.72
2019-08-14,93,47.0,,0.47,43.71
2019-08-15,84,47.0,,0.47,39.48
2019-08-16,77,47.0,,0.47,36.19
2019-08-17,59,47.0,,0.47,27.729999999999997
2019-08-18,70,47.0,,0.47,32.9
2019-08-19,80,47.0,,0.47,37.599999999999994
2019-08-20,85,47.0,,0.47,39.949999999999996
2019-08-21,84,47.0,,0.47,39.48
2019-08-22,88,47.0,,0.47,41.36
2019-08-23,89,47.0,,0.47,41.83
2019-08-24,82,47.0,,0.47,38.54
2019-08-25,85,47.0,,0.47,39.949999999999996
2019-08-26,100,47.0,,0.47,47.0
2019-08-27,88,47.0,,0.47,41.36
2019-08-28,82,47.0,,0.47,38.54
2019-08-29,74,47.0,,0.47,34.78
2019-08-30,81,47.0,,0.47,38.07
2019-08-31,64,47.0,,0.47,30.08
2019-09-01,71,53.0,False,0.53,37.63
2019-09-02,66,53.0,,0.53,34.980000000000004
2019-09-03,84,53.0,,0.53,44.52
2019-09-04,100,53.0,,0.53,53.0
2019-09-05,99,53.0,,0.53,52.470000000000006
2019-09-06,87,53.0,,0.53,46.11
2019-09-07,80,53.0,,0.53,42.400000000000006
2019-09-08,77,53.0,,0.53,40.81
2019-09-09,89,53.0,,0.53,47.17
2019-09-10,89,53.0,,0.53,47.17
2019-09-11,91,53.0,,0.53,48.230000000000004
2019-09-12,95,53.0,,0.53,50.35
2019-09-13,82,53.0,,0.53,43.46
2019-09-14,67,53.0,,0.53,35.510000000000005
2019-09-15,80,53.0,,0.53,42.400000000000006
2019-09-16,89,53.0,,0.53,47.17
2019-09-17,86,53.0,,0.53,45.580000000000005
2019-09-18,87,53.0,,0.53,46.11
2019-09-19,80,53.0,,0.53,42.400000000000006
2019-09-20,84,53.0,,0.53,44.52
2019-09-21,61,53.0,,0.53,32.33
2019-09-22,70,53.0,,0.53,37.1
2019-09-23,82,53.0,,0.53,43.46
2019-09-24,85,53.0,,0.53,45.050000000000004
2019-09-25,76,53.0,,0.53,40.28
2019-09-26,82,53.0,,0.53,43.46
2019-09-27,83,53.0,,0.53,43.99
2019-09-28,70,53.0,,0.53,37.1
2019-09-29,77,53.0,,0.53,40.81
2019-09-30,85,53.0,,0.53,45.050000000000004
2019-10-01,75,52.0,False,0.52,39.0
2019-10-02,84,52.0,,0.52,43.68
2019-10-03,74,52.0,,0.52,38.480000000000004
2019-10-04,74,52.0,,0.52,38.480000000000004
2019-10-05,58,52.0,,0.52,30.16
2019-10-06,66,52.0,,0.52,34.32
2019-10-07,95,52.0,,0.52,49.4
2019-10-08,87,52.0,,0.52,45.24
2019-10-09,82,52.0,,0.52,42.64
2019-10-10,71,52.0,,0.52,36.92
2019-10-11,85,52.0,,0.52,44.2
2019-10-12,67,52.0,,0.52,34.84
2019-10-13,71,52.0,,0.52,36.92
2019-10-14,79,52.0,,0.52,41.08
2019-10-15,86,52.0,,0.52,44.72
2019-10-16,90,52.0,,0.52,46.800000000000004
2019-10-17,84,52.0,,0.52,43.68
2019-10-18,79,52.0,,0.52,41.08
2019-10-19,72,52.0,,0.52,37.44
2019-10-20,66,52.0,,0.52,34.32
2019-10-21,93,52.0,,0.52,48.36
2019-10-22,100,52.0,,0.52,52.0
2019-10-23,75,52.0,,0.52,39.0
2019-10-24,90,52.0,,0.52,46.800000000000004
2019-10-25,80,52.0,,0.52,41.6
2019-10-26,57,52.0,,0.52,29.64
2019-10-27,73,52.0,,0.52,37.96
2019-10-28,67,52.0,,0.52,34.84
2019-10-29,89,52.0,,0.52,46.28
2019-10-30,80,52.0,,0.52,41.6
2019-10-31,64,52.0,,0.52,33.28
2019-11-01,72,58.0,False,0.58,41.76
2019-11-02,72,58.0,,0.58,41.76
2019-11-03,64,58.0,,0.58,37.12
2019-11-04,79,58.0,,0.58,45.82
2019-11-05,77,58.0,,0.58,44.66
2019-11-06,78,58.0,,0.58,45.239999999999995
2019-11-07,86,58.0,,0.58,49.879999999999995
