date,most profitable_unscaled,most profitable_monthly,isPartial,scale,most profitable
2012-02-20,48,63.0,,0.63,30.240000000000002
2012-02-21,28,63.0,,0.63,17.64
2012-02-22,18,63.0,,0.63,11.34
2012-02-23,46,63.0,,0.63,28.98
2012-02-24,65,63.0,,0.63,40.95
2012-02-25,23,63.0,,0.63,14.49
2012-02-26,11,63.0,,0.63,6.93
2012-02-27,18,63.0,,0.63,11.34
2012-02-28,27,63.0,,0.63,17.01
2012-02-29,54,63.0,,0.63,34.02
2012-03-01,41,54.0,False,0.54,22.14
2012-03-02,95,54.0,,0.54,51.300000000000004
2012-03-03,42,54.0,,0.54,22.68
2012-03-04,63,54.0,,0.54,34.02
2012-03-05,33,54.0,,0.54,17.82
2012-03-06,62,54.0,,0.54,33.480000000000004
2012-03-07,15,54.0,,0.54,8.100000000000001
2012-03-08,23,54.0,,0.54,12.420000000000002
2012-03-09,32,54.0,,0.54,17.28
2012-03-10,38,54.0,,0.54,20.520000000000003
2012-03-11,87,54.0,,0.54,46.980000000000004
2012-03-12,70,54.0,,0.54,37.800000000000004
2012-03-13,69,54.0,,0.54,37.260000000000005
2012-03-14,55,54.0,,0.54,29.700000000000003
2012-03-15,24,54.0,,0.54,12.96
2012-03-16,57,54.0,,0.54,30.78
2012-03-17,39,54.0,,0.54,21.060000000000002
2012-03-18,49,54.0,,0.54,26.46
2012-03-19,31,54.0,,0.54,16.740000000000002
2012-03-20,54,54.0,,0.54,29.160000000000004
2012-03-21,85,54.0,,0.54,45.900000000000006
2012-03-22,94,54.0,,0.54,50.760000000000005
2012-03-23,41,54.0,,0.54,22.14
2012-03-24,39,54.0,,0.54,21.060000000000002
2012-03-25,58,54.0,,0.54,31.32
2012-03-26,93,54.0,,0.54,50.220000000000006
2012-03-27,93,54.0,,0.54,50.220000000000006
2012-03-28,100,54.0,,0.54,54.0
2012-03-29,55,54.0,,0.54,29.700000000000003
2012-03-30,50,54.0,,0.54,27.0
2012-03-31,46,54.0,,0.54,24.840000000000003
2012-04-01,30,57.0,False,0.57,17.099999999999998
2012-04-02,32,57.0,,0.57,18.24
2012-04-03,24,57.0,,0.57,13.68
2012-04-04,33,57.0,,0.57,18.81
2012-04-05,49,57.0,,0.57,27.929999999999996
2012-04-06,45,57.0,,0.57,25.65
2012-04-07,52,57.0,,0.57,29.639999999999997
2012-04-08,99,57.0,,0.57,56.42999999999999
2012-04-09,96,57.0,,0.57,54.72
2012-04-10,26,57.0,,0.57,14.819999999999999
2012-04-11,71,57.0,,0.57,40.47
2012-04-12,72,57.0,,0.57,41.04
2012-04-13,58,57.0,,0.57,33.059999999999995
2012-04-14,50,57.0,,0.57,28.499999999999996
2012-04-15,50,57.0,,0.57,28.499999999999996
2012-04-16,94,57.0,,0.57,53.58
2012-04-17,78,57.0,,0.57,44.459999999999994
2012-04-18,79,57.0,,0.57,45.029999999999994
2012-04-19,72,57.0,,0.57,41.04
2012-04-20,100,57.0,,0.57,56.99999999999999
2012-04-21,71,57.0,,0.57,40.47
2012-04-22,88,57.0,,0.57,50.16
2012-04-23,70,57.0,,0.57,39.9
2012-04-24,47,57.0,,0.57,26.79
2012-04-25,55,57.0,,0.57,31.349999999999998
2012-04-26,47,57.0,,0.57,26.79
2012-04-27,57,57.0,,0.57,32.489999999999995
2012-04-28,70,57.0,,0.57,39.9
2012-04-29,70,57.0,,0.57,39.9
2012-04-30,55,57.0,,0.57,31.349999999999998
2012-05-01,37,66.0,False,0.66,24.42
2012-05-02,25,66.0,,0.66,16.5
2012-05-03,51,66.0,,0.66,33.660000000000004
2012-05-04,79,66.0,,0.66,52.14
2012-05-05,16,66.0,,0.66,10.56
2012-05-06,65,66.0,,0.66,42.9
2012-05-07,95,66.0,,0.66,62.7
2012-05-08,67,66.0,,0.66,44.22
2012-05-09,68,66.0,,0.66,44.88
2012-05-10,64,66.0,,0.66,42.24
2012-05-11,41,66.0,,0.66,27.060000000000002
2012-05-12,34,66.0,,0.66,22.44
2012-05-13,17,66.0,,0.66,11.22
2012-05-14,25,66.0,,0.66,16.5
2012-05-15,100,66.0,,0.66,66.0
2012-05-16,95,66.0,,0.66,62.7
2012-05-17,66,66.0,,0.66,43.56
2012-05-18,35,66.0,,0.66,23.1
2012-05-19,26,66.0,,0.66,17.16
2012-05-20,59,66.0,,0.66,38.940000000000005
2012-05-21,38,66.0,,0.66,25.080000000000002
2012-05-22,57,66.0,,0.66,37.620000000000005
2012-05-23,57,66.0,,0.66,37.620000000000005
2012-05-24,85,66.0,,0.66,56.1
2012-05-25,48,66.0,,0.66,31.68
2012-05-26,51,66.0,,0.66,33.660000000000004
2012-05-27,80,66.0,,0.66,52.800000000000004
2012-05-28,72,66.0,,0.66,47.52
2012-05-29,32,66.0,,0.66,21.12
2012-05-30,57,66.0,,0.66,37.620000000000005
2012-05-31,51,66.0,,0.66,33.660000000000004
2012-06-01,22,59.0,False,0.59,12.979999999999999
2012-06-02,54,59.0,,0.59,31.86
2012-06-03,63,59.0,,0.59,37.169999999999995
2012-06-04,55,59.0,,0.59,32.449999999999996
2012-06-05,62,59.0,,0.59,36.58
2012-06-06,63,59.0,,0.59,37.169999999999995
2012-06-07,36,59.0,,0.59,21.24
2012-06-08,30,59.0,,0.59,17.7
2012-06-09,73,59.0,,0.59,43.07
2012-06-10,63,59.0,,0.59,37.169999999999995
2012-06-11,28,59.0,,0.59,16.52
2012-06-12,56,59.0,,0.59,33.04
2012-06-13,42,59.0,,0.59,24.779999999999998
2012-06-14,29,59.0,,0.59,17.11
2012-06-15,52,59.0,,0.59,30.68
2012-06-16,55,59.0,,0.59,32.449999999999996
2012-06-17,37,59.0,,0.59,21.83
2012-06-18,49,59.0,,0.59,28.91
2012-06-19,85,59.0,,0.59,50.15
2012-06-20,42,59.0,,0.59,24.779999999999998
2012-06-21,58,59.0,,0.59,34.22
2012-06-22,44,59.0,,0.59,25.959999999999997
2012-06-23,100,59.0,,0.59,59.0
2012-06-24,55,59.0,,0.59,32.449999999999996
2012-06-25,28,59.0,,0.59,16.52
2012-06-26,69,59.0,,0.59,40.71
2012-06-27,50,59.0,,0.59,29.5
2012-06-28,22,59.0,,0.59,12.979999999999999
2012-06-29,52,59.0,,0.59,30.68
2012-06-30,72,59.0,,0.59,42.48
2012-07-01,32,65.0,False,0.65,20.8
2012-07-02,43,65.0,,0.65,27.95
2012-07-03,74,65.0,,0.65,48.1
2012-07-04,53,65.0,,0.65,34.45
2012-07-05,40,65.0,,0.65,26.0
2012-07-06,45,65.0,,0.65,29.25
2012-07-07,45,65.0,,0.65,29.25
2012-07-08,53,65.0,,0.65,34.45
2012-07-09,18,65.0,,0.65,11.700000000000001
2012-07-10,36,65.0,,0.65,23.400000000000002
2012-07-11,55,65.0,,0.65,35.75
2012-07-12,25,65.0,,0.65,16.25
2012-07-13,32,65.0,,0.65,20.8
2012-07-14,77,65.0,,0.65,50.050000000000004
2012-07-15,61,65.0,,0.65,39.65
2012-07-16,42,65.0,,0.65,27.3
2012-07-17,60,65.0,,0.65,39.0
2012-07-18,30,65.0,,0.65,19.5
2012-07-19,36,65.0,,0.65,23.400000000000002
2012-07-20,50,65.0,,0.65,32.5
2012-07-21,61,65.0,,0.65,39.65
2012-07-22,23,65.0,,0.65,14.950000000000001
2012-07-23,54,65.0,,0.65,35.1
2012-07-24,48,65.0,,0.65,31.200000000000003
2012-07-25,42,65.0,,0.65,27.3
2012-07-26,55,65.0,,0.65,35.75
2012-07-27,44,65.0,,0.65,28.6
2012-07-28,15,65.0,,0.65,9.75
2012-07-29,76,65.0,,0.65,49.4
2012-07-30,48,65.0,,0.65,31.200000000000003
2012-07-31,100,65.0,,0.65,65.0
2012-08-01,26,60.0,False,0.6,15.6
2012-08-02,34,60.0,,0.6,20.4
2012-08-03,56,60.0,,0.6,33.6
2012-08-04,67,60.0,,0.6,40.199999999999996
