date,poverty level_unscaled,poverty level_monthly,isPartial,scale,poverty level
2012-01-23,62,54.0,,0.54,33.480000000000004
2012-01-24,62,54.0,,0.54,33.480000000000004
2012-01-25,78,54.0,,0.54,42.120000000000005
2012-01-26,68,54.0,,0.54,36.72
2012-01-27,95,54.0,,0.54,51.300000000000004
2012-01-28,48,54.0,,0.54,25.92
2012-01-29,43,54.0,,0.54,23.220000000000002
2012-01-30,87,54.0,,0.54,46.980000000000004
2012-01-31,67,54.0,,0.54,36.18
2012-02-01,100,57.0,False,0.57,56.99999999999999
2012-02-02,82,57.0,,0.57,46.739999999999995
2012-02-03,52,57.0,,0.57,29.639999999999997
2012-02-04,22,57.0,,0.57,12.54
2012-02-05,28,57.0,,0.57,15.959999999999999
2012-02-06,55,57.0,,0.57,31.349999999999998
2012-02-07,45,57.0,,0.57,25.65
2012-02-08,63,57.0,,0.57,35.91
2012-02-09,69,57.0,,0.57,39.33
2012-02-10,79,57.0,,0.57,45.029999999999994
2012-02-11,28,57.0,,0.57,15.959999999999999
2012-02-12,58,57.0,,0.57,33.059999999999995
2012-02-13,49,57.0,,0.57,27.929999999999996
2012-02-14,68,57.0,,0.57,38.76
2012-02-15,56,57.0,,0.57,31.919999999999998
2012-02-16,55,57.0,,0.57,31.349999999999998
2012-02-17,56,57.0,,0.57,31.919999999999998
2012-02-18,11,57.0,,0.57,6.27
2012-02-19,23,57.0,,0.57,13.11
2012-02-20,66,57.0,,0.57,37.62
2012-02-21,45,57.0,,0.57,25.65
2012-02-22,36,57.0,,0.57,20.52
2012-02-23,41,57.0,,0.57,23.369999999999997
2012-02-24,50,57.0,,0.57,28.499999999999996
2012-02-25,34,57.0,,0.57,19.38
2012-02-26,45,57.0,,0.57,25.65
2012-02-27,54,57.0,,0.57,30.779999999999998
2012-02-28,35,57.0,,0.57,19.95
2012-02-29,62,57.0,,0.57,35.339999999999996
2012-03-01,49,53.0,False,0.53,25.970000000000002
2012-03-02,35,53.0,,0.53,18.55
2012-03-03,29,53.0,,0.53,15.370000000000001
2012-03-04,30,53.0,,0.53,15.9
2012-03-05,27,53.0,,0.53,14.31
2012-03-06,22,53.0,,0.53,11.66
2012-03-07,37,53.0,,0.53,19.61
2012-03-08,53,53.0,,0.53,28.09
2012-03-09,45,53.0,,0.53,23.85
2012-03-10,12,53.0,,0.53,6.36
2012-03-11,27,53.0,,0.53,14.31
2012-03-12,35,53.0,,0.53,18.55
2012-03-13,56,53.0,,0.53,29.68
2012-03-14,45,53.0,,0.53,23.85
2012-03-15,35,53.0,,0.53,18.55
2012-03-16,20,53.0,,0.53,10.600000000000001
2012-03-17,24,53.0,,0.53,12.72
2012-03-18,32,53.0,,0.53,16.96
2012-03-19,53,53.0,,0.53,28.09
2012-03-20,21,53.0,,0.53,11.13
2012-03-21,41,53.0,,0.53,21.73
2012-03-22,54,53.0,,0.53,28.62
2012-03-23,23,53.0,,0.53,12.190000000000001
2012-03-24,28,53.0,,0.53,14.84
2012-03-25,24,53.0,,0.53,12.72
2012-03-26,31,53.0,,0.53,16.43
2012-03-27,100,53.0,,0.53,53.0
2012-03-28,44,53.0,,0.53,23.32
2012-03-29,38,53.0,,0.53,20.14
2012-03-30,47,53.0,,0.53,24.91
2012-03-31,15,53.0,,0.53,7.95
2012-04-01,36,54.0,False,0.54,19.44
2012-04-02,48,54.0,,0.54,25.92
2012-04-03,52,54.0,,0.54,28.080000000000002
2012-04-04,77,54.0,,0.54,41.580000000000005
2012-04-05,49,54.0,,0.54,26.46
2012-04-06,53,54.0,,0.54,28.62
2012-04-07,44,54.0,,0.54,23.76
2012-04-08,26,54.0,,0.54,14.040000000000001
2012-04-09,46,54.0,,0.54,24.840000000000003
2012-04-10,56,54.0,,0.54,30.240000000000002
2012-04-11,75,54.0,,0.54,40.5
2012-04-12,62,54.0,,0.54,33.480000000000004
2012-04-13,80,54.0,,0.54,43.2
2012-04-14,65,54.0,,0.54,35.1
2012-04-15,36,54.0,,0.54,19.44
2012-04-16,56,54.0,,0.54,30.240000000000002
2012-04-17,75,54.0,,0.54,40.5
2012-04-18,70,54.0,,0.54,37.800000000000004
2012-04-19,100,54.0,,0.54,54.0
2012-04-20,60,54.0,,0.54,32.400000000000006
2012-04-21,30,54.0,,0.54,16.200000000000003
2012-04-22,29,54.0,,0.54,15.66
2012-04-23,65,54.0,,0.54,35.1
2012-04-24,65,54.0,,0.54,35.1
2012-04-25,75,54.0,,0.54,40.5
2012-04-26,33,54.0,,0.54,17.82
2012-04-27,63,54.0,,0.54,34.02
2012-04-28,54,54.0,,0.54,29.160000000000004
2012-04-29,48,54.0,,0.54,25.92
2012-04-30,47,54.0,,0.54,25.380000000000003
2012-05-01,81,42.0,False,0.42,34.019999999999996
2012-05-02,46,42.0,,0.42,19.32
2012-05-03,48,42.0,,0.42,20.16
2012-05-04,67,42.0,,0.42,28.14
2012-05-05,60,42.0,,0.42,25.2
2012-05-06,67,42.0,,0.42,28.14
2012-05-07,100,42.0,,0.42,42.0
2012-05-08,63,42.0,,0.42,26.459999999999997
2012-05-09,52,42.0,,0.42,21.84
2012-05-10,66,42.0,,0.42,27.72
2012-05-11,94,42.0,,0.42,39.48
2012-05-12,39,42.0,,0.42,16.38
2012-05-13,24,42.0,,0.42,10.08
2012-05-14,42,42.0,,0.42,17.64
2012-05-15,69,42.0,,0.42,28.98
2012-05-16,89,42.0,,0.42,37.379999999999995
2012-05-17,48,42.0,,0.42,20.16
2012-05-18,32,42.0,,0.42,13.44
2012-05-19,71,42.0,,0.42,29.82
2012-05-20,24,42.0,,0.42,10.08
2012-05-21,83,42.0,,0.42,34.86
2012-05-22,64,42.0,,0.42,26.88
2012-05-23,89,42.0,,0.42,37.379999999999995
2012-05-24,80,42.0,,0.42,33.6
2012-05-25,26,42.0,,0.42,10.92
2012-05-26,55,42.0,,0.42,23.099999999999998
2012-05-27,58,42.0,,0.42,24.36
2012-05-28,38,42.0,,0.42,15.959999999999999
2012-05-29,29,42.0,,0.42,12.18
2012-05-30,52,42.0,,0.42,21.84
2012-05-31,72,42.0,,0.42,30.24
2012-06-01,27,53.0,False,0.53,14.31
2012-06-02,12,53.0,,0.53,6.36
2012-06-03,17,53.0,,0.53,9.01
