date,CAR DONATE_unscaled,CAR DONATE_monthly,isPartial,scale,CAR DONATE
2010-07-02,43,28.0,,0.28,12.040000000000001
2010-07-03,55,28.0,,0.28,15.400000000000002
2010-07-04,29,28.0,,0.28,8.120000000000001
2010-07-05,38,28.0,,0.28,10.64
2010-07-06,46,28.0,,0.28,12.88
2010-07-07,54,28.0,,0.28,15.120000000000001
2010-07-08,46,28.0,,0.28,12.88
2010-07-09,0,28.0,,0.28,0.0
2010-07-10,0,28.0,,0.28,0.0
2010-07-11,26,28.0,,0.28,7.280000000000001
2010-07-12,27,28.0,,0.28,7.5600000000000005
2010-07-13,44,28.0,,0.28,12.32
2010-07-14,45,28.0,,0.28,12.600000000000001
2010-07-15,46,28.0,,0.28,12.88
2010-07-16,39,28.0,,0.28,10.920000000000002
2010-07-17,26,28.0,,0.28,7.280000000000001
2010-07-18,0,28.0,,0.28,0.0
2010-07-19,36,28.0,,0.28,10.080000000000002
2010-07-20,45,28.0,,0.28,12.600000000000001
2010-07-21,82,28.0,,0.28,22.96
2010-07-22,55,28.0,,0.28,15.400000000000002
2010-07-23,48,28.0,,0.28,13.440000000000001
2010-07-24,38,28.0,,0.28,10.64
2010-07-25,52,28.0,,0.28,14.560000000000002
2010-07-26,100,28.0,,0.28,28.000000000000004
2010-07-27,53,28.0,,0.28,14.840000000000002
2010-07-28,36,28.0,,0.28,10.080000000000002
2010-07-29,55,28.0,,0.28,15.400000000000002
2010-07-30,68,28.0,,0.28,19.040000000000003
2010-07-31,25,28.0,,0.28,7.000000000000001
2010-08-01,0,30.0,False,0.3,0.0
2010-08-02,56,30.0,,0.3,16.8
2010-08-03,36,30.0,,0.3,10.799999999999999
2010-08-04,37,30.0,,0.3,11.1
2010-08-05,75,30.0,,0.3,22.5
2010-08-06,59,30.0,,0.3,17.7
2010-08-07,52,30.0,,0.3,15.6
2010-08-08,26,30.0,,0.3,7.8
2010-08-09,55,30.0,,0.3,16.5
2010-08-10,71,30.0,,0.3,21.3
2010-08-11,18,30.0,,0.3,5.3999999999999995
2010-08-12,37,30.0,,0.3,11.1
2010-08-13,20,30.0,,0.3,6.0
2010-08-14,0,30.0,,0.3,0.0
2010-08-15,53,30.0,,0.3,15.899999999999999
2010-08-16,56,30.0,,0.3,16.8
2010-08-17,18,30.0,,0.3,5.3999999999999995
2010-08-18,0,30.0,,0.3,0.0
2010-08-19,37,30.0,,0.3,11.1
2010-08-20,78,30.0,,0.3,23.4
2010-08-21,51,30.0,,0.3,15.299999999999999
2010-08-22,76,30.0,,0.3,22.8
2010-08-23,36,30.0,,0.3,10.799999999999999
2010-08-24,54,30.0,,0.3,16.2
2010-08-25,90,30.0,,0.3,27.0
2010-08-26,55,30.0,,0.3,16.5
2010-08-27,19,30.0,,0.3,5.7
2010-08-28,100,30.0,,0.3,30.0
2010-08-29,75,30.0,,0.3,22.5
2010-08-30,35,30.0,,0.3,10.5
2010-08-31,52,30.0,,0.3,15.6
2010-09-01,41,23.0,False,0.23,9.43
2010-09-02,41,23.0,,0.23,9.43
2010-09-03,22,23.0,,0.23,5.0600000000000005
2010-09-04,0,23.0,,0.23,0.0
2010-09-05,30,23.0,,0.23,6.9
2010-09-06,53,23.0,,0.23,12.190000000000001
2010-09-07,21,23.0,,0.23,4.83
2010-09-08,61,23.0,,0.23,14.030000000000001
2010-09-09,61,23.0,,0.23,14.030000000000001
2010-09-10,42,23.0,,0.23,9.66
2010-09-11,0,23.0,,0.23,0.0
2010-09-12,27,23.0,,0.23,6.21
2010-09-13,100,23.0,,0.23,23.0
2010-09-14,39,23.0,,0.23,8.97
2010-09-15,41,23.0,,0.23,9.43
2010-09-16,61,23.0,,0.23,14.030000000000001
2010-09-17,43,23.0,,0.23,9.89
2010-09-18,28,23.0,,0.23,6.44
2010-09-19,85,23.0,,0.23,19.55
2010-09-20,80,23.0,,0.23,18.400000000000002
2010-09-21,0,23.0,,0.23,0.0
2010-09-22,20,23.0,,0.23,4.6000000000000005
2010-09-23,60,23.0,,0.23,13.8
2010-09-24,21,23.0,,0.23,4.83
2010-09-25,84,23.0,,0.23,19.32
2010-09-26,27,23.0,,0.23,6.21
2010-09-27,59,23.0,,0.23,13.57
2010-09-28,39,23.0,,0.23,8.97
2010-09-29,20,23.0,,0.23,4.6000000000000005
2010-09-30,39,23.0,,0.23,8.97
2010-10-01,44,23.0,False,0.23,10.120000000000001
2010-10-02,0,23.0,,0.23,0.0
2010-10-03,29,23.0,,0.23,6.67
2010-10-04,61,23.0,,0.23,14.030000000000001
2010-10-05,62,23.0,,0.23,14.26
2010-10-06,43,23.0,,0.23,9.89
2010-10-07,45,23.0,,0.23,10.35
2010-10-08,0,23.0,,0.23,0.0
2010-10-09,30,23.0,,0.23,6.9
2010-10-10,30,23.0,,0.23,6.9
2010-10-11,64,23.0,,0.23,14.72
2010-10-12,43,23.0,,0.23,9.89
2010-10-13,42,23.0,,0.23,9.66
2010-10-14,21,23.0,,0.23,4.83
2010-10-15,44,23.0,,0.23,10.120000000000001
2010-10-16,29,23.0,,0.23,6.67
2010-10-17,86,23.0,,0.23,19.78
2010-10-18,0,23.0,,0.23,0.0
2010-10-19,61,23.0,,0.23,14.030000000000001
2010-10-20,20,23.0,,0.23,4.6000000000000005
2010-10-21,41,23.0,,0.23,9.43
2010-10-22,0,23.0,,0.23,0.0
2010-10-23,0,23.0,,0.23,0.0
2010-10-24,28,23.0,,0.23,6.44
2010-10-25,61,23.0,,0.23,14.030000000000001
2010-10-26,100,23.0,,0.23,23.0
2010-10-27,60,23.0,,0.23,13.8
2010-10-28,61,23.0,,0.23,14.030000000000001
2010-10-29,0,23.0,,0.23,0.0
2010-10-30,29,23.0,,0.23,6.67
2010-10-31,30,23.0,,0.23,6.9
2010-11-01,41,27.0,False,0.27,11.07
2010-11-02,57,27.0,,0.27,15.39
2010-11-03,19,27.0,,0.27,5.130000000000001
2010-11-04,58,27.0,,0.27,15.66
2010-11-05,21,27.0,,0.27,5.67
2010-11-06,83,27.0,,0.27,22.41
2010-11-07,28,27.0,,0.27,7.5600000000000005
2010-11-08,79,27.0,,0.27,21.330000000000002
2010-11-09,0,27.0,,0.27,0.0
2010-11-10,20,27.0,,0.27,5.4
2010-11-11,42,27.0,,0.27,11.34
2010-11-12,63,27.0,,0.27,17.01
2010-11-13,55,27.0,,0.27,14.850000000000001
2010-11-14,82,27.0,,0.27,22.14
2010-11-15,0,27.0,,0.27,0.0
2010-11-16,95,27.0,,0.27,25.650000000000002
2010-11-17,19,27.0,,0.27,5.130000000000001
2010-11-18,0,27.0,,0.27,0.0
2010-11-19,0,27.0,,0.27,0.0
2010-11-20,0,27.0,,0.27,0.0
2010-11-21,81,27.0,,0.27,21.87
2010-11-22,39,27.0,,0.27,10.530000000000001
2010-11-23,100,27.0,,0.27,27.0
2010-11-24,0,27.0,,0.27,0.0
2010-11-25,0,27.0,,0.27,0.0
2010-11-26,0,27.0,,0.27,0.0
2010-11-27,0,27.0,,0.27,0.0
2010-11-28,27,27.0,,0.27,7.290000000000001
2010-11-29,57,27.0,,0.27,15.39
2010-11-30,55,27.0,,0.27,14.850000000000001
2010-12-01,65,27.0,False,0.27,17.55
2010-12-02,17,27.0,,0.27,4.59
2010-12-03,86,27.0,,0.27,23.220000000000002
2010-12-04,44,27.0,,0.27,11.88
2010-12-05,45,27.0,,0.27,12.15
2010-12-06,66,27.0,,0.27,17.82
2010-12-07,65,27.0,,0.27,17.55
2010-12-08,33,27.0,,0.27,8.91
2010-12-09,100,27.0,,0.27,27.0
2010-12-10,52,27.0,,0.27,14.040000000000001
2010-12-11,23,27.0,,0.27,6.210000000000001
2010-12-12,22,27.0,,0.27,5.94
2010-12-13,67,27.0,,0.27,18.09
2010-12-14,65,27.0,,0.27,17.55
2010-12-15,17,27.0,,0.27,4.59
2010-12-16,17,27.0,,0.27,4.59
2010-12-17,37,27.0,,0.27,9.99
2010-12-18,23,27.0,,0.27,6.210000000000001
2010-12-19,24,27.0,,0.27,6.48
2010-12-20,71,27.0,,0.27,19.17
2010-12-21,35,27.0,,0.27,9.450000000000001
2010-12-22,56,27.0,,0.27,15.120000000000001
2010-12-23,61,27.0,,0.27,16.470000000000002
2010-12-24,51,27.0,,0.27,13.770000000000001
2010-12-25,0,27.0,,0.27,0.0
2010-12-26,26,27.0,,0.27,7.0200000000000005
2010-12-27,79,27.0,,0.27,21.330000000000002
2010-12-28,57,27.0,,0.27,15.39
2010-12-29,75,27.0,,0.27,20.25
2010-12-30,58,27.0,,0.27,15.66
2010-12-31,68,27.0,,0.27,18.36
2011-01-01,32,23.0,False,0.23,7.36
2011-01-02,0,23.0,,0.23,0.0
2011-01-03,100,23.0,,0.23,23.0
2011-01-04,58,23.0,,0.23,13.34
2011-01-05,0,23.0,,0.23,0.0
2011-01-06,59,23.0,,0.23,13.57
2011-01-07,20,23.0,,0.23,4.6000000000000005
2011-01-08,0,23.0,,0.23,0.0
2011-01-09,74,23.0,,0.23,17.02
2011-01-10,95,23.0,,0.23,21.85
2011-01-11,19,23.0,,0.23,4.37
2011-01-12,19,23.0,,0.23,4.37
2011-01-13,39,23.0,,0.23,8.97
2011-01-14,0,23.0,,0.23,0.0
2011-01-15,0,23.0,,0.23,0.0
2011-01-16,50,23.0,,0.23,11.5
2011-01-17,80,23.0,,0.23,18.400000000000002
2011-01-18,37,23.0,,0.23,8.51
2011-01-19,37,23.0,,0.23,8.51
2011-01-20,37,23.0,,0.23,8.51
2011-01-21,39,23.0,,0.23,8.97
2011-01-22,24,23.0,,0.23,5.5200000000000005
2011-01-23,48,23.0,,0.23,11.040000000000001
2011-01-24,19,23.0,,0.23,4.37
2011-01-25,55,23.0,,0.23,12.65
2011-01-26,37,23.0,,0.23,8.51
2011-01-27,19,23.0,,0.23,4.37
2011-01-28,19,23.0,,0.23,4.37
2011-01-29,48,23.0,,0.23,11.040000000000001
2011-01-30,70,23.0,,0.23,16.1
2011-01-31,52,23.0,,0.23,11.96
2011-02-01,64,24.0,False,0.24,15.36
2011-02-02,33,24.0,,0.24,7.92
2011-02-03,33,24.0,,0.24,7.92
2011-02-04,35,24.0,,0.24,8.4
2011-02-05,64,24.0,,0.24,15.36
2011-02-06,0,24.0,,0.24,0.0
2011-02-07,100,24.0,,0.24,24.0
2011-02-08,33,24.0,,0.24,7.92
2011-02-09,33,24.0,,0.24,7.92
2011-02-10,68,24.0,,0.24,16.32
2011-02-11,18,24.0,,0.24,4.32
2011-02-12,22,24.0,,0.24,5.279999999999999
2011-02-13,23,24.0,,0.24,5.52
2011-02-14,52,24.0,,0.24,12.48
2011-02-15,68,24.0,,0.24,16.32
2011-02-16,17,24.0,,0.24,4.08
2011-02-17,51,24.0,,0.24,12.24
2011-02-18,54,24.0,,0.24,12.959999999999999
2011-02-19,88,24.0,,0.24,21.119999999999997
2011-02-20,44,24.0,,0.24,10.559999999999999
2011-02-21,35,24.0,,0.24,8.4
2011-02-22,17,24.0,,0.24,4.08
2011-02-23,17,24.0,,0.24,4.08
2011-02-24,17,24.0,,0.24,4.08
2011-02-25,17,24.0,,0.24,4.08
2011-02-26,65,24.0,,0.24,15.6
2011-02-27,44,24.0,,0.24,10.559999999999999
2011-02-28,49,24.0,,0.24,11.76
2011-03-01,99,22.0,False,0.22,21.78
2011-03-02,20,22.0,,0.22,4.4
2011-03-03,100,22.0,,0.22,22.0
2011-03-04,42,22.0,,0.22,9.24
2011-03-05,0,22.0,,0.22,0.0
2011-03-06,50,22.0,,0.22,11.0
2011-03-07,40,22.0,,0.22,8.8
2011-03-08,20,22.0,,0.22,4.4
2011-03-09,39,22.0,,0.22,8.58
2011-03-10,20,22.0,,0.22,4.4
2011-03-11,60,22.0,,0.22,13.2
2011-03-12,55,22.0,,0.22,12.1
2011-03-13,57,22.0,,0.22,12.540000000000001
2011-03-14,22,22.0,,0.22,4.84
2011-03-15,42,22.0,,0.22,9.24
2011-03-16,0,22.0,,0.22,0.0
2011-03-17,21,22.0,,0.22,4.62
2011-03-18,22,22.0,,0.22,4.84
2011-03-19,78,22.0,,0.22,17.16
2011-03-20,0,22.0,,0.22,0.0
2011-03-21,59,22.0,,0.22,12.98
2011-03-22,39,22.0,,0.22,8.58
2011-03-23,97,22.0,,0.22,21.34
2011-03-24,40,22.0,,0.22,8.8
2011-03-25,21,22.0,,0.22,4.62
2011-03-26,77,22.0,,0.22,16.94
2011-03-27,26,22.0,,0.22,5.72
2011-03-28,79,22.0,,0.22,17.38
2011-03-29,79,22.0,,0.22,17.38
2011-03-30,20,22.0,,0.22,4.4
2011-03-31,40,22.0,,0.22,8.8
2011-04-01,47,26.0,False,0.26,12.22
2011-04-02,80,26.0,,0.26,20.8
2011-04-03,0,26.0,,0.26,0.0
2011-04-04,29,26.0,,0.26,7.54
2011-04-05,87,26.0,,0.26,22.62
2011-04-06,45,26.0,,0.26,11.700000000000001
2011-04-07,30,26.0,,0.26,7.800000000000001
2011-04-08,0,26.0,,0.26,0.0
2011-04-09,20,26.0,,0.26,5.2
2011-04-10,60,26.0,,0.26,15.600000000000001
2011-04-11,30,26.0,,0.26,7.800000000000001
2011-04-12,44,26.0,,0.26,11.440000000000001
2011-04-13,29,26.0,,0.26,7.54
2011-04-14,45,26.0,,0.26,11.700000000000001
2011-04-15,32,26.0,,0.26,8.32
2011-04-16,59,26.0,,0.26,15.34
2011-04-17,40,26.0,,0.26,10.4
2011-04-18,15,26.0,,0.26,3.9000000000000004
2011-04-19,44,26.0,,0.26,11.440000000000001
2011-04-20,44,26.0,,0.26,11.440000000000001
2011-04-21,46,26.0,,0.26,11.96
2011-04-22,33,26.0,,0.26,8.58
2011-04-23,59,26.0,,0.26,15.34
2011-04-24,21,26.0,,0.26,5.46
2011-04-25,61,26.0,,0.26,15.860000000000001
2011-04-26,44,26.0,,0.26,11.440000000000001
2011-04-27,58,26.0,,0.26,15.08
2011-04-28,0,26.0,,0.26,0.0
2011-04-29,31,26.0,,0.26,8.06
2011-04-30,100,26.0,,0.26,26.0
2011-05-01,35,25.0,False,0.25,8.75
2011-05-02,62,25.0,,0.25,15.5
2011-05-03,26,25.0,,0.25,6.5
2011-05-04,39,25.0,,0.25,9.75
2011-05-05,39,25.0,,0.25,9.75
2011-05-06,71,25.0,,0.25,17.75
2011-05-07,89,25.0,,0.25,22.25
2011-05-08,36,25.0,,0.25,9.0
2011-05-09,26,25.0,,0.25,6.5
2011-05-10,52,25.0,,0.25,13.0
2011-05-11,0,25.0,,0.25,0.0
2011-05-12,27,25.0,,0.25,6.75
2011-05-13,28,25.0,,0.25,7.0
2011-05-14,18,25.0,,0.25,4.5
2011-05-15,35,25.0,,0.25,8.75
2011-05-16,52,25.0,,0.25,13.0
2011-05-17,52,25.0,,0.25,13.0
2011-05-18,13,25.0,,0.25,3.25
2011-05-19,27,25.0,,0.25,6.75
2011-05-20,14,25.0,,0.25,3.5
2011-05-21,35,25.0,,0.25,8.75
2011-05-22,53,25.0,,0.25,13.25
2011-05-23,26,25.0,,0.25,6.5
2011-05-24,65,25.0,,0.25,16.25
2011-05-25,13,25.0,,0.25,3.25
2011-05-26,27,25.0,,0.25,6.75
2011-05-27,100,25.0,,0.25,25.0
2011-05-28,74,25.0,,0.25,18.5
2011-05-29,19,25.0,,0.25,4.75
2011-05-30,0,25.0,,0.25,0.0
2011-05-31,13,25.0,,0.25,3.25
2011-06-01,36,29.0,False,0.29,10.44
2011-06-02,91,29.0,,0.29,26.389999999999997
2011-06-03,19,29.0,,0.29,5.51
2011-06-04,100,29.0,,0.29,28.999999999999996
2011-06-05,0,29.0,,0.29,0.0
2011-06-06,56,29.0,,0.29,16.24
2011-06-07,71,29.0,,0.29,20.59
2011-06-08,55,29.0,,0.29,15.95
2011-06-09,92,29.0,,0.29,26.68
2011-06-10,0,29.0,,0.29,0.0
2011-06-11,48,29.0,,0.29,13.919999999999998
2011-06-12,25,29.0,,0.29,7.249999999999999
2011-06-13,74,29.0,,0.29,21.459999999999997
2011-06-14,0,29.0,,0.29,0.0
2011-06-15,37,29.0,,0.29,10.729999999999999
2011-06-16,73,29.0,,0.29,21.169999999999998
2011-06-17,58,29.0,,0.29,16.82
2011-06-18,74,29.0,,0.29,21.459999999999997
2011-06-19,25,29.0,,0.29,7.249999999999999
2011-06-20,36,29.0,,0.29,10.44
2011-06-21,36,29.0,,0.29,10.44
2011-06-22,36,29.0,,0.29,10.44
2011-06-23,18,29.0,,0.29,5.22
2011-06-24,38,29.0,,0.29,11.02
2011-06-25,97,29.0,,0.29,28.13
2011-06-26,0,29.0,,0.29,0.0
2011-06-27,55,29.0,,0.29,15.95
2011-06-28,0,29.0,,0.29,0.0
2011-06-29,54,29.0,,0.29,15.659999999999998
2011-06-30,37,29.0,,0.29,10.729999999999999
2011-07-01,45,21.0,False,0.21,9.45
2011-07-02,57,21.0,,0.21,11.969999999999999
2011-07-03,59,21.0,,0.21,12.389999999999999
2011-07-04,0,21.0,,0.21,0.0
2011-07-05,87,21.0,,0.21,18.27
2011-07-06,20,21.0,,0.21,4.2
2011-07-07,41,21.0,,0.21,8.61
2011-07-08,21,21.0,,0.21,4.41
2011-07-09,27,21.0,,0.21,5.67
2011-07-10,0,21.0,,0.21,0.0
2011-07-11,82,21.0,,0.21,17.22
2011-07-12,20,21.0,,0.21,4.2
2011-07-13,21,21.0,,0.21,4.41
2011-07-14,41,21.0,,0.21,8.61
2011-07-15,21,21.0,,0.21,4.41
2011-07-16,81,21.0,,0.21,17.009999999999998
2011-07-17,27,21.0,,0.21,5.67
2011-07-18,61,21.0,,0.21,12.809999999999999
2011-07-19,60,21.0,,0.21,12.6
2011-07-20,61,21.0,,0.21,12.809999999999999
2011-07-21,41,21.0,,0.21,8.61
2011-07-22,21,21.0,,0.21,4.41
2011-07-23,50,21.0,,0.21,10.5
2011-07-24,52,21.0,,0.21,10.92
2011-07-25,99,21.0,,0.21,20.79
2011-07-26,40,21.0,,0.21,8.4
2011-07-27,100,21.0,,0.21,21.0
2011-07-28,40,21.0,,0.21,8.4
2011-07-29,42,21.0,,0.21,8.82
2011-07-30,53,21.0,,0.21,11.129999999999999
2011-07-31,27,21.0,,0.21,5.67
2011-08-01,25,25.0,False,0.25,6.25
2011-08-02,100,25.0,,0.25,25.0
2011-08-03,50,25.0,,0.25,12.5
2011-08-04,50,25.0,,0.25,12.5
2011-08-05,52,25.0,,0.25,13.0
2011-08-06,32,25.0,,0.25,8.0
2011-08-07,32,25.0,,0.25,8.0
2011-08-08,74,25.0,,0.25,18.5
2011-08-09,24,25.0,,0.25,6.0
2011-08-10,25,25.0,,0.25,6.25
2011-08-11,25,25.0,,0.25,6.25
2011-08-12,0,25.0,,0.25,0.0
2011-08-13,0,25.0,,0.25,0.0
2011-08-14,64,25.0,,0.25,16.0
2011-08-15,50,25.0,,0.25,12.5
2011-08-16,49,25.0,,0.25,12.25
2011-08-17,0,25.0,,0.25,0.0
2011-08-18,50,25.0,,0.25,12.5
2011-08-19,79,25.0,,0.25,19.75
2011-08-20,96,25.0,,0.25,24.0
2011-08-21,32,25.0,,0.25,8.0
2011-08-22,50,25.0,,0.25,12.5
2011-08-23,48,25.0,,0.25,12.0
2011-08-24,49,25.0,,0.25,12.25
2011-08-25,49,25.0,,0.25,12.25
2011-08-26,51,25.0,,0.25,12.75
2011-08-27,30,25.0,,0.25,7.5
2011-08-28,60,25.0,,0.25,15.0
2011-08-29,73,25.0,,0.25,18.25
2011-08-30,24,25.0,,0.25,6.0
2011-08-31,99,25.0,,0.25,24.75
2011-09-01,34,23.0,False,0.23,7.82
2011-09-02,54,23.0,,0.23,12.42
2011-09-03,43,23.0,,0.23,9.89
2011-09-04,0,23.0,,0.23,0.0
2011-09-05,40,23.0,,0.23,9.200000000000001
2011-09-06,100,23.0,,0.23,23.0
2011-09-07,49,23.0,,0.23,11.270000000000001
2011-09-08,33,23.0,,0.23,7.590000000000001
2011-09-09,34,23.0,,0.23,7.82
2011-09-10,21,23.0,,0.23,4.83
2011-09-11,62,23.0,,0.23,14.26
2011-09-12,33,23.0,,0.23,7.590000000000001
2011-09-13,33,23.0,,0.23,7.590000000000001
2011-09-14,49,23.0,,0.23,11.270000000000001
2011-09-15,65,23.0,,0.23,14.950000000000001
2011-09-16,69,23.0,,0.23,15.870000000000001
2011-09-17,64,23.0,,0.23,14.72
2011-09-18,82,23.0,,0.23,18.86
2011-09-19,16,23.0,,0.23,3.68
2011-09-20,16,23.0,,0.23,3.68
2011-09-21,33,23.0,,0.23,7.590000000000001
2011-09-22,16,23.0,,0.23,3.68
2011-09-23,17,23.0,,0.23,3.91
2011-09-24,83,23.0,,0.23,19.09
2011-09-25,41,23.0,,0.23,9.43
2011-09-26,80,23.0,,0.23,18.400000000000002
2011-09-27,32,23.0,,0.23,7.36
2011-09-28,65,23.0,,0.23,14.950000000000001
2011-09-29,33,23.0,,0.23,7.590000000000001
2011-09-30,17,23.0,,0.23,3.91
2011-10-01,0,21.0,False,0.21,0.0
2011-10-02,20,21.0,,0.21,4.2
2011-10-03,47,21.0,,0.21,9.87
2011-10-04,46,21.0,,0.21,9.66
2011-10-05,78,21.0,,0.21,16.38
2011-10-06,16,21.0,,0.21,3.36
2011-10-07,17,21.0,,0.21,3.57
2011-10-08,21,21.0,,0.21,4.41
2011-10-09,20,21.0,,0.21,4.2
2011-10-10,47,21.0,,0.21,9.87
2011-10-11,29,21.0,,0.21,6.09
2011-10-12,29,21.0,,0.21,6.09
2011-10-13,31,21.0,,0.21,6.51
2011-10-14,33,21.0,,0.21,6.93
2011-10-15,100,21.0,,0.21,21.0
2011-10-16,0,21.0,,0.21,0.0
2011-10-17,31,21.0,,0.21,6.51
2011-10-18,76,21.0,,0.21,15.959999999999999
2011-10-19,15,21.0,,0.21,3.15
2011-10-20,0,21.0,,0.21,0.0
2011-10-21,33,21.0,,0.21,6.93
2011-10-22,0,21.0,,0.21,0.0
2011-10-23,20,21.0,,0.21,4.2
2011-10-24,31,21.0,,0.21,6.51
2011-10-25,15,21.0,,0.21,3.15
2011-10-26,15,21.0,,0.21,3.15
2011-10-27,15,21.0,,0.21,3.15
2011-10-28,49,21.0,,0.21,10.29
2011-10-29,39,21.0,,0.21,8.19
2011-10-30,0,21.0,,0.21,0.0
2011-10-31,64,21.0,,0.21,13.44
2011-11-01,21,21.0,False,0.21,4.41
2011-11-02,60,21.0,,0.21,12.6
2011-11-03,70,21.0,,0.21,14.7
2011-11-04,94,21.0,,0.21,19.74
2011-11-05,77,21.0,,0.21,16.169999999999998
2011-11-06,25,21.0,,0.21,5.25
2011-11-07,80,21.0,,0.21,16.8
2011-11-08,29,21.0,,0.21,6.09
2011-11-09,89,21.0,,0.21,18.689999999999998
2011-11-10,80,21.0,,0.21,16.8
2011-11-11,21,21.0,,0.21,4.41
2011-11-12,25,21.0,,0.21,5.25
2011-11-13,50,21.0,,0.21,10.5
2011-11-14,50,21.0,,0.21,10.5
2011-11-15,59,21.0,,0.21,12.389999999999999
2011-11-16,49,21.0,,0.21,10.29
2011-11-17,89,21.0,,0.21,18.689999999999998
2011-11-18,21,21.0,,0.21,4.41
2011-11-19,100,21.0,,0.21,21.0
2011-11-20,25,21.0,,0.21,5.25
2011-11-21,30,21.0,,0.21,6.3
2011-11-22,40,21.0,,0.21,8.4
2011-11-23,32,21.0,,0.21,6.72
2011-11-24,26,21.0,,0.21,5.46
2011-11-25,50,21.0,,0.21,10.5
2011-11-26,63,21.0,,0.21,13.229999999999999
2011-11-27,85,21.0,,0.21,17.849999999999998
2011-11-28,57,21.0,,0.21,11.969999999999999
2011-11-29,66,21.0,,0.21,13.86
2011-11-30,96,21.0,,0.21,20.16
2011-12-01,29,25.0,False,0.25,7.25
2011-12-02,23,25.0,,0.25,5.75
2011-12-03,19,25.0,,0.25,4.75
2011-12-04,65,25.0,,0.25,16.25
2011-12-05,59,25.0,,0.25,14.75
2011-12-06,44,25.0,,0.25,11.0
2011-12-07,59,25.0,,0.25,14.75
2011-12-08,53,25.0,,0.25,13.25
2011-12-09,31,25.0,,0.25,7.75
2011-12-10,46,25.0,,0.25,11.5
2011-12-11,55,25.0,,0.25,13.75
2011-12-12,37,25.0,,0.25,9.25
2011-12-13,66,25.0,,0.25,16.5
2011-12-14,52,25.0,,0.25,13.0
2011-12-15,53,25.0,,0.25,13.25
2011-12-16,78,25.0,,0.25,19.5
2011-12-17,57,25.0,,0.25,14.25
2011-12-18,39,25.0,,0.25,9.75
2011-12-19,61,25.0,,0.25,15.25
2011-12-20,38,25.0,,0.25,9.5
2011-12-21,63,25.0,,0.25,15.75
2011-12-22,33,25.0,,0.25,8.25
2011-12-23,35,25.0,,0.25,8.75
2011-12-24,42,25.0,,0.25,10.5
2011-12-25,23,25.0,,0.25,5.75
2011-12-26,29,25.0,,0.25,7.25
2011-12-27,97,25.0,,0.25,24.25
2011-12-28,72,25.0,,0.25,18.0
2011-12-29,81,25.0,,0.25,20.25
2011-12-30,100,25.0,,0.25,25.0
2011-12-31,56,25.0,,0.25,14.0
2012-01-01,47,20.0,False,0.2,9.4
2012-01-02,0,20.0,,0.2,0.0
2012-01-03,100,20.0,,0.2,20.0
2012-01-04,99,20.0,,0.2,19.8
2012-01-05,83,20.0,,0.2,16.6
2012-01-06,34,20.0,,0.2,6.800000000000001
2012-01-07,0,20.0,,0.2,0.0
2012-01-08,20,20.0,,0.2,4.0
2012-01-09,48,20.0,,0.2,9.600000000000001
2012-01-10,16,20.0,,0.2,3.2
2012-01-11,49,20.0,,0.2,9.8
2012-01-12,49,20.0,,0.2,9.8
2012-01-13,67,20.0,,0.2,13.4
2012-01-14,20,20.0,,0.2,4.0
2012-01-15,20,20.0,,0.2,4.0
2012-01-16,34,20.0,,0.2,6.800000000000001
2012-01-17,48,20.0,,0.2,9.600000000000001
2012-01-18,48,20.0,,0.2,9.600000000000001
2012-01-19,16,20.0,,0.2,3.2
2012-01-20,0,20.0,,0.2,0.0
2012-01-21,58,20.0,,0.2,11.600000000000001
2012-01-22,38,20.0,,0.2,7.6000000000000005
2012-01-23,78,20.0,,0.2,15.600000000000001
2012-01-24,0,20.0,,0.2,0.0
2012-01-25,48,20.0,,0.2,9.600000000000001
2012-01-26,48,20.0,,0.2,9.600000000000001
2012-01-27,0,20.0,,0.2,0.0
2012-01-28,40,20.0,,0.2,8.0
2012-01-29,60,20.0,,0.2,12.0
2012-01-30,31,20.0,,0.2,6.2
2012-01-31,64,20.0,,0.2,12.8
2012-02-01,51,18.0,False,0.18,9.18
2012-02-02,68,18.0,,0.18,12.24
2012-02-03,44,18.0,,0.18,7.92
2012-02-04,21,18.0,,0.18,3.78
2012-02-05,42,18.0,,0.18,7.56
2012-02-06,43,18.0,,0.18,7.739999999999999
2012-02-07,100,18.0,,0.18,18.0
2012-02-08,34,18.0,,0.18,6.12
2012-02-09,34,18.0,,0.18,6.12
2012-02-10,43,18.0,,0.18,7.739999999999999
2012-02-11,62,18.0,,0.18,11.16
2012-02-12,40,18.0,,0.18,7.199999999999999
2012-02-13,82,18.0,,0.18,14.76
2012-02-14,34,18.0,,0.18,6.12
2012-02-15,35,18.0,,0.18,6.3
2012-02-16,52,18.0,,0.18,9.36
2012-02-17,44,18.0,,0.18,7.92
2012-02-18,32,18.0,,0.18,5.76
2012-02-19,32,18.0,,0.18,5.76
2012-02-20,18,18.0,,0.18,3.2399999999999998
2012-02-21,42,18.0,,0.18,7.56
2012-02-22,42,18.0,,0.18,7.56
2012-02-23,25,18.0,,0.18,4.5
2012-02-24,52,18.0,,0.18,9.36
2012-02-25,73,18.0,,0.18,13.139999999999999
2012-02-26,21,18.0,,0.18,3.78
2012-02-27,33,18.0,,0.18,5.9399999999999995
2012-02-28,41,18.0,,0.18,7.38
2012-02-29,33,18.0,,0.18,5.9399999999999995
