date,cost plus_unscaled,cost plus_monthly,isPartial,scale,cost plus
2006-09-29,56,56,False,0.56,31.360000000000003
2006-09-30,72,72,False,0.72,51.839999999999996
2006-10-01,91,91,False,0.91,82.81
2006-10-02,64,64,False,0.64,40.96
2006-10-03,63,63,False,0.63,39.69
2006-10-04,23,23,False,0.23,5.29
2006-10-05,64,64,False,0.64,40.96
2006-10-06,50,50,False,0.5,25.0
2006-10-07,76,76,False,0.76,57.76
2006-10-08,85,85,False,0.85,72.25
2006-10-09,73,73,False,0.73,53.29
2006-10-10,40,40,False,0.4,16.0
2006-10-11,17,17,False,0.17,2.89
2006-10-12,6,6,False,0.06,0.36
2006-10-13,31,31,False,0.31,9.61
2006-10-14,56,56,False,0.56,31.360000000000003
2006-10-15,45,45,False,0.45,20.25
2006-10-16,23,23,False,0.23,5.29
2006-10-17,33,33,False,0.33,10.89
2006-10-18,34,34,False,0.34,11.56
2006-10-19,46,46,False,0.46,21.16
2006-10-20,55,55,False,0.55,30.250000000000004
2006-10-21,46,46,False,0.46,21.16
2006-10-22,36,36,False,0.36,12.959999999999999
2006-10-23,22,22,False,0.22,4.84
2006-10-24,27,27,False,0.27,7.290000000000001
2006-10-25,56,56,False,0.56,31.360000000000003
2006-10-26,56,56,False,0.56,31.360000000000003
2006-10-27,49,49,False,0.49,24.009999999999998
2006-10-28,53,53,False,0.53,28.09
2006-10-29,100,100,False,1.0,100.0
2006-10-30,40,40,False,0.4,16.0
2006-10-31,28,28,False,0.28,7.840000000000001
2006-11-01,38,38,False,0.38,14.44
2006-11-02,25,25,False,0.25,6.25
2006-11-03,54,54,False,0.54,29.160000000000004
2006-11-04,93,93,False,0.93,86.49000000000001
2006-11-05,70,70,False,0.7,49.0
2006-11-06,40,40,False,0.4,16.0
2006-11-07,62,62,False,0.62,38.44
2006-11-08,61,61,False,0.61,37.21
2006-11-09,56,56,False,0.56,31.360000000000003
2006-11-10,39,39,False,0.39,15.21
2006-11-11,70,70,False,0.7,49.0
2006-11-12,61,61,False,0.61,37.21
2006-11-13,60,60,False,0.6,36.0
2006-11-14,68,68,False,0.68,46.24
2006-11-15,30,30,False,0.3,9.0
2006-11-16,30,30,False,0.3,9.0
2006-11-17,63,63,False,0.63,39.69
2006-11-18,93,93,False,0.93,86.49000000000001
2006-11-19,77,77,False,0.77,59.29
2006-11-20,35,35,False,0.35,12.25
2006-11-21,65,65,False,0.65,42.25
2006-11-22,50,50,False,0.5,25.0
2006-11-23,100,100,False,1.0,100.0
2006-11-24,93,93,False,0.93,86.49000000000001
2006-11-25,97,97,False,0.97,94.09
2006-11-26,61,61,False,0.61,37.21
2006-11-27,77,77,False,0.77,59.29
2006-11-28,51,51,False,0.51,26.01
2006-11-29,38,38,False,0.38,14.44
2006-11-30,57,57,False,0.57,32.489999999999995
2006-12-01,22,22,False,0.22,4.84
2006-12-02,51,51,False,0.51,26.01
2006-12-03,82,82,False,0.82,67.24
2006-12-04,41,41,False,0.41,16.81
2006-12-05,20,20,False,0.2,4.0
2006-12-06,42,42,False,0.42,17.64
2006-12-07,34,34,False,0.34,11.56
2006-12-08,27,27,False,0.27,7.290000000000001
2006-12-09,44,44,False,0.44,19.36
2006-12-10,90,90,False,0.9,81.0
2006-12-11,75,75,False,0.75,56.25
2006-12-12,49,49,False,0.49,24.009999999999998
2006-12-13,37,37,False,0.37,13.69
2006-12-14,61,61,False,0.61,37.21
2006-12-15,75,75,False,0.75,56.25
2006-12-16,53,53,False,0.53,28.09
2006-12-17,84,84,False,0.84,70.56
2006-12-18,71,71,False,0.71,50.41
2006-12-19,71,71,False,0.71,50.41
2006-12-20,68,68,False,0.68,46.24
2006-12-21,100,100,False,1.0,100.0
2006-12-22,74,74,False,0.74,54.76
2006-12-23,15,15,False,0.15,2.25
2006-12-24,81,81,False,0.81,65.61
2006-12-25,27,27,False,0.27,7.290000000000001
2006-12-26,66,66,False,0.66,43.56
2006-12-27,51,51,False,0.51,26.01
2006-12-28,55,55,False,0.55,30.250000000000004
2006-12-29,32,32,False,0.32,10.24
2006-12-30,33,33,False,0.33,10.89
2006-12-31,82,82,False,0.82,67.24
2007-01-01,31,31,False,0.31,9.61
2007-01-02,66,66,False,0.66,43.56
2007-01-03,31,31,False,0.31,9.61
2007-01-04,40,40,False,0.4,16.0
2007-01-05,22,22,False,0.22,4.84
2007-01-06,26,26,False,0.26,6.76
2007-01-07,73,73,False,0.73,53.29
2007-01-08,52,52,False,0.52,27.04
2007-01-09,38,38,False,0.38,14.44
2007-01-10,64,64,False,0.64,40.96
2007-01-11,26,26,False,0.26,6.76
2007-01-12,41,41,False,0.41,16.81
2007-01-13,51,51,False,0.51,26.01
2007-01-14,79,79,False,0.79,62.410000000000004
2007-01-15,47,47,False,0.47,22.09
2007-01-16,21,21,False,0.21,4.41
2007-01-17,38,38,False,0.38,14.44
2007-01-18,47,47,False,0.47,22.09
2007-01-19,31,31,False,0.31,9.61
2007-01-20,62,62,False,0.62,38.44
2007-01-21,75,75,False,0.75,56.25
2007-01-22,29,29,False,0.29,8.41
2007-01-23,33,33,False,0.33,10.89
2007-01-24,54,54,False,0.54,29.160000000000004
2007-01-25,42,42,False,0.42,17.64
2007-01-26,26,26,False,0.26,6.76
2007-01-27,100,100,False,1.0,100.0
2007-01-28,100,100,False,1.0,100.0
2007-01-29,62,62,False,0.62,38.44
2007-01-30,48,48,False,0.48,23.04
2007-01-31,45,45,False,0.45,20.25
2007-02-01,53,53,False,0.53,28.09
2007-02-02,32,32,False,0.32,10.24
2007-02-03,46,46,False,0.46,21.16
2007-02-04,73,73,False,0.73,53.29
2007-02-05,45,45,False,0.45,20.25
2007-02-06,52,52,False,0.52,27.04
2007-02-07,22,22,False,0.22,4.84
2007-02-08,30,30,False,0.3,9.0
2007-02-09,46,46,False,0.46,21.16
2007-02-10,71,71,False,0.71,50.41
2007-02-11,45,45,False,0.45,20.25
2007-02-12,39,39,False,0.39,15.21
2007-02-13,33,33,False,0.33,10.89
2007-02-14,22,22,False,0.22,4.84
2007-02-15,31,31,False,0.31,9.61
2007-02-16,51,51,False,0.51,26.01
2007-02-17,53,53,False,0.53,28.09
2007-02-18,61,61,False,0.61,37.21
2007-02-19,100,100,False,1.0,100.0
2007-02-20,39,39,False,0.39,15.21
2007-02-21,39,39,False,0.39,15.21
2007-02-22,40,40,False,0.4,16.0
2007-02-23,9,9,False,0.09,0.8099999999999999
2007-02-24,38,38,False,0.38,14.44
2007-02-25,57,57,False,0.57,32.489999999999995
2007-02-26,39,39,False,0.39,15.21
2007-02-27,25,25,False,0.25,6.25
2007-02-28,34,34,False,0.34,11.56
2007-03-01,32,32,False,0.32,10.24
2007-03-02,40,40,False,0.4,16.0
2007-03-03,88,88,False,0.88,77.44
2007-03-04,57,57,False,0.57,32.489999999999995
2007-03-05,44,44,False,0.44,19.36
2007-03-06,53,53,False,0.53,28.09
2007-03-07,37,37,False,0.37,13.69
2007-03-08,16,16,False,0.16,2.56
2007-03-09,34,34,False,0.34,11.56
2007-03-10,73,73,False,0.73,53.29
2007-03-11,98,98,False,0.98,96.03999999999999
2007-03-12,43,43,False,0.43,18.49
2007-03-13,54,54,False,0.54,29.160000000000004
2007-03-14,11,11,False,0.11,1.21
2007-03-15,33,33,False,0.33,10.89
2007-03-16,12,12,False,0.12,1.44
2007-03-17,58,58,False,0.58,33.64
2007-03-18,58,58,False,0.58,33.64
2007-03-19,59,59,False,0.59,34.809999999999995
2007-03-20,46,46,False,0.46,21.16
2007-03-21,65,65,False,0.65,42.25
2007-03-22,39,39,False,0.39,15.21
2007-03-23,35,35,False,0.35,12.25
2007-03-24,25,25,False,0.25,6.25
2007-03-25,34,34,False,0.34,11.56
2007-03-26,54,54,False,0.54,29.160000000000004
2007-03-27,26,26,False,0.26,6.76
2007-03-28,58,58,False,0.58,33.64
2007-03-29,27,27,False,0.27,7.290000000000001
2007-03-30,58,58,False,0.58,33.64
2007-03-31,100,100,False,1.0,100.0
2007-04-01,77,77,False,0.77,59.29
2007-04-02,55,55,False,0.55,30.250000000000004
2007-04-03,32,32,False,0.32,10.24
2007-04-04,46,46,False,0.46,21.16
2007-04-05,76,76,False,0.76,57.76
2007-04-06,16,16,False,0.16,2.56
2007-04-07,76,76,False,0.76,57.76
2007-04-08,60,60,False,0.6,36.0
2007-04-09,45,45,False,0.45,20.25
2007-04-10,40,40,False,0.4,16.0
2007-04-11,44,44,False,0.44,19.36
2007-04-12,40,40,False,0.4,16.0
2007-04-13,19,19,False,0.19,3.61
2007-04-14,47,47,False,0.47,22.09
2007-04-15,32,32,False,0.32,10.24
2007-04-16,56,56,False,0.56,31.360000000000003
2007-04-17,21,21,False,0.21,4.41
2007-04-18,39,39,False,0.39,15.21
2007-04-19,31,31,False,0.31,9.61
2007-04-20,58,58,False,0.58,33.64
2007-04-21,51,51,False,0.51,26.01
2007-04-22,100,100,False,1.0,100.0
2007-04-23,44,44,False,0.44,19.36
2007-04-24,34,34,False,0.34,11.56
2007-04-25,26,26,False,0.26,6.76
2007-04-26,66,66,False,0.66,43.56
2007-04-27,42,42,False,0.42,17.64
2007-04-28,49,49,False,0.49,24.009999999999998
2007-04-29,21,21,False,0.21,4.41
2007-04-30,44,44,False,0.44,19.36
2007-05-01,17,17,False,0.17,2.89
2007-05-02,55,55,False,0.55,30.250000000000004
2007-05-03,44,44,False,0.44,19.36
2007-05-04,18,18,False,0.18,3.2399999999999998
2007-05-05,72,72,False,0.72,51.839999999999996
2007-05-06,33,33,False,0.33,10.89
2007-05-07,57,57,False,0.57,32.489999999999995
2007-05-08,40,40,False,0.4,16.0
2007-05-09,49,49,False,0.49,24.009999999999998
2007-05-10,46,46,False,0.46,21.16
2007-05-11,54,54,False,0.54,29.160000000000004
2007-05-12,89,89,False,0.89,79.21000000000001
2007-05-13,70,70,False,0.7,49.0
2007-05-14,78,78,False,0.78,60.84
2007-05-15,44,44,False,0.44,19.36
2007-05-16,28,28,False,0.28,7.840000000000001
2007-05-17,54,54,False,0.54,29.160000000000004
2007-05-18,22,22,False,0.22,4.84
2007-05-19,33,33,False,0.33,10.89
2007-05-20,59,59,False,0.59,34.809999999999995
2007-05-21,33,33,False,0.33,10.89
2007-05-22,36,36,False,0.36,12.959999999999999
2007-05-23,33,33,False,0.33,10.89
2007-05-24,55,55,False,0.55,30.250000000000004
2007-05-25,47,47,False,0.47,22.09
2007-05-26,70,70,False,0.7,49.0
2007-05-27,52,52,False,0.52,27.04
2007-05-28,100,100,False,1.0,100.0
2007-05-29,41,41,False,0.41,16.81
2007-05-30,45,45,False,0.45,20.25
2007-05-31,25,25,False,0.25,6.25
2007-06-01,88,88,False,0.88,77.44
2007-06-02,100,100,False,1.0,100.0
2007-06-03,54,54,False,0.54,29.160000000000004
2007-06-04,73,73,False,0.73,53.29
2007-06-05,62,62,False,0.62,38.44
2007-06-06,53,53,False,0.53,28.09
2007-06-07,84,84,False,0.84,70.56
2007-06-08,58,58,False,0.58,33.64
2007-06-09,65,65,False,0.65,42.25
2007-06-10,94,94,False,0.94,88.36
2007-06-11,47,47,False,0.47,22.09
2007-06-12,52,52,False,0.52,27.04
2007-06-13,76,76,False,0.76,57.76
2007-06-14,30,30,False,0.3,9.0
2007-06-15,53,53,False,0.53,28.09
2007-06-16,63,63,False,0.63,39.69
2007-06-17,88,88,False,0.88,77.44
2007-06-18,95,95,False,0.95,90.25
2007-06-19,88,88,False,0.88,77.44
2007-06-20,83,83,False,0.83,68.89
2007-06-21,73,73,False,0.73,53.29
2007-06-22,89,89,False,0.89,79.21000000000001
2007-06-23,94,94,False,0.94,88.36
2007-06-24,57,57,False,0.57,32.489999999999995
2007-06-25,41,41,False,0.41,16.81
2007-06-26,29,29,False,0.29,8.41
2007-06-27,52,52,False,0.52,27.04
2007-06-28,54,54,False,0.54,29.160000000000004
2007-06-29,90,90,False,0.9,81.0
2007-06-30,47,47,False,0.47,22.09
2007-07-01,100,100,False,1.0,100.0
2007-07-02,49,49,False,0.49,24.009999999999998
2007-07-03,40,40,False,0.4,16.0
2007-07-04,83,83,False,0.83,68.89
2007-07-05,24,24,False,0.24,5.76
2007-07-06,28,28,False,0.28,7.840000000000001
2007-07-07,74,74,False,0.74,54.76
2007-07-08,61,61,False,0.61,37.21
2007-07-09,30,30,False,0.3,9.0
2007-07-10,38,38,False,0.38,14.44
2007-07-11,60,60,False,0.6,36.0
2007-07-12,53,53,False,0.53,28.09
2007-07-13,42,42,False,0.42,17.64
2007-07-14,68,68,False,0.68,46.24
2007-07-15,34,34,False,0.34,11.56
2007-07-16,42,42,False,0.42,17.64
2007-07-17,62,62,False,0.62,38.44
2007-07-18,51,51,False,0.51,26.01
2007-07-19,60,60,False,0.6,36.0
2007-07-20,55,55,False,0.55,30.250000000000004
2007-07-21,62,62,False,0.62,38.44
2007-07-22,50,50,False,0.5,25.0
2007-07-23,72,72,False,0.72,51.839999999999996
2007-07-24,54,54,False,0.54,29.160000000000004
2007-07-25,47,47,False,0.47,22.09
2007-07-26,57,57,False,0.57,32.489999999999995
2007-07-27,46,46,False,0.46,21.16
2007-07-28,52,52,False,0.52,27.04
2007-07-29,88,88,False,0.88,77.44
2007-07-30,55,55,False,0.55,30.250000000000004
2007-07-31,50,50,False,0.5,25.0
2007-08-01,55,55,False,0.55,30.250000000000004
2007-08-02,65,65,False,0.65,42.25
2007-08-03,43,43,False,0.43,18.49
2007-08-04,56,56,False,0.56,31.360000000000003
2007-08-05,100,100,False,1.0,100.0
2007-08-06,35,35,False,0.35,12.25
2007-08-07,39,39,False,0.39,15.21
2007-08-08,35,35,False,0.35,12.25
2007-08-09,63,63,False,0.63,39.69
2007-08-10,55,55,False,0.55,30.250000000000004
2007-08-11,31,31,False,0.31,9.61
2007-08-12,68,68,False,0.68,46.24
2007-08-13,43,43,False,0.43,18.49
2007-08-14,46,46,False,0.46,21.16
2007-08-15,50,50,False,0.5,25.0
2007-08-16,32,32,False,0.32,10.24
2007-08-17,37,37,False,0.37,13.69
2007-08-18,72,72,False,0.72,51.839999999999996
2007-08-19,78,78,False,0.78,60.84
2007-08-20,31,31,False,0.31,9.61
2007-08-21,30,30,False,0.3,9.0
2007-08-22,23,23,False,0.23,5.29
2007-08-23,35,35,False,0.35,12.25
2007-08-24,42,42,False,0.42,17.64
2007-08-25,70,70,False,0.7,49.0
2007-08-26,46,46,False,0.46,21.16
2007-08-27,45,45,False,0.45,20.25
2007-08-28,37,37,False,0.37,13.69
2007-08-29,30,30,False,0.3,9.0
2007-08-30,19,19,False,0.19,3.61
2007-08-31,42,42,False,0.42,17.64
2007-09-01,19,19,False,0.19,3.61
2007-09-02,100,100,False,1.0,100.0
2007-09-03,78,78,False,0.78,60.84
2007-09-04,47,47,False,0.47,22.09
2007-09-05,43,43,False,0.43,18.49
2007-09-06,43,43,False,0.43,18.49
2007-09-07,29,29,False,0.29,8.41
2007-09-08,52,52,False,0.52,27.04
2007-09-09,51,51,False,0.51,26.01
2007-09-10,42,42,False,0.42,17.64
2007-09-11,26,26,False,0.26,6.76
2007-09-12,42,42,False,0.42,17.64
2007-09-13,50,50,False,0.5,25.0
2007-09-14,37,37,False,0.37,13.69
2007-09-15,64,64,False,0.64,40.96
2007-09-16,81,81,False,0.81,65.61
2007-09-17,38,38,False,0.38,14.44
2007-09-18,68,68,False,0.68,46.24
2007-09-19,49,49,False,0.49,24.009999999999998
2007-09-20,38,38,False,0.38,14.44
2007-09-21,32,32,False,0.32,10.24
2007-09-22,40,40,False,0.4,16.0
2007-09-23,80,80,False,0.8,64.0
2007-09-24,44,44,False,0.44,19.36
2007-09-25,18,18,False,0.18,3.2399999999999998
2007-09-26,41,41,False,0.41,16.81
2007-09-27,38,38,False,0.38,14.44
2007-09-28,29,29,False,0.29,8.41
2007-09-29,54,54,False,0.54,29.160000000000004
2007-09-30,80,80,False,0.8,64.0
2007-10-01,55,55,False,0.55,30.250000000000004
2007-10-02,76,76,False,0.76,57.76
2007-10-03,77,77,False,0.77,59.29
2007-10-04,39,39,False,0.39,15.21
2007-10-05,24,24,False,0.24,5.76
2007-10-06,87,87,False,0.87,75.69
2007-10-07,93,93,False,0.93,86.49000000000001
2007-10-08,100,100,False,1.0,100.0
2007-10-09,22,22,False,0.22,4.84
2007-10-10,70,70,False,0.7,49.0
2007-10-11,39,39,False,0.39,15.21
2007-10-12,54,54,False,0.54,29.160000000000004
2007-10-13,70,70,False,0.7,49.0
2007-10-14,83,83,False,0.83,68.89
2007-10-15,87,87,False,0.87,75.69
2007-10-16,58,58,False,0.58,33.64
2007-10-17,48,48,False,0.48,23.04
2007-10-18,49,49,False,0.49,24.009999999999998
2007-10-19,46,46,False,0.46,21.16
2007-10-20,76,76,False,0.76,57.76
2007-10-21,91,91,False,0.91,82.81
2007-10-22,63,63,False,0.63,39.69
2007-10-23,47,47,False,0.47,22.09
2007-10-24,74,74,False,0.74,54.76
2007-10-25,71,71,False,0.71,50.41
2007-10-26,23,23,False,0.23,5.29
2007-10-27,41,41,False,0.41,16.81
2007-10-28,66,66,False,0.66,43.56
2007-10-29,69,69,False,0.69,47.61
2007-10-30,21,21,False,0.21,4.41
2007-10-31,78,78,False,0.78,60.84
2007-11-01,49,49,False,0.49,24.009999999999998
2007-11-02,58,58,False,0.58,33.64
2007-11-03,70,70,False,0.7,49.0
2007-11-04,63,63,False,0.63,39.69
2007-11-05,62,62,False,0.62,38.44
2007-11-06,32,32,False,0.32,10.24
2007-11-07,45,45,False,0.45,20.25
2007-11-08,37,37,False,0.37,13.69
2007-11-09,70,70,False,0.7,49.0
2007-11-10,49,49,False,0.49,24.009999999999998
2007-11-11,100,100,False,1.0,100.0
2007-11-12,80,80,False,0.8,64.0
2007-11-13,75,75,False,0.75,56.25
2007-11-14,39,39,False,0.39,15.21
2007-11-15,66,66,False,0.66,43.56
2007-11-16,43,43,False,0.43,18.49
2007-11-17,74,74,False,0.74,54.76
2007-11-18,72,72,False,0.72,51.839999999999996
2007-11-19,77,77,False,0.77,59.29
2007-11-20,49,49,False,0.49,24.009999999999998
2007-11-21,72,72,False,0.72,51.839999999999996
2007-11-22,53,53,False,0.53,28.09
2007-11-23,41,41,False,0.41,16.81
2007-11-24,69,69,False,0.69,47.61
2007-11-25,84,84,False,0.84,70.56
2007-11-26,78,78,False,0.78,60.84
2007-11-27,53,53,False,0.53,28.09
2007-11-28,54,54,False,0.54,29.160000000000004
2007-11-29,75,75,False,0.75,56.25
2007-11-30,70,70,False,0.7,49.0
2007-12-01,43,43,False,0.43,18.49
2007-12-02,90,90,False,0.9,81.0
2007-12-03,48,48,False,0.48,23.04
2007-12-04,43,43,False,0.43,18.49
2007-12-05,43,43,False,0.43,18.49
2007-12-06,52,52,False,0.52,27.04
2007-12-07,59,59,False,0.59,34.809999999999995
2007-12-08,82,82,False,0.82,67.24
2007-12-09,71,71,False,0.71,50.41
2007-12-10,65,65,False,0.65,42.25
2007-12-11,75,75,False,0.75,56.25
2007-12-12,40,40,False,0.4,16.0
2007-12-13,38,38,False,0.38,14.44
2007-12-14,71,71,False,0.71,50.41
2007-12-15,83,83,False,0.83,68.89
2007-12-16,89,89,False,0.89,79.21000000000001
2007-12-17,73,73,False,0.73,53.29
2007-12-18,96,96,False,0.96,92.16
2007-12-19,50,50,False,0.5,25.0
2007-12-20,78,78,False,0.78,60.84
2007-12-21,59,59,False,0.59,34.809999999999995
2007-12-22,69,69,False,0.69,47.61
2007-12-23,46,46,False,0.46,21.16
2007-12-24,66,66,False,0.66,43.56
2007-12-25,46,46,False,0.46,21.16
2007-12-26,30,30,False,0.3,9.0
2007-12-27,58,58,False,0.58,33.64
2007-12-28,64,64,False,0.64,40.96
2007-12-29,100,100,False,1.0,100.0
2007-12-30,73,73,False,0.73,53.29
2007-12-31,48,48,False,0.48,23.04
2008-01-01,48,48,False,0.48,23.04
2008-01-02,77,77,False,0.77,59.29
2008-01-03,65,65,False,0.65,42.25
2008-01-04,38,38,False,0.38,14.44
2008-01-05,70,70,False,0.7,49.0
2008-01-06,100,100,False,1.0,100.0
2008-01-07,49,49,False,0.49,24.009999999999998
2008-01-08,59,59,False,0.59,34.809999999999995
2008-01-09,67,67,False,0.67,44.89
2008-01-10,44,44,False,0.44,19.36
2008-01-11,41,41,False,0.41,16.81
2008-01-12,64,64,False,0.64,40.96
2008-01-13,92,92,False,0.92,84.64
2008-01-14,35,35,False,0.35,12.25
2008-01-15,69,69,False,0.69,47.61
2008-01-16,31,31,False,0.31,9.61
2008-01-17,35,35,False,0.35,12.25
2008-01-18,29,29,False,0.29,8.41
2008-01-19,45,45,False,0.45,20.25
2008-01-20,63,63,False,0.63,39.69
2008-01-21,84,84,False,0.84,70.56
2008-01-22,82,82,False,0.82,67.24
2008-01-23,45,45,False,0.45,20.25
2008-01-24,31,31,False,0.31,9.61
2008-01-25,43,43,False,0.43,18.49
2008-01-26,66,66,False,0.66,43.56
2008-01-27,84,84,False,0.84,70.56
2008-01-28,57,57,False,0.57,32.489999999999995
2008-01-29,49,49,False,0.49,24.009999999999998
2008-01-30,45,45,False,0.45,20.25
2008-01-31,46,46,False,0.46,21.16
2008-02-01,43,43,False,0.43,18.49
2008-02-02,100,100,False,1.0,100.0
2008-02-03,67,67,False,0.67,44.89
2008-02-04,39,39,False,0.39,15.21
2008-02-05,56,56,False,0.56,31.360000000000003
2008-02-06,44,44,False,0.44,19.36
2008-02-07,25,25,False,0.25,6.25
2008-02-08,69,69,False,0.69,47.61
2008-02-09,66,66,False,0.66,43.56
2008-02-10,64,64,False,0.64,40.96
2008-02-11,76,76,False,0.76,57.76
2008-02-12,55,55,False,0.55,30.250000000000004
2008-02-13,32,32,False,0.32,10.24
2008-02-14,54,54,False,0.54,29.160000000000004
2008-02-15,45,45,False,0.45,20.25
2008-02-16,90,90,False,0.9,81.0
2008-02-17,62,62,False,0.62,38.44
2008-02-18,53,53,False,0.53,28.09
2008-02-19,74,74,False,0.74,54.76
2008-02-20,28,28,False,0.28,7.840000000000001
2008-02-21,36,36,False,0.36,12.959999999999999
2008-02-22,46,46,False,0.46,21.16
2008-02-23,40,40,False,0.4,16.0
2008-02-24,65,65,False,0.65,42.25
2008-02-25,37,37,False,0.37,13.69
2008-02-26,23,23,False,0.23,5.29
2008-02-27,24,24,False,0.24,5.76
2008-02-28,33,33,False,0.33,10.89
2008-02-29,30,30,False,0.3,9.0
2008-03-01,100,100,False,1.0,100.0
2008-03-02,95,95,False,0.95,90.25
2008-03-03,65,65,False,0.65,42.25
2008-03-04,62,62,False,0.62,38.44
2008-03-05,36,36,False,0.36,12.959999999999999
2008-03-06,59,59,False,0.59,34.809999999999995
2008-03-07,38,38,False,0.38,14.44
2008-03-08,96,96,False,0.96,92.16
2008-03-09,66,66,False,0.66,43.56
2008-03-10,32,32,False,0.32,10.24
2008-03-11,40,40,False,0.4,16.0
2008-03-12,46,46,False,0.46,21.16
2008-03-13,51,51,False,0.51,26.01
2008-03-14,40,40,False,0.4,16.0
2008-03-15,41,41,False,0.41,16.81
2008-03-16,82,82,False,0.82,67.24
2008-03-17,83,83,False,0.83,68.89
2008-03-18,60,60,False,0.6,36.0
2008-03-19,57,57,False,0.57,32.489999999999995
2008-03-20,71,71,False,0.71,50.41
2008-03-21,81,81,False,0.81,65.61
2008-03-22,62,62,False,0.62,38.44
2008-03-23,82,82,False,0.82,67.24
2008-03-24,64,64,False,0.64,40.96
2008-03-25,50,50,False,0.5,25.0
2008-03-26,32,32,False,0.32,10.24
2008-03-27,55,55,False,0.55,30.250000000000004
2008-03-28,77,77,False,0.77,59.29
2008-03-29,47,47,False,0.47,22.09
2008-03-30,93,93,False,0.93,86.49000000000001
2008-03-31,79,79,False,0.79,62.410000000000004
2008-04-01,39,39,False,0.39,15.21
2008-04-02,35,35,False,0.35,12.25
2008-04-03,40,40,False,0.4,16.0
2008-04-04,60,60,False,0.6,36.0
2008-04-05,61,61,False,0.61,37.21
2008-04-06,80,80,False,0.8,64.0
2008-04-07,82,82,False,0.82,67.24
2008-04-08,61,61,False,0.61,37.21
2008-04-09,57,57,False,0.57,32.489999999999995
2008-04-10,45,45,False,0.45,20.25
2008-04-11,57,57,False,0.57,32.489999999999995
2008-04-12,53,53,False,0.53,28.09
2008-04-13,72,72,False,0.72,51.839999999999996
2008-04-14,35,35,False,0.35,12.25
2008-04-15,77,77,False,0.77,59.29
2008-04-16,49,49,False,0.49,24.009999999999998
2008-04-17,59,59,False,0.59,34.809999999999995
2008-04-18,63,63,False,0.63,39.69
2008-04-19,100,100,False,1.0,100.0
2008-04-20,70,70,False,0.7,49.0
2008-04-21,75,75,False,0.75,56.25
2008-04-22,39,39,False,0.39,15.21
2008-04-23,66,66,False,0.66,43.56
2008-04-24,32,32,False,0.32,10.24
2008-04-25,76,76,False,0.76,57.76
2008-04-26,62,62,False,0.62,38.44
2008-04-27,60,60,False,0.6,36.0
2008-04-28,77,77,False,0.77,59.29
2008-04-29,63,63,False,0.63,39.69
2008-04-30,52,52,False,0.52,27.04
2008-05-01,38,38,False,0.38,14.44
2008-05-02,40,40,False,0.4,16.0
2008-05-03,36,36,False,0.36,12.959999999999999
2008-05-04,70,70,False,0.7,49.0
2008-05-05,58,58,False,0.58,33.64
2008-05-06,40,40,False,0.4,16.0
2008-05-07,34,34,False,0.34,11.56
2008-05-08,41,41,False,0.41,16.81
2008-05-09,43,43,False,0.43,18.49
2008-05-10,54,54,False,0.54,29.160000000000004
2008-05-11,67,67,False,0.67,44.89
2008-05-12,45,45,False,0.45,20.25
2008-05-13,20,20,False,0.2,4.0
2008-05-14,47,47,False,0.47,22.09
2008-05-15,49,49,False,0.49,24.009999999999998
2008-05-16,26,26,False,0.26,6.76
2008-05-17,45,45,False,0.45,20.25
2008-05-18,33,33,False,0.33,10.89
2008-05-19,59,59,False,0.59,34.809999999999995
2008-05-20,44,44,False,0.44,19.36
2008-05-21,38,38,False,0.38,14.44
2008-05-22,35,35,False,0.35,12.25
2008-05-23,27,27,False,0.27,7.290000000000001
2008-05-24,57,57,False,0.57,32.489999999999995
2008-05-25,100,100,False,1.0,100.0
2008-05-26,62,62,False,0.62,38.44
2008-05-27,34,34,False,0.34,11.56
2008-05-28,38,38,False,0.38,14.44
2008-05-29,32,32,False,0.32,10.24
2008-05-30,26,26,False,0.26,6.76
2008-05-31,37,37,False,0.37,13.69
2008-06-01,48,48,False,0.48,23.04
2008-06-02,61,61,False,0.61,37.21
2008-06-03,47,47,False,0.47,22.09
2008-06-04,48,48,False,0.48,23.04
2008-06-05,49,49,False,0.49,24.009999999999998
