date,mastercard_unscaled,mastercard_monthly,isPartial,scale,mastercard
29/10/2008,47,67,,0.67,31.49
30/10/2008,58,67,,0.67,38.86
31/10/2008,85,67,,0.67,56.95
01/11/2008,53,65,FALSE,0.65,34.45
02/11/2008,61,65,,0.65,39.65
03/11/2008,56,65,,0.65,36.4
04/11/2008,70,65,,0.65,45.5
05/11/2008,42,65,,0.65,27.3
06/11/2008,70,65,,0.65,45.5
07/11/2008,51,65,,0.65,33.15
08/11/2008,55,65,,0.65,35.75
09/11/2008,43,65,,0.65,27.95
10/11/2008,79,65,,0.65,51.35
11/11/2008,90,65,,0.65,58.5
12/11/2008,60,65,,0.65,39
13/11/2008,73,65,,0.65,47.45
14/11/2008,85,65,,0.65,55.25
15/11/2008,46,65,,0.65,29.9
16/11/2008,65,65,,0.65,42.25
17/11/2008,55,65,,0.65,35.75
18/11/2008,56,65,,0.65,36.4
19/11/2008,67,65,,0.65,43.55
20/11/2008,69,65,,0.65,44.85
21/11/2008,64,65,,0.65,41.6
22/11/2008,82,65,,0.65,53.3
23/11/2008,37,65,,0.65,24.05
24/11/2008,96,65,,0.65,62.4
25/11/2008,100,65,,0.65,65
26/11/2008,77,65,,0.65,50.05
27/11/2008,64,65,,0.65,41.6
28/11/2008,58,65,,0.65,37.7
29/11/2008,69,65,,0.65,44.85
30/11/2008,55,65,,0.65,35.75
01/12/2008,72,71,FALSE,0.71,51.12
02/12/2008,80,71,,0.71,56.8
03/12/2008,47,71,,0.71,33.37
04/12/2008,70,71,,0.71,49.7
05/12/2008,88,71,,0.71,62.48
06/12/2008,56,71,,0.71,39.76
07/12/2008,100,71,,0.71,71
08/12/2008,59,71,,0.71,41.89
09/12/2008,74,71,,0.71,52.54
10/12/2008,96,71,,0.71,68.16
11/12/2008,83,71,,0.71,58.93
12/12/2008,87,71,,0.71,61.77
13/12/2008,96,71,,0.71,68.16
14/12/2008,55,71,,0.71,39.05
15/12/2008,81,71,,0.71,57.51
16/12/2008,61,71,,0.71,43.31
17/12/2008,82,71,,0.71,58.22
18/12/2008,95,71,,0.71,67.45
19/12/2008,96,71,,0.71,68.16
20/12/2008,55,71,,0.71,39.05
21/12/2008,86,71,,0.71,61.06
22/12/2008,74,71,,0.71,52.54
23/12/2008,84,71,,0.71,59.64
24/12/2008,57,71,,0.71,40.47
25/12/2008,49,71,,0.71,34.79
26/12/2008,78,71,,0.71,55.38
27/12/2008,75,71,,0.71,53.25
28/12/2008,46,71,,0.71,32.66
29/12/2008,91,71,,0.71,64.61
30/12/2008,75,71,,0.71,53.25
31/12/2008,97,71,,0.71,68.87
01/01/2009,87,70,FALSE,0.7,60.9
02/01/2009,75,70,,0.7,52.5
03/01/2009,56,70,,0.7,39.2
04/01/2009,74,70,,0.7,51.8
05/01/2009,78,70,,0.7,54.6
06/01/2009,96,70,,0.7,67.2
07/01/2009,69,70,,0.7,48.3
08/01/2009,87,70,,0.7,60.9
09/01/2009,97,70,,0.7,67.9
10/01/2009,74,70,,0.7,51.8
11/01/2009,81,70,,0.7,56.7
12/01/2009,81,70,,0.7,56.7
13/01/2009,74,70,,0.7,51.8
14/01/2009,79,70,,0.7,55.3
15/01/2009,86,70,,0.7,60.2
16/01/2009,76,70,,0.7,53.2
17/01/2009,62,70,,0.7,43.4
18/01/2009,68,70,,0.7,47.6
19/01/2009,65,70,,0.7,45.5
20/01/2009,52,70,,0.7,36.4
21/01/2009,61,70,,0.7,42.7
22/01/2009,100,70,,0.7,70
23/01/2009,72,70,,0.7,50.4
24/01/2009,67,70,,0.7,46.9
25/01/2009,38,70,,0.7,26.6
26/01/2009,55,70,,0.7,38.5
27/01/2009,52,70,,0.7,36.4
28/01/2009,65,70,,0.7,45.5
29/01/2009,61,70,,0.7,42.7
30/01/2009,73,70,,0.7,51.1
31/01/2009,55,70,,0.7,38.5
01/02/2009,76,60,FALSE,0.6,45.6
02/02/2009,72,60,,0.6,43.2
03/02/2009,69,60,,0.6,41.4
04/02/2009,72,60,,0.6,43.2
05/02/2009,99,60,,0.6,59.4
06/02/2009,100,60,,0.6,60
07/02/2009,84,60,,0.6,50.4
08/02/2009,65,60,,0.6,39
09/02/2009,85,60,,0.6,51
10/02/2009,96,60,,0.6,57.6
11/02/2009,90,60,,0.6,54
12/02/2009,83,60,,0.6,49.8
13/02/2009,76,60,,0.6,45.6
14/02/2009,96,60,,0.6,57.6
15/02/2009,66,60,,0.6,39.6
16/02/2009,84,60,,0.6,50.4
17/02/2009,79,60,,0.6,47.4
18/02/2009,95,60,,0.6,57
19/02/2009,99,60,,0.6,59.4
20/02/2009,61,60,,0.6,36.6
21/02/2009,55,60,,0.6,33
22/02/2009,65,60,,0.6,39
23/02/2009,89,60,,0.6,53.4
24/02/2009,85,60,,0.6,51
25/02/2009,68,60,,0.6,40.8
26/02/2009,100,60,,0.6,60
27/02/2009,95,60,,0.6,57
28/02/2009,69,60,,0.6,41.4
01/03/2009,84,64,FALSE,0.64,53.76
02/03/2009,81,64,,0.64,51.84
03/03/2009,82,64,,0.64,52.48
04/03/2009,65,64,,0.64,41.6
05/03/2009,75,64,,0.64,48
06/03/2009,54,64,,0.64,34.56
07/03/2009,55,64,,0.64,35.2
08/03/2009,47,64,,0.64,30.08
09/03/2009,65,64,,0.64,41.6
10/03/2009,60,64,,0.64,38.4
11/03/2009,96,64,,0.64,61.44
12/03/2009,87,64,,0.64,55.68
13/03/2009,83,64,,0.64,53.12
14/03/2009,77,64,,0.64,49.28
15/03/2009,58,64,,0.64,37.12
16/03/2009,81,64,,0.64,51.84
17/03/2009,83,64,,0.64,53.12
18/03/2009,75,64,,0.64,48
19/03/2009,67,64,,0.64,42.88
20/03/2009,73,64,,0.64,46.72
21/03/2009,100,64,,0.64,64
22/03/2009,44,64,,0.64,28.16
23/03/2009,79,64,,0.64,50.56
24/03/2009,55,64,,0.64,35.2
25/03/2009,63,64,,0.64,40.32
26/03/2009,71,64,,0.64,45.44
27/03/2009,73,64,,0.64,46.72
28/03/2009,56,64,,0.64,35.84
29/03/2009,35,64,,0.64,22.4
30/03/2009,48,64,,0.64,30.72
31/03/2009,73,64,,0.64,46.72
01/04/2009,88,64,FALSE,0.64,56.32
02/04/2009,82,64,,0.64,52.48
03/04/2009,72,64,,0.64,46.08
04/04/2009,59,64,,0.64,37.76
05/04/2009,75,64,,0.64,48
06/04/2009,62,64,,0.64,39.68
07/04/2009,75,64,,0.64,48
08/04/2009,87,64,,0.64,55.68
09/04/2009,49,64,,0.64,31.36
10/04/2009,69,64,,0.64,44.16
11/04/2009,57,64,,0.64,36.48
12/04/2009,46,64,,0.64,29.44
13/04/2009,100,64,,0.64,64
14/04/2009,67,64,,0.64,42.88
15/04/2009,83,64,,0.64,53.12
16/04/2009,58,64,,0.64,37.12
17/04/2009,70,64,,0.64,44.8
18/04/2009,71,64,,0.64,45.44
19/04/2009,70,64,,0.64,44.8
20/04/2009,91,64,,0.64,58.24
21/04/2009,79,64,,0.64,50.56
22/04/2009,57,64,,0.64,36.48
23/04/2009,65,64,,0.64,41.6
24/04/2009,64,64,,0.64,40.96
25/04/2009,60,64,,0.64,38.4
26/04/2009,51,64,,0.64,32.64
27/04/2009,75,64,,0.64,48
28/04/2009,67,64,,0.64,42.88
29/04/2009,66,64,,0.64,42.24
30/04/2009,81,64,,0.64,51.84
01/05/2009,72,64,FALSE,0.64,46.08
02/05/2009,61,64,,0.64,39.04
03/05/2009,58,64,,0.64,37.12
04/05/2009,73,64,,0.64,46.72
05/05/2009,53,64,,0.64,33.92
06/05/2009,68,64,,0.64,43.52
07/05/2009,74,64,,0.64,47.36
08/05/2009,60,64,,0.64,38.4
09/05/2009,42,64,,0.64,26.88
10/05/2009,36,64,,0.64,23.04
11/05/2009,73,64,,0.64,46.72
12/05/2009,70,64,,0.64,44.8
13/05/2009,40,64,,0.64,25.6
14/05/2009,72,64,,0.64,46.08
15/05/2009,79,64,,0.64,50.56
16/05/2009,52,64,,0.64,33.28
17/05/2009,29,64,,0.64,18.56
18/05/2009,100,64,,0.64,64
19/05/2009,62,64,,0.64,39.68
20/05/2009,88,64,,0.64,56.32
21/05/2009,76,64,,0.64,48.64
22/05/2009,62,64,,0.64,39.68
23/05/2009,59,64,,0.64,37.76
24/05/2009,43,64,,0.64,27.52
25/05/2009,72,64,,0.64,46.08
26/05/2009,99,64,,0.64,63.36
27/05/2009,91,64,,0.64,58.24
28/05/2009,66,64,,0.64,42.24
29/05/2009,64,64,,0.64,40.96
30/05/2009,50,64,,0.64,32
31/05/2009,64,64,,0.64,40.96
01/06/2009,73,70,FALSE,0.7,51.1
02/06/2009,59,70,,0.7,41.3
03/06/2009,48,70,,0.7,33.6
04/06/2009,69,70,,0.7,48.3
05/06/2009,76,70,,0.7,53.2
06/06/2009,56,70,,0.7,39.2
07/06/2009,41,70,,0.7,28.7
08/06/2009,77,70,,0.7,53.9
09/06/2009,77,70,,0.7,53.9
10/06/2009,80,70,,0.7,56
11/06/2009,56,70,,0.7,39.2
12/06/2009,74,70,,0.7,51.8
13/06/2009,45,70,,0.7,31.5
14/06/2009,58,70,,0.7,40.6
15/06/2009,64,70,,0.7,44.8
16/06/2009,63,70,,0.7,44.1
17/06/2009,52,70,,0.7,36.4
18/06/2009,66,70,,0.7,46.2
19/06/2009,63,70,,0.7,44.1
20/06/2009,49,70,,0.7,34.3
21/06/2009,44,70,,0.7,30.8
22/06/2009,76,70,,0.7,53.2
23/06/2009,68,70,,0.7,47.6
24/06/2009,81,70,,0.7,56.7
25/06/2009,73,70,,0.7,51.1
26/06/2009,62,70,,0.7,43.4
27/06/2009,52,70,,0.7,36.4
28/06/2009,62,70,,0.7,43.4
29/06/2009,66,70,,0.7,46.2
30/06/2009,100,70,,0.7,70
01/07/2009,74,73,FALSE,0.73,54.02
02/07/2009,100,73,,0.73,73
03/07/2009,77,73,,0.73,56.21
04/07/2009,55,73,,0.73,40.15
05/07/2009,64,73,,0.73,46.72
06/07/2009,67,73,,0.73,48.91
07/07/2009,76,73,,0.73,55.48
08/07/2009,70,73,,0.73,51.1
09/07/2009,86,73,,0.73,62.78
10/07/2009,59,73,,0.73,43.07
11/07/2009,38,73,,0.73,27.74
12/07/2009,47,73,,0.73,34.31
13/07/2009,68,73,,0.73,49.64
14/07/2009,84,73,,0.73,61.32
15/07/2009,85,73,,0.73,62.05
16/07/2009,73,73,,0.73,53.29
17/07/2009,75,73,,0.73,54.75
18/07/2009,85,73,,0.73,62.05
19/07/2009,56,73,,0.73,40.88
20/07/2009,97,73,,0.73,70.81
21/07/2009,88,73,,0.73,64.24
22/07/2009,85,73,,0.73,62.05
23/07/2009,49,73,,0.73,35.77
24/07/2009,84,73,,0.73,61.32
25/07/2009,62,73,,0.73,45.26
26/07/2009,70,73,,0.73,51.1
27/07/2009,91,73,,0.73,66.43
28/07/2009,67,73,,0.73,48.91
29/07/2009,91,73,,0.73,66.43
30/07/2009,71,73,,0.73,51.83
31/07/2009,87,73,,0.73,63.51
01/08/2009,71,73,FALSE,0.73,51.83
02/08/2009,50,73,,0.73,36.5
03/08/2009,62,73,,0.73,45.26
04/08/2009,66,73,,0.73,48.18
05/08/2009,68,73,,0.73,49.64
06/08/2009,56,73,,0.73,40.88
07/08/2009,71,73,,0.73,51.83
08/08/2009,62,73,,0.73,45.26
09/08/2009,47,73,,0.73,34.31
10/08/2009,88,73,,0.73,64.24
11/08/2009,100,73,,0.73,73
12/08/2009,58,73,,0.73,42.34
13/08/2009,61,73,,0.73,44.53
14/08/2009,79,73,,0.73,57.67
15/08/2009,69,73,,0.73,50.37
16/08/2009,59,73,,0.73,43.07
17/08/2009,77,73,,0.73,56.21
18/08/2009,77,73,,0.73,56.21
19/08/2009,67,73,,0.73,48.91
20/08/2009,66,73,,0.73,48.18
21/08/2009,75,73,,0.73,54.75
22/08/2009,82,73,,0.73,59.86
23/08/2009,30,73,,0.73,21.9
24/08/2009,62,73,,0.73,45.26
25/08/2009,56,73,,0.73,40.88
26/08/2009,53,73,,0.73,38.69
27/08/2009,64,73,,0.73,46.72
28/08/2009,58,73,,0.73,42.34
29/08/2009,71,73,,0.73,51.83
30/08/2009,48,73,,0.73,35.04
31/08/2009,60,73,,0.73,43.8
01/09/2009,98,68,FALSE,0.68,66.64
02/09/2009,97,68,,0.68,65.96
03/09/2009,84,68,,0.68,57.12
04/09/2009,91,68,,0.68,61.88
05/09/2009,73,68,,0.68,49.64
06/09/2009,42,68,,0.68,28.56
07/09/2009,100,68,,0.68,68
08/09/2009,87,68,,0.68,59.16
09/09/2009,91,68,,0.68,61.88
10/09/2009,76,68,,0.68,51.68
11/09/2009,77,68,,0.68,52.36
12/09/2009,75,68,,0.68,51
13/09/2009,64,68,,0.68,43.52
14/09/2009,67,68,,0.68,45.56
15/09/2009,74,68,,0.68,50.32
16/09/2009,87,68,,0.68,59.16
17/09/2009,75,68,,0.68,51
18/09/2009,79,68,,0.68,53.72
19/09/2009,72,68,,0.68,48.96
20/09/2009,38,68,,0.68,25.84
21/09/2009,68,68,,0.68,46.24
22/09/2009,66,68,,0.68,44.88
23/09/2009,68,68,,0.68,46.24
24/09/2009,99,68,,0.68,67.32
25/09/2009,75,68,,0.68,51
26/09/2009,84,68,,0.68,57.12
27/09/2009,89,68,,0.68,60.52
28/09/2009,73,68,,0.68,49.64
29/09/2009,70,68,,0.68,47.6
30/09/2009,75,68,,0.68,51
01/10/2009,80,72,FALSE,0.72,57.6
02/10/2009,89,72,,0.72,64.08
03/10/2009,55,72,,0.72,39.6
04/10/2009,64,72,,0.72,46.08
05/10/2009,80,72,,0.72,57.6
06/10/2009,80,72,,0.72,57.6
07/10/2009,93,72,,0.72,66.96
08/10/2009,62,72,,0.72,44.64
09/10/2009,71,72,,0.72,51.12
10/10/2009,63,72,,0.72,45.36
11/10/2009,53,72,,0.72,38.16
12/10/2009,72,72,,0.72,51.84
13/10/2009,92,72,,0.72,66.24
14/10/2009,100,72,,0.72,72
15/10/2009,82,72,,0.72,59.04
16/10/2009,99,72,,0.72,71.28
17/10/2009,79,72,,0.72,56.88
18/10/2009,68,72,,0.72,48.96
19/10/2009,72,72,,0.72,51.84
20/10/2009,89,72,,0.72,64.08
21/10/2009,99,72,,0.72,71.28
22/10/2009,85,72,,0.72,61.2
23/10/2009,74,72,,0.72,53.28
24/10/2009,70,72,,0.72,50.4
25/10/2009,48,72,,0.72,34.56
26/10/2009,79,72,,0.72,56.88
27/10/2009,81,72,,0.72,58.32
28/10/2009,90,72,,0.72,64.8
29/10/2009,52,72,,0.72,37.44
30/10/2009,90,72,,0.72,64.8
31/10/2009,60,72,,0.72,43.2
01/11/2009,99,69,FALSE,0.69,68.31
02/11/2009,68,69,,0.69,46.92
03/11/2009,96,69,,0.69,66.24
04/11/2009,70,69,,0.69,48.3
05/11/2009,66,69,,0.69,45.54
06/11/2009,75,69,,0.69,51.75
07/11/2009,95,69,,0.69,65.55
08/11/2009,59,69,,0.69,40.71
09/11/2009,96,69,,0.69,66.24
10/11/2009,80,69,,0.69,55.2
11/11/2009,77,69,,0.69,53.13
12/11/2009,83,69,,0.69,57.27
13/11/2009,94,69,,0.69,64.86
14/11/2009,71,69,,0.69,48.99
15/11/2009,93,69,,0.69,64.17
16/11/2009,92,69,,0.69,63.48
17/11/2009,88,69,,0.69,60.72
18/11/2009,81,69,,0.69,55.89
19/11/2009,78,69,,0.69,53.82
20/11/2009,74,69,,0.69,51.06
21/11/2009,94,69,,0.69,64.86
22/11/2009,63,69,,0.69,43.47
23/11/2009,100,69,,0.69,69
24/11/2009,85,69,,0.69,58.65
25/11/2009,82,69,,0.69,56.58
26/11/2009,58,69,,0.69,40.02
27/11/2009,89,69,,0.69,61.41
28/11/2009,68,69,,0.69,46.92
29/11/2009,74,69,,0.69,51.06
30/11/2009,81,69,,0.69,55.89
01/12/2009,70,76,FALSE,0.76,53.2
02/12/2009,70,76,,0.76,53.2
03/12/2009,77,76,,0.76,58.52
04/12/2009,75,76,,0.76,57
05/12/2009,84,76,,0.76,63.84
06/12/2009,54,76,,0.76,41.04
07/12/2009,90,76,,0.76,68.4
08/12/2009,67,76,,0.76,50.92
09/12/2009,61,76,,0.76,46.36
10/12/2009,66,76,,0.76,50.16
11/12/2009,58,76,,0.76,44.08
12/12/2009,73,76,,0.76,55.48
13/12/2009,48,76,,0.76,36.48
14/12/2009,73,76,,0.76,55.48
15/12/2009,86,76,,0.76,65.36
16/12/2009,56,76,,0.76,42.56
17/12/2009,75,76,,0.76,57
18/12/2009,81,76,,0.76,61.56
19/12/2009,56,76,,0.76,42.56
20/12/2009,70,76,,0.76,53.2
21/12/2009,68,76,,0.76,51.68
22/12/2009,75,76,,0.76,57
23/12/2009,72,76,,0.76,54.72
24/12/2009,80,76,,0.76,60.8
25/12/2009,43,76,,0.76,32.68
26/12/2009,65,76,,0.76,49.4
27/12/2009,77,76,,0.76,58.52
28/12/2009,100,76,,0.76,76
29/12/2009,98,76,,0.76,74.48
30/12/2009,64,76,,0.76,48.64
31/12/2009,67,76,,0.76,50.92
01/01/2010,56,68,FALSE,0.68,38.08
02/01/2010,60,68,,0.68,40.8
03/01/2010,46,68,,0.68,31.28
04/01/2010,86,68,,0.68,58.48
05/01/2010,100,68,,0.68,68
06/01/2010,75,68,,0.68,51
07/01/2010,74,68,,0.68,50.32
08/01/2010,78,68,,0.68,53.04
09/01/2010,61,68,,0.68,41.48
10/01/2010,61,68,,0.68,41.48
11/01/2010,72,68,,0.68,48.96
12/01/2010,76,68,,0.68,51.68
13/01/2010,77,68,,0.68,52.36
14/01/2010,76,68,,0.68,51.68
15/01/2010,83,68,,0.68,56.44
16/01/2010,83,68,,0.68,56.44
17/01/2010,64,68,,0.68,43.52
18/01/2010,55,68,,0.68,37.4
19/01/2010,72,68,,0.68,48.96
20/01/2010,69,68,,0.68,46.92
21/01/2010,64,68,,0.68,43.52
22/01/2010,54,68,,0.68,36.72
23/01/2010,63,68,,0.68,42.84
24/01/2010,61,68,,0.68,41.48
25/01/2010,51,68,,0.68,34.68
26/01/2010,87,68,,0.68,59.16
27/01/2010,64,68,,0.68,43.52
28/01/2010,57,68,,0.68,38.76
29/01/2010,75,68,,0.68,51
30/01/2010,44,68,,0.68,29.92
31/01/2010,59,68,,0.68,40.12
01/02/2010,63,68,FALSE,0.68,42.84
02/02/2010,78,68,,0.68,53.04
03/02/2010,74,68,,0.68,50.32
04/02/2010,97,68,,0.68,65.96
05/02/2010,100,68,,0.68,68
06/02/2010,72,68,,0.68,48.96
07/02/2010,92,68,,0.68,62.56
08/02/2010,59,68,,0.68,40.12
09/02/2010,70,68,,0.68,47.6
10/02/2010,83,68,,0.68,56.44
11/02/2010,71,68,,0.68,48.28
12/02/2010,68,68,,0.68,46.24
13/02/2010,49,68,,0.68,33.32
14/02/2010,78,68,,0.68,53.04
15/02/2010,82,68,,0.68,55.76
16/02/2010,85,68,,0.68,57.8
17/02/2010,64,68,,0.68,43.52
18/02/2010,80,68,,0.68,54.4
19/02/2010,75,68,,0.68,51
20/02/2010,65,68,,0.68,44.2
21/02/2010,71,68,,0.68,48.28
22/02/2010,83,68,,0.68,56.44
23/02/2010,71,68,,0.68,48.28
24/02/2010,94,68,,0.68,63.92
25/02/2010,68,68,,0.68,46.24
26/02/2010,69,68,,0.68,46.92
27/02/2010,74,68,,0.68,50.32
28/02/2010,61,68,,0.68,41.48
01/03/2010,76,68,FALSE,0.68,51.68
02/03/2010,75,68,,0.68,51
03/03/2010,78,68,,0.68,53.04
04/03/2010,85,68,,0.68,57.8
05/03/2010,66,68,,0.68,44.88
06/03/2010,61,68,,0.68,41.48
07/03/2010,85,68,,0.68,57.8
08/03/2010,70,68,,0.68,47.6
09/03/2010,92,68,,0.68,62.56
10/03/2010,82,68,,0.68,55.76
11/03/2010,64,68,,0.68,43.52
12/03/2010,75,68,,0.68,51
13/03/2010,87,68,,0.68,59.16
14/03/2010,77,68,,0.68,52.36
15/03/2010,93,68,,0.68,63.24
16/03/2010,67,68,,0.68,45.56
17/03/2010,72,68,,0.68,48.96
18/03/2010,72,68,,0.68,48.96
19/03/2010,62,68,,0.68,42.16
20/03/2010,82,68,,0.68,55.76
21/03/2010,83,68,,0.68,56.44
22/03/2010,69,68,,0.68,46.92
23/03/2010,100,68,,0.68,68
24/03/2010,77,68,,0.68,52.36
25/03/2010,67,68,,0.68,45.56
26/03/2010,89,68,,0.68,60.52
27/03/2010,89,68,,0.68,60.52
28/03/2010,50,68,,0.68,34
29/03/2010,80,68,,0.68,54.4
30/03/2010,84,68,,0.68,57.12
31/03/2010,81,68,,0.68,55.08
01/04/2010,100,74,FALSE,0.74,74
02/04/2010,90,74,,0.74,66.6
03/04/2010,61,74,,0.74,45.14
04/04/2010,40,74,,0.74,29.6
05/04/2010,85,74,,0.74,62.9
06/04/2010,73,74,,0.74,54.02
07/04/2010,98,74,,0.74,72.52
08/04/2010,74,74,,0.74,54.76
09/04/2010,90,74,,0.74,66.6
10/04/2010,93,74,,0.74,68.82
11/04/2010,67,74,,0.74,49.58
12/04/2010,86,74,,0.74,63.64
13/04/2010,92,74,,0.74,68.08
14/04/2010,88,74,,0.74,65.12
15/04/2010,86,74,,0.74,63.64
16/04/2010,95,74,,0.74,70.3
17/04/2010,77,74,,0.74,56.98
18/04/2010,59,74,,0.74,43.66
19/04/2010,92,74,,0.74,68.08
20/04/2010,87,74,,0.74,64.38
21/04/2010,91,74,,0.74,67.34
22/04/2010,90,74,,0.74,66.6
23/04/2010,79,74,,0.74,58.46
24/04/2010,60,74,,0.74,44.4
25/04/2010,60,74,,0.74,44.4
26/04/2010,84,74,,0.74,62.16
27/04/2010,94,74,,0.74,69.56
28/04/2010,85,74,,0.74,62.9
29/04/2010,78,74,,0.74,57.72
30/04/2010,97,74,,0.74,71.78
01/05/2010,74,74,FALSE,0.74,54.76
02/05/2010,84,74,,0.74,62.16
03/05/2010,78,74,,0.74,57.72
04/05/2010,74,74,,0.74,54.76
05/05/2010,86,74,,0.74,63.64
06/05/2010,73,74,,0.74,54.02
07/05/2010,72,74,,0.74,53.28
08/05/2010,58,74,,0.74,42.92
09/05/2010,63,74,,0.74,46.62
10/05/2010,84,74,,0.74,62.16
11/05/2010,65,74,,0.74,48.1
12/05/2010,77,74,,0.74,56.98
13/05/2010,74,74,,0.74,54.76
14/05/2010,90,74,,0.74,66.6
15/05/2010,64,74,,0.74,47.36
16/05/2010,55,74,,0.74,40.7
17/05/2010,70,74,,0.74,51.8
18/05/2010,86,74,,0.74,63.64
19/05/2010,62,74,,0.74,45.88
20/05/2010,85,74,,0.74,62.9
21/05/2010,78,74,,0.74,57.72
22/05/2010,70,74,,0.74,51.8
23/05/2010,72,74,,0.74,53.28
24/05/2010,80,74,,0.74,59.2
25/05/2010,73,74,,0.74,54.02
26/05/2010,93,74,,0.74,68.82
27/05/2010,58,74,,0.74,42.92
28/05/2010,69,74,,0.74,51.06
29/05/2010,70,74,,0.74,51.8
30/05/2010,45,74,,0.74,33.3
31/05/2010,100,74,,0.74,74
01/06/2010,100,76,FALSE,0.76,76
02/06/2010,97,76,,0.76,73.72
03/06/2010,65,76,,0.76,49.4
04/06/2010,59,76,,0.76,44.84
05/06/2010,51,76,,0.76,38.76
06/06/2010,46,76,,0.76,34.96
07/06/2010,74,76,,0.76,56.24
08/06/2010,63,76,,0.76,47.88
09/06/2010,98,76,,0.76,74.48
10/06/2010,73,76,,0.76,55.48
11/06/2010,76,76,,0.76,57.76
12/06/2010,53,76,,0.76,40.28
13/06/2010,53,76,,0.76,40.28
14/06/2010,75,76,,0.76,57
15/06/2010,65,76,,0.76,49.4
16/06/2010,71,76,,0.76,53.96
17/06/2010,65,76,,0.76,49.4
18/06/2010,92,76,,0.76,69.92
19/06/2010,59,76,,0.76,44.84
20/06/2010,80,76,,0.76,60.8
21/06/2010,88,76,,0.76,66.88
22/06/2010,100,76,,0.76,76
23/06/2010,64,76,,0.76,48.64
24/06/2010,69,76,,0.76,52.44
25/06/2010,85,76,,0.76,64.6
26/06/2010,87,76,,0.76,66.12
27/06/2010,58,76,,0.76,44.08
28/06/2010,82,76,,0.76,62.32
29/06/2010,54,76,,0.76,41.04
30/06/2010,88,76,,0.76,66.88
01/07/2010,97,72,FALSE,0.72,69.84
02/07/2010,95,72,,0.72,68.4
03/07/2010,61,72,,0.72,43.92
04/07/2010,49,72,,0.72,35.28
05/07/2010,58,72,,0.72,41.76
06/07/2010,68,72,,0.72,48.96
07/07/2010,85,72,,0.72,61.2
08/07/2010,81,72,,0.72,58.32
09/07/2010,74,72,,0.72,53.28
10/07/2010,52,72,,0.72,37.44
11/07/2010,83,72,,0.72,59.76
12/07/2010,87,72,,0.72,62.64
13/07/2010,71,72,,0.72,51.12
14/07/2010,76,72,,0.72,54.72
15/07/2010,100,72,,0.72,72
16/07/2010,66,72,,0.72,47.52
17/07/2010,87,72,,0.72,62.64
18/07/2010,53,72,,0.72,38.16
19/07/2010,67,72,,0.72,48.24
20/07/2010,82,72,,0.72,59.04
21/07/2010,80,72,,0.72,57.6
22/07/2010,86,72,,0.72,61.92
23/07/2010,90,72,,0.72,64.8
24/07/2010,70,72,,0.72,50.4
25/07/2010,60,72,,0.72,43.2
26/07/2010,88,72,,0.72,63.36
27/07/2010,76,72,,0.72,54.72
28/07/2010,58,72,,0.72,41.76
29/07/2010,87,72,,0.72,62.64
30/07/2010,79,72,,0.72,56.88
31/07/2010,70,72,,0.72,50.4
01/08/2010,62,75,FALSE,0.75,46.5
02/08/2010,85,75,,0.75,63.75
03/08/2010,100,75,,0.75,75
04/08/2010,77,75,,0.75,57.75
05/08/2010,87,75,,0.75,65.25
06/08/2010,89,75,,0.75,66.75
07/08/2010,70,75,,0.75,52.5
08/08/2010,54,75,,0.75,40.5
09/08/2010,72,75,,0.75,54
10/08/2010,73,75,,0.75,54.75
11/08/2010,82,75,,0.75,61.5
12/08/2010,81,75,,0.75,60.75
13/08/2010,69,75,,0.75,51.75
14/08/2010,67,75,,0.75,50.25
15/08/2010,63,75,,0.75,47.25
16/08/2010,89,75,,0.75,66.75
17/08/2010,88,75,,0.75,66
18/08/2010,89,75,,0.75,66.75
19/08/2010,77,75,,0.75,57.75
20/08/2010,80,75,,0.75,60
21/08/2010,53,75,,0.75,39.75
22/08/2010,58,75,,0.75,43.5
23/08/2010,78,75,,0.75,58.5
24/08/2010,64,75,,0.75,48
25/08/2010,83,75,,0.75,62.25
26/08/2010,48,75,,0.75,36
27/08/2010,77,75,,0.75,57.75
28/08/2010,73,75,,0.75,54.75
29/08/2010,55,75,,0.75,41.25
30/08/2010,84,75,,0.75,63
31/08/2010,81,75,,0.75,60.75
01/09/2010,80,65,FALSE,0.65,52
02/09/2010,100,65,,0.65,65
03/09/2010,92,65,,0.65,59.8
04/09/2010,75,65,,0.65,48.75
05/09/2010,93,65,,0.65,60.45
06/09/2010,71,65,,0.65,46.15
07/09/2010,98,65,,0.65,63.7
08/09/2010,77,65,,0.65,50.05
09/09/2010,82,65,,0.65,53.3
10/09/2010,91,65,,0.65,59.15
11/09/2010,67,65,,0.65,43.55
12/09/2010,75,65,,0.65,48.75
13/09/2010,91,65,,0.65,59.15
14/09/2010,92,65,,0.65,59.8
15/09/2010,96,65,,0.65,62.4
16/09/2010,49,65,,0.65,31.85
17/09/2010,81,65,,0.65,52.65
18/09/2010,48,65,,0.65,31.2
19/09/2010,68,65,,0.65,44.2
20/09/2010,88,65,,0.65,57.2
21/09/2010,70,65,,0.65,45.5
22/09/2010,90,65,,0.65,58.5
23/09/2010,75,65,,0.65,48.75
24/09/2010,95,65,,0.65,61.75
25/09/2010,65,65,,0.65,42.25
26/09/2010,67,65,,0.65,43.55
27/09/2010,74,65,,0.65,48.1
