date,low cost_unscaled,low cost_monthly,isPartial,scale,low cost
2006-09-24,27,27,False,0.27,7.290000000000001
2006-09-25,28,28,False,0.28,7.840000000000001
2006-09-26,57,57,False,0.57,32.489999999999995
2006-09-27,58,58,False,0.58,33.64
2006-09-28,35,35,False,0.35,12.25
2006-09-29,6,6,False,0.06,0.36
2006-09-30,74,74,False,0.74,54.76
2006-10-01,52,52,False,0.52,27.04
2006-10-02,82,82,False,0.82,67.24
2006-10-03,68,68,False,0.68,46.24
2006-10-04,100,100,False,1.0,100.0
2006-10-05,47,47,False,0.47,22.09
2006-10-06,32,32,False,0.32,10.24
2006-10-07,75,75,False,0.75,56.25
2006-10-08,59,59,False,0.59,34.809999999999995
2006-10-09,72,72,False,0.72,51.839999999999996
2006-10-10,39,39,False,0.39,15.21
2006-10-11,58,58,False,0.58,33.64
2006-10-12,46,46,False,0.46,21.16
2006-10-13,56,56,False,0.56,31.360000000000003
2006-10-14,42,42,False,0.42,17.64
2006-10-15,51,51,False,0.51,26.01
2006-10-16,70,70,False,0.7,49.0
2006-10-17,59,59,False,0.59,34.809999999999995
2006-10-18,61,61,False,0.61,37.21
2006-10-19,65,65,False,0.65,42.25
2006-10-20,56,56,False,0.56,31.360000000000003
2006-10-21,78,78,False,0.78,60.84
2006-10-22,45,45,False,0.45,20.25
2006-10-23,51,51,False,0.51,26.01
2006-10-24,56,56,False,0.56,31.360000000000003
2006-10-25,47,47,False,0.47,22.09
2006-10-26,58,58,False,0.58,33.64
2006-10-27,61,61,False,0.61,37.21
2006-10-28,65,65,False,0.65,42.25
2006-10-29,46,46,False,0.46,21.16
2006-10-30,49,49,False,0.49,24.009999999999998
2006-10-31,48,48,False,0.48,23.04
2006-11-01,73,73,False,0.73,53.29
2006-11-02,41,41,False,0.41,16.81
2006-11-03,87,87,False,0.87,75.69
2006-11-04,63,63,False,0.63,39.69
2006-11-05,74,74,False,0.74,54.76
2006-11-06,67,67,False,0.67,44.89
2006-11-07,71,71,False,0.71,50.41
2006-11-08,91,91,False,0.91,82.81
2006-11-09,89,89,False,0.89,79.21000000000001
2006-11-10,75,75,False,0.75,56.25
2006-11-11,63,63,False,0.63,39.69
2006-11-12,21,21,False,0.21,4.41
2006-11-13,100,100,False,1.0,100.0
2006-11-14,52,52,False,0.52,27.04
2006-11-15,66,66,False,0.66,43.56
2006-11-16,60,60,False,0.6,36.0
2006-11-17,42,42,False,0.42,17.64
2006-11-18,10,10,False,0.1,1.0
2006-11-19,41,41,False,0.41,16.81
2006-11-20,54,54,False,0.54,29.160000000000004
2006-11-21,67,67,False,0.67,44.89
2006-11-22,61,61,False,0.61,37.21
2006-11-23,57,57,False,0.57,32.489999999999995
2006-11-24,93,93,False,0.93,86.49000000000001
2006-11-25,77,77,False,0.77,59.29
2006-11-26,72,72,False,0.72,51.839999999999996
2006-11-27,52,52,False,0.52,27.04
2006-11-28,57,57,False,0.57,32.489999999999995
2006-11-29,70,70,False,0.7,49.0
2006-11-30,44,44,False,0.44,19.36
2006-12-01,24,24,False,0.24,5.76
2006-12-02,21,21,False,0.21,4.41
2006-12-03,29,29,False,0.29,8.41
2006-12-04,65,65,False,0.65,42.25
2006-12-05,32,32,False,0.32,10.24
2006-12-06,28,28,False,0.28,7.840000000000001
2006-12-07,66,66,False,0.66,43.56
2006-12-08,29,29,False,0.29,8.41
2006-12-09,42,42,False,0.42,17.64
2006-12-10,29,29,False,0.29,8.41
2006-12-11,28,28,False,0.28,7.840000000000001
2006-12-12,45,45,False,0.45,20.25
2006-12-13,51,51,False,0.51,26.01
2006-12-14,43,43,False,0.43,18.49
2006-12-15,5,5,False,0.05,0.25
2006-12-16,60,60,False,0.6,36.0
2006-12-17,100,100,False,1.0,100.0
2006-12-18,44,44,False,0.44,19.36
2006-12-19,49,49,False,0.49,24.009999999999998
2006-12-20,51,51,False,0.51,26.01
2006-12-21,48,48,False,0.48,23.04
2006-12-22,30,30,False,0.3,9.0
2006-12-23,50,50,False,0.5,25.0
2006-12-24,36,36,False,0.36,12.959999999999999
2006-12-25,41,41,False,0.41,16.81
2006-12-26,47,47,False,0.47,22.09
2006-12-27,11,11,False,0.11,1.21
2006-12-28,45,45,False,0.45,20.25
2006-12-29,65,65,False,0.65,42.25
2006-12-30,30,30,False,0.3,9.0
2006-12-31,39,39,False,0.39,15.21
2007-01-01,92,92,False,0.92,84.64
2007-01-02,73,73,False,0.73,53.29
2007-01-03,48,48,False,0.48,23.04
2007-01-04,69,69,False,0.69,47.61
2007-01-05,49,49,False,0.49,24.009999999999998
2007-01-06,54,54,False,0.54,29.160000000000004
2007-01-07,63,63,False,0.63,39.69
2007-01-08,41,41,False,0.41,16.81
2007-01-09,55,55,False,0.55,30.250000000000004
2007-01-10,77,77,False,0.77,59.29
2007-01-11,93,93,False,0.93,86.49000000000001
2007-01-12,54,54,False,0.54,29.160000000000004
2007-01-13,30,30,False,0.3,9.0
2007-01-14,70,70,False,0.7,49.0
2007-01-15,67,67,False,0.67,44.89
2007-01-16,30,30,False,0.3,9.0
2007-01-17,66,66,False,0.66,43.56
2007-01-18,61,61,False,0.61,37.21
2007-01-19,53,53,False,0.53,28.09
2007-01-20,30,30,False,0.3,9.0
2007-01-21,30,30,False,0.3,9.0
2007-01-22,100,100,False,1.0,100.0
2007-01-23,54,54,False,0.54,29.160000000000004
2007-01-24,55,55,False,0.55,30.250000000000004
2007-01-25,20,20,False,0.2,4.0
2007-01-26,79,79,False,0.79,62.410000000000004
2007-01-27,52,52,False,0.52,27.04
2007-01-28,59,59,False,0.59,34.809999999999995
2007-01-29,50,50,False,0.5,25.0
2007-01-30,53,53,False,0.53,28.09
2007-01-31,78,78,False,0.78,60.84
2007-02-01,59,59,False,0.59,34.809999999999995
2007-02-02,49,49,False,0.49,24.009999999999998
2007-02-03,65,65,False,0.65,42.25
2007-02-04,75,75,False,0.75,56.25
2007-02-05,64,64,False,0.64,40.96
2007-02-06,100,100,False,1.0,100.0
2007-02-07,38,38,False,0.38,14.44
2007-02-08,41,41,False,0.41,16.81
2007-02-09,55,55,False,0.55,30.250000000000004
2007-02-10,43,43,False,0.43,18.49
2007-02-11,82,82,False,0.82,67.24
2007-02-12,40,40,False,0.4,16.0
2007-02-13,50,50,False,0.5,25.0
2007-02-14,26,26,False,0.26,6.76
2007-02-15,76,76,False,0.76,57.76
2007-02-16,65,65,False,0.65,42.25
2007-02-17,53,53,False,0.53,28.09
2007-02-18,50,50,False,0.5,25.0
2007-02-19,65,65,False,0.65,42.25
2007-02-20,56,56,False,0.56,31.360000000000003
2007-02-21,73,73,False,0.73,53.29
2007-02-22,76,76,False,0.76,57.76
2007-02-23,52,52,False,0.52,27.04
2007-02-24,64,64,False,0.64,40.96
2007-02-25,43,43,False,0.43,18.49
2007-02-26,49,49,False,0.49,24.009999999999998
2007-02-27,53,53,False,0.53,28.09
2007-02-28,71,71,False,0.71,50.41
2007-03-01,71,71,False,0.71,50.41
2007-03-02,32,32,False,0.32,10.24
2007-03-03,53,53,False,0.53,28.09
2007-03-04,31,31,False,0.31,9.61
2007-03-05,67,67,False,0.67,44.89
2007-03-06,85,85,False,0.85,72.25
2007-03-07,30,30,False,0.3,9.0
2007-03-08,76,76,False,0.76,57.76
2007-03-09,43,43,False,0.43,18.49
2007-03-10,77,77,False,0.77,59.29
2007-03-11,94,94,False,0.94,88.36
2007-03-12,62,62,False,0.62,38.44
2007-03-13,67,67,False,0.67,44.89
2007-03-14,26,26,False,0.26,6.76
2007-03-15,52,52,False,0.52,27.04
2007-03-16,77,77,False,0.77,59.29
2007-03-17,47,47,False,0.47,22.09
2007-03-18,55,55,False,0.55,30.250000000000004
2007-03-19,52,52,False,0.52,27.04
2007-03-20,65,65,False,0.65,42.25
2007-03-21,62,62,False,0.62,38.44
2007-03-22,73,73,False,0.73,53.29
2007-03-23,33,33,False,0.33,10.89
2007-03-24,62,62,False,0.62,38.44
2007-03-25,40,40,False,0.4,16.0
2007-03-26,71,71,False,0.71,50.41
2007-03-27,100,100,False,1.0,100.0
2007-03-28,45,45,False,0.45,20.25
2007-03-29,46,46,False,0.46,21.16
2007-03-30,38,38,False,0.38,14.44
2007-03-31,24,24,False,0.24,5.76
2007-04-01,59,59,False,0.59,34.809999999999995
2007-04-02,57,57,False,0.57,32.489999999999995
2007-04-03,86,86,False,0.86,73.96
2007-04-04,59,59,False,0.59,34.809999999999995
2007-04-05,43,43,False,0.43,18.49
2007-04-06,66,66,False,0.66,43.56
2007-04-07,59,59,False,0.59,34.809999999999995
2007-04-08,49,49,False,0.49,24.009999999999998
2007-04-09,69,69,False,0.69,47.61
2007-04-10,58,58,False,0.58,33.64
2007-04-11,92,92,False,0.92,84.64
2007-04-12,75,75,False,0.75,56.25
2007-04-13,49,49,False,0.49,24.009999999999998
2007-04-14,74,74,False,0.74,54.76
2007-04-15,51,51,False,0.51,26.01
2007-04-16,62,62,False,0.62,38.44
2007-04-17,70,70,False,0.7,49.0
2007-04-18,54,54,False,0.54,29.160000000000004
2007-04-19,67,67,False,0.67,44.89
2007-04-20,66,66,False,0.66,43.56
2007-04-21,100,100,False,1.0,100.0
2007-04-22,60,60,False,0.6,36.0
2007-04-23,66,66,False,0.66,43.56
2007-04-24,67,67,False,0.67,44.89
2007-04-25,53,53,False,0.53,28.09
2007-04-26,74,74,False,0.74,54.76
2007-04-27,37,37,False,0.37,13.69
2007-04-28,79,79,False,0.79,62.410000000000004
2007-04-29,69,69,False,0.69,47.61
2007-04-30,74,74,False,0.74,54.76
2007-05-01,53,53,False,0.53,28.09
2007-05-02,43,43,False,0.43,18.49
2007-05-03,64,64,False,0.64,40.96
2007-05-04,75,75,False,0.75,56.25
2007-05-05,59,59,False,0.59,34.809999999999995
2007-05-06,66,66,False,0.66,43.56
2007-05-07,97,97,False,0.97,94.09
2007-05-08,59,59,False,0.59,34.809999999999995
2007-05-09,56,56,False,0.56,31.360000000000003
2007-05-10,71,71,False,0.71,50.41
2007-05-11,92,92,False,0.92,84.64
2007-05-12,38,38,False,0.38,14.44
2007-05-13,79,79,False,0.79,62.410000000000004
2007-05-14,75,75,False,0.75,56.25
2007-05-15,41,41,False,0.41,16.81
2007-05-16,60,60,False,0.6,36.0
2007-05-17,70,70,False,0.7,49.0
2007-05-18,90,90,False,0.9,81.0
2007-05-19,67,67,False,0.67,44.89
2007-05-20,15,15,False,0.15,2.25
2007-05-21,46,46,False,0.46,21.16
2007-05-22,58,58,False,0.58,33.64
2007-05-23,51,51,False,0.51,26.01
2007-05-24,100,100,False,1.0,100.0
2007-05-25,78,78,False,0.78,60.84
2007-05-26,47,47,False,0.47,22.09
2007-05-27,50,50,False,0.5,25.0
2007-05-28,98,98,False,0.98,96.03999999999999
2007-05-29,70,70,False,0.7,49.0
2007-05-30,28,28,False,0.28,7.840000000000001
2007-05-31,83,83,False,0.83,68.89
2007-06-01,58,58,False,0.58,33.64
2007-06-02,61,61,False,0.61,37.21
2007-06-03,71,71,False,0.71,50.41
2007-06-04,75,75,False,0.75,56.25
2007-06-05,80,80,False,0.8,64.0
2007-06-06,65,65,False,0.65,42.25
2007-06-07,61,61,False,0.61,37.21
2007-06-08,77,77,False,0.77,59.29
2007-06-09,66,66,False,0.66,43.56
2007-06-10,38,38,False,0.38,14.44
2007-06-11,63,63,False,0.63,39.69
2007-06-12,61,61,False,0.61,37.21
2007-06-13,75,75,False,0.75,56.25
2007-06-14,89,89,False,0.89,79.21000000000001
2007-06-15,80,80,False,0.8,64.0
2007-06-16,89,89,False,0.89,79.21000000000001
2007-06-17,63,63,False,0.63,39.69
2007-06-18,64,64,False,0.64,40.96
2007-06-19,67,67,False,0.67,44.89
2007-06-20,57,57,False,0.57,32.489999999999995
2007-06-21,79,79,False,0.79,62.410000000000004
2007-06-22,71,71,False,0.71,50.41
2007-06-23,62,62,False,0.62,38.44
2007-06-24,51,51,False,0.51,26.01
2007-06-25,57,57,False,0.57,32.489999999999995
2007-06-26,100,100,False,1.0,100.0
2007-06-27,72,72,False,0.72,51.839999999999996
2007-06-28,66,66,False,0.66,43.56
2007-06-29,66,66,False,0.66,43.56
2007-06-30,29,29,False,0.29,8.41
2007-07-01,26,26,False,0.26,6.76
2007-07-02,61,61,False,0.61,37.21
2007-07-03,54,54,False,0.54,29.160000000000004
2007-07-04,64,64,False,0.64,40.96
2007-07-05,49,49,False,0.49,24.009999999999998
2007-07-06,47,47,False,0.47,22.09
2007-07-07,25,25,False,0.25,6.25
2007-07-08,61,61,False,0.61,37.21
2007-07-09,67,67,False,0.67,44.89
2007-07-10,42,42,False,0.42,17.64
2007-07-11,47,47,False,0.47,22.09
2007-07-12,73,73,False,0.73,53.29
2007-07-13,60,60,False,0.6,36.0
2007-07-14,69,69,False,0.69,47.61
2007-07-15,100,100,False,1.0,100.0
2007-07-16,35,35,False,0.35,12.25
2007-07-17,50,50,False,0.5,25.0
2007-07-18,70,70,False,0.7,49.0
2007-07-19,36,36,False,0.36,12.959999999999999
2007-07-20,51,51,False,0.51,26.01
2007-07-21,19,19,False,0.19,3.61
2007-07-22,52,52,False,0.52,27.04
2007-07-23,71,71,False,0.71,50.41
2007-07-24,67,67,False,0.67,44.89
2007-07-25,44,44,False,0.44,19.36
2007-07-26,69,69,False,0.69,47.61
2007-07-27,38,38,False,0.38,14.44
2007-07-28,73,73,False,0.73,53.29
2007-07-29,62,62,False,0.62,38.44
2007-07-30,47,47,False,0.47,22.09
2007-07-31,47,47,False,0.47,22.09
2007-08-01,37,37,False,0.37,13.69
2007-08-02,50,50,False,0.5,25.0
2007-08-03,100,100,False,1.0,100.0
2007-08-04,57,57,False,0.57,32.489999999999995
2007-08-05,44,44,False,0.44,19.36
2007-08-06,97,97,False,0.97,94.09
2007-08-07,99,99,False,0.99,98.01
2007-08-08,52,52,False,0.52,27.04
2007-08-09,53,53,False,0.53,28.09
2007-08-10,56,56,False,0.56,31.360000000000003
2007-08-11,32,32,False,0.32,10.24
2007-08-12,45,45,False,0.45,20.25
2007-08-13,48,48,False,0.48,23.04
2007-08-14,51,51,False,0.51,26.01
2007-08-15,60,60,False,0.6,36.0
2007-08-16,53,53,False,0.53,28.09
2007-08-17,43,43,False,0.43,18.49
2007-08-18,61,61,False,0.61,37.21
2007-08-19,61,61,False,0.61,37.21
2007-08-20,58,58,False,0.58,33.64
2007-08-21,73,73,False,0.73,53.29
2007-08-22,59,59,False,0.59,34.809999999999995
2007-08-23,48,48,False,0.48,23.04
2007-08-24,64,64,False,0.64,40.96
2007-08-25,71,71,False,0.71,50.41
2007-08-26,77,77,False,0.77,59.29
2007-08-27,58,58,False,0.58,33.64
2007-08-28,54,54,False,0.54,29.160000000000004
2007-08-29,62,62,False,0.62,38.44
2007-08-30,36,36,False,0.36,12.959999999999999
2007-08-31,61,61,False,0.61,37.21
2007-09-01,40,40,False,0.4,16.0
2007-09-02,70,70,False,0.7,49.0
2007-09-03,67,67,False,0.67,44.89
2007-09-04,100,100,False,1.0,100.0
2007-09-05,54,54,False,0.54,29.160000000000004
2007-09-06,74,74,False,0.74,54.76
2007-09-07,60,60,False,0.6,36.0
2007-09-08,44,44,False,0.44,19.36
2007-09-09,63,63,False,0.63,39.69
2007-09-10,67,67,False,0.67,44.89
2007-09-11,94,94,False,0.94,88.36
2007-09-12,56,56,False,0.56,31.360000000000003
2007-09-13,73,73,False,0.73,53.29
2007-09-14,85,85,False,0.85,72.25
2007-09-15,90,90,False,0.9,81.0
2007-09-16,81,81,False,0.81,65.61
2007-09-17,82,82,False,0.82,67.24
2007-09-18,58,58,False,0.58,33.64
2007-09-19,81,81,False,0.81,65.61
2007-09-20,75,75,False,0.75,56.25
2007-09-21,77,77,False,0.77,59.29
2007-09-22,72,72,False,0.72,51.839999999999996
2007-09-23,55,55,False,0.55,30.250000000000004
2007-09-24,83,83,False,0.83,68.89
2007-09-25,95,95,False,0.95,90.25
2007-09-26,73,73,False,0.73,53.29
2007-09-27,80,80,False,0.8,64.0
2007-09-28,51,51,False,0.51,26.01
2007-09-29,79,79,False,0.79,62.410000000000004
2007-09-30,76,76,False,0.76,57.76
2007-10-01,61,61,False,0.61,37.21
2007-10-02,67,67,False,0.67,44.89
2007-10-03,61,61,False,0.61,37.21
2007-10-04,44,44,False,0.44,19.36
2007-10-05,56,56,False,0.56,31.360000000000003
2007-10-06,50,50,False,0.5,25.0
2007-10-07,46,46,False,0.46,21.16
2007-10-08,60,60,False,0.6,36.0
2007-10-09,71,71,False,0.71,50.41
2007-10-10,63,63,False,0.63,39.69
2007-10-11,68,68,False,0.68,46.24
2007-10-12,51,51,False,0.51,26.01
2007-10-13,100,100,False,1.0,100.0
2007-10-14,45,45,False,0.45,20.25
2007-10-15,67,67,False,0.67,44.89
2007-10-16,77,77,False,0.77,59.29
2007-10-17,51,51,False,0.51,26.01
2007-10-18,61,61,False,0.61,37.21
2007-10-19,61,61,False,0.61,37.21
2007-10-20,42,42,False,0.42,17.64
2007-10-21,55,55,False,0.55,30.250000000000004
2007-10-22,80,80,False,0.8,64.0
2007-10-23,71,71,False,0.71,50.41
2007-10-24,81,81,False,0.81,65.61
2007-10-25,45,45,False,0.45,20.25
2007-10-26,74,74,False,0.74,54.76
2007-10-27,51,51,False,0.51,26.01
2007-10-28,55,55,False,0.55,30.250000000000004
2007-10-29,58,58,False,0.58,33.64
2007-10-30,62,62,False,0.62,38.44
2007-10-31,60,60,False,0.6,36.0
2007-11-01,93,93,False,0.93,86.49000000000001
2007-11-02,47,47,False,0.47,22.09
2007-11-03,26,26,False,0.26,6.76
2007-11-04,59,59,False,0.59,34.809999999999995
2007-11-05,60,60,False,0.6,36.0
2007-11-06,79,79,False,0.79,62.410000000000004
2007-11-07,63,63,False,0.63,39.69
2007-11-08,99,99,False,0.99,98.01
2007-11-09,36,36,False,0.36,12.959999999999999
2007-11-10,96,96,False,0.96,92.16
2007-11-11,51,51,False,0.51,26.01
2007-11-12,30,30,False,0.3,9.0
2007-11-13,100,100,False,1.0,100.0
2007-11-14,51,51,False,0.51,26.01
2007-11-15,64,64,False,0.64,40.96
2007-11-16,58,58,False,0.58,33.64
2007-11-17,45,45,False,0.45,20.25
2007-11-18,64,64,False,0.64,40.96
2007-11-19,81,81,False,0.81,65.61
2007-11-20,34,34,False,0.34,11.56
2007-11-21,62,62,False,0.62,38.44
2007-11-22,41,41,False,0.41,16.81
2007-11-23,37,37,False,0.37,13.69
2007-11-24,52,52,False,0.52,27.04
2007-11-25,69,69,False,0.69,47.61
2007-11-26,77,77,False,0.77,59.29
2007-11-27,67,67,False,0.67,44.89
2007-11-28,65,65,False,0.65,42.25
2007-11-29,74,74,False,0.74,54.76
2007-11-30,64,64,False,0.64,40.96
2007-12-01,44,44,False,0.44,19.36
2007-12-02,66,66,False,0.66,43.56
2007-12-03,70,70,False,0.7,49.0
2007-12-04,49,49,False,0.49,24.009999999999998
2007-12-05,85,85,False,0.85,72.25
2007-12-06,20,20,False,0.2,4.0
2007-12-07,37,37,False,0.37,13.69
2007-12-08,68,68,False,0.68,46.24
2007-12-09,37,37,False,0.37,13.69
2007-12-10,30,30,False,0.3,9.0
2007-12-11,44,44,False,0.44,19.36
2007-12-12,66,66,False,0.66,43.56
2007-12-13,92,92,False,0.92,84.64
2007-12-14,27,27,False,0.27,7.290000000000001
2007-12-15,69,69,False,0.69,47.61
2007-12-16,31,31,False,0.31,9.61
2007-12-17,47,47,False,0.47,22.09
2007-12-18,63,63,False,0.63,39.69
2007-12-19,59,59,False,0.59,34.809999999999995
2007-12-20,100,100,False,1.0,100.0
2007-12-21,56,56,False,0.56,31.360000000000003
2007-12-22,51,51,False,0.51,26.01
2007-12-23,36,36,False,0.36,12.959999999999999
2007-12-24,50,50,False,0.5,25.0
2007-12-25,43,43,False,0.43,18.49
2007-12-26,97,97,False,0.97,94.09
2007-12-27,80,80,False,0.8,64.0
2007-12-28,56,56,False,0.56,31.360000000000003
2007-12-29,64,64,False,0.64,40.96
2007-12-30,83,83,False,0.83,68.89
2007-12-31,53,53,False,0.53,28.09
2008-01-01,46,46,False,0.46,21.16
2008-01-02,58,58,False,0.58,33.64
2008-01-03,74,74,False,0.74,54.76
2008-01-04,57,57,False,0.57,32.489999999999995
2008-01-05,59,59,False,0.59,34.809999999999995
2008-01-06,74,74,False,0.74,54.76
2008-01-07,55,55,False,0.55,30.250000000000004
2008-01-08,67,67,False,0.67,44.89
2008-01-09,40,40,False,0.4,16.0
2008-01-10,55,55,False,0.55,30.250000000000004
2008-01-11,74,74,False,0.74,54.76
2008-01-12,39,39,False,0.39,15.21
2008-01-13,33,33,False,0.33,10.89
2008-01-14,66,66,False,0.66,43.56
2008-01-15,78,78,False,0.78,60.84
2008-01-16,78,78,False,0.78,60.84
2008-01-17,85,85,False,0.85,72.25
2008-01-18,97,97,False,0.97,94.09
2008-01-19,84,84,False,0.84,70.56
2008-01-20,39,39,False,0.39,15.21
2008-01-21,100,100,False,1.0,100.0
2008-01-22,67,67,False,0.67,44.89
2008-01-23,69,69,False,0.69,47.61
2008-01-24,79,79,False,0.79,62.410000000000004
2008-01-25,85,85,False,0.85,72.25
2008-01-26,63,63,False,0.63,39.69
2008-01-27,38,38,False,0.38,14.44
2008-01-28,64,64,False,0.64,40.96
2008-01-29,76,76,False,0.76,57.76
2008-01-30,60,60,False,0.6,36.0
2008-01-31,69,69,False,0.69,47.61
2008-02-01,51,51,False,0.51,26.01
2008-02-02,66,66,False,0.66,43.56
2008-02-03,49,49,False,0.49,24.009999999999998
2008-02-04,82,82,False,0.82,67.24
2008-02-05,84,84,False,0.84,70.56
2008-02-06,36,36,False,0.36,12.959999999999999
2008-02-07,84,84,False,0.84,70.56
2008-02-08,100,100,False,1.0,100.0
2008-02-09,60,60,False,0.6,36.0
2008-02-10,54,54,False,0.54,29.160000000000004
2008-02-11,72,72,False,0.72,51.839999999999996
2008-02-12,63,63,False,0.63,39.69
2008-02-13,72,72,False,0.72,51.839999999999996
2008-02-14,72,72,False,0.72,51.839999999999996
2008-02-15,94,94,False,0.94,88.36
2008-02-16,36,36,False,0.36,12.959999999999999
2008-02-17,56,56,False,0.56,31.360000000000003
2008-02-18,71,71,False,0.71,50.41
2008-02-19,36,36,False,0.36,12.959999999999999
2008-02-20,72,72,False,0.72,51.839999999999996
2008-02-21,88,88,False,0.88,77.44
2008-02-22,46,46,False,0.46,21.16
2008-02-23,81,81,False,0.81,65.61
2008-02-24,59,59,False,0.59,34.809999999999995
2008-02-25,73,73,False,0.73,53.29
2008-02-26,78,78,False,0.78,60.84
2008-02-27,91,91,False,0.91,82.81
2008-02-28,78,78,False,0.78,60.84
2008-02-29,52,52,False,0.52,27.04
2008-03-01,58,58,False,0.58,33.64
2008-03-02,59,59,False,0.59,34.809999999999995
2008-03-03,95,95,False,0.95,90.25
2008-03-04,77,77,False,0.77,59.29
2008-03-05,50,50,False,0.5,25.0
2008-03-06,36,36,False,0.36,12.959999999999999
2008-03-07,41,41,False,0.41,16.81
2008-03-08,71,71,False,0.71,50.41
2008-03-09,63,63,False,0.63,39.69
2008-03-10,32,32,False,0.32,10.24
2008-03-11,69,69,False,0.69,47.61
2008-03-12,51,51,False,0.51,26.01
2008-03-13,51,51,False,0.51,26.01
2008-03-14,28,28,False,0.28,7.840000000000001
2008-03-15,44,44,False,0.44,19.36
2008-03-16,33,33,False,0.33,10.89
2008-03-17,55,55,False,0.55,30.250000000000004
2008-03-18,77,77,False,0.77,59.29
2008-03-19,56,56,False,0.56,31.360000000000003
2008-03-20,53,53,False,0.53,28.09
2008-03-21,46,46,False,0.46,21.16
2008-03-22,61,61,False,0.61,37.21
2008-03-23,86,86,False,0.86,73.96
2008-03-24,35,35,False,0.35,12.25
2008-03-25,87,87,False,0.87,75.69
2008-03-26,39,39,False,0.39,15.21
2008-03-27,32,32,False,0.32,10.24
2008-03-28,49,49,False,0.49,24.009999999999998
2008-03-29,100,100,False,1.0,100.0
2008-03-30,37,37,False,0.37,13.69
2008-03-31,94,94,False,0.94,88.36
2008-04-01,44,44,False,0.44,19.36
2008-04-02,90,90,False,0.9,81.0
2008-04-03,53,53,False,0.53,28.09
2008-04-04,95,95,False,0.95,90.25
2008-04-05,50,50,False,0.5,25.0
2008-04-06,92,92,False,0.92,84.64
2008-04-07,89,89,False,0.89,79.21000000000001
2008-04-08,92,92,False,0.92,84.64
2008-04-09,52,52,False,0.52,27.04
2008-04-10,74,74,False,0.74,54.76
2008-04-11,74,74,False,0.74,54.76
2008-04-12,74,74,False,0.74,54.76
2008-04-13,37,37,False,0.37,13.69
2008-04-14,56,56,False,0.56,31.360000000000003
2008-04-15,48,48,False,0.48,23.04
2008-04-16,66,66,False,0.66,43.56
2008-04-17,67,67,False,0.67,44.89
2008-04-18,67,67,False,0.67,44.89
2008-04-19,72,72,False,0.72,51.839999999999996
2008-04-20,64,64,False,0.64,40.96
2008-04-21,58,58,False,0.58,33.64
2008-04-22,100,100,False,1.0,100.0
2008-04-23,70,70,False,0.7,49.0
2008-04-24,75,75,False,0.75,56.25
2008-04-25,58,58,False,0.58,33.64
2008-04-26,84,84,False,0.84,70.56
2008-04-27,37,37,False,0.37,13.69
2008-04-28,67,67,False,0.67,44.89
2008-04-29,94,94,False,0.94,88.36
2008-04-30,65,65,False,0.65,42.25
2008-05-01,72,72,False,0.72,51.839999999999996
2008-05-02,46,46,False,0.46,21.16
2008-05-03,72,72,False,0.72,51.839999999999996
2008-05-04,56,56,False,0.56,31.360000000000003
2008-05-05,47,47,False,0.47,22.09
2008-05-06,72,72,False,0.72,51.839999999999996
2008-05-07,49,49,False,0.49,24.009999999999998
2008-05-08,62,62,False,0.62,38.44
2008-05-09,54,54,False,0.54,29.160000000000004
2008-05-10,100,100,False,1.0,100.0
2008-05-11,44,44,False,0.44,19.36
2008-05-12,62,62,False,0.62,38.44
2008-05-13,73,73,False,0.73,53.29
2008-05-14,59,59,False,0.59,34.809999999999995
2008-05-15,84,84,False,0.84,70.56
2008-05-16,58,58,False,0.58,33.64
2008-05-17,82,82,False,0.82,67.24
2008-05-18,75,75,False,0.75,56.25
2008-05-19,63,63,False,0.63,39.69
2008-05-20,69,69,False,0.69,47.61
2008-05-21,74,74,False,0.74,54.76
2008-05-22,52,52,False,0.52,27.04
2008-05-23,71,71,False,0.71,50.41
2008-05-24,59,59,False,0.59,34.809999999999995
2008-05-25,50,50,False,0.5,25.0
2008-05-26,82,82,False,0.82,67.24
2008-05-27,67,67,False,0.67,44.89
2008-05-28,82,82,False,0.82,67.24
2008-05-29,60,60,False,0.6,36.0
2008-05-30,77,77,False,0.77,59.29
2008-05-31,79,79,False,0.79,62.410000000000004
2008-06-01,100,100,False,1.0,100.0
2008-06-02,65,65,False,0.65,42.25
