date,DONATION_unscaled,DONATION_monthly,isPartial,scale,DONATION
2006-08-21,63,53.0,,0.53,33.39
2006-08-22,76,53.0,,0.53,40.28
2006-08-23,99,53.0,,0.53,52.470000000000006
2006-08-24,64,53.0,,0.53,33.92
2006-08-25,63,53.0,,0.53,33.39
2006-08-26,50,53.0,,0.53,26.5
2006-08-27,59,53.0,,0.53,31.270000000000003
2006-08-28,76,53.0,,0.53,40.28
2006-08-29,68,53.0,,0.53,36.04
2006-08-30,66,53.0,,0.53,34.980000000000004
2006-08-31,85,53.0,,0.53,45.050000000000004
2006-09-01,58,53.0,False,0.53,30.740000000000002
2006-09-02,71,53.0,,0.53,37.63
2006-09-03,70,53.0,,0.53,37.1
2006-09-04,76,53.0,,0.53,40.28
2006-09-05,100,53.0,,0.53,53.0
2006-09-06,95,53.0,,0.53,50.35
2006-09-07,75,53.0,,0.53,39.75
2006-09-08,62,53.0,,0.53,32.86
2006-09-09,83,53.0,,0.53,43.99
2006-09-10,74,53.0,,0.53,39.22
2006-09-11,64,53.0,,0.53,33.92
2006-09-12,78,53.0,,0.53,41.34
2006-09-13,63,53.0,,0.53,33.39
2006-09-14,71,53.0,,0.53,37.63
2006-09-15,98,53.0,,0.53,51.940000000000005
2006-09-16,68,53.0,,0.53,36.04
2006-09-17,99,53.0,,0.53,52.470000000000006
2006-09-18,88,53.0,,0.53,46.64
2006-09-19,57,53.0,,0.53,30.21
2006-09-20,53,53.0,,0.53,28.09
2006-09-21,98,53.0,,0.53,51.940000000000005
2006-09-22,79,53.0,,0.53,41.870000000000005
2006-09-23,70,53.0,,0.53,37.1
2006-09-24,54,53.0,,0.53,28.62
2006-09-25,96,53.0,,0.53,50.88
2006-09-26,76,53.0,,0.53,40.28
2006-09-27,85,53.0,,0.53,45.050000000000004
2006-09-28,76,53.0,,0.53,40.28
2006-09-29,60,53.0,,0.53,31.8
2006-09-30,60,53.0,,0.53,31.8
2006-10-01,76,53.0,False,0.53,40.28
2006-10-02,48,53.0,,0.53,25.44
2006-10-03,58,53.0,,0.53,30.740000000000002
2006-10-04,66,53.0,,0.53,34.980000000000004
2006-10-05,64,53.0,,0.53,33.92
2006-10-06,47,53.0,,0.53,24.91
2006-10-07,67,53.0,,0.53,35.510000000000005
2006-10-08,48,53.0,,0.53,25.44
2006-10-09,42,53.0,,0.53,22.26
2006-10-10,61,53.0,,0.53,32.33
2006-10-11,51,53.0,,0.53,27.03
2006-10-12,85,53.0,,0.53,45.050000000000004
2006-10-13,56,53.0,,0.53,29.68
2006-10-14,59,53.0,,0.53,31.270000000000003
2006-10-15,28,53.0,,0.53,14.84
2006-10-16,58,53.0,,0.53,30.740000000000002
2006-10-17,70,53.0,,0.53,37.1
2006-10-18,72,53.0,,0.53,38.160000000000004
2006-10-19,55,53.0,,0.53,29.150000000000002
2006-10-20,55,53.0,,0.53,29.150000000000002
2006-10-21,64,53.0,,0.53,33.92
2006-10-22,45,53.0,,0.53,23.85
2006-10-23,88,53.0,,0.53,46.64
2006-10-24,46,53.0,,0.53,24.380000000000003
2006-10-25,68,53.0,,0.53,36.04
2006-10-26,43,53.0,,0.53,22.790000000000003
2006-10-27,46,53.0,,0.53,24.380000000000003
2006-10-28,56,53.0,,0.53,29.68
2006-10-29,56,53.0,,0.53,29.68
2006-10-30,66,53.0,,0.53,34.980000000000004
2006-10-31,100,53.0,,0.53,53.0
2006-11-01,78,50.0,False,0.5,39.0
2006-11-02,65,50.0,,0.5,32.5
2006-11-03,68,50.0,,0.5,34.0
2006-11-04,44,50.0,,0.5,22.0
2006-11-05,77,50.0,,0.5,38.5
2006-11-06,89,50.0,,0.5,44.5
2006-11-07,58,50.0,,0.5,29.0
2006-11-08,66,50.0,,0.5,33.0
2006-11-09,55,50.0,,0.5,27.5
2006-11-10,87,50.0,,0.5,43.5
2006-11-11,61,50.0,,0.5,30.5
2006-11-12,100,50.0,,0.5,50.0
2006-11-13,84,50.0,,0.5,42.0
2006-11-14,72,50.0,,0.5,36.0
2006-11-15,62,50.0,,0.5,31.0
2006-11-16,74,50.0,,0.5,37.0
2006-11-17,67,50.0,,0.5,33.5
2006-11-18,38,50.0,,0.5,19.0
2006-11-19,75,50.0,,0.5,37.5
2006-11-20,86,50.0,,0.5,43.0
2006-11-21,65,50.0,,0.5,32.5
2006-11-22,54,50.0,,0.5,27.0
2006-11-23,41,50.0,,0.5,20.5
2006-11-24,49,50.0,,0.5,24.5
2006-11-25,82,50.0,,0.5,41.0
2006-11-26,52,50.0,,0.5,26.0
2006-11-27,61,50.0,,0.5,30.5
2006-11-28,87,50.0,,0.5,43.5
2006-11-29,65,50.0,,0.5,32.5
2006-11-30,66,50.0,,0.5,33.0
2006-12-01,73,57.0,False,0.57,41.61
2006-12-02,66,57.0,,0.57,37.62
2006-12-03,59,57.0,,0.57,33.629999999999995
2006-12-04,61,57.0,,0.57,34.769999999999996
2006-12-05,95,57.0,,0.57,54.15
2006-12-06,77,57.0,,0.57,43.88999999999999
2006-12-07,90,57.0,,0.57,51.3
2006-12-08,63,57.0,,0.57,35.91
2006-12-09,48,57.0,,0.57,27.36
2006-12-10,78,57.0,,0.57,44.459999999999994
2006-12-11,100,57.0,,0.57,56.99999999999999
2006-12-12,81,57.0,,0.57,46.169999999999995
2006-12-13,80,57.0,,0.57,45.599999999999994
2006-12-14,63,57.0,,0.57,35.91
2006-12-15,48,57.0,,0.57,27.36
2006-12-16,78,57.0,,0.57,44.459999999999994
2006-12-17,81,57.0,,0.57,46.169999999999995
2006-12-18,86,57.0,,0.57,49.019999999999996
2006-12-19,81,57.0,,0.57,46.169999999999995
2006-12-20,82,57.0,,0.57,46.739999999999995
2006-12-21,74,57.0,,0.57,42.18
2006-12-22,56,57.0,,0.57,31.919999999999998
2006-12-23,87,57.0,,0.57,49.589999999999996
2006-12-24,48,57.0,,0.57,27.36
2006-12-25,42,57.0,,0.57,23.939999999999998
2006-12-26,66,57.0,,0.57,37.62
2006-12-27,96,57.0,,0.57,54.72
2006-12-28,96,57.0,,0.57,54.72
2006-12-29,83,57.0,,0.57,47.309999999999995
2006-12-30,90,57.0,,0.57,51.3
2006-12-31,76,57.0,,0.57,43.31999999999999
2007-01-01,47,53.0,False,0.53,24.91
2007-01-02,69,53.0,,0.53,36.57
2007-01-03,73,53.0,,0.53,38.690000000000005
2007-01-04,75,53.0,,0.53,39.75
2007-01-05,96,53.0,,0.53,50.88
2007-01-06,67,53.0,,0.53,35.510000000000005
2007-01-07,65,53.0,,0.53,34.45
2007-01-08,97,53.0,,0.53,51.410000000000004
2007-01-09,100,53.0,,0.53,53.0
2007-01-10,76,53.0,,0.53,40.28
2007-01-11,66,53.0,,0.53,34.980000000000004
2007-01-12,68,53.0,,0.53,36.04
2007-01-13,66,53.0,,0.53,34.980000000000004
2007-01-14,62,53.0,,0.53,32.86
2007-01-15,75,53.0,,0.53,39.75
2007-01-16,71,53.0,,0.53,37.63
2007-01-17,79,53.0,,0.53,41.870000000000005
2007-01-18,50,53.0,,0.53,26.5
2007-01-19,61,53.0,,0.53,32.33
2007-01-20,67,53.0,,0.53,35.510000000000005
2007-01-21,78,53.0,,0.53,41.34
2007-01-22,66,53.0,,0.53,34.980000000000004
2007-01-23,74,53.0,,0.53,39.22
2007-01-24,71,53.0,,0.53,37.63
2007-01-25,65,53.0,,0.53,34.45
2007-01-26,70,53.0,,0.53,37.1
2007-01-27,67,53.0,,0.53,35.510000000000005
2007-01-28,78,53.0,,0.53,41.34
2007-01-29,74,53.0,,0.53,39.22
2007-01-30,86,53.0,,0.53,45.580000000000005
2007-01-31,58,53.0,,0.53,30.740000000000002
2007-02-01,57,50.0,False,0.5,28.5
2007-02-02,75,50.0,,0.5,37.5
2007-02-03,88,50.0,,0.5,44.0
2007-02-04,62,50.0,,0.5,31.0
2007-02-05,49,50.0,,0.5,24.5
2007-02-06,56,50.0,,0.5,28.0
2007-02-07,62,50.0,,0.5,31.0
2007-02-08,84,50.0,,0.5,42.0
2007-02-09,59,50.0,,0.5,29.5
2007-02-10,79,50.0,,0.5,39.5
2007-02-11,83,50.0,,0.5,41.5
2007-02-12,77,50.0,,0.5,38.5
2007-02-13,27,50.0,,0.5,13.5
2007-02-14,37,50.0,,0.5,18.5
2007-02-15,58,50.0,,0.5,29.0
2007-02-16,50,50.0,,0.5,25.0
2007-02-17,66,50.0,,0.5,33.0
2007-02-18,39,50.0,,0.5,19.5
2007-02-19,100,50.0,,0.5,50.0
2007-02-20,59,50.0,,0.5,29.5
2007-02-21,68,50.0,,0.5,34.0
2007-02-22,73,50.0,,0.5,36.5
2007-02-23,65,50.0,,0.5,32.5
2007-02-24,78,50.0,,0.5,39.0
2007-02-25,54,50.0,,0.5,27.0
2007-02-26,90,50.0,,0.5,45.0
2007-02-27,69,50.0,,0.5,34.5
2007-02-28,63,50.0,,0.5,31.5
2007-03-01,64,50.0,False,0.5,32.0
2007-03-02,61,50.0,,0.5,30.5
2007-03-03,68,50.0,,0.5,34.0
2007-03-04,69,50.0,,0.5,34.5
2007-03-05,72,50.0,,0.5,36.0
2007-03-06,72,50.0,,0.5,36.0
2007-03-07,60,50.0,,0.5,30.0
2007-03-08,70,50.0,,0.5,35.0
2007-03-09,57,50.0,,0.5,28.5
2007-03-10,90,50.0,,0.5,45.0
2007-03-11,100,50.0,,0.5,50.0
2007-03-12,74,50.0,,0.5,37.0
2007-03-13,64,50.0,,0.5,32.0
2007-03-14,69,50.0,,0.5,34.5
2007-03-15,57,50.0,,0.5,28.5
2007-03-16,69,50.0,,0.5,34.5
2007-03-17,64,50.0,,0.5,32.0
2007-03-18,51,50.0,,0.5,25.5
2007-03-19,86,50.0,,0.5,43.0
2007-03-20,69,50.0,,0.5,34.5
2007-03-21,74,50.0,,0.5,37.0
2007-03-22,80,50.0,,0.5,40.0
2007-03-23,86,50.0,,0.5,43.0
2007-03-24,83,50.0,,0.5,41.5
2007-03-25,89,50.0,,0.5,44.5
2007-03-26,86,50.0,,0.5,43.0
2007-03-27,72,50.0,,0.5,36.0
2007-03-28,73,50.0,,0.5,36.5
2007-03-29,71,50.0,,0.5,35.5
2007-03-30,87,50.0,,0.5,43.5
2007-03-31,68,50.0,,0.5,34.0
2007-04-01,56,58.0,False,0.58,32.48
2007-04-02,73,58.0,,0.58,42.339999999999996
2007-04-03,65,58.0,,0.58,37.699999999999996
2007-04-04,55,58.0,,0.58,31.9
2007-04-05,57,58.0,,0.58,33.059999999999995
2007-04-06,66,58.0,,0.58,38.279999999999994
2007-04-07,58,58.0,,0.58,33.64
2007-04-08,60,58.0,,0.58,34.8
2007-04-09,59,58.0,,0.58,34.22
2007-04-10,60,58.0,,0.58,34.8
2007-04-11,100,58.0,,0.58,57.99999999999999
2007-04-12,67,58.0,,0.58,38.86
2007-04-13,55,58.0,,0.58,31.9
2007-04-14,63,58.0,,0.58,36.54
2007-04-15,74,58.0,,0.58,42.919999999999995
2007-04-16,75,58.0,,0.58,43.5
2007-04-17,62,58.0,,0.58,35.96
2007-04-18,54,58.0,,0.58,31.319999999999997
2007-04-19,55,58.0,,0.58,31.9
2007-04-20,54,58.0,,0.58,31.319999999999997
2007-04-21,41,58.0,,0.58,23.779999999999998
2007-04-22,58,58.0,,0.58,33.64
2007-04-23,49,58.0,,0.58,28.419999999999998
2007-04-24,52,58.0,,0.58,30.159999999999997
2007-04-25,48,58.0,,0.58,27.839999999999996
2007-04-26,65,58.0,,0.58,37.699999999999996
2007-04-27,68,58.0,,0.58,39.44
2007-04-28,48,58.0,,0.58,27.839999999999996
2007-04-29,34,58.0,,0.58,19.72
2007-04-30,48,58.0,,0.58,27.839999999999996
2007-05-01,55,50.0,False,0.5,27.5
2007-05-02,71,50.0,,0.5,35.5
2007-05-03,81,50.0,,0.5,40.5
2007-05-04,75,50.0,,0.5,37.5
2007-05-05,73,50.0,,0.5,36.5
2007-05-06,68,50.0,,0.5,34.0
2007-05-07,100,50.0,,0.5,50.0
2007-05-08,62,50.0,,0.5,31.0
2007-05-09,64,50.0,,0.5,32.0
2007-05-10,93,50.0,,0.5,46.5
2007-05-11,65,50.0,,0.5,32.5
2007-05-12,79,50.0,,0.5,39.5
2007-05-13,65,50.0,,0.5,32.5
2007-05-14,90,50.0,,0.5,45.0
2007-05-15,90,50.0,,0.5,45.0
2007-05-16,79,50.0,,0.5,39.5
2007-05-17,54,50.0,,0.5,27.0
2007-05-18,51,50.0,,0.5,25.5
2007-05-19,77,50.0,,0.5,38.5
2007-05-20,67,50.0,,0.5,33.5
2007-05-21,90,50.0,,0.5,45.0
2007-05-22,67,50.0,,0.5,33.5
2007-05-23,83,50.0,,0.5,41.5
2007-05-24,79,50.0,,0.5,39.5
2007-05-25,61,50.0,,0.5,30.5
2007-05-26,72,50.0,,0.5,36.0
2007-05-27,58,50.0,,0.5,29.0
2007-05-28,53,50.0,,0.5,26.5
2007-05-29,82,50.0,,0.5,41.0
2007-05-30,75,50.0,,0.5,37.5
2007-05-31,77,50.0,,0.5,38.5
2007-06-01,73,52.0,False,0.52,37.96
2007-06-02,66,52.0,,0.52,34.32
2007-06-03,76,52.0,,0.52,39.52
2007-06-04,83,52.0,,0.52,43.160000000000004
2007-06-05,80,52.0,,0.52,41.6
2007-06-06,97,52.0,,0.52,50.440000000000005
2007-06-07,78,52.0,,0.52,40.56
2007-06-08,60,52.0,,0.52,31.200000000000003
2007-06-09,56,52.0,,0.52,29.12
2007-06-10,57,52.0,,0.52,29.64
2007-06-11,54,52.0,,0.52,28.080000000000002
2007-06-12,87,52.0,,0.52,45.24
2007-06-13,58,52.0,,0.52,30.16
2007-06-14,76,52.0,,0.52,39.52
2007-06-15,65,52.0,,0.52,33.800000000000004
2007-06-16,51,52.0,,0.52,26.52
2007-06-17,80,52.0,,0.52,41.6
2007-06-18,62,52.0,,0.52,32.24
2007-06-19,67,52.0,,0.52,34.84
2007-06-20,51,52.0,,0.52,26.52
2007-06-21,57,52.0,,0.52,29.64
2007-06-22,81,52.0,,0.52,42.120000000000005
2007-06-23,56,52.0,,0.52,29.12
2007-06-24,76,52.0,,0.52,39.52
2007-06-25,100,52.0,,0.52,52.0
2007-06-26,80,52.0,,0.52,41.6
2007-06-27,74,52.0,,0.52,38.480000000000004
2007-06-28,62,52.0,,0.52,32.24
2007-06-29,57,52.0,,0.52,29.64
2007-06-30,56,52.0,,0.52,29.12
2007-07-01,65,53.0,False,0.53,34.45
2007-07-02,79,53.0,,0.53,41.870000000000005
2007-07-03,77,53.0,,0.53,40.81
2007-07-04,65,53.0,,0.53,34.45
2007-07-05,68,53.0,,0.53,36.04
2007-07-06,69,53.0,,0.53,36.57
2007-07-07,71,53.0,,0.53,37.63
2007-07-08,61,53.0,,0.53,32.33
2007-07-09,82,53.0,,0.53,43.46
2007-07-10,100,53.0,,0.53,53.0
2007-07-11,79,53.0,,0.53,41.870000000000005
2007-07-12,79,53.0,,0.53,41.870000000000005
2007-07-13,89,53.0,,0.53,47.17
2007-07-14,90,53.0,,0.53,47.7
2007-07-15,69,53.0,,0.53,36.57
2007-07-16,74,53.0,,0.53,39.22
2007-07-17,79,53.0,,0.53,41.870000000000005
2007-07-18,70,53.0,,0.53,37.1
2007-07-19,64,53.0,,0.53,33.92
2007-07-20,86,53.0,,0.53,45.580000000000005
2007-07-21,54,53.0,,0.53,28.62
2007-07-22,58,53.0,,0.53,30.740000000000002
2007-07-23,92,53.0,,0.53,48.760000000000005
2007-07-24,99,53.0,,0.53,52.470000000000006
2007-07-25,70,53.0,,0.53,37.1
2007-07-26,59,53.0,,0.53,31.270000000000003
2007-07-27,48,53.0,,0.53,25.44
2007-07-28,67,53.0,,0.53,35.510000000000005
2007-07-29,50,53.0,,0.53,26.5
2007-07-30,88,53.0,,0.53,46.64
2007-07-31,80,53.0,,0.53,42.400000000000006
2007-08-01,76,50.0,False,0.5,38.0
2007-08-02,45,50.0,,0.5,22.5
2007-08-03,59,50.0,,0.5,29.5
2007-08-04,100,50.0,,0.5,50.0
2007-08-05,54,50.0,,0.5,27.0
2007-08-06,50,50.0,,0.5,25.0
2007-08-07,72,50.0,,0.5,36.0
2007-08-08,57,50.0,,0.5,28.5
2007-08-09,46,50.0,,0.5,23.0
2007-08-10,58,50.0,,0.5,29.0
2007-08-11,43,50.0,,0.5,21.5
2007-08-12,51,50.0,,0.5,25.5
2007-08-13,52,50.0,,0.5,26.0
2007-08-14,56,50.0,,0.5,28.0
2007-08-15,59,50.0,,0.5,29.5
2007-08-16,53,50.0,,0.5,26.5
2007-08-17,39,50.0,,0.5,19.5
2007-08-18,34,50.0,,0.5,17.0
2007-08-19,21,50.0,,0.5,10.5
2007-08-20,73,50.0,,0.5,36.5
2007-08-21,64,50.0,,0.5,32.0
2007-08-22,40,50.0,,0.5,20.0
2007-08-23,75,50.0,,0.5,37.5
2007-08-24,38,50.0,,0.5,19.0
2007-08-25,67,50.0,,0.5,33.5
2007-08-26,54,50.0,,0.5,27.0
2007-08-27,51,50.0,,0.5,25.5
2007-08-28,32,50.0,,0.5,16.0
2007-08-29,53,50.0,,0.5,26.5
2007-08-30,65,50.0,,0.5,32.5
2007-08-31,59,50.0,,0.5,29.5
2007-09-01,55,53.0,False,0.53,29.150000000000002
2007-09-02,48,53.0,,0.53,25.44
2007-09-03,49,53.0,,0.53,25.970000000000002
2007-09-04,76,53.0,,0.53,40.28
2007-09-05,71,53.0,,0.53,37.63
2007-09-06,72,53.0,,0.53,38.160000000000004
2007-09-07,75,53.0,,0.53,39.75
2007-09-08,55,53.0,,0.53,29.150000000000002
2007-09-09,49,53.0,,0.53,25.970000000000002
2007-09-10,76,53.0,,0.53,40.28
2007-09-11,100,53.0,,0.53,53.0
2007-09-12,74,53.0,,0.53,39.22
2007-09-13,77,53.0,,0.53,40.81
2007-09-14,52,53.0,,0.53,27.560000000000002
2007-09-15,74,53.0,,0.53,39.22
2007-09-16,44,53.0,,0.53,23.32
2007-09-17,72,53.0,,0.53,38.160000000000004
2007-09-18,87,53.0,,0.53,46.11
2007-09-19,68,53.0,,0.53,36.04
2007-09-20,72,53.0,,0.53,38.160000000000004
2007-09-21,43,53.0,,0.53,22.790000000000003
2007-09-22,61,53.0,,0.53,32.33
2007-09-23,69,53.0,,0.53,36.57
2007-09-24,91,53.0,,0.53,48.230000000000004
2007-09-25,64,53.0,,0.53,33.92
2007-09-26,73,53.0,,0.53,38.690000000000005
2007-09-27,71,53.0,,0.53,37.63
2007-09-28,59,53.0,,0.53,31.270000000000003
2007-09-29,79,53.0,,0.53,41.870000000000005
2007-09-30,72,53.0,,0.53,38.160000000000004
2007-10-01,74,53.0,False,0.53,39.22
2007-10-02,80,53.0,,0.53,42.400000000000006
2007-10-03,66,53.0,,0.53,34.980000000000004
2007-10-04,59,53.0,,0.53,31.270000000000003
2007-10-05,69,53.0,,0.53,36.57
2007-10-06,52,53.0,,0.53,27.560000000000002
2007-10-07,36,53.0,,0.53,19.080000000000002
2007-10-08,72,53.0,,0.53,38.160000000000004
2007-10-09,57,53.0,,0.53,30.21
2007-10-10,85,53.0,,0.53,45.050000000000004
2007-10-11,74,53.0,,0.53,39.22
2007-10-12,75,53.0,,0.53,39.75
2007-10-13,69,53.0,,0.53,36.57
2007-10-14,66,53.0,,0.53,34.980000000000004
2007-10-15,72,53.0,,0.53,38.160000000000004
2007-10-16,66,53.0,,0.53,34.980000000000004
2007-10-17,80,53.0,,0.53,42.400000000000006
2007-10-18,70,53.0,,0.53,37.1
2007-10-19,53,53.0,,0.53,28.09
2007-10-20,35,53.0,,0.53,18.55
2007-10-21,77,53.0,,0.53,40.81
2007-10-22,68,53.0,,0.53,36.04
2007-10-23,77,53.0,,0.53,40.81
2007-10-24,100,53.0,,0.53,53.0
2007-10-25,68,53.0,,0.53,36.04
2007-10-26,72,53.0,,0.53,38.160000000000004
2007-10-27,46,53.0,,0.53,24.380000000000003
2007-10-28,38,53.0,,0.53,20.14
2007-10-29,67,53.0,,0.53,35.510000000000005
2007-10-30,59,53.0,,0.53,31.270000000000003
2007-10-31,85,53.0,,0.53,45.050000000000004
2007-11-01,68,57.0,False,0.57,38.76
2007-11-02,52,57.0,,0.57,29.639999999999997
2007-11-03,56,57.0,,0.57,31.919999999999998
2007-11-04,47,57.0,,0.57,26.79
2007-11-05,74,57.0,,0.57,42.18
2007-11-06,87,57.0,,0.57,49.589999999999996
2007-11-07,61,57.0,,0.57,34.769999999999996
2007-11-08,82,57.0,,0.57,46.739999999999995
2007-11-09,66,57.0,,0.57,37.62
2007-11-10,97,57.0,,0.57,55.28999999999999
2007-11-11,62,57.0,,0.57,35.339999999999996
2007-11-12,76,57.0,,0.57,43.31999999999999
2007-11-13,82,57.0,,0.57,46.739999999999995
2007-11-14,100,57.0,,0.57,56.99999999999999
2007-11-15,87,57.0,,0.57,49.589999999999996
2007-11-16,48,57.0,,0.57,27.36
2007-11-17,64,57.0,,0.57,36.48
2007-11-18,65,57.0,,0.57,37.05
2007-11-19,82,57.0,,0.57,46.739999999999995
2007-11-20,70,57.0,,0.57,39.9
2007-11-21,50,57.0,,0.57,28.499999999999996
2007-11-22,30,57.0,,0.57,17.099999999999998
2007-11-23,59,57.0,,0.57,33.629999999999995
2007-11-24,44,57.0,,0.57,25.08
2007-11-25,74,57.0,,0.57,42.18
2007-11-26,61,57.0,,0.57,34.769999999999996
2007-11-27,76,57.0,,0.57,43.31999999999999
2007-11-28,82,57.0,,0.57,46.739999999999995
2007-11-29,78,57.0,,0.57,44.459999999999994
2007-11-30,80,57.0,,0.57,45.599999999999994
2007-12-01,79,63.0,False,0.63,49.77
2007-12-02,49,63.0,,0.63,30.87
2007-12-03,81,63.0,,0.63,51.03
2007-12-04,66,63.0,,0.63,41.58
2007-12-05,75,63.0,,0.63,47.25
2007-12-06,76,63.0,,0.63,47.88
2007-12-07,76,63.0,,0.63,47.88
2007-12-08,65,63.0,,0.63,40.95
2007-12-09,66,63.0,,0.63,41.58
2007-12-10,69,63.0,,0.63,43.47
2007-12-11,64,63.0,,0.63,40.32
2007-12-12,71,63.0,,0.63,44.73
2007-12-13,75,63.0,,0.63,47.25
2007-12-14,75,63.0,,0.63,47.25
2007-12-15,61,63.0,,0.63,38.43
2007-12-16,76,63.0,,0.63,47.88
2007-12-17,80,63.0,,0.63,50.4
2007-12-18,89,63.0,,0.63,56.07
2007-12-19,69,63.0,,0.63,43.47
2007-12-20,89,63.0,,0.63,56.07
2007-12-21,79,63.0,,0.63,49.77
2007-12-22,65,63.0,,0.63,40.95
2007-12-23,60,63.0,,0.63,37.8
2007-12-24,53,63.0,,0.63,33.39
2007-12-25,44,63.0,,0.63,27.72
2007-12-26,65,63.0,,0.63,40.95
2007-12-27,92,63.0,,0.63,57.96
2007-12-28,60,63.0,,0.63,37.8
2007-12-29,65,63.0,,0.63,40.95
2007-12-30,73,63.0,,0.63,45.99
2007-12-31,100,63.0,,0.63,63.0
2008-01-01,80,56.0,False,0.56,44.800000000000004
2008-01-02,77,56.0,,0.56,43.120000000000005
2008-01-03,79,56.0,,0.56,44.24
2008-01-04,73,56.0,,0.56,40.88
2008-01-05,66,56.0,,0.56,36.96
2008-01-06,65,56.0,,0.56,36.400000000000006
2008-01-07,93,56.0,,0.56,52.080000000000005
2008-01-08,66,56.0,,0.56,36.96
2008-01-09,73,56.0,,0.56,40.88
2008-01-10,66,56.0,,0.56,36.96
2008-01-11,63,56.0,,0.56,35.28
2008-01-12,90,56.0,,0.56,50.400000000000006
2008-01-13,68,56.0,,0.56,38.080000000000005
2008-01-14,68,56.0,,0.56,38.080000000000005
2008-01-15,72,56.0,,0.56,40.32000000000001
2008-01-16,80,56.0,,0.56,44.800000000000004
2008-01-17,78,56.0,,0.56,43.68000000000001
2008-01-18,58,56.0,,0.56,32.480000000000004
2008-01-19,98,56.0,,0.56,54.88
2008-01-20,74,56.0,,0.56,41.440000000000005
2008-01-21,100,56.0,,0.56,56.00000000000001
2008-01-22,81,56.0,,0.56,45.36000000000001
2008-01-23,75,56.0,,0.56,42.00000000000001
2008-01-24,72,56.0,,0.56,40.32000000000001
2008-01-25,72,56.0,,0.56,40.32000000000001
2008-01-26,49,56.0,,0.56,27.44
2008-01-27,74,56.0,,0.56,41.440000000000005
2008-01-28,82,56.0,,0.56,45.92
2008-01-29,84,56.0,,0.56,47.040000000000006
2008-01-30,87,56.0,,0.56,48.720000000000006
2008-01-31,79,56.0,,0.56,44.24
2008-02-01,100,57.0,False,0.57,56.99999999999999
2008-02-02,78,57.0,,0.57,44.459999999999994
2008-02-03,68,57.0,,0.57,38.76
2008-02-04,77,57.0,,0.57,43.88999999999999
2008-02-05,73,57.0,,0.57,41.61
2008-02-06,76,57.0,,0.57,43.31999999999999
2008-02-07,82,57.0,,0.57,46.739999999999995
2008-02-08,82,57.0,,0.57,46.739999999999995
2008-02-09,51,57.0,,0.57,29.069999999999997
2008-02-10,99,57.0,,0.57,56.42999999999999
2008-02-11,97,57.0,,0.57,55.28999999999999
2008-02-12,75,57.0,,0.57,42.74999999999999
2008-02-13,68,57.0,,0.57,38.76
2008-02-14,70,57.0,,0.57,39.9
2008-02-15,57,57.0,,0.57,32.489999999999995
2008-02-16,83,57.0,,0.57,47.309999999999995
2008-02-17,67,57.0,,0.57,38.19
2008-02-18,76,57.0,,0.57,43.31999999999999
2008-02-19,79,57.0,,0.57,45.029999999999994
2008-02-20,67,57.0,,0.57,38.19
2008-02-21,79,57.0,,0.57,45.029999999999994
2008-02-22,66,57.0,,0.57,37.62
2008-02-23,49,57.0,,0.57,27.929999999999996
2008-02-24,76,57.0,,0.57,43.31999999999999
2008-02-25,74,57.0,,0.57,42.18
2008-02-26,60,57.0,,0.57,34.199999999999996
2008-02-27,82,57.0,,0.57,46.739999999999995
2008-02-28,74,57.0,,0.57,42.18
2008-02-29,63,57.0,,0.57,35.91
2008-03-01,76,58.0,False,0.58,44.08
2008-03-02,60,58.0,,0.58,34.8
2008-03-03,81,58.0,,0.58,46.98
2008-03-04,59,58.0,,0.58,34.22
2008-03-05,88,58.0,,0.58,51.04
2008-03-06,83,58.0,,0.58,48.13999999999999
2008-03-07,64,58.0,,0.58,37.12
2008-03-08,72,58.0,,0.58,41.76
2008-03-09,67,58.0,,0.58,38.86
2008-03-10,76,58.0,,0.58,44.08
2008-03-11,75,58.0,,0.58,43.5
2008-03-12,78,58.0,,0.58,45.239999999999995
2008-03-13,58,58.0,,0.58,33.64
2008-03-14,72,58.0,,0.58,41.76
2008-03-15,56,58.0,,0.58,32.48
2008-03-16,68,58.0,,0.58,39.44
2008-03-17,72,58.0,,0.58,41.76
2008-03-18,77,58.0,,0.58,44.66
2008-03-19,78,58.0,,0.58,45.239999999999995
2008-03-20,81,58.0,,0.58,46.98
2008-03-21,80,58.0,,0.58,46.4
2008-03-22,65,58.0,,0.58,37.699999999999996
2008-03-23,83,58.0,,0.58,48.13999999999999
2008-03-24,100,58.0,,0.58,57.99999999999999
2008-03-25,82,58.0,,0.58,47.559999999999995
2008-03-26,81,58.0,,0.58,46.98
2008-03-27,92,58.0,,0.58,53.36
2008-03-28,71,58.0,,0.58,41.18
2008-03-29,80,58.0,,0.58,46.4
2008-03-30,84,58.0,,0.58,48.72
2008-03-31,94,58.0,,0.58,54.519999999999996
2008-04-01,97,59.0,False,0.59,57.23
2008-04-02,83,59.0,,0.59,48.97
2008-04-03,57,59.0,,0.59,33.629999999999995
2008-04-04,60,59.0,,0.59,35.4
2008-04-05,66,59.0,,0.59,38.94
2008-04-06,79,59.0,,0.59,46.61
2008-04-07,100,59.0,,0.59,59.0
2008-04-08,67,59.0,,0.59,39.53
2008-04-09,94,59.0,,0.59,55.459999999999994
2008-04-10,66,59.0,,0.59,38.94
2008-04-11,80,59.0,,0.59,47.199999999999996
