date,expense ratio_unscaled,expense ratio_monthly,isPartial,scale,expense ratio
2019-12-07,26,86.0,,0.86,22.36
2019-12-08,17,86.0,,0.86,14.62
2019-12-09,59,86.0,,0.86,50.74
2019-12-10,30,86.0,,0.86,25.8
2019-12-11,51,86.0,,0.86,43.86
2019-12-12,23,86.0,,0.86,19.78
2019-12-13,45,86.0,,0.86,38.7
2019-12-14,35,86.0,,0.86,30.099999999999998
2019-12-15,35,86.0,,0.86,30.099999999999998
2019-12-16,52,86.0,,0.86,44.72
2019-12-17,30,86.0,,0.86,25.8
2019-12-18,45,86.0,,0.86,38.7
2019-12-19,69,86.0,,0.86,59.339999999999996
2019-12-20,32,86.0,,0.86,27.52
2019-12-21,46,86.0,,0.86,39.56
2019-12-22,27,86.0,,0.86,23.22
2019-12-23,50,86.0,,0.86,43.0
2019-12-24,18,86.0,,0.86,15.48
2019-12-25,10,86.0,,0.86,8.6
2019-12-26,35,86.0,,0.86,30.099999999999998
2019-12-27,66,86.0,,0.86,56.76
2019-12-28,36,86.0,,0.86,30.96
2019-12-29,94,86.0,,0.86,80.84
2019-12-30,24,86.0,,0.86,20.64
2019-12-31,100,86.0,,0.86,86.0
2020-01-01,39,92.0,False,0.92,35.88
2020-01-02,54,92.0,,0.92,49.68
2020-01-03,52,92.0,,0.92,47.84
2020-01-04,43,92.0,,0.92,39.56
2020-01-05,21,92.0,,0.92,19.32
2020-01-06,57,92.0,,0.92,52.440000000000005
2020-01-07,58,92.0,,0.92,53.36
2020-01-08,63,92.0,,0.92,57.96
2020-01-09,96,92.0,,0.92,88.32000000000001
2020-01-10,76,92.0,,0.92,69.92
2020-01-11,36,92.0,,0.92,33.120000000000005
2020-01-12,21,92.0,,0.92,19.32
2020-01-13,35,92.0,,0.92,32.2
2020-01-14,50,92.0,,0.92,46.0
2020-01-15,48,92.0,,0.92,44.160000000000004
2020-01-16,62,92.0,,0.92,57.04
2020-01-17,71,92.0,,0.92,65.32000000000001
2020-01-18,7,92.0,,0.92,6.44
2020-01-19,28,92.0,,0.92,25.76
2020-01-20,13,92.0,,0.92,11.96
2020-01-21,38,92.0,,0.92,34.96
2020-01-22,44,92.0,,0.92,40.480000000000004
2020-01-23,44,92.0,,0.92,40.480000000000004
2020-01-24,80,92.0,,0.92,73.60000000000001
2020-01-25,58,92.0,,0.92,53.36
2020-01-26,34,92.0,,0.92,31.28
2020-01-27,41,92.0,,0.92,37.72
2020-01-28,62,92.0,,0.92,57.04
2020-01-29,100,92.0,,0.92,92.0
2020-01-30,50,92.0,,0.92,46.0
2020-01-31,88,92.0,,0.92,80.96000000000001
