date,THE CRISIS_unscaled,THE CRISIS_monthly,isPartial,scale,THE CRISIS
2006-08-28,22,18.0,,0.18,3.96
2006-08-29,29,18.0,,0.18,5.22
2006-08-30,30,18.0,,0.18,5.3999999999999995
2006-08-31,31,18.0,,0.18,5.58
2006-09-01,18,29.0,False,0.29,5.22
2006-09-02,0,29.0,,0.29,0.0
2006-09-03,42,29.0,,0.29,12.18
2006-09-04,23,29.0,,0.29,6.67
2006-09-05,57,29.0,,0.29,16.529999999999998
2006-09-06,32,29.0,,0.29,9.28
2006-09-07,49,29.0,,0.29,14.209999999999999
2006-09-08,34,29.0,,0.29,9.86
2006-09-09,75,29.0,,0.29,21.75
2006-09-10,75,29.0,,0.29,21.75
2006-09-11,32,29.0,,0.29,9.28
2006-09-12,63,29.0,,0.29,18.27
2006-09-13,48,29.0,,0.29,13.919999999999998
2006-09-14,48,29.0,,0.29,13.919999999999998
2006-09-15,17,29.0,,0.29,4.93
2006-09-16,0,29.0,,0.29,0.0
2006-09-17,100,29.0,,0.29,28.999999999999996
2006-09-18,48,29.0,,0.29,13.919999999999998
2006-09-19,39,29.0,,0.29,11.309999999999999
2006-09-20,32,29.0,,0.29,9.28
2006-09-21,49,29.0,,0.29,14.209999999999999
2006-09-22,52,29.0,,0.29,15.079999999999998
2006-09-23,25,29.0,,0.29,7.249999999999999
2006-09-24,0,29.0,,0.29,0.0
2006-09-25,62,29.0,,0.29,17.98
2006-09-26,70,29.0,,0.29,20.299999999999997
2006-09-27,64,29.0,,0.29,18.56
2006-09-28,96,29.0,,0.29,27.839999999999996
2006-09-29,60,29.0,,0.29,17.4
2006-09-30,25,29.0,,0.29,7.249999999999999
2006-10-01,32,35.0,False,0.35,11.2
2006-10-02,41,35.0,,0.35,14.35
2006-10-03,50,35.0,,0.35,17.5
2006-10-04,31,35.0,,0.35,10.85
2006-10-05,31,35.0,,0.35,10.85
2006-10-06,44,35.0,,0.35,15.399999999999999
2006-10-07,17,35.0,,0.35,5.949999999999999
2006-10-08,33,35.0,,0.35,11.549999999999999
2006-10-09,21,35.0,,0.35,7.35
2006-10-10,100,35.0,,0.35,35.0
2006-10-11,30,35.0,,0.35,10.5
2006-10-12,51,35.0,,0.35,17.849999999999998
2006-10-13,11,35.0,,0.35,3.8499999999999996
2006-10-14,49,35.0,,0.35,17.15
2006-10-15,0,35.0,,0.35,0.0
2006-10-16,51,35.0,,0.35,17.849999999999998
2006-10-17,49,35.0,,0.35,17.15
2006-10-18,40,35.0,,0.35,14.0
2006-10-19,20,35.0,,0.35,7.0
2006-10-20,11,35.0,,0.35,3.8499999999999996
2006-10-21,32,35.0,,0.35,11.2
2006-10-22,47,35.0,,0.35,16.45
2006-10-23,39,35.0,,0.35,13.649999999999999
2006-10-24,29,35.0,,0.35,10.149999999999999
2006-10-25,49,35.0,,0.35,17.15
2006-10-26,60,35.0,,0.35,21.0
2006-10-27,11,35.0,,0.35,3.8499999999999996
2006-10-28,78,35.0,,0.35,27.299999999999997
2006-10-29,47,35.0,,0.35,16.45
2006-10-30,41,35.0,,0.35,14.35
2006-10-31,30,35.0,,0.35,10.5
2006-11-01,61,34.0,False,0.34,20.740000000000002
2006-11-02,44,34.0,,0.34,14.96
2006-11-03,46,34.0,,0.34,15.64
2006-11-04,44,34.0,,0.34,14.96
2006-11-05,68,34.0,,0.34,23.12
2006-11-06,72,34.0,,0.34,24.48
2006-11-07,14,34.0,,0.34,4.760000000000001
2006-11-08,55,34.0,,0.34,18.700000000000003
2006-11-09,58,34.0,,0.34,19.720000000000002
2006-11-10,48,34.0,,0.34,16.32
2006-11-11,45,34.0,,0.34,15.3
2006-11-12,66,34.0,,0.34,22.44
2006-11-13,57,34.0,,0.34,19.380000000000003
2006-11-14,83,34.0,,0.34,28.220000000000002
2006-11-15,56,34.0,,0.34,19.040000000000003
2006-11-16,43,34.0,,0.34,14.620000000000001
2006-11-17,46,34.0,,0.34,15.64
2006-11-18,44,34.0,,0.34,14.96
2006-11-19,0,34.0,,0.34,0.0
2006-11-20,100,34.0,,0.34,34.0
2006-11-21,71,34.0,,0.34,24.14
2006-11-22,32,34.0,,0.34,10.88
2006-11-23,0,34.0,,0.34,0.0
2006-11-24,22,34.0,,0.34,7.48
2006-11-25,0,34.0,,0.34,0.0
2006-11-26,22,34.0,,0.34,7.48
2006-11-27,55,34.0,,0.34,18.700000000000003
2006-11-28,40,34.0,,0.34,13.600000000000001
2006-11-29,54,34.0,,0.34,18.360000000000003
2006-11-30,27,34.0,,0.34,9.180000000000001
2006-12-01,45,33.0,False,0.33,14.850000000000001
2006-12-02,44,33.0,,0.33,14.520000000000001
2006-12-03,88,33.0,,0.33,29.040000000000003
2006-12-04,100,33.0,,0.33,33.0
2006-12-05,85,33.0,,0.33,28.05
2006-12-06,72,33.0,,0.33,23.76
2006-12-07,81,33.0,,0.33,26.73
2006-12-08,38,33.0,,0.33,12.540000000000001
2006-12-09,33,33.0,,0.33,10.89
2006-12-10,44,33.0,,0.33,14.520000000000001
2006-12-11,72,33.0,,0.33,23.76
2006-12-12,56,33.0,,0.33,18.48
2006-12-13,43,33.0,,0.33,14.190000000000001
2006-12-14,74,33.0,,0.33,24.42
2006-12-15,87,33.0,,0.33,28.71
2006-12-16,23,33.0,,0.33,7.590000000000001
2006-12-17,36,33.0,,0.33,11.88
2006-12-18,70,33.0,,0.33,23.1
2006-12-19,53,33.0,,0.33,17.490000000000002
2006-12-20,24,33.0,,0.33,7.92
2006-12-21,41,33.0,,0.33,13.530000000000001
2006-12-22,56,33.0,,0.33,18.48
2006-12-23,0,33.0,,0.33,0.0
2006-12-24,0,33.0,,0.33,0.0
2006-12-25,32,33.0,,0.33,10.56
2006-12-26,21,33.0,,0.33,6.930000000000001
2006-12-27,18,33.0,,0.33,5.94
2006-12-28,53,33.0,,0.33,17.490000000000002
2006-12-29,55,33.0,,0.33,18.150000000000002
2006-12-30,70,33.0,,0.33,23.1
2006-12-31,97,33.0,,0.33,32.01
2007-01-01,26,27.0,False,0.27,7.0200000000000005
2007-01-02,47,27.0,,0.27,12.690000000000001
2007-01-03,15,27.0,,0.27,4.050000000000001
2007-01-04,74,27.0,,0.27,19.98
2007-01-05,45,27.0,,0.27,12.15
2007-01-06,43,27.0,,0.27,11.610000000000001
2007-01-07,22,27.0,,0.27,5.94
2007-01-08,30,27.0,,0.27,8.100000000000001
2007-01-09,100,27.0,,0.27,27.0
2007-01-10,43,27.0,,0.27,11.610000000000001
2007-01-11,29,27.0,,0.27,7.83
2007-01-12,15,27.0,,0.27,4.050000000000001
2007-01-13,21,27.0,,0.27,5.67
2007-01-14,22,27.0,,0.27,5.94
2007-01-15,0,27.0,,0.27,0.0
2007-01-16,28,27.0,,0.27,7.5600000000000005
2007-01-17,14,27.0,,0.27,3.7800000000000002
2007-01-18,42,27.0,,0.27,11.34
2007-01-19,44,27.0,,0.27,11.88
2007-01-20,42,27.0,,0.27,11.34
2007-01-21,63,27.0,,0.27,17.01
2007-01-22,43,27.0,,0.27,11.610000000000001
2007-01-23,69,27.0,,0.27,18.630000000000003
2007-01-24,70,27.0,,0.27,18.900000000000002
2007-01-25,56,27.0,,0.27,15.120000000000001
2007-01-26,15,27.0,,0.27,4.050000000000001
2007-01-27,21,27.0,,0.27,5.67
2007-01-28,21,27.0,,0.27,5.67
2007-01-29,41,27.0,,0.27,11.07
2007-01-30,27,27.0,,0.27,7.290000000000001
2007-01-31,0,27.0,,0.27,0.0
2007-02-01,41,31.0,False,0.31,12.709999999999999
2007-02-02,28,31.0,,0.31,8.68
2007-02-03,20,31.0,,0.31,6.2
2007-02-04,0,31.0,,0.31,0.0
2007-02-05,64,31.0,,0.31,19.84
2007-02-06,60,31.0,,0.31,18.6
2007-02-07,34,31.0,,0.31,10.54
2007-02-08,48,31.0,,0.31,14.879999999999999
2007-02-09,36,31.0,,0.31,11.16
2007-02-10,60,31.0,,0.31,18.6
2007-02-11,71,31.0,,0.31,22.01
2007-02-12,80,31.0,,0.31,24.8
2007-02-13,79,31.0,,0.31,24.49
2007-02-14,54,31.0,,0.31,16.74
2007-02-15,70,31.0,,0.31,21.7
2007-02-16,36,31.0,,0.31,11.16
2007-02-17,62,31.0,,0.31,19.22
2007-02-18,63,31.0,,0.31,19.53
2007-02-19,52,31.0,,0.31,16.12
2007-02-20,61,31.0,,0.31,18.91
2007-02-21,61,31.0,,0.31,18.91
2007-02-22,41,31.0,,0.31,12.709999999999999
2007-02-23,36,31.0,,0.31,11.16
2007-02-24,100,31.0,,0.31,31.0
2007-02-25,20,31.0,,0.31,6.2
2007-02-26,67,31.0,,0.31,20.77
2007-02-27,59,31.0,,0.31,18.29
2007-02-28,46,31.0,,0.31,14.26
2007-03-01,37,31.0,False,0.31,11.47
2007-03-02,72,31.0,,0.31,22.32
2007-03-03,18,31.0,,0.31,5.58
2007-03-04,38,31.0,,0.31,11.78
2007-03-05,44,31.0,,0.31,13.64
2007-03-06,30,31.0,,0.31,9.3
2007-03-07,30,31.0,,0.31,9.3
2007-03-08,50,31.0,,0.31,15.5
2007-03-09,71,31.0,,0.31,22.01
2007-03-10,38,31.0,,0.31,11.78
2007-03-11,19,31.0,,0.31,5.89
2007-03-12,62,31.0,,0.31,19.22
2007-03-13,57,31.0,,0.31,17.669999999999998
2007-03-14,44,31.0,,0.31,13.64
2007-03-15,38,31.0,,0.31,11.78
2007-03-16,33,31.0,,0.31,10.23
2007-03-17,38,31.0,,0.31,11.78
2007-03-18,29,31.0,,0.31,8.99
2007-03-19,44,31.0,,0.31,13.64
2007-03-20,40,31.0,,0.31,12.4
2007-03-21,44,31.0,,0.31,13.64
2007-03-22,38,31.0,,0.31,11.78
2007-03-23,46,31.0,,0.31,14.26
2007-03-24,19,31.0,,0.31,5.89
2007-03-25,38,31.0,,0.31,11.78
2007-03-26,62,31.0,,0.31,19.22
2007-03-27,55,31.0,,0.31,17.05
2007-03-28,31,31.0,,0.31,9.61
2007-03-29,100,31.0,,0.31,31.0
2007-03-30,54,31.0,,0.31,16.74
2007-03-31,38,31.0,,0.31,11.78
2007-04-01,59,41.0,False,0.41,24.189999999999998
2007-04-02,78,41.0,,0.41,31.979999999999997
2007-04-03,39,41.0,,0.41,15.989999999999998
2007-04-04,48,41.0,,0.41,19.68
2007-04-05,30,41.0,,0.41,12.299999999999999
2007-04-06,45,41.0,,0.41,18.45
2007-04-07,29,41.0,,0.41,11.889999999999999
2007-04-08,0,41.0,,0.41,0.0
2007-04-09,57,41.0,,0.41,23.369999999999997
2007-04-10,28,41.0,,0.41,11.479999999999999
2007-04-11,37,41.0,,0.41,15.17
2007-04-12,46,41.0,,0.41,18.86
2007-04-13,60,41.0,,0.41,24.599999999999998
2007-04-14,42,41.0,,0.41,17.22
2007-04-15,27,41.0,,0.41,11.069999999999999
2007-04-16,100,41.0,,0.41,41.0
2007-04-17,45,41.0,,0.41,18.45
2007-04-18,91,41.0,,0.41,37.309999999999995
2007-04-19,57,41.0,,0.41,23.369999999999997
2007-04-20,0,41.0,,0.41,0.0
2007-04-21,60,41.0,,0.41,24.599999999999998
2007-04-22,44,41.0,,0.41,18.04
2007-04-23,37,41.0,,0.41,15.17
2007-04-24,45,41.0,,0.41,18.45
2007-04-25,54,41.0,,0.41,22.139999999999997
2007-04-26,74,41.0,,0.41,30.34
2007-04-27,58,41.0,,0.41,23.779999999999998
2007-04-28,15,41.0,,0.41,6.1499999999999995
2007-04-29,30,41.0,,0.41,12.299999999999999
2007-04-30,83,41.0,,0.41,34.03
2007-05-01,87,41.0,False,0.41,35.669999999999995
2007-05-02,65,41.0,,0.41,26.65
2007-05-03,56,41.0,,0.41,22.959999999999997
2007-05-04,80,41.0,,0.41,32.8
2007-05-05,42,41.0,,0.41,17.22
2007-05-06,58,41.0,,0.41,23.779999999999998
2007-05-07,67,41.0,,0.41,27.47
2007-05-08,52,41.0,,0.41,21.32
2007-05-09,100,41.0,,0.41,41.0
2007-05-10,42,41.0,,0.41,17.22
2007-05-11,29,41.0,,0.41,11.889999999999999
2007-05-12,26,41.0,,0.41,10.66
2007-05-13,18,41.0,,0.41,7.38
2007-05-14,63,41.0,,0.41,25.83
2007-05-15,98,41.0,,0.41,40.18
2007-05-16,41,41.0,,0.41,16.81
2007-05-17,64,41.0,,0.41,26.24
2007-05-18,46,41.0,,0.41,18.86
2007-05-19,17,41.0,,0.41,6.97
2007-05-20,17,41.0,,0.41,6.97
2007-05-21,41,41.0,,0.41,16.81
2007-05-22,82,41.0,,0.41,33.62
2007-05-23,79,41.0,,0.41,32.39
2007-05-24,81,41.0,,0.41,33.21
2007-05-25,30,41.0,,0.41,12.299999999999999
2007-05-26,18,41.0,,0.41,7.38
2007-05-27,38,41.0,,0.41,15.579999999999998
2007-05-28,31,41.0,,0.41,12.709999999999999
2007-05-29,63,41.0,,0.41,25.83
2007-05-30,62,41.0,,0.41,25.419999999999998
2007-05-31,26,41.0,,0.41,10.66
2007-06-01,70,24.0,False,0.24,16.8
2007-06-02,33,24.0,,0.24,7.92
2007-06-03,100,24.0,,0.24,24.0
2007-06-04,42,24.0,,0.24,10.08
2007-06-05,63,24.0,,0.24,15.12
2007-06-06,11,24.0,,0.24,2.6399999999999997
2007-06-07,56,24.0,,0.24,13.44
2007-06-08,12,24.0,,0.24,2.88
2007-06-09,17,24.0,,0.24,4.08
2007-06-10,35,24.0,,0.24,8.4
2007-06-11,11,24.0,,0.24,2.6399999999999997
2007-06-12,21,24.0,,0.24,5.04
2007-06-13,22,24.0,,0.24,5.279999999999999
2007-06-14,0,24.0,,0.24,0.0
2007-06-15,0,24.0,,0.24,0.0
2007-06-16,0,24.0,,0.24,0.0
2007-06-17,61,24.0,,0.24,14.639999999999999
2007-06-18,0,24.0,,0.24,0.0
2007-06-19,12,24.0,,0.24,2.88
2007-06-20,36,24.0,,0.24,8.64
2007-06-21,0,24.0,,0.24,0.0
2007-06-22,35,24.0,,0.24,8.4
2007-06-23,17,24.0,,0.24,4.08
2007-06-24,18,24.0,,0.24,4.32
2007-06-25,22,24.0,,0.24,5.279999999999999
2007-06-26,21,24.0,,0.24,5.04
2007-06-27,32,24.0,,0.24,7.68
2007-06-28,22,24.0,,0.24,5.279999999999999
2007-06-29,35,24.0,,0.24,8.4
2007-06-30,17,24.0,,0.24,4.08
2007-07-01,64,18.0,False,0.18,11.52
2007-07-02,100,18.0,,0.18,18.0
2007-07-03,81,18.0,,0.18,14.58
2007-07-04,86,18.0,,0.18,15.479999999999999
2007-07-05,43,18.0,,0.18,7.739999999999999
2007-07-06,62,18.0,,0.18,11.16
2007-07-07,0,18.0,,0.18,0.0
2007-07-08,30,18.0,,0.18,5.3999999999999995
2007-07-09,19,18.0,,0.18,3.42
2007-07-10,38,18.0,,0.18,6.84
2007-07-11,38,18.0,,0.18,6.84
2007-07-12,39,18.0,,0.18,7.02
2007-07-13,21,18.0,,0.18,3.78
2007-07-14,0,18.0,,0.18,0.0
2007-07-15,30,18.0,,0.18,5.3999999999999995
2007-07-16,94,18.0,,0.18,16.919999999999998
2007-07-17,19,18.0,,0.18,3.42
2007-07-18,57,18.0,,0.18,10.26
2007-07-19,96,18.0,,0.18,17.28
2007-07-20,62,18.0,,0.18,11.16
2007-07-21,0,18.0,,0.18,0.0
2007-07-22,31,18.0,,0.18,5.58
2007-07-23,38,18.0,,0.18,6.84
2007-07-24,57,18.0,,0.18,10.26
2007-07-25,77,18.0,,0.18,13.86
2007-07-26,79,18.0,,0.18,14.219999999999999
2007-07-27,61,18.0,,0.18,10.98
2007-07-28,29,18.0,,0.18,5.22
2007-07-29,60,18.0,,0.18,10.799999999999999
2007-07-30,38,18.0,,0.18,6.84
2007-07-31,37,18.0,,0.18,6.66
2007-08-01,34,22.0,False,0.22,7.48
2007-08-02,58,22.0,,0.22,12.76
2007-08-03,24,22.0,,0.22,5.28
2007-08-04,0,22.0,,0.22,0.0
2007-08-05,18,22.0,,0.22,3.96
2007-08-06,22,22.0,,0.22,4.84
2007-08-07,54,22.0,,0.22,11.88
2007-08-08,44,22.0,,0.22,9.68
2007-08-09,46,22.0,,0.22,10.12
2007-08-10,12,22.0,,0.22,2.64
2007-08-11,0,22.0,,0.22,0.0
2007-08-12,17,22.0,,0.22,3.74
2007-08-13,44,22.0,,0.22,9.68
2007-08-14,22,22.0,,0.22,4.84
2007-08-15,67,22.0,,0.22,14.74
2007-08-16,11,22.0,,0.22,2.42
2007-08-17,0,22.0,,0.22,0.0
2007-08-18,0,22.0,,0.22,0.0
2007-08-19,51,22.0,,0.22,11.22
2007-08-20,11,22.0,,0.22,2.42
2007-08-21,0,22.0,,0.22,0.0
2007-08-22,11,22.0,,0.22,2.42
2007-08-23,34,22.0,,0.22,7.48
2007-08-24,12,22.0,,0.22,2.64
2007-08-25,100,22.0,,0.22,22.0
2007-08-26,49,22.0,,0.22,10.78
2007-08-27,21,22.0,,0.22,4.62
2007-08-28,54,22.0,,0.22,11.88
2007-08-29,32,22.0,,0.22,7.04
2007-08-30,22,22.0,,0.22,4.84
2007-08-31,0,22.0,,0.22,0.0
2007-09-01,19,28.0,False,0.28,5.32
2007-09-02,39,28.0,,0.28,10.920000000000002
2007-09-03,84,28.0,,0.28,23.520000000000003
2007-09-04,36,28.0,,0.28,10.080000000000002
2007-09-05,52,28.0,,0.28,14.560000000000002
2007-09-06,35,28.0,,0.28,9.8
2007-09-07,43,28.0,,0.28,12.040000000000001
2007-09-08,68,28.0,,0.28,19.040000000000003
2007-09-09,42,28.0,,0.28,11.760000000000002
2007-09-10,23,28.0,,0.28,6.44
2007-09-11,38,28.0,,0.28,10.64
2007-09-12,57,28.0,,0.28,15.96
2007-09-13,23,28.0,,0.28,6.44
2007-09-14,42,28.0,,0.28,11.760000000000002
2007-09-15,35,28.0,,0.28,9.8
2007-09-16,35,28.0,,0.28,9.8
2007-09-17,62,28.0,,0.28,17.360000000000003
2007-09-18,28,28.0,,0.28,7.840000000000001
2007-09-19,50,28.0,,0.28,14.000000000000002
2007-09-20,52,28.0,,0.28,14.560000000000002
2007-09-21,79,28.0,,0.28,22.12
2007-09-22,51,28.0,,0.28,14.280000000000001
2007-09-23,59,28.0,,0.28,16.520000000000003
2007-09-24,100,28.0,,0.28,28.000000000000004
2007-09-25,60,28.0,,0.28,16.8
2007-09-26,72,28.0,,0.28,20.160000000000004
2007-09-27,57,28.0,,0.28,15.96
2007-09-28,43,28.0,,0.28,12.040000000000001
2007-09-29,62,28.0,,0.28,17.360000000000003
2007-09-30,69,28.0,,0.28,19.32
2007-10-01,52,34.0,False,0.34,17.68
2007-10-02,61,34.0,,0.34,20.740000000000002
2007-10-03,57,34.0,,0.34,19.380000000000003
2007-10-04,52,34.0,,0.34,17.68
2007-10-05,56,34.0,,0.34,19.040000000000003
2007-10-06,32,34.0,,0.34,10.88
2007-10-07,48,34.0,,0.34,16.32
2007-10-08,36,34.0,,0.34,12.24
2007-10-09,55,34.0,,0.34,18.700000000000003
2007-10-10,46,34.0,,0.34,15.64
2007-10-11,57,34.0,,0.34,19.380000000000003
2007-10-12,50,34.0,,0.34,17.0
2007-10-13,41,34.0,,0.34,13.940000000000001
2007-10-14,70,34.0,,0.34,23.8
2007-10-15,61,34.0,,0.34,20.740000000000002
2007-10-16,89,34.0,,0.34,30.26
2007-10-17,55,34.0,,0.34,18.700000000000003
2007-10-18,51,34.0,,0.34,17.34
2007-10-19,32,34.0,,0.34,10.88
2007-10-20,47,34.0,,0.34,15.98
2007-10-21,39,34.0,,0.34,13.260000000000002
2007-10-22,49,34.0,,0.34,16.66
2007-10-23,63,34.0,,0.34,21.42
2007-10-24,54,34.0,,0.34,18.360000000000003
2007-10-25,61,34.0,,0.34,20.740000000000002
2007-10-26,49,34.0,,0.34,16.66
2007-10-27,54,34.0,,0.34,18.360000000000003
2007-10-28,23,34.0,,0.34,7.82
2007-10-29,75,34.0,,0.34,25.500000000000004
2007-10-30,100,34.0,,0.34,34.0
2007-10-31,52,34.0,,0.34,17.68
2007-11-01,41,39.0,False,0.39,15.99
2007-11-02,34,39.0,,0.39,13.26
2007-11-03,19,39.0,,0.39,7.41
2007-11-04,57,39.0,,0.39,22.23
2007-11-05,31,39.0,,0.39,12.09
2007-11-06,30,39.0,,0.39,11.700000000000001
2007-11-07,61,39.0,,0.39,23.79
2007-11-08,32,39.0,,0.39,12.48
2007-11-09,27,39.0,,0.39,10.530000000000001
2007-11-10,38,39.0,,0.39,14.82
2007-11-11,29,39.0,,0.39,11.31
2007-11-12,32,39.0,,0.39,12.48
2007-11-13,24,39.0,,0.39,9.36
2007-11-14,36,39.0,,0.39,14.040000000000001
2007-11-15,38,39.0,,0.39,14.82
2007-11-16,26,39.0,,0.39,10.14
2007-11-17,37,39.0,,0.39,14.43
2007-11-18,74,39.0,,0.39,28.86
2007-11-19,100,39.0,,0.39,39.0
2007-11-20,25,39.0,,0.39,9.75
2007-11-21,21,39.0,,0.39,8.19
2007-11-22,20,39.0,,0.39,7.800000000000001
2007-11-23,36,39.0,,0.39,14.040000000000001
2007-11-24,19,39.0,,0.39,7.41
2007-11-25,27,39.0,,0.39,10.530000000000001
2007-11-26,35,39.0,,0.39,13.65
2007-11-27,64,39.0,,0.39,24.96
2007-11-28,47,39.0,,0.39,18.330000000000002
2007-11-29,30,39.0,,0.39,11.700000000000001
2007-11-30,57,39.0,,0.39,22.23
2007-12-01,55,35.0,False,0.35,19.25
2007-12-02,28,35.0,,0.35,9.799999999999999
2007-12-03,63,35.0,,0.35,22.049999999999997
2007-12-04,100,35.0,,0.35,35.0
2007-12-05,41,35.0,,0.35,14.35
2007-12-06,54,35.0,,0.35,18.9
2007-12-07,52,35.0,,0.35,18.2
2007-12-08,45,35.0,,0.35,15.749999999999998
2007-12-09,50,35.0,,0.35,17.5
2007-12-10,95,35.0,,0.35,33.25
2007-12-11,56,35.0,,0.35,19.599999999999998
2007-12-12,69,35.0,,0.35,24.15
2007-12-13,62,35.0,,0.35,21.7
2007-12-14,73,35.0,,0.35,25.549999999999997
2007-12-15,17,35.0,,0.35,5.949999999999999
2007-12-16,46,35.0,,0.35,16.099999999999998
2007-12-17,55,35.0,,0.35,19.25
2007-12-18,47,35.0,,0.35,16.45
2007-12-19,85,35.0,,0.35,29.749999999999996
2007-12-20,50,35.0,,0.35,17.5
2007-12-21,37,35.0,,0.35,12.95
2007-12-22,13,35.0,,0.35,4.55
2007-12-23,14,35.0,,0.35,4.8999999999999995
2007-12-24,12,35.0,,0.35,4.199999999999999
2007-12-25,16,35.0,,0.35,5.6
2007-12-26,16,35.0,,0.35,5.6
2007-12-27,14,35.0,,0.35,4.8999999999999995
2007-12-28,33,35.0,,0.35,11.549999999999999
2007-12-29,36,35.0,,0.35,12.6
2007-12-30,19,35.0,,0.35,6.6499999999999995
2007-12-31,35,35.0,,0.35,12.25
2008-01-01,14,34.0,False,0.34,4.760000000000001
2008-01-02,62,34.0,,0.34,21.080000000000002
2008-01-03,17,34.0,,0.34,5.78
2008-01-04,44,34.0,,0.34,14.96
2008-01-05,24,34.0,,0.34,8.16
2008-01-06,50,34.0,,0.34,17.0
2008-01-07,50,34.0,,0.34,17.0
2008-01-08,49,34.0,,0.34,16.66
2008-01-09,24,34.0,,0.34,8.16
2008-01-10,58,34.0,,0.34,19.720000000000002
2008-01-11,68,34.0,,0.34,23.12
2008-01-12,36,34.0,,0.34,12.24
2008-01-13,61,34.0,,0.34,20.740000000000002
2008-01-14,65,34.0,,0.34,22.1
2008-01-15,24,34.0,,0.34,8.16
2008-01-16,81,34.0,,0.34,27.540000000000003
2008-01-17,49,34.0,,0.34,16.66
2008-01-18,42,34.0,,0.34,14.280000000000001
2008-01-19,12,34.0,,0.34,4.08
2008-01-20,36,34.0,,0.34,12.24
2008-01-21,17,34.0,,0.34,5.78
2008-01-22,100,34.0,,0.34,34.0
2008-01-23,8,34.0,,0.34,2.72
2008-01-24,40,34.0,,0.34,13.600000000000001
2008-01-25,17,34.0,,0.34,5.78
2008-01-26,68,34.0,,0.34,23.12
2008-01-27,46,34.0,,0.34,15.64
2008-01-28,70,34.0,,0.34,23.8
2008-01-29,77,34.0,,0.34,26.180000000000003
2008-01-30,39,34.0,,0.34,13.260000000000002
2008-01-31,96,34.0,,0.34,32.64
2008-02-01,49,39.0,False,0.39,19.11
2008-02-02,34,39.0,,0.39,13.26
2008-02-03,35,39.0,,0.39,13.65
2008-02-04,40,39.0,,0.39,15.600000000000001
2008-02-05,38,39.0,,0.39,14.82
2008-02-06,30,39.0,,0.39,11.700000000000001
2008-02-07,39,39.0,,0.39,15.21
2008-02-08,41,39.0,,0.39,15.99
2008-02-09,23,39.0,,0.39,8.97
2008-02-10,23,39.0,,0.39,8.97
2008-02-11,46,39.0,,0.39,17.94
2008-02-12,45,39.0,,0.39,17.55
2008-02-13,68,39.0,,0.39,26.52
2008-02-14,32,39.0,,0.39,12.48
2008-02-15,68,39.0,,0.39,26.52
2008-02-16,11,39.0,,0.39,4.29
2008-02-17,35,39.0,,0.39,13.65
2008-02-18,59,39.0,,0.39,23.01
2008-02-19,54,39.0,,0.39,21.060000000000002
2008-02-20,46,39.0,,0.39,17.94
2008-02-21,38,39.0,,0.39,14.82
2008-02-22,72,39.0,,0.39,28.080000000000002
2008-02-23,11,39.0,,0.39,4.29
2008-02-24,100,39.0,,0.39,39.0
2008-02-25,85,39.0,,0.39,33.15
2008-02-26,37,39.0,,0.39,14.43
2008-02-27,68,39.0,,0.39,26.52
2008-02-28,78,39.0,,0.39,30.42
2008-02-29,73,39.0,,0.39,28.470000000000002
2008-03-01,18,44.0,False,0.44,7.92
2008-03-02,36,44.0,,0.44,15.84
2008-03-03,37,44.0,,0.44,16.28
2008-03-04,65,44.0,,0.44,28.6
2008-03-05,60,44.0,,0.44,26.4
2008-03-06,67,44.0,,0.44,29.48
2008-03-07,25,44.0,,0.44,11.0
2008-03-08,26,44.0,,0.44,11.44
2008-03-09,45,44.0,,0.44,19.8
2008-03-10,67,44.0,,0.44,29.48
2008-03-11,36,44.0,,0.44,15.84
2008-03-12,25,44.0,,0.44,11.0
2008-03-13,50,44.0,,0.44,22.0
2008-03-14,33,44.0,,0.44,14.52
2008-03-15,37,44.0,,0.44,16.28
2008-03-16,37,44.0,,0.44,16.28
2008-03-17,55,44.0,,0.44,24.2
2008-03-18,74,44.0,,0.44,32.56
2008-03-19,51,44.0,,0.44,22.44
2008-03-20,62,44.0,,0.44,27.28
2008-03-21,54,44.0,,0.44,23.76
2008-03-22,52,44.0,,0.44,22.88
2008-03-23,56,44.0,,0.44,24.64
2008-03-24,60,44.0,,0.44,26.4
2008-03-25,31,44.0,,0.44,13.64
2008-03-26,61,44.0,,0.44,26.84
2008-03-27,68,44.0,,0.44,29.92
2008-03-28,45,44.0,,0.44,19.8
2008-03-29,9,44.0,,0.44,3.96
2008-03-30,89,44.0,,0.44,39.160000000000004
2008-03-31,100,44.0,,0.44,44.0
2008-04-01,56,64.0,False,0.64,35.84
2008-04-02,57,64.0,,0.64,36.480000000000004
2008-04-03,46,64.0,,0.64,29.44
2008-04-04,31,64.0,,0.64,19.84
2008-04-05,49,64.0,,0.64,31.36
2008-04-06,37,64.0,,0.64,23.68
2008-04-07,75,64.0,,0.64,48.0
2008-04-08,46,64.0,,0.64,29.44
2008-04-09,76,64.0,,0.64,48.64
2008-04-10,63,64.0,,0.64,40.32
2008-04-11,52,64.0,,0.64,33.28
2008-04-12,41,64.0,,0.64,26.240000000000002
2008-04-13,57,64.0,,0.64,36.480000000000004
2008-04-14,62,64.0,,0.64,39.68
2008-04-15,82,64.0,,0.64,52.480000000000004
2008-04-16,66,64.0,,0.64,42.24
2008-04-17,59,64.0,,0.64,37.76
2008-04-18,54,64.0,,0.64,34.56
