date,corrupt government_unscaled,corrupt government_monthly,isPartial,scale,corrupt government
2013-08-06,32,37.0,,0.37,11.84
2013-08-07,64,37.0,,0.37,23.68
2013-08-08,32,37.0,,0.37,11.84
2013-08-09,0,37.0,,0.37,0.0
2013-08-10,40,37.0,,0.37,14.8
2013-08-11,0,37.0,,0.37,0.0
2013-08-12,64,37.0,,0.37,23.68
2013-08-13,0,37.0,,0.37,0.0
2013-08-14,33,37.0,,0.37,12.209999999999999
2013-08-15,65,37.0,,0.37,24.05
2013-08-16,0,37.0,,0.37,0.0
2013-08-17,80,37.0,,0.37,29.6
2013-08-18,40,37.0,,0.37,14.8
2013-08-19,0,37.0,,0.37,0.0
2013-08-20,0,37.0,,0.37,0.0
2013-08-21,0,37.0,,0.37,0.0
2013-08-22,33,37.0,,0.37,12.209999999999999
2013-08-23,33,37.0,,0.37,12.209999999999999
2013-08-24,39,37.0,,0.37,14.43
2013-08-25,0,37.0,,0.37,0.0
2013-08-26,0,37.0,,0.37,0.0
2013-08-27,31,37.0,,0.37,11.47
2013-08-28,0,37.0,,0.37,0.0
2013-08-29,0,37.0,,0.37,0.0
2013-08-30,33,37.0,,0.37,12.209999999999999
2013-08-31,0,37.0,,0.37,0.0
2013-09-01,0,70.0,False,0.7,0.0
2013-09-02,0,70.0,,0.7,0.0
2013-09-03,65,70.0,,0.7,45.5
2013-09-04,0,70.0,,0.7,0.0
2013-09-05,65,70.0,,0.7,45.5
2013-09-06,67,70.0,,0.7,46.9
2013-09-07,0,70.0,,0.7,0.0
2013-09-08,39,70.0,,0.7,27.299999999999997
2013-09-09,0,70.0,,0.7,0.0
2013-09-10,31,70.0,,0.7,21.7
2013-09-11,31,70.0,,0.7,21.7
2013-09-12,32,70.0,,0.7,22.4
2013-09-13,33,70.0,,0.7,23.099999999999998
2013-09-14,0,70.0,,0.7,0.0
2013-09-15,38,70.0,,0.7,26.599999999999998
2013-09-16,47,70.0,,0.7,32.9
2013-09-17,47,70.0,,0.7,32.9
2013-09-18,64,70.0,,0.7,44.8
2013-09-19,32,70.0,,0.7,22.4
2013-09-20,0,70.0,,0.7,0.0
2013-09-21,79,70.0,,0.7,55.3
2013-09-22,79,70.0,,0.7,55.3
2013-09-23,32,70.0,,0.7,22.4
2013-09-24,48,70.0,,0.7,33.599999999999994
2013-09-25,0,70.0,,0.7,0.0
2013-09-26,50,70.0,,0.7,35.0
2013-09-27,35,70.0,,0.7,24.5
2013-09-28,0,70.0,,0.7,0.0
2013-09-29,100,70.0,,0.7,70.0
2013-09-30,64,70.0,,0.7,44.8
2013-10-01,48,91.0,False,0.91,43.68
2013-10-02,98,91.0,,0.91,89.18
2013-10-03,25,91.0,,0.91,22.75
2013-10-04,26,91.0,,0.91,23.66
2013-10-05,31,91.0,,0.91,28.21
2013-10-06,60,91.0,,0.91,54.6
2013-10-07,49,91.0,,0.91,44.59
2013-10-08,25,91.0,,0.91,22.75
2013-10-09,50,91.0,,0.91,45.5
2013-10-10,0,91.0,,0.91,0.0
2013-10-11,53,91.0,,0.91,48.230000000000004
2013-10-12,62,91.0,,0.91,56.42
2013-10-13,0,91.0,,0.91,0.0
2013-10-14,25,91.0,,0.91,22.75
2013-10-15,49,91.0,,0.91,44.59
2013-10-16,50,91.0,,0.91,45.5
2013-10-17,37,91.0,,0.91,33.67
2013-10-18,52,91.0,,0.91,47.32
2013-10-19,31,91.0,,0.91,28.21
2013-10-20,31,91.0,,0.91,28.21
2013-10-21,0,91.0,,0.91,0.0
2013-10-22,0,91.0,,0.91,0.0
2013-10-23,49,91.0,,0.91,44.59
2013-10-24,0,91.0,,0.91,0.0
2013-10-25,26,91.0,,0.91,23.66
2013-10-26,31,91.0,,0.91,28.21
2013-10-27,30,91.0,,0.91,27.3
2013-10-28,0,91.0,,0.91,0.0
2013-10-29,24,91.0,,0.91,21.84
2013-10-30,49,91.0,,0.91,44.59
2013-10-31,100,91.0,,0.91,91.0
2013-11-01,29,83.0,False,0.83,24.07
2013-11-02,100,83.0,,0.83,83.0
2013-11-03,33,83.0,,0.83,27.389999999999997
2013-11-04,52,83.0,,0.83,43.16
2013-11-05,26,83.0,,0.83,21.58
2013-11-06,52,83.0,,0.83,43.16
2013-11-07,26,83.0,,0.83,21.58
2013-11-08,27,83.0,,0.83,22.41
2013-11-09,33,83.0,,0.83,27.389999999999997
2013-11-10,33,83.0,,0.83,27.389999999999997
2013-11-11,0,83.0,,0.83,0.0
2013-11-12,26,83.0,,0.83,21.58
2013-11-13,39,83.0,,0.83,32.37
2013-11-14,0,83.0,,0.83,0.0
2013-11-15,68,83.0,,0.83,56.44
2013-11-16,0,83.0,,0.83,0.0
2013-11-17,0,83.0,,0.83,0.0
2013-11-18,77,83.0,,0.83,63.91
2013-11-19,26,83.0,,0.83,21.58
2013-11-20,0,83.0,,0.83,0.0
2013-11-21,52,83.0,,0.83,43.16
2013-11-22,54,83.0,,0.83,44.82
2013-11-23,32,83.0,,0.83,26.56
2013-11-24,0,83.0,,0.83,0.0
2013-11-25,26,83.0,,0.83,21.58
2013-11-26,26,83.0,,0.83,21.58
2013-11-27,28,83.0,,0.83,23.24
2013-11-28,34,83.0,,0.83,28.22
2013-11-29,31,83.0,,0.83,25.73
2013-11-30,33,83.0,,0.83,27.389999999999997
2013-12-01,29,58.0,False,0.58,16.82
2013-12-02,0,58.0,,0.58,0.0
2013-12-03,0,58.0,,0.58,0.0
2013-12-04,25,58.0,,0.58,14.499999999999998
2013-12-05,25,58.0,,0.58,14.499999999999998
2013-12-06,0,58.0,,0.58,0.0
2013-12-07,31,58.0,,0.58,17.98
2013-12-08,0,58.0,,0.58,0.0
2013-12-09,0,58.0,,0.58,0.0
2013-12-10,100,58.0,,0.58,57.99999999999999
2013-12-11,0,58.0,,0.58,0.0
2013-12-12,0,58.0,,0.58,0.0
2013-12-13,54,58.0,,0.58,31.319999999999997
2013-12-14,32,58.0,,0.58,18.56
2013-12-15,32,58.0,,0.58,18.56
2013-12-16,79,58.0,,0.58,45.82
2013-12-17,52,58.0,,0.58,30.159999999999997
2013-12-18,26,58.0,,0.58,15.079999999999998
2013-12-19,55,58.0,,0.58,31.9
2013-12-20,0,58.0,,0.58,0.0
2013-12-21,34,58.0,,0.58,19.72
2013-12-22,0,58.0,,0.58,0.0
2013-12-23,30,58.0,,0.58,17.4
2013-12-24,0,58.0,,0.58,0.0
2013-12-25,0,58.0,,0.58,0.0
2013-12-26,0,58.0,,0.58,0.0
2013-12-27,0,58.0,,0.58,0.0
2013-12-28,33,58.0,,0.58,19.139999999999997
2013-12-29,0,58.0,,0.58,0.0
2013-12-30,0,58.0,,0.58,0.0
2013-12-31,0,58.0,,0.58,0.0
2014-01-01,0,54.0,False,0.54,0.0
2014-01-02,0,54.0,,0.54,0.0
2014-01-03,35,54.0,,0.54,18.900000000000002
2014-01-04,40,54.0,,0.54,21.6
2014-01-05,39,54.0,,0.54,21.060000000000002
2014-01-06,33,54.0,,0.54,17.82
2014-01-07,33,54.0,,0.54,17.82
2014-01-08,50,54.0,,0.54,27.0
2014-01-09,100,54.0,,0.54,54.0
2014-01-10,35,54.0,,0.54,18.900000000000002
2014-01-11,0,54.0,,0.54,0.0
2014-01-12,40,54.0,,0.54,21.6
2014-01-13,0,54.0,,0.54,0.0
2014-01-14,0,54.0,,0.54,0.0
2014-01-15,33,54.0,,0.54,17.82
2014-01-16,0,54.0,,0.54,0.0
2014-01-17,34,54.0,,0.54,18.36
2014-01-18,41,54.0,,0.54,22.14
2014-01-19,0,54.0,,0.54,0.0
2014-01-20,69,54.0,,0.54,37.260000000000005
2014-01-21,32,54.0,,0.54,17.28
2014-01-22,0,54.0,,0.54,0.0
2014-01-23,0,54.0,,0.54,0.0
2014-01-24,0,54.0,,0.54,0.0
2014-01-25,40,54.0,,0.54,21.6
2014-01-26,41,54.0,,0.54,22.14
2014-01-27,31,54.0,,0.54,16.740000000000002
2014-01-28,0,54.0,,0.54,0.0
2014-01-29,32,54.0,,0.54,17.28
2014-01-30,0,54.0,,0.54,0.0
2014-01-31,67,54.0,,0.54,36.18
2014-02-01,47,65.0,False,0.65,30.55
2014-02-02,0,65.0,,0.65,0.0
2014-02-03,56,65.0,,0.65,36.4
2014-02-04,77,65.0,,0.65,50.050000000000004
2014-02-05,0,65.0,,0.65,0.0
2014-02-06,0,65.0,,0.65,0.0
2014-02-07,46,65.0,,0.65,29.900000000000002
2014-02-08,0,65.0,,0.65,0.0
2014-02-09,47,65.0,,0.65,30.55
2014-02-10,75,65.0,,0.65,48.75
2014-02-11,37,65.0,,0.65,24.05
2014-02-12,38,65.0,,0.65,24.7
2014-02-13,96,65.0,,0.65,62.400000000000006
2014-02-14,80,65.0,,0.65,52.0
2014-02-15,0,65.0,,0.65,0.0
2014-02-16,47,65.0,,0.65,30.55
2014-02-17,100,65.0,,0.65,65.0
2014-02-18,38,65.0,,0.65,24.7
2014-02-19,38,65.0,,0.65,24.7
2014-02-20,77,65.0,,0.65,50.050000000000004
2014-02-21,59,65.0,,0.65,38.35
2014-02-22,48,65.0,,0.65,31.200000000000003
2014-02-23,48,65.0,,0.65,31.200000000000003
2014-02-24,95,65.0,,0.65,61.75
2014-02-25,38,65.0,,0.65,24.7
2014-02-26,38,65.0,,0.65,24.7
2014-02-27,39,65.0,,0.65,25.35
2014-02-28,39,65.0,,0.65,25.35
2014-03-01,100,59.0,False,0.59,59.0
2014-03-02,0,59.0,,0.59,0.0
2014-03-03,26,59.0,,0.59,15.34
2014-03-04,27,59.0,,0.59,15.93
2014-03-05,27,59.0,,0.59,15.93
2014-03-06,0,59.0,,0.59,0.0
2014-03-07,43,59.0,,0.59,25.369999999999997
2014-03-08,0,59.0,,0.59,0.0
2014-03-09,34,59.0,,0.59,20.06
2014-03-10,56,59.0,,0.59,33.04
2014-03-11,28,59.0,,0.59,16.52
2014-03-12,55,59.0,,0.59,32.449999999999996
2014-03-13,28,59.0,,0.59,16.52
2014-03-14,29,59.0,,0.59,17.11
2014-03-15,35,59.0,,0.59,20.65
2014-03-16,34,59.0,,0.59,20.06
2014-03-17,41,59.0,,0.59,24.189999999999998
2014-03-18,28,59.0,,0.59,16.52
2014-03-19,28,59.0,,0.59,16.52
2014-03-20,56,59.0,,0.59,33.04
2014-03-21,29,59.0,,0.59,17.11
2014-03-22,0,59.0,,0.59,0.0
2014-03-23,0,59.0,,0.59,0.0
2014-03-24,28,59.0,,0.59,16.52
2014-03-25,27,59.0,,0.59,15.93
2014-03-26,56,59.0,,0.59,33.04
2014-03-27,42,59.0,,0.59,24.779999999999998
2014-03-28,29,59.0,,0.59,17.11
2014-03-29,0,59.0,,0.59,0.0
2014-03-30,34,59.0,,0.59,20.06
2014-03-31,0,59.0,,0.59,0.0
2014-04-01,50,76.0,False,0.76,38.0
2014-04-02,52,76.0,,0.76,39.52
2014-04-03,26,76.0,,0.76,19.76
2014-04-04,27,76.0,,0.76,20.52
2014-04-05,33,76.0,,0.76,25.080000000000002
2014-04-06,0,76.0,,0.76,0.0
2014-04-07,37,76.0,,0.76,28.12
2014-04-08,25,76.0,,0.76,19.0
2014-04-09,26,76.0,,0.76,19.76
2014-04-10,26,76.0,,0.76,19.76
2014-04-11,55,76.0,,0.76,41.8
2014-04-12,34,76.0,,0.76,25.84
2014-04-13,100,76.0,,0.76,76.0
2014-04-14,51,76.0,,0.76,38.76
2014-04-15,24,76.0,,0.76,18.240000000000002
2014-04-16,65,76.0,,0.76,49.4
2014-04-17,54,76.0,,0.76,41.04
2014-04-18,28,76.0,,0.76,21.28
2014-04-19,67,76.0,,0.76,50.92
2014-04-20,36,76.0,,0.76,27.36
2014-04-21,27,76.0,,0.76,20.52
2014-04-22,26,76.0,,0.76,19.76
2014-04-23,26,76.0,,0.76,19.76
2014-04-24,39,76.0,,0.76,29.64
2014-04-25,55,76.0,,0.76,41.8
2014-04-26,0,76.0,,0.76,0.0
2014-04-27,97,76.0,,0.76,73.72
2014-04-28,51,76.0,,0.76,38.76
2014-04-29,25,76.0,,0.76,19.0
2014-04-30,25,76.0,,0.76,19.0
2014-05-01,0,58.0,False,0.58,0.0
2014-05-02,0,58.0,,0.58,0.0
2014-05-03,0,58.0,,0.58,0.0
2014-05-04,0,58.0,,0.58,0.0
2014-05-05,0,58.0,,0.58,0.0
2014-05-06,0,58.0,,0.58,0.0
2014-05-07,49,58.0,,0.58,28.419999999999998
2014-05-08,0,58.0,,0.58,0.0
2014-05-09,25,58.0,,0.58,14.499999999999998
2014-05-10,31,58.0,,0.58,17.98
2014-05-11,0,58.0,,0.58,0.0
2014-05-12,0,58.0,,0.58,0.0
2014-05-13,24,58.0,,0.58,13.919999999999998
2014-05-14,49,58.0,,0.58,28.419999999999998
2014-05-15,25,58.0,,0.58,14.499999999999998
2014-05-16,50,58.0,,0.58,28.999999999999996
2014-05-17,0,58.0,,0.58,0.0
2014-05-18,31,58.0,,0.58,17.98
2014-05-19,24,58.0,,0.58,13.919999999999998
2014-05-20,100,58.0,,0.58,57.99999999999999
2014-05-21,28,58.0,,0.58,16.24
2014-05-22,28,58.0,,0.58,16.24
2014-05-23,0,58.0,,0.58,0.0
2014-05-24,0,58.0,,0.58,0.0
2014-05-25,0,58.0,,0.58,0.0
2014-05-26,0,58.0,,0.58,0.0
2014-05-27,0,58.0,,0.58,0.0
2014-05-28,0,58.0,,0.58,0.0
2014-05-29,83,58.0,,0.58,48.13999999999999
2014-05-30,29,58.0,,0.58,16.82
2014-05-31,0,58.0,,0.58,0.0
2014-06-01,0,46.0,False,0.46,0.0
2014-06-02,48,46.0,,0.46,22.080000000000002
2014-06-03,97,46.0,,0.46,44.620000000000005
2014-06-04,72,46.0,,0.46,33.120000000000005
2014-06-05,99,46.0,,0.46,45.54
2014-06-06,52,46.0,,0.46,23.92
2014-06-07,0,46.0,,0.46,0.0
2014-06-08,0,46.0,,0.46,0.0
2014-06-09,49,46.0,,0.46,22.540000000000003
2014-06-10,98,46.0,,0.46,45.080000000000005
2014-06-11,98,46.0,,0.46,45.080000000000005
2014-06-12,50,46.0,,0.46,23.0
2014-06-13,0,46.0,,0.46,0.0
2014-06-14,64,46.0,,0.46,29.44
2014-06-15,66,46.0,,0.46,30.360000000000003
2014-06-16,50,46.0,,0.46,23.0
2014-06-17,0,46.0,,0.46,0.0
2014-06-18,0,46.0,,0.46,0.0
2014-06-19,0,46.0,,0.46,0.0
2014-06-20,52,46.0,,0.46,23.92
2014-06-21,64,46.0,,0.46,29.44
2014-06-22,0,46.0,,0.46,0.0
2014-06-23,100,46.0,,0.46,46.0
2014-06-24,49,46.0,,0.46,22.540000000000003
2014-06-25,50,46.0,,0.46,23.0
2014-06-26,0,46.0,,0.46,0.0
2014-06-27,52,46.0,,0.46,23.92
2014-06-28,0,46.0,,0.46,0.0
2014-06-29,0,46.0,,0.46,0.0
2014-06-30,0,46.0,,0.46,0.0
2014-07-01,0,31.0,False,0.31,0.0
2014-07-02,100,31.0,,0.31,31.0
2014-07-03,53,31.0,,0.31,16.43
2014-07-04,0,31.0,,0.31,0.0
2014-07-05,70,31.0,,0.31,21.7
2014-07-06,0,31.0,,0.31,0.0
2014-07-07,0,31.0,,0.31,0.0
2014-07-08,48,31.0,,0.31,14.879999999999999
2014-07-09,0,31.0,,0.31,0.0
2014-07-10,0,31.0,,0.31,0.0
2014-07-11,51,31.0,,0.31,15.81
2014-07-12,0,31.0,,0.31,0.0
2014-07-13,0,31.0,,0.31,0.0
2014-07-14,0,31.0,,0.31,0.0
2014-07-15,48,31.0,,0.31,14.879999999999999
2014-07-16,49,31.0,,0.31,15.19
2014-07-17,50,31.0,,0.31,15.5
2014-07-18,0,31.0,,0.31,0.0
2014-07-19,0,31.0,,0.31,0.0
2014-07-20,63,31.0,,0.31,19.53
2014-07-21,49,31.0,,0.31,15.19
2014-07-22,0,31.0,,0.31,0.0
2014-07-23,50,31.0,,0.31,15.5
2014-07-24,50,31.0,,0.31,15.5
2014-07-25,0,31.0,,0.31,0.0
2014-07-26,62,31.0,,0.31,19.22
2014-07-27,0,31.0,,0.31,0.0
2014-07-28,0,31.0,,0.31,0.0
2014-07-29,0,31.0,,0.31,0.0
2014-07-30,73,31.0,,0.31,22.63
2014-07-31,0,31.0,,0.31,0.0
2014-08-01,0,29.0,False,0.29,0.0
2014-08-02,41,29.0,,0.29,11.889999999999999
2014-08-03,0,29.0,,0.29,0.0
2014-08-04,0,29.0,,0.29,0.0
2014-08-05,0,29.0,,0.29,0.0
2014-08-06,0,29.0,,0.29,0.0
2014-08-07,100,29.0,,0.29,28.999999999999996
2014-08-08,35,29.0,,0.29,10.149999999999999
2014-08-09,0,29.0,,0.29,0.0
2014-08-10,42,29.0,,0.29,12.18
2014-08-11,0,29.0,,0.29,0.0
2014-08-12,0,29.0,,0.29,0.0
2014-08-13,0,29.0,,0.29,0.0
2014-08-14,0,29.0,,0.29,0.0
2014-08-15,34,29.0,,0.29,9.86
2014-08-16,41,29.0,,0.29,11.889999999999999
2014-08-17,41,29.0,,0.29,11.889999999999999
2014-08-18,0,29.0,,0.29,0.0
2014-08-19,0,29.0,,0.29,0.0
2014-08-20,32,29.0,,0.29,9.28
2014-08-21,33,29.0,,0.29,9.569999999999999
2014-08-22,33,29.0,,0.29,9.569999999999999
2014-08-23,0,29.0,,0.29,0.0
2014-08-24,41,29.0,,0.29,11.889999999999999
2014-08-25,32,29.0,,0.29,9.28
2014-08-26,0,29.0,,0.29,0.0
2014-08-27,32,29.0,,0.29,9.28
2014-08-28,32,29.0,,0.29,9.28
2014-08-29,0,29.0,,0.29,0.0
2014-08-30,0,29.0,,0.29,0.0
2014-08-31,40,29.0,,0.29,11.6
2014-09-01,46,60.0,False,0.6,27.599999999999998
2014-09-02,0,60.0,,0.6,0.0
2014-09-03,39,60.0,,0.6,23.4
2014-09-04,39,60.0,,0.6,23.4
2014-09-05,81,60.0,,0.6,48.6
2014-09-06,48,60.0,,0.6,28.799999999999997
2014-09-07,96,60.0,,0.6,57.599999999999994
2014-09-08,39,60.0,,0.6,23.4
2014-09-09,0,60.0,,0.6,0.0
2014-09-10,38,60.0,,0.6,22.8
2014-09-11,38,60.0,,0.6,22.8
2014-09-12,80,60.0,,0.6,48.0
2014-09-13,0,60.0,,0.6,0.0
2014-09-14,0,60.0,,0.6,0.0
2014-09-15,76,60.0,,0.6,45.6
2014-09-16,57,60.0,,0.6,34.199999999999996
2014-09-17,38,60.0,,0.6,22.8
2014-09-18,78,60.0,,0.6,46.8
2014-09-19,40,60.0,,0.6,24.0
2014-09-20,100,60.0,,0.6,60.0
2014-09-21,48,60.0,,0.6,28.799999999999997
2014-09-22,0,60.0,,0.6,0.0
2014-09-23,38,60.0,,0.6,22.8
2014-09-24,0,60.0,,0.6,0.0
2014-09-25,79,60.0,,0.6,47.4
2014-09-26,41,60.0,,0.6,24.599999999999998
2014-09-27,0,60.0,,0.6,0.0
2014-09-28,0,60.0,,0.6,0.0
2014-09-29,77,60.0,,0.6,46.199999999999996
2014-09-30,0,60.0,,0.6,0.0
2014-10-01,0,55.0,False,0.55,0.0
2014-10-02,48,55.0,,0.55,26.400000000000002
2014-10-03,100,55.0,,0.55,55.00000000000001
2014-10-04,41,55.0,,0.55,22.55
2014-10-05,0,55.0,,0.55,0.0
2014-10-06,32,55.0,,0.55,17.6
2014-10-07,64,55.0,,0.55,35.2
2014-10-08,32,55.0,,0.55,17.6
2014-10-09,0,55.0,,0.55,0.0
2014-10-10,67,55.0,,0.55,36.85
2014-10-11,0,55.0,,0.55,0.0
2014-10-12,0,55.0,,0.55,0.0
2014-10-13,65,55.0,,0.55,35.75
2014-10-14,31,55.0,,0.55,17.05
2014-10-15,32,55.0,,0.55,17.6
2014-10-16,64,55.0,,0.55,35.2
2014-10-17,34,55.0,,0.55,18.700000000000003
2014-10-18,0,55.0,,0.55,0.0
2014-10-19,41,55.0,,0.55,22.55
2014-10-20,32,55.0,,0.55,17.6
2014-10-21,63,55.0,,0.55,34.650000000000006
2014-10-22,94,55.0,,0.55,51.7
2014-10-23,32,55.0,,0.55,17.6
2014-10-24,34,55.0,,0.55,18.700000000000003
2014-10-25,42,55.0,,0.55,23.1
2014-10-26,41,55.0,,0.55,22.55
2014-10-27,63,55.0,,0.55,34.650000000000006
2014-10-28,31,55.0,,0.55,17.05
2014-10-29,47,55.0,,0.55,25.85
2014-10-30,32,55.0,,0.55,17.6
2014-10-31,69,55.0,,0.55,37.95
2014-11-01,0,70.0,False,0.7,0.0
2014-11-02,0,70.0,,0.7,0.0
2014-11-03,76,70.0,,0.7,53.199999999999996
2014-11-04,37,70.0,,0.7,25.9
2014-11-05,73,70.0,,0.7,51.099999999999994
2014-11-06,37,70.0,,0.7,25.9
2014-11-07,58,70.0,,0.7,40.599999999999994
2014-11-08,48,70.0,,0.7,33.599999999999994
2014-11-09,48,70.0,,0.7,33.599999999999994
2014-11-10,38,70.0,,0.7,26.599999999999998
2014-11-11,0,70.0,,0.7,0.0
2014-11-12,56,70.0,,0.7,39.199999999999996
2014-11-13,56,70.0,,0.7,39.199999999999996
2014-11-14,38,70.0,,0.7,26.599999999999998
2014-11-15,47,70.0,,0.7,32.9
2014-11-16,0,70.0,,0.7,0.0
2014-11-17,37,70.0,,0.7,25.9
2014-11-18,100,70.0,,0.7,70.0
2014-11-19,39,70.0,,0.7,27.299999999999997
2014-11-20,0,70.0,,0.7,0.0
2014-11-21,77,70.0,,0.7,53.9
2014-11-22,0,70.0,,0.7,0.0
2014-11-23,46,70.0,,0.7,32.199999999999996
2014-11-24,74,70.0,,0.7,51.8
2014-11-25,57,70.0,,0.7,39.9
2014-11-26,0,70.0,,0.7,0.0
2014-11-27,0,70.0,,0.7,0.0
2014-11-28,46,70.0,,0.7,32.199999999999996
2014-11-29,0,70.0,,0.7,0.0
2014-11-30,46,70.0,,0.7,32.199999999999996
2014-12-01,24,53.0,False,0.53,12.72
2014-12-02,24,53.0,,0.53,12.72
2014-12-03,100,53.0,,0.53,53.0
2014-12-04,25,53.0,,0.53,13.25
2014-12-05,26,53.0,,0.53,13.780000000000001
2014-12-06,31,53.0,,0.53,16.43
2014-12-07,95,53.0,,0.53,50.35
2014-12-08,25,53.0,,0.53,13.25
2014-12-09,49,53.0,,0.53,25.970000000000002
2014-12-10,25,53.0,,0.53,13.25
2014-12-11,52,53.0,,0.53,27.560000000000002
2014-12-12,27,53.0,,0.53,14.31
2014-12-13,0,53.0,,0.53,0.0
2014-12-14,67,53.0,,0.53,35.510000000000005
2014-12-15,52,53.0,,0.53,27.560000000000002
2014-12-16,52,53.0,,0.53,27.560000000000002
2014-12-17,27,53.0,,0.53,14.31
2014-12-18,55,53.0,,0.53,29.150000000000002
2014-12-19,29,53.0,,0.53,15.370000000000001
2014-12-20,0,53.0,,0.53,0.0
2014-12-21,35,53.0,,0.53,18.55
2014-12-22,0,53.0,,0.53,0.0
2014-12-23,30,53.0,,0.53,15.9
2014-12-24,0,53.0,,0.53,0.0
2014-12-25,0,53.0,,0.53,0.0
2014-12-26,0,53.0,,0.53,0.0
2014-12-27,34,53.0,,0.53,18.02
2014-12-28,0,53.0,,0.53,0.0
2014-12-29,0,53.0,,0.53,0.0
2014-12-30,29,53.0,,0.53,15.370000000000001
2014-12-31,0,53.0,,0.53,0.0
2015-01-01,0,56.0,False,0.56,0.0
2015-01-02,46,56.0,,0.56,25.76
2015-01-03,0,56.0,,0.56,0.0
2015-01-04,100,56.0,,0.56,56.00000000000001
2015-01-05,42,56.0,,0.56,23.520000000000003
2015-01-06,42,56.0,,0.56,23.520000000000003
2015-01-07,0,56.0,,0.56,0.0
2015-01-08,42,56.0,,0.56,23.520000000000003
2015-01-09,43,56.0,,0.56,24.080000000000002
2015-01-10,51,56.0,,0.56,28.560000000000002
2015-01-11,0,56.0,,0.56,0.0
2015-01-12,0,56.0,,0.56,0.0
2015-01-13,40,56.0,,0.56,22.400000000000002
2015-01-14,42,56.0,,0.56,23.520000000000003
2015-01-15,83,56.0,,0.56,46.480000000000004
2015-01-16,43,56.0,,0.56,24.080000000000002
2015-01-17,0,56.0,,0.56,0.0
2015-01-18,0,56.0,,0.56,0.0
2015-01-19,44,56.0,,0.56,24.64
2015-01-20,0,56.0,,0.56,0.0
2015-01-21,40,56.0,,0.56,22.400000000000002
2015-01-22,0,56.0,,0.56,0.0
2015-01-23,83,56.0,,0.56,46.480000000000004
2015-01-24,51,56.0,,0.56,28.560000000000002
2015-01-25,0,56.0,,0.56,0.0
2015-01-26,60,56.0,,0.56,33.6
2015-01-27,40,56.0,,0.56,22.400000000000002
2015-01-28,40,56.0,,0.56,22.400000000000002
2015-01-29,40,56.0,,0.56,22.400000000000002
2015-01-30,41,56.0,,0.56,22.96
2015-01-31,0,56.0,,0.56,0.0
2015-02-01,31,75.0,False,0.75,23.25
2015-02-02,25,75.0,,0.75,18.75
2015-02-03,25,75.0,,0.75,18.75
2015-02-04,100,75.0,,0.75,75.0
2015-02-05,25,75.0,,0.75,18.75
2015-02-06,26,75.0,,0.75,19.5
2015-02-07,0,75.0,,0.75,0.0
2015-02-08,64,75.0,,0.75,48.0
2015-02-09,24,75.0,,0.75,18.0
2015-02-10,49,75.0,,0.75,36.75
2015-02-11,50,75.0,,0.75,37.5
2015-02-12,0,75.0,,0.75,0.0
2015-02-13,26,75.0,,0.75,19.5
2015-02-14,0,75.0,,0.75,0.0
2015-02-15,33,75.0,,0.75,24.75
2015-02-16,0,75.0,,0.75,0.0
2015-02-17,0,75.0,,0.75,0.0
2015-02-18,25,75.0,,0.75,18.75
2015-02-19,50,75.0,,0.75,37.5
2015-02-20,26,75.0,,0.75,19.5
2015-02-21,0,75.0,,0.75,0.0
2015-02-22,31,75.0,,0.75,23.25
2015-02-23,49,75.0,,0.75,36.75
2015-02-24,37,75.0,,0.75,27.75
2015-02-25,0,75.0,,0.75,0.0
2015-02-26,25,75.0,,0.75,18.75
2015-02-27,51,75.0,,0.75,38.25
2015-02-28,0,75.0,,0.75,0.0
2015-03-01,0,71.0,False,0.71,0.0
2015-03-02,64,71.0,,0.71,45.44
2015-03-03,0,71.0,,0.71,0.0
2015-03-04,64,71.0,,0.71,45.44
2015-03-05,32,71.0,,0.71,22.72
2015-03-06,34,71.0,,0.71,24.14
2015-03-07,42,71.0,,0.71,29.82
2015-03-08,0,71.0,,0.71,0.0
2015-03-09,33,71.0,,0.71,23.43
2015-03-10,0,71.0,,0.71,0.0
2015-03-11,98,71.0,,0.71,69.58
2015-03-12,34,71.0,,0.71,24.14
2015-03-13,34,71.0,,0.71,24.14
2015-03-14,41,71.0,,0.71,29.11
2015-03-15,42,71.0,,0.71,29.82
2015-03-16,34,71.0,,0.71,24.14
2015-03-17,0,71.0,,0.71,0.0
2015-03-18,0,71.0,,0.71,0.0
2015-03-19,100,71.0,,0.71,71.0
2015-03-20,34,71.0,,0.71,24.14
2015-03-21,0,71.0,,0.71,0.0
2015-03-22,0,71.0,,0.71,0.0
2015-03-23,32,71.0,,0.71,22.72
2015-03-24,66,71.0,,0.71,46.86
2015-03-25,56,71.0,,0.71,39.76
2015-03-26,40,71.0,,0.71,28.4
2015-03-27,69,71.0,,0.71,48.989999999999995
2015-03-28,46,71.0,,0.71,32.66
2015-03-29,46,71.0,,0.71,32.66
2015-03-30,0,71.0,,0.71,0.0
2015-03-31,67,71.0,,0.71,47.57
2015-04-01,0,61.0,False,0.61,0.0
2015-04-02,25,61.0,,0.61,15.25
2015-04-03,81,61.0,,0.61,49.41
2015-04-04,0,61.0,,0.61,0.0
2015-04-05,0,61.0,,0.61,0.0
2015-04-06,0,61.0,,0.61,0.0
2015-04-07,24,61.0,,0.61,14.64
2015-04-08,36,61.0,,0.61,21.96
2015-04-09,36,61.0,,0.61,21.96
