date,equity loan_unscaled,equity loan_monthly,isPartial,scale,equity loan
2005-06-26,99,94.0,,0.94,93.05999999999999
2005-06-27,64,94.0,,0.94,60.16
2005-06-28,36,94.0,,0.94,33.839999999999996
2005-06-29,73,94.0,,0.94,68.61999999999999
2005-06-30,57,94.0,,0.94,53.58
2005-07-01,45,88.0,False,0.88,39.6
2005-07-02,36,88.0,,0.88,31.68
2005-07-03,39,88.0,,0.88,34.32
2005-07-04,68,88.0,,0.88,59.84
2005-07-05,95,88.0,,0.88,83.6
2005-07-06,48,88.0,,0.88,42.24
2005-07-07,77,88.0,,0.88,67.76
2005-07-08,20,88.0,,0.88,17.6
2005-07-09,32,88.0,,0.88,28.16
2005-07-10,66,88.0,,0.88,58.08
2005-07-11,67,88.0,,0.88,58.96
2005-07-12,65,88.0,,0.88,57.2
2005-07-13,57,88.0,,0.88,50.160000000000004
2005-07-14,68,88.0,,0.88,59.84
2005-07-15,31,88.0,,0.88,27.28
2005-07-16,32,88.0,,0.88,28.16
2005-07-17,82,88.0,,0.88,72.16
2005-07-18,75,88.0,,0.88,66.0
2005-07-19,56,88.0,,0.88,49.28
2005-07-20,57,88.0,,0.88,50.160000000000004
2005-07-21,49,88.0,,0.88,43.12
2005-07-22,21,88.0,,0.88,18.48
2005-07-23,64,88.0,,0.88,56.32
2005-07-24,100,88.0,,0.88,88.0
2005-07-25,75,88.0,,0.88,66.0
2005-07-26,73,88.0,,0.88,64.24
2005-07-27,57,88.0,,0.88,50.160000000000004
2005-07-28,68,88.0,,0.88,59.84
2005-07-29,21,88.0,,0.88,18.48
2005-07-30,48,88.0,,0.88,42.24
2005-07-31,32,88.0,,0.88,28.16
2005-08-01,17,91.0,False,0.91,15.47
2005-08-02,45,91.0,,0.91,40.95
2005-08-03,52,91.0,,0.91,47.32
2005-08-04,47,91.0,,0.91,42.77
2005-08-05,25,91.0,,0.91,22.75
2005-08-06,48,91.0,,0.91,43.68
2005-08-07,29,91.0,,0.91,26.39
2005-08-08,57,91.0,,0.91,51.870000000000005
2005-08-09,100,91.0,,0.91,91.0
2005-08-10,35,91.0,,0.91,31.85
2005-08-11,46,91.0,,0.91,41.86
2005-08-12,43,91.0,,0.91,39.13
2005-08-13,19,91.0,,0.91,17.29
2005-08-14,38,91.0,,0.91,34.58
2005-08-15,40,91.0,,0.91,36.4
2005-08-16,39,91.0,,0.91,35.49
2005-08-17,35,91.0,,0.91,31.85
2005-08-18,29,91.0,,0.91,26.39
2005-08-19,55,91.0,,0.91,50.050000000000004
2005-08-20,46,91.0,,0.91,41.86
2005-08-21,28,91.0,,0.91,25.48
2005-08-22,56,91.0,,0.91,50.96
2005-08-23,49,91.0,,0.91,44.59
2005-08-24,46,91.0,,0.91,41.86
2005-08-25,15,91.0,,0.91,13.65
2005-08-26,24,91.0,,0.91,21.84
2005-08-27,18,91.0,,0.91,16.38
2005-08-28,89,91.0,,0.91,80.99000000000001
2005-08-29,27,91.0,,0.91,24.57
2005-08-30,37,91.0,,0.91,33.67
2005-08-31,38,91.0,,0.91,34.58
2005-09-01,40,79.0,False,0.79,31.6
2005-09-02,15,79.0,,0.79,11.850000000000001
2005-09-03,0,79.0,,0.79,0.0
2005-09-04,0,79.0,,0.79,0.0
2005-09-05,40,79.0,,0.79,31.6
2005-09-06,52,79.0,,0.79,41.08
2005-09-07,13,79.0,,0.79,10.27
2005-09-08,65,79.0,,0.79,51.35
2005-09-09,27,79.0,,0.79,21.330000000000002
2005-09-10,21,79.0,,0.79,16.59
2005-09-11,20,79.0,,0.79,15.8
2005-09-12,100,79.0,,0.79,79.0
2005-09-13,12,79.0,,0.79,9.48
2005-09-14,37,79.0,,0.79,29.23
2005-09-15,13,79.0,,0.79,10.27
2005-09-16,27,79.0,,0.79,21.330000000000002
2005-09-17,41,79.0,,0.79,32.39
2005-09-18,0,79.0,,0.79,0.0
2005-09-19,37,79.0,,0.79,29.23
2005-09-20,36,79.0,,0.79,28.44
2005-09-21,61,79.0,,0.79,48.190000000000005
2005-09-22,25,79.0,,0.79,19.75
2005-09-23,27,79.0,,0.79,21.330000000000002
2005-09-24,0,79.0,,0.79,0.0
2005-09-25,60,79.0,,0.79,47.400000000000006
2005-09-26,49,79.0,,0.79,38.71
2005-09-27,36,79.0,,0.79,28.44
2005-09-28,37,79.0,,0.79,29.23
2005-09-29,25,79.0,,0.79,19.75
2005-09-30,40,79.0,,0.79,31.6
2005-10-01,27,81.0,False,0.81,21.87
2005-10-02,52,81.0,,0.81,42.120000000000005
2005-10-03,78,81.0,,0.81,63.18000000000001
2005-10-04,68,81.0,,0.81,55.080000000000005
2005-10-05,76,81.0,,0.81,61.56
2005-10-06,47,81.0,,0.81,38.07
2005-10-07,41,81.0,,0.81,33.21
2005-10-08,25,81.0,,0.81,20.25
2005-10-09,77,81.0,,0.81,62.370000000000005
2005-10-10,48,81.0,,0.81,38.88
2005-10-11,67,81.0,,0.81,54.27
2005-10-12,54,81.0,,0.81,43.74
2005-10-13,78,81.0,,0.81,63.18000000000001
2005-10-14,25,81.0,,0.81,20.25
2005-10-15,78,81.0,,0.81,63.18000000000001
2005-10-16,75,81.0,,0.81,60.75000000000001
2005-10-17,45,81.0,,0.81,36.45
2005-10-18,45,81.0,,0.81,36.45
2005-10-19,30,81.0,,0.81,24.3
2005-10-20,84,81.0,,0.81,68.04
2005-10-21,49,81.0,,0.81,39.690000000000005
2005-10-22,100,81.0,,0.81,81.0
2005-10-23,49,81.0,,0.81,39.690000000000005
2005-10-24,52,81.0,,0.81,42.120000000000005
2005-10-25,74,81.0,,0.81,59.940000000000005
2005-10-26,76,81.0,,0.81,61.56
2005-10-27,38,81.0,,0.81,30.78
2005-10-28,33,81.0,,0.81,26.73
2005-10-29,26,81.0,,0.81,21.060000000000002
2005-10-30,0,81.0,,0.81,0.0
2005-10-31,31,81.0,,0.81,25.110000000000003
2005-11-01,48,64.0,False,0.64,30.72
2005-11-02,26,64.0,,0.64,16.64
2005-11-03,31,64.0,,0.64,19.84
2005-11-04,11,64.0,,0.64,7.04
2005-11-05,34,64.0,,0.64,21.76
2005-11-06,25,64.0,,0.64,16.0
2005-11-07,25,64.0,,0.64,16.0
2005-11-08,39,64.0,,0.64,24.96
2005-11-09,100,64.0,,0.64,64.0
2005-11-10,29,64.0,,0.64,18.56
2005-11-11,46,64.0,,0.64,29.44
2005-11-12,17,64.0,,0.64,10.88
2005-11-13,0,64.0,,0.64,0.0
2005-11-14,35,64.0,,0.64,22.400000000000002
2005-11-15,15,64.0,,0.64,9.6
2005-11-16,49,64.0,,0.64,31.36
2005-11-17,20,64.0,,0.64,12.8
2005-11-18,11,64.0,,0.64,7.04
2005-11-19,25,64.0,,0.64,16.0
2005-11-20,25,64.0,,0.64,16.0
2005-11-21,20,64.0,,0.64,12.8
2005-11-22,20,64.0,,0.64,12.8
2005-11-23,11,64.0,,0.64,7.04
2005-11-24,36,64.0,,0.64,23.04
2005-11-25,24,64.0,,0.64,15.36
2005-11-26,0,64.0,,0.64,0.0
2005-11-27,0,64.0,,0.64,0.0
2005-11-28,29,64.0,,0.64,18.56
2005-11-29,32,64.0,,0.64,20.48
2005-11-30,38,64.0,,0.64,24.32
2005-12-01,87,55.0,False,0.55,47.85
2005-12-02,27,55.0,,0.55,14.850000000000001
2005-12-03,79,55.0,,0.55,43.45
2005-12-04,79,55.0,,0.55,43.45
2005-12-05,61,55.0,,0.55,33.550000000000004
2005-12-06,60,55.0,,0.55,33.0
2005-12-07,24,55.0,,0.55,13.200000000000001
2005-12-08,75,55.0,,0.55,41.25
2005-12-09,53,55.0,,0.55,29.150000000000002
2005-12-10,59,55.0,,0.55,32.45
2005-12-11,100,55.0,,0.55,55.00000000000001
2005-12-12,75,55.0,,0.55,41.25
2005-12-13,37,55.0,,0.55,20.35
2005-12-14,50,55.0,,0.55,27.500000000000004
2005-12-15,78,55.0,,0.55,42.900000000000006
2005-12-16,0,55.0,,0.55,0.0
2005-12-17,83,55.0,,0.55,45.650000000000006
2005-12-18,65,55.0,,0.55,35.75
2005-12-19,94,55.0,,0.55,51.7
2005-12-20,54,55.0,,0.55,29.700000000000003
2005-12-21,42,55.0,,0.55,23.1
2005-12-22,60,55.0,,0.55,33.0
2005-12-23,36,55.0,,0.55,19.8
2005-12-24,51,55.0,,0.55,28.05
2005-12-25,0,55.0,,0.55,0.0
2005-12-26,68,55.0,,0.55,37.400000000000006
2005-12-27,64,55.0,,0.55,35.2
2005-12-28,30,55.0,,0.55,16.5
2005-12-29,76,55.0,,0.55,41.800000000000004
2005-12-30,83,55.0,,0.55,45.650000000000006
2005-12-31,43,55.0,,0.55,23.650000000000002
2006-01-01,90,82.0,False,0.82,73.8
2006-01-02,40,82.0,,0.82,32.8
2006-01-03,53,82.0,,0.82,43.46
2006-01-04,22,82.0,,0.82,18.04
2006-01-05,52,82.0,,0.82,42.64
2006-01-06,39,82.0,,0.82,31.979999999999997
2006-01-07,46,82.0,,0.82,37.72
2006-01-08,69,82.0,,0.82,56.58
2006-01-09,66,82.0,,0.82,54.12
2006-01-10,64,82.0,,0.82,52.48
2006-01-11,86,82.0,,0.82,70.52
2006-01-12,29,82.0,,0.82,23.779999999999998
2006-01-13,60,82.0,,0.82,49.199999999999996
2006-01-14,22,82.0,,0.82,18.04
2006-01-15,58,82.0,,0.82,47.559999999999995
2006-01-16,57,82.0,,0.82,46.739999999999995
2006-01-17,63,82.0,,0.82,51.66
2006-01-18,28,82.0,,0.82,22.959999999999997
2006-01-19,100,82.0,,0.82,82.0
2006-01-20,30,82.0,,0.82,24.599999999999998
2006-01-21,54,82.0,,0.82,44.279999999999994
2006-01-22,76,82.0,,0.82,62.31999999999999
2006-01-23,48,82.0,,0.82,39.36
2006-01-24,68,82.0,,0.82,55.76
2006-01-25,55,82.0,,0.82,45.099999999999994
2006-01-26,28,82.0,,0.82,22.959999999999997
2006-01-27,59,82.0,,0.82,48.379999999999995
2006-01-28,65,82.0,,0.82,53.3
2006-01-29,21,82.0,,0.82,17.22
2006-01-30,69,82.0,,0.82,56.58
2006-01-31,73,82.0,,0.82,59.86
2006-02-01,71,79.0,False,0.79,56.09
2006-02-02,47,79.0,,0.79,37.13
2006-02-03,49,79.0,,0.79,38.71
2006-02-04,0,79.0,,0.79,0.0
2006-02-05,18,79.0,,0.79,14.22
2006-02-06,48,79.0,,0.79,37.92
2006-02-07,46,79.0,,0.79,36.34
2006-02-08,23,79.0,,0.79,18.17
2006-02-09,35,79.0,,0.79,27.650000000000002
2006-02-10,24,79.0,,0.79,18.96
2006-02-11,36,79.0,,0.79,28.44
2006-02-12,18,79.0,,0.79,14.22
2006-02-13,58,79.0,,0.79,45.82
2006-02-14,35,79.0,,0.79,27.650000000000002
2006-02-15,60,79.0,,0.79,47.400000000000006
2006-02-16,0,79.0,,0.79,0.0
2006-02-17,100,79.0,,0.79,79.0
2006-02-18,54,79.0,,0.79,42.660000000000004
2006-02-19,18,79.0,,0.79,14.22
2006-02-20,26,79.0,,0.79,20.54
2006-02-21,92,79.0,,0.79,72.68
2006-02-22,58,79.0,,0.79,45.82
2006-02-23,35,79.0,,0.79,27.650000000000002
2006-02-24,49,79.0,,0.79,38.71
2006-02-25,57,79.0,,0.79,45.03
2006-02-26,0,79.0,,0.79,0.0
2006-02-27,34,79.0,,0.79,26.86
2006-02-28,33,79.0,,0.79,26.07
2006-03-01,31,92.0,False,0.92,28.52
2006-03-02,75,92.0,,0.92,69.0
2006-03-03,39,92.0,,0.92,35.88
2006-03-04,59,92.0,,0.92,54.28
2006-03-05,49,92.0,,0.92,45.080000000000005
2006-03-06,25,92.0,,0.92,23.0
2006-03-07,61,92.0,,0.92,56.120000000000005
2006-03-08,62,92.0,,0.92,57.04
2006-03-09,57,92.0,,0.92,52.440000000000005
2006-03-10,47,92.0,,0.92,43.24
2006-03-11,50,92.0,,0.92,46.0
2006-03-12,100,92.0,,0.92,92.0
2006-03-13,63,92.0,,0.92,57.96
2006-03-14,56,92.0,,0.92,51.52
2006-03-15,82,92.0,,0.92,75.44
2006-03-16,32,92.0,,0.92,29.44
2006-03-17,54,92.0,,0.92,49.68
2006-03-18,100,92.0,,0.92,92.0
2006-03-19,69,92.0,,0.92,63.480000000000004
2006-03-20,56,92.0,,0.92,51.52
2006-03-21,60,92.0,,0.92,55.2
2006-03-22,43,92.0,,0.92,39.56
2006-03-23,44,92.0,,0.92,40.480000000000004
2006-03-24,33,92.0,,0.92,30.360000000000003
2006-03-25,39,92.0,,0.92,35.88
2006-03-26,39,92.0,,0.92,35.88
2006-03-27,50,92.0,,0.92,46.0
2006-03-28,48,92.0,,0.92,44.160000000000004
2006-03-29,31,92.0,,0.92,28.52
2006-03-30,63,92.0,,0.92,57.96
2006-03-31,61,92.0,,0.92,56.120000000000005
2006-04-01,0,92.0,False,0.92,0.0
2006-04-02,48,92.0,,0.92,44.160000000000004
2006-04-03,78,92.0,,0.92,71.76
2006-04-04,53,92.0,,0.92,48.760000000000005
2006-04-05,53,92.0,,0.92,48.760000000000005
2006-04-06,54,92.0,,0.92,49.68
2006-04-07,32,92.0,,0.92,29.44
2006-04-08,76,92.0,,0.92,69.92
2006-04-09,39,92.0,,0.92,35.88
2006-04-10,48,92.0,,0.92,44.160000000000004
2006-04-11,24,92.0,,0.92,22.080000000000002
2006-04-12,42,92.0,,0.92,38.64
2006-04-13,69,92.0,,0.92,63.480000000000004
2006-04-14,58,92.0,,0.92,53.36
2006-04-15,20,92.0,,0.92,18.400000000000002
2006-04-16,63,92.0,,0.92,57.96
2006-04-17,66,92.0,,0.92,60.720000000000006
2006-04-18,100,92.0,,0.92,92.0
2006-04-19,53,92.0,,0.92,48.760000000000005
2006-04-20,54,92.0,,0.92,49.68
2006-04-21,45,92.0,,0.92,41.4
2006-04-22,56,92.0,,0.92,51.52
2006-04-23,84,92.0,,0.92,77.28
2006-04-24,69,92.0,,0.92,63.480000000000004
2006-04-25,68,92.0,,0.92,62.56
2006-04-26,35,92.0,,0.92,32.2
2006-04-27,24,92.0,,0.92,22.080000000000002
2006-04-28,38,92.0,,0.92,34.96
2006-04-29,0,92.0,,0.92,0.0
2006-04-30,47,92.0,,0.92,43.24
2006-05-01,48,90.0,False,0.9,43.2
2006-05-02,37,90.0,,0.9,33.300000000000004
2006-05-03,59,90.0,,0.9,53.1
2006-05-04,55,90.0,,0.9,49.5
2006-05-05,41,90.0,,0.9,36.9
2006-05-06,46,90.0,,0.9,41.4
2006-05-07,36,90.0,,0.9,32.4
2006-05-08,21,90.0,,0.9,18.900000000000002
2006-05-09,48,90.0,,0.9,43.2
2006-05-10,38,90.0,,0.9,34.2
2006-05-11,38,90.0,,0.9,34.2
2006-05-12,47,90.0,,0.9,42.300000000000004
2006-05-13,100,90.0,,0.9,90.0
2006-05-14,56,90.0,,0.9,50.4
2006-05-15,43,90.0,,0.9,38.7
2006-05-16,59,90.0,,0.9,53.1
2006-05-17,27,90.0,,0.9,24.3
2006-05-18,39,90.0,,0.9,35.1
2006-05-19,77,90.0,,0.9,69.3
2006-05-20,38,90.0,,0.9,34.2
2006-05-21,28,90.0,,0.9,25.2
2006-05-22,22,90.0,,0.9,19.8
2006-05-23,22,90.0,,0.9,19.8
2006-05-24,44,90.0,,0.9,39.6
2006-05-25,40,90.0,,0.9,36.0
2006-05-26,69,90.0,,0.9,62.1
2006-05-27,59,90.0,,0.9,53.1
2006-05-28,64,90.0,,0.9,57.6
2006-05-29,72,90.0,,0.9,64.8
2006-05-30,39,90.0,,0.9,35.1
2006-05-31,55,90.0,,0.9,49.5
2006-06-01,70,93.0,False,0.93,65.10000000000001
2006-06-02,74,93.0,,0.93,68.82000000000001
2006-06-03,49,93.0,,0.93,45.57
2006-06-04,50,93.0,,0.93,46.5
2006-06-05,46,93.0,,0.93,42.78
2006-06-06,75,93.0,,0.93,69.75
2006-06-07,75,93.0,,0.93,69.75
2006-06-08,62,93.0,,0.93,57.660000000000004
2006-06-09,41,93.0,,0.93,38.13
2006-06-10,50,93.0,,0.93,46.5
2006-06-11,51,93.0,,0.93,47.43
2006-06-12,100,93.0,,0.93,93.0
2006-06-13,61,93.0,,0.93,56.730000000000004
2006-06-14,70,93.0,,0.93,65.10000000000001
2006-06-15,89,93.0,,0.93,82.77000000000001
2006-06-16,69,93.0,,0.93,64.17
2006-06-17,92,93.0,,0.93,85.56
2006-06-18,27,93.0,,0.93,25.110000000000003
2006-06-19,62,93.0,,0.93,57.660000000000004
2006-06-20,92,93.0,,0.93,85.56
2006-06-21,79,93.0,,0.93,73.47
2006-06-22,71,93.0,,0.93,66.03
2006-06-23,50,93.0,,0.93,46.5
2006-06-24,24,93.0,,0.93,22.32
2006-06-25,37,93.0,,0.93,34.410000000000004
2006-06-26,91,93.0,,0.93,84.63000000000001
2006-06-27,82,93.0,,0.93,76.26
2006-06-28,91,93.0,,0.93,84.63000000000001
2006-06-29,39,93.0,,0.93,36.27
2006-06-30,76,93.0,,0.93,70.68
2006-07-01,26,98.0,False,0.98,25.48
2006-07-02,63,98.0,,0.98,61.74
2006-07-03,51,98.0,,0.98,49.98
2006-07-04,55,98.0,,0.98,53.9
2006-07-05,100,98.0,,0.98,98.0
2006-07-06,76,98.0,,0.98,74.48
2006-07-07,49,98.0,,0.98,48.019999999999996
2006-07-08,80,98.0,,0.98,78.4
2006-07-09,25,98.0,,0.98,24.5
2006-07-10,30,98.0,,0.98,29.4
2006-07-11,29,98.0,,0.98,28.419999999999998
2006-07-12,55,98.0,,0.98,53.9
2006-07-13,46,98.0,,0.98,45.08
2006-07-14,65,98.0,,0.98,63.699999999999996
2006-07-15,40,98.0,,0.98,39.2
2006-07-16,25,98.0,,0.98,24.5
2006-07-17,71,98.0,,0.98,69.58
2006-07-18,40,98.0,,0.98,39.2
2006-07-19,30,98.0,,0.98,29.4
2006-07-20,46,98.0,,0.98,45.08
2006-07-21,32,98.0,,0.98,31.36
2006-07-22,39,98.0,,0.98,38.22
2006-07-23,24,98.0,,0.98,23.52
2006-07-24,34,98.0,,0.98,33.32
2006-07-25,49,98.0,,0.98,48.019999999999996
2006-07-26,39,98.0,,0.98,38.22
2006-07-27,56,98.0,,0.98,54.879999999999995
2006-07-28,53,98.0,,0.98,51.94
2006-07-29,40,98.0,,0.98,39.2
2006-07-30,56,98.0,,0.98,54.879999999999995
2006-07-31,45,98.0,,0.98,44.1
2006-08-01,21,100.0,False,1.0,21.0
2006-08-02,0,100.0,,1.0,0.0
2006-08-03,54,100.0,,1.0,54.0
2006-08-04,58,100.0,,1.0,58.0
2006-08-05,52,100.0,,1.0,52.0
2006-08-06,35,100.0,,1.0,35.0
2006-08-07,0,100.0,,1.0,0.0
2006-08-08,62,100.0,,1.0,62.0
2006-08-09,21,100.0,,1.0,21.0
2006-08-10,86,100.0,,1.0,86.0
2006-08-11,57,100.0,,1.0,57.0
2006-08-12,85,100.0,,1.0,85.0
2006-08-13,70,100.0,,1.0,70.0
2006-08-14,43,100.0,,1.0,43.0
2006-08-15,31,100.0,,1.0,31.0
2006-08-16,21,100.0,,1.0,21.0
2006-08-17,76,100.0,,1.0,76.0
2006-08-18,58,100.0,,1.0,58.0
2006-08-19,100,100.0,,1.0,100.0
2006-08-20,33,100.0,,1.0,33.0
2006-08-21,53,100.0,,1.0,53.0
2006-08-22,52,100.0,,1.0,52.0
2006-08-23,21,100.0,,1.0,21.0
2006-08-24,42,100.0,,1.0,42.0
2006-08-25,44,100.0,,1.0,44.0
2006-08-26,16,100.0,,1.0,16.0
2006-08-27,16,100.0,,1.0,16.0
2006-08-28,30,100.0,,1.0,30.0
2006-08-29,50,100.0,,1.0,50.0
2006-08-30,20,100.0,,1.0,20.0
2006-08-31,84,100.0,,1.0,84.0
2006-09-01,55,80.0,False,0.8,44.0
2006-09-02,35,80.0,,0.8,28.0
2006-09-03,46,80.0,,0.8,36.800000000000004
2006-09-04,61,80.0,,0.8,48.800000000000004
2006-09-05,38,80.0,,0.8,30.400000000000002
2006-09-06,16,80.0,,0.8,12.8
2006-09-07,65,80.0,,0.8,52.0
2006-09-08,52,80.0,,0.8,41.6
2006-09-09,100,80.0,,0.8,80.0
2006-09-10,58,80.0,,0.8,46.400000000000006
2006-09-11,32,80.0,,0.8,25.6
2006-09-12,26,80.0,,0.8,20.8
2006-09-13,27,80.0,,0.8,21.6
2006-09-14,76,80.0,,0.8,60.800000000000004
2006-09-15,40,80.0,,0.8,32.0
2006-09-16,42,80.0,,0.8,33.6
2006-09-17,33,80.0,,0.8,26.400000000000002
2006-09-18,69,80.0,,0.8,55.2
2006-09-19,57,80.0,,0.8,45.6
2006-09-20,47,80.0,,0.8,37.6
2006-09-21,54,80.0,,0.8,43.2
2006-09-22,23,80.0,,0.8,18.400000000000002
2006-09-23,57,80.0,,0.8,45.6
2006-09-24,32,80.0,,0.8,25.6
2006-09-25,42,80.0,,0.8,33.6
2006-09-26,89,80.0,,0.8,71.2
2006-09-27,58,80.0,,0.8,46.400000000000006
2006-09-28,27,80.0,,0.8,21.6
2006-09-29,45,80.0,,0.8,36.0
2006-09-30,34,80.0,,0.8,27.200000000000003
2006-10-01,40,85.0,False,0.85,34.0
2006-10-02,52,85.0,,0.85,44.199999999999996
2006-10-03,57,85.0,,0.85,48.449999999999996
2006-10-04,45,85.0,,0.85,38.25
2006-10-05,66,85.0,,0.85,56.1
2006-10-06,71,85.0,,0.85,60.35
2006-10-07,42,85.0,,0.85,35.699999999999996
2006-10-08,21,85.0,,0.85,17.849999999999998
2006-10-09,47,85.0,,0.85,39.949999999999996
2006-10-10,25,85.0,,0.85,21.25
2006-10-11,38,85.0,,0.85,32.3
2006-10-12,32,85.0,,0.85,27.2
2006-10-13,56,85.0,,0.85,47.6
2006-10-14,41,85.0,,0.85,34.85
2006-10-15,60,85.0,,0.85,51.0
2006-10-16,57,85.0,,0.85,48.449999999999996
2006-10-17,49,85.0,,0.85,41.65
2006-10-18,50,85.0,,0.85,42.5
2006-10-19,45,85.0,,0.85,38.25
2006-10-20,48,85.0,,0.85,40.8
2006-10-21,31,85.0,,0.85,26.349999999999998
2006-10-22,49,85.0,,0.85,41.65
2006-10-23,75,85.0,,0.85,63.75
2006-10-24,56,85.0,,0.85,47.6
2006-10-25,43,85.0,,0.85,36.55
2006-10-26,63,85.0,,0.85,53.55
2006-10-27,41,85.0,,0.85,34.85
2006-10-28,49,85.0,,0.85,41.65
2006-10-29,50,85.0,,0.85,42.5
2006-10-30,51,85.0,,0.85,43.35
2006-10-31,100,85.0,,0.85,85.0
2006-11-01,58,68.0,False,0.68,39.440000000000005
2006-11-02,40,68.0,,0.68,27.200000000000003
2006-11-03,58,68.0,,0.68,39.440000000000005
2006-11-04,48,68.0,,0.68,32.64
2006-11-05,48,68.0,,0.68,32.64
2006-11-06,84,68.0,,0.68,57.120000000000005
2006-11-07,88,68.0,,0.68,59.84
2006-11-08,59,68.0,,0.68,40.120000000000005
2006-11-09,56,68.0,,0.68,38.080000000000005
2006-11-10,95,68.0,,0.68,64.60000000000001
2006-11-11,96,68.0,,0.68,65.28
2006-11-12,24,68.0,,0.68,16.32
2006-11-13,100,68.0,,0.68,68.0
2006-11-14,45,68.0,,0.68,30.6
2006-11-15,53,68.0,,0.68,36.04
2006-11-16,23,68.0,,0.68,15.64
2006-11-17,98,68.0,,0.68,66.64
2006-11-18,48,68.0,,0.68,32.64
2006-11-19,47,68.0,,0.68,31.96
2006-11-20,69,68.0,,0.68,46.92
2006-11-21,31,68.0,,0.68,21.080000000000002
2006-11-22,34,68.0,,0.68,23.12
2006-11-23,52,68.0,,0.68,35.36
2006-11-24,47,68.0,,0.68,31.96
2006-11-25,62,68.0,,0.68,42.160000000000004
2006-11-26,24,68.0,,0.68,16.32
2006-11-27,89,68.0,,0.68,60.52
2006-11-28,72,68.0,,0.68,48.96
2006-11-29,73,68.0,,0.68,49.64
2006-11-30,37,68.0,,0.68,25.16
2006-12-01,71,63.0,False,0.63,44.73
2006-12-02,79,63.0,,0.63,49.77
2006-12-03,57,63.0,,0.63,35.910000000000004
2006-12-04,67,63.0,,0.63,42.21
2006-12-05,22,63.0,,0.63,13.86
2006-12-06,30,63.0,,0.63,18.9
2006-12-07,45,63.0,,0.63,28.35
2006-12-08,24,63.0,,0.63,15.120000000000001
2006-12-09,45,63.0,,0.63,28.35
2006-12-10,46,63.0,,0.63,28.98
2006-12-11,67,63.0,,0.63,42.21
2006-12-12,80,63.0,,0.63,50.4
2006-12-13,38,63.0,,0.63,23.94
2006-12-14,70,63.0,,0.63,44.1
2006-12-15,41,63.0,,0.63,25.830000000000002
2006-12-16,48,63.0,,0.63,30.240000000000002
2006-12-17,62,63.0,,0.63,39.06
2006-12-18,48,63.0,,0.63,30.240000000000002
2006-12-19,47,63.0,,0.63,29.61
2006-12-20,82,63.0,,0.63,51.660000000000004
2006-12-21,34,63.0,,0.63,21.42
2006-12-22,58,63.0,,0.63,36.54
2006-12-23,80,63.0,,0.63,50.4
2006-12-24,59,63.0,,0.63,37.17
2006-12-25,33,63.0,,0.63,20.79
2006-12-26,54,63.0,,0.63,34.02
2006-12-27,83,63.0,,0.63,52.29
2006-12-28,90,63.0,,0.63,56.7
2006-12-29,96,63.0,,0.63,60.480000000000004
2006-12-30,72,63.0,,0.63,45.36
2006-12-31,100,63.0,,0.63,63.0
2007-01-01,53,78.0,False,0.78,41.34
2007-01-02,21,78.0,,0.78,16.38
2007-01-03,30,78.0,,0.78,23.400000000000002
2007-01-04,51,78.0,,0.78,39.78
2007-01-05,21,78.0,,0.78,16.38
2007-01-06,52,78.0,,0.78,40.56
2007-01-07,74,78.0,,0.78,57.72
2007-01-08,25,78.0,,0.78,19.5
2007-01-09,29,78.0,,0.78,22.62
2007-01-10,63,78.0,,0.78,49.14
2007-01-11,59,78.0,,0.78,46.02
2007-01-12,41,78.0,,0.78,31.98
2007-01-13,43,78.0,,0.78,33.54
2007-01-14,37,78.0,,0.78,28.86
2007-01-15,80,78.0,,0.78,62.400000000000006
2007-01-16,38,78.0,,0.78,29.64
2007-01-17,48,78.0,,0.78,37.44
2007-01-18,34,78.0,,0.78,26.52
2007-01-19,65,78.0,,0.78,50.7
2007-01-20,42,78.0,,0.78,32.76
2007-01-21,100,78.0,,0.78,78.0
2007-01-22,48,78.0,,0.78,37.44
2007-01-23,46,78.0,,0.78,35.88
2007-01-24,56,78.0,,0.78,43.68
2007-01-25,62,78.0,,0.78,48.36
2007-01-26,55,78.0,,0.78,42.9
2007-01-27,42,78.0,,0.78,32.76
2007-01-28,56,78.0,,0.78,43.68
2007-01-29,28,78.0,,0.78,21.84
2007-01-30,68,78.0,,0.78,53.04
2007-01-31,51,78.0,,0.78,39.78
2007-02-01,92,79.0,False,0.79,72.68
2007-02-02,67,79.0,,0.79,52.93
2007-02-03,54,79.0,,0.79,42.660000000000004
2007-02-04,82,79.0,,0.79,64.78
2007-02-05,95,79.0,,0.79,75.05
2007-02-06,99,79.0,,0.79,78.21000000000001
2007-02-07,91,79.0,,0.79,71.89
2007-02-08,54,79.0,,0.79,42.660000000000004
2007-02-09,67,79.0,,0.79,52.93
2007-02-10,68,79.0,,0.79,53.72
2007-02-11,82,79.0,,0.79,64.78
2007-02-12,81,79.0,,0.79,63.99
2007-02-13,87,79.0,,0.79,68.73
2007-02-14,45,79.0,,0.79,35.550000000000004
2007-02-15,47,79.0,,0.79,37.13
2007-02-16,68,79.0,,0.79,53.72
2007-02-17,69,79.0,,0.79,54.510000000000005
2007-02-18,43,79.0,,0.79,33.97
2007-02-19,100,79.0,,0.79,79.0
2007-02-20,83,79.0,,0.79,65.57000000000001
2007-02-21,73,79.0,,0.79,57.67
2007-02-22,82,79.0,,0.79,64.78
2007-02-23,96,79.0,,0.79,75.84
