date,ECONOMY_unscaled,ECONOMY_monthly,isPartial,scale,ECONOMY
2006-08-22,64,36.0,,0.36,23.04
2006-08-23,63,36.0,,0.36,22.68
2006-08-24,100,36.0,,0.36,36.0
2006-08-25,75,36.0,,0.36,27.0
2006-08-26,71,36.0,,0.36,25.56
2006-08-27,68,36.0,,0.36,24.48
2006-08-28,78,36.0,,0.36,28.08
2006-08-29,88,36.0,,0.36,31.68
2006-08-30,98,36.0,,0.36,35.28
2006-08-31,82,36.0,,0.36,29.52
2006-09-01,58,50.0,False,0.5,29.0
2006-09-02,56,50.0,,0.5,28.0
2006-09-03,57,50.0,,0.5,28.5
2006-09-04,55,50.0,,0.5,27.5
2006-09-05,69,50.0,,0.5,34.5
2006-09-06,71,50.0,,0.5,35.5
2006-09-07,77,50.0,,0.5,38.5
2006-09-08,52,50.0,,0.5,26.0
2006-09-09,53,50.0,,0.5,26.5
2006-09-10,79,50.0,,0.5,39.5
2006-09-11,81,50.0,,0.5,40.5
2006-09-12,95,50.0,,0.5,47.5
2006-09-13,91,50.0,,0.5,45.5
2006-09-14,87,50.0,,0.5,43.5
2006-09-15,66,50.0,,0.5,33.0
2006-09-16,55,50.0,,0.5,27.5
2006-09-17,73,50.0,,0.5,36.5
2006-09-18,94,50.0,,0.5,47.0
2006-09-19,88,50.0,,0.5,44.0
2006-09-20,100,50.0,,0.5,50.0
2006-09-21,89,50.0,,0.5,44.5
2006-09-22,80,50.0,,0.5,40.0
2006-09-23,65,50.0,,0.5,32.5
2006-09-24,87,50.0,,0.5,43.5
2006-09-25,98,50.0,,0.5,49.0
2006-09-26,77,50.0,,0.5,38.5
2006-09-27,90,50.0,,0.5,45.0
2006-09-28,70,50.0,,0.5,35.0
2006-09-29,76,50.0,,0.5,38.0
2006-09-30,46,50.0,,0.5,23.0
2006-10-01,66,55.0,False,0.55,36.300000000000004
2006-10-02,79,55.0,,0.55,43.45
2006-10-03,95,55.0,,0.55,52.25000000000001
2006-10-04,90,55.0,,0.55,49.50000000000001
2006-10-05,86,55.0,,0.55,47.300000000000004
2006-10-06,89,55.0,,0.55,48.95
2006-10-07,82,55.0,,0.55,45.1
2006-10-08,87,55.0,,0.55,47.85
2006-10-09,79,55.0,,0.55,43.45
2006-10-10,71,55.0,,0.55,39.050000000000004
2006-10-11,89,55.0,,0.55,48.95
2006-10-12,92,55.0,,0.55,50.6
2006-10-13,64,55.0,,0.55,35.2
2006-10-14,57,55.0,,0.55,31.35
2006-10-15,46,55.0,,0.55,25.3
2006-10-16,85,55.0,,0.55,46.75000000000001
2006-10-17,69,55.0,,0.55,37.95
2006-10-18,90,55.0,,0.55,49.50000000000001
2006-10-19,82,55.0,,0.55,45.1
2006-10-20,82,55.0,,0.55,45.1
2006-10-21,41,55.0,,0.55,22.55
2006-10-22,56,55.0,,0.55,30.800000000000004
2006-10-23,67,55.0,,0.55,36.85
2006-10-24,92,55.0,,0.55,50.6
2006-10-25,100,55.0,,0.55,55.00000000000001
2006-10-26,92,55.0,,0.55,50.6
2006-10-27,89,55.0,,0.55,48.95
2006-10-28,63,55.0,,0.55,34.650000000000006
2006-10-29,82,55.0,,0.55,45.1
2006-10-30,91,55.0,,0.55,50.050000000000004
2006-10-31,97,55.0,,0.55,53.35
2006-11-01,94,54.0,False,0.54,50.760000000000005
2006-11-02,95,54.0,,0.54,51.300000000000004
2006-11-03,81,54.0,,0.54,43.74
2006-11-04,55,54.0,,0.54,29.700000000000003
2006-11-05,76,54.0,,0.54,41.040000000000006
2006-11-06,81,54.0,,0.54,43.74
2006-11-07,57,54.0,,0.54,30.78
2006-11-08,76,54.0,,0.54,41.040000000000006
2006-11-09,83,54.0,,0.54,44.82
2006-11-10,63,54.0,,0.54,34.02
2006-11-11,41,54.0,,0.54,22.14
2006-11-12,54,54.0,,0.54,29.160000000000004
2006-11-13,68,54.0,,0.54,36.72
2006-11-14,68,54.0,,0.54,36.72
2006-11-15,59,54.0,,0.54,31.860000000000003
2006-11-16,100,54.0,,0.54,54.0
2006-11-17,58,54.0,,0.54,31.32
2006-11-18,58,54.0,,0.54,31.32
2006-11-19,53,54.0,,0.54,28.62
2006-11-20,85,54.0,,0.54,45.900000000000006
2006-11-21,92,54.0,,0.54,49.68000000000001
2006-11-22,52,54.0,,0.54,28.080000000000002
2006-11-23,39,54.0,,0.54,21.060000000000002
2006-11-24,54,54.0,,0.54,29.160000000000004
2006-11-25,50,54.0,,0.54,27.0
2006-11-26,41,54.0,,0.54,22.14
2006-11-27,80,54.0,,0.54,43.2
2006-11-28,75,54.0,,0.54,40.5
2006-11-29,64,54.0,,0.54,34.56
2006-11-30,85,54.0,,0.54,45.900000000000006
2006-12-01,65,45.0,False,0.45,29.25
2006-12-02,72,45.0,,0.45,32.4
2006-12-03,66,45.0,,0.45,29.7
2006-12-04,91,45.0,,0.45,40.95
2006-12-05,84,45.0,,0.45,37.800000000000004
2006-12-06,84,45.0,,0.45,37.800000000000004
2006-12-07,96,45.0,,0.45,43.2
2006-12-08,83,45.0,,0.45,37.35
2006-12-09,59,45.0,,0.45,26.55
2006-12-10,75,45.0,,0.45,33.75
2006-12-11,100,45.0,,0.45,45.0
2006-12-12,74,45.0,,0.45,33.300000000000004
2006-12-13,95,45.0,,0.45,42.75
2006-12-14,89,45.0,,0.45,40.050000000000004
2006-12-15,66,45.0,,0.45,29.7
2006-12-16,59,45.0,,0.45,26.55
2006-12-17,51,45.0,,0.45,22.95
2006-12-18,70,45.0,,0.45,31.5
2006-12-19,70,45.0,,0.45,31.5
2006-12-20,60,45.0,,0.45,27.0
2006-12-21,49,45.0,,0.45,22.05
2006-12-22,34,45.0,,0.45,15.3
2006-12-23,41,45.0,,0.45,18.45
2006-12-24,34,45.0,,0.45,15.3
2006-12-25,29,45.0,,0.45,13.05
2006-12-26,20,45.0,,0.45,9.0
2006-12-27,39,45.0,,0.45,17.55
2006-12-28,34,45.0,,0.45,15.3
2006-12-29,39,45.0,,0.45,17.55
2006-12-30,34,45.0,,0.45,15.3
2006-12-31,33,45.0,,0.45,14.85
2007-01-01,45,43.0,False,0.43,19.35
2007-01-02,53,43.0,,0.43,22.79
2007-01-03,56,43.0,,0.43,24.08
2007-01-04,58,43.0,,0.43,24.94
2007-01-05,58,43.0,,0.43,24.94
2007-01-06,54,43.0,,0.43,23.22
2007-01-07,60,43.0,,0.43,25.8
2007-01-08,58,43.0,,0.43,24.94
2007-01-09,82,43.0,,0.43,35.26
2007-01-10,86,43.0,,0.43,36.98
2007-01-11,74,43.0,,0.43,31.82
2007-01-12,85,43.0,,0.43,36.55
2007-01-13,55,43.0,,0.43,23.65
2007-01-14,53,43.0,,0.43,22.79
2007-01-15,69,43.0,,0.43,29.669999999999998
2007-01-16,95,43.0,,0.43,40.85
2007-01-17,71,43.0,,0.43,30.53
2007-01-18,81,43.0,,0.43,34.83
2007-01-19,82,43.0,,0.43,35.26
2007-01-20,62,43.0,,0.43,26.66
2007-01-21,71,43.0,,0.43,30.53
2007-01-22,80,43.0,,0.43,34.4
2007-01-23,90,43.0,,0.43,38.7
2007-01-24,96,43.0,,0.43,41.28
2007-01-25,100,43.0,,0.43,43.0
2007-01-26,93,43.0,,0.43,39.99
2007-01-27,50,43.0,,0.43,21.5
2007-01-28,91,43.0,,0.43,39.13
2007-01-29,75,43.0,,0.43,32.25
2007-01-30,82,43.0,,0.43,35.26
2007-01-31,98,43.0,,0.43,42.14
2007-02-01,90,48.0,False,0.48,43.199999999999996
2007-02-02,66,48.0,,0.48,31.68
2007-02-03,39,48.0,,0.48,18.72
2007-02-04,57,48.0,,0.48,27.36
2007-02-05,79,48.0,,0.48,37.92
2007-02-06,80,48.0,,0.48,38.4
2007-02-07,92,48.0,,0.48,44.16
2007-02-08,87,48.0,,0.48,41.76
2007-02-09,77,48.0,,0.48,36.96
2007-02-10,63,48.0,,0.48,30.24
2007-02-11,68,48.0,,0.48,32.64
2007-02-12,93,48.0,,0.48,44.64
2007-02-13,83,48.0,,0.48,39.839999999999996
2007-02-14,68,48.0,,0.48,32.64
2007-02-15,68,48.0,,0.48,32.64
2007-02-16,82,48.0,,0.48,39.36
2007-02-17,59,48.0,,0.48,28.32
2007-02-18,53,48.0,,0.48,25.439999999999998
2007-02-19,69,48.0,,0.48,33.12
2007-02-20,86,48.0,,0.48,41.28
2007-02-21,88,48.0,,0.48,42.239999999999995
2007-02-22,88,48.0,,0.48,42.239999999999995
2007-02-23,72,48.0,,0.48,34.56
2007-02-24,84,48.0,,0.48,40.32
2007-02-25,35,48.0,,0.48,16.8
2007-02-26,81,48.0,,0.48,38.879999999999995
2007-02-27,95,48.0,,0.48,45.6
2007-02-28,100,48.0,,0.48,48.0
2007-03-01,74,50.0,False,0.5,37.0
2007-03-02,77,50.0,,0.5,38.5
2007-03-03,64,50.0,,0.5,32.0
2007-03-04,74,50.0,,0.5,37.0
2007-03-05,87,50.0,,0.5,43.5
2007-03-06,91,50.0,,0.5,45.5
2007-03-07,86,50.0,,0.5,43.0
2007-03-08,84,50.0,,0.5,42.0
2007-03-09,80,50.0,,0.5,40.0
2007-03-10,50,50.0,,0.5,25.0
2007-03-11,71,50.0,,0.5,35.5
2007-03-12,90,50.0,,0.5,45.0
2007-03-13,93,50.0,,0.5,46.5
2007-03-14,86,50.0,,0.5,43.0
2007-03-15,72,50.0,,0.5,36.0
2007-03-16,67,50.0,,0.5,33.5
2007-03-17,54,50.0,,0.5,27.0
2007-03-18,80,50.0,,0.5,40.0
2007-03-19,73,50.0,,0.5,36.5
2007-03-20,77,50.0,,0.5,38.5
2007-03-21,84,50.0,,0.5,42.0
2007-03-22,87,50.0,,0.5,43.5
2007-03-23,69,50.0,,0.5,34.5
2007-03-24,61,50.0,,0.5,30.5
2007-03-25,60,50.0,,0.5,30.0
2007-03-26,91,50.0,,0.5,45.5
2007-03-27,97,50.0,,0.5,48.5
2007-03-28,95,50.0,,0.5,47.5
2007-03-29,100,50.0,,0.5,50.0
2007-03-30,57,50.0,,0.5,28.5
2007-03-31,63,50.0,,0.5,31.5
2007-04-01,47,54.0,False,0.54,25.380000000000003
2007-04-02,67,54.0,,0.54,36.18
2007-04-03,68,54.0,,0.54,36.72
2007-04-04,62,54.0,,0.54,33.480000000000004
2007-04-05,53,54.0,,0.54,28.62
2007-04-06,60,54.0,,0.54,32.400000000000006
2007-04-07,43,54.0,,0.54,23.220000000000002
2007-04-08,57,54.0,,0.54,30.78
2007-04-09,67,54.0,,0.54,36.18
2007-04-10,67,54.0,,0.54,36.18
2007-04-11,85,54.0,,0.54,45.900000000000006
2007-04-12,73,54.0,,0.54,39.42
2007-04-13,68,54.0,,0.54,36.72
2007-04-14,48,54.0,,0.54,25.92
2007-04-15,63,54.0,,0.54,34.02
2007-04-16,78,54.0,,0.54,42.120000000000005
2007-04-17,81,54.0,,0.54,43.74
2007-04-18,75,54.0,,0.54,40.5
2007-04-19,65,54.0,,0.54,35.1
2007-04-20,68,54.0,,0.54,36.72
2007-04-21,50,54.0,,0.54,27.0
2007-04-22,79,54.0,,0.54,42.660000000000004
2007-04-23,72,54.0,,0.54,38.88
2007-04-24,100,54.0,,0.54,54.0
2007-04-25,80,54.0,,0.54,43.2
2007-04-26,86,54.0,,0.54,46.440000000000005
2007-04-27,78,54.0,,0.54,42.120000000000005
2007-04-28,74,54.0,,0.54,39.96
2007-04-29,67,54.0,,0.54,36.18
2007-04-30,97,54.0,,0.54,52.38
2007-05-01,61,60.0,False,0.6,36.6
2007-05-02,68,60.0,,0.6,40.8
2007-05-03,90,60.0,,0.6,54.0
2007-05-04,67,60.0,,0.6,40.199999999999996
2007-05-05,52,60.0,,0.6,31.2
2007-05-06,49,60.0,,0.6,29.4
2007-05-07,82,60.0,,0.6,49.199999999999996
2007-05-08,87,60.0,,0.6,52.199999999999996
2007-05-09,66,60.0,,0.6,39.6
2007-05-10,100,60.0,,0.6,60.0
2007-05-11,78,60.0,,0.6,46.8
2007-05-12,49,60.0,,0.6,29.4
2007-05-13,76,60.0,,0.6,45.6
2007-05-14,63,60.0,,0.6,37.8
2007-05-15,79,60.0,,0.6,47.4
2007-05-16,67,60.0,,0.6,40.199999999999996
2007-05-17,63,60.0,,0.6,37.8
2007-05-18,88,60.0,,0.6,52.8
2007-05-19,65,60.0,,0.6,39.0
2007-05-20,63,60.0,,0.6,37.8
2007-05-21,83,60.0,,0.6,49.8
2007-05-22,76,60.0,,0.6,45.6
2007-05-23,68,60.0,,0.6,40.8
2007-05-24,54,60.0,,0.6,32.4
2007-05-25,71,60.0,,0.6,42.6
2007-05-26,55,60.0,,0.6,33.0
2007-05-27,57,60.0,,0.6,34.199999999999996
2007-05-28,59,60.0,,0.6,35.4
2007-05-29,63,60.0,,0.6,37.8
2007-05-30,73,60.0,,0.6,43.8
2007-05-31,69,60.0,,0.6,41.4
2007-06-01,83,41.0,False,0.41,34.03
2007-06-02,61,41.0,,0.41,25.009999999999998
2007-06-03,100,41.0,,0.41,41.0
2007-06-04,92,41.0,,0.41,37.72
2007-06-05,87,41.0,,0.41,35.669999999999995
2007-06-06,82,41.0,,0.41,33.62
2007-06-07,71,41.0,,0.41,29.11
2007-06-08,65,41.0,,0.41,26.65
2007-06-09,49,41.0,,0.41,20.09
2007-06-10,65,41.0,,0.41,26.65
2007-06-11,76,41.0,,0.41,31.159999999999997
2007-06-12,70,41.0,,0.41,28.7
2007-06-13,69,41.0,,0.41,28.29
2007-06-14,74,41.0,,0.41,30.34
2007-06-15,61,41.0,,0.41,25.009999999999998
2007-06-16,51,41.0,,0.41,20.91
2007-06-17,67,41.0,,0.41,27.47
2007-06-18,56,41.0,,0.41,22.959999999999997
2007-06-19,52,41.0,,0.41,21.32
2007-06-20,56,41.0,,0.41,22.959999999999997
2007-06-21,63,41.0,,0.41,25.83
2007-06-22,43,41.0,,0.41,17.63
2007-06-23,55,41.0,,0.41,22.549999999999997
2007-06-24,45,41.0,,0.41,18.45
2007-06-25,49,41.0,,0.41,20.09
2007-06-26,52,41.0,,0.41,21.32
2007-06-27,63,41.0,,0.41,25.83
2007-06-28,59,41.0,,0.41,24.189999999999998
2007-06-29,48,41.0,,0.41,19.68
2007-06-30,41,41.0,,0.41,16.81
2007-07-01,68,33.0,False,0.33,22.44
2007-07-02,74,33.0,,0.33,24.42
2007-07-03,45,33.0,,0.33,14.850000000000001
2007-07-04,38,33.0,,0.33,12.540000000000001
2007-07-05,68,33.0,,0.33,22.44
2007-07-06,63,33.0,,0.33,20.790000000000003
2007-07-07,25,33.0,,0.33,8.25
2007-07-08,68,33.0,,0.33,22.44
2007-07-09,56,33.0,,0.33,18.48
2007-07-10,62,33.0,,0.33,20.46
2007-07-11,77,33.0,,0.33,25.41
2007-07-12,85,33.0,,0.33,28.05
2007-07-13,59,33.0,,0.33,19.470000000000002
2007-07-14,78,33.0,,0.33,25.740000000000002
2007-07-15,96,33.0,,0.33,31.68
2007-07-16,38,33.0,,0.33,12.540000000000001
2007-07-17,79,33.0,,0.33,26.07
2007-07-18,89,33.0,,0.33,29.37
2007-07-19,100,33.0,,0.33,33.0
2007-07-20,80,33.0,,0.33,26.400000000000002
2007-07-21,50,33.0,,0.33,16.5
2007-07-22,78,33.0,,0.33,25.740000000000002
2007-07-23,59,33.0,,0.33,19.470000000000002
2007-07-24,80,33.0,,0.33,26.400000000000002
2007-07-25,75,33.0,,0.33,24.75
2007-07-26,90,33.0,,0.33,29.700000000000003
2007-07-27,53,33.0,,0.33,17.490000000000002
2007-07-28,38,33.0,,0.33,12.540000000000001
2007-07-29,49,33.0,,0.33,16.17
2007-07-30,73,33.0,,0.33,24.09
2007-07-31,69,33.0,,0.33,22.77
2007-08-01,66,37.0,False,0.37,24.419999999999998
2007-08-02,80,37.0,,0.37,29.6
2007-08-03,57,37.0,,0.37,21.09
2007-08-04,66,37.0,,0.37,24.419999999999998
2007-08-05,69,37.0,,0.37,25.53
2007-08-06,60,37.0,,0.37,22.2
2007-08-07,76,37.0,,0.37,28.12
2007-08-08,79,37.0,,0.37,29.23
2007-08-09,63,37.0,,0.37,23.31
2007-08-10,57,37.0,,0.37,21.09
2007-08-11,68,37.0,,0.37,25.16
2007-08-12,90,37.0,,0.37,33.3
2007-08-13,72,37.0,,0.37,26.64
2007-08-14,60,37.0,,0.37,22.2
2007-08-15,94,37.0,,0.37,34.78
2007-08-16,80,37.0,,0.37,29.6
2007-08-17,63,37.0,,0.37,23.31
2007-08-18,60,37.0,,0.37,22.2
2007-08-19,77,37.0,,0.37,28.49
2007-08-20,58,37.0,,0.37,21.46
2007-08-21,91,37.0,,0.37,33.67
2007-08-22,76,37.0,,0.37,28.12
2007-08-23,77,37.0,,0.37,28.49
2007-08-24,74,37.0,,0.37,27.38
2007-08-25,77,37.0,,0.37,28.49
2007-08-26,100,37.0,,0.37,37.0
2007-08-27,79,37.0,,0.37,29.23
2007-08-28,88,37.0,,0.37,32.56
2007-08-29,86,37.0,,0.37,31.82
2007-08-30,95,37.0,,0.37,35.15
2007-08-31,89,37.0,,0.37,32.93
2007-09-01,32,50.0,False,0.5,16.0
2007-09-02,34,50.0,,0.5,17.0
2007-09-03,67,50.0,,0.5,33.5
2007-09-04,58,50.0,,0.5,29.0
2007-09-05,67,50.0,,0.5,33.5
2007-09-06,83,50.0,,0.5,41.5
2007-09-07,77,50.0,,0.5,38.5
2007-09-08,51,50.0,,0.5,25.5
2007-09-09,68,50.0,,0.5,34.0
2007-09-10,67,50.0,,0.5,33.5
2007-09-11,88,50.0,,0.5,44.0
2007-09-12,80,50.0,,0.5,40.0
2007-09-13,76,50.0,,0.5,38.0
2007-09-14,75,50.0,,0.5,37.5
2007-09-15,50,50.0,,0.5,25.0
2007-09-16,91,50.0,,0.5,45.5
2007-09-17,92,50.0,,0.5,46.0
2007-09-18,77,50.0,,0.5,38.5
2007-09-19,90,50.0,,0.5,45.0
2007-09-20,78,50.0,,0.5,39.0
2007-09-21,65,50.0,,0.5,32.5
2007-09-22,62,50.0,,0.5,31.0
2007-09-23,66,50.0,,0.5,33.0
2007-09-24,100,50.0,,0.5,50.0
2007-09-25,93,50.0,,0.5,46.5
2007-09-26,99,50.0,,0.5,49.5
2007-09-27,90,50.0,,0.5,45.0
2007-09-28,63,50.0,,0.5,31.5
2007-09-29,48,50.0,,0.5,24.0
2007-09-30,76,50.0,,0.5,38.0
2007-10-01,86,54.0,False,0.54,46.440000000000005
2007-10-02,88,54.0,,0.54,47.52
2007-10-03,83,54.0,,0.54,44.82
2007-10-04,73,54.0,,0.54,39.42
2007-10-05,81,54.0,,0.54,43.74
2007-10-06,57,54.0,,0.54,30.78
2007-10-07,75,54.0,,0.54,40.5
2007-10-08,76,54.0,,0.54,41.040000000000006
2007-10-09,96,54.0,,0.54,51.84
2007-10-10,89,54.0,,0.54,48.06
2007-10-11,87,54.0,,0.54,46.980000000000004
2007-10-12,80,54.0,,0.54,43.2
2007-10-13,47,54.0,,0.54,25.380000000000003
2007-10-14,62,54.0,,0.54,33.480000000000004
2007-10-15,91,54.0,,0.54,49.14
2007-10-16,100,54.0,,0.54,54.0
2007-10-17,89,54.0,,0.54,48.06
2007-10-18,92,54.0,,0.54,49.68000000000001
2007-10-19,79,54.0,,0.54,42.660000000000004
2007-10-20,65,54.0,,0.54,35.1
2007-10-21,77,54.0,,0.54,41.580000000000005
2007-10-22,81,54.0,,0.54,43.74
2007-10-23,86,54.0,,0.54,46.440000000000005
2007-10-24,84,54.0,,0.54,45.36
2007-10-25,83,54.0,,0.54,44.82
2007-10-26,75,54.0,,0.54,40.5
2007-10-27,39,54.0,,0.54,21.060000000000002
2007-10-28,81,54.0,,0.54,43.74
2007-10-29,91,54.0,,0.54,49.14
2007-10-30,84,54.0,,0.54,45.36
2007-10-31,94,54.0,,0.54,50.760000000000005
2007-11-01,73,60.0,False,0.6,43.8
2007-11-02,60,60.0,,0.6,36.0
2007-11-03,51,60.0,,0.6,30.599999999999998
2007-11-04,62,60.0,,0.6,37.199999999999996
2007-11-05,58,60.0,,0.6,34.8
2007-11-06,66,60.0,,0.6,39.6
2007-11-07,72,60.0,,0.6,43.199999999999996
2007-11-08,68,60.0,,0.6,40.8
2007-11-09,72,60.0,,0.6,43.199999999999996
2007-11-10,54,60.0,,0.6,32.4
2007-11-11,82,60.0,,0.6,49.199999999999996
2007-11-12,86,60.0,,0.6,51.6
2007-11-13,84,60.0,,0.6,50.4
2007-11-14,85,60.0,,0.6,51.0
2007-11-15,90,60.0,,0.6,54.0
2007-11-16,78,60.0,,0.6,46.8
2007-11-17,37,60.0,,0.6,22.2
2007-11-18,74,60.0,,0.6,44.4
2007-11-19,76,60.0,,0.6,45.6
2007-11-20,95,60.0,,0.6,57.0
2007-11-21,45,60.0,,0.6,27.0
2007-11-22,47,60.0,,0.6,28.2
2007-11-23,32,60.0,,0.6,19.2
2007-11-24,52,60.0,,0.6,31.2
2007-11-25,63,60.0,,0.6,37.8
2007-11-26,80,60.0,,0.6,48.0
2007-11-27,80,60.0,,0.6,48.0
2007-11-28,61,60.0,,0.6,36.6
2007-11-29,100,60.0,,0.6,60.0
2007-11-30,72,60.0,,0.6,43.199999999999996
2007-12-01,48,50.0,False,0.5,24.0
2007-12-02,97,50.0,,0.5,48.5
2007-12-03,100,50.0,,0.5,50.0
2007-12-04,80,50.0,,0.5,40.0
2007-12-05,80,50.0,,0.5,40.0
2007-12-06,85,50.0,,0.5,42.5
2007-12-07,84,50.0,,0.5,42.0
2007-12-08,48,50.0,,0.5,24.0
2007-12-09,59,50.0,,0.5,29.5
2007-12-10,98,50.0,,0.5,49.0
2007-12-11,92,50.0,,0.5,46.0
2007-12-12,55,50.0,,0.5,27.5
2007-12-13,67,50.0,,0.5,33.5
2007-12-14,81,50.0,,0.5,40.5
2007-12-15,53,50.0,,0.5,26.5
2007-12-16,62,50.0,,0.5,31.0
2007-12-17,65,50.0,,0.5,32.5
2007-12-18,65,50.0,,0.5,32.5
2007-12-19,67,50.0,,0.5,33.5
2007-12-20,57,50.0,,0.5,28.5
2007-12-21,55,50.0,,0.5,27.5
2007-12-22,25,50.0,,0.5,12.5
2007-12-23,26,50.0,,0.5,13.0
2007-12-24,46,50.0,,0.5,23.0
2007-12-25,23,50.0,,0.5,11.5
2007-12-26,30,50.0,,0.5,15.0
2007-12-27,40,50.0,,0.5,20.0
2007-12-28,36,50.0,,0.5,18.0
2007-12-29,21,50.0,,0.5,10.5
2007-12-30,40,50.0,,0.5,20.0
2007-12-31,38,50.0,,0.5,19.0
2008-01-01,39,61.0,False,0.61,23.79
2008-01-02,53,61.0,,0.61,32.33
2008-01-03,40,61.0,,0.61,24.4
2008-01-04,53,61.0,,0.61,32.33
2008-01-05,44,61.0,,0.61,26.84
2008-01-06,56,61.0,,0.61,34.16
2008-01-07,56,61.0,,0.61,34.16
2008-01-08,64,61.0,,0.61,39.04
2008-01-09,64,61.0,,0.61,39.04
2008-01-10,73,61.0,,0.61,44.53
2008-01-11,70,61.0,,0.61,42.699999999999996
2008-01-12,47,61.0,,0.61,28.669999999999998
2008-01-13,61,61.0,,0.61,37.21
2008-01-14,69,61.0,,0.61,42.089999999999996
2008-01-15,61,61.0,,0.61,37.21
2008-01-16,71,61.0,,0.61,43.31
2008-01-17,72,61.0,,0.61,43.92
2008-01-18,82,61.0,,0.61,50.019999999999996
2008-01-19,62,61.0,,0.61,37.82
2008-01-20,55,61.0,,0.61,33.55
2008-01-21,77,61.0,,0.61,46.97
2008-01-22,96,61.0,,0.61,58.56
2008-01-23,100,61.0,,0.61,61.0
2008-01-24,95,61.0,,0.61,57.949999999999996
2008-01-25,86,61.0,,0.61,52.46
2008-01-26,80,61.0,,0.61,48.8
2008-01-27,77,61.0,,0.61,46.97
2008-01-28,84,61.0,,0.61,51.24
2008-01-29,88,61.0,,0.61,53.68
2008-01-30,89,61.0,,0.61,54.29
2008-01-31,97,61.0,,0.61,59.17
2008-02-01,86,65.0,False,0.65,55.9
2008-02-02,71,65.0,,0.65,46.15
2008-02-03,76,65.0,,0.65,49.4
2008-02-04,87,65.0,,0.65,56.550000000000004
2008-02-05,97,65.0,,0.65,63.050000000000004
2008-02-06,98,65.0,,0.65,63.7
2008-02-07,90,65.0,,0.65,58.5
2008-02-08,97,65.0,,0.65,63.050000000000004
2008-02-09,77,65.0,,0.65,50.050000000000004
2008-02-10,85,65.0,,0.65,55.25
2008-02-11,96,65.0,,0.65,62.400000000000006
2008-02-12,89,65.0,,0.65,57.85
2008-02-13,93,65.0,,0.65,60.45
2008-02-14,100,65.0,,0.65,65.0
2008-02-15,87,65.0,,0.65,56.550000000000004
2008-02-16,72,65.0,,0.65,46.800000000000004
2008-02-17,66,65.0,,0.65,42.9
2008-02-18,79,65.0,,0.65,51.35
2008-02-19,92,65.0,,0.65,59.800000000000004
2008-02-20,95,65.0,,0.65,61.75
2008-02-21,79,65.0,,0.65,51.35
2008-02-22,83,65.0,,0.65,53.95
2008-02-23,61,65.0,,0.65,39.65
2008-02-24,68,65.0,,0.65,44.2
2008-02-25,88,65.0,,0.65,57.2
2008-02-26,96,65.0,,0.65,62.400000000000006
2008-02-27,93,65.0,,0.65,60.45
2008-02-28,82,65.0,,0.65,53.300000000000004
2008-02-29,86,65.0,,0.65,55.9
2008-03-01,64,71.0,False,0.71,45.44
2008-03-02,59,71.0,,0.71,41.89
2008-03-03,82,71.0,,0.71,58.22
2008-03-04,71,71.0,,0.71,50.41
2008-03-05,72,71.0,,0.71,51.12
2008-03-06,81,71.0,,0.71,57.51
2008-03-07,63,71.0,,0.71,44.73
2008-03-08,53,71.0,,0.71,37.629999999999995
2008-03-09,81,71.0,,0.71,57.51
2008-03-10,81,71.0,,0.71,57.51
2008-03-11,79,71.0,,0.71,56.089999999999996
2008-03-12,80,71.0,,0.71,56.8
2008-03-13,75,71.0,,0.71,53.25
2008-03-14,63,71.0,,0.71,44.73
2008-03-15,73,71.0,,0.71,51.83
2008-03-16,65,71.0,,0.71,46.15
2008-03-17,88,71.0,,0.71,62.48
2008-03-18,87,71.0,,0.71,61.769999999999996
2008-03-19,86,71.0,,0.71,61.059999999999995
2008-03-20,79,71.0,,0.71,56.089999999999996
2008-03-21,63,71.0,,0.71,44.73
2008-03-22,61,71.0,,0.71,43.309999999999995
2008-03-23,67,71.0,,0.71,47.57
2008-03-24,84,71.0,,0.71,59.64
2008-03-25,75,71.0,,0.71,53.25
2008-03-26,65,71.0,,0.71,46.15
2008-03-27,100,71.0,,0.71,71.0
2008-03-28,59,71.0,,0.71,41.89
2008-03-29,61,71.0,,0.71,43.309999999999995
2008-03-30,79,71.0,,0.71,56.089999999999996
2008-03-31,81,71.0,,0.71,57.51
2008-04-01,84,79.0,False,0.79,66.36
2008-04-02,73,79.0,,0.79,57.67
2008-04-03,72,79.0,,0.79,56.88
2008-04-04,73,79.0,,0.79,57.67
2008-04-05,68,79.0,,0.79,53.72
2008-04-06,73,79.0,,0.79,57.67
2008-04-07,67,79.0,,0.79,52.93
2008-04-08,79,79.0,,0.79,62.410000000000004
2008-04-09,82,79.0,,0.79,64.78
2008-04-10,77,79.0,,0.79,60.830000000000005
2008-04-11,63,79.0,,0.79,49.77
2008-04-12,57,79.0,,0.79,45.03
2008-04-13,80,79.0,,0.79,63.2
2008-04-14,83,79.0,,0.79,65.57000000000001
2008-04-15,94,79.0,,0.79,74.26
2008-04-16,84,79.0,,0.79,66.36
2008-04-17,80,79.0,,0.79,63.2
2008-04-18,84,79.0,,0.79,66.36
2008-04-19,61,79.0,,0.79,48.190000000000005
2008-04-20,79,79.0,,0.79,62.410000000000004
2008-04-21,91,79.0,,0.79,71.89
2008-04-22,86,79.0,,0.79,67.94
2008-04-23,88,79.0,,0.79,69.52000000000001
2008-04-24,94,79.0,,0.79,74.26
