date,contribution_unscaled,contribution_monthly,isPartial,scale,contribution
2018-01-23,60,89.0,,0.89,53.4
2018-01-24,60,89.0,,0.89,53.4
2018-01-25,68,89.0,,0.89,60.52
2018-01-26,64,89.0,,0.89,56.96
2018-01-27,49,89.0,,0.89,43.61
2018-01-28,41,89.0,,0.89,36.49
2018-01-29,70,89.0,,0.89,62.300000000000004
2018-01-30,73,89.0,,0.89,64.97
2018-01-31,69,89.0,,0.89,61.410000000000004
2018-02-01,100,85.0,False,0.85,85.0
2018-02-02,84,85.0,,0.85,71.39999999999999
2018-02-03,62,85.0,,0.85,52.699999999999996
2018-02-04,52,85.0,,0.85,44.199999999999996
2018-02-05,72,85.0,,0.85,61.199999999999996
2018-02-06,81,85.0,,0.85,68.85
2018-02-07,86,85.0,,0.85,73.1
2018-02-08,76,85.0,,0.85,64.6
2018-02-09,72,85.0,,0.85,61.199999999999996
2018-02-10,57,85.0,,0.85,48.449999999999996
2018-02-11,50,85.0,,0.85,42.5
2018-02-12,91,85.0,,0.85,77.35
2018-02-13,78,85.0,,0.85,66.3
2018-02-14,70,85.0,,0.85,59.5
2018-02-15,89,85.0,,0.85,75.64999999999999
2018-02-16,76,85.0,,0.85,64.6
2018-02-17,45,85.0,,0.85,38.25
2018-02-18,62,85.0,,0.85,52.699999999999996
2018-02-19,74,85.0,,0.85,62.9
2018-02-20,85,85.0,,0.85,72.25
2018-02-21,76,85.0,,0.85,64.6
2018-02-22,89,85.0,,0.85,75.64999999999999
2018-02-23,82,85.0,,0.85,69.7
2018-02-24,56,85.0,,0.85,47.6
2018-02-25,56,85.0,,0.85,47.6
2018-02-26,89,85.0,,0.85,75.64999999999999
2018-02-27,87,85.0,,0.85,73.95
2018-02-28,100,85.0,,0.85,85.0
2018-03-01,88,87.0,False,0.87,76.56
2018-03-02,90,87.0,,0.87,78.3
2018-03-03,62,87.0,,0.87,53.94
2018-03-04,62,87.0,,0.87,53.94
2018-03-05,82,87.0,,0.87,71.34
2018-03-06,95,87.0,,0.87,82.65
2018-03-07,88,87.0,,0.87,76.56
2018-03-08,99,87.0,,0.87,86.13
2018-03-09,94,87.0,,0.87,81.78
2018-03-10,65,87.0,,0.87,56.55
2018-03-11,65,87.0,,0.87,56.55
2018-03-12,98,87.0,,0.87,85.26
2018-03-13,98,87.0,,0.87,85.26
2018-03-14,93,87.0,,0.87,80.91
2018-03-15,88,87.0,,0.87,76.56
2018-03-16,80,87.0,,0.87,69.6
2018-03-17,58,87.0,,0.87,50.46
2018-03-18,60,87.0,,0.87,52.2
2018-03-19,94,87.0,,0.87,81.78
2018-03-20,98,87.0,,0.87,85.26
2018-03-21,94,87.0,,0.87,81.78
2018-03-22,90,87.0,,0.87,78.3
2018-03-23,89,87.0,,0.87,77.42999999999999
2018-03-24,59,87.0,,0.87,51.33
2018-03-25,64,87.0,,0.87,55.68
2018-03-26,93,87.0,,0.87,80.91
2018-03-27,99,87.0,,0.87,86.13
2018-03-28,100,87.0,,0.87,87.0
2018-03-29,88,87.0,,0.87,76.56
2018-03-30,75,87.0,,0.87,65.25
2018-03-31,61,87.0,,0.87,53.07
2018-04-01,37,88.0,False,0.88,32.56
2018-04-02,63,88.0,,0.88,55.44
2018-04-03,75,88.0,,0.88,66.0
2018-04-04,71,88.0,,0.88,62.48
2018-04-05,79,88.0,,0.88,69.52
2018-04-06,61,88.0,,0.88,53.68
2018-04-07,54,88.0,,0.88,47.52
2018-04-08,57,88.0,,0.88,50.160000000000004
2018-04-09,83,88.0,,0.88,73.04
2018-04-10,77,88.0,,0.88,67.76
2018-04-11,75,88.0,,0.88,66.0
2018-04-12,90,88.0,,0.88,79.2
2018-04-13,83,88.0,,0.88,73.04
2018-04-14,52,88.0,,0.88,45.76
2018-04-15,60,88.0,,0.88,52.8
2018-04-16,100,88.0,,0.88,88.0
2018-04-17,81,88.0,,0.88,71.28
2018-04-18,61,88.0,,0.88,53.68
2018-04-19,54,88.0,,0.88,47.52
2018-04-20,44,88.0,,0.88,38.72
2018-04-21,31,88.0,,0.88,27.28
2018-04-22,31,88.0,,0.88,27.28
2018-04-23,52,88.0,,0.88,45.76
2018-04-24,53,88.0,,0.88,46.64
2018-04-25,44,88.0,,0.88,38.72
2018-04-26,42,88.0,,0.88,36.96
2018-04-27,41,88.0,,0.88,36.08
2018-04-28,23,88.0,,0.88,20.24
2018-04-29,35,88.0,,0.88,30.8
2018-04-30,49,88.0,,0.88,43.12
2018-05-01,100,51.0,False,0.51,51.0
2018-05-02,83,51.0,,0.51,42.33
2018-05-03,84,51.0,,0.51,42.84
2018-05-04,88,51.0,,0.51,44.88
2018-05-05,41,51.0,,0.51,20.91
2018-05-06,47,51.0,,0.51,23.97
2018-05-07,75,51.0,,0.51,38.25
2018-05-08,84,51.0,,0.51,42.84
2018-05-09,79,51.0,,0.51,40.29
2018-05-10,84,51.0,,0.51,42.84
2018-05-11,73,51.0,,0.51,37.230000000000004
2018-05-12,35,51.0,,0.51,17.85
2018-05-13,33,51.0,,0.51,16.830000000000002
2018-05-14,76,51.0,,0.51,38.76
2018-05-15,92,51.0,,0.51,46.92
2018-05-16,73,51.0,,0.51,37.230000000000004
2018-05-17,84,51.0,,0.51,42.84
2018-05-18,81,51.0,,0.51,41.31
2018-05-19,43,51.0,,0.51,21.93
2018-05-20,44,51.0,,0.51,22.44
2018-05-21,71,51.0,,0.51,36.21
2018-05-22,79,51.0,,0.51,40.29
2018-05-23,60,51.0,,0.51,30.6
2018-05-24,76,51.0,,0.51,38.76
2018-05-25,45,51.0,,0.51,22.95
2018-05-26,36,51.0,,0.51,18.36
2018-05-27,33,51.0,,0.51,16.830000000000002
2018-05-28,45,51.0,,0.51,22.95
2018-05-29,66,51.0,,0.51,33.660000000000004
2018-05-30,82,51.0,,0.51,41.82
2018-05-31,82,51.0,,0.51,41.82
2018-06-01,94,46.0,False,0.46,43.24
2018-06-02,55,46.0,,0.46,25.3
2018-06-03,64,46.0,,0.46,29.44
2018-06-04,98,46.0,,0.46,45.080000000000005
2018-06-05,97,46.0,,0.46,44.620000000000005
2018-06-06,89,46.0,,0.46,40.940000000000005
2018-06-07,92,46.0,,0.46,42.32
2018-06-08,83,46.0,,0.46,38.18
2018-06-09,49,46.0,,0.46,22.540000000000003
2018-06-10,64,46.0,,0.46,29.44
2018-06-11,91,46.0,,0.46,41.86
2018-06-12,85,46.0,,0.46,39.1
2018-06-13,76,46.0,,0.46,34.96
2018-06-14,88,46.0,,0.46,40.480000000000004
2018-06-15,73,46.0,,0.46,33.58
2018-06-16,53,46.0,,0.46,24.380000000000003
2018-06-17,38,46.0,,0.46,17.48
2018-06-18,91,46.0,,0.46,41.86
2018-06-19,96,46.0,,0.46,44.160000000000004
2018-06-20,92,46.0,,0.46,42.32
2018-06-21,85,46.0,,0.46,39.1
2018-06-22,75,46.0,,0.46,34.5
2018-06-23,40,46.0,,0.46,18.400000000000002
2018-06-24,47,46.0,,0.46,21.62
2018-06-25,92,46.0,,0.46,42.32
2018-06-26,86,46.0,,0.46,39.56
2018-06-27,92,46.0,,0.46,42.32
2018-06-28,100,46.0,,0.46,46.0
2018-06-29,87,46.0,,0.46,40.02
2018-06-30,42,46.0,,0.46,19.32
2018-07-01,46,47.0,False,0.47,21.619999999999997
2018-07-02,95,47.0,,0.47,44.65
2018-07-03,83,47.0,,0.47,39.01
2018-07-04,59,47.0,,0.47,27.729999999999997
2018-07-05,61,47.0,,0.47,28.669999999999998
2018-07-06,80,47.0,,0.47,37.599999999999994
2018-07-07,37,47.0,,0.47,17.39
2018-07-08,45,47.0,,0.47,21.15
2018-07-09,80,47.0,,0.47,37.599999999999994
2018-07-10,93,47.0,,0.47,43.71
2018-07-11,93,47.0,,0.47,43.71
2018-07-12,88,47.0,,0.47,41.36
2018-07-13,67,47.0,,0.47,31.49
2018-07-14,46,47.0,,0.47,21.619999999999997
2018-07-15,63,47.0,,0.47,29.61
2018-07-16,87,47.0,,0.47,40.89
2018-07-17,78,47.0,,0.47,36.66
2018-07-18,100,47.0,,0.47,47.0
2018-07-19,88,47.0,,0.47,41.36
2018-07-20,89,47.0,,0.47,41.83
2018-07-21,53,47.0,,0.47,24.91
2018-07-22,41,47.0,,0.47,19.27
2018-07-23,75,47.0,,0.47,35.25
2018-07-24,92,47.0,,0.47,43.239999999999995
2018-07-25,78,47.0,,0.47,36.66
2018-07-26,97,47.0,,0.47,45.589999999999996
2018-07-27,70,47.0,,0.47,32.9
2018-07-28,42,47.0,,0.47,19.74
2018-07-29,43,47.0,,0.47,20.209999999999997
2018-07-30,91,47.0,,0.47,42.769999999999996
2018-07-31,98,47.0,,0.47,46.059999999999995
2018-08-01,63,53.0,False,0.53,33.39
2018-08-02,60,53.0,,0.53,31.8
2018-08-03,43,53.0,,0.53,22.790000000000003
2018-08-04,34,53.0,,0.53,18.02
2018-08-05,49,53.0,,0.53,25.970000000000002
2018-08-06,54,53.0,,0.53,28.62
2018-08-07,67,53.0,,0.53,35.510000000000005
2018-08-08,46,53.0,,0.53,24.380000000000003
2018-08-09,72,53.0,,0.53,38.160000000000004
2018-08-10,57,53.0,,0.53,30.21
2018-08-11,36,53.0,,0.53,19.080000000000002
2018-08-12,34,53.0,,0.53,18.02
2018-08-13,65,53.0,,0.53,34.45
2018-08-14,64,53.0,,0.53,33.92
2018-08-15,68,53.0,,0.53,36.04
2018-08-16,68,53.0,,0.53,36.04
2018-08-17,68,53.0,,0.53,36.04
2018-08-18,35,53.0,,0.53,18.55
2018-08-19,38,53.0,,0.53,20.14
2018-08-20,66,53.0,,0.53,34.980000000000004
2018-08-21,71,53.0,,0.53,37.63
2018-08-22,88,53.0,,0.53,46.64
2018-08-23,89,53.0,,0.53,47.17
2018-08-24,64,53.0,,0.53,33.92
2018-08-25,43,53.0,,0.53,22.790000000000003
2018-08-26,47,53.0,,0.53,24.91
2018-08-27,76,53.0,,0.53,40.28
2018-08-28,89,53.0,,0.53,47.17
2018-08-29,82,53.0,,0.53,43.46
2018-08-30,100,53.0,,0.53,53.0
2018-08-31,67,53.0,,0.53,35.510000000000005
2018-09-01,37,66.0,False,0.66,24.42
2018-09-02,31,66.0,,0.66,20.46
2018-09-03,57,66.0,,0.66,37.620000000000005
2018-09-04,73,66.0,,0.66,48.18
2018-09-05,85,66.0,,0.66,56.1
2018-09-06,76,66.0,,0.66,50.160000000000004
2018-09-07,75,66.0,,0.66,49.5
2018-09-08,46,66.0,,0.66,30.360000000000003
2018-09-09,43,66.0,,0.66,28.380000000000003
2018-09-10,66,66.0,,0.66,43.56
2018-09-11,96,66.0,,0.66,63.36
2018-09-12,78,66.0,,0.66,51.480000000000004
2018-09-13,75,66.0,,0.66,49.5
2018-09-14,77,66.0,,0.66,50.82
2018-09-15,41,66.0,,0.66,27.060000000000002
2018-09-16,50,66.0,,0.66,33.0
2018-09-17,87,66.0,,0.66,57.42
2018-09-18,82,66.0,,0.66,54.120000000000005
2018-09-19,77,66.0,,0.66,50.82
2018-09-20,90,66.0,,0.66,59.400000000000006
2018-09-21,71,66.0,,0.66,46.86
2018-09-22,37,66.0,,0.66,24.42
2018-09-23,45,66.0,,0.66,29.700000000000003
2018-09-24,95,66.0,,0.66,62.7
2018-09-25,96,66.0,,0.66,63.36
2018-09-26,100,66.0,,0.66,66.0
2018-09-27,89,66.0,,0.66,58.74
2018-09-28,71,66.0,,0.66,46.86
2018-09-29,36,66.0,,0.66,23.76
2018-09-30,54,66.0,,0.66,35.64
2018-10-01,93,75.0,False,0.75,69.75
2018-10-02,75,75.0,,0.75,56.25
2018-10-03,83,75.0,,0.75,62.25
2018-10-04,79,75.0,,0.75,59.25
2018-10-05,77,75.0,,0.75,57.75
2018-10-06,37,75.0,,0.75,27.75
2018-10-07,43,75.0,,0.75,32.25
2018-10-08,69,75.0,,0.75,51.75
2018-10-09,78,75.0,,0.75,58.5
2018-10-10,82,75.0,,0.75,61.5
2018-10-11,72,75.0,,0.75,54.0
2018-10-12,79,75.0,,0.75,59.25
2018-10-13,39,75.0,,0.75,29.25
2018-10-14,37,75.0,,0.75,27.75
2018-10-15,86,75.0,,0.75,64.5
2018-10-16,79,75.0,,0.75,59.25
2018-10-17,100,75.0,,0.75,75.0
2018-10-18,73,75.0,,0.75,54.75
2018-10-19,77,75.0,,0.75,57.75
2018-10-20,42,75.0,,0.75,31.5
2018-10-21,47,75.0,,0.75,35.25
2018-10-22,75,75.0,,0.75,56.25
2018-10-23,88,75.0,,0.75,66.0
2018-10-24,92,75.0,,0.75,69.0
2018-10-25,79,75.0,,0.75,59.25
2018-10-26,75,75.0,,0.75,56.25
2018-10-27,37,75.0,,0.75,27.75
2018-10-28,51,75.0,,0.75,38.25
2018-10-29,82,75.0,,0.75,61.5
2018-10-30,86,75.0,,0.75,64.5
2018-10-31,77,75.0,,0.75,57.75
2018-11-01,100,75.0,False,0.75,75.0
2018-11-02,90,75.0,,0.75,67.5
2018-11-03,47,75.0,,0.75,35.25
2018-11-04,44,75.0,,0.75,33.0
2018-11-05,95,75.0,,0.75,71.25
2018-11-06,83,75.0,,0.75,62.25
2018-11-07,67,75.0,,0.75,50.25
2018-11-08,73,75.0,,0.75,54.75
2018-11-09,81,75.0,,0.75,60.75
2018-11-10,35,75.0,,0.75,26.25
2018-11-11,33,75.0,,0.75,24.75
2018-11-12,80,75.0,,0.75,60.0
2018-11-13,82,75.0,,0.75,61.5
2018-11-14,86,75.0,,0.75,64.5
2018-11-15,89,75.0,,0.75,66.75
2018-11-16,75,75.0,,0.75,56.25
2018-11-17,44,75.0,,0.75,33.0
2018-11-18,37,75.0,,0.75,27.75
2018-11-19,75,75.0,,0.75,56.25
2018-11-20,75,75.0,,0.75,56.25
2018-11-21,52,75.0,,0.75,39.0
2018-11-22,19,75.0,,0.75,14.25
2018-11-23,23,75.0,,0.75,17.25
2018-11-24,33,75.0,,0.75,24.75
2018-11-25,47,75.0,,0.75,35.25
2018-11-26,70,75.0,,0.75,52.5
2018-11-27,87,75.0,,0.75,65.25
2018-11-28,82,75.0,,0.75,61.5
2018-11-29,79,75.0,,0.75,59.25
2018-11-30,83,75.0,,0.75,62.25
2018-12-01,38,83.0,False,0.83,31.54
2018-12-02,44,83.0,,0.83,36.519999999999996
2018-12-03,96,83.0,,0.83,79.67999999999999
2018-12-04,97,83.0,,0.83,80.50999999999999
2018-12-05,91,83.0,,0.83,75.53
2018-12-06,89,83.0,,0.83,73.86999999999999
2018-12-07,78,83.0,,0.83,64.74
2018-12-08,43,83.0,,0.83,35.69
2018-12-09,38,83.0,,0.83,31.54
2018-12-10,89,83.0,,0.83,73.86999999999999
2018-12-11,96,83.0,,0.83,79.67999999999999
2018-12-12,86,83.0,,0.83,71.38
2018-12-13,93,83.0,,0.83,77.19
2018-12-14,74,83.0,,0.83,61.419999999999995
2018-12-15,52,83.0,,0.83,43.16
2018-12-16,44,83.0,,0.83,36.519999999999996
2018-12-17,88,83.0,,0.83,73.03999999999999
2018-12-18,88,83.0,,0.83,73.03999999999999
2018-12-19,83,83.0,,0.83,68.89
2018-12-20,82,83.0,,0.83,68.06
2018-12-21,75,83.0,,0.83,62.25
2018-12-22,38,83.0,,0.83,31.54
2018-12-23,27,83.0,,0.83,22.41
2018-12-24,52,83.0,,0.83,43.16
2018-12-25,26,83.0,,0.83,21.58
2018-12-26,71,83.0,,0.83,58.93
2018-12-27,100,83.0,,0.83,83.0
2018-12-28,86,83.0,,0.83,71.38
2018-12-29,52,83.0,,0.83,43.16
2018-12-30,39,83.0,,0.83,32.37
2018-12-31,95,83.0,,0.83,78.85
2019-01-01,38,87.0,False,0.87,33.06
2019-01-02,100,87.0,,0.87,87.0
2019-01-03,72,87.0,,0.87,62.64
2019-01-04,75,87.0,,0.87,65.25
2019-01-05,36,87.0,,0.87,31.32
2019-01-06,34,87.0,,0.87,29.58
2019-01-07,65,87.0,,0.87,56.55
2019-01-08,67,87.0,,0.87,58.29
2019-01-09,73,87.0,,0.87,63.51
2019-01-10,65,87.0,,0.87,56.55
2019-01-11,68,87.0,,0.87,59.16
2019-01-12,37,87.0,,0.87,32.19
2019-01-13,27,87.0,,0.87,23.49
2019-01-14,63,87.0,,0.87,54.81
2019-01-15,77,87.0,,0.87,66.99
2019-01-16,69,87.0,,0.87,60.03
2019-01-17,67,87.0,,0.87,58.29
2019-01-18,63,87.0,,0.87,54.81
2019-01-19,34,87.0,,0.87,29.58
2019-01-20,26,87.0,,0.87,22.62
2019-01-21,43,87.0,,0.87,37.41
2019-01-22,60,87.0,,0.87,52.2
2019-01-23,67,87.0,,0.87,58.29
2019-01-24,74,87.0,,0.87,64.38
2019-01-25,57,87.0,,0.87,49.589999999999996
2019-01-26,37,87.0,,0.87,32.19
2019-01-27,39,87.0,,0.87,33.93
2019-01-28,67,87.0,,0.87,58.29
2019-01-29,65,87.0,,0.87,56.55
2019-01-30,62,87.0,,0.87,53.94
2019-01-31,73,87.0,,0.87,63.51
2019-02-01,76,92.0,False,0.92,69.92
2019-02-02,46,92.0,,0.92,42.32
2019-02-03,61,92.0,,0.92,56.120000000000005
2019-02-04,80,92.0,,0.92,73.60000000000001
2019-02-05,81,92.0,,0.92,74.52000000000001
2019-02-06,94,92.0,,0.92,86.48
2019-02-07,83,92.0,,0.92,76.36
2019-02-08,75,92.0,,0.92,69.0
2019-02-09,59,92.0,,0.92,54.28
2019-02-10,63,92.0,,0.92,57.96
2019-02-11,89,92.0,,0.92,81.88000000000001
2019-02-12,93,92.0,,0.92,85.56
2019-02-13,87,92.0,,0.92,80.04
2019-02-14,75,92.0,,0.92,69.0
2019-02-15,83,92.0,,0.92,76.36
2019-02-16,57,92.0,,0.92,52.440000000000005
2019-02-17,56,92.0,,0.92,51.52
2019-02-18,77,92.0,,0.92,70.84
2019-02-19,88,92.0,,0.92,80.96000000000001
2019-02-20,100,92.0,,0.92,92.0
2019-02-21,97,92.0,,0.92,89.24000000000001
2019-02-22,72,92.0,,0.92,66.24000000000001
2019-02-23,51,92.0,,0.92,46.92
2019-02-24,56,92.0,,0.92,51.52
2019-02-25,91,92.0,,0.92,83.72
2019-02-26,97,92.0,,0.92,89.24000000000001
2019-02-27,82,92.0,,0.92,75.44
2019-02-28,88,92.0,,0.92,80.96000000000001
2019-03-01,78,93.0,False,0.93,72.54
2019-03-02,61,93.0,,0.93,56.730000000000004
2019-03-03,71,93.0,,0.93,66.03
2019-03-04,100,93.0,,0.93,93.0
2019-03-05,89,93.0,,0.93,82.77000000000001
2019-03-06,96,93.0,,0.93,89.28
2019-03-07,96,93.0,,0.93,89.28
2019-03-08,87,93.0,,0.93,80.91000000000001
2019-03-09,57,93.0,,0.93,53.010000000000005
2019-03-10,60,93.0,,0.93,55.800000000000004
2019-03-11,96,93.0,,0.93,89.28
2019-03-12,86,93.0,,0.93,79.98
2019-03-13,85,93.0,,0.93,79.05
2019-03-14,86,93.0,,0.93,79.98
2019-03-15,93,93.0,,0.93,86.49000000000001
2019-03-16,62,93.0,,0.93,57.660000000000004
2019-03-17,56,93.0,,0.93,52.080000000000005
2019-03-18,95,93.0,,0.93,88.35000000000001
2019-03-19,94,93.0,,0.93,87.42
2019-03-20,99,93.0,,0.93,92.07000000000001
2019-03-21,91,93.0,,0.93,84.63000000000001
2019-03-22,95,93.0,,0.93,88.35000000000001
2019-03-23,52,93.0,,0.93,48.36
2019-03-24,62,93.0,,0.93,57.660000000000004
2019-03-25,85,93.0,,0.93,79.05
2019-03-26,97,93.0,,0.93,90.21000000000001
2019-03-27,82,93.0,,0.93,76.26
2019-03-28,92,93.0,,0.93,85.56
2019-03-29,80,93.0,,0.93,74.4
2019-03-30,60,93.0,,0.93,55.800000000000004
2019-03-31,68,93.0,,0.93,63.24
2019-04-01,68,93.0,False,0.93,63.24
2019-04-02,71,93.0,,0.93,66.03
2019-04-03,75,93.0,,0.93,69.75
2019-04-04,67,93.0,,0.93,62.31
2019-04-05,63,93.0,,0.93,58.59
2019-04-06,46,93.0,,0.93,42.78
2019-04-07,49,93.0,,0.93,45.57
2019-04-08,75,93.0,,0.93,69.75
2019-04-09,78,93.0,,0.93,72.54
2019-04-10,73,93.0,,0.93,67.89
2019-04-11,68,93.0,,0.93,63.24
2019-04-12,61,93.0,,0.93,56.730000000000004
2019-04-13,53,93.0,,0.93,49.29
2019-04-14,49,93.0,,0.93,45.57
2019-04-15,100,93.0,,0.93,93.0
2019-04-16,60,93.0,,0.93,55.800000000000004
2019-04-17,46,93.0,,0.93,42.78
2019-04-18,43,93.0,,0.93,39.99
2019-04-19,36,93.0,,0.93,33.480000000000004
2019-04-20,20,93.0,,0.93,18.6
2019-04-21,20,93.0,,0.93,18.6
2019-04-22,43,93.0,,0.93,39.99
2019-04-23,49,93.0,,0.93,45.57
2019-04-24,50,93.0,,0.93,46.5
2019-04-25,45,93.0,,0.93,41.85
2019-04-26,38,93.0,,0.93,35.34
2019-04-27,26,93.0,,0.93,24.18
2019-04-28,24,93.0,,0.93,22.32
2019-04-29,41,93.0,,0.93,38.13
2019-04-30,46,93.0,,0.93,42.78
2019-05-01,95,55.0,False,0.55,52.25000000000001
2019-05-02,100,55.0,,0.55,55.00000000000001
2019-05-03,84,55.0,,0.55,46.2
2019-05-04,49,55.0,,0.55,26.950000000000003
2019-05-05,49,55.0,,0.55,26.950000000000003
2019-05-06,87,55.0,,0.55,47.85
2019-05-07,88,55.0,,0.55,48.400000000000006
2019-05-08,92,55.0,,0.55,50.6
2019-05-09,91,55.0,,0.55,50.050000000000004
2019-05-10,84,55.0,,0.55,46.2
2019-05-11,28,55.0,,0.55,15.400000000000002
2019-05-12,50,55.0,,0.55,27.500000000000004
2019-05-13,76,55.0,,0.55,41.800000000000004
2019-05-14,80,55.0,,0.55,44.0
2019-05-15,95,55.0,,0.55,52.25000000000001
2019-05-16,75,55.0,,0.55,41.25
2019-05-17,72,55.0,,0.55,39.6
2019-05-18,38,55.0,,0.55,20.900000000000002
2019-05-19,34,55.0,,0.55,18.700000000000003
2019-05-20,82,55.0,,0.55,45.1
2019-05-21,86,55.0,,0.55,47.300000000000004
2019-05-22,85,55.0,,0.55,46.75000000000001
2019-05-23,61,55.0,,0.55,33.550000000000004
2019-05-24,65,55.0,,0.55,35.75
2019-05-25,35,55.0,,0.55,19.25
2019-05-26,33,55.0,,0.55,18.150000000000002
2019-05-27,43,55.0,,0.55,23.650000000000002
2019-05-28,69,55.0,,0.55,37.95
2019-05-29,79,55.0,,0.55,43.45
2019-05-30,100,55.0,,0.55,55.00000000000001
2019-05-31,65,55.0,,0.55,35.75
2019-06-01,52,51.0,False,0.51,26.52
2019-06-02,46,51.0,,0.51,23.46
2019-06-03,88,51.0,,0.51,44.88
2019-06-04,88,51.0,,0.51,44.88
2019-06-05,87,51.0,,0.51,44.37
2019-06-06,83,51.0,,0.51,42.33
2019-06-07,82,51.0,,0.51,41.82
2019-06-08,38,51.0,,0.51,19.38
2019-06-09,38,51.0,,0.51,19.38
2019-06-10,82,51.0,,0.51,41.82
2019-06-11,100,51.0,,0.51,51.0
2019-06-12,94,51.0,,0.51,47.94
2019-06-13,91,51.0,,0.51,46.410000000000004
2019-06-14,79,51.0,,0.51,40.29
2019-06-15,51,51.0,,0.51,26.01
2019-06-16,42,51.0,,0.51,21.42
2019-06-17,100,51.0,,0.51,51.0
2019-06-18,88,51.0,,0.51,44.88
2019-06-19,98,51.0,,0.51,49.980000000000004
2019-06-20,68,51.0,,0.51,34.68
2019-06-21,69,51.0,,0.51,35.19
2019-06-22,51,51.0,,0.51,26.01
2019-06-23,50,51.0,,0.51,25.5
2019-06-24,79,51.0,,0.51,40.29
2019-06-25,76,51.0,,0.51,38.76
2019-06-26,78,51.0,,0.51,39.78
2019-06-27,83,51.0,,0.51,42.33
2019-06-28,88,51.0,,0.51,44.88
2019-06-29,54,51.0,,0.51,27.54
2019-06-30,53,51.0,,0.51,27.03
2019-07-01,87,50.0,False,0.5,43.5
2019-07-02,84,50.0,,0.5,42.0
2019-07-03,75,50.0,,0.5,37.5
2019-07-04,32,50.0,,0.5,16.0
2019-07-05,58,50.0,,0.5,29.0
2019-07-06,43,50.0,,0.5,21.5
2019-07-07,54,50.0,,0.5,27.0
2019-07-08,95,50.0,,0.5,47.5
2019-07-09,97,50.0,,0.5,48.5
2019-07-10,100,50.0,,0.5,50.0
2019-07-11,82,50.0,,0.5,41.0
2019-07-12,78,50.0,,0.5,39.0
2019-07-13,56,50.0,,0.5,28.0
2019-07-14,42,50.0,,0.5,21.0
2019-07-15,89,50.0,,0.5,44.5
2019-07-16,90,50.0,,0.5,45.0
2019-07-17,88,50.0,,0.5,44.0
2019-07-18,96,50.0,,0.5,48.0
2019-07-19,90,50.0,,0.5,45.0
2019-07-20,47,50.0,,0.5,23.5
2019-07-21,48,50.0,,0.5,24.0
2019-07-22,84,50.0,,0.5,42.0
2019-07-23,77,50.0,,0.5,38.5
2019-07-24,88,50.0,,0.5,44.0
2019-07-25,88,50.0,,0.5,44.0
2019-07-26,76,50.0,,0.5,38.0
2019-07-27,49,50.0,,0.5,24.5
2019-07-28,53,50.0,,0.5,26.5
2019-07-29,90,50.0,,0.5,45.0
2019-07-30,92,50.0,,0.5,46.0
2019-07-31,87,50.0,,0.5,43.5
2019-08-01,80,53.0,False,0.53,42.400000000000006
2019-08-02,75,53.0,,0.53,39.75
2019-08-03,41,53.0,,0.53,21.73
2019-08-04,34,53.0,,0.53,18.02
2019-08-05,69,53.0,,0.53,36.57
2019-08-06,73,53.0,,0.53,38.690000000000005
2019-08-07,68,53.0,,0.53,36.04
2019-08-08,70,53.0,,0.53,37.1
2019-08-09,77,53.0,,0.53,40.81
2019-08-10,35,53.0,,0.53,18.55
2019-08-11,39,53.0,,0.53,20.67
2019-08-12,69,53.0,,0.53,36.57
2019-08-13,81,53.0,,0.53,42.93
2019-08-14,78,53.0,,0.53,41.34
2019-08-15,88,53.0,,0.53,46.64
2019-08-16,78,53.0,,0.53,41.34
2019-08-17,38,53.0,,0.53,20.14
2019-08-18,40,53.0,,0.53,21.200000000000003
2019-08-19,77,53.0,,0.53,40.81
2019-08-20,85,53.0,,0.53,45.050000000000004
2019-08-21,80,53.0,,0.53,42.400000000000006
2019-08-22,93,53.0,,0.53,49.29
2019-08-23,70,53.0,,0.53,37.1
2019-08-24,33,53.0,,0.53,17.490000000000002
2019-08-25,52,53.0,,0.53,27.560000000000002
2019-08-26,91,53.0,,0.53,48.230000000000004
2019-08-27,81,53.0,,0.53,42.93
2019-08-28,100,53.0,,0.53,53.0
2019-08-29,96,53.0,,0.53,50.88
2019-08-30,72,53.0,,0.53,38.160000000000004
2019-08-31,31,53.0,,0.53,16.43
2019-09-01,39,68.0,False,0.68,26.520000000000003
2019-09-02,40,68.0,,0.68,27.200000000000003
2019-09-03,77,68.0,,0.68,52.36000000000001
2019-09-04,80,68.0,,0.68,54.400000000000006
2019-09-05,90,68.0,,0.68,61.2
2019-09-06,85,68.0,,0.68,57.800000000000004
2019-09-07,36,68.0,,0.68,24.48
2019-09-08,36,68.0,,0.68,24.48
2019-09-09,87,68.0,,0.68,59.160000000000004
2019-09-10,87,68.0,,0.68,59.160000000000004
2019-09-11,86,68.0,,0.68,58.480000000000004
2019-09-12,88,68.0,,0.68,59.84
2019-09-13,78,68.0,,0.68,53.040000000000006
2019-09-14,48,68.0,,0.68,32.64
2019-09-15,43,68.0,,0.68,29.240000000000002
2019-09-16,83,68.0,,0.68,56.440000000000005
2019-09-17,74,68.0,,0.68,50.32
2019-09-18,93,68.0,,0.68,63.24
2019-09-19,89,68.0,,0.68,60.52
2019-09-20,73,68.0,,0.68,49.64
2019-09-21,35,68.0,,0.68,23.8
2019-09-22,45,68.0,,0.68,30.6
2019-09-23,85,68.0,,0.68,57.800000000000004
