date,RECESSION_unscaled,RECESSION_monthly,isPartial,scale,RECESSION
2014-04-16,86,16.0,,0.16,13.76
2014-04-17,99,16.0,,0.16,15.84
2014-04-18,74,16.0,,0.16,11.84
2014-04-19,45,16.0,,0.16,7.2
2014-04-20,47,16.0,,0.16,7.5200000000000005
2014-04-21,88,16.0,,0.16,14.08
2014-04-22,75,16.0,,0.16,12.0
2014-04-23,85,16.0,,0.16,13.6
2014-04-24,71,16.0,,0.16,11.36
2014-04-25,71,16.0,,0.16,11.36
2014-04-26,41,16.0,,0.16,6.5600000000000005
2014-04-27,64,16.0,,0.16,10.24
2014-04-28,98,16.0,,0.16,15.68
2014-04-29,86,16.0,,0.16,13.76
2014-04-30,77,16.0,,0.16,12.32
2014-05-01,100,14.0,False,0.14,14.000000000000002
2014-05-02,75,14.0,,0.14,10.500000000000002
2014-05-03,64,14.0,,0.14,8.96
2014-05-04,60,14.0,,0.14,8.4
2014-05-05,79,14.0,,0.14,11.06
2014-05-06,88,14.0,,0.14,12.32
2014-05-07,81,14.0,,0.14,11.340000000000002
2014-05-08,61,14.0,,0.14,8.540000000000001
2014-05-09,49,14.0,,0.14,6.86
2014-05-10,57,14.0,,0.14,7.98
2014-05-11,47,14.0,,0.14,6.580000000000001
2014-05-12,79,14.0,,0.14,11.06
2014-05-13,46,14.0,,0.14,6.44
2014-05-14,80,14.0,,0.14,11.200000000000001
2014-05-15,57,14.0,,0.14,7.98
2014-05-16,62,14.0,,0.14,8.680000000000001
2014-05-17,41,14.0,,0.14,5.74
2014-05-18,65,14.0,,0.14,9.100000000000001
2014-05-19,54,14.0,,0.14,7.5600000000000005
2014-05-20,58,14.0,,0.14,8.120000000000001
2014-05-21,70,14.0,,0.14,9.8
2014-05-22,59,14.0,,0.14,8.260000000000002
2014-05-23,58,14.0,,0.14,8.120000000000001
2014-05-24,24,14.0,,0.14,3.3600000000000003
2014-05-25,20,14.0,,0.14,2.8000000000000003
2014-05-26,59,14.0,,0.14,8.260000000000002
2014-05-27,50,14.0,,0.14,7.000000000000001
2014-05-28,42,14.0,,0.14,5.880000000000001
2014-05-29,83,14.0,,0.14,11.620000000000001
2014-05-30,87,14.0,,0.14,12.180000000000001
2014-05-31,23,14.0,,0.14,3.22
2014-06-01,45,10.0,False,0.1,4.5
2014-06-02,68,10.0,,0.1,6.800000000000001
2014-06-03,98,10.0,,0.1,9.8
2014-06-04,61,10.0,,0.1,6.1000000000000005
2014-06-05,86,10.0,,0.1,8.6
2014-06-06,92,10.0,,0.1,9.200000000000001
2014-06-07,16,10.0,,0.1,1.6
2014-06-08,54,10.0,,0.1,5.4
2014-06-09,96,10.0,,0.1,9.600000000000001
2014-06-10,57,10.0,,0.1,5.7
2014-06-11,71,10.0,,0.1,7.1000000000000005
2014-06-12,57,10.0,,0.1,5.7
2014-06-13,49,10.0,,0.1,4.9
2014-06-14,45,10.0,,0.1,4.5
2014-06-15,60,10.0,,0.1,6.0
2014-06-16,57,10.0,,0.1,5.7
2014-06-17,47,10.0,,0.1,4.7
2014-06-18,47,10.0,,0.1,4.7
2014-06-19,74,10.0,,0.1,7.4
2014-06-20,76,10.0,,0.1,7.6000000000000005
2014-06-21,41,10.0,,0.1,4.1000000000000005
2014-06-22,48,10.0,,0.1,4.800000000000001
2014-06-23,62,10.0,,0.1,6.2
2014-06-24,64,10.0,,0.1,6.4
2014-06-25,100,10.0,,0.1,10.0
2014-06-26,68,10.0,,0.1,6.800000000000001
2014-06-27,58,10.0,,0.1,5.800000000000001
2014-06-28,38,10.0,,0.1,3.8000000000000003
2014-06-29,65,10.0,,0.1,6.5
2014-06-30,40,10.0,,0.1,4.0
2014-07-01,79,9.0,False,0.09,7.109999999999999
2014-07-02,72,9.0,,0.09,6.4799999999999995
2014-07-03,81,9.0,,0.09,7.29
2014-07-04,35,9.0,,0.09,3.15
2014-07-05,60,9.0,,0.09,5.3999999999999995
2014-07-06,80,9.0,,0.09,7.199999999999999
2014-07-07,83,9.0,,0.09,7.47
2014-07-08,63,9.0,,0.09,5.67
2014-07-09,100,9.0,,0.09,9.0
2014-07-10,68,9.0,,0.09,6.12
2014-07-11,51,9.0,,0.09,4.59
2014-07-12,50,9.0,,0.09,4.5
2014-07-13,46,9.0,,0.09,4.14
2014-07-14,82,9.0,,0.09,7.38
2014-07-15,45,9.0,,0.09,4.05
2014-07-16,71,9.0,,0.09,6.39
2014-07-17,68,9.0,,0.09,6.12
2014-07-18,68,9.0,,0.09,6.12
2014-07-19,50,9.0,,0.09,4.5
2014-07-20,55,9.0,,0.09,4.95
2014-07-21,71,9.0,,0.09,6.39
2014-07-22,72,9.0,,0.09,6.4799999999999995
2014-07-23,87,9.0,,0.09,7.83
2014-07-24,80,9.0,,0.09,7.199999999999999
2014-07-25,45,9.0,,0.09,4.05
2014-07-26,66,9.0,,0.09,5.9399999999999995
2014-07-27,39,9.0,,0.09,3.51
2014-07-28,79,9.0,,0.09,7.109999999999999
2014-07-29,66,9.0,,0.09,5.9399999999999995
2014-07-30,49,9.0,,0.09,4.41
2014-07-31,61,9.0,,0.09,5.49
2014-08-01,66,9.0,False,0.09,5.9399999999999995
2014-08-02,36,9.0,,0.09,3.2399999999999998
2014-08-03,40,9.0,,0.09,3.5999999999999996
2014-08-04,46,9.0,,0.09,4.14
2014-08-05,49,9.0,,0.09,4.41
2014-08-06,61,9.0,,0.09,5.49
2014-08-07,71,9.0,,0.09,6.39
2014-08-08,62,9.0,,0.09,5.58
2014-08-09,55,9.0,,0.09,4.95
2014-08-10,41,9.0,,0.09,3.69
2014-08-11,60,9.0,,0.09,5.3999999999999995
2014-08-12,63,9.0,,0.09,5.67
2014-08-13,60,9.0,,0.09,5.3999999999999995
2014-08-14,73,9.0,,0.09,6.569999999999999
2014-08-15,45,9.0,,0.09,4.05
2014-08-16,14,9.0,,0.09,1.26
2014-08-17,29,9.0,,0.09,2.61
2014-08-18,46,9.0,,0.09,4.14
2014-08-19,60,9.0,,0.09,5.3999999999999995
2014-08-20,66,9.0,,0.09,5.9399999999999995
2014-08-21,66,9.0,,0.09,5.9399999999999995
2014-08-22,62,9.0,,0.09,5.58
2014-08-23,46,9.0,,0.09,4.14
2014-08-24,53,9.0,,0.09,4.77
2014-08-25,62,9.0,,0.09,5.58
2014-08-26,62,9.0,,0.09,5.58
2014-08-27,74,9.0,,0.09,6.66
2014-08-28,73,9.0,,0.09,6.569999999999999
2014-08-29,100,9.0,,0.09,9.0
2014-08-30,57,9.0,,0.09,5.13
2014-08-31,54,9.0,,0.09,4.859999999999999
2014-09-01,51,13.0,False,0.13,6.63
2014-09-02,54,13.0,,0.13,7.0200000000000005
2014-09-03,62,13.0,,0.13,8.06
2014-09-04,78,13.0,,0.13,10.14
2014-09-05,55,13.0,,0.13,7.15
2014-09-06,46,13.0,,0.13,5.98
2014-09-07,60,13.0,,0.13,7.800000000000001
2014-09-08,52,13.0,,0.13,6.76
2014-09-09,71,13.0,,0.13,9.23
2014-09-10,53,13.0,,0.13,6.890000000000001
2014-09-11,66,13.0,,0.13,8.58
2014-09-12,53,13.0,,0.13,6.890000000000001
2014-09-13,35,13.0,,0.13,4.55
2014-09-14,42,13.0,,0.13,5.46
2014-09-15,66,13.0,,0.13,8.58
2014-09-16,60,13.0,,0.13,7.800000000000001
2014-09-17,58,13.0,,0.13,7.54
2014-09-18,58,13.0,,0.13,7.54
2014-09-19,60,13.0,,0.13,7.800000000000001
2014-09-20,29,13.0,,0.13,3.77
2014-09-21,46,13.0,,0.13,5.98
2014-09-22,76,13.0,,0.13,9.88
2014-09-23,82,13.0,,0.13,10.66
2014-09-24,73,13.0,,0.13,9.49
2014-09-25,53,13.0,,0.13,6.890000000000001
2014-09-26,43,13.0,,0.13,5.59
2014-09-27,44,13.0,,0.13,5.720000000000001
2014-09-28,66,13.0,,0.13,8.58
2014-09-29,76,13.0,,0.13,9.88
2014-09-30,100,13.0,,0.13,13.0
2014-10-01,78,15.0,False,0.15,11.7
2014-10-02,94,15.0,,0.15,14.1
2014-10-03,67,15.0,,0.15,10.049999999999999
2014-10-04,53,15.0,,0.15,7.949999999999999
2014-10-05,47,15.0,,0.15,7.05
2014-10-06,77,15.0,,0.15,11.549999999999999
2014-10-07,86,15.0,,0.15,12.9
2014-10-08,89,15.0,,0.15,13.35
2014-10-09,86,15.0,,0.15,12.9
2014-10-10,85,15.0,,0.15,12.75
2014-10-11,60,15.0,,0.15,9.0
2014-10-12,61,15.0,,0.15,9.15
2014-10-13,82,15.0,,0.15,12.299999999999999
2014-10-14,99,15.0,,0.15,14.85
2014-10-15,81,15.0,,0.15,12.15
2014-10-16,78,15.0,,0.15,11.7
2014-10-17,84,15.0,,0.15,12.6
2014-10-18,39,15.0,,0.15,5.85
2014-10-19,57,15.0,,0.15,8.549999999999999
2014-10-20,64,15.0,,0.15,9.6
2014-10-21,71,15.0,,0.15,10.65
2014-10-22,91,15.0,,0.15,13.65
2014-10-23,100,15.0,,0.15,15.0
2014-10-24,65,15.0,,0.15,9.75
2014-10-25,58,15.0,,0.15,8.7
2014-10-26,54,15.0,,0.15,8.1
2014-10-27,79,15.0,,0.15,11.85
2014-10-28,90,15.0,,0.15,13.5
2014-10-29,87,15.0,,0.15,13.049999999999999
2014-10-30,99,15.0,,0.15,14.85
2014-10-31,54,15.0,,0.15,8.1
2014-11-01,25,16.0,False,0.16,4.0
2014-11-02,32,16.0,,0.16,5.12
2014-11-03,50,16.0,,0.16,8.0
2014-11-04,57,16.0,,0.16,9.120000000000001
2014-11-05,50,16.0,,0.16,8.0
2014-11-06,77,16.0,,0.16,12.32
2014-11-07,49,16.0,,0.16,7.84
2014-11-08,30,16.0,,0.16,4.8
2014-11-09,39,16.0,,0.16,6.24
2014-11-10,83,16.0,,0.16,13.280000000000001
2014-11-11,52,16.0,,0.16,8.32
2014-11-12,62,16.0,,0.16,9.92
2014-11-13,52,16.0,,0.16,8.32
2014-11-14,32,16.0,,0.16,5.12
2014-11-15,20,16.0,,0.16,3.2
2014-11-16,35,16.0,,0.16,5.6000000000000005
2014-11-17,100,16.0,,0.16,16.0
2014-11-18,71,16.0,,0.16,11.36
2014-11-19,72,16.0,,0.16,11.52
2014-11-20,72,16.0,,0.16,11.52
2014-11-21,52,16.0,,0.16,8.32
2014-11-22,47,16.0,,0.16,7.5200000000000005
2014-11-23,37,16.0,,0.16,5.92
2014-11-24,41,16.0,,0.16,6.5600000000000005
2014-11-25,52,16.0,,0.16,8.32
2014-11-26,28,16.0,,0.16,4.48
2014-11-27,21,16.0,,0.16,3.36
2014-11-28,22,16.0,,0.16,3.52
2014-11-29,32,16.0,,0.16,5.12
2014-11-30,36,16.0,,0.16,5.76
2014-12-01,78,14.0,False,0.14,10.920000000000002
2014-12-02,100,14.0,,0.14,14.000000000000002
2014-12-03,69,14.0,,0.14,9.66
2014-12-04,70,14.0,,0.14,9.8
2014-12-05,63,14.0,,0.14,8.82
2014-12-06,57,14.0,,0.14,7.98
2014-12-07,35,14.0,,0.14,4.9
2014-12-08,59,14.0,,0.14,8.260000000000002
2014-12-09,63,14.0,,0.14,8.82
2014-12-10,68,14.0,,0.14,9.520000000000001
2014-12-11,58,14.0,,0.14,8.120000000000001
2014-12-12,54,14.0,,0.14,7.5600000000000005
2014-12-13,63,14.0,,0.14,8.82
2014-12-14,30,14.0,,0.14,4.2
2014-12-15,73,14.0,,0.14,10.22
2014-12-16,67,14.0,,0.14,9.38
2014-12-17,53,14.0,,0.14,7.420000000000001
2014-12-18,64,14.0,,0.14,8.96
2014-12-19,51,14.0,,0.14,7.140000000000001
2014-12-20,19,14.0,,0.14,2.66
2014-12-21,19,14.0,,0.14,2.66
2014-12-22,29,14.0,,0.14,4.0600000000000005
2014-12-23,62,14.0,,0.14,8.680000000000001
2014-12-24,26,14.0,,0.14,3.6400000000000006
2014-12-25,30,14.0,,0.14,4.2
2014-12-26,18,14.0,,0.14,2.5200000000000005
2014-12-27,15,14.0,,0.14,2.1
2014-12-28,38,14.0,,0.14,5.32
2014-12-29,28,14.0,,0.14,3.9200000000000004
2014-12-30,22,14.0,,0.14,3.08
2014-12-31,13,14.0,,0.14,1.8200000000000003
2015-01-01,22,12.0,False,0.12,2.6399999999999997
2015-01-02,28,12.0,,0.12,3.36
2015-01-03,31,12.0,,0.12,3.7199999999999998
2015-01-04,25,12.0,,0.12,3.0
2015-01-05,68,12.0,,0.12,8.16
2015-01-06,76,12.0,,0.12,9.12
2015-01-07,94,12.0,,0.12,11.28
2015-01-08,77,12.0,,0.12,9.24
2015-01-09,100,12.0,,0.12,12.0
2015-01-10,42,12.0,,0.12,5.04
2015-01-11,63,12.0,,0.12,7.56
2015-01-12,72,12.0,,0.12,8.64
2015-01-13,87,12.0,,0.12,10.44
2015-01-14,71,12.0,,0.12,8.52
2015-01-15,66,12.0,,0.12,7.92
2015-01-16,64,12.0,,0.12,7.68
2015-01-17,34,12.0,,0.12,4.08
2015-01-18,33,12.0,,0.12,3.96
2015-01-19,60,12.0,,0.12,7.199999999999999
2015-01-20,74,12.0,,0.12,8.879999999999999
2015-01-21,88,12.0,,0.12,10.559999999999999
2015-01-22,72,12.0,,0.12,8.64
2015-01-23,65,12.0,,0.12,7.8
2015-01-24,38,12.0,,0.12,4.56
2015-01-25,62,12.0,,0.12,7.4399999999999995
2015-01-26,81,12.0,,0.12,9.719999999999999
2015-01-27,84,12.0,,0.12,10.08
2015-01-28,96,12.0,,0.12,11.52
2015-01-29,87,12.0,,0.12,10.44
2015-01-30,52,12.0,,0.12,6.24
2015-01-31,30,12.0,,0.12,3.5999999999999996
2015-02-01,74,13.0,False,0.13,9.620000000000001
2015-02-02,79,13.0,,0.13,10.27
2015-02-03,49,13.0,,0.13,6.37
2015-02-04,100,13.0,,0.13,13.0
2015-02-05,68,13.0,,0.13,8.84
2015-02-06,62,13.0,,0.13,8.06
2015-02-07,42,13.0,,0.13,5.46
2015-02-08,23,13.0,,0.13,2.99
2015-02-09,80,13.0,,0.13,10.4
2015-02-10,84,13.0,,0.13,10.92
2015-02-11,85,13.0,,0.13,11.05
2015-02-12,79,13.0,,0.13,10.27
2015-02-13,82,13.0,,0.13,10.66
2015-02-14,24,13.0,,0.13,3.12
2015-02-15,29,13.0,,0.13,3.77
2015-02-16,80,13.0,,0.13,10.4
2015-02-17,71,13.0,,0.13,9.23
2015-02-18,72,13.0,,0.13,9.36
2015-02-19,60,13.0,,0.13,7.800000000000001
2015-02-20,78,13.0,,0.13,10.14
2015-02-21,51,13.0,,0.13,6.63
2015-02-22,46,13.0,,0.13,5.98
2015-02-23,76,13.0,,0.13,9.88
2015-02-24,77,13.0,,0.13,10.01
2015-02-25,45,13.0,,0.13,5.8500000000000005
2015-02-26,61,13.0,,0.13,7.930000000000001
2015-02-27,68,13.0,,0.13,8.84
2015-02-28,9,13.0,,0.13,1.17
2015-03-01,62,14.0,False,0.14,8.680000000000001
2015-03-02,86,14.0,,0.14,12.040000000000001
2015-03-03,93,14.0,,0.14,13.020000000000001
2015-03-04,65,14.0,,0.14,9.100000000000001
2015-03-05,50,14.0,,0.14,7.000000000000001
2015-03-06,83,14.0,,0.14,11.620000000000001
2015-03-07,38,14.0,,0.14,5.32
2015-03-08,38,14.0,,0.14,5.32
2015-03-09,67,14.0,,0.14,9.38
2015-03-10,88,14.0,,0.14,12.32
2015-03-11,72,14.0,,0.14,10.080000000000002
2015-03-12,88,14.0,,0.14,12.32
2015-03-13,64,14.0,,0.14,8.96
2015-03-14,31,14.0,,0.14,4.340000000000001
2015-03-15,64,14.0,,0.14,8.96
2015-03-16,73,14.0,,0.14,10.22
2015-03-17,91,14.0,,0.14,12.740000000000002
2015-03-18,86,14.0,,0.14,12.040000000000001
2015-03-19,100,14.0,,0.14,14.000000000000002
2015-03-20,62,14.0,,0.14,8.680000000000001
2015-03-21,24,14.0,,0.14,3.3600000000000003
2015-03-22,48,14.0,,0.14,6.720000000000001
2015-03-23,75,14.0,,0.14,10.500000000000002
2015-03-24,80,14.0,,0.14,11.200000000000001
2015-03-25,84,14.0,,0.14,11.760000000000002
2015-03-26,93,14.0,,0.14,13.020000000000001
2015-03-27,48,14.0,,0.14,6.720000000000001
2015-03-28,42,14.0,,0.14,5.880000000000001
2015-03-29,58,14.0,,0.14,8.120000000000001
2015-03-30,60,14.0,,0.14,8.4
2015-03-31,80,14.0,,0.14,11.200000000000001
2015-04-01,98,16.0,False,0.16,15.68
2015-04-02,78,16.0,,0.16,12.48
2015-04-03,38,16.0,,0.16,6.08
2015-04-04,43,16.0,,0.16,6.88
2015-04-05,40,16.0,,0.16,6.4
2015-04-06,79,16.0,,0.16,12.64
2015-04-07,75,16.0,,0.16,12.0
2015-04-08,73,16.0,,0.16,11.68
2015-04-09,62,16.0,,0.16,9.92
2015-04-10,53,16.0,,0.16,8.48
2015-04-11,33,16.0,,0.16,5.28
2015-04-12,38,16.0,,0.16,6.08
2015-04-13,87,16.0,,0.16,13.92
2015-04-14,78,16.0,,0.16,12.48
2015-04-15,83,16.0,,0.16,13.280000000000001
2015-04-16,80,16.0,,0.16,12.8
2015-04-17,96,16.0,,0.16,15.36
2015-04-18,31,16.0,,0.16,4.96
2015-04-19,33,16.0,,0.16,5.28
2015-04-20,95,16.0,,0.16,15.200000000000001
2015-04-21,91,16.0,,0.16,14.56
2015-04-22,74,16.0,,0.16,11.84
2015-04-23,81,16.0,,0.16,12.96
2015-04-24,82,16.0,,0.16,13.120000000000001
2015-04-25,44,16.0,,0.16,7.04
2015-04-26,69,16.0,,0.16,11.040000000000001
2015-04-27,74,16.0,,0.16,11.84
2015-04-28,87,16.0,,0.16,13.92
2015-04-29,100,16.0,,0.16,16.0
2015-04-30,100,16.0,,0.16,16.0
2015-05-01,83,14.0,False,0.14,11.620000000000001
2015-05-02,50,14.0,,0.14,7.000000000000001
2015-05-03,57,14.0,,0.14,7.98
2015-05-04,100,14.0,,0.14,14.000000000000002
2015-05-05,86,14.0,,0.14,12.040000000000001
2015-05-06,99,14.0,,0.14,13.860000000000001
2015-05-07,81,14.0,,0.14,11.340000000000002
2015-05-08,72,14.0,,0.14,10.080000000000002
2015-05-09,21,14.0,,0.14,2.9400000000000004
2015-05-10,57,14.0,,0.14,7.98
2015-05-11,84,14.0,,0.14,11.760000000000002
2015-05-12,72,14.0,,0.14,10.080000000000002
2015-05-13,84,14.0,,0.14,11.760000000000002
2015-05-14,81,14.0,,0.14,11.340000000000002
2015-05-15,52,14.0,,0.14,7.280000000000001
2015-05-16,54,14.0,,0.14,7.5600000000000005
2015-05-17,47,14.0,,0.14,6.580000000000001
2015-05-18,81,14.0,,0.14,11.340000000000002
2015-05-19,54,14.0,,0.14,7.5600000000000005
2015-05-20,63,14.0,,0.14,8.82
2015-05-21,71,14.0,,0.14,9.940000000000001
2015-05-22,47,14.0,,0.14,6.580000000000001
2015-05-23,22,14.0,,0.14,3.08
2015-05-24,33,14.0,,0.14,4.62
2015-05-25,50,14.0,,0.14,7.000000000000001
2015-05-26,54,14.0,,0.14,7.5600000000000005
2015-05-27,50,14.0,,0.14,7.000000000000001
2015-05-28,42,14.0,,0.14,5.880000000000001
2015-05-29,76,14.0,,0.14,10.64
2015-05-30,35,14.0,,0.14,4.9
2015-05-31,33,14.0,,0.14,4.62
2015-06-01,86,11.0,False,0.11,9.46
2015-06-02,67,11.0,,0.11,7.37
2015-06-03,76,11.0,,0.11,8.36
2015-06-04,75,11.0,,0.11,8.25
2015-06-05,100,11.0,,0.11,11.0
2015-06-06,37,11.0,,0.11,4.07
2015-06-07,44,11.0,,0.11,4.84
2015-06-08,48,11.0,,0.11,5.28
2015-06-09,93,11.0,,0.11,10.23
2015-06-10,73,11.0,,0.11,8.03
2015-06-11,59,11.0,,0.11,6.49
2015-06-12,76,11.0,,0.11,8.36
2015-06-13,35,11.0,,0.11,3.85
2015-06-14,60,11.0,,0.11,6.6
2015-06-15,65,11.0,,0.11,7.15
2015-06-16,79,11.0,,0.11,8.69
2015-06-17,62,11.0,,0.11,6.82
2015-06-18,68,11.0,,0.11,7.48
2015-06-19,43,11.0,,0.11,4.73
2015-06-20,31,11.0,,0.11,3.41
2015-06-21,35,11.0,,0.11,3.85
2015-06-22,53,11.0,,0.11,5.83
2015-06-23,69,11.0,,0.11,7.59
2015-06-24,39,11.0,,0.11,4.29
2015-06-25,64,11.0,,0.11,7.04
2015-06-26,43,11.0,,0.11,4.73
2015-06-27,46,11.0,,0.11,5.06
2015-06-28,60,11.0,,0.11,6.6
2015-06-29,48,11.0,,0.11,5.28
2015-06-30,62,11.0,,0.11,6.82
2015-07-01,74,10.0,False,0.1,7.4
2015-07-02,46,10.0,,0.1,4.6000000000000005
2015-07-03,42,10.0,,0.1,4.2
2015-07-04,41,10.0,,0.1,4.1000000000000005
2015-07-05,55,10.0,,0.1,5.5
2015-07-06,54,10.0,,0.1,5.4
2015-07-07,44,10.0,,0.1,4.4
2015-07-08,88,10.0,,0.1,8.8
2015-07-09,74,10.0,,0.1,7.4
2015-07-10,72,10.0,,0.1,7.2
2015-07-11,38,10.0,,0.1,3.8000000000000003
2015-07-12,38,10.0,,0.1,3.8000000000000003
2015-07-13,83,10.0,,0.1,8.3
2015-07-14,48,10.0,,0.1,4.800000000000001
2015-07-15,24,10.0,,0.1,2.4000000000000004
2015-07-16,54,10.0,,0.1,5.4
2015-07-17,51,10.0,,0.1,5.1000000000000005
2015-07-18,71,10.0,,0.1,7.1000000000000005
2015-07-19,67,10.0,,0.1,6.7
2015-07-20,61,10.0,,0.1,6.1000000000000005
2015-07-21,88,10.0,,0.1,8.8
2015-07-22,88,10.0,,0.1,8.8
2015-07-23,75,10.0,,0.1,7.5
2015-07-24,41,10.0,,0.1,4.1000000000000005
2015-07-25,100,10.0,,0.1,10.0
2015-07-26,57,10.0,,0.1,5.7
2015-07-27,53,10.0,,0.1,5.300000000000001
2015-07-28,68,10.0,,0.1,6.800000000000001
2015-07-29,98,10.0,,0.1,9.8
2015-07-30,54,10.0,,0.1,5.4
2015-07-31,51,10.0,,0.1,5.1000000000000005
2015-08-01,9,12.0,False,0.12,1.08
2015-08-02,20,12.0,,0.12,2.4
2015-08-03,25,12.0,,0.12,3.0
2015-08-04,33,12.0,,0.12,3.96
2015-08-05,22,12.0,,0.12,2.6399999999999997
2015-08-06,29,12.0,,0.12,3.48
2015-08-07,21,12.0,,0.12,2.52
2015-08-08,14,12.0,,0.12,1.68
2015-08-09,20,12.0,,0.12,2.4
2015-08-10,21,12.0,,0.12,2.52
2015-08-11,14,12.0,,0.12,1.68
2015-08-12,40,12.0,,0.12,4.8
2015-08-13,30,12.0,,0.12,3.5999999999999996
2015-08-14,18,12.0,,0.12,2.16
2015-08-15,10,12.0,,0.12,1.2
2015-08-16,18,12.0,,0.12,2.16
2015-08-17,100,12.0,,0.12,12.0
2015-08-18,21,12.0,,0.12,2.52
2015-08-19,26,12.0,,0.12,3.12
2015-08-20,43,12.0,,0.12,5.16
2015-08-21,34,12.0,,0.12,4.08
2015-08-22,22,12.0,,0.12,2.6399999999999997
2015-08-23,15,12.0,,0.12,1.7999999999999998
2015-08-24,63,12.0,,0.12,7.56
2015-08-25,53,12.0,,0.12,6.359999999999999
2015-08-26,32,12.0,,0.12,3.84
2015-08-27,40,12.0,,0.12,4.8
2015-08-28,18,12.0,,0.12,2.16
2015-08-29,19,12.0,,0.12,2.28
2015-08-30,25,12.0,,0.12,3.0
2015-08-31,40,12.0,,0.12,4.8
2015-09-01,100,16.0,False,0.16,16.0
2015-09-02,82,16.0,,0.16,13.120000000000001
2015-09-03,59,16.0,,0.16,9.44
2015-09-04,43,16.0,,0.16,6.88
2015-09-05,19,16.0,,0.16,3.04
2015-09-06,40,16.0,,0.16,6.4
2015-09-07,38,16.0,,0.16,6.08
2015-09-08,56,16.0,,0.16,8.96
2015-09-09,64,16.0,,0.16,10.24
2015-09-10,49,16.0,,0.16,7.84
2015-09-11,58,16.0,,0.16,9.28
2015-09-12,42,16.0,,0.16,6.72
2015-09-13,30,16.0,,0.16,4.8
2015-09-14,55,16.0,,0.16,8.8
2015-09-15,56,16.0,,0.16,8.96
2015-09-16,65,16.0,,0.16,10.4
2015-09-17,61,16.0,,0.16,9.76
2015-09-18,52,16.0,,0.16,8.32
2015-09-19,33,16.0,,0.16,5.28
2015-09-20,45,16.0,,0.16,7.2
2015-09-21,42,16.0,,0.16,6.72
2015-09-22,41,16.0,,0.16,6.5600000000000005
2015-09-23,56,16.0,,0.16,8.96
2015-09-24,51,16.0,,0.16,8.16
2015-09-25,50,16.0,,0.16,8.0
2015-09-26,36,16.0,,0.16,5.76
2015-09-27,37,16.0,,0.16,5.92
2015-09-28,79,16.0,,0.16,12.64
2015-09-29,77,16.0,,0.16,12.32
2015-09-30,60,16.0,,0.16,9.6
2015-10-01,76,15.0,False,0.15,11.4
2015-10-02,68,15.0,,0.15,10.2
2015-10-03,31,15.0,,0.15,4.6499999999999995
2015-10-04,54,15.0,,0.15,8.1
2015-10-05,58,15.0,,0.15,8.7
2015-10-06,72,15.0,,0.15,10.799999999999999
2015-10-07,64,15.0,,0.15,9.6
2015-10-08,68,15.0,,0.15,10.2
2015-10-09,81,15.0,,0.15,12.15
2015-10-10,46,15.0,,0.15,6.8999999999999995
2015-10-11,61,15.0,,0.15,9.15
2015-10-12,70,15.0,,0.15,10.5
2015-10-13,98,15.0,,0.15,14.7
2015-10-14,88,15.0,,0.15,13.2
2015-10-15,62,15.0,,0.15,9.299999999999999
2015-10-16,71,15.0,,0.15,10.65
2015-10-17,41,15.0,,0.15,6.1499999999999995
2015-10-18,54,15.0,,0.15,8.1
2015-10-19,98,15.0,,0.15,14.7
2015-10-20,46,15.0,,0.15,6.8999999999999995
2015-10-21,100,15.0,,0.15,15.0
2015-10-22,67,15.0,,0.15,10.049999999999999
2015-10-23,78,15.0,,0.15,11.7
2015-10-24,47,15.0,,0.15,7.05
2015-10-25,60,15.0,,0.15,9.0
2015-10-26,85,15.0,,0.15,12.75
2015-10-27,66,15.0,,0.15,9.9
2015-10-28,90,15.0,,0.15,13.5
2015-10-29,82,15.0,,0.15,12.299999999999999
2015-10-30,60,15.0,,0.15,9.0
2015-10-31,40,15.0,,0.15,6.0
2015-11-01,29,15.0,False,0.15,4.35
2015-11-02,66,15.0,,0.15,9.9
2015-11-03,72,15.0,,0.15,10.799999999999999
2015-11-04,56,15.0,,0.15,8.4
2015-11-05,56,15.0,,0.15,8.4
2015-11-06,43,15.0,,0.15,6.45
2015-11-07,40,15.0,,0.15,6.0
2015-11-08,53,15.0,,0.15,7.949999999999999
2015-11-09,60,15.0,,0.15,9.0
2015-11-10,66,15.0,,0.15,9.9
2015-11-11,74,15.0,,0.15,11.1
2015-11-12,51,15.0,,0.15,7.6499999999999995
2015-11-13,74,15.0,,0.15,11.1
2015-11-14,24,15.0,,0.15,3.5999999999999996
2015-11-15,38,15.0,,0.15,5.7
2015-11-16,100,15.0,,0.15,15.0
2015-11-17,83,15.0,,0.15,12.45
2015-11-18,61,15.0,,0.15,9.15
2015-11-19,59,15.0,,0.15,8.85
2015-11-20,58,15.0,,0.15,8.7
2015-11-21,19,15.0,,0.15,2.85
2015-11-22,37,15.0,,0.15,5.55
2015-11-23,59,15.0,,0.15,8.85
2015-11-24,43,15.0,,0.15,6.45
2015-11-25,39,15.0,,0.15,5.85
2015-11-26,18,15.0,,0.15,2.6999999999999997
2015-11-27,25,15.0,,0.15,3.75
2015-11-28,15,15.0,,0.15,2.25
2015-11-29,32,15.0,,0.15,4.8
2015-11-30,53,15.0,,0.15,7.949999999999999
2015-12-01,89,15.0,False,0.15,13.35
2015-12-02,72,15.0,,0.15,10.799999999999999
2015-12-03,78,15.0,,0.15,11.7
