date,weight gain_unscaled,weight gain_monthly,isPartial,scale,weight gain
2010-05-08,58,66.0,,0.66,38.28
2010-05-09,48,66.0,,0.66,31.68
2010-05-10,73,66.0,,0.66,48.18
2010-05-11,67,66.0,,0.66,44.22
2010-05-12,68,66.0,,0.66,44.88
2010-05-13,68,66.0,,0.66,44.88
2010-05-14,62,66.0,,0.66,40.92
2010-05-15,58,66.0,,0.66,38.28
2010-05-16,62,66.0,,0.66,40.92
2010-05-17,80,66.0,,0.66,52.800000000000004
2010-05-18,88,66.0,,0.66,58.080000000000005
2010-05-19,82,66.0,,0.66,54.120000000000005
2010-05-20,61,66.0,,0.66,40.260000000000005
2010-05-21,77,66.0,,0.66,50.82
2010-05-22,52,66.0,,0.66,34.32
2010-05-23,73,66.0,,0.66,48.18
2010-05-24,75,66.0,,0.66,49.5
2010-05-25,68,66.0,,0.66,44.88
2010-05-26,77,66.0,,0.66,50.82
2010-05-27,66,66.0,,0.66,43.56
2010-05-28,58,66.0,,0.66,38.28
2010-05-29,68,66.0,,0.66,44.88
2010-05-30,100,66.0,,0.66,66.0
2010-05-31,60,66.0,,0.66,39.6
2010-06-01,74,70.0,False,0.7,51.8
2010-06-02,81,70.0,,0.7,56.699999999999996
2010-06-03,61,70.0,,0.7,42.699999999999996
2010-06-04,74,70.0,,0.7,51.8
2010-06-05,80,70.0,,0.7,56.0
2010-06-06,63,70.0,,0.7,44.099999999999994
2010-06-07,65,70.0,,0.7,45.5
2010-06-08,93,70.0,,0.7,65.1
2010-06-09,67,70.0,,0.7,46.9
2010-06-10,73,70.0,,0.7,51.099999999999994
2010-06-11,83,70.0,,0.7,58.099999999999994
2010-06-12,89,70.0,,0.7,62.3
2010-06-13,87,70.0,,0.7,60.9
2010-06-14,97,70.0,,0.7,67.89999999999999
2010-06-15,70,70.0,,0.7,49.0
2010-06-16,79,70.0,,0.7,55.3
2010-06-17,79,70.0,,0.7,55.3
2010-06-18,66,70.0,,0.7,46.199999999999996
2010-06-19,66,70.0,,0.7,46.199999999999996
2010-06-20,79,70.0,,0.7,55.3
2010-06-21,90,70.0,,0.7,62.99999999999999
2010-06-22,69,70.0,,0.7,48.3
2010-06-23,99,70.0,,0.7,69.3
2010-06-24,73,70.0,,0.7,51.099999999999994
2010-06-25,72,70.0,,0.7,50.4
2010-06-26,84,70.0,,0.7,58.8
2010-06-27,100,70.0,,0.7,70.0
2010-06-28,78,70.0,,0.7,54.599999999999994
2010-06-29,82,70.0,,0.7,57.4
2010-06-30,88,70.0,,0.7,61.599999999999994
2010-07-01,68,68.0,False,0.68,46.24
2010-07-02,72,68.0,,0.68,48.96
2010-07-03,75,68.0,,0.68,51.00000000000001
2010-07-04,70,68.0,,0.68,47.6
2010-07-05,71,68.0,,0.68,48.28
2010-07-06,87,68.0,,0.68,59.160000000000004
2010-07-07,91,68.0,,0.68,61.88
2010-07-08,81,68.0,,0.68,55.080000000000005
2010-07-09,78,68.0,,0.68,53.040000000000006
2010-07-10,67,68.0,,0.68,45.56
2010-07-11,69,68.0,,0.68,46.92
2010-07-12,80,68.0,,0.68,54.400000000000006
2010-07-13,98,68.0,,0.68,66.64
2010-07-14,80,68.0,,0.68,54.400000000000006
2010-07-15,90,68.0,,0.68,61.2
2010-07-16,90,68.0,,0.68,61.2
2010-07-17,88,68.0,,0.68,59.84
2010-07-18,71,68.0,,0.68,48.28
2010-07-19,98,68.0,,0.68,66.64
2010-07-20,100,68.0,,0.68,68.0
2010-07-21,98,68.0,,0.68,66.64
2010-07-22,81,68.0,,0.68,55.080000000000005
2010-07-23,68,68.0,,0.68,46.24
2010-07-24,78,68.0,,0.68,53.040000000000006
2010-07-25,71,68.0,,0.68,48.28
2010-07-26,93,68.0,,0.68,63.24
2010-07-27,95,68.0,,0.68,64.60000000000001
2010-07-28,95,68.0,,0.68,64.60000000000001
2010-07-29,65,68.0,,0.68,44.2
2010-07-30,83,68.0,,0.68,56.440000000000005
2010-07-31,97,68.0,,0.68,65.96000000000001
2010-08-01,90,62.0,False,0.62,55.8
2010-08-02,92,62.0,,0.62,57.04
2010-08-03,79,62.0,,0.62,48.98
2010-08-04,83,62.0,,0.62,51.46
2010-08-05,89,62.0,,0.62,55.18
2010-08-06,67,62.0,,0.62,41.54
2010-08-07,91,62.0,,0.62,56.42
2010-08-08,92,62.0,,0.62,57.04
2010-08-09,78,62.0,,0.62,48.36
2010-08-10,79,62.0,,0.62,48.98
2010-08-11,81,62.0,,0.62,50.22
2010-08-12,92,62.0,,0.62,57.04
2010-08-13,87,62.0,,0.62,53.94
2010-08-14,80,62.0,,0.62,49.6
2010-08-15,81,62.0,,0.62,50.22
2010-08-16,89,62.0,,0.62,55.18
2010-08-17,94,62.0,,0.62,58.28
2010-08-18,90,62.0,,0.62,55.8
2010-08-19,85,62.0,,0.62,52.7
2010-08-20,78,62.0,,0.62,48.36
2010-08-21,84,62.0,,0.62,52.08
2010-08-22,75,62.0,,0.62,46.5
2010-08-23,100,62.0,,0.62,62.0
2010-08-24,88,62.0,,0.62,54.56
2010-08-25,85,62.0,,0.62,52.7
2010-08-26,82,62.0,,0.62,50.839999999999996
2010-08-27,70,62.0,,0.62,43.4
2010-08-28,70,62.0,,0.62,43.4
2010-08-29,80,62.0,,0.62,49.6
2010-08-30,89,62.0,,0.62,55.18
2010-08-31,89,62.0,,0.62,55.18
2010-09-01,94,59.0,False,0.59,55.459999999999994
2010-09-02,53,59.0,,0.59,31.27
2010-09-03,82,59.0,,0.59,48.379999999999995
2010-09-04,84,59.0,,0.59,49.559999999999995
2010-09-05,70,59.0,,0.59,41.3
2010-09-06,64,59.0,,0.59,37.76
2010-09-07,74,59.0,,0.59,43.66
2010-09-08,80,59.0,,0.59,47.199999999999996
2010-09-09,82,59.0,,0.59,48.379999999999995
2010-09-10,75,59.0,,0.59,44.25
2010-09-11,58,59.0,,0.59,34.22
2010-09-12,71,59.0,,0.59,41.89
2010-09-13,89,59.0,,0.59,52.51
2010-09-14,84,59.0,,0.59,49.559999999999995
2010-09-15,83,59.0,,0.59,48.97
2010-09-16,89,59.0,,0.59,52.51
2010-09-17,79,59.0,,0.59,46.61
2010-09-18,61,59.0,,0.59,35.989999999999995
2010-09-19,68,59.0,,0.59,40.12
2010-09-20,84,59.0,,0.59,49.559999999999995
2010-09-21,85,59.0,,0.59,50.15
2010-09-22,98,59.0,,0.59,57.82
2010-09-23,73,59.0,,0.59,43.07
2010-09-24,63,59.0,,0.59,37.169999999999995
2010-09-25,71,59.0,,0.59,41.89
2010-09-26,71,59.0,,0.59,41.89
2010-09-27,89,59.0,,0.59,52.51
2010-09-28,91,59.0,,0.59,53.69
2010-09-29,100,59.0,,0.59,59.0
2010-09-30,82,59.0,,0.59,48.379999999999995
2010-10-01,89,57.0,False,0.57,50.73
2010-10-02,65,57.0,,0.57,37.05
2010-10-03,61,57.0,,0.57,34.769999999999996
2010-10-04,77,57.0,,0.57,43.88999999999999
2010-10-05,98,57.0,,0.57,55.85999999999999
2010-10-06,78,57.0,,0.57,44.459999999999994
2010-10-07,59,57.0,,0.57,33.629999999999995
2010-10-08,69,57.0,,0.57,39.33
2010-10-09,74,57.0,,0.57,42.18
2010-10-10,71,57.0,,0.57,40.47
2010-10-11,97,57.0,,0.57,55.28999999999999
2010-10-12,83,57.0,,0.57,47.309999999999995
2010-10-13,94,57.0,,0.57,53.58
2010-10-14,73,57.0,,0.57,41.61
2010-10-15,74,57.0,,0.57,42.18
2010-10-16,87,57.0,,0.57,49.589999999999996
2010-10-17,69,57.0,,0.57,39.33
2010-10-18,99,57.0,,0.57,56.42999999999999
2010-10-19,87,57.0,,0.57,49.589999999999996
2010-10-20,75,57.0,,0.57,42.74999999999999
2010-10-21,95,57.0,,0.57,54.15
2010-10-22,70,57.0,,0.57,39.9
2010-10-23,74,57.0,,0.57,42.18
2010-10-24,100,57.0,,0.57,56.99999999999999
2010-10-25,67,57.0,,0.57,38.19
2010-10-26,93,57.0,,0.57,53.01
2010-10-27,99,57.0,,0.57,56.42999999999999
2010-10-28,67,57.0,,0.57,38.19
2010-10-29,83,57.0,,0.57,47.309999999999995
2010-10-30,72,57.0,,0.57,41.04
2010-10-31,81,57.0,,0.57,46.169999999999995
2010-11-01,62,57.0,False,0.57,35.339999999999996
2010-11-02,72,57.0,,0.57,41.04
2010-11-03,71,57.0,,0.57,40.47
2010-11-04,86,57.0,,0.57,49.019999999999996
2010-11-05,68,57.0,,0.57,38.76
2010-11-06,80,57.0,,0.57,45.599999999999994
2010-11-07,76,57.0,,0.57,43.31999999999999
2010-11-08,61,57.0,,0.57,34.769999999999996
2010-11-09,95,57.0,,0.57,54.15
2010-11-10,76,57.0,,0.57,43.31999999999999
2010-11-11,84,57.0,,0.57,47.879999999999995
2010-11-12,77,57.0,,0.57,43.88999999999999
2010-11-13,93,57.0,,0.57,53.01
2010-11-14,67,57.0,,0.57,38.19
2010-11-15,76,57.0,,0.57,43.31999999999999
2010-11-16,71,57.0,,0.57,40.47
2010-11-17,100,57.0,,0.57,56.99999999999999
2010-11-18,76,57.0,,0.57,43.31999999999999
2010-11-19,57,57.0,,0.57,32.489999999999995
2010-11-20,53,57.0,,0.57,30.209999999999997
2010-11-21,67,57.0,,0.57,38.19
2010-11-22,69,57.0,,0.57,39.33
2010-11-23,74,57.0,,0.57,42.18
2010-11-24,86,57.0,,0.57,49.019999999999996
2010-11-25,58,57.0,,0.57,33.059999999999995
2010-11-26,64,57.0,,0.57,36.48
2010-11-27,62,57.0,,0.57,35.339999999999996
2010-11-28,73,57.0,,0.57,41.61
2010-11-29,74,57.0,,0.57,42.18
2010-11-30,79,57.0,,0.57,45.029999999999994
2010-12-01,73,53.0,False,0.53,38.690000000000005
2010-12-02,81,53.0,,0.53,42.93
2010-12-03,84,53.0,,0.53,44.52
2010-12-04,64,53.0,,0.53,33.92
2010-12-05,61,53.0,,0.53,32.33
2010-12-06,74,53.0,,0.53,39.22
2010-12-07,81,53.0,,0.53,42.93
2010-12-08,81,53.0,,0.53,42.93
2010-12-09,85,53.0,,0.53,45.050000000000004
2010-12-10,68,53.0,,0.53,36.04
2010-12-11,65,53.0,,0.53,34.45
2010-12-12,81,53.0,,0.53,42.93
2010-12-13,71,53.0,,0.53,37.63
2010-12-14,80,53.0,,0.53,42.400000000000006
2010-12-15,77,53.0,,0.53,40.81
2010-12-16,69,53.0,,0.53,36.57
2010-12-17,65,53.0,,0.53,34.45
2010-12-18,48,53.0,,0.53,25.44
2010-12-19,56,53.0,,0.53,29.68
2010-12-20,62,53.0,,0.53,32.86
2010-12-21,74,53.0,,0.53,39.22
2010-12-22,61,53.0,,0.53,32.33
2010-12-23,64,53.0,,0.53,33.92
2010-12-24,58,53.0,,0.53,30.740000000000002
2010-12-25,61,53.0,,0.53,32.33
2010-12-26,72,53.0,,0.53,38.160000000000004
2010-12-27,80,53.0,,0.53,42.400000000000006
2010-12-28,84,53.0,,0.53,44.52
2010-12-29,84,53.0,,0.53,44.52
2010-12-30,100,53.0,,0.53,53.0
2010-12-31,87,53.0,,0.53,46.11
2011-01-01,73,80.0,False,0.8,58.400000000000006
2011-01-02,80,80.0,,0.8,64.0
2011-01-03,93,80.0,,0.8,74.4
2011-01-04,88,80.0,,0.8,70.4
2011-01-05,89,80.0,,0.8,71.2
2011-01-06,100,80.0,,0.8,80.0
2011-01-07,88,80.0,,0.8,70.4
2011-01-08,84,80.0,,0.8,67.2
2011-01-09,82,80.0,,0.8,65.60000000000001
2011-01-10,86,80.0,,0.8,68.8
2011-01-11,79,80.0,,0.8,63.2
2011-01-12,94,80.0,,0.8,75.2
2011-01-13,68,80.0,,0.8,54.400000000000006
2011-01-14,88,80.0,,0.8,70.4
2011-01-15,63,80.0,,0.8,50.400000000000006
2011-01-16,69,80.0,,0.8,55.2
2011-01-17,79,80.0,,0.8,63.2
2011-01-18,82,80.0,,0.8,65.60000000000001
2011-01-19,81,80.0,,0.8,64.8
2011-01-20,84,80.0,,0.8,67.2
2011-01-21,75,80.0,,0.8,60.0
2011-01-22,88,80.0,,0.8,70.4
2011-01-23,83,80.0,,0.8,66.4
2011-01-24,86,80.0,,0.8,68.8
2011-01-25,83,80.0,,0.8,66.4
2011-01-26,90,80.0,,0.8,72.0
2011-01-27,81,80.0,,0.8,64.8
2011-01-28,81,80.0,,0.8,64.8
2011-01-29,80,80.0,,0.8,64.0
2011-01-30,73,80.0,,0.8,58.400000000000006
2011-01-31,89,80.0,,0.8,71.2
2011-02-01,75,73.0,False,0.73,54.75
2011-02-02,74,73.0,,0.73,54.019999999999996
2011-02-03,86,73.0,,0.73,62.78
2011-02-04,72,73.0,,0.73,52.56
2011-02-05,65,73.0,,0.73,47.449999999999996
2011-02-06,79,73.0,,0.73,57.67
2011-02-07,97,73.0,,0.73,70.81
2011-02-08,84,73.0,,0.73,61.32
2011-02-09,83,73.0,,0.73,60.589999999999996
2011-02-10,86,73.0,,0.73,62.78
2011-02-11,86,73.0,,0.73,62.78
2011-02-12,67,73.0,,0.73,48.91
2011-02-13,80,73.0,,0.73,58.4
2011-02-14,84,73.0,,0.73,61.32
2011-02-15,95,73.0,,0.73,69.35
2011-02-16,95,73.0,,0.73,69.35
2011-02-17,100,73.0,,0.73,73.0
2011-02-18,94,73.0,,0.73,68.62
2011-02-19,80,73.0,,0.73,58.4
2011-02-20,76,73.0,,0.73,55.48
2011-02-21,79,73.0,,0.73,57.67
2011-02-22,89,73.0,,0.73,64.97
2011-02-23,91,73.0,,0.73,66.42999999999999
2011-02-24,79,73.0,,0.73,57.67
2011-02-25,67,73.0,,0.73,48.91
2011-02-26,73,73.0,,0.73,53.29
2011-02-27,77,73.0,,0.73,56.21
2011-02-28,82,73.0,,0.73,59.86
2011-03-01,81,77.0,False,0.77,62.370000000000005
2011-03-02,89,77.0,,0.77,68.53
2011-03-03,83,77.0,,0.77,63.910000000000004
2011-03-04,67,77.0,,0.77,51.59
2011-03-05,79,77.0,,0.77,60.83
2011-03-06,62,77.0,,0.77,47.74
2011-03-07,77,77.0,,0.77,59.29
2011-03-08,81,77.0,,0.77,62.370000000000005
2011-03-09,91,77.0,,0.77,70.07000000000001
2011-03-10,63,77.0,,0.77,48.51
2011-03-11,60,77.0,,0.77,46.2
2011-03-12,66,77.0,,0.77,50.82
2011-03-13,65,77.0,,0.77,50.050000000000004
2011-03-14,85,77.0,,0.77,65.45
2011-03-15,75,77.0,,0.77,57.75
2011-03-16,76,77.0,,0.77,58.52
2011-03-17,86,77.0,,0.77,66.22
2011-03-18,75,77.0,,0.77,57.75
2011-03-19,62,77.0,,0.77,47.74
2011-03-20,68,77.0,,0.77,52.36
2011-03-21,70,77.0,,0.77,53.9
2011-03-22,100,77.0,,0.77,77.0
2011-03-23,72,77.0,,0.77,55.44
2011-03-24,86,77.0,,0.77,66.22
2011-03-25,74,77.0,,0.77,56.980000000000004
2011-03-26,73,77.0,,0.77,56.21
2011-03-27,68,77.0,,0.77,52.36
2011-03-28,69,77.0,,0.77,53.13
2011-03-29,81,77.0,,0.77,62.370000000000005
2011-03-30,86,77.0,,0.77,66.22
2011-03-31,67,77.0,,0.77,51.59
2011-04-01,94,74.0,False,0.74,69.56
2011-04-02,81,74.0,,0.74,59.94
2011-04-03,67,74.0,,0.74,49.58
2011-04-04,83,74.0,,0.74,61.42
2011-04-05,100,74.0,,0.74,74.0
2011-04-06,90,74.0,,0.74,66.6
2011-04-07,85,74.0,,0.74,62.9
2011-04-08,87,74.0,,0.74,64.38
2011-04-09,78,74.0,,0.74,57.72
2011-04-10,72,74.0,,0.74,53.28
2011-04-11,94,74.0,,0.74,69.56
2011-04-12,82,74.0,,0.74,60.68
2011-04-13,82,74.0,,0.74,60.68
2011-04-14,87,74.0,,0.74,64.38
2011-04-15,85,74.0,,0.74,62.9
2011-04-16,59,74.0,,0.74,43.66
2011-04-17,86,74.0,,0.74,63.64
2011-04-18,86,74.0,,0.74,63.64
2011-04-19,96,74.0,,0.74,71.03999999999999
2011-04-20,93,74.0,,0.74,68.82
2011-04-21,99,74.0,,0.74,73.26
2011-04-22,63,74.0,,0.74,46.62
2011-04-23,79,74.0,,0.74,58.46
2011-04-24,93,74.0,,0.74,68.82
2011-04-25,91,74.0,,0.74,67.34
2011-04-26,99,74.0,,0.74,73.26
2011-04-27,92,74.0,,0.74,68.08
2011-04-28,86,74.0,,0.74,63.64
2011-04-29,77,74.0,,0.74,56.98
2011-04-30,72,74.0,,0.74,53.28
2011-05-01,72,73.0,False,0.73,52.56
2011-05-02,61,73.0,,0.73,44.53
2011-05-03,85,73.0,,0.73,62.05
2011-05-04,83,73.0,,0.73,60.589999999999996
2011-05-05,86,73.0,,0.73,62.78
2011-05-06,86,73.0,,0.73,62.78
2011-05-07,77,73.0,,0.73,56.21
2011-05-08,60,73.0,,0.73,43.8
2011-05-09,92,73.0,,0.73,67.16
2011-05-10,87,73.0,,0.73,63.51
2011-05-11,100,73.0,,0.73,73.0
2011-05-12,87,73.0,,0.73,63.51
2011-05-13,65,73.0,,0.73,47.449999999999996
2011-05-14,82,73.0,,0.73,59.86
2011-05-15,71,73.0,,0.73,51.83
2011-05-16,89,73.0,,0.73,64.97
2011-05-17,88,73.0,,0.73,64.24
2011-05-18,90,73.0,,0.73,65.7
2011-05-19,84,73.0,,0.73,61.32
2011-05-20,79,73.0,,0.73,57.67
2011-05-21,65,73.0,,0.73,47.449999999999996
2011-05-22,69,73.0,,0.73,50.37
2011-05-23,92,73.0,,0.73,67.16
2011-05-24,90,73.0,,0.73,65.7
2011-05-25,99,73.0,,0.73,72.27
2011-05-26,89,73.0,,0.73,64.97
2011-05-27,72,73.0,,0.73,52.56
2011-05-28,91,73.0,,0.73,66.42999999999999
2011-05-29,71,73.0,,0.73,51.83
2011-05-30,95,73.0,,0.73,69.35
2011-05-31,76,73.0,,0.73,55.48
2011-06-01,81,80.0,False,0.8,64.8
2011-06-02,84,80.0,,0.8,67.2
2011-06-03,66,80.0,,0.8,52.800000000000004
2011-06-04,78,80.0,,0.8,62.400000000000006
2011-06-05,58,80.0,,0.8,46.400000000000006
2011-06-06,70,80.0,,0.8,56.0
2011-06-07,77,80.0,,0.8,61.6
2011-06-08,94,80.0,,0.8,75.2
2011-06-09,85,80.0,,0.8,68.0
2011-06-10,83,80.0,,0.8,66.4
2011-06-11,74,80.0,,0.8,59.2
2011-06-12,72,80.0,,0.8,57.6
2011-06-13,59,80.0,,0.8,47.2
2011-06-14,64,80.0,,0.8,51.2
2011-06-15,80,80.0,,0.8,64.0
2011-06-16,86,80.0,,0.8,68.8
2011-06-17,80,80.0,,0.8,64.0
2011-06-18,74,80.0,,0.8,59.2
2011-06-19,81,80.0,,0.8,64.8
2011-06-20,76,80.0,,0.8,60.800000000000004
2011-06-21,86,80.0,,0.8,68.8
2011-06-22,100,80.0,,0.8,80.0
2011-06-23,90,80.0,,0.8,72.0
2011-06-24,88,80.0,,0.8,70.4
2011-06-25,63,80.0,,0.8,50.400000000000006
2011-06-26,97,80.0,,0.8,77.60000000000001
2011-06-27,85,80.0,,0.8,68.0
2011-06-28,95,80.0,,0.8,76.0
2011-06-29,86,80.0,,0.8,68.8
2011-06-30,89,80.0,,0.8,71.2
2011-07-01,88,78.0,False,0.78,68.64
2011-07-02,100,78.0,,0.78,78.0
2011-07-03,84,78.0,,0.78,65.52
2011-07-04,83,78.0,,0.78,64.74000000000001
2011-07-05,76,78.0,,0.78,59.28
2011-07-06,84,78.0,,0.78,65.52
2011-07-07,94,78.0,,0.78,73.32000000000001
2011-07-08,89,78.0,,0.78,69.42
2011-07-09,88,78.0,,0.78,68.64
2011-07-10,71,78.0,,0.78,55.38
2011-07-11,94,78.0,,0.78,73.32000000000001
2011-07-12,90,78.0,,0.78,70.2
2011-07-13,100,78.0,,0.78,78.0
2011-07-14,84,78.0,,0.78,65.52
2011-07-15,80,78.0,,0.78,62.400000000000006
2011-07-16,87,78.0,,0.78,67.86
2011-07-17,65,78.0,,0.78,50.7
2011-07-18,77,78.0,,0.78,60.06
2011-07-19,100,78.0,,0.78,78.0
2011-07-20,84,78.0,,0.78,65.52
2011-07-21,81,78.0,,0.78,63.18
2011-07-22,80,78.0,,0.78,62.400000000000006
2011-07-23,78,78.0,,0.78,60.84
2011-07-24,79,78.0,,0.78,61.620000000000005
2011-07-25,89,78.0,,0.78,69.42
2011-07-26,100,78.0,,0.78,78.0
2011-07-27,84,78.0,,0.78,65.52
2011-07-28,90,78.0,,0.78,70.2
2011-07-29,70,78.0,,0.78,54.6
2011-07-30,81,78.0,,0.78,63.18
2011-07-31,83,78.0,,0.78,64.74000000000001
2011-08-01,81,76.0,False,0.76,61.56
2011-08-02,82,76.0,,0.76,62.32
2011-08-03,90,76.0,,0.76,68.4
2011-08-04,82,76.0,,0.76,62.32
2011-08-05,76,76.0,,0.76,57.76
2011-08-06,84,76.0,,0.76,63.84
2011-08-07,72,76.0,,0.76,54.72
2011-08-08,88,76.0,,0.76,66.88
2011-08-09,95,76.0,,0.76,72.2
2011-08-10,79,76.0,,0.76,60.04
2011-08-11,82,76.0,,0.76,62.32
2011-08-12,91,76.0,,0.76,69.16
2011-08-13,80,76.0,,0.76,60.8
2011-08-14,97,76.0,,0.76,73.72
2011-08-15,92,76.0,,0.76,69.92
2011-08-16,94,76.0,,0.76,71.44
2011-08-17,84,76.0,,0.76,63.84
2011-08-18,90,76.0,,0.76,68.4
2011-08-19,92,76.0,,0.76,69.92
2011-08-20,73,76.0,,0.76,55.480000000000004
2011-08-21,82,76.0,,0.76,62.32
2011-08-22,100,76.0,,0.76,76.0
2011-08-23,92,76.0,,0.76,69.92
2011-08-24,80,76.0,,0.76,60.8
2011-08-25,86,76.0,,0.76,65.36
2011-08-26,72,76.0,,0.76,54.72
2011-08-27,78,76.0,,0.76,59.28
2011-08-28,86,76.0,,0.76,65.36
2011-08-29,83,76.0,,0.76,63.08
2011-08-30,89,76.0,,0.76,67.64
2011-08-31,91,76.0,,0.76,69.16
2011-09-01,75,75.0,False,0.75,56.25
2011-09-02,70,75.0,,0.75,52.5
2011-09-03,76,75.0,,0.75,57.0
2011-09-04,77,75.0,,0.75,57.75
2011-09-05,79,75.0,,0.75,59.25
2011-09-06,86,75.0,,0.75,64.5
2011-09-07,99,75.0,,0.75,74.25
2011-09-08,76,75.0,,0.75,57.0
2011-09-09,87,75.0,,0.75,65.25
2011-09-10,81,75.0,,0.75,60.75
2011-09-11,69,75.0,,0.75,51.75
2011-09-12,78,75.0,,0.75,58.5
2011-09-13,93,75.0,,0.75,69.75
2011-09-14,86,75.0,,0.75,64.5
2011-09-15,85,75.0,,0.75,63.75
2011-09-16,84,75.0,,0.75,63.0
2011-09-17,78,75.0,,0.75,58.5
2011-09-18,82,75.0,,0.75,61.5
2011-09-19,94,75.0,,0.75,70.5
2011-09-20,99,75.0,,0.75,74.25
2011-09-21,92,75.0,,0.75,69.0
2011-09-22,77,75.0,,0.75,57.75
2011-09-23,100,75.0,,0.75,75.0
2011-09-24,85,75.0,,0.75,63.75
2011-09-25,74,75.0,,0.75,55.5
2011-09-26,90,75.0,,0.75,67.5
2011-09-27,98,75.0,,0.75,73.5
2011-09-28,90,75.0,,0.75,67.5
2011-09-29,98,75.0,,0.75,73.5
2011-09-30,78,75.0,,0.75,58.5
2011-10-01,76,72.0,False,0.72,54.72
2011-10-02,67,72.0,,0.72,48.239999999999995
2011-10-03,80,72.0,,0.72,57.599999999999994
2011-10-04,87,72.0,,0.72,62.64
2011-10-05,70,72.0,,0.72,50.4
2011-10-06,71,72.0,,0.72,51.12
2011-10-07,75,72.0,,0.72,54.0
2011-10-08,86,72.0,,0.72,61.919999999999995
2011-10-09,63,72.0,,0.72,45.36
2011-10-10,96,72.0,,0.72,69.12
2011-10-11,100,72.0,,0.72,72.0
2011-10-12,82,72.0,,0.72,59.04
2011-10-13,90,72.0,,0.72,64.8
2011-10-14,82,72.0,,0.72,59.04
2011-10-15,82,72.0,,0.72,59.04
2011-10-16,81,72.0,,0.72,58.32
2011-10-17,93,72.0,,0.72,66.96
2011-10-18,76,72.0,,0.72,54.72
2011-10-19,84,72.0,,0.72,60.48
2011-10-20,83,72.0,,0.72,59.76
2011-10-21,78,72.0,,0.72,56.16
2011-10-22,75,72.0,,0.72,54.0
2011-10-23,57,72.0,,0.72,41.04
2011-10-24,78,72.0,,0.72,56.16
2011-10-25,80,72.0,,0.72,57.599999999999994
2011-10-26,75,72.0,,0.72,54.0
2011-10-27,73,72.0,,0.72,52.559999999999995
2011-10-28,60,72.0,,0.72,43.199999999999996
2011-10-29,54,72.0,,0.72,38.879999999999995
2011-10-30,59,72.0,,0.72,42.48
2011-10-31,53,72.0,,0.72,38.16
2011-11-01,89,70.0,False,0.7,62.3
2011-11-02,88,70.0,,0.7,61.599999999999994
2011-11-03,97,70.0,,0.7,67.89999999999999
2011-11-04,81,70.0,,0.7,56.699999999999996
2011-11-05,76,70.0,,0.7,53.199999999999996
2011-11-06,80,70.0,,0.7,56.0
2011-11-07,89,70.0,,0.7,62.3
2011-11-08,99,70.0,,0.7,69.3
2011-11-09,86,70.0,,0.7,60.199999999999996
2011-11-10,100,70.0,,0.7,70.0
2011-11-11,87,70.0,,0.7,60.9
2011-11-12,58,70.0,,0.7,40.599999999999994
2011-11-13,78,70.0,,0.7,54.599999999999994
2011-11-14,91,70.0,,0.7,63.699999999999996
2011-11-15,99,70.0,,0.7,69.3
2011-11-16,93,70.0,,0.7,65.1
2011-11-17,93,70.0,,0.7,65.1
2011-11-18,75,70.0,,0.7,52.5
2011-11-19,75,70.0,,0.7,52.5
2011-11-20,67,70.0,,0.7,46.9
2011-11-21,92,70.0,,0.7,64.39999999999999
2011-11-22,97,70.0,,0.7,67.89999999999999
2011-11-23,64,70.0,,0.7,44.8
2011-11-24,68,70.0,,0.7,47.599999999999994
2011-11-25,65,70.0,,0.7,45.5
2011-11-26,73,70.0,,0.7,51.099999999999994
2011-11-27,89,70.0,,0.7,62.3
2011-11-28,87,70.0,,0.7,60.9
2011-11-29,85,70.0,,0.7,59.49999999999999
2011-11-30,92,70.0,,0.7,64.39999999999999
2011-12-01,81,63.0,False,0.63,51.03
2011-12-02,73,63.0,,0.63,45.99
2011-12-03,81,63.0,,0.63,51.03
2011-12-04,64,63.0,,0.63,40.32
2011-12-05,87,63.0,,0.63,54.81
2011-12-06,83,63.0,,0.63,52.29
2011-12-07,78,63.0,,0.63,49.14
2011-12-08,71,63.0,,0.63,44.73
2011-12-09,77,63.0,,0.63,48.51
2011-12-10,75,63.0,,0.63,47.25
2011-12-11,76,63.0,,0.63,47.88
2011-12-12,93,63.0,,0.63,58.59
2011-12-13,78,63.0,,0.63,49.14
2011-12-14,93,63.0,,0.63,58.59
2011-12-15,75,63.0,,0.63,47.25
2011-12-16,74,63.0,,0.63,46.62
2011-12-17,73,63.0,,0.63,45.99
2011-12-18,70,63.0,,0.63,44.1
2011-12-19,76,63.0,,0.63,47.88
2011-12-20,79,63.0,,0.63,49.77
2011-12-21,72,63.0,,0.63,45.36
2011-12-22,65,63.0,,0.63,40.95
2011-12-23,83,63.0,,0.63,52.29
2011-12-24,56,63.0,,0.63,35.28
2011-12-25,65,63.0,,0.63,40.95
2011-12-26,93,63.0,,0.63,58.59
2011-12-27,91,63.0,,0.63,57.33
2011-12-28,100,63.0,,0.63,63.0
2011-12-29,100,63.0,,0.63,63.0
2011-12-30,75,63.0,,0.63,47.25
2011-12-31,76,63.0,,0.63,47.88
2012-01-01,73,77.0,False,0.77,56.21
2012-01-02,74,77.0,,0.77,56.980000000000004
2012-01-03,90,77.0,,0.77,69.3
2012-01-04,87,77.0,,0.77,66.99
2012-01-05,91,77.0,,0.77,70.07000000000001
2012-01-06,73,77.0,,0.77,56.21
