date,BANKRUPTCY_unscaled,BANKRUPTCY_monthly,isPartial,scale,BANKRUPTCY
2005-04-14,87,80.0,,0.8,69.60000000000001
2005-04-15,100,80.0,,0.8,80.0
2005-04-16,70,80.0,,0.8,56.0
2005-04-17,49,80.0,,0.8,39.2
2005-04-18,94,80.0,,0.8,75.2
2005-04-19,72,80.0,,0.8,57.6
2005-04-20,83,80.0,,0.8,66.4
2005-04-21,87,80.0,,0.8,69.60000000000001
2005-04-22,85,80.0,,0.8,68.0
2005-04-23,31,80.0,,0.8,24.8
2005-04-24,42,80.0,,0.8,33.6
2005-04-25,62,80.0,,0.8,49.6
2005-04-26,65,80.0,,0.8,52.0
2005-04-27,58,80.0,,0.8,46.400000000000006
2005-04-28,65,80.0,,0.8,52.0
2005-04-29,60,80.0,,0.8,48.0
2005-04-30,29,80.0,,0.8,23.200000000000003
2005-05-01,59,67.0,False,0.67,39.53
2005-05-02,87,67.0,,0.67,58.290000000000006
2005-05-03,100,67.0,,0.67,67.0
2005-05-04,72,67.0,,0.67,48.24
2005-05-05,71,67.0,,0.67,47.57
2005-05-06,55,67.0,,0.67,36.85
2005-05-07,19,67.0,,0.67,12.73
2005-05-08,36,67.0,,0.67,24.12
2005-05-09,60,67.0,,0.67,40.2
2005-05-10,76,67.0,,0.67,50.92
2005-05-11,81,67.0,,0.67,54.27
2005-05-12,95,67.0,,0.67,63.650000000000006
2005-05-13,63,67.0,,0.67,42.21
2005-05-14,54,67.0,,0.67,36.18
2005-05-15,44,67.0,,0.67,29.48
2005-05-16,65,67.0,,0.67,43.550000000000004
2005-05-17,84,67.0,,0.67,56.28
2005-05-18,68,67.0,,0.67,45.56
2005-05-19,39,67.0,,0.67,26.130000000000003
2005-05-20,53,67.0,,0.67,35.510000000000005
2005-05-21,37,67.0,,0.67,24.790000000000003
2005-05-22,36,67.0,,0.67,24.12
2005-05-23,38,67.0,,0.67,25.46
2005-05-24,67,67.0,,0.67,44.89
2005-05-25,82,67.0,,0.67,54.940000000000005
2005-05-26,53,67.0,,0.67,35.510000000000005
2005-05-27,71,67.0,,0.67,47.57
2005-05-28,19,67.0,,0.67,12.73
2005-05-29,71,67.0,,0.67,47.57
2005-05-30,34,67.0,,0.67,22.78
2005-05-31,72,67.0,,0.67,48.24
2005-06-01,100,69.0,False,0.69,69.0
2005-06-02,76,69.0,,0.69,52.44
2005-06-03,84,69.0,,0.69,57.959999999999994
2005-06-04,31,69.0,,0.69,21.389999999999997
2005-06-05,40,69.0,,0.69,27.599999999999998
2005-06-06,90,69.0,,0.69,62.099999999999994
2005-06-07,69,69.0,,0.69,47.61
2005-06-08,77,69.0,,0.69,53.129999999999995
2005-06-09,66,69.0,,0.69,45.54
2005-06-10,81,69.0,,0.69,55.88999999999999
2005-06-11,36,69.0,,0.69,24.839999999999996
2005-06-12,27,69.0,,0.69,18.63
2005-06-13,85,69.0,,0.69,58.65
2005-06-14,67,69.0,,0.69,46.23
2005-06-15,96,69.0,,0.69,66.24
2005-06-16,60,69.0,,0.69,41.4
2005-06-17,90,69.0,,0.69,62.099999999999994
2005-06-18,49,69.0,,0.69,33.809999999999995
2005-06-19,34,69.0,,0.69,23.459999999999997
2005-06-20,83,69.0,,0.69,57.269999999999996
2005-06-21,66,69.0,,0.69,45.54
2005-06-22,67,69.0,,0.69,46.23
2005-06-23,64,69.0,,0.69,44.16
2005-06-24,92,69.0,,0.69,63.48
2005-06-25,38,69.0,,0.69,26.22
2005-06-26,57,69.0,,0.69,39.33
2005-06-27,82,69.0,,0.69,56.58
2005-06-28,74,69.0,,0.69,51.059999999999995
2005-06-29,98,69.0,,0.69,67.61999999999999
2005-06-30,78,69.0,,0.69,53.81999999999999
2005-07-01,81,62.0,False,0.62,50.22
2005-07-02,57,62.0,,0.62,35.339999999999996
2005-07-03,56,62.0,,0.62,34.72
2005-07-04,33,62.0,,0.62,20.46
2005-07-05,97,62.0,,0.62,60.14
2005-07-06,81,62.0,,0.62,50.22
2005-07-07,78,62.0,,0.62,48.36
2005-07-08,52,62.0,,0.62,32.24
2005-07-09,53,62.0,,0.62,32.86
2005-07-10,53,62.0,,0.62,32.86
2005-07-11,83,62.0,,0.62,51.46
2005-07-12,79,62.0,,0.62,48.98
2005-07-13,84,62.0,,0.62,52.08
2005-07-14,61,62.0,,0.62,37.82
2005-07-15,71,62.0,,0.62,44.02
2005-07-16,41,62.0,,0.62,25.419999999999998
2005-07-17,47,62.0,,0.62,29.14
2005-07-18,98,62.0,,0.62,60.76
2005-07-19,100,62.0,,0.62,62.0
2005-07-20,72,62.0,,0.62,44.64
2005-07-21,70,62.0,,0.62,43.4
2005-07-22,100,62.0,,0.62,62.0
2005-07-23,44,62.0,,0.62,27.28
2005-07-24,39,62.0,,0.62,24.18
2005-07-25,72,62.0,,0.62,44.64
2005-07-26,81,62.0,,0.62,50.22
2005-07-27,87,62.0,,0.62,53.94
2005-07-28,74,62.0,,0.62,45.88
2005-07-29,92,62.0,,0.62,57.04
2005-07-30,74,62.0,,0.62,45.88
2005-07-31,47,62.0,,0.62,29.14
2005-08-01,86,68.0,False,0.68,58.480000000000004
2005-08-02,76,68.0,,0.68,51.68000000000001
2005-08-03,68,68.0,,0.68,46.24
2005-08-04,79,68.0,,0.68,53.720000000000006
2005-08-05,78,68.0,,0.68,53.040000000000006
2005-08-06,58,68.0,,0.68,39.440000000000005
2005-08-07,33,68.0,,0.68,22.44
2005-08-08,66,68.0,,0.68,44.88
2005-08-09,77,68.0,,0.68,52.36000000000001
2005-08-10,78,68.0,,0.68,53.040000000000006
2005-08-11,100,68.0,,0.68,68.0
2005-08-12,55,68.0,,0.68,37.400000000000006
2005-08-13,49,68.0,,0.68,33.32
2005-08-14,27,68.0,,0.68,18.360000000000003
2005-08-15,82,68.0,,0.68,55.760000000000005
2005-08-16,71,68.0,,0.68,48.28
2005-08-17,81,68.0,,0.68,55.080000000000005
2005-08-18,87,68.0,,0.68,59.160000000000004
2005-08-19,82,68.0,,0.68,55.760000000000005
2005-08-20,66,68.0,,0.68,44.88
2005-08-21,45,68.0,,0.68,30.6
2005-08-22,94,68.0,,0.68,63.92
2005-08-23,91,68.0,,0.68,61.88
2005-08-24,66,68.0,,0.68,44.88
2005-08-25,73,68.0,,0.68,49.64
2005-08-26,71,68.0,,0.68,48.28
2005-08-27,38,68.0,,0.68,25.840000000000003
2005-08-28,59,68.0,,0.68,40.120000000000005
2005-08-29,91,68.0,,0.68,61.88
2005-08-30,70,68.0,,0.68,47.6
2005-08-31,89,68.0,,0.68,60.52
2005-09-01,63,80.0,False,0.8,50.400000000000006
2005-09-02,65,80.0,,0.8,52.0
2005-09-03,61,80.0,,0.8,48.800000000000004
2005-09-04,37,80.0,,0.8,29.6
2005-09-05,40,80.0,,0.8,32.0
2005-09-06,53,80.0,,0.8,42.400000000000006
2005-09-07,64,80.0,,0.8,51.2
2005-09-08,78,80.0,,0.8,62.400000000000006
2005-09-09,71,80.0,,0.8,56.800000000000004
2005-09-10,29,80.0,,0.8,23.200000000000003
2005-09-11,54,80.0,,0.8,43.2
2005-09-12,65,80.0,,0.8,52.0
2005-09-13,85,80.0,,0.8,68.0
2005-09-14,97,80.0,,0.8,77.60000000000001
2005-09-15,88,80.0,,0.8,70.4
2005-09-16,67,80.0,,0.8,53.6
2005-09-17,64,80.0,,0.8,51.2
2005-09-18,38,80.0,,0.8,30.400000000000002
2005-09-19,74,80.0,,0.8,59.2
2005-09-20,100,80.0,,0.8,80.0
2005-09-21,71,80.0,,0.8,56.800000000000004
2005-09-22,76,80.0,,0.8,60.800000000000004
2005-09-23,67,80.0,,0.8,53.6
2005-09-24,55,80.0,,0.8,44.0
2005-09-25,41,80.0,,0.8,32.800000000000004
2005-09-26,82,80.0,,0.8,65.60000000000001
2005-09-27,91,80.0,,0.8,72.8
2005-09-28,67,80.0,,0.8,53.6
2005-09-29,78,80.0,,0.8,62.400000000000006
2005-09-30,78,80.0,,0.8,62.400000000000006
2005-10-01,24,93.0,False,0.93,22.32
2005-10-02,25,93.0,,0.93,23.25
2005-10-03,40,93.0,,0.93,37.2
2005-10-04,48,93.0,,0.93,44.64
2005-10-05,60,93.0,,0.93,55.800000000000004
2005-10-06,77,93.0,,0.93,71.61
2005-10-07,54,93.0,,0.93,50.220000000000006
2005-10-08,52,93.0,,0.93,48.36
2005-10-09,43,93.0,,0.93,39.99
2005-10-10,76,93.0,,0.93,70.68
2005-10-11,76,93.0,,0.93,70.68
2005-10-12,81,93.0,,0.93,75.33
2005-10-13,79,93.0,,0.93,73.47
2005-10-14,99,93.0,,0.93,92.07000000000001
2005-10-15,78,93.0,,0.93,72.54
2005-10-16,42,93.0,,0.93,39.06
2005-10-17,100,93.0,,0.93,93.0
2005-10-18,64,93.0,,0.93,59.52
2005-10-19,54,93.0,,0.93,50.220000000000006
2005-10-20,60,93.0,,0.93,55.800000000000004
2005-10-21,51,93.0,,0.93,47.43
2005-10-22,35,93.0,,0.93,32.550000000000004
2005-10-23,26,93.0,,0.93,24.18
2005-10-24,50,93.0,,0.93,46.5
2005-10-25,46,93.0,,0.93,42.78
2005-10-26,35,93.0,,0.93,32.550000000000004
2005-10-27,51,93.0,,0.93,47.43
2005-10-28,48,93.0,,0.93,44.64
2005-10-29,25,93.0,,0.93,23.25
2005-10-30,34,93.0,,0.93,31.62
2005-10-31,25,93.0,,0.93,23.25
2005-11-01,69,54.0,False,0.54,37.260000000000005
2005-11-02,75,54.0,,0.54,40.5
2005-11-03,88,54.0,,0.54,47.52
2005-11-04,44,54.0,,0.54,23.76
2005-11-05,25,54.0,,0.54,13.5
2005-11-06,21,54.0,,0.54,11.34
2005-11-07,45,54.0,,0.54,24.3
2005-11-08,68,54.0,,0.54,36.72
2005-11-09,58,54.0,,0.54,31.32
2005-11-10,95,54.0,,0.54,51.300000000000004
2005-11-11,72,54.0,,0.54,38.88
2005-11-12,63,54.0,,0.54,34.02
2005-11-13,37,54.0,,0.54,19.98
2005-11-14,58,54.0,,0.54,31.32
2005-11-15,79,54.0,,0.54,42.660000000000004
2005-11-16,100,54.0,,0.54,54.0
2005-11-17,86,54.0,,0.54,46.440000000000005
2005-11-18,73,54.0,,0.54,39.42
2005-11-19,29,54.0,,0.54,15.66
2005-11-20,41,54.0,,0.54,22.14
2005-11-21,65,54.0,,0.54,35.1
2005-11-22,70,54.0,,0.54,37.800000000000004
2005-11-23,78,54.0,,0.54,42.120000000000005
2005-11-24,32,54.0,,0.54,17.28
2005-11-25,44,54.0,,0.54,23.76
2005-11-26,50,54.0,,0.54,27.0
2005-11-27,51,54.0,,0.54,27.540000000000003
2005-11-28,67,54.0,,0.54,36.18
2005-11-29,90,54.0,,0.54,48.6
2005-11-30,62,54.0,,0.54,33.480000000000004
2005-12-01,100,52.0,False,0.52,52.0
2005-12-02,94,52.0,,0.52,48.88
2005-12-03,52,52.0,,0.52,27.04
2005-12-04,35,52.0,,0.52,18.2
2005-12-05,71,52.0,,0.52,36.92
2005-12-06,91,52.0,,0.52,47.32
2005-12-07,87,52.0,,0.52,45.24
2005-12-08,56,52.0,,0.52,29.12
2005-12-09,79,52.0,,0.52,41.08
2005-12-10,48,52.0,,0.52,24.96
2005-12-11,36,52.0,,0.52,18.72
2005-12-12,78,52.0,,0.52,40.56
2005-12-13,79,52.0,,0.52,41.08
2005-12-14,64,52.0,,0.52,33.28
2005-12-15,78,52.0,,0.52,40.56
2005-12-16,64,52.0,,0.52,33.28
2005-12-17,41,52.0,,0.52,21.32
2005-12-18,38,52.0,,0.52,19.76
2005-12-19,70,52.0,,0.52,36.4
2005-12-20,98,52.0,,0.52,50.96
2005-12-21,81,52.0,,0.52,42.120000000000005
2005-12-22,60,52.0,,0.52,31.200000000000003
2005-12-23,64,52.0,,0.52,33.28
2005-12-24,29,52.0,,0.52,15.08
2005-12-25,14,52.0,,0.52,7.28
2005-12-26,40,52.0,,0.52,20.8
2005-12-27,68,52.0,,0.52,35.36
2005-12-28,64,52.0,,0.52,33.28
2005-12-29,91,52.0,,0.52,47.32
2005-12-30,74,52.0,,0.52,38.480000000000004
2005-12-31,48,52.0,,0.52,24.96
2006-01-01,34,52.0,False,0.52,17.68
2006-01-02,37,52.0,,0.52,19.240000000000002
2006-01-03,74,52.0,,0.52,38.480000000000004
2006-01-04,79,52.0,,0.52,41.08
2006-01-05,76,52.0,,0.52,39.52
2006-01-06,70,52.0,,0.52,36.4
2006-01-07,42,52.0,,0.52,21.84
2006-01-08,66,52.0,,0.52,34.32
2006-01-09,69,52.0,,0.52,35.88
2006-01-10,79,52.0,,0.52,41.08
2006-01-11,80,52.0,,0.52,41.6
2006-01-12,53,52.0,,0.52,27.560000000000002
2006-01-13,81,52.0,,0.52,42.120000000000005
2006-01-14,45,52.0,,0.52,23.400000000000002
2006-01-15,39,52.0,,0.52,20.28
2006-01-16,74,52.0,,0.52,38.480000000000004
2006-01-17,75,52.0,,0.52,39.0
2006-01-18,65,52.0,,0.52,33.800000000000004
2006-01-19,61,52.0,,0.52,31.720000000000002
2006-01-20,75,52.0,,0.52,39.0
2006-01-21,51,52.0,,0.52,26.52
2006-01-22,29,52.0,,0.52,15.08
2006-01-23,68,52.0,,0.52,35.36
2006-01-24,85,52.0,,0.52,44.2
2006-01-25,56,52.0,,0.52,29.12
2006-01-26,81,52.0,,0.52,42.120000000000005
2006-01-27,69,52.0,,0.52,35.88
2006-01-28,44,52.0,,0.52,22.880000000000003
2006-01-29,50,52.0,,0.52,26.0
2006-01-30,100,52.0,,0.52,52.0
2006-01-31,90,52.0,,0.52,46.800000000000004
2006-02-01,77,51.0,False,0.51,39.27
2006-02-02,66,51.0,,0.51,33.660000000000004
2006-02-03,59,51.0,,0.51,30.09
2006-02-04,37,51.0,,0.51,18.87
2006-02-05,3,51.0,,0.51,1.53
2006-02-06,53,51.0,,0.51,27.03
2006-02-07,56,51.0,,0.51,28.560000000000002
2006-02-08,58,51.0,,0.51,29.580000000000002
2006-02-09,72,51.0,,0.51,36.72
2006-02-10,70,51.0,,0.51,35.7
2006-02-11,27,51.0,,0.51,13.77
2006-02-12,24,51.0,,0.51,12.24
2006-02-13,58,51.0,,0.51,29.580000000000002
2006-02-14,66,51.0,,0.51,33.660000000000004
2006-02-15,97,51.0,,0.51,49.47
2006-02-16,56,51.0,,0.51,28.560000000000002
2006-02-17,49,51.0,,0.51,24.990000000000002
2006-02-18,48,51.0,,0.51,24.48
2006-02-19,31,51.0,,0.51,15.81
2006-02-20,53,51.0,,0.51,27.03
2006-02-21,46,51.0,,0.51,23.46
2006-02-22,100,51.0,,0.51,51.0
2006-02-23,53,51.0,,0.51,27.03
2006-02-24,56,51.0,,0.51,28.560000000000002
2006-02-25,35,51.0,,0.51,17.85
2006-02-26,36,51.0,,0.51,18.36
2006-02-27,44,51.0,,0.51,22.44
2006-02-28,51,51.0,,0.51,26.01
2006-03-01,44,49.0,False,0.49,21.56
2006-03-02,66,49.0,,0.49,32.339999999999996
2006-03-03,96,49.0,,0.49,47.04
2006-03-04,29,49.0,,0.49,14.209999999999999
2006-03-05,44,49.0,,0.49,21.56
2006-03-06,68,49.0,,0.49,33.32
2006-03-07,69,49.0,,0.49,33.81
2006-03-08,76,49.0,,0.49,37.24
2006-03-09,76,49.0,,0.49,37.24
2006-03-10,55,49.0,,0.49,26.95
2006-03-11,57,49.0,,0.49,27.93
2006-03-12,22,49.0,,0.49,10.78
2006-03-13,45,49.0,,0.49,22.05
2006-03-14,48,49.0,,0.49,23.52
2006-03-15,68,49.0,,0.49,33.32
2006-03-16,100,49.0,,0.49,49.0
2006-03-17,53,49.0,,0.49,25.97
2006-03-18,56,49.0,,0.49,27.439999999999998
2006-03-19,66,49.0,,0.49,32.339999999999996
2006-03-20,63,49.0,,0.49,30.87
2006-03-21,87,49.0,,0.49,42.63
2006-03-22,79,49.0,,0.49,38.71
2006-03-23,61,49.0,,0.49,29.89
2006-03-24,80,49.0,,0.49,39.2
2006-03-25,44,49.0,,0.49,21.56
2006-03-26,52,49.0,,0.49,25.48
2006-03-27,69,49.0,,0.49,33.81
2006-03-28,83,49.0,,0.49,40.67
2006-03-29,53,49.0,,0.49,25.97
2006-03-30,63,49.0,,0.49,30.87
2006-03-31,77,49.0,,0.49,37.73
2006-04-01,33,49.0,False,0.49,16.169999999999998
2006-04-02,52,49.0,,0.49,25.48
2006-04-03,67,49.0,,0.49,32.83
2006-04-04,73,49.0,,0.49,35.769999999999996
2006-04-05,55,49.0,,0.49,26.95
2006-04-06,55,49.0,,0.49,26.95
2006-04-07,67,49.0,,0.49,32.83
2006-04-08,47,49.0,,0.49,23.03
2006-04-09,34,49.0,,0.49,16.66
2006-04-10,58,49.0,,0.49,28.419999999999998
2006-04-11,71,49.0,,0.49,34.79
2006-04-12,42,49.0,,0.49,20.58
2006-04-13,68,49.0,,0.49,33.32
2006-04-14,67,49.0,,0.49,32.83
2006-04-15,27,49.0,,0.49,13.23
2006-04-16,49,49.0,,0.49,24.009999999999998
2006-04-17,70,49.0,,0.49,34.3
2006-04-18,67,49.0,,0.49,32.83
2006-04-19,64,49.0,,0.49,31.36
2006-04-20,69,49.0,,0.49,33.81
2006-04-21,64,49.0,,0.49,31.36
2006-04-22,33,49.0,,0.49,16.169999999999998
2006-04-23,50,49.0,,0.49,24.5
2006-04-24,73,49.0,,0.49,35.769999999999996
2006-04-25,100,49.0,,0.49,49.0
2006-04-26,78,49.0,,0.49,38.22
2006-04-27,40,49.0,,0.49,19.6
2006-04-28,62,49.0,,0.49,30.38
2006-04-29,41,49.0,,0.49,20.09
2006-04-30,43,49.0,,0.49,21.07
2006-05-01,69,46.0,False,0.46,31.740000000000002
2006-05-02,65,46.0,,0.46,29.900000000000002
2006-05-03,65,46.0,,0.46,29.900000000000002
2006-05-04,74,46.0,,0.46,34.04
2006-05-05,59,46.0,,0.46,27.14
2006-05-06,57,46.0,,0.46,26.220000000000002
2006-05-07,33,46.0,,0.46,15.180000000000001
2006-05-08,83,46.0,,0.46,38.18
2006-05-09,59,46.0,,0.46,27.14
2006-05-10,85,46.0,,0.46,39.1
2006-05-11,58,46.0,,0.46,26.68
2006-05-12,67,46.0,,0.46,30.82
2006-05-13,37,46.0,,0.46,17.02
2006-05-14,25,46.0,,0.46,11.5
2006-05-15,66,46.0,,0.46,30.360000000000003
2006-05-16,84,46.0,,0.46,38.64
2006-05-17,81,46.0,,0.46,37.260000000000005
2006-05-18,89,46.0,,0.46,40.940000000000005
2006-05-19,69,46.0,,0.46,31.740000000000002
2006-05-20,64,46.0,,0.46,29.44
2006-05-21,27,46.0,,0.46,12.42
2006-05-22,64,46.0,,0.46,29.44
2006-05-23,85,46.0,,0.46,39.1
2006-05-24,65,46.0,,0.46,29.900000000000002
2006-05-25,85,46.0,,0.46,39.1
2006-05-26,54,46.0,,0.46,24.84
2006-05-27,34,46.0,,0.46,15.64
2006-05-28,34,46.0,,0.46,15.64
2006-05-29,22,46.0,,0.46,10.120000000000001
2006-05-30,100,46.0,,0.46,46.0
2006-05-31,70,46.0,,0.46,32.2
2006-06-01,58,49.0,False,0.49,28.419999999999998
2006-06-02,88,49.0,,0.49,43.12
2006-06-03,40,49.0,,0.49,19.6
2006-06-04,40,49.0,,0.49,19.6
2006-06-05,62,49.0,,0.49,30.38
2006-06-06,73,49.0,,0.49,35.769999999999996
2006-06-07,78,49.0,,0.49,38.22
2006-06-08,100,49.0,,0.49,49.0
2006-06-09,69,49.0,,0.49,33.81
2006-06-10,32,49.0,,0.49,15.68
2006-06-11,62,49.0,,0.49,30.38
2006-06-12,62,49.0,,0.49,30.38
2006-06-13,78,49.0,,0.49,38.22
2006-06-14,71,49.0,,0.49,34.79
2006-06-15,63,49.0,,0.49,30.87
2006-06-16,64,49.0,,0.49,31.36
2006-06-17,51,49.0,,0.49,24.99
2006-06-18,62,49.0,,0.49,30.38
2006-06-19,64,49.0,,0.49,31.36
2006-06-20,63,49.0,,0.49,30.87
2006-06-21,77,49.0,,0.49,37.73
2006-06-22,85,49.0,,0.49,41.65
2006-06-23,71,49.0,,0.49,34.79
2006-06-24,40,49.0,,0.49,19.6
2006-06-25,44,49.0,,0.49,21.56
2006-06-26,46,49.0,,0.49,22.54
2006-06-27,80,49.0,,0.49,39.2
2006-06-28,52,49.0,,0.49,25.48
2006-06-29,53,49.0,,0.49,25.97
2006-06-30,50,49.0,,0.49,24.5
2006-07-01,43,45.0,False,0.45,19.35
2006-07-02,46,45.0,,0.45,20.7
2006-07-03,51,45.0,,0.45,22.95
2006-07-04,44,45.0,,0.45,19.8
2006-07-05,90,45.0,,0.45,40.5
2006-07-06,90,45.0,,0.45,40.5
2006-07-07,78,45.0,,0.45,35.1
2006-07-08,54,45.0,,0.45,24.3
2006-07-09,44,45.0,,0.45,19.8
2006-07-10,97,45.0,,0.45,43.65
2006-07-11,87,45.0,,0.45,39.15
2006-07-12,77,45.0,,0.45,34.65
2006-07-13,91,45.0,,0.45,40.95
2006-07-14,95,45.0,,0.45,42.75
2006-07-15,49,45.0,,0.45,22.05
2006-07-16,44,45.0,,0.45,19.8
2006-07-17,83,45.0,,0.45,37.35
2006-07-18,78,45.0,,0.45,35.1
2006-07-19,90,45.0,,0.45,40.5
2006-07-20,86,45.0,,0.45,38.7
2006-07-21,84,45.0,,0.45,37.800000000000004
2006-07-22,62,45.0,,0.45,27.900000000000002
2006-07-23,47,45.0,,0.45,21.150000000000002
2006-07-24,100,45.0,,0.45,45.0
2006-07-25,75,45.0,,0.45,33.75
2006-07-26,79,45.0,,0.45,35.550000000000004
2006-07-27,74,45.0,,0.45,33.300000000000004
2006-07-28,76,45.0,,0.45,34.2
2006-07-29,56,45.0,,0.45,25.2
2006-07-30,38,45.0,,0.45,17.1
2006-07-31,93,45.0,,0.45,41.85
2006-08-01,87,47.0,False,0.47,40.89
2006-08-02,88,47.0,,0.47,41.36
2006-08-03,60,47.0,,0.47,28.2
2006-08-04,46,47.0,,0.47,21.619999999999997
2006-08-05,21,47.0,,0.47,9.87
2006-08-06,39,47.0,,0.47,18.33
2006-08-07,64,47.0,,0.47,30.08
2006-08-08,94,47.0,,0.47,44.18
2006-08-09,82,47.0,,0.47,38.54
2006-08-10,81,47.0,,0.47,38.07
2006-08-11,76,47.0,,0.47,35.72
2006-08-12,45,47.0,,0.47,21.15
2006-08-13,64,47.0,,0.47,30.08
2006-08-14,74,47.0,,0.47,34.78
2006-08-15,81,47.0,,0.47,38.07
2006-08-16,84,47.0,,0.47,39.48
2006-08-17,72,47.0,,0.47,33.839999999999996
2006-08-18,100,47.0,,0.47,47.0
2006-08-19,32,47.0,,0.47,15.04
2006-08-20,45,47.0,,0.47,21.15
2006-08-21,67,47.0,,0.47,31.49
2006-08-22,73,47.0,,0.47,34.309999999999995
2006-08-23,71,47.0,,0.47,33.37
2006-08-24,65,47.0,,0.47,30.549999999999997
2006-08-25,54,47.0,,0.47,25.38
2006-08-26,51,47.0,,0.47,23.97
2006-08-27,30,47.0,,0.47,14.1
2006-08-28,69,47.0,,0.47,32.43
2006-08-29,56,47.0,,0.47,26.32
2006-08-30,77,47.0,,0.47,36.19
2006-08-31,66,47.0,,0.47,31.02
2006-09-01,80,46.0,False,0.46,36.800000000000004
2006-09-02,31,46.0,,0.46,14.26
2006-09-03,32,46.0,,0.46,14.72
2006-09-04,51,46.0,,0.46,23.46
2006-09-05,77,46.0,,0.46,35.42
2006-09-06,75,46.0,,0.46,34.5
2006-09-07,100,46.0,,0.46,46.0
2006-09-08,60,46.0,,0.46,27.6
2006-09-09,43,46.0,,0.46,19.78
2006-09-10,32,46.0,,0.46,14.72
2006-09-11,70,46.0,,0.46,32.2
2006-09-12,69,46.0,,0.46,31.740000000000002
2006-09-13,66,46.0,,0.46,30.360000000000003
2006-09-14,88,46.0,,0.46,40.480000000000004
2006-09-15,77,46.0,,0.46,35.42
2006-09-16,40,46.0,,0.46,18.400000000000002
2006-09-17,18,46.0,,0.46,8.280000000000001
2006-09-18,81,46.0,,0.46,37.260000000000005
2006-09-19,100,46.0,,0.46,46.0
2006-09-20,65,46.0,,0.46,29.900000000000002
2006-09-21,56,46.0,,0.46,25.76
2006-09-22,93,46.0,,0.46,42.78
2006-09-23,47,46.0,,0.46,21.62
2006-09-24,42,46.0,,0.46,19.32
2006-09-25,73,46.0,,0.46,33.58
2006-09-26,76,46.0,,0.46,34.96
2006-09-27,53,46.0,,0.46,24.380000000000003
2006-09-28,72,46.0,,0.46,33.120000000000005
2006-09-29,45,46.0,,0.46,20.7
2006-09-30,22,46.0,,0.46,10.120000000000001
2006-10-01,40,44.0,False,0.44,17.6
2006-10-02,66,44.0,,0.44,29.04
2006-10-03,63,44.0,,0.44,27.72
2006-10-04,82,44.0,,0.44,36.08
2006-10-05,75,44.0,,0.44,33.0
2006-10-06,88,44.0,,0.44,38.72
2006-10-07,46,44.0,,0.44,20.24
2006-10-08,38,44.0,,0.44,16.72
2006-10-09,72,44.0,,0.44,31.68
2006-10-10,100,44.0,,0.44,44.0
2006-10-11,90,44.0,,0.44,39.6
2006-10-12,80,44.0,,0.44,35.2
2006-10-13,76,44.0,,0.44,33.44
2006-10-14,34,44.0,,0.44,14.96
2006-10-15,54,44.0,,0.44,23.76
2006-10-16,74,44.0,,0.44,32.56
2006-10-17,83,44.0,,0.44,36.52
2006-10-18,67,44.0,,0.44,29.48
2006-10-19,68,44.0,,0.44,29.92
2006-10-20,75,44.0,,0.44,33.0
2006-10-21,37,44.0,,0.44,16.28
2006-10-22,22,44.0,,0.44,9.68
2006-10-23,78,44.0,,0.44,34.32
2006-10-24,77,44.0,,0.44,33.88
2006-10-25,94,44.0,,0.44,41.36
2006-10-26,64,44.0,,0.44,28.16
2006-10-27,52,44.0,,0.44,22.88
2006-10-28,29,44.0,,0.44,12.76
2006-10-29,39,44.0,,0.44,17.16
2006-10-30,64,44.0,,0.44,28.16
2006-10-31,82,44.0,,0.44,36.08
2006-11-01,85,40.0,False,0.4,34.0
2006-11-02,74,40.0,,0.4,29.6
2006-11-03,86,40.0,,0.4,34.4
2006-11-04,34,40.0,,0.4,13.600000000000001
2006-11-05,41,40.0,,0.4,16.400000000000002
2006-11-06,75,40.0,,0.4,30.0
2006-11-07,64,40.0,,0.4,25.6
2006-11-08,62,40.0,,0.4,24.8
2006-11-09,79,40.0,,0.4,31.6
2006-11-10,65,40.0,,0.4,26.0
2006-11-11,38,40.0,,0.4,15.200000000000001
2006-11-12,33,40.0,,0.4,13.200000000000001
2006-11-13,57,40.0,,0.4,22.8
2006-11-14,75,40.0,,0.4,30.0
2006-11-15,100,40.0,,0.4,40.0
2006-11-16,70,40.0,,0.4,28.0
2006-11-17,48,40.0,,0.4,19.200000000000003
2006-11-18,30,40.0,,0.4,12.0
2006-11-19,37,40.0,,0.4,14.8
2006-11-20,89,40.0,,0.4,35.6
2006-11-21,72,40.0,,0.4,28.8
2006-11-22,54,40.0,,0.4,21.6
2006-11-23,48,40.0,,0.4,19.200000000000003
2006-11-24,63,40.0,,0.4,25.200000000000003
2006-11-25,12,40.0,,0.4,4.800000000000001
2006-11-26,81,40.0,,0.4,32.4
2006-11-27,70,40.0,,0.4,28.0
2006-11-28,77,40.0,,0.4,30.8
2006-11-29,66,40.0,,0.4,26.400000000000002
2006-11-30,87,40.0,,0.4,34.800000000000004
2006-12-01,65,40.0,False,0.4,26.0
2006-12-02,47,40.0,,0.4,18.8
2006-12-03,39,40.0,,0.4,15.600000000000001
2006-12-04,69,40.0,,0.4,27.6
2006-12-05,74,40.0,,0.4,29.6
2006-12-06,99,40.0,,0.4,39.6
2006-12-07,88,40.0,,0.4,35.2
2006-12-08,89,40.0,,0.4,35.6
2006-12-09,53,40.0,,0.4,21.200000000000003
2006-12-10,49,40.0,,0.4,19.6
