date,GDP_unscaled,GDP_monthly,isPartial,scale,GDP
2010-05-26,74,64.0,,0.64,47.36
2010-05-27,64,64.0,,0.64,40.96
2010-05-28,52,64.0,,0.64,33.28
2010-05-29,36,64.0,,0.64,23.04
2010-05-30,38,64.0,,0.64,24.32
2010-05-31,49,64.0,,0.64,31.36
2010-06-01,61,48.0,False,0.48,29.279999999999998
2010-06-02,73,48.0,,0.48,35.04
2010-06-03,62,48.0,,0.48,29.759999999999998
2010-06-04,55,48.0,,0.48,26.4
2010-06-05,53,48.0,,0.48,25.439999999999998
2010-06-06,42,48.0,,0.48,20.16
2010-06-07,100,48.0,,0.48,48.0
2010-06-08,80,48.0,,0.48,38.4
2010-06-09,79,48.0,,0.48,37.92
2010-06-10,76,48.0,,0.48,36.48
2010-06-11,66,48.0,,0.48,31.68
2010-06-12,41,48.0,,0.48,19.68
2010-06-13,62,48.0,,0.48,29.759999999999998
2010-06-14,74,48.0,,0.48,35.519999999999996
2010-06-15,63,48.0,,0.48,30.24
2010-06-16,58,48.0,,0.48,27.84
2010-06-17,47,48.0,,0.48,22.56
2010-06-18,52,48.0,,0.48,24.96
2010-06-19,31,48.0,,0.48,14.879999999999999
2010-06-20,54,48.0,,0.48,25.919999999999998
2010-06-21,61,48.0,,0.48,29.279999999999998
2010-06-22,56,48.0,,0.48,26.88
2010-06-23,43,48.0,,0.48,20.64
2010-06-24,46,48.0,,0.48,22.08
2010-06-25,68,48.0,,0.48,32.64
2010-06-26,39,48.0,,0.48,18.72
2010-06-27,60,48.0,,0.48,28.799999999999997
2010-06-28,53,48.0,,0.48,25.439999999999998
2010-06-29,37,48.0,,0.48,17.759999999999998
2010-06-30,68,48.0,,0.48,32.64
2010-07-01,63,39.0,False,0.39,24.57
2010-07-02,70,39.0,,0.39,27.3
2010-07-03,43,39.0,,0.39,16.77
2010-07-04,19,39.0,,0.39,7.41
2010-07-05,60,39.0,,0.39,23.400000000000002
2010-07-06,55,39.0,,0.39,21.45
2010-07-07,67,39.0,,0.39,26.130000000000003
2010-07-08,50,39.0,,0.39,19.5
2010-07-09,38,39.0,,0.39,14.82
2010-07-10,37,39.0,,0.39,14.43
2010-07-11,37,39.0,,0.39,14.43
2010-07-12,62,39.0,,0.39,24.18
2010-07-13,53,39.0,,0.39,20.67
2010-07-14,76,39.0,,0.39,29.64
2010-07-15,87,39.0,,0.39,33.93
2010-07-16,55,39.0,,0.39,21.45
2010-07-17,45,39.0,,0.39,17.55
2010-07-18,37,39.0,,0.39,14.43
2010-07-19,65,39.0,,0.39,25.35
2010-07-20,57,39.0,,0.39,22.23
2010-07-21,76,39.0,,0.39,29.64
2010-07-22,53,39.0,,0.39,20.67
2010-07-23,47,39.0,,0.39,18.330000000000002
2010-07-24,46,39.0,,0.39,17.94
2010-07-25,35,39.0,,0.39,13.65
2010-07-26,50,39.0,,0.39,19.5
2010-07-27,58,39.0,,0.39,22.62
2010-07-28,37,39.0,,0.39,14.43
2010-07-29,80,39.0,,0.39,31.200000000000003
2010-07-30,100,39.0,,0.39,39.0
2010-07-31,61,39.0,,0.39,23.79
2010-08-01,46,44.0,False,0.44,20.24
2010-08-02,49,44.0,,0.44,21.56
2010-08-03,57,44.0,,0.44,25.080000000000002
2010-08-04,50,44.0,,0.44,22.0
2010-08-05,40,44.0,,0.44,17.6
2010-08-06,36,44.0,,0.44,15.84
2010-08-07,25,44.0,,0.44,11.0
2010-08-08,28,44.0,,0.44,12.32
2010-08-09,55,44.0,,0.44,24.2
2010-08-10,45,44.0,,0.44,19.8
2010-08-11,50,44.0,,0.44,22.0
2010-08-12,45,44.0,,0.44,19.8
2010-08-13,73,44.0,,0.44,32.12
2010-08-14,28,44.0,,0.44,12.32
2010-08-15,44,44.0,,0.44,19.36
2010-08-16,86,44.0,,0.44,37.84
2010-08-17,66,44.0,,0.44,29.04
2010-08-18,74,44.0,,0.44,32.56
2010-08-19,72,44.0,,0.44,31.68
2010-08-20,57,44.0,,0.44,25.080000000000002
2010-08-21,48,44.0,,0.44,21.12
2010-08-22,37,44.0,,0.44,16.28
2010-08-23,56,44.0,,0.44,24.64
2010-08-24,62,44.0,,0.44,27.28
2010-08-25,70,44.0,,0.44,30.8
2010-08-26,70,44.0,,0.44,30.8
2010-08-27,100,44.0,,0.44,44.0
2010-08-28,65,44.0,,0.44,28.6
2010-08-29,44,44.0,,0.44,19.36
2010-08-30,69,44.0,,0.44,30.36
2010-08-31,67,44.0,,0.44,29.48
2010-09-01,54,61.0,False,0.61,32.94
2010-09-02,70,61.0,,0.61,42.699999999999996
2010-09-03,52,61.0,,0.61,31.72
2010-09-04,38,61.0,,0.61,23.18
2010-09-05,38,61.0,,0.61,23.18
2010-09-06,47,61.0,,0.61,28.669999999999998
2010-09-07,56,61.0,,0.61,34.16
2010-09-08,58,61.0,,0.61,35.38
2010-09-09,62,61.0,,0.61,37.82
2010-09-10,46,61.0,,0.61,28.06
2010-09-11,32,61.0,,0.61,19.52
2010-09-12,58,61.0,,0.61,35.38
2010-09-13,63,61.0,,0.61,38.43
2010-09-14,76,61.0,,0.61,46.36
2010-09-15,64,61.0,,0.61,39.04
2010-09-16,60,61.0,,0.61,36.6
2010-09-17,67,61.0,,0.61,40.87
2010-09-18,42,61.0,,0.61,25.62
2010-09-19,38,61.0,,0.61,23.18
2010-09-20,79,61.0,,0.61,48.19
2010-09-21,81,61.0,,0.61,49.41
2010-09-22,100,61.0,,0.61,61.0
2010-09-23,94,61.0,,0.61,57.339999999999996
2010-09-24,76,61.0,,0.61,46.36
2010-09-25,38,61.0,,0.61,23.18
2010-09-26,54,61.0,,0.61,32.94
2010-09-27,64,61.0,,0.61,39.04
2010-09-28,79,61.0,,0.61,48.19
2010-09-29,99,61.0,,0.61,60.39
2010-09-30,88,61.0,,0.61,53.68
2010-10-01,73,65.0,False,0.65,47.45
2010-10-02,48,65.0,,0.65,31.200000000000003
2010-10-03,63,65.0,,0.65,40.95
2010-10-04,79,65.0,,0.65,51.35
2010-10-05,81,65.0,,0.65,52.65
2010-10-06,91,65.0,,0.65,59.15
2010-10-07,100,65.0,,0.65,65.0
2010-10-08,77,65.0,,0.65,50.050000000000004
2010-10-09,42,65.0,,0.65,27.3
2010-10-10,51,65.0,,0.65,33.15
2010-10-11,95,65.0,,0.65,61.75
2010-10-12,85,65.0,,0.65,55.25
2010-10-13,77,65.0,,0.65,50.050000000000004
2010-10-14,77,65.0,,0.65,50.050000000000004
2010-10-15,58,65.0,,0.65,37.7
2010-10-16,45,65.0,,0.65,29.25
2010-10-17,44,65.0,,0.65,28.6
2010-10-18,71,65.0,,0.65,46.15
2010-10-19,79,65.0,,0.65,51.35
2010-10-20,64,65.0,,0.65,41.6
2010-10-21,78,65.0,,0.65,50.7
2010-10-22,74,65.0,,0.65,48.1
2010-10-23,42,65.0,,0.65,27.3
2010-10-24,61,65.0,,0.65,39.65
2010-10-25,66,65.0,,0.65,42.9
2010-10-26,80,65.0,,0.65,52.0
2010-10-27,79,65.0,,0.65,51.35
2010-10-28,67,65.0,,0.65,43.550000000000004
2010-10-29,77,65.0,,0.65,50.050000000000004
2010-10-30,40,65.0,,0.65,26.0
2010-10-31,62,65.0,,0.65,40.300000000000004
2010-11-01,80,66.0,False,0.66,52.800000000000004
2010-11-02,72,66.0,,0.66,47.52
2010-11-03,97,66.0,,0.66,64.02
2010-11-04,94,66.0,,0.66,62.040000000000006
2010-11-05,57,66.0,,0.66,37.620000000000005
2010-11-06,55,66.0,,0.66,36.300000000000004
2010-11-07,60,66.0,,0.66,39.6
2010-11-08,75,66.0,,0.66,49.5
2010-11-09,79,66.0,,0.66,52.14
2010-11-10,100,66.0,,0.66,66.0
2010-11-11,100,66.0,,0.66,66.0
2010-11-12,83,66.0,,0.66,54.78
2010-11-13,38,66.0,,0.66,25.080000000000002
2010-11-14,69,66.0,,0.66,45.54
2010-11-15,77,66.0,,0.66,50.82
2010-11-16,83,66.0,,0.66,54.78
2010-11-17,84,66.0,,0.66,55.440000000000005
2010-11-18,75,66.0,,0.66,49.5
2010-11-19,73,66.0,,0.66,48.18
2010-11-20,26,66.0,,0.66,17.16
2010-11-21,53,66.0,,0.66,34.980000000000004
2010-11-22,89,66.0,,0.66,58.74
2010-11-23,64,66.0,,0.66,42.24
2010-11-24,62,66.0,,0.66,40.92
2010-11-25,38,66.0,,0.66,25.080000000000002
2010-11-26,60,66.0,,0.66,39.6
2010-11-27,48,66.0,,0.66,31.68
2010-11-28,47,66.0,,0.66,31.020000000000003
2010-11-29,77,66.0,,0.66,50.82
2010-11-30,96,66.0,,0.66,63.36
2010-12-01,79,49.0,False,0.49,38.71
2010-12-02,100,49.0,,0.49,49.0
2010-12-03,65,49.0,,0.49,31.849999999999998
2010-12-04,52,49.0,,0.49,25.48
2010-12-05,72,49.0,,0.49,35.28
2010-12-06,92,49.0,,0.49,45.08
2010-12-07,95,49.0,,0.49,46.55
2010-12-08,94,49.0,,0.49,46.06
2010-12-09,77,49.0,,0.49,37.73
2010-12-10,63,49.0,,0.49,30.87
2010-12-11,57,49.0,,0.49,27.93
2010-12-12,51,49.0,,0.49,24.99
2010-12-13,82,49.0,,0.49,40.18
2010-12-14,76,49.0,,0.49,37.24
2010-12-15,70,49.0,,0.49,34.3
2010-12-16,69,49.0,,0.49,33.81
2010-12-17,70,49.0,,0.49,34.3
2010-12-18,28,49.0,,0.49,13.719999999999999
2010-12-19,37,49.0,,0.49,18.13
2010-12-20,48,49.0,,0.49,23.52
2010-12-21,42,49.0,,0.49,20.58
2010-12-22,37,49.0,,0.49,18.13
2010-12-23,41,49.0,,0.49,20.09
2010-12-24,38,49.0,,0.49,18.62
2010-12-25,11,49.0,,0.49,5.39
2010-12-26,25,49.0,,0.49,12.25
2010-12-27,23,49.0,,0.49,11.27
2010-12-28,21,49.0,,0.49,10.29
2010-12-29,25,49.0,,0.49,12.25
2010-12-30,26,49.0,,0.49,12.74
2010-12-31,35,49.0,,0.49,17.15
2011-01-01,25,54.0,False,0.54,13.5
2011-01-02,25,54.0,,0.54,13.5
2011-01-03,35,54.0,,0.54,18.900000000000002
2011-01-04,42,54.0,,0.54,22.68
2011-01-05,52,54.0,,0.54,28.080000000000002
2011-01-06,38,54.0,,0.54,20.520000000000003
2011-01-07,47,54.0,,0.54,25.380000000000003
2011-01-08,10,54.0,,0.54,5.4
2011-01-09,36,54.0,,0.54,19.44
2011-01-10,32,54.0,,0.54,17.28
2011-01-11,47,54.0,,0.54,25.380000000000003
2011-01-12,46,54.0,,0.54,24.840000000000003
2011-01-13,56,54.0,,0.54,30.240000000000002
2011-01-14,67,54.0,,0.54,36.18
2011-01-15,16,54.0,,0.54,8.64
2011-01-16,36,54.0,,0.54,19.44
2011-01-17,55,54.0,,0.54,29.700000000000003
2011-01-18,72,54.0,,0.54,38.88
2011-01-19,64,54.0,,0.54,34.56
2011-01-20,74,54.0,,0.54,39.96
2011-01-21,68,54.0,,0.54,36.72
2011-01-22,27,54.0,,0.54,14.580000000000002
2011-01-23,62,54.0,,0.54,33.480000000000004
2011-01-24,60,54.0,,0.54,32.400000000000006
2011-01-25,72,54.0,,0.54,38.88
2011-01-26,98,54.0,,0.54,52.92
2011-01-27,100,54.0,,0.54,54.0
2011-01-28,94,54.0,,0.54,50.760000000000005
2011-01-29,46,54.0,,0.54,24.840000000000003
2011-01-30,51,54.0,,0.54,27.540000000000003
2011-01-31,83,54.0,,0.54,44.82
2011-02-01,83,70.0,False,0.7,58.099999999999994
2011-02-02,68,70.0,,0.7,47.599999999999994
2011-02-03,53,70.0,,0.7,37.099999999999994
2011-02-04,61,70.0,,0.7,42.699999999999996
2011-02-05,33,70.0,,0.7,23.099999999999998
2011-02-06,55,70.0,,0.7,38.5
2011-02-07,54,70.0,,0.7,37.8
2011-02-08,75,70.0,,0.7,52.5
2011-02-09,64,70.0,,0.7,44.8
2011-02-10,68,70.0,,0.7,47.599999999999994
2011-02-11,49,70.0,,0.7,34.3
2011-02-12,38,70.0,,0.7,26.599999999999998
2011-02-13,59,70.0,,0.7,41.3
2011-02-14,100,70.0,,0.7,70.0
2011-02-15,85,70.0,,0.7,59.49999999999999
2011-02-16,53,70.0,,0.7,37.099999999999994
2011-02-17,98,70.0,,0.7,68.6
2011-02-18,63,70.0,,0.7,44.099999999999994
2011-02-19,45,70.0,,0.7,31.499999999999996
2011-02-20,56,70.0,,0.7,39.199999999999996
2011-02-21,45,70.0,,0.7,31.499999999999996
2011-02-22,75,70.0,,0.7,52.5
2011-02-23,60,70.0,,0.7,42.0
2011-02-24,66,70.0,,0.7,46.199999999999996
2011-02-25,70,70.0,,0.7,49.0
2011-02-26,37,70.0,,0.7,25.9
2011-02-27,55,70.0,,0.7,38.5
2011-02-28,76,70.0,,0.7,53.199999999999996
2011-03-01,75,63.0,False,0.63,47.25
2011-03-02,89,63.0,,0.63,56.07
2011-03-03,96,63.0,,0.63,60.480000000000004
2011-03-04,78,63.0,,0.63,49.14
2011-03-05,50,63.0,,0.63,31.5
2011-03-06,47,63.0,,0.63,29.61
2011-03-07,86,63.0,,0.63,54.18
2011-03-08,97,63.0,,0.63,61.11
2011-03-09,78,63.0,,0.63,49.14
2011-03-10,100,63.0,,0.63,63.0
2011-03-11,61,63.0,,0.63,38.43
2011-03-12,41,63.0,,0.63,25.830000000000002
2011-03-13,34,63.0,,0.63,21.42
2011-03-14,94,63.0,,0.63,59.22
2011-03-15,97,63.0,,0.63,61.11
2011-03-16,80,63.0,,0.63,50.4
2011-03-17,83,63.0,,0.63,52.29
2011-03-18,69,63.0,,0.63,43.47
2011-03-19,46,63.0,,0.63,28.98
2011-03-20,47,63.0,,0.63,29.61
2011-03-21,70,63.0,,0.63,44.1
2011-03-22,65,63.0,,0.63,40.95
2011-03-23,75,63.0,,0.63,47.25
2011-03-24,83,63.0,,0.63,52.29
2011-03-25,68,63.0,,0.63,42.84
2011-03-26,35,63.0,,0.63,22.05
2011-03-27,59,63.0,,0.63,37.17
2011-03-28,74,63.0,,0.63,46.62
2011-03-29,93,63.0,,0.63,58.59
2011-03-30,99,63.0,,0.63,62.37
2011-03-31,82,63.0,,0.63,51.660000000000004
2011-04-01,61,71.0,False,0.71,43.309999999999995
2011-04-02,46,71.0,,0.71,32.66
2011-04-03,53,71.0,,0.71,37.629999999999995
2011-04-04,74,71.0,,0.71,52.54
2011-04-05,80,71.0,,0.71,56.8
2011-04-06,80,71.0,,0.71,56.8
2011-04-07,63,71.0,,0.71,44.73
2011-04-08,59,71.0,,0.71,41.89
2011-04-09,46,71.0,,0.71,32.66
2011-04-10,69,71.0,,0.71,48.989999999999995
2011-04-11,92,71.0,,0.71,65.32
2011-04-12,85,71.0,,0.71,60.349999999999994
2011-04-13,100,71.0,,0.71,71.0
2011-04-14,84,71.0,,0.71,59.64
2011-04-15,72,71.0,,0.71,51.12
2011-04-16,67,71.0,,0.71,47.57
2011-04-17,63,71.0,,0.71,44.73
2011-04-18,80,71.0,,0.71,56.8
2011-04-19,75,71.0,,0.71,53.25
2011-04-20,73,71.0,,0.71,51.83
2011-04-21,73,71.0,,0.71,51.83
2011-04-22,59,71.0,,0.71,41.89
2011-04-23,51,71.0,,0.71,36.21
2011-04-24,52,71.0,,0.71,36.92
2011-04-25,77,71.0,,0.71,54.669999999999995
2011-04-26,82,71.0,,0.71,58.22
2011-04-27,76,71.0,,0.71,53.959999999999994
2011-04-28,93,71.0,,0.71,66.03
2011-04-29,59,71.0,,0.71,41.89
2011-04-30,41,71.0,,0.71,29.11
2011-05-01,67,56.0,False,0.56,37.52
2011-05-02,84,56.0,,0.56,47.040000000000006
2011-05-03,85,56.0,,0.56,47.6
2011-05-04,72,56.0,,0.56,40.32000000000001
2011-05-05,79,56.0,,0.56,44.24
2011-05-06,75,56.0,,0.56,42.00000000000001
2011-05-07,50,56.0,,0.56,28.000000000000004
2011-05-08,55,56.0,,0.56,30.800000000000004
2011-05-09,84,56.0,,0.56,47.040000000000006
2011-05-10,78,56.0,,0.56,43.68000000000001
2011-05-11,100,56.0,,0.56,56.00000000000001
2011-05-12,69,56.0,,0.56,38.64
2011-05-13,60,56.0,,0.56,33.6
2011-05-14,39,56.0,,0.56,21.840000000000003
2011-05-15,50,56.0,,0.56,28.000000000000004
2011-05-16,73,56.0,,0.56,40.88
2011-05-17,66,56.0,,0.56,36.96
2011-05-18,61,56.0,,0.56,34.160000000000004
2011-05-19,56,56.0,,0.56,31.360000000000003
2011-05-20,56,56.0,,0.56,31.360000000000003
2011-05-21,28,56.0,,0.56,15.680000000000001
2011-05-22,43,56.0,,0.56,24.080000000000002
2011-05-23,57,56.0,,0.56,31.92
2011-05-24,69,56.0,,0.56,38.64
2011-05-25,75,56.0,,0.56,42.00000000000001
2011-05-26,69,56.0,,0.56,38.64
2011-05-27,46,56.0,,0.56,25.76
2011-05-28,37,56.0,,0.56,20.720000000000002
2011-05-29,40,56.0,,0.56,22.400000000000002
2011-05-30,47,56.0,,0.56,26.320000000000004
2011-05-31,59,56.0,,0.56,33.040000000000006
2011-06-01,74,48.0,False,0.48,35.519999999999996
2011-06-02,70,48.0,,0.48,33.6
2011-06-03,74,48.0,,0.48,35.519999999999996
2011-06-04,76,48.0,,0.48,36.48
2011-06-05,65,48.0,,0.48,31.2
2011-06-06,78,48.0,,0.48,37.44
2011-06-07,89,48.0,,0.48,42.72
2011-06-08,81,48.0,,0.48,38.879999999999995
2011-06-09,81,48.0,,0.48,38.879999999999995
2011-06-10,90,48.0,,0.48,43.199999999999996
2011-06-11,49,48.0,,0.48,23.52
2011-06-12,72,48.0,,0.48,34.56
2011-06-13,78,48.0,,0.48,37.44
2011-06-14,82,48.0,,0.48,39.36
2011-06-15,79,48.0,,0.48,37.92
2011-06-16,81,48.0,,0.48,38.879999999999995
2011-06-17,81,48.0,,0.48,38.879999999999995
2011-06-18,51,48.0,,0.48,24.48
2011-06-19,51,48.0,,0.48,24.48
2011-06-20,94,48.0,,0.48,45.12
2011-06-21,81,48.0,,0.48,38.879999999999995
2011-06-22,88,48.0,,0.48,42.239999999999995
2011-06-23,89,48.0,,0.48,42.72
2011-06-24,100,48.0,,0.48,48.0
2011-06-25,57,48.0,,0.48,27.36
2011-06-26,64,48.0,,0.48,30.72
2011-06-27,85,48.0,,0.48,40.8
2011-06-28,87,48.0,,0.48,41.76
2011-06-29,89,48.0,,0.48,42.72
2011-06-30,67,48.0,,0.48,32.16
2011-07-01,47,56.0,False,0.56,26.320000000000004
2011-07-02,30,56.0,,0.56,16.8
2011-07-03,31,56.0,,0.56,17.360000000000003
2011-07-04,35,56.0,,0.56,19.6
2011-07-05,34,56.0,,0.56,19.040000000000003
2011-07-06,43,56.0,,0.56,24.080000000000002
2011-07-07,45,56.0,,0.56,25.200000000000003
2011-07-08,45,56.0,,0.56,25.200000000000003
2011-07-09,39,56.0,,0.56,21.840000000000003
2011-07-10,51,56.0,,0.56,28.560000000000002
2011-07-11,53,56.0,,0.56,29.680000000000003
2011-07-12,54,56.0,,0.56,30.240000000000002
2011-07-13,55,56.0,,0.56,30.800000000000004
2011-07-14,60,56.0,,0.56,33.6
2011-07-15,48,56.0,,0.56,26.880000000000003
2011-07-16,52,56.0,,0.56,29.120000000000005
2011-07-17,53,56.0,,0.56,29.680000000000003
2011-07-18,46,56.0,,0.56,25.76
2011-07-19,61,56.0,,0.56,34.160000000000004
2011-07-20,42,56.0,,0.56,23.520000000000003
2011-07-21,56,56.0,,0.56,31.360000000000003
2011-07-22,52,56.0,,0.56,29.120000000000005
2011-07-23,42,56.0,,0.56,23.520000000000003
2011-07-24,38,56.0,,0.56,21.28
2011-07-25,45,56.0,,0.56,25.200000000000003
2011-07-26,74,56.0,,0.56,41.440000000000005
2011-07-27,57,56.0,,0.56,31.92
2011-07-28,51,56.0,,0.56,28.560000000000002
2011-07-29,100,56.0,,0.56,56.00000000000001
2011-07-30,67,56.0,,0.56,37.52
2011-07-31,70,56.0,,0.56,39.2
2011-08-01,88,54.0,False,0.54,47.52
2011-08-02,73,54.0,,0.54,39.42
2011-08-03,58,54.0,,0.54,31.32
2011-08-04,73,54.0,,0.54,39.42
2011-08-05,88,54.0,,0.54,47.52
2011-08-06,100,54.0,,0.54,54.0
2011-08-07,73,54.0,,0.54,39.42
2011-08-08,89,54.0,,0.54,48.06
2011-08-09,89,54.0,,0.54,48.06
2011-08-10,58,54.0,,0.54,31.32
2011-08-11,59,54.0,,0.54,31.860000000000003
2011-08-12,53,54.0,,0.54,28.62
2011-08-13,28,54.0,,0.54,15.120000000000001
2011-08-14,30,54.0,,0.54,16.200000000000003
2011-08-15,51,54.0,,0.54,27.540000000000003
2011-08-16,50,54.0,,0.54,27.0
2011-08-17,47,54.0,,0.54,25.380000000000003
2011-08-18,44,54.0,,0.54,23.76
2011-08-19,28,54.0,,0.54,15.120000000000001
2011-08-20,28,54.0,,0.54,15.120000000000001
2011-08-21,43,54.0,,0.54,23.220000000000002
2011-08-22,52,54.0,,0.54,28.080000000000002
2011-08-23,39,54.0,,0.54,21.060000000000002
2011-08-24,50,54.0,,0.54,27.0
2011-08-25,51,54.0,,0.54,27.540000000000003
2011-08-26,43,54.0,,0.54,23.220000000000002
2011-08-27,27,54.0,,0.54,14.580000000000002
2011-08-28,39,54.0,,0.54,21.060000000000002
2011-08-29,50,54.0,,0.54,27.0
2011-08-30,51,54.0,,0.54,27.540000000000003
2011-08-31,61,54.0,,0.54,32.940000000000005
2011-09-01,42,59.0,False,0.59,24.779999999999998
2011-09-02,52,59.0,,0.59,30.68
2011-09-03,34,59.0,,0.59,20.06
2011-09-04,35,59.0,,0.59,20.65
2011-09-05,45,59.0,,0.59,26.549999999999997
2011-09-06,60,59.0,,0.59,35.4
2011-09-07,68,59.0,,0.59,40.12
2011-09-08,81,59.0,,0.59,47.79
2011-09-09,57,59.0,,0.59,33.629999999999995
2011-09-10,40,59.0,,0.59,23.599999999999998
2011-09-11,65,59.0,,0.59,38.35
2011-09-12,71,59.0,,0.59,41.89
2011-09-13,90,59.0,,0.59,53.099999999999994
2011-09-14,95,59.0,,0.59,56.05
2011-09-15,61,59.0,,0.59,35.989999999999995
2011-09-16,45,59.0,,0.59,26.549999999999997
2011-09-17,53,59.0,,0.59,31.27
2011-09-18,65,59.0,,0.59,38.35
2011-09-19,79,59.0,,0.59,46.61
2011-09-20,100,59.0,,0.59,59.0
2011-09-21,85,59.0,,0.59,50.15
2011-09-22,74,59.0,,0.59,43.66
2011-09-23,62,59.0,,0.59,36.58
2011-09-24,47,59.0,,0.59,27.729999999999997
2011-09-25,59,59.0,,0.59,34.809999999999995
2011-09-26,97,59.0,,0.59,57.23
2011-09-27,75,59.0,,0.59,44.25
2011-09-28,75,59.0,,0.59,44.25
2011-09-29,92,59.0,,0.59,54.279999999999994
2011-09-30,65,59.0,,0.59,38.35
2011-10-01,41,72.0,False,0.72,29.52
2011-10-02,56,72.0,,0.72,40.32
2011-10-03,80,72.0,,0.72,57.599999999999994
2011-10-04,70,72.0,,0.72,50.4
2011-10-05,71,72.0,,0.72,51.12
2011-10-06,66,72.0,,0.72,47.519999999999996
2011-10-07,71,72.0,,0.72,51.12
2011-10-08,35,72.0,,0.72,25.2
2011-10-09,56,72.0,,0.72,40.32
2011-10-10,75,72.0,,0.72,54.0
2011-10-11,65,72.0,,0.72,46.8
2011-10-12,79,72.0,,0.72,56.879999999999995
2011-10-13,66,72.0,,0.72,47.519999999999996
2011-10-14,63,72.0,,0.72,45.36
2011-10-15,38,72.0,,0.72,27.36
2011-10-16,59,72.0,,0.72,42.48
2011-10-17,74,72.0,,0.72,53.28
2011-10-18,75,72.0,,0.72,54.0
2011-10-19,79,72.0,,0.72,56.879999999999995
2011-10-20,74,72.0,,0.72,53.28
2011-10-21,60,72.0,,0.72,43.199999999999996
2011-10-22,43,72.0,,0.72,30.959999999999997
2011-10-23,48,72.0,,0.72,34.56
2011-10-24,59,72.0,,0.72,42.48
2011-10-25,76,72.0,,0.72,54.72
2011-10-26,93,72.0,,0.72,66.96
2011-10-27,100,72.0,,0.72,72.0
2011-10-28,79,72.0,,0.72,56.879999999999995
2011-10-29,40,72.0,,0.72,28.799999999999997
2011-10-30,47,72.0,,0.72,33.839999999999996
2011-10-31,66,72.0,,0.72,47.519999999999996
2011-11-01,81,69.0,False,0.69,55.88999999999999
2011-11-02,81,69.0,,0.69,55.88999999999999
2011-11-03,75,69.0,,0.69,51.74999999999999
2011-11-04,71,69.0,,0.69,48.989999999999995
2011-11-05,48,69.0,,0.69,33.12
2011-11-06,51,69.0,,0.69,35.19
2011-11-07,76,69.0,,0.69,52.44
2011-11-08,74,69.0,,0.69,51.059999999999995
2011-11-09,100,69.0,,0.69,69.0
2011-11-10,77,69.0,,0.69,53.129999999999995
2011-11-11,55,69.0,,0.69,37.949999999999996
2011-11-12,40,69.0,,0.69,27.599999999999998
2011-11-13,60,69.0,,0.69,41.4
2011-11-14,74,69.0,,0.69,51.059999999999995
2011-11-15,69,69.0,,0.69,47.61
2011-11-16,69,69.0,,0.69,47.61
2011-11-17,69,69.0,,0.69,47.61
2011-11-18,61,69.0,,0.69,42.089999999999996
2011-11-19,49,69.0,,0.69,33.809999999999995
2011-11-20,49,69.0,,0.69,33.809999999999995
2011-11-21,61,69.0,,0.69,42.089999999999996
2011-11-22,62,69.0,,0.69,42.779999999999994
2011-11-23,59,69.0,,0.69,40.709999999999994
2011-11-24,29,69.0,,0.69,20.009999999999998
2011-11-25,39,69.0,,0.69,26.909999999999997
2011-11-26,33,69.0,,0.69,22.77
2011-11-27,52,69.0,,0.69,35.879999999999995
2011-11-28,76,69.0,,0.69,52.44
2011-11-29,86,69.0,,0.69,59.339999999999996
2011-11-30,73,69.0,,0.69,50.37
2011-12-01,94,48.0,False,0.48,45.12
2011-12-02,71,48.0,,0.48,34.08
2011-12-03,61,48.0,,0.48,29.279999999999998
2011-12-04,66,48.0,,0.48,31.68
2011-12-05,99,48.0,,0.48,47.519999999999996
2011-12-06,87,48.0,,0.48,41.76
2011-12-07,100,48.0,,0.48,48.0
2011-12-08,90,48.0,,0.48,43.199999999999996
2011-12-09,80,48.0,,0.48,38.4
2011-12-10,61,48.0,,0.48,29.279999999999998
2011-12-11,71,48.0,,0.48,34.08
2011-12-12,95,48.0,,0.48,45.6
2011-12-13,98,48.0,,0.48,47.04
2011-12-14,73,48.0,,0.48,35.04
2011-12-15,88,48.0,,0.48,42.239999999999995
2011-12-16,64,48.0,,0.48,30.72
2011-12-17,37,48.0,,0.48,17.759999999999998
2011-12-18,37,48.0,,0.48,17.759999999999998
2011-12-19,63,48.0,,0.48,30.24
2011-12-20,48,48.0,,0.48,23.04
2011-12-21,47,48.0,,0.48,22.56
2011-12-22,43,48.0,,0.48,20.64
2011-12-23,44,48.0,,0.48,21.119999999999997
2011-12-24,22,48.0,,0.48,10.559999999999999
2011-12-25,21,48.0,,0.48,10.08
2011-12-26,23,48.0,,0.48,11.04
2011-12-27,39,48.0,,0.48,18.72
2011-12-28,32,48.0,,0.48,15.36
2011-12-29,43,48.0,,0.48,20.64
2011-12-30,38,48.0,,0.48,18.24
2011-12-31,29,48.0,,0.48,13.92
2012-01-01,26,53.0,False,0.53,13.780000000000001
2012-01-02,30,53.0,,0.53,15.9
2012-01-03,46,53.0,,0.53,24.380000000000003
2012-01-04,36,53.0,,0.53,19.080000000000002
2012-01-05,56,53.0,,0.53,29.68
2012-01-06,49,53.0,,0.53,25.970000000000002
2012-01-07,35,53.0,,0.53,18.55
2012-01-08,39,53.0,,0.53,20.67
2012-01-09,55,53.0,,0.53,29.150000000000002
2012-01-10,54,53.0,,0.53,28.62
2012-01-11,58,53.0,,0.53,30.740000000000002
2012-01-12,52,53.0,,0.53,27.560000000000002
