date,life insurance_unscaled,life insurance_monthly,isPartial,scale,life insurance
2006-10-06,57,57,False,0.57,32.489999999999995
2006-10-07,56,56,False,0.56,31.360000000000003
2006-10-08,38,38,False,0.38,14.44
2006-10-09,78,78,False,0.78,60.84
2006-10-10,87,87,False,0.87,75.69
2006-10-11,82,82,False,0.82,67.24
2006-10-12,69,69,False,0.69,47.61
2006-10-13,55,55,False,0.55,30.250000000000004
2006-10-14,47,47,False,0.47,22.09
2006-10-15,20,20,False,0.2,4.0
2006-10-16,78,78,False,0.78,60.84
2006-10-17,91,91,False,0.91,82.81
2006-10-18,100,100,False,1.0,100.0
2006-10-19,65,65,False,0.65,42.25
2006-10-20,61,61,False,0.61,37.21
2006-10-21,41,41,False,0.41,16.81
2006-10-22,43,43,False,0.43,18.49
2006-10-23,70,70,False,0.7,49.0
2006-10-24,90,90,False,0.9,81.0
2006-10-25,78,78,False,0.78,60.84
2006-10-26,83,83,False,0.83,68.89
2006-10-27,75,75,False,0.75,56.25
2006-10-28,58,58,False,0.58,33.64
2006-10-29,47,47,False,0.47,22.09
2006-10-30,90,90,False,0.9,81.0
2006-10-31,85,85,False,0.85,72.25
2006-11-01,100,100,False,1.0,100.0
2006-11-02,65,65,False,0.65,42.25
2006-11-03,65,65,False,0.65,42.25
2006-11-04,56,56,False,0.56,31.360000000000003
2006-11-05,57,57,False,0.57,32.489999999999995
2006-11-06,82,82,False,0.82,67.24
2006-11-07,89,89,False,0.89,79.21000000000001
2006-11-08,100,100,False,1.0,100.0
2006-11-09,71,71,False,0.71,50.41
2006-11-10,61,61,False,0.61,37.21
2006-11-11,37,37,False,0.37,13.69
2006-11-12,44,44,False,0.44,19.36
2006-11-13,88,88,False,0.88,77.44
2006-11-14,76,76,False,0.76,57.76
2006-11-15,84,84,False,0.84,70.56
2006-11-16,75,75,False,0.75,56.25
2006-11-17,74,74,False,0.74,54.76
2006-11-18,50,50,False,0.5,25.0
2006-11-19,58,58,False,0.58,33.64
2006-11-20,79,79,False,0.79,62.410000000000004
2006-11-21,74,74,False,0.74,54.76
2006-11-22,44,44,False,0.44,19.36
2006-11-23,39,39,False,0.39,15.21
2006-11-24,38,38,False,0.38,14.44
2006-11-25,46,46,False,0.46,21.16
2006-11-26,42,42,False,0.42,17.64
2006-11-27,85,85,False,0.85,72.25
2006-11-28,87,87,False,0.87,75.69
2006-11-29,69,69,False,0.69,47.61
2006-11-30,82,82,False,0.82,67.24
2006-12-01,59,59,False,0.59,34.809999999999995
2006-12-02,49,49,False,0.49,24.009999999999998
2006-12-03,26,26,False,0.26,6.76
2006-12-04,72,72,False,0.72,51.839999999999996
2006-12-05,100,100,False,1.0,100.0
2006-12-06,95,95,False,0.95,90.25
2006-12-07,68,68,False,0.68,46.24
2006-12-08,71,71,False,0.71,50.41
2006-12-09,39,39,False,0.39,15.21
2006-12-10,54,54,False,0.54,29.160000000000004
2006-12-11,78,78,False,0.78,60.84
2006-12-12,69,69,False,0.69,47.61
2006-12-13,69,69,False,0.69,47.61
2006-12-14,54,54,False,0.54,29.160000000000004
2006-12-15,43,43,False,0.43,18.49
2006-12-16,34,34,False,0.34,11.56
2006-12-17,51,51,False,0.51,26.01
2006-12-18,82,82,False,0.82,67.24
2006-12-19,76,76,False,0.76,57.76
2006-12-20,50,50,False,0.5,25.0
2006-12-21,99,99,False,0.99,98.01
2006-12-22,75,75,False,0.75,56.25
2006-12-23,23,23,False,0.23,5.29
2006-12-24,30,30,False,0.3,9.0
2006-12-25,19,19,False,0.19,3.61
2006-12-26,69,69,False,0.69,47.61
2006-12-27,77,77,False,0.77,59.29
2006-12-28,100,100,False,1.0,100.0
2006-12-29,80,80,False,0.8,64.0
2006-12-30,73,73,False,0.73,53.29
2006-12-31,40,40,False,0.4,16.0
2007-01-01,36,36,False,0.36,12.959999999999999
2007-01-02,80,80,False,0.8,64.0
2007-01-03,81,81,False,0.81,65.61
2007-01-04,69,69,False,0.69,47.61
2007-01-05,64,64,False,0.64,40.96
2007-01-06,66,66,False,0.66,43.56
2007-01-07,58,58,False,0.58,33.64
2007-01-08,100,100,False,1.0,100.0
2007-01-09,78,78,False,0.78,60.84
2007-01-10,89,89,False,0.89,79.21000000000001
2007-01-11,73,73,False,0.73,53.29
2007-01-12,61,61,False,0.61,37.21
2007-01-13,30,30,False,0.3,9.0
2007-01-14,50,50,False,0.5,25.0
2007-01-15,83,83,False,0.83,68.89
2007-01-16,83,83,False,0.83,68.89
2007-01-17,90,90,False,0.9,81.0
2007-01-18,80,80,False,0.8,64.0
2007-01-19,61,61,False,0.61,37.21
2007-01-20,60,60,False,0.6,36.0
2007-01-21,29,29,False,0.29,8.41
2007-01-22,75,75,False,0.75,56.25
2007-01-23,87,87,False,0.87,75.69
2007-01-24,79,79,False,0.79,62.410000000000004
2007-01-25,74,74,False,0.74,54.76
2007-01-26,78,78,False,0.78,60.84
2007-01-27,26,26,False,0.26,6.76
2007-01-28,58,58,False,0.58,33.64
2007-01-29,67,67,False,0.67,44.89
2007-01-30,69,69,False,0.69,47.61
2007-01-31,53,53,False,0.53,28.09
2007-02-01,70,70,False,0.7,49.0
2007-02-02,71,71,False,0.71,50.41
2007-02-03,54,54,False,0.54,29.160000000000004
2007-02-04,58,58,False,0.58,33.64
2007-02-05,69,69,False,0.69,47.61
2007-02-06,100,100,False,1.0,100.0
2007-02-07,80,80,False,0.8,64.0
2007-02-08,49,49,False,0.49,24.009999999999998
2007-02-09,44,44,False,0.44,19.36
2007-02-10,48,48,False,0.48,23.04
2007-02-11,45,45,False,0.45,20.25
2007-02-12,73,73,False,0.73,53.29
2007-02-13,64,64,False,0.64,40.96
2007-02-14,57,57,False,0.57,32.489999999999995
2007-02-15,70,70,False,0.7,49.0
2007-02-16,43,43,False,0.43,18.49
2007-02-17,46,46,False,0.46,21.16
2007-02-18,41,41,False,0.41,16.81
2007-02-19,91,91,False,0.91,82.81
2007-02-20,72,72,False,0.72,51.839999999999996
2007-02-21,64,64,False,0.64,40.96
2007-02-22,95,95,False,0.95,90.25
2007-02-23,68,68,False,0.68,46.24
2007-02-24,61,61,False,0.61,37.21
2007-02-25,38,38,False,0.38,14.44
2007-02-26,78,78,False,0.78,60.84
2007-02-27,64,64,False,0.64,40.96
2007-02-28,75,75,False,0.75,56.25
2007-03-01,84,84,False,0.84,70.56
2007-03-02,66,66,False,0.66,43.56
2007-03-03,67,67,False,0.67,44.89
2007-03-04,69,69,False,0.69,47.61
2007-03-05,94,94,False,0.94,88.36
2007-03-06,82,82,False,0.82,67.24
2007-03-07,79,79,False,0.79,62.410000000000004
2007-03-08,92,92,False,0.92,84.64
2007-03-09,83,83,False,0.83,68.89
2007-03-10,49,49,False,0.49,24.009999999999998
2007-03-11,61,61,False,0.61,37.21
2007-03-12,71,71,False,0.71,50.41
2007-03-13,97,97,False,0.97,94.09
2007-03-14,90,90,False,0.9,81.0
2007-03-15,76,76,False,0.76,57.76
2007-03-16,85,85,False,0.85,72.25
2007-03-17,68,68,False,0.68,46.24
2007-03-18,63,63,False,0.63,39.69
2007-03-19,86,86,False,0.86,73.96
2007-03-20,82,82,False,0.82,67.24
2007-03-21,77,77,False,0.77,59.29
2007-03-22,78,78,False,0.78,60.84
2007-03-23,75,75,False,0.75,56.25
2007-03-24,52,52,False,0.52,27.04
2007-03-25,45,45,False,0.45,20.25
2007-03-26,77,77,False,0.77,59.29
2007-03-27,83,83,False,0.83,68.89
2007-03-28,100,100,False,1.0,100.0
2007-03-29,76,76,False,0.76,57.76
2007-03-30,88,88,False,0.88,77.44
2007-03-31,51,51,False,0.51,26.01
2007-04-01,49,49,False,0.49,24.009999999999998
2007-04-02,63,63,False,0.63,39.69
2007-04-03,80,80,False,0.8,64.0
2007-04-04,89,89,False,0.89,79.21000000000001
2007-04-05,100,100,False,1.0,100.0
2007-04-06,58,58,False,0.58,33.64
2007-04-07,46,46,False,0.46,21.16
2007-04-08,66,66,False,0.66,43.56
2007-04-09,42,42,False,0.42,17.64
2007-04-10,92,92,False,0.92,84.64
2007-04-11,64,64,False,0.64,40.96
2007-04-12,99,99,False,0.99,98.01
2007-04-13,91,91,False,0.91,82.81
2007-04-14,36,36,False,0.36,12.959999999999999
2007-04-15,76,76,False,0.76,57.76
2007-04-16,78,78,False,0.78,60.84
2007-04-17,68,68,False,0.68,46.24
2007-04-18,75,75,False,0.75,56.25
2007-04-19,79,79,False,0.79,62.410000000000004
2007-04-20,75,75,False,0.75,56.25
2007-04-21,26,26,False,0.26,6.76
2007-04-22,69,69,False,0.69,47.61
2007-04-23,93,93,False,0.93,86.49000000000001
2007-04-24,73,73,False,0.73,53.29
2007-04-25,66,66,False,0.66,43.56
2007-04-26,80,80,False,0.8,64.0
2007-04-27,70,70,False,0.7,49.0
2007-04-28,25,25,False,0.25,6.25
2007-04-29,47,47,False,0.47,22.09
2007-04-30,84,84,False,0.84,70.56
2007-05-01,90,90,False,0.9,81.0
2007-05-02,83,83,False,0.83,68.89
2007-05-03,75,75,False,0.75,56.25
2007-05-04,56,56,False,0.56,31.360000000000003
2007-05-05,30,30,False,0.3,9.0
2007-05-06,27,27,False,0.27,7.290000000000001
2007-05-07,68,68,False,0.68,46.24
2007-05-08,66,66,False,0.66,43.56
2007-05-09,77,77,False,0.77,59.29
2007-05-10,59,59,False,0.59,34.809999999999995
2007-05-11,63,63,False,0.63,39.69
2007-05-12,24,24,False,0.24,5.76
2007-05-13,32,32,False,0.32,10.24
2007-05-14,70,70,False,0.7,49.0
2007-05-15,100,100,False,1.0,100.0
2007-05-16,82,82,False,0.82,67.24
2007-05-17,69,69,False,0.69,47.61
2007-05-18,51,51,False,0.51,26.01
2007-05-19,61,61,False,0.61,37.21
2007-05-20,41,41,False,0.41,16.81
2007-05-21,84,84,False,0.84,70.56
2007-05-22,96,96,False,0.96,92.16
2007-05-23,53,53,False,0.53,28.09
2007-05-24,60,60,False,0.6,36.0
2007-05-25,41,41,False,0.41,16.81
2007-05-26,43,43,False,0.43,18.49
2007-05-27,40,40,False,0.4,16.0
2007-05-28,60,60,False,0.6,36.0
2007-05-29,85,85,False,0.85,72.25
2007-05-30,80,80,False,0.8,64.0
2007-05-31,73,73,False,0.73,53.29
2007-06-01,81,81,False,0.81,65.61
2007-06-02,38,38,False,0.38,14.44
2007-06-03,43,43,False,0.43,18.49
2007-06-04,80,80,False,0.8,64.0
2007-06-05,79,79,False,0.79,62.410000000000004
2007-06-06,74,74,False,0.74,54.76
2007-06-07,58,58,False,0.58,33.64
2007-06-08,64,64,False,0.64,40.96
2007-06-09,50,50,False,0.5,25.0
2007-06-10,28,28,False,0.28,7.840000000000001
2007-06-11,79,79,False,0.79,62.410000000000004
2007-06-12,70,70,False,0.7,49.0
2007-06-13,84,84,False,0.84,70.56
2007-06-14,85,85,False,0.85,72.25
2007-06-15,89,89,False,0.89,79.21000000000001
2007-06-16,51,51,False,0.51,26.01
2007-06-17,73,73,False,0.73,53.29
2007-06-18,69,69,False,0.69,47.61
2007-06-19,88,88,False,0.88,77.44
2007-06-20,59,59,False,0.59,34.809999999999995
2007-06-21,94,94,False,0.94,88.36
2007-06-22,66,66,False,0.66,43.56
2007-06-23,60,60,False,0.6,36.0
2007-06-24,58,58,False,0.58,33.64
2007-06-25,88,88,False,0.88,77.44
2007-06-26,100,100,False,1.0,100.0
2007-06-27,100,100,False,1.0,100.0
2007-06-28,75,75,False,0.75,56.25
2007-06-29,63,63,False,0.63,39.69
2007-06-30,39,39,False,0.39,15.21
2007-07-01,21,21,False,0.21,4.41
2007-07-02,72,72,False,0.72,51.839999999999996
2007-07-03,85,85,False,0.85,72.25
2007-07-04,41,41,False,0.41,16.81
2007-07-05,71,71,False,0.71,50.41
2007-07-06,71,71,False,0.71,50.41
2007-07-07,46,46,False,0.46,21.16
2007-07-08,48,48,False,0.48,23.04
2007-07-09,88,88,False,0.88,77.44
2007-07-10,77,77,False,0.77,59.29
2007-07-11,93,93,False,0.93,86.49000000000001
2007-07-12,78,78,False,0.78,60.84
2007-07-13,85,85,False,0.85,72.25
2007-07-14,56,56,False,0.56,31.360000000000003
2007-07-15,46,46,False,0.46,21.16
2007-07-16,85,85,False,0.85,72.25
2007-07-17,84,84,False,0.84,70.56
2007-07-18,100,100,False,1.0,100.0
2007-07-19,79,79,False,0.79,62.410000000000004
2007-07-20,50,50,False,0.5,25.0
2007-07-21,47,47,False,0.47,22.09
2007-07-22,42,42,False,0.42,17.64
2007-07-23,72,72,False,0.72,51.839999999999996
2007-07-24,75,75,False,0.75,56.25
2007-07-25,82,82,False,0.82,67.24
2007-07-26,59,59,False,0.59,34.809999999999995
2007-07-27,58,58,False,0.58,33.64
2007-07-28,42,42,False,0.42,17.64
2007-07-29,40,40,False,0.4,16.0
2007-07-30,83,83,False,0.83,68.89
2007-07-31,93,93,False,0.93,86.49000000000001
2007-08-01,69,69,False,0.69,47.61
2007-08-02,94,94,False,0.94,88.36
2007-08-03,64,64,False,0.64,40.96
2007-08-04,45,45,False,0.45,20.25
2007-08-05,25,25,False,0.25,6.25
2007-08-06,77,77,False,0.77,59.29
2007-08-07,73,73,False,0.73,53.29
2007-08-08,77,77,False,0.77,59.29
2007-08-09,100,100,False,1.0,100.0
2007-08-10,60,60,False,0.6,36.0
2007-08-11,35,35,False,0.35,12.25
2007-08-12,76,76,False,0.76,57.76
2007-08-13,95,95,False,0.95,90.25
2007-08-14,72,72,False,0.72,51.839999999999996
2007-08-15,84,84,False,0.84,70.56
2007-08-16,77,77,False,0.77,59.29
2007-08-17,66,66,False,0.66,43.56
2007-08-18,44,44,False,0.44,19.36
2007-08-19,55,55,False,0.55,30.250000000000004
2007-08-20,92,92,False,0.92,84.64
2007-08-21,74,74,False,0.74,54.76
2007-08-22,78,78,False,0.78,60.84
2007-08-23,65,65,False,0.65,42.25
2007-08-24,79,79,False,0.79,62.410000000000004
2007-08-25,50,50,False,0.5,25.0
2007-08-26,38,38,False,0.38,14.44
2007-08-27,84,84,False,0.84,70.56
2007-08-28,89,89,False,0.89,79.21000000000001
2007-08-29,71,71,False,0.71,50.41
2007-08-30,89,89,False,0.89,79.21000000000001
2007-08-31,76,76,False,0.76,57.76
2007-09-01,43,43,False,0.43,18.49
2007-09-02,38,38,False,0.38,14.44
2007-09-03,48,48,False,0.48,23.04
2007-09-04,88,88,False,0.88,77.44
2007-09-05,86,86,False,0.86,73.96
2007-09-06,90,90,False,0.9,81.0
2007-09-07,65,65,False,0.65,42.25
2007-09-08,37,37,False,0.37,13.69
2007-09-09,34,34,False,0.34,11.56
2007-09-10,95,95,False,0.95,90.25
2007-09-11,100,100,False,1.0,100.0
2007-09-12,81,81,False,0.81,65.61
2007-09-13,79,79,False,0.79,62.410000000000004
2007-09-14,75,75,False,0.75,56.25
2007-09-15,42,42,False,0.42,17.64
2007-09-16,43,43,False,0.43,18.49
2007-09-17,92,92,False,0.92,84.64
2007-09-18,97,97,False,0.97,94.09
2007-09-19,82,82,False,0.82,67.24
2007-09-20,74,74,False,0.74,54.76
2007-09-21,78,78,False,0.78,60.84
2007-09-22,55,55,False,0.55,30.250000000000004
2007-09-23,38,38,False,0.38,14.44
2007-09-24,86,86,False,0.86,73.96
2007-09-25,72,72,False,0.72,51.839999999999996
2007-09-26,72,72,False,0.72,51.839999999999996
2007-09-27,76,76,False,0.76,57.76
2007-09-28,76,76,False,0.76,57.76
2007-09-29,43,43,False,0.43,18.49
2007-09-30,28,28,False,0.28,7.840000000000001
2007-10-01,90,90,False,0.9,81.0
2007-10-02,84,84,False,0.84,70.56
2007-10-03,81,81,False,0.81,65.61
2007-10-04,95,95,False,0.95,90.25
2007-10-05,43,43,False,0.43,18.49
2007-10-06,47,47,False,0.47,22.09
2007-10-07,32,32,False,0.32,10.24
2007-10-08,55,55,False,0.55,30.250000000000004
2007-10-09,100,100,False,1.0,100.0
2007-10-10,84,84,False,0.84,70.56
2007-10-11,84,84,False,0.84,70.56
2007-10-12,54,54,False,0.54,29.160000000000004
2007-10-13,49,49,False,0.49,24.009999999999998
2007-10-14,25,25,False,0.25,6.25
2007-10-15,54,54,False,0.54,29.160000000000004
2007-10-16,82,82,False,0.82,67.24
2007-10-17,57,57,False,0.57,32.489999999999995
2007-10-18,77,77,False,0.77,59.29
2007-10-19,65,65,False,0.65,42.25
2007-10-20,34,34,False,0.34,11.56
2007-10-21,56,56,False,0.56,31.360000000000003
2007-10-22,83,83,False,0.83,68.89
2007-10-23,81,81,False,0.81,65.61
2007-10-24,89,89,False,0.89,79.21000000000001
2007-10-25,64,64,False,0.64,40.96
2007-10-26,67,67,False,0.67,44.89
2007-10-27,44,44,False,0.44,19.36
2007-10-28,40,40,False,0.4,16.0
2007-10-29,63,63,False,0.63,39.69
2007-10-30,66,66,False,0.66,43.56
2007-10-31,74,74,False,0.74,54.76
2007-11-01,77,77,False,0.77,59.29
2007-11-02,74,74,False,0.74,54.76
2007-11-03,46,46,False,0.46,21.16
2007-11-04,51,51,False,0.51,26.01
2007-11-05,69,69,False,0.69,47.61
2007-11-06,81,81,False,0.81,65.61
2007-11-07,62,62,False,0.62,38.44
2007-11-08,70,70,False,0.7,49.0
2007-11-09,76,76,False,0.76,57.76
2007-11-10,43,43,False,0.43,18.49
2007-11-11,35,35,False,0.35,12.25
2007-11-12,70,70,False,0.7,49.0
2007-11-13,71,71,False,0.71,50.41
2007-11-14,90,90,False,0.9,81.0
2007-11-15,94,94,False,0.94,88.36
2007-11-16,83,83,False,0.83,68.89
2007-11-17,42,42,False,0.42,17.64
2007-11-18,34,34,False,0.34,11.56
2007-11-19,84,84,False,0.84,70.56
2007-11-20,77,77,False,0.77,59.29
2007-11-21,63,63,False,0.63,39.69
2007-11-22,34,34,False,0.34,11.56
2007-11-23,45,45,False,0.45,20.25
2007-11-24,45,45,False,0.45,20.25
2007-11-25,37,37,False,0.37,13.69
2007-11-26,87,87,False,0.87,75.69
2007-11-27,100,100,False,1.0,100.0
2007-11-28,76,76,False,0.76,57.76
2007-11-29,73,73,False,0.73,53.29
2007-11-30,62,62,False,0.62,38.44
2007-12-01,47,47,False,0.47,22.09
2007-12-02,33,33,False,0.33,10.89
2007-12-03,72,72,False,0.72,51.839999999999996
2007-12-04,67,67,False,0.67,44.89
2007-12-05,71,71,False,0.71,50.41
2007-12-06,84,84,False,0.84,70.56
2007-12-07,84,84,False,0.84,70.56
2007-12-08,48,48,False,0.48,23.04
2007-12-09,31,31,False,0.31,9.61
2007-12-10,79,79,False,0.79,62.410000000000004
2007-12-11,64,64,False,0.64,40.96
2007-12-12,82,82,False,0.82,67.24
2007-12-13,51,51,False,0.51,26.01
2007-12-14,85,85,False,0.85,72.25
2007-12-15,34,34,False,0.34,11.56
2007-12-16,27,27,False,0.27,7.290000000000001
2007-12-17,99,99,False,0.99,98.01
2007-12-18,44,44,False,0.44,19.36
2007-12-19,66,66,False,0.66,43.56
2007-12-20,91,91,False,0.91,82.81
2007-12-21,46,46,False,0.46,21.16
2007-12-22,33,33,False,0.33,10.89
2007-12-23,35,35,False,0.35,12.25
2007-12-24,52,52,False,0.52,27.04
2007-12-25,24,24,False,0.24,5.76
2007-12-26,97,97,False,0.97,94.09
2007-12-27,100,100,False,1.0,100.0
2007-12-28,90,90,False,0.9,81.0
2007-12-29,57,57,False,0.57,32.489999999999995
2007-12-30,65,65,False,0.65,42.25
2007-12-31,70,70,False,0.7,49.0
2008-01-01,43,43,False,0.43,18.49
2008-01-02,100,100,False,1.0,100.0
2008-01-03,74,74,False,0.74,54.76
2008-01-04,77,77,False,0.77,59.29
2008-01-05,43,43,False,0.43,18.49
2008-01-06,28,28,False,0.28,7.840000000000001
2008-01-07,79,79,False,0.79,62.410000000000004
2008-01-08,68,68,False,0.68,46.24
2008-01-09,62,62,False,0.62,38.44
2008-01-10,70,70,False,0.7,49.0
2008-01-11,68,68,False,0.68,46.24
2008-01-12,50,50,False,0.5,25.0
2008-01-13,50,50,False,0.5,25.0
2008-01-14,75,75,False,0.75,56.25
2008-01-15,79,79,False,0.79,62.410000000000004
2008-01-16,74,74,False,0.74,54.76
2008-01-17,66,66,False,0.66,43.56
2008-01-18,67,67,False,0.67,44.89
2008-01-19,63,63,False,0.63,39.69
2008-01-20,48,48,False,0.48,23.04
2008-01-21,70,70,False,0.7,49.0
2008-01-22,74,74,False,0.74,54.76
2008-01-23,73,73,False,0.73,53.29
2008-01-24,76,76,False,0.76,57.76
2008-01-25,68,68,False,0.68,46.24
2008-01-26,46,46,False,0.46,21.16
2008-01-27,45,45,False,0.45,20.25
2008-01-28,86,86,False,0.86,73.96
2008-01-29,86,86,False,0.86,73.96
2008-01-30,70,70,False,0.7,49.0
2008-01-31,91,91,False,0.91,82.81
2008-02-01,87,87,False,0.87,75.69
2008-02-02,59,59,False,0.59,34.809999999999995
2008-02-03,58,58,False,0.58,33.64
2008-02-04,99,99,False,0.99,98.01
2008-02-05,89,89,False,0.89,79.21000000000001
2008-02-06,78,78,False,0.78,60.84
2008-02-07,82,82,False,0.82,67.24
2008-02-08,92,92,False,0.92,84.64
2008-02-09,66,66,False,0.66,43.56
2008-02-10,46,46,False,0.46,21.16
2008-02-11,62,62,False,0.62,38.44
2008-02-12,95,95,False,0.95,90.25
2008-02-13,82,82,False,0.82,67.24
2008-02-14,79,79,False,0.79,62.410000000000004
2008-02-15,88,88,False,0.88,77.44
2008-02-16,67,67,False,0.67,44.89
2008-02-17,59,59,False,0.59,34.809999999999995
2008-02-18,77,77,False,0.77,59.29
2008-02-19,81,81,False,0.81,65.61
2008-02-20,87,87,False,0.87,75.69
2008-02-21,78,78,False,0.78,60.84
2008-02-22,61,61,False,0.61,37.21
2008-02-23,45,45,False,0.45,20.25
2008-02-24,54,54,False,0.54,29.160000000000004
2008-02-25,100,100,False,1.0,100.0
2008-02-26,85,85,False,0.85,72.25
2008-02-27,65,65,False,0.65,42.25
2008-02-28,89,89,False,0.89,79.21000000000001
2008-02-29,85,85,False,0.85,72.25
2008-03-01,52,52,False,0.52,27.04
2008-03-02,46,46,False,0.46,21.16
2008-03-03,69,69,False,0.69,47.61
2008-03-04,69,69,False,0.69,47.61
2008-03-05,80,80,False,0.8,64.0
2008-03-06,57,57,False,0.57,32.489999999999995
2008-03-07,67,67,False,0.67,44.89
2008-03-08,50,50,False,0.5,25.0
2008-03-09,58,58,False,0.58,33.64
2008-03-10,65,65,False,0.65,42.25
2008-03-11,100,100,False,1.0,100.0
2008-03-12,68,68,False,0.68,46.24
2008-03-13,92,92,False,0.92,84.64
2008-03-14,83,83,False,0.83,68.89
2008-03-15,39,39,False,0.39,15.21
2008-03-16,29,29,False,0.29,8.41
2008-03-17,86,86,False,0.86,73.96
2008-03-18,77,77,False,0.77,59.29
2008-03-19,86,86,False,0.86,73.96
2008-03-20,92,92,False,0.92,84.64
2008-03-21,57,57,False,0.57,32.489999999999995
2008-03-22,58,58,False,0.58,33.64
2008-03-23,39,39,False,0.39,15.21
2008-03-24,79,79,False,0.79,62.410000000000004
2008-03-25,90,90,False,0.9,81.0
2008-03-26,73,73,False,0.73,53.29
2008-03-27,77,77,False,0.77,59.29
2008-03-28,66,66,False,0.66,43.56
2008-03-29,36,36,False,0.36,12.959999999999999
2008-03-30,63,63,False,0.63,39.69
2008-03-31,93,93,False,0.93,86.49000000000001
2008-04-01,78,78,False,0.78,60.84
2008-04-02,70,70,False,0.7,49.0
2008-04-03,75,75,False,0.75,56.25
2008-04-04,69,69,False,0.69,47.61
2008-04-05,50,50,False,0.5,25.0
2008-04-06,36,36,False,0.36,12.959999999999999
2008-04-07,73,73,False,0.73,53.29
2008-04-08,61,61,False,0.61,37.21
2008-04-09,77,77,False,0.77,59.29
2008-04-10,60,60,False,0.6,36.0
2008-04-11,58,58,False,0.58,33.64
2008-04-12,56,56,False,0.56,31.360000000000003
2008-04-13,53,53,False,0.53,28.09
2008-04-14,71,71,False,0.71,50.41
2008-04-15,69,69,False,0.69,47.61
2008-04-16,69,69,False,0.69,47.61
2008-04-17,74,74,False,0.74,54.76
2008-04-18,67,67,False,0.67,44.89
2008-04-19,41,41,False,0.41,16.81
2008-04-20,48,48,False,0.48,23.04
2008-04-21,75,75,False,0.75,56.25
2008-04-22,63,63,False,0.63,39.69
2008-04-23,100,100,False,1.0,100.0
2008-04-24,71,71,False,0.71,50.41
2008-04-25,53,53,False,0.53,28.09
2008-04-26,30,30,False,0.3,9.0
2008-04-27,27,27,False,0.27,7.290000000000001
2008-04-28,74,74,False,0.74,54.76
2008-04-29,81,81,False,0.81,65.61
2008-04-30,72,72,False,0.72,51.839999999999996
2008-05-01,72,72,False,0.72,51.839999999999996
2008-05-02,79,79,False,0.79,62.410000000000004
2008-05-03,49,49,False,0.49,24.009999999999998
2008-05-04,51,51,False,0.51,26.01
2008-05-05,80,80,False,0.8,64.0
2008-05-06,66,66,False,0.66,43.56
2008-05-07,67,67,False,0.67,44.89
2008-05-08,73,73,False,0.73,53.29
2008-05-09,79,79,False,0.79,62.410000000000004
2008-05-10,38,38,False,0.38,14.44
2008-05-11,49,49,False,0.49,24.009999999999998
2008-05-12,81,81,False,0.81,65.61
2008-05-13,88,88,False,0.88,77.44
2008-05-14,98,98,False,0.98,96.03999999999999
2008-05-15,69,69,False,0.69,47.61
2008-05-16,67,67,False,0.67,44.89
2008-05-17,33,33,False,0.33,10.89
2008-05-18,51,51,False,0.51,26.01
2008-05-19,79,79,False,0.79,62.410000000000004
2008-05-20,97,97,False,0.97,94.09
2008-05-21,80,80,False,0.8,64.0
2008-05-22,100,100,False,1.0,100.0
2008-05-23,74,74,False,0.74,54.76
2008-05-24,48,48,False,0.48,23.04
2008-05-25,34,34,False,0.34,11.56
2008-05-26,48,48,False,0.48,23.04
2008-05-27,75,75,False,0.75,56.25
2008-05-28,76,76,False,0.76,57.76
2008-05-29,79,79,False,0.79,62.410000000000004
2008-05-30,82,82,False,0.82,67.24
2008-05-31,64,64,False,0.64,40.96
2008-06-01,39,39,False,0.39,15.21
2008-06-02,88,88,False,0.88,77.44
2008-06-03,66,66,False,0.66,43.56
2008-06-04,85,85,False,0.85,72.25
2008-06-05,80,80,False,0.8,64.0
2008-06-06,79,79,False,0.79,62.410000000000004
2008-06-07,44,44,False,0.44,19.36
2008-06-08,49,49,False,0.49,24.009999999999998
2008-06-09,79,79,False,0.79,62.410000000000004
