date,luxury apartments_unscaled,luxury apartments_monthly,isPartial,scale,luxury apartments
2016-06-19,73,73,False,0.73,53.29
2016-06-20,70,70,False,0.7,49.0
2016-06-21,83,83,False,0.83,68.89
2016-06-22,66,66,False,0.66,43.56
2016-06-23,67,67,False,0.67,44.89
2016-06-24,67,67,False,0.67,44.89
2016-06-25,79,79,False,0.79,62.410000000000004
2016-06-26,77,77,False,0.77,59.29
2016-06-27,85,85,False,0.85,72.25
2016-06-28,96,96,False,0.96,92.16
2016-06-29,71,71,False,0.71,50.41
2016-06-30,50,50,False,0.5,25.0
2016-07-01,57,57,False,0.57,32.489999999999995
2016-07-02,77,77,False,0.77,59.29
2016-07-03,65,65,False,0.65,42.25
2016-07-04,58,58,False,0.58,33.64
2016-07-05,91,91,False,0.91,82.81
2016-07-06,65,65,False,0.65,42.25
2016-07-07,53,53,False,0.53,28.09
2016-07-08,59,59,False,0.59,34.809999999999995
2016-07-09,78,78,False,0.78,60.84
2016-07-10,65,65,False,0.65,42.25
2016-07-11,66,66,False,0.66,43.56
2016-07-12,46,46,False,0.46,21.16
2016-07-13,77,77,False,0.77,59.29
2016-07-14,77,77,False,0.77,59.29
2016-07-15,71,71,False,0.71,50.41
2016-07-16,72,72,False,0.72,51.839999999999996
2016-07-17,68,68,False,0.68,46.24
2016-07-18,98,98,False,0.98,96.03999999999999
2016-07-19,67,67,False,0.67,44.89
2016-07-20,76,76,False,0.76,57.76
2016-07-21,76,76,False,0.76,57.76
2016-07-22,40,40,False,0.4,16.0
2016-07-23,76,76,False,0.76,57.76
2016-07-24,100,100,False,1.0,100.0
2016-07-25,95,95,False,0.95,90.25
2016-07-26,79,79,False,0.79,62.410000000000004
2016-07-27,77,77,False,0.77,59.29
2016-07-28,79,79,False,0.79,62.410000000000004
2016-07-29,81,81,False,0.81,65.61
2016-07-30,56,56,False,0.56,31.360000000000003
2016-07-31,89,89,False,0.89,79.21000000000001
2016-08-01,71,71,False,0.71,50.41
2016-08-02,70,70,False,0.7,49.0
2016-08-03,83,83,False,0.83,68.89
2016-08-04,57,57,False,0.57,32.489999999999995
2016-08-05,74,74,False,0.74,54.76
2016-08-06,64,64,False,0.64,40.96
2016-08-07,100,100,False,1.0,100.0
2016-08-08,84,84,False,0.84,70.56
2016-08-09,81,81,False,0.81,65.61
2016-08-10,54,54,False,0.54,29.160000000000004
2016-08-11,53,53,False,0.53,28.09
2016-08-12,36,36,False,0.36,12.959999999999999
2016-08-13,85,85,False,0.85,72.25
2016-08-14,72,72,False,0.72,51.839999999999996
2016-08-15,64,64,False,0.64,40.96
2016-08-16,76,76,False,0.76,57.76
2016-08-17,78,78,False,0.78,60.84
2016-08-18,48,48,False,0.48,23.04
2016-08-19,57,57,False,0.57,32.489999999999995
2016-08-20,51,51,False,0.51,26.01
2016-08-21,59,59,False,0.59,34.809999999999995
2016-08-22,64,64,False,0.64,40.96
2016-08-23,57,57,False,0.57,32.489999999999995
2016-08-24,88,88,False,0.88,77.44
2016-08-25,55,55,False,0.55,30.250000000000004
2016-08-26,64,64,False,0.64,40.96
2016-08-27,54,54,False,0.54,29.160000000000004
2016-08-28,67,67,False,0.67,44.89
2016-08-29,67,67,False,0.67,44.89
2016-08-30,69,69,False,0.69,47.61
2016-08-31,69,69,False,0.69,47.61
2016-09-01,41,41,False,0.41,16.81
2016-09-02,49,49,False,0.49,24.009999999999998
2016-09-03,69,69,False,0.69,47.61
2016-09-04,68,68,False,0.68,46.24
2016-09-05,63,63,False,0.63,39.69
2016-09-06,71,71,False,0.71,50.41
2016-09-07,59,59,False,0.59,34.809999999999995
2016-09-08,49,49,False,0.49,24.009999999999998
2016-09-09,55,55,False,0.55,30.250000000000004
2016-09-10,53,53,False,0.53,28.09
2016-09-11,75,75,False,0.75,56.25
2016-09-12,35,35,False,0.35,12.25
2016-09-13,60,60,False,0.6,36.0
2016-09-14,100,100,False,1.0,100.0
2016-09-15,63,63,False,0.63,39.69
2016-09-16,40,40,False,0.4,16.0
2016-09-17,84,84,False,0.84,70.56
2016-09-18,78,78,False,0.78,60.84
2016-09-19,70,70,False,0.7,49.0
2016-09-20,44,44,False,0.44,19.36
2016-09-21,60,60,False,0.6,36.0
2016-09-22,68,68,False,0.68,46.24
2016-09-23,48,48,False,0.48,23.04
2016-09-24,73,73,False,0.73,53.29
2016-09-25,67,67,False,0.67,44.89
2016-09-26,63,63,False,0.63,39.69
2016-09-27,48,48,False,0.48,23.04
2016-09-28,55,55,False,0.55,30.250000000000004
2016-09-29,37,37,False,0.37,13.69
2016-09-30,53,53,False,0.53,28.09
2016-10-01,67,67,False,0.67,44.89
2016-10-02,77,77,False,0.77,59.29
2016-10-03,64,64,False,0.64,40.96
2016-10-04,72,72,False,0.72,51.839999999999996
2016-10-05,60,60,False,0.6,36.0
2016-10-06,63,63,False,0.63,39.69
2016-10-07,46,46,False,0.46,21.16
2016-10-08,53,53,False,0.53,28.09
2016-10-09,84,84,False,0.84,70.56
2016-10-10,75,75,False,0.75,56.25
2016-10-11,63,63,False,0.63,39.69
2016-10-12,53,53,False,0.53,28.09
2016-10-13,75,75,False,0.75,56.25
2016-10-14,67,67,False,0.67,44.89
2016-10-15,75,75,False,0.75,56.25
2016-10-16,72,72,False,0.72,51.839999999999996
2016-10-17,63,63,False,0.63,39.69
2016-10-18,63,63,False,0.63,39.69
2016-10-19,90,90,False,0.9,81.0
2016-10-20,61,61,False,0.61,37.21
2016-10-21,66,66,False,0.66,43.56
2016-10-22,73,73,False,0.73,53.29
2016-10-23,100,100,False,1.0,100.0
2016-10-24,70,70,False,0.7,49.0
2016-10-25,70,70,False,0.7,49.0
2016-10-26,67,67,False,0.67,44.89
2016-10-27,81,81,False,0.81,65.61
2016-10-28,74,74,False,0.74,54.76
2016-10-29,70,70,False,0.7,49.0
2016-10-30,84,84,False,0.84,70.56
2016-10-31,85,85,False,0.85,72.25
2016-11-01,66,66,False,0.66,43.56
2016-11-02,56,56,False,0.56,31.360000000000003
2016-11-03,66,66,False,0.66,43.56
2016-11-04,85,85,False,0.85,72.25
2016-11-05,80,80,False,0.8,64.0
2016-11-06,73,73,False,0.73,53.29
2016-11-07,64,64,False,0.64,40.96
2016-11-08,90,90,False,0.9,81.0
2016-11-09,26,26,False,0.26,6.76
2016-11-10,52,52,False,0.52,27.04
2016-11-11,64,64,False,0.64,40.96
2016-11-12,63,63,False,0.63,39.69
2016-11-13,77,77,False,0.77,59.29
2016-11-14,62,62,False,0.62,38.44
2016-11-15,46,46,False,0.46,21.16
2016-11-16,40,40,False,0.4,16.0
2016-11-17,71,71,False,0.71,50.41
2016-11-18,81,81,False,0.81,65.61
2016-11-19,60,60,False,0.6,36.0
2016-11-20,100,100,False,1.0,100.0
2016-11-21,54,54,False,0.54,29.160000000000004
2016-11-22,74,74,False,0.74,54.76
2016-11-23,66,66,False,0.66,43.56
2016-11-24,34,34,False,0.34,11.56
2016-11-25,47,47,False,0.47,22.09
2016-11-26,71,71,False,0.71,50.41
2016-11-27,88,88,False,0.88,77.44
2016-11-28,68,68,False,0.68,46.24
2016-11-29,67,67,False,0.67,44.89
2016-11-30,46,46,False,0.46,21.16
2016-12-01,62,62,False,0.62,38.44
2016-12-02,55,55,False,0.55,30.250000000000004
2016-12-03,50,50,False,0.5,25.0
2016-12-04,84,84,False,0.84,70.56
2016-12-05,68,68,False,0.68,46.24
2016-12-06,80,80,False,0.8,64.0
2016-12-07,70,70,False,0.7,49.0
2016-12-08,52,52,False,0.52,27.04
2016-12-09,59,59,False,0.59,34.809999999999995
2016-12-10,75,75,False,0.75,56.25
2016-12-11,74,74,False,0.74,54.76
2016-12-12,58,58,False,0.58,33.64
2016-12-13,55,55,False,0.55,30.250000000000004
2016-12-14,66,66,False,0.66,43.56
2016-12-15,63,63,False,0.63,39.69
2016-12-16,75,75,False,0.75,56.25
2016-12-17,75,75,False,0.75,56.25
2016-12-18,84,84,False,0.84,70.56
2016-12-19,85,85,False,0.85,72.25
2016-12-20,45,45,False,0.45,20.25
2016-12-21,44,44,False,0.44,19.36
2016-12-22,75,75,False,0.75,56.25
2016-12-23,41,41,False,0.41,16.81
2016-12-24,55,55,False,0.55,30.250000000000004
2016-12-25,52,52,False,0.52,27.04
2016-12-26,58,58,False,0.58,33.64
2016-12-27,54,54,False,0.54,29.160000000000004
2016-12-28,100,100,False,1.0,100.0
2016-12-29,88,88,False,0.88,77.44
2016-12-30,64,64,False,0.64,40.96
2016-12-31,44,44,False,0.44,19.36
2017-01-01,66,66,False,0.66,43.56
2017-01-02,98,98,False,0.98,96.03999999999999
2017-01-03,63,63,False,0.63,39.69
2017-01-04,96,96,False,0.96,92.16
2017-01-05,85,85,False,0.85,72.25
2017-01-06,54,54,False,0.54,29.160000000000004
2017-01-07,95,95,False,0.95,90.25
2017-01-08,73,73,False,0.73,53.29
2017-01-09,68,68,False,0.68,46.24
2017-01-10,43,43,False,0.43,18.49
2017-01-11,73,73,False,0.73,53.29
2017-01-12,78,78,False,0.78,60.84
2017-01-13,32,32,False,0.32,10.24
2017-01-14,94,94,False,0.94,88.36
2017-01-15,54,54,False,0.54,29.160000000000004
2017-01-16,81,81,False,0.81,65.61
2017-01-17,82,82,False,0.82,67.24
2017-01-18,55,55,False,0.55,30.250000000000004
2017-01-19,69,69,False,0.69,47.61
2017-01-20,87,87,False,0.87,75.69
2017-01-21,76,76,False,0.76,57.76
2017-01-22,76,76,False,0.76,57.76
2017-01-23,76,76,False,0.76,57.76
2017-01-24,64,64,False,0.64,40.96
2017-01-25,52,52,False,0.52,27.04
2017-01-26,70,70,False,0.7,49.0
2017-01-27,65,65,False,0.65,42.25
2017-01-28,100,100,False,1.0,100.0
2017-01-29,68,68,False,0.68,46.24
2017-01-30,87,87,False,0.87,75.69
2017-01-31,69,69,False,0.69,47.61
2017-02-01,86,86,False,0.86,73.96
2017-02-02,96,96,False,0.96,92.16
2017-02-03,53,53,False,0.53,28.09
2017-02-04,65,65,False,0.65,42.25
2017-02-05,96,96,False,0.96,92.16
2017-02-06,82,82,False,0.82,67.24
2017-02-07,59,59,False,0.59,34.809999999999995
2017-02-08,60,60,False,0.6,36.0
2017-02-09,59,59,False,0.59,34.809999999999995
2017-02-10,71,71,False,0.71,50.41
2017-02-11,86,86,False,0.86,73.96
2017-02-12,93,93,False,0.93,86.49000000000001
2017-02-13,76,76,False,0.76,57.76
2017-02-14,43,43,False,0.43,18.49
2017-02-15,78,78,False,0.78,60.84
2017-02-16,70,70,False,0.7,49.0
2017-02-17,69,69,False,0.69,47.61
2017-02-18,88,88,False,0.88,77.44
2017-02-19,74,74,False,0.74,54.76
2017-02-20,84,84,False,0.84,70.56
2017-02-21,89,89,False,0.89,79.21000000000001
2017-02-22,66,66,False,0.66,43.56
2017-02-23,69,69,False,0.69,47.61
2017-02-24,66,66,False,0.66,43.56
2017-02-25,100,100,False,1.0,100.0
2017-02-26,63,63,False,0.63,39.69
2017-02-27,69,69,False,0.69,47.61
2017-02-28,74,74,False,0.74,54.76
2017-03-01,59,59,False,0.59,34.809999999999995
2017-03-02,65,65,False,0.65,42.25
2017-03-03,54,54,False,0.54,29.160000000000004
2017-03-04,52,52,False,0.52,27.04
2017-03-05,60,60,False,0.6,36.0
2017-03-06,71,71,False,0.71,50.41
2017-03-07,67,67,False,0.67,44.89
2017-03-08,63,63,False,0.63,39.69
2017-03-09,60,60,False,0.6,36.0
2017-03-10,66,66,False,0.66,43.56
2017-03-11,50,50,False,0.5,25.0
2017-03-12,76,76,False,0.76,57.76
2017-03-13,64,64,False,0.64,40.96
2017-03-14,57,57,False,0.57,32.489999999999995
2017-03-15,60,60,False,0.6,36.0
2017-03-16,63,63,False,0.63,39.69
2017-03-17,54,54,False,0.54,29.160000000000004
2017-03-18,63,63,False,0.63,39.69
2017-03-19,81,81,False,0.81,65.61
2017-03-20,83,83,False,0.83,68.89
2017-03-21,81,81,False,0.81,65.61
2017-03-22,74,74,False,0.74,54.76
2017-03-23,61,61,False,0.61,37.21
2017-03-24,52,52,False,0.52,27.04
2017-03-25,65,65,False,0.65,42.25
2017-03-26,77,77,False,0.77,59.29
2017-03-27,100,100,False,1.0,100.0
2017-03-28,82,82,False,0.82,67.24
2017-03-29,67,67,False,0.67,44.89
2017-03-30,82,82,False,0.82,67.24
2017-03-31,78,78,False,0.78,60.84
2017-04-01,61,61,False,0.61,37.21
2017-04-02,59,59,False,0.59,34.809999999999995
2017-04-03,57,57,False,0.57,32.489999999999995
2017-04-04,66,66,False,0.66,43.56
2017-04-05,50,50,False,0.5,25.0
2017-04-06,43,43,False,0.43,18.49
2017-04-07,43,43,False,0.43,18.49
2017-04-08,63,63,False,0.63,39.69
2017-04-09,72,72,False,0.72,51.839999999999996
2017-04-10,60,60,False,0.6,36.0
2017-04-11,62,62,False,0.62,38.44
2017-04-12,55,55,False,0.55,30.250000000000004
2017-04-13,53,53,False,0.53,28.09
2017-04-14,52,52,False,0.52,27.04
2017-04-15,65,65,False,0.65,42.25
2017-04-16,100,100,False,1.0,100.0
2017-04-17,62,62,False,0.62,38.44
2017-04-18,61,61,False,0.61,37.21
2017-04-19,47,47,False,0.47,22.09
2017-04-20,60,60,False,0.6,36.0
2017-04-21,57,57,False,0.57,32.489999999999995
2017-04-22,66,66,False,0.66,43.56
2017-04-23,65,65,False,0.65,42.25
2017-04-24,55,55,False,0.55,30.250000000000004
2017-04-25,46,46,False,0.46,21.16
2017-04-26,51,51,False,0.51,26.01
2017-04-27,57,57,False,0.57,32.489999999999995
2017-04-28,51,51,False,0.51,26.01
2017-04-29,66,66,False,0.66,43.56
2017-04-30,62,62,False,0.62,38.44
2017-05-01,91,91,False,0.91,82.81
2017-05-02,70,70,False,0.7,49.0
2017-05-03,71,71,False,0.71,50.41
2017-05-04,84,84,False,0.84,70.56
2017-05-05,85,85,False,0.85,72.25
2017-05-06,55,55,False,0.55,30.250000000000004
2017-05-07,100,100,False,1.0,100.0
2017-05-08,88,88,False,0.88,77.44
2017-05-09,75,75,False,0.75,56.25
2017-05-10,68,68,False,0.68,46.24
2017-05-11,63,63,False,0.63,39.69
2017-05-12,69,69,False,0.69,47.61
2017-05-13,89,89,False,0.89,79.21000000000001
2017-05-14,88,88,False,0.88,77.44
2017-05-15,82,82,False,0.82,67.24
2017-05-16,56,56,False,0.56,31.360000000000003
2017-05-17,96,96,False,0.96,92.16
2017-05-18,56,56,False,0.56,31.360000000000003
2017-05-19,94,94,False,0.94,88.36
2017-05-20,69,69,False,0.69,47.61
2017-05-21,84,84,False,0.84,70.56
2017-05-22,80,80,False,0.8,64.0
2017-05-23,76,76,False,0.76,57.76
2017-05-24,64,64,False,0.64,40.96
2017-05-25,65,65,False,0.65,42.25
2017-05-26,63,63,False,0.63,39.69
2017-05-27,81,81,False,0.81,65.61
2017-05-28,80,80,False,0.8,64.0
2017-05-29,79,79,False,0.79,62.410000000000004
2017-05-30,92,92,False,0.92,84.64
2017-05-31,70,70,False,0.7,49.0
2017-06-01,62,62,False,0.62,38.44
2017-06-02,81,81,False,0.81,65.61
2017-06-03,80,80,False,0.8,64.0
2017-06-04,65,65,False,0.65,42.25
2017-06-05,86,86,False,0.86,73.96
2017-06-06,60,60,False,0.6,36.0
2017-06-07,92,92,False,0.92,84.64
2017-06-08,68,68,False,0.68,46.24
2017-06-09,51,51,False,0.51,26.01
2017-06-10,83,83,False,0.83,68.89
2017-06-11,88,88,False,0.88,77.44
2017-06-12,90,90,False,0.9,81.0
2017-06-13,70,70,False,0.7,49.0
2017-06-14,74,74,False,0.74,54.76
2017-06-15,61,61,False,0.61,37.21
2017-06-16,62,62,False,0.62,38.44
2017-06-17,92,92,False,0.92,84.64
2017-06-18,67,67,False,0.67,44.89
2017-06-19,86,86,False,0.86,73.96
2017-06-20,100,100,False,1.0,100.0
2017-06-21,81,81,False,0.81,65.61
2017-06-22,63,63,False,0.63,39.69
2017-06-23,45,45,False,0.45,20.25
2017-06-24,85,85,False,0.85,72.25
2017-06-25,69,69,False,0.69,47.61
2017-06-26,68,68,False,0.68,46.24
2017-06-27,65,65,False,0.65,42.25
2017-06-28,45,45,False,0.45,20.25
2017-06-29,66,66,False,0.66,43.56
2017-06-30,50,50,False,0.5,25.0
2017-07-01,80,80,False,0.8,64.0
2017-07-02,76,76,False,0.76,57.76
2017-07-03,63,63,False,0.63,39.69
2017-07-04,94,94,False,0.94,88.36
2017-07-05,76,76,False,0.76,57.76
2017-07-06,98,98,False,0.98,96.03999999999999
2017-07-07,69,69,False,0.69,47.61
2017-07-08,86,86,False,0.86,73.96
2017-07-09,58,58,False,0.58,33.64
2017-07-10,78,78,False,0.78,60.84
2017-07-11,58,58,False,0.58,33.64
2017-07-12,61,61,False,0.61,37.21
2017-07-13,86,86,False,0.86,73.96
2017-07-14,67,67,False,0.67,44.89
2017-07-15,53,53,False,0.53,28.09
2017-07-16,100,100,False,1.0,100.0
2017-07-17,65,65,False,0.65,42.25
2017-07-18,98,98,False,0.98,96.03999999999999
2017-07-19,100,100,False,1.0,100.0
2017-07-20,67,67,False,0.67,44.89
2017-07-21,57,57,False,0.57,32.489999999999995
2017-07-22,67,67,False,0.67,44.89
2017-07-23,75,75,False,0.75,56.25
2017-07-24,61,61,False,0.61,37.21
2017-07-25,76,76,False,0.76,57.76
2017-07-26,70,70,False,0.7,49.0
2017-07-27,56,56,False,0.56,31.360000000000003
2017-07-28,73,73,False,0.73,53.29
2017-07-29,68,68,False,0.68,46.24
2017-07-30,92,92,False,0.92,84.64
2017-07-31,66,66,False,0.66,43.56
2017-08-01,91,91,False,0.91,82.81
2017-08-02,72,72,False,0.72,51.839999999999996
2017-08-03,72,72,False,0.72,51.839999999999996
2017-08-04,74,74,False,0.74,54.76
2017-08-05,100,100,False,1.0,100.0
2017-08-06,92,92,False,0.92,84.64
2017-08-07,97,97,False,0.97,94.09
2017-08-08,76,76,False,0.76,57.76
2017-08-09,94,94,False,0.94,88.36
2017-08-10,75,75,False,0.75,56.25
2017-08-11,67,67,False,0.67,44.89
2017-08-12,71,71,False,0.71,50.41
2017-08-13,76,76,False,0.76,57.76
2017-08-14,61,61,False,0.61,37.21
2017-08-15,87,87,False,0.87,75.69
2017-08-16,52,52,False,0.52,27.04
2017-08-17,74,74,False,0.74,54.76
2017-08-18,74,74,False,0.74,54.76
2017-08-19,76,76,False,0.76,57.76
2017-08-20,73,73,False,0.73,53.29
2017-08-21,57,57,False,0.57,32.489999999999995
2017-08-22,68,68,False,0.68,46.24
2017-08-23,78,78,False,0.78,60.84
2017-08-24,62,62,False,0.62,38.44
2017-08-25,66,66,False,0.66,43.56
2017-08-26,77,77,False,0.77,59.29
2017-08-27,93,93,False,0.93,86.49000000000001
2017-08-28,97,97,False,0.97,94.09
2017-08-29,60,60,False,0.6,36.0
2017-08-30,54,54,False,0.54,29.160000000000004
2017-08-31,59,59,False,0.59,34.809999999999995
2017-09-01,67,67,False,0.67,44.89
2017-09-02,72,72,False,0.72,51.839999999999996
2017-09-03,82,82,False,0.82,67.24
2017-09-04,98,98,False,0.98,96.03999999999999
2017-09-05,83,83,False,0.83,68.89
2017-09-06,61,61,False,0.61,37.21
2017-09-07,50,50,False,0.5,25.0
2017-09-08,75,75,False,0.75,56.25
2017-09-09,74,74,False,0.74,54.76
2017-09-10,72,72,False,0.72,51.839999999999996
2017-09-11,63,63,False,0.63,39.69
2017-09-12,100,100,False,1.0,100.0
2017-09-13,71,71,False,0.71,50.41
2017-09-14,65,65,False,0.65,42.25
2017-09-15,59,59,False,0.59,34.809999999999995
2017-09-16,73,73,False,0.73,53.29
2017-09-17,90,90,False,0.9,81.0
2017-09-18,85,85,False,0.85,72.25
2017-09-19,62,62,False,0.62,38.44
2017-09-20,57,57,False,0.57,32.489999999999995
2017-09-21,56,56,False,0.56,31.360000000000003
2017-09-22,63,63,False,0.63,39.69
2017-09-23,76,76,False,0.76,57.76
2017-09-24,64,64,False,0.64,40.96
2017-09-25,75,75,False,0.75,56.25
2017-09-26,85,85,False,0.85,72.25
2017-09-27,54,54,False,0.54,29.160000000000004
2017-09-28,59,59,False,0.59,34.809999999999995
2017-09-29,88,88,False,0.88,77.44
2017-09-30,90,90,False,0.9,81.0
2017-10-01,75,75,False,0.75,56.25
2017-10-02,73,73,False,0.73,53.29
2017-10-03,76,76,False,0.76,57.76
2017-10-04,52,52,False,0.52,27.04
2017-10-05,57,57,False,0.57,32.489999999999995
2017-10-06,76,76,False,0.76,57.76
2017-10-07,63,63,False,0.63,39.69
2017-10-08,50,50,False,0.5,25.0
2017-10-09,59,59,False,0.59,34.809999999999995
2017-10-10,80,80,False,0.8,64.0
2017-10-11,77,77,False,0.77,59.29
2017-10-12,68,68,False,0.68,46.24
2017-10-13,59,59,False,0.59,34.809999999999995
2017-10-14,100,100,False,1.0,100.0
2017-10-15,57,57,False,0.57,32.489999999999995
2017-10-16,65,65,False,0.65,42.25
2017-10-17,57,57,False,0.57,32.489999999999995
2017-10-18,69,69,False,0.69,47.61
2017-10-19,57,57,False,0.57,32.489999999999995
2017-10-20,50,50,False,0.5,25.0
2017-10-21,41,41,False,0.41,16.81
2017-10-22,76,76,False,0.76,57.76
2017-10-23,61,61,False,0.61,37.21
2017-10-24,63,63,False,0.63,39.69
2017-10-25,67,67,False,0.67,44.89
2017-10-26,84,84,False,0.84,70.56
2017-10-27,56,56,False,0.56,31.360000000000003
2017-10-28,100,100,False,1.0,100.0
2017-10-29,62,62,False,0.62,38.44
2017-10-30,62,62,False,0.62,38.44
2017-10-31,62,62,False,0.62,38.44
2017-11-01,82,82,False,0.82,67.24
2017-11-02,77,77,False,0.77,59.29
2017-11-03,61,61,False,0.61,37.21
2017-11-04,82,82,False,0.82,67.24
2017-11-05,51,51,False,0.51,26.01
2017-11-06,73,73,False,0.73,53.29
2017-11-07,94,94,False,0.94,88.36
2017-11-08,61,61,False,0.61,37.21
2017-11-09,100,100,False,1.0,100.0
2017-11-10,68,68,False,0.68,46.24
2017-11-11,80,80,False,0.8,64.0
2017-11-12,86,86,False,0.86,73.96
2017-11-13,85,85,False,0.85,72.25
2017-11-14,86,86,False,0.86,73.96
2017-11-15,59,59,False,0.59,34.809999999999995
2017-11-16,55,55,False,0.55,30.250000000000004
2017-11-17,54,54,False,0.54,29.160000000000004
2017-11-18,55,55,False,0.55,30.250000000000004
2017-11-19,69,69,False,0.69,47.61
2017-11-20,74,74,False,0.74,54.76
2017-11-21,67,67,False,0.67,44.89
2017-11-22,65,65,False,0.65,42.25
2017-11-23,53,53,False,0.53,28.09
2017-11-24,63,63,False,0.63,39.69
2017-11-25,78,78,False,0.78,60.84
2017-11-26,67,67,False,0.67,44.89
2017-11-27,65,65,False,0.65,42.25
2017-11-28,70,70,False,0.7,49.0
2017-11-29,72,72,False,0.72,51.839999999999996
2017-11-30,47,47,False,0.47,22.09
2017-12-01,73,73,False,0.73,53.29
2017-12-02,57,57,False,0.57,32.489999999999995
2017-12-03,64,64,False,0.64,40.96
2017-12-04,80,80,False,0.8,64.0
2017-12-05,66,66,False,0.66,43.56
2017-12-06,47,47,False,0.47,22.09
2017-12-07,40,40,False,0.4,16.0
2017-12-08,58,58,False,0.58,33.64
2017-12-09,63,63,False,0.63,39.69
2017-12-10,73,73,False,0.73,53.29
2017-12-11,72,72,False,0.72,51.839999999999996
2017-12-12,60,60,False,0.6,36.0
2017-12-13,83,83,False,0.83,68.89
2017-12-14,39,39,False,0.39,15.21
2017-12-15,70,70,False,0.7,49.0
2017-12-16,69,69,False,0.69,47.61
2017-12-17,100,100,False,1.0,100.0
2017-12-18,65,65,False,0.65,42.25
2017-12-19,56,56,False,0.56,31.360000000000003
2017-12-20,66,66,False,0.66,43.56
2017-12-21,65,65,False,0.65,42.25
2017-12-22,71,71,False,0.71,50.41
2017-12-23,40,40,False,0.4,16.0
2017-12-24,44,44,False,0.44,19.36
2017-12-25,67,67,False,0.67,44.89
2017-12-26,54,54,False,0.54,29.160000000000004
2017-12-27,96,96,False,0.96,92.16
2017-12-28,63,63,False,0.63,39.69
2017-12-29,41,41,False,0.41,16.81
2017-12-30,71,71,False,0.71,50.41
2017-12-31,71,71,False,0.71,50.41
2018-01-01,68,68,False,0.68,46.24
2018-01-02,66,66,False,0.66,43.56
2018-01-03,67,67,False,0.67,44.89
2018-01-04,74,74,False,0.74,54.76
2018-01-05,66,66,False,0.66,43.56
2018-01-06,100,100,False,1.0,100.0
2018-01-07,67,67,False,0.67,44.89
2018-01-08,83,83,False,0.83,68.89
2018-01-09,47,47,False,0.47,22.09
2018-01-10,69,69,False,0.69,47.61
2018-01-11,79,79,False,0.79,62.410000000000004
2018-01-12,51,51,False,0.51,26.01
2018-01-13,77,77,False,0.77,59.29
2018-01-14,64,64,False,0.64,40.96
2018-01-15,68,68,False,0.68,46.24
2018-01-16,64,64,False,0.64,40.96
2018-01-17,66,66,False,0.66,43.56
2018-01-18,65,65,False,0.65,42.25
2018-01-19,76,76,False,0.76,57.76
2018-01-20,68,68,False,0.68,46.24
2018-01-21,64,64,False,0.64,40.96
2018-01-22,52,52,False,0.52,27.04
2018-01-23,59,59,False,0.59,34.809999999999995
2018-01-24,67,67,False,0.67,44.89
2018-01-25,37,37,False,0.37,13.69
2018-01-26,54,54,False,0.54,29.160000000000004
2018-01-27,77,77,False,0.77,59.29
2018-01-28,96,96,False,0.96,92.16
2018-01-29,87,87,False,0.87,75.69
2018-01-30,75,75,False,0.75,56.25
2018-01-31,67,67,False,0.67,44.89
2018-02-01,48,48,False,0.48,23.04
2018-02-02,54,54,False,0.54,29.160000000000004
2018-02-03,78,78,False,0.78,60.84
2018-02-04,68,68,False,0.68,46.24
2018-02-05,69,69,False,0.69,47.61
2018-02-06,44,44,False,0.44,19.36
2018-02-07,60,60,False,0.6,36.0
2018-02-08,61,61,False,0.61,37.21
2018-02-09,76,76,False,0.76,57.76
2018-02-10,59,59,False,0.59,34.809999999999995
2018-02-11,72,72,False,0.72,51.839999999999996
2018-02-12,63,63,False,0.63,39.69
2018-02-13,51,51,False,0.51,26.01
2018-02-14,54,54,False,0.54,29.160000000000004
2018-02-15,46,46,False,0.46,21.16
2018-02-16,58,58,False,0.58,33.64
2018-02-17,53,53,False,0.53,28.09
2018-02-18,59,59,False,0.59,34.809999999999995
2018-02-19,93,93,False,0.93,86.49000000000001
2018-02-20,58,58,False,0.58,33.64
2018-02-21,71,71,False,0.71,50.41
2018-02-22,53,53,False,0.53,28.09
2018-02-23,67,67,False,0.67,44.89
2018-02-24,100,100,False,1.0,100.0
2018-02-25,93,93,False,0.93,86.49000000000001
2018-02-26,67,67,False,0.67,44.89
2018-02-27,77,77,False,0.77,59.29
2018-02-28,56,56,False,0.56,31.360000000000003
2018-03-01,71,71,False,0.71,50.41
2018-03-02,82,82,False,0.82,67.24
2018-03-03,100,100,False,1.0,100.0
2018-03-04,67,67,False,0.67,44.89
2018-03-05,68,68,False,0.68,46.24
2018-03-06,61,61,False,0.61,37.21
2018-03-07,54,54,False,0.54,29.160000000000004
2018-03-08,78,78,False,0.78,60.84
2018-03-09,67,67,False,0.67,44.89
2018-03-10,97,97,False,0.97,94.09
2018-03-11,69,69,False,0.69,47.61
2018-03-12,72,72,False,0.72,51.839999999999996
2018-03-13,63,63,False,0.63,39.69
2018-03-14,58,58,False,0.58,33.64
2018-03-15,73,73,False,0.73,53.29
2018-03-16,67,67,False,0.67,44.89
2018-03-17,76,76,False,0.76,57.76
2018-03-18,73,73,False,0.73,53.29
2018-03-19,86,86,False,0.86,73.96
2018-03-20,85,85,False,0.85,72.25
2018-03-21,71,71,False,0.71,50.41
2018-03-22,38,38,False,0.38,14.44
2018-03-23,83,83,False,0.83,68.89
2018-03-24,63,63,False,0.63,39.69
2018-03-25,88,88,False,0.88,77.44
