date,UNEMPLOYMENT_unscaled,UNEMPLOYMENT_monthly,isPartial,scale,UNEMPLOYMENT
2010-05-15,31,65.0,,0.65,20.150000000000002
2010-05-16,97,65.0,,0.65,63.050000000000004
2010-05-17,87,65.0,,0.65,56.550000000000004
2010-05-18,58,65.0,,0.65,37.7
2010-05-19,49,65.0,,0.65,31.85
2010-05-20,51,65.0,,0.65,33.15
2010-05-21,46,65.0,,0.65,29.900000000000002
2010-05-22,32,65.0,,0.65,20.8
2010-05-23,96,65.0,,0.65,62.400000000000006
2010-05-24,85,65.0,,0.65,55.25
2010-05-25,61,65.0,,0.65,39.65
2010-05-26,53,65.0,,0.65,34.45
2010-05-27,53,65.0,,0.65,34.45
2010-05-28,45,65.0,,0.65,29.25
2010-05-29,31,65.0,,0.65,20.150000000000002
2010-05-30,94,65.0,,0.65,61.1
2010-05-31,69,65.0,,0.65,44.85
2010-06-01,62,83.0,False,0.83,51.46
2010-06-02,52,83.0,,0.83,43.16
2010-06-03,36,83.0,,0.83,29.88
2010-06-04,38,83.0,,0.83,31.54
2010-06-05,23,83.0,,0.83,19.09
2010-06-06,72,83.0,,0.83,59.76
2010-06-07,73,83.0,,0.83,60.589999999999996
2010-06-08,54,83.0,,0.83,44.82
2010-06-09,51,83.0,,0.83,42.33
2010-06-10,46,83.0,,0.83,38.18
2010-06-11,39,83.0,,0.83,32.37
2010-06-12,26,83.0,,0.83,21.58
2010-06-13,82,83.0,,0.83,68.06
2010-06-14,75,83.0,,0.83,62.25
2010-06-15,62,83.0,,0.83,51.46
2010-06-16,57,83.0,,0.83,47.309999999999995
2010-06-17,52,83.0,,0.83,43.16
2010-06-18,56,83.0,,0.83,46.48
2010-06-19,36,83.0,,0.83,29.88
2010-06-20,92,83.0,,0.83,76.36
2010-06-21,85,83.0,,0.83,70.55
2010-06-22,66,83.0,,0.83,54.779999999999994
2010-06-23,60,83.0,,0.83,49.8
2010-06-24,63,83.0,,0.83,52.29
2010-06-25,79,83.0,,0.83,65.57
2010-06-26,46,83.0,,0.83,38.18
2010-06-27,100,83.0,,0.83,83.0
2010-06-28,91,83.0,,0.83,75.53
2010-06-29,74,83.0,,0.83,61.419999999999995
2010-06-30,77,83.0,,0.83,63.91
2010-07-01,60,100.0,False,1.0,60.0
2010-07-02,48,100.0,,1.0,48.0
2010-07-03,30,100.0,,1.0,30.0
2010-07-04,58,100.0,,1.0,58.0
2010-07-05,56,100.0,,1.0,56.0
2010-07-06,57,100.0,,1.0,57.0
2010-07-07,52,100.0,,1.0,52.0
2010-07-08,41,100.0,,1.0,41.0
2010-07-09,39,100.0,,1.0,39.0
2010-07-10,24,100.0,,1.0,24.0
2010-07-11,61,100.0,,1.0,61.0
2010-07-12,77,100.0,,1.0,77.0
2010-07-13,65,100.0,,1.0,65.0
2010-07-14,57,100.0,,1.0,57.0
2010-07-15,54,100.0,,1.0,54.0
2010-07-16,45,100.0,,1.0,45.0
2010-07-17,32,100.0,,1.0,32.0
2010-07-18,63,100.0,,1.0,63.0
2010-07-19,78,100.0,,1.0,78.0
2010-07-20,100,100.0,,1.0,100.0
2010-07-21,90,100.0,,1.0,90.0
2010-07-22,86,100.0,,1.0,86.0
2010-07-23,62,100.0,,1.0,62.0
2010-07-24,37,100.0,,1.0,37.0
2010-07-25,67,100.0,,1.0,67.0
2010-07-26,68,100.0,,1.0,68.0
2010-07-27,50,100.0,,1.0,50.0
2010-07-28,43,100.0,,1.0,43.0
2010-07-29,38,100.0,,1.0,38.0
2010-07-30,31,100.0,,1.0,31.0
2010-07-31,21,100.0,,1.0,21.0
2010-08-01,99,64.0,False,0.64,63.36
2010-08-02,100,64.0,,0.64,64.0
2010-08-03,68,64.0,,0.64,43.52
2010-08-04,61,64.0,,0.64,39.04
2010-08-05,56,64.0,,0.64,35.84
2010-08-06,51,64.0,,0.64,32.64
2010-08-07,31,64.0,,0.64,19.84
2010-08-08,99,64.0,,0.64,63.36
2010-08-09,86,64.0,,0.64,55.04
2010-08-10,67,64.0,,0.64,42.88
2010-08-11,55,64.0,,0.64,35.2
2010-08-12,49,64.0,,0.64,31.36
2010-08-13,44,64.0,,0.64,28.16
2010-08-14,26,64.0,,0.64,16.64
2010-08-15,93,64.0,,0.64,59.52
2010-08-16,90,64.0,,0.64,57.6
2010-08-17,59,64.0,,0.64,37.76
2010-08-18,49,64.0,,0.64,31.36
2010-08-19,48,64.0,,0.64,30.72
2010-08-20,44,64.0,,0.64,28.16
2010-08-21,27,64.0,,0.64,17.28
2010-08-22,89,64.0,,0.64,56.96
2010-08-23,86,64.0,,0.64,55.04
2010-08-24,58,64.0,,0.64,37.12
2010-08-25,47,64.0,,0.64,30.080000000000002
2010-08-26,46,64.0,,0.64,29.44
2010-08-27,39,64.0,,0.64,24.96
2010-08-28,25,64.0,,0.64,16.0
2010-08-29,89,64.0,,0.64,56.96
2010-08-30,84,64.0,,0.64,53.76
2010-08-31,58,64.0,,0.64,37.12
2010-09-01,55,57.0,False,0.57,31.349999999999998
2010-09-02,52,57.0,,0.57,29.639999999999997
2010-09-03,48,57.0,,0.57,27.36
2010-09-04,27,57.0,,0.57,15.389999999999999
2010-09-05,90,57.0,,0.57,51.3
2010-09-06,61,57.0,,0.57,34.769999999999996
2010-09-07,88,57.0,,0.57,50.16
2010-09-08,68,57.0,,0.57,38.76
2010-09-09,54,57.0,,0.57,30.779999999999998
2010-09-10,45,57.0,,0.57,25.65
2010-09-11,22,57.0,,0.57,12.54
2010-09-12,96,57.0,,0.57,54.72
2010-09-13,94,57.0,,0.57,53.58
2010-09-14,63,57.0,,0.57,35.91
2010-09-15,60,57.0,,0.57,34.199999999999996
2010-09-16,50,57.0,,0.57,28.499999999999996
2010-09-17,46,57.0,,0.57,26.22
2010-09-18,27,57.0,,0.57,15.389999999999999
2010-09-19,95,57.0,,0.57,54.15
2010-09-20,90,57.0,,0.57,51.3
2010-09-21,62,57.0,,0.57,35.339999999999996
2010-09-22,53,57.0,,0.57,30.209999999999997
2010-09-23,49,57.0,,0.57,27.929999999999996
2010-09-24,43,57.0,,0.57,24.509999999999998
2010-09-25,26,57.0,,0.57,14.819999999999999
2010-09-26,100,57.0,,0.57,56.99999999999999
2010-09-27,91,57.0,,0.57,51.87
2010-09-28,56,57.0,,0.57,31.919999999999998
2010-09-29,51,57.0,,0.57,29.069999999999997
2010-09-30,43,57.0,,0.57,24.509999999999998
2010-10-01,44,55.0,False,0.55,24.200000000000003
2010-10-02,24,55.0,,0.55,13.200000000000001
2010-10-03,96,55.0,,0.55,52.800000000000004
2010-10-04,90,55.0,,0.55,49.50000000000001
2010-10-05,63,55.0,,0.55,34.650000000000006
2010-10-06,53,55.0,,0.55,29.150000000000002
2010-10-07,49,55.0,,0.55,26.950000000000003
2010-10-08,52,55.0,,0.55,28.6
2010-10-09,29,55.0,,0.55,15.950000000000001
2010-10-10,91,55.0,,0.55,50.050000000000004
2010-10-11,80,55.0,,0.55,44.0
2010-10-12,66,55.0,,0.55,36.300000000000004
2010-10-13,58,55.0,,0.55,31.900000000000002
2010-10-14,50,55.0,,0.55,27.500000000000004
2010-10-15,45,55.0,,0.55,24.750000000000004
2010-10-16,27,55.0,,0.55,14.850000000000001
2010-10-17,87,55.0,,0.55,47.85
2010-10-18,86,55.0,,0.55,47.300000000000004
2010-10-19,59,55.0,,0.55,32.45
2010-10-20,55,55.0,,0.55,30.250000000000004
2010-10-21,47,55.0,,0.55,25.85
2010-10-22,40,55.0,,0.55,22.0
2010-10-23,26,55.0,,0.55,14.3
2010-10-24,90,55.0,,0.55,49.50000000000001
2010-10-25,89,55.0,,0.55,48.95
2010-10-26,58,55.0,,0.55,31.900000000000002
2010-10-27,51,55.0,,0.55,28.05
2010-10-28,47,55.0,,0.55,25.85
2010-10-29,42,55.0,,0.55,23.1
2010-10-30,27,55.0,,0.55,14.850000000000001
2010-10-31,100,55.0,,0.55,55.00000000000001
2010-11-01,97,61.0,False,0.61,59.17
2010-11-02,59,61.0,,0.61,35.99
2010-11-03,57,61.0,,0.61,34.769999999999996
2010-11-04,50,61.0,,0.61,30.5
2010-11-05,48,61.0,,0.61,29.28
2010-11-06,30,61.0,,0.61,18.3
2010-11-07,96,61.0,,0.61,58.56
2010-11-08,91,61.0,,0.61,55.51
2010-11-09,63,61.0,,0.61,38.43
2010-11-10,51,61.0,,0.61,31.11
2010-11-11,44,61.0,,0.61,26.84
2010-11-12,48,61.0,,0.61,29.28
2010-11-13,33,61.0,,0.61,20.13
2010-11-14,91,61.0,,0.61,55.51
2010-11-15,96,61.0,,0.61,58.56
2010-11-16,66,61.0,,0.61,40.26
2010-11-17,55,61.0,,0.61,33.55
2010-11-18,58,61.0,,0.61,35.38
2010-11-19,58,61.0,,0.61,35.38
2010-11-20,34,61.0,,0.61,20.74
2010-11-21,98,61.0,,0.61,59.78
2010-11-22,90,61.0,,0.61,54.9
2010-11-23,63,61.0,,0.61,38.43
2010-11-24,51,61.0,,0.61,31.11
2010-11-25,25,61.0,,0.61,15.25
2010-11-26,33,61.0,,0.61,20.13
2010-11-27,31,61.0,,0.61,18.91
2010-11-28,97,61.0,,0.61,59.17
2010-11-29,100,61.0,,0.61,61.0
2010-11-30,91,61.0,,0.61,55.51
2010-12-01,84,73.0,False,0.73,61.32
2010-12-02,69,73.0,,0.73,50.37
2010-12-03,62,73.0,,0.73,45.26
2010-12-04,39,73.0,,0.73,28.47
2010-12-05,94,73.0,,0.73,68.62
2010-12-06,97,73.0,,0.73,70.81
2010-12-07,100,73.0,,0.73,73.0
2010-12-08,73,73.0,,0.73,53.29
2010-12-09,62,73.0,,0.73,45.26
2010-12-10,54,73.0,,0.73,39.42
2010-12-11,38,73.0,,0.73,27.74
2010-12-12,88,73.0,,0.73,64.24
2010-12-13,90,73.0,,0.73,65.7
2010-12-14,72,73.0,,0.73,52.56
2010-12-15,69,73.0,,0.73,50.37
2010-12-16,65,73.0,,0.73,47.449999999999996
2010-12-17,76,73.0,,0.73,55.48
2010-12-18,46,73.0,,0.73,33.58
2010-12-19,100,73.0,,0.73,73.0
2010-12-20,96,73.0,,0.73,70.08
2010-12-21,67,73.0,,0.73,48.91
2010-12-22,54,73.0,,0.73,39.42
2010-12-23,45,73.0,,0.73,32.85
2010-12-24,26,73.0,,0.73,18.98
2010-12-25,15,73.0,,0.73,10.95
2010-12-26,87,73.0,,0.73,63.51
2010-12-27,85,73.0,,0.73,62.05
2010-12-28,69,73.0,,0.73,50.37
2010-12-29,56,73.0,,0.73,40.879999999999995
2010-12-30,44,73.0,,0.73,32.12
2010-12-31,31,73.0,,0.73,22.63
2011-01-01,25,81.0,False,0.81,20.25
2011-01-02,94,81.0,,0.81,76.14
2011-01-03,100,81.0,,0.81,81.0
2011-01-04,69,81.0,,0.81,55.89
2011-01-05,57,81.0,,0.81,46.17
2011-01-06,50,81.0,,0.81,40.5
2011-01-07,49,81.0,,0.81,39.690000000000005
2011-01-08,28,81.0,,0.81,22.68
2011-01-09,82,81.0,,0.81,66.42
2011-01-10,86,81.0,,0.81,69.66000000000001
2011-01-11,61,81.0,,0.81,49.410000000000004
2011-01-12,50,81.0,,0.81,40.5
2011-01-13,50,81.0,,0.81,40.5
2011-01-14,45,81.0,,0.81,36.45
2011-01-15,30,81.0,,0.81,24.3
2011-01-16,85,81.0,,0.81,68.85000000000001
2011-01-17,74,81.0,,0.81,59.940000000000005
2011-01-18,71,81.0,,0.81,57.510000000000005
2011-01-19,63,81.0,,0.81,51.03
2011-01-20,53,81.0,,0.81,42.93
2011-01-21,46,81.0,,0.81,37.260000000000005
2011-01-22,33,81.0,,0.81,26.73
2011-01-23,82,81.0,,0.81,66.42
2011-01-24,86,81.0,,0.81,69.66000000000001
2011-01-25,66,81.0,,0.81,53.46
2011-01-26,55,81.0,,0.81,44.550000000000004
2011-01-27,43,81.0,,0.81,34.830000000000005
2011-01-28,45,81.0,,0.81,36.45
2011-01-29,31,81.0,,0.81,25.110000000000003
2011-01-30,84,81.0,,0.81,68.04
2011-01-31,82,81.0,,0.81,66.42
2011-02-01,69,65.0,False,0.65,44.85
2011-02-02,55,65.0,,0.65,35.75
2011-02-03,53,65.0,,0.65,34.45
2011-02-04,54,65.0,,0.65,35.1
2011-02-05,33,65.0,,0.65,21.45
2011-02-06,100,65.0,,0.65,65.0
2011-02-07,96,65.0,,0.65,62.400000000000006
2011-02-08,69,65.0,,0.65,44.85
2011-02-09,56,65.0,,0.65,36.4
2011-02-10,48,65.0,,0.65,31.200000000000003
2011-02-11,45,65.0,,0.65,29.25
2011-02-12,29,65.0,,0.65,18.85
2011-02-13,98,65.0,,0.65,63.7
2011-02-14,91,65.0,,0.65,59.15
2011-02-15,64,65.0,,0.65,41.6
2011-02-16,49,65.0,,0.65,31.85
2011-02-17,46,65.0,,0.65,29.900000000000002
2011-02-18,45,65.0,,0.65,29.25
2011-02-19,26,65.0,,0.65,16.900000000000002
2011-02-20,87,65.0,,0.65,56.550000000000004
2011-02-21,77,65.0,,0.65,50.050000000000004
2011-02-22,68,65.0,,0.65,44.2
2011-02-23,54,65.0,,0.65,35.1
2011-02-24,47,65.0,,0.65,30.55
2011-02-25,41,65.0,,0.65,26.650000000000002
2011-02-26,28,65.0,,0.65,18.2
2011-02-27,90,65.0,,0.65,58.5
2011-02-28,86,65.0,,0.65,55.9
2011-03-01,69,58.0,False,0.58,40.019999999999996
2011-03-02,53,58.0,,0.58,30.74
2011-03-03,48,58.0,,0.58,27.839999999999996
2011-03-04,50,58.0,,0.58,28.999999999999996
2011-03-05,27,58.0,,0.58,15.659999999999998
2011-03-06,99,58.0,,0.58,57.419999999999995
2011-03-07,99,58.0,,0.58,57.419999999999995
2011-03-08,64,58.0,,0.58,37.12
2011-03-09,54,58.0,,0.58,31.319999999999997
2011-03-10,50,58.0,,0.58,28.999999999999996
2011-03-11,39,58.0,,0.58,22.619999999999997
2011-03-12,23,58.0,,0.58,13.34
2011-03-13,86,58.0,,0.58,49.879999999999995
2011-03-14,90,58.0,,0.58,52.199999999999996
2011-03-15,61,58.0,,0.58,35.379999999999995
2011-03-16,50,58.0,,0.58,28.999999999999996
2011-03-17,40,58.0,,0.58,23.2
2011-03-18,41,58.0,,0.58,23.779999999999998
2011-03-19,29,58.0,,0.58,16.82
2011-03-20,100,58.0,,0.58,57.99999999999999
2011-03-21,94,58.0,,0.58,54.519999999999996
2011-03-22,62,58.0,,0.58,35.96
2011-03-23,52,58.0,,0.58,30.159999999999997
2011-03-24,44,58.0,,0.58,25.52
2011-03-25,47,58.0,,0.58,27.259999999999998
2011-03-26,24,58.0,,0.58,13.919999999999998
2011-03-27,95,58.0,,0.58,55.099999999999994
2011-03-28,88,58.0,,0.58,51.04
2011-03-29,61,58.0,,0.58,35.379999999999995
2011-03-30,56,58.0,,0.58,32.48
2011-03-31,48,58.0,,0.58,27.839999999999996
2011-04-01,47,58.0,False,0.58,27.259999999999998
2011-04-02,30,58.0,,0.58,17.4
2011-04-03,97,58.0,,0.58,56.26
2011-04-04,92,58.0,,0.58,53.36
2011-04-05,64,58.0,,0.58,37.12
2011-04-06,56,58.0,,0.58,32.48
2011-04-07,49,58.0,,0.58,28.419999999999998
2011-04-08,49,58.0,,0.58,28.419999999999998
2011-04-09,30,58.0,,0.58,17.4
2011-04-10,100,58.0,,0.58,57.99999999999999
2011-04-11,96,58.0,,0.58,55.67999999999999
2011-04-12,64,58.0,,0.58,37.12
2011-04-13,52,58.0,,0.58,30.159999999999997
2011-04-14,49,58.0,,0.58,28.419999999999998
2011-04-15,48,58.0,,0.58,27.839999999999996
2011-04-16,29,58.0,,0.58,16.82
2011-04-17,100,58.0,,0.58,57.99999999999999
2011-04-18,94,58.0,,0.58,54.519999999999996
2011-04-19,63,58.0,,0.58,36.54
2011-04-20,53,58.0,,0.58,30.74
2011-04-21,44,58.0,,0.58,25.52
2011-04-22,36,58.0,,0.58,20.88
2011-04-23,23,58.0,,0.58,13.34
2011-04-24,92,58.0,,0.58,53.36
2011-04-25,92,58.0,,0.58,53.36
2011-04-26,62,58.0,,0.58,35.96
2011-04-27,52,58.0,,0.58,30.159999999999997
2011-04-28,47,58.0,,0.58,27.259999999999998
2011-04-29,40,58.0,,0.58,23.2
2011-04-30,27,58.0,,0.58,15.659999999999998
2011-05-01,100,58.0,False,0.58,57.99999999999999
2011-05-02,88,58.0,,0.58,51.04
2011-05-03,68,58.0,,0.58,39.44
2011-05-04,49,58.0,,0.58,28.419999999999998
2011-05-05,48,58.0,,0.58,27.839999999999996
2011-05-06,44,58.0,,0.58,25.52
2011-05-07,23,58.0,,0.58,13.34
2011-05-08,97,58.0,,0.58,56.26
2011-05-09,95,58.0,,0.58,55.099999999999994
2011-05-10,67,58.0,,0.58,38.86
2011-05-11,55,58.0,,0.58,31.9
2011-05-12,45,58.0,,0.58,26.099999999999998
2011-05-13,44,58.0,,0.58,25.52
2011-05-14,25,58.0,,0.58,14.499999999999998
2011-05-15,95,58.0,,0.58,55.099999999999994
2011-05-16,90,58.0,,0.58,52.199999999999996
2011-05-17,64,58.0,,0.58,37.12
2011-05-18,54,58.0,,0.58,31.319999999999997
2011-05-19,49,58.0,,0.58,28.419999999999998
2011-05-20,38,58.0,,0.58,22.04
2011-05-21,24,58.0,,0.58,13.919999999999998
2011-05-22,97,58.0,,0.58,56.26
2011-05-23,89,58.0,,0.58,51.62
2011-05-24,65,58.0,,0.58,37.699999999999996
2011-05-25,49,58.0,,0.58,28.419999999999998
2011-05-26,45,58.0,,0.58,26.099999999999998
2011-05-27,42,58.0,,0.58,24.36
2011-05-28,27,58.0,,0.58,15.659999999999998
2011-05-29,97,58.0,,0.58,56.26
2011-05-30,80,58.0,,0.58,46.4
2011-05-31,83,58.0,,0.58,48.13999999999999
2011-06-01,64,59.0,False,0.59,37.76
2011-06-02,52,59.0,,0.59,30.68
2011-06-03,50,59.0,,0.59,29.5
2011-06-04,30,59.0,,0.59,17.7
2011-06-05,96,59.0,,0.59,56.64
2011-06-06,88,59.0,,0.59,51.919999999999995
2011-06-07,61,59.0,,0.59,35.989999999999995
2011-06-08,55,59.0,,0.59,32.449999999999996
2011-06-09,46,59.0,,0.59,27.139999999999997
2011-06-10,43,59.0,,0.59,25.369999999999997
2011-06-11,25,59.0,,0.59,14.75
2011-06-12,98,59.0,,0.59,57.82
2011-06-13,97,59.0,,0.59,57.23
2011-06-14,66,59.0,,0.59,38.94
2011-06-15,54,59.0,,0.59,31.86
2011-06-16,50,59.0,,0.59,29.5
2011-06-17,46,59.0,,0.59,27.139999999999997
2011-06-18,27,59.0,,0.59,15.93
2011-06-19,99,59.0,,0.59,58.41
2011-06-20,94,59.0,,0.59,55.459999999999994
2011-06-21,63,59.0,,0.59,37.169999999999995
2011-06-22,52,59.0,,0.59,30.68
2011-06-23,44,59.0,,0.59,25.959999999999997
2011-06-24,42,59.0,,0.59,24.779999999999998
2011-06-25,27,59.0,,0.59,15.93
2011-06-26,100,59.0,,0.59,59.0
2011-06-27,93,59.0,,0.59,54.87
2011-06-28,62,59.0,,0.59,36.58
2011-06-29,50,59.0,,0.59,29.5
2011-06-30,49,59.0,,0.59,28.91
2011-07-01,43,62.0,False,0.62,26.66
2011-07-02,25,62.0,,0.62,15.5
2011-07-03,92,62.0,,0.62,57.04
2011-07-04,68,62.0,,0.62,42.16
2011-07-05,79,62.0,,0.62,48.98
2011-07-06,65,62.0,,0.62,40.3
2011-07-07,52,62.0,,0.62,32.24
2011-07-08,52,62.0,,0.62,32.24
2011-07-09,31,62.0,,0.62,19.22
2011-07-10,100,62.0,,0.62,62.0
2011-07-11,98,62.0,,0.62,60.76
2011-07-12,64,62.0,,0.62,39.68
2011-07-13,51,62.0,,0.62,31.62
2011-07-14,46,62.0,,0.62,28.52
2011-07-15,44,62.0,,0.62,27.28
2011-07-16,26,62.0,,0.62,16.12
2011-07-17,96,62.0,,0.62,59.519999999999996
2011-07-18,90,62.0,,0.62,55.8
2011-07-19,62,62.0,,0.62,38.44
2011-07-20,50,62.0,,0.62,31.0
2011-07-21,46,62.0,,0.62,28.52
2011-07-22,43,62.0,,0.62,26.66
2011-07-23,23,62.0,,0.62,14.26
2011-07-24,91,62.0,,0.62,56.42
2011-07-25,85,62.0,,0.62,52.7
2011-07-26,61,62.0,,0.62,37.82
2011-07-27,51,62.0,,0.62,31.62
2011-07-28,45,62.0,,0.62,27.9
2011-07-29,42,62.0,,0.62,26.04
2011-07-30,27,62.0,,0.62,16.74
2011-07-31,97,62.0,,0.62,60.14
2011-08-01,100,60.0,False,0.6,60.0
2011-08-02,73,60.0,,0.6,43.8
2011-08-03,56,60.0,,0.6,33.6
2011-08-04,54,60.0,,0.6,32.4
2011-08-05,50,60.0,,0.6,30.0
2011-08-06,29,60.0,,0.6,17.4
2011-08-07,99,60.0,,0.6,59.4
2011-08-08,91,60.0,,0.6,54.6
2011-08-09,67,60.0,,0.6,40.199999999999996
2011-08-10,53,60.0,,0.6,31.799999999999997
2011-08-11,46,60.0,,0.6,27.599999999999998
2011-08-12,43,60.0,,0.6,25.8
2011-08-13,25,60.0,,0.6,15.0
2011-08-14,96,60.0,,0.6,57.599999999999994
2011-08-15,95,60.0,,0.6,57.0
2011-08-16,65,60.0,,0.6,39.0
2011-08-17,50,60.0,,0.6,30.0
2011-08-18,45,60.0,,0.6,27.0
2011-08-19,44,60.0,,0.6,26.4
2011-08-20,25,60.0,,0.6,15.0
2011-08-21,100,60.0,,0.6,60.0
2011-08-22,92,60.0,,0.6,55.199999999999996
2011-08-23,59,60.0,,0.6,35.4
2011-08-24,55,60.0,,0.6,33.0
2011-08-25,44,60.0,,0.6,26.4
2011-08-26,39,60.0,,0.6,23.4
2011-08-27,25,60.0,,0.6,15.0
2011-08-28,91,60.0,,0.6,54.6
2011-08-29,88,60.0,,0.6,52.8
2011-08-30,63,60.0,,0.6,37.8
2011-08-31,53,60.0,,0.6,31.799999999999997
2011-09-01,55,57.0,False,0.57,31.349999999999998
2011-09-02,47,57.0,,0.57,26.79
2011-09-03,27,57.0,,0.57,15.389999999999999
2011-09-04,99,57.0,,0.57,56.42999999999999
2011-09-05,74,57.0,,0.57,42.18
2011-09-06,87,57.0,,0.57,49.589999999999996
2011-09-07,71,57.0,,0.57,40.47
2011-09-08,58,57.0,,0.57,33.059999999999995
2011-09-09,55,57.0,,0.57,31.349999999999998
2011-09-10,31,57.0,,0.57,17.669999999999998
2011-09-11,100,57.0,,0.57,56.99999999999999
2011-09-12,98,57.0,,0.57,55.85999999999999
2011-09-13,71,57.0,,0.57,40.47
2011-09-14,59,57.0,,0.57,33.629999999999995
2011-09-15,52,57.0,,0.57,29.639999999999997
2011-09-16,48,57.0,,0.57,27.36
2011-09-17,26,57.0,,0.57,14.819999999999999
2011-09-18,94,57.0,,0.57,53.58
2011-09-19,92,57.0,,0.57,52.44
2011-09-20,64,57.0,,0.57,36.48
2011-09-21,54,57.0,,0.57,30.779999999999998
2011-09-22,49,57.0,,0.57,27.929999999999996
2011-09-23,43,57.0,,0.57,24.509999999999998
2011-09-24,30,57.0,,0.57,17.099999999999998
2011-09-25,99,57.0,,0.57,56.42999999999999
2011-09-26,88,57.0,,0.57,50.16
2011-09-27,66,57.0,,0.57,37.62
2011-09-28,57,57.0,,0.57,32.489999999999995
2011-09-29,49,57.0,,0.57,27.929999999999996
2011-09-30,46,57.0,,0.57,26.22
2011-10-01,29,60.0,False,0.6,17.4
2011-10-02,99,60.0,,0.6,59.4
2011-10-03,99,60.0,,0.6,59.4
2011-10-04,66,60.0,,0.6,39.6
2011-10-05,60,60.0,,0.6,36.0
2011-10-06,50,60.0,,0.6,30.0
2011-10-07,51,60.0,,0.6,30.599999999999998
2011-10-08,30,60.0,,0.6,18.0
2011-10-09,95,60.0,,0.6,57.0
2011-10-10,87,60.0,,0.6,52.199999999999996
2011-10-11,70,60.0,,0.6,42.0
2011-10-12,58,60.0,,0.6,34.8
2011-10-13,53,60.0,,0.6,31.799999999999997
2011-10-14,51,60.0,,0.6,30.599999999999998
2011-10-15,27,60.0,,0.6,16.2
2011-10-16,100,60.0,,0.6,60.0
2011-10-17,94,60.0,,0.6,56.4
2011-10-18,63,60.0,,0.6,37.8
2011-10-19,55,60.0,,0.6,33.0
2011-10-20,52,60.0,,0.6,31.2
2011-10-21,39,60.0,,0.6,23.4
2011-10-22,25,60.0,,0.6,15.0
2011-10-23,100,60.0,,0.6,60.0
2011-10-24,94,60.0,,0.6,56.4
2011-10-25,62,60.0,,0.6,37.199999999999996
2011-10-26,53,60.0,,0.6,31.799999999999997
2011-10-27,47,60.0,,0.6,28.2
2011-10-28,41,60.0,,0.6,24.599999999999998
2011-10-29,26,60.0,,0.6,15.6
2011-10-30,93,60.0,,0.6,55.8
2011-10-31,87,60.0,,0.6,52.199999999999996
2011-11-01,67,57.0,False,0.57,38.19
2011-11-02,55,57.0,,0.57,31.349999999999998
2011-11-03,48,57.0,,0.57,27.36
2011-11-04,48,57.0,,0.57,27.36
2011-11-05,25,57.0,,0.57,14.249999999999998
2011-11-06,97,57.0,,0.57,55.28999999999999
2011-11-07,92,57.0,,0.57,52.44
2011-11-08,64,57.0,,0.57,36.48
2011-11-09,62,57.0,,0.57,35.339999999999996
2011-11-10,53,57.0,,0.57,30.209999999999997
2011-11-11,39,57.0,,0.57,22.229999999999997
2011-11-12,25,57.0,,0.57,14.249999999999998
2011-11-13,88,57.0,,0.57,50.16
2011-11-14,90,57.0,,0.57,51.3
2011-11-15,63,57.0,,0.57,35.91
2011-11-16,54,57.0,,0.57,30.779999999999998
2011-11-17,47,57.0,,0.57,26.79
2011-11-18,43,57.0,,0.57,24.509999999999998
2011-11-19,25,57.0,,0.57,14.249999999999998
2011-11-20,93,57.0,,0.57,53.01
2011-11-21,90,57.0,,0.57,51.3
2011-11-22,59,57.0,,0.57,33.629999999999995
2011-11-23,44,57.0,,0.57,25.08
2011-11-24,19,57.0,,0.57,10.829999999999998
2011-11-25,28,57.0,,0.57,15.959999999999999
2011-11-26,25,57.0,,0.57,14.249999999999998
2011-11-27,100,57.0,,0.57,56.99999999999999
2011-11-28,93,57.0,,0.57,53.01
2011-11-29,69,57.0,,0.57,39.33
2011-11-30,60,57.0,,0.57,34.199999999999996
2011-12-01,47,60.0,False,0.6,28.2
2011-12-02,54,60.0,,0.6,32.4
2011-12-03,31,60.0,,0.6,18.599999999999998
2011-12-04,88,60.0,,0.6,52.8
2011-12-05,88,60.0,,0.6,52.8
2011-12-06,66,60.0,,0.6,39.6
2011-12-07,53,60.0,,0.6,31.799999999999997
2011-12-08,48,60.0,,0.6,28.799999999999997
2011-12-09,40,60.0,,0.6,24.0
2011-12-10,24,60.0,,0.6,14.399999999999999
2011-12-11,86,60.0,,0.6,51.6
2011-12-12,91,60.0,,0.6,54.6
2011-12-13,64,60.0,,0.6,38.4
2011-12-14,54,60.0,,0.6,32.4
2011-12-15,50,60.0,,0.6,30.0
2011-12-16,46,60.0,,0.6,27.599999999999998
2011-12-17,33,60.0,,0.6,19.8
2011-12-18,97,60.0,,0.6,58.199999999999996
2011-12-19,90,60.0,,0.6,54.0
2011-12-20,63,60.0,,0.6,37.8
2011-12-21,53,60.0,,0.6,31.799999999999997
2011-12-22,45,60.0,,0.6,27.0
2011-12-23,45,60.0,,0.6,27.0
2011-12-24,26,60.0,,0.6,15.6
2011-12-25,90,60.0,,0.6,54.0
2011-12-26,100,60.0,,0.6,60.0
2011-12-27,85,60.0,,0.6,51.0
2011-12-28,70,60.0,,0.6,42.0
2011-12-29,55,60.0,,0.6,33.0
2011-12-30,44,60.0,,0.6,26.4
2011-12-31,25,60.0,,0.6,15.0
2012-01-01,94,73.0,False,0.73,68.62
2012-01-02,92,73.0,,0.73,67.16
