date,DEPRESSION_unscaled,DEPRESSION_monthly,isPartial,scale,DEPRESSION
2006-09-04,72,61.0,,0.61,43.92
2006-09-05,87,61.0,,0.61,53.07
2006-09-06,67,61.0,,0.61,40.87
2006-09-07,81,61.0,,0.61,49.41
2006-09-08,69,61.0,,0.61,42.089999999999996
2006-09-09,52,61.0,,0.61,31.72
2006-09-10,80,61.0,,0.61,48.8
2006-09-11,74,61.0,,0.61,45.14
2006-09-12,94,61.0,,0.61,57.339999999999996
2006-09-13,98,61.0,,0.61,59.78
2006-09-14,76,61.0,,0.61,46.36
2006-09-15,80,61.0,,0.61,48.8
2006-09-16,85,61.0,,0.61,51.85
2006-09-17,82,61.0,,0.61,50.019999999999996
2006-09-18,83,61.0,,0.61,50.629999999999995
2006-09-19,92,61.0,,0.61,56.12
2006-09-20,93,61.0,,0.61,56.73
2006-09-21,94,61.0,,0.61,57.339999999999996
2006-09-22,74,61.0,,0.61,45.14
2006-09-23,68,61.0,,0.61,41.48
2006-09-24,78,61.0,,0.61,47.58
2006-09-25,92,61.0,,0.61,56.12
2006-09-26,89,61.0,,0.61,54.29
2006-09-27,100,61.0,,0.61,61.0
2006-09-28,87,61.0,,0.61,53.07
2006-09-29,91,61.0,,0.61,55.51
2006-09-30,74,61.0,,0.61,45.14
2006-10-01,97,75.0,False,0.75,72.75
2006-10-02,88,75.0,,0.75,66.0
2006-10-03,91,75.0,,0.75,68.25
2006-10-04,94,75.0,,0.75,70.5
2006-10-05,95,75.0,,0.75,71.25
2006-10-06,79,75.0,,0.75,59.25
2006-10-07,66,75.0,,0.75,49.5
2006-10-08,95,75.0,,0.75,71.25
2006-10-09,94,75.0,,0.75,70.5
2006-10-10,76,75.0,,0.75,57.0
2006-10-11,81,75.0,,0.75,60.75
2006-10-12,73,75.0,,0.75,54.75
2006-10-13,63,75.0,,0.75,47.25
2006-10-14,63,75.0,,0.75,47.25
2006-10-15,86,75.0,,0.75,64.5
2006-10-16,98,75.0,,0.75,73.5
2006-10-17,76,75.0,,0.75,57.0
2006-10-18,95,75.0,,0.75,71.25
2006-10-19,86,75.0,,0.75,64.5
2006-10-20,69,75.0,,0.75,51.75
2006-10-21,58,75.0,,0.75,43.5
2006-10-22,89,75.0,,0.75,66.75
2006-10-23,85,75.0,,0.75,63.75
2006-10-24,100,75.0,,0.75,75.0
2006-10-25,87,75.0,,0.75,65.25
2006-10-26,87,75.0,,0.75,65.25
2006-10-27,74,75.0,,0.75,55.5
2006-10-28,65,75.0,,0.75,48.75
2006-10-29,82,75.0,,0.75,61.5
2006-10-30,95,75.0,,0.75,71.25
2006-10-31,93,75.0,,0.75,69.75
2006-11-01,86,78.0,False,0.78,67.08
2006-11-02,92,78.0,,0.78,71.76
2006-11-03,77,78.0,,0.78,60.06
2006-11-04,49,78.0,,0.78,38.22
2006-11-05,73,78.0,,0.78,56.940000000000005
2006-11-06,96,78.0,,0.78,74.88
2006-11-07,85,78.0,,0.78,66.3
2006-11-08,68,78.0,,0.78,53.04
2006-11-09,75,78.0,,0.78,58.5
2006-11-10,84,78.0,,0.78,65.52
2006-11-11,63,78.0,,0.78,49.14
2006-11-12,74,78.0,,0.78,57.72
2006-11-13,91,78.0,,0.78,70.98
2006-11-14,85,78.0,,0.78,66.3
2006-11-15,99,78.0,,0.78,77.22
2006-11-16,84,78.0,,0.78,65.52
2006-11-17,72,78.0,,0.78,56.160000000000004
2006-11-18,71,78.0,,0.78,55.38
2006-11-19,73,78.0,,0.78,56.940000000000005
2006-11-20,80,78.0,,0.78,62.400000000000006
2006-11-21,82,78.0,,0.78,63.96
2006-11-22,64,78.0,,0.78,49.92
2006-11-23,44,78.0,,0.78,34.32
2006-11-24,49,78.0,,0.78,38.22
2006-11-25,59,78.0,,0.78,46.02
2006-11-26,80,78.0,,0.78,62.400000000000006
2006-11-27,88,78.0,,0.78,68.64
2006-11-28,100,78.0,,0.78,78.0
2006-11-29,98,78.0,,0.78,76.44
2006-11-30,91,78.0,,0.78,70.98
2006-12-01,69,67.0,False,0.67,46.230000000000004
2006-12-02,63,67.0,,0.67,42.21
2006-12-03,86,67.0,,0.67,57.620000000000005
2006-12-04,95,67.0,,0.67,63.650000000000006
2006-12-05,78,67.0,,0.67,52.260000000000005
2006-12-06,86,67.0,,0.67,57.620000000000005
2006-12-07,100,67.0,,0.67,67.0
2006-12-08,61,67.0,,0.67,40.870000000000005
2006-12-09,65,67.0,,0.67,43.550000000000004
2006-12-10,82,67.0,,0.67,54.940000000000005
2006-12-11,82,67.0,,0.67,54.940000000000005
2006-12-12,83,67.0,,0.67,55.61000000000001
2006-12-13,86,67.0,,0.67,57.620000000000005
2006-12-14,76,67.0,,0.67,50.92
2006-12-15,64,67.0,,0.67,42.88
2006-12-16,51,67.0,,0.67,34.17
2006-12-17,73,67.0,,0.67,48.910000000000004
2006-12-18,73,67.0,,0.67,48.910000000000004
2006-12-19,53,67.0,,0.67,35.510000000000005
2006-12-20,66,67.0,,0.67,44.220000000000006
2006-12-21,52,67.0,,0.67,34.84
2006-12-22,47,67.0,,0.67,31.490000000000002
2006-12-23,43,67.0,,0.67,28.810000000000002
2006-12-24,34,67.0,,0.67,22.78
2006-12-25,53,67.0,,0.67,35.510000000000005
2006-12-26,47,67.0,,0.67,31.490000000000002
2006-12-27,57,67.0,,0.67,38.190000000000005
2006-12-28,50,67.0,,0.67,33.5
2006-12-29,51,67.0,,0.67,34.17
2006-12-30,52,67.0,,0.67,34.84
2006-12-31,59,67.0,,0.67,39.53
2007-01-01,70,68.0,False,0.68,47.6
2007-01-02,81,68.0,,0.68,55.080000000000005
2007-01-03,78,68.0,,0.68,53.040000000000006
2007-01-04,71,68.0,,0.68,48.28
2007-01-05,83,68.0,,0.68,56.440000000000005
2007-01-06,67,68.0,,0.68,45.56
2007-01-07,75,68.0,,0.68,51.00000000000001
2007-01-08,79,68.0,,0.68,53.720000000000006
2007-01-09,100,68.0,,0.68,68.0
2007-01-10,82,68.0,,0.68,55.760000000000005
2007-01-11,97,68.0,,0.68,65.96000000000001
2007-01-12,75,68.0,,0.68,51.00000000000001
2007-01-13,46,68.0,,0.68,31.28
2007-01-14,72,68.0,,0.68,48.96
2007-01-15,77,68.0,,0.68,52.36000000000001
2007-01-16,88,68.0,,0.68,59.84
2007-01-17,77,68.0,,0.68,52.36000000000001
2007-01-18,75,68.0,,0.68,51.00000000000001
2007-01-19,76,68.0,,0.68,51.68000000000001
2007-01-20,73,68.0,,0.68,49.64
2007-01-21,87,68.0,,0.68,59.160000000000004
2007-01-22,99,68.0,,0.68,67.32000000000001
2007-01-23,89,68.0,,0.68,60.52
2007-01-24,89,68.0,,0.68,60.52
2007-01-25,84,68.0,,0.68,57.120000000000005
2007-01-26,80,68.0,,0.68,54.400000000000006
2007-01-27,57,68.0,,0.68,38.760000000000005
2007-01-28,79,68.0,,0.68,53.720000000000006
2007-01-29,83,68.0,,0.68,56.440000000000005
2007-01-30,79,68.0,,0.68,53.720000000000006
2007-01-31,84,68.0,,0.68,57.120000000000005
2007-02-01,79,73.0,False,0.73,57.67
2007-02-02,75,73.0,,0.73,54.75
2007-02-03,60,73.0,,0.73,43.8
2007-02-04,65,73.0,,0.73,47.449999999999996
2007-02-05,86,73.0,,0.73,62.78
2007-02-06,87,73.0,,0.73,63.51
2007-02-07,74,73.0,,0.73,54.019999999999996
2007-02-08,80,73.0,,0.73,58.4
2007-02-09,65,73.0,,0.73,47.449999999999996
2007-02-10,54,73.0,,0.73,39.42
2007-02-11,60,73.0,,0.73,43.8
2007-02-12,71,73.0,,0.73,51.83
2007-02-13,67,73.0,,0.73,48.91
2007-02-14,66,73.0,,0.73,48.18
2007-02-15,74,73.0,,0.73,54.019999999999996
2007-02-16,78,73.0,,0.73,56.94
2007-02-17,55,73.0,,0.73,40.15
2007-02-18,49,73.0,,0.73,35.769999999999996
2007-02-19,79,73.0,,0.73,57.67
2007-02-20,82,73.0,,0.73,59.86
2007-02-21,100,73.0,,0.73,73.0
2007-02-22,76,73.0,,0.73,55.48
2007-02-23,76,73.0,,0.73,55.48
2007-02-24,61,73.0,,0.73,44.53
2007-02-25,85,73.0,,0.73,62.05
2007-02-26,82,73.0,,0.73,59.86
2007-02-27,91,73.0,,0.73,66.42999999999999
2007-02-28,100,73.0,,0.73,73.0
2007-03-01,73,80.0,False,0.8,58.400000000000006
2007-03-02,65,80.0,,0.8,52.0
2007-03-03,56,80.0,,0.8,44.800000000000004
2007-03-04,68,80.0,,0.8,54.400000000000006
2007-03-05,93,80.0,,0.8,74.4
2007-03-06,87,80.0,,0.8,69.60000000000001
2007-03-07,70,80.0,,0.8,56.0
2007-03-08,96,80.0,,0.8,76.80000000000001
2007-03-09,75,80.0,,0.8,60.0
2007-03-10,53,80.0,,0.8,42.400000000000006
2007-03-11,57,80.0,,0.8,45.6
2007-03-12,91,80.0,,0.8,72.8
2007-03-13,76,80.0,,0.8,60.800000000000004
2007-03-14,80,80.0,,0.8,64.0
2007-03-15,82,80.0,,0.8,65.60000000000001
2007-03-16,70,80.0,,0.8,56.0
2007-03-17,61,80.0,,0.8,48.800000000000004
2007-03-18,78,80.0,,0.8,62.400000000000006
2007-03-19,81,80.0,,0.8,64.8
2007-03-20,73,80.0,,0.8,58.400000000000006
2007-03-21,76,80.0,,0.8,60.800000000000004
2007-03-22,78,80.0,,0.8,62.400000000000006
2007-03-23,69,80.0,,0.8,55.2
2007-03-24,50,80.0,,0.8,40.0
2007-03-25,76,80.0,,0.8,60.800000000000004
2007-03-26,100,80.0,,0.8,80.0
2007-03-27,68,80.0,,0.8,54.400000000000006
2007-03-28,80,80.0,,0.8,64.0
2007-03-29,87,80.0,,0.8,69.60000000000001
2007-03-30,55,80.0,,0.8,44.0
2007-03-31,49,80.0,,0.8,39.2
2007-04-01,68,75.0,False,0.75,51.0
2007-04-02,81,75.0,,0.75,60.75
2007-04-03,81,75.0,,0.75,60.75
2007-04-04,97,75.0,,0.75,72.75
2007-04-05,71,75.0,,0.75,53.25
2007-04-06,69,75.0,,0.75,51.75
2007-04-07,64,75.0,,0.75,48.0
2007-04-08,86,75.0,,0.75,64.5
2007-04-09,84,75.0,,0.75,63.0
2007-04-10,81,75.0,,0.75,60.75
2007-04-11,81,75.0,,0.75,60.75
2007-04-12,92,75.0,,0.75,69.0
2007-04-13,71,75.0,,0.75,53.25
2007-04-14,67,75.0,,0.75,50.25
2007-04-15,59,75.0,,0.75,44.25
2007-04-16,85,75.0,,0.75,63.75
2007-04-17,72,75.0,,0.75,54.0
2007-04-18,100,75.0,,0.75,75.0
2007-04-19,94,75.0,,0.75,70.5
2007-04-20,70,75.0,,0.75,52.5
2007-04-21,65,75.0,,0.75,48.75
2007-04-22,88,75.0,,0.75,66.0
2007-04-23,90,75.0,,0.75,67.5
2007-04-24,80,75.0,,0.75,60.0
2007-04-25,75,75.0,,0.75,56.25
2007-04-26,74,75.0,,0.75,55.5
2007-04-27,97,75.0,,0.75,72.75
2007-04-28,85,75.0,,0.75,63.75
2007-04-29,72,75.0,,0.75,54.0
2007-04-30,94,75.0,,0.75,70.5
2007-05-01,87,71.0,False,0.71,61.769999999999996
2007-05-02,100,71.0,,0.71,71.0
2007-05-03,75,71.0,,0.71,53.25
2007-05-04,83,71.0,,0.71,58.93
2007-05-05,68,71.0,,0.71,48.28
2007-05-06,59,71.0,,0.71,41.89
2007-05-07,81,71.0,,0.71,57.51
2007-05-08,76,71.0,,0.71,53.959999999999994
2007-05-09,66,71.0,,0.71,46.86
2007-05-10,88,71.0,,0.71,62.48
2007-05-11,65,71.0,,0.71,46.15
2007-05-12,55,71.0,,0.71,39.05
2007-05-13,58,71.0,,0.71,41.18
2007-05-14,82,71.0,,0.71,58.22
2007-05-15,74,71.0,,0.71,52.54
2007-05-16,77,71.0,,0.71,54.669999999999995
2007-05-17,67,71.0,,0.71,47.57
2007-05-18,60,71.0,,0.71,42.599999999999994
2007-05-19,70,71.0,,0.71,49.699999999999996
2007-05-20,69,71.0,,0.71,48.989999999999995
2007-05-21,79,71.0,,0.71,56.089999999999996
2007-05-22,67,71.0,,0.71,47.57
2007-05-23,65,71.0,,0.71,46.15
2007-05-24,61,71.0,,0.71,43.309999999999995
2007-05-25,55,71.0,,0.71,39.05
2007-05-26,55,71.0,,0.71,39.05
2007-05-27,55,71.0,,0.71,39.05
2007-05-28,56,71.0,,0.71,39.76
2007-05-29,72,71.0,,0.71,51.12
2007-05-30,72,71.0,,0.71,51.12
2007-05-31,67,71.0,,0.71,47.57
2007-06-01,82,56.0,False,0.56,45.92
2007-06-02,64,56.0,,0.56,35.84
2007-06-03,94,56.0,,0.56,52.64000000000001
2007-06-04,100,56.0,,0.56,56.00000000000001
2007-06-05,88,56.0,,0.56,49.28
2007-06-06,74,56.0,,0.56,41.440000000000005
2007-06-07,74,56.0,,0.56,41.440000000000005
2007-06-08,63,56.0,,0.56,35.28
2007-06-09,44,56.0,,0.56,24.64
2007-06-10,76,56.0,,0.56,42.56
2007-06-11,71,56.0,,0.56,39.760000000000005
2007-06-12,59,56.0,,0.56,33.040000000000006
2007-06-13,63,56.0,,0.56,35.28
2007-06-14,64,56.0,,0.56,35.84
2007-06-15,57,56.0,,0.56,31.92
2007-06-16,54,56.0,,0.56,30.240000000000002
2007-06-17,41,56.0,,0.56,22.96
2007-06-18,84,56.0,,0.56,47.040000000000006
2007-06-19,60,56.0,,0.56,33.6
2007-06-20,69,56.0,,0.56,38.64
2007-06-21,63,56.0,,0.56,35.28
2007-06-22,48,56.0,,0.56,26.880000000000003
2007-06-23,46,56.0,,0.56,25.76
2007-06-24,73,56.0,,0.56,40.88
2007-06-25,62,56.0,,0.56,34.720000000000006
2007-06-26,61,56.0,,0.56,34.160000000000004
2007-06-27,57,56.0,,0.56,31.92
2007-06-28,58,56.0,,0.56,32.480000000000004
2007-06-29,70,56.0,,0.56,39.2
2007-06-30,78,56.0,,0.56,43.68000000000001
2007-07-01,81,51.0,False,0.51,41.31
2007-07-02,69,51.0,,0.51,35.19
2007-07-03,62,51.0,,0.51,31.62
2007-07-04,79,51.0,,0.51,40.29
2007-07-05,100,51.0,,0.51,51.0
2007-07-06,79,51.0,,0.51,40.29
2007-07-07,84,51.0,,0.51,42.84
2007-07-08,52,51.0,,0.51,26.52
2007-07-09,75,51.0,,0.51,38.25
2007-07-10,81,51.0,,0.51,41.31
2007-07-11,75,51.0,,0.51,38.25
2007-07-12,84,51.0,,0.51,42.84
2007-07-13,71,51.0,,0.51,36.21
2007-07-14,97,51.0,,0.51,49.47
2007-07-15,73,51.0,,0.51,37.230000000000004
2007-07-16,79,51.0,,0.51,40.29
2007-07-17,72,51.0,,0.51,36.72
2007-07-18,82,51.0,,0.51,41.82
2007-07-19,61,51.0,,0.51,31.11
2007-07-20,72,51.0,,0.51,36.72
2007-07-21,88,51.0,,0.51,44.88
2007-07-22,78,51.0,,0.51,39.78
2007-07-23,89,51.0,,0.51,45.39
2007-07-24,72,51.0,,0.51,36.72
2007-07-25,72,51.0,,0.51,36.72
2007-07-26,93,51.0,,0.51,47.43
2007-07-27,66,51.0,,0.51,33.660000000000004
2007-07-28,84,51.0,,0.51,42.84
2007-07-29,68,51.0,,0.51,34.68
2007-07-30,75,51.0,,0.51,38.25
2007-07-31,72,51.0,,0.51,36.72
2007-08-01,66,49.0,False,0.49,32.339999999999996
2007-08-02,81,49.0,,0.49,39.69
2007-08-03,69,49.0,,0.49,33.81
2007-08-04,63,49.0,,0.49,30.87
2007-08-05,66,49.0,,0.49,32.339999999999996
2007-08-06,83,49.0,,0.49,40.67
2007-08-07,74,49.0,,0.49,36.26
2007-08-08,69,49.0,,0.49,33.81
2007-08-09,65,49.0,,0.49,31.849999999999998
2007-08-10,63,49.0,,0.49,30.87
2007-08-11,77,49.0,,0.49,37.73
2007-08-12,68,49.0,,0.49,33.32
2007-08-13,94,49.0,,0.49,46.06
2007-08-14,77,49.0,,0.49,37.73
2007-08-15,86,49.0,,0.49,42.14
2007-08-16,68,49.0,,0.49,33.32
2007-08-17,66,49.0,,0.49,32.339999999999996
2007-08-18,66,49.0,,0.49,32.339999999999996
2007-08-19,85,49.0,,0.49,41.65
2007-08-20,77,49.0,,0.49,37.73
2007-08-21,76,49.0,,0.49,37.24
2007-08-22,83,49.0,,0.49,40.67
2007-08-23,84,49.0,,0.49,41.16
2007-08-24,67,49.0,,0.49,32.83
2007-08-25,65,49.0,,0.49,31.849999999999998
2007-08-26,92,49.0,,0.49,45.08
2007-08-27,87,49.0,,0.49,42.63
2007-08-28,100,49.0,,0.49,49.0
2007-08-29,98,49.0,,0.49,48.019999999999996
2007-08-30,81,49.0,,0.49,39.69
2007-08-31,79,49.0,,0.49,38.71
2007-09-01,74,61.0,False,0.61,45.14
2007-09-02,61,61.0,,0.61,37.21
2007-09-03,61,61.0,,0.61,37.21
2007-09-04,64,61.0,,0.61,39.04
2007-09-05,78,61.0,,0.61,47.58
2007-09-06,77,61.0,,0.61,46.97
2007-09-07,59,61.0,,0.61,35.99
2007-09-08,53,61.0,,0.61,32.33
2007-09-09,73,61.0,,0.61,44.53
2007-09-10,69,61.0,,0.61,42.089999999999996
2007-09-11,68,61.0,,0.61,41.48
2007-09-12,73,61.0,,0.61,44.53
2007-09-13,96,61.0,,0.61,58.56
2007-09-14,70,61.0,,0.61,42.699999999999996
2007-09-15,67,61.0,,0.61,40.87
2007-09-16,79,61.0,,0.61,48.19
2007-09-17,71,61.0,,0.61,43.31
2007-09-18,76,61.0,,0.61,46.36
2007-09-19,76,61.0,,0.61,46.36
2007-09-20,66,61.0,,0.61,40.26
2007-09-21,85,61.0,,0.61,51.85
2007-09-22,59,61.0,,0.61,35.99
2007-09-23,59,61.0,,0.61,35.99
2007-09-24,100,61.0,,0.61,61.0
2007-09-25,94,61.0,,0.61,57.339999999999996
2007-09-26,91,61.0,,0.61,55.51
2007-09-27,80,61.0,,0.61,48.8
2007-09-28,70,61.0,,0.61,42.699999999999996
2007-09-29,69,61.0,,0.61,42.089999999999996
2007-09-30,97,61.0,,0.61,59.17
2007-10-01,78,70.0,False,0.7,54.599999999999994
2007-10-02,79,70.0,,0.7,55.3
2007-10-03,65,70.0,,0.7,45.5
2007-10-04,77,70.0,,0.7,53.9
2007-10-05,59,70.0,,0.7,41.3
2007-10-06,51,70.0,,0.7,35.699999999999996
2007-10-07,72,70.0,,0.7,50.4
2007-10-08,70,70.0,,0.7,49.0
2007-10-09,84,70.0,,0.7,58.8
2007-10-10,77,70.0,,0.7,53.9
2007-10-11,82,70.0,,0.7,57.4
2007-10-12,66,70.0,,0.7,46.199999999999996
2007-10-13,46,70.0,,0.7,32.199999999999996
2007-10-14,70,70.0,,0.7,49.0
2007-10-15,84,70.0,,0.7,58.8
2007-10-16,78,70.0,,0.7,54.599999999999994
2007-10-17,73,70.0,,0.7,51.099999999999994
2007-10-18,71,70.0,,0.7,49.699999999999996
2007-10-19,55,70.0,,0.7,38.5
2007-10-20,51,70.0,,0.7,35.699999999999996
2007-10-21,50,70.0,,0.7,35.0
2007-10-22,79,70.0,,0.7,55.3
2007-10-23,78,70.0,,0.7,54.599999999999994
2007-10-24,79,70.0,,0.7,55.3
2007-10-25,73,70.0,,0.7,51.099999999999994
2007-10-26,71,70.0,,0.7,49.699999999999996
2007-10-27,47,70.0,,0.7,32.9
2007-10-28,72,70.0,,0.7,50.4
2007-10-29,100,70.0,,0.7,70.0
2007-10-30,69,70.0,,0.7,48.3
2007-10-31,77,70.0,,0.7,53.9
2007-11-01,85,69.0,False,0.69,58.65
2007-11-02,80,69.0,,0.69,55.199999999999996
2007-11-03,55,69.0,,0.69,37.949999999999996
2007-11-04,73,69.0,,0.69,50.37
2007-11-05,78,69.0,,0.69,53.81999999999999
2007-11-06,84,69.0,,0.69,57.959999999999994
2007-11-07,83,69.0,,0.69,57.269999999999996
2007-11-08,96,69.0,,0.69,66.24
2007-11-09,62,69.0,,0.69,42.779999999999994
2007-11-10,52,69.0,,0.69,35.879999999999995
2007-11-11,65,69.0,,0.69,44.849999999999994
2007-11-12,96,69.0,,0.69,66.24
2007-11-13,100,69.0,,0.69,69.0
2007-11-14,80,69.0,,0.69,55.199999999999996
2007-11-15,88,69.0,,0.69,60.72
2007-11-16,85,69.0,,0.69,58.65
2007-11-17,61,69.0,,0.69,42.089999999999996
2007-11-18,78,69.0,,0.69,53.81999999999999
2007-11-19,85,69.0,,0.69,58.65
2007-11-20,68,69.0,,0.69,46.919999999999995
2007-11-21,49,69.0,,0.69,33.809999999999995
2007-11-22,49,69.0,,0.69,33.809999999999995
2007-11-23,48,69.0,,0.69,33.12
2007-11-24,58,69.0,,0.69,40.019999999999996
2007-11-25,60,69.0,,0.69,41.4
2007-11-26,77,69.0,,0.69,53.129999999999995
2007-11-27,83,69.0,,0.69,57.269999999999996
2007-11-28,81,69.0,,0.69,55.88999999999999
2007-11-29,80,69.0,,0.69,55.199999999999996
2007-11-30,68,69.0,,0.69,46.919999999999995
2007-12-01,62,61.0,False,0.61,37.82
2007-12-02,70,61.0,,0.61,42.699999999999996
2007-12-03,92,61.0,,0.61,56.12
2007-12-04,94,61.0,,0.61,57.339999999999996
2007-12-05,95,61.0,,0.61,57.949999999999996
2007-12-06,100,61.0,,0.61,61.0
2007-12-07,70,61.0,,0.61,42.699999999999996
2007-12-08,59,61.0,,0.61,35.99
2007-12-09,74,61.0,,0.61,45.14
2007-12-10,84,61.0,,0.61,51.24
2007-12-11,80,61.0,,0.61,48.8
2007-12-12,65,61.0,,0.61,39.65
2007-12-13,79,61.0,,0.61,48.19
2007-12-14,80,61.0,,0.61,48.8
2007-12-15,54,61.0,,0.61,32.94
2007-12-16,52,61.0,,0.61,31.72
2007-12-17,73,61.0,,0.61,44.53
2007-12-18,73,61.0,,0.61,44.53
2007-12-19,68,61.0,,0.61,41.48
2007-12-20,71,61.0,,0.61,43.31
2007-12-21,52,61.0,,0.61,31.72
2007-12-22,39,61.0,,0.61,23.79
2007-12-23,47,61.0,,0.61,28.669999999999998
2007-12-24,39,61.0,,0.61,23.79
2007-12-25,37,61.0,,0.61,22.57
2007-12-26,61,61.0,,0.61,37.21
2007-12-27,53,61.0,,0.61,32.33
2007-12-28,53,61.0,,0.61,32.33
2007-12-29,61,61.0,,0.61,37.21
2007-12-30,75,61.0,,0.61,45.75
2007-12-31,45,61.0,,0.61,27.45
2008-01-01,60,66.0,False,0.66,39.6
2008-01-02,72,66.0,,0.66,47.52
2008-01-03,55,66.0,,0.66,36.300000000000004
2008-01-04,63,66.0,,0.66,41.580000000000005
2008-01-05,60,66.0,,0.66,39.6
2008-01-06,67,66.0,,0.66,44.22
2008-01-07,81,66.0,,0.66,53.46
2008-01-08,62,66.0,,0.66,40.92
2008-01-09,81,66.0,,0.66,53.46
2008-01-10,71,66.0,,0.66,46.86
2008-01-11,66,66.0,,0.66,43.56
2008-01-12,50,66.0,,0.66,33.0
2008-01-13,72,66.0,,0.66,47.52
2008-01-14,67,66.0,,0.66,44.22
2008-01-15,69,66.0,,0.66,45.54
2008-01-16,87,66.0,,0.66,57.42
2008-01-17,82,66.0,,0.66,54.120000000000005
2008-01-18,54,66.0,,0.66,35.64
2008-01-19,48,66.0,,0.66,31.68
2008-01-20,64,66.0,,0.66,42.24
2008-01-21,74,66.0,,0.66,48.84
2008-01-22,79,66.0,,0.66,52.14
2008-01-23,100,66.0,,0.66,66.0
2008-01-24,84,66.0,,0.66,55.440000000000005
2008-01-25,68,66.0,,0.66,44.88
2008-01-26,79,66.0,,0.66,52.14
2008-01-27,73,66.0,,0.66,48.18
2008-01-28,81,66.0,,0.66,53.46
2008-01-29,82,66.0,,0.66,54.120000000000005
2008-01-30,70,66.0,,0.66,46.2
2008-01-31,79,66.0,,0.66,52.14
2008-02-01,75,73.0,False,0.73,54.75
2008-02-02,67,73.0,,0.73,48.91
2008-02-03,68,73.0,,0.73,49.64
2008-02-04,81,73.0,,0.73,59.129999999999995
2008-02-05,90,73.0,,0.73,65.7
2008-02-06,79,73.0,,0.73,57.67
2008-02-07,92,73.0,,0.73,67.16
2008-02-08,88,73.0,,0.73,64.24
2008-02-09,60,73.0,,0.73,43.8
2008-02-10,77,73.0,,0.73,56.21
2008-02-11,95,73.0,,0.73,69.35
2008-02-12,86,73.0,,0.73,62.78
2008-02-13,83,73.0,,0.73,60.589999999999996
2008-02-14,86,73.0,,0.73,62.78
2008-02-15,67,73.0,,0.73,48.91
2008-02-16,53,73.0,,0.73,38.69
2008-02-17,57,73.0,,0.73,41.61
2008-02-18,72,73.0,,0.73,52.56
2008-02-19,96,73.0,,0.73,70.08
2008-02-20,86,73.0,,0.73,62.78
2008-02-21,85,73.0,,0.73,62.05
2008-02-22,71,73.0,,0.73,51.83
2008-02-23,57,73.0,,0.73,41.61
2008-02-24,79,73.0,,0.73,57.67
2008-02-25,91,73.0,,0.73,66.42999999999999
2008-02-26,94,73.0,,0.73,68.62
2008-02-27,100,73.0,,0.73,73.0
2008-02-28,85,73.0,,0.73,62.05
2008-02-29,77,73.0,,0.73,56.21
2008-03-01,49,73.0,False,0.73,35.769999999999996
2008-03-02,62,73.0,,0.73,45.26
2008-03-03,70,73.0,,0.73,51.1
2008-03-04,71,73.0,,0.73,51.83
2008-03-05,68,73.0,,0.73,49.64
2008-03-06,69,73.0,,0.73,50.37
2008-03-07,70,73.0,,0.73,51.1
2008-03-08,46,73.0,,0.73,33.58
2008-03-09,71,73.0,,0.73,51.83
2008-03-10,72,73.0,,0.73,52.56
2008-03-11,82,73.0,,0.73,59.86
2008-03-12,69,73.0,,0.73,50.37
2008-03-13,68,73.0,,0.73,49.64
2008-03-14,60,73.0,,0.73,43.8
2008-03-15,52,73.0,,0.73,37.96
2008-03-16,73,73.0,,0.73,53.29
2008-03-17,87,73.0,,0.73,63.51
2008-03-18,100,73.0,,0.73,73.0
2008-03-19,68,73.0,,0.73,49.64
2008-03-20,62,73.0,,0.73,45.26
2008-03-21,51,73.0,,0.73,37.23
2008-03-22,56,73.0,,0.73,40.879999999999995
2008-03-23,64,73.0,,0.73,46.72
2008-03-24,60,73.0,,0.73,43.8
2008-03-25,54,73.0,,0.73,39.42
2008-03-26,83,73.0,,0.73,60.589999999999996
2008-03-27,61,73.0,,0.73,44.53
2008-03-28,64,73.0,,0.73,46.72
2008-03-29,50,73.0,,0.73,36.5
2008-03-30,66,73.0,,0.73,48.18
2008-03-31,78,73.0,,0.73,56.94
2008-04-01,80,74.0,False,0.74,59.2
2008-04-02,91,74.0,,0.74,67.34
2008-04-03,71,74.0,,0.74,52.54
2008-04-04,78,74.0,,0.74,57.72
2008-04-05,68,74.0,,0.74,50.32
2008-04-06,81,74.0,,0.74,59.94
2008-04-07,96,74.0,,0.74,71.03999999999999
2008-04-08,91,74.0,,0.74,67.34
2008-04-09,100,74.0,,0.74,74.0
2008-04-10,90,74.0,,0.74,66.6
2008-04-11,74,74.0,,0.74,54.76
2008-04-12,56,74.0,,0.74,41.44
2008-04-13,77,74.0,,0.74,56.98
2008-04-14,79,74.0,,0.74,58.46
2008-04-15,73,74.0,,0.74,54.019999999999996
2008-04-16,89,74.0,,0.74,65.86
2008-04-17,75,74.0,,0.74,55.5
2008-04-18,61,74.0,,0.74,45.14
2008-04-19,43,74.0,,0.74,31.82
2008-04-20,87,74.0,,0.74,64.38
2008-04-21,80,74.0,,0.74,59.2
2008-04-22,91,74.0,,0.74,67.34
2008-04-23,72,74.0,,0.74,53.28
2008-04-24,78,74.0,,0.74,57.72
2008-04-25,57,74.0,,0.74,42.18
2008-04-26,79,74.0,,0.74,58.46
2008-04-27,62,74.0,,0.74,45.88
2008-04-28,73,74.0,,0.74,54.019999999999996
2008-04-29,97,74.0,,0.74,71.78
