date,cyber security_unscaled,cyber security_monthly,isPartial,scale,cyber security
2006-09-16,53,5.0,,0.05,2.6500000000000004
2006-09-17,0,5.0,,0.05,0.0
2006-09-18,66,5.0,,0.05,3.3000000000000003
2006-09-19,32,5.0,,0.05,1.6
2006-09-20,0,5.0,,0.05,0.0
2006-09-21,0,5.0,,0.05,0.0
2006-09-22,35,5.0,,0.05,1.75
2006-09-23,0,5.0,,0.05,0.0
2006-09-24,0,5.0,,0.05,0.0
2006-09-25,0,5.0,,0.05,0.0
2006-09-26,0,5.0,,0.05,0.0
2006-09-27,0,5.0,,0.05,0.0
2006-09-28,0,5.0,,0.05,0.0
2006-09-29,0,5.0,,0.05,0.0
2006-09-30,0,5.0,,0.05,0.0
2006-10-01,0,7.0,False,0.07,0.0
2006-10-02,32,7.0,,0.07,2.24
2006-10-03,31,7.0,,0.07,2.1700000000000004
2006-10-04,0,7.0,,0.07,0.0
2006-10-05,32,7.0,,0.07,2.24
2006-10-06,0,7.0,,0.07,0.0
2006-10-07,0,7.0,,0.07,0.0
2006-10-08,0,7.0,,0.07,0.0
2006-10-09,33,7.0,,0.07,2.31
2006-10-10,62,7.0,,0.07,4.340000000000001
2006-10-11,93,7.0,,0.07,6.510000000000001
2006-10-12,0,7.0,,0.07,0.0
2006-10-13,34,7.0,,0.07,2.3800000000000003
2006-10-14,0,7.0,,0.07,0.0
2006-10-15,0,7.0,,0.07,0.0
2006-10-16,31,7.0,,0.07,2.1700000000000004
2006-10-17,0,7.0,,0.07,0.0
2006-10-18,31,7.0,,0.07,2.1700000000000004
2006-10-19,32,7.0,,0.07,2.24
2006-10-20,0,7.0,,0.07,0.0
2006-10-21,50,7.0,,0.07,3.5000000000000004
2006-10-22,0,7.0,,0.07,0.0
2006-10-23,0,7.0,,0.07,0.0
2006-10-24,30,7.0,,0.07,2.1
2006-10-25,0,7.0,,0.07,0.0
2006-10-26,0,7.0,,0.07,0.0
2006-10-27,100,7.0,,0.07,7.000000000000001
2006-10-28,0,7.0,,0.07,0.0
2006-10-29,0,7.0,,0.07,0.0
2006-10-30,62,7.0,,0.07,4.340000000000001
2006-10-31,31,7.0,,0.07,2.1700000000000004
2006-11-01,54,3.0,False,0.03,1.6199999999999999
2006-11-02,51,3.0,,0.03,1.53
2006-11-03,0,3.0,,0.03,0.0
2006-11-04,78,3.0,,0.03,2.34
2006-11-05,0,3.0,,0.03,0.0
2006-11-06,0,3.0,,0.03,0.0
2006-11-07,0,3.0,,0.03,0.0
2006-11-08,0,3.0,,0.03,0.0
2006-11-09,0,3.0,,0.03,0.0
2006-11-10,0,3.0,,0.03,0.0
2006-11-11,78,3.0,,0.03,2.34
2006-11-12,0,3.0,,0.03,0.0
2006-11-13,100,3.0,,0.03,3.0
2006-11-14,48,3.0,,0.03,1.44
2006-11-15,0,3.0,,0.03,0.0
2006-11-16,0,3.0,,0.03,0.0
2006-11-17,0,3.0,,0.03,0.0
2006-11-18,0,3.0,,0.03,0.0
2006-11-19,77,3.0,,0.03,2.31
2006-11-20,0,3.0,,0.03,0.0
2006-11-21,0,3.0,,0.03,0.0
2006-11-22,0,3.0,,0.03,0.0
2006-11-23,0,3.0,,0.03,0.0
2006-11-24,0,3.0,,0.03,0.0
2006-11-25,0,3.0,,0.03,0.0
2006-11-26,76,3.0,,0.03,2.28
2006-11-27,97,3.0,,0.03,2.9099999999999997
2006-11-28,0,3.0,,0.03,0.0
2006-11-29,0,3.0,,0.03,0.0
2006-11-30,0,3.0,,0.03,0.0
2006-12-01,50,3.0,False,0.03,1.5
2006-12-02,0,3.0,,0.03,0.0
2006-12-03,0,3.0,,0.03,0.0
2006-12-04,47,3.0,,0.03,1.41
2006-12-05,0,3.0,,0.03,0.0
2006-12-06,0,3.0,,0.03,0.0
2006-12-07,0,3.0,,0.03,0.0
2006-12-08,100,3.0,,0.03,3.0
2006-12-09,71,3.0,,0.03,2.13
2006-12-10,0,3.0,,0.03,0.0
2006-12-11,0,3.0,,0.03,0.0
2006-12-12,0,3.0,,0.03,0.0
2006-12-13,94,3.0,,0.03,2.82
2006-12-14,0,3.0,,0.03,0.0
2006-12-15,0,3.0,,0.03,0.0
2006-12-16,0,3.0,,0.03,0.0
2006-12-17,0,3.0,,0.03,0.0
2006-12-18,0,3.0,,0.03,0.0
2006-12-19,50,3.0,,0.03,1.5
2006-12-20,0,3.0,,0.03,0.0
2006-12-21,0,3.0,,0.03,0.0
2006-12-22,60,3.0,,0.03,1.7999999999999998
2006-12-23,0,3.0,,0.03,0.0
2006-12-24,92,3.0,,0.03,2.76
2006-12-25,0,3.0,,0.03,0.0
2006-12-26,0,3.0,,0.03,0.0
2006-12-27,0,3.0,,0.03,0.0
2006-12-28,0,3.0,,0.03,0.0
2006-12-29,0,3.0,,0.03,0.0
2006-12-30,0,3.0,,0.03,0.0
2006-12-31,0,3.0,,0.03,0.0
2007-01-01,0,5.0,False,0.05,0.0
2007-01-02,0,5.0,,0.05,0.0
2007-01-03,35,5.0,,0.05,1.75
2007-01-04,36,5.0,,0.05,1.8
2007-01-05,0,5.0,,0.05,0.0
2007-01-06,0,5.0,,0.05,0.0
2007-01-07,0,5.0,,0.05,0.0
2007-01-08,70,5.0,,0.05,3.5
2007-01-09,0,5.0,,0.05,0.0
2007-01-10,0,5.0,,0.05,0.0
2007-01-11,0,5.0,,0.05,0.0
2007-01-12,36,5.0,,0.05,1.8
2007-01-13,0,5.0,,0.05,0.0
2007-01-14,0,5.0,,0.05,0.0
2007-01-15,38,5.0,,0.05,1.9000000000000001
2007-01-16,34,5.0,,0.05,1.7000000000000002
2007-01-17,0,5.0,,0.05,0.0
2007-01-18,34,5.0,,0.05,1.7000000000000002
2007-01-19,0,5.0,,0.05,0.0
2007-01-20,0,5.0,,0.05,0.0
2007-01-21,50,5.0,,0.05,2.5
2007-01-22,0,5.0,,0.05,0.0
2007-01-23,0,5.0,,0.05,0.0
2007-01-24,0,5.0,,0.05,0.0
2007-01-25,34,5.0,,0.05,1.7000000000000002
2007-01-26,0,5.0,,0.05,0.0
2007-01-27,100,5.0,,0.05,5.0
2007-01-28,0,5.0,,0.05,0.0
2007-01-29,67,5.0,,0.05,3.35
2007-01-30,0,5.0,,0.05,0.0
2007-01-31,0,5.0,,0.05,0.0
2007-02-01,100,8.0,False,0.08,8.0
2007-02-02,0,8.0,,0.08,0.0
2007-02-03,0,8.0,,0.08,0.0
2007-02-04,0,8.0,,0.08,0.0
2007-02-05,0,8.0,,0.08,0.0
2007-02-06,0,8.0,,0.08,0.0
2007-02-07,0,8.0,,0.08,0.0
2007-02-08,49,8.0,,0.08,3.92
2007-02-09,52,8.0,,0.08,4.16
2007-02-10,74,8.0,,0.08,5.92
2007-02-11,74,8.0,,0.08,5.92
2007-02-12,0,8.0,,0.08,0.0
2007-02-13,48,8.0,,0.08,3.84
2007-02-14,0,8.0,,0.08,0.0
2007-02-15,51,8.0,,0.08,4.08
2007-02-16,53,8.0,,0.08,4.24
2007-02-17,0,8.0,,0.08,0.0
2007-02-18,0,8.0,,0.08,0.0
2007-02-19,54,8.0,,0.08,4.32
2007-02-20,0,8.0,,0.08,0.0
2007-02-21,49,8.0,,0.08,3.92
2007-02-22,51,8.0,,0.08,4.08
2007-02-23,0,8.0,,0.08,0.0
2007-02-24,0,8.0,,0.08,0.0
2007-02-25,0,8.0,,0.08,0.0
2007-02-26,0,8.0,,0.08,0.0
2007-02-27,0,8.0,,0.08,0.0
2007-02-28,48,8.0,,0.08,3.84
2007-03-01,48,8.0,False,0.08,3.84
2007-03-02,0,8.0,,0.08,0.0
2007-03-03,0,8.0,,0.08,0.0
2007-03-04,0,8.0,,0.08,0.0
2007-03-05,0,8.0,,0.08,0.0
2007-03-06,0,8.0,,0.08,0.0
2007-03-07,47,8.0,,0.08,3.7600000000000002
2007-03-08,98,8.0,,0.08,7.84
2007-03-09,0,8.0,,0.08,0.0
2007-03-10,0,8.0,,0.08,0.0
2007-03-11,0,8.0,,0.08,0.0
2007-03-12,99,8.0,,0.08,7.92
2007-03-13,0,8.0,,0.08,0.0
2007-03-14,0,8.0,,0.08,0.0
2007-03-15,99,8.0,,0.08,7.92
2007-03-16,0,8.0,,0.08,0.0
2007-03-17,0,8.0,,0.08,0.0
2007-03-18,0,8.0,,0.08,0.0
2007-03-19,0,8.0,,0.08,0.0
2007-03-20,52,8.0,,0.08,4.16
2007-03-21,0,8.0,,0.08,0.0
2007-03-22,100,8.0,,0.08,8.0
2007-03-23,0,8.0,,0.08,0.0
2007-03-24,0,8.0,,0.08,0.0
2007-03-25,0,8.0,,0.08,0.0
2007-03-26,0,8.0,,0.08,0.0
2007-03-27,0,8.0,,0.08,0.0
2007-03-28,0,8.0,,0.08,0.0
2007-03-29,0,8.0,,0.08,0.0
2007-03-30,0,8.0,,0.08,0.0
2007-03-31,0,8.0,,0.08,0.0
2007-04-01,0,5.0,False,0.05,0.0
2007-04-02,51,5.0,,0.05,2.5500000000000003
2007-04-03,100,5.0,,0.05,5.0
2007-04-04,50,5.0,,0.05,2.5
2007-04-05,52,5.0,,0.05,2.6
2007-04-06,0,5.0,,0.05,0.0
2007-04-07,0,5.0,,0.05,0.0
2007-04-08,0,5.0,,0.05,0.0
2007-04-09,0,5.0,,0.05,0.0
2007-04-10,0,5.0,,0.05,0.0
2007-04-11,0,5.0,,0.05,0.0
2007-04-12,0,5.0,,0.05,0.0
2007-04-13,0,5.0,,0.05,0.0
2007-04-14,74,5.0,,0.05,3.7
2007-04-15,0,5.0,,0.05,0.0
2007-04-16,0,5.0,,0.05,0.0
2007-04-17,0,5.0,,0.05,0.0
2007-04-18,96,5.0,,0.05,4.800000000000001
2007-04-19,0,5.0,,0.05,0.0
2007-04-20,0,5.0,,0.05,0.0
2007-04-21,0,5.0,,0.05,0.0
2007-04-22,0,5.0,,0.05,0.0
2007-04-23,0,5.0,,0.05,0.0
2007-04-24,47,5.0,,0.05,2.35
2007-04-25,94,5.0,,0.05,4.7
2007-04-26,0,5.0,,0.05,0.0
2007-04-27,0,5.0,,0.05,0.0
2007-04-28,0,5.0,,0.05,0.0
2007-04-29,0,5.0,,0.05,0.0
2007-04-30,0,5.0,,0.05,0.0
2007-05-01,0,4.0,False,0.04,0.0
2007-05-02,0,4.0,,0.04,0.0
2007-05-03,26,4.0,,0.04,1.04
2007-05-04,0,4.0,,0.04,0.0
2007-05-05,38,4.0,,0.04,1.52
2007-05-06,0,4.0,,0.04,0.0
2007-05-07,24,4.0,,0.04,0.96
2007-05-08,24,4.0,,0.04,0.96
2007-05-09,0,4.0,,0.04,0.0
2007-05-10,0,4.0,,0.04,0.0
2007-05-11,53,4.0,,0.04,2.12
2007-05-12,40,4.0,,0.04,1.6
2007-05-13,0,4.0,,0.04,0.0
2007-05-14,24,4.0,,0.04,0.96
2007-05-15,0,4.0,,0.04,0.0
2007-05-16,0,4.0,,0.04,0.0
2007-05-17,0,4.0,,0.04,0.0
2007-05-18,0,4.0,,0.04,0.0
2007-05-19,0,4.0,,0.04,0.0
2007-05-20,0,4.0,,0.04,0.0
2007-05-21,0,4.0,,0.04,0.0
2007-05-22,0,4.0,,0.04,0.0
2007-05-23,0,4.0,,0.04,0.0
2007-05-24,100,4.0,,0.04,4.0
2007-05-25,28,4.0,,0.04,1.12
2007-05-26,0,4.0,,0.04,0.0
2007-05-27,0,4.0,,0.04,0.0
2007-05-28,0,4.0,,0.04,0.0
2007-05-29,0,4.0,,0.04,0.0
2007-05-30,0,4.0,,0.04,0.0
2007-05-31,0,4.0,,0.04,0.0
2007-06-01,0,6.0,False,0.06,0.0
2007-06-02,100,6.0,,0.06,6.0
2007-06-03,0,6.0,,0.06,0.0
2007-06-04,0,6.0,,0.06,0.0
2007-06-05,0,6.0,,0.06,0.0
2007-06-06,65,6.0,,0.06,3.9
2007-06-07,0,6.0,,0.06,0.0
2007-06-08,71,6.0,,0.06,4.26
2007-06-09,0,6.0,,0.06,0.0
2007-06-10,0,6.0,,0.06,0.0
2007-06-11,0,6.0,,0.06,0.0
2007-06-12,32,6.0,,0.06,1.92
2007-06-13,0,6.0,,0.06,0.0
2007-06-14,0,6.0,,0.06,0.0
2007-06-15,37,6.0,,0.06,2.2199999999999998
2007-06-16,0,6.0,,0.06,0.0
2007-06-17,0,6.0,,0.06,0.0
2007-06-18,0,6.0,,0.06,0.0
2007-06-19,34,6.0,,0.06,2.04
2007-06-20,0,6.0,,0.06,0.0
2007-06-21,73,6.0,,0.06,4.38
2007-06-22,70,6.0,,0.06,4.2
2007-06-23,0,6.0,,0.06,0.0
2007-06-24,0,6.0,,0.06,0.0
2007-06-25,0,6.0,,0.06,0.0
2007-06-26,32,6.0,,0.06,1.92
2007-06-27,0,6.0,,0.06,0.0
2007-06-28,0,6.0,,0.06,0.0
2007-06-29,0,6.0,,0.06,0.0
2007-06-30,0,6.0,,0.06,0.0
2007-07-01,55,5.0,False,0.05,2.75
2007-07-02,34,5.0,,0.05,1.7000000000000002
2007-07-03,35,5.0,,0.05,1.75
2007-07-04,0,5.0,,0.05,0.0
2007-07-05,0,5.0,,0.05,0.0
2007-07-06,36,5.0,,0.05,1.8
2007-07-07,52,5.0,,0.05,2.6
2007-07-08,0,5.0,,0.05,0.0
2007-07-09,33,5.0,,0.05,1.6500000000000001
2007-07-10,32,5.0,,0.05,1.6
2007-07-11,66,5.0,,0.05,3.3000000000000003
2007-07-12,0,5.0,,0.05,0.0
2007-07-13,0,5.0,,0.05,0.0
2007-07-14,53,5.0,,0.05,2.6500000000000004
2007-07-15,0,5.0,,0.05,0.0
2007-07-16,33,5.0,,0.05,1.6500000000000001
2007-07-17,0,5.0,,0.05,0.0
2007-07-18,0,5.0,,0.05,0.0
2007-07-19,100,5.0,,0.05,5.0
2007-07-20,36,5.0,,0.05,1.8
2007-07-21,0,5.0,,0.05,0.0
2007-07-22,0,5.0,,0.05,0.0
2007-07-23,0,5.0,,0.05,0.0
2007-07-24,0,5.0,,0.05,0.0
2007-07-25,0,5.0,,0.05,0.0
2007-07-26,0,5.0,,0.05,0.0
2007-07-27,0,5.0,,0.05,0.0
2007-07-28,0,5.0,,0.05,0.0
2007-07-29,0,5.0,,0.05,0.0
2007-07-30,0,5.0,,0.05,0.0
2007-07-31,0,5.0,,0.05,0.0
2007-08-01,34,5.0,False,0.05,1.7000000000000002
2007-08-02,34,5.0,,0.05,1.7000000000000002
2007-08-03,72,5.0,,0.05,3.6
2007-08-04,0,5.0,,0.05,0.0
2007-08-05,0,5.0,,0.05,0.0
2007-08-06,0,5.0,,0.05,0.0
2007-08-07,33,5.0,,0.05,1.6500000000000001
2007-08-08,0,5.0,,0.05,0.0
2007-08-09,0,5.0,,0.05,0.0
2007-08-10,0,5.0,,0.05,0.0
2007-08-11,0,5.0,,0.05,0.0
2007-08-12,53,5.0,,0.05,2.6500000000000004
2007-08-13,66,5.0,,0.05,3.3000000000000003
2007-08-14,33,5.0,,0.05,1.6500000000000001
2007-08-15,33,5.0,,0.05,1.6500000000000001
2007-08-16,0,5.0,,0.05,0.0
2007-08-17,0,5.0,,0.05,0.0
2007-08-18,0,5.0,,0.05,0.0
2007-08-19,0,5.0,,0.05,0.0
2007-08-20,32,5.0,,0.05,1.6
2007-08-21,0,5.0,,0.05,0.0
2007-08-22,98,5.0,,0.05,4.9
2007-08-23,0,5.0,,0.05,0.0
2007-08-24,35,5.0,,0.05,1.75
2007-08-25,0,5.0,,0.05,0.0
2007-08-26,50,5.0,,0.05,2.5
2007-08-27,33,5.0,,0.05,1.6500000000000001
2007-08-28,32,5.0,,0.05,1.6
2007-08-29,32,5.0,,0.05,1.6
2007-08-30,100,5.0,,0.05,5.0
2007-08-31,0,5.0,,0.05,0.0
2007-09-01,0,7.0,False,0.07,0.0
2007-09-02,57,7.0,,0.07,3.99
2007-09-03,0,7.0,,0.07,0.0
2007-09-04,0,7.0,,0.07,0.0
2007-09-05,0,7.0,,0.07,0.0
2007-09-06,0,7.0,,0.07,0.0
2007-09-07,35,7.0,,0.07,2.45
2007-09-08,49,7.0,,0.07,3.43
2007-09-09,0,7.0,,0.07,0.0
2007-09-10,33,7.0,,0.07,2.31
2007-09-11,32,7.0,,0.07,2.24
2007-09-12,66,7.0,,0.07,4.62
2007-09-13,33,7.0,,0.07,2.31
2007-09-14,0,7.0,,0.07,0.0
2007-09-15,100,7.0,,0.07,7.000000000000001
2007-09-16,0,7.0,,0.07,0.0
2007-09-17,0,7.0,,0.07,0.0
2007-09-18,32,7.0,,0.07,2.24
2007-09-19,0,7.0,,0.07,0.0
2007-09-20,66,7.0,,0.07,4.62
2007-09-21,0,7.0,,0.07,0.0
2007-09-22,0,7.0,,0.07,0.0
2007-09-23,49,7.0,,0.07,3.43
2007-09-24,96,7.0,,0.07,6.720000000000001
2007-09-25,31,7.0,,0.07,2.1700000000000004
2007-09-26,65,7.0,,0.07,4.550000000000001
2007-09-27,98,7.0,,0.07,6.86
2007-09-28,70,7.0,,0.07,4.9
2007-09-29,51,7.0,,0.07,3.5700000000000003
2007-09-30,0,7.0,,0.07,0.0
2007-10-01,50,10.0,False,0.1,5.0
2007-10-02,49,10.0,,0.1,4.9
2007-10-03,25,10.0,,0.1,2.5
2007-10-04,25,10.0,,0.1,2.5
2007-10-05,53,10.0,,0.1,5.300000000000001
2007-10-06,0,10.0,,0.1,0.0
2007-10-07,0,10.0,,0.1,0.0
2007-10-08,0,10.0,,0.1,0.0
2007-10-09,24,10.0,,0.1,2.4000000000000004
2007-10-10,0,10.0,,0.1,0.0
2007-10-11,0,10.0,,0.1,0.0
2007-10-12,0,10.0,,0.1,0.0
2007-10-13,0,10.0,,0.1,0.0
2007-10-14,0,10.0,,0.1,0.0
2007-10-15,25,10.0,,0.1,2.5
2007-10-16,0,10.0,,0.1,0.0
2007-10-17,0,10.0,,0.1,0.0
2007-10-18,25,10.0,,0.1,2.5
2007-10-19,0,10.0,,0.1,0.0
2007-10-20,0,10.0,,0.1,0.0
2007-10-21,37,10.0,,0.1,3.7
2007-10-22,0,10.0,,0.1,0.0
2007-10-23,93,10.0,,0.1,9.3
2007-10-24,48,10.0,,0.1,4.800000000000001
2007-10-25,25,10.0,,0.1,2.5
2007-10-26,0,10.0,,0.1,0.0
2007-10-27,0,10.0,,0.1,0.0
2007-10-28,37,10.0,,0.1,3.7
2007-10-29,24,10.0,,0.1,2.4000000000000004
2007-10-30,24,10.0,,0.1,2.4000000000000004
2007-10-31,100,10.0,,0.1,10.0
2007-11-01,0,6.0,False,0.06,0.0
2007-11-02,0,6.0,,0.06,0.0
2007-11-03,0,6.0,,0.06,0.0
2007-11-04,0,6.0,,0.06,0.0
2007-11-05,71,6.0,,0.06,4.26
2007-11-06,0,6.0,,0.06,0.0
2007-11-07,0,6.0,,0.06,0.0
2007-11-08,35,6.0,,0.06,2.1
2007-11-09,0,6.0,,0.06,0.0
2007-11-10,0,6.0,,0.06,0.0
2007-11-11,54,6.0,,0.06,3.2399999999999998
2007-11-12,0,6.0,,0.06,0.0
2007-11-13,34,6.0,,0.06,2.04
2007-11-14,22,6.0,,0.06,1.3199999999999998
2007-11-15,36,6.0,,0.06,2.16
2007-11-16,0,6.0,,0.06,0.0
2007-11-17,0,6.0,,0.06,0.0
2007-11-18,0,6.0,,0.06,0.0
2007-11-19,35,6.0,,0.06,2.1
2007-11-20,35,6.0,,0.06,2.1
2007-11-21,39,6.0,,0.06,2.34
2007-11-22,0,6.0,,0.06,0.0
2007-11-23,51,6.0,,0.06,3.06
2007-11-24,0,6.0,,0.06,0.0
2007-11-25,0,6.0,,0.06,0.0
2007-11-26,0,6.0,,0.06,0.0
2007-11-27,66,6.0,,0.06,3.96
2007-11-28,100,6.0,,0.06,6.0
2007-11-29,34,6.0,,0.06,2.04
2007-11-30,36,6.0,,0.06,2.16
2007-12-01,0,5.0,False,0.05,0.0
2007-12-02,0,5.0,,0.05,0.0
2007-12-03,34,5.0,,0.05,1.7000000000000002
2007-12-04,0,5.0,,0.05,0.0
2007-12-05,100,5.0,,0.05,5.0
2007-12-06,68,5.0,,0.05,3.4000000000000004
2007-12-07,36,5.0,,0.05,1.8
2007-12-08,0,5.0,,0.05,0.0
2007-12-09,0,5.0,,0.05,0.0
2007-12-10,0,5.0,,0.05,0.0
2007-12-11,33,5.0,,0.05,1.6500000000000001
2007-12-12,0,5.0,,0.05,0.0
2007-12-13,35,5.0,,0.05,1.75
2007-12-14,0,5.0,,0.05,0.0
2007-12-15,0,5.0,,0.05,0.0
2007-12-16,0,5.0,,0.05,0.0
2007-12-17,0,5.0,,0.05,0.0
2007-12-18,35,5.0,,0.05,1.75
2007-12-19,0,5.0,,0.05,0.0
2007-12-20,75,5.0,,0.05,3.75
2007-12-21,42,5.0,,0.05,2.1
2007-12-22,58,5.0,,0.05,2.9000000000000004
2007-12-23,0,5.0,,0.05,0.0
2007-12-24,55,5.0,,0.05,2.75
2007-12-25,0,5.0,,0.05,0.0
2007-12-26,0,5.0,,0.05,0.0
2007-12-27,0,5.0,,0.05,0.0
2007-12-28,42,5.0,,0.05,2.1
2007-12-29,0,5.0,,0.05,0.0
2007-12-30,0,5.0,,0.05,0.0
2007-12-31,0,5.0,,0.05,0.0
2008-01-01,59,5.0,False,0.05,2.95
2008-01-02,0,5.0,,0.05,0.0
2008-01-03,0,5.0,,0.05,0.0
2008-01-04,0,5.0,,0.05,0.0
2008-01-05,0,5.0,,0.05,0.0
2008-01-06,0,5.0,,0.05,0.0
2008-01-07,70,5.0,,0.05,3.5
2008-01-08,68,5.0,,0.05,3.4000000000000004
2008-01-09,34,5.0,,0.05,1.7000000000000002
2008-01-10,0,5.0,,0.05,0.0
2008-01-11,35,5.0,,0.05,1.75
2008-01-12,0,5.0,,0.05,0.0
2008-01-13,0,5.0,,0.05,0.0
2008-01-14,67,5.0,,0.05,3.35
2008-01-15,33,5.0,,0.05,1.6500000000000001
2008-01-16,100,5.0,,0.05,5.0
2008-01-17,67,5.0,,0.05,3.35
2008-01-18,35,5.0,,0.05,1.75
2008-01-19,48,5.0,,0.05,2.4000000000000004
2008-01-20,0,5.0,,0.05,0.0
2008-01-21,73,5.0,,0.05,3.6500000000000004
2008-01-22,32,5.0,,0.05,1.6
2008-01-23,0,5.0,,0.05,0.0
2008-01-24,33,5.0,,0.05,1.6500000000000001
2008-01-25,0,5.0,,0.05,0.0
2008-01-26,0,5.0,,0.05,0.0
2008-01-27,0,5.0,,0.05,0.0
2008-01-28,33,5.0,,0.05,1.6500000000000001
2008-01-29,32,5.0,,0.05,1.6
2008-01-30,65,5.0,,0.05,3.25
2008-01-31,33,5.0,,0.05,1.6500000000000001
2008-02-01,47,7.0,False,0.07,3.2900000000000005
2008-02-02,33,7.0,,0.07,2.31
2008-02-03,0,7.0,,0.07,0.0
2008-02-04,47,7.0,,0.07,3.2900000000000005
2008-02-05,0,7.0,,0.07,0.0
2008-02-06,0,7.0,,0.07,0.0
2008-02-07,0,7.0,,0.07,0.0
2008-02-08,47,7.0,,0.07,3.2900000000000005
2008-02-09,0,7.0,,0.07,0.0
2008-02-10,0,7.0,,0.07,0.0
2008-02-11,22,7.0,,0.07,1.54
2008-02-12,22,7.0,,0.07,1.54
2008-02-13,66,7.0,,0.07,4.62
2008-02-14,69,7.0,,0.07,4.83
2008-02-15,100,7.0,,0.07,7.000000000000001
2008-02-16,0,7.0,,0.07,0.0
2008-02-17,0,7.0,,0.07,0.0
2008-02-18,0,7.0,,0.07,0.0
2008-02-19,0,7.0,,0.07,0.0
2008-02-20,22,7.0,,0.07,1.54
2008-02-21,22,7.0,,0.07,1.54
2008-02-22,23,7.0,,0.07,1.61
2008-02-23,0,7.0,,0.07,0.0
2008-02-24,0,7.0,,0.07,0.0
2008-02-25,0,7.0,,0.07,0.0
2008-02-26,22,7.0,,0.07,1.54
2008-02-27,22,7.0,,0.07,1.54
2008-02-28,22,7.0,,0.07,1.54
2008-02-29,0,7.0,,0.07,0.0
2008-03-01,0,10.0,False,0.1,0.0
2008-03-02,0,10.0,,0.1,0.0
2008-03-03,0,10.0,,0.1,0.0
2008-03-04,0,10.0,,0.1,0.0
2008-03-05,24,10.0,,0.1,2.4000000000000004
2008-03-06,0,10.0,,0.1,0.0
2008-03-07,76,10.0,,0.1,7.6000000000000005
2008-03-08,0,10.0,,0.1,0.0
2008-03-09,0,10.0,,0.1,0.0
2008-03-10,73,10.0,,0.1,7.300000000000001
2008-03-11,48,10.0,,0.1,4.800000000000001
2008-03-12,49,10.0,,0.1,4.9
2008-03-13,100,10.0,,0.1,10.0
2008-03-14,53,10.0,,0.1,5.300000000000001
2008-03-15,0,10.0,,0.1,0.0
2008-03-16,0,10.0,,0.1,0.0
2008-03-17,0,10.0,,0.1,0.0
2008-03-18,0,10.0,,0.1,0.0
2008-03-19,76,10.0,,0.1,7.6000000000000005
2008-03-20,81,10.0,,0.1,8.1
2008-03-21,62,10.0,,0.1,6.2
2008-03-22,0,10.0,,0.1,0.0
2008-03-23,0,10.0,,0.1,0.0
2008-03-24,0,10.0,,0.1,0.0
2008-03-25,49,10.0,,0.1,4.9
2008-03-26,49,10.0,,0.1,4.9
2008-03-27,49,10.0,,0.1,4.9
2008-03-28,51,10.0,,0.1,5.1000000000000005
2008-03-29,0,10.0,,0.1,0.0
2008-03-30,35,10.0,,0.1,3.5
2008-03-31,23,10.0,,0.1,2.3000000000000003
2008-04-01,46,11.0,False,0.11,5.06
2008-04-02,0,11.0,,0.11,0.0
2008-04-03,0,11.0,,0.11,0.0
2008-04-04,0,11.0,,0.11,0.0
2008-04-05,0,11.0,,0.11,0.0
2008-04-06,0,11.0,,0.11,0.0
2008-04-07,0,11.0,,0.11,0.0
2008-04-08,46,11.0,,0.11,5.06
2008-04-09,46,11.0,,0.11,5.06
2008-04-10,0,11.0,,0.11,0.0
2008-04-11,100,11.0,,0.11,11.0
2008-04-12,0,11.0,,0.11,0.0
2008-04-13,0,11.0,,0.11,0.0
2008-04-14,23,11.0,,0.11,2.53
2008-04-15,23,11.0,,0.11,2.53
2008-04-16,70,11.0,,0.11,7.7
2008-04-17,72,11.0,,0.11,7.92
2008-04-18,25,11.0,,0.11,2.75
2008-04-19,38,11.0,,0.11,4.18
2008-04-20,0,11.0,,0.11,0.0
2008-04-21,70,11.0,,0.11,7.7
2008-04-22,23,11.0,,0.11,2.53
2008-04-23,23,11.0,,0.11,2.53
2008-04-24,0,11.0,,0.11,0.0
2008-04-25,0,11.0,,0.11,0.0
2008-04-26,0,11.0,,0.11,0.0
2008-04-27,35,11.0,,0.11,3.85
2008-04-28,22,11.0,,0.11,2.42
2008-04-29,89,11.0,,0.11,9.790000000000001
2008-04-30,92,11.0,,0.11,10.12
2008-05-01,0,6.0,False,0.06,0.0
2008-05-02,0,6.0,,0.06,0.0
2008-05-03,46,6.0,,0.06,2.76
2008-05-04,95,6.0,,0.06,5.7
2008-05-05,30,6.0,,0.06,1.7999999999999998
2008-05-06,89,6.0,,0.06,5.34
2008-05-07,0,6.0,,0.06,0.0
2008-05-08,31,6.0,,0.06,1.8599999999999999
2008-05-09,0,6.0,,0.06,0.0
2008-05-10,0,6.0,,0.06,0.0
2008-05-11,0,6.0,,0.06,0.0
2008-05-12,31,6.0,,0.06,1.8599999999999999
2008-05-13,0,6.0,,0.06,0.0
2008-05-14,59,6.0,,0.06,3.54
2008-05-15,62,6.0,,0.06,3.7199999999999998
2008-05-16,33,6.0,,0.06,1.98
2008-05-17,0,6.0,,0.06,0.0
2008-05-18,0,6.0,,0.06,0.0
2008-05-19,31,6.0,,0.06,1.8599999999999999
2008-05-20,30,6.0,,0.06,1.7999999999999998
2008-05-21,0,6.0,,0.06,0.0
2008-05-22,31,6.0,,0.06,1.8599999999999999
2008-05-23,0,6.0,,0.06,0.0
