date,patron_unscaled,patron_monthly,isPartial,scale,patron
2016-06-08,57,54.0,,0.54,30.78
2016-06-09,74,54.0,,0.54,39.96
2016-06-10,66,54.0,,0.54,35.64
2016-06-11,74,54.0,,0.54,39.96
2016-06-12,98,54.0,,0.54,52.92
2016-06-13,71,54.0,,0.54,38.34
2016-06-14,61,54.0,,0.54,32.940000000000005
2016-06-15,78,54.0,,0.54,42.120000000000005
2016-06-16,65,54.0,,0.54,35.1
2016-06-17,73,54.0,,0.54,39.42
2016-06-18,84,54.0,,0.54,45.36
2016-06-19,84,54.0,,0.54,45.36
2016-06-20,61,54.0,,0.54,32.940000000000005
2016-06-21,63,54.0,,0.54,34.02
2016-06-22,66,54.0,,0.54,35.64
2016-06-23,62,54.0,,0.54,33.480000000000004
2016-06-24,68,54.0,,0.54,36.72
2016-06-25,85,54.0,,0.54,45.900000000000006
2016-06-26,88,54.0,,0.54,47.52
2016-06-27,84,54.0,,0.54,45.36
2016-06-28,71,54.0,,0.54,38.34
2016-06-29,82,54.0,,0.54,44.28
2016-06-30,69,54.0,,0.54,37.260000000000005
2016-07-01,73,53.0,False,0.53,38.690000000000005
2016-07-02,93,53.0,,0.53,49.29
2016-07-03,82,53.0,,0.53,43.46
2016-07-04,95,53.0,,0.53,50.35
2016-07-05,56,53.0,,0.53,29.68
2016-07-06,78,53.0,,0.53,41.34
2016-07-07,52,53.0,,0.53,27.560000000000002
2016-07-08,74,53.0,,0.53,39.22
2016-07-09,79,53.0,,0.53,41.870000000000005
2016-07-10,80,53.0,,0.53,42.400000000000006
2016-07-11,67,53.0,,0.53,35.510000000000005
2016-07-12,51,53.0,,0.53,27.03
2016-07-13,66,53.0,,0.53,34.980000000000004
2016-07-14,65,53.0,,0.53,34.45
2016-07-15,77,53.0,,0.53,40.81
2016-07-16,99,53.0,,0.53,52.470000000000006
2016-07-17,100,53.0,,0.53,53.0
2016-07-18,59,53.0,,0.53,31.270000000000003
2016-07-19,57,53.0,,0.53,30.21
2016-07-20,69,53.0,,0.53,36.57
2016-07-21,72,53.0,,0.53,38.160000000000004
2016-07-22,83,53.0,,0.53,43.99
2016-07-23,78,53.0,,0.53,41.34
2016-07-24,84,53.0,,0.53,44.52
2016-07-25,61,53.0,,0.53,32.33
2016-07-26,79,53.0,,0.53,41.870000000000005
2016-07-27,65,53.0,,0.53,34.45
2016-07-28,62,53.0,,0.53,32.86
2016-07-29,82,53.0,,0.53,43.46
2016-07-30,89,53.0,,0.53,47.17
2016-07-31,81,53.0,,0.53,42.93
2016-08-01,60,51.0,False,0.51,30.6
2016-08-02,58,51.0,,0.51,29.580000000000002
2016-08-03,41,51.0,,0.51,20.91
2016-08-04,57,51.0,,0.51,29.07
2016-08-05,71,51.0,,0.51,36.21
2016-08-06,98,51.0,,0.51,49.980000000000004
2016-08-07,100,51.0,,0.51,51.0
2016-08-08,54,51.0,,0.51,27.54
2016-08-09,64,51.0,,0.51,32.64
2016-08-10,50,51.0,,0.51,25.5
2016-08-11,66,51.0,,0.51,33.660000000000004
2016-08-12,64,51.0,,0.51,32.64
2016-08-13,80,51.0,,0.51,40.8
2016-08-14,72,51.0,,0.51,36.72
2016-08-15,56,51.0,,0.51,28.560000000000002
2016-08-16,59,51.0,,0.51,30.09
2016-08-17,64,51.0,,0.51,32.64
2016-08-18,53,51.0,,0.51,27.03
2016-08-19,58,51.0,,0.51,29.580000000000002
2016-08-20,61,51.0,,0.51,31.11
2016-08-21,74,51.0,,0.51,37.74
2016-08-22,50,51.0,,0.51,25.5
2016-08-23,55,51.0,,0.51,28.05
2016-08-24,55,51.0,,0.51,28.05
2016-08-25,69,51.0,,0.51,35.19
2016-08-26,74,51.0,,0.51,37.74
2016-08-27,81,51.0,,0.51,41.31
2016-08-28,86,51.0,,0.51,43.86
2016-08-29,56,51.0,,0.51,28.560000000000002
2016-08-30,64,51.0,,0.51,32.64
2016-08-31,64,51.0,,0.51,32.64
2016-09-01,74,58.0,False,0.58,42.919999999999995
2016-09-02,66,58.0,,0.58,38.279999999999994
2016-09-03,76,58.0,,0.58,44.08
2016-09-04,100,58.0,,0.58,57.99999999999999
2016-09-05,68,58.0,,0.58,39.44
2016-09-06,54,58.0,,0.58,31.319999999999997
2016-09-07,58,58.0,,0.58,33.64
2016-09-08,76,58.0,,0.58,44.08
2016-09-09,67,58.0,,0.58,38.86
2016-09-10,86,58.0,,0.58,49.879999999999995
2016-09-11,82,58.0,,0.58,47.559999999999995
2016-09-12,71,58.0,,0.58,41.18
2016-09-13,64,58.0,,0.58,37.12
2016-09-14,68,58.0,,0.58,39.44
2016-09-15,69,58.0,,0.58,40.019999999999996
2016-09-16,69,58.0,,0.58,40.019999999999996
2016-09-17,80,58.0,,0.58,46.4
2016-09-18,91,58.0,,0.58,52.779999999999994
2016-09-19,66,58.0,,0.58,38.279999999999994
2016-09-20,65,58.0,,0.58,37.699999999999996
2016-09-21,66,58.0,,0.58,38.279999999999994
2016-09-22,76,58.0,,0.58,44.08
2016-09-23,79,58.0,,0.58,45.82
2016-09-24,96,58.0,,0.58,55.67999999999999
2016-09-25,68,58.0,,0.58,39.44
2016-09-26,65,58.0,,0.58,37.699999999999996
2016-09-27,70,58.0,,0.58,40.599999999999994
2016-09-28,60,58.0,,0.58,34.8
2016-09-29,68,58.0,,0.58,39.44
2016-09-30,77,58.0,,0.58,44.66
2016-10-01,66,62.0,False,0.62,40.92
2016-10-02,89,62.0,,0.62,55.18
2016-10-03,77,62.0,,0.62,47.74
2016-10-04,74,62.0,,0.62,45.88
2016-10-05,81,62.0,,0.62,50.22
2016-10-06,67,62.0,,0.62,41.54
2016-10-07,62,62.0,,0.62,38.44
2016-10-08,81,62.0,,0.62,50.22
2016-10-09,70,62.0,,0.62,43.4
2016-10-10,75,62.0,,0.62,46.5
2016-10-11,60,62.0,,0.62,37.2
2016-10-12,70,62.0,,0.62,43.4
2016-10-13,72,62.0,,0.62,44.64
2016-10-14,61,62.0,,0.62,37.82
2016-10-15,79,62.0,,0.62,48.98
2016-10-16,68,62.0,,0.62,42.16
2016-10-17,60,62.0,,0.62,37.2
2016-10-18,60,62.0,,0.62,37.2
2016-10-19,69,62.0,,0.62,42.78
2016-10-20,68,62.0,,0.62,42.16
2016-10-21,62,62.0,,0.62,38.44
2016-10-22,75,62.0,,0.62,46.5
2016-10-23,99,62.0,,0.62,61.38
2016-10-24,60,62.0,,0.62,37.2
2016-10-25,70,62.0,,0.62,43.4
2016-10-26,63,62.0,,0.62,39.06
2016-10-27,79,62.0,,0.62,48.98
2016-10-28,78,62.0,,0.62,48.36
2016-10-29,79,62.0,,0.62,48.98
2016-10-30,100,62.0,,0.62,62.0
2016-10-31,60,62.0,,0.62,37.2
2016-11-01,89,57.0,False,0.57,50.73
2016-11-02,75,57.0,,0.57,42.74999999999999
2016-11-03,78,57.0,,0.57,44.459999999999994
2016-11-04,74,57.0,,0.57,42.18
2016-11-05,84,57.0,,0.57,47.879999999999995
2016-11-06,78,57.0,,0.57,44.459999999999994
2016-11-07,68,57.0,,0.57,38.76
2016-11-08,67,57.0,,0.57,38.19
2016-11-09,53,57.0,,0.57,30.209999999999997
2016-11-10,59,57.0,,0.57,33.629999999999995
2016-11-11,67,57.0,,0.57,38.19
2016-11-12,73,57.0,,0.57,41.61
2016-11-13,83,57.0,,0.57,47.309999999999995
2016-11-14,54,57.0,,0.57,30.779999999999998
2016-11-15,68,57.0,,0.57,38.76
2016-11-16,61,57.0,,0.57,34.769999999999996
2016-11-17,69,57.0,,0.57,39.33
2016-11-18,75,57.0,,0.57,42.74999999999999
2016-11-19,70,57.0,,0.57,39.9
2016-11-20,100,57.0,,0.57,56.99999999999999
2016-11-21,78,57.0,,0.57,44.459999999999994
2016-11-22,72,57.0,,0.57,41.04
2016-11-23,67,57.0,,0.57,38.19
2016-11-24,66,57.0,,0.57,37.62
2016-11-25,68,57.0,,0.57,38.76
2016-11-26,77,57.0,,0.57,43.88999999999999
2016-11-27,82,57.0,,0.57,46.739999999999995
2016-11-28,51,57.0,,0.57,29.069999999999997
2016-11-29,72,57.0,,0.57,41.04
2016-11-30,68,57.0,,0.57,38.76
2016-12-01,76,62.0,False,0.62,47.12
2016-12-02,62,62.0,,0.62,38.44
2016-12-03,81,62.0,,0.62,50.22
2016-12-04,68,62.0,,0.62,42.16
2016-12-05,68,62.0,,0.62,42.16
2016-12-06,68,62.0,,0.62,42.16
2016-12-07,52,62.0,,0.62,32.24
2016-12-08,60,62.0,,0.62,37.2
2016-12-09,62,62.0,,0.62,38.44
2016-12-10,75,62.0,,0.62,46.5
2016-12-11,72,62.0,,0.62,44.64
2016-12-12,75,62.0,,0.62,46.5
2016-12-13,70,62.0,,0.62,43.4
2016-12-14,78,62.0,,0.62,48.36
2016-12-15,68,62.0,,0.62,42.16
2016-12-16,82,62.0,,0.62,50.839999999999996
2016-12-17,85,62.0,,0.62,52.7
2016-12-18,80,62.0,,0.62,49.6
2016-12-19,74,62.0,,0.62,45.88
2016-12-20,64,62.0,,0.62,39.68
2016-12-21,72,62.0,,0.62,44.64
2016-12-22,82,62.0,,0.62,50.839999999999996
2016-12-23,87,62.0,,0.62,53.94
2016-12-24,79,62.0,,0.62,48.98
2016-12-25,85,62.0,,0.62,52.7
2016-12-26,74,62.0,,0.62,45.88
2016-12-27,62,62.0,,0.62,38.44
2016-12-28,69,62.0,,0.62,42.78
2016-12-29,67,62.0,,0.62,41.54
2016-12-30,68,62.0,,0.62,42.16
2016-12-31,100,62.0,,0.62,62.0
2017-01-01,99,56.0,False,0.56,55.440000000000005
2017-01-02,66,56.0,,0.56,36.96
2017-01-03,56,56.0,,0.56,31.360000000000003
2017-01-04,54,56.0,,0.56,30.240000000000002
2017-01-05,79,56.0,,0.56,44.24
2017-01-06,82,56.0,,0.56,45.92
2017-01-07,100,56.0,,0.56,56.00000000000001
2017-01-08,95,56.0,,0.56,53.2
2017-01-09,65,56.0,,0.56,36.400000000000006
2017-01-10,67,56.0,,0.56,37.52
2017-01-11,86,56.0,,0.56,48.160000000000004
2017-01-12,67,56.0,,0.56,37.52
2017-01-13,63,56.0,,0.56,35.28
2017-01-14,81,56.0,,0.56,45.36000000000001
2017-01-15,79,56.0,,0.56,44.24
2017-01-16,88,56.0,,0.56,49.28
2017-01-17,84,56.0,,0.56,47.040000000000006
2017-01-18,69,56.0,,0.56,38.64
2017-01-19,75,56.0,,0.56,42.00000000000001
2017-01-20,74,56.0,,0.56,41.440000000000005
2017-01-21,86,56.0,,0.56,48.160000000000004
2017-01-22,100,56.0,,0.56,56.00000000000001
2017-01-23,76,56.0,,0.56,42.56
2017-01-24,62,56.0,,0.56,34.720000000000006
2017-01-25,82,56.0,,0.56,45.92
2017-01-26,76,56.0,,0.56,42.56
2017-01-27,84,56.0,,0.56,47.040000000000006
2017-01-28,87,56.0,,0.56,48.720000000000006
2017-01-29,88,56.0,,0.56,49.28
2017-01-30,76,56.0,,0.56,42.56
2017-01-31,76,56.0,,0.56,42.56
2017-02-01,86,57.0,False,0.57,49.019999999999996
2017-02-02,62,57.0,,0.57,35.339999999999996
2017-02-03,73,57.0,,0.57,41.61
2017-02-04,80,57.0,,0.57,45.599999999999994
2017-02-05,90,57.0,,0.57,51.3
2017-02-06,51,57.0,,0.57,29.069999999999997
2017-02-07,72,57.0,,0.57,41.04
2017-02-08,65,57.0,,0.57,37.05
2017-02-09,60,57.0,,0.57,34.199999999999996
2017-02-10,94,57.0,,0.57,53.58
2017-02-11,92,57.0,,0.57,52.44
2017-02-12,89,57.0,,0.57,50.73
2017-02-13,69,57.0,,0.57,39.33
2017-02-14,80,57.0,,0.57,45.599999999999994
2017-02-15,68,57.0,,0.57,38.76
2017-02-16,60,57.0,,0.57,34.199999999999996
2017-02-17,92,57.0,,0.57,52.44
2017-02-18,100,57.0,,0.57,56.99999999999999
2017-02-19,84,57.0,,0.57,47.879999999999995
2017-02-20,53,57.0,,0.57,30.209999999999997
2017-02-21,77,57.0,,0.57,43.88999999999999
2017-02-22,77,57.0,,0.57,43.88999999999999
2017-02-23,80,57.0,,0.57,45.599999999999994
2017-02-24,73,57.0,,0.57,41.61
2017-02-25,80,57.0,,0.57,45.599999999999994
2017-02-26,83,57.0,,0.57,47.309999999999995
2017-02-27,67,57.0,,0.57,38.19
2017-02-28,73,57.0,,0.57,41.61
2017-03-01,59,62.0,False,0.62,36.58
2017-03-02,47,62.0,,0.62,29.14
2017-03-03,61,62.0,,0.62,37.82
2017-03-04,69,62.0,,0.62,42.78
2017-03-05,78,62.0,,0.62,48.36
2017-03-06,57,62.0,,0.62,35.339999999999996
2017-03-07,49,62.0,,0.62,30.38
2017-03-08,52,62.0,,0.62,32.24
2017-03-09,48,62.0,,0.62,29.759999999999998
2017-03-10,71,62.0,,0.62,44.02
2017-03-11,69,62.0,,0.62,42.78
2017-03-12,70,62.0,,0.62,43.4
2017-03-13,51,62.0,,0.62,31.62
2017-03-14,70,62.0,,0.62,43.4
2017-03-15,64,62.0,,0.62,39.68
2017-03-16,72,62.0,,0.62,44.64
2017-03-17,100,62.0,,0.62,62.0
2017-03-18,81,62.0,,0.62,50.22
2017-03-19,91,62.0,,0.62,56.42
2017-03-20,55,62.0,,0.62,34.1
2017-03-21,56,62.0,,0.62,34.72
2017-03-22,48,62.0,,0.62,29.759999999999998
2017-03-23,50,62.0,,0.62,31.0
2017-03-24,60,62.0,,0.62,37.2
2017-03-25,76,62.0,,0.62,47.12
2017-03-26,75,62.0,,0.62,46.5
2017-03-27,53,62.0,,0.62,32.86
2017-03-28,56,62.0,,0.62,34.72
2017-03-29,62,62.0,,0.62,38.44
2017-03-30,62,62.0,,0.62,38.44
2017-03-31,65,62.0,,0.62,40.3
2017-04-01,76,57.0,False,0.57,43.31999999999999
2017-04-02,89,57.0,,0.57,50.73
2017-04-03,59,57.0,,0.57,33.629999999999995
2017-04-04,61,57.0,,0.57,34.769999999999996
2017-04-05,80,57.0,,0.57,45.599999999999994
2017-04-06,66,57.0,,0.57,37.62
2017-04-07,85,57.0,,0.57,48.449999999999996
2017-04-08,81,57.0,,0.57,46.169999999999995
2017-04-09,100,57.0,,0.57,56.99999999999999
2017-04-10,58,57.0,,0.57,33.059999999999995
2017-04-11,62,57.0,,0.57,35.339999999999996
2017-04-12,60,57.0,,0.57,34.199999999999996
2017-04-13,65,57.0,,0.57,37.05
2017-04-14,78,57.0,,0.57,44.459999999999994
2017-04-15,84,57.0,,0.57,47.879999999999995
2017-04-16,92,57.0,,0.57,52.44
2017-04-17,55,57.0,,0.57,31.349999999999998
2017-04-18,61,57.0,,0.57,34.769999999999996
2017-04-19,64,57.0,,0.57,36.48
2017-04-20,71,57.0,,0.57,40.47
2017-04-21,68,57.0,,0.57,38.76
2017-04-22,77,57.0,,0.57,43.88999999999999
2017-04-23,83,57.0,,0.57,47.309999999999995
2017-04-24,69,57.0,,0.57,39.33
2017-04-25,63,57.0,,0.57,35.91
2017-04-26,60,57.0,,0.57,34.199999999999996
2017-04-27,72,57.0,,0.57,41.04
2017-04-28,86,57.0,,0.57,49.019999999999996
2017-04-29,86,57.0,,0.57,49.019999999999996
2017-04-30,90,57.0,,0.57,51.3
2017-05-01,45,60.0,False,0.6,27.0
2017-05-02,49,60.0,,0.6,29.4
2017-05-03,43,60.0,,0.6,25.8
2017-05-04,52,60.0,,0.6,31.2
2017-05-05,100,60.0,,0.6,60.0
2017-05-06,82,60.0,,0.6,49.199999999999996
2017-05-07,71,60.0,,0.6,42.6
2017-05-08,48,60.0,,0.6,28.799999999999997
2017-05-09,49,60.0,,0.6,29.4
2017-05-10,52,60.0,,0.6,31.2
2017-05-11,53,60.0,,0.6,31.799999999999997
2017-05-12,45,60.0,,0.6,27.0
2017-05-13,49,60.0,,0.6,29.4
2017-05-14,62,60.0,,0.6,37.199999999999996
2017-05-15,40,60.0,,0.6,24.0
2017-05-16,37,60.0,,0.6,22.2
2017-05-17,42,60.0,,0.6,25.2
2017-05-18,39,60.0,,0.6,23.4
2017-05-19,43,60.0,,0.6,25.8
2017-05-20,64,60.0,,0.6,38.4
2017-05-21,52,60.0,,0.6,31.2
2017-05-22,44,60.0,,0.6,26.4
2017-05-23,43,60.0,,0.6,25.8
2017-05-24,43,60.0,,0.6,25.8
2017-05-25,43,60.0,,0.6,25.8
2017-05-26,56,60.0,,0.6,33.6
2017-05-27,48,60.0,,0.6,28.799999999999997
2017-05-28,66,60.0,,0.6,39.6
2017-05-29,54,60.0,,0.6,32.4
2017-05-30,37,60.0,,0.6,22.2
2017-05-31,49,60.0,,0.6,29.4
2017-06-01,69,54.0,False,0.54,37.260000000000005
2017-06-02,77,54.0,,0.54,41.580000000000005
2017-06-03,97,54.0,,0.54,52.38
2017-06-04,91,54.0,,0.54,49.14
2017-06-05,73,54.0,,0.54,39.42
2017-06-06,63,54.0,,0.54,34.02
2017-06-07,76,54.0,,0.54,41.040000000000006
2017-06-08,72,54.0,,0.54,38.88
2017-06-09,79,54.0,,0.54,42.660000000000004
2017-06-10,67,54.0,,0.54,36.18
2017-06-11,87,54.0,,0.54,46.980000000000004
2017-06-12,65,54.0,,0.54,35.1
2017-06-13,56,54.0,,0.54,30.240000000000002
2017-06-14,70,54.0,,0.54,37.800000000000004
2017-06-15,78,54.0,,0.54,42.120000000000005
2017-06-16,85,54.0,,0.54,45.900000000000006
2017-06-17,97,54.0,,0.54,52.38
2017-06-18,77,54.0,,0.54,41.580000000000005
2017-06-19,62,54.0,,0.54,33.480000000000004
2017-06-20,77,54.0,,0.54,41.580000000000005
2017-06-21,70,54.0,,0.54,37.800000000000004
2017-06-22,81,54.0,,0.54,43.74
2017-06-23,80,54.0,,0.54,43.2
2017-06-24,100,54.0,,0.54,54.0
2017-06-25,86,54.0,,0.54,46.440000000000005
2017-06-26,65,54.0,,0.54,35.1
2017-06-27,69,54.0,,0.54,37.260000000000005
2017-06-28,74,54.0,,0.54,39.96
2017-06-29,86,54.0,,0.54,46.440000000000005
2017-06-30,82,54.0,,0.54,44.28
2017-07-01,93,58.0,False,0.58,53.94
2017-07-02,78,58.0,,0.58,45.239999999999995
2017-07-03,90,58.0,,0.58,52.199999999999996
2017-07-04,89,58.0,,0.58,51.62
2017-07-05,79,58.0,,0.58,45.82
2017-07-06,80,58.0,,0.58,46.4
2017-07-07,79,58.0,,0.58,45.82
2017-07-08,100,58.0,,0.58,57.99999999999999
2017-07-09,93,58.0,,0.58,53.94
2017-07-10,71,58.0,,0.58,41.18
2017-07-11,65,58.0,,0.58,37.699999999999996
2017-07-12,73,58.0,,0.58,42.339999999999996
2017-07-13,75,58.0,,0.58,43.5
2017-07-14,95,58.0,,0.58,55.099999999999994
2017-07-15,89,58.0,,0.58,51.62
2017-07-16,87,58.0,,0.58,50.459999999999994
2017-07-17,61,58.0,,0.58,35.379999999999995
2017-07-18,66,58.0,,0.58,38.279999999999994
2017-07-19,82,58.0,,0.58,47.559999999999995
2017-07-20,76,58.0,,0.58,44.08
2017-07-21,77,58.0,,0.58,44.66
2017-07-22,85,58.0,,0.58,49.3
2017-07-23,99,58.0,,0.58,57.419999999999995
2017-07-24,82,58.0,,0.58,47.559999999999995
2017-07-25,65,58.0,,0.58,37.699999999999996
2017-07-26,68,58.0,,0.58,39.44
2017-07-27,61,58.0,,0.58,35.379999999999995
2017-07-28,93,58.0,,0.58,53.94
2017-07-29,82,58.0,,0.58,47.559999999999995
2017-07-30,86,58.0,,0.58,49.879999999999995
2017-07-31,77,58.0,,0.58,44.66
2017-08-01,68,54.0,False,0.54,36.72
2017-08-02,58,54.0,,0.54,31.32
2017-08-03,66,54.0,,0.54,35.64
2017-08-04,62,54.0,,0.54,33.480000000000004
2017-08-05,100,54.0,,0.54,54.0
2017-08-06,87,54.0,,0.54,46.980000000000004
2017-08-07,57,54.0,,0.54,30.78
2017-08-08,57,54.0,,0.54,30.78
2017-08-09,72,54.0,,0.54,38.88
2017-08-10,69,54.0,,0.54,37.260000000000005
2017-08-11,73,54.0,,0.54,39.42
2017-08-12,86,54.0,,0.54,46.440000000000005
2017-08-13,84,54.0,,0.54,45.36
2017-08-14,60,54.0,,0.54,32.400000000000006
2017-08-15,63,54.0,,0.54,34.02
2017-08-16,64,54.0,,0.54,34.56
2017-08-17,74,54.0,,0.54,39.96
2017-08-18,71,54.0,,0.54,38.34
2017-08-19,85,54.0,,0.54,45.900000000000006
2017-08-20,99,54.0,,0.54,53.46
2017-08-21,50,54.0,,0.54,27.0
2017-08-22,63,54.0,,0.54,34.02
2017-08-23,61,54.0,,0.54,32.940000000000005
2017-08-24,64,54.0,,0.54,34.56
2017-08-25,61,54.0,,0.54,32.940000000000005
2017-08-26,71,54.0,,0.54,38.34
2017-08-27,74,54.0,,0.54,39.96
2017-08-28,50,54.0,,0.54,27.0
2017-08-29,65,54.0,,0.54,35.1
2017-08-30,50,54.0,,0.54,27.0
2017-08-31,67,54.0,,0.54,36.18
2017-09-01,74,56.0,False,0.56,41.440000000000005
2017-09-02,78,56.0,,0.56,43.68000000000001
2017-09-03,91,56.0,,0.56,50.96000000000001
2017-09-04,77,56.0,,0.56,43.120000000000005
2017-09-05,74,56.0,,0.56,41.440000000000005
2017-09-06,62,56.0,,0.56,34.720000000000006
2017-09-07,71,56.0,,0.56,39.760000000000005
2017-09-08,68,56.0,,0.56,38.080000000000005
2017-09-09,74,56.0,,0.56,41.440000000000005
2017-09-10,95,56.0,,0.56,53.2
2017-09-11,72,56.0,,0.56,40.32000000000001
2017-09-12,68,56.0,,0.56,38.080000000000005
2017-09-13,75,56.0,,0.56,42.00000000000001
2017-09-14,66,56.0,,0.56,36.96
2017-09-15,80,56.0,,0.56,44.800000000000004
2017-09-16,93,56.0,,0.56,52.080000000000005
2017-09-17,85,56.0,,0.56,47.6
2017-09-18,76,56.0,,0.56,42.56
2017-09-19,74,56.0,,0.56,41.440000000000005
2017-09-20,76,56.0,,0.56,42.56
2017-09-21,94,56.0,,0.56,52.64000000000001
2017-09-22,100,56.0,,0.56,56.00000000000001
2017-09-23,80,56.0,,0.56,44.800000000000004
2017-09-24,91,56.0,,0.56,50.96000000000001
2017-09-25,76,56.0,,0.56,42.56
2017-09-26,88,56.0,,0.56,49.28
2017-09-27,84,56.0,,0.56,47.040000000000006
2017-09-28,90,56.0,,0.56,50.400000000000006
2017-09-29,89,56.0,,0.56,49.84
2017-09-30,94,56.0,,0.56,52.64000000000001
2017-10-01,75,61.0,False,0.61,45.75
2017-10-02,59,61.0,,0.61,35.99
2017-10-03,75,61.0,,0.61,45.75
2017-10-04,69,61.0,,0.61,42.089999999999996
2017-10-05,71,61.0,,0.61,43.31
2017-10-06,58,61.0,,0.61,35.38
2017-10-07,87,61.0,,0.61,53.07
2017-10-08,84,61.0,,0.61,51.24
2017-10-09,54,61.0,,0.61,32.94
2017-10-10,58,61.0,,0.61,35.38
2017-10-11,65,61.0,,0.61,39.65
2017-10-12,73,61.0,,0.61,44.53
2017-10-13,75,61.0,,0.61,45.75
2017-10-14,87,61.0,,0.61,53.07
2017-10-15,100,61.0,,0.61,61.0
2017-10-16,76,61.0,,0.61,46.36
2017-10-17,79,61.0,,0.61,48.19
2017-10-18,71,61.0,,0.61,43.31
2017-10-19,62,61.0,,0.61,37.82
2017-10-20,69,61.0,,0.61,42.089999999999996
2017-10-21,79,61.0,,0.61,48.19
2017-10-22,93,61.0,,0.61,56.73
2017-10-23,89,61.0,,0.61,54.29
2017-10-24,68,61.0,,0.61,41.48
2017-10-25,83,61.0,,0.61,50.629999999999995
2017-10-26,77,61.0,,0.61,46.97
2017-10-27,85,61.0,,0.61,51.85
2017-10-28,81,61.0,,0.61,49.41
2017-10-29,95,61.0,,0.61,57.949999999999996
2017-10-30,99,61.0,,0.61,60.39
2017-10-31,85,61.0,,0.61,51.85
2017-11-01,100,58.0,False,0.58,57.99999999999999
2017-11-02,75,58.0,,0.58,43.5
2017-11-03,61,58.0,,0.58,35.379999999999995
2017-11-04,86,58.0,,0.58,49.879999999999995
2017-11-05,78,58.0,,0.58,45.239999999999995
2017-11-06,69,58.0,,0.58,40.019999999999996
2017-11-07,64,58.0,,0.58,37.12
2017-11-08,75,58.0,,0.58,43.5
2017-11-09,69,58.0,,0.58,40.019999999999996
2017-11-10,66,58.0,,0.58,38.279999999999994
2017-11-11,78,58.0,,0.58,45.239999999999995
2017-11-12,66,58.0,,0.58,38.279999999999994
2017-11-13,58,58.0,,0.58,33.64
2017-11-14,61,58.0,,0.58,35.379999999999995
2017-11-15,58,58.0,,0.58,33.64
2017-11-16,67,58.0,,0.58,38.86
2017-11-17,58,58.0,,0.58,33.64
2017-11-18,78,58.0,,0.58,45.239999999999995
2017-11-19,77,58.0,,0.58,44.66
2017-11-20,56,58.0,,0.58,32.48
2017-11-21,68,58.0,,0.58,39.44
2017-11-22,58,58.0,,0.58,33.64
2017-11-23,65,58.0,,0.58,37.699999999999996
2017-11-24,58,58.0,,0.58,33.64
2017-11-25,60,58.0,,0.58,34.8
2017-11-26,73,58.0,,0.58,42.339999999999996
2017-11-27,55,58.0,,0.58,31.9
2017-11-28,61,58.0,,0.58,35.379999999999995
2017-11-29,64,58.0,,0.58,37.12
2017-11-30,65,58.0,,0.58,37.699999999999996
2017-12-01,62,67.0,False,0.67,41.54
2017-12-02,62,67.0,,0.67,41.54
2017-12-03,79,67.0,,0.67,52.93
2017-12-04,67,67.0,,0.67,44.89
2017-12-05,59,67.0,,0.67,39.53
2017-12-06,68,67.0,,0.67,45.56
2017-12-07,74,67.0,,0.67,49.580000000000005
2017-12-08,67,67.0,,0.67,44.89
2017-12-09,91,67.0,,0.67,60.970000000000006
2017-12-10,62,67.0,,0.67,41.54
2017-12-11,53,67.0,,0.67,35.510000000000005
2017-12-12,74,67.0,,0.67,49.580000000000005
2017-12-13,64,67.0,,0.67,42.88
2017-12-14,72,67.0,,0.67,48.24
2017-12-15,88,67.0,,0.67,58.96
2017-12-16,92,67.0,,0.67,61.64
2017-12-17,71,67.0,,0.67,47.57
2017-12-18,74,67.0,,0.67,49.580000000000005
2017-12-19,72,67.0,,0.67,48.24
2017-12-20,82,67.0,,0.67,54.940000000000005
2017-12-21,98,67.0,,0.67,65.66000000000001
2017-12-22,72,67.0,,0.67,48.24
2017-12-23,88,67.0,,0.67,58.96
2017-12-24,95,67.0,,0.67,63.650000000000006
2017-12-25,89,67.0,,0.67,59.63
2017-12-26,73,67.0,,0.67,48.910000000000004
2017-12-27,62,67.0,,0.67,41.54
2017-12-28,65,67.0,,0.67,43.550000000000004
2017-12-29,84,67.0,,0.67,56.28
2017-12-30,90,67.0,,0.67,60.300000000000004
2017-12-31,100,67.0,,0.67,67.0
2018-01-01,95,63.0,False,0.63,59.85
2018-01-02,68,63.0,,0.63,42.84
2018-01-03,61,63.0,,0.63,38.43
2018-01-04,60,63.0,,0.63,37.8
2018-01-05,70,63.0,,0.63,44.1
2018-01-06,80,63.0,,0.63,50.4
2018-01-07,85,63.0,,0.63,53.55
2018-01-08,56,63.0,,0.63,35.28
2018-01-09,57,63.0,,0.63,35.910000000000004
2018-01-10,61,63.0,,0.63,38.43
2018-01-11,68,63.0,,0.63,42.84
2018-01-12,63,63.0,,0.63,39.69
2018-01-13,81,63.0,,0.63,51.03
2018-01-14,84,63.0,,0.63,52.92
2018-01-15,69,63.0,,0.63,43.47
2018-01-16,52,63.0,,0.63,32.76
2018-01-17,76,63.0,,0.63,47.88
2018-01-18,65,63.0,,0.63,40.95
2018-01-19,72,63.0,,0.63,45.36
2018-01-20,90,63.0,,0.63,56.7
2018-01-21,82,63.0,,0.63,51.660000000000004
2018-01-22,84,63.0,,0.63,52.92
2018-01-23,92,63.0,,0.63,57.96
2018-01-24,81,63.0,,0.63,51.03
