date,creditor_unscaled,creditor_monthly,isPartial,scale,creditor
2012-08-04,22,59.0,,0.59,12.979999999999999
2012-08-05,7,59.0,,0.59,4.13
2012-08-06,70,59.0,,0.59,41.3
2012-08-07,35,59.0,,0.59,20.65
2012-08-08,18,59.0,,0.59,10.62
2012-08-09,47,59.0,,0.59,27.729999999999997
2012-08-10,79,59.0,,0.59,46.61
2012-08-11,29,59.0,,0.59,17.11
2012-08-12,15,59.0,,0.59,8.85
2012-08-13,12,59.0,,0.59,7.08
2012-08-14,23,59.0,,0.59,13.569999999999999
2012-08-15,29,59.0,,0.59,17.11
2012-08-16,30,59.0,,0.59,17.7
2012-08-17,43,59.0,,0.59,25.369999999999997
2012-08-18,15,59.0,,0.59,8.85
2012-08-19,30,59.0,,0.59,17.7
2012-08-20,29,59.0,,0.59,17.11
2012-08-21,52,59.0,,0.59,30.68
2012-08-22,69,59.0,,0.59,40.71
2012-08-23,36,59.0,,0.59,21.24
2012-08-24,43,59.0,,0.59,25.369999999999997
2012-08-25,0,59.0,,0.59,0.0
2012-08-26,22,59.0,,0.59,12.979999999999999
2012-08-27,40,59.0,,0.59,23.599999999999998
2012-08-28,51,59.0,,0.59,30.09
2012-08-29,52,59.0,,0.59,30.68
2012-08-30,100,59.0,,0.59,59.0
2012-08-31,30,59.0,,0.59,17.7
2012-09-01,24,69.0,False,0.69,16.56
2012-09-02,16,69.0,,0.69,11.04
2012-09-03,51,69.0,,0.69,35.19
2012-09-04,25,69.0,,0.69,17.25
2012-09-05,93,69.0,,0.69,64.17
2012-09-06,57,69.0,,0.69,39.33
2012-09-07,19,69.0,,0.69,13.11
2012-09-08,37,69.0,,0.69,25.529999999999998
2012-09-09,30,69.0,,0.69,20.7
2012-09-10,50,69.0,,0.69,34.5
2012-09-11,49,69.0,,0.69,33.809999999999995
2012-09-12,31,69.0,,0.69,21.389999999999997
2012-09-13,50,69.0,,0.69,34.5
2012-09-14,32,69.0,,0.69,22.08
2012-09-15,39,69.0,,0.69,26.909999999999997
2012-09-16,46,69.0,,0.69,31.74
2012-09-17,49,69.0,,0.69,33.809999999999995
2012-09-18,30,69.0,,0.69,20.7
2012-09-19,56,69.0,,0.69,38.64
2012-09-20,56,69.0,,0.69,38.64
2012-09-21,46,69.0,,0.69,31.74
2012-09-22,8,69.0,,0.69,5.52
2012-09-23,38,69.0,,0.69,26.22
2012-09-24,43,69.0,,0.69,29.669999999999998
2012-09-25,80,69.0,,0.69,55.199999999999996
2012-09-26,86,69.0,,0.69,59.339999999999996
2012-09-27,100,69.0,,0.69,69.0
2012-09-28,45,69.0,,0.69,31.049999999999997
2012-09-29,45,69.0,,0.69,31.049999999999997
2012-09-30,30,69.0,,0.69,20.7
2012-10-01,76,69.0,False,0.69,52.44
2012-10-02,64,69.0,,0.69,44.16
2012-10-03,35,69.0,,0.69,24.15
2012-10-04,77,69.0,,0.69,53.129999999999995
2012-10-05,49,69.0,,0.69,33.809999999999995
2012-10-06,22,69.0,,0.69,15.18
2012-10-07,36,69.0,,0.69,24.839999999999996
2012-10-08,35,69.0,,0.69,24.15
2012-10-09,46,69.0,,0.69,31.74
2012-10-10,40,69.0,,0.69,27.599999999999998
2012-10-11,35,69.0,,0.69,24.15
2012-10-12,60,69.0,,0.69,41.4
2012-10-13,72,69.0,,0.69,49.67999999999999
2012-10-14,21,69.0,,0.69,14.489999999999998
2012-10-15,51,69.0,,0.69,35.19
2012-10-16,34,69.0,,0.69,23.459999999999997
2012-10-17,40,69.0,,0.69,27.599999999999998
2012-10-18,75,69.0,,0.69,51.74999999999999
2012-10-19,60,69.0,,0.69,41.4
2012-10-20,15,69.0,,0.69,10.35
2012-10-21,36,69.0,,0.69,24.839999999999996
2012-10-22,68,69.0,,0.69,46.919999999999995
2012-10-23,44,69.0,,0.69,30.36
2012-10-24,57,69.0,,0.69,39.33
2012-10-25,57,69.0,,0.69,39.33
2012-10-26,66,69.0,,0.69,45.54
2012-10-27,7,69.0,,0.69,4.83
2012-10-28,34,69.0,,0.69,23.459999999999997
2012-10-29,38,69.0,,0.69,26.22
2012-10-30,44,69.0,,0.69,30.36
2012-10-31,100,69.0,,0.69,69.0
2012-11-01,47,56.0,False,0.56,26.320000000000004
2012-11-02,48,56.0,,0.56,26.880000000000003
2012-11-03,33,56.0,,0.56,18.48
2012-11-04,42,56.0,,0.56,23.520000000000003
2012-11-05,39,56.0,,0.56,21.840000000000003
2012-11-06,72,56.0,,0.56,40.32000000000001
2012-11-07,49,56.0,,0.56,27.44
2012-11-08,67,56.0,,0.56,37.52
2012-11-09,36,56.0,,0.56,20.160000000000004
2012-11-10,26,56.0,,0.56,14.560000000000002
2012-11-11,49,56.0,,0.56,27.44
2012-11-12,65,56.0,,0.56,36.400000000000006
2012-11-13,58,56.0,,0.56,32.480000000000004
2012-11-14,61,56.0,,0.56,34.160000000000004
2012-11-15,87,56.0,,0.56,48.720000000000006
2012-11-16,68,56.0,,0.56,38.080000000000005
2012-11-17,37,56.0,,0.56,20.720000000000002
2012-11-18,26,56.0,,0.56,14.560000000000002
2012-11-19,85,56.0,,0.56,47.6
2012-11-20,63,56.0,,0.56,35.28
2012-11-21,67,56.0,,0.56,37.52
2012-11-22,33,56.0,,0.56,18.48
2012-11-23,64,56.0,,0.56,35.84
2012-11-24,25,56.0,,0.56,14.000000000000002
2012-11-25,22,56.0,,0.56,12.32
2012-11-26,45,56.0,,0.56,25.200000000000003
2012-11-27,62,56.0,,0.56,34.720000000000006
2012-11-28,81,56.0,,0.56,45.36000000000001
2012-11-29,100,56.0,,0.56,56.00000000000001
2012-11-30,37,56.0,,0.56,20.720000000000002
2012-12-01,43,57.0,False,0.57,24.509999999999998
2012-12-02,44,57.0,,0.57,25.08
2012-12-03,83,57.0,,0.57,47.309999999999995
2012-12-04,59,57.0,,0.57,33.629999999999995
2012-12-05,100,57.0,,0.57,56.99999999999999
2012-12-06,85,57.0,,0.57,48.449999999999996
2012-12-07,54,57.0,,0.57,30.779999999999998
2012-12-08,30,57.0,,0.57,17.099999999999998
2012-12-09,29,57.0,,0.57,16.529999999999998
2012-12-10,70,57.0,,0.57,39.9
2012-12-11,51,57.0,,0.57,29.069999999999997
2012-12-12,76,57.0,,0.57,43.31999999999999
2012-12-13,65,57.0,,0.57,37.05
2012-12-14,77,57.0,,0.57,43.88999999999999
2012-12-15,40,57.0,,0.57,22.799999999999997
2012-12-16,30,57.0,,0.57,17.099999999999998
2012-12-17,61,57.0,,0.57,34.769999999999996
2012-12-18,72,57.0,,0.57,41.04
2012-12-19,79,57.0,,0.57,45.029999999999994
2012-12-20,65,57.0,,0.57,37.05
2012-12-21,58,57.0,,0.57,33.059999999999995
2012-12-22,32,57.0,,0.57,18.24
2012-12-23,22,57.0,,0.57,12.54
2012-12-24,31,57.0,,0.57,17.669999999999998
2012-12-25,12,57.0,,0.57,6.84
2012-12-26,47,57.0,,0.57,26.79
2012-12-27,44,57.0,,0.57,25.08
2012-12-28,53,57.0,,0.57,30.209999999999997
2012-12-29,44,57.0,,0.57,25.08
2012-12-30,15,57.0,,0.57,8.549999999999999
2012-12-31,44,57.0,,0.57,25.08
2013-01-01,21,66.0,False,0.66,13.860000000000001
2013-01-02,22,66.0,,0.66,14.520000000000001
2013-01-03,22,66.0,,0.66,14.520000000000001
2013-01-04,28,66.0,,0.66,18.48
2013-01-05,32,66.0,,0.66,21.12
2013-01-06,13,66.0,,0.66,8.58
2013-01-07,43,66.0,,0.66,28.380000000000003
2013-01-08,58,66.0,,0.66,38.28
2013-01-09,59,66.0,,0.66,38.940000000000005
2013-01-10,81,66.0,,0.66,53.46
2013-01-11,33,66.0,,0.66,21.78
2013-01-12,19,66.0,,0.66,12.540000000000001
2013-01-13,38,66.0,,0.66,25.080000000000002
2013-01-14,16,66.0,,0.66,10.56
2013-01-15,42,66.0,,0.66,27.720000000000002
2013-01-16,100,66.0,,0.66,66.0
2013-01-17,53,66.0,,0.66,34.980000000000004
2013-01-18,61,66.0,,0.66,40.260000000000005
2013-01-19,52,66.0,,0.66,34.32
2013-01-20,26,66.0,,0.66,17.16
2013-01-21,49,66.0,,0.66,32.34
2013-01-22,41,66.0,,0.66,27.060000000000002
2013-01-23,62,66.0,,0.66,40.92
2013-01-24,58,66.0,,0.66,38.28
2013-01-25,76,66.0,,0.66,50.160000000000004
2013-01-26,51,66.0,,0.66,33.660000000000004
2013-01-27,19,66.0,,0.66,12.540000000000001
2013-01-28,26,66.0,,0.66,17.16
2013-01-29,52,66.0,,0.66,34.32
2013-01-30,41,66.0,,0.66,27.060000000000002
2013-01-31,79,66.0,,0.66,52.14
2013-02-01,44,82.0,False,0.82,36.08
2013-02-02,44,82.0,,0.82,36.08
2013-02-03,17,82.0,,0.82,13.94
2013-02-04,56,82.0,,0.82,45.919999999999995
2013-02-05,73,82.0,,0.82,59.86
2013-02-06,62,82.0,,0.82,50.839999999999996
2013-02-07,57,82.0,,0.82,46.739999999999995
2013-02-08,44,82.0,,0.82,36.08
2013-02-09,27,82.0,,0.82,22.139999999999997
2013-02-10,14,82.0,,0.82,11.479999999999999
2013-02-11,59,82.0,,0.82,48.379999999999995
2013-02-12,41,82.0,,0.82,33.62
2013-02-13,100,82.0,,0.82,82.0
2013-02-14,64,82.0,,0.82,52.48
2013-02-15,48,82.0,,0.82,39.36
2013-02-16,27,82.0,,0.82,22.139999999999997
2013-02-17,7,82.0,,0.82,5.739999999999999
2013-02-18,58,82.0,,0.82,47.559999999999995
2013-02-19,47,82.0,,0.82,38.54
2013-02-20,72,82.0,,0.82,59.04
2013-02-21,96,82.0,,0.82,78.72
2013-02-22,52,82.0,,0.82,42.64
2013-02-23,28,82.0,,0.82,22.959999999999997
2013-02-24,23,82.0,,0.82,18.86
2013-02-25,46,82.0,,0.82,37.72
2013-02-26,86,82.0,,0.82,70.52
2013-02-27,79,82.0,,0.82,64.78
2013-02-28,66,82.0,,0.82,54.12
2013-03-01,82,72.0,False,0.72,59.04
2013-03-02,52,72.0,,0.72,37.44
2013-03-03,35,72.0,,0.72,25.2
2013-03-04,57,72.0,,0.72,41.04
2013-03-05,84,72.0,,0.72,60.48
2013-03-06,71,72.0,,0.72,51.12
2013-03-07,58,72.0,,0.72,41.76
2013-03-08,59,72.0,,0.72,42.48
2013-03-09,52,72.0,,0.72,37.44
2013-03-10,61,72.0,,0.72,43.92
2013-03-11,64,72.0,,0.72,46.08
2013-03-12,78,72.0,,0.72,56.16
2013-03-13,79,72.0,,0.72,56.879999999999995
2013-03-14,73,72.0,,0.72,52.559999999999995
2013-03-15,38,72.0,,0.72,27.36
2013-03-16,35,72.0,,0.72,25.2
2013-03-17,35,72.0,,0.72,25.2
2013-03-18,92,72.0,,0.72,66.24
2013-03-19,57,72.0,,0.72,41.04
2013-03-20,93,72.0,,0.72,66.96
2013-03-21,100,72.0,,0.72,72.0
2013-03-22,89,72.0,,0.72,64.08
2013-03-23,70,72.0,,0.72,50.4
2013-03-24,52,72.0,,0.72,37.44
2013-03-25,64,72.0,,0.72,46.08
2013-03-26,80,72.0,,0.72,57.599999999999994
2013-03-27,74,72.0,,0.72,53.28
2013-03-28,45,72.0,,0.72,32.4
2013-03-29,48,72.0,,0.72,34.56
2013-03-30,46,72.0,,0.72,33.12
2013-03-31,48,72.0,,0.72,34.56
2013-04-01,65,71.0,False,0.71,46.15
2013-04-02,100,71.0,,0.71,71.0
2013-04-03,41,71.0,,0.71,29.11
2013-04-04,65,71.0,,0.71,46.15
2013-04-05,62,71.0,,0.71,44.019999999999996
2013-04-06,15,71.0,,0.71,10.649999999999999
2013-04-07,44,71.0,,0.71,31.24
2013-04-08,59,71.0,,0.71,41.89
2013-04-09,75,71.0,,0.71,53.25
2013-04-10,47,71.0,,0.71,33.37
2013-04-11,23,71.0,,0.71,16.33
2013-04-12,72,71.0,,0.71,51.12
2013-04-13,37,71.0,,0.71,26.27
2013-04-14,29,71.0,,0.71,20.59
2013-04-15,80,71.0,,0.71,56.8
2013-04-16,57,71.0,,0.71,40.47
2013-04-17,71,71.0,,0.71,50.41
2013-04-18,76,71.0,,0.71,53.959999999999994
2013-04-19,54,71.0,,0.71,38.339999999999996
2013-04-20,22,71.0,,0.71,15.62
2013-04-21,7,71.0,,0.71,4.97
2013-04-22,65,71.0,,0.71,46.15
2013-04-23,41,71.0,,0.71,29.11
2013-04-24,35,71.0,,0.71,24.849999999999998
2013-04-25,60,71.0,,0.71,42.599999999999994
2013-04-26,37,71.0,,0.71,26.27
2013-04-27,15,71.0,,0.71,10.649999999999999
2013-04-28,22,71.0,,0.71,15.62
2013-04-29,47,71.0,,0.71,33.37
2013-04-30,58,71.0,,0.71,41.18
2013-05-01,55,64.0,False,0.64,35.2
2013-05-02,79,64.0,,0.64,50.56
2013-05-03,60,64.0,,0.64,38.4
2013-05-04,53,64.0,,0.64,33.92
2013-05-05,18,64.0,,0.64,11.52
2013-05-06,100,64.0,,0.64,64.0
2013-05-07,60,64.0,,0.64,38.4
2013-05-08,80,64.0,,0.64,51.2
2013-05-09,75,64.0,,0.64,48.0
2013-05-10,44,64.0,,0.64,28.16
2013-05-11,50,64.0,,0.64,32.0
2013-05-12,36,64.0,,0.64,23.04
2013-05-13,68,64.0,,0.64,43.52
2013-05-14,65,64.0,,0.64,41.6
2013-05-15,81,64.0,,0.64,51.84
2013-05-16,60,64.0,,0.64,38.4
2013-05-17,64,64.0,,0.64,40.96
2013-05-18,22,64.0,,0.64,14.08
2013-05-19,26,64.0,,0.64,16.64
2013-05-20,30,64.0,,0.64,19.2
2013-05-21,86,64.0,,0.64,55.04
2013-05-22,44,64.0,,0.64,28.16
2013-05-23,72,64.0,,0.64,46.08
2013-05-24,74,64.0,,0.64,47.36
2013-05-25,34,64.0,,0.64,21.76
2013-05-26,28,64.0,,0.64,17.92
2013-05-27,36,64.0,,0.64,23.04
2013-05-28,63,64.0,,0.64,40.32
2013-05-29,80,64.0,,0.64,51.2
2013-05-30,43,64.0,,0.64,27.52
2013-05-31,54,64.0,,0.64,34.56
2013-06-01,31,66.0,False,0.66,20.46
2013-06-02,22,66.0,,0.66,14.520000000000001
2013-06-03,51,66.0,,0.66,33.660000000000004
2013-06-04,100,66.0,,0.66,66.0
2013-06-05,40,66.0,,0.66,26.400000000000002
2013-06-06,68,66.0,,0.66,44.88
2013-06-07,62,66.0,,0.66,40.92
2013-06-08,30,66.0,,0.66,19.8
2013-06-09,59,66.0,,0.66,38.940000000000005
2013-06-10,75,66.0,,0.66,49.5
2013-06-11,43,66.0,,0.66,28.380000000000003
2013-06-12,74,66.0,,0.66,48.84
2013-06-13,69,66.0,,0.66,45.54
2013-06-14,74,66.0,,0.66,48.84
2013-06-15,32,66.0,,0.66,21.12
2013-06-16,20,66.0,,0.66,13.200000000000001
2013-06-17,53,66.0,,0.66,34.980000000000004
2013-06-18,40,66.0,,0.66,26.400000000000002
2013-06-19,52,66.0,,0.66,34.32
2013-06-20,72,66.0,,0.66,47.52
2013-06-21,73,66.0,,0.66,48.18
2013-06-22,25,66.0,,0.66,16.5
2013-06-23,15,66.0,,0.66,9.9
2013-06-24,44,66.0,,0.66,29.040000000000003
2013-06-25,79,66.0,,0.66,52.14
2013-06-26,56,66.0,,0.66,36.96
2013-06-27,83,66.0,,0.66,54.78
2013-06-28,74,66.0,,0.66,48.84
2013-06-29,27,66.0,,0.66,17.82
2013-06-30,28,66.0,,0.66,18.48
2013-07-01,40,63.0,False,0.63,25.2
2013-07-02,46,63.0,,0.63,28.98
2013-07-03,35,63.0,,0.63,22.05
2013-07-04,14,63.0,,0.63,8.82
2013-07-05,34,63.0,,0.63,21.42
2013-07-06,14,63.0,,0.63,8.82
2013-07-07,21,63.0,,0.63,13.23
2013-07-08,45,63.0,,0.63,28.35
2013-07-09,39,63.0,,0.63,24.57
2013-07-10,51,63.0,,0.63,32.13
2013-07-11,74,63.0,,0.63,46.62
2013-07-12,35,63.0,,0.63,22.05
2013-07-13,42,63.0,,0.63,26.46
2013-07-14,7,63.0,,0.63,4.41
2013-07-15,51,63.0,,0.63,32.13
2013-07-16,60,63.0,,0.63,37.8
2013-07-17,56,63.0,,0.63,35.28
2013-07-18,34,63.0,,0.63,21.42
2013-07-19,88,63.0,,0.63,55.44
2013-07-20,56,63.0,,0.63,35.28
2013-07-21,14,63.0,,0.63,8.82
2013-07-22,100,63.0,,0.63,63.0
2013-07-23,55,63.0,,0.63,34.65
2013-07-24,50,63.0,,0.63,31.5
2013-07-25,35,63.0,,0.63,22.05
2013-07-26,47,63.0,,0.63,29.61
2013-07-27,57,63.0,,0.63,35.910000000000004
2013-07-28,42,63.0,,0.63,26.46
2013-07-29,23,63.0,,0.63,14.49
2013-07-30,50,63.0,,0.63,31.5
2013-07-31,50,63.0,,0.63,31.5
2013-08-01,53,65.0,False,0.65,34.45
2013-08-02,61,65.0,,0.65,39.65
2013-08-03,29,65.0,,0.65,18.85
2013-08-04,15,65.0,,0.65,9.75
2013-08-05,48,65.0,,0.65,31.200000000000003
2013-08-06,29,65.0,,0.65,18.85
2013-08-07,70,65.0,,0.65,45.5
2013-08-08,35,65.0,,0.65,22.75
2013-08-09,55,65.0,,0.65,35.75
2013-08-10,29,65.0,,0.65,18.85
2013-08-11,15,65.0,,0.65,9.75
2013-08-12,36,65.0,,0.65,23.400000000000002
2013-08-13,52,65.0,,0.65,33.800000000000004
2013-08-14,100,65.0,,0.65,65.0
2013-08-15,47,65.0,,0.65,30.55
2013-08-16,49,65.0,,0.65,31.85
2013-08-17,7,65.0,,0.65,4.55
2013-08-18,15,65.0,,0.65,9.75
2013-08-19,24,65.0,,0.65,15.600000000000001
2013-08-20,35,65.0,,0.65,22.75
2013-08-21,41,65.0,,0.65,26.650000000000002
2013-08-22,41,65.0,,0.65,26.650000000000002
2013-08-23,31,65.0,,0.65,20.150000000000002
2013-08-24,36,65.0,,0.65,23.400000000000002
2013-08-25,28,65.0,,0.65,18.2
2013-08-26,57,65.0,,0.65,37.050000000000004
2013-08-27,45,65.0,,0.65,29.25
2013-08-28,11,65.0,,0.65,7.15
2013-08-29,41,65.0,,0.65,26.650000000000002
2013-08-30,36,65.0,,0.65,23.400000000000002
2013-08-31,14,65.0,,0.65,9.1
2013-09-01,21,67.0,False,0.67,14.07
2013-09-02,67,67.0,,0.67,44.89
2013-09-03,66,67.0,,0.67,44.220000000000006
2013-09-04,75,67.0,,0.67,50.25
2013-09-05,51,67.0,,0.67,34.17
2013-09-06,61,67.0,,0.67,40.870000000000005
2013-09-07,61,67.0,,0.67,40.870000000000005
2013-09-08,40,67.0,,0.67,26.8
2013-09-09,66,67.0,,0.67,44.220000000000006
2013-09-10,89,67.0,,0.67,59.63
2013-09-11,49,67.0,,0.67,32.830000000000005
2013-09-12,83,67.0,,0.67,55.61000000000001
2013-09-13,77,67.0,,0.67,51.59
2013-09-14,31,67.0,,0.67,20.77
2013-09-15,88,67.0,,0.67,58.96
2013-09-16,49,67.0,,0.67,32.830000000000005
2013-09-17,57,67.0,,0.67,38.190000000000005
2013-09-18,91,67.0,,0.67,60.970000000000006
2013-09-19,66,67.0,,0.67,44.220000000000006
2013-09-20,78,67.0,,0.67,52.260000000000005
2013-09-21,41,67.0,,0.67,27.470000000000002
2013-09-22,41,67.0,,0.67,27.470000000000002
2013-09-23,84,67.0,,0.67,56.28
2013-09-24,100,67.0,,0.67,67.0
2013-09-25,59,67.0,,0.67,39.53
2013-09-26,78,67.0,,0.67,52.260000000000005
2013-09-27,63,67.0,,0.67,42.21
2013-09-28,21,67.0,,0.67,14.07
2013-09-29,10,67.0,,0.67,6.7
2013-09-30,42,67.0,,0.67,28.14
2013-10-01,60,77.0,False,0.77,46.2
2013-10-02,43,77.0,,0.77,33.11
2013-10-03,56,77.0,,0.77,43.120000000000005
2013-10-04,32,77.0,,0.77,24.64
2013-10-05,47,77.0,,0.77,36.19
2013-10-06,61,77.0,,0.77,46.97
2013-10-07,74,77.0,,0.77,56.980000000000004
2013-10-08,87,77.0,,0.77,66.99
2013-10-09,94,77.0,,0.77,72.38
2013-10-10,44,77.0,,0.77,33.88
2013-10-11,91,77.0,,0.77,70.07000000000001
2013-10-12,31,77.0,,0.77,23.87
2013-10-13,23,77.0,,0.77,17.71
2013-10-14,62,77.0,,0.77,47.74
2013-10-15,43,77.0,,0.77,33.11
2013-10-16,31,77.0,,0.77,23.87
2013-10-17,50,77.0,,0.77,38.5
2013-10-18,58,77.0,,0.77,44.660000000000004
2013-10-19,31,77.0,,0.77,23.87
2013-10-20,46,77.0,,0.77,35.42
2013-10-21,25,77.0,,0.77,19.25
2013-10-22,60,77.0,,0.77,46.2
2013-10-23,54,77.0,,0.77,41.58
2013-10-24,100,77.0,,0.77,77.0
2013-10-25,85,77.0,,0.77,65.45
2013-10-26,16,77.0,,0.77,12.32
2013-10-27,23,77.0,,0.77,17.71
2013-10-28,96,77.0,,0.77,73.92
2013-10-29,79,77.0,,0.77,60.83
2013-10-30,61,77.0,,0.77,46.97
2013-10-31,56,77.0,,0.77,43.120000000000005
2013-11-01,63,68.0,False,0.68,42.84
2013-11-02,14,68.0,,0.68,9.520000000000001
2013-11-03,7,68.0,,0.68,4.760000000000001
2013-11-04,51,68.0,,0.68,34.68
2013-11-05,56,68.0,,0.68,38.080000000000005
2013-11-06,62,68.0,,0.68,42.160000000000004
2013-11-07,51,68.0,,0.68,34.68
2013-11-08,53,68.0,,0.68,36.04
2013-11-09,43,68.0,,0.68,29.240000000000002
2013-11-10,28,68.0,,0.68,19.040000000000003
2013-11-11,34,68.0,,0.68,23.12
2013-11-12,100,68.0,,0.68,68.0
2013-11-13,67,68.0,,0.68,45.56
2013-11-14,86,68.0,,0.68,58.480000000000004
2013-11-15,70,68.0,,0.68,47.6
2013-11-16,0,68.0,,0.68,0.0
2013-11-17,48,68.0,,0.68,32.64
2013-11-18,55,68.0,,0.68,37.400000000000006
2013-11-19,66,68.0,,0.68,44.88
2013-11-20,50,68.0,,0.68,34.0
2013-11-21,79,68.0,,0.68,53.720000000000006
2013-11-22,75,68.0,,0.68,51.00000000000001
2013-11-23,34,68.0,,0.68,23.12
2013-11-24,41,68.0,,0.68,27.880000000000003
2013-11-25,39,68.0,,0.68,26.520000000000003
2013-11-26,62,68.0,,0.68,42.160000000000004
2013-11-27,60,68.0,,0.68,40.800000000000004
2013-11-28,7,68.0,,0.68,4.760000000000001
2013-11-29,34,68.0,,0.68,23.12
2013-11-30,35,68.0,,0.68,23.8
2013-12-01,19,59.0,False,0.59,11.209999999999999
2013-12-02,44,59.0,,0.59,25.959999999999997
2013-12-03,95,59.0,,0.59,56.05
2013-12-04,100,59.0,,0.59,59.0
2013-12-05,81,59.0,,0.59,47.79
2013-12-06,69,59.0,,0.59,40.71
2013-12-07,46,59.0,,0.59,27.139999999999997
2013-12-08,51,59.0,,0.59,30.09
2013-12-09,66,59.0,,0.59,38.94
2013-12-10,90,59.0,,0.59,53.099999999999994
2013-12-11,68,59.0,,0.59,40.12
2013-12-12,58,59.0,,0.59,34.22
2013-12-13,62,59.0,,0.59,36.58
2013-12-14,30,59.0,,0.59,17.7
2013-12-15,16,59.0,,0.59,9.44
2013-12-16,94,59.0,,0.59,55.459999999999994
2013-12-17,63,59.0,,0.59,37.169999999999995
2013-12-18,69,59.0,,0.59,40.71
2013-12-19,45,59.0,,0.59,26.549999999999997
2013-12-20,46,59.0,,0.59,27.139999999999997
2013-12-21,67,59.0,,0.59,39.53
2013-12-22,28,59.0,,0.59,16.52
2013-12-23,24,59.0,,0.59,14.16
2013-12-24,30,59.0,,0.59,17.7
2013-12-25,10,59.0,,0.59,5.8999999999999995
2013-12-26,37,59.0,,0.59,21.83
2013-12-27,71,59.0,,0.59,41.89
2013-12-28,49,59.0,,0.59,28.91
2013-12-29,13,59.0,,0.59,7.67
2013-12-30,59,59.0,,0.59,34.809999999999995
2013-12-31,54,59.0,,0.59,31.86
2014-01-01,16,56.0,False,0.56,8.96
2014-01-02,39,56.0,,0.56,21.840000000000003
2014-01-03,39,56.0,,0.56,21.840000000000003
2014-01-04,22,56.0,,0.56,12.32
2014-01-05,15,56.0,,0.56,8.4
2014-01-06,100,56.0,,0.56,56.00000000000001
2014-01-07,55,56.0,,0.56,30.800000000000004
2014-01-08,44,56.0,,0.56,24.64
2014-01-09,76,56.0,,0.56,42.56
2014-01-10,51,56.0,,0.56,28.560000000000002
2014-01-11,52,56.0,,0.56,29.120000000000005
2014-01-12,38,56.0,,0.56,21.28
2014-01-13,56,56.0,,0.56,31.360000000000003
2014-01-14,74,56.0,,0.56,41.440000000000005
2014-01-15,86,56.0,,0.56,48.160000000000004
2014-01-16,44,56.0,,0.56,24.64
2014-01-17,64,56.0,,0.56,35.84
2014-01-18,69,56.0,,0.56,38.64
2014-01-19,38,56.0,,0.56,21.28
2014-01-20,84,56.0,,0.56,47.040000000000006
2014-01-21,42,56.0,,0.56,23.520000000000003
2014-01-22,66,56.0,,0.56,36.96
2014-01-23,61,56.0,,0.56,34.160000000000004
2014-01-24,63,56.0,,0.56,35.28
2014-01-25,15,56.0,,0.56,8.4
2014-01-26,52,56.0,,0.56,29.120000000000005
2014-01-27,53,56.0,,0.56,29.680000000000003
2014-01-28,53,56.0,,0.56,29.680000000000003
2014-01-29,42,56.0,,0.56,23.520000000000003
2014-01-30,49,56.0,,0.56,27.44
2014-01-31,51,56.0,,0.56,28.560000000000002
2014-02-01,23,75.0,False,0.75,17.25
2014-02-02,52,75.0,,0.75,39.0
2014-02-03,55,75.0,,0.75,41.25
2014-02-04,61,75.0,,0.75,45.75
2014-02-05,82,75.0,,0.75,61.5
2014-02-06,46,75.0,,0.75,34.5
2014-02-07,60,75.0,,0.75,45.0
2014-02-08,23,75.0,,0.75,17.25
2014-02-09,30,75.0,,0.75,22.5
2014-02-10,66,75.0,,0.75,49.5
2014-02-11,48,75.0,,0.75,36.0
2014-02-12,61,75.0,,0.75,45.75
2014-02-13,100,75.0,,0.75,75.0
2014-02-14,99,75.0,,0.75,74.25
2014-02-15,24,75.0,,0.75,18.0
2014-02-16,39,75.0,,0.75,29.25
2014-02-17,78,75.0,,0.75,58.5
2014-02-18,56,75.0,,0.75,42.0
2014-02-19,62,75.0,,0.75,46.5
2014-02-20,88,75.0,,0.75,66.0
2014-02-21,32,75.0,,0.75,24.0
2014-02-22,47,75.0,,0.75,35.25
2014-02-23,8,75.0,,0.75,6.0
2014-02-24,31,75.0,,0.75,23.25
2014-02-25,67,75.0,,0.75,50.25
2014-02-26,85,75.0,,0.75,63.75
2014-02-27,61,75.0,,0.75,45.75
2014-02-28,70,75.0,,0.75,52.5
2014-03-01,32,70.0,False,0.7,22.4
2014-03-02,39,70.0,,0.7,27.299999999999997
2014-03-03,79,70.0,,0.7,55.3
2014-03-04,35,70.0,,0.7,24.5
2014-03-05,73,70.0,,0.7,51.099999999999994
2014-03-06,43,70.0,,0.7,30.099999999999998
2014-03-07,68,70.0,,0.7,47.599999999999994
2014-03-08,37,70.0,,0.7,25.9
2014-03-09,41,70.0,,0.7,28.7
2014-03-10,65,70.0,,0.7,45.5
2014-03-11,94,70.0,,0.7,65.8
2014-03-12,73,70.0,,0.7,51.099999999999994
2014-03-13,64,70.0,,0.7,44.8
2014-03-14,41,70.0,,0.7,28.7
2014-03-15,25,70.0,,0.7,17.5
2014-03-16,28,70.0,,0.7,19.599999999999998
2014-03-17,59,70.0,,0.7,41.3
2014-03-18,92,70.0,,0.7,64.39999999999999
2014-03-19,86,70.0,,0.7,60.199999999999996
2014-03-20,63,70.0,,0.7,44.099999999999994
2014-03-21,63,70.0,,0.7,44.099999999999994
2014-03-22,45,70.0,,0.7,31.499999999999996
2014-03-23,9,70.0,,0.7,6.3
2014-03-24,55,70.0,,0.7,38.5
