date,value_unscaled,value_monthly,isPartial,scale,value
2008-03-28,87,71.0,,0.71,61.769999999999996
2008-03-29,79,71.0,,0.71,56.089999999999996
2008-03-30,82,71.0,,0.71,58.22
2008-03-31,93,71.0,,0.71,66.03
2008-04-01,87,72.0,False,0.72,62.64
2008-04-02,77,72.0,,0.72,55.44
2008-04-03,76,72.0,,0.72,54.72
2008-04-04,86,72.0,,0.72,61.919999999999995
2008-04-05,78,72.0,,0.72,56.16
2008-04-06,77,72.0,,0.72,55.44
2008-04-07,100,72.0,,0.72,72.0
2008-04-08,94,72.0,,0.72,67.67999999999999
2008-04-09,85,72.0,,0.72,61.199999999999996
2008-04-10,87,72.0,,0.72,62.64
2008-04-11,83,72.0,,0.72,59.76
2008-04-12,71,72.0,,0.72,51.12
2008-04-13,85,72.0,,0.72,61.199999999999996
2008-04-14,95,72.0,,0.72,68.39999999999999
2008-04-15,89,72.0,,0.72,64.08
2008-04-16,88,72.0,,0.72,63.36
2008-04-17,88,72.0,,0.72,63.36
2008-04-18,82,72.0,,0.72,59.04
2008-04-19,81,72.0,,0.72,58.32
2008-04-20,79,72.0,,0.72,56.879999999999995
2008-04-21,91,72.0,,0.72,65.52
2008-04-22,88,72.0,,0.72,63.36
2008-04-23,83,72.0,,0.72,59.76
2008-04-24,88,72.0,,0.72,63.36
2008-04-25,96,72.0,,0.72,69.12
2008-04-26,80,72.0,,0.72,57.599999999999994
2008-04-27,75,72.0,,0.72,54.0
2008-04-28,91,72.0,,0.72,65.52
2008-04-29,81,72.0,,0.72,58.32
2008-04-30,87,72.0,,0.72,62.64
2008-05-01,86,69.0,False,0.69,59.339999999999996
2008-05-02,88,69.0,,0.69,60.72
2008-05-03,83,69.0,,0.69,57.269999999999996
2008-05-04,68,69.0,,0.69,46.919999999999995
2008-05-05,89,69.0,,0.69,61.41
2008-05-06,95,69.0,,0.69,65.55
2008-05-07,86,69.0,,0.69,59.339999999999996
2008-05-08,96,69.0,,0.69,66.24
2008-05-09,77,69.0,,0.69,53.129999999999995
2008-05-10,76,69.0,,0.69,52.44
2008-05-11,86,69.0,,0.69,59.339999999999996
2008-05-12,84,69.0,,0.69,57.959999999999994
2008-05-13,92,69.0,,0.69,63.48
2008-05-14,89,69.0,,0.69,61.41
2008-05-15,88,69.0,,0.69,60.72
2008-05-16,86,69.0,,0.69,59.339999999999996
2008-05-17,80,69.0,,0.69,55.199999999999996
2008-05-18,70,69.0,,0.69,48.3
2008-05-19,100,69.0,,0.69,69.0
2008-05-20,87,69.0,,0.69,60.029999999999994
2008-05-21,86,69.0,,0.69,59.339999999999996
2008-05-22,81,69.0,,0.69,55.88999999999999
2008-05-23,81,69.0,,0.69,55.88999999999999
2008-05-24,74,69.0,,0.69,51.059999999999995
2008-05-25,76,69.0,,0.69,52.44
2008-05-26,92,69.0,,0.69,63.48
2008-05-27,90,69.0,,0.69,62.099999999999994
2008-05-28,89,69.0,,0.69,61.41
2008-05-29,81,69.0,,0.69,55.88999999999999
2008-05-30,85,69.0,,0.69,58.65
2008-05-31,67,69.0,,0.69,46.23
2008-06-01,57,67.0,False,0.67,38.190000000000005
2008-06-02,83,67.0,,0.67,55.61000000000001
2008-06-03,88,67.0,,0.67,58.96
2008-06-04,87,67.0,,0.67,58.290000000000006
2008-06-05,85,67.0,,0.67,56.95
2008-06-06,81,67.0,,0.67,54.27
2008-06-07,73,67.0,,0.67,48.910000000000004
2008-06-08,76,67.0,,0.67,50.92
2008-06-09,90,67.0,,0.67,60.300000000000004
2008-06-10,100,67.0,,0.67,67.0
2008-06-11,89,67.0,,0.67,59.63
2008-06-12,86,67.0,,0.67,57.620000000000005
2008-06-13,85,67.0,,0.67,56.95
2008-06-14,59,67.0,,0.67,39.53
2008-06-15,67,67.0,,0.67,44.89
2008-06-16,87,67.0,,0.67,58.290000000000006
2008-06-17,80,67.0,,0.67,53.6
2008-06-18,94,67.0,,0.67,62.980000000000004
2008-06-19,98,67.0,,0.67,65.66000000000001
2008-06-20,82,67.0,,0.67,54.940000000000005
2008-06-21,68,67.0,,0.67,45.56
2008-06-22,70,67.0,,0.67,46.900000000000006
2008-06-23,87,67.0,,0.67,58.290000000000006
2008-06-24,87,67.0,,0.67,58.290000000000006
2008-06-25,88,67.0,,0.67,58.96
