date,docker_unscaled,docker_monthly,isPartial,scale,docker
2005-01-01,0,1.0,False,0.01,0.0
2005-01-02,0,1.0,,0.01,0.0
2005-01-03,53,1.0,,0.01,0.53
2005-01-04,0,1.0,,0.01,0.0
2005-01-05,0,1.0,,0.01,0.0
2005-01-06,0,1.0,,0.01,0.0
2005-01-07,0,1.0,,0.01,0.0
2005-01-08,0,1.0,,0.01,0.0
2005-01-09,0,1.0,,0.01,0.0
2005-01-10,100,1.0,,0.01,1.0
2005-01-11,0,1.0,,0.01,0.0
2005-01-12,50,1.0,,0.01,0.5
2005-01-13,0,1.0,,0.01,0.0
2005-01-14,52,1.0,,0.01,0.52
2005-01-15,83,1.0,,0.01,0.8300000000000001
2005-01-16,0,1.0,,0.01,0.0
2005-01-17,0,1.0,,0.01,0.0
2005-01-18,0,1.0,,0.01,0.0
2005-01-19,0,1.0,,0.01,0.0
2005-01-20,0,1.0,,0.01,0.0
2005-01-21,0,1.0,,0.01,0.0
2005-01-22,0,1.0,,0.01,0.0
2005-01-23,0,1.0,,0.01,0.0
2005-01-24,0,1.0,,0.01,0.0
2005-01-25,0,1.0,,0.01,0.0
2005-01-26,0,1.0,,0.01,0.0
2005-01-27,49,1.0,,0.01,0.49
2005-01-28,0,1.0,,0.01,0.0
2005-01-29,0,1.0,,0.01,0.0
2005-01-30,0,1.0,,0.01,0.0
2005-01-31,0,1.0,,0.01,0.0
2005-02-01,0,4.0,False,0.04,0.0
2005-02-02,0,4.0,,0.04,0.0
2005-02-03,0,4.0,,0.04,0.0
2005-02-04,0,4.0,,0.04,0.0
2005-02-05,70,4.0,,0.04,2.8000000000000003
2005-02-06,0,4.0,,0.04,0.0
2005-02-07,43,4.0,,0.04,1.72
2005-02-08,0,4.0,,0.04,0.0
2005-02-09,41,4.0,,0.04,1.6400000000000001
2005-02-10,42,4.0,,0.04,1.68
2005-02-11,88,4.0,,0.04,3.52
2005-02-12,0,4.0,,0.04,0.0
2005-02-13,0,4.0,,0.04,0.0
2005-02-14,0,4.0,,0.04,0.0
2005-02-15,0,4.0,,0.04,0.0
2005-02-16,0,4.0,,0.04,0.0
2005-02-17,0,4.0,,0.04,0.0
2005-02-18,0,4.0,,0.04,0.0
2005-02-19,0,4.0,,0.04,0.0
2005-02-20,70,4.0,,0.04,2.8000000000000003
2005-02-21,92,4.0,,0.04,3.68
2005-02-22,40,4.0,,0.04,1.6
2005-02-23,0,4.0,,0.04,0.0
2005-02-24,0,4.0,,0.04,0.0
2005-02-25,0,4.0,,0.04,0.0
2005-02-26,0,4.0,,0.04,0.0
2005-02-27,100,4.0,,0.04,4.0
2005-02-28,0,4.0,,0.04,0.0
2005-03-01,0,4.0,False,0.04,0.0
2005-03-02,49,4.0,,0.04,1.96
2005-03-03,0,4.0,,0.04,0.0
2005-03-04,0,4.0,,0.04,0.0
2005-03-05,0,4.0,,0.04,0.0
2005-03-06,82,4.0,,0.04,3.2800000000000002
2005-03-07,97,4.0,,0.04,3.88
2005-03-08,46,4.0,,0.04,1.84
2005-03-09,0,4.0,,0.04,0.0
2005-03-10,0,4.0,,0.04,0.0
2005-03-11,0,4.0,,0.04,0.0
2005-03-12,80,4.0,,0.04,3.2
2005-03-13,81,4.0,,0.04,3.24
2005-03-14,0,4.0,,0.04,0.0
2005-03-15,47,4.0,,0.04,1.8800000000000001
2005-03-16,0,4.0,,0.04,0.0
2005-03-17,0,4.0,,0.04,0.0
2005-03-18,53,4.0,,0.04,2.12
2005-03-19,0,4.0,,0.04,0.0
2005-03-20,83,4.0,,0.04,3.3200000000000003
2005-03-21,0,4.0,,0.04,0.0
2005-03-22,0,4.0,,0.04,0.0
2005-03-23,0,4.0,,0.04,0.0
2005-03-24,52,4.0,,0.04,2.08
2005-03-25,60,4.0,,0.04,2.4
2005-03-26,0,4.0,,0.04,0.0
2005-03-27,56,4.0,,0.04,2.24
2005-03-28,0,4.0,,0.04,0.0
2005-03-29,49,4.0,,0.04,1.96
2005-03-30,100,4.0,,0.04,4.0
2005-03-31,0,4.0,,0.04,0.0
2005-04-01,0,2.0,False,0.02,0.0
2005-04-02,93,2.0,,0.02,1.86
2005-04-03,91,2.0,,0.02,1.82
2005-04-04,0,2.0,,0.02,0.0
2005-04-05,0,2.0,,0.02,0.0
2005-04-06,0,2.0,,0.02,0.0
2005-04-07,57,2.0,,0.02,1.1400000000000001
2005-04-08,0,2.0,,0.02,0.0
2005-04-09,0,2.0,,0.02,0.0
2005-04-10,100,2.0,,0.02,2.0
2005-04-11,0,2.0,,0.02,0.0
2005-04-12,0,2.0,,0.02,0.0
2005-04-13,54,2.0,,0.02,1.08
2005-04-14,0,2.0,,0.02,0.0
2005-04-15,0,2.0,,0.02,0.0
2005-04-16,0,2.0,,0.02,0.0
2005-04-17,100,2.0,,0.02,2.0
2005-04-18,55,2.0,,0.02,1.1
2005-04-19,0,2.0,,0.02,0.0
2005-04-20,55,2.0,,0.02,1.1
2005-04-21,0,2.0,,0.02,0.0
2005-04-22,61,2.0,,0.02,1.22
2005-04-23,93,2.0,,0.02,1.86
2005-04-24,0,2.0,,0.02,0.0
2005-04-25,53,2.0,,0.02,1.06
2005-04-26,0,2.0,,0.02,0.0
2005-04-27,53,2.0,,0.02,1.06
2005-04-28,0,2.0,,0.02,0.0
2005-04-29,58,2.0,,0.02,1.16
2005-04-30,88,2.0,,0.02,1.76
2005-05-01,91,3.0,False,0.03,2.73
2005-05-02,0,3.0,,0.03,0.0
2005-05-03,53,3.0,,0.03,1.5899999999999999
2005-05-04,54,3.0,,0.03,1.6199999999999999
2005-05-05,0,3.0,,0.03,0.0
2005-05-06,0,3.0,,0.03,0.0
2005-05-07,0,3.0,,0.03,0.0
2005-05-08,100,3.0,,0.03,3.0
2005-05-09,54,3.0,,0.03,1.6199999999999999
2005-05-10,54,3.0,,0.03,1.6199999999999999
2005-05-11,0,3.0,,0.03,0.0
2005-05-12,56,3.0,,0.03,1.68
2005-05-13,0,3.0,,0.03,0.0
2005-05-14,0,3.0,,0.03,0.0
2005-05-15,95,3.0,,0.03,2.85
2005-05-16,0,3.0,,0.03,0.0
2005-05-17,0,3.0,,0.03,0.0
2005-05-18,0,3.0,,0.03,0.0
2005-05-19,0,3.0,,0.03,0.0
2005-05-20,0,3.0,,0.03,0.0
2005-05-21,0,3.0,,0.03,0.0
2005-05-22,0,3.0,,0.03,0.0
2005-05-23,0,3.0,,0.03,0.0
2005-05-24,0,3.0,,0.03,0.0
2005-05-25,0,3.0,,0.03,0.0
2005-05-26,0,3.0,,0.03,0.0
2005-05-27,64,3.0,,0.03,1.92
2005-05-28,0,3.0,,0.03,0.0
2005-05-29,0,3.0,,0.03,0.0
2005-05-30,0,3.0,,0.03,0.0
2005-05-31,0,3.0,,0.03,0.0
2005-06-01,0,3.0,False,0.03,0.0
2005-06-02,0,3.0,,0.03,0.0
2005-06-03,80,3.0,,0.03,2.4
2005-06-04,64,3.0,,0.03,1.92
2005-06-05,0,3.0,,0.03,0.0
2005-06-06,0,3.0,,0.03,0.0
2005-06-07,37,3.0,,0.03,1.1099999999999999
2005-06-08,0,3.0,,0.03,0.0
2005-06-09,77,3.0,,0.03,2.31
2005-06-10,41,3.0,,0.03,1.23
2005-06-11,0,3.0,,0.03,0.0
2005-06-12,0,3.0,,0.03,0.0
2005-06-13,0,3.0,,0.03,0.0
2005-06-14,0,3.0,,0.03,0.0
2005-06-15,38,3.0,,0.03,1.14
2005-06-16,39,3.0,,0.03,1.17
2005-06-17,0,3.0,,0.03,0.0
2005-06-18,100,3.0,,0.03,3.0
2005-06-19,69,3.0,,0.03,2.07
2005-06-20,0,3.0,,0.03,0.0
2005-06-21,0,3.0,,0.03,0.0
2005-06-22,0,3.0,,0.03,0.0
2005-06-23,0,3.0,,0.03,0.0
2005-06-24,0,3.0,,0.03,0.0
2005-06-25,0,3.0,,0.03,0.0
2005-06-26,0,3.0,,0.03,0.0
2005-06-27,37,3.0,,0.03,1.1099999999999999
2005-06-28,0,3.0,,0.03,0.0
2005-06-29,0,3.0,,0.03,0.0
2005-06-30,0,3.0,,0.03,0.0
2005-07-01,0,3.0,False,0.03,0.0
2005-07-02,0,3.0,,0.03,0.0
2005-07-03,93,3.0,,0.03,2.79
2005-07-04,82,3.0,,0.03,2.46
2005-07-05,0,3.0,,0.03,0.0
2005-07-06,0,3.0,,0.03,0.0
2005-07-07,0,3.0,,0.03,0.0
2005-07-08,49,3.0,,0.03,1.47
2005-07-09,0,3.0,,0.03,0.0
2005-07-10,0,3.0,,0.03,0.0
2005-07-11,0,3.0,,0.03,0.0
2005-07-12,0,3.0,,0.03,0.0
2005-07-13,0,3.0,,0.03,0.0
2005-07-14,0,3.0,,0.03,0.0
2005-07-15,0,3.0,,0.03,0.0
2005-07-16,0,3.0,,0.03,0.0
2005-07-17,0,3.0,,0.03,0.0
2005-07-18,45,3.0,,0.03,1.3499999999999999
2005-07-19,45,3.0,,0.03,1.3499999999999999
2005-07-20,0,3.0,,0.03,0.0
2005-07-21,0,3.0,,0.03,0.0
2005-07-22,100,3.0,,0.03,3.0
2005-07-23,0,3.0,,0.03,0.0
2005-07-24,0,3.0,,0.03,0.0
2005-07-25,0,3.0,,0.03,0.0
2005-07-26,0,3.0,,0.03,0.0
2005-07-27,0,3.0,,0.03,0.0
2005-07-28,48,3.0,,0.03,1.44
2005-07-29,0,3.0,,0.03,0.0
2005-07-30,0,3.0,,0.03,0.0
2005-07-31,0,3.0,,0.03,0.0
2005-08-01,0,4.0,False,0.04,0.0
2005-08-02,0,4.0,,0.04,0.0
2005-08-03,0,4.0,,0.04,0.0
2005-08-04,0,4.0,,0.04,0.0
2005-08-05,67,4.0,,0.04,2.68
2005-08-06,0,4.0,,0.04,0.0
2005-08-07,52,4.0,,0.04,2.08
2005-08-08,0,4.0,,0.04,0.0
2005-08-09,0,4.0,,0.04,0.0
2005-08-10,0,4.0,,0.04,0.0
2005-08-11,0,4.0,,0.04,0.0
2005-08-12,0,4.0,,0.04,0.0
2005-08-13,100,4.0,,0.04,4.0
2005-08-14,0,4.0,,0.04,0.0
2005-08-15,31,4.0,,0.04,1.24
2005-08-16,29,4.0,,0.04,1.16
2005-08-17,0,4.0,,0.04,0.0
2005-08-18,0,4.0,,0.04,0.0
2005-08-19,0,4.0,,0.04,0.0
2005-08-20,0,4.0,,0.04,0.0
2005-08-21,0,4.0,,0.04,0.0
2005-08-22,30,4.0,,0.04,1.2
2005-08-23,29,4.0,,0.04,1.16
2005-08-24,0,4.0,,0.04,0.0
2005-08-25,0,4.0,,0.04,0.0
2005-08-26,63,4.0,,0.04,2.52
2005-08-27,47,4.0,,0.04,1.8800000000000001
2005-08-28,0,4.0,,0.04,0.0
2005-08-29,0,4.0,,0.04,0.0
2005-08-30,29,4.0,,0.04,1.16
2005-08-31,29,4.0,,0.04,1.16
2005-09-01,0,5.0,False,0.05,0.0
2005-09-02,0,5.0,,0.05,0.0
2005-09-03,0,5.0,,0.05,0.0
2005-09-04,0,5.0,,0.05,0.0
2005-09-05,0,5.0,,0.05,0.0
2005-09-06,0,5.0,,0.05,0.0
2005-09-07,0,5.0,,0.05,0.0
2005-09-08,100,5.0,,0.05,5.0
2005-09-09,0,5.0,,0.05,0.0
2005-09-10,80,5.0,,0.05,4.0
2005-09-11,79,5.0,,0.05,3.95
2005-09-12,0,5.0,,0.05,0.0
2005-09-13,0,5.0,,0.05,0.0
2005-09-14,0,5.0,,0.05,0.0
2005-09-15,49,5.0,,0.05,2.45
2005-09-16,0,5.0,,0.05,0.0
2005-09-17,80,5.0,,0.05,4.0
2005-09-18,0,5.0,,0.05,0.0
2005-09-19,0,5.0,,0.05,0.0
2005-09-20,0,5.0,,0.05,0.0
2005-09-21,0,5.0,,0.05,0.0
2005-09-22,0,5.0,,0.05,0.0
2005-09-23,0,5.0,,0.05,0.0
2005-09-24,0,5.0,,0.05,0.0
2005-09-25,77,5.0,,0.05,3.85
2005-09-26,47,5.0,,0.05,2.35
2005-09-27,0,5.0,,0.05,0.0
2005-09-28,0,5.0,,0.05,0.0
2005-09-29,0,5.0,,0.05,0.0
2005-09-30,0,5.0,,0.05,0.0
2005-10-01,100,3.0,False,0.03,3.0
2005-10-02,48,3.0,,0.03,1.44
2005-10-03,29,3.0,,0.03,0.87
2005-10-04,28,3.0,,0.03,0.84
2005-10-05,28,3.0,,0.03,0.84
2005-10-06,29,3.0,,0.03,0.87
2005-10-07,0,3.0,,0.03,0.0
2005-10-08,0,3.0,,0.03,0.0
2005-10-09,0,3.0,,0.03,0.0
2005-10-10,0,3.0,,0.03,0.0
2005-10-11,0,3.0,,0.03,0.0
2005-10-12,57,3.0,,0.03,1.71
2005-10-13,29,3.0,,0.03,0.87
2005-10-14,31,3.0,,0.03,0.9299999999999999
2005-10-15,0,3.0,,0.03,0.0
2005-10-16,0,3.0,,0.03,0.0
2005-10-17,0,3.0,,0.03,0.0
2005-10-18,0,3.0,,0.03,0.0
2005-10-19,28,3.0,,0.03,0.84
2005-10-20,28,3.0,,0.03,0.84
2005-10-21,30,3.0,,0.03,0.8999999999999999
2005-10-22,47,3.0,,0.03,1.41
2005-10-23,0,3.0,,0.03,0.0
2005-10-24,0,3.0,,0.03,0.0
2005-10-25,0,3.0,,0.03,0.0
2005-10-26,0,3.0,,0.03,0.0
2005-10-27,56,3.0,,0.03,1.68
2005-10-28,0,3.0,,0.03,0.0
2005-10-29,0,3.0,,0.03,0.0
2005-10-30,0,3.0,,0.03,0.0
2005-10-31,29,3.0,,0.03,0.87
2005-11-01,73,5.0,False,0.05,3.6500000000000004
2005-11-02,0,5.0,,0.05,0.0
2005-11-03,0,5.0,,0.05,0.0
2005-11-04,100,5.0,,0.05,5.0
2005-11-05,0,5.0,,0.05,0.0
2005-11-06,76,5.0,,0.05,3.8000000000000003
2005-11-07,46,5.0,,0.05,2.3000000000000003
2005-11-08,44,5.0,,0.05,2.2
2005-11-09,0,5.0,,0.05,0.0
2005-11-10,0,5.0,,0.05,0.0
2005-11-11,0,5.0,,0.05,0.0
2005-11-12,75,5.0,,0.05,3.75
2005-11-13,75,5.0,,0.05,3.75
2005-11-14,91,5.0,,0.05,4.55
2005-11-15,44,5.0,,0.05,2.2
2005-11-16,0,5.0,,0.05,0.0
2005-11-17,0,5.0,,0.05,0.0
2005-11-18,0,5.0,,0.05,0.0
2005-11-19,74,5.0,,0.05,3.7
2005-11-20,0,5.0,,0.05,0.0
2005-11-21,45,5.0,,0.05,2.25
2005-11-22,0,5.0,,0.05,0.0
2005-11-23,0,5.0,,0.05,0.0
2005-11-24,82,5.0,,0.05,4.1000000000000005
2005-11-25,74,5.0,,0.05,3.7
2005-11-26,76,5.0,,0.05,3.8000000000000003
2005-11-27,72,5.0,,0.05,3.6
2005-11-28,0,5.0,,0.05,0.0
2005-11-29,0,5.0,,0.05,0.0
2005-11-30,0,5.0,,0.05,0.0
2005-12-01,32,3.0,False,0.03,0.96
2005-12-02,0,3.0,,0.03,0.0
2005-12-03,51,3.0,,0.03,1.53
2005-12-04,50,3.0,,0.03,1.5
2005-12-05,32,3.0,,0.03,0.96
2005-12-06,30,3.0,,0.03,0.8999999999999999
2005-12-07,31,3.0,,0.03,0.9299999999999999
2005-12-08,0,3.0,,0.03,0.0
2005-12-09,0,3.0,,0.03,0.0
2005-12-10,100,3.0,,0.03,3.0
2005-12-11,51,3.0,,0.03,1.53
2005-12-12,32,3.0,,0.03,0.96
2005-12-13,31,3.0,,0.03,0.9299999999999999
2005-12-14,0,3.0,,0.03,0.0
2005-12-15,0,3.0,,0.03,0.0
2005-12-16,71,3.0,,0.03,2.13
2005-12-17,52,3.0,,0.03,1.56
2005-12-18,55,3.0,,0.03,1.65
2005-12-19,0,3.0,,0.03,0.0
2005-12-20,68,3.0,,0.03,2.04
2005-12-21,36,3.0,,0.03,1.08
2005-12-22,38,3.0,,0.03,1.14
2005-12-23,47,3.0,,0.03,1.41
2005-12-24,64,3.0,,0.03,1.92
2005-12-25,0,3.0,,0.03,0.0
2005-12-26,0,3.0,,0.03,0.0
2005-12-27,0,3.0,,0.03,0.0
2005-12-28,0,3.0,,0.03,0.0
2005-12-29,0,3.0,,0.03,0.0
2005-12-30,0,3.0,,0.03,0.0
2005-12-31,0,3.0,,0.03,0.0
2006-01-01,0,2.0,False,0.02,0.0
2006-01-02,100,2.0,,0.02,2.0
2006-01-03,76,2.0,,0.02,1.52
2006-01-04,37,2.0,,0.02,0.74
2006-01-05,0,2.0,,0.02,0.0
2006-01-06,0,2.0,,0.02,0.0
2006-01-07,57,2.0,,0.02,1.1400000000000001
2006-01-08,0,2.0,,0.02,0.0
2006-01-09,0,2.0,,0.02,0.0
2006-01-10,35,2.0,,0.02,0.7000000000000001
2006-01-11,0,2.0,,0.02,0.0
2006-01-12,36,2.0,,0.02,0.72
2006-01-13,0,2.0,,0.02,0.0
2006-01-14,55,2.0,,0.02,1.1
2006-01-15,0,2.0,,0.02,0.0
2006-01-16,0,2.0,,0.02,0.0
2006-01-17,0,2.0,,0.02,0.0
2006-01-18,53,2.0,,0.02,1.06
2006-01-19,36,2.0,,0.02,0.72
2006-01-20,37,2.0,,0.02,0.74
2006-01-21,0,2.0,,0.02,0.0
2006-01-22,0,2.0,,0.02,0.0
2006-01-23,0,2.0,,0.02,0.0
2006-01-24,0,2.0,,0.02,0.0
2006-01-25,35,2.0,,0.02,0.7000000000000001
2006-01-26,0,2.0,,0.02,0.0
2006-01-27,0,2.0,,0.02,0.0
2006-01-28,0,2.0,,0.02,0.0
2006-01-29,0,2.0,,0.02,0.0
2006-01-30,0,2.0,,0.02,0.0
2006-01-31,33,2.0,,0.02,0.66
2006-02-01,48,2.0,False,0.02,0.96
2006-02-02,71,2.0,,0.02,1.42
2006-02-03,51,2.0,,0.02,1.02
2006-02-04,0,2.0,,0.02,0.0
2006-02-05,0,2.0,,0.02,0.0
2006-02-06,49,2.0,,0.02,0.98
2006-02-07,0,2.0,,0.02,0.0
2006-02-08,47,2.0,,0.02,0.9400000000000001
2006-02-09,48,2.0,,0.02,0.96
2006-02-10,100,2.0,,0.02,2.0
2006-02-11,0,2.0,,0.02,0.0
2006-02-12,0,2.0,,0.02,0.0
2006-02-13,0,2.0,,0.02,0.0
2006-02-14,47,2.0,,0.02,0.9400000000000001
2006-02-15,0,2.0,,0.02,0.0
2006-02-16,0,2.0,,0.02,0.0
2006-02-17,0,2.0,,0.02,0.0
2006-02-18,0,2.0,,0.02,0.0
2006-02-19,0,2.0,,0.02,0.0
2006-02-20,53,2.0,,0.02,1.06
2006-02-21,47,2.0,,0.02,0.9400000000000001
2006-02-22,0,2.0,,0.02,0.0
2006-02-23,47,2.0,,0.02,0.9400000000000001
2006-02-24,50,2.0,,0.02,1.0
2006-02-25,77,2.0,,0.02,1.54
2006-02-26,0,2.0,,0.02,0.0
2006-02-27,93,2.0,,0.02,1.86
2006-02-28,0,2.0,,0.02,0.0
2006-03-01,31,5.0,False,0.05,1.55
2006-03-02,0,5.0,,0.05,0.0
2006-03-03,0,5.0,,0.05,0.0
2006-03-04,50,5.0,,0.05,2.5
2006-03-05,50,5.0,,0.05,2.5
2006-03-06,0,5.0,,0.05,0.0
2006-03-07,0,5.0,,0.05,0.0
2006-03-08,0,5.0,,0.05,0.0
2006-03-09,0,5.0,,0.05,0.0
2006-03-10,0,5.0,,0.05,0.0
2006-03-11,0,5.0,,0.05,0.0
2006-03-12,0,5.0,,0.05,0.0
2006-03-13,64,5.0,,0.05,3.2
2006-03-14,63,5.0,,0.05,3.1500000000000004
2006-03-15,32,5.0,,0.05,1.6
2006-03-16,33,5.0,,0.05,1.6500000000000001
2006-03-17,34,5.0,,0.05,1.7000000000000002
2006-03-18,51,5.0,,0.05,2.5500000000000003
2006-03-19,0,5.0,,0.05,0.0
2006-03-20,0,5.0,,0.05,0.0
2006-03-21,0,5.0,,0.05,0.0
2006-03-22,63,5.0,,0.05,3.1500000000000004
2006-03-23,96,5.0,,0.05,4.800000000000001
2006-03-24,0,5.0,,0.05,0.0
2006-03-25,49,5.0,,0.05,2.45
2006-03-26,100,5.0,,0.05,5.0
2006-03-27,0,5.0,,0.05,0.0
2006-03-28,31,5.0,,0.05,1.55
2006-03-29,0,5.0,,0.05,0.0
2006-03-30,0,5.0,,0.05,0.0
2006-03-31,0,5.0,,0.05,0.0
2006-04-01,48,2.0,False,0.02,0.96
2006-04-02,48,2.0,,0.02,0.96
2006-04-03,0,2.0,,0.02,0.0
2006-04-04,0,2.0,,0.02,0.0
2006-04-05,0,2.0,,0.02,0.0
2006-04-06,0,2.0,,0.02,0.0
2006-04-07,0,2.0,,0.02,0.0
2006-04-08,47,2.0,,0.02,0.9400000000000001
2006-04-09,0,2.0,,0.02,0.0
2006-04-10,30,2.0,,0.02,0.6
2006-04-11,0,2.0,,0.02,0.0
2006-04-12,45,2.0,,0.02,0.9
2006-04-13,31,2.0,,0.02,0.62
2006-04-14,0,2.0,,0.02,0.0
2006-04-15,100,2.0,,0.02,2.0
2006-04-16,0,2.0,,0.02,0.0
2006-04-17,0,2.0,,0.02,0.0
2006-04-18,30,2.0,,0.02,0.6
2006-04-19,29,2.0,,0.02,0.58
2006-04-20,0,2.0,,0.02,0.0
2006-04-21,0,2.0,,0.02,0.0
2006-04-22,70,2.0,,0.02,1.4000000000000001
2006-04-23,46,2.0,,0.02,0.92
2006-04-24,0,2.0,,0.02,0.0
2006-04-25,0,2.0,,0.02,0.0
2006-04-26,0,2.0,,0.02,0.0
2006-04-27,0,2.0,,0.02,0.0
2006-04-28,31,2.0,,0.02,0.62
2006-04-29,98,2.0,,0.02,1.96
2006-04-30,47,2.0,,0.02,0.9400000000000001
2006-05-01,29,4.0,False,0.04,1.16
2006-05-02,0,4.0,,0.04,0.0
2006-05-03,30,4.0,,0.04,1.2
2006-05-04,45,4.0,,0.04,1.8
2006-05-05,32,4.0,,0.04,1.28
2006-05-06,51,4.0,,0.04,2.04
2006-05-07,0,4.0,,0.04,0.0
2006-05-08,0,4.0,,0.04,0.0
2006-05-09,0,4.0,,0.04,0.0
2006-05-10,44,4.0,,0.04,1.76
2006-05-11,0,4.0,,0.04,0.0
2006-05-12,32,4.0,,0.04,1.28
2006-05-13,100,4.0,,0.04,4.0
2006-05-14,0,4.0,,0.04,0.0
2006-05-15,29,4.0,,0.04,1.16
2006-05-16,29,4.0,,0.04,1.16
2006-05-17,29,4.0,,0.04,1.16
2006-05-18,0,4.0,,0.04,0.0
2006-05-19,32,4.0,,0.04,1.28
2006-05-20,0,4.0,,0.04,0.0
2006-05-21,100,4.0,,0.04,4.0
2006-05-22,30,4.0,,0.04,1.2
2006-05-23,30,4.0,,0.04,1.2
2006-05-24,0,4.0,,0.04,0.0
2006-05-25,62,4.0,,0.04,2.48
2006-05-26,0,4.0,,0.04,0.0
2006-05-27,0,4.0,,0.04,0.0
2006-05-28,0,4.0,,0.04,0.0
2006-05-29,49,4.0,,0.04,1.96
2006-05-30,0,4.0,,0.04,0.0
2006-05-31,0,4.0,,0.04,0.0
2006-06-01,48,3.0,False,0.03,1.44
2006-06-02,52,3.0,,0.03,1.56
2006-06-03,0,3.0,,0.03,0.0
2006-06-04,79,3.0,,0.03,2.37
2006-06-05,96,3.0,,0.03,2.88
2006-06-06,94,3.0,,0.03,2.82
2006-06-07,96,3.0,,0.03,2.88
2006-06-08,73,3.0,,0.03,2.19
2006-06-09,52,3.0,,0.03,1.56
2006-06-10,79,3.0,,0.03,2.37
2006-06-11,81,3.0,,0.03,2.4299999999999997
2006-06-12,49,3.0,,0.03,1.47
2006-06-13,72,3.0,,0.03,2.16
2006-06-14,49,3.0,,0.03,1.47
2006-06-15,51,3.0,,0.03,1.53
2006-06-16,0,3.0,,0.03,0.0
2006-06-17,0,3.0,,0.03,0.0
2006-06-18,0,3.0,,0.03,0.0
2006-06-19,0,3.0,,0.03,0.0
2006-06-20,0,3.0,,0.03,0.0
2006-06-21,0,3.0,,0.03,0.0
2006-06-22,100,3.0,,0.03,3.0
2006-06-23,0,3.0,,0.03,0.0
2006-06-24,0,3.0,,0.03,0.0
2006-06-25,0,3.0,,0.03,0.0
2006-06-26,48,3.0,,0.03,1.44
2006-06-27,0,3.0,,0.03,0.0
2006-06-28,47,3.0,,0.03,1.41
2006-06-29,0,3.0,,0.03,0.0
2006-06-30,53,3.0,,0.03,1.5899999999999999
2006-07-01,54,3.0,False,0.03,1.6199999999999999
2006-07-02,0,3.0,,0.03,0.0
2006-07-03,40,3.0,,0.03,1.2
2006-07-04,98,3.0,,0.03,2.94
2006-07-05,0,3.0,,0.03,0.0
2006-07-06,32,3.0,,0.03,0.96
2006-07-07,0,3.0,,0.03,0.0
2006-07-08,0,3.0,,0.03,0.0
2006-07-09,0,3.0,,0.03,0.0
2006-07-10,31,3.0,,0.03,0.9299999999999999
2006-07-11,31,3.0,,0.03,0.9299999999999999
2006-07-12,0,3.0,,0.03,0.0
2006-07-13,0,3.0,,0.03,0.0
2006-07-14,0,3.0,,0.03,0.0
2006-07-15,100,3.0,,0.03,3.0
2006-07-16,0,3.0,,0.03,0.0
2006-07-17,0,3.0,,0.03,0.0
2006-07-18,46,3.0,,0.03,1.38
2006-07-19,62,3.0,,0.03,1.8599999999999999
2006-07-20,0,3.0,,0.03,0.0
2006-07-21,0,3.0,,0.03,0.0
2006-07-22,49,3.0,,0.03,1.47
2006-07-23,0,3.0,,0.03,0.0
2006-07-24,0,3.0,,0.03,0.0
2006-07-25,0,3.0,,0.03,0.0
2006-07-26,31,3.0,,0.03,0.9299999999999999
2006-07-27,0,3.0,,0.03,0.0
2006-07-28,0,3.0,,0.03,0.0
2006-07-29,0,3.0,,0.03,0.0
2006-07-30,0,3.0,,0.03,0.0
2006-07-31,31,3.0,,0.03,0.9299999999999999
2006-08-01,100,3.0,False,0.03,3.0
2006-08-02,66,3.0,,0.03,1.98
2006-08-03,0,3.0,,0.03,0.0
2006-08-04,37,3.0,,0.03,1.1099999999999999
2006-08-05,0,3.0,,0.03,0.0
2006-08-06,55,3.0,,0.03,1.65
2006-08-07,34,3.0,,0.03,1.02
2006-08-08,0,3.0,,0.03,0.0
2006-08-09,34,3.0,,0.03,1.02
2006-08-10,0,3.0,,0.03,0.0
2006-08-11,0,3.0,,0.03,0.0
2006-08-12,0,3.0,,0.03,0.0
2006-08-13,0,3.0,,0.03,0.0
2006-08-14,0,3.0,,0.03,0.0
2006-08-15,49,3.0,,0.03,1.47
2006-08-16,0,3.0,,0.03,0.0
2006-08-17,34,3.0,,0.03,1.02
2006-08-18,36,3.0,,0.03,1.08
2006-08-19,0,3.0,,0.03,0.0
2006-08-20,79,3.0,,0.03,2.37
2006-08-21,0,3.0,,0.03,0.0
2006-08-22,0,3.0,,0.03,0.0
2006-08-23,33,3.0,,0.03,0.99
2006-08-24,0,3.0,,0.03,0.0
2006-08-25,35,3.0,,0.03,1.05
2006-08-26,0,3.0,,0.03,0.0
2006-08-27,0,3.0,,0.03,0.0
2006-08-28,0,3.0,,0.03,0.0
2006-08-29,31,3.0,,0.03,0.9299999999999999
2006-08-30,32,3.0,,0.03,0.96
2006-08-31,33,3.0,,0.03,0.99
2006-09-01,38,3.0,False,0.03,1.14
2006-09-02,0,3.0,,0.03,0.0
2006-09-03,0,3.0,,0.03,0.0
2006-09-04,0,3.0,,0.03,0.0
2006-09-05,0,3.0,,0.03,0.0
2006-09-06,67,3.0,,0.03,2.01
2006-09-07,68,3.0,,0.03,2.04
2006-09-08,36,3.0,,0.03,1.08
2006-09-09,0,3.0,,0.03,0.0
2006-09-10,0,3.0,,0.03,0.0
2006-09-11,33,3.0,,0.03,0.99
2006-09-12,0,3.0,,0.03,0.0
2006-09-13,0,3.0,,0.03,0.0
2006-09-14,34,3.0,,0.03,1.02
