date,an intervention_unscaled,an intervention_monthly,isPartial,scale,an intervention
2015-11-30,39,65.0,,0.65,25.35
2015-12-01,36,36.0,False,0.36,12.959999999999999
2015-12-02,92,36.0,,0.36,33.12
2015-12-03,28,36.0,,0.36,10.08
2015-12-04,9,36.0,,0.36,3.2399999999999998
2015-12-05,12,36.0,,0.36,4.32
2015-12-06,48,36.0,,0.36,17.28
2015-12-07,55,36.0,,0.36,19.8
2015-12-08,91,36.0,,0.36,32.76
2015-12-09,100,36.0,,0.36,36.0
2015-12-10,94,36.0,,0.36,33.839999999999996
2015-12-11,19,36.0,,0.36,6.84
2015-12-12,36,36.0,,0.36,12.959999999999999
2015-12-13,24,36.0,,0.36,8.64
2015-12-14,18,36.0,,0.36,6.4799999999999995
2015-12-15,66,36.0,,0.36,23.759999999999998
2015-12-16,10,36.0,,0.36,3.5999999999999996
2015-12-17,30,36.0,,0.36,10.799999999999999
2015-12-18,21,36.0,,0.36,7.56
2015-12-19,25,36.0,,0.36,9.0
2015-12-20,26,36.0,,0.36,9.36
2015-12-21,10,36.0,,0.36,3.5999999999999996
2015-12-22,0,36.0,,0.36,0.0
2015-12-23,11,36.0,,0.36,3.96
2015-12-24,13,36.0,,0.36,4.68
2015-12-25,0,36.0,,0.36,0.0
2015-12-26,13,36.0,,0.36,4.68
2015-12-27,0,36.0,,0.36,0.0
2015-12-28,11,36.0,,0.36,3.96
2015-12-29,11,36.0,,0.36,3.96
2015-12-30,32,36.0,,0.36,11.52
2015-12-31,0,36.0,,0.36,0.0
2016-01-01,0,44.0,False,0.44,0.0
2016-01-02,12,44.0,,0.44,5.28
2016-01-03,23,44.0,,0.44,10.12
2016-01-04,49,44.0,,0.44,21.56
2016-01-05,39,44.0,,0.44,17.16
2016-01-06,29,44.0,,0.44,12.76
2016-01-07,29,44.0,,0.44,12.76
2016-01-08,69,44.0,,0.44,30.36
2016-01-09,11,44.0,,0.44,4.84
2016-01-10,31,44.0,,0.44,13.64
2016-01-11,0,44.0,,0.44,0.0
2016-01-12,75,44.0,,0.44,33.0
2016-01-13,96,44.0,,0.44,42.24
2016-01-14,63,44.0,,0.44,27.72
2016-01-15,29,44.0,,0.44,12.76
2016-01-16,23,44.0,,0.44,10.12
2016-01-17,65,44.0,,0.44,28.6
2016-01-18,69,44.0,,0.44,30.36
2016-01-19,57,44.0,,0.44,25.080000000000002
2016-01-20,19,44.0,,0.44,8.36
2016-01-21,86,44.0,,0.44,37.84
2016-01-22,19,44.0,,0.44,8.36
2016-01-23,44,44.0,,0.44,19.36
2016-01-24,44,44.0,,0.44,19.36
2016-01-25,65,44.0,,0.44,28.6
2016-01-26,56,44.0,,0.44,24.64
2016-01-27,96,44.0,,0.44,42.24
2016-01-28,57,44.0,,0.44,25.080000000000002
2016-01-29,29,44.0,,0.44,12.76
2016-01-30,23,44.0,,0.44,10.12
2016-01-31,100,44.0,,0.44,44.0
2016-02-01,51,58.0,False,0.58,29.58
2016-02-02,36,58.0,,0.58,20.88
2016-02-03,60,58.0,,0.58,34.8
2016-02-04,30,58.0,,0.58,17.4
2016-02-05,61,58.0,,0.58,35.379999999999995
2016-02-06,27,58.0,,0.58,15.659999999999998
2016-02-07,44,58.0,,0.58,25.52
2016-02-08,36,58.0,,0.58,20.88
2016-02-09,44,58.0,,0.58,25.52
2016-02-10,52,58.0,,0.58,30.159999999999997
2016-02-11,30,58.0,,0.58,17.4
2016-02-12,54,58.0,,0.58,31.319999999999997
2016-02-13,27,58.0,,0.58,15.659999999999998
2016-02-14,44,58.0,,0.58,25.52
2016-02-15,77,58.0,,0.58,44.66
2016-02-16,80,58.0,,0.58,46.4
2016-02-17,45,58.0,,0.58,26.099999999999998
2016-02-18,82,58.0,,0.58,47.559999999999995
2016-02-19,45,58.0,,0.58,26.099999999999998
2016-02-20,27,58.0,,0.58,15.659999999999998
2016-02-21,53,58.0,,0.58,30.74
2016-02-22,29,58.0,,0.58,16.82
2016-02-23,37,58.0,,0.58,21.459999999999997
2016-02-24,66,58.0,,0.58,38.279999999999994
2016-02-25,30,58.0,,0.58,17.4
2016-02-26,54,58.0,,0.58,31.319999999999997
2016-02-27,100,58.0,,0.58,57.99999999999999
2016-02-28,82,58.0,,0.58,47.559999999999995
2016-02-29,64,58.0,,0.58,37.12
2016-03-01,40,61.0,False,0.61,24.4
2016-03-02,61,61.0,,0.61,37.21
2016-03-03,77,61.0,,0.61,46.97
2016-03-04,50,61.0,,0.61,30.5
2016-03-05,17,61.0,,0.61,10.37
2016-03-06,0,61.0,,0.61,0.0
2016-03-07,56,61.0,,0.61,34.16
2016-03-08,56,61.0,,0.61,34.16
2016-03-09,35,61.0,,0.61,21.349999999999998
2016-03-10,56,61.0,,0.61,34.16
2016-03-11,15,61.0,,0.61,9.15
2016-03-12,43,61.0,,0.61,26.23
2016-03-13,50,61.0,,0.61,30.5
2016-03-14,56,61.0,,0.61,34.16
2016-03-15,63,61.0,,0.61,38.43
2016-03-16,49,61.0,,0.61,29.89
2016-03-17,50,61.0,,0.61,30.5
2016-03-18,30,61.0,,0.61,18.3
2016-03-19,51,61.0,,0.61,31.11
2016-03-20,34,61.0,,0.61,20.74
2016-03-21,92,61.0,,0.61,56.12
2016-03-22,35,61.0,,0.61,21.349999999999998
2016-03-23,36,61.0,,0.61,21.96
2016-03-24,44,61.0,,0.61,26.84
2016-03-25,8,61.0,,0.61,4.88
2016-03-26,35,61.0,,0.61,21.349999999999998
2016-03-27,45,61.0,,0.61,27.45
2016-03-28,65,61.0,,0.61,39.65
2016-03-29,100,61.0,,0.61,61.0
2016-03-30,57,61.0,,0.61,34.769999999999996
2016-03-31,50,61.0,,0.61,30.5
2016-04-01,40,75.0,False,0.75,30.0
2016-04-02,54,75.0,,0.75,40.5
2016-04-03,38,75.0,,0.75,28.5
2016-04-04,100,75.0,,0.75,75.0
2016-04-05,82,75.0,,0.75,61.5
2016-04-06,38,75.0,,0.75,28.5
2016-04-07,70,75.0,,0.75,52.5
2016-04-08,79,75.0,,0.75,59.25
2016-04-09,54,75.0,,0.75,40.5
2016-04-10,38,75.0,,0.75,28.5
2016-04-11,37,75.0,,0.75,27.75
2016-04-12,63,75.0,,0.75,47.25
2016-04-13,57,75.0,,0.75,42.75
2016-04-14,38,75.0,,0.75,28.5
2016-04-15,60,75.0,,0.75,45.0
2016-04-16,24,75.0,,0.75,18.0
2016-04-17,71,75.0,,0.75,53.25
2016-04-18,45,75.0,,0.75,33.75
2016-04-19,63,75.0,,0.75,47.25
2016-04-20,38,75.0,,0.75,28.5
2016-04-21,50,75.0,,0.75,37.5
2016-04-22,46,75.0,,0.75,34.5
2016-04-23,32,75.0,,0.75,24.0
2016-04-24,24,75.0,,0.75,18.0
2016-04-25,70,75.0,,0.75,52.5
2016-04-26,98,75.0,,0.75,73.5
2016-04-27,50,75.0,,0.75,37.5
2016-04-28,76,75.0,,0.75,57.0
2016-04-29,20,75.0,,0.75,15.0
2016-04-30,15,75.0,,0.75,11.25
2016-05-01,59,49.0,False,0.49,28.91
2016-05-02,90,49.0,,0.49,44.1
2016-05-03,57,49.0,,0.49,27.93
2016-05-04,49,49.0,,0.49,24.009999999999998
2016-05-05,92,49.0,,0.49,45.08
2016-05-06,17,49.0,,0.49,8.33
2016-05-07,20,49.0,,0.49,9.8
2016-05-08,41,49.0,,0.49,20.09
2016-05-09,100,49.0,,0.49,49.0
2016-05-10,91,49.0,,0.49,44.589999999999996
2016-05-11,42,49.0,,0.49,20.58
2016-05-12,59,49.0,,0.49,28.91
2016-05-13,44,49.0,,0.49,21.56
2016-05-14,10,49.0,,0.49,4.9
2016-05-15,0,49.0,,0.49,0.0
2016-05-16,50,49.0,,0.49,24.5
2016-05-17,57,49.0,,0.49,27.93
2016-05-18,17,49.0,,0.49,8.33
2016-05-19,34,49.0,,0.49,16.66
2016-05-20,71,49.0,,0.49,34.79
2016-05-21,31,49.0,,0.49,15.19
2016-05-22,31,49.0,,0.49,15.19
2016-05-23,42,49.0,,0.49,20.58
2016-05-24,51,49.0,,0.49,24.99
2016-05-25,60,49.0,,0.49,29.4
2016-05-26,53,49.0,,0.49,25.97
2016-05-27,27,49.0,,0.49,13.23
2016-05-28,22,49.0,,0.49,10.78
2016-05-29,22,49.0,,0.49,10.78
2016-05-30,30,49.0,,0.49,14.7
2016-05-31,26,49.0,,0.49,12.74
2016-06-01,37,37.0,False,0.37,13.69
2016-06-02,55,37.0,,0.37,20.35
2016-06-03,66,37.0,,0.37,24.419999999999998
2016-06-04,33,37.0,,0.37,12.209999999999999
2016-06-05,44,37.0,,0.37,16.28
2016-06-06,100,37.0,,0.37,37.0
2016-06-07,73,37.0,,0.37,27.009999999999998
2016-06-08,37,37.0,,0.37,13.69
2016-06-09,28,37.0,,0.37,10.36
2016-06-10,10,37.0,,0.37,3.7
2016-06-11,44,37.0,,0.37,16.28
2016-06-12,44,37.0,,0.37,16.28
2016-06-13,9,37.0,,0.37,3.33
2016-06-14,46,37.0,,0.37,17.02
2016-06-15,37,37.0,,0.37,13.69
2016-06-16,47,37.0,,0.37,17.39
2016-06-17,0,37.0,,0.37,0.0
2016-06-18,11,37.0,,0.37,4.07
2016-06-19,11,37.0,,0.37,4.07
2016-06-20,37,37.0,,0.37,13.69
2016-06-21,37,37.0,,0.37,13.69
2016-06-22,37,37.0,,0.37,13.69
2016-06-23,48,37.0,,0.37,17.759999999999998
2016-06-24,19,37.0,,0.37,7.03
2016-06-25,34,37.0,,0.37,12.58
2016-06-26,45,37.0,,0.37,16.65
2016-06-27,65,37.0,,0.37,24.05
2016-06-28,37,37.0,,0.37,13.69
2016-06-29,47,37.0,,0.37,17.39
2016-06-30,49,37.0,,0.37,18.13
2016-07-01,13,38.0,False,0.38,4.94
2016-07-02,14,38.0,,0.38,5.32
2016-07-03,0,38.0,,0.38,0.0
2016-07-04,72,38.0,,0.38,27.36
2016-07-05,51,38.0,,0.38,19.38
2016-07-06,85,38.0,,0.38,32.3
2016-07-07,49,38.0,,0.38,18.62
2016-07-08,50,38.0,,0.38,19.0
2016-07-09,0,38.0,,0.38,0.0
2016-07-10,29,38.0,,0.38,11.02
2016-07-11,25,38.0,,0.38,9.5
2016-07-12,49,38.0,,0.38,18.62
2016-07-13,50,38.0,,0.38,19.0
2016-07-14,71,38.0,,0.38,26.98
2016-07-15,38,38.0,,0.38,14.44
2016-07-16,43,38.0,,0.38,16.34
2016-07-17,14,38.0,,0.38,5.32
2016-07-18,61,38.0,,0.38,23.18
2016-07-19,74,38.0,,0.38,28.12
2016-07-20,37,38.0,,0.38,14.06
2016-07-21,100,38.0,,0.38,38.0
2016-07-22,13,38.0,,0.38,4.94
2016-07-23,29,38.0,,0.38,11.02
2016-07-24,43,38.0,,0.38,16.34
2016-07-25,36,38.0,,0.38,13.68
2016-07-26,36,38.0,,0.38,13.68
2016-07-27,61,38.0,,0.38,23.18
2016-07-28,12,38.0,,0.38,4.5600000000000005
2016-07-29,24,38.0,,0.38,9.120000000000001
2016-07-30,28,38.0,,0.38,10.64
2016-07-31,28,38.0,,0.38,10.64
2016-08-01,92,34.0,False,0.34,31.28
2016-08-02,46,34.0,,0.34,15.64
2016-08-03,23,34.0,,0.34,7.82
2016-08-04,12,34.0,,0.34,4.08
2016-08-05,62,34.0,,0.34,21.080000000000002
2016-08-06,43,34.0,,0.34,14.620000000000001
2016-08-07,14,34.0,,0.34,4.760000000000001
2016-08-08,70,34.0,,0.34,23.8
2016-08-09,71,34.0,,0.34,24.14
2016-08-10,36,34.0,,0.34,12.24
2016-08-11,37,34.0,,0.34,12.58
2016-08-12,37,34.0,,0.34,12.58
2016-08-13,14,34.0,,0.34,4.760000000000001
2016-08-14,42,34.0,,0.34,14.280000000000001
2016-08-15,36,34.0,,0.34,12.24
2016-08-16,0,34.0,,0.34,0.0
2016-08-17,50,34.0,,0.34,17.0
2016-08-18,37,34.0,,0.34,12.58
2016-08-19,25,34.0,,0.34,8.5
2016-08-20,29,34.0,,0.34,9.860000000000001
2016-08-21,0,34.0,,0.34,0.0
2016-08-22,49,34.0,,0.34,16.66
2016-08-23,24,34.0,,0.34,8.16
2016-08-24,12,34.0,,0.34,4.08
2016-08-25,68,34.0,,0.34,23.12
2016-08-26,46,34.0,,0.34,15.64
2016-08-27,27,34.0,,0.34,9.180000000000001
2016-08-28,13,34.0,,0.34,4.42
2016-08-29,44,34.0,,0.34,14.96
2016-08-30,100,34.0,,0.34,34.0
2016-08-31,33,34.0,,0.34,11.22
2016-09-01,44,53.0,False,0.53,23.32
2016-09-02,23,53.0,,0.53,12.190000000000001
2016-09-03,64,53.0,,0.53,33.92
2016-09-04,52,53.0,,0.53,27.560000000000002
2016-09-05,87,53.0,,0.53,46.11
2016-09-06,96,53.0,,0.53,50.88
2016-09-07,53,53.0,,0.53,28.09
2016-09-08,76,53.0,,0.53,40.28
2016-09-09,99,53.0,,0.53,52.470000000000006
2016-09-10,63,53.0,,0.53,33.39
2016-09-11,62,53.0,,0.53,32.86
2016-09-12,75,53.0,,0.53,39.75
2016-09-13,32,53.0,,0.53,16.96
2016-09-14,97,53.0,,0.53,51.410000000000004
2016-09-15,98,53.0,,0.53,51.940000000000005
2016-09-16,33,53.0,,0.53,17.490000000000002
2016-09-17,0,53.0,,0.53,0.0
2016-09-18,85,53.0,,0.53,45.050000000000004
2016-09-19,63,53.0,,0.53,33.39
2016-09-20,75,53.0,,0.53,39.75
2016-09-21,96,53.0,,0.53,50.88
2016-09-22,43,53.0,,0.53,22.790000000000003
2016-09-23,100,53.0,,0.53,53.0
2016-09-24,40,53.0,,0.53,21.200000000000003
2016-09-25,63,53.0,,0.53,33.39
2016-09-26,95,53.0,,0.53,50.35
2016-09-27,53,53.0,,0.53,28.09
2016-09-28,75,53.0,,0.53,39.75
2016-09-29,43,53.0,,0.53,22.790000000000003
2016-09-30,66,53.0,,0.53,34.980000000000004
2016-10-01,10,58.0,False,0.58,5.8
2016-10-02,59,58.0,,0.58,34.22
2016-10-03,33,58.0,,0.58,19.139999999999997
2016-10-04,33,58.0,,0.58,19.139999999999997
2016-10-05,100,58.0,,0.58,57.99999999999999
2016-10-06,42,58.0,,0.58,24.36
2016-10-07,9,58.0,,0.58,5.22
2016-10-08,40,58.0,,0.58,23.2
2016-10-09,59,58.0,,0.58,34.22
2016-10-10,51,58.0,,0.58,29.58
2016-10-11,75,58.0,,0.58,43.5
2016-10-12,67,58.0,,0.58,38.86
2016-10-13,59,58.0,,0.58,34.22
2016-10-14,52,58.0,,0.58,30.159999999999997
2016-10-15,51,58.0,,0.58,29.58
2016-10-16,49,58.0,,0.58,28.419999999999998
2016-10-17,33,58.0,,0.58,19.139999999999997
2016-10-18,58,58.0,,0.58,33.64
2016-10-19,68,58.0,,0.58,39.44
2016-10-20,33,58.0,,0.58,19.139999999999997
2016-10-21,68,58.0,,0.58,39.44
2016-10-22,10,58.0,,0.58,5.8
2016-10-23,91,58.0,,0.58,52.779999999999994
2016-10-24,98,58.0,,0.58,56.839999999999996
2016-10-25,90,58.0,,0.58,52.199999999999996
2016-10-26,33,58.0,,0.58,19.139999999999997
2016-10-27,82,58.0,,0.58,47.559999999999995
2016-10-28,44,58.0,,0.58,25.52
2016-10-29,61,58.0,,0.58,35.379999999999995
2016-10-30,59,58.0,,0.58,34.22
2016-10-31,90,58.0,,0.58,52.199999999999996
2016-11-01,44,61.0,False,0.61,26.84
2016-11-02,24,61.0,,0.61,14.64
2016-11-03,46,61.0,,0.61,28.06
2016-11-04,18,61.0,,0.61,10.98
2016-11-05,51,61.0,,0.61,31.11
2016-11-06,35,61.0,,0.61,21.349999999999998
2016-11-07,34,61.0,,0.61,20.74
2016-11-08,45,61.0,,0.61,27.45
2016-11-09,19,61.0,,0.61,11.59
2016-11-10,60,61.0,,0.61,36.6
2016-11-11,31,61.0,,0.61,18.91
2016-11-12,57,61.0,,0.61,34.769999999999996
2016-11-13,28,61.0,,0.61,17.08
2016-11-14,81,61.0,,0.61,49.41
2016-11-15,46,61.0,,0.61,28.06
2016-11-16,47,61.0,,0.61,28.669999999999998
2016-11-17,36,61.0,,0.61,21.96
2016-11-18,18,61.0,,0.61,10.98
2016-11-19,21,61.0,,0.61,12.81
2016-11-20,42,61.0,,0.61,25.62
2016-11-21,54,61.0,,0.61,32.94
2016-11-22,12,61.0,,0.61,7.32
2016-11-23,26,61.0,,0.61,15.86
2016-11-24,7,61.0,,0.61,4.27
2016-11-25,13,61.0,,0.61,7.93
2016-11-26,20,61.0,,0.61,12.2
2016-11-27,27,61.0,,0.61,16.47
2016-11-28,32,61.0,,0.61,19.52
2016-11-29,49,61.0,,0.61,29.89
2016-11-30,100,61.0,,0.61,61.0
2016-12-01,21,47.0,False,0.47,9.87
2016-12-02,78,47.0,,0.47,36.66
2016-12-03,25,47.0,,0.47,11.75
2016-12-04,78,47.0,,0.47,36.66
2016-12-05,57,47.0,,0.47,26.79
2016-12-06,73,47.0,,0.47,34.309999999999995
2016-12-07,28,47.0,,0.47,13.16
2016-12-08,83,47.0,,0.47,39.01
2016-12-09,43,47.0,,0.47,20.209999999999997
2016-12-10,34,47.0,,0.47,15.979999999999999
2016-12-11,41,47.0,,0.47,19.27
2016-12-12,81,47.0,,0.47,38.07
2016-12-13,41,47.0,,0.47,19.27
2016-12-14,42,47.0,,0.47,19.74
2016-12-15,100,47.0,,0.47,47.0
2016-12-16,22,47.0,,0.47,10.34
2016-12-17,34,47.0,,0.47,15.979999999999999
2016-12-18,51,47.0,,0.47,23.97
2016-12-19,15,47.0,,0.47,7.05
2016-12-20,15,47.0,,0.47,7.05
2016-12-21,31,47.0,,0.47,14.569999999999999
2016-12-22,16,47.0,,0.47,7.52
2016-12-23,8,47.0,,0.47,3.76
2016-12-24,0,47.0,,0.47,0.0
2016-12-25,0,47.0,,0.47,0.0
2016-12-26,9,47.0,,0.47,4.2299999999999995
2016-12-27,31,47.0,,0.47,14.569999999999999
2016-12-28,39,47.0,,0.47,18.33
2016-12-29,23,47.0,,0.47,10.809999999999999
2016-12-30,8,47.0,,0.47,3.76
2016-12-31,33,47.0,,0.47,15.51
2017-01-01,10,49.0,False,0.49,4.9
2017-01-02,26,49.0,,0.49,12.74
2017-01-03,32,49.0,,0.49,15.68
2017-01-04,48,49.0,,0.49,23.52
2017-01-05,33,49.0,,0.49,16.169999999999998
2017-01-06,32,49.0,,0.49,15.68
2017-01-07,9,49.0,,0.49,4.41
2017-01-08,46,49.0,,0.49,22.54
2017-01-09,39,49.0,,0.49,19.11
2017-01-10,23,49.0,,0.49,11.27
2017-01-11,39,49.0,,0.49,19.11
2017-01-12,32,49.0,,0.49,15.68
2017-01-13,24,49.0,,0.49,11.76
2017-01-14,83,49.0,,0.49,40.67
2017-01-15,28,49.0,,0.49,13.719999999999999
2017-01-16,49,49.0,,0.49,24.009999999999998
2017-01-17,31,49.0,,0.49,15.19
2017-01-18,46,49.0,,0.49,22.54
2017-01-19,54,49.0,,0.49,26.46
2017-01-20,55,49.0,,0.49,26.95
2017-01-21,46,49.0,,0.49,22.54
2017-01-22,80,49.0,,0.49,39.2
2017-01-23,60,49.0,,0.49,29.4
2017-01-24,100,49.0,,0.49,49.0
2017-01-25,78,49.0,,0.49,38.22
2017-01-26,92,49.0,,0.49,45.08
2017-01-27,39,49.0,,0.49,19.11
2017-01-28,75,49.0,,0.49,36.75
2017-01-29,46,49.0,,0.49,22.54
2017-01-30,61,49.0,,0.49,29.89
2017-01-31,84,49.0,,0.49,41.16
2017-02-01,41,71.0,False,0.71,29.11
2017-02-02,47,71.0,,0.71,33.37
2017-02-03,43,71.0,,0.71,30.529999999999998
2017-02-04,79,71.0,,0.71,56.089999999999996
2017-02-05,56,71.0,,0.71,39.76
2017-02-06,29,71.0,,0.71,20.59
2017-02-07,100,71.0,,0.71,71.0
2017-02-08,36,71.0,,0.71,25.56
2017-02-09,42,71.0,,0.71,29.82
2017-02-10,43,71.0,,0.71,30.529999999999998
2017-02-11,29,71.0,,0.71,20.59
2017-02-12,22,71.0,,0.71,15.62
2017-02-13,41,71.0,,0.71,29.11
2017-02-14,48,71.0,,0.71,34.08
2017-02-15,62,71.0,,0.71,44.019999999999996
2017-02-16,47,71.0,,0.71,33.37
2017-02-17,60,71.0,,0.71,42.599999999999994
2017-02-18,14,71.0,,0.71,9.94
2017-02-19,44,71.0,,0.71,31.24
2017-02-20,55,71.0,,0.71,39.05
2017-02-21,77,71.0,,0.71,54.669999999999995
2017-02-22,24,71.0,,0.71,17.04
2017-02-23,42,71.0,,0.71,29.82
2017-02-24,85,71.0,,0.71,60.349999999999994
2017-02-25,36,71.0,,0.71,25.56
2017-02-26,42,71.0,,0.71,29.82
2017-02-27,55,71.0,,0.71,39.05
2017-02-28,40,71.0,,0.71,28.4
2017-03-01,43,68.0,False,0.68,29.240000000000002
2017-03-02,58,68.0,,0.68,39.440000000000005
2017-03-03,53,68.0,,0.68,36.04
2017-03-04,100,68.0,,0.68,68.0
2017-03-05,89,68.0,,0.68,60.52
2017-03-06,86,68.0,,0.68,58.480000000000004
2017-03-07,92,68.0,,0.68,62.56
2017-03-08,66,68.0,,0.68,44.88
2017-03-09,44,68.0,,0.68,29.92
2017-03-10,46,68.0,,0.68,31.28
2017-03-11,45,68.0,,0.68,30.6
2017-03-12,25,68.0,,0.68,17.0
2017-03-13,99,68.0,,0.68,67.32000000000001
2017-03-14,45,68.0,,0.68,30.6
2017-03-15,38,68.0,,0.68,25.840000000000003
2017-03-16,91,68.0,,0.68,61.88
2017-03-17,48,68.0,,0.68,32.64
2017-03-18,54,68.0,,0.68,36.720000000000006
2017-03-19,36,68.0,,0.68,24.48
2017-03-20,60,68.0,,0.68,40.800000000000004
2017-03-21,30,68.0,,0.68,20.400000000000002
2017-03-22,53,68.0,,0.68,36.04
2017-03-23,85,68.0,,0.68,57.800000000000004
2017-03-24,39,68.0,,0.68,26.520000000000003
2017-03-25,92,68.0,,0.68,62.56
2017-03-26,27,68.0,,0.68,18.360000000000003
2017-03-27,68,68.0,,0.68,46.24
2017-03-28,83,68.0,,0.68,56.440000000000005
2017-03-29,62,68.0,,0.68,42.160000000000004
2017-03-30,38,68.0,,0.68,25.840000000000003
2017-03-31,70,68.0,,0.68,47.6
2017-04-01,70,71.0,False,0.71,49.699999999999996
2017-04-02,60,71.0,,0.71,42.599999999999994
2017-04-03,48,71.0,,0.71,34.08
2017-04-04,74,71.0,,0.71,52.54
2017-04-05,33,71.0,,0.71,23.43
2017-04-06,41,71.0,,0.71,29.11
2017-04-07,78,71.0,,0.71,55.379999999999995
2017-04-08,51,71.0,,0.71,36.21
2017-04-09,63,71.0,,0.71,44.73
2017-04-10,84,71.0,,0.71,59.64
2017-04-11,67,71.0,,0.71,47.57
2017-04-12,76,71.0,,0.71,53.959999999999994
2017-04-13,52,71.0,,0.71,36.92
2017-04-14,18,71.0,,0.71,12.78
2017-04-15,62,71.0,,0.71,44.019999999999996
2017-04-16,86,71.0,,0.71,61.059999999999995
2017-04-17,67,71.0,,0.71,47.57
2017-04-18,98,71.0,,0.71,69.58
2017-04-19,91,71.0,,0.71,64.61
2017-04-20,67,71.0,,0.71,47.57
2017-04-21,35,71.0,,0.71,24.849999999999998
2017-04-22,30,71.0,,0.71,21.299999999999997
2017-04-23,51,71.0,,0.71,36.21
2017-04-24,66,71.0,,0.71,46.86
2017-04-25,90,71.0,,0.71,63.9
2017-04-26,74,71.0,,0.71,52.54
2017-04-27,49,71.0,,0.71,34.79
2017-04-28,85,71.0,,0.71,60.349999999999994
2017-04-29,40,71.0,,0.71,28.4
2017-04-30,100,71.0,,0.71,71.0
2017-05-01,100,47.0,False,0.47,47.0
2017-05-02,83,47.0,,0.47,39.01
2017-05-03,47,47.0,,0.47,22.09
2017-05-04,65,47.0,,0.47,30.549999999999997
2017-05-05,67,47.0,,0.47,31.49
2017-05-06,58,47.0,,0.47,27.259999999999998
2017-05-07,23,47.0,,0.47,10.809999999999999
2017-05-08,84,47.0,,0.47,39.48
2017-05-09,75,47.0,,0.47,35.25
2017-05-10,95,47.0,,0.47,44.65
2017-05-11,48,47.0,,0.47,22.56
2017-05-12,30,47.0,,0.47,14.1
2017-05-13,12,47.0,,0.47,5.64
2017-05-14,12,47.0,,0.47,5.64
2017-05-15,30,47.0,,0.47,14.1
2017-05-16,30,47.0,,0.47,14.1
2017-05-17,20,47.0,,0.47,9.399999999999999
2017-05-18,90,47.0,,0.47,42.3
2017-05-19,21,47.0,,0.47,9.87
2017-05-20,37,47.0,,0.47,17.39
2017-05-21,50,47.0,,0.47,23.5
2017-05-22,60,47.0,,0.47,28.2
2017-05-23,57,47.0,,0.47,26.79
2017-05-24,60,47.0,,0.47,28.2
2017-05-25,51,47.0,,0.47,23.97
2017-05-26,11,47.0,,0.47,5.17
2017-05-27,13,47.0,,0.47,6.109999999999999
2017-05-28,52,47.0,,0.47,24.439999999999998
2017-05-29,60,47.0,,0.47,28.2
2017-05-30,40,47.0,,0.47,18.799999999999997
2017-05-31,19,47.0,,0.47,8.93
2017-06-01,16,43.0,False,0.43,6.88
2017-06-02,33,43.0,,0.43,14.19
2017-06-03,59,43.0,,0.43,25.37
2017-06-04,10,43.0,,0.43,4.3
2017-06-05,48,43.0,,0.43,20.64
2017-06-06,31,43.0,,0.43,13.33
2017-06-07,64,43.0,,0.43,27.52
2017-06-08,40,43.0,,0.43,17.2
2017-06-09,25,43.0,,0.43,10.75
2017-06-10,40,43.0,,0.43,17.2
2017-06-11,78,43.0,,0.43,33.54
2017-06-12,31,43.0,,0.43,13.33
2017-06-13,71,43.0,,0.43,30.53
2017-06-14,31,43.0,,0.43,13.33
2017-06-15,41,43.0,,0.43,17.63
2017-06-16,33,43.0,,0.43,14.19
2017-06-17,49,43.0,,0.43,21.07
2017-06-18,29,43.0,,0.43,12.47
2017-06-19,24,43.0,,0.43,10.32
2017-06-20,100,43.0,,0.43,43.0
2017-06-21,23,43.0,,0.43,9.89
2017-06-22,31,43.0,,0.43,13.33
2017-06-23,70,43.0,,0.43,30.099999999999998
2017-06-24,19,43.0,,0.43,8.17
2017-06-25,10,43.0,,0.43,4.3
2017-06-26,25,43.0,,0.43,10.75
2017-06-27,33,43.0,,0.43,14.19
2017-06-28,60,43.0,,0.43,25.8
2017-06-29,17,43.0,,0.43,7.31
2017-06-30,26,43.0,,0.43,11.18
2017-07-01,24,37.0,False,0.37,8.879999999999999
2017-07-02,24,37.0,,0.37,8.879999999999999
2017-07-03,33,37.0,,0.37,12.209999999999999
2017-07-04,47,37.0,,0.37,17.39
2017-07-05,11,37.0,,0.37,4.07
2017-07-06,41,37.0,,0.37,15.17
2017-07-07,41,37.0,,0.37,15.17
2017-07-08,46,37.0,,0.37,17.02
2017-07-09,35,37.0,,0.37,12.95
2017-07-10,100,37.0,,0.37,37.0
2017-07-11,60,37.0,,0.37,22.2
2017-07-12,40,37.0,,0.37,14.8
2017-07-13,10,37.0,,0.37,3.7
2017-07-14,41,37.0,,0.37,15.17
2017-07-15,35,37.0,,0.37,12.95
2017-07-16,48,37.0,,0.37,17.759999999999998
2017-07-17,51,37.0,,0.37,18.87
2017-07-18,70,37.0,,0.37,25.9
2017-07-19,50,37.0,,0.37,18.5
2017-07-20,70,37.0,,0.37,25.9
2017-07-21,30,37.0,,0.37,11.1
2017-07-22,23,37.0,,0.37,8.51
2017-07-23,23,37.0,,0.37,8.51
2017-07-24,50,37.0,,0.37,18.5
2017-07-25,69,37.0,,0.37,25.53
2017-07-26,50,37.0,,0.37,18.5
2017-07-27,20,37.0,,0.37,7.4
2017-07-28,70,37.0,,0.37,25.9
2017-07-29,23,37.0,,0.37,8.51
2017-07-30,24,37.0,,0.37,8.879999999999999
2017-07-31,10,37.0,,0.37,3.7
