date,auction_unscaled,auction_monthly,isPartial,scale,auction
2006-09-25,59,59,False,0.59,34.809999999999995
2006-09-26,67,67,False,0.67,44.89
2006-09-27,83,83,False,0.83,68.89
2006-09-28,58,58,False,0.58,33.64
2006-09-29,76,76,False,0.76,57.76
2006-09-30,95,95,False,0.95,90.25
2006-10-01,74,74,False,0.74,54.76
2006-10-02,75,75,False,0.75,56.25
2006-10-03,73,73,False,0.73,53.29
2006-10-04,85,85,False,0.85,72.25
2006-10-05,83,83,False,0.83,68.89
2006-10-06,80,80,False,0.8,64.0
2006-10-07,98,98,False,0.98,96.03999999999999
2006-10-08,80,80,False,0.8,64.0
2006-10-09,74,74,False,0.74,54.76
2006-10-10,68,68,False,0.68,46.24
2006-10-11,71,71,False,0.71,50.41
2006-10-12,68,68,False,0.68,46.24
2006-10-13,73,73,False,0.73,53.29
2006-10-14,100,100,False,1.0,100.0
2006-10-15,61,61,False,0.61,37.21
2006-10-16,69,69,False,0.69,47.61
2006-10-17,68,68,False,0.68,46.24
2006-10-18,74,74,False,0.74,54.76
2006-10-19,88,88,False,0.88,77.44
2006-10-20,82,82,False,0.82,67.24
2006-10-21,92,92,False,0.92,84.64
2006-10-22,61,61,False,0.61,37.21
2006-10-23,84,84,False,0.84,70.56
2006-10-24,60,60,False,0.6,36.0
2006-10-25,86,86,False,0.86,73.96
2006-10-26,62,62,False,0.62,38.44
2006-10-27,88,88,False,0.88,77.44
2006-10-28,73,73,False,0.73,53.29
2006-10-29,69,69,False,0.69,47.61
2006-10-30,73,73,False,0.73,53.29
2006-10-31,71,71,False,0.71,50.41
2006-11-01,68,68,False,0.68,46.24
2006-11-02,68,68,False,0.68,46.24
2006-11-03,69,69,False,0.69,47.61
2006-11-04,82,82,False,0.82,67.24
2006-11-05,65,65,False,0.65,42.25
2006-11-06,72,72,False,0.72,51.839999999999996
2006-11-07,71,71,False,0.71,50.41
2006-11-08,61,61,False,0.61,37.21
2006-11-09,75,75,False,0.75,56.25
2006-11-10,71,71,False,0.71,50.41
2006-11-11,85,85,False,0.85,72.25
2006-11-12,61,61,False,0.61,37.21
2006-11-13,63,63,False,0.63,39.69
2006-11-14,67,67,False,0.67,44.89
2006-11-15,64,64,False,0.64,40.96
2006-11-16,68,68,False,0.68,46.24
2006-11-17,76,76,False,0.76,57.76
2006-11-18,76,76,False,0.76,57.76
2006-11-19,100,100,False,1.0,100.0
2006-11-20,60,60,False,0.6,36.0
2006-11-21,65,65,False,0.65,42.25
2006-11-22,44,44,False,0.44,19.36
2006-11-23,68,68,False,0.68,46.24
2006-11-24,72,72,False,0.72,51.839999999999996
2006-11-25,67,67,False,0.67,44.89
2006-11-26,68,68,False,0.68,46.24
2006-11-27,70,70,False,0.7,49.0
2006-11-28,68,68,False,0.68,46.24
2006-11-29,58,58,False,0.58,33.64
2006-11-30,63,63,False,0.63,39.69
2006-12-01,89,89,False,0.89,79.21000000000001
2006-12-02,93,93,False,0.93,86.49000000000001
2006-12-03,95,95,False,0.95,90.25
2006-12-04,71,71,False,0.71,50.41
2006-12-05,78,78,False,0.78,60.84
2006-12-06,85,85,False,0.85,72.25
2006-12-07,63,63,False,0.63,39.69
2006-12-08,79,79,False,0.79,62.410000000000004
2006-12-09,82,82,False,0.82,67.24
2006-12-10,88,88,False,0.88,77.44
2006-12-11,63,63,False,0.63,39.69
2006-12-12,71,71,False,0.71,50.41
2006-12-13,66,66,False,0.66,43.56
2006-12-14,82,82,False,0.82,67.24
2006-12-15,84,84,False,0.84,70.56
2006-12-16,87,87,False,0.87,75.69
2006-12-17,70,70,False,0.7,49.0
2006-12-18,71,71,False,0.71,50.41
2006-12-19,64,64,False,0.64,40.96
2006-12-20,71,71,False,0.71,50.41
2006-12-21,67,67,False,0.67,44.89
2006-12-22,69,69,False,0.69,47.61
2006-12-23,65,65,False,0.65,42.25
2006-12-24,67,67,False,0.67,44.89
2006-12-25,88,88,False,0.88,77.44
2006-12-26,81,81,False,0.81,65.61
2006-12-27,75,75,False,0.75,56.25
2006-12-28,87,87,False,0.87,75.69
2006-12-29,70,70,False,0.7,49.0
2006-12-30,92,92,False,0.92,84.64
2006-12-31,100,100,False,1.0,100.0
2007-01-01,92,92,False,0.92,84.64
2007-01-02,65,65,False,0.65,42.25
2007-01-03,60,60,False,0.6,36.0
2007-01-04,58,58,False,0.58,33.64
2007-01-05,62,62,False,0.62,38.44
2007-01-06,79,79,False,0.79,62.410000000000004
2007-01-07,58,58,False,0.58,33.64
2007-01-08,60,60,False,0.6,36.0
2007-01-09,60,60,False,0.6,36.0
2007-01-10,64,64,False,0.64,40.96
2007-01-11,61,61,False,0.61,37.21
2007-01-12,67,67,False,0.67,44.89
2007-01-13,70,70,False,0.7,49.0
2007-01-14,53,53,False,0.53,28.09
2007-01-15,65,65,False,0.65,42.25
2007-01-16,69,69,False,0.69,47.61
2007-01-17,61,61,False,0.61,37.21
2007-01-18,64,64,False,0.64,40.96
2007-01-19,81,81,False,0.81,65.61
2007-01-20,100,100,False,1.0,100.0
2007-01-21,87,87,False,0.87,75.69
2007-01-22,62,62,False,0.62,38.44
2007-01-23,67,67,False,0.67,44.89
2007-01-24,61,61,False,0.61,37.21
2007-01-25,65,65,False,0.65,42.25
2007-01-26,66,66,False,0.66,43.56
2007-01-27,76,76,False,0.76,57.76
2007-01-28,77,77,False,0.77,59.29
2007-01-29,68,68,False,0.68,46.24
2007-01-30,58,58,False,0.58,33.64
2007-01-31,63,63,False,0.63,39.69
2007-02-01,69,69,False,0.69,47.61
2007-02-02,66,66,False,0.66,43.56
2007-02-03,100,100,False,1.0,100.0
2007-02-04,61,61,False,0.61,37.21
2007-02-05,64,64,False,0.64,40.96
2007-02-06,76,76,False,0.76,57.76
2007-02-07,62,62,False,0.62,38.44
2007-02-08,73,73,False,0.73,53.29
2007-02-09,71,71,False,0.71,50.41
2007-02-10,90,90,False,0.9,81.0
2007-02-11,66,66,False,0.66,43.56
2007-02-12,79,79,False,0.79,62.410000000000004
2007-02-13,71,71,False,0.71,50.41
2007-02-14,69,69,False,0.69,47.61
2007-02-15,68,68,False,0.68,46.24
2007-02-16,76,76,False,0.76,57.76
2007-02-17,96,96,False,0.96,92.16
2007-02-18,67,67,False,0.67,44.89
2007-02-19,70,70,False,0.7,49.0
2007-02-20,80,80,False,0.8,64.0
2007-02-21,77,77,False,0.77,59.29
2007-02-22,78,78,False,0.78,60.84
2007-02-23,80,80,False,0.8,64.0
2007-02-24,99,99,False,0.99,98.01
2007-02-25,83,83,False,0.83,68.89
2007-02-26,69,69,False,0.69,47.61
2007-02-27,71,71,False,0.71,50.41
2007-02-28,77,77,False,0.77,59.29
2007-03-01,69,69,False,0.69,47.61
2007-03-02,71,71,False,0.71,50.41
2007-03-03,82,82,False,0.82,67.24
2007-03-04,82,82,False,0.82,67.24
2007-03-05,75,75,False,0.75,56.25
2007-03-06,86,86,False,0.86,73.96
2007-03-07,79,79,False,0.79,62.410000000000004
2007-03-08,100,100,False,1.0,100.0
2007-03-09,82,82,False,0.82,67.24
2007-03-10,90,90,False,0.9,81.0
2007-03-11,83,83,False,0.83,68.89
2007-03-12,76,76,False,0.76,57.76
2007-03-13,82,82,False,0.82,67.24
2007-03-14,74,74,False,0.74,54.76
2007-03-15,83,83,False,0.83,68.89
2007-03-16,83,83,False,0.83,68.89
2007-03-17,97,97,False,0.97,94.09
2007-03-18,90,90,False,0.9,81.0
2007-03-19,77,77,False,0.77,59.29
2007-03-20,79,79,False,0.79,62.410000000000004
2007-03-21,74,74,False,0.74,54.76
2007-03-22,79,79,False,0.79,62.410000000000004
2007-03-23,80,80,False,0.8,64.0
2007-03-24,94,94,False,0.94,88.36
2007-03-25,84,84,False,0.84,70.56
2007-03-26,70,70,False,0.7,49.0
2007-03-27,75,75,False,0.75,56.25
2007-03-28,79,79,False,0.79,62.410000000000004
2007-03-29,87,87,False,0.87,75.69
2007-03-30,77,77,False,0.77,59.29
2007-03-31,94,94,False,0.94,88.36
2007-04-01,64,64,False,0.64,40.96
2007-04-02,66,66,False,0.66,43.56
2007-04-03,68,68,False,0.68,46.24
2007-04-04,73,73,False,0.73,53.29
2007-04-05,72,72,False,0.72,51.839999999999996
2007-04-06,65,65,False,0.65,42.25
2007-04-07,69,69,False,0.69,47.61
2007-04-08,89,89,False,0.89,79.21000000000001
2007-04-09,61,61,False,0.61,37.21
2007-04-10,65,65,False,0.65,42.25
2007-04-11,66,66,False,0.66,43.56
2007-04-12,78,78,False,0.78,60.84
2007-04-13,71,71,False,0.71,50.41
2007-04-14,83,83,False,0.83,68.89
2007-04-15,87,87,False,0.87,75.69
2007-04-16,67,67,False,0.67,44.89
2007-04-17,71,71,False,0.71,50.41
2007-04-18,62,62,False,0.62,38.44
2007-04-19,72,72,False,0.72,51.839999999999996
2007-04-20,72,72,False,0.72,51.839999999999996
2007-04-21,100,100,False,1.0,100.0
2007-04-22,80,80,False,0.8,64.0
2007-04-23,72,72,False,0.72,51.839999999999996
2007-04-24,72,72,False,0.72,51.839999999999996
2007-04-25,73,73,False,0.73,53.29
2007-04-26,83,83,False,0.83,68.89
2007-04-27,83,83,False,0.83,68.89
2007-04-28,75,75,False,0.75,56.25
2007-04-29,72,72,False,0.72,51.839999999999996
2007-04-30,58,58,False,0.58,33.64
2007-05-01,81,81,False,0.81,65.61
2007-05-02,74,74,False,0.74,54.76
2007-05-03,71,71,False,0.71,50.41
2007-05-04,73,73,False,0.73,53.29
2007-05-05,83,83,False,0.83,68.89
2007-05-06,86,86,False,0.86,73.96
2007-05-07,62,62,False,0.62,38.44
2007-05-08,69,69,False,0.69,47.61
2007-05-09,66,66,False,0.66,43.56
2007-05-10,67,67,False,0.67,44.89
2007-05-11,81,81,False,0.81,65.61
2007-05-12,92,92,False,0.92,84.64
2007-05-13,56,56,False,0.56,31.360000000000003
2007-05-14,72,72,False,0.72,51.839999999999996
2007-05-15,71,71,False,0.71,50.41
2007-05-16,70,70,False,0.7,49.0
2007-05-17,74,74,False,0.74,54.76
2007-05-18,81,81,False,0.81,65.61
2007-05-19,100,100,False,1.0,100.0
2007-05-20,72,72,False,0.72,51.839999999999996
2007-05-21,70,70,False,0.7,49.0
2007-05-22,73,73,False,0.73,53.29
2007-05-23,79,79,False,0.79,62.410000000000004
2007-05-24,54,54,False,0.54,29.160000000000004
2007-05-25,75,75,False,0.75,56.25
2007-05-26,79,79,False,0.79,62.410000000000004
2007-05-27,78,78,False,0.78,60.84
2007-05-28,87,87,False,0.87,75.69
2007-05-29,72,72,False,0.72,51.839999999999996
2007-05-30,69,69,False,0.69,47.61
2007-05-31,73,73,False,0.73,53.29
2007-06-01,81,81,False,0.81,65.61
2007-06-02,92,92,False,0.92,84.64
2007-06-03,94,94,False,0.94,88.36
2007-06-04,95,95,False,0.95,90.25
2007-06-05,77,77,False,0.77,59.29
2007-06-06,78,78,False,0.78,60.84
2007-06-07,72,72,False,0.72,51.839999999999996
2007-06-08,71,71,False,0.71,50.41
2007-06-09,89,89,False,0.89,79.21000000000001
2007-06-10,89,89,False,0.89,79.21000000000001
2007-06-11,92,92,False,0.92,84.64
2007-06-12,100,100,False,1.0,100.0
2007-06-13,87,87,False,0.87,75.69
2007-06-14,64,64,False,0.64,40.96
2007-06-15,70,70,False,0.7,49.0
2007-06-16,92,92,False,0.92,84.64
2007-06-17,71,71,False,0.71,50.41
2007-06-18,75,75,False,0.75,56.25
2007-06-19,86,86,False,0.86,73.96
2007-06-20,79,79,False,0.79,62.410000000000004
2007-06-21,86,86,False,0.86,73.96
2007-06-22,86,86,False,0.86,73.96
2007-06-23,80,80,False,0.8,64.0
2007-06-24,71,71,False,0.71,50.41
2007-06-25,73,73,False,0.73,53.29
2007-06-26,73,73,False,0.73,53.29
2007-06-27,75,75,False,0.75,56.25
2007-06-28,70,70,False,0.7,49.0
2007-06-29,91,91,False,0.91,82.81
2007-06-30,93,93,False,0.93,86.49000000000001
2007-07-01,88,88,False,0.88,77.44
2007-07-02,71,71,False,0.71,50.41
2007-07-03,71,71,False,0.71,50.41
2007-07-04,73,73,False,0.73,53.29
2007-07-05,72,72,False,0.72,51.839999999999996
2007-07-06,78,78,False,0.78,60.84
2007-07-07,73,73,False,0.73,53.29
2007-07-08,91,91,False,0.91,82.81
2007-07-09,66,66,False,0.66,43.56
2007-07-10,92,92,False,0.92,84.64
2007-07-11,79,79,False,0.79,62.410000000000004
2007-07-12,84,84,False,0.84,70.56
2007-07-13,74,74,False,0.74,54.76
2007-07-14,92,92,False,0.92,84.64
2007-07-15,86,86,False,0.86,73.96
2007-07-16,71,71,False,0.71,50.41
2007-07-17,88,88,False,0.88,77.44
2007-07-18,83,83,False,0.83,68.89
2007-07-19,78,78,False,0.78,60.84
2007-07-20,89,89,False,0.89,79.21000000000001
2007-07-21,93,93,False,0.93,86.49000000000001
2007-07-22,81,81,False,0.81,65.61
2007-07-23,87,87,False,0.87,75.69
2007-07-24,89,89,False,0.89,79.21000000000001
2007-07-25,90,90,False,0.9,81.0
2007-07-26,92,92,False,0.92,84.64
2007-07-27,82,82,False,0.82,67.24
2007-07-28,100,100,False,1.0,100.0
2007-07-29,90,90,False,0.9,81.0
2007-07-30,80,80,False,0.8,64.0
2007-07-31,84,84,False,0.84,70.56
2007-08-01,89,89,False,0.89,79.21000000000001
2007-08-02,65,65,False,0.65,42.25
2007-08-03,71,71,False,0.71,50.41
2007-08-04,94,94,False,0.94,88.36
2007-08-05,92,92,False,0.92,84.64
2007-08-06,89,89,False,0.89,79.21000000000001
2007-08-07,64,64,False,0.64,40.96
2007-08-08,65,65,False,0.65,42.25
2007-08-09,77,77,False,0.77,59.29
2007-08-10,87,87,False,0.87,75.69
2007-08-11,100,100,False,1.0,100.0
2007-08-12,72,72,False,0.72,51.839999999999996
2007-08-13,84,84,False,0.84,70.56
2007-08-14,71,71,False,0.71,50.41
2007-08-15,70,70,False,0.7,49.0
2007-08-16,71,71,False,0.71,50.41
2007-08-17,77,77,False,0.77,59.29
2007-08-18,93,93,False,0.93,86.49000000000001
2007-08-19,75,75,False,0.75,56.25
2007-08-20,85,85,False,0.85,72.25
2007-08-21,83,83,False,0.83,68.89
2007-08-22,75,75,False,0.75,56.25
2007-08-23,78,78,False,0.78,60.84
2007-08-24,78,78,False,0.78,60.84
2007-08-25,93,93,False,0.93,86.49000000000001
2007-08-26,87,87,False,0.87,75.69
2007-08-27,73,73,False,0.73,53.29
2007-08-28,66,66,False,0.66,43.56
2007-08-29,83,83,False,0.83,68.89
2007-08-30,83,83,False,0.83,68.89
2007-08-31,74,74,False,0.74,54.76
2007-09-01,92,92,False,0.92,84.64
2007-09-02,94,94,False,0.94,88.36
2007-09-03,87,87,False,0.87,75.69
2007-09-04,94,94,False,0.94,88.36
2007-09-05,80,80,False,0.8,64.0
2007-09-06,95,95,False,0.95,90.25
2007-09-07,80,80,False,0.8,64.0
2007-09-08,94,94,False,0.94,88.36
2007-09-09,87,87,False,0.87,75.69
2007-09-10,82,82,False,0.82,67.24
2007-09-11,90,90,False,0.9,81.0
2007-09-12,82,82,False,0.82,67.24
2007-09-13,90,90,False,0.9,81.0
2007-09-14,100,100,False,1.0,100.0
2007-09-15,97,97,False,0.97,94.09
2007-09-16,78,78,False,0.78,60.84
2007-09-17,88,88,False,0.88,77.44
2007-09-18,83,83,False,0.83,68.89
2007-09-19,86,86,False,0.86,73.96
2007-09-20,82,82,False,0.82,67.24
2007-09-21,89,89,False,0.89,79.21000000000001
2007-09-22,100,100,False,1.0,100.0
2007-09-23,77,77,False,0.77,59.29
2007-09-24,91,91,False,0.91,82.81
2007-09-25,98,98,False,0.98,96.03999999999999
2007-09-26,89,89,False,0.89,79.21000000000001
2007-09-27,85,85,False,0.85,72.25
2007-09-28,96,96,False,0.96,92.16
2007-09-29,82,82,False,0.82,67.24
2007-09-30,82,82,False,0.82,67.24
2007-10-01,72,72,False,0.72,51.839999999999996
2007-10-02,83,83,False,0.83,68.89
2007-10-03,70,70,False,0.7,49.0
2007-10-04,65,65,False,0.65,42.25
2007-10-05,72,72,False,0.72,51.839999999999996
2007-10-06,82,82,False,0.82,67.24
2007-10-07,78,78,False,0.78,60.84
2007-10-08,88,88,False,0.88,77.44
2007-10-09,83,83,False,0.83,68.89
2007-10-10,74,74,False,0.74,54.76
2007-10-11,84,84,False,0.84,70.56
2007-10-12,90,90,False,0.9,81.0
2007-10-13,87,87,False,0.87,75.69
2007-10-14,88,88,False,0.88,77.44
2007-10-15,85,85,False,0.85,72.25
2007-10-16,76,76,False,0.76,57.76
2007-10-17,83,83,False,0.83,68.89
2007-10-18,85,85,False,0.85,72.25
2007-10-19,100,100,False,1.0,100.0
2007-10-20,94,94,False,0.94,88.36
2007-10-21,85,85,False,0.85,72.25
2007-10-22,89,89,False,0.89,79.21000000000001
2007-10-23,87,87,False,0.87,75.69
2007-10-24,81,81,False,0.81,65.61
2007-10-25,91,91,False,0.91,82.81
2007-10-26,92,92,False,0.92,84.64
2007-10-27,83,83,False,0.83,68.89
2007-10-28,76,76,False,0.76,57.76
2007-10-29,85,85,False,0.85,72.25
2007-10-30,81,81,False,0.81,65.61
2007-10-31,65,65,False,0.65,42.25
2007-11-01,93,93,False,0.93,86.49000000000001
2007-11-02,71,71,False,0.71,50.41
2007-11-03,100,100,False,1.0,100.0
2007-11-04,78,78,False,0.78,60.84
2007-11-05,67,67,False,0.67,44.89
2007-11-06,81,81,False,0.81,65.61
2007-11-07,79,79,False,0.79,62.410000000000004
2007-11-08,72,72,False,0.72,51.839999999999996
2007-11-09,75,75,False,0.75,56.25
2007-11-10,87,87,False,0.87,75.69
2007-11-11,91,91,False,0.91,82.81
2007-11-12,71,71,False,0.71,50.41
2007-11-13,68,68,False,0.68,46.24
2007-11-14,74,74,False,0.74,54.76
2007-11-15,65,65,False,0.65,42.25
2007-11-16,72,72,False,0.72,51.839999999999996
2007-11-17,78,78,False,0.78,60.84
2007-11-18,69,69,False,0.69,47.61
2007-11-19,74,74,False,0.74,54.76
2007-11-20,73,73,False,0.73,53.29
2007-11-21,66,66,False,0.66,43.56
2007-11-22,73,73,False,0.73,53.29
2007-11-23,80,80,False,0.8,64.0
2007-11-24,70,70,False,0.7,49.0
2007-11-25,72,72,False,0.72,51.839999999999996
2007-11-26,81,81,False,0.81,65.61
2007-11-27,64,64,False,0.64,40.96
2007-11-28,69,69,False,0.69,47.61
2007-11-29,76,76,False,0.76,57.76
2007-11-30,69,69,False,0.69,47.61
2007-12-01,86,86,False,0.86,73.96
2007-12-02,72,72,False,0.72,51.839999999999996
2007-12-03,91,91,False,0.91,82.81
2007-12-04,78,78,False,0.78,60.84
2007-12-05,60,60,False,0.6,36.0
2007-12-06,79,79,False,0.79,62.410000000000004
2007-12-07,78,78,False,0.78,60.84
2007-12-08,98,98,False,0.98,96.03999999999999
2007-12-09,66,66,False,0.66,43.56
2007-12-10,65,65,False,0.65,42.25
2007-12-11,74,74,False,0.74,54.76
2007-12-12,56,56,False,0.56,31.360000000000003
2007-12-13,70,70,False,0.7,49.0
2007-12-14,77,77,False,0.77,59.29
2007-12-15,68,68,False,0.68,46.24
2007-12-16,67,67,False,0.67,44.89
2007-12-17,72,72,False,0.72,51.839999999999996
2007-12-18,68,68,False,0.68,46.24
2007-12-19,68,68,False,0.68,46.24
2007-12-20,62,62,False,0.62,38.44
2007-12-21,67,67,False,0.67,44.89
2007-12-22,64,64,False,0.64,40.96
2007-12-23,68,68,False,0.68,46.24
2007-12-24,50,50,False,0.5,25.0
2007-12-25,52,52,False,0.52,27.04
2007-12-26,70,70,False,0.7,49.0
2007-12-27,74,74,False,0.74,54.76
2007-12-28,83,83,False,0.83,68.89
2007-12-29,100,100,False,1.0,100.0
2007-12-30,85,85,False,0.85,72.25
2007-12-31,75,75,False,0.75,56.25
2008-01-01,65,65,False,0.65,42.25
2008-01-02,68,68,False,0.68,46.24
2008-01-03,62,62,False,0.62,38.44
2008-01-04,73,73,False,0.73,53.29
2008-01-05,86,86,False,0.86,73.96
2008-01-06,70,70,False,0.7,49.0
2008-01-07,67,67,False,0.67,44.89
2008-01-08,67,67,False,0.67,44.89
2008-01-09,60,60,False,0.6,36.0
2008-01-10,63,63,False,0.63,39.69
2008-01-11,84,84,False,0.84,70.56
2008-01-12,74,74,False,0.74,54.76
2008-01-13,55,55,False,0.55,30.250000000000004
2008-01-14,66,66,False,0.66,43.56
2008-01-15,77,77,False,0.77,59.29
2008-01-16,74,74,False,0.74,54.76
2008-01-17,76,76,False,0.76,57.76
2008-01-18,86,86,False,0.86,73.96
2008-01-19,88,88,False,0.88,77.44
2008-01-20,100,100,False,1.0,100.0
2008-01-21,77,77,False,0.77,59.29
2008-01-22,74,74,False,0.74,54.76
2008-01-23,79,79,False,0.79,62.410000000000004
2008-01-24,63,63,False,0.63,39.69
2008-01-25,76,76,False,0.76,57.76
2008-01-26,92,92,False,0.92,84.64
2008-01-27,71,71,False,0.71,50.41
2008-01-28,70,70,False,0.7,49.0
2008-01-29,73,73,False,0.73,53.29
2008-01-30,82,82,False,0.82,67.24
2008-01-31,73,73,False,0.73,53.29
2008-02-01,73,73,False,0.73,53.29
2008-02-02,81,81,False,0.81,65.61
2008-02-03,77,77,False,0.77,59.29
2008-02-04,67,67,False,0.67,44.89
2008-02-05,77,77,False,0.77,59.29
2008-02-06,77,77,False,0.77,59.29
2008-02-07,78,78,False,0.78,60.84
2008-02-08,69,69,False,0.69,47.61
2008-02-09,79,79,False,0.79,62.410000000000004
2008-02-10,96,96,False,0.96,92.16
2008-02-11,67,67,False,0.67,44.89
2008-02-12,75,75,False,0.75,56.25
2008-02-13,81,81,False,0.81,65.61
2008-02-14,83,83,False,0.83,68.89
2008-02-15,83,83,False,0.83,68.89
2008-02-16,79,79,False,0.79,62.410000000000004
2008-02-17,88,88,False,0.88,77.44
2008-02-18,81,81,False,0.81,65.61
2008-02-19,85,85,False,0.85,72.25
2008-02-20,79,79,False,0.79,62.410000000000004
2008-02-21,94,94,False,0.94,88.36
2008-02-22,76,76,False,0.76,57.76
2008-02-23,87,87,False,0.87,75.69
2008-02-24,77,77,False,0.77,59.29
2008-02-25,100,100,False,1.0,100.0
2008-02-26,74,74,False,0.74,54.76
2008-02-27,77,77,False,0.77,59.29
2008-02-28,82,82,False,0.82,67.24
2008-02-29,80,80,False,0.8,64.0
2008-03-01,93,93,False,0.93,86.49000000000001
2008-03-02,75,75,False,0.75,56.25
2008-03-03,74,74,False,0.74,54.76
2008-03-04,74,74,False,0.74,54.76
2008-03-05,77,77,False,0.77,59.29
2008-03-06,74,74,False,0.74,54.76
2008-03-07,83,83,False,0.83,68.89
2008-03-08,84,84,False,0.84,70.56
2008-03-09,72,72,False,0.72,51.839999999999996
2008-03-10,71,71,False,0.71,50.41
2008-03-11,71,71,False,0.71,50.41
2008-03-12,67,67,False,0.67,44.89
2008-03-13,68,68,False,0.68,46.24
2008-03-14,78,78,False,0.78,60.84
2008-03-15,85,85,False,0.85,72.25
2008-03-16,74,74,False,0.74,54.76
2008-03-17,79,79,False,0.79,62.410000000000004
2008-03-18,65,65,False,0.65,42.25
2008-03-19,75,75,False,0.75,56.25
2008-03-20,84,84,False,0.84,70.56
2008-03-21,79,79,False,0.79,62.410000000000004
2008-03-22,79,79,False,0.79,62.410000000000004
2008-03-23,73,73,False,0.73,53.29
2008-03-24,78,78,False,0.78,60.84
2008-03-25,77,77,False,0.77,59.29
2008-03-26,84,84,False,0.84,70.56
2008-03-27,82,82,False,0.82,67.24
2008-03-28,77,77,False,0.77,59.29
2008-03-29,100,100,False,1.0,100.0
2008-03-30,81,81,False,0.81,65.61
2008-03-31,96,96,False,0.96,92.16
2008-04-01,84,84,False,0.84,70.56
2008-04-02,87,87,False,0.87,75.69
2008-04-03,94,94,False,0.94,88.36
2008-04-04,94,94,False,0.94,88.36
2008-04-05,95,95,False,0.95,90.25
2008-04-06,88,88,False,0.88,77.44
2008-04-07,87,87,False,0.87,75.69
2008-04-08,83,83,False,0.83,68.89
2008-04-09,86,86,False,0.86,73.96
2008-04-10,79,79,False,0.79,62.410000000000004
2008-04-11,81,81,False,0.81,65.61
2008-04-12,94,94,False,0.94,88.36
2008-04-13,94,94,False,0.94,88.36
2008-04-14,84,84,False,0.84,70.56
2008-04-15,72,72,False,0.72,51.839999999999996
2008-04-16,73,73,False,0.73,53.29
2008-04-17,90,90,False,0.9,81.0
2008-04-18,93,93,False,0.93,86.49000000000001
2008-04-19,100,100,False,1.0,100.0
2008-04-20,85,85,False,0.85,72.25
2008-04-21,78,78,False,0.78,60.84
2008-04-22,78,78,False,0.78,60.84
2008-04-23,83,83,False,0.83,68.89
2008-04-24,73,73,False,0.73,53.29
2008-04-25,96,96,False,0.96,92.16
2008-04-26,84,84,False,0.84,70.56
2008-04-27,79,79,False,0.79,62.410000000000004
2008-04-28,80,80,False,0.8,64.0
2008-04-29,77,77,False,0.77,59.29
2008-04-30,79,79,False,0.79,62.410000000000004
2008-05-01,72,72,False,0.72,51.839999999999996
2008-05-02,86,86,False,0.86,73.96
2008-05-03,92,92,False,0.92,84.64
2008-05-04,82,82,False,0.82,67.24
2008-05-05,85,85,False,0.85,72.25
2008-05-06,79,79,False,0.79,62.410000000000004
2008-05-07,85,85,False,0.85,72.25
2008-05-08,82,82,False,0.82,67.24
2008-05-09,74,74,False,0.74,54.76
2008-05-10,90,90,False,0.9,81.0
2008-05-11,64,64,False,0.64,40.96
2008-05-12,74,74,False,0.74,54.76
2008-05-13,76,76,False,0.76,57.76
2008-05-14,71,71,False,0.71,50.41
2008-05-15,68,68,False,0.68,46.24
2008-05-16,83,83,False,0.83,68.89
2008-05-17,82,82,False,0.82,67.24
2008-05-18,84,84,False,0.84,70.56
2008-05-19,74,74,False,0.74,54.76
2008-05-20,75,75,False,0.75,56.25
2008-05-21,72,72,False,0.72,51.839999999999996
2008-05-22,73,73,False,0.73,53.29
2008-05-23,65,65,False,0.65,42.25
2008-05-24,82,82,False,0.82,67.24
2008-05-25,73,73,False,0.73,53.29
2008-05-26,64,64,False,0.64,40.96
2008-05-27,76,76,False,0.76,57.76
2008-05-28,66,66,False,0.66,43.56
2008-05-29,82,82,False,0.82,67.24
2008-05-30,75,75,False,0.75,56.25
2008-05-31,100,100,False,1.0,100.0
2008-06-01,82,82,False,0.82,67.24
2008-06-02,79,79,False,0.79,62.410000000000004
2008-06-03,86,86,False,0.86,73.96
2008-06-04,85,85,False,0.85,72.25
2008-06-05,86,86,False,0.86,73.96
2008-06-06,77,77,False,0.77,59.29
2008-06-07,81,81,False,0.81,65.61
2008-06-08,79,79,False,0.79,62.410000000000004
2008-06-09,74,74,False,0.74,54.76
2008-06-10,76,76,False,0.76,57.76
2008-06-11,74,74,False,0.74,54.76
2008-06-12,94,94,False,0.94,88.36
2008-06-13,75,75,False,0.75,56.25
2008-06-14,76,76,False,0.76,57.76
2008-06-15,87,87,False,0.87,75.69
2008-06-16,86,86,False,0.86,73.96
