date,bum bum bole_unscaled,bum bum bole_monthly,isPartial,scale,bum bum bole
2010-02-20,0,11.0,,0.11,0.0
2010-02-21,0,11.0,,0.11,0.0
2010-02-22,0,11.0,,0.11,0.0
2010-02-23,0,11.0,,0.11,0.0
2010-02-24,0,11.0,,0.11,0.0
2010-02-25,93,11.0,,0.11,10.23
2010-02-26,0,11.0,,0.11,0.0
2010-02-27,0,11.0,,0.11,0.0
2010-02-28,0,11.0,,0.11,0.0
2010-03-01,0,30.0,False,0.3,0.0
2010-03-02,0,30.0,,0.3,0.0
2010-03-03,0,30.0,,0.3,0.0
2010-03-04,0,30.0,,0.3,0.0
2010-03-05,0,30.0,,0.3,0.0
2010-03-06,0,30.0,,0.3,0.0
2010-03-07,0,30.0,,0.3,0.0
2010-03-08,0,30.0,,0.3,0.0
2010-03-09,0,30.0,,0.3,0.0
2010-03-10,0,30.0,,0.3,0.0
2010-03-11,0,30.0,,0.3,0.0
2010-03-12,0,30.0,,0.3,0.0
2010-03-13,0,30.0,,0.3,0.0
2010-03-14,0,30.0,,0.3,0.0
2010-03-15,67,30.0,,0.3,20.099999999999998
2010-03-16,0,30.0,,0.3,0.0
2010-03-17,0,30.0,,0.3,0.0
2010-03-18,0,30.0,,0.3,0.0
2010-03-19,74,30.0,,0.3,22.2
2010-03-20,0,30.0,,0.3,0.0
2010-03-21,100,30.0,,0.3,30.0
2010-03-22,66,30.0,,0.3,19.8
2010-03-23,0,30.0,,0.3,0.0
2010-03-24,67,30.0,,0.3,20.099999999999998
2010-03-25,0,30.0,,0.3,0.0
2010-03-26,0,30.0,,0.3,0.0
2010-03-27,0,30.0,,0.3,0.0
2010-03-28,0,30.0,,0.3,0.0
2010-03-29,0,30.0,,0.3,0.0
2010-03-30,0,30.0,,0.3,0.0
2010-03-31,0,30.0,,0.3,0.0
2010-04-01,0,43.0,False,0.43,0.0
2010-04-02,0,43.0,,0.43,0.0
2010-04-03,0,43.0,,0.43,0.0
2010-04-04,0,43.0,,0.43,0.0
2010-04-05,0,43.0,,0.43,0.0
2010-04-06,0,43.0,,0.43,0.0
2010-04-07,100,43.0,,0.43,43.0
2010-04-08,0,43.0,,0.43,0.0
2010-04-09,0,43.0,,0.43,0.0
2010-04-10,0,43.0,,0.43,0.0
2010-04-11,0,43.0,,0.43,0.0
2010-04-12,0,43.0,,0.43,0.0
2010-04-13,0,43.0,,0.43,0.0
2010-04-14,0,43.0,,0.43,0.0
2010-04-15,0,43.0,,0.43,0.0
2010-04-16,0,43.0,,0.43,0.0
2010-04-17,0,43.0,,0.43,0.0
2010-04-18,0,43.0,,0.43,0.0
2010-04-19,0,43.0,,0.43,0.0
2010-04-20,0,43.0,,0.43,0.0
2010-04-21,0,43.0,,0.43,0.0
2010-04-22,0,43.0,,0.43,0.0
2010-04-23,0,43.0,,0.43,0.0
2010-04-24,0,43.0,,0.43,0.0
2010-04-25,0,43.0,,0.43,0.0
2010-04-26,0,43.0,,0.43,0.0
2010-04-27,0,43.0,,0.43,0.0
2010-04-28,0,43.0,,0.43,0.0
2010-04-29,0,43.0,,0.43,0.0
2010-04-30,0,43.0,,0.43,0.0
2010-05-01,0,100.0,False,1.0,0.0
2010-05-02,0,100.0,,1.0,0.0
2010-05-03,0,100.0,,1.0,0.0
2010-05-04,0,100.0,,1.0,0.0
2010-05-05,0,100.0,,1.0,0.0
2010-05-06,0,100.0,,1.0,0.0
2010-05-07,0,100.0,,1.0,0.0
2010-05-08,0,100.0,,1.0,0.0
2010-05-09,0,100.0,,1.0,0.0
2010-05-10,46,100.0,,1.0,46.0
2010-05-11,45,100.0,,1.0,45.0
2010-05-12,0,100.0,,1.0,0.0
2010-05-13,0,100.0,,1.0,0.0
2010-05-14,49,100.0,,1.0,49.0
2010-05-15,72,100.0,,1.0,72.0
2010-05-16,0,100.0,,1.0,0.0
2010-05-17,45,100.0,,1.0,45.0
2010-05-18,45,100.0,,1.0,45.0
2010-05-19,46,100.0,,1.0,46.0
2010-05-20,0,100.0,,1.0,0.0
2010-05-21,100,100.0,,1.0,100.0
2010-05-22,0,100.0,,1.0,0.0
2010-05-23,73,100.0,,1.0,73.0
2010-05-24,47,100.0,,1.0,47.0
2010-05-25,0,100.0,,1.0,0.0
2010-05-26,48,100.0,,1.0,48.0
2010-05-27,0,100.0,,1.0,0.0
2010-05-28,0,100.0,,1.0,0.0
2010-05-29,0,100.0,,1.0,0.0
2010-05-30,79,100.0,,1.0,79.0
2010-05-31,0,100.0,,1.0,0.0
2010-06-01,0,34.0,False,0.34,0.0
2010-06-02,0,34.0,,0.34,0.0
2010-06-03,97,34.0,,0.34,32.980000000000004
2010-06-04,0,34.0,,0.34,0.0
2010-06-05,0,34.0,,0.34,0.0
2010-06-06,0,34.0,,0.34,0.0
2010-06-07,0,34.0,,0.34,0.0
2010-06-08,0,34.0,,0.34,0.0
2010-06-09,0,34.0,,0.34,0.0
2010-06-10,0,34.0,,0.34,0.0
2010-06-11,0,34.0,,0.34,0.0
2010-06-12,0,34.0,,0.34,0.0
2010-06-13,0,34.0,,0.34,0.0
2010-06-14,0,34.0,,0.34,0.0
2010-06-15,97,34.0,,0.34,32.980000000000004
2010-06-16,0,34.0,,0.34,0.0
2010-06-17,0,34.0,,0.34,0.0
2010-06-18,0,34.0,,0.34,0.0
2010-06-19,0,34.0,,0.34,0.0
2010-06-20,0,34.0,,0.34,0.0
2010-06-21,100,34.0,,0.34,34.0
2010-06-22,0,34.0,,0.34,0.0
2010-06-23,0,34.0,,0.34,0.0
2010-06-24,0,34.0,,0.34,0.0
2010-06-25,0,34.0,,0.34,0.0
2010-06-26,0,34.0,,0.34,0.0
2010-06-27,0,34.0,,0.34,0.0
2010-06-28,0,34.0,,0.34,0.0
2010-06-29,97,34.0,,0.34,32.980000000000004
2010-06-30,0,34.0,,0.34,0.0
2010-07-01,0,19.0,False,0.19,0.0
2010-07-02,42,19.0,,0.19,7.98
2010-07-03,0,19.0,,0.19,0.0
2010-07-04,0,19.0,,0.19,0.0
2010-07-05,0,19.0,,0.19,0.0
2010-07-06,0,19.0,,0.19,0.0
2010-07-07,0,19.0,,0.19,0.0
2010-07-08,35,19.0,,0.19,6.65
2010-07-09,0,19.0,,0.19,0.0
2010-07-10,48,19.0,,0.19,9.120000000000001
2010-07-11,100,19.0,,0.19,19.0
2010-07-12,0,19.0,,0.19,0.0
2010-07-13,34,19.0,,0.19,6.46
2010-07-14,0,19.0,,0.19,0.0
2010-07-15,0,19.0,,0.19,0.0
2010-07-16,0,19.0,,0.19,0.0
2010-07-17,0,19.0,,0.19,0.0
2010-07-18,0,19.0,,0.19,0.0
2010-07-19,0,19.0,,0.19,0.0
2010-07-20,0,19.0,,0.19,0.0
2010-07-21,0,19.0,,0.19,0.0
2010-07-22,0,19.0,,0.19,0.0
2010-07-23,0,19.0,,0.19,0.0
2010-07-24,0,19.0,,0.19,0.0
2010-07-25,0,19.0,,0.19,0.0
2010-07-26,0,19.0,,0.19,0.0
2010-07-27,0,19.0,,0.19,0.0
2010-07-28,0,19.0,,0.19,0.0
2010-07-29,0,19.0,,0.19,0.0
2010-07-30,0,19.0,,0.19,0.0
2010-07-31,49,19.0,,0.19,9.31
2010-08-01,0,56.0,False,0.56,0.0
2010-08-02,0,56.0,,0.56,0.0
2010-08-03,0,56.0,,0.56,0.0
2010-08-04,71,56.0,,0.56,39.760000000000005
2010-08-05,0,56.0,,0.56,0.0
2010-08-06,0,56.0,,0.56,0.0
2010-08-07,0,56.0,,0.56,0.0
2010-08-08,0,56.0,,0.56,0.0
2010-08-09,0,56.0,,0.56,0.0
2010-08-10,0,56.0,,0.56,0.0
2010-08-11,0,56.0,,0.56,0.0
2010-08-12,0,56.0,,0.56,0.0
2010-08-13,0,56.0,,0.56,0.0
2010-08-14,100,56.0,,0.56,56.00000000000001
2010-08-15,0,56.0,,0.56,0.0
2010-08-16,0,56.0,,0.56,0.0
2010-08-17,0,56.0,,0.56,0.0
2010-08-18,0,56.0,,0.56,0.0
2010-08-19,0,56.0,,0.56,0.0
2010-08-20,0,56.0,,0.56,0.0
2010-08-21,98,56.0,,0.56,54.88
2010-08-22,96,56.0,,0.56,53.760000000000005
2010-08-23,69,56.0,,0.56,38.64
2010-08-24,0,56.0,,0.56,0.0
2010-08-25,0,56.0,,0.56,0.0
2010-08-26,0,56.0,,0.56,0.0
2010-08-27,0,56.0,,0.56,0.0
2010-08-28,0,56.0,,0.56,0.0
2010-08-29,0,56.0,,0.56,0.0
2010-08-30,0,56.0,,0.56,0.0
2010-08-31,0,56.0,,0.56,0.0
2010-09-01,38,18.0,False,0.18,6.84
2010-09-02,0,18.0,,0.18,0.0
2010-09-03,40,18.0,,0.18,7.199999999999999
2010-09-04,0,18.0,,0.18,0.0
2010-09-05,55,18.0,,0.18,9.9
2010-09-06,0,18.0,,0.18,0.0
2010-09-07,0,18.0,,0.18,0.0
2010-09-08,0,18.0,,0.18,0.0
2010-09-09,0,18.0,,0.18,0.0
2010-09-10,0,18.0,,0.18,0.0
2010-09-11,0,18.0,,0.18,0.0
2010-09-12,0,18.0,,0.18,0.0
2010-09-13,0,18.0,,0.18,0.0
2010-09-14,0,18.0,,0.18,0.0
2010-09-15,0,18.0,,0.18,0.0
2010-09-16,0,18.0,,0.18,0.0
2010-09-17,0,18.0,,0.18,0.0
2010-09-18,0,18.0,,0.18,0.0
2010-09-19,0,18.0,,0.18,0.0
2010-09-20,0,18.0,,0.18,0.0
2010-09-21,0,18.0,,0.18,0.0
2010-09-22,0,18.0,,0.18,0.0
2010-09-23,0,18.0,,0.18,0.0
2010-09-24,0,18.0,,0.18,0.0
2010-09-25,51,18.0,,0.18,9.18
2010-09-26,100,18.0,,0.18,18.0
2010-09-27,0,18.0,,0.18,0.0
2010-09-28,0,18.0,,0.18,0.0
2010-09-29,0,18.0,,0.18,0.0
2010-09-30,0,18.0,,0.18,0.0
2010-10-01,0,44.0,False,0.44,0.0
2010-10-02,100,44.0,,0.44,44.0
2010-10-03,0,44.0,,0.44,0.0
2010-10-04,0,44.0,,0.44,0.0
2010-10-05,0,44.0,,0.44,0.0
2010-10-06,0,44.0,,0.44,0.0
2010-10-07,0,44.0,,0.44,0.0
2010-10-08,0,44.0,,0.44,0.0
2010-10-09,0,44.0,,0.44,0.0
2010-10-10,0,44.0,,0.44,0.0
2010-10-11,0,44.0,,0.44,0.0
2010-10-12,73,44.0,,0.44,32.12
2010-10-13,0,44.0,,0.44,0.0
2010-10-14,70,44.0,,0.44,30.8
2010-10-15,0,44.0,,0.44,0.0
2010-10-16,0,44.0,,0.44,0.0
2010-10-17,0,44.0,,0.44,0.0
2010-10-18,69,44.0,,0.44,30.36
2010-10-19,0,44.0,,0.44,0.0
2010-10-20,0,44.0,,0.44,0.0
2010-10-21,0,44.0,,0.44,0.0
2010-10-22,0,44.0,,0.44,0.0
2010-10-23,0,44.0,,0.44,0.0
2010-10-24,0,44.0,,0.44,0.0
2010-10-25,0,44.0,,0.44,0.0
2010-10-26,0,44.0,,0.44,0.0
2010-10-27,0,44.0,,0.44,0.0
2010-10-28,68,44.0,,0.44,29.92
2010-10-29,0,44.0,,0.44,0.0
2010-10-30,0,44.0,,0.44,0.0
2010-10-31,0,44.0,,0.44,0.0
2010-11-01,0,35.0,False,0.35,0.0
2010-11-02,0,35.0,,0.35,0.0
2010-11-03,0,35.0,,0.35,0.0
2010-11-04,0,35.0,,0.35,0.0
2010-11-05,76,35.0,,0.35,26.599999999999998
2010-11-06,0,35.0,,0.35,0.0
2010-11-07,0,35.0,,0.35,0.0
2010-11-08,72,35.0,,0.35,25.2
2010-11-09,0,35.0,,0.35,0.0
2010-11-10,0,35.0,,0.35,0.0
2010-11-11,0,35.0,,0.35,0.0
2010-11-12,76,35.0,,0.35,26.599999999999998
2010-11-13,100,35.0,,0.35,35.0
2010-11-14,0,35.0,,0.35,0.0
2010-11-15,0,35.0,,0.35,0.0
2010-11-16,0,35.0,,0.35,0.0
2010-11-17,0,35.0,,0.35,0.0
2010-11-18,0,35.0,,0.35,0.0
2010-11-19,0,35.0,,0.35,0.0
2010-11-20,0,35.0,,0.35,0.0
2010-11-21,97,35.0,,0.35,33.949999999999996
2010-11-22,0,35.0,,0.35,0.0
2010-11-23,0,35.0,,0.35,0.0
2010-11-24,0,35.0,,0.35,0.0
2010-11-25,0,35.0,,0.35,0.0
2010-11-26,93,35.0,,0.35,32.55
2010-11-27,100,35.0,,0.35,35.0
2010-11-28,0,35.0,,0.35,0.0
2010-11-29,68,35.0,,0.35,23.799999999999997
2010-11-30,0,35.0,,0.35,0.0
2010-12-01,0,9.0,False,0.09,0.0
2010-12-02,0,9.0,,0.09,0.0
2010-12-03,0,9.0,,0.09,0.0
2010-12-04,0,9.0,,0.09,0.0
2010-12-05,0,9.0,,0.09,0.0
2010-12-06,0,9.0,,0.09,0.0
2010-12-07,0,9.0,,0.09,0.0
2010-12-08,0,9.0,,0.09,0.0
2010-12-09,0,9.0,,0.09,0.0
2010-12-10,0,9.0,,0.09,0.0
2010-12-11,0,9.0,,0.09,0.0
2010-12-12,0,9.0,,0.09,0.0
2010-12-13,0,9.0,,0.09,0.0
2010-12-14,0,9.0,,0.09,0.0
2010-12-15,0,9.0,,0.09,0.0
2010-12-16,0,9.0,,0.09,0.0
2010-12-17,0,9.0,,0.09,0.0
2010-12-18,0,9.0,,0.09,0.0
2010-12-19,0,9.0,,0.09,0.0
2010-12-20,0,9.0,,0.09,0.0
2010-12-21,0,9.0,,0.09,0.0
2010-12-22,0,9.0,,0.09,0.0
2010-12-23,0,9.0,,0.09,0.0
2010-12-24,0,9.0,,0.09,0.0
2010-12-25,0,9.0,,0.09,0.0
2010-12-26,0,9.0,,0.09,0.0
2010-12-27,0,9.0,,0.09,0.0
2010-12-28,0,9.0,,0.09,0.0
2010-12-29,0,9.0,,0.09,0.0
2010-12-30,100,9.0,,0.09,9.0
2010-12-31,0,9.0,,0.09,0.0
2011-01-01,0,21.0,False,0.21,0.0
2011-01-02,0,21.0,,0.21,0.0
2011-01-03,0,21.0,,0.21,0.0
2011-01-04,0,21.0,,0.21,0.0
2011-01-05,0,21.0,,0.21,0.0
2011-01-06,0,21.0,,0.21,0.0
2011-01-07,0,21.0,,0.21,0.0
2011-01-08,0,21.0,,0.21,0.0
2011-01-09,0,21.0,,0.21,0.0
2011-01-10,0,21.0,,0.21,0.0
2011-01-11,0,21.0,,0.21,0.0
2011-01-12,0,21.0,,0.21,0.0
2011-01-13,0,21.0,,0.21,0.0
2011-01-14,0,21.0,,0.21,0.0
2011-01-15,0,21.0,,0.21,0.0
2011-01-16,0,21.0,,0.21,0.0
2011-01-17,0,21.0,,0.21,0.0
2011-01-18,0,21.0,,0.21,0.0
2011-01-19,0,21.0,,0.21,0.0
2011-01-20,0,21.0,,0.21,0.0
2011-01-21,0,21.0,,0.21,0.0
2011-01-22,0,21.0,,0.21,0.0
2011-01-23,0,21.0,,0.21,0.0
2011-01-24,100,21.0,,0.21,21.0
2011-01-25,0,21.0,,0.21,0.0
2011-01-26,0,21.0,,0.21,0.0
2011-01-27,0,21.0,,0.21,0.0
2011-01-28,0,21.0,,0.21,0.0
2011-01-29,0,21.0,,0.21,0.0
2011-01-30,0,21.0,,0.21,0.0
2011-01-31,0,21.0,,0.21,0.0
2011-02-01,0,15.0,False,0.15,0.0
2011-02-02,0,15.0,,0.15,0.0
2011-02-03,74,15.0,,0.15,11.1
2011-02-04,0,15.0,,0.15,0.0
2011-02-05,0,15.0,,0.15,0.0
2011-02-06,96,15.0,,0.15,14.399999999999999
2011-02-07,0,15.0,,0.15,0.0
2011-02-08,0,15.0,,0.15,0.0
2011-02-09,0,15.0,,0.15,0.0
2011-02-10,0,15.0,,0.15,0.0
2011-02-11,0,15.0,,0.15,0.0
2011-02-12,0,15.0,,0.15,0.0
2011-02-13,100,15.0,,0.15,15.0
2011-02-14,0,15.0,,0.15,0.0
2011-02-15,0,15.0,,0.15,0.0
2011-02-16,0,15.0,,0.15,0.0
2011-02-17,0,15.0,,0.15,0.0
2011-02-18,0,15.0,,0.15,0.0
2011-02-19,0,15.0,,0.15,0.0
2011-02-20,0,15.0,,0.15,0.0
2011-02-21,0,15.0,,0.15,0.0
2011-02-22,0,15.0,,0.15,0.0
2011-02-23,0,15.0,,0.15,0.0
2011-02-24,74,15.0,,0.15,11.1
2011-02-25,0,15.0,,0.15,0.0
2011-02-26,0,15.0,,0.15,0.0
2011-02-27,0,15.0,,0.15,0.0
2011-02-28,0,15.0,,0.15,0.0
2011-03-01,47,33.0,False,0.33,15.510000000000002
2011-03-02,0,33.0,,0.33,0.0
2011-03-03,0,33.0,,0.33,0.0
2011-03-04,0,33.0,,0.33,0.0
2011-03-05,0,33.0,,0.33,0.0
2011-03-06,0,33.0,,0.33,0.0
2011-03-07,0,33.0,,0.33,0.0
2011-03-08,0,33.0,,0.33,0.0
2011-03-09,0,33.0,,0.33,0.0
2011-03-10,47,33.0,,0.33,15.510000000000002
2011-03-11,0,33.0,,0.33,0.0
2011-03-12,0,33.0,,0.33,0.0
2011-03-13,0,33.0,,0.33,0.0
2011-03-14,0,33.0,,0.33,0.0
2011-03-15,51,33.0,,0.33,16.830000000000002
2011-03-16,0,33.0,,0.33,0.0
2011-03-17,0,33.0,,0.33,0.0
2011-03-18,0,33.0,,0.33,0.0
2011-03-19,0,33.0,,0.33,0.0
2011-03-20,63,33.0,,0.33,20.790000000000003
2011-03-21,0,33.0,,0.33,0.0
2011-03-22,47,33.0,,0.33,15.510000000000002
2011-03-23,47,33.0,,0.33,15.510000000000002
2011-03-24,0,33.0,,0.33,0.0
2011-03-25,100,33.0,,0.33,33.0
2011-03-26,62,33.0,,0.33,20.46
2011-03-27,0,33.0,,0.33,0.0
2011-03-28,0,33.0,,0.33,0.0
2011-03-29,0,33.0,,0.33,0.0
2011-03-30,0,33.0,,0.33,0.0
2011-03-31,0,33.0,,0.33,0.0
2011-04-01,0,27.0,False,0.27,0.0
2011-04-02,0,27.0,,0.27,0.0
2011-04-03,99,27.0,,0.27,26.73
2011-04-04,0,27.0,,0.27,0.0
2011-04-05,0,27.0,,0.27,0.0
2011-04-06,0,27.0,,0.27,0.0
2011-04-07,0,27.0,,0.27,0.0
2011-04-08,0,27.0,,0.27,0.0
2011-04-09,100,27.0,,0.27,27.0
2011-04-10,0,27.0,,0.27,0.0
2011-04-11,0,27.0,,0.27,0.0
2011-04-12,0,27.0,,0.27,0.0
2011-04-13,0,27.0,,0.27,0.0
2011-04-14,0,27.0,,0.27,0.0
2011-04-15,79,27.0,,0.27,21.330000000000002
2011-04-16,0,27.0,,0.27,0.0
2011-04-17,0,27.0,,0.27,0.0
2011-04-18,76,27.0,,0.27,20.520000000000003
2011-04-19,0,27.0,,0.27,0.0
2011-04-20,0,27.0,,0.27,0.0
2011-04-21,0,27.0,,0.27,0.0
2011-04-22,0,27.0,,0.27,0.0
2011-04-23,100,27.0,,0.27,27.0
2011-04-24,0,27.0,,0.27,0.0
2011-04-25,0,27.0,,0.27,0.0
2011-04-26,0,27.0,,0.27,0.0
2011-04-27,0,27.0,,0.27,0.0
2011-04-28,75,27.0,,0.27,20.25
2011-04-29,0,27.0,,0.27,0.0
2011-04-30,0,27.0,,0.27,0.0
2011-05-01,100,0.0,False,0.0,0.0
2011-05-02,0,0.0,,0.0,0.0
2011-05-03,0,0.0,,0.0,0.0
2011-05-04,0,0.0,,0.0,0.0
2011-05-05,0,0.0,,0.0,0.0
2011-05-06,0,0.0,,0.0,0.0
2011-05-07,0,0.0,,0.0,0.0
2011-05-08,0,0.0,,0.0,0.0
2011-05-09,0,0.0,,0.0,0.0
2011-05-10,0,0.0,,0.0,0.0
2011-05-11,0,0.0,,0.0,0.0
2011-05-12,0,0.0,,0.0,0.0
2011-05-13,0,0.0,,0.0,0.0
2011-05-14,0,0.0,,0.0,0.0
2011-05-15,0,0.0,,0.0,0.0
2011-05-16,75,0.0,,0.0,0.0
2011-05-17,74,0.0,,0.0,0.0
2011-05-18,0,0.0,,0.0,0.0
2011-05-19,77,0.0,,0.0,0.0
2011-05-20,0,0.0,,0.0,0.0
2011-05-21,0,0.0,,0.0,0.0
2011-05-22,0,0.0,,0.0,0.0
2011-05-23,0,0.0,,0.0,0.0
2011-05-24,0,0.0,,0.0,0.0
2011-05-25,0,0.0,,0.0,0.0
2011-05-26,78,0.0,,0.0,0.0
2011-05-27,0,0.0,,0.0,0.0
2011-05-28,0,0.0,,0.0,0.0
2011-05-29,0,0.0,,0.0,0.0
2011-05-30,0,0.0,,0.0,0.0
2011-05-31,0,0.0,,0.0,0.0
2011-06-01,96,7.0,False,0.07,6.720000000000001
2011-06-02,96,7.0,,0.07,6.720000000000001
2011-06-03,0,7.0,,0.07,0.0
2011-06-04,0,7.0,,0.07,0.0
2011-06-05,0,7.0,,0.07,0.0
2011-06-06,0,7.0,,0.07,0.0
2011-06-07,0,7.0,,0.07,0.0
2011-06-08,0,7.0,,0.07,0.0
2011-06-09,0,7.0,,0.07,0.0
2011-06-10,0,7.0,,0.07,0.0
2011-06-11,0,7.0,,0.07,0.0
2011-06-12,0,7.0,,0.07,0.0
2011-06-13,0,7.0,,0.07,0.0
2011-06-14,0,7.0,,0.07,0.0
2011-06-15,0,7.0,,0.07,0.0
2011-06-16,0,7.0,,0.07,0.0
2011-06-17,0,7.0,,0.07,0.0
2011-06-18,0,7.0,,0.07,0.0
2011-06-19,0,7.0,,0.07,0.0
2011-06-20,0,7.0,,0.07,0.0
2011-06-21,0,7.0,,0.07,0.0
2011-06-22,0,7.0,,0.07,0.0
2011-06-23,0,7.0,,0.07,0.0
2011-06-24,0,7.0,,0.07,0.0
2011-06-25,0,7.0,,0.07,0.0
2011-06-26,0,7.0,,0.07,0.0
2011-06-27,0,7.0,,0.07,0.0
2011-06-28,0,7.0,,0.07,0.0
2011-06-29,0,7.0,,0.07,0.0
2011-06-30,100,7.0,,0.07,7.000000000000001
2011-07-01,0,13.0,False,0.13,0.0
2011-07-02,100,13.0,,0.13,13.0
2011-07-03,0,13.0,,0.13,0.0
2011-07-04,96,13.0,,0.13,12.48
2011-07-05,0,13.0,,0.13,0.0
2011-07-06,0,13.0,,0.13,0.0
2011-07-07,0,13.0,,0.13,0.0
2011-07-08,74,13.0,,0.13,9.620000000000001
2011-07-09,0,13.0,,0.13,0.0
2011-07-10,95,13.0,,0.13,12.35
2011-07-11,71,13.0,,0.13,9.23
2011-07-12,0,13.0,,0.13,0.0
2011-07-13,0,13.0,,0.13,0.0
2011-07-14,0,13.0,,0.13,0.0
2011-07-15,74,13.0,,0.13,9.620000000000001
2011-07-16,0,13.0,,0.13,0.0
2011-07-17,0,13.0,,0.13,0.0
2011-07-18,0,13.0,,0.13,0.0
2011-07-19,0,13.0,,0.13,0.0
2011-07-20,70,13.0,,0.13,9.1
2011-07-21,0,13.0,,0.13,0.0
2011-07-22,0,13.0,,0.13,0.0
2011-07-23,0,13.0,,0.13,0.0
2011-07-24,0,13.0,,0.13,0.0
2011-07-25,0,13.0,,0.13,0.0
2011-07-26,0,13.0,,0.13,0.0
2011-07-27,0,13.0,,0.13,0.0
2011-07-28,0,13.0,,0.13,0.0
2011-07-29,74,13.0,,0.13,9.620000000000001
2011-07-30,0,13.0,,0.13,0.0
2011-07-31,0,13.0,,0.13,0.0
2011-08-01,0,32.0,False,0.32,0.0
2011-08-02,0,32.0,,0.32,0.0
2011-08-03,0,32.0,,0.32,0.0
2011-08-04,0,32.0,,0.32,0.0
2011-08-05,0,32.0,,0.32,0.0
2011-08-06,0,32.0,,0.32,0.0
2011-08-07,52,32.0,,0.32,16.64
2011-08-08,0,32.0,,0.32,0.0
2011-08-09,0,32.0,,0.32,0.0
2011-08-10,0,32.0,,0.32,0.0
2011-08-11,41,32.0,,0.32,13.120000000000001
2011-08-12,0,32.0,,0.32,0.0
2011-08-13,53,32.0,,0.32,16.96
2011-08-14,0,32.0,,0.32,0.0
2011-08-15,0,32.0,,0.32,0.0
2011-08-16,0,32.0,,0.32,0.0
2011-08-17,0,32.0,,0.32,0.0
2011-08-18,0,32.0,,0.32,0.0
2011-08-19,0,32.0,,0.32,0.0
2011-08-20,0,32.0,,0.32,0.0
2011-08-21,52,32.0,,0.32,16.64
2011-08-22,0,32.0,,0.32,0.0
2011-08-23,38,32.0,,0.32,12.16
2011-08-24,40,32.0,,0.32,12.8
2011-08-25,39,32.0,,0.32,12.48
2011-08-26,0,32.0,,0.32,0.0
2011-08-27,0,32.0,,0.32,0.0
2011-08-28,100,32.0,,0.32,32.0
2011-08-29,0,32.0,,0.32,0.0
2011-08-30,0,32.0,,0.32,0.0
2011-08-31,0,32.0,,0.32,0.0
2011-09-01,41,13.0,False,0.13,5.33
2011-09-02,0,13.0,,0.13,0.0
2011-09-03,0,13.0,,0.13,0.0
2011-09-04,0,13.0,,0.13,0.0
2011-09-05,48,13.0,,0.13,6.24
2011-09-06,0,13.0,,0.13,0.0
2011-09-07,0,13.0,,0.13,0.0
2011-09-08,0,13.0,,0.13,0.0
2011-09-09,0,13.0,,0.13,0.0
2011-09-10,0,13.0,,0.13,0.0
2011-09-11,0,13.0,,0.13,0.0
2011-09-12,0,13.0,,0.13,0.0
2011-09-13,0,13.0,,0.13,0.0
2011-09-14,0,13.0,,0.13,0.0
2011-09-15,0,13.0,,0.13,0.0
2011-09-16,0,13.0,,0.13,0.0
2011-09-17,0,13.0,,0.13,0.0
2011-09-18,100,13.0,,0.13,13.0
2011-09-19,0,13.0,,0.13,0.0
2011-09-20,0,13.0,,0.13,0.0
2011-09-21,0,13.0,,0.13,0.0
2011-09-22,0,13.0,,0.13,0.0
2011-09-23,0,13.0,,0.13,0.0
2011-09-24,0,13.0,,0.13,0.0
2011-09-25,49,13.0,,0.13,6.37
2011-09-26,0,13.0,,0.13,0.0
2011-09-27,39,13.0,,0.13,5.07
2011-09-28,0,13.0,,0.13,0.0
2011-09-29,0,13.0,,0.13,0.0
2011-09-30,0,13.0,,0.13,0.0
2011-10-01,0,6.0,False,0.06,0.0
2011-10-02,0,6.0,,0.06,0.0
2011-10-03,0,6.0,,0.06,0.0
2011-10-04,0,6.0,,0.06,0.0
2011-10-05,0,6.0,,0.06,0.0
2011-10-06,0,6.0,,0.06,0.0
2011-10-07,0,6.0,,0.06,0.0
2011-10-08,100,6.0,,0.06,6.0
2011-10-09,0,6.0,,0.06,0.0
2011-10-10,0,6.0,,0.06,0.0
2011-10-11,0,6.0,,0.06,0.0
2011-10-12,0,6.0,,0.06,0.0
2011-10-13,0,6.0,,0.06,0.0
2011-10-14,0,6.0,,0.06,0.0
2011-10-15,0,6.0,,0.06,0.0
2011-10-16,0,6.0,,0.06,0.0
2011-10-17,75,6.0,,0.06,4.5
2011-10-18,0,6.0,,0.06,0.0
2011-10-19,0,6.0,,0.06,0.0
2011-10-20,77,6.0,,0.06,4.62
2011-10-21,0,6.0,,0.06,0.0
2011-10-22,0,6.0,,0.06,0.0
2011-10-23,97,6.0,,0.06,5.819999999999999
2011-10-24,0,6.0,,0.06,0.0
2011-10-25,0,6.0,,0.06,0.0
2011-10-26,0,6.0,,0.06,0.0
2011-10-27,0,6.0,,0.06,0.0
2011-10-28,0,6.0,,0.06,0.0
2011-10-29,0,6.0,,0.06,0.0
2011-10-30,0,6.0,,0.06,0.0
2011-10-31,0,6.0,,0.06,0.0
2011-11-01,0,36.0,False,0.36,0.0
2011-11-02,0,36.0,,0.36,0.0
2011-11-03,0,36.0,,0.36,0.0
2011-11-04,0,36.0,,0.36,0.0
2011-11-05,64,36.0,,0.36,23.04
2011-11-06,0,36.0,,0.36,0.0
2011-11-07,0,36.0,,0.36,0.0
2011-11-08,0,36.0,,0.36,0.0
