date,inflation calculator_unscaled,inflation calculator_monthly,isPartial,scale,inflation calculator
2016-07-05,31,55.0,,0.55,17.05
2016-07-06,69,55.0,,0.55,37.95
2016-07-07,70,55.0,,0.55,38.5
2016-07-08,49,55.0,,0.55,26.950000000000003
2016-07-09,76,55.0,,0.55,41.800000000000004
2016-07-10,66,55.0,,0.55,36.300000000000004
2016-07-11,48,55.0,,0.55,26.400000000000002
2016-07-12,91,55.0,,0.55,50.050000000000004
2016-07-13,53,55.0,,0.55,29.150000000000002
2016-07-14,71,55.0,,0.55,39.050000000000004
2016-07-15,82,55.0,,0.55,45.1
2016-07-16,51,55.0,,0.55,28.05
2016-07-17,61,55.0,,0.55,33.550000000000004
2016-07-18,52,55.0,,0.55,28.6
2016-07-19,66,55.0,,0.55,36.300000000000004
2016-07-20,66,55.0,,0.55,36.300000000000004
2016-07-21,58,55.0,,0.55,31.900000000000002
2016-07-22,63,55.0,,0.55,34.650000000000006
2016-07-23,71,55.0,,0.55,39.050000000000004
2016-07-24,41,55.0,,0.55,22.55
2016-07-25,64,55.0,,0.55,35.2
2016-07-26,52,55.0,,0.55,28.6
2016-07-27,100,55.0,,0.55,55.00000000000001
2016-07-28,92,55.0,,0.55,50.6
2016-07-29,65,55.0,,0.55,35.75
2016-07-30,65,55.0,,0.55,35.75
2016-07-31,71,55.0,,0.55,39.050000000000004
2016-08-01,47,47.0,False,0.47,22.09
2016-08-02,56,47.0,,0.47,26.32
2016-08-03,56,47.0,,0.47,26.32
2016-08-04,40,47.0,,0.47,18.799999999999997
2016-08-05,46,47.0,,0.47,21.619999999999997
2016-08-06,64,47.0,,0.47,30.08
2016-08-07,16,47.0,,0.47,7.52
2016-08-08,75,47.0,,0.47,35.25
2016-08-09,62,47.0,,0.47,29.139999999999997
2016-08-10,23,47.0,,0.47,10.809999999999999
2016-08-11,61,47.0,,0.47,28.669999999999998
2016-08-12,51,47.0,,0.47,23.97
2016-08-13,68,47.0,,0.47,31.959999999999997
2016-08-14,32,47.0,,0.47,15.04
2016-08-15,27,47.0,,0.47,12.69
2016-08-16,36,47.0,,0.47,16.919999999999998
2016-08-17,60,47.0,,0.47,28.2
2016-08-18,75,47.0,,0.47,35.25
2016-08-19,52,47.0,,0.47,24.439999999999998
2016-08-20,27,47.0,,0.47,12.69
2016-08-21,82,47.0,,0.47,38.54
2016-08-22,82,47.0,,0.47,38.54
2016-08-23,54,47.0,,0.47,25.38
2016-08-24,44,47.0,,0.47,20.68
2016-08-25,55,47.0,,0.47,25.849999999999998
2016-08-26,83,47.0,,0.47,39.01
2016-08-27,40,47.0,,0.47,18.799999999999997
2016-08-28,84,47.0,,0.47,39.48
2016-08-29,79,47.0,,0.47,37.129999999999995
2016-08-30,33,47.0,,0.47,15.51
2016-08-31,100,47.0,,0.47,47.0
2016-09-01,55,56.0,False,0.56,30.800000000000004
2016-09-02,33,56.0,,0.56,18.48
2016-09-03,48,56.0,,0.56,26.880000000000003
2016-09-04,49,56.0,,0.56,27.44
2016-09-05,51,56.0,,0.56,28.560000000000002
2016-09-06,84,56.0,,0.56,47.040000000000006
2016-09-07,75,56.0,,0.56,42.00000000000001
2016-09-08,72,56.0,,0.56,40.32000000000001
2016-09-09,77,56.0,,0.56,43.120000000000005
2016-09-10,73,56.0,,0.56,40.88
2016-09-11,66,56.0,,0.56,36.96
2016-09-12,66,56.0,,0.56,36.96
2016-09-13,57,56.0,,0.56,31.92
2016-09-14,58,56.0,,0.56,32.480000000000004
2016-09-15,49,56.0,,0.56,27.44
2016-09-16,45,56.0,,0.56,25.200000000000003
2016-09-17,63,56.0,,0.56,35.28
2016-09-18,45,56.0,,0.56,25.200000000000003
2016-09-19,52,56.0,,0.56,29.120000000000005
2016-09-20,35,56.0,,0.56,19.6
2016-09-21,48,56.0,,0.56,26.880000000000003
2016-09-22,80,56.0,,0.56,44.800000000000004
2016-09-23,46,56.0,,0.56,25.76
2016-09-24,60,56.0,,0.56,33.6
2016-09-25,31,56.0,,0.56,17.360000000000003
2016-09-26,100,56.0,,0.56,56.00000000000001
2016-09-27,70,56.0,,0.56,39.2
2016-09-28,84,56.0,,0.56,47.040000000000006
2016-09-29,94,56.0,,0.56,52.64000000000001
2016-09-30,68,56.0,,0.56,38.080000000000005
2016-10-01,52,54.0,False,0.54,28.080000000000002
2016-10-02,77,54.0,,0.54,41.580000000000005
2016-10-03,65,54.0,,0.54,35.1
2016-10-04,72,54.0,,0.54,38.88
2016-10-05,56,54.0,,0.54,30.240000000000002
2016-10-06,56,54.0,,0.54,30.240000000000002
2016-10-07,53,54.0,,0.54,28.62
2016-10-08,41,54.0,,0.54,22.14
2016-10-09,66,54.0,,0.54,35.64
2016-10-10,40,54.0,,0.54,21.6
2016-10-11,78,54.0,,0.54,42.120000000000005
2016-10-12,48,54.0,,0.54,25.92
2016-10-13,75,54.0,,0.54,40.5
2016-10-14,100,54.0,,0.54,54.0
2016-10-15,64,54.0,,0.54,34.56
2016-10-16,56,54.0,,0.54,30.240000000000002
2016-10-17,99,54.0,,0.54,53.46
2016-10-18,78,54.0,,0.54,42.120000000000005
2016-10-19,62,54.0,,0.54,33.480000000000004
2016-10-20,91,54.0,,0.54,49.14
2016-10-21,71,54.0,,0.54,38.34
2016-10-22,59,54.0,,0.54,31.860000000000003
2016-10-23,85,54.0,,0.54,45.900000000000006
2016-10-24,68,54.0,,0.54,36.72
2016-10-25,81,54.0,,0.54,43.74
2016-10-26,68,54.0,,0.54,36.72
2016-10-27,81,54.0,,0.54,43.74
2016-10-28,91,54.0,,0.54,49.14
2016-10-29,53,54.0,,0.54,28.62
2016-10-30,77,54.0,,0.54,41.580000000000005
2016-10-31,94,54.0,,0.54,50.760000000000005
2016-11-01,43,51.0,False,0.51,21.93
2016-11-02,94,51.0,,0.51,47.94
2016-11-03,63,51.0,,0.51,32.13
2016-11-04,72,51.0,,0.51,36.72
2016-11-05,50,51.0,,0.51,25.5
2016-11-06,63,51.0,,0.51,32.13
2016-11-07,47,51.0,,0.51,23.97
2016-11-08,55,51.0,,0.51,28.05
2016-11-09,29,51.0,,0.51,14.790000000000001
2016-11-10,78,51.0,,0.51,39.78
2016-11-11,56,51.0,,0.51,28.560000000000002
2016-11-12,54,51.0,,0.51,27.54
2016-11-13,63,51.0,,0.51,32.13
2016-11-14,44,51.0,,0.51,22.44
2016-11-15,52,51.0,,0.51,26.52
2016-11-16,61,51.0,,0.51,31.11
2016-11-17,57,51.0,,0.51,29.07
2016-11-18,59,51.0,,0.51,30.09
2016-11-19,79,51.0,,0.51,40.29
2016-11-20,77,51.0,,0.51,39.27
2016-11-21,49,51.0,,0.51,24.990000000000002
2016-11-22,50,51.0,,0.51,25.5
2016-11-23,35,51.0,,0.51,17.85
2016-11-24,64,51.0,,0.51,32.64
2016-11-25,88,51.0,,0.51,44.88
2016-11-26,51,51.0,,0.51,26.01
2016-11-27,97,51.0,,0.51,49.47
2016-11-28,100,51.0,,0.51,51.0
2016-11-29,60,51.0,,0.51,30.6
2016-11-30,84,51.0,,0.51,42.84
2016-12-01,40,60.0,False,0.6,24.0
2016-12-02,42,60.0,,0.6,25.2
2016-12-03,55,60.0,,0.6,33.0
2016-12-04,57,60.0,,0.6,34.199999999999996
2016-12-05,32,60.0,,0.6,19.2
2016-12-06,33,60.0,,0.6,19.8
2016-12-07,28,60.0,,0.6,16.8
2016-12-08,24,60.0,,0.6,14.399999999999999
2016-12-09,34,60.0,,0.6,20.4
2016-12-10,51,60.0,,0.6,30.599999999999998
2016-12-11,31,60.0,,0.6,18.599999999999998
2016-12-12,36,60.0,,0.6,21.599999999999998
2016-12-13,41,60.0,,0.6,24.599999999999998
2016-12-14,55,60.0,,0.6,33.0
2016-12-15,34,60.0,,0.6,20.4
2016-12-16,23,60.0,,0.6,13.799999999999999
2016-12-17,38,60.0,,0.6,22.8
2016-12-18,46,60.0,,0.6,27.599999999999998
2016-12-19,44,60.0,,0.6,26.4
2016-12-20,40,60.0,,0.6,24.0
2016-12-21,39,60.0,,0.6,23.4
2016-12-22,32,60.0,,0.6,19.2
2016-12-23,61,60.0,,0.6,36.6
2016-12-24,37,60.0,,0.6,22.2
2016-12-25,100,60.0,,0.6,60.0
2016-12-26,46,60.0,,0.6,27.599999999999998
2016-12-27,39,60.0,,0.6,23.4
2016-12-28,51,60.0,,0.6,30.599999999999998
2016-12-29,31,60.0,,0.6,18.599999999999998
2016-12-30,33,60.0,,0.6,19.8
2016-12-31,28,60.0,,0.6,16.8
2017-01-01,56,64.0,False,0.64,35.84
2017-01-02,75,64.0,,0.64,48.0
2017-01-03,71,64.0,,0.64,45.44
2017-01-04,99,64.0,,0.64,63.36
2017-01-05,84,64.0,,0.64,53.76
2017-01-06,50,64.0,,0.64,32.0
2017-01-07,96,64.0,,0.64,61.44
2017-01-08,80,64.0,,0.64,51.2
2017-01-09,68,64.0,,0.64,43.52
2017-01-10,56,64.0,,0.64,35.84
2017-01-11,85,64.0,,0.64,54.4
2017-01-12,90,64.0,,0.64,57.6
2017-01-13,74,64.0,,0.64,47.36
2017-01-14,66,64.0,,0.64,42.24
2017-01-15,100,64.0,,0.64,64.0
2017-01-16,59,64.0,,0.64,37.76
2017-01-17,71,64.0,,0.64,45.44
2017-01-18,48,64.0,,0.64,30.72
2017-01-19,47,64.0,,0.64,30.080000000000002
2017-01-20,94,64.0,,0.64,60.160000000000004
2017-01-21,71,64.0,,0.64,45.44
2017-01-22,73,64.0,,0.64,46.72
2017-01-23,84,64.0,,0.64,53.76
2017-01-24,79,64.0,,0.64,50.56
2017-01-25,72,64.0,,0.64,46.08
2017-01-26,63,64.0,,0.64,40.32
2017-01-27,89,64.0,,0.64,56.96
2017-01-28,82,64.0,,0.64,52.480000000000004
2017-01-29,52,64.0,,0.64,33.28
2017-01-30,74,64.0,,0.64,47.36
2017-01-31,74,64.0,,0.64,47.36
2017-02-01,73,59.0,False,0.59,43.07
2017-02-02,91,59.0,,0.59,53.69
2017-02-03,54,59.0,,0.59,31.86
2017-02-04,59,59.0,,0.59,34.809999999999995
2017-02-05,100,59.0,,0.59,59.0
2017-02-06,50,59.0,,0.59,29.5
2017-02-07,55,59.0,,0.59,32.449999999999996
2017-02-08,49,59.0,,0.59,28.91
2017-02-09,56,59.0,,0.59,33.04
2017-02-10,91,59.0,,0.59,53.69
2017-02-11,67,59.0,,0.59,39.53
2017-02-12,79,59.0,,0.59,46.61
2017-02-13,86,59.0,,0.59,50.739999999999995
2017-02-14,75,59.0,,0.59,44.25
2017-02-15,54,59.0,,0.59,31.86
2017-02-16,90,59.0,,0.59,53.099999999999994
2017-02-17,62,59.0,,0.59,36.58
2017-02-18,72,59.0,,0.59,42.48
2017-02-19,68,59.0,,0.59,40.12
2017-02-20,71,59.0,,0.59,41.89
2017-02-21,77,59.0,,0.59,45.43
2017-02-22,74,59.0,,0.59,43.66
2017-02-23,52,59.0,,0.59,30.68
2017-02-24,40,59.0,,0.59,23.599999999999998
2017-02-25,74,59.0,,0.59,43.66
2017-02-26,76,59.0,,0.59,44.839999999999996
2017-02-27,48,59.0,,0.59,28.32
2017-02-28,53,59.0,,0.59,31.27
2017-03-01,71,67.0,False,0.67,47.57
2017-03-02,74,67.0,,0.67,49.580000000000005
2017-03-03,65,67.0,,0.67,43.550000000000004
2017-03-04,98,67.0,,0.67,65.66000000000001
2017-03-05,72,67.0,,0.67,48.24
2017-03-06,74,67.0,,0.67,49.580000000000005
2017-03-07,79,67.0,,0.67,52.93
2017-03-08,56,67.0,,0.67,37.52
2017-03-09,77,67.0,,0.67,51.59
2017-03-10,100,67.0,,0.67,67.0
2017-03-11,56,67.0,,0.67,37.52
2017-03-12,95,67.0,,0.67,63.650000000000006
2017-03-13,70,67.0,,0.67,46.900000000000006
2017-03-14,64,67.0,,0.67,42.88
2017-03-15,78,67.0,,0.67,52.260000000000005
2017-03-16,85,67.0,,0.67,56.95
2017-03-17,32,67.0,,0.67,21.44
2017-03-18,61,67.0,,0.67,40.870000000000005
2017-03-19,77,67.0,,0.67,51.59
2017-03-20,78,67.0,,0.67,52.260000000000005
2017-03-21,81,67.0,,0.67,54.27
2017-03-22,78,67.0,,0.67,52.260000000000005
2017-03-23,69,67.0,,0.67,46.230000000000004
2017-03-24,42,67.0,,0.67,28.14
2017-03-25,58,67.0,,0.67,38.86
2017-03-26,32,67.0,,0.67,21.44
2017-03-27,74,67.0,,0.67,49.580000000000005
2017-03-28,71,67.0,,0.67,47.57
2017-03-29,77,67.0,,0.67,51.59
2017-03-30,86,67.0,,0.67,57.620000000000005
2017-03-31,70,67.0,,0.67,46.900000000000006
2017-04-01,58,66.0,False,0.66,38.28
2017-04-02,42,66.0,,0.66,27.720000000000002
2017-04-03,55,66.0,,0.66,36.300000000000004
2017-04-04,66,66.0,,0.66,43.56
2017-04-05,47,66.0,,0.66,31.020000000000003
2017-04-06,50,66.0,,0.66,33.0
2017-04-07,56,66.0,,0.66,36.96
2017-04-08,39,66.0,,0.66,25.740000000000002
2017-04-09,60,66.0,,0.66,39.6
2017-04-10,81,66.0,,0.66,53.46
2017-04-11,38,66.0,,0.66,25.080000000000002
2017-04-12,60,66.0,,0.66,39.6
2017-04-13,41,66.0,,0.66,27.060000000000002
2017-04-14,45,66.0,,0.66,29.700000000000003
2017-04-15,57,66.0,,0.66,37.620000000000005
2017-04-16,45,66.0,,0.66,29.700000000000003
2017-04-17,51,66.0,,0.66,33.660000000000004
2017-04-18,37,66.0,,0.66,24.42
2017-04-19,75,66.0,,0.66,49.5
2017-04-20,60,66.0,,0.66,39.6
2017-04-21,50,66.0,,0.66,33.0
2017-04-22,33,66.0,,0.66,21.78
2017-04-23,72,66.0,,0.66,47.52
2017-04-24,93,66.0,,0.66,61.38
2017-04-25,100,66.0,,0.66,66.0
2017-04-26,56,66.0,,0.66,36.96
2017-04-27,61,66.0,,0.66,40.260000000000005
2017-04-28,47,66.0,,0.66,31.020000000000003
2017-04-29,58,66.0,,0.66,38.28
2017-04-30,61,66.0,,0.66,40.260000000000005
2017-05-01,74,59.0,False,0.59,43.66
2017-05-02,78,59.0,,0.59,46.019999999999996
2017-05-03,98,59.0,,0.59,57.82
2017-05-04,76,59.0,,0.59,44.839999999999996
2017-05-05,61,59.0,,0.59,35.989999999999995
2017-05-06,32,59.0,,0.59,18.88
2017-05-07,60,59.0,,0.59,35.4
2017-05-08,59,59.0,,0.59,34.809999999999995
2017-05-09,76,59.0,,0.59,44.839999999999996
2017-05-10,43,59.0,,0.59,25.369999999999997
2017-05-11,78,59.0,,0.59,46.019999999999996
2017-05-12,76,59.0,,0.59,44.839999999999996
2017-05-13,54,59.0,,0.59,31.86
2017-05-14,67,59.0,,0.59,39.53
2017-05-15,74,59.0,,0.59,43.66
2017-05-16,50,59.0,,0.59,29.5
2017-05-17,78,59.0,,0.59,46.019999999999996
2017-05-18,78,59.0,,0.59,46.019999999999996
2017-05-19,59,59.0,,0.59,34.809999999999995
2017-05-20,100,59.0,,0.59,59.0
2017-05-21,83,59.0,,0.59,48.97
2017-05-22,92,59.0,,0.59,54.279999999999994
2017-05-23,77,59.0,,0.59,45.43
2017-05-24,60,59.0,,0.59,35.4
2017-05-25,68,59.0,,0.59,40.12
2017-05-26,61,59.0,,0.59,35.989999999999995
2017-05-27,62,59.0,,0.59,36.58
2017-05-28,54,59.0,,0.59,31.86
2017-05-29,63,59.0,,0.59,37.169999999999995
2017-05-30,42,59.0,,0.59,24.779999999999998
2017-05-31,51,59.0,,0.59,30.09
2017-06-01,92,62.0,False,0.62,57.04
2017-06-02,73,62.0,,0.62,45.26
2017-06-03,58,62.0,,0.62,35.96
2017-06-04,41,62.0,,0.62,25.419999999999998
2017-06-05,82,62.0,,0.62,50.839999999999996
2017-06-06,93,62.0,,0.62,57.66
2017-06-07,78,62.0,,0.62,48.36
2017-06-08,69,62.0,,0.62,42.78
2017-06-09,67,62.0,,0.62,41.54
2017-06-10,81,62.0,,0.62,50.22
2017-06-11,90,62.0,,0.62,55.8
2017-06-12,55,62.0,,0.62,34.1
2017-06-13,93,62.0,,0.62,57.66
2017-06-14,68,62.0,,0.62,42.16
2017-06-15,62,62.0,,0.62,38.44
2017-06-16,50,62.0,,0.62,31.0
2017-06-17,95,62.0,,0.62,58.9
2017-06-18,85,62.0,,0.62,52.7
2017-06-19,91,62.0,,0.62,56.42
2017-06-20,100,62.0,,0.62,62.0
2017-06-21,79,62.0,,0.62,48.98
2017-06-22,76,62.0,,0.62,47.12
2017-06-23,47,62.0,,0.62,29.14
2017-06-24,87,62.0,,0.62,53.94
2017-06-25,90,62.0,,0.62,55.8
2017-06-26,66,62.0,,0.62,40.92
2017-06-27,80,62.0,,0.62,49.6
2017-06-28,79,62.0,,0.62,48.98
2017-06-29,65,62.0,,0.62,40.3
2017-06-30,90,62.0,,0.62,55.8
2017-07-01,76,57.0,False,0.57,43.31999999999999
2017-07-02,61,57.0,,0.57,34.769999999999996
2017-07-03,58,57.0,,0.57,33.059999999999995
2017-07-04,100,57.0,,0.57,56.99999999999999
2017-07-05,49,57.0,,0.57,27.929999999999996
2017-07-06,50,57.0,,0.57,28.499999999999996
2017-07-07,40,57.0,,0.57,22.799999999999997
2017-07-08,49,57.0,,0.57,27.929999999999996
2017-07-09,63,57.0,,0.57,35.91
2017-07-10,39,57.0,,0.57,22.229999999999997
2017-07-11,71,57.0,,0.57,40.47
2017-07-12,42,57.0,,0.57,23.939999999999998
2017-07-13,64,57.0,,0.57,36.48
2017-07-14,83,57.0,,0.57,47.309999999999995
2017-07-15,37,57.0,,0.57,21.09
2017-07-16,55,57.0,,0.57,31.349999999999998
2017-07-17,69,57.0,,0.57,39.33
2017-07-18,53,57.0,,0.57,30.209999999999997
2017-07-19,63,57.0,,0.57,35.91
2017-07-20,84,57.0,,0.57,47.879999999999995
2017-07-21,43,57.0,,0.57,24.509999999999998
2017-07-22,69,57.0,,0.57,39.33
2017-07-23,57,57.0,,0.57,32.489999999999995
2017-07-24,45,57.0,,0.57,25.65
2017-07-25,35,57.0,,0.57,19.95
2017-07-26,74,57.0,,0.57,42.18
2017-07-27,52,57.0,,0.57,29.639999999999997
2017-07-28,46,57.0,,0.57,26.22
2017-07-29,45,57.0,,0.57,25.65
2017-07-30,54,57.0,,0.57,30.779999999999998
2017-07-31,43,57.0,,0.57,24.509999999999998
2017-08-01,48,55.0,False,0.55,26.400000000000002
2017-08-02,67,55.0,,0.55,36.85
2017-08-03,74,55.0,,0.55,40.7
2017-08-04,61,55.0,,0.55,33.550000000000004
2017-08-05,51,55.0,,0.55,28.05
2017-08-06,100,55.0,,0.55,55.00000000000001
2017-08-07,44,55.0,,0.55,24.200000000000003
2017-08-08,79,55.0,,0.55,43.45
2017-08-09,60,55.0,,0.55,33.0
2017-08-10,47,55.0,,0.55,25.85
2017-08-11,29,55.0,,0.55,15.950000000000001
2017-08-12,65,55.0,,0.55,35.75
2017-08-13,55,55.0,,0.55,30.250000000000004
2017-08-14,53,55.0,,0.55,29.150000000000002
2017-08-15,34,55.0,,0.55,18.700000000000003
2017-08-16,78,55.0,,0.55,42.900000000000006
2017-08-17,56,55.0,,0.55,30.800000000000004
2017-08-18,53,55.0,,0.55,29.150000000000002
2017-08-19,51,55.0,,0.55,28.05
2017-08-20,39,55.0,,0.55,21.450000000000003
2017-08-21,44,55.0,,0.55,24.200000000000003
2017-08-22,43,55.0,,0.55,23.650000000000002
2017-08-23,55,55.0,,0.55,30.250000000000004
2017-08-24,57,55.0,,0.55,31.35
2017-08-25,53,55.0,,0.55,29.150000000000002
2017-08-26,46,55.0,,0.55,25.3
2017-08-27,51,55.0,,0.55,28.05
2017-08-28,42,55.0,,0.55,23.1
2017-08-29,66,55.0,,0.55,36.300000000000004
2017-08-30,72,55.0,,0.55,39.6
2017-08-31,58,55.0,,0.55,31.900000000000002
2017-09-01,65,65.0,False,0.65,42.25
2017-09-02,83,65.0,,0.65,53.95
2017-09-03,83,65.0,,0.65,53.95
2017-09-04,80,65.0,,0.65,52.0
2017-09-05,72,65.0,,0.65,46.800000000000004
2017-09-06,59,65.0,,0.65,38.35
2017-09-07,76,65.0,,0.65,49.4
2017-09-08,49,65.0,,0.65,31.85
2017-09-09,61,65.0,,0.65,39.65
2017-09-10,72,65.0,,0.65,46.800000000000004
2017-09-11,56,65.0,,0.65,36.4
2017-09-12,66,65.0,,0.65,42.9
2017-09-13,80,65.0,,0.65,52.0
2017-09-14,59,65.0,,0.65,38.35
2017-09-15,57,65.0,,0.65,37.050000000000004
2017-09-16,100,65.0,,0.65,65.0
2017-09-17,49,65.0,,0.65,31.85
2017-09-18,89,65.0,,0.65,57.85
2017-09-19,55,65.0,,0.65,35.75
2017-09-20,72,65.0,,0.65,46.800000000000004
2017-09-21,69,65.0,,0.65,44.85
2017-09-22,64,65.0,,0.65,41.6
2017-09-23,72,65.0,,0.65,46.800000000000004
2017-09-24,96,65.0,,0.65,62.400000000000006
2017-09-25,76,65.0,,0.65,49.4
2017-09-26,89,65.0,,0.65,57.85
2017-09-27,90,65.0,,0.65,58.5
2017-09-28,81,65.0,,0.65,52.65
2017-09-29,76,65.0,,0.65,49.4
2017-09-30,68,65.0,,0.65,44.2
2017-10-01,71,64.0,False,0.64,45.44
2017-10-02,73,64.0,,0.64,46.72
2017-10-03,65,64.0,,0.64,41.6
2017-10-04,77,64.0,,0.64,49.28
2017-10-05,52,64.0,,0.64,33.28
2017-10-06,53,64.0,,0.64,33.92
2017-10-07,53,64.0,,0.64,33.92
2017-10-08,61,64.0,,0.64,39.04
2017-10-09,54,64.0,,0.64,34.56
2017-10-10,68,64.0,,0.64,43.52
2017-10-11,66,64.0,,0.64,42.24
2017-10-12,62,64.0,,0.64,39.68
2017-10-13,94,64.0,,0.64,60.160000000000004
2017-10-14,100,64.0,,0.64,64.0
2017-10-15,46,64.0,,0.64,29.44
2017-10-16,94,64.0,,0.64,60.160000000000004
2017-10-17,94,64.0,,0.64,60.160000000000004
2017-10-18,80,64.0,,0.64,51.2
2017-10-19,74,64.0,,0.64,47.36
2017-10-20,72,64.0,,0.64,46.08
2017-10-21,81,64.0,,0.64,51.84
2017-10-22,91,64.0,,0.64,58.24
2017-10-23,69,64.0,,0.64,44.160000000000004
2017-10-24,96,64.0,,0.64,61.44
2017-10-25,41,64.0,,0.64,26.240000000000002
2017-10-26,83,64.0,,0.64,53.120000000000005
2017-10-27,93,64.0,,0.64,59.52
2017-10-28,63,64.0,,0.64,40.32
2017-10-29,74,64.0,,0.64,47.36
2017-10-30,98,64.0,,0.64,62.72
2017-10-31,50,64.0,,0.64,32.0
2017-11-01,46,77.0,False,0.77,35.42
2017-11-02,38,77.0,,0.77,29.26
2017-11-03,44,77.0,,0.77,33.88
2017-11-04,36,77.0,,0.77,27.72
2017-11-05,42,77.0,,0.77,32.34
2017-11-06,35,77.0,,0.77,26.95
2017-11-07,46,77.0,,0.77,35.42
2017-11-08,42,77.0,,0.77,32.34
2017-11-09,49,77.0,,0.77,37.730000000000004
2017-11-10,43,77.0,,0.77,33.11
2017-11-11,33,77.0,,0.77,25.41
2017-11-12,30,77.0,,0.77,23.1
2017-11-13,49,77.0,,0.77,37.730000000000004
2017-11-14,66,77.0,,0.77,50.82
2017-11-15,43,77.0,,0.77,33.11
2017-11-16,49,77.0,,0.77,37.730000000000004
2017-11-17,42,77.0,,0.77,32.34
2017-11-18,41,77.0,,0.77,31.57
2017-11-19,33,77.0,,0.77,25.41
2017-11-20,46,77.0,,0.77,35.42
2017-11-21,56,77.0,,0.77,43.120000000000005
2017-11-22,47,77.0,,0.77,36.19
2017-11-23,49,77.0,,0.77,37.730000000000004
2017-11-24,43,77.0,,0.77,33.11
2017-11-25,48,77.0,,0.77,36.96
2017-11-26,70,77.0,,0.77,53.9
2017-11-27,65,77.0,,0.77,50.050000000000004
2017-11-28,100,77.0,,0.77,77.0
2017-11-29,72,77.0,,0.77,55.44
2017-11-30,72,77.0,,0.77,55.44
2017-12-01,38,81.0,False,0.81,30.78
2017-12-02,25,81.0,,0.81,20.25
2017-12-03,35,81.0,,0.81,28.35
2017-12-04,29,81.0,,0.81,23.490000000000002
2017-12-05,36,81.0,,0.81,29.160000000000004
2017-12-06,47,81.0,,0.81,38.07
2017-12-07,34,81.0,,0.81,27.540000000000003
2017-12-08,33,81.0,,0.81,26.73
2017-12-09,43,81.0,,0.81,34.830000000000005
2017-12-10,37,81.0,,0.81,29.970000000000002
2017-12-11,14,81.0,,0.81,11.34
2017-12-12,42,81.0,,0.81,34.02
2017-12-13,46,81.0,,0.81,37.260000000000005
2017-12-14,43,81.0,,0.81,34.830000000000005
2017-12-15,50,81.0,,0.81,40.5
2017-12-16,36,81.0,,0.81,29.160000000000004
2017-12-17,40,81.0,,0.81,32.400000000000006
2017-12-18,39,81.0,,0.81,31.590000000000003
2017-12-19,32,81.0,,0.81,25.92
2017-12-20,23,81.0,,0.81,18.630000000000003
2017-12-21,62,81.0,,0.81,50.220000000000006
2017-12-22,30,81.0,,0.81,24.3
2017-12-23,50,81.0,,0.81,40.5
2017-12-24,47,81.0,,0.81,38.07
2017-12-25,100,81.0,,0.81,81.0
2017-12-26,55,81.0,,0.81,44.550000000000004
2017-12-27,44,81.0,,0.81,35.64
2017-12-28,42,81.0,,0.81,34.02
2017-12-29,58,81.0,,0.81,46.980000000000004
2017-12-30,50,81.0,,0.81,40.5
2017-12-31,40,81.0,,0.81,32.400000000000006
2018-01-01,45,81.0,False,0.81,36.45
2018-01-02,80,81.0,,0.81,64.80000000000001
2018-01-03,72,81.0,,0.81,58.32000000000001
2018-01-04,65,81.0,,0.81,52.650000000000006
2018-01-05,71,81.0,,0.81,57.510000000000005
2018-01-06,57,81.0,,0.81,46.17
2018-01-07,82,81.0,,0.81,66.42
2018-01-08,65,81.0,,0.81,52.650000000000006
2018-01-09,65,81.0,,0.81,52.650000000000006
2018-01-10,100,81.0,,0.81,81.0
2018-01-11,84,81.0,,0.81,68.04
2018-01-12,62,81.0,,0.81,50.220000000000006
2018-01-13,66,81.0,,0.81,53.46
2018-01-14,42,81.0,,0.81,34.02
2018-01-15,82,81.0,,0.81,66.42
2018-01-16,79,81.0,,0.81,63.99
2018-01-17,55,81.0,,0.81,44.550000000000004
2018-01-18,71,81.0,,0.81,57.510000000000005
2018-01-19,60,81.0,,0.81,48.6
2018-01-20,66,81.0,,0.81,53.46
2018-01-21,68,81.0,,0.81,55.080000000000005
2018-01-22,61,81.0,,0.81,49.410000000000004
2018-01-23,73,81.0,,0.81,59.13
2018-01-24,78,81.0,,0.81,63.18000000000001
2018-01-25,53,81.0,,0.81,42.93
2018-01-26,76,81.0,,0.81,61.56
2018-01-27,69,81.0,,0.81,55.89
2018-01-28,51,81.0,,0.81,41.31
2018-01-29,56,81.0,,0.81,45.36
2018-01-30,59,81.0,,0.81,47.790000000000006
2018-01-31,100,81.0,,0.81,81.0
2018-02-01,74,73.0,False,0.73,54.019999999999996
2018-02-02,63,73.0,,0.73,45.99
2018-02-03,58,73.0,,0.73,42.339999999999996
2018-02-04,89,73.0,,0.73,64.97
2018-02-05,69,73.0,,0.73,50.37
2018-02-06,59,73.0,,0.73,43.07
2018-02-07,78,73.0,,0.73,56.94
2018-02-08,97,73.0,,0.73,70.81
2018-02-09,75,73.0,,0.73,54.75
2018-02-10,57,73.0,,0.73,41.61
2018-02-11,67,73.0,,0.73,48.91
2018-02-12,85,73.0,,0.73,62.05
2018-02-13,64,73.0,,0.73,46.72
2018-02-14,66,73.0,,0.73,48.18
2018-02-15,93,73.0,,0.73,67.89
2018-02-16,70,73.0,,0.73,51.1
2018-02-17,37,73.0,,0.73,27.009999999999998
2018-02-18,71,73.0,,0.73,51.83
2018-02-19,53,73.0,,0.73,38.69
