date,on fire_unscaled,on fire_monthly,isPartial,scale,on fire
2011-08-25,72,45.0,,0.45,32.4
2011-08-26,70,45.0,,0.45,31.5
2011-08-27,85,45.0,,0.45,38.25
2011-08-28,100,45.0,,0.45,45.0
2011-08-29,83,45.0,,0.45,37.35
2011-08-30,74,45.0,,0.45,33.300000000000004
2011-08-31,85,45.0,,0.45,38.25
2011-09-01,63,50.0,False,0.5,31.5
2011-09-02,67,50.0,,0.5,33.5
2011-09-03,76,50.0,,0.5,38.0
2011-09-04,76,50.0,,0.5,38.0
2011-09-05,97,50.0,,0.5,48.5
2011-09-06,94,50.0,,0.5,47.0
2011-09-07,79,50.0,,0.5,39.5
2011-09-08,68,50.0,,0.5,34.0
2011-09-09,75,50.0,,0.5,37.5
2011-09-10,100,50.0,,0.5,50.0
2011-09-11,86,50.0,,0.5,43.0
2011-09-12,65,50.0,,0.5,32.5
2011-09-13,78,50.0,,0.5,39.0
2011-09-14,70,50.0,,0.5,35.0
2011-09-15,74,50.0,,0.5,37.0
2011-09-16,64,50.0,,0.5,32.0
2011-09-17,80,50.0,,0.5,40.0
2011-09-18,73,50.0,,0.5,36.5
2011-09-19,58,50.0,,0.5,29.0
2011-09-20,62,50.0,,0.5,31.0
2011-09-21,62,50.0,,0.5,31.0
2011-09-22,70,50.0,,0.5,35.0
2011-09-23,58,50.0,,0.5,29.0
2011-09-24,75,50.0,,0.5,37.5
2011-09-25,71,50.0,,0.5,35.5
2011-09-26,69,50.0,,0.5,34.5
2011-09-27,57,50.0,,0.5,28.5
2011-09-28,79,50.0,,0.5,39.5
2011-09-29,72,50.0,,0.5,36.0
2011-09-30,77,50.0,,0.5,38.5
2011-10-01,100,48.0,False,0.48,48.0
2011-10-02,93,48.0,,0.48,44.64
2011-10-03,75,48.0,,0.48,36.0
2011-10-04,67,48.0,,0.48,32.16
2011-10-05,82,48.0,,0.48,39.36
2011-10-06,98,48.0,,0.48,47.04
2011-10-07,82,48.0,,0.48,39.36
2011-10-08,72,48.0,,0.48,34.56
2011-10-09,87,48.0,,0.48,41.76
2011-10-10,87,48.0,,0.48,41.76
2011-10-11,81,48.0,,0.48,38.879999999999995
2011-10-12,84,48.0,,0.48,40.32
2011-10-13,76,48.0,,0.48,36.48
2011-10-14,80,48.0,,0.48,38.4
2011-10-15,86,48.0,,0.48,41.28
2011-10-16,95,48.0,,0.48,45.6
2011-10-17,82,48.0,,0.48,39.36
2011-10-18,72,48.0,,0.48,34.56
2011-10-19,83,48.0,,0.48,39.839999999999996
2011-10-20,74,48.0,,0.48,35.519999999999996
2011-10-21,75,48.0,,0.48,36.0
2011-10-22,85,48.0,,0.48,40.8
2011-10-23,89,48.0,,0.48,42.72
2011-10-24,83,48.0,,0.48,39.839999999999996
2011-10-25,88,48.0,,0.48,42.239999999999995
2011-10-26,91,48.0,,0.48,43.68
2011-10-27,76,48.0,,0.48,36.48
2011-10-28,82,48.0,,0.48,39.36
2011-10-29,93,48.0,,0.48,44.64
2011-10-30,97,48.0,,0.48,46.559999999999995
2011-10-31,92,48.0,,0.48,44.16
2011-11-01,59,60.0,False,0.6,35.4
2011-11-02,63,60.0,,0.6,37.8
2011-11-03,60,60.0,,0.6,36.0
2011-11-04,62,60.0,,0.6,37.199999999999996
2011-11-05,66,60.0,,0.6,39.6
2011-11-06,60,60.0,,0.6,36.0
2011-11-07,60,60.0,,0.6,36.0
2011-11-08,69,60.0,,0.6,41.4
2011-11-09,73,60.0,,0.6,43.8
2011-11-10,68,60.0,,0.6,40.8
2011-11-11,70,60.0,,0.6,42.0
2011-11-12,80,60.0,,0.6,48.0
2011-11-13,67,60.0,,0.6,40.199999999999996
2011-11-14,68,60.0,,0.6,40.8
2011-11-15,81,60.0,,0.6,48.6
2011-11-16,85,60.0,,0.6,51.0
2011-11-17,92,60.0,,0.6,55.199999999999996
2011-11-18,82,60.0,,0.6,49.199999999999996
2011-11-19,93,60.0,,0.6,55.8
2011-11-20,90,60.0,,0.6,54.0
2011-11-21,83,60.0,,0.6,49.8
2011-11-22,85,60.0,,0.6,51.0
2011-11-23,84,60.0,,0.6,50.4
2011-11-24,99,60.0,,0.6,59.4
2011-11-25,100,60.0,,0.6,60.0
2011-11-26,82,60.0,,0.6,49.199999999999996
2011-11-27,94,60.0,,0.6,56.4
2011-11-28,83,60.0,,0.6,49.8
2011-11-29,81,60.0,,0.6,48.6
2011-11-30,83,60.0,,0.6,49.8
2011-12-01,30,83.0,False,0.83,24.9
2011-12-02,31,83.0,,0.83,25.73
2011-12-03,36,83.0,,0.83,29.88
2011-12-04,37,83.0,,0.83,30.709999999999997
2011-12-05,32,83.0,,0.83,26.56
2011-12-06,31,83.0,,0.83,25.73
2011-12-07,45,83.0,,0.83,37.35
2011-12-08,37,83.0,,0.83,30.709999999999997
2011-12-09,33,83.0,,0.83,27.389999999999997
2011-12-10,34,83.0,,0.83,28.22
2011-12-11,39,83.0,,0.83,32.37
2011-12-12,36,83.0,,0.83,29.88
2011-12-13,35,83.0,,0.83,29.049999999999997
2011-12-14,33,83.0,,0.83,27.389999999999997
2011-12-15,35,83.0,,0.83,29.049999999999997
2011-12-16,36,83.0,,0.83,29.88
2011-12-17,35,83.0,,0.83,29.049999999999997
2011-12-18,44,83.0,,0.83,36.519999999999996
2011-12-19,39,83.0,,0.83,32.37
2011-12-20,40,83.0,,0.83,33.199999999999996
2011-12-21,33,83.0,,0.83,27.389999999999997
2011-12-22,36,83.0,,0.83,29.88
2011-12-23,38,83.0,,0.83,31.54
2011-12-24,44,83.0,,0.83,36.519999999999996
2011-12-25,100,83.0,,0.83,83.0
2011-12-26,84,83.0,,0.83,69.72
2011-12-27,56,83.0,,0.83,46.48
2011-12-28,52,83.0,,0.83,43.16
2011-12-29,46,83.0,,0.83,38.18
2011-12-30,42,83.0,,0.83,34.86
2011-12-31,46,83.0,,0.83,38.18
2012-01-01,100,69.0,False,0.69,69.0
2012-01-02,88,69.0,,0.69,60.72
2012-01-03,85,69.0,,0.69,58.65
2012-01-04,77,69.0,,0.69,53.129999999999995
2012-01-05,80,69.0,,0.69,55.199999999999996
2012-01-06,77,69.0,,0.69,53.129999999999995
2012-01-07,76,69.0,,0.69,52.44
2012-01-08,86,69.0,,0.69,59.339999999999996
2012-01-09,73,69.0,,0.69,50.37
2012-01-10,71,69.0,,0.69,48.989999999999995
2012-01-11,77,69.0,,0.69,53.129999999999995
2012-01-12,72,69.0,,0.69,49.67999999999999
2012-01-13,69,69.0,,0.69,47.61
2012-01-14,80,69.0,,0.69,55.199999999999996
2012-01-15,80,69.0,,0.69,55.199999999999996
2012-01-16,78,69.0,,0.69,53.81999999999999
2012-01-17,66,69.0,,0.69,45.54
2012-01-18,73,69.0,,0.69,50.37
2012-01-19,71,69.0,,0.69,48.989999999999995
2012-01-20,70,69.0,,0.69,48.3
2012-01-21,86,69.0,,0.69,59.339999999999996
2012-01-22,84,69.0,,0.69,57.959999999999994
2012-01-23,62,69.0,,0.69,42.779999999999994
2012-01-24,68,69.0,,0.69,46.919999999999995
2012-01-25,66,69.0,,0.69,45.54
2012-01-26,71,69.0,,0.69,48.989999999999995
2012-01-27,75,69.0,,0.69,51.74999999999999
2012-01-28,73,69.0,,0.69,50.37
2012-01-29,75,69.0,,0.69,51.74999999999999
2012-01-30,66,69.0,,0.69,45.54
2012-01-31,71,69.0,,0.69,48.989999999999995
2012-02-01,60,73.0,False,0.73,43.8
2012-02-02,61,73.0,,0.73,44.53
2012-02-03,72,73.0,,0.73,52.56
2012-02-04,99,73.0,,0.73,72.27
2012-02-05,78,73.0,,0.73,56.94
2012-02-06,92,73.0,,0.73,67.16
2012-02-07,74,73.0,,0.73,54.019999999999996
2012-02-08,85,73.0,,0.73,62.05
2012-02-09,76,73.0,,0.73,55.48
2012-02-10,80,73.0,,0.73,58.4
2012-02-11,84,73.0,,0.73,61.32
2012-02-12,98,73.0,,0.73,71.53999999999999
2012-02-13,100,73.0,,0.73,73.0
2012-02-14,79,73.0,,0.73,57.67
2012-02-15,79,73.0,,0.73,57.67
2012-02-16,77,73.0,,0.73,56.21
2012-02-17,77,73.0,,0.73,56.21
2012-02-18,88,73.0,,0.73,64.24
2012-02-19,83,73.0,,0.73,60.589999999999996
2012-02-20,87,73.0,,0.73,63.51
2012-02-21,75,73.0,,0.73,54.75
2012-02-22,71,73.0,,0.73,51.83
2012-02-23,80,73.0,,0.73,58.4
2012-02-24,75,73.0,,0.73,54.75
2012-02-25,85,73.0,,0.73,62.05
2012-02-26,84,73.0,,0.73,61.32
2012-02-27,71,73.0,,0.73,51.83
2012-02-28,68,73.0,,0.73,49.64
2012-02-29,73,73.0,,0.73,53.29
2012-03-01,78,78.0,False,0.78,60.84
2012-03-02,78,78.0,,0.78,60.84
2012-03-03,94,78.0,,0.78,73.32000000000001
2012-03-04,100,78.0,,0.78,78.0
2012-03-05,85,78.0,,0.78,66.3
2012-03-06,79,78.0,,0.78,61.620000000000005
2012-03-07,82,78.0,,0.78,63.96
2012-03-08,84,78.0,,0.78,65.52
2012-03-09,82,78.0,,0.78,63.96
2012-03-10,85,78.0,,0.78,66.3
2012-03-11,92,78.0,,0.78,71.76
2012-03-12,77,78.0,,0.78,60.06
